Timestamp;Sesqui-C - Inverter 4 - AC power [W] - P_AC;Sesqui-C - Inverter 8 - AC power [W] - P_AC;Sesqui-C - Inverter 7 - AC power [W] - P_AC;Sesqui-C - Inverter 1 - AC power [W] - P_AC;Sesqui-C - Inverter 2 - AC power [W] - P_AC;Sesqui-C - Inverter 14 - AC power [W] - P_AC;Sesqui-C - Inverter 3 - AC power [W] - P_AC;Sesqui-C - Inverter 5 - AC power [W] - P_AC;Sesqui-C - Inverter 10 - AC power [W] - P_AC;Sesqui-C - Inverter 6 - AC power [W] - P_AC;Sesqui-C - Inverter 11 - AC power [W] - P_AC;Sesqui-C - Inverter 9 - AC power [W] - P_AC;Sesqui-C - Inverter 12 - AC power [W] - P_AC;Sesqui-C - Inverter 13 - AC power [W] - P_AC;Sesqui-C - Schneider Meter - Voltage L1L2 [V] - M_AC_U_L1L2;Sesqui-C - Schneider Meter - Power [W] - M_AC_P;Sesqui-C - Lufft WS600 - Wind speed [m/s] - E_W_S;Sesqui-C - Module Temperature - Temperature [°C] - T;Sesqui-C - POA - Irradiance [Wh/m²] - SRAD
2023-10-13 13:45:00;27910.222;25568.723;25114.555;13611.365;30045.999;30487.611;29107.997;30841.951;25677.611;26047.779;32022.555;25623.111;32258.499;33128.057;12639.199;379306.185;0.768;21.841;119.780
2023-10-13 14:00:00;22644.449;19680.054;19495.667;10544.365;23655.893;24014.112;25254.107;24716.328;20143.110;20439.779;25214.945;19721.721;24926.832;27915.390;12632.025;300601.285;1.135;21.359;90.725
2023-10-13 14:15:00;44456.112;42058.721;41195.000;21783.783;48197.001;50377.222;45845.711;49797.402;41917.111;41941.445;52910.943;42066.055;53716.834;56096.611;12711.338;622446.423;0.824;20.569;197.827
2023-10-13 14:30:00;39766.000;36015.945;35469.333;19168.000;42978.111;42895.278;41980.327;43767.365;36400.221;36753.277;45145.000;36044.499;45472.943;49466.056;12745.433;542214.809;0.451;23.053;169.763
2023-10-13 14:45:00;26316.761;23254.611;23065.778;12424.677;28414.001;27799.555;28327.303;28976.329;23636.055;23872.611;29333.223;23275.501;29333.333;33260.777;12722.085;352783.113;1.213;22.991;106.121
2023-10-13 15:00:00;12408.555;10467.889;10464.944;5630.890;13114.445;12907.333;13824.521;13608.712;10842.333;10873.889;13598.445;10528.112;13427.055;16209.443;12748.185;160920.855;1.819;19.760;44.428
2023-10-13 15:15:00;7005.111;5984.222;5991.388;3193.896;7496.483;7540.610;7554.489;7861.071;6166.056;6138.833;8049.777;6140.889;7976.222;8904.611;12732.101;89518.684;1.520;15.848;24.796
2023-10-13 15:30:00;10061.739;9172.222;9045.889;4891.445;10933.215;11310.888;10279.999;11290.333;9339.945;9287.166;11856.221;9315.779;11932.111;11926.111;12734.410;134058.709;0.609;15.326;43.401
2023-10-13 15:45:00;15008.079;13904.889;13624.333;7385.907;16116.089;16855.333;15614.555;16789.267;14021.667;14050.167;17574.611;13941.389;17799.389;17463.001;12751.784;202713.955;1.071;15.658;66.487
2023-10-13 16:00:00;14816.000;13579.222;13346.500;7257.668;15924.945;16390.277;15639.219;16545.022;13662.167;13815.445;17112.278;13609.945;17272.333;16631.055;12742.397;197412.284;1.486;15.755;66.293
2023-10-13 16:15:00;9609.225;8729.445;8521.056;4617.933;10191.143;10763.111;10156.888;10719.857;8782.445;8819.055;11219.000;8793.445;11442.777;10901.834;12769.507;125954.369;1.689;15.167;43.893
2023-10-13 16:30:00;7121.001;6372.611;6237.611;3342.221;7367.550;7866.499;7627.819;8005.793;6356.110;6381.445;8198.389;6363.334;8375.000;7830.611;12783.854;91135.817;2.410;14.610;33.836
2023-10-13 16:45:00;4294.422;3783.056;3671.000;1923.799;4563.371;5009.445;4564.375;4909.999;3852.501;3794.889;5217.334;3902.390;5364.278;5006.667;12749.825;54493.133;2.052;14.029;22.185
2023-10-13 17:00:00;5645.443;5032.390;4937.167;2577.999;5993.444;6500.388;5883.501;6361.431;5123.833;5055.779;6687.666;5145.945;6853.445;6296.666;12765.117;72368.175;2.057;13.843;27.851
2023-10-13 17:15:00;5685.333;5094.335;5001.721;2674.777;6126.666;6496.611;5835.681;6468.203;5137.389;5095.444;6816.889;5214.667;6982.500;6405.890;12793.805;73244.917;1.825;13.598;27.900
2023-10-13 17:30:00;2654.000;2207.055;2124.835;1086.667;2830.724;3007.388;2801.894;3100.112;2183.722;2136.333;3133.944;2228.611;3239.055;2973.556;12784.364;31351.208;1.065;13.295;14.721
2023-10-13 17:45:00;1761.943;1384.833;1289.501;699.999;1836.041;2027.723;1865.276;2109.267;1445.834;1330.555;2112.999;1480.277;2199.833;1940.444;12777.486;19753.510;0.896;12.949;10.748
2023-10-13 18:00:00;920.995;496.000;524.500;357.444;883.744;1011.056;908.445;1044.112;666.555;454.612;992.722;619.111;1025.500;945.333;12781.077;7427.887;0.841;12.834;6.020
2023-10-13 18:15:00;429.566;140.223;183.445;138.428;471.966;498.111;421.067;538.223;256.611;154.333;511.389;214.443;529.555;454.945;12788.028;1229.373;0.782;12.770;3.285
2023-10-13 18:30:00;54.479;21.555;33.555;32.562;83.111;76.999;71.555;140.777;37.778;26.389;79.389;37.556;112.389;71.055;12771.569;-4093.883;0.271;12.605;0.767
2023-10-13 18:45:00;20.000;20.000;20.000;20.000;20.000;20.889;20.000;21.969;20.000;20.000;20.000;20.000;20.000;21.167;12776.701;-5731.264;0.489;12.296;0.000
2023-10-13 19:00:00;19.167;20.000;20.000;20.000;18.750;20.000;17.500;18.952;20.000;26.670;20.000;20.000;20.000;20.000;12788.243;-4263.554;0.895;12.216;0.000
2023-10-13 19:15:00;;;;;;;;;;;;;;;12785.688;-3245.403;0.616;12.095;0.000
2023-10-13 19:30:00;;;;;;;;;;;;;;;12815.826;-3216.673;0.409;12.081;0.000
2023-10-13 19:45:00;;;;;;;;;;;;;;;12801.527;-3197.033;0.024;12.079;0.000
2023-10-13 20:00:00;;;;;;;;;;;;;;;12807.509;-3266.574;0.493;12.078;0.000
2023-10-13 20:15:00;;;;;;;;;;;;;;;12734.131;-3208.248;0.726;12.203;0.000
2023-10-13 20:30:00;;;;;;;;;;;;;;;12741.653;-3249.505;0.761;12.176;0.000
2023-10-13 20:45:00;;;;;;;;;;;;;;;12743.762;-3143.265;0.635;12.351;0.000
2023-10-13 21:00:00;;;;;;;;;;;;;;;12739.987;-3173.235;0.933;12.270;0.000
2023-10-13 21:15:00;;;;;;;;;;;;;;;12746.580;-3198.049;1.191;12.142;0.000
2023-10-13 21:30:00;;;;;;;;;;;;;;;12739.502;-3182.041;0.763;11.981;0.000
2023-10-13 21:45:00;;;;;;;;;;;;;;;12692.827;-3126.980;0.610;11.811;0.000
2023-10-13 22:00:00;;;;;;;;;;;;;;;12671.899;-3055.705;0.680;11.681;0.000
2023-10-13 22:15:00;;;;;;;;;;;;;;;12662.767;-3075.298;0.494;11.729;0.000
2023-10-13 22:30:00;;;;;;;;;;;;;;;12652.833;-3022.657;0.779;11.600;0.000
2023-10-13 22:45:00;;;;;;;;;;;;;;;12684.956;-3096.627;0.527;11.603;0.000
2023-10-13 23:00:00;;;;;;;;;;;;;;;12699.560;-3041.096;0.226;11.484;0.000
2023-10-13 23:15:00;;;;;;;;;;;;;;;12728.154;-3060.936;0.292;11.258;0.000
2023-10-13 23:30:00;;;;;;;;;;;;;;;12715.327;-3007.291;0.543;11.287;0.000
2023-10-13 23:45:00;;;;;;;;;;;;;;;12734.969;-3037.507;0.143;11.386;0.000
2023-10-14 00:00:00;;;;;;;;;;;;;;;12756.504;-3040.829;0.469;11.353;0.000
2023-10-14 00:15:00;;;;;;;;;;;;;;;12764.073;-3067.860;0.603;11.467;0.000
2023-10-14 00:30:00;;;;;;;;;;;;;;;12702.863;-3090.501;0.378;11.684;0.000
2023-10-14 00:45:00;;;;;;;;;;;;;;;12721.931;-3011.261;0.376;11.723;0.000
2023-10-14 01:00:00;;;;;;;;;;;;;;;12743.201;-3024.895;0.516;11.845;0.000
2023-10-14 01:15:00;;;;;;;;;;;;;;;12732.751;-3032.667;0.713;12.034;0.000
2023-10-14 01:30:00;;;;;;;;;;;;;;;12741.162;-3073.104;0.772;11.873;0.000
2023-10-14 01:45:00;;;;;;;;;;;;;;;12750.565;-3085.297;0.913;11.131;-0.845
2023-10-14 02:00:00;;;;;;;;;;;;;;;12753.716;-3104.613;0.278;10.055;-1.496
2023-10-14 02:15:00;;;;;;;;;;;;;;;12681.513;-3002.259;0.622;8.429;-2.981
2023-10-14 02:30:00;;;;;;;;;;;;;;;12687.764;-3011.265;0.679;7.621;-2.555
2023-10-14 02:45:00;;;;;;;;;;;;;;;12664.535;-2964.546;0.548;8.319;-0.291
2023-10-14 03:00:00;;;;;;;;;;;;;;;12650.861;-2945.865;0.595;9.431;0.000
2023-10-14 03:15:00;;;;;;;;;;;;;;;12649.073;-2926.743;1.013;9.787;0.000
2023-10-14 03:30:00;;;;;;;;;;;;;;;12656.855;-2950.716;0.740;10.434;0.052
2023-10-14 03:45:00;;;;;;;;;;;;;;;12671.251;-2969.513;0.479;11.079;0.000
2023-10-14 04:00:00;;;;;;;;;;;;;;;12674.991;-2984.069;0.961;11.239;0.000
2023-10-14 04:15:00;;;;;;;;;;;;;;;12667.075;-2993.290;0.873;11.414;0.000
2023-10-14 04:30:00;;;;;;;;;;;;;;;12670.537;-3003.390;0.586;11.525;0.000
2023-10-14 04:45:00;;;;;;;;;;;;;;;12677.071;-2940.059;0.449;11.319;-0.107
2023-10-14 05:00:00;;;;;;;;;;;;;;;12670.860;-2973.729;0.809;10.352;-1.138
2023-10-14 05:15:00;;;;;;;;;;;;;;;12656.995;-2935.533;0.992;10.055;-0.400
2023-10-14 05:30:00;;;;;;;;;;;;;;;12637.484;-2934.496;0.748;10.651;0.000
2023-10-14 05:45:00;;;;;;;;;;;;;;;12633.785;-3006.137;1.066;10.657;0.000
2023-10-14 06:00:00;;;;;;;;;;;;;;;12638.724;-2980.795;0.899;10.192;-0.341
2023-10-14 06:15:00;;;;;;;;;;;;;;;12652.368;-3011.681;0.277;9.453;-1.000
2023-10-14 06:30:00;;;;;;;;;;;;;;;12650.343;-2995.176;0.545;8.925;-0.864
2023-10-14 06:45:00;;;;;;;;;;;;;;;12669.282;-3122.802;0.671;9.309;-0.379
2023-10-14 07:00:00;;;;;;;;;;;;;;;12659.005;-3170.154;0.508;8.629;-1.190
2023-10-14 07:15:00;;;;;;;;;;;;;;;12648.349;-3112.945;0.647;7.798;-1.306
2023-10-14 07:30:00;106.524;35.584;29.221;236.249;145.467;161.908;120.603;195.381;35.334;28.779;147.001;228.729;205.125;128.500;12657.534;-1770.328;0.625;8.859;1.953
2023-10-14 07:45:00;868.631;619.335;598.945;347.661;898.360;882.165;863.606;986.394;679.500;602.889;941.167;675.389;1017.944;896.500;12648.729;8447.933;0.549;9.489;6.243
2023-10-14 08:00:00;2326.361;1817.112;1933.111;1040.396;2463.631;2619.889;2388.464;2680.007;2028.166;1928.889;2708.889;2077.167;2766.445;2511.833;12726.600;28516.495;0.402;9.755;14.576
2023-10-14 08:15:00;4008.565;3432.611;3317.777;1784.419;4258.794;4406.779;4165.549;4533.327;3495.167;3388.445;4617.000;3523.277;4789.445;4435.833;12785.283;50371.646;0.489;10.271;22.351
2023-10-14 08:30:00;6354.972;5644.333;5472.389;2890.287;6626.370;7015.499;6497.740;7058.621;5755.667;5627.111;7425.943;5730.222;7519.056;7175.999;12745.574;81814.880;0.373;10.534;31.983
2023-10-14 08:45:00;7617.003;6972.835;6714.223;3518.965;8153.140;8074.387;8164.243;8586.607;6849.333;6710.444;8388.167;6752.055;8814.721;8087.611;12713.789;97676.641;0.225;10.689;37.693
2023-10-14 09:00:00;5053.997;4318.277;4211.777;2212.622;5584.423;5292.666;5599.003;5846.943;4264.669;4062.167;5560.723;4117.723;5635.555;5932.778;12710.683;62477.387;0.633;10.867;25.395
2023-10-14 09:15:00;2237.124;1741.723;1706.390;891.555;2437.571;2546.833;2452.727;2697.349;1874.722;1623.168;2620.279;1854.777;2676.334;2829.611;12691.723;26636.621;0.559;10.989;13.507
2023-10-14 09:30:00;1260.559;882.555;913.501;488.857;1355.223;1420.833;1372.842;1511.297;1019.055;846.223;1439.945;983.778;1480.945;1533.278;12733.081;13311.362;0.280;10.911;8.401
2023-10-14 09:45:00;4640.333;4091.222;3954.111;2029.571;4982.340;4955.611;4935.783;5250.961;4133.111;3950.722;5198.444;3985.445;5416.777;5333.166;12754.455;58107.889;0.203;11.192;24.043
2023-10-14 10:00:00;11301.575;10578.778;10121.555;5408.208;12373.365;12622.445;12316.245;12761.558;10462.723;10162.667;12977.278;10247.111;13422.278;13370.611;12760.575;151308.118;0.683;12.029;54.347
2023-10-14 10:15:00;19870.838;18409.833;17788.667;9702.577;21540.110;20899.332;21136.858;22049.578;18020.055;18157.445;21969.388;17869.833;22570.278;21786.778;12748.181;263621.282;0.947;13.041;90.337
2023-10-14 10:30:00;20007.127;18931.723;18331.056;9578.677;21282.305;22472.223;20603.341;22200.747;19063.223;18922.499;23576.111;19031.168;23957.000;23771.055;12750.646;272950.244;0.781;13.609;91.908
2023-10-14 10:45:00;26745.471;26120.555;25108.111;12791.889;27675.717;30630.111;26151.089;29142.147;26408.611;26268.223;32175.556;26412.555;33145.333;31545.889;12766.518;370995.265;0.861;14.351;126.779
2023-10-14 11:00:00;30595.896;28934.557;27865.055;15120.270;32781.061;34701.888;31444.108;34332.174;27983.223;27886.778;35356.667;27535.668;35891.389;36416.389;12773.367;417885.336;0.712;15.229;138.779
2023-10-14 11:15:00;37412.235;33279.056;33111.111;18917.659;40661.929;39103.501;38325.259;40744.889;32644.055;34380.222;41399.000;33417.278;40909.944;41315.389;12767.771;495935.502;0.811;16.624;160.161
2023-10-14 11:30:00;46796.863;43190.999;42179.333;23718.427;51446.491;49409.444;50700.131;52036.411;41729.388;43503.111;52184.889;42233.667;53156.611;49607.111;12783.973;631831.176;0.651;18.285;208.826
2023-10-14 11:45:00;59154.783;54916.778;53743.667;29283.222;62731.276;66696.667;60596.493;64266.965;54876.056;55778.445;68585.499;55185.444;69824.945;64652.167;12728.017;809490.441;0.822;20.199;267.917
2023-10-14 12:00:00;72896.973;70057.111;67710.556;35704.439;76270.023;81782.722;76858.295;79798.822;69873.112;70799.111;86427.779;69469.333;89654.777;77910.055;12734.640;1011632.565;0.620;23.062;349.311
2023-10-14 12:15:00;67319.562;61714.111;60424.444;33514.921;70912.721;75433.888;68315.567;72163.619;61987.833;63818.167;79847.445;63394.723;79042.945;75942.444;12735.759;919133.250;1.037;23.499;307.769
2023-10-14 12:30:00;40907.007;37884.388;37077.667;20122.056;43240.731;44402.443;43016.604;44694.276;37462.499;38582.779;46430.833;37504.055;47189.167;44802.443;12721.029;553160.280;1.202;22.008;186.251
2023-10-14 12:45:00;38784.091;36292.056;35459.499;19037.457;41295.209;42630.722;40837.885;42778.288;36019.833;36561.555;44524.722;35757.945;45351.721;43049.055;12713.133;529410.816;0.633;20.199;174.621
2023-10-14 13:00:00;47258.790;42762.667;42270.723;23507.676;51351.079;47558.055;51290.749;52108.096;42077.001;43619.389;50556.888;41504.612;51515.445;48941.945;12718.986;626198.441;0.649;20.843;207.915
2023-10-14 13:15:00;31141.460;28453.778;28015.223;15264.197;33198.935;33767.279;32945.087;34142.451;28538.833;29170.888;35381.666;28392.889;35837.611;35531.333;12717.590;421067.612;0.875;20.329;137.745
2023-10-14 13:30:00;36698.475;33693.056;33119.000;17906.173;39232.603;39773.943;38751.975;40270.664;33782.945;34324.945;41876.333;33610.278;42297.889;42829.779;12730.062;498988.011;0.723;19.982;162.053
2023-10-14 13:45:00;31159.556;28245.556;27828.390;15124.737;33423.667;33453.055;33324.863;34234.375;28366.667;28854.611;35246.667;28130.500;35496.612;36802.333;12718.940;420510.499;1.007;19.564;134.122
2023-10-14 14:00:00;28768.565;26143.888;25758.111;13981.432;30960.329;31171.057;30423.412;31753.549;26400.166;26836.722;32854.277;26249.279;33158.111;34837.500;12727.295;390655.486;1.023;18.297;123.957
2023-10-14 14:15:00;25822.664;23292.167;23032.221;12420.149;27800.463;27994.500;27745.530;28549.371;23602.945;23837.555;29558.444;23422.721;29652.834;32106.945;12729.317;349692.107;1.498;17.771;110.671
2023-10-14 14:30:00;22812.673;20365.057;20214.499;10927.711;24582.983;24590.333;24459.406;25167.222;20752.611;20925.222;25969.721;20585.833;25991.889;28630.555;12729.065;307313.452;1.329;17.401;96.167
2023-10-14 14:45:00;25552.943;22723.723;22631.944;12115.406;27510.822;27783.221;27407.009;28138.753;23334.778;23409.057;29214.835;23033.389;29222.278;32928.999;12730.215;346041.161;1.264;17.360;107.437
2023-10-14 15:00:00;23979.697;21154.111;21048.055;11299.877;25709.505;25912.500;25833.584;26309.889;21823.055;21772.166;27334.555;21512.723;27153.335;31311.667;12739.479;323643.438;1.045;16.843;99.516
2023-10-14 15:15:00;27657.991;25037.443;24795.112;13377.447;29872.445;30124.279;30099.580;30784.796;25384.721;25602.055;31869.610;25141.445;31807.611;35071.223;12748.195;376966.165;0.573;17.323;120.843
2023-10-14 15:30:00;20261.714;18449.279;18092.833;9811.730;21615.200;22174.667;21540.152;22286.999;18567.055;18815.944;23324.445;18493.276;23473.222;24112.277;12735.451;272184.659;1.075;17.547;89.716
2023-10-14 15:45:00;19330.889;17747.055;17416.889;9383.387;20515.555;21360.389;20407.385;21315.137;17880.833;18080.389;22415.223;17812.667;22619.944;22504.333;12741.621;260684.784;0.999;17.173;86.701
2023-10-14 16:00:00;19022.555;17816.277;17350.167;9336.968;20414.556;21278.501;19685.486;21114.641;17813.778;17921.277;22218.611;17730.722;22660.833;21759.167;12753.226;258177.367;0.764;16.239;84.123
2023-10-14 16:15:00;22737.687;21281.778;20764.167;11204.981;24412.659;25100.611;23530.445;25204.445;21120.778;21424.556;26238.610;21148.000;26779.944;25444.889;12756.413;307787.547;0.512;16.794;104.567
2023-10-14 16:30:00;18149.524;16858.945;16459.278;8923.956;19487.591;19963.112;18789.253;20103.667;16833.555;17029.335;20803.889;16772.222;21377.222;20153.999;12768.106;243181.617;0.337;16.801;84.022
2023-10-14 16:45:00;10589.777;9741.221;9471.833;5115.417;11234.735;11717.222;10964.439;11775.534;9719.501;9756.444;12206.001;9740.445;12595.279;11704.055;12740.132;139049.275;0.223;16.107;48.429
2023-10-14 17:00:00;7859.889;7129.667;6949.168;3705.759;8398.778;8712.333;8012.413;8731.524;7149.278;7065.332;9078.722;7124.833;9284.557;8627.222;12745.419;101125.860;0.343;15.571;35.110
2023-10-14 17:15:00;7292.175;6583.555;6411.277;3454.661;7763.444;8181.222;7465.778;8147.223;6635.556;6636.611;8540.445;6744.834;8688.166;8011.166;12723.762;94019.471;0.537;15.076;33.711
2023-10-14 17:30:00;6482.001;5844.833;5725.389;3035.344;6977.666;7284.112;6622.445;7299.511;5935.612;5829.222;7635.945;5938.223;7825.222;7203.055;12722.825;83154.950;0.237;14.620;31.121
2023-10-14 17:45:00;4702.413;4110.165;4001.723;2109.448;5019.999;5332.112;4849.445;5302.543;4223.667;4109.057;5523.221;4292.611;5648.723;5159.223;12720.252;58540.635;0.235;14.347;23.863
2023-10-14 18:00:00;3107.278;2548.500;2568.333;1287.244;3212.379;3577.888;3197.150;3581.958;2711.000;2603.611;3717.277;2688.057;3796.667;3434.167;12727.215;37059.138;0.631;14.053;16.405
2023-10-14 18:15:00;906.445;534.944;626.778;340.419;932.557;1096.611;976.667;1136.502;688.833;498.612;1064.056;719.001;1099.943;1003.056;12721.024;7971.169;0.341;13.617;6.096
2023-10-14 18:30:00;314.801;149.500;160.833;95.132;323.889;430.000;325.381;469.669;218.556;146.222;419.056;238.500;454.612;371.833;12720.514;203.127;0.237;13.172;2.167
2023-10-14 18:45:00;25.889;20.000;20.000;20.000;22.444;28.555;28.790;31.879;20.445;20.000;31.556;20.000;32.000;23.778;12701.103;-5271.675;0.309;12.994;-0.131
2023-10-14 19:00:00;17.600;20.000;18.000;19.000;19.000;20.000;19.000;20.249;18.000;19.000;20.000;20.000;20.000;20.000;12709.498;-4673.193;0.045;12.587;-1.000
2023-10-14 19:15:00;;;;;;;;;;;;;;;12704.070;-2713.266;0.099;12.473;-0.403
2023-10-14 19:30:00;;;;;;;;;;;;;;;12712.900;-2956.244;0.174;12.500;0.000
2023-10-14 19:45:00;;;;;;;;;;;;;;;12740.524;-3046.627;0.403;12.234;0.000
2023-10-14 20:00:00;;;;;;;;;;;;;;;12739.695;-3084.328;0.442;12.101;0.000
2023-10-14 20:15:00;;;;;;;;;;;;;;;12719.229;-3011.770;1.385;12.287;0.000
2023-10-14 20:30:00;;;;;;;;;;;;;;;12702.183;-2926.001;1.726;12.704;0.000
2023-10-14 20:45:00;;;;;;;;;;;;;;;12715.723;-3029.457;0.719;12.898;0.000
2023-10-14 21:00:00;;;;;;;;;;;;;;;12734.711;-3033.312;0.597;12.913;0.000
2023-10-14 21:15:00;;;;;;;;;;;;;;;12723.532;-3066.015;0.733;12.937;0.000
2023-10-14 21:30:00;;;;;;;;;;;;;;;12701.435;-3044.841;0.669;12.660;0.000
2023-10-14 21:45:00;;;;;;;;;;;;;;;12680.805;-3029.085;0.364;12.569;0.000
2023-10-14 22:00:00;;;;;;;;;;;;;;;12658.875;-2958.557;0.593;12.221;0.000
2023-10-14 22:15:00;;;;;;;;;;;;;;;12630.515;-2949.981;0.479;11.973;0.000
2023-10-14 22:30:00;;;;;;;;;;;;;;;12640.778;-3013.883;0.684;11.779;0.000
2023-10-14 22:45:00;;;;;;;;;;;;;;;12661.017;-3008.129;1.187;11.822;0.000
2023-10-14 23:00:00;;;;;;;;;;;;;;;12682.579;-3027.617;0.961;11.997;0.000
2023-10-14 23:15:00;;;;;;;;;;;;;;;12701.426;-2970.812;0.453;11.695;0.000
2023-10-14 23:30:00;;;;;;;;;;;;;;;12708.988;-2925.371;0.775;11.647;0.000
2023-10-14 23:45:00;;;;;;;;;;;;;;;12713.965;-2848.276;0.535;11.709;0.000
2023-10-15 00:00:00;;;;;;;;;;;;;;;12727.937;-2926.281;0.321;11.769;0.000
2023-10-15 00:15:00;;;;;;;;;;;;;;;12729.377;-2943.159;0.830;11.764;0.000
2023-10-15 00:30:00;;;;;;;;;;;;;;;12739.657;-2975.178;1.115;11.875;0.000
2023-10-15 00:45:00;;;;;;;;;;;;;;;12760.874;-2935.635;1.103;12.047;0.000
2023-10-15 01:00:00;;;;;;;;;;;;;;;12765.228;-2942.879;0.858;11.967;0.000
2023-10-15 01:15:00;;;;;;;;;;;;;;;12734.579;-2955.520;0.937;11.943;0.000
2023-10-15 01:30:00;;;;;;;;;;;;;;;12701.506;-2914.537;1.005;11.952;0.000
2023-10-15 01:45:00;;;;;;;;;;;;;;;12717.152;-2926.503;0.710;11.845;-0.084
2023-10-15 02:00:00;;;;;;;;;;;;;;;12724.669;-2976.820;0.602;10.801;-1.000
2023-10-15 02:15:00;;;;;;;;;;;;;;;12732.811;-2986.759;0.882;10.205;-0.871
2023-10-15 02:30:00;;;;;;;;;;;;;;;12737.370;-2947.918;0.948;10.369;0.000
2023-10-15 02:45:00;;;;;;;;;;;;;;;12732.075;-2953.041;1.140;10.713;0.000
2023-10-15 03:00:00;;;;;;;;;;;;;;;12738.793;-2982.717;1.383;11.274;0.000
2023-10-15 03:15:00;;;;;;;;;;;;;;;12735.138;-3028.954;1.245;11.154;0.000
2023-10-15 03:30:00;;;;;;;;;;;;;;;12737.361;-2991.082;1.243;10.575;0.000
2023-10-15 03:45:00;;;;;;;;;;;;;;;12745.513;-3027.707;1.230;10.430;0.000
2023-10-15 04:00:00;;;;;;;;;;;;;;;12745.405;-3012.113;1.211;10.399;0.000
2023-10-15 04:15:00;;;;;;;;;;;;;;;12750.872;-3014.546;1.069;10.285;0.000
2023-10-15 04:30:00;;;;;;;;;;;;;;;12747.589;-2968.051;1.301;10.519;0.000
2023-10-15 04:45:00;;;;;;;;;;;;;;;12752.339;-2997.593;1.229;10.753;0.000
2023-10-15 05:00:00;;;;;;;;;;;;;;;12742.701;-2961.495;1.135;10.886;0.000
2023-10-15 05:15:00;;;;;;;;;;;;;;;12738.933;-3008.834;1.317;10.621;0.000
2023-10-15 05:30:00;;;;;;;;;;;;;;;12726.287;-3014.536;1.199;10.432;-0.336
2023-10-15 05:45:00;;;;;;;;;;;;;;;12713.413;-3065.853;1.544;9.793;-1.000
2023-10-15 06:00:00;;;;;;;;;;;;;;;12674.778;-2958.085;1.537;9.467;-0.410
2023-10-15 06:15:00;;;;;;;;;;;;;;;12673.135;-3028.685;1.316;9.474;0.000
2023-10-15 06:30:00;;;;;;;;;;;;;;;12664.087;-3080.317;1.129;9.587;0.000
2023-10-15 06:45:00;;;;;;;;;;;;;;;12662.413;-3112.130;1.190;9.777;0.000
2023-10-15 07:00:00;;;;;;;;;;;;;;;12635.156;-3144.790;1.248;9.793;0.000
2023-10-15 07:15:00;;;;;;;;;;;;;;;12688.772;-3199.362;1.145;9.845;0.000
2023-10-15 07:30:00;280.222;92.416;99.528;52.057;209.921;236.917;185.095;242.458;157.223;75.418;231.250;140.972;257.758;188.814;12675.813;-1217.239;1.217;9.882;1.167
2023-10-15 07:45:00;1338.178;917.667;980.665;575.775;1392.319;1408.333;1390.001;1485.778;1115.999;947.388;1519.388;1067.500;1537.887;1385.166;12671.395;14801.303;1.474;10.407;8.537
2023-10-15 08:00:00;3516.493;3023.833;3001.778;1530.498;3702.994;3905.611;3719.666;3960.445;3063.834;3007.888;4170.055;3118.666;4243.113;3781.833;12727.009;44294.914;1.071;10.874;19.482
2023-10-15 08:15:00;7272.512;6555.055;6403.222;3419.488;7526.866;8035.556;7577.263;7997.956;6594.223;6530.276;8440.278;6630.611;8623.500;7697.611;12745.363;94623.928;1.299;11.333;36.227
2023-10-15 08:30:00;7183.180;6508.777;6282.722;3384.730;7425.981;7799.777;7659.221;7901.668;6487.055;6492.166;8369.499;6510.167;8457.444;7251.167;12714.528;92364.607;1.344;11.877;35.947
2023-10-15 08:45:00;5169.555;4554.723;4461.833;2329.111;5613.937;5575.500;5496.045;5851.815;4561.778;4502.500;5890.777;4576.278;6036.833;5721.833;12698.247;65323.411;1.530;11.875;27.496
2023-10-15 09:00:00;6073.223;5281.722;5167.167;2725.222;6625.420;6434.055;6629.136;6810.266;5397.500;5206.111;6755.889;5260.499;6908.110;7515.667;12707.184;77349.372;1.154;12.004;29.610
2023-10-15 09:15:00;19579.327;17919.833;17479.946;9333.073;21451.445;20940.223;21233.333;21909.419;18047.945;17861.333;21932.000;17660.777;22318.611;24275.499;12764.351;264625.548;1.343;12.816;84.659
2023-10-15 09:30:00;20990.822;19337.889;18736.666;10093.365;22451.889;22229.777;22622.109;23081.765;19184.333;19243.999;23294.445;18876.111;23771.555;23858.667;12730.225;279528.323;1.483;14.154;93.431
2023-10-15 09:45:00;18179.857;16810.001;16336.056;8703.488;19652.136;19570.889;19501.223;20231.556;16798.333;16645.000;20492.445;16536.666;20985.778;21563.557;12751.616;244307.662;1.827;14.341;81.059
2023-10-15 10:00:00;20102.762;18752.276;18120.557;9695.479;21344.778;21879.999;21413.889;22213.137;18669.223;18628.445;22909.333;18451.889;23403.279;22886.277;12771.161;270317.387;1.900;14.919;89.267
2023-10-15 10:15:00;13987.520;13029.832;12522.612;6717.689;14773.117;15078.445;14860.556;15427.777;12850.778;12870.889;15978.668;12762.277;16342.999;15681.389;12763.799;185260.969;1.670;14.825;62.861
2023-10-15 10:30:00;19234.363;17869.445;17412.666;9332.635;20849.557;20847.221;20264.444;21402.295;17803.889;17878.834;21877.056;17649.611;22264.500;22274.166;12783.155;258999.182;1.569;14.979;86.250
