Timestamp;Carnes Creek - Inverter 4 - AC power [W] - P_AC;Carnes Creek - Inverter 11 - AC power [W] - P_AC;Carnes Creek - Inverter 13 - AC power [W] - P_AC;Carnes Creek - Inverter 8 - AC power [W] - P_AC;Carnes Creek - Inverter 12 - AC power [W] - P_AC;Carnes Creek - Inverter 9 - AC power [W] - P_AC;Carnes Creek - Inverter 1 - AC power [W] - P_AC;Carnes Creek - Inverter 2 - AC power [W] - P_AC;Carnes Creek - Inverter 5 - AC power [W] - P_AC;Carnes Creek - Inverter 6 - AC power [W] - P_AC;Carnes Creek - Inverter 7 - AC power [W] - P_AC;Carnes Creek - Inverter 3 - AC power [W] - P_AC;Carnes Creek - Inverter 10 - AC power [W] - P_AC;Carnes Creek - Inverter 14 - AC power [W] - P_AC;Carnes Creek - Schneider Electric PM5560 605064978 - Voltage L1L2 [V] - M_AC_U_L1L2;Carnes Creek - Schneider Electric PM5560 605064978 - Power [W] - M_AC_P;Carnes Creek - POA - Irradiance [Wh/m²] - SRAD;Carnes Creek - Lufft WS600 - Temperature [°C] - T;Carnes Creek - Lufft WS600 - Wind speed [m/s] - E_W_S
2023-10-14 19:00:00;20.000;20.000;20.000;20.000;20.000;21.334;20.000;17.500;20.000;20.000;20.000;18.750;20.000;17.334;12976.973;-5680.917;-0.679;15.293;0.611
2023-10-14 19:15:00;;;;;;;;;;;;;;;12982.791;-3733.972;0.000;14.705;0.826
2023-10-14 19:30:00;;;;;;;;;;;;;;;12992.494;-3654.123;0.000;14.640;0.719
2023-10-14 19:45:00;;;;;;;;;;;;;;;13006.809;-3800.770;0.000;14.585;0.649
2023-10-14 20:00:00;;;;;;;;;;;;;;;13014.605;-3739.916;0.000;14.460;0.634
2023-10-14 20:15:00;;;;;;;;;;;;;;;13036.398;-3870.782;0.000;14.485;0.781
2023-10-14 20:30:00;;;;;;;;;;;;;;;13051.573;-3772.044;0.000;14.148;1.292
2023-10-14 20:45:00;;;;;;;;;;;;;;;13065.419;-3798.099;0.000;14.229;0.935
2023-10-14 21:00:00;;;;;;;;;;;;;;;13066.190;-3623.057;0.000;14.497;0.589
2023-10-14 21:15:00;;;;;;;;;;;;;;;13062.636;-3694.161;0.000;14.456;0.727
2023-10-14 21:30:00;;;;;;;;;;;;;;;13056.840;-3635.303;0.000;14.397;0.586
2023-10-14 21:45:00;;;;;;;;;;;;;;;13065.955;-3919.378;0.000;14.355;0.757
2023-10-14 22:00:00;;;;;;;;;;;;;;;13018.211;-3847.786;0.000;14.293;0.693
2023-10-14 22:15:00;;;;;;;;;;;;;;;12914.254;-3737.778;0.000;14.225;1.040
2023-10-14 22:30:00;;;;;;;;;;;;;;;12918.720;-3755.124;0.000;14.135;0.924
2023-10-14 22:45:00;;;;;;;;;;;;;;;12942.362;-3759.601;0.000;14.207;0.680
2023-10-14 23:00:00;;;;;;;;;;;;;;;12955.231;-3709.261;0.000;14.264;0.485
2023-10-14 23:15:00;;;;;;;;;;;;;;;12977.844;-3635.657;0.000;14.044;0.933
2023-10-14 23:30:00;;;;;;;;;;;;;;;13002.800;-3604.555;0.000;14.025;0.551
2023-10-14 23:45:00;;;;;;;;;;;;;;;13018.415;-3597.855;0.000;14.065;0.702
2023-10-15 00:00:00;;;;;;;;;;;;;;;13018.160;-3553.925;0.000;13.992;0.548
2023-10-15 00:15:00;;;;;;;;;;;;;;;13027.415;-3646.877;0.000;13.873;0.464
2023-10-15 00:30:00;;;;;;;;;;;;;;;13049.389;-3733.103;0.000;13.747;0.831
2023-10-15 00:45:00;;;;;;;;;;;;;;;13059.344;-3736.605;0.000;13.848;0.461
2023-10-15 01:00:00;;;;;;;;;;;;;;;13066.590;-3676.367;0.000;13.846;0.994
2023-10-15 01:15:00;;;;;;;;;;;;;;;13084.286;-3749.318;0.000;13.581;1.194
2023-10-15 01:30:00;;;;;;;;;;;;;;;13059.154;-3701.824;0.000;13.537;1.286
2023-10-15 01:45:00;;;;;;;;;;;;;;;13020.060;-3664.573;0.000;13.583;0.686
2023-10-15 02:00:00;;;;;;;;;;;;;;;13035.018;-3650.801;-0.376;13.436;0.585
2023-10-15 02:15:00;;;;;;;;;;;;;;;13038.992;-3651.527;-1.000;13.571;0.198
2023-10-15 02:30:00;;;;;;;;;;;;;;;13042.620;-3577.211;-1.000;13.395;0.275
2023-10-15 02:45:00;;;;;;;;;;;;;;;13038.997;-3506.390;-0.736;12.959;1.067
2023-10-15 03:00:00;;;;;;;;;;;;;;;13048.937;-3584.445;0.000;12.662;0.666
2023-10-15 03:15:00;;;;;;;;;;;;;;;13048.572;-3609.724;0.000;12.609;0.652
2023-10-15 03:30:00;;;;;;;;;;;;;;;13049.967;-3533.701;0.000;12.515;0.781
2023-10-15 03:45:00;;;;;;;;;;;;;;;13059.710;-3648.167;0.000;12.447;1.155
2023-10-15 04:00:00;;;;;;;;;;;;;;;13068.603;-3574.230;0.000;12.400;1.157
2023-10-15 04:15:00;;;;;;;;;;;;;;;13052.575;-3627.229;-0.183;12.323;0.865
2023-10-15 04:30:00;;;;;;;;;;;;;;;13055.783;-3662.381;0.000;12.219;0.949
2023-10-15 04:45:00;;;;;;;;;;;;;;;13048.717;-3655.811;0.000;12.001;0.820
2023-10-15 05:00:00;;;;;;;;;;;;;;;13047.676;-3591.351;0.000;11.779;0.710
2023-10-15 05:15:00;;;;;;;;;;;;;;;13024.397;-3485.008;-0.379;11.636;0.631
2023-10-15 05:30:00;;;;;;;;;;;;;;;13016.485;-3593.407;-0.573;11.642;0.606
2023-10-15 05:45:00;;;;;;;;;;;;;;;13004.855;-3436.399;-0.425;11.535;0.704
2023-10-15 06:00:00;;;;;;;;;;;;;;;12996.150;-3569.011;0.000;11.378;0.859
2023-10-15 06:15:00;;;;;;;;;;;;;;;12982.199;-3699.098;0.000;11.276;0.298
2023-10-15 06:30:00;;;;;;;;;;;;;;;12975.829;-3700.500;0.000;11.348;1.125
2023-10-15 06:45:00;;;;;;;;;;;;;;;12950.705;-3686.163;0.000;11.370;0.984
2023-10-15 07:00:00;;;;;;;;;;;;;;;12926.810;-3648.307;0.000;11.429;0.934
2023-10-15 07:15:00;;;;;;;;;;;;;;;12920.025;-3660.631;0.000;11.353;0.686
2023-10-15 07:30:00;129.950;153.750;108.945;100.687;176.166;82.354;101.667;145.450;156.550;194.600;93.188;131.200;93.124;90.833;12973.262;-3013.638;1.314;11.491;0.085
2023-10-15 07:45:00;1769.567;1702.778;1422.279;1648.889;1827.278;1556.388;1682.533;1695.333;1795.600;1894.178;1693.833;1707.667;1675.611;1314.000;12980.982;19420.200;10.867;11.494;0.509
2023-10-15 08:00:00;6018.567;5794.333;4615.611;5821.000;5985.611;5738.722;5787.567;6008.300;5993.500;6200.167;5846.611;5835.600;5932.277;3987.389;13001.572;74593.173;27.603;11.511;1.220
2023-10-15 08:15:00;5465.222;5722.722;4484.222;5608.833;5990.943;5518.611;5599.433;5571.933;5558.167;5896.067;5692.445;5589.167;5571.833;3951.888;12986.227;71220.311;29.187;11.869;0.428
2023-10-15 08:30:00;14129.245;14837.779;11775.501;14548.945;15220.167;14615.278;14806.300;14641.822;14279.267;15134.211;15008.723;14660.967;14712.945;10848.389;12959.802;193194.995;67.410;12.159;0.215
2023-10-15 08:45:00;16791.000;17291.001;13857.999;16817.500;17801.555;17045.501;16843.067;16919.233;16541.600;17454.633;17399.833;16866.111;17285.111;12823.666;12953.918;224638.403;76.384;12.368;0.128
2023-10-15 09:00:00;10188.200;10667.722;8526.499;10293.001;11085.333;10442.167;10296.333;10287.000;10153.100;10861.811;10595.667;10300.100;10603.889;7807.833;12952.130;135034.669;48.833;12.666;0.233
2023-10-15 09:15:00;6368.322;6551.777;5185.666;6437.223;6925.833;6378.167;6524.800;6395.555;6420.533;6834.200;6641.945;6452.867;6481.612;4657.999;12945.531;81934.422;32.284;12.779;0.752
2023-10-15 09:30:00;18679.233;18611.833;14696.999;18768.611;19131.334;18289.167;19042.700;18452.333;18306.500;18981.811;19091.890;18478.900;18507.445;13590.277;12934.952;246067.877;83.390;12.872;0.648
2023-10-15 09:45:00;24185.700;24439.000;19486.721;23985.945;25073.944;23986.777;24036.500;23832.033;23417.300;24504.100;24596.722;23634.967;24344.943;18188.167;12980.453;319329.265;108.227;13.130;0.907
2023-10-15 10:00:00;10843.833;10152.889;8150.000;10440.778;10557.499;9918.499;10222.700;9962.467;10067.967;10510.467;10470.333;9889.000;10099.000;7582.333;12949.275;130908.682;45.841;13.169;0.816
2023-10-15 10:15:00;21747.600;20189.334;16064.723;21012.444;20710.334;19773.278;20631.100;20016.333;20131.567;20417.433;20850.723;19712.100;20231.444;15057.722;12936.193;269211.751;85.855;13.443;0.614
2023-10-15 10:30:00;41119.800;39706.779;31702.555;40080.778;40629.666;39131.500;39662.900;39196.033;39018.400;40209.355;40845.945;38956.800;39907.833;29845.167;12978.572;533294.130;173.053;13.813;0.756
2023-10-15 10:45:00;28301.500;27158.445;21724.722;27628.111;27845.834;26689.723;27616.567;27006.389;26946.733;27714.967;28144.333;26699.033;27237.389;20409.445;12954.969;363949.547;117.905;13.967;0.807
2023-10-15 11:00:00;48406.533;47790.944;38267.667;47866.111;48980.333;47354.611;48157.800;47723.767;47025.233;48703.022;49246.944;47283.000;48338.223;36014.167;13008.801;644918.166;211.141;14.483;0.544
2023-10-15 11:15:00;85319.700;85547.055;68162.055;84232.890;87995.000;86162.778;86163.422;86713.600;84024.633;87100.300;88603.000;85508.633;87545.389;64580.611;13082.365;1160355.963;382.540;14.913;0.863
2023-10-15 11:30:00;65677.600;67127.445;53694.277;65427.055;68381.444;66466.389;66087.333;66007.711;64832.745;67953.900;68392.055;65963.600;67848.943;50385.333;13035.718;896755.930;298.357;15.213;1.171
2023-10-15 11:45:00;93502.267;95122.667;76147.389;92458.833;96224.500;94179.722;95641.133;97130.933;93249.467;97708.200;96238.722;95873.933;96060.000;71332.667;13060.807;1289316.459;430.201;15.609;1.097
2023-10-15 12:00:00;125937.778;128790.944;103754.611;125998.889;131460.445;129614.500;128135.767;129743.100;124347.178;131960.833;132225.889;129857.622;132829.500;98122.777;13084.025;1739746.067;589.368;16.229;1.124
2023-10-15 12:15:00;114745.378;122625.167;98052.001;119655.223;126309.167;121958.000;116781.200;117856.267;115401.000;122425.033;124488.833;117145.000;124833.056;92481.833;13084.328;1622229.782;552.117;16.729;1.207
2023-10-15 12:30:00;115398.800;118098.723;94361.277;116210.389;120502.889;118797.555;120209.467;119383.378;114183.100;120292.533;120882.833;119804.978;120254.944;89764.388;13076.915;1603384.627;543.411;17.091;0.804
2023-10-15 12:45:00;127878.667;132572.111;106765.000;120940.055;135828.611;131183.611;131851.633;130877.533;128572.322;136883.911;137078.499;132978.467;131799.833;98439.555;13092.122;1779556.799;617.656;18.075;0.697
2023-10-15 13:00:00;108642.767;115804.112;92721.833;113738.667;118035.944;115587.111;113894.800;112881.567;110238.945;116044.489;118492.055;113518.622;116288.000;87119.499;13058.681;1543774.689;526.943;18.021;1.025
2023-10-15 13:15:00;96949.400;101396.277;80923.000;99839.333;103830.833;100977.389;103718.689;102564.267;98633.967;103635.167;104214.945;102523.722;101799.167;76199.389;13036.359;1372012.812;465.325;17.811;1.103
2023-10-15 13:30:00;99602.689;104152.667;82317.500;102253.723;105132.167;103043.445;110228.967;107845.567;102401.733;107563.867;107590.333;107796.222;103512.667;77346.777;13021.759;1417154.775;483.712;18.161;0.939
2023-10-15 13:45:00;113368.400;123373.722;98644.001;119886.055;125238.667;122962.333;124117.500;121672.067;117761.100;124913.877;126683.945;123209.678;123284.223;93343.499;13042.447;1648041.083;560.856;18.551;1.169
2023-10-15 14:00:00;95940.789;107358.611;86411.667;103778.111;109976.223;107617.945;105560.533;103865.733;101183.711;108482.067;109925.777;105969.445;107570.445;82198.722;13017.830;1424454.501;485.389;18.794;1.321
2023-10-15 14:15:00;84862.322;93883.721;75284.501;91353.611;96106.722;93643.000;93223.245;92027.255;89125.333;95089.333;96254.333;93031.322;93641.779;71307.167;12976.483;1252347.985;420.272;18.671;1.147
2023-10-15 14:30:00;100767.533;113559.779;90843.222;109527.667;115460.000;113962.055;115110.633;112258.167;107730.522;116043.200;116840.501;114599.867;112983.000;85583.722;13002.744;1517831.466;514.944;19.083;1.228
2023-10-15 14:45:00;112056.933;136487.444;109284.389;127841.833;139381.611;136774.611;134427.733;131854.733;126053.133;138296.511;138953.722;135694.233;135075.111;103892.444;13045.595;1794026.986;620.893;19.591;1.687
2023-10-15 15:00:00;94676.367;120027.721;96395.722;110585.556;122342.722;119571.555;116721.600;114652.533;109672.945;121691.400;121787.055;118991.633;117946.834;90601.777;13019.522;1565669.965;543.727;19.665;1.135
2023-10-15 15:15:00;55342.167;65164.777;52148.888;62108.611;66544.777;65065.555;64749.500;63707.645;61260.767;66394.667;66942.167;64796.133;64725.500;49120.500;12928.137;861924.755;289.591;19.691;0.734
2023-10-15 15:30:00;56345.200;62198.222;50080.055;61011.167;63589.333;62143.499;62598.978;61375.400;59597.045;63480.300;64347.944;61936.567;62426.111;47033.333;12948.365;832473.363;271.674;19.620;0.733
2023-10-15 15:45:00;50824.800;56287.278;45380.167;55155.001;57494.999;55985.222;56211.600;55125.733;53550.567;56903.711;57958.833;55368.622;56531.333;42599.888;12984.583;749067.026;242.269;20.134;0.377
2023-10-15 16:00:00;48001.367;54528.111;43836.500;53057.611;55336.221;54605.223;55290.633;54304.133;52403.467;55894.689;56770.056;54679.189;54704.223;41202.167;12989.642;728258.863;241.238;19.922;0.729
2023-10-15 16:15:00;43190.400;49298.833;39441.777;47641.667;50003.889;49255.945;49265.167;48648.178;47022.367;50443.400;50881.222;49269.333;49289.667;37048.111;12983.164;653677.339;222.075;20.007;0.673
2023-10-15 16:30:00;35482.833;40128.777;31972.223;38843.445;40628.723;40092.167;40289.600;40017.622;38557.045;41078.500;41323.945;40265.333;40190.111;29972.889;12974.047;531958.674;180.692;20.102;0.291
2023-10-15 16:45:00;26927.433;29711.333;23720.056;28962.334;30338.611;29597.945;29612.689;29451.600;28619.200;30325.333;30479.222;29545.267;29777.555;22232.055;12939.429;391957.147;132.846;19.982;0.343
2023-10-15 17:00:00;22248.133;24619.055;19669.499;23866.501;25130.278;24393.723;24258.867;24218.189;23668.945;25073.633;25145.222;24403.067;24586.611;18318.277;12922.570;322406.165;110.117;19.803;0.695
2023-10-15 17:15:00;31857.333;38925.722;29781.389;37501.499;37840.778;40346.556;39502.400;39181.467;38350.533;42189.422;41797.944;42388.911;39434.556;28247.000;12945.281;521064.975;191.453;19.807;0.777
2023-10-15 17:30:00;20642.277;24888.833;19531.499;23606.055;25015.277;24944.556;23508.378;24230.045;23759.467;25444.000;25535.889;25137.400;24827.667;18245.945;12930.197;322518.857;116.418;19.747;0.686
2023-10-15 17:45:00;12213.067;14336.556;11308.277;13602.000;14623.445;14121.556;13260.800;13877.600;13687.622;14583.545;14494.833;14260.989;14176.666;10484.055;12901.639;181904.112;66.339;19.576;0.578
2023-10-15 18:00:00;5988.778;6895.166;5438.333;6433.055;7190.945;6634.222;6637.800;6574.167;6572.300;7059.144;6718.945;6703.222;6667.389;4898.555;12951.433;84077.567;31.280;19.257;0.191
2023-10-15 18:15:00;1840.533;2063.722;1610.611;1864.611;2301.112;1902.610;1977.200;1984.000;2144.911;2329.467;1946.445;2025.333;1950.889;1373.445;12929.731;22146.213;10.592;18.905;0.564
2023-10-15 18:30:00;213.800;181.222;228.777;171.833;333.279;124.945;191.633;197.067;230.689;304.055;157.777;194.222;119.500;217.001;12899.110;-3410.077;0.473;18.381;0.761
2023-10-15 18:45:00;20.000;20.000;20.000;20.000;27.167;20.333;20.000;20.000;20.000;27.733;20.000;20.000;20.000;20.000;12894.428;-8029.395;-2.271;17.927;0.402
2023-10-15 19:00:00;20.000;20.000;20.000;20.000;20.000;20.000;20.000;19.000;20.000;20.000;20.000;18.750;20.000;16.668;12893.926;-6684.075;-3.000;17.644;0.436
2023-10-15 19:15:00;;;;;;;;;;;;;;;12892.975;-4061.497;-3.042;17.187;0.560
2023-10-15 19:30:00;;;;;;;;;;;;;;;12895.152;-3988.673;-2.000;16.929;0.731
2023-10-15 19:45:00;;;;;;;;;;;;;;;12911.742;-3796.353;-1.489;16.567;0.542
2023-10-15 20:00:00;;;;;;;;;;;;;;;12911.054;-3699.631;-1.670;15.999;0.723
2023-10-15 20:15:00;;;;;;;;;;;;;;;12942.416;-3788.619;-1.000;15.826;0.589
2023-10-15 20:30:00;;;;;;;;;;;;;;;12941.884;-3634.717;-0.109;15.660;0.887
2023-10-15 20:45:00;;;;;;;;;;;;;;;12957.317;-3831.213;0.000;15.385;0.936
2023-10-15 21:00:00;;;;;;;;;;;;;;;12973.203;-3712.955;-0.089;15.341;0.647
2023-10-15 21:15:00;;;;;;;;;;;;;;;13031.793;-3845.624;-0.423;15.426;0.529
2023-10-15 21:30:00;;;;;;;;;;;;;;;13044.681;-4174.541;-1.000;15.347;0.539
2023-10-15 21:45:00;;;;;;;;;;;;;;;13067.444;-3907.689;-0.696;15.157;0.573
2023-10-15 22:00:00;;;;;;;;;;;;;;;13064.299;-3724.098;-0.567;14.939;0.574
2023-10-15 22:15:00;;;;;;;;;;;;;;;13064.435;-3742.370;-0.852;14.945;0.593
2023-10-15 22:30:00;;;;;;;;;;;;;;;13021.101;-3710.049;-0.581;14.454;0.743
2023-10-15 22:45:00;;;;;;;;;;;;;;;13058.846;-3691.284;-0.993;13.953;0.521
2023-10-15 23:00:00;;;;;;;;;;;;;;;13077.105;-3677.040;-0.699;13.805;0.607
2023-10-15 23:15:00;;;;;;;;;;;;;;;13036.067;-3725.935;-0.562;13.759;0.686
2023-10-15 23:30:00;;;;;;;;;;;;;;;13056.001;-3582.310;-0.017;13.729;0.469
2023-10-15 23:45:00;;;;;;;;;;;;;;;13032.645;-3567.359;0.000;13.576;0.839
2023-10-16 00:00:00;;;;;;;;;;;;;;;13023.429;-3649.491;0.000;13.665;0.450
2023-10-16 00:15:00;;;;;;;;;;;;;;;13026.611;-3581.550;0.000;13.769;0.525
2023-10-16 00:30:00;;;;;;;;;;;;;;;13047.435;-3745.038;0.000;13.335;0.603
2023-10-16 00:45:00;;;;;;;;;;;;;;;13051.511;-3609.007;0.000;13.251;0.467
2023-10-16 01:00:00;;;;;;;;;;;;;;;13063.015;-3580.377;0.000;13.409;0.895
2023-10-16 01:15:00;;;;;;;;;;;;;;;13036.563;-3538.685;0.000;13.182;0.594
2023-10-16 01:30:00;;;;;;;;;;;;;;;12969.719;-3474.680;0.000;13.153;0.970
2023-10-16 01:45:00;;;;;;;;;;;;;;;12975.675;-3526.741;0.000;13.083;0.318
2023-10-16 02:00:00;;;;;;;;;;;;;;;12981.882;-3489.120;0.000;13.273;0.382
2023-10-16 02:15:00;;;;;;;;;;;;;;;12975.451;-3479.788;0.000;12.947;0.810
2023-10-16 02:30:00;;;;;;;;;;;;;;;12984.808;-3525.227;0.000;12.647;0.503
2023-10-16 02:45:00;;;;;;;;;;;;;;;12996.082;-3590.206;0.000;12.645;0.377
2023-10-16 03:00:00;;;;;;;;;;;;;;;12986.616;-3513.245;0.000;12.892;0.406
2023-10-16 03:15:00;;;;;;;;;;;;;;;12985.313;-3484.691;0.000;13.255;0.543
2023-10-16 03:30:00;;;;;;;;;;;;;;;12983.389;-3516.203;0.000;13.468;0.555
2023-10-16 03:45:00;;;;;;;;;;;;;;;12989.962;-3525.009;-0.407;12.915;0.803
2023-10-16 04:00:00;;;;;;;;;;;;;;;12986.303;-3612.165;0.000;12.559;1.073
2023-10-16 04:15:00;;;;;;;;;;;;;;;12940.580;-3648.728;-0.869;12.345;0.337
2023-10-16 04:30:00;;;;;;;;;;;;;;;12912.609;-3491.871;-0.889;12.347;0.771
2023-10-16 04:45:00;;;;;;;;;;;;;;;12951.699;-3665.196;-0.205;12.020;1.235
2023-10-16 05:00:00;;;;;;;;;;;;;;;12954.563;-3568.621;0.847;12.109;0.706
2023-10-16 05:15:00;;;;;;;;;;;;;;;12943.898;-3606.550;0.129;12.517;0.721
2023-10-16 05:30:00;;;;;;;;;;;;;;;12954.446;-3705.133;0.000;12.749;0.741
2023-10-16 05:45:00;;;;;;;;;;;;;;;12906.272;-3570.535;0.000;13.152;1.004
2023-10-16 06:00:00;;;;;;;;;;;;;;;12934.811;-3569.533;0.000;13.492;0.993
2023-10-16 06:15:00;;;;;;;;;;;;;;;12944.556;-3616.314;0.000;13.671;1.479
2023-10-16 06:30:00;;;;;;;;;;;;;;;12959.245;-3850.755;0.000;14.016;2.497
2023-10-16 06:45:00;;;;;;;;;;;;;;;12912.400;-3797.891;0.000;14.089;2.497
2023-10-16 07:00:00;;;;;;;;;;;;;;;13002.900;-3693.578;0.000;14.263;2.720
2023-10-16 07:15:00;;;;;;;;;;;;;;;12899.479;-3592.383;0.000;14.440;2.939
2023-10-16 07:30:00;;;;;;;;;;;;;;;12909.542;-3509.627;0.000;14.728;3.791
2023-10-16 07:45:00;46.700;57.917;28.334;42.001;91.417;20.000;72.722;27.050;33.600;45.733;20.000;24.000;24.750;32.667;12857.398;-3942.573;0.575;14.936;3.629
2023-10-16 08:00:00;280.367;277.111;250.445;264.167;392.945;255.500;288.467;253.022;284.467;382.400;284.667;287.900;255.611;241.501;12866.505;20.273;3.086;14.797;3.457
2023-10-16 08:15:00;770.800;781.667;693.778;739.721;971.389;682.555;742.289;743.067;763.233;885.067;717.611;752.555;658.167;628.056;12861.490;7282.594;6.375;14.785;3.463
2023-10-16 08:30:00;1245.400;1300.223;1179.666;1252.333;1531.166;1183.889;1229.489;1267.967;1348.400;1487.067;1237.777;1233.433;1225.722;1056.000;12889.853;14587.969;9.820;14.954;4.106
2023-10-16 08:45:00;1883.400;1996.944;1632.999;1833.222;2159.278;1809.500;1911.233;1892.767;1954.000;2189.133;1831.667;1923.533;1852.889;1548.055;12945.533;23135.383;12.396;15.055;4.111
2023-10-16 09:00:00;4473.867;4766.222;3737.611;4539.944;5013.611;4546.167;4592.400;4521.900;4535.333;4932.133;4657.499;4572.967;4573.389;3285.611;12964.126;58419.869;24.220;15.129;3.611
2023-10-16 09:15:00;5262.022;5485.333;4359.389;5361.333;5760.222;5314.445;5358.533;5298.900;5300.667;5683.033;5472.389;5342.333;5351.388;3865.889;12968.406;68432.394;27.676;15.249;4.113
2023-10-16 09:30:00;5241.900;5493.554;4269.945;5272.278;5763.611;5251.333;5245.400;5168.467;5194.500;5593.389;5371.334;5200.633;5314.111;3793.611;12956.209;67230.913;27.297;15.400;4.152
2023-10-16 09:45:00;10748.467;10790.722;8593.778;10707.833;11172.722;10489.723;10597.689;10418.300;10379.211;10970.167;10837.666;10403.400;10642.499;7882.166;12968.792;138852.059;47.413;15.362;4.854
2023-10-16 10:00:00;16968.433;15796.444;12538.499;16402.333;16267.555;15361.389;16078.400;15549.145;15673.167;15976.789;16158.001;15359.033;15738.111;11641.612;12932.952;209253.701;67.197;15.311;4.281
2023-10-16 10:15:00;21449.100;20235.555;16183.723;20726.833;20813.500;19829.055;20326.533;19893.167;19982.245;20636.200;20798.000;19690.189;20272.945;15080.833;12965.372;269642.991;89.829;15.445;4.839
2023-10-16 10:30:00;22680.533;21018.667;16714.666;22013.333;21621.500;20706.223;21764.733;21076.267;21077.333;21529.078;21795.112;20871.400;21164.611;15517.389;12919.670;283102.941;92.079;15.569;4.327
2023-10-16 10:45:00;33749.745;32400.112;25822.056;33073.723;33184.833;32035.388;33018.167;32407.067;32079.500;33010.156;33389.889;32141.845;32668.499;24087.778;12908.601;436862.385;139.585;15.729;4.561
2023-10-16 11:00:00;45396.700;44878.445;35798.555;44701.888;46526.556;45138.889;45695.689;45644.067;44323.500;46181.333;46196.555;44728.500;45848.721;33677.333;12908.876;609096.126;201.497;16.172;4.949
2023-10-16 11:15:00;29338.889;28872.777;22909.500;28998.389;29497.167;28561.667;29418.422;28976.811;28437.100;29569.667;29794.611;28756.267;29066.833;21283.055;12920.887;386568.135;131.332;16.253;5.575
2023-10-16 11:30:00;34851.733;34646.889;27618.055;34766.055;35493.333;34386.000;35236.667;34806.878;34173.745;35380.767;35584.778;34471.967;34948.334;25738.278;12935.592;465712.942;156.126;16.429;5.343
2023-10-16 11:45:00;42802.178;42922.001;33963.833;42632.111;43593.666;42478.111;43322.455;43067.500;42066.500;43726.322;43959.333;42771.133;43205.667;31963.278;12961.955;576201.171;193.633;16.500;6.036
2023-10-16 12:00:00;77462.222;78844.111;63142.945;76959.000;80608.778;78975.667;78752.533;79726.033;76988.467;80737.789;80526.389;78615.133;80882.667;59273.333;13031.989;1066747.846;354.881;16.725;5.846
2023-10-16 12:15:00;80477.033;82497.778;64828.000;77602.445;82098.889;79927.389;79728.378;79818.400;78880.033;83127.578;82105.944;80890.400;83360.611;62939.055;13039.431;1096770.649;372.365;17.078;6.166
2023-10-16 12:30:00;65073.222;64647.833;51059.168;65016.389;66131.500;66176.889;65387.100;65877.867;64167.600;67152.133;67419.500;65992.255;66737.944;47736.722;13011.967;881549.355;298.517;17.087;5.809
2023-10-16 12:45:00;53673.055;53525.778;42907.055;53412.444;53877.945;53456.721;55784.267;56032.033;53801.455;55236.467;55227.111;54735.833;54416.389;39725.611;12914.025;727244.531;247.646;17.378;5.412
2023-10-16 13:00:00;73345.789;72852.333;58485.333;73717.389;73830.667;75637.722;79661.900;78019.133;74322.133;76897.600;76335.778;77061.667;75864.111;53598.222;12910.022;1012994.977;341.302;17.609;5.227
2023-10-16 13:15:00;78919.089;81316.832;64656.778;81649.445;80592.279;83105.945;85174.289;84725.267;80365.200;85123.167;84734.945;83786.955;82184.278;61308.333;12950.256;1115111.951;389.931;17.924;5.153
2023-10-16 13:30:00;77969.067;90116.111;73907.722;71920.001;90900.611;86414.500;85028.267;82604.167;80623.300;85118.422;84992.499;82517.067;88825.111;71126.167;12960.898;1146708.475;378.937;18.349;5.094
2023-10-16 13:45:00;88016.133;101336.444;81610.888;93453.278;105834.334;100015.556;95336.633;94610.055;93918.122;100533.133;98791.889;94807.867;101365.611;76819.723;12981.380;1320932.823;443.850;18.651;6.502
2023-10-16 14:00:00;88043.033;98942.723;78624.889;94374.221;95539.833;98504.055;97556.245;95897.467;93293.333;99906.922;101289.779;95142.578;99148.000;71736.222;13036.299;1300796.572;442.427;18.852;4.893
2023-10-16 14:15:00;86586.933;97740.666;79617.223;92809.556;100962.000;97201.611;99760.889;96932.333;91803.500;99701.000;98696.111;97500.667;95418.833;73995.167;12987.957;1309047.887;440.939;19.170;6.859
2023-10-16 14:30:00;90776.067;119558.277;96653.499;109606.111;123025.166;117449.333;105023.167;103810.000;103056.567;114696.000;118927.445;103655.845;116246.889;92339.111;12948.313;1503851.457;516.332;19.117;6.527
2023-10-16 14:45:00;63967.411;73717.445;59299.223;70582.444;75677.055;72520.222;71783.600;70030.967;68605.633;74176.633;75369.000;69400.267;72118.277;56349.833;12946.130;972138.103;333.554;19.360;5.971
2023-10-16 15:00:00;87636.589;108028.889;88050.000;99597.444;110535.722;105715.667;101686.111;101566.133;98432.667;107791.555;106928.834;102431.267;104181.555;80357.723;12970.604;1401375.344;479.043;19.519;5.239
2023-10-16 15:15:00;49444.978;63191.389;50396.611;59136.833;64998.610;61914.889;54361.633;54900.400;55675.333;61962.455;64093.890;55914.133;63055.500;47305.723;12966.490;798346.938;276.070;19.588;5.659
2023-10-16 15:30:00;41374.367;47109.611;38411.611;44066.334;47991.555;45528.445;44823.567;43817.867;42270.267;44872.167;45676.111;43293.678;46553.722;36032.612;13017.593;605881.296;192.303;19.469;4.972
2023-10-16 15:45:00;19380.567;15936.665;13024.556;17893.111;16459.556;15857.055;16453.233;15907.589;16365.667;16206.300;16798.721;15868.900;16507.389;12294.167;13017.568;218189.286;62.484;19.153;4.976
