"County Home Solar Center, LLC",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85
2023-02-06 18:00:00,0.02611661,0.002,0.003,0.005083335,0.002583334,0.0055,0.00225,0.007416665,0.003,0.00725,0.002166667,0.005,0.001666666,0.005416665,0.002666666,0.0082,0.0068,0.0192,0.0108,0.0224,0.0174,0.0146,0.0166,0.0106,0.0196,0.012,0.0142,0.0088,0.014,0.01,0.0102,0.0084,0.005833335,0.003416667,0.005916665,0.0055,0.006083335,0.001583333,0.00625,0.004166667,0.005333335,0.005333335,0.003666667,0.0074,0.0086,0.0148,0.0042,0.0082,0.004,0.0166,0.0068,0.0192,0.0076,0.0164,0.0056,0.0162,0.0032,0.0186,0.0088,0.02,0.0134,0.0066,0.0162,0.0172,0.0064,0.0102,0.009,0.0138,0.0058,0.0158,0.0038,0.0154,0.0088,0.0164,0.008,0.014,0.0076,0.0096,0.0072,0.0104,0.008,0.0124,0.0124,0.0156,-4.675549
2023-02-06 19:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-02-06 20:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-02-06 21:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-02-06 22:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-02-06 23:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-02-07 00:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-02-07 01:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-02-07 02:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-02-07 03:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-02-07 04:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-02-07 05:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-02-07 06:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-02-07 07:00:00,28.21856,0.4008333,0.5933333,0.635389,0.4296667,0.6398335,0.4258889,0.6541668,0.439,0.6538333,0.4358333,0.617,0.4076667,0.6013334,0.4212778,0.5799446,0.4073889,0.6254999,0.4573333,0.6511112,0.5445001,0.4610555,0.5253332,0.421,0.5372778,0.4424444,0.4891668,0.4106666,0.4925001,0.4041111,0.4736668,0.4093334,0.4878332,0.4095556,0.4797779,0.4206666,0.4618333,0.3169444,0.4700556,0.4053889,0.4608333,0.4361667,0.4411667,0.4663333,0.4824446,0.562389,0.3990555,0.5611666,0.4047778,0.5942222,0.42,0.610111,0.4356111,0.6176665,0.4343333,0.6086111,0.4101111,0.6354445,0.4611667,0.6585,0.552,0.4467778,0.6079445,0.6108888,0.4520556,0.5522221,0.4678889,0.5244999,0.4235556,0.5079445,0.402,0.4926112,0.4247777,0.4981112,0.4405,0.4713333,0.4141111,0.4426667,0.399,0.4448333,0.3958889,0.4442222,0.4267222,0.4438333,32.41627
2023-02-07 08:00:00,270.8568,1.835583,5.913667,6.099333,2.201875,6.149167,2.404334,6.082042,2.806208,6.111875,2.95075,6.083,2.892417,6.01525,2.629208,5.989583,2.3895,6.125167,2.856042,6.220583,5.731542,3.655958,5.972667,2.367542,5.971667,2.256667,5.468333,2.29325,5.479458,2.382042,5.390125,2.2925,5.334833,2.246542,5.235083,2.149,5.265708,1.785042,5.273792,2.546709,5.096792,3.759042,4.68,3.853333,3.918292,6.060625,1.782625,6.056083,1.884416,6.091125,1.999792,6.1365,2.262917,6.2195,2.492,6.281167,2.871459,6.691417,2.410792,6.743458,6.3125,2.273709,6.694376,6.733374,3.069375,6.491625,2.879083,6.0545,2.679792,5.790917,2.604917,5.250625,2.870167,4.678833,2.484792,4.364792,2.16975,4.024792,2.014125,3.77825,1.936583,3.523125,2.294125,3.668209,372.8338
2023-02-07 09:00:00,452.5452,7.997416,10.66479,10.87096,9.25771,10.98225,10.21167,10.81071,9.872417,10.91471,10.29217,11.09525,10.61588,11.00054,10.42192,11.11775,10.45467,11.34342,10.54496,11.41858,11.26929,9.807209,11.54437,10.49737,11.54121,10.75917,10.4425,9.653084,10.45867,9.205584,10.29696,9.356833,10.20954,9.447165,10.20425,9.278624,10.62125,8.321416,10.60408,10.18292,10.24654,10.06058,10.13275,8.07254,9.101083,10.77942,7.23725,10.75883,8.693625,10.84679,9.295335,10.85063,9.695875,10.87796,10.14325,11.02475,10.10767,11.91683,10.67717,11.93475,11.60071,11.04913,12.32646,12.22796,11.61196,12.10137,11.73112,11.43354,10.91808,11.25966,10.68692,11.10192,10.64717,11.07667,10.54983,10.85925,10.11829,10.60808,9.539251,10.32108,9.445792,10.14979,9.516583,10.28342,891.6072
2023-02-07 10:00:00,681.7313,14.88542,15.87142,16.14833,15.48946,16.31388,15.75783,16.06458,15.18713,16.22942,15.62358,16.576,16.25684,16.47871,16.00829,16.62738,16.14671,17.0225,16.60033,17.21979,17.04529,15.66079,17.44733,17.03812,17.51167,17.03662,15.78588,15.44229,15.82942,15.31979,15.56987,15.19179,15.48534,15.08546,15.53784,15.17233,16.25954,13.32216,16.16966,15.87075,15.63296,15.44963,15.40871,15.21083,15.28512,15.91084,14.96283,15.81033,14.93013,15.96767,15.01321,15.98058,15.40267,16.01154,15.37267,16.23487,15.21896,17.50262,16.86846,17.54942,17.15746,17.81754,18.30125,18.06116,17.54383,17.94071,17.80725,16.9915,16.59979,16.73175,16.37513,16.59,16.19375,16.58287,16.46967,16.45471,16.13012,16.45104,16.13946,16.39629,16.091,16.38679,16.35737,15.80767,1362.696
2023-02-07 11:00:00,788.3032,17.26458,18.24287,18.55833,17.96504,18.73571,18.21779,18.46783,17.61167,18.68525,18.10683,19.06791,18.83463,18.99338,18.57592,19.146,18.72496,19.65438,19.29692,19.93475,19.83554,18.34708,20.19938,19.93,20.3502,19.94283,18.36337,18.06937,18.39825,17.95071,18.10938,17.80171,18.03125,17.68525,18.11317,17.82487,18.93971,15.59475,18.801,18.56038,18.19479,18.05671,17.95429,17.53687,17.60304,18.27183,17.32088,18.10308,17.27025,18.32429,17.3335,18.33992,17.78517,18.35292,17.71558,18.60117,17.511,20.01025,19.40208,20.07446,19.74088,20.55038,20.97467,20.66363,20.1685,20.55625,20.46654,19.52308,19.15238,19.22083,18.88596,19.10175,18.73271,19.11933,19.03321,18.99896,18.67121,18.99991,18.71329,18.91871,18.62654,18.96813,19.004,18.43596,1565.335
2023-02-07 12:00:00,840.8682,18.91537,19.81571,20.17617,19.68987,20.37988,19.9315,20.12963,19.31162,20.39537,19.83138,20.76987,20.61608,20.74258,20.38354,20.90004,20.53337,21.48742,21.19387,21.77188,21.6885,20.28954,22.00312,21.86,22.14725,21.90342,20.21066,20.00088,20.28333,19.88584,19.96854,19.70296,19.90692,19.59913,20.01517,19.781,20.92054,17.27308,20.74962,20.53091,20.08129,19.94708,19.77412,19.06771,19.113,19.77504,18.9235,19.58054,18.84263,19.81804,18.90454,19.86625,19.39208,19.89375,19.2865,20.13746,19.05858,21.57592,21.08721,21.68246,21.34225,22.20337,22.35783,22.13225,21.82287,22.1325,22.05787,21.15929,20.86871,20.86179,20.57271,20.78025,20.43675,20.81508,20.77467,20.70037,20.39979,20.71237,20.486,20.62267,20.38379,20.72338,20.79646,20.22141,1672.415
2023-02-07 13:00:00,803.3126,18.02179,18.924,19.26462,18.76675,19.46613,19.00563,19.2605,18.44513,19.51366,18.97087,19.91575,19.74396,19.89992,19.54287,20.05837,19.6965,20.63721,20.35354,20.90842,20.81525,19.54867,21.18046,21.02433,21.35271,21.08833,19.44196,19.24108,19.50709,19.1515,19.22179,18.96712,19.15046,18.85583,19.24033,19.01446,20.10808,16.58229,19.92829,19.73734,19.30396,19.14908,19.00775,18.10996,18.21417,18.86987,18.01475,18.70296,17.93287,18.91729,17.98392,18.95087,18.44942,18.97729,18.34583,19.188,18.10529,20.55479,20.00575,20.618,20.27809,21.08125,21.36679,21.11287,20.71646,21.07025,20.99571,20.13284,19.79721,19.85563,19.53871,19.80021,19.42329,19.84033,19.75279,19.74975,19.43258,19.78092,19.51529,19.72496,19.43175,19.80692,19.86029,19.41617,1633.671
2023-02-07 14:00:00,779.2565,17.81638,18.67962,19.04021,18.56433,19.26842,18.81233,19.09113,18.2825,19.39187,18.83779,19.85362,19.70908,19.89542,19.53842,20.08413,19.73833,20.76954,20.46313,21.0585,20.95817,19.71108,21.47346,21.32404,21.74125,21.41996,19.57008,19.40646,19.65491,19.32979,19.35687,19.14659,19.28396,19.02079,19.37604,19.18654,20.31409,16.74771,20.12538,19.93729,19.48191,19.34266,19.16467,17.8615,17.99013,18.62213,17.83334,18.47421,17.73746,18.68442,17.77442,18.73579,18.247,18.73996,18.12663,18.96746,17.90004,20.37612,19.79904,20.4275,20.02496,21.03871,21.41217,21.11341,20.64208,21.02725,20.99871,20.03563,19.70466,19.77091,19.46367,19.75658,19.38187,19.80854,19.73358,19.75271,19.44404,19.82162,19.56996,19.7825,19.51146,19.89916,19.96867,19.584,1586.376
2023-02-07 15:00:00,554.3182,11.88671,13.00679,13.28612,12.73742,13.47921,13.03796,13.40317,12.74254,13.63608,13.18975,14.02934,13.89675,14.10446,13.80633,14.30713,14.02562,14.83167,14.59229,14.99825,14.92017,14.10338,15.38513,15.25275,15.58846,15.33492,13.98975,13.86779,14.08833,13.84587,13.88658,13.73913,13.818,13.60375,13.86796,13.70442,14.49217,11.98813,14.40321,14.22958,13.87742,13.75508,13.67391,10.97308,12.32467,12.88854,11.87529,12.81433,12.14204,12.97704,12.18721,12.97496,12.48842,12.98662,12.46484,13.16059,12.29621,14.17779,13.61754,14.17562,13.86121,14.34879,14.82088,14.71329,14.26896,14.6595,14.54417,13.989,13.63692,13.82396,13.52038,13.84058,13.49479,13.87808,13.78163,13.86292,13.60938,13.94567,13.70475,13.95842,13.71963,14.03721,14.09083,13.87292,1158.266
2023-02-07 16:00:00,352.0016,3.646333,7.283833,7.873667,5.322375,8.370375,6.280875,8.492085,6.917834,8.552625,7.59346,9.072165,8.285417,9.191207,8.534877,9.376001,8.616458,9.735707,9.197833,9.58371,9.446251,9.339251,9.983208,9.774916,9.922165,9.613917,8.912833,8.664375,8.820085,8.53229,8.691999,8.497666,8.673583,8.467875,8.688418,8.338666,8.720915,7.562875,8.553334,8.425126,8.211334,8.037041,9.049332,4.906834,5.233959,8.202416,2.337583,8.172457,3.895583,8.294043,4.74575,8.279292,5.303041,8.308331,5.676125,8.414874,6.0195,9.070333,5.283834,9.09375,8.842335,5.285625,9.462834,9.460251,7.134084,9.411877,7.013499,9.031208,7.249167,8.953293,7.374083,8.991958,7.856166,9.032791,7.826207,9.060248,7.881542,9.136167,8.179709,9.18,8.074541,9.236251,9.226336,9.242877,642.664
2023-02-07 17:00:00,52.23723,0.5118333,0.8536667,0.96275,0.5854999,1.016667,0.6033332,1.058875,0.66,1.095708,0.7153332,1.150917,0.8132499,1.15475,0.8201249,1.133583,0.8412083,1.187375,0.8977917,1.216792,1.165458,1.098667,1.206125,1.02025,1.211417,1.027417,1.121375,0.9711251,1.139875,0.9832084,1.137375,1.020875,1.154667,0.9967915,1.1325,1.005667,1.168292,0.8447918,1.145792,1.050542,1.111375,1.049792,1.103792,0.755375,0.8125417,1.148667,0.5030416,1.17825,0.521375,1.226792,0.542125,1.225,0.5709999,1.239542,0.5749167,1.251458,0.5482083,1.306375,0.6185416,1.373792,1.093083,0.6133333,1.317167,1.388042,0.6360416,1.341667,0.6542916,1.339583,0.6182501,1.3375,0.6200417,1.346417,0.6879584,1.379084,0.7215001,1.37225,0.7080833,1.357667,0.7184584,1.359417,0.7479168,1.35975,1.052125,1.305,68.52452
2023-02-07 18:00:00,0.09363957,0.002583334,0.004083334,0.006416665,0.003333333,0.006416665,0.003,0.009333335,0.004083334,0.00875,0.003416667,0.007,0.002583334,0.006916665,0.003916667,0.0112,0.0086,0.0236,0.0142,0.028,0.0212,0.0188,0.0212,0.0132,0.0242,0.0172,0.0178,0.0126,0.0182,0.0138,0.014,0.012,0.007666665,0.004833333,0.0075,0.007,0.007666665,0.002416667,0.007916665,0.005,0.006833335,0.006833335,0.005416665,0.0098,0.012,0.0184,0.0066,0.011,0.0062,0.0196,0.009,0.0218,0.0106,0.0192,0.008,0.0192,0.0048,0.021,0.0118,0.0244,0.0178,0.0084,0.0198,0.0216,0.0082,0.0136,0.0112,0.017,0.0082,0.019,0.0056,0.018,0.0102,0.0202,0.0112,0.0174,0.0098,0.012,0.0098,0.0136,0.01,0.0152,0.0172,0.0196,-4.625916
2023-02-07 19:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-02-07 20:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-02-07 21:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-02-07 22:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-02-07 23:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-02-08 00:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-02-08 01:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-02-08 02:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-02-08 03:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-02-08 04:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-02-08 05:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-02-08 06:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-02-08 07:00:00,18.11801,0.3136667,0.3466667,0.3712778,0.3291111,0.3706667,0.3191667,0.3787222,0.327,0.3836111,0.3206111,0.3591111,0.3050556,0.3493333,0.319,0.3301111,0.3118889,0.3778333,0.342,0.3960556,0.374,0.3357778,0.3539444,0.3301111,0.3686111,0.3432222,0.3336111,0.3143889,0.3319444,0.3113889,0.3192778,0.3113889,0.3358333,0.3109444,0.3353889,0.3235556,0.3283333,0.2421111,0.3316667,0.3121667,0.3302778,0.324,0.3123889,0.3325,0.3338889,0.3555,0.3129444,0.3357222,0.3141667,0.3615,0.3201667,0.3653889,0.3308333,0.3645,0.3248333,0.3655,0.3054444,0.3856111,0.3481111,0.4035,0.3764444,0.3447222,0.3712778,0.3809445,0.3413889,0.3497778,0.3509445,0.3472222,0.3193333,0.3432222,0.3036667,0.3379444,0.3215556,0.3493889,0.3348889,0.3340555,0.3215,0.3158333,0.3135,0.3190556,0.3147778,0.3234445,0.3287778,0.3265556,19.86716
2023-02-08 08:00:00,127.7297,2.1675,2.407667,2.488833,2.273083,2.512791,2.296542,2.502458,2.259083,2.537792,2.315125,2.523458,2.330208,2.500458,2.341958,2.47875,2.313083,2.63625,2.459458,2.679958,2.612166,2.363708,2.6175,2.429792,2.650667,2.475292,2.398666,2.240875,2.386667,2.220417,2.344333,2.228625,2.374084,2.229084,2.3825,2.26075,2.421125,1.899458,2.428167,2.306583,2.383708,2.320333,2.3275,2.271791,2.294125,2.449791,2.169416,2.420958,2.181417,2.475875,2.214292,2.475708,2.272083,2.483,2.274417,2.513333,2.225375,2.672625,2.448041,2.711292,2.594708,2.483958,2.673708,2.706,2.491875,2.615583,2.523167,2.512083,2.33675,2.474042,2.300125,2.449792,2.310916,2.482167,2.387292,2.431125,2.314042,2.390583,2.284584,2.382917,2.285084,2.390208,2.366542,2.348583,209.2536
2023-02-08 09:00:00,306.5562,5.840625,6.834667,7.000291,6.326208,7.075541,6.548542,6.991792,6.357708,7.07125,6.576292,7.192333,6.7705,7.140041,6.723042,7.179667,6.715209,7.406083,6.962333,7.482416,7.364167,6.631292,7.521792,7.014708,7.543292,7.0975,6.817041,6.38375,6.803875,6.29675,6.705958,6.321167,6.683875,6.311916,6.704333,6.323167,6.951625,5.518042,6.93425,6.638833,6.729125,6.5785,6.635417,6.048875,6.328917,6.892667,5.829,6.876625,6.04925,6.973375,6.194542,6.95525,6.361,6.976167,6.4225,7.071875,6.372917,7.606125,6.976125,7.633209,7.367542,7.223249,7.831751,7.813583,7.267084,7.692626,7.358417,7.293834,6.829,7.182708,6.743416,7.105875,6.699709,7.116958,6.831125,7.024333,6.654,6.974167,6.550542,6.903625,6.50875,6.853042,6.637667,6.732,580.463
2023-02-08 10:00:00,326.1801,6.720208,7.327124,7.490792,7.035916,7.577083,7.170582,7.470334,6.940792,7.565166,7.167458,7.726542,7.438166,7.684124,7.359166,7.720623,7.390083,7.957291,7.652875,8.066292,7.966125,7.288207,8.109709,7.785415,8.148623,7.816749,7.31525,7.024126,7.311251,6.973791,7.196416,6.941792,7.186333,6.910875,7.230999,6.978333,7.511042,6.07925,7.486667,7.274833,7.257458,7.134832,7.152583,6.899749,6.972749,7.368708,6.723792,7.320834,6.743667,7.439249,6.818749,7.419208,6.989208,7.436707,7.004666,7.552042,6.924376,8.144958,7.674875,8.153918,7.931708,8.017502,8.427709,8.381833,7.981082,8.282957,8.092458,7.850917,7.516168,7.728374,7.415334,7.662793,7.371459,7.675834,7.515541,7.595666,7.355251,7.564209,7.315416,7.524126,7.286625,7.525334,7.470124,7.296583,605.1639
2023-02-08 11:00:00,192.3773,3.645958,3.892083,3.995458,3.809917,4.041083,3.859041,3.995167,3.754833,4.057125,3.864708,4.130917,4.0095,4.108583,3.9825,4.108167,4.001,4.304125,4.173042,4.368875,4.307666,3.996417,4.364417,4.237125,4.406084,4.274292,3.94025,3.826583,3.926458,3.784375,3.863042,3.772417,3.897958,3.774292,3.942708,3.850083,4.069917,3.31125,4.071417,3.992208,3.970208,3.906458,3.899667,3.716,3.728041,3.902167,3.638167,3.86375,3.644542,3.952584,3.682542,3.928875,3.769792,3.9375,3.753167,4.010583,3.695833,4.312875,4.115292,4.321125,4.202209,4.260375,4.413917,4.429167,4.249708,4.342584,4.311292,4.141375,4.002083,4.088958,3.947083,4.073041,3.950958,4.108583,4.057417,4.066667,3.978167,4.032875,3.958958,4.033292,3.952125,4.049542,4.057917,3.963834,337.8014
2023-02-08 12:00:00,411.3623,8.578459,9.341042,9.508876,8.975959,9.611375,9.164916,9.506,8.907875,9.628166,9.198751,9.836625,9.555584,9.815709,9.475625,9.873501,9.517124,10.19192,9.890416,10.31616,10.23,9.479667,10.43021,10.11808,10.49975,10.16875,9.47175,9.212042,9.483917,9.137833,9.353499,9.100541,9.348126,9.081333,9.414292,9.168459,9.779249,7.976333,9.74754,9.559999,9.471208,9.349625,9.334459,8.733374,8.830417,9.345875,8.513249,9.291499,8.553626,9.411584,8.648875,9.3855,8.861834,9.397,8.869541,9.531584,8.759418,10.22767,9.653749,10.23971,9.999166,10.02954,10.56642,10.51233,10.01762,10.43063,10.13967,9.927125,9.487749,9.799665,9.403501,9.762833,9.353915,9.784499,9.554583,9.724708,9.393957,9.71325,9.350207,9.680792,9.334084,9.68854,9.626582,9.476333,765.7574
2023-02-08 13:00:00,446.7628,8.549333,9.350668,9.53575,8.941958,9.670916,9.134542,9.551042,8.879374,9.702874,9.199125,9.950541,9.59725,9.930666,9.526458,9.998082,9.583417,10.33671,9.9715,10.47071,10.39358,9.599541,10.62546,10.24354,10.70133,10.30025,9.584874,9.267209,9.584916,9.181751,9.448833,9.141583,9.464541,9.135458,9.549041,9.243958,9.951249,8.056917,9.901458,9.665375,9.588834,9.448043,9.468417,8.702208,8.794374,9.34796,8.480542,9.300334,8.514375,9.45025,8.613708,9.425542,8.833376,9.440374,8.844334,9.587792,8.750209,10.34208,9.670207,10.34683,10.05967,10.12046,10.74129,10.68612,10.09846,10.60341,10.23921,10.07079,9.552251,9.932583,9.471209,9.908334,9.435208,9.907749,9.633458,9.870667,9.475457,9.853582,9.445668,9.822042,9.418626,9.851958,9.767291,9.650417,800.955
2023-02-08 14:00:00,325.5128,6.360625,6.943041,7.093125,6.661,7.193958,6.801416,7.103708,6.609083,7.218208,6.846625,7.402083,7.137709,7.381583,7.092834,7.417708,7.116375,7.690833,7.420542,7.792917,7.72725,7.145792,7.890708,7.60575,7.950459,7.66375,7.117625,6.888833,7.120542,6.822667,7.014542,6.802709,7.04075,6.799333,7.117,6.902125,7.407875,6.0065,7.390375,7.223083,7.172916,7.067833,7.075666,6.473542,6.5395,6.95475,6.305292,6.921333,6.338542,7.0455,6.420125,7.020792,6.583917,7.027792,6.59225,7.143375,6.516458,7.701708,7.207667,7.707375,7.490541,7.520208,7.972583,7.961667,7.522667,7.875292,7.621167,7.493125,7.107333,7.395292,7.051959,7.377708,7.037125,7.403708,7.19675,7.362125,7.0805,7.34225,7.057083,7.330792,7.041708,7.356125,7.299541,7.203584,580.2034
2023-02-08 15:00:00,133.0567,2.610959,2.82575,2.909708,2.734375,2.942875,2.765042,2.918792,2.704583,2.967166,2.781791,3.018292,2.881917,3.006166,2.881666,2.993417,2.877292,3.159167,3.027,3.209875,3.164417,2.922416,3.1995,3.065208,3.242917,3.111542,2.898916,2.788834,2.904417,2.768958,2.851,2.767958,2.88325,2.762167,2.90625,2.813292,2.995958,2.406333,2.997458,2.915542,2.925041,2.871333,2.867084,2.67775,2.695292,2.85175,2.60525,2.827,2.618083,2.89925,2.648,2.883958,2.719375,2.889375,2.7065,2.942167,2.661208,3.162458,2.969083,3.182167,3.069833,3.06825,3.232542,3.257333,3.063417,3.184125,3.104959,3.0465,2.886292,3.010958,2.850125,2.995792,2.863375,3.031958,2.947208,2.996459,2.887708,2.962875,2.868167,2.968917,2.868083,2.983625,2.969042,2.936083,237.5808
2023-02-08 16:00:00,148.6315,2.354792,2.932167,3.0845,2.590833,3.17175,2.715875,3.1895,2.709833,3.222333,2.824167,3.360209,3.044125,3.400666,3.086583,3.394958,3.0865,3.569,3.288333,3.559792,3.492042,3.354458,3.612041,3.429417,3.627625,3.446583,3.22575,3.089667,3.229375,3.073667,3.177375,3.089667,3.221292,3.093083,3.219542,3.089041,3.322917,2.703542,3.3165,3.221667,3.226,3.16075,3.292958,2.638208,2.678625,3.12875,2.305458,3.108917,2.33725,3.181917,2.382375,3.172667,2.458833,3.18,2.47175,3.238167,2.432708,3.477917,2.676542,3.510875,3.369958,2.742542,3.570333,3.608833,2.836209,3.541208,2.900291,3.402,2.760334,3.372917,2.802458,3.371125,2.906292,3.41775,2.985542,3.396542,2.952208,3.381708,2.935833,3.402667,3.014792,3.422791,3.387959,3.398083,251.527
2023-02-08 17:00:00,60.8423,0.9491667,1.091875,1.163917,1.012458,1.184,1.023208,1.20325,1.031,1.235667,1.055333,1.248042,1.089042,1.241292,1.117542,1.208958,1.105958,1.327583,1.200208,1.361333,1.324875,1.215083,1.349792,1.218042,1.384292,1.251042,1.250792,1.137417,1.268292,1.152917,1.243708,1.164542,1.270917,1.158,1.274208,1.176916,1.298083,0.9692501,1.301417,1.2195,1.269,1.224125,1.220375,1.021875,1.050708,1.194333,0.9399583,1.206458,0.9549999,1.267083,0.9700417,1.265333,1.006167,1.264208,1.000333,1.292875,0.9667084,1.349542,1.084208,1.408917,1.221708,1.103667,1.357417,1.411333,1.112167,1.361208,1.1315,1.353125,1.059125,1.347125,1.042125,1.343042,1.075958,1.384167,1.121833,1.362125,1.091375,1.342667,1.084167,1.343416,1.093167,1.336792,1.223208,1.29325,84.84616
