Timestamp,Production meter AC voltage,Production meter L-L voltage,Production meter active power,"Satcon PVS - 1, Output KW"
10/2/2023 4:00:00 PM,0.2868015,0.496657,275.5723,280.3563
10/2/2023 4:15:00 PM,0.2867614,0.4965996,256.2798,260.9001
10/2/2023 4:30:00 PM,0.2867564,0.4966055,230.5589,234.4719
10/2/2023 4:45:00 PM,0.2861712,0.4956365,198.0927,201.2491
10/2/2023 5:00:00 PM,0.284082,0.4920593,169.5301,172.378
10/2/2023 5:15:00 PM,0.2841969,0.492181,139.8582,142.4567
10/2/2023 5:30:00 PM,0.2840824,0.4920239,108.8344,110.9783
10/2/2023 5:45:00 PM,0.2842343,0.4922325,75.95357,77.28175
10/2/2023 6:00:00 PM,0.284329,0.4924364,36.63655,37.40485
10/2/2023 6:15:00 PM,0.2834771,0.4909578,9.689859,9.744381
10/2/2023 6:30:00 PM,0.2830594,0.4901761,1.711295,-1.656375
10/2/2023 6:45:00 PM,0.2831055,0.4903125,0,-0.4228889
10/2/2023 7:00:00 PM,0.283541,0.491062,0,-0.401355
10/2/2023 7:15:00 PM,0.2837808,0.4915065,0,-0.4385339
10/2/2023 7:30:00 PM,0.2841615,0.4920995,0,-0.434
10/2/2023 7:45:00 PM,0.2843583,0.492446,0,-0.4147664
10/2/2023 8:00:00 PM,0.2850407,0.4936647,0,-0.4556047
10/2/2023 8:15:00 PM,0.2852405,0.4940017,0,-0.4021791
10/2/2023 8:30:00 PM,0.285142,0.4938099,0,-0.458672
10/2/2023 8:45:00 PM,0.2854611,0.494452,0,-0.4
10/2/2023 9:00:00 PM,0.2849778,0.4935364,0,-0.4457222
10/2/2023 9:15:00 PM,0.2849006,0.4933919,0,-0.424
10/2/2023 9:30:00 PM,0.2853441,0.4942111,0,-0.4086003
10/2/2023 9:45:00 PM,0.285494,0.4944482,0,-0.4226775
10/2/2023 10:00:00 PM,0.2852282,0.4940228,0,-0.4328651
10/2/2023 10:15:00 PM,0.2854994,0.4944939,0,-0.4282454
10/2/2023 10:30:00 PM,0.285936,0.4952257,0,-0.4815966
10/2/2023 10:45:00 PM,0.2857351,0.494917,0,-0.4073333
10/2/2023 11:00:00 PM,0.2858806,0.495113,0,-0.3873528
10/2/2023 11:15:00 PM,0.2859877,0.4953404,0,-0.3598846
10/2/2023 11:30:00 PM,0.2839418,0.4917603,0,-0.4228333
10/2/2023 11:45:00 PM,0.2830382,0.4901535,0,-0.4014097
10/3/2023 12:00:00 AM,0.2830123,0.4901028,0,-0.4067256
10/3/2023 12:15:00 AM,0.2837885,0.491465,0,-0.3832535
10/3/2023 12:30:00 AM,0.2841598,0.4921807,0,-0.4364369
10/3/2023 12:45:00 AM,0.2842918,0.4924196,0,-0.3920076
10/3/2023 1:00:00 AM,0.2842471,0.4923456,0,-0.4228889
10/3/2023 1:15:00 AM,0.2842528,0.4923697,0,-0.4282826
10/3/2023 1:30:00 AM,0.2841156,0.4920604,0,-0.4171063
10/3/2023 1:45:00 AM,0.2842481,0.492301,0,-0.4395556
10/3/2023 2:00:00 AM,0.2838927,0.491688,0,-0.4121602
10/3/2023 2:15:00 AM,0.2840579,0.4919495,0,-0.3962843
10/3/2023 2:30:00 AM,0.2841711,0.4922142,0,-0.4228889
10/3/2023 2:45:00 AM,0.2844268,0.4926434,0,-0.4
10/3/2023 3:00:00 AM,0.2845945,0.4929287,0,-0.4
10/3/2023 3:15:00 AM,0.2845016,0.4927602,0,-0.4228889
10/3/2023 3:30:00 AM,0.2844777,0.4927105,0,-0.4047659
