Timestamp,POA Sensor,Weather station ambient temperature,Max wind speed - NO Data VAISALA_1,Production meter L-N voltage,Production meter active power,"INVERTER 1, AC Active Power (Total)","INVERTER 2, AC Active Power (Total)","INVERTER 3, AC Active Power (Total)","INVERTER 4, AC Active Power (Total)","INVERTER 5, AC Active Power (Total)"
10/17/2023 5:00:00 PM,461.3505,77.74377,,7.43141,2284,490.433,470.833,480.533,422.2,412.867
10/17/2023 5:15:00 PM,400.011,76.65614,,7.438773,1626.01,343.567,335.367,338.233,304.233,297.733
10/17/2023 5:30:00 PM,325.484,74.14324,,7.441317,1018.05,206.667,212.9,207.733,191.9,190.967
10/17/2023 5:45:00 PM,245.2742,73.54803,,7.437443,510.726,97.7333,106,108.667,102.067,93.4667
10/17/2023 6:00:00 PM,127.4107,72.26001,,7.452633,188.187,33.5667,41.2333,40.7333,38.7333,36.2
10/17/2023 6:15:00 PM,7.370565,67.56178,,7.4501,33.1795,8.53333,8.03333,8.76667,8.36667,8.3
10/17/2023 6:30:00 PM,1.312578,64.51929,,7.41503,-13.7675,0.0666667,0.0666667,0.1,0.0666667,0.0666667
10/17/2023 6:45:00 PM,-0.4224889,62.00553,,7.405727,-14.8297,0,0,0,0,0
10/17/2023 7:00:00 PM,-0.4205555,59.42635,,7.421593,-14.8764,0,0,0,0,0
10/17/2023 7:15:00 PM,-0.234486,59.72778,,7.432247,-14.9915,0,0,0,0,0
10/17/2023 7:30:00 PM,-0.110867,59.01006,,7.441423,-14.9956,0,0,0,0,0
10/17/2023 7:45:00 PM,-0.1793775,57.89206,,7.4471,-15.0013,0,0,0,0,0
10/17/2023 8:00:00 PM,-0.004152595,58.78832,,7.46101,-15.0999,0,0,0,0,0
10/17/2023 8:15:00 PM,-0.2925645,56.944,,7.461797,-15.093,0,0,0,0,0
10/17/2023 8:30:00 PM,-0.3410805,54.27929,,7.42255,-14.8641,0,0,0,0,0
10/17/2023 8:45:00 PM,-0.4266895,53.73835,,7.421057,-14.8709,0,0,0,0,0
10/17/2023 9:00:00 PM,-0.4342965,53.24104,,7.41287,-14.8313,0,0,0,0,0
10/17/2023 9:15:00 PM,-0.4675495,53.78563,,7.42218,-14.858,0,0,0,0,0
10/17/2023 9:30:00 PM,-0.4713405,53.44641,,7.434854,-14.9203,0,0,0,0,0
10/17/2023 9:45:00 PM,-0.424999,52.40693,,7.441604,-15.0015,0,0,0,0,0
10/17/2023 10:00:00 PM,-0.3919625,51.57066,,7.43663,-14.9464,0,0,0,0,0
10/17/2023 10:15:00 PM,-0.4118665,51.44655,,7.44562,-14.9918,0,0,0,0,0
10/17/2023 10:30:00 PM,-0.4918675,51.50379,,7.453083,-15.0735,0,0,0,0,0
10/17/2023 10:45:00 PM,-0.123579,51.33486,,7.45369,-15.047,0,0,0,0,0
10/17/2023 11:00:00 PM,-0.208936,49.90329,,7.462183,-15.16,0,0,0,0,0
10/17/2023 11:15:00 PM,-0.41162,49.26355,,7.457463,-15.0671,0,0,0,0,0
10/17/2023 11:30:00 PM,-0.62737,49.63747,,7.405923,-14.795,0,0,0,0,0
10/17/2023 11:45:00 PM,-0.2210543,49.08132,,7.419547,-14.8516,0,0,0,0,0
10/18/2023 12:00:00 AM,-0.1853587,48.43508,,7.402727,-14.7717,0,0,0,0,0
10/18/2023 12:15:00 AM,-0.1556875,47.88203,,7.41507,-14.8248,0,0,0,0,0
10/18/2023 12:30:00 AM,-0.0292191,48.64072,,7.428876,-14.8952,0,0,0,0,0
10/18/2023 12:45:00 AM,-0.1800785,48.33344,,7.434207,-14.9348,0,0,0,0,0
10/18/2023 1:00:00 AM,-0.2902705,47.87019,,7.42373,-14.8733,0,0,0,0,0
10/18/2023 1:15:00 AM,0.00582095,48.92905,,7.42424,-14.8871,0,0,0,0,0
10/18/2023 1:30:00 AM,-0.117194,47.83141,,7.427863,-14.8981,0,0,0,0,0
10/18/2023 1:45:00 AM,-0.01842465,48.86594,,7.4262,-14.9055,0,0,0,0,0
10/18/2023 2:00:00 AM,-0.426423,47.67954,,7.412767,-14.8288,0,0,0,0,0
10/18/2023 2:15:00 AM,-0.179136,47.63986,,7.407854,-14.8065,0,0,0,0,0
10/18/2023 2:30:00 AM,-0.52423,47.10133,,7.410763,-14.8299,0,0,0,0,0
10/18/2023 2:45:00 AM,-0.7028918,46.3992,,7.41229,-14.8326,0,0,0,0,0
10/18/2023 3:00:00 AM,-0.4513695,46.65282,,7.413537,-14.8453,0,0,0,0,0
10/18/2023 3:15:00 AM,-0.360375,46.12418,,7.4153,-14.8647,0,0,0,0,0
10/18/2023 3:30:00 AM,-0.354,46.00101,,7.413133,-14.845,0,0,0,0,0
10/18/2023 3:45:00 AM,-0.1909455,45.9172,,7.409133,-14.8266,0,0,0,0,0
10/18/2023 4:00:00 AM,-0.343302,44.80591,,7.400773,-14.7911,0,0,0,0,0
10/18/2023 4:15:00 AM,-0.4309939,44.79052,,7.402323,-14.7919,0,0,0,0,0
10/18/2023 4:30:00 AM,-0.3632975,44.53387,,7.429126,-14.9476,0,0,0,0,0
10/18/2023 4:45:00 AM,-0.2148285,43.79467,,7.43164,-14.9772,0,0,0,0,0
10/18/2023 5:00:00 AM,-0.237891,43.14388,,7.4032,-14.8202,0,0,0,0,0
10/18/2023 5:15:00 AM,-0.4760565,43.18167,,7.42398,-14.9225,0,0,0,0,0
10/18/2023 5:30:00 AM,-0.390362,42.2321,,7.409653,-14.8698,0,0,0,0,0
10/18/2023 5:45:00 AM,-0.4214245,41.83982,,7.410233,-14.8229,0,0,0,0,0
10/18/2023 6:00:00 AM,-0.354773,41.75813,,7.411374,-14.9148,0,0,0,0,0
10/18/2023 6:15:00 AM,-0.3955125,41.82933,,7.452606,-15.0749,0,0,0,0,0
10/18/2023 6:30:00 AM,-0.4027335,41.04618,,7.43175,-14.9844,0,0,0,0,0
10/18/2023 6:45:00 AM,-0.4637575,41.37523,,7.428717,-14.9456,0,0,0,0,0
10/18/2023 7:00:00 AM,-0.2789066,41.40951,,7.432777,-14.9843,0,0,0,0,0
10/18/2023 7:15:00 AM,1.76116,41.35559,,7.42315,-4.94375,1.23333,1.96667,2.03333,1.96667,2.2
10/18/2023 7:30:00 AM,7.27954,41.54659,,7.41827,56.4823,12.2,14.6667,14.3,15.3333,14.5333
10/18/2023 7:45:00 AM,16.236,41.76019,,7.434847,171.747,33.4333,42.7,46.7667,33.2667,36
10/18/2023 8:00:00 AM,36.87275,42.25425,,7.449253,537.269,88.2333,118.233,134.267,104.3,122
10/18/2023 8:15:00 AM,45.4299,44.12262,,7.423077,673.016,144.4,125.3,128.2,144.367,140.5
10/18/2023 8:30:00 AM,73.7789,45.70649,,7.4222,1134.96,260.667,236.7,222.667,226.167,236.167
10/18/2023 8:45:00 AM,116.9945,47.66755,,7.440093,2020.72,401.8,392.133,420.4,437.5,425.267
10/18/2023 9:00:00 AM,125.8203,49.02194,,7.455573,2795.43,579,480.167,583.3,575.267,629
10/18/2023 9:15:00 AM,230.6602,50.56484,,7.439157,3825.77,844.033,804.067,780.4,664.867,804.333
10/18/2023 9:30:00 AM,239.3687,53.80606,,7.453586,4278.44,1010.8,754.067,852.767,840.7,862.733
10/18/2023 9:45:00 AM,307.2799,56.28421,,7.458437,4754.6,906.5,994.3,897.4,1023.1,1020.23
10/18/2023 10:00:00 AM,328.0317,57.63434,,7.481067,5806.42,1278.07,1164.47,1219.03,1133.87,1110.9
10/18/2023 10:15:00 AM,358.0149,59.92723,,7.473723,6520.97,1426,1299.33,1330.37,1255.9,1292.2
10/18/2023 10:30:00 AM,367.8871,61.71323,,7.462376,6671.39,1440.67,1323.8,1352.6,1291.6,1327.97
10/18/2023 10:45:00 AM,361.9001,62.33562,,7.47433,6643.64,1424.42,1323.99,1341.69,1296.87,1322.41
10/18/2023 11:00:00 AM,357.2325,88.54817,,7.46217,6606.81,1411.14,1322.58,1329.47,1296.03,1311.76
10/18/2023 11:15:00 AM,356.8453,91.4,,7.453823,6570.84,1397.37,1313.7,1319.97,1296.33,1309.67
10/18/2023 11:30:00 AM,372.839,91.4,,7.4399,6543.41,1387,1309.2,1313.47,1296.73,1303.43
10/18/2023 11:45:00 AM,396.465,91.4,,7.434763,6511.81,1377.07,1304.7,1306.33,1294.67,1295.27
10/18/2023 12:00:00 PM,419.38,91.4,,7.43494,6473.74,1364.33,1299.27,1296.33,1290.2,1288.93
10/18/2023 12:15:00 PM,443.397,91.4,,7.432807,6438.68,1352.43,1292.4,1288.43,1284.4,1284.9
10/18/2023 12:30:00 PM,468.0565,91.4,,7.472626,6430.04,1346.97,1291.97,1286.27,1283.73,1284.1
10/18/2023 12:45:00 PM,494.037,91.4,,7.462854,6431.1,1345.1,1292.17,1289.67,1283.67,1285.33
10/18/2023 1:00:00 PM,522.2825,91.4,,7.458086,6411.84,1340.17,1291.77,1286.93,1277.07,1281.2
10/18/2023 1:15:00 PM,549.4035,91.4,,7.441707,6407.62,1337.3,1290.53,1289.17,1271.4,1283.27
10/18/2023 1:30:00 PM,575.7965,91.4,,7.44653,6432.78,1343.03,1297.77,1298,1270.2,1289.87
10/18/2023 1:45:00 PM,602.9105,91.4,,7.4557,6453.19,1346.8,1304.5,1307.67,1268.97,1293.43
10/18/2023 2:00:00 PM,628.857,91.4,,7.45318,6469.94,1347.27,1311.87,1319.6,1262.93,1295.47
10/18/2023 2:15:00 PM,653.6505,91.4,,7.45268,6487.25,1350.73,1317.97,1329.33,1256.3,1299.97
10/18/2023 2:30:00 PM,677.119,91.4,,7.469876,6522.77,1360.43,1325.13,1340.57,1255.53,1309.5
10/18/2023 2:45:00 PM,697.0865,91.4,,7.482823,6542.77,1367.07,1329.5,1351.53,1252.8,1310.47
10/18/2023 3:00:00 PM,715.392,91.4,,7.471073,6537.46,1373,1329.3,1352.8,1241.33,1310.8
10/18/2023 3:15:00 PM,727.2355,91.4,,7.468953,6488.99,1367.47,1324.47,1342.1,1221.03,1301.5
10/18/2023 3:30:00 PM,716.0765,91.4,,7.49252,5907.89,1270.07,1225.17,1228.67,1110.2,1127.2
10/18/2023 3:45:00 PM,689.7625,91.4,,7.480783,5319.65,1147.4,1093.87,1109.07,994.533,1019.5
10/18/2023 4:00:00 PM,640.2025,91.4,,7.481,4809.1,1033.7,983.133,993.4,900.167,936.1
10/18/2023 4:15:00 PM,597.3395,91.4,,7.486293,4254.35,906.4,872.633,878.9,799.033,826.933
10/18/2023 4:30:00 PM,566.8285,91.4,,7.47012,3645.39,773.233,747.633,747.2,684.567,715.9
10/18/2023 4:45:00 PM,519.707,91.10632,,7.462923,2974.6,630.2,603.267,610.533,552.467,595.3
10/18/2023 5:00:00 PM,457.8985,82.52051,,7.452007,2175.95,471.333,451.633,459.633,412.167,393.933
10/18/2023 5:15:00 PM,390.133,82.92123,,7.446193,1529.31,324.867,318.8,319.7,293.733,282.733
10/18/2023 5:30:00 PM,316.0715,83.54455,,7.440457,941.283,192.333,199.133,195.2,182.267,180.267
10/18/2023 5:45:00 PM,233.3687,81.44143,,7.436697,458.608,88.8667,97.6667,99.8667,94.3667,86.0667
10/18/2023 6:00:00 PM,104.3009,78.17709,,7.44134,159.445,30.3667,36.3667,35.9333,34.3667,32.3
10/18/2023 6:15:00 PM,6.279745,72.53217,,7.453683,25.7902,7.7,6.96667,7.33333,7.33333,7.4
10/18/2023 6:30:00 PM,0.794721,67.78294,,7.450894,-15.0686,0,0,0,0,0
10/18/2023 6:45:00 PM,-0.4638476,65.20323,,7.426146,-14.9902,0,0,0,0,0
10/18/2023 7:00:00 PM,-0.4543155,62.74063,,7.440023,-15.035,0,0,0,0,0
10/18/2023 7:15:00 PM,-0.156333,64.45753,,7.446997,-15.0819,0,0,0,0,0
10/18/2023 7:30:00 PM,-0.310771,62.34384,,7.445167,-15.0316,0,0,0,0,0
10/18/2023 7:45:00 PM,-0.287324,59.59441,,7.438637,-14.9777,0,0,0,0,0
10/18/2023 8:00:00 PM,-0.2807555,57.94324,,7.44812,-15.0124,0,0,0,0,0
10/18/2023 8:15:00 PM,-0.3859255,56.79169,,7.455133,-15.0596,0,0,0,0,0
10/18/2023 8:30:00 PM,-0.2369005,56.74158,,7.43861,-14.9851,0,0,0,0,0
10/18/2023 8:45:00 PM,-0.3757967,55.34341,,7.428106,-14.9085,0,0,0,0,0
10/18/2023 9:00:00 PM,-0.4274135,54.7605,,7.426297,-14.9041,0,0,0,0,0
10/18/2023 9:15:00 PM,-0.321471,53.92243,,7.43545,-14.9422,0,0,0,0,0
10/18/2023 9:30:00 PM,-0.438353,53.16463,,7.4322,-14.9177,0,0,0,0,0
10/18/2023 9:45:00 PM,-0.1719411,53.37682,,7.401843,-14.7599,0,0,0,0,0
10/18/2023 10:00:00 PM,-0.1982275,52.53553,,7.40864,-14.8174,0,0,0,0,0
10/18/2023 10:15:00 PM,-0.295148,51.68195,,7.42307,-14.8811,0,0,0,0,0
10/18/2023 10:30:00 PM,-0.370759,51.34354,,7.449707,-15.0337,0,0,0,0,0
10/18/2023 10:45:00 PM,-0.4212315,50.35863,,7.45703,-15.1003,0,0,0,0,0
10/18/2023 11:00:00 PM,-0.2519215,50.33707,,7.458077,-15.0836,0,0,0,0,0
10/18/2023 11:15:00 PM,-0.121774,50.50821,,7.461703,-15.0793,0,0,0,0,0
10/18/2023 11:30:00 PM,-0.1939339,49.89349,,7.413646,-14.8177,0,0,0,0,0
10/18/2023 11:45:00 PM,-0.108041,49.85396,,7.419876,-14.8517,0,0,0,0,0
10/19/2023 12:00:00 AM,-0.2844025,48.99208,,7.424817,-14.8812,0,0,0,0,0
10/19/2023 12:15:00 AM,-0.206763,48.91884,,7.44315,-14.9794,0,0,0,0,0
10/19/2023 12:30:00 AM,-0.3481081,48.07131,,7.445354,-15.0154,0,0,0,0,0
10/19/2023 12:45:00 AM,-0.3755121,48.08568,,7.43727,-14.9672,0,0,0,0,0
10/19/2023 1:00:00 AM,-0.3638285,47.62516,,7.44233,-14.993,0,0,0,0,0
10/19/2023 1:15:00 AM,-0.313646,48.01892,,7.442227,-15.0069,0,0,0,0,0
10/19/2023 1:30:00 AM,-0.4825705,47.21209,,7.45036,-15.0653,0,0,0,0,0
10/19/2023 1:45:00 AM,-0.52454,46.84337,,7.450273,-15.0309,0,0,0,0,0
10/19/2023 2:00:00 AM,-0.411837,46.93618,,7.45217,-15.0512,0,0,0,0,0
10/19/2023 2:15:00 AM,-0.066626,46.97145,,7.45816,-15.0773,0,0,0,0,0
10/19/2023 2:30:00 AM,-0.170202,45.85465,,7.46072,-15.0831,0,0,0,0,0
10/19/2023 2:45:00 AM,-0.4365338,45.07254,,7.461247,-15.0797,0,0,0,0,0
10/19/2023 3:00:00 AM,-0.06013,45.83824,,7.46825,-15.1275,0,0,0,0,0
10/19/2023 3:15:00 AM,-0.1739685,46.31513,,7.466933,-15.104,0,0,0,0,0
10/19/2023 3:30:00 AM,-0.4403325,45.391,,7.46692,-15.1096,0,0,0,0,0
10/19/2023 3:45:00 AM,-0.0093375,45.37503,,7.471637,-15.1272,0,0,0,0,0
10/19/2023 4:00:00 AM,-0.2783892,45.07621,,7.455333,-15.0539,0,0,0,0,0
10/19/2023 4:15:00 AM,-0.2237635,45.045,,7.443133,-15.0112,0,0,0,0,0
10/19/2023 4:30:00 AM,-0.478488,44.26926,,7.437507,-14.9965,0,0,0,0,0
10/19/2023 4:45:00 AM,-0.2471885,44.16858,,7.423307,-14.8906,0,0,0,0,0
10/19/2023 5:00:00 AM,-0.306233,43.64125,,7.415257,-14.856,0,0,0,0,0
10/19/2023 5:15:00 AM,-0.4001009,43.47031,,7.425487,-14.9157,0,0,0,0,0
10/19/2023 5:30:00 AM,-0.550885,43.83135,,7.411657,-14.8503,0,0,0,0,0
10/19/2023 5:45:00 AM,-0.488921,43.43439,,7.408347,-14.8193,0,0,0,0,0
10/19/2023 6:00:00 AM,-0.412825,43.15325,,7.423394,-14.9097,0,0,0,0,0
10/19/2023 6:15:00 AM,-0.3602155,42.76524,,7.40688,-14.8407,0,0,0,0,0
10/19/2023 6:30:00 AM,-0.1482255,42.78611,,7.403146,-14.7886,0,0,0,0,0
10/19/2023 6:45:00 AM,-0.4050035,42.03205,,7.40653,-14.8124,0,0,0,0,0
10/19/2023 7:00:00 AM,-0.06678325,41.80021,,7.443624,-15.0264,0,0,0,0,0
10/19/2023 7:15:00 AM,1.851655,41.37604,,7.440057,-6.45686,0.9,1.46667,1.5,1.2,1.76667
10/19/2023 7:30:00 AM,7.32605,41.83633,,7.416447,58.4609,12.2,14.1667,13.5667,14.8333,15.2667
10/19/2023 7:45:00 AM,15.918,42.29382,,7.398843,165.643,40.1333,35.5,32.4667,35.0667,33.9667
10/19/2023 8:00:00 AM,25.9591,43.4013,,7.46197,558.642,144.567,121.8,118.167,94.3,94.9
10/19/2023 8:15:00 AM,34.3713,46.34118,,7.442604,1152.04,258.667,229.4,238.3,238.167,201.733
10/19/2023 8:30:00 AM,116.4236,48.68277,,7.438487,1761.26,397.033,352.967,370.5,354.267,303.333
10/19/2023 8:45:00 AM,152.0306,51.29544,,7.43407,2469.44,554.067,493.967,516.033,479.267,447
10/19/2023 9:00:00 AM,171.145,53.11981,,7.446293,3230.58,700.833,631.433,660.8,613.167,649.867
10/19/2023 9:15:00 AM,232.4205,55.17344,,7.466113,3874.2,842.433,767.3,795.267,742.1,759.433
10/19/2023 9:30:00 AM,371.5161,57.5801,,7.481183,4501.09,991.867,893.067,926.767,862.967,867.167
10/19/2023 9:45:00 AM,341.0209,58.77169,,7.478967,5023.56,1111.07,1002.3,1033.07,962.833,959.767
10/19/2023 10:00:00 AM,319.3535,60.17337,,7.496063,5621.69,1252.4,1123.33,1157.3,1078.53,1060.7
10/19/2023 10:15:00 AM,349.3677,61.36765,,7.50021,6260.34,1368.33,1249.6,1272.33,1199.47,1229.57
10/19/2023 10:30:00 AM,361.8085,62.91009,,7.48991,6459.49,1391.7,1287.63,1310.5,1246.93,1284.07
10/19/2023 10:45:00 AM,358.0071,64.68726,,7.488027,6424.26,1380.53,1276.87,1298.77,1250.6,1278.83
10/19/2023 11:00:00 AM,354.2677,65.60995,,7.488606,6393.33,1370.27,1267.9,1287.6,1254.53,1275.23
10/19/2023 11:15:00 AM,355.9954,66.59199,,7.484957,6370.34,1362.73,1264.13,1283.23,1257.07,1269.03
10/19/2023 11:30:00 AM,373.292,67.21928,,7.47888,6364.95,1354.6,1264.5,1280.17,1261.03,1268.13
10/19/2023 11:45:00 AM,396.74,68.28535,,7.471403,6368.48,1347.97,1266.03,1280.13,1264.97,1269.33
10/19/2023 12:00:00 PM,421.534,70.29099,,7.47978,6366.81,1343,1261.97,1276.87,1268.9,1274.77
10/19/2023 12:15:00 PM,445.854,71.77037,,7.469063,6346.18,1332.7,1261.47,1272.93,1268.87,1272.13
10/19/2023 12:30:00 PM,470.539,73.13245,,7.466273,6340.63,1328.03,1264.73,1271.2,1267.97,1271.7
10/19/2023 12:45:00 PM,493.9895,73.00715,,7.451903,6339.29,1326.77,1271.13,1272.87,1265.03,1268.87
10/19/2023 1:00:00 PM,521.081,75.2336,,7.449287,6310.77,1319.8,1265.73,1268.73,1257.07,1264.3
10/19/2023 1:15:00 PM,548.7075,75.13268,,7.449637,6321.48,1319.3,1270.27,1272.93,1253.57,1266.97
10/19/2023 1:30:00 PM,576.8745,76.22483,,7.453993,6360.47,1326.77,1282.57,1285.97,1253.63,1274.33
10/19/2023 1:45:00 PM,603.31,77.71995,,7.447327,6375.09,1328.3,1288.1,1293.83,1250.8,1279.27
10/19/2023 2:00:00 PM,629.129,77.76451,,7.45272,6401.73,1336.37,1294.93,1304.2,1246.2,1284.87
10/19/2023 2:15:00 PM,654.501,78.64945,,7.460237,6426.83,1341.07,1302.2,1314.73,1242.6,1293.47
10/19/2023 2:30:00 PM,677.0155,80.71915,,7.470753,6459.51,1348.97,1309.77,1328.53,1240.07,1301.63
10/19/2023 2:45:00 PM,696.267,81.88609,,7.460293,6476.32,1356.2,1314.87,1335.1,1236.2,1303.23
10/19/2023 3:00:00 PM,712.1165,81.8841,,7.44908,6486.95,1359.13,1318.67,1342.43,1229.13,1304
10/19/2023 3:15:00 PM,713.7625,82.06756,,7.451057,6394.62,1347.07,1305.53,1321.63,1198.57,1285.07
10/19/2023 3:30:00 PM,701.695,83.16692,,7.465693,5774.19,1242.66,1195.17,1204.86,1078.83,1101.3
10/19/2023 3:45:00 PM,680.9265,84.92027,,7.472703,5319.79,1132.98,1071.8,1092.31,980.667,1011.93
10/19/2023 4:00:00 PM,642.4595,83.68572,,7.459927,4679.98,1006.13,947.733,965.033,872.8,913.967
10/19/2023 4:15:00 PM,598.029,83.36414,,7.46169,4121.39,874.067,838.633,850.767,771.967,803.467
10/19/2023 4:30:00 PM,548.3145,83.51596,,7.45035,3495.28,736.8,709.4,716.533,653.633,690.533
10/19/2023 4:45:00 PM,494.683,84.32382,,7.43927,2820.71,593.333,571.633,580,521.267,560.333
10/19/2023 5:00:00 PM,435.511,84.88763,,7.43699,2055.22,441.2,424.167,432.267,386.933,371.5
10/19/2023 5:15:00 PM,368.8985,84.81945,,7.450493,1433.77,300.5,297.1,297.933,273.3,266.033
10/19/2023 5:30:00 PM,299.06,83.59103,,7.44644,882.315,177,184.033,181.767,170.133,169.8
10/19/2023 5:45:00 PM,214.1006,83.17101,,7.447217,425.35,79.5667,88.8333,91.0667,87.1,81.3333
10/19/2023 6:00:00 PM,78.43325,78.10869,,7.449057,138.77,26.6333,30.7333,30.3,29.3667,27.9667
10/19/2023 6:15:00 PM,5.55923,70.83414,,7.454297,18.4457,5.83333,5.63333,5.83333,5.76667,6.16667
10/19/2023 6:30:00 PM,0.389316,67.25246,,7.43731,-14.9483,0,0,0,0,0
10/19/2023 6:45:00 PM,-0.374527,64.37971,,7.439403,-15.0068,0,0,0,0,0
10/19/2023 7:00:00 PM,-0.3672575,62.54904,,7.43413,-14.9683,0,0,0,0,0
10/19/2023 7:15:00 PM,-0.3841625,61.2412,,7.436894,-15.032,0,0,0,0,0
10/19/2023 7:30:00 PM,-0.3511505,59.68657,,7.442133,-15.0632,0,0,0,0,0
10/19/2023 7:45:00 PM,-0.2807075,57.32033,,7.420013,-14.9509,0,0,0,0,0
10/19/2023 8:00:00 PM,-0.268367,56.32109,,7.411273,-14.8653,0,0,0,0,0
10/19/2023 8:15:00 PM,-0.398942,56.29728,,7.411997,-14.9082,0,0,0,0,0
10/19/2023 8:30:00 PM,-0.3613885,55.4311,,7.42726,-15.0278,0,0,0,0,0
10/19/2023 8:45:00 PM,-0.3907555,54.78829,,7.420043,-14.9185,0,0,0,0,0
10/19/2023 9:00:00 PM,-0.249845,54.19152,,7.41976,-14.9639,0,0,0,0,0
10/19/2023 9:15:00 PM,-0.148008,54.72908,,7.42529,-14.9526,0,0,0,0,0
10/19/2023 9:30:00 PM,0.07579395,55.45785,,7.42249,-14.87,0,0,0,0,0
10/19/2023 9:45:00 PM,-0.126965,54.56032,,7.429193,-14.9311,0,0,0,0,0
10/19/2023 10:00:00 PM,-0.2096148,53.16633,,7.431863,-14.9476,0,0,0,0,0
10/19/2023 10:15:00 PM,-0.229801,52.1137,,7.44707,-15.0242,0,0,0,0,0
10/19/2023 10:30:00 PM,-0.1968375,51.79905,,7.4586,-15.0879,0,0,0,0,0
10/19/2023 10:45:00 PM,-0.377714,51.08277,,7.459157,-15.0732,0,0,0,0,0
10/19/2023 11:00:00 PM,-0.2299072,49.78362,,7.46351,-15.0846,0,0,0,0,0
10/19/2023 11:15:00 PM,-0.3655873,49.83794,,7.4462,-15.0145,0,0,0,0,0
10/19/2023 11:30:00 PM,-0.350909,48.8989,,7.40685,-14.8043,0,0,0,0,0
10/19/2023 11:45:00 PM,-0.128689,49.45263,,7.404597,-14.7871,0,0,0,0,0
10/20/2023 12:00:00 AM,-0.2699502,49.77839,,7.417387,-14.8557,0,0,0,0,0
10/20/2023 12:15:00 AM,-0.04359403,49.80522,,7.434626,-14.9503,0,0,0,0,0
10/20/2023 12:30:00 AM,-0.434719,49.52372,,7.447327,-15.0313,0,0,0,0,0
10/20/2023 12:45:00 AM,-0.186405,47.76384,,7.45807,-15.0717,0,0,0,0,0
10/20/2023 1:00:00 AM,-0.4663819,47.36057,,7.4696,-15.1475,0,0,0,0,0
10/20/2023 1:15:00 AM,-0.3766002,47.01064,,7.471757,-15.1615,0,0,0,0,0
10/20/2023 1:30:00 AM,-0.3030573,46.26673,,7.44784,-15.0313,0,0,0,0,0
10/20/2023 1:45:00 AM,-0.2466815,45.93942,,7.429813,-14.926,0,0,0,0,0
10/20/2023 2:00:00 AM,-0.1408605,46.54751,,7.41872,-14.8665,0,0,0,0,0
10/20/2023 2:15:00 AM,-0.1115313,46.54929,,7.426467,-14.899,0,0,0,0,0
10/20/2023 2:30:00 AM,-0.2637597,45.37677,,7.431747,-14.9428,0,0,0,0,0
10/20/2023 2:45:00 AM,-0.066119,45.12546,,7.435557,-14.9749,0,0,0,0,0
10/20/2023 3:00:00 AM,-0.3079906,45.07231,,7.427854,-14.936,0,0,0,0,0
10/20/2023 3:15:00 AM,-0.415875,43.97559,,7.424547,-14.9134,0,0,0,0,0
10/20/2023 3:30:00 AM,-0.379067,43.7008,,7.423606,-14.8992,0,0,0,0,0
10/20/2023 3:45:00 AM,-0.5264246,44.34866,,7.420157,-14.8845,0,0,0,0,0
10/20/2023 4:00:00 AM,-0.3593855,44.05419,,7.412917,-14.8544,0,0,0,0,0
10/20/2023 4:15:00 AM,-0.154842,43.71203,,7.40887,-14.8249,0,0,0,0,0
10/20/2023 4:30:00 AM,-0.3492905,43.79328,,7.40523,-14.8053,0,0,0,0,0
10/20/2023 4:45:00 AM,-0.3367815,43.63289,,7.400207,-14.7854,0,0,0,0,0
10/20/2023 5:00:00 AM,-0.2075835,44.01623,,7.411644,-14.8461,0,0,0,0,0
10/20/2023 5:15:00 AM,-0.66055,44.53056,,7.406733,-14.8249,0,0,0,0,0
10/20/2023 5:30:00 AM,-0.3427205,44.11134,,7.42031,-14.9186,0,0,0,0,0
10/20/2023 5:45:00 AM,-0.2806519,44.18013,,7.42153,-14.8997,0,0,0,0,0
10/20/2023 6:00:00 AM,-0.183049,44.46153,,7.406863,-14.8421,0,0,0,0,0
10/20/2023 6:15:00 AM,-0.4276795,43.28494,,7.41976,-14.9164,0,0,0,0,0
10/20/2023 6:30:00 AM,-0.546615,43.03067,,7.419757,-14.9213,0,0,0,0,0
10/20/2023 6:45:00 AM,-0.2763605,42.40577,,7.409887,-14.8553,0,0,0,0,0
10/20/2023 7:00:00 AM,-0.1742825,42.4022,,7.413763,-14.8901,0,0,0,0,0
10/20/2023 7:15:00 AM,2.63387,43.26913,,7.419336,1.44438,2.16667,3.26667,3.2,2.76667,3.4
10/20/2023 7:30:00 AM,6.32191,42.88605,,7.405743,47.0661,10.8667,12.2333,11.8,12.2667,12.5667
10/20/2023 7:45:00 AM,16.77705,42.83615,,7.4018,170.72,35.1333,37.6333,37.3333,38.2667,37.0333
10/20/2023 8:00:00 AM,33.8183,43.60009,,7.43863,414.792,88.3667,85.9,86.4667,87.8,83.4
10/20/2023 8:15:00 AM,45.9183,44.35591,,7.40954,603.447,128.7,122.433,123.067,123.8,117.1
10/20/2023 8:30:00 AM,70.8362,45.11862,,7.455894,1006.86,219.833,205.5,210.333,211.167,195.767
10/20/2023 8:45:00 AM,166.4794,48.38069,,7.474293,2698.12,615.867,554.967,567.967,536.3,503.6
10/20/2023 9:00:00 AM,195.5453,52.77954,,7.459453,3154.82,695.567,631.567,644.067,604.667,612.433
10/20/2023 9:15:00 AM,170.1753,55.14516,,7.424037,2569.85,551.733,502.833,508.667,480.4,475.567
