Bani Monthly
Start date:,10/1/2023 12:00:00 AM
End date:,10/31/2023 12:00:00 AM

Timestamp,POA Sensor,Weather station module temperature,Weather station ambient temperature,Max wind speed - WS (Standard),Production meter L-N voltage,Production meter active power,"SMA SHP-125 INV - 1, AC Power","SMA SHP-125 INV - 2, AC Power","SMA SHP-125 INV - 3, AC Power","SMA SHP-125 INV - 4, AC Power","SMA SHP-125 INV - 5, AC Power","SMA SHP-125 INV - 6, AC Power","SMA SHP-125 INV - 7, AC Power","SMA SHP-125 INV - 8, AC Power","SMA SHP-125 INV - 9, AC Power","SMA SHP-125 INV - 10, AC Power","SMA SHP-125 INV - 11, AC Power","SMA SHP-125 INV - 12, AC Power","SMA SHP-125 INV - 13, AC Power","SMA SHP-125 INV - 14, AC Power","SMA SHP-125 INV - 15, AC Power","SMA SHP-125 INV - 16, AC Power"
10/17/2023 2:45:00 PM,750.464,111.105,72.0735,3,13.72043,1694.98,108.108,107.712,104.941,98.6204,102.382,108.493,106.428,107.541,106.065,103.978,107.609,104.626,105.161,111.263,108.042,112.908
10/17/2023 3:00:00 PM,923.158,112.2805,72.5648,3,13.7362,1985.24,125,125.004,125,125.002,125.002,125.002,125.003,124.831,125.002,125.001,125.003,125,125.002,125.001,125.001,125.001
10/17/2023 3:15:00 PM,333.619,105.894,71.3788,5,13.70257,739.616,41.0149,38.659,42.5742,39.6042,44.2551,46.1666,42.304,44.7751,43.6449,47.5151,50.4083,51.9064,52.2516,51.8993,52.1954,45.9528
10/17/2023 3:30:00 PM,156.265,86.94795,68.9988,2,13.63967,375.917,25.7221,24.9116,25.5581,25.0802,24.2571,25.9674,25.4485,23.069,22.7973,18.7633,21.3389,22.6001,23.1378,23.8549,24.619,22.2943
10/17/2023 3:45:00 PM,718.808,92.42555,69.6524,1,13.6671,1585.02,115.903,111.37,103.292,106.749,96.8004,97.5018,112.775,92.469,93.667,70.6799,89.3155,88.7182,91.5849,93.3221,96.127,100.916
10/17/2023 4:00:00 PM,645.954,105.9565,71.1457,4,13.65887,1393.3,83.6882,82.9611,89.598,91.987,84.4865,91.7748,87.922,87.2058,82.8275,65.9574,94.0944,101.094,100.229,96.9323,102.035,99.1593
10/17/2023 4:15:00 PM,626.872,105.535,71.4211,2,13.65147,1415.68,99.9849,99.4524,99.103,93.2599,98.5028,92.4874,96.9377,84.2299,80.0655,45.8975,84.9897,90.3454,88.8806,90.2518,90.0785,86.4503
10/17/2023 4:30:00 PM,655.821,112.5105,72.2163,2,13.6579,1375.3,99.3275,99.2792,94.0526,95.4521,89.5398,92.6641,99.1508,77.6591,66.2403,34.8884,71.2872,86.5273,83.4101,89.0969,93.6678,90.661
10/17/2023 4:45:00 PM,203.795,100.0437,71.0577,1,13.66077,493.238,36.6125,36.6329,39.6916,36.8341,34.8547,30.696,36.1139,29.5835,25.7565,17.9912,20.7315,26.1569,26.932,28.1723,31.7414,29.4179
10/17/2023 5:00:00 PM,342.115,93.75585,70.0648,2,13.66843,695.132,42.2193,42.6938,44.0192,45.4358,39.351,50.8268,44.6096,39.159,32.0073,22.0223,26.794,39.0849,52.6299,60.6682,54.4378,52.6358
10/17/2023 5:15:00 PM,173.562,87.89185,69.914,1,13.6632,362.758,27.4716,25.3689,27.0385,24.4948,21.3072,23.2491,26.5228,20.5565,18.9115,15.671,17.7376,20.1649,24.0724,27.0283,27.6091,25.1004
10/17/2023 5:30:00 PM,127.457,78.58,69.0456,1,13.65923,237.363,19.9993,20.1244,16.5122,15.3757,13.428,14.7398,19.2234,13.4989,12.7084,10.8293,12.1921,12.8345,13.334,13.9344,14.8425,15.5442
10/17/2023 5:45:00 PM,68.8907,73.898,68.8457,1,13.64547,133.097,11.4875,10.9673,9.18973,8.7643,8.03463,8.65677,10.7442,8.09167,7.7315,6.84213,7.4174,7.5855,7.9405,8.2129,8.85677,9.00157
10/17/2023 6:00:00 PM,21.1183,67.3886,66.7148,0,13.64233,48.1103,3.26493,3.24963,3.21277,3.00247,3.19933,3.22713,3.29397,3.18983,3.03167,2.9005,3.10803,2.9925,2.98727,3.15913,3.26043,3.25783
10/17/2023 6:15:00 PM,5.342,63.5489,65.4065,0,13.63643,11.9283,0.907867,0.887867,0.886333,0.805433,0.887633,0.898267,0.91,0.8938,0.8297,0.819733,0.8792,0.832033,0.807033,0.874867,0.937433,0.926267
10/17/2023 6:30:00 PM,-0.0313333,60.9735,63.9589,0,13.5989,-0.227333,0.128133,0.125933,0.1286,0.0951333,0.119333,0.116367,0.135867,0.129267,0.107067,0.1027,0.117533,0.1058,0.0824,0.124133,0.125333,0.131
10/17/2023 6:45:00 PM,-1.548,59.20655,62.8529,0,13.59,-2.62167,0.000101092,0,0.0007,0,0,0,0.000133333,0.000766667,0,0,0,0,0,0.000461538,0,0.00315385
10/17/2023 7:00:00 PM,-1.639,58.05755,61.9045,0,13.59967,-2.73167,,,,,,,,,,,,,,,,
10/17/2023 7:15:00 PM,-1.379,57.39015,61.1835,0,13.61133,-2.74167,,,,,,,,,,,,,,,,
10/17/2023 7:30:00 PM,-1.055,56.9507,60.682,0,13.61123,-2.738,,,,,,,,,,,,,,,,
10/17/2023 7:45:00 PM,-1.151,56.6019,60.3381,0,13.61933,-2.74067,,,,,,,,,,,,,,,,
10/17/2023 8:00:00 PM,-1.091,56.21645,60.0627,0,13.62177,-2.74333,,,,,,,,,,,,,,,,
10/17/2023 8:15:00 PM,-0.775667,55.9198,59.7622,0,13.64357,-2.752,,,,,,,,,,,,,,,,
10/17/2023 8:30:00 PM,-0.919333,55.7248,59.4445,0,13.65557,-2.75733,,,,,,,,,,,,,,,,
10/17/2023 8:45:00 PM,-0.943333,55.2945,59.0401,0,13.66867,-2.76567,,,,,,,,,,,,,,,,
10/17/2023 9:00:00 PM,-0.861,54.855,58.6379,0,13.69997,-2.77467,,,,,,,,,,,,,,,,
10/17/2023 9:15:00 PM,-0.888667,54.76255,58.5145,0,13.715,-2.78533,,,,,,,,,,,,,,,,
10/17/2023 9:30:00 PM,-0.787333,54.617,58.334,0,13.71163,-2.78833,,,,,,,,,,,,,,,,
10/17/2023 9:45:00 PM,-0.607333,54.60785,58.1683,0,13.70903,-2.78467,,,,,,,,,,,,,,,,
10/17/2023 10:00:00 PM,-0.467667,54.75065,58.1534,0,13.66777,-2.76333,,,,,,,,,,,,,,,,
10/17/2023 10:15:00 PM,-0.388,54.7653,58.1009,0,13.6213,-2.74633,,,,,,,,,,,,,,,,
10/17/2023 10:30:00 PM,-0.470667,54.7214,58.0278,0,13.62677,-2.75333,,,,,,,,,,,,,,,,
10/17/2023 10:45:00 PM,-0.543,54.63625,57.9786,0,13.6522,-2.76233,,,,,,,,,,,,,,,,
10/17/2023 11:00:00 PM,-0.253,54.82115,57.9318,0,13.63467,-2.75167,,,,,,,,,,,,,,,,
10/17/2023 11:15:00 PM,-0.542667,55.10775,58.086,0,13.6201,-2.75267,,,,,,,,,,,,,,,,
10/17/2023 11:30:00 PM,-1.114,54.67005,58.1055,0,13.62977,-2.76333,,,,,,,,,,,,,,,,
10/17/2023 11:45:00 PM,-1.13967,53.97065,57.781,0,13.6208,-2.76067,,,,,,,,,,,,,,,,
10/18/2023 12:00:00 AM,-1.46133,53.12655,57.2245,0,13.61467,-2.761,,,,,,,,,,,,,,,,
10/18/2023 12:15:00 AM,-1.54433,52.06175,56.7675,0,13.62123,-2.762,,,,,,,,,,,,,,,,
10/18/2023 12:30:00 AM,-1.365,51.48585,56.283,0,13.6339,-2.765,,,,,,,,,,,,,,,,
10/18/2023 12:45:00 AM,-2.022,50.8368,55.7403,0,13.6298,-2.76333,,,,,,,,,,,,,,,,
10/18/2023 1:00:00 AM,-2.14833,49.95515,55.3107,0,13.6332,-2.76133,,,,,,,,,,,,,,,,
10/18/2023 1:15:00 AM,-2.06267,49.1019,54.6092,0,13.63743,-2.76333,,,,,,,,,,,,,,,,
10/18/2023 1:30:00 AM,-1.96,48.11125,54.0779,0,13.6398,-2.76767,,,,,,,,,,,,,,,,
10/18/2023 1:45:00 AM,-2.05767,46.87715,53.6083,0,13.6612,-2.77533,,,,,,,,,,,,,,,,
10/18/2023 2:00:00 AM,-2.05433,46.4688,53.061,0,13.648,-2.76833,,,,,,,,,,,,,,,,
10/18/2023 2:15:00 AM,-1.71867,46.0266,52.6371,0,13.64053,-2.767,,,,,,,,,,,,,,,,
10/18/2023 2:30:00 AM,-1.409,46.09985,52.3171,0,13.64843,-2.77,,,,,,,,,,,,,,,,
10/18/2023 2:45:00 AM,-1.01633,46.4789,51.9801,0,13.63967,-2.764,,,,,,,,,,,,,,,,
10/18/2023 3:00:00 AM,-0.96,46.19965,51.7264,0,13.6391,-2.76867,,,,,,,,,,,,,,,,
10/18/2023 3:15:00 AM,-0.626333,46.29575,51.603,0,13.632,-2.764,,,,,,,,,,,,,,,,
10/18/2023 3:30:00 AM,-1.29633,45.13485,51.3082,0,13.62023,-2.75733,,,,,,,,,,,,,,,,
10/18/2023 3:45:00 AM,-2.04067,43.2507,50.6913,0,13.6241,-2.766,,,,,,,,,,,,,,,,
10/18/2023 4:00:00 AM,-1.67867,42.435,50.0846,0,13.6,-2.756,,,,,,,,,,,,,,,,
10/18/2023 4:15:00 AM,-1.07233,41.85455,49.3567,0,13.59913,-2.755,,,,,,,,,,,,,,,,
10/18/2023 4:30:00 AM,-0.700667,41.4362,48.9797,0,13.59577,-2.753,,,,,,,,,,,,,,,,
10/18/2023 4:45:00 AM,-0.536667,40.8731,48.5535,0,13.57643,-2.74833,,,,,,,,,,,,,,,,
10/18/2023 5:00:00 AM,-0.214333,40.40615,48.1273,0,13.59167,-2.75833,,,,,,,,,,,,,,,,
10/18/2023 5:15:00 AM,-0.680667,40.35675,47.8485,0,13.60067,-2.762,,,,,,,,,,,,,,,,
10/18/2023 5:30:00 AM,-1.06567,40.13705,47.5,0,13.58133,-2.75633,,,,,,,,,,,,,,,,
10/18/2023 5:45:00 AM,-0.347667,39.88895,47.1058,0,13.5848,-2.75533,,,,,,,,,,,,,,,,
10/18/2023 6:00:00 AM,-0.726667,39.76805,47.0167,0,13.59767,-2.76167,,,,,,,,,,,,,,,,
10/18/2023 6:15:00 AM,-1.40567,39.7131,46.6523,0,13.602,-2.76367,,,,,,,,,,,,,,,,
10/18/2023 6:30:00 AM,-2.20233,40.03815,46.6865,0,13.6359,-2.78067,,,,,,,,,,,,,,,,
10/18/2023 6:45:00 AM,-1.54033,39.4101,46.5163,0,13.63857,-2.78167,,,,,,,,,,,,,,,,
10/18/2023 7:00:00 AM,-1.645,39.21235,46.3872,0,13.6518,-2.76333,,,,,,,,,,,,,,,,
10/18/2023 7:15:00 AM,1.073,38.79945,46.081,0,13.66933,1.84467,0.32304,0.261667,0.252767,0.362478,0.275963,0.261467,0.2819,0.202033,0.248033,0.238267,0.275074,0.262034,0.255704,0.255103,0.279759,0.271444
10/18/2023 7:30:00 AM,10.5873,38.9432,45.9576,0,13.67747,29.0253,1.89143,1.76523,2.02407,2.11053,1.4781,1.53457,1.7459,1.54427,1.55003,2.42103,1.60167,2.34593,2.56623,2.65343,2.0245,1.62507
10/18/2023 7:45:00 AM,86.5893,40.15075,46.3735,0,13.6818,125.147,8.88317,7.84047,8.5913,8.9903,5.57467,7.61167,8.04053,7.7221,7.6558,9.12407,5.6922,7.34877,7.293,8.90763,9.32023,7.568
10/18/2023 8:00:00 AM,127.262,45.2603,47.4429,0,13.68053,320.689,21.5551,21.3733,22.4272,19.8367,17.9435,21.4186,21.8876,22.6634,18.6392,21.8997,17.6267,18.3465,14.5695,18.3532,22.5661,19.828
10/18/2023 8:15:00 AM,253.499,52.7484,49.0619,0,13.69277,580.823,38.7676,40.2573,38.5785,32.9922,36.7143,40.6752,39.22,41.2353,33.5378,37.9885,35.2665,33.4757,25.0541,31.1247,39.2454,35.7507
10/18/2023 8:30:00 AM,376.047,60.48735,51.0192,0,13.711,868.765,60.4507,59.4821,55.4135,46.8052,58.4405,60.5331,58.7385,60.8957,50.271,55.2233,56.4053,50.4193,36.978,45.9354,57.6943,54.377
10/18/2023 8:45:00 AM,499.822,69.1959,53.2529,0,13.70903,1149.57,80.6373,79.1106,72.0937,58.8371,79.613,80.3981,80.7032,80.5051,63.9879,73.1144,77.5832,66.7578,46.2862,60.718,78.4609,71.7787
10/18/2023 9:00:00 AM,623.343,81.46575,55.5084,0,13.71943,1415.46,99.7667,98.1332,88.2595,69.6253,98.7711,99.4464,102.306,99.4531,77.5462,89.8434,97.0676,80.9586,55.1887,74.9119,98.0574,89.8976
10/18/2023 9:15:00 AM,737.799,92.8851,57.7261,0,13.70743,1656.21,116.603,115.335,102.557,78.793,115.523,116.901,120.019,116.358,89.5833,105.097,115.057,93.3041,63.0349,88.4309,116.583,108.6
10/18/2023 9:30:00 AM,784.407,103.9145,60.1964,0,13.70737,1716.82,120.675,120.133,106.023,80.4902,119.543,120.939,124.387,120.379,92.2398,108.798,119.741,96.15,65.2439,92.1859,122.317,115.153
10/18/2023 9:45:00 AM,798.965,110.8965,62.8243,0,13.713,1712.35,120.921,120.387,106.484,79.7831,119.911,120.542,124.311,120.045,92.2647,107.771,118.712,94.4029,65.4299,91.6535,121.71,115.174
10/18/2023 10:00:00 AM,800.643,114.3105,65.3505,0,13.71503,1708.48,120.164,119.514,105.733,78.5209,118.802,119.367,123.388,118.859,91.7037,108.355,119.668,94.4211,67.7204,92.1252,122.416,115.045
10/18/2023 10:15:00 AM,807.738,115.429,67.0838,0,13.70343,1718.33,120.373,119.825,106.251,78.3925,119.147,120.78,123.314,120.147,92.1578,108.008,119.991,94.3785,69.7386,94.1359,122.497,117.43
10/18/2023 10:30:00 AM,808.589,114.859,68.4138,1,13.6992,1721.23,120.573,119.889,106.837,78.7668,119.068,120.79,123.293,120.123,92.1855,107.179,119.462,94.1148,71.6703,95.4502,122.138,118.015
10/18/2023 10:45:00 AM,804.324,114.0935,69.5289,1,13.6892,1719.12,120.168,119.612,107.287,79.3868,118.54,120.268,122.678,119.687,92.5046,106.042,118.504,93.4884,73.596,96.7588,121.182,117.935
10/18/2023 11:00:00 AM,798.353,112.9565,69.8112,2,13.67933,1715.98,119.695,119.032,107.665,79.9517,117.645,119.588,121.917,118.862,93.2028,104.638,117.203,92.5763,76.1923,98.199,120.21,117.768
10/18/2023 11:15:00 AM,792.799,111.6745,70.1688,2,13.6839,1716.06,118.856,118.169,108.009,80.8037,116.766,118.871,120.906,118.112,94.5304,103.986,116.586,92.0799,79.8083,100.053,119.571,117.707
10/18/2023 11:30:00 AM,789.137,111.079,71.5799,2,13.67957,1720.33,118.08,117.527,108.633,82.82,116.276,118.211,119.926,117.563,96.2603,103.528,116.151,92.3674,83.7412,101.769,118.698,117.569
10/18/2023 11:45:00 AM,783.45,110.437,71.5673,2,13.67387,1725.26,117.398,116.714,109.071,85.3819,115.252,117.508,118.867,116.972,98.0567,103.269,115.538,93.5599,87.7908,103.539,117.768,117.122
10/18/2023 12:00:00 PM,804.022,112.071,72.6916,2,13.68113,1690.29,119.786,119.352,112.859,91.3921,117.686,120.459,121.354,119.89,103.164,94.5127,100.779,81.0153,80.7233,97.6154,91.9962,118.479
10/18/2023 12:15:00 PM,515.309,110.307,72.4962,3,13.68023,1192.86,87.7593,73.712,66.0038,56.5113,65.9486,78.6764,88.1313,79.1597,70.449,72.3497,76.8397,70.8558,67.0458,69.9637,79.9642,77.9741
10/18/2023 12:30:00 PM,432.661,102.2657,71.8975,1,13.66143,1146.89,46.8191,48.1891,49.5036,45.4014,50.9434,81.1091,54.656,82.0574,69.0243,90.1563,94.9657,89.3002,84.2074,97.1273,95.905,94.4504
10/18/2023 12:45:00 PM,653.259,100.635,73.1166,1,13.66513,1356.64,97.2748,98.0263,99.1401,96.6574,100.702,81.7214,91.2986,82.4639,88.0392,73.9867,75.3328,73.8706,74.9043,77.1689,74.1729,80.1989
10/18/2023 1:00:00 PM,947.316,118.3015,75.5343,2,13.68267,1983.1,125.001,124.488,124.976,124.22,124.828,124.954,125,124.13,124.778,124.995,124.999,124.99,125,125.001,125,125.001
10/18/2023 1:15:00 PM,861.539,123.7325,76.6312,3,13.67377,1886.47,122.733,121.891,122.858,117.57,119.963,111.352,121.153,107.093,106.906,120.605,121.03,121.784,124.626,125.001,124.909,119.698
10/18/2023 1:30:00 PM,869.986,123.6605,76.6255,2,13.66067,1856.09,111.728,108.115,102.127,102.782,100.846,122.826,117.307,121.759,114.82,125,125,124.992,125.004,125.002,124.91,125.002
10/18/2023 1:45:00 PM,949.264,125.464,76.7203,3,13.65943,1980.77,125,124.704,125,124.705,125.003,125.001,125.005,121.997,124.99,124.555,125.004,124.872,125.002,125,124.998,125.002
10/18/2023 2:00:00 PM,880.642,124.408,76.6552,2,13.66353,1975.34,125,125.003,124.999,122.376,124.922,124.941,125.002,122.915,123.668,124.375,124.795,122.682,124.52,125.001,125.003,125
10/18/2023 2:15:00 PM,862.161,121.295,76.6255,3,13.6541,1958.94,124.739,124.484,124.258,121.886,123.215,123.881,124.968,120.302,121.062,122.581,123.56,121.904,123.661,124.131,124.644,124.499
10/18/2023 2:30:00 PM,838.672,117.5115,76.4918,2,13.65267,1939.61,124.29,123.551,123.343,120.441,121.204,122.833,124.944,120.326,120.1,119.844,120.962,120.01,121.875,122.995,123.822,123.17
10/18/2023 2:45:00 PM,833.691,117.6695,76.8517,2,13.65213,1932.54,123.437,122.759,122.44,120.149,120.396,122.676,124.748,121.86,119.832,118.392,119.92,120.116,121.469,122.368,123.36,122.36
10/18/2023 3:00:00 PM,834.667,118.181,77.1785,2,13.65633,1927.85,123.001,122.271,121.987,120.631,120.185,122.434,124.481,121.681,120.022,117.854,119.4,120.374,120.862,121.857,122.905,121.298
10/18/2023 3:15:00 PM,836.549,118.3805,76.9409,2,13.65767,1928.66,123.318,122.578,122.169,121.123,120.526,122.328,124.81,121.01,120.346,117.929,119.53,120.86,120.475,121.736,123.051,120.668
10/18/2023 3:30:00 PM,844.11,119.4035,77.727,2,13.6639,1944.48,124.518,124.017,123.504,122.607,122.023,123.895,124.993,121.808,121.106,114.268,121.355,122.815,121.973,123.351,124.626,121.831
10/18/2023 3:45:00 PM,833.677,121.4165,78.3199,1,13.66623,1885.27,122.867,122.212,121.512,120.79,120.492,122.253,124.318,118.806,112.219,92.08,118.944,120.541,119.437,120.254,122.608,119.473
10/18/2023 4:00:00 PM,816.801,121.9705,78.0526,1,13.64903,1823.73,120.565,119.913,119.034,118.351,118.472,119.998,122.444,111.53,103.302,74.1132,116.476,118.955,115.863,118.521,121.551,116.603
10/18/2023 4:15:00 PM,805.478,125.6035,76.5512,2,13.64587,1763.5,119.401,118.925,117.713,116.955,117.416,118.808,121.418,104.947,93.6252,56.1501,106.117,117.52,113.335,116.633,120.213,114.63
10/18/2023 4:30:00 PM,797.757,135.5195,76.0428,1,13.67553,1689.42,118.323,117.817,116.384,115.63,116.218,117.815,120.205,96.0047,78.7796,40.3145,86.8903,116.237,111.158,115.073,119.15,112.825
10/18/2023 4:45:00 PM,732.639,126.9815,76.3616,1,13.69253,1418.01,106.508,107.701,104.778,105.162,99.4533,104.547,109.221,75.1379,56.2282,28.8916,45.3848,99.1959,95.675,102.604,105.488,101.533
10/18/2023 5:00:00 PM,73.0033,108.788,74.1278,1,13.68747,160.912,10.7554,11.7971,11.2678,9.96187,9.7837,10.6931,12.4934,9.1436,8.5701,7.0549,8.0715,8.85853,9.66657,10.1912,10.6822,11.1881
10/18/2023 5:15:00 PM,54.385,82.2568,70.98,0,13.68777,125.397,9.0122,8.83683,8.537,8.1976,7.49253,8.12253,9.0367,7.51147,6.989,5.8376,6.7097,7.29067,7.85887,8.2239,8.61283,8.6306
10/18/2023 5:30:00 PM,215.122,74.1388,70.2396,0,13.68777,227.336,29.5487,30.269,19.7336,14.2922,7.76427,11.3769,28.0499,9.85457,6.92973,5.71047,6.41477,7.11967,9.5065,10.0038,15.2012,17.0684
10/18/2023 5:45:00 PM,216.353,75.55235,73.0995,0,13.68557,167.216,27.8012,19.9578,11.2663,9.218,6.61363,7.6168,25.134,6.58613,6.24167,5.32703,5.68233,6.25157,6.7821,7.1369,9.33347,8.22563
10/18/2023 6:00:00 PM,45.5927,68.13015,68.9919,0,13.67323,79.4377,7.23883,5.83067,5.20383,5.44523,4.5471,4.82443,6.7267,4.48733,4.53523,3.89227,4.13313,4.60847,4.9992,4.98103,4.81577,4.99233
10/18/2023 6:15:00 PM,13.8817,61.7371,66.7673,0,13.6628,40.5057,2.7806,2.74423,2.80243,3.06747,2.50237,2.62983,2.7599,2.47053,2.59,2.15937,2.29467,2.61047,2.8541,2.7999,2.673,2.70873
10/18/2023 6:30:00 PM,1.277,56.5698,64.4273,0,13.65333,12.2143,0.913667,0.906333,0.960767,1.03617,0.853667,0.886,0.9234,0.845167,0.881233,0.718867,0.784867,0.897867,0.977567,0.9703,0.907767,0.9341
10/18/2023 6:45:00 PM,-4.258,52.6578,61.9994,0,13.63577,-1.449,0.0619333,0.0702,0.0719,0.0747272,0.0682609,0.0698391,0.0630333,0.0522667,0.0546667,0.0458696,0.050087,0.06992,0.0752,0.079037,0.07332,0.0784
10/18/2023 7:00:00 PM,-4.40333,50.03295,59.8776,0,13.63623,-2.72533,,,,,,,,,,,,,,,,
10/18/2023 7:15:00 PM,-3.312,48.65235,58.3991,0,13.63867,-2.73233,,,,,,,,,,,,,,,,
10/18/2023 7:30:00 PM,-3.07367,47.5656,57.1057,0,13.64933,-2.74067,,,,,,,,,,,,,,,,
10/18/2023 7:45:00 PM,-2.09267,46.7334,55.8706,0,13.6749,-2.75167,,,,,,,,,,,,,,,,
10/18/2023 8:00:00 PM,-1.60533,46.2399,55.0331,0,13.68187,-2.75733,,,,,,,,,,,,,,,,
10/18/2023 8:15:00 PM,-1.739,45.8069,54.2572,0,13.70623,-2.765,,,,,,,,,,,,,,,,
10/18/2023 8:30:00 PM,-1.47633,45.3244,53.6974,0,13.68043,-2.76367,,,,,,,,,,,,,,,,
10/18/2023 8:45:00 PM,-1.39933,44.85475,53.0587,0,13.66323,-2.75833,,,,,,,,,,,,,,,,
10/18/2023 9:00:00 PM,-0.898667,44.53525,52.5034,0,13.666,-2.757,,,,,,,,,,,,,,,,
10/18/2023 9:15:00 PM,-1.84933,44.1379,52.0406,0,13.70033,-2.76933,,,,,,,,,,,,,,,,
10/18/2023 9:30:00 PM,-1.46367,43.8394,51.7081,0,13.7018,-2.77733,,,,,,,,,,,,,,,,
10/18/2023 9:45:00 PM,-1.28767,43.87785,51.2066,0,13.71333,-2.782,,,,,,,,,,,,,,,,
10/18/2023 10:00:00 PM,-1.275,43.93645,50.9095,0,13.67667,-2.773,,,,,,,,,,,,,,,,
10/18/2023 10:15:00 PM,-1.022,42.9935,50.4479,0,13.6329,-2.76067,,,,,,,,,,,,,,,,
10/18/2023 10:30:00 PM,-1.34633,42.4643,50.176,0,13.6261,-2.76167,,,,,,,,,,,,,,,,
10/18/2023 10:45:00 PM,-1.35867,42.11185,49.9554,0,13.61977,-2.75533,,,,,,,,,,,,,,,,
10/18/2023 11:00:00 PM,-0.143667,42.11,49.6584,0,13.62653,-2.75933,,,,,,,,,,,,,,,,
10/18/2023 11:15:00 PM,-0.636667,42.17225,49.4241,0,13.64177,-2.76833,,,,,,,,,,,,,,,,
10/18/2023 11:30:00 PM,-1.03133,41.7859,49.1271,0,13.64757,-2.76967,,,,,,,,,,,,,,,,
10/18/2023 11:45:00 PM,-0.334,41.66505,48.9271,0,13.66363,-2.77867,,,,,,,,,,,,,,,,
10/19/2023 12:00:00 AM,-0.112,41.55335,48.6997,0,13.66533,-2.778,,,,,,,,,,,,,,,,
10/19/2023 12:15:00 AM,-1.11133,41.47825,48.5832,0,13.65967,-2.77467,,,,,,,,,,,,,,,,
10/19/2023 12:30:00 AM,-0.558333,41.2146,48.4735,0,13.62633,-2.763,,,,,,,,,,,,,,,,
10/19/2023 12:45:00 AM,-1.431,40.9033,48.2393,0,13.63,-2.779,,,,,,,,,,,,,,,,
10/19/2023 1:00:00 AM,-0.837667,40.5765,47.9788,0,13.63833,-2.781,,,,,,,,,,,,,,,,
10/19/2023 1:15:00 AM,-0.923,40.27805,47.6772,0,13.64767,-2.77833,,,,,,,,,,,,,,,,
10/19/2023 1:30:00 AM,-1.539,40.3174,47.4121,0,13.64443,-2.77633,,,,,,,,,,,,,,,,
10/19/2023 1:45:00 AM,-1.56767,40.2506,47.2361,0,13.63123,-2.76833,,,,,,,,,,,,,,,,
10/19/2023 2:00:00 AM,-1.94833,40.35495,47.163,0,13.6438,-2.777,,,,,,,,,,,,,,,,
10/19/2023 2:15:00 AM,-1.855,40.02075,47.0441,0,13.656,-2.78333,,,,,,,,,,,,,,,,
10/19/2023 2:30:00 AM,-1.68367,39.8962,46.6854,0,13.64667,-2.776,,,,,,,,,,,,,,,,
10/19/2023 2:45:00 AM,-1.91533,39.85415,46.5014,0,13.64633,-2.77633,,,,,,,,,,,,,,,,
10/19/2023 3:00:00 AM,-1.62333,39.4806,46.3677,0,13.6419,-2.78033,,,,,,,,,,,,,,,,
10/19/2023 3:15:00 AM,-1.81533,39.09145,46.2283,0,13.6361,-2.782,,,,,,,,,,,,,,,,
10/19/2023 3:30:00 AM,-1.132,38.73445,46.0627,0,13.62763,-2.778,,,,,,,,,,,,,,,,
10/19/2023 3:45:00 AM,-0.441333,38.58795,45.7862,0,13.62833,-2.77567,,,,,,,,,,,,,,,,
10/19/2023 4:00:00 AM,-1.28333,38.44515,45.6068,0,13.61537,-2.77633,,,,,,,,,,,,,,,,
10/19/2023 4:15:00 AM,-1.33067,38.4003,45.3931,0,13.60077,-2.77233,,,,,,,,,,,,,,,,
10/19/2023 4:30:00 AM,-1.734,38.4552,45.2252,0,13.5871,-2.77,,,,,,,,,,,,,,,,
10/19/2023 4:45:00 AM,-1.85133,38.12015,45.072,0,13.62057,-2.77733,,,,,,,,,,,,,,,,
10/19/2023 5:00:00 AM,-1.69333,38.1128,44.8435,0,13.61563,-2.777,,,,,,,,,,,,,,,,
10/19/2023 5:15:00 AM,-1.89567,38.078,44.8218,0,13.60777,-2.77633,,,,,,,,,,,,,,,,
10/19/2023 5:30:00 AM,-1.85367,37.7063,44.5956,0,13.6419,-2.79133,,,,,,,,,,,,,,,,
10/19/2023 5:45:00 AM,-1.902,37.9718,44.5088,0,13.6557,-2.79167,,,,,,,,,,,,,,,,
10/19/2023 6:00:00 AM,-1.85633,37.8418,44.3145,0,13.613,-2.76833,,,,,,,,,,,,,,,,
10/19/2023 6:15:00 AM,-1.792,37.59,44.0734,0,13.61513,-2.774,,,,,,,,,,,,,,,,
10/19/2023 6:30:00 AM,-1.80733,37.3639,43.9638,0,13.63637,-2.785,,,,,,,,,,,,,,,,
10/19/2023 6:45:00 AM,-1.95533,37.4069,44.0106,0,13.61733,-2.77433,,,,,,,,,,,,,,,,
10/19/2023 7:00:00 AM,-1.64667,37.124,43.8941,0,13.61557,-2.75433,,,,,,,,,,,,,,,,
10/19/2023 7:15:00 AM,1,36.79995,43.7478,0,13.633,1.051,0.223567,0.282091,0.2137,0.29213,0.227741,0.2179,0.2241,0.158967,0.2002,0.200655,0.202448,0.233074,0.194448,0.207,0.22631,0.239037
10/19/2023 7:30:00 AM,8.41367,36.9336,43.6633,0,13.64203,25.867,1.63227,1.55493,1.81813,1.92663,1.3248,1.38387,1.5204,1.37767,1.39527,2.23957,1.45867,2.17927,2.39393,2.49963,1.8618,1.46297
10/19/2023 7:45:00 AM,44.657,38.15035,44.2768,0,13.63747,115.723,7.91633,7.24417,7.818,8.43817,5.1059,7.19227,7.20077,7.2625,7.32753,8.93077,5.1615,7.12003,7.1438,8.57703,8.40263,6.9294
