Fort Rock Solar I Monthly
Start date:,10/1/2023 12:00:00 AM
End date:,10/31/2023 12:00:00 AM

Timestamp,POA Sensor,Weather station module temperature,Weather station ambient temperature,Max wind speed - Vaisala WXT530 Multi-Weather Sensor,Production meter L-N voltage,Production meter active power,"SunGrow SG2500HV Inverter - 05, Total AC Power","SunGrow SG2500HV Inverter - 06, Total AC Power","SunGrow SG2500HV Inverter - 07, Total AC Power","SunGrow SG2500HV Inverter - 08, Total AC Power"
10/2/2023 6:15:00 AM,0.027428,24.03103,26.80891,0.6575102,19.93628,-36.60756,0,0,0,0
10/2/2023 6:30:00 AM,0.6564134,24.81769,27.10794,0.7811295,19.91068,-35.70961,0,0,0,0
10/2/2023 6:45:00 AM,5.318151,23.13289,27.4499,0.3819319,19.92784,19.68848,5.925333,14.09583,5.532,6.104167
10/2/2023 7:00:00 AM,22.60345,21.71224,27.75769,0.3661029,20.06983,226.8549,45.812,70.53667,47.35833,53.21383
10/2/2023 7:15:00 AM,30.63762,22.45419,27.82169,0.2806435,20.09036,346.1347,89.75983,101.515,90.7905,86.1195
10/2/2023 7:30:00 AM,74.59771,23.82075,27.75559,0.3352566,20.09849,1097.586,314.306,308.7237,279.0933,264.7373
10/2/2023 7:45:00 AM,361.1394,34.07761,28.78531,0.3767685,20.00941,5395.569,1340.163,1414.84,1338.672,1393.617
10/2/2023 8:00:00 AM,303.5716,43.18538,31.55609,0.5339431,20.00322,4459.086,993.0839,1103.104,1015.885,1161.565
10/2/2023 8:15:00 AM,409.3086,47.00126,34.10453,0.6692694,19.9832,4473.22,1172.967,1104.043,1222.291,1132.568
10/2/2023 8:30:00 AM,320.3716,54.45454,36.50545,0.7157815,19.92101,4695.14,971.0797,1257.892,1356.037,1221.953
10/2/2023 8:45:00 AM,610.7526,61.95103,38.97603,0.4846854,19.76772,7772.664,1962.522,1469.754,1960.833,2195.118
10/2/2023 9:00:00 AM,776.5658,83.23268,42.89977,0.5637802,19.72101,8652.147,2477.177,1579.82,2478.587,2443.312
10/2/2023 9:15:00 AM,810.9156,90.61517,46.57478,0.6545326,19.68983,8920.109,2494.303,1577.71,2491.79,2492.564
10/2/2023 9:30:00 AM,809.7817,98.24531,50.82837,0.7088385,19.68456,8941.94,2493.698,1574.002,2492.203,2493.259
10/2/2023 9:45:00 AM,792.6892,94.52396,53.64622,1.817174,19.6733,8939.261,2490.776,1572.866,2488.632,2493.424
10/2/2023 10:00:00 AM,818.6259,86.98453,55.83683,2.255114,19.66695,8938.272,2494.438,1572.156,2493.483,2493.09
10/2/2023 10:15:00 AM,794.2837,86.5674,57.5766,2.828497,19.67816,8938.701,2495.235,1572.746,2493.711,2494.357
10/2/2023 10:30:00 AM,789.428,87.36362,58.84938,3.446861,19.67589,8905.467,2495.701,1571.505,2493.314,2483.13
10/2/2023 10:45:00 AM,773.0331,89.86374,60.29461,1.945618,19.67571,8904.698,2485.352,1571.896,2481.833,2483.156
10/2/2023 11:00:00 AM,750.1168,92.75066,61.89523,1.951202,19.67939,8873.317,2466.353,1571.437,2437.779,2475.666
10/2/2023 11:15:00 AM,375.3225,62.79339,47.23653,1.114072,19.70575,7582.421,2487.826,898.576,2481.366,2490.109
10/2/2023 11:30:00 AM,,,,,19.71429,7202.487,2480.95,,2456.957,2481.767
10/2/2023 11:45:00 AM,561.1426,83.56465,59.04617,2.236483,19.74328,7569.687,2289.845,773.5303,2263.566,2347.712
10/2/2023 12:00:00 PM,670.5877,87.12823,64.87336,2.691667,19.73295,8584.799,2335.086,2401.115,2319.63,2414.209
10/2/2023 12:15:00 PM,719.9036,87.98949,65.46442,2.6766,19.71532,9308.722,2450.839,2491.445,2424.474,2482.759
10/2/2023 12:30:00 PM,707.9798,89.69816,65.84477,3.006547,19.65858,9718.879,2465.596,2474.714,2355.239,2466.021
10/2/2023 12:45:00 PM,,,,,,,,,,
10/2/2023 1:00:00 PM,,,,,,,,,,
10/2/2023 1:15:00 PM,,,,,,,,,,
10/2/2023 1:30:00 PM,,,,,,,,,,
10/2/2023 1:45:00 PM,,,,,,,,,,
10/2/2023 2:00:00 PM,,,,,,,,,,
10/2/2023 2:15:00 PM,,,,,,,,,,
10/2/2023 2:30:00 PM,142.7946,68.75317,65.26339,2.474234,20.23051,2139.75,537.5895,543.9128,521.1552,548.6635
10/2/2023 2:45:00 PM,128.1414,66.65749,64.83296,2.309462,20.42832,1912.337,478.4082,487.1658,469.7907,491.5168
10/2/2023 3:00:00 PM,115.8394,64.88308,64.15767,3.20716,20.41785,1720.982,445.6993,452.54,422.7512,455.3392
10/2/2023 3:15:00 PM,114.8437,65.04724,63.70162,2.204008,20.42023,1754.551,428.3868,434.1447,432.326,434.9453
10/2/2023 3:30:00 PM,136.8395,65.81263,63.44355,2.075095,20.44431,2021.203,496.0195,502.3993,497.7147,501.2128
10/2/2023 3:45:00 PM,87.94999,64.20599,63.10044,2.151624,20.39466,1227.226,309.7933,315.2268,303.1117,316.9475
10/2/2023 4:00:00 PM,61.1618,61.63624,62.47233,2.965978,20.36127,840.7154,215.2162,217.69,206.223,218.9805
10/2/2023 4:15:00 PM,54.06686,59.64145,61.74226,3.622964,20.35929,757.7395,199.1648,200.4062,184.4022,200.0705
10/2/2023 4:30:00 PM,74.58844,57.85239,60.59235,3.485363,20.37492,1047.868,253.787,255.3273,257.4478,251.6438
10/2/2023 4:45:00 PM,60.68803,57.77252,59.86105,2.416655,20.37002,821.8038,203.3123,209.0303,201.556,210.1818
10/2/2023 5:00:00 PM,54.90216,56.71621,59.17896,3.131323,20.33107,783.8478,204.3267,210.077,190.2045,210.0412
10/2/2023 5:15:00 PM,45.24913,54.79054,58.37808,2.65909,20.34067,611.5915,143.2527,149.8407,154.7023,152.562
10/2/2023 5:30:00 PM,19.02217,52.83681,57.58625,2.391765,20.31841,241.5198,55.57533,57.81816,60.58017,58.43817
10/2/2023 5:45:00 PM,13.12284,52.33568,56.91888,2.032151,20.33093,131.2801,33.783,35.818,32.74467,36.54517
10/2/2023 6:00:00 PM,4.294284,51.72007,56.02634,1.716964,20.33001,-5.146603,5.549167,6.436833,4.532333,7.072834
10/2/2023 6:15:00 PM,1.240809,51.12215,55.24446,1.183805,20.33607,-49.24439,0,0,0,0
10/2/2023 6:30:00 PM,0.0568649,50.46503,54.73341,0.8395188,20.33313,-53.679,0,0,0,0
10/2/2023 6:45:00 PM,0,50.08451,54.3195,1.038463,20.31467,-43.50211,0,0,0,0
10/2/2023 7:00:00 PM,0,49.78447,53.8461,0.92504,20.32433,-43.17355,0,0,0,0
10/2/2023 7:15:00 PM,0,49.39233,53.47338,0.8808244,20.32461,-43.41165,0,0,0,0
10/2/2023 7:30:00 PM,0,49.38363,53.06395,1.106873,20.33123,-43.20618,0,0,0,0
10/2/2023 7:45:00 PM,0,49.23843,52.82134,0.7211861,20.31502,-42.95861,0,0,0,0
10/2/2023 8:00:00 PM,0,49.20213,52.48589,0.5558477,20.33625,-42.85391,0,0,0,0
10/2/2023 8:15:00 PM,0,48.89907,52.26468,0.4951544,20.34668,-42.86733,0,0,0,0
10/2/2023 8:30:00 PM,0,48.68054,52.17701,0.2107933,20.35918,-42.93605,0,0,0,0
10/2/2023 8:45:00 PM,0,48.5971,52.09618,0.9320381,20.41103,-42.57091,0,0,0,0
10/2/2023 9:00:00 PM,0,49.05265,52.1814,1.927288,20.41444,-42.52871,0,0,0,0
10/2/2023 9:15:00 PM,0,49.4777,52.24051,1.720245,20.39772,-42.64413,0,0,0,0
10/2/2023 9:30:00 PM,0,49.53997,51.97842,1.512679,20.37313,-42.64224,0,0,0,0
10/2/2023 9:45:00 PM,0,49.30865,52.07275,1.12117,20.39453,-42.56699,0,0,0,0
10/2/2023 10:00:00 PM,0,49.02049,52.14357,0.4459344,20.40046,-42.65955,0,0,0,0
10/2/2023 10:15:00 PM,0,48.89146,52.09656,1.862739,20.40668,-42.56227,0,0,0,0
10/2/2023 10:30:00 PM,0,49.39215,52.22332,3.68801,20.42106,-42.64716,0,0,0,0
10/2/2023 10:45:00 PM,0,49.59436,52.33276,3.438456,20.47038,-42.62692,0,0,0,0
10/2/2023 11:00:00 PM,0,49.51087,52.2915,3.220462,20.50227,-42.92838,0,0,0,0
10/2/2023 11:15:00 PM,0,48.31273,52.29382,3.667333,20.49822,-42.88775,0,0,0,0
10/2/2023 11:30:00 PM,0,48.23979,52.2404,3.472659,20.51231,-42.90511,0,0,0,0
10/2/2023 11:45:00 PM,0,48.50389,52.18871,3.16344,20.45556,-42.85712,0,0,0,0
10/3/2023 12:00:00 AM,0,49.01401,52.20169,3.716264,20.43828,-42.81264,0,0,0,0
10/3/2023 12:15:00 AM,0,49.2341,52.31533,4.137571,20.47141,-42.84103,0,0,0,0
10/3/2023 12:30:00 AM,0,48.32761,52.30296,4.526423,20.46661,-42.85799,0,0,0,0
10/3/2023 12:45:00 AM,0,47.94808,52.0221,3.614372,20.24623,-42.65767,0,0,0,0
10/3/2023 1:00:00 AM,0,48.24442,51.84494,1.82681,20.2031,-42.37012,0,0,0,0
10/3/2023 1:15:00 AM,0,48.97795,52.06847,2.613062,20.22292,-42.43296,0,0,0,0
10/3/2023 1:30:00 AM,0,49.01889,51.9129,3.894101,20.23045,-42.4804,0,0,0,0
10/3/2023 1:45:00 AM,0,47.51138,51.6997,3.202765,20.24803,-42.40199,0,0,0,0
10/3/2023 2:00:00 AM,0,47.5721,51.61787,2.570221,20.24061,-42.51541,0,0,0,0
10/3/2023 2:15:00 AM,0,48.88183,51.68253,3.134207,20.23632,-42.57711,0,0,0,0
10/3/2023 2:30:00 AM,0,49.12871,51.63292,2.390376,20.24101,-42.81617,0,0,0,0
10/3/2023 2:45:00 AM,0,49.28029,51.69685,1.364641,20.25509,-42.71951,0,0,0,0
10/3/2023 3:00:00 AM,0,49.14131,51.59108,1.235618,20.26275,-42.76681,0,0,0,0
10/3/2023 3:15:00 AM,0,48.96184,51.4885,1.376831,20.27039,-42.77381,0,0,0,0
10/3/2023 3:30:00 AM,0,48.62054,51.62617,2.067025,20.27206,-42.88059,0,0,0,0
10/3/2023 3:45:00 AM,0,47.74457,51.6642,1.44629,20.2845,-42.87793,0,0,0,0
10/3/2023 4:00:00 AM,0,46.91431,51.22184,2.039826,20.2641,-42.98212,0,0,0,0
10/3/2023 4:15:00 AM,0,45.79277,50.97773,2.363254,20.24123,-42.83121,0,0,0,0
10/3/2023 4:30:00 AM,0,45.21955,50.5648,2.541132,20.2218,-42.71106,0,0,0,0
10/3/2023 4:45:00 AM,0.05586965,44.30409,50.05517,3.333187,20.16435,-42.73841,0,0,0,0
10/3/2023 5:00:00 AM,0.2920983,44.16518,49.54868,3.854893,20.16047,-42.66859,0,0,0,0
10/3/2023 5:15:00 AM,0.05396536,44.03237,49.00984,3.917197,20.11345,-42.67929,0,0,0,0
10/3/2023 5:30:00 AM,0.00774827,43.59665,48.42719,3.932363,20.06739,-42.53769,0,0,0,0
10/3/2023 5:45:00 AM,0,43.19811,47.86312,3.195682,20.06805,-42.63545,0,0,0,0
10/3/2023 6:00:00 AM,0,42.70638,47.25935,2.325547,20.03673,-42.68843,0,0,0,0
10/3/2023 6:15:00 AM,0,41.35108,46.72065,2.475592,19.99142,-42.78563,0,0,0,0
10/3/2023 6:30:00 AM,0.3027538,41.6645,46.45665,2.189738,19.96665,-42.43896,0,0,0,0
10/3/2023 6:45:00 AM,3.951161,41.07254,46.16645,1.8102,20.03335,0.110107,2.908833,3.0435,3.188333,3.804833
10/3/2023 7:00:00 AM,15.73525,41.37383,45.84595,1.411609,19.96074,156.0137,36.94683,40.11567,38.68233,41.32867
10/3/2023 7:15:00 AM,39.53831,42.22348,45.71492,1.47335,19.93538,450.2472,117.9852,123.8408,106.3533,112.6567
10/3/2023 7:30:00 AM,110.6838,44.95759,46.15778,0.9656138,19.93899,1445.276,480.6837,554.0814,350.2825,290.5928
10/3/2023 7:45:00 AM,168.4078,50.19065,47.69344,1.161829,19.94275,2434.172,507.5053,594.1802,762.4211,518.641
10/3/2023 8:00:00 AM,311.2144,52.83643,49.87971,1.703153,19.84791,4537.965,1201.85,1090.706,1266.533,1053.846
10/3/2023 8:15:00 AM,404.8844,63.73571,51.83593,2.20543,19.76792,7577.661,1974.403,1553.417,1672.145,1761.896
10/3/2023 8:30:00 AM,809.8105,73.33717,54.02431,2.149368,19.75375,7393.462,2121.858,2368.094,1476.351,1727.365
10/3/2023 8:45:00 AM,369.8693,74.38467,55.84702,2.348158,19.87154,4845.513,1154.389,1519.46,1189.275,1314.264
10/3/2023 9:00:00 AM,256.2032,66.53241,56.59348,2.658336,19.94353,3524.051,886.9072,952.426,845.7913,919.0876
10/3/2023 9:15:00 AM,335.1918,65.17783,56.93082,2.921373,19.91266,4201.316,1164.755,1116.664,1020.029,1100.942
10/3/2023 9:30:00 AM,443.0339,68.67635,57.31596,3.068419,19.83606,5421.581,1213.759,1296.833,1321.193,1559.661
10/3/2023 9:45:00 AM,598.9541,70.39133,57.8059,2.494968,19.79627,6506.338,1895.026,1915.379,1509.216,1614.953
10/3/2023 10:00:00 AM,590.0334,75.16698,58.7434,3.166467,19.78268,7589.889,1887.128,1863.436,1880.775,1990.3
