Timestamp,PVMet 200 (POA Sensor),Max wind speed - PVMet 200,Production meter L-N voltage,Production meter active power,"SMA Inverter - A, Total AC Active Power","SMA Inverter - B, Total AC Active Power","SMA Inverter - C, Total AC Active Power","SMA Inverter - D, Total AC Active Power"
10/16/2023 5:45:00 AM,0.8360926,1.862849,0.08882187,-0.4746583,0,0,0,0
10/16/2023 6:00:00 AM,1.851852E-05,2.236892,0.07916048,-1.635,0,0,0,0
10/16/2023 6:15:00 AM,0,2.2369,0.0792399,-1.619867,0,0,0,0
10/16/2023 6:30:00 AM,0,4.09477,0.07912928,-1.576733,0,0,0,0
10/16/2023 6:45:00 AM,0,3.733129,0.07916938,-1.663322,0,0,0,0
10/16/2023 7:00:00 AM,0,2.236908,0.07911236,-1.656689,0,0,0,0
10/16/2023 7:15:00 AM,1.986689,3.36279,0.07909573,-1.570122,0,0.03202631,0,0
10/16/2023 7:30:00 AM,12.96669,1.656963E-05,0.0791857,0.3693034,0.6084177,0.5083467,0.5381806,0.2882459
10/16/2023 7:45:00 AM,23.49219,1.115965,0.07921017,10.56298,7.472159,6.718708,6.654564,5.877805
10/16/2023 8:00:00 AM,29.37507,1.491267,0.07928462,19.78993,12.823,11.72481,12.22745,10.86444
10/16/2023 8:15:00 AM,91.87179,0.7543241,0.07932449,55.22975,18.39959,16.35657,16.20957,14.62069
10/16/2023 8:30:00 AM,275.0351,2.977571,0.07970752,197.2789,117.6252,105.8556,92.61202,92.57666
10/16/2023 8:45:00 AM,333.7142,3.729409,0.07970271,266.763,163.0751,149.0368,142.1985,131.7714
10/16/2023 9:00:00 AM,387.9213,2.612202,0.0800177,317.0247,192.1819,182.3706,186.6573,166.5509
10/16/2023 9:15:00 AM,446.7947,3.667207,0.09016823,347.0641,138.583,60.08625,234.5341,206.336
10/16/2023 9:30:00 AM,489.4329,3.730685,0.0902102,525.4254,259.8156,141.4056,265.0311,232.2198
10/16/2023 9:45:00 AM,545.1066,4.845398,0.09020327,608.5711,300.7491,270.8152,297.5416,261.1051
10/16/2023 10:00:00 AM,593.0961,4.847859,0.0902916,665.6025,331.2439,302.6737,326.5107,286.808
10/16/2023 10:15:00 AM,631.0923,4.850345,0.09025022,716.0434,358.0731,327.8605,351.8859,308.3439
10/16/2023 10:30:00 AM,674.8903,5.606965,0.09029131,758.6629,379.4387,349.3901,372.6917,325.912
10/16/2023 10:45:00 AM,711.9047,4.474007,0.09029415,777.7426,401.1455,369.2398,393.5758,321.6617
10/16/2023 11:00:00 AM,743.9711,3.367711,0.08027299,704.5858,418.9554,385.0114,411.1819,360.3804
10/16/2023 11:15:00 AM,761.991,3.352931,0.07989819,734.7072,434.8114,399.6414,426.914,377.5907
10/16/2023 11:30:00 AM,804.0458,6.318099,0.07982629,760.8927,450.0699,413.3019,441.8498,391.8781
10/16/2023 11:45:00 AM,771.4521,4.4824,0.07980691,714.7401,460.248,423.8225,440.5555,394.5978
10/16/2023 12:00:00 PM,860.2645,5.589765,0.0800177,798.054,471.9709,435.8267,462.4297,410.4047
10/16/2023 12:15:00 PM,901.9431,2.98999,0.08002708,793.0626,489.6017,451.0749,475.6721,426.6461
10/16/2023 12:30:00 PM,703.8624,4.098498,0.07968833,635.9493,323.8576,321.9485,297.812,257.6839
10/16/2023 12:45:00 PM,852.3083,4.852797,0.07979682,721.1326,271.6111,277.6275,229.9921,185.4063
10/16/2023 1:00:00 PM,613.2144,6.332921,0.07955953,540.7618,364.3805,346.4737,313.9239,302.2577
10/16/2023 1:15:00 PM,396.1879,5.960129,0.07984842,319.0654,272.5692,249.8763,247.1373,229.0006
10/16/2023 1:30:00 PM,484.7094,4.4738,0.07994858,413.7615,174.0055,182.6611,170.1385,160.0432
10/16/2023 1:45:00 PM,642.0534,4.107058,0.08017014,565.6105,309.1537,301.4043,278.6998,279.5428
10/16/2023 2:00:00 PM,234.716,5.219564,0.07972176,273.1323,179.8703,160.624,137.1098,131.9659
10/16/2023 2:15:00 PM,236.195,5.215705,0.07965349,252.8714,194.8077,175.3143,178.5609,155.1089
10/16/2023 2:30:00 PM,455.6703,6.705738,0.07980307,346.8252,190.805,166.9465,175.5707,156.1976
10/16/2023 2:45:00 PM,361.0696,7.07234,0.07985129,323.8945,179.463,169.9993,174.3629,157.5029
10/16/2023 3:00:00 PM,223.5297,5.965058,0.08954082,240.6178,126.1382,120.0296,121.5774,105.8698
10/16/2023 3:15:00 PM,270.3253,6.34157,0.0896383,300.668,150.0954,142.9684,146.5812,127.3485
10/16/2023 3:30:00 PM,283.8118,4.499914,0.08979913,320.1905,159.6847,153.2925,154.7487,135.9327
10/16/2023 3:45:00 PM,259.5833,5.968779,0.08977467,283.2995,145.5871,142.525,144.7034,126.6926
10/16/2023 4:00:00 PM,197.194,8.192058,0.09561668,279.7505,108.343,105.0799,105.8197,91.90419
10/16/2023 4:15:00 PM,174.2384,6.339126,0.09560858,252.2275,101.1803,100.8956,100.7532,87.85276
10/16/2023 4:30:00 PM,110.8512,4.489889,0.09548395,151.1966,59.71497,58.2122,58.2445,50.95589
10/16/2023 4:45:00 PM,133.6225,4.096078,0.08885531,167.1398,79.58867,70.01984,74.83554,64.56955
10/16/2023 5:00:00 PM,145.8871,4.111963,0.08893699,178.9193,87.53764,85.2636,85.592,72.68661
10/16/2023 5:15:00 PM,210.6301,4.116035,0.08917555,224.7957,103.0093,102.8905,102.2518,90.12574
10/16/2023 5:30:00 PM,190.9258,2.61226,0.08921697,241.1634,91.15158,90.17224,89.67732,77.73161
10/16/2023 5:45:00 PM,137.1548,2.982542,0.07901741,89.1435,65.3251,67.17479,60.9813,51.92828
10/16/2023 6:00:00 PM,78.04431,2.982533,0.07894073,38.16889,23.62089,21.43576,22.06161,19.17141
10/16/2023 6:15:00 PM,15.34913,2.2369,0.07883041,3.033352,5.748599,4.540594,5.061049,4.199424
10/16/2023 6:30:00 PM,5.845,2.2369,0.07894923,-1.33497,0.5407198,0.4429619,0.4867607,0.3730846
10/16/2023 6:45:00 PM,0,1.125906,0.07903004,-1.505,0.03422398,0.01733154,0.01812658,0.01248224
10/16/2023 7:00:00 PM,0,0,0.07907442,-1.521672,0.001304895,0.0001314027,0.0001233256,6.640628E-05
10/16/2023 7:15:00 PM,0,0,0.07906628,-1.508333,2.285556E-05,0,0,0
10/16/2023 7:30:00 PM,0,0,0.07905103,-1.501667,0,0,0,0
10/16/2023 7:45:00 PM,0,0,0.07909445,-1.51,0,0,0,0
10/16/2023 8:00:00 PM,0,0,0.07920795,-1.538333,0,0,0,0
10/16/2023 8:15:00 PM,0,0,0.07919591,-1.523333,0,0,0,0
10/16/2023 8:30:00 PM,0,0,0.0792875,-1.521667,0,0,0,0
10/16/2023 8:45:00 PM,0,0,0.07945126,-1.521667,0,0,0,0
10/16/2023 9:00:00 PM,0,0,0.07954093,-1.53,0,0,0,0
10/16/2023 9:15:00 PM,0,0,0.07930233,-1.531667,0,0,0,0
10/16/2023 9:30:00 PM,0,0,0.07936389,-1.546667,0,0,0,0
10/16/2023 9:45:00 PM,0,0,0.0796,-1.541667,0,0,0,0
10/16/2023 10:00:00 PM,0,0,0.0795885,-1.53505,0,0,0,0
10/16/2023 10:15:00 PM,0,0,0.07962292,-1.544972,0,0,0,0
10/16/2023 10:30:00 PM,0,0,0.07913519,-1.515,0,0,0,0
10/16/2023 10:45:00 PM,0,0,0.07899006,-1.513333,0,0,0,0
10/16/2023 11:00:00 PM,0,0,0.07879221,-1.51,0,0,0,0
10/16/2023 11:15:00 PM,0,0,0.07879996,-1.541733,0,0,0,0
10/16/2023 11:30:00 PM,0,0,0.07896183,-1.525,0,0,0,0
10/16/2023 11:45:00 PM,0.8443706,0,0.07902202,-1.5217,0,0,0,0
10/17/2023 12:00:00 AM,7.382798E-05,0,0.08881049,-1.138333,0,0,0,0
10/17/2023 12:15:00 AM,0,0,0.08875304,-1.155,0,0,0,0
10/17/2023 12:30:00 AM,0,0.7468761,0.08896424,-1.166489,0,0,0,0
10/17/2023 12:45:00 AM,0,0,0.08889416,-1.183179,0,0,0,0
10/17/2023 1:00:00 AM,2,0,0.08876973,-1.18011,0,0,0,0
10/17/2023 1:15:00 AM,1.996667,0,0.08873644,-0.918566,0,0,0,0
10/17/2023 1:30:00 AM,0,0,0.07900684,-1.544941,0,0,0,0
10/17/2023 1:45:00 AM,0,0,0.07894352,-1.18333,0,0,0,0
10/17/2023 2:00:00 AM,0,0,0.07892447,-1.36162,0,0,0,0
10/17/2023 2:15:00 AM,0,0,0.07908305,-1.202828,0,0,0,0
10/17/2023 2:30:00 AM,0,0,0.07909628,-1.2,0,0,0,0
10/17/2023 2:45:00 AM,0,0,0.07902651,-1.526622,0,0,0,0
10/17/2023 3:00:00 AM,0,0,0.07903423,-1.5,0,0,0,0
10/17/2023 3:15:00 AM,1.663889,0,0.07898505,-1.51495,0,0,0,0
10/17/2023 3:30:00 AM,0,0,0.07887963,-0.6944445,0,0,0,0
10/17/2023 3:45:00 AM,0,0,0.07883409,-0.7599356,0,0,0,0
10/17/2023 4:00:00 AM,0,0,0.0787978,-0.548198,0,0,0,0
10/17/2023 4:15:00 AM,0,0,0.0787457,-0.8512108,0,0,0,0
10/17/2023 4:30:00 AM,0,0,0.07883585,-0.5,0,0,0,0
10/17/2023 4:45:00 AM,0,0,0.07888987,-0.8366704,0,0,0,0
10/17/2023 5:00:00 AM,0,0,0.07877985,-1.53833,0,0,0,0
10/17/2023 5:15:00 AM,0,0,0.08911105,-1.915094,0,0,0,0
10/17/2023 5:30:00 AM,0,0.73821,0.08916006,-1.906567,0,0,0,0
10/17/2023 5:45:00 AM,0,0.3777545,0.08878085,-1.878555,0,0,0,0
10/17/2023 6:00:00 AM,0,0,0.08875549,-1.914591,0,0,0,0
10/17/2023 6:15:00 AM,0,0,0.0887811,-1.527486,0,0,0,0
10/17/2023 6:30:00 AM,0,0,0.08884439,-1.247908,0,0,0,0
10/17/2023 6:45:00 AM,0,0,0.08908265,-0.4070578,0,0,0,0
10/17/2023 7:00:00 AM,1.986689,0.7406707,0.07920991,-1.536667,0,0,0,0
10/17/2023 7:15:00 AM,3.334448,0.379022,0.07942167,-1.564939,0.02118784,0.009617328,0.01677359,0.05032168
10/17/2023 7:30:00 AM,11.63445,0,0.07915483,1.848337,2.025377,1.51935,1.427868,1.005808
10/17/2023 7:45:00 AM,15.86284,0,0.08957272,31.31695,13.9801,12.79463,4.129603,4.8613
10/17/2023 8:00:00 AM,21.27758,0,0.08972173,80.92262,40.02691,34.48343,17.94058,21.37205
10/17/2023 8:15:00 AM,197.4824,1.855384,0.08978237,197.4191,88.51906,78.22319,57.07969,63.75202
10/17/2023 8:30:00 AM,272.6989,2.612169,0.08979658,302.0463,132.1704,119.3723,102.2134,102.2793
10/17/2023 8:45:00 AM,325.8634,3.351655,0.08960946,392.3128,167.6887,152.097,146.3504,135.7365
10/17/2023 9:00:00 AM,387.6621,2.989981,0.08991936,484.644,202.8735,186.7,190.9729,170.2516
10/17/2023 9:15:00 AM,434.4145,1.508468,0.089909,575.043,238.6089,220.8471,233.1282,204.935
10/17/2023 9:30:00 AM,486.2416,2.949284,0.09000903,652.1405,271.5316,251.6041,268.393,234.9114
10/17/2023 9:45:00 AM,536.8193,4.471248,0.09017578,721.207,301.5795,278.1522,299.2192,261.9321
10/17/2023 10:00:00 AM,593.0297,4.844106,0.09027309,783.7704,328.8519,303.298,326.0513,286.1515
10/17/2023 10:15:00 AM,633.28,2.613436,0.09024895,831.7538,355.8239,327.0131,350.0003,307.9106
10/17/2023 10:30:00 AM,672.4323,2.987488,0.0802858,643.6319,377.0137,347.4743,371.132,327.4929
10/17/2023 10:45:00 AM,705.2844,3.725689,0.08027457,675.8163,396.6985,365.2793,389.83,344.0269
10/17/2023 11:00:00 AM,738.1034,2.612211,0.080412,704.2894,413.4363,380.9916,407.2806,360.4596
10/17/2023 11:15:00 AM,770.2822,2.982533,0.08055936,725.8201,428.0758,393.5941,420.3497,372.2206
10/17/2023 11:30:00 AM,789.1478,3.718241,0.0802598,743.0877,439.5685,403.61,430.416,381.6963
10/17/2023 11:45:00 AM,817.2933,3.733121,0.08027435,759.1908,449.8903,412.3957,439.575,390.0051
10/17/2023 12:00:00 PM,832.2711,2.986262,0.08035971,774.7506,458.0935,419.5671,449.1257,399.3303
10/17/2023 12:15:00 PM,847.8277,4.10346,0.08032925,781.425,463.6791,425.1876,453.6027,403.3901
10/17/2023 12:30:00 PM,606.1849,2.982533,0.08011185,617.1321,419.7761,391.3099,422.2346,376.1017
10/17/2023 12:45:00 PM,620.1885,3.726932,0.08001383,594.5092,418.6539,398.2012,436.2159,366.8401
10/17/2023 1:00:00 PM,663.6027,3.726924,0.08011424,647.7576,419.4373,381.5867,436.7719,384.1198
10/17/2023 1:15:00 PM,644.7959,4.481248,0.08989108,686.0828,421.7532,406.5591,389.9674,340.1173
10/17/2023 1:30:00 PM,288.4083,3.723212,0.08953416,373.7175,282.0677,268.5071,228.0821,230.3158
10/17/2023 1:45:00 PM,372.9265,4.099741,0.07967927,402.5201,279.6262,244.5931,216.5175,199.591
10/17/2023 2:00:00 PM,635.4382,5.960096,0.07995286,588.4368,270.5244,262.2186,245.9151,224.0369
10/17/2023 2:15:00 PM,576.2398,4.488638,0.07998952,600.3455,415.0505,395.1446,392.0427,360.9991
10/17/2023 2:30:00 PM,595.8276,2.240686,0.07996809,502.1936,294.7347,304.4243,287.6535,248.1022
10/17/2023 2:45:00 PM,382.8589,3.723204,0.07995359,429.5958,256.6065,240.8009,236.5393,224.8336
10/17/2023 3:00:00 PM,278.3937,3.728167,0.0799184,253.6371,179.3187,165.9305,172.4629,145.728
10/17/2023 3:15:00 PM,255.0817,0.7530897,0.07979266,214.4967,116.3206,113.2516,110.1935,95.55389
10/17/2023 3:30:00 PM,218.57,0.375269,0.07974671,196.2303,117.4593,111.8293,114.5342,99.69956
10/17/2023 3:45:00 PM,372.4902,2.229485,0.09001161,492.2145,274.6996,250.9587,234.8247,207.1841
10/17/2023 4:00:00 PM,164.9814,2.610943,0.0897024,192.767,102.5539,97.59982,95.7291,83.78844
10/17/2023 4:15:00 PM,132.3068,2.612202,0.07950056,112.8402,70.43201,65.40057,66.06727,56.7767
10/17/2023 4:30:00 PM,119.0711,0.7530649,0.07953856,104.3715,61.78992,60.88634,59.78074,52.10357
10/17/2023 4:45:00 PM,116.3416,3.302916E-05,0.08971022,142.7831,63.66026,62.86216,65.47153,55.63586
10/17/2023 5:00:00 PM,84.93494,0,0.08960378,105.0086,46.93419,44.9161,44.981,39.0649
10/17/2023 5:15:00 PM,60.05665,0,0.08943821,68.65429,29.04861,28.57795,28.43414,25.01813
10/17/2023 5:30:00 PM,46.8395,0,0.08948996,42.88017,19.70147,18.61226,19.12736,16.84685
10/17/2023 5:45:00 PM,32.3655,0,0.08940852,27.41956,13.68817,12.48151,13.11239,11.15577
10/17/2023 6:00:00 PM,18.05553,0,0.08949651,10.60286,6.051236,4.688981,4.942371,4.012447
10/17/2023 6:15:00 PM,6.345059,0,0.07940981,-1.20777,0.8829381,0.572028,0.5080595,0.3806181
10/17/2023 6:30:00 PM,0.8416741,0,0.07938652,-1.530033,0.06660052,0.02477746,0.01723794,0.01122635
10/17/2023 6:45:00 PM,0,0,0.07921432,-1.511667,0.001978424,0.0001800068,6.92395E-05,2.063791E-05
10/17/2023 7:00:00 PM,1.666667,0,0.07932037,-1.513333,2.872927E-05,0,0,0
10/17/2023 7:15:00 PM,0,0,0.07947121,-1.511667,0,0,0,0
10/17/2023 7:30:00 PM,0,0,0.07955125,-1.52,0,0,0,0
10/17/2023 7:45:00 PM,0,0,0.07953757,-1.521667,0,0,0,0
10/17/2023 8:00:00 PM,0,0,0.07957996,-1.521667,0,0,0,0
10/17/2023 8:15:00 PM,0,0,0.0797298,-1.533333,0,0,0,0
10/17/2023 8:30:00 PM,0,0,0.07975606,-1.528333,0,0,0,0
10/17/2023 8:45:00 PM,0,0,0.07981289,-1.54,0,0,0,0
10/17/2023 9:00:00 PM,0,0,0.08955518,-1.846711,0,0,0,0
10/17/2023 9:15:00 PM,0.8360926,0,0.08938734,-1.869995,0,0,0,0
10/17/2023 9:30:00 PM,1.851852E-05,0,0.0795683,-1.543333,0,0,0,0
10/17/2023 9:45:00 PM,0.8527032,0,0.07926138,-1.536667,0,0,0,0
10/17/2023 10:00:00 PM,7.457122E-05,0,0.08898472,-1.848223,0,0,0,0
10/17/2023 10:15:00 PM,0,0,0.08897998,-1.843383,0,0,0,0
10/17/2023 10:30:00 PM,0,0,0.08908582,-1.848283,0,0,0,0
10/17/2023 10:45:00 PM,0,0,0.0892243,-1.848333,0,0,0,0
10/17/2023 11:00:00 PM,0,0,0.08900417,-1.84,0,0,0,0
10/17/2023 11:15:00 PM,0,0,0.08894537,-1.851678,0,0,0,0
10/17/2023 11:30:00 PM,0,0,0.09499236,-1.518223,0,0,0,0
10/17/2023 11:45:00 PM,0,0,0.0892429,-1.175055,0,0,0,0
10/18/2023 12:00:00 AM,0,0,0.07939042,-1.53,0,0,0,0
10/18/2023 12:15:00 AM,0,0,0.0793,-1.541667,0,0,0,0
10/18/2023 12:30:00 AM,0,0,0.08935072,-1.168355,0,0,0,0
10/18/2023 12:45:00 AM,0,0,0.0895275,-1.163372,0,0,0,0
10/18/2023 1:00:00 AM,0,0,0.08950858,-1.158311,0,0,0,0
10/18/2023 1:15:00 AM,0,0,0.08957453,-1.173145,0,0,0,0
10/18/2023 1:30:00 AM,0,0,0.08957816,-1.175883,0,0,0,0
10/18/2023 1:45:00 AM,0,0,0.07964498,-1.528333,0,0,0,0
10/18/2023 2:00:00 AM,0,0,0.07956075,-1.515,0,0,0,0
10/18/2023 2:15:00 AM,0,0,0.07937869,-1.513333,0,0,0,0
10/18/2023 2:30:00 AM,0,0,0.07948685,-1.518333,0,0,0,0
10/18/2023 2:45:00 AM,0,0,0.0794009,-1.515,0,0,0,0
10/18/2023 3:00:00 AM,0,0,0.07940573,-1.553317,0,0,0,0
10/18/2023 3:15:00 AM,1.016578,0,0.07942715,-1.533333,0,0,0,0
10/18/2023 3:30:00 AM,8.888889E-05,0,0.07947501,-1.548283,0,0,0,0
10/18/2023 3:45:00 AM,0,0,0.07938337,-1.52,0,0,0,0
10/18/2023 4:00:00 AM,0,0,0.0792304,-1.52,0,0,0,0
10/18/2023 4:15:00 AM,0,0.73821,0.07928436,-1.543444,0,0,0,0
10/18/2023 4:30:00 AM,0,0.38024,0.07918919,-1.575061,0,0,0,0
10/18/2023 4:45:00 AM,0,0,0.08898228,-1.901401,0,0,0,0
10/18/2023 5:00:00 AM,0,0,0.08901791,-1.870133,0,0,0,0
10/18/2023 5:15:00 AM,0,0.3740511,0.08899028,-1.9532,0,0,0,0
10/18/2023 5:30:00 AM,0,1.11473,0.07921725,-1.648345,0,0,0,0
10/18/2023 5:45:00 AM,0,0.3777876,0.08931815,-1.978322,0,0,0,0
10/18/2023 6:00:00 AM,2.310103,0,0.08921254,-1.961667,0,0,0,0
10/18/2023 6:15:00 AM,1.193786,0,0.08913613,-1.991667,0,0,0,0
10/18/2023 6:30:00 AM,0,0,0.08921,-1.9933,0,0,0,0
10/18/2023 6:45:00 AM,0,0,0.08917127,-2.006689,0,0,0,0
10/18/2023 7:00:00 AM,0,0,0.08923291,-1.978765,0,0,0,0
10/18/2023 7:15:00 AM,1.644518,0,0.09515092,-1.611667,0.006253302,0,0.01875899,0
10/18/2023 7:30:00 AM,12.29333,0,0.09517132,5.507874,1.491318,1.166696,1.166922,1.045474
10/18/2023 7:45:00 AM,22.29781,0,0.09534256,22.46749,8.644814,7.773518,7.356806,5.669706
10/18/2023 8:00:00 AM,36.5513,0,0.09533139,56.41276,16.4671,15.07021,14.89869,13.47864
10/18/2023 8:15:00 AM,245.0309,0,0.09546819,271.5427,103.231,95.04346,80.82481,81.67295
10/18/2023 8:30:00 AM,355.0868,1.855384,0.0896356,391.4542,162.4568,147.9799,139.2798,132.3689
10/18/2023 8:45:00 AM,274.3329,2.2369,0.08943568,346.1648,136.4726,128.9067,130.3968,114.8335
10/18/2023 9:00:00 AM,281.3444,1.109759,0.07937763,248.7986,147.7433,145.6724,144.6785,129.4344
10/18/2023 9:15:00 AM,253.8536,2.236892,0.07926753,226.4642,131.6868,124.7404,130.5132,112.2088
10/18/2023 9:30:00 AM,224.6121,2.2369,0.08993277,280.1039,119.9243,115.1821,117.0289,101.0299
10/18/2023 9:45:00 AM,242.707,1.862849,0.09011521,303.7335,129.4306,122.9517,125.6842,108.6372
10/18/2023 10:00:00 AM,290.9845,1.104977,0.0901256,373.8857,154.8106,145.1805,148.8329,128.7749
10/18/2023 10:15:00 AM,500.0149,1.49479,0.09007576,542.5602,211.6685,206.8004,199.9068,183.3235
10/18/2023 10:30:00 AM,418.0637,1.498715,0.09014941,496.9959,197.2643,184.1545,205.4679,178.4516
10/18/2023 10:45:00 AM,343.5159,1.860363,0.08984875,416.9803,180.8926,170.6878,177.3439,153.3415
10/18/2023 11:00:00 AM,350.3975,2.2369,0.07984186,322.5505,191.345,181.4998,186.698,161.688
10/18/2023 11:15:00 AM,371.2662,2.970237,0.0798176,349.9201,215.7554,203.1289,211.5845,190.5186
10/18/2023 11:30:00 AM,629.2313,2.615799,0.08016171,582.7063,345.6348,351.1657,312.1927,287.134
10/18/2023 11:45:00 AM,835.2503,2.987488,0.08025981,757.2173,439.4151,402.7996,427.9152,379.5921
10/18/2023 12:00:00 PM,828.1279,2.977587,0.08030222,752.6224,446.3044,407.0064,435.8256,386.5595
10/18/2023 12:15:00 PM,883.9405,2.988739,0.07989287,601.1984,228.9432,147.0224,31.44923,404.2359
10/18/2023 12:30:00 PM,340.93,3.340446,0.0795457,213.5435,115.7449,107.0157,69.38519,126.0706
10/18/2023 12:45:00 PM,226.0311,4.098498,0.07957173,163.1339,129.5066,126.2377,117.2796,65.13778
10/18/2023 1:00:00 PM,240.7746,2.612194,0.08026758,239.6169,142.8925,141.0033,124.7303,106.1803
10/18/2023 1:15:00 PM,518.0337,2.2369,0.08061361,487.4998,230.9469,207.8423,216.6156,191.9825
10/18/2023 1:30:00 PM,216.0467,2.598598,0.08019164,208.6971,127.8344,120.3829,122.4814,105.9408
10/18/2023 1:45:00 PM,275.7893,1.870231,0.09035856,309.4664,152.8732,141.512,147.8844,123.386
10/18/2023 2:00:00 PM,284.0913,2.2369,0.09033627,310.2773,199.3127,177.564,175.138,156.6036
10/18/2023 2:15:00 PM,618.1334,1.124664,0.08043169,574.0653,370.5391,356.924,337.1152,327.401
10/18/2023 2:30:00 PM,460.2108,4.091042,0.0802491,432.1711,269.0858,251.0429,281.3123,251.708
10/18/2023 2:45:00 PM,752.9896,7.085994,0.09049316,846.6601,434.1132,400.7267,412.6446,376.3181
10/18/2023 3:00:00 PM,650.038,2.617386,0.09037756,712.6851,372.5586,362.5991,389.6688,351.9591
10/18/2023 3:15:00 PM,491.593,2.977358,0.0900569,538.3762,277.4408,276.3936,255.4795,214.8378
10/18/2023 3:30:00 PM,704.8957,4.086137,0.09027023,765.8949,376.738,349.9091,370.9689,324.4664
10/18/2023 3:45:00 PM,678.8105,4.086071,0.09045808,731.3788,373.442,351.4926,357.4111,324.4068
10/18/2023 4:00:00 PM,480.5163,5.600883,0.09016773,516.9903,248.1277,260.1624,285.9184,250.6632
10/18/2023 4:15:00 PM,457.4436,3.735615,0.09599654,646.9691,274.5389,262.058,259.7346,239.5861
10/18/2023 4:30:00 PM,284.9944,2.612202,0.08997325,346.9226,130.3724,134.658,132.0155,124.4622
10/18/2023 4:45:00 PM,226.3025,1.496238,0.08006018,195.4612,115.0616,120.3733,113.6351,92.56039
10/18/2023 5:00:00 PM,271.93,2.602277,0.0799493,267.5458,148.1089,146.5498,146.7286,127.2632
10/18/2023 5:15:00 PM,147.1553,0.7530814,0.08955819,181.3949,84.06487,82.02308,82.2588,70.86717
10/18/2023 5:30:00 PM,209.8459,1.114722,0.08941194,231.5835,100.0791,95.20362,94.93675,82.02177
10/18/2023 5:45:00 PM,140.1956,1.87893,0.08901578,110.06,51.0271,51.42595,47.84375,42.04915
10/18/2023 6:00:00 PM,87.18108,6.627852E-05,0.0892019,49.20129,23.23038,21.77507,23.0476,20.31494
10/18/2023 6:15:00 PM,41.92522,0,0.08912361,18.6366,7.523197,6.622929,7.204823,6.02054
10/18/2023 6:30:00 PM,7.865582,0,0.07919812,-1.349964,0.7187155,0.5996364,0.622161,0.5923241
10/18/2023 6:45:00 PM,1.851852E-05,0,0.0791202,-1.513333,0.02823406,0.02191163,0.02066803,0.02508435
10/18/2023 7:00:00 PM,0,0,0.07909515,-1.5,0.0003778004,0.0002591317,0.0001961666,0.0003790601
10/18/2023 7:15:00 PM,2.662222,0,0.07929714,-1.501667,0,0,0,0
10/18/2023 7:30:00 PM,0,0,0.07947722,-1.53,0,0,0,0
10/18/2023 7:45:00 PM,0.8360926,0,0.07947069,-1.51,0,0,0,0
10/18/2023 8:00:00 PM,1.851852E-05,0,0.07953408,-1.516667,0,0,0,0
10/18/2023 8:15:00 PM,0,0,0.07950242,-1.538333,0,0,0,0
10/18/2023 8:30:00 PM,0,0,0.07947097,-1.538333,0,0,0,0
10/18/2023 8:45:00 PM,2.337222,0,0.07940334,-1.521667,0,0,0,0
10/18/2023 9:00:00 PM,0,0,0.07937354,-1.53,0,0,0,0
10/18/2023 9:15:00 PM,0,0,0.079491,-1.533333,0,0,0,0
10/18/2023 9:30:00 PM,0,0,0.0894558,-1.843333,0,0,0,0
10/18/2023 9:45:00 PM,0,0,0.08950046,-1.835016,0,0,0,0
10/18/2023 10:00:00 PM,0,0,0.08933393,-1.849978,0,0,0,0
10/18/2023 10:15:00 PM,0,0,0.08923071,-1.844939,0,0,0,0
10/18/2023 10:30:00 PM,0,0,0.0890991,-1.846666,0,0,0,0
10/18/2023 10:45:00 PM,0,0,0.08871025,-1.825,0,0,0,0
10/18/2023 11:00:00 PM,0,0,0.09467672,-1.484756,0,0,0,0
10/18/2023 11:15:00 PM,0,0,0.08877646,-1.183399,0,0,0,0
10/18/2023 11:30:00 PM,0,0,0.08882777,-1.169894,0,0,0,0
10/18/2023 11:45:00 PM,0,0,0.09488802,-1.480001,0,0,0,0
10/19/2023 12:00:00 AM,0,0,0.09498482,-1.505182,0,0,0,0
10/19/2023 12:15:00 AM,0,0,0.09486981,-1.489951,0,0,0,0
10/19/2023 12:30:00 AM,0,0,0.09494324,-1.469978,0,0,0,0
10/19/2023 12:45:00 AM,0,0,0.0950748,-1.509972,0,0,0,0
10/19/2023 1:00:00 AM,0,0,0.09500932,-1.223742,0,0,0,0
10/19/2023 1:15:00 AM,0,0,0.08907778,-1.160077,0,0,0,0
10/19/2023 1:30:00 AM,0,0,0.0890689,-1.17,0,0,0,0
10/19/2023 1:45:00 AM,0,0,0.08914017,-1.150088,0,0,0,0
10/19/2023 2:00:00 AM,0,0,0.0890533,-0.7935825,0,0,0,0
10/19/2023 2:15:00 AM,0,0,0.07908059,-1.508333,0,0,0,0
10/19/2023 2:30:00 AM,0,0,0.07918821,-1.571628,0,0,0,0
10/19/2023 2:45:00 AM,0,0,0.07920096,-1.566589,0,0,0,0
10/19/2023 3:00:00 AM,1.655574,0,0.07908597,-1.516705,0,0,0,0
10/19/2023 3:15:00 AM,0.8388703,0,0.07907854,-1.518333,0,0,0,0
10/19/2023 3:30:00 AM,0,0,0.07911765,-1.521816,0,0,0,0
10/19/2023 3:45:00 AM,0,0,0.07901801,-1.51,0,0,0,0
10/19/2023 4:00:00 AM,0,0,0.07896056,-1.569944,0,0,0,0
10/19/2023 4:15:00 AM,0,0,0.07893446,-1.521667,0,0,0,0
10/19/2023 4:30:00 AM,0,0,0.07883417,-1.52005,0,0,0,0
