Timestamp,POA Sensor,Production meter L-N voltage,Production meter active power,"AE 1000NX - 1, AC Power","AE 1000NX - 2, AC Power"
10/9/2023 1:15:00 AM,0,13.63364,-5.149408,0,0
10/9/2023 1:30:00 AM,0,13.62691,-5.141598,0,0
10/9/2023 1:45:00 AM,0,13.62158,-5.13745,0,0
10/9/2023 2:00:00 AM,0,13.62255,-5.132244,0,0
10/9/2023 2:15:00 AM,0,13.63101,-5.154628,0,0
10/9/2023 2:30:00 AM,0,13.63808,-5.159978,0,0
10/9/2023 2:45:00 AM,0,13.63575,-5.16153,0,0
10/9/2023 3:00:00 AM,0,13.63538,-5.160233,0,0
10/9/2023 3:15:00 AM,0,13.62164,-5.145853,0,0
10/9/2023 3:30:00 AM,0,13.62264,-5.142667,0,0
10/9/2023 3:45:00 AM,0,13.60978,-5.121915,0,0
10/9/2023 4:00:00 AM,0,13.5901,-5.103643,0,0
10/9/2023 4:15:00 AM,0,13.58045,-5.082169,0,0
10/9/2023 4:30:00 AM,0,13.56223,-5.062995,0,0
10/9/2023 4:45:00 AM,0,13.54454,-5.047732,0,0
10/9/2023 5:00:00 AM,0,13.52567,-5.031277,0,0
10/9/2023 5:15:00 AM,0,13.56948,-5.081198,0,0
10/9/2023 5:30:00 AM,0,13.54183,-5.044652,0,0
10/9/2023 5:45:00 AM,0,13.53344,-5.02189,0,0
10/9/2023 6:00:00 AM,0,13.48793,-4.976164,0,0
10/9/2023 6:15:00 AM,0,13.49883,-4.997109,0,0
10/9/2023 6:30:00 AM,0,13.51283,-5.019416,0,0
10/9/2023 6:45:00 AM,0,13.48373,-8.650232,0,0
10/9/2023 7:00:00 AM,0.1780556,13.4703,-8.86622,0.4951204,0.4951204
10/9/2023 7:15:00 AM,3.908333,13.48281,5.791571,7.220095,8.08236
10/9/2023 7:30:00 AM,40.01427,13.5283,58.54176,32.12922,35.39862
10/9/2023 7:45:00 AM,85.46356,13.55479,154.5222,79.83469,82.50227
10/9/2023 8:00:00 AM,139.0869,13.57567,270.3262,136.0365,140.9275
10/9/2023 8:15:00 AM,190.9358,13.61416,391.732,195.7827,202.2539
10/9/2023 8:30:00 AM,253.4621,13.58294,509.6475,253.0512,261.377
10/9/2023 8:45:00 AM,320.0269,13.57995,632.0056,313.1562,323.0589
10/9/2023 9:00:00 AM,380.8278,13.58876,746.5719,369.4502,381.0963
10/9/2023 9:15:00 AM,444.2015,13.59164,855.6869,423.5171,436.6161
10/9/2023 9:30:00 AM,508.1236,13.57539,959.9102,474.7586,489.8853
10/9/2023 9:45:00 AM,557.2196,13.55279,1054.747,521.5231,537.5524
10/9/2023 10:00:00 AM,611.6824,13.53882,1147.004,566.6711,584.5776
10/9/2023 10:15:00 AM,661.7842,13.51614,1221.495,603.6474,622.1875
10/9/2023 10:30:00 AM,721.2039,13.52262,1297.712,641.471,661.1022
10/9/2023 10:45:00 AM,763.2071,13.48902,1364.325,673.6517,694.8019
10/9/2023 11:00:00 AM,802.7093,13.61063,1422.751,702.7723,724.8959
10/9/2023 11:15:00 AM,841.8381,13.61229,1474.705,728.8599,750.6249
10/9/2023 11:30:00 AM,866.4462,13.59262,1512.881,747.6527,770.6973
10/9/2023 11:45:00 AM,878.189,13.62122,1539.581,761.4868,784.2746
10/9/2023 12:00:00 PM,901.4506,13.62563,1561.453,771.6506,795.5359
10/9/2023 12:15:00 PM,929.5815,13.6255,1585.78,784.1452,807.6263
10/9/2023 12:30:00 PM,948.0188,13.62536,1608.288,795.6795,818.8912
10/9/2023 12:45:00 PM,957.3937,13.6225,1612.309,797.4438,821.0988
10/9/2023 1:00:00 PM,955.632,13.62517,1614.013,799.1119,821.6807
10/9/2023 1:15:00 PM,955.6072,13.61037,1606.454,795.2601,817.6177
10/9/2023 1:30:00 PM,950.7712,13.61339,1594.98,788.8718,812.4985
10/9/2023 1:45:00 PM,918.5075,13.62591,1566.869,775.1996,797.712
10/9/2023 2:00:00 PM,895.8217,13.62306,1536.157,759.5837,782.8691
10/9/2023 2:15:00 PM,876.8002,13.61578,1497.353,741.5869,761.8115
10/9/2023 2:30:00 PM,854.9145,13.63639,1462.305,723.9658,744.6904
10/9/2023 2:45:00 PM,826.1403,13.63248,1405.761,695.8759,716.298
10/9/2023 3:00:00 PM,790.1198,13.64704,1349.234,668.0311,687.2823
10/9/2023 3:15:00 PM,752.5109,13.67511,1283.378,636.0367,654.0786
10/9/2023 3:30:00 PM,704.2647,13.69205,1211.814,600.3884,617.5687
10/9/2023 3:45:00 PM,644.018,13.70094,1127.542,559.0912,574.5968
10/9/2023 4:00:00 PM,594.4055,13.71368,1038.522,515.3154,529.743
10/9/2023 4:15:00 PM,539.2025,13.70113,943.452,468.432,481.1638
10/9/2023 4:30:00 PM,482.0112,13.71389,836.3054,415.7339,427.543
10/9/2023 4:45:00 PM,420.5125,13.73117,725.1618,361.7458,370.7874
10/9/2023 5:00:00 PM,358.9497,13.67071,606.244,302.9424,310.5895
10/9/2023 5:15:00 PM,298.2075,13.64768,486.9011,243.8701,250.2925
10/9/2023 5:30:00 PM,235.227,13.61513,365.402,184.3672,188.9858
10/9/2023 5:45:00 PM,170.9109,13.63216,242.1438,123.9135,126.9748
10/9/2023 6:00:00 PM,115.4281,13.63632,136.7694,71.98001,74.05027
10/9/2023 6:15:00 PM,69.94894,13.63488,49.11647,29.12407,30.60251
10/9/2023 6:30:00 PM,23.7526,13.61859,3.414966,6.623116,7.171449
10/9/2023 6:45:00 PM,3.063751,13.61124,-8.823224,0.4015686,0.7282353
10/9/2023 7:00:00 PM,0.4528333,13.62825,-9.83672,0,0
10/9/2023 7:15:00 PM,0,13.6599,-5.895691,0,0
10/9/2023 7:30:00 PM,0,13.69126,-5.224869,0,0
10/9/2023 7:45:00 PM,0,13.65127,-5.163043,0,0
10/9/2023 8:00:00 PM,0,13.65315,-5.172035,0,0
10/9/2023 8:15:00 PM,0,13.67321,-5.209015,0,0
10/9/2023 8:30:00 PM,0,13.67785,-5.208354,0,0
10/9/2023 8:45:00 PM,0,13.67195,-5.201567,0,0
10/9/2023 9:00:00 PM,0,13.68105,-5.226633,0,0
10/9/2023 9:15:00 PM,0,13.6967,-5.236196,0,0
10/9/2023 9:30:00 PM,0,13.70049,-5.237768,0,0
10/9/2023 9:45:00 PM,0,13.69343,-5.219587,0,0
10/9/2023 10:00:00 PM,0,13.65752,-5.179678,0,0
10/9/2023 10:15:00 PM,0,13.62818,-5.143267,0,0
10/9/2023 10:30:00 PM,0,13.6119,-5.110533,0,0
10/9/2023 10:45:00 PM,0,13.63166,-5.134451,0,0
10/9/2023 11:00:00 PM,0,13.63167,-5.144022,0,0
10/9/2023 11:15:00 PM,0,13.63667,-5.152214,0,0
10/9/2023 11:30:00 PM,0,13.63817,-5.146619,0,0
10/9/2023 11:45:00 PM,0,13.64455,-5.157849,0,0
10/10/2023 12:00:00 AM,0,13.65965,-5.166211,0,0
10/10/2023 12:15:00 AM,0,13.65925,-5.176832,0,0
10/10/2023 12:30:00 AM,0,13.65928,-5.174308,0,0
10/10/2023 12:45:00 AM,0,13.65807,-5.182582,0,0
10/10/2023 1:00:00 AM,0,13.6651,-5.19535,0,0
10/10/2023 1:15:00 AM,0,13.66636,-5.19434,0,0
10/10/2023 1:30:00 AM,0,13.66483,-5.189568,0,0
10/10/2023 1:45:00 AM,0,13.67212,-5.200134,0,0
10/10/2023 2:00:00 AM,0,13.67438,-5.197369,0,0
10/10/2023 2:15:00 AM,0,13.67503,-5.200853,0,0
10/10/2023 2:30:00 AM,0,13.66861,-5.200909,0,0
10/10/2023 2:45:00 AM,0,13.66671,-5.194439,0,0
10/10/2023 3:00:00 AM,0,13.67465,-5.208771,0,0
10/10/2023 3:15:00 AM,0,13.68223,-5.213447,0,0
10/10/2023 3:30:00 AM,0,13.6678,-5.189657,0,0
10/10/2023 3:45:00 AM,0,13.6876,-5.21229,0,0
10/10/2023 4:00:00 AM,0,13.70783,-5.242612,0,0
10/10/2023 4:15:00 AM,0,13.69745,-5.231012,0,0
10/10/2023 4:30:00 AM,0,13.68595,-5.214199,0,0
10/10/2023 4:45:00 AM,0,13.66401,-5.19065,0,0
10/10/2023 5:00:00 AM,0,13.62269,-5.130545,0,0
10/10/2023 5:15:00 AM,0,13.61497,-5.120311,0,0
10/10/2023 5:30:00 AM,0,13.60219,-5.105601,0,0
10/10/2023 5:45:00 AM,0,13.61963,-5.124902,0,0
10/10/2023 6:00:00 AM,0,13.58332,-5.086231,0,0
10/10/2023 6:15:00 AM,0,13.59947,-5.104282,0,0
10/10/2023 6:30:00 AM,0,13.5863,-5.090039,0,0
10/10/2023 6:45:00 AM,0,13.57443,-8.653134,0,0
10/10/2023 7:00:00 AM,0.06166667,13.57933,-9.887571,0,-0.2266667
10/10/2023 7:15:00 AM,4.037868,13.60112,-0.4247368,4.683921,5.333197
10/10/2023 7:30:00 AM,31.51264,13.63014,38.66299,23.1633,25.29292
10/10/2023 7:45:00 AM,42.50817,13.66018,65.3951,36.50304,38.27193
10/10/2023 8:00:00 AM,58.71111,13.65724,102.6057,54.13525,54.44742
10/10/2023 8:15:00 AM,74.54771,13.66107,130.506,68.52203,71.12803
10/10/2023 8:30:00 AM,111.0196,13.68847,224.7792,110.29,118.3334
10/10/2023 8:45:00 AM,215.7607,13.68522,422.7516,215.3556,212.7164
10/10/2023 9:00:00 AM,265.9071,13.69739,312.6927,170.2091,201.9027
10/10/2023 9:15:00 AM,425.5902,13.70359,774.7021,348.3532,414.6927
10/10/2023 9:30:00 AM,505.7249,13.71783,939.1443,465.1654,479.8976
10/10/2023 9:45:00 AM,547.0604,13.69484,1009.075,499.0002,514.5314
10/10/2023 10:00:00 AM,604.2145,13.67648,1102.844,545.1331,563.1048
10/10/2023 10:15:00 AM,646.8624,13.66289,1174.198,580.2123,598.5807
10/10/2023 10:30:00 AM,678.7238,13.63259,1241.811,613.6465,632.538
10/10/2023 10:45:00 AM,725.886,13.62922,1309.812,647.6694,666.5939
10/10/2023 11:00:00 AM,765.4943,13.63248,1368.208,676.921,696.5396
10/10/2023 11:15:00 AM,799.4216,13.68185,1406.509,696.105,716.1542
10/10/2023 11:30:00 AM,833.2315,13.67307,1443.843,714.2714,735.2681
10/10/2023 11:45:00 AM,862.2132,13.67256,1474.416,729.4489,750.4702
10/10/2023 12:00:00 PM,891.4525,13.66049,1495.165,739.0219,762.4518
10/10/2023 12:15:00 PM,904.9605,13.65137,1509.881,746.1724,769.6902
10/10/2023 12:30:00 PM,898.7492,13.64289,1528.091,755.0374,779.5252
10/10/2023 12:45:00 PM,911.8763,13.62119,1531.578,757.519,780.68
10/10/2023 1:00:00 PM,914.6092,13.61657,1532.801,757.883,780.9862
10/10/2023 1:15:00 PM,908.627,13.61417,1529.215,756.3943,779.3472
10/10/2023 1:30:00 PM,908.5524,13.59583,1517.797,751.418,773.4604
10/10/2023 1:45:00 PM,898.795,13.6054,1491.23,737.5547,761.4078
10/10/2023 2:00:00 PM,880.5989,13.61233,1460.109,721.8638,744.938
10/10/2023 2:15:00 PM,855.0649,13.61074,1423.646,704.2121,725.8218
10/10/2023 2:30:00 PM,817.7664,13.62631,1381.733,683.2545,704.6667
10/10/2023 2:45:00 PM,803.1581,13.63739,1321.716,644.1008,684.2519
10/10/2023 3:00:00 PM,760.1808,13.62436,1288.61,637.8678,657.1329
10/10/2023 3:15:00 PM,711.2549,13.63747,1203.478,595.9285,614.6037
10/10/2023 3:30:00 PM,662.8248,13.64252,1130.691,560.4825,576.7521
10/10/2023 3:45:00 PM,621.382,13.66473,1054.556,522.585,538.4387
10/10/2023 4:00:00 PM,573.2498,13.69354,972.7917,482.5817,497.1218
10/10/2023 4:15:00 PM,515.9268,13.67958,874.1687,434.3861,446.7205
10/10/2023 4:30:00 PM,457.0399,13.69776,772.1985,384.3167,395.5889
10/10/2023 4:45:00 PM,397.8335,13.6966,669.0013,333.6286,342.7015
10/10/2023 5:00:00 PM,336.6041,13.68714,557.6351,278.5702,286.5026
10/10/2023 5:15:00 PM,273.6138,13.68508,435.8817,219.0004,225.0061
10/10/2023 5:30:00 PM,213.8569,13.68072,324.6519,164.3261,168.8525
10/10/2023 5:45:00 PM,155.3456,13.68542,216.6403,111.2141,114.7573
10/10/2023 6:00:00 PM,103.3553,13.68393,119.687,64.10843,65.78131
10/10/2023 6:15:00 PM,61.28904,13.67588,41.505,25.29469,26.71822
10/10/2023 6:30:00 PM,19.40544,13.61996,1.445027,5.407123,6.03725
10/10/2023 6:45:00 PM,1.667787,13.60577,-9.588365,0.02122642,0.3277778
10/10/2023 7:00:00 PM,0.3443333,13.61107,-9.367774,0,0
10/10/2023 7:15:00 PM,0.02038889,13.61762,-5.289156,0,0
10/10/2023 7:30:00 PM,0,13.6175,-5.125367,0,0
10/10/2023 7:45:00 PM,0,13.56798,-5.064727,0,0
10/10/2023 8:00:00 PM,0,13.63455,-5.152311,0,0
10/10/2023 8:15:00 PM,0,13.65875,-5.182156,0,0
10/10/2023 8:30:00 PM,0,13.68604,-5.210133,0,0
10/10/2023 8:45:00 PM,0,13.69751,-5.228385,0,0
10/10/2023 9:00:00 PM,0,13.66456,-5.187473,0,0
10/10/2023 9:15:00 PM,0,13.68032,-5.210535,0,0
10/10/2023 9:30:00 PM,0,13.66917,-5.188982,0,0
10/10/2023 9:45:00 PM,0,13.60716,-5.10752,0,0
10/10/2023 10:00:00 PM,0,13.61803,-5.120713,0,0
10/10/2023 10:15:00 PM,0,13.63489,-5.153919,0,0
10/10/2023 10:30:00 PM,0,13.62152,-5.136583,0,0
10/10/2023 10:45:00 PM,0,13.63382,-5.14693,0,0
10/10/2023 11:00:00 PM,0,13.63524,-5.157645,0,0
10/10/2023 11:15:00 PM,0,13.61511,-5.122849,0,0
10/10/2023 11:30:00 PM,0,13.59686,-5.105358,0,0
10/10/2023 11:45:00 PM,0,13.6106,-5.114053,0,0
10/11/2023 12:00:00 AM,0,13.63307,-5.143894,0,0
10/11/2023 12:15:00 AM,0,13.63496,-5.148366,0,0
10/11/2023 12:30:00 AM,0,13.64727,-5.165234,0,0
10/11/2023 12:45:00 AM,0,13.65031,-5.167234,0,0
10/11/2023 1:00:00 AM,0,13.65805,-5.181588,0,0
10/11/2023 1:15:00 AM,0,13.65308,-5.176868,0,0
10/11/2023 1:30:00 AM,0,13.65467,-5.174678,0,0
10/11/2023 1:45:00 AM,0,13.67764,-5.213631,0,0
10/11/2023 2:00:00 AM,0,13.69543,-5.236761,0,0
10/11/2023 2:15:00 AM,0,13.71291,-5.259494,0,0
10/11/2023 2:30:00 AM,0,13.68837,-5.223096,0,0
10/11/2023 2:45:00 AM,0,13.687,-5.222613,0,0
10/11/2023 3:00:00 AM,0,13.70097,-5.245142,0,0
10/11/2023 3:15:00 AM,0,13.70059,-5.245532,0,0
10/11/2023 3:30:00 AM,0,13.69617,-5.236804,0,0
10/11/2023 3:45:00 AM,0,13.69442,-5.230085,0,0
10/11/2023 4:00:00 AM,0,13.66582,-5.1999,0,0
10/11/2023 4:15:00 AM,0,13.6615,-5.187603,0,0
10/11/2023 4:30:00 AM,0,13.65821,-5.17449,0,0
10/11/2023 4:45:00 AM,0,13.65641,-5.1735,0,0
10/11/2023 5:00:00 AM,0,13.62241,-5.12841,0,0
10/11/2023 5:15:00 AM,0,13.60066,-5.112947,0,0
10/11/2023 5:30:00 AM,0,13.59496,-5.097926,0,0
10/11/2023 5:45:00 AM,0,13.63682,-5.1537,0,0
10/11/2023 6:00:00 AM,0.05777778,13.64307,-5.15691,0,0
10/11/2023 6:15:00 AM,0.03277778,13.6029,-5.10547,0,0
10/11/2023 6:30:00 AM,0,13.60446,-5.111743,0,0
10/11/2023 6:45:00 AM,0,13.59393,-8.01437,0,0
10/11/2023 7:00:00 AM,0,13.60375,-9.927996,0,0
10/11/2023 7:15:00 AM,2.632222,13.59594,-2.234203,3.808003,3.808393
10/11/2023 7:30:00 AM,16.61523,13.60788,29.32149,19.21419,20.01887
10/11/2023 7:45:00 AM,58.93463,13.67083,99.96629,54.51099,57.22686
10/11/2023 8:00:00 AM,106.9641,13.70265,212.7355,108.2695,112.2087
10/11/2023 8:15:00 AM,171.6509,13.71082,327.0939,164.6614,169.6168
10/11/2023 8:30:00 AM,249.42,13.71527,446.748,224.9685,231.4599
10/11/2023 8:45:00 AM,272.1827,13.70138,456.5197,226.3542,263.1608
10/11/2023 9:00:00 AM,233.5581,13.66744,523.3507,243.1905,257.2122
10/11/2023 9:15:00 AM,243.3797,13.61915,479.75,232.8967,229.0978
10/11/2023 9:30:00 AM,389.6052,13.63769,726.2498,360.9475,373.0755
10/11/2023 9:45:00 AM,481.3557,13.68365,808.3895,420.9022,428.7132
10/11/2023 10:00:00 AM,550.0282,13.67991,982.5367,486.952,496.5986
10/11/2023 10:15:00 AM,643.6734,13.66591,1200.91,591.1065,606.5023
10/11/2023 10:30:00 AM,460.4078,13.64271,807.3848,420.4944,416.7746
10/11/2023 10:45:00 AM,374.8546,13.61263,618.1073,308.5632,317.8049
10/11/2023 11:00:00 AM,410.1074,13.64975,728.9966,365.5851,377.798
10/11/2023 11:15:00 AM,650.3533,13.6518,1201.267,582.2729,603.4898
10/11/2023 11:30:00 AM,811.2037,13.6415,1390.606,682.2639,707.02
10/11/2023 11:45:00 AM,622.696,13.61404,965.6746,494.5898,505.9972
10/11/2023 12:00:00 PM,626.9527,13.60075,1106.18,530.8449,568.8832
10/11/2023 12:15:00 PM,518.4146,13.59711,896.5181,430.7579,452.7089
10/11/2023 12:30:00 PM,506.279,13.59073,785.572,389.7127,409.3416
10/11/2023 12:45:00 PM,462.236,13.59672,826.165,409.3517,419.912
10/11/2023 1:00:00 PM,364.0219,13.62699,671.7965,318.1412,329.9641
10/11/2023 1:15:00 PM,307.5948,13.63667,537.9211,267.7656,276.5284
10/11/2023 1:30:00 PM,320.7742,13.6373,554.867,275.3318,286.2759
10/11/2023 1:45:00 PM,376.9061,13.64566,668.5957,327.4775,342.3887
10/11/2023 2:00:00 PM,278.7574,13.63167,458.8423,229.1994,237.9845
10/11/2023 2:15:00 PM,304.363,13.63298,531.0622,264.716,274.0496
10/11/2023 2:30:00 PM,227.1263,13.60636,389.2282,194.4019,202.1279
10/11/2023 2:45:00 PM,235.4259,13.63017,414.8655,206.2639,215.4544
10/11/2023 3:00:00 PM,260.4102,13.64655,450.8676,224.6033,233.697
10/11/2023 3:15:00 PM,196.8823,13.63092,332.539,167.3328,174.0214
10/11/2023 3:30:00 PM,154.6111,13.58056,260.5763,132.2054,136.752
10/11/2023 3:45:00 PM,129.9024,13.58155,215.8288,110.2112,114.4289
10/11/2023 4:00:00 PM,102.612,13.59701,161.3009,83.49203,86.85402
10/11/2023 4:15:00 PM,88.28791,13.58572,135.5282,71.25082,74.08281
10/11/2023 4:30:00 PM,70.72864,13.6155,108.0002,57.55892,59.81327
10/11/2023 4:45:00 PM,61.60918,13.61506,87.89926,47.82039,49.54353
10/11/2023 5:00:00 PM,47.53812,13.63103,64.33939,36.4495,38.0185
10/11/2023 5:15:00 PM,36.67394,13.63192,44.68561,26.9561,27.81674
10/11/2023 5:30:00 PM,28.1696,13.6386,33.39518,21.32558,22.10002
10/11/2023 5:45:00 PM,20.69391,13.63592,17.34971,13.58709,13.87363
10/11/2023 6:00:00 PM,10.54535,13.60191,2.246591,6.019082,6.450881
10/11/2023 6:15:00 PM,7.398487,13.59228,-4.597395,2.329515,2.867849
10/11/2023 6:30:00 PM,3.070103,13.57182,-9.768681,0,0
10/11/2023 6:45:00 PM,0.5237451,13.56379,-9.703835,0,0
10/11/2023 7:00:00 PM,0.0122549,13.56735,-6.349099,0,0
10/11/2023 7:15:00 PM,0,13.57511,-5.043633,0,0
10/11/2023 7:30:00 PM,0,13.60938,-5.08735,0,0
10/11/2023 7:45:00 PM,0,13.62057,-5.116143,0,0
10/11/2023 8:00:00 PM,0,13.65292,-5.162971,0,0
10/11/2023 8:15:00 PM,0,13.65549,-5.174702,0,0
10/11/2023 8:30:00 PM,0,13.64887,-5.172035,0,0
10/11/2023 8:45:00 PM,0,13.65527,-5.182802,0,0
10/11/2023 9:00:00 PM,0,13.64339,-5.162383,0,0
10/11/2023 9:15:00 PM,0,13.63718,-5.150994,0,0
10/11/2023 9:30:00 PM,0,13.65663,-5.176046,0,0
10/11/2023 9:45:00 PM,0,13.70111,-5.232369,0,0
10/11/2023 10:00:00 PM,0,13.70762,-5.237024,0,0
10/11/2023 10:15:00 PM,0,13.64013,-5.152164,0,0
10/11/2023 10:30:00 PM,0,13.64771,-5.165736,0,0
10/11/2023 10:45:00 PM,0,13.65812,-5.179926,0,0
10/11/2023 11:00:00 PM,0,13.67788,-5.208023,0,0
10/11/2023 11:15:00 PM,0,13.67949,-5.207718,0,0
10/11/2023 11:30:00 PM,0,13.67242,-5.18764,0,0
10/11/2023 11:45:00 PM,0,13.65031,-5.162946,0,0
10/12/2023 12:00:00 AM,0,13.66429,-5.179585,0,0
10/12/2023 12:15:00 AM,0,13.67131,-5.187507,0,0
10/12/2023 12:30:00 AM,0,13.65744,-5.173082,0,0
10/12/2023 12:45:00 AM,0,13.66899,-5.186947,0,0
10/12/2023 1:00:00 AM,0,13.68527,-5.208259,0,0
10/12/2023 1:15:00 AM,0,13.71131,-5.242056,0,0
10/12/2023 1:30:00 AM,0,13.7077,-5.233895,0,0
10/12/2023 1:45:00 AM,0,13.69403,-5.214058,0,0
10/12/2023 2:00:00 AM,0,13.66471,-5.186121,0,0
10/12/2023 2:15:00 AM,0,13.69357,-5.223415,0,0
10/12/2023 2:30:00 AM,0,13.68776,-5.221594,0,0
10/12/2023 2:45:00 AM,0,13.66795,-5.188824,0,0
10/12/2023 3:00:00 AM,0,13.67656,-5.204816,0,0
10/12/2023 3:15:00 AM,0,13.65855,-5.177194,0,0
10/12/2023 3:30:00 AM,0,13.66049,-5.179556,0,0
10/12/2023 3:45:00 AM,0,13.66091,-5.182319,0,0
10/12/2023 4:00:00 AM,0,13.65376,-5.170414,0,0
10/12/2023 4:15:00 AM,0,13.652,-5.177411,0,0
10/12/2023 4:30:00 AM,0,13.64458,-5.166548,0,0
10/12/2023 4:45:00 AM,0,13.62163,-5.136091,0,0
10/12/2023 5:00:00 AM,0,13.58527,-5.08331,0,0
10/12/2023 5:15:00 AM,0,13.60517,-5.110654,0,0
10/12/2023 5:30:00 AM,0,13.62986,-5.147825,0,0
10/12/2023 5:45:00 AM,0,13.63942,-5.15361,0,0
10/12/2023 6:00:00 AM,0,13.60063,-5.093312,0,0
10/12/2023 6:15:00 AM,0,13.58702,-5.075347,0,0
10/12/2023 6:30:00 AM,0,13.58427,-5.083358,0,0
10/12/2023 6:45:00 AM,0,13.56755,-5.079531,0,0
10/12/2023 7:00:00 AM,0,13.61907,-8.765676,0,0
10/12/2023 7:15:00 AM,0,13.65087,-9.899853,0,0
10/12/2023 7:30:00 AM,0,13.6414,-9.908352,0,0
10/12/2023 7:45:00 AM,0,13.65165,-10.00451,0,0
10/12/2023 8:00:00 AM,1.647416,13.62345,-2.810554,3.701155,3.476716
10/12/2023 8:15:00 AM,11.0476,13.63575,14.10371,12.00128,12.14683
10/12/2023 8:30:00 AM,12.20551,13.64781,14.47671,12.09534,12.66256
10/12/2023 8:45:00 AM,17.60898,13.64906,22.29444,16.28309,16.53873
10/12/2023 9:00:00 AM,14.20125,13.63383,13.09605,11.12275,11.84711
10/12/2023 9:15:00 AM,10.41753,13.64267,11.21948,10.62636,10.71635
10/12/2023 9:30:00 AM,20.02395,13.64556,38.58205,23.86411,24.82805
10/12/2023 9:45:00 AM,30.6474,13.65937,47.65711,28.1137,29.24094
10/12/2023 10:00:00 AM,36.94069,13.67017,69.23264,38.66987,40.23981
10/12/2023 10:15:00 AM,52.58463,13.63494,95.43823,51.505,53.50278
10/12/2023 10:30:00 AM,54.9202,13.62453,99.9855,53.77364,55.76976
10/12/2023 10:45:00 AM,71.74667,13.64569,142.116,74.15285,76.52771
10/12/2023 11:00:00 AM,101.6819,13.6542,206.0754,104.902,109.0588
10/12/2023 11:15:00 AM,138.2563,13.66978,257.0399,129.7381,135.6543
10/12/2023 11:30:00 AM,154.5921,13.70104,301.869,151.0082,157.1983
10/12/2023 11:45:00 AM,226.8646,13.70718,436.1374,217.6902,226.0545
10/12/2023 12:00:00 PM,145.064,13.70629,262.3333,133.0404,138.4632
10/12/2023 12:15:00 PM,137.0736,13.70392,256.2139,129.5868,134.6626
10/12/2023 12:30:00 PM,177.1072,13.70105,336.2188,168.3464,175.0983
10/12/2023 12:45:00 PM,186.5303,13.69881,348.6834,174.9285,181.407
10/12/2023 1:00:00 PM,184.0645,13.68898,343.0083,172.0781,178.3464
10/12/2023 1:15:00 PM,243.0926,13.70651,461.323,230.2157,238.3847
10/12/2023 1:30:00 PM,275.4171,13.65483,503.0603,251.6527,259.549
10/12/2023 1:45:00 PM,245.4669,13.62105,439.9074,219.319,227.6524
10/12/2023 2:00:00 PM,339.1408,13.63691,640.8326,319.2884,328.6053
10/12/2023 2:15:00 PM,410.4741,13.63187,770.8126,374.7036,393.7215
10/12/2023 2:30:00 PM,334.8342,13.62902,518.8181,258.002,280.428
10/12/2023 2:45:00 PM,229.3153,13.60696,438.6055,212.0282,221.5406
10/12/2023 3:00:00 PM,287.645,13.61428,614.3769,309.9495,305.3802
10/12/2023 3:15:00 PM,616.1384,13.61879,1115.659,577.2015,548.2729
10/12/2023 3:30:00 PM,420.7408,13.65788,800.6265,406.6383,415.4451
10/12/2023 3:45:00 PM,346.7447,13.64446,708.4516,345.23,344.2608
10/12/2023 4:00:00 PM,522.248,13.65433,877.0085,454.3875,444.0761
10/12/2023 4:15:00 PM,543.5179,13.6415,937.6871,465.9292,475.3398
10/12/2023 4:30:00 PM,473.9114,13.64588,797.5322,392.8018,407.9312
10/12/2023 4:45:00 PM,398.6454,13.63578,680.1354,337.9842,349.0577
10/12/2023 5:00:00 PM,266.4753,13.62245,423.2575,226.2748,227.5911
10/12/2023 5:15:00 PM,175.4244,13.61368,258.3341,142.8273,131.5392
10/12/2023 5:30:00 PM,89.81484,13.6138,161.7292,83.2195,83.55132
10/12/2023 5:45:00 PM,142.5824,13.62512,210.3914,107.9967,110.778
10/12/2023 6:00:00 PM,94.37047,13.61043,103.87,55.9845,57.88831
10/12/2023 6:15:00 PM,49.52257,13.59342,27.59753,18.10255,19.25165
10/12/2023 6:30:00 PM,8.676267,13.63954,-3.749025,3.154869,3.195466
10/12/2023 6:45:00 PM,1.082443,13.65299,-9.918505,0,0
10/12/2023 7:00:00 PM,0.1336678,13.64298,-9.34652,0,0
10/12/2023 7:15:00 PM,0,13.66867,-5.300548,0,0
10/12/2023 7:30:00 PM,0,13.66208,-5.191978,0,0
10/12/2023 7:45:00 PM,0,13.67247,-5.198505,0,0
10/12/2023 8:00:00 PM,0,13.71275,-5.247118,0,0
10/12/2023 8:15:00 PM,0,13.6765,-5.203805,0,0
10/12/2023 8:30:00 PM,0,13.67531,-5.209034,0,0
10/12/2023 8:45:00 PM,0,13.6993,-5.238164,0,0
10/12/2023 9:00:00 PM,0,13.71667,-5.265034,0,0
10/12/2023 9:15:00 PM,0,13.71248,-5.257478,0,0
10/12/2023 9:30:00 PM,0,13.64511,-5.171869,0,0
10/12/2023 9:45:00 PM,0,13.64197,-5.172199,0,0
10/12/2023 10:00:00 PM,0,13.66764,-5.203679,0,0
10/12/2023 10:15:00 PM,0,13.67976,-5.225336,0,0
10/12/2023 10:30:00 PM,0,13.68494,-5.22555,0,0
10/12/2023 10:45:00 PM,0,13.68795,-5.230023,0,0
10/12/2023 11:00:00 PM,0,13.67023,-5.220964,0,0
10/12/2023 11:15:00 PM,0,13.66879,-5.209033,0,0
10/12/2023 11:30:00 PM,0,13.68218,-5.213379,0,0
