Adams Monthly
Start date:,10/1/2023 12:00:00 AM
End date:,10/31/2023 12:00:00 AM

Timestamp,POA Sensor,Weather station module temperature,Weather station ambient temperature,Max wind speed - Weather Station (Ambient Temp),Production meter L-N voltage,Production meter active power,"CPS SCH 125 | INV-01, AC Power Output","CPS SCH 125 | INV-02, AC Power Output","CPS SCH 125 | INV-03, AC Power Output","CPS SCH 125 | INV-04, AC Power Output","CPS SCH 125 | INV-05, AC Power Output","CPS SCH 125 | INV-06, AC Power Output","CPS SCH 125 | INV-07, AC Power Output","CPS SCH 125 | INV-08, AC Power Output","CPS SCH 125 | INV-09, AC Power Output","CPS SCH 125 | INV-10, AC Power Output","CPS SCH 125 | INV-11, AC Power Output","CPS SCH 125 | INV-12, AC Power Output","CPS SCH 125 | INV-13, AC Power Output","CPS SCH 125 | INV-14, AC Power Output","CPS SCH 125 | INV-15, AC Power Output","CPS SCH 125 | INV-16, AC Power Output"
10/5/2023 2:15:00 PM,374.209,96.52345,81.1353,3,7.500277,913.93,63.1833,60.8667,64.5833,60.025,62.2417,,54.3333,58.0917,58.3833,62.4083,58.6167,62.8333,61.3917,61.35,64.1667,62.9833
10/5/2023 2:30:00 PM,358.378,92.60725,81.0296,2,7.495836,870.862,58.9917,60.5583,59.15,60.3667,61.025,,51.7917,59.6667,58.8167,57.75,58.525,59.0417,57.85,58.575,58.2083,58.6583
10/5/2023 2:45:00 PM,276.798,90.29785,80.9639,1,7.484167,670.562,47.25,47.6417,47.2667,47.6167,47.2,,40.1917,46.775,46.325,46.1333,45.5833,46.225,46.0333,45.6667,46.475,46.3417
10/5/2023 3:00:00 PM,532.334,90.72355,81.0153,1,7.494167,1126.15,78.5667,75.5583,75.8917,82.7333,81.0083,,66.8833,80.5833,81.0833,83.8833,81.0417,75.8917,81.3333,71.6333,76.025,71.2083
10/5/2023 3:15:00 PM,904.663,112.41,82.6806,2,7.507777,1846.36,125.1,125.25,125.325,125.058,125.4,,121.183,125.5,125.417,125.217,125.267,125.1,125.117,125.342,125.358,124.842
10/5/2023 3:30:00 PM,817.315,118.2235,83.169,2,7.498057,1802.08,124.367,124.858,120.025,124.442,124.683,,111.208,124.267,123.767,123.917,123.133,123.25,123.167,122.133,120.842,115.25
10/5/2023 3:45:00 PM,803.106,118.2285,83.6718,2,7.496667,1785.28,123.992,124.358,116.333,124.225,124.1,,108.292,123.442,122.575,123.058,122.767,123.275,122.592,121.008,118.558,111.325
10/5/2023 4:00:00 PM,722.859,117.681,84.1888,2,7.48611,1624.08,113.958,114.783,104.733,113.908,113.175,,96.8333,112.358,110.358,111.5,111.275,112.558,111.525,108.858,106.967,98.675
10/5/2023 4:15:00 PM,683.359,115.9005,83.9946,2,7.449167,1533.36,106.625,110.733,99.825,110.692,109.342,,93.5917,107.558,105.242,106.525,105.175,107.583,107.075,103.392,101.692,93.3333
10/5/2023 4:30:00 PM,611.15,113.431,84.1488,1,7.44722,1377.45,97.1167,98.8917,87.1833,98.825,97.675,,83.3667,96.1417,94.5917,94.4333,95.4417,96.125,95.375,92.4583,89.6167,81.25
10/5/2023 4:45:00 PM,537.849,109.222,84.383,1,7.45361,1215.54,84.4333,84.3083,78.2417,87.0083,88.3167,,77.4167,89.425,88.9833,86.3333,80.7667,86.075,88.3667,78.3333,78.6,70.0583
10/5/2023 5:00:00 PM,578.903,109.5835,84.1174,0,7.4625,1278.72,92.525,94.825,81.4083,95.6417,93.2083,,80.775,92.525,88.75,83.6083,84.2667,91.4167,90.2417,84.4917,84.3167,73.8333
10/5/2023 5:15:00 PM,403.058,105.8985,83.3661,0,7.45361,876.023,65.8917,66.325,58.2083,66.7417,65.8083,,56.825,64.375,56.475,51.7667,59.125,62.6417,61.675,59.5167,59.9,51.25
10/5/2023 5:30:00 PM,365.297,96.5074,82.0608,1,7.45972,780.779,58.425,59.4833,52.35,58.975,58.625,,50.5083,58.2417,42.175,33.075,49.8167,53.5833,53.275,53.2083,52.1,46.175
10/5/2023 5:45:00 PM,335.778,93.93935,81.4209,1,7.451387,657.036,55.725,56.2667,47.7667,56.1333,54.1083,,48.3083,51.0167,25.8167,20.6333,34.7917,49,45.1083,50.0917,49.0583,42.1333
10/5/2023 6:00:00 PM,181.63,87.27205,80.6668,0,7.434723,329.91,30.3917,30.5,26.5,30.4417,29.35,,25.75,18.3583,10.9167,10.6,13.1917,19.075,21.6167,26.2667,25.5083,23.0583
10/5/2023 6:15:00 PM,62.0908,78.30215,79.2043,0,7.435,117.382,10.6917,10.6833,10.1,10.575,10.8917,,7.175,6.84167,5.7,5.675,6.35833,6.91667,7.76667,8.54167,9.11667,9.175
10/5/2023 6:30:00 PM,17.8342,69.7603,76.445,0,7.384443,51.4558,4.15,4.18333,4.025,4.13333,4.05833,,3.30833,3.78333,3.34167,3.23333,3.60833,3.65,3.725,3.61667,3.875,3.69167
10/5/2023 6:45:00 PM,2.18583,63.86655,73.997,0,7.374447,16.4933,1.5,1.41667,1.51667,1.45,1.55833,,1.3,1.525,1.26667,1.3,1.48333,1.50833,1.5,1.19167,1.575,1.425
10/5/2023 7:00:00 PM,-5.51333,59.52925,71.4747,0,7.373887,-2.5675,0.0333333,0.0416667,0.0333333,0.0333333,0.0333333,,0.0333333,0.0333333,0.0416667,0.116667,0.0583333,0.0333333,0.05,0.0166667,0.0583333,0.0416667
10/5/2023 7:15:00 PM,-5.79583,56.9315,69.121,0,7.375277,-3.29417,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
10/5/2023 7:30:00 PM,-4.91167,55.44375,67.1244,0,7.383613,-3.3,,,,,,,,,,,,,,,,
10/5/2023 7:45:00 PM,-3.99083,54.62435,65.5219,0,7.395,-3.52167,,,,,,,,,,,,,,,,
10/5/2023 8:00:00 PM,-2.87417,54.3909,64.3051,0,7.402223,-3.68417,,,,,,,,,,,,,,,,
10/5/2023 8:15:00 PM,-2.795,53.86675,63.2168,0,7.41389,-3.3375,,,,,,,,,,,,,,,,
10/5/2023 8:30:00 PM,-1.50667,53.7866,62.4255,0,7.424167,-3.65167,,,,,,,,,,,,,,,,
10/5/2023 8:45:00 PM,-0.671667,54.4756,61.8114,0,7.434443,-3.84667,,,,,,,,,,,,,,,,
10/5/2023 9:00:00 PM,-0.351667,55.30635,61.4401,0,7.441943,-3.47167,,,,,,,,,,,,,,,,
10/5/2023 9:15:00 PM,-0.665,55.69775,61.2258,0,7.456667,-3.8425,,,,,,,,,,,,,,,,
10/5/2023 9:30:00 PM,-0.980833,55.71835,60.9859,0,7.470553,-3.8975,,,,,,,,,,,,,,,,
10/5/2023 9:45:00 PM,-0.8525,55.81455,60.8831,0,7.476947,-3.5575,,,,,,,,,,,,,,,,
10/5/2023 10:00:00 PM,-0.525833,55.72295,60.7317,0,7.489723,-3.89583,,,,,,,,,,,,,,,,
10/5/2023 10:15:00 PM,-1.27917,55.0935,60.5603,0,7.498887,-3.9425,,,,,,,,,,,,,,,,
10/5/2023 10:30:00 PM,-1.03917,54.26955,60.3089,0,7.485836,-3.57333,,,,,,,,,,,,,,,,
10/5/2023 10:45:00 PM,-1.45583,53.5646,59.9661,0,7.5025,-3.91,,,,,,,,,,,,,,,,
10/5/2023 11:00:00 PM,-0.7825,53.73855,59.6633,0,7.500833,-3.94917,,,,,,,,,,,,,,,,
10/5/2023 11:15:00 PM,-0.601667,54.4046,59.5348,0,7.5,-3.82083,,,,,,,,,,,,,,,,
10/5/2023 11:30:00 PM,-0.59,54.4229,59.432,0,7.503333,-3.74667,,,,,,,,,,,,,,,,
10/5/2023 11:45:00 PM,-0.585,54.5488,59.4377,0,7.496943,-3.94083,,,,,,,,,,,,,,,,
10/6/2023 12:00:00 AM,-0.065,55.11185,59.4719,0,7.494443,-3.93667,,,,,,,,,,,,,,,,
10/6/2023 12:15:00 AM,0.31,56.0274,59.6805,0,7.498053,-3.94667,,,,,,,,,,,,,,,,
10/6/2023 12:30:00 AM,0.0825,56.58355,59.9404,0,7.510557,-3.63833,,,,,,,,,,,,,,,,
10/6/2023 12:45:00 AM,-0.2,56.8605,60.1147,0,7.513333,-3.97,,,,,,,,,,,,,,,,
10/6/2023 1:00:00 AM,-0.0558333,57.18325,60.2775,0,7.505553,-3.9575,,,,,,,,,,,,,,,,
10/6/2023 1:15:00 AM,-0.116667,57.46015,60.5174,0,7.462777,-3.89917,,,,,,,,,,,,,,,,
10/6/2023 1:30:00 AM,-0.2625,57.67305,60.7431,0,7.421387,-3.54583,,,,,,,,,,,,,,,,
10/6/2023 1:45:00 AM,-0.1575,57.7417,60.8688,0,7.430277,-3.85583,,,,,,,,,,,,,,,,
10/6/2023 2:00:00 AM,-0.095,57.8973,61.1087,0,7.429723,-3.85833,,,,,,,,,,,,,,,,
10/6/2023 2:15:00 AM,-0.421667,58.1079,61.2515,0,7.43111,-3.86,,,,,,,,,,,,,,,,
10/6/2023 2:30:00 AM,-0.536667,58.26585,61.3115,0,7.43361,-3.665,,,,,,,,,,,,,,,,
10/6/2023 2:45:00 AM,-0.43,58.38715,61.4201,0,7.434723,-3.74917,,,,,,,,,,,,,,,,
10/6/2023 3:00:00 AM,-0.188333,58.49475,61.6029,0,7.435833,-3.8675,,,,,,,,,,,,,,,,
10/6/2023 3:15:00 AM,-0.274167,58.79225,61.84,0,7.439723,-3.87417,,,,,,,,,,,,,,,,
10/6/2023 3:30:00 AM,-0.2525,58.90895,61.92,0,7.43833,-3.87167,,,,,,,,,,,,,,,,
10/6/2023 3:45:00 AM,-0.399167,58.9525,61.9942,0,7.4375,-3.8675,,,,,,,,,,,,,,,,
10/6/2023 4:00:00 AM,-0.158333,58.94105,62.0713,0,7.435833,-3.87083,,,,,,,,,,,,,,,,
10/6/2023 4:15:00 AM,-0.108333,58.83805,62.1685,0,7.438613,-3.875,,,,,,,,,,,,,,,,
10/6/2023 4:30:00 AM,-0.330833,58.97765,62.1571,0,7.434447,-3.86917,,,,,,,,,,,,,,,,
10/6/2023 4:45:00 AM,-0.0841667,58.9525,62.1884,0,7.42861,-3.86083,,,,,,,,,,,,,,,,
10/6/2023 5:00:00 AM,-0.14,59.0074,62.3113,0,7.426387,-3.86167,,,,,,,,,,,,,,,,
10/6/2023 5:15:00 AM,-0.178333,59.40565,62.337,0,7.434443,-3.8625,,,,,,,,,,,,,,,,
10/6/2023 5:30:00 AM,-0.353333,59.5567,62.4255,0,7.423333,-3.8425,,,,,,,,,,,,,,,,
10/6/2023 5:45:00 AM,-0.309167,59.47205,62.3741,0,7.411943,-3.83417,,,,,,,,,,,,,,,,
10/6/2023 6:00:00 AM,-0.585833,59.43545,62.3627,0,7.420277,-3.85667,,,,,,,,,,,,,,,,
10/6/2023 6:15:00 AM,-0.288333,59.2569,62.297,0,7.422777,-3.85333,,,,,,,,,,,,,,,,
10/6/2023 6:30:00 AM,-0.214167,59.73525,62.337,1,7.42611,-3.865,,,,,,,,,,,,,,,,
10/6/2023 6:45:00 AM,-0.468333,59.7467,62.5055,0,7.418887,-3.8475,,,,,,,,,,,,,,,,
10/6/2023 7:00:00 AM,-1.03167,58.9777,62.4113,0,7.408333,-3.8325,,,,,,,,,,,,,,,,
10/6/2023 7:15:00 AM,1.4575,58.06445,62.1942,0,7.404723,-3.68333,0,0,0,0,0,,0.00833333,0.0333333,0,0.0583333,0.025,0.00833333,0,0,0.0166667,0
10/6/2023 7:30:00 AM,5.78333,58.18115,62.0913,0,7.407777,1.7175,0.516667,0.433333,0.483333,0.366667,0.441667,,0.216667,0.275,0.25,0.233333,0.241667,0.233333,0.208333,0.225,0.283333,0.308333
10/6/2023 7:45:00 AM,18.5783,58.6229,62.1285,0,7.40611,35.6942,2.39167,2.48333,2.4,2.48333,2.6,,2.21667,2.61667,2.44167,2.41667,2.575,2.55,2.45833,2.14167,2.61667,2.31667
10/6/2023 8:00:00 AM,52.8667,60.2502,62.5483,0,7.40028,121.149,8.175,7.875,7.90833,7.74167,7.86667,,6.775,8.18333,8.01667,8.1,7.93333,7.95,7.93333,7.66667,8.09167,7.79167
10/6/2023 8:15:00 AM,82.95,63.0426,63.3767,0,7.40111,190.946,12.8583,12.8,12.475,12.8667,12.95,,11.0833,12.925,13,12.9667,12.8667,12.925,13,12.725,12.55,12.5917
10/6/2023 8:30:00 AM,124.137,65.4985,64.2137,0,7.407223,286.438,19.9583,19.175,19.0083,19.575,20.1583,,16.7333,20.2,20.3167,20.2333,19.875,20.1583,19.9167,19.1583,17.8917,17.2583
10/6/2023 8:45:00 AM,118.007,66.06615,64.8878,0,7.411943,275.467,19.7083,18.975,17.9167,19.3167,20,,16.7333,19.175,19.3417,19.4417,19.2333,19.4167,19.125,18.1333,17.35,15.875
10/6/2023 9:00:00 AM,476.878,71.17705,65.7076,0,7.435557,1026.36,74.6,70.2417,61.175,76.6833,80.375,,67.4,68.9167,68.65,68.8,67.475,69.5,75.5167,71.1917,55.5,54.875
10/6/2023 9:15:00 AM,661.799,90.1903,67.7414,0,7.488336,1388.32,104.225,98.7583,95.1167,106.375,110.408,,94.25,101.217,98.125,108.358,107.158,103.708,104.158,97.7333,86.3417,83.2333
10/6/2023 9:30:00 AM,757.917,100.2725,70.0608,0,7.484997,1658.44,116.683,101.533,104.825,115.883,116.85,,99.4167,113.192,112.025,111.033,110.958,111.1,115.3,107.825,99.8,93.6833
10/6/2023 9:45:00 AM,785.645,111.3845,72.4974,1,7.473613,1756.36,124.408,123.833,109.467,123.425,125.258,,106.9,123.067,123.208,124.55,123.225,122.592,122.542,115.45,112.833,99.875
10/6/2023 10:00:00 AM,790.569,115.855,74.8168,1,7.46139,1764.2,124.325,123.983,111.367,123.408,124.942,,106.95,123.317,123.4,124.758,123.217,122.633,122.533,116.367,114.05,103.45
10/6/2023 10:15:00 AM,794.422,117.933,76.6221,1,7.479447,1772.58,124.325,124.283,113.3,123.692,124.933,,107.125,123.467,123.583,124.992,123.4,122.725,122.642,117.425,115.4,106.692
10/6/2023 10:30:00 AM,799.228,118.258,78.1646,1,7.48639,1776.08,124.083,124.217,114.883,123.642,124.7,,106.892,123.15,123.333,124.667,123.142,122.567,122.483,118.083,116.292,109.308
10/6/2023 10:45:00 AM,799.378,119.0315,79.3928,1,7.479447,1781.86,124.025,124.375,116.583,123.75,124.642,,106.875,123.167,123.225,124.633,123.117,122.525,122.342,118.75,117.283,111.95
10/6/2023 11:00:00 AM,794.52,118.0085,80.2155,1,7.490557,1783.87,123.508,124.292,117.783,123.783,124.3,,106.608,122.858,122.683,124.25,123.058,122.642,122.558,119.483,118.45,114.292
10/6/2023 11:15:00 AM,791.997,117.839,81.0381,2,7.493613,1775.7,122.242,123.3,118.083,122.683,123.358,,105.942,121.975,121.967,123.233,122.092,121.7,121.7,119.392,118.45,115.7
10/6/2023 11:30:00 AM,788.999,116.3285,81.5009,3,7.48083,1783.5,122.917,123.892,119.625,123.225,123.608,,104.808,122.283,121.742,122.925,121.733,121.608,121.75,120.367,119.45,117.858
10/6/2023 11:45:00 AM,783.475,116.6945,82.2293,2,7.46917,1771.85,122.133,122.925,119.725,122.2,122.558,,105.55,121.208,120.867,122,120.742,120.642,120.583,119.842,119.008,118.742
10/6/2023 12:00:00 PM,781.23,116.4615,82.7377,2,7.458333,1772.88,121.733,122.842,120.392,121.958,122.442,,105.425,121.275,120.825,121.558,120.425,120.4,120.333,120.133,119.567,120.15
10/6/2023 12:15:00 PM,777.253,115.818,83.3976,2,7.46083,1764.74,120.917,122.083,120.3,121.133,121.45,,104.733,120.383,119.8,120.742,119.833,119.825,119.583,119.875,119.375,120.75
10/6/2023 12:30:00 PM,776.877,115.452,83.7946,2,7.467497,1770.09,121.167,122.175,121.033,121.408,121.35,,104.708,120.583,120.042,120.625,119.55,119.775,119.908,120.642,120.167,121.883
10/6/2023 12:45:00 PM,787.463,115.177,84.643,3,7.473057,1786.5,121.925,123.7,123.017,122.75,122.658,,103.925,115.742,120.317,120.325,120.825,120.642,121.183,121.925,121.892,123.333
10/6/2023 1:00:00 PM,777.034,116.2875,84.9943,4,7.47,1753.14,119.408,121.2,120.275,120.45,120.317,,103.575,118.408,117.008,119.483,119.033,119.117,118.942,119.892,119.608,121.925
10/6/2023 1:15:00 PM,782.751,116.416,85.0771,3,7.461667,1768.08,120.908,122.242,121.583,121.367,121.442,,104.817,120.158,119.7,119.95,119.475,119.433,119.375,120.392,120.125,122.267
10/6/2023 1:30:00 PM,783.815,117.75,85.8084,3,7.452223,1760.65,120.358,121.908,120.792,121.042,120.917,,104.267,119.892,119.608,119.708,119.058,119.192,119.325,120.117,119.942,121.858
10/6/2023 1:45:00 PM,783.287,118.5515,85.7655,3,7.512777,1764.04,120.758,122.067,120.525,121.125,121.275,,104.5,120.383,119.567,120.05,119.458,119.617,119.733,120.25,119.875,120.958
10/6/2023 2:00:00 PM,772.108,119.721,85.9541,3,7.548057,1595.38,112.217,110.05,116.3,108.525,106.567,,91.6583,107.208,112.783,114.108,117.242,120.908,120.383,118.658,120.9,118.058
10/6/2023 2:15:00 PM,577.3,116.7335,87.2366,3,7.528053,1166.36,68.475,85.5417,72.2667,94.8417,80.3333,,66.3167,72.8167,88.15,76.3667,76.3583,77.3667,100.658,76.3333,98.8917,102
10/6/2023 2:30:00 PM,871.127,117.9925,87.3595,3,7.53,1835.62,125.092,124.308,123.025,124.475,125.383,,116,125.5,124.733,124.392,122.933,124.167,114.617,123.233,117.917,122.983
10/6/2023 2:45:00 PM,749.242,120.4235,88.7391,3,7.51917,1661.22,124.883,114.617,114.617,120.367,125.117,,117.767,114.1,117.025,112.058,110.033,111.933,94.3417,98.4333,99.8833,97.1333
10/6/2023 3:00:00 PM,752.276,123.504,88.462,3,7.505,1635.48,107.15,120.017,109.75,121.217,107.917,,101.492,113.733,102.408,120.908,115.667,120.017,110.633,75.2833,113.1,104.575
10/6/2023 3:15:00 PM,831.818,127.0765,88.1735,3,7.506387,1767.19,125.1,125.258,120.983,125.042,125.417,,110.042,125.317,124.7,124.958,124.492,124.433,124.508,75.3,122.075,117.8
10/6/2023 3:30:00 PM,735.464,125.523,88.9676,3,7.501667,1716.68,119.217,125.025,115.8,117.575,119.633,,97.5917,122.817,110.158,104.767,108.925,120.242,106.617,68.1417,106.433,96.85
10/6/2023 3:45:00 PM,789.147,124.516,89.7303,2,7.501667,1750.17,118.45,125.3,122.067,117.442,118.717,,105.517,124.567,113.258,101.458,96.4667,120.142,93.5083,67.475,106.25,104.142
10/6/2023 4:00:00 PM,742.43,122.9385,90.4987,3,7.48583,1456.01,108.233,99.15,101.808,106.75,123.317,,98.0833,103.05,109.825,119.292,122.05,110.325,124.25,66.85,114.892,100.442
10/6/2023 4:15:00 PM,805.171,123.8475,90.0445,2,7.49278,1601.38,111.633,113.008,106.258,117.275,122.833,,109.508,114.658,112.608,119.125,122.4,121.683,120.917,74.9583,116.167,104.292
10/6/2023 4:30:00 PM,784.727,123.749,90.5987,2,7.495833,1669.63,124.525,122.8,106.25,123.208,124.233,,107.025,121.45,119.883,121.6,120.933,120.542,120.483,75.1583,111.542,98.2583
10/6/2023 4:45:00 PM,521.757,118.254,90.4101,2,7.478333,933.393,79.5417,101.5,68.5583,80.225,65.3583,,75.225,72.9083,73.2917,79.9167,76.3667,65.3333,77.8917,55.4917,76.4167,55.4417
10/6/2023 5:00:00 PM,718.373,111.659,89.4961,1,7.507223,1350.76,80.4583,103.117,80.525,90.075,82.3167,,78.225,102.075,99.0917,94.075,98.4667,97.4333,110.742,67.7417,96.2083,79.1667
10/6/2023 5:15:00 PM,254.943,106.6975,86.931,3,7.477497,398.513,34.3833,32.3,30.4,36.6583,35.225,,22.3417,41.625,39.2917,38.1833,40.9667,30.3,45.7333,39.6333,42.95,34.6
10/6/2023 5:30:00 PM,115.817,89.03215,84.5087,3,7.495553,269.493,19.25,19.5417,18.1833,19.3833,19.3583,,16.625,19.0083,18.2167,17.975,18.5333,18.675,18.5417,18.8333,18.2167,17.4
10/6/2023 5:45:00 PM,82.3483,82.2412,82.5035,2,7.503333,191.8,13.3167,13.4583,13.2917,13.5167,13.45,,11.4917,13.425,13.0583,13.0083,13.2833,13.125,13.3333,13.3333,13.3,13.05
10/6/2023 6:00:00 PM,54.645,79.50835,81.5066,1,7.50333,132.082,9.24167,9.28333,9.05,9.14167,9.24167,,7.9,9.05833,8.91667,8.94167,8.95,9.06667,9.075,9.01667,9.10833,9.025
10/6/2023 6:15:00 PM,37.1333,77.75285,80.2669,2,7.44528,86.5908,6.11667,6.13333,6.175,6.23333,6.18333,,5.325,6.20833,6.04167,6.025,6.075,6.15833,6.075,6.10833,6.175,6.175
10/6/2023 6:30:00 PM,18.6,76.06825,79.2243,2,7.374723,42.2642,3.19167,3.11667,3.15833,3.13333,3.21667,,2.775,3.225,3.14167,3.18333,3.23333,3.15,3.16667,2.95,3.25,3.175
10/6/2023 6:45:00 PM,5.89583,74.47295,78.2788,2,7.38,12.4333,1.06667,1.05833,1.09167,1.05833,1.08333,,0.966667,1.15833,1.09167,1.16667,1.23333,1.13333,1.15,0.975,1.20833,1.075
10/6/2023 7:00:00 PM,-0.6575,72.8136,77.3619,1,7.376667,-2.985,0,0.00833333,0,0.00833333,0,,0.00833333,0.025,0.0166667,0.1,0.0333333,0,0.025,0.00833333,0.025,0
10/6/2023 7:15:00 PM,-1.86,71.58675,76.6221,0,7.373333,-3.28,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
10/6/2023 7:30:00 PM,-1.49583,71.1702,75.8337,1,7.38389,-3.29417,,,,,,,,,,,,,,,,
10/6/2023 7:45:00 PM,-1.33833,71.07635,75.291,1,7.395,-3.31833,,,,,,,,,,,,,,,,
10/6/2023 8:00:00 PM,-1.37417,70.7056,74.8654,1,7.417223,-3.34417,,,,,,,,,,,,,,,,
10/6/2023 8:15:00 PM,-1.33,70.17685,74.3683,1,7.428057,-3.36,,,,,,,,,,,,,,,,
10/6/2023 8:30:00 PM,-1.01417,70.1631,74.0284,1,7.44139,-3.57917,,,,,,,,,,,,,,,,
10/6/2023 8:45:00 PM,-3.485,69.14,73.2743,3,7.44639,-3.5025,,,,,,,,,,,,,,,,
10/6/2023 9:00:00 PM,-0.769167,66.7413,71.9146,1,7.455277,-3.75583,,,,,,,,,,,,,,,,
10/6/2023 9:15:00 PM,-0.570833,65.94485,71.1263,0,7.437777,-3.8475,,,,,,,,,,,,,,,,
10/6/2023 9:30:00 PM,-0.4325,65.4481,70.4693,0,7.42139,-3.83667,,,,,,,,,,,,,,,,
10/6/2023 9:45:00 PM,-0.4175,65.18035,69.8523,0,7.405,-3.805,,,,,,,,,,,,,,,,
10/6/2023 10:00:00 PM,-0.304167,65.18495,69.3495,0,7.421947,-3.83,,,,,,,,,,,,,,,,
10/6/2023 10:15:00 PM,-0.200833,65.16435,69.1153,0,7.433333,-3.84333,,,,,,,,,,,,,,,,
10/6/2023 10:30:00 PM,-0.506667,64.62875,68.9097,0,7.441664,-3.85667,,,,,,,,,,,,,,,,
10/6/2023 10:45:00 PM,-0.265,64.4205,68.8097,0,7.451113,-3.65417,,,,,,,,,,,,,,,,
10/6/2023 11:00:00 PM,-0.564167,64.11375,68.4812,0,7.461667,-3.78833,,,,,,,,,,,,,,,,
10/6/2023 11:15:00 PM,-0.170833,64.1687,68.3984,0,7.47111,-3.905,,,,,,,,,,,,,,,,
10/6/2023 11:30:00 PM,0.0325,64.3129,68.4098,0,7.458057,-3.88667,,,,,,,,,,,,,,,,
10/6/2023 11:45:00 PM,-0.00666667,64.2511,68.3555,0,7.41722,-3.54667,,,,,,,,,,,,,,,,
10/7/2023 12:00:00 AM,-0.241667,64.19845,68.3327,0,7.42861,-3.81083,,,,,,,,,,,,,,,,
10/7/2023 12:15:00 AM,-0.73,63.7704,68.1498,0,7.433057,-3.86083,,,,,,,,,,,,,,,,
10/7/2023 12:30:00 AM,-0.145833,63.862,68.0556,0,7.439723,-3.87167,,,,,,,,,,,,,,,,
10/7/2023 12:45:00 AM,-0.475,63.8643,67.927,0,7.451387,-3.7025,,,,,,,,,,,,,,,,
10/7/2023 1:00:00 AM,-0.4225,64.15265,67.7785,1,7.46389,-3.7125,,,,,,,,,,,,,,,,
10/7/2023 1:15:00 AM,-0.923333,63.2829,67.5871,1,7.47472,-3.91167,,,,,,,,,,,,,,,,
10/7/2023 1:30:00 AM,-1.65333,62.5574,67.213,0,7.485277,-3.92833,,,,,,,,,,,,,,,,
10/7/2023 1:45:00 AM,-1.1275,61.9966,66.6731,0,7.489167,-3.65083,,,,,,,,,,,,,,,,
10/7/2023 2:00:00 AM,-0.430833,62.93275,66.5959,0,7.49611,-3.9125,,,,,,,,,,,,,,,,
10/7/2023 2:15:00 AM,-1.76417,61.8982,66.2817,0,7.495277,-3.94083,,,,,,,,,,,,,,,,
10/7/2023 2:30:00 AM,-1.96833,60.1335,65.6876,0,7.49889,-3.74917,,,,,,,,,,,,,,,,
10/7/2023 2:45:00 AM,-2.57083,58.7167,64.9535,0,7.49833,-3.68333,,,,,,,,,,,,,,,,
10/7/2023 3:00:00 AM,-1.43667,58.54735,64.3508,0,7.49889,-3.95167,,,,,,,,,,,,,,,,
10/7/2023 3:15:00 AM,-0.728333,59.3759,64.1308,0,7.503887,-3.95583,,,,,,,,,,,,,,,,
10/7/2023 3:30:00 AM,-0.959167,59.2752,63.8995,0,7.51,-3.965,,,,,,,,,,,,,,,,
10/7/2023 3:45:00 AM,-2.24417,58.1949,63.4339,0,7.511113,-3.77,,,,,,,,,,,,,,,,
10/7/2023 4:00:00 AM,-1.5475,56.48285,62.6169,0,7.507503,-3.80583,,,,,,,,,,,,,,,,
10/7/2023 4:15:00 AM,-1.89417,56.0388,61.9913,0,7.510277,-3.965,,,,,,,,,,,,,,,,
10/7/2023 4:30:00 AM,-2.19667,54.45495,61.3401,0,7.510277,-3.96583,,,,,,,,,,,,,,,,
10/7/2023 4:45:00 AM,-2.38083,52.88255,60.5403,0,7.511943,-3.555,,,,,,,,,,,,,,,,
10/7/2023 5:00:00 AM,-2.06333,52.0952,59.6605,0,7.51278,-3.97333,,,,,,,,,,,,,,,,
10/7/2023 5:15:00 AM,-1.18917,51.44745,59.1778,0,7.510557,-3.9775,,,,,,,,,,,,,,,,
10/7/2023 5:30:00 AM,-1.29417,50.9668,58.4836,0,7.511113,-3.85167,,,,,,,,,,,,,,,,
10/7/2023 5:45:00 AM,-1.29,50.71045,57.9895,0,7.506113,-3.76417,,,,,,,,,,,,,,,,
10/7/2023 6:00:00 AM,-0.82,50.23895,57.3868,0,7.5075,-3.96833,,,,,,,,,,,,,,,,
10/7/2023 6:15:00 AM,-1.44583,49.68965,56.9897,0,7.508333,-3.97,,,,,,,,,,,,,,,,
10/7/2023 6:30:00 AM,-1.3875,49.09455,56.447,0,7.510833,-3.76917,,,,,,,,,,,,,,,,
10/7/2023 6:45:00 AM,-1.3325,48.92055,55.8814,0,7.508613,-3.76917,,,,,,,,,,,,,,,,
10/7/2023 7:00:00 AM,-0.845833,48.42165,55.473,0,7.504167,-3.96667,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
10/7/2023 7:15:00 AM,2.38917,47.92265,55.1416,0,7.508333,-0.7,0.208333,0.208333,0.216667,0.125,0.108333,,0.2,0.258333,0.208333,0.241667,0.275,0.283333,0.283333,0.15,0.291667,0.233333
10/7/2023 7:30:00 AM,11.9842,47.6892,54.8388,0,7.505833,22.8,1.80833,1.7,1.75833,1.70833,1.8,,1.575,1.83333,1.79167,1.79167,1.83333,1.775,1.79167,1.45,1.76667,1.59167
10/7/2023 7:45:00 AM,23.4267,48.14695,54.8188,0,7.503613,55.5275,3.64167,3.70833,3.68333,3.90833,4.64167,,4.06667,4.65,5.08333,4.45833,3.63333,3.63333,3.48333,3.20833,3.44167,3.16667
