Timestamp,POA Sensor,Weather station ambient temperature,Max wind speed - Weather Station (StandardPOA CMP-3),Production meter L-N voltage,Production meter active power,"SMA Kodiak SC-1850 - A1, AC Real Power","SMA Kodiak SC-1850 - B1, AC Real Power","SMA Kodiak SC-1850 - C1, AC Real Power"
10/16/2023 5:00:00 PM,222.8966,61.86197,3,20.54134,1423.913,456,466,432
10/16/2023 5:15:00 PM,30.60664,60.36565,2,20.50594,175.9087,59,62,59
10/16/2023 5:30:00 PM,27.00372,59.2539,2,20.54167,144.1804,48,51,49
10/16/2023 5:45:00 PM,20.76922,58.24215,1,20.4961,111.5934,37,40,38
10/16/2023 6:00:00 PM,12.89922,56.93057,1,20.50388,73.53143,25,27,25
10/16/2023 6:15:00 PM,5.167847,55.35487,0,20.53368,36.41246,13,14,13
10/16/2023 6:30:00 PM,0.003225589,53.6322,0,20.47718,-4.203624,1,1,1
10/16/2023 6:45:00 PM,0,51.2565,0,20.46184,-7.262785,0,0,0
10/16/2023 7:00:00 PM,0,49.06953,0,20.47917,-7.266743,0,0,0
10/16/2023 7:15:00 PM,0,47.75216,0,20.44503,-7.230119,0,0,0
10/16/2023 7:30:00 PM,0,47.02106,0,20.4581,-7.225719,0,0,0
10/16/2023 7:45:00 PM,0,45.85107,0,20.47886,-7.268416,0,0,0
10/16/2023 8:00:00 PM,0,44.80851,0,20.39406,-7.220003,0,0,0
10/16/2023 8:15:00 PM,0,43.94521,0,20.4102,-7.216371,0,0,0
10/16/2023 8:30:00 PM,0,43.60174,0,20.3941,-7.245543,0,0,0
10/16/2023 8:45:00 PM,0,43.11475,0,20.40807,-7.188451,0,0,0
10/16/2023 9:00:00 PM,0,42.78067,0,20.44661,-7.233614,0,0,0
10/16/2023 9:15:00 PM,0,42.55774,0,20.40687,-7.246176,0,0,0
10/16/2023 9:30:00 PM,0.03437966,43.32627,0,20.41317,-7.29917,0,0,0
10/16/2023 9:45:00 PM,0.07387865,44.9603,0,20.46566,-7.272469,0,0,0
10/16/2023 10:00:00 PM,0,46.49456,0,20.47105,-7.252025,0,0,0
10/16/2023 10:15:00 PM,0,47.78543,0,20.52004,-7.28747,0,0,0
10/16/2023 10:30:00 PM,0,48.75046,0,20.52785,-7.310489,0,0,0
10/16/2023 10:45:00 PM,0,49.39767,0,20.53458,-7.316033,0,0,0
10/16/2023 11:00:00 PM,0,49.80182,0,20.54392,-7.333106,0,0,0
10/16/2023 11:15:00 PM,0,50.09493,0,20.56496,-7.364267,0,0,0
10/16/2023 11:30:00 PM,0,50.17476,0,20.56472,-7.333552,0,0,0
10/16/2023 11:45:00 PM,0,50.33254,0,20.56451,-7.32665,0,0,0
10/17/2023 12:00:00 AM,0,50.48862,0,20.58682,-7.360114,0,0,0
10/17/2023 12:15:00 AM,0,50.5981,0,20.57542,-7.366776,0,0,0
10/17/2023 12:30:00 AM,0,50.69651,0,20.60108,-7.388282,0,0,0
10/17/2023 12:45:00 AM,0,50.87498,0,20.5806,-7.340377,0,0,0
10/17/2023 1:00:00 AM,0,50.93121,0,20.47734,-7.298152,0,0,0
10/17/2023 1:15:00 AM,0,51.03672,0,20.47242,-7.258869,0,0,0
10/17/2023 1:30:00 AM,0,51.35374,1,20.46425,-7.243451,0,0,0
10/17/2023 1:45:00 AM,0,51.49391,2,20.43605,-7.272216,0,0,0
10/17/2023 2:00:00 AM,0,51.62841,1,20.45117,-7.263897,0,0,0
10/17/2023 2:15:00 AM,0,51.66265,1,20.47421,-7.263724,0,0,0
10/17/2023 2:30:00 AM,0,51.78411,1,20.44178,-7.273049,0,0,0
10/17/2023 2:45:00 AM,0,51.79019,1,20.45039,-7.284489,0,0,0
10/17/2023 3:00:00 AM,0,51.72474,1,20.46671,-7.279773,0,0,0
10/17/2023 3:15:00 AM,0,51.60151,2,20.40744,-7.213518,0,0,0
10/17/2023 3:30:00 AM,0,51.59229,2,20.40766,-7.212398,0,0,0
10/17/2023 3:45:00 AM,0,51.5036,2,20.42034,-7.249263,0,0,0
10/17/2023 4:00:00 AM,0,51.484,2,20.38255,-7.156343,0,0,0
10/17/2023 4:15:00 AM,0,51.47202,2,20.37422,-7.194411,0,0,0
10/17/2023 4:30:00 AM,0,51.43197,1,20.37845,-7.17581,0,0,0
10/17/2023 4:45:00 AM,0,51.34465,1,20.40359,-7.205602,0,0,0
10/17/2023 5:00:00 AM,0,51.25626,1,20.37402,-7.22049,0,0,0
10/17/2023 5:15:00 AM,0,50.92914,1,20.39136,-7.231518,0,0,0
10/17/2023 5:30:00 AM,0,50.15065,1,20.47499,-7.266088,0,0,0
10/17/2023 5:45:00 AM,0,48.69703,1,20.47469,-7.236126,0,0,0
10/17/2023 6:00:00 AM,0,47.55888,1,20.46986,-7.262283,0,0,0
10/17/2023 6:15:00 AM,0,46.6694,1,20.4136,-7.226766,0,0,0
10/17/2023 6:30:00 AM,0,46.40357,1,20.37747,-7.189919,0,0,0
10/17/2023 6:45:00 AM,0,46.52181,1,20.41639,-7.236275,0,0,0
10/17/2023 7:00:00 AM,0,46.57436,1,20.38835,-7.580634,0,-1,0
10/17/2023 7:15:00 AM,8.247392,46.59135,1,20.437,8.727411,5,6,5
10/17/2023 7:30:00 AM,48.90842,47.44883,0,20.39837,147.1582,53,52,50
10/17/2023 7:45:00 AM,100.6993,48.8415,1,20.46731,458.1927,154,162,155
10/17/2023 8:00:00 AM,161.4002,49.64828,1,20.51104,824.292,273,289,276
10/17/2023 8:15:00 AM,223.1974,50.63129,1,20.50784,1208.627,400,422,404
10/17/2023 8:30:00 AM,285.4205,51.80405,2,20.52306,1587.46,524,553,530
10/17/2023 8:45:00 AM,347.1223,53.19445,3,20.51873,1970.305,650,687,657
10/17/2023 9:00:00 AM,407.5085,54.34977,2,20.48123,2340.87,774,816,781
10/17/2023 9:15:00 AM,468.5432,55.60043,2,20.44913,2700.612,892,941,900
10/17/2023 9:30:00 AM,527.1687,57.12862,3,20.4194,3034.983,1003,1057,1011
10/17/2023 9:45:00 AM,581.4752,58.31077,2,20.38997,3336.39,1101,1163,1112
10/17/2023 10:00:00 AM,630.7999,59.54556,2,20.38854,3613.263,1191,1260,1206
10/17/2023 10:15:00 AM,678.7274,60.69202,3,20.35187,3869.956,1278,1349,1292
10/17/2023 10:30:00 AM,724.8066,61.31544,5,20.31796,4118.239,1359,1439,1376
10/17/2023 10:45:00 AM,767.6021,61.97176,4,20.31035,4291.814,1429,1508,1409
10/17/2023 11:00:00 AM,804.7666,62.27527,4,20.30561,4417.66,1487,1532,1457
10/17/2023 11:15:00 AM,790.8453,63.01453,3,20.29455,3964.612,1399,1351,1287
10/17/2023 11:30:00 AM,678.7022,63.73669,4,20.28099,3816.08,1235,1099,1083
10/17/2023 11:45:00 AM,817.5441,64.42971,3,20.3404,4043.691,1420,1420,1419
10/17/2023 12:00:00 PM,441.216,64.246,3,20.33503,2731.256,863,936,1028
10/17/2023 12:15:00 PM,563.8607,65.33675,4,20.3483,3788.084,1186,1422,1577
10/17/2023 12:30:00 PM,486.326,65.96211,4,20.3128,2901.756,818,855,909
10/17/2023 12:45:00 PM,310.7964,64.60205,3,20.33232,1732.506,608,798,942
10/17/2023 1:00:00 PM,823.7905,66.44656,3,20.37964,3593.405,1295,1344,1371
10/17/2023 1:15:00 PM,197.7763,66.11906,3,20.33298,1082.112,368,370,345
10/17/2023 1:30:00 PM,182.4694,65.1618,2,20.36404,1054.968,351,361,344
10/17/2023 1:45:00 PM,133.3236,64.75192,2,20.37321,763.3582,259,262,245
10/17/2023 2:00:00 PM,146.7649,64.16215,2,20.37165,845.54,285,292,277
10/17/2023 2:15:00 PM,116.2602,63.68002,2,20.40841,670.8079,227,232,220
10/17/2023 2:30:00 PM,203.896,64.00864,3,20.44481,1133.433,384,395,381
10/17/2023 2:45:00 PM,243.7144,64.96083,3,20.45858,1394.294,464,478,453
10/17/2023 3:00:00 PM,179.9815,64.9519,2,20.4387,1014.37,341,350,331
10/17/2023 3:15:00 PM,254.3657,65.34959,2,20.46123,1403.477,475,488,465
10/17/2023 3:30:00 PM,275.4672,65.40989,2,20.45573,1573.633,523,536,509
10/17/2023 3:45:00 PM,193.827,65.43067,2,20.4444,1097.846,367,377,359
10/17/2023 4:00:00 PM,191.4584,65.09247,2,20.46443,1069.716,359,369,351
10/17/2023 4:15:00 PM,187.1896,64.83759,2,20.45727,1038.521,350,358,339
10/17/2023 4:30:00 PM,203.9158,64.84004,2,20.51709,1127.589,383,391,371
10/17/2023 4:45:00 PM,181.4039,64.75153,2,20.5237,1020.109,339,349,334
10/17/2023 5:00:00 PM,239.4412,64.52816,1,20.49897,1252.909,434,429,394
10/17/2023 5:15:00 PM,105.9493,63.77681,1,20.4971,616.2158,200,191,175
10/17/2023 5:30:00 PM,56.73807,62.8761,1,20.49407,307.0122,104,106,99
10/17/2023 5:45:00 PM,36.98877,62.05993,0,20.42516,196.5753,67,68,64
10/17/2023 6:00:00 PM,19.27105,61.21125,0,20.45581,105.3864,36,37,35
10/17/2023 6:15:00 PM,4.199753,59.90926,0,20.45747,27.17485,10,10,10
10/17/2023 6:30:00 PM,2.126186E-05,58.29362,0,20.43903,-5.834014,0,0,0
10/17/2023 6:45:00 PM,0,56.23656,0,20.44161,-7.231041,0,0,0
10/17/2023 7:00:00 PM,0,54.12431,0,20.49324,-7.296812,0,0,0
10/17/2023 7:15:00 PM,0,52.07,0,20.48466,-7.257994,0,0,0
10/17/2023 7:30:00 PM,0,50.38041,0,20.47431,-7.27253,0,0,0
10/17/2023 7:45:00 PM,0,49.09828,0,20.50961,-7.279755,0,0,0
10/17/2023 8:00:00 PM,0,47.94099,0,20.3908,-7.268015,0,0,0
10/17/2023 8:15:00 PM,0,46.9053,0,20.3614,-7.24044,0,0,0
10/17/2023 8:30:00 PM,0,46.35994,0,20.41426,-7.241777,0,0,0
10/17/2023 8:45:00 PM,0,46.01121,0,20.43734,-7.212517,0,0,0
10/17/2023 9:00:00 PM,0,45.55564,0,20.43076,-7.217298,0,0,0
10/17/2023 9:15:00 PM,0,45.02567,0,20.4748,-7.295315,0,0,0
10/17/2023 9:30:00 PM,0,44.50101,0,20.44886,-7.246231,0,0,0
10/17/2023 9:45:00 PM,0,44.29077,0,20.46929,-7.288358,0,0,0
10/17/2023 10:00:00 PM,0,44.8799,0,20.47696,-7.276356,0,0,0
10/17/2023 10:15:00 PM,0,46.14928,0,20.40346,-7.253242,0,0,0
10/17/2023 10:30:00 PM,0,47.42573,0,20.40598,-7.260241,0,0,0
10/17/2023 10:45:00 PM,0,48.35352,0,20.47399,-7.270535,0,0,0
10/17/2023 11:00:00 PM,0,48.95191,0,20.43628,-7.304374,0,0,0
10/17/2023 11:15:00 PM,0,49.49866,0,20.45109,-7.268704,0,0,0
10/17/2023 11:30:00 PM,0,49.89901,0,20.40623,-7.190454,0,0,0
10/17/2023 11:45:00 PM,0,50.14646,0,20.45691,-7.254405,0,0,0
10/18/2023 12:00:00 AM,0,50.08719,0,20.45757,-7.256445,0,0,0
10/18/2023 12:15:00 AM,0,49.8151,0,20.42933,-7.216419,0,0,0
10/18/2023 12:30:00 AM,0,49.40245,0,20.47727,-7.2954,0,0,0
10/18/2023 12:45:00 AM,0,49.27227,0,20.45209,-7.222559,0,0,0
10/18/2023 1:00:00 AM,0,49.34607,0,20.50769,-7.289577,0,0,0
10/18/2023 1:15:00 AM,0,49.76081,0,20.47171,-7.333729,0,0,0
10/18/2023 1:30:00 AM,0,50.13063,0,20.49079,-7.3213,0,0,0
10/18/2023 1:45:00 AM,0,50.64008,0,20.53386,-7.315449,0,0,0
10/18/2023 2:00:00 AM,0,51.04169,0,20.52902,-7.331583,0,0,0
10/18/2023 2:15:00 AM,0,51.37729,0,20.48258,-7.307648,0,0,0
10/18/2023 2:30:00 AM,0,51.52158,0,20.50003,-7.392697,0,0,0
10/18/2023 2:45:00 AM,0,51.76077,0,20.5278,-7.323426,0,0,0
10/18/2023 3:00:00 AM,0,51.73306,0,20.50567,-7.272437,0,0,0
10/18/2023 3:15:00 AM,0,51.59744,0,20.52532,-7.280003,0,0,0
10/18/2023 3:30:00 AM,0,51.41968,0,20.49685,-7.274673,0,0,0
10/18/2023 3:45:00 AM,0,51.27953,0,20.52455,-7.325634,0,0,0
10/18/2023 4:00:00 AM,0,51.44784,0,20.5213,-7.308909,0,0,0
10/18/2023 4:15:00 AM,0,51.15881,0,20.48348,-7.325283,0,0,0
10/18/2023 4:30:00 AM,0,50.14234,0,20.51943,-7.27008,0,0,0
10/18/2023 4:45:00 AM,0,48.89554,0,20.52307,-7.300271,0,0,0
10/18/2023 5:00:00 AM,0,47.35179,0,20.54194,-7.308714,0,0,0
10/18/2023 5:15:00 AM,0,45.95234,0,20.51836,-7.312488,0,0,0
10/18/2023 5:30:00 AM,0,44.94062,0,20.53575,-7.338944,0,0,0
10/18/2023 5:45:00 AM,0,44.83166,0,20.52775,-7.32206,0,0,0
10/18/2023 6:00:00 AM,0,45.21459,0,20.48349,-7.255133,0,0,0
10/18/2023 6:15:00 AM,0,45.35828,0,20.45742,-7.234541,0,0,0
10/18/2023 6:30:00 AM,0,46.02231,0,20.46361,-7.305042,0,0,0
10/18/2023 6:45:00 AM,0,47.27712,0,20.4601,-7.272405,0,0,0
10/18/2023 7:00:00 AM,0.1841726,48.25447,0,20.49813,-7.436865,0,0,0
10/18/2023 7:15:00 AM,5.281267,48.99704,0,20.49229,-3.297557,2,0,0
10/18/2023 7:30:00 AM,35.43555,50.04105,0,20.48275,102.284,41,39,37
10/18/2023 7:45:00 AM,34.85935,51.27596,0,20.50307,159.3611,56,58,54
10/18/2023 8:00:00 AM,54.55869,52.0634,0,20.49988,284.9482,97,100,95
10/18/2023 8:15:00 AM,78.7542,52.95369,0,20.45111,420.649,142,147,139
10/18/2023 8:30:00 AM,110.7779,53.71833,0,20.44698,595.0208,202,207,198
10/18/2023 8:45:00 AM,157.411,54.86145,0,20.43876,862.3974,291,299,286
10/18/2023 9:00:00 AM,205.9336,55.64624,2,20.43213,1146.976,386,398,379
10/18/2023 9:15:00 AM,250.319,56.62684,1,20.44532,1394.417,471,483,459
10/18/2023 9:30:00 AM,336.1991,57.93642,2,20.43719,1857.724,632,658,613
10/18/2023 9:45:00 AM,419.4711,59.13425,1,20.40991,2479.434,816,925,855
10/18/2023 10:00:00 AM,611.6726,59.39818,2,20.34186,3205.663,1093,1089,1054
10/18/2023 10:15:00 AM,685.1733,60.57219,3,20.32333,3698.684,1218,1280,1212
10/18/2023 10:30:00 AM,725.0391,61.08667,3,20.29281,3972.561,1338,1376,1306
10/18/2023 10:45:00 AM,759.7385,62.31153,3,20.23958,4143.935,1397,1436,1363
10/18/2023 11:00:00 AM,796.6001,62.97006,3,20.23226,4302.874,1451,1491,1416
10/18/2023 11:15:00 AM,825.9811,64.4845,3,20.23651,4428.372,1492,1537,1460
10/18/2023 11:30:00 AM,851.8939,65.16587,3,20.22457,4548.225,1530,1577,1500
10/18/2023 11:45:00 AM,872.098,65.79502,3,20.21215,4637.112,1562,1609,1528
10/18/2023 12:00:00 PM,889.5563,66.6984,2,20.24026,4697.02,1582,1628,1551
10/18/2023 12:15:00 PM,900.1526,67.30904,3,20.24711,4744.617,1599,1648,1565
10/18/2023 12:30:00 PM,909.5267,67.52013,2,20.25434,4782.068,1608,1661,1578
10/18/2023 12:45:00 PM,912.8033,69.1415,2,20.25112,4721.079,1598,1634,1534
10/18/2023 1:00:00 PM,505.2123,68.54117,3,20.25037,3443.502,1182,1206,1195
10/18/2023 1:15:00 PM,923.7125,67.68751,2,20.24886,4833.675,1638,1666,1595
10/18/2023 1:30:00 PM,951.6821,69.20052,2,20.27749,4765.395,1517,1642,1584
10/18/2023 1:45:00 PM,939.6848,70.97448,2,20.28072,4822.104,1639,1663,1601
10/18/2023 2:00:00 PM,772.1156,70.75064,5,20.26486,3993.317,1340,1365,1204
10/18/2023 2:15:00 PM,598.3713,70.09921,3,20.29964,3384.792,1232,1127,921
10/18/2023 2:30:00 PM,838.0769,71.67455,4,20.3796,4344.475,1467,1487,1436
10/18/2023 2:45:00 PM,373.0545,71.56799,2,20.32499,2457.214,830,756,694
10/18/2023 3:00:00 PM,658.7216,70.87061,1,20.34282,3039.366,1020,1042,988
10/18/2023 3:15:00 PM,333.5473,69.91403,3,20.30356,1408.062,468,464,437
10/18/2023 3:30:00 PM,192.2054,68.63329,1,20.36695,1068.177,360,369,349
10/18/2023 3:45:00 PM,170.4182,67.74491,1,20.38653,950.7191,318,329,315
10/18/2023 4:00:00 PM,134.8732,67.7257,0,20.38937,754.9633,254,261,262
10/18/2023 4:15:00 PM,141.1561,68.26865,1,20.41777,792.3655,268,280,265
10/18/2023 4:30:00 PM,227.2241,68.84977,1,20.43763,1085.517,347,341,368
10/18/2023 4:45:00 PM,148.4323,68.96094,1,20.4712,870.2516,300,319,329
10/18/2023 5:00:00 PM,118.5936,68.45318,1,20.48762,683.4255,233,243,240
10/18/2023 5:15:00 PM,83.79857,67.35789,1,20.48804,466.4487,156,160,151
10/18/2023 5:30:00 PM,59.87376,65.6616,0,20.48912,338.683,112,116,110
10/18/2023 5:45:00 PM,38.31357,64.11148,0,20.5255,224.3035,75,78,73
10/18/2023 6:00:00 PM,13.24994,62.27088,0,20.48945,84.13943,29,29,28
10/18/2023 6:15:00 PM,1.793868,60.82502,0,20.49081,13.81671,6,6,6
10/18/2023 6:30:00 PM,0,59.51453,0,20.47077,-7.168324,0,0,0
10/18/2023 6:45:00 PM,0,58.28589,0,20.42539,-7.164248,0,0,0
10/18/2023 7:00:00 PM,0,56.96326,0,20.46959,-7.277824,0,0,0
10/18/2023 7:15:00 PM,0,55.99828,0,20.50255,-7.295001,0,0,0
10/18/2023 7:30:00 PM,0,54.55045,0,20.46245,-7.230732,0,0,0
10/18/2023 7:45:00 PM,0,52.78559,0,20.49361,-7.285576,0,0,0
10/18/2023 8:00:00 PM,0,51.40855,0,20.43327,-7.198193,0,0,0
10/18/2023 8:15:00 PM,0,50.62575,0,20.4226,-7.157078,0,0,0
10/18/2023 8:30:00 PM,0,49.95006,0,20.45443,-7.263428,0,0,0
10/18/2023 8:45:00 PM,0,49.06566,0,20.51337,-7.316842,0,0,0
10/18/2023 9:00:00 PM,0,48.21762,0,20.50535,-7.310725,0,0,0
10/18/2023 9:15:00 PM,0,47.32235,0,20.50169,-7.318066,0,0,0
10/18/2023 9:30:00 PM,0,46.82545,0,20.49764,-7.306078,0,0,0
10/18/2023 9:45:00 PM,0,46.26624,0,20.45822,-7.268317,0,0,0
10/18/2023 10:00:00 PM,0,46.01482,0,20.44277,-7.320096,0,0,0
10/18/2023 10:15:00 PM,0,45.71851,0,20.48898,-7.329051,0,0,0
10/18/2023 10:30:00 PM,0,45.26974,0,20.50511,-7.29522,0,0,0
10/18/2023 10:45:00 PM,0,45.10995,0,20.48452,-7.266625,0,0,0
10/18/2023 11:00:00 PM,0,45.00902,0,20.46619,-7.240136,0,0,0
10/18/2023 11:15:00 PM,0,44.79971,0,20.51022,-7.300959,0,0,0
10/18/2023 11:30:00 PM,0,44.6634,0,20.53422,-7.330338,0,0,0
10/18/2023 11:45:00 PM,0,44.217,0,20.53994,-7.328419,0,0,0
10/19/2023 12:00:00 AM,0,43.62504,0,20.53409,-7.342513,0,0,0
10/19/2023 12:15:00 AM,0,43.71575,0,20.53839,-7.342785,0,0,0
10/19/2023 12:30:00 AM,0,43.65578,0,20.55502,-7.354512,0,0,0
10/19/2023 12:45:00 AM,0,43.21081,0,20.54327,-7.330119,0,0,0
10/19/2023 1:00:00 AM,0,43.07909,0,20.5549,-7.35119,0,0,0
10/19/2023 1:15:00 AM,0,42.81568,0,20.55082,-7.33797,0,0,0
10/19/2023 1:30:00 AM,0,43.01467,0,20.52469,-7.342157,0,0,0
10/19/2023 1:45:00 AM,0,43.04795,0,20.52146,-7.332552,0,0,0
10/19/2023 2:00:00 AM,0,42.56118,0,20.52727,-7.323712,0,0,0
10/19/2023 2:15:00 AM,0,42.22098,0,20.55981,-7.357675,0,0,0
10/19/2023 2:30:00 AM,0,42.02149,0,20.55383,-7.33215,0,0,0
10/19/2023 2:45:00 AM,0,41.77795,0,20.54418,-7.315127,0,0,0
10/19/2023 3:00:00 AM,0,41.65598,0,20.52097,-7.346648,0,0,0
10/19/2023 3:15:00 AM,0,41.40097,0,20.54279,-7.362,0,0,0
10/19/2023 3:30:00 AM,0,41.36803,0,20.55999,-7.352547,0,0,0
10/19/2023 3:45:00 AM,0,41.25974,0,20.52867,-7.329412,0,0,0
10/19/2023 4:00:00 AM,0,41.11346,0,20.48768,-7.25249,0,0,0
10/19/2023 4:15:00 AM,0,40.7434,0,20.52318,-7.288378,0,0,0
10/19/2023 4:30:00 AM,0,40.52291,0,20.48997,-7.329804,0,0,0
10/19/2023 4:45:00 AM,0,40.36216,0,20.48797,-7.281446,0,0,0
10/19/2023 5:00:00 AM,0,40.22656,0,20.48986,-7.264443,0,0,0
10/19/2023 5:15:00 AM,0,40.12103,0,20.52454,-7.325109,0,0,0
10/19/2023 5:30:00 AM,0,39.93722,0,20.48048,-7.32145,0,0,0
10/19/2023 5:45:00 AM,0,40.11163,0,20.45755,-7.233133,0,0,0
10/19/2023 6:00:00 AM,0,40.19123,0,20.41549,-7.220816,0,0,0
10/19/2023 6:15:00 AM,0,40.22708,0,20.35401,-7.225433,0,0,0
10/19/2023 6:30:00 AM,0,40.20478,0,20.41074,-7.25067,0,0,0
10/19/2023 6:45:00 AM,0,40.01529,0,20.46492,-7.28024,0,0,0
10/19/2023 7:00:00 AM,0.008227916,40.05595,0,20.42575,-7.670722,0,-1,0
10/19/2023 7:15:00 AM,6.230243,40.27838,0,20.40492,5.929518,4,5,2
10/19/2023 7:30:00 AM,42.4183,41.27408,0,20.43159,118.2176,44,42,40
10/19/2023 7:45:00 AM,93.62711,42.80063,0,20.43411,387.3928,134,136,130
10/19/2023 8:00:00 AM,150.1932,44.7319,0,20.44542,751.6396,255,261,249
10/19/2023 8:15:00 AM,209.9318,46.97496,0,20.45953,1120.673,380,388,370
10/19/2023 8:30:00 AM,272.2199,48.85921,0,20.44623,1502.43,508,520,495
10/19/2023 8:45:00 AM,336.132,51.20329,1,20.4554,1872.035,632,649,616
10/19/2023 9:00:00 AM,398.9884,52.88185,2,20.40324,2248.199,759,778,738
10/19/2023 9:15:00 AM,454.8986,54.35558,1,20.36497,2592.632,874,898,853
10/19/2023 9:30:00 AM,507.7778,55.78952,2,20.3783,2899.139,977,1005,953
10/19/2023 9:45:00 AM,560.86,57.35761,1,20.36577,3184.583,1072,1104,1045
10/19/2023 10:00:00 AM,611.6307,59.7048,2,20.34173,3438.778,1158,1192,1129
10/19/2023 10:15:00 AM,661.558,62.09732,2,20.32575,3671.645,1235,1273,1207
10/19/2023 10:30:00 AM,702.8733,63.7157,3,20.2823,3870.022,1303,1340,1274
10/19/2023 10:45:00 AM,743.5099,65.32159,4,20.27294,4058.236,1368,1406,1337
10/19/2023 11:00:00 AM,781.9638,66.97738,4,20.28255,4235.61,1428,1470,1394
10/19/2023 11:15:00 AM,813.3639,68.40377,4,20.31776,4379.086,1473,1518,1445
10/19/2023 11:30:00 AM,840.6916,69.23545,4,20.27237,4496.274,1513,1561,1484
10/19/2023 11:45:00 AM,864.5021,69.95058,5,20.28345,4600.52,1551,1595,1517
10/19/2023 12:00:00 PM,882.6463,70.85722,3,20.29224,4663.914,1570,1618,1539
10/19/2023 12:15:00 PM,895.4415,71.63683,4,20.31016,4718.344,1585,1640,1560
10/19/2023 12:30:00 PM,907.7741,71.76316,5,20.30638,4769.139,1609,1656,1570
10/19/2023 12:45:00 PM,896.8204,72.52464,4,20.31476,4825.045,1657,1651,1560
10/19/2023 1:00:00 PM,656.4504,72.97349,4,20.28378,3629.624,1278,1196,1240
10/19/2023 1:15:00 PM,615.722,72.97861,3,20.32755,3935.933,1316,1299,1382
10/19/2023 1:30:00 PM,865.7661,74.43811,4,20.32727,4870.906,1629,1667,1620
10/19/2023 1:45:00 PM,867.1498,74.21539,4,20.34537,4712.782,1646,1666,1510
10/19/2023 2:00:00 PM,824.0505,74.20882,4,20.34674,4504.725,1561,1537,1521
10/19/2023 2:15:00 PM,617.8149,73.74912,5,20.41967,3674.444,1382,1285,1175
10/19/2023 2:30:00 PM,523.9613,73.53461,4,20.35339,2454.254,931,915,798
10/19/2023 2:45:00 PM,624.1893,73.51591,3,20.37224,3359.951,1106,1122,1059
10/19/2023 3:00:00 PM,508.1659,73.2143,4,20.38904,2672.479,754,771,735
10/19/2023 3:15:00 PM,337.2196,73.11491,4,20.44882,1945.86,600,624,591
10/19/2023 3:30:00 PM,344.2341,72.6758,5,20.45417,1835.119,602,685,638
10/19/2023 3:45:00 PM,222.0365,71.88708,5,20.46316,1309.233,412,430,404
10/19/2023 4:00:00 PM,252.7413,71.26855,5,20.44648,1440.982,508,523,457
10/19/2023 4:15:00 PM,253.2712,70.65016,5,20.41583,1431.531,477,497,457
10/19/2023 4:30:00 PM,467.8193,70.39278,4,20.4639,2460.281,771,787,800
10/19/2023 4:45:00 PM,428.7174,70.33294,3,20.48065,2392.829,774,831,802
10/19/2023 5:00:00 PM,383.2292,70.01531,4,20.49515,2038.893,684,713,655
10/19/2023 5:15:00 PM,258.869,68.83698,5,20.50129,1313.934,448,465,390
10/19/2023 5:30:00 PM,73.17316,65.86103,6,20.4713,338.7705,119,124,91
10/19/2023 5:45:00 PM,81.50542,62.98687,6,20.4637,260.4454,110,104,58
10/19/2023 6:00:00 PM,65.7471,61.9274,5,20.46408,181.8461,71,60,52
10/19/2023 6:15:00 PM,8.573118,61.61858,4,20.3742,36.98279,13,14,13
10/19/2023 6:30:00 PM,0.1204863,60.99685,5,20.33747,-6.563528,0,0,0
10/19/2023 6:45:00 PM,0,60.36091,4,20.35335,-7.163919,0,0,0
10/19/2023 7:00:00 PM,0,59.91359,3,20.45256,-7.323082,0,0,0
10/19/2023 7:15:00 PM,0,59.89366,3,20.47873,-7.253138,0,0,0
10/19/2023 7:30:00 PM,0,59.84123,4,20.45798,-7.220753,0,0,0
10/19/2023 7:45:00 PM,0,59.51676,2,20.45895,-7.254159,0,0,0
10/19/2023 8:00:00 PM,0,59.24262,2,20.41469,-7.211808,0,0,0
10/19/2023 8:15:00 PM,0,58.82523,1,20.37521,-7.134007,0,0,0
10/19/2023 8:30:00 PM,0,58.5523,1,20.37139,-7.148861,0,0,0
10/19/2023 8:45:00 PM,0,58.56425,0,20.40289,-7.23532,0,0,0
10/19/2023 9:00:00 PM,0,58.29477,0,20.3968,-7.219621,0,0,0
10/19/2023 9:15:00 PM,0,57.8117,0,20.41324,-7.220665,0,0,0
10/19/2023 9:30:00 PM,0,57.126,0,20.39036,-7.233715,0,0,0
10/19/2023 9:45:00 PM,0,56.44801,0,20.39176,-7.266077,0,0,0
10/19/2023 10:00:00 PM,0,55.17705,0,20.43508,-7.221317,0,0,0
10/19/2023 10:15:00 PM,0,53.42837,0,20.4239,-7.190856,0,0,0
10/19/2023 10:30:00 PM,0,52.08699,0,20.47236,-7.283451,0,0,0
10/19/2023 10:45:00 PM,0,51.16456,0,20.4601,-7.21306,0,0,0
10/19/2023 11:00:00 PM,0,50.09135,0,20.47626,-7.269248,0,0,0
10/19/2023 11:15:00 PM,0,49.53906,0,20.52573,-7.306423,0,0,0
10/19/2023 11:30:00 PM,0,49.47942,0,20.53846,-7.324647,0,0,0
10/19/2023 11:45:00 PM,0,49.26611,0,20.52402,-7.339852,0,0,0
10/20/2023 12:00:00 AM,0,49.33438,0,20.50051,-7.312132,0,0,0
10/20/2023 12:15:00 AM,0,49.11534,0,20.51281,-7.327507,0,0,0
10/20/2023 12:30:00 AM,0,48.52543,0,20.5108,-7.27236,0,0,0
