Timestamp,POA Sensor,Weather station ambient temperature,Max wind speed - LUFFT 500 Weather Station (Pad 1),Production meter L-N voltage,Production meter active power,"TMEIC 2.7MW Inverter 1.1.1, Active Power P","TMEIC 2.7MW Inverter 1.2.1, Active Power P","TMEIC 2.7MW Inverter 1.3.1, Active Power P","TMEIC 2.7MW Inverter 1.4.1, Active Power P"
10/16/2023 10:30:00 AM,163.2408,55.53836,7.903358,7.113111,1930.571,483.47,482.52,510.3933,463.4767
10/16/2023 10:45:00 AM,208.2824,55.91982,8.44549,7.130889,2488.063,630.67,630.92,667.2967,607.38
10/16/2023 11:00:00 AM,269.9275,56.63074,8.457566,7.114889,3231.92,814.0733,806.7633,851.2033,770.64
10/16/2023 11:15:00 AM,269.7466,57.43658,9.291841,7.090667,3244.601,824.1967,812.71,851.86,767.8467
10/16/2023 11:30:00 AM,246.8339,57.92971,9.384329,7.094762,2960.659,745.64,737.5566,776.6667,702.5333
10/16/2023 11:45:00 AM,256.8195,58.21528,9.31394,7.077555,3132.449,784.6467,781.6334,828.6067,753.5533
10/16/2023 12:00:00 PM,255.381,58.73131,9.176081,7.100222,3105.67,776.89,774.0034,820.49,745.6833
10/16/2023 12:15:00 PM,253.4015,58.87202,10.00012,7.089111,3070.288,771.15,767.7267,812.4567,737.2133
10/16/2023 12:30:00 PM,256.4815,58.95452,10.24507,7.080222,3120.413,786.4434,779.5067,821.44,744.2033
10/16/2023 12:45:00 PM,245.5118,58.81409,10.55035,7.126222,2952.097,742.77,736.15,776.1,702.1667
10/16/2023 1:00:00 PM,226.8001,58.80898,10.85737,7.152222,2724.92,686.5034,681.0267,718.7567,650.6533
10/16/2023 1:15:00 PM,232.1852,58.96452,10.568,7.105333,2794.623,705.79,699.5833,736.7667,666.1866
10/16/2023 1:30:00 PM,187.102,59.23613,9.534253,7.150222,2216.553,560.1866,551.18,577.0967,518.86
10/16/2023 1:45:00 PM,132.5438,59.05231,8.858199,7.105555,1565.865,395.37,390.5267,410.1733,369.6667
10/16/2023 2:00:00 PM,106.6697,58.81183,8.381355,7.134667,1239.254,317.42,312.3367,326.01,293.07
10/16/2023 2:15:00 PM,106.6027,58.67083,8.110111,7.080667,1231.727,314.8867,312.6833,328.77,297.66
10/16/2023 2:30:00 PM,135.624,58.84047,8.196001,7.115111,1565.969,397.1033,398.66,422.0733,385.6433
10/16/2023 2:45:00 PM,211.7674,59.1874,8.944777,7.124889,2506.273,627.4767,631.7633,669.6833,610.2367
10/16/2023 3:00:00 PM,190.7167,59.9904,9.185735,7.126445,2139.751,527.8233,530.1934,564.17,514.91
10/16/2023 3:15:00 PM,244.253,60.21142,8.755857,7.145111,2538.872,627.92,633.0233,680.79,620.4567
10/16/2023 3:30:00 PM,175.1652,60.53963,9.073162,7.143111,1873.815,470.6767,468.7733,494.5533,449.4067
10/16/2023 3:45:00 PM,213.1235,60.51894,10.5694,7.140667,2269.698,587.5167,599.5634,645.96,592.5566
10/16/2023 4:00:00 PM,519.0894,61.6019,10.41477,7.201556,6787.525,1735.497,1715.55,1738.817,1591.42
10/16/2023 4:15:00 PM,204.3878,62.14921,10.21647,7.145333,2305.697,577.2933,575.4867,602.0467,533.7267
10/16/2023 4:30:00 PM,143.3487,61.68441,9.563502,7.148,1545.953,392.8767,385.2467,406.9433,364.6467
10/16/2023 4:45:00 PM,91.36611,61.61565,9.653694,7.096222,1019.777,249.2667,250.94,271.3433,247.5233
10/16/2023 5:00:00 PM,69.70387,61.33212,8.673553,7.092445,765.2147,194.48,193.9467,204.1933,185.62
10/16/2023 5:15:00 PM,56.24387,61.2918,8.772743,7.088,616.1093,153.1533,153.2733,161.5967,146.7067
10/16/2023 5:30:00 PM,20.06586,60.96442,8.62889,7.069333,162.1727,31.15333,27.92,36.94333,21.59
10/16/2023 5:45:00 PM,30.25303,60.30943,7.789389,7.077333,285.746,76.6,75.13667,78.55666,70.57667
10/16/2023 6:00:00 PM,11.31257,59.63084,4.976793,7.089333,86.44067,8.523334,8.433333,9.596666,6.733333
10/16/2023 6:15:00 PM,0.5288184,58.30378,1.909539,7.116,-13.19467,0,0,0,0
10/16/2023 6:30:00 PM,-0.4142259,57.49977,1.268017,7.107556,-13.18867,0,0,0,0
10/16/2023 6:45:00 PM,-0.4656544,56.11622,2.077094,7.104667,-13.19733,0,0,0,0
10/16/2023 7:00:00 PM,-0.4527574,55.01706,2.050832,7.118889,-13.26067,0,0,0,0
10/16/2023 7:15:00 PM,-0.3125611,53.938,2.350996,7.128222,-13.33067,0,0,0,0
10/16/2023 7:30:00 PM,-0.6176897,53.22151,1.969838,7.116445,-13.26267,0,0,0,0
10/16/2023 7:45:00 PM,-0.6390947,52.73846,2.243265,7.118,-13.24867,0,0,0,0
10/16/2023 8:00:00 PM,-0.3765757,51.57153,3.786228,7.130222,-13.324,0,0,0,0
10/16/2023 8:15:00 PM,-0.5455598,50.63574,3.565543,7.101778,-13.16733,0,0,0,0
10/16/2023 8:30:00 PM,-0.8070985,50.55271,3.777523,7.092,-13.13533,0,0,0,0
10/16/2023 8:45:00 PM,-0.9406661,51.0996,2.682209,7.089333,-13.138,0,0,0,0
10/16/2023 9:00:00 PM,-1.015688,51.40463,2.517148,7.094444,-13.132,0,0,0,0
10/16/2023 9:15:00 PM,-0.9767674,52.27776,2.826792,7.081111,-13.07267,0,0,0,0
10/16/2023 9:30:00 PM,-0.8289301,50.75557,3.021272,7.084667,-13.09133,0,0,0,0
10/16/2023 9:45:00 PM,-0.678512,49.49909,3.153445,7.098444,-13.15667,0,0,0,0
10/16/2023 10:00:00 PM,-0.7867889,50.14912,3.926445,7.112444,-13.21067,0,0,0,0
10/16/2023 10:15:00 PM,-0.9231173,50.83224,3.672538,7.114444,-13.25867,0,0,0,0
10/16/2023 10:30:00 PM,-0.799334,51.39491,4.458399,7.114667,-13.25867,0,0,0,0
10/16/2023 10:45:00 PM,-0.9772401,51.50401,4.054231,7.091556,-13.15733,0,0,0,0
10/16/2023 11:00:00 PM,-0.5949096,49.20517,3.705585,7.110222,-13.30133,0,0,0,0
10/16/2023 11:15:00 PM,-0.5987108,47.30712,3.637488,7.113556,-13.274,0,0,0,0
10/16/2023 11:30:00 PM,-0.6456707,46.86075,2.699356,7.116222,-13.34333,0,0,0,0
10/16/2023 11:45:00 PM,-0.7969795,47.73743,3.762243,7.120889,-13.34933,0,0,0,0
10/17/2023 12:00:00 AM,-0.8894203,47.30168,2.484902,7.071556,-13.08533,0,0,0,0
10/17/2023 12:15:00 AM,-0.7112997,44.90277,1.466896,7.073333,-13.11867,0,0,0,0
10/17/2023 12:30:00 AM,-0.3435203,43.83194,1.813611,7.083555,-13.198,0,0,0,0
10/17/2023 12:45:00 AM,-0.7148854,44.94558,0.7846332,7.090889,-13.25067,0,0,0,0
10/17/2023 1:00:00 AM,-1.018371,46.24761,1.400511,7.079556,-13.16133,0,0,0,0
10/17/2023 1:15:00 AM,-0.6555626,45.1185,1.773581,7.083333,-13.18267,0,0,0,0
10/17/2023 1:30:00 AM,-0.7573943,44.34061,1.908836,7.088889,-13.222,0,0,0,0
10/17/2023 1:45:00 AM,-0.818555,44.40149,1.11209,7.094,-13.222,0,0,0,0
10/17/2023 2:00:00 AM,-0.5878669,44.52602,0.9536887,7.088,-13.20867,0,0,0,0
10/17/2023 2:15:00 AM,-0.4098637,44.42404,1.121376,7.092889,-13.26,0,0,0,0
10/17/2023 2:30:00 AM,-0.4488106,42.75746,1.291999,7.104,-13.334,0,0,0,0
10/17/2023 2:45:00 AM,-0.3039853,42.86133,1.760917,7.104889,-13.302,0,0,0,0
10/17/2023 3:00:00 AM,-0.7584206,43.66973,0.699857,7.098444,-13.29,0,0,0,0
10/17/2023 3:15:00 AM,-0.5322869,41.8928,2.03619,7.093778,-13.28133,0,0,0,0
10/17/2023 3:30:00 AM,-0.9393437,42.00961,2.116789,7.097111,-13.314,0,0,0,0
10/17/2023 3:45:00 AM,-0.5337993,42.33501,1.680716,7.086889,-13.20467,0,0,0,0
10/17/2023 4:00:00 AM,-0.3835843,41.46243,2.753441,7.058222,-13.08533,0,0,0,0
10/17/2023 4:15:00 AM,-0.8016556,41.83226,1.93759,7.059333,-13.07733,0,0,0,0
10/17/2023 4:30:00 AM,-0.6699693,42.16305,1.533105,7.083778,-13.178,0,0,0,0
10/17/2023 4:45:00 AM,-0.6135358,41.78172,1.468986,7.067556,-13.13667,0,0,0,0
10/17/2023 5:00:00 AM,-0.5596917,42.44743,1.851718,7.035778,-12.962,0,0,0,0
10/17/2023 5:15:00 AM,-0.4344438,41.55138,1.018458,7.032444,-12.92467,0,0,0,0
10/17/2023 5:30:00 AM,-0.6044011,39.82214,0.0449561,7.059556,-13.034,0,0,0,0
10/17/2023 5:45:00 AM,-0.1656904,38.99329,1.04271,7.040667,-12.94,0,0,0,0
10/17/2023 6:00:00 AM,-0.01377835,37.50501,1.493717,7.039111,-12.99867,0,0,0,0
10/17/2023 6:15:00 AM,-0.4860472,36.83069,1.863953,7.058444,-13.07267,0,0,0,0
10/17/2023 6:30:00 AM,-0.5292172,36.02392,1.316308,7.074889,-13.19067,0,0,0,0
10/17/2023 6:45:00 AM,-0.3185935,35.94751,1.719699,7.069111,-13.176,0,0,0,0
10/17/2023 7:00:00 AM,1.974311,35.70572,1.390254,7.072667,-12.998,0,0,0,0
10/17/2023 7:15:00 AM,8.202763,35.93843,1.374578,7.093555,46.338,0,0,0,0
10/17/2023 7:30:00 AM,16.31101,35.63552,2.173805,7.094667,145.196,27.15,27.40333,28.84,18.26
10/17/2023 7:45:00 AM,97.10488,35.14013,0.8414183,7.064889,306.096,81.71667,87.85,82.98333,75.67333
10/17/2023 8:00:00 AM,321.3091,35.69157,0.7151642,7.093778,502.8327,132.2733,119.3433,139.6533,123.6167
10/17/2023 8:15:00 AM,478.465,39.25421,0.6303357,7.106889,595.9026,147.7933,142.7633,171.4633,144.4567
10/17/2023 8:30:00 AM,596.5722,42.89943,0.07867317,7.117556,618.7726,160.64,141.6,177.97,150.18
10/17/2023 8:45:00 AM,729.4216,46.11338,1.626109,7.115111,2320.387,515.8033,604.8333,754.8867,690.0067
10/17/2023 9:00:00 AM,761.326,47.47567,2.452459,7.164667,8619.23,2146.223,2154.1,2289.153,2080.273
10/17/2023 9:15:00 AM,780.7844,49.29797,1.48418,7.185778,8797.102,2207.147,2197.85,2319.527,2105.377
10/17/2023 9:30:00 AM,789.1979,51.26235,2.580783,7.182667,8831.389,2218.057,2208.89,2329.32,2113.883
10/17/2023 9:45:00 AM,789.3162,52.43143,2.028631,7.179111,8726.19,2192.453,2184.623,2303.98,2090.18
10/17/2023 10:00:00 AM,783.9794,53.78905,2.047839,7.177111,8619.008,2169.037,2159.357,2274.983,2064.737
10/17/2023 10:15:00 AM,774.574,54.5606,2.06388,7.217333,8486.992,2137.013,2124.917,2242.693,2037.413
10/17/2023 10:30:00 AM,760.7611,55.38125,2.250133,7.23,8346.383,2104.447,2092.697,2208.537,2004.777
10/17/2023 10:45:00 AM,748.0842,55.92762,2.188993,7.200667,8171.4,2059.54,2047.637,2163.013,1963.893
10/17/2023 11:00:00 AM,730.6221,57.3357,2.025356,7.178,7980.248,2015.543,1997.807,2113.91,1921.33
10/17/2023 11:15:00 AM,713.5084,57.9591,2.210865,7.179333,7797.145,1973.91,1955.073,2063.66,1879
10/17/2023 11:30:00 AM,700.0593,59.22358,2.561384,7.156222,7655.55,1936.21,1917.337,2027.37,1850.887
10/17/2023 11:45:00 AM,686.3024,60.19625,2.005311,7.182222,7554.093,1903.967,1894.883,2005.8,1827.12
10/17/2023 12:00:00 PM,675.8865,60.76204,3.111285,7.183111,7460.834,1886.313,1874.82,1979.23,1797.67
10/17/2023 12:15:00 PM,667.5909,61.33065,3.896131,7.179778,7400.115,1873.013,1861.78,1967.613,1779.823
10/17/2023 12:30:00 PM,661.7524,61.83527,4.172401,7.175111,7317.226,1854.28,1840.49,1941.127,1761.39
10/17/2023 12:45:00 PM,663.9446,62.50967,4.24274,7.183333,7295.696,1848.043,1834.82,1937.1,1757.72
10/17/2023 1:00:00 PM,666.5621,63.52974,3.223658,7.136667,7300.186,1848.543,1836.933,1938.243,1758.7
10/17/2023 1:15:00 PM,672.8066,64.08009,2.874801,7.161555,7342.387,1858.667,1847.483,1952.577,1772.347
10/17/2023 1:30:00 PM,684.4263,64.82249,3.85797,7.2,7460.862,1895.447,1880.107,1979.603,1797.57
10/17/2023 1:45:00 PM,698.2967,65.8103,3.565094,7.189333,7566.037,1918.87,1904.203,2009.667,1828.173
10/17/2023 2:00:00 PM,711.5921,66.09911,4.00851,7.210445,7691.509,1955.88,1936.307,2042.723,1857.79
10/17/2023 2:15:00 PM,728.1861,66.75769,3.586773,7.196,7828.879,1988.723,1970.433,2081.133,1894.613
10/17/2023 2:30:00 PM,745.883,67.19008,3.918801,7.199556,7976.701,2023.82,2012.423,2122.94,1931.217
10/17/2023 2:45:00 PM,762.416,67.29156,4.532655,7.193939,8120.138,2067.055,2052.855,2161.658,1966.887
10/17/2023 3:00:00 PM,775.8437,67.50909,3.21155,7.194444,8267.135,2095.872,2081.962,2192.912,1995.261
10/17/2023 3:15:00 PM,788.9822,68.33984,2.670768,7.215333,8428.29,2131.82,2119.647,2237.107,2035.536
10/17/2023 3:30:00 PM,797.7408,68.59859,2.933267,7.249167,8491.263,2162.257,2143.983,2258.693,2052.55
10/17/2023 3:45:00 PM,793.1372,69.43292,2.343305,7.263778,8529.673,2167.883,2152.503,2268.467,2063.387
10/17/2023 4:00:00 PM,784.4554,69.86346,2.191582,7.268,8508.324,2162.703,2144.38,2263.637,2058.69
10/17/2023 4:15:00 PM,734.7401,69.58607,2.251889,7.257555,8023.163,2034.377,2015.817,2126.343,1933.92
10/17/2023 4:30:00 PM,606.9542,69.58865,2.330647,7.228889,6932.486,1751.617,1739.817,1835.507,1671.6
10/17/2023 4:45:00 PM,498.91,69.47742,2.134293,7.211333,5706.062,1426.72,1414.143,1494.643,1358.687
10/17/2023 5:00:00 PM,367.3372,69.58942,1.795394,7.181111,4087.501,1026.787,1026.187,1093.603,997.4833
10/17/2023 5:15:00 PM,197.4292,69.02282,1.852549,7.152445,2341.232,574.3467,573.5967,612.1166,557.6833
10/17/2023 5:30:00 PM,77.87714,68.44524,1.873562,7.097333,625.2707,148.86,148.0733,157.56,143.1833
10/17/2023 5:45:00 PM,27.82241,66.77042,2.195945,7.076445,219.4327,50.47667,50.85333,58.16333,52.61333
10/17/2023 6:00:00 PM,9.991499,64.61999,2.557234,7.094,56.14,0,0,0,0
10/17/2023 6:15:00 PM,2.451511,62.49673,3.868711,7.138667,-12.26467,0,0,0,0
10/17/2023 6:30:00 PM,-0.2409582,61.86964,5.203415,7.110667,-13.14733,0,0,0,0
10/17/2023 6:45:00 PM,-0.7471853,62.33228,6.460533,7.117778,-13.17667,0,0,0,0
10/17/2023 7:00:00 PM,-0.6639373,61.15901,4.162134,7.122,-13.19,0,0,0,0
10/17/2023 7:15:00 PM,-0.7067222,60.11389,4.500483,7.130667,-13.24667,0,0,0,0
10/17/2023 7:30:00 PM,-0.6597526,58.45529,5.677236,7.115333,-13.18067,0,0,0,0
10/17/2023 7:45:00 PM,-0.6515102,59.09732,5.013316,7.104445,-13.16333,0,0,0,0
10/17/2023 8:00:00 PM,-0.9794665,59.08678,3.100608,7.104222,-13.13467,0,0,0,0
10/17/2023 8:15:00 PM,-0.7376382,58.37823,3.821677,7.111333,-13.15867,0,0,0,0
10/17/2023 8:30:00 PM,-0.685572,57.47285,2.545193,7.116445,-13.17467,0,0,0,0
10/17/2023 8:45:00 PM,-0.3041945,53.84386,2.93343,7.124,-13.24133,0,0,0,0
10/17/2023 9:00:00 PM,-0.4524853,51.07863,1.755623,7.126,-13.29067,0,0,0,0
10/17/2023 9:15:00 PM,-0.4471059,49.85907,2.245662,7.126889,-13.318,0,0,0,0
10/17/2023 9:30:00 PM,-0.5698491,48.31078,2.176467,7.137111,-13.34667,0,0,0,0
10/17/2023 9:45:00 PM,-1.056001,53.50579,4.528355,7.132445,-13.30667,0,0,0,0
10/17/2023 10:00:00 PM,-1.206685,57.55235,6.999,7.099556,-13.17133,0,0,0,0
10/17/2023 10:15:00 PM,-1.120896,58.63467,8.010288,7.100667,-13.136,0,0,0,0
10/17/2023 10:30:00 PM,-1.163813,59.20857,7.044577,7.108445,-13.16933,0,0,0,0
10/17/2023 10:45:00 PM,-0.9273818,59.78626,4.853514,7.115111,-13.22933,0,0,0,0
10/17/2023 11:00:00 PM,-0.3353588,56.86488,6.457868,7.101555,-13.15133,0,0,0,0
10/17/2023 11:15:00 PM,-0.6255266,56.78956,8.246117,7.1,-13.154,0,0,0,0
10/17/2023 11:30:00 PM,-0.7898003,57.6946,7.882862,7.109555,-13.218,0,0,0,0
10/17/2023 11:45:00 PM,-0.8401278,57.64405,6.523955,7.107556,-13.18933,0,0,0,0
10/18/2023 12:00:00 AM,-0.8648107,56.11067,4.431829,7.073111,-13.026,0,0,0,0
10/18/2023 12:15:00 AM,-0.4352776,49.971,1.976849,7.080889,-13.10933,0,0,0,0
10/18/2023 12:30:00 AM,-0.2094022,44.81223,1.52945,7.081111,-13.14,0,0,0,0
10/18/2023 12:45:00 AM,-0.05943076,42.03117,1.501722,7.084444,-13.14267,0,0,0,0
10/18/2023 1:00:00 AM,-0.3090388,41.56872,1.82478,7.081555,-13.12467,0,0,0,0
10/18/2023 1:15:00 AM,-0.428374,43.5153,2.08059,7.084222,-13.16667,0,0,0,0
10/18/2023 1:30:00 AM,-1.030921,45.23534,3.941546,7.086,-13.15467,0,0,0,0
10/18/2023 1:45:00 AM,-1.265661,52.03917,4.478933,7.084,-13.13533,0,0,0,0
10/18/2023 2:00:00 AM,-0.634643,46.3445,2.554782,7.062,-13.07533,0,0,0,0
10/18/2023 2:15:00 AM,-0.4377256,41.27058,1.611351,7.079778,-13.20467,0,0,0,0
10/18/2023 2:30:00 AM,-0.5156261,40.75385,1.271838,7.089778,-13.23667,0,0,0,0
10/18/2023 2:45:00 AM,-0.5051756,40.56143,1.325832,7.091556,-13.21733,0,0,0,0
10/18/2023 3:00:00 AM,-0.5158905,39.17762,1.591985,7.084667,-13.26333,0,0,0,0
10/18/2023 3:15:00 AM,-0.4253478,39.17425,0.8525753,7.098,-13.40267,0,0,0,0
10/18/2023 3:30:00 AM,-0.5761722,39.92261,2.296751,7.096889,-13.366,0,0,0,0
10/18/2023 3:45:00 AM,-0.7285281,40.9034,2.092177,7.098,-13.42933,0,0,0,0
10/18/2023 4:00:00 AM,-0.7197716,41.06375,2.646308,7.099333,-13.438,0,0,0,0
10/18/2023 4:15:00 AM,-0.5743009,40.6022,2.21152,7.106,-13.43133,0,0,0,0
10/18/2023 4:30:00 AM,-0.5340721,40.55691,2.209507,7.076222,-13.268,0,0,0,0
10/18/2023 4:45:00 AM,-0.5235546,38.51139,1.895499,7.071778,-13.27,0,0,0,0
10/18/2023 5:00:00 AM,-0.6322635,39.86669,1.906638,7.052667,-13.23267,0,0,0,0
10/18/2023 5:15:00 AM,-0.6645727,40.61045,1.730113,7.045556,-13.188,0,0,0,0
10/18/2023 5:30:00 AM,-0.5261337,39.01611,1.5379,7.065111,-13.228,0,0,0,0
10/18/2023 5:45:00 AM,-0.4996588,36.79213,1.626315,7.056,-13.188,0,0,0,0
10/18/2023 6:00:00 AM,-0.6346865,38.55825,1.319569,7.051111,-13.19533,0,0,0,0
10/18/2023 6:15:00 AM,-0.4989882,36.84906,1.713753,7.060222,-13.25933,0,0,0,0
10/18/2023 6:30:00 AM,-0.5052084,37.45113,1.373353,7.050667,-13.23933,0,0,0,0
10/18/2023 6:45:00 AM,-0.3476821,38.93609,1.510467,7.039556,-13.12467,0,0,0,0
10/18/2023 7:00:00 AM,1.40739,37.9712,2.201854,7.045778,-13.234,0,0,0,0
10/18/2023 7:15:00 AM,6.552989,40.24675,2.763621,7.068889,28.81933,0,0,0,0
10/18/2023 7:30:00 AM,13.56508,39.58744,1.732249,7.061333,117.7253,6.223333,6.243333,10.76,1.96
10/18/2023 7:45:00 AM,98.68061,37.20389,1.217828,7.042,214.4647,60.17,59.10667,58.97333,54.95
10/18/2023 8:00:00 AM,345.9495,39.1533,1.715981,7.043111,359.054,99.69334,85.82667,104.07,81.90334
10/18/2023 8:15:00 AM,485.0977,42.64756,1.202333,7.051556,425.7747,117.3533,97.06,124.0233,99.80334
10/18/2023 8:30:00 AM,622.3171,46.51777,0.8586206,7.073333,481.1173,128.2933,105.1767,143.0133,116.23
10/18/2023 8:45:00 AM,736.2894,48.91167,1.195212,7.092889,1882.399,407.1867,490.4667,634.9233,575.86
10/18/2023 9:00:00 AM,771.6443,51.00557,2.053879,7.188667,8532.854,2116.86,2137.67,2276.08,2067.103
10/18/2023 9:15:00 AM,786.3921,52.58443,2.962616,7.181111,8797.079,2208.543,2195.99,2317.687,2102
10/18/2023 9:30:00 AM,793.0203,55.11445,2.194263,7.154889,5687.597,1432.343,1422.903,1502.06,1363.083
10/18/2023 9:45:00 AM,792.4294,57.80752,1.620242,7.141556,8595.491,2161.09,2150.92,2267.877,2056.283
10/18/2023 10:00:00 AM,785.5854,60.2775,1.706992,7.146889,8464.472,2128.747,2119.063,2234.59,2028.65
10/18/2023 10:15:00 AM,775.5496,61.69072,2.471116,7.175556,8316.157,2093.57,2081.547,2198.137,1994.127
10/18/2023 10:30:00 AM,762.3353,63.49804,1.57587,7.222889,8123.684,2048.783,2036.407,2148.413,1950.713
10/18/2023 10:45:00 AM,746.2307,65.82232,1.47147,7.212,7960.337,2004.57,1996.85,2107.48,1917.033
10/18/2023 11:00:00 AM,730.3023,68.22987,1.942399,7.168889,7817.301,1970.303,1964.083,2070.157,1883.177
10/18/2023 11:15:00 AM,715.1033,68.96626,2.094473,7.192444,7636.698,1928.17,1919.1,2022.487,1841.6
10/18/2023 11:30:00 AM,698.2759,70.23843,2.257984,7.126667,7483.042,1885.83,1881.6,1987.627,1803.91
10/18/2023 11:45:00 AM,683.559,71.37797,2.694557,7.14881,7343.996,1855.107,1850.73,1946.243,1764.143
10/18/2023 12:00:00 PM,671.2183,72.17049,2.656075,7.148889,7230.511,1826.27,1821.57,1919.91,1741.277
10/18/2023 12:15:00 PM,664.0305,72.78234,3.379023,7.174,7163.272,1809.72,1804.27,1904.857,1729.36
10/18/2023 12:30:00 PM,660.5729,72.83072,4.192454,7.194,7123.542,1801.877,1793.907,1894.173,1720.463
10/18/2023 12:45:00 PM,660.2465,73.3287,4.400997,7.128,7095.757,1795.65,1787.19,1888.467,1713.267
10/18/2023 1:00:00 PM,662.3848,74.01648,4.928391,7.110667,7124.979,1804.253,1794.4,1895.947,1721.23
10/18/2023 1:15:00 PM,670.2518,74.75661,4.267056,7.138444,7172.289,1817.133,1805.81,1908.617,1735.397
10/18/2023 1:30:00 PM,681.1018,75.07129,4.878389,7.198667,7267.633,1844.88,1832.267,1933.03,1757.427
10/18/2023 1:45:00 PM,694.4726,75.31532,4.982092,7.184889,7369.748,1872.39,1859.157,1961.36,1783.48
10/18/2023 2:00:00 PM,708.3103,76.05498,4.940711,7.203778,7494.121,1905.333,1891.44,1993.727,1812.293
10/18/2023 2:15:00 PM,723.8354,76.61708,4.769964,7.211778,7622.373,1937.943,1924.453,2029.23,1846.093
10/18/2023 2:30:00 PM,739.1463,76.8166,5.32761,7.23,7785.21,1979.35,1965.54,2073.58,1886.803
10/18/2023 2:45:00 PM,756.9294,76.77921,6.382215,7.218444,7985.529,2030.11,2015.103,2128.027,1937.9
10/18/2023 3:00:00 PM,770.7874,77.17694,6.004731,7.164667,8139.771,2071.747,2053.207,2168.46,1975.077
10/18/2023 3:15:00 PM,781.8201,77.7865,6.507527,7.167778,8307.524,2109.617,2095.883,2214.51,2018.577
10/18/2023 3:30:00 PM,787.8416,78.02434,5.106767,7.208444,8377.756,2127.67,2113.72,2232.687,2035.997
10/18/2023 3:45:00 PM,787.8985,78.67213,4.597014,7.233778,8450.282,2145.7,2131.92,2253.857,2057.827
10/18/2023 4:00:00 PM,781.0821,78.49968,8.792872,7.238222,8539.91,2173.287,2158.3,2275.457,2069.89
10/18/2023 4:15:00 PM,712.0536,77.97559,9.685641,7.240889,7951.933,2007.447,1997.973,2109.907,1921.247
10/18/2023 4:30:00 PM,592.645,77.60895,8.834998,7.246444,6778.133,1706.24,1704.813,1799.243,1639.147
10/18/2023 4:45:00 PM,479.4659,77.43232,8.37984,7.226445,5512.788,1384.22,1377.733,1457.95,1326.48
10/18/2023 5:00:00 PM,350.5273,76.88717,7.585293,7.195111,4077.463,1015.933,1013.877,1074.057,979.0733
10/18/2023 5:15:00 PM,232.3405,75.88673,5.859857,7.174444,2561.727,627.7267,626.7233,667.9267,610.4867
10/18/2023 5:30:00 PM,73.45882,74.28412,2.253673,7.138,565.83,133.88,135.1033,149.24,136.88
10/18/2023 5:45:00 PM,24.97793,72.69933,0.8885604,7.116445,185.3687,36.54667,36.81,44.34333,39.48667
10/18/2023 6:00:00 PM,7.581868,71.29613,1.434056,7.124889,27.38533,0,0,0,0
10/18/2023 6:15:00 PM,1.653687,68.60258,0.8479222,7.093778,-12.764,0,0,0,0
10/18/2023 6:30:00 PM,-0.1235252,64.8686,2.144978,7.077333,-12.89333,0,0,0,0
10/18/2023 6:45:00 PM,-0.3479243,63.16346,1.693442,7.085111,-12.92667,0,0,0,0
10/18/2023 7:00:00 PM,-0.3466974,60.75877,2.098097,7.099333,-13.004,0,0,0,0
10/18/2023 7:15:00 PM,-0.3953738,59.76985,2.271776,7.119556,-13.082,0,0,0,0
10/18/2023 7:30:00 PM,-0.1997906,55.35137,3.064385,7.125555,-13.13333,0,0,0,0
10/18/2023 7:45:00 PM,-0.3508577,53.08359,2.197862,7.129333,-13.12267,0,0,0,0
10/18/2023 8:00:00 PM,-0.5940657,54.1492,1.589194,7.129556,-13.20133,0,0,0,0
10/18/2023 8:15:00 PM,-0.4685499,51.87194,1.102844,7.094,-13.01333,0,0,0,0
10/18/2023 8:30:00 PM,-0.408082,50.56005,1.673015,7.084889,-12.99,0,0,0,0
10/18/2023 8:45:00 PM,-0.2781077,49.26682,2.069161,7.100889,-13.122,0,0,0,0
10/18/2023 9:00:00 PM,-0.3564723,46.90157,2.349932,7.132222,-13.31067,0,0,0,0
10/18/2023 9:15:00 PM,-0.5943293,46.42731,1.553393,7.132889,-13.29333,0,0,0,0
10/18/2023 9:30:00 PM,-0.5741809,47.04351,1.054095,7.136889,-13.26133,0,0,0,0
10/18/2023 9:45:00 PM,-0.3986517,46.54572,0.6657116,7.127333,-13.19933,0,0,0,0
10/18/2023 10:00:00 PM,-0.5386416,46.20106,1.759525,7.114889,-13.212,0,0,0,0
10/18/2023 10:15:00 PM,-0.4360043,45.49701,1.990393,7.131333,-13.296,0,0,0,0
10/18/2023 10:30:00 PM,-0.4306054,43.64056,2.166433,7.099778,-13.16133,0,0,0,0
10/18/2023 10:45:00 PM,-0.6846798,46.04943,2.429422,7.11,-13.20667,0,0,0,0
10/18/2023 11:00:00 PM,-0.6813633,44.44712,0.4076166,7.109111,-13.20933,0,0,0,0
10/18/2023 11:15:00 PM,-0.4012972,42.82709,0.865923,7.105778,-13.144,0,0,0,0
10/18/2023 11:30:00 PM,-0.4901616,40.57647,1.947044,7.092667,-13.10467,0,0,0,0
10/18/2023 11:45:00 PM,-0.6470257,39.44274,1.968675,7.101778,-13.20267,0,0,0,0
10/19/2023 12:00:00 AM,-0.8031572,41.3671,2.011871,7.093333,-13.18333,0,0,0,0
10/19/2023 12:15:00 AM,-0.727891,40.77934,1.445972,7.097111,-13.20467,0,0,0,0
10/19/2023 12:30:00 AM,-0.6142569,40.07278,0.4597642,7.096,-13.22733,0,0,0,0
