Aulander Monthly
Start date:,10/1/2023 12:00:00 AM
End date:,10/31/2023 12:00:00 AM

Timestamp,POA Sensor,Weather station module temperature,Weather station ambient temperature,Max wind speed - Anemometer SE 05,Production meter L-N voltage,Production meter L-L voltage,Production meter active power,"ABB Ultra 1500 Inverter - 1, 3phase Power","ABB Ultra 1500 Inverter - 2, 3phase Power","ABB Ultra 1500 Inverter - 3, 3phase Power","ABB Ultra 1500 Inverter - 4, 3phase Power"
,W/m²,°F,°F,m/s,V,V,kW,kW,kW,kW,kW
10/7/2023 2:00:00 AM,0.04203064,56.32263,62.12338,0,20000,34641.33,-12.94467,0,0,0,
10/7/2023 2:15:00 AM,0.003736095,56.57349,61.48006,0,20010,34658.33,-12.95367,0,0,0,
10/7/2023 2:30:00 AM,0.0728573,56.30798,60.54318,0,20024.33,34684.67,-12.97667,0,0,0,
10/7/2023 2:45:00 AM,0.07379138,56.30981,60.48688,0,20006.67,34650,-12.92167,0,0,0,
10/7/2023 3:00:00 AM,0.0112094,56.89758,60.87097,0,19984.33,34613.33,-12.914,0,0,0,
10/7/2023 3:15:00 AM,0.01027532,56.89392,60.63555,0,19979.33,34605.67,-12.89567,0,0,0,
10/7/2023 3:30:00 AM,0,56.11938,60.04135,0,19965,34580.67,-12.78733,0,0,0,
10/7/2023 3:45:00 AM,0,56.23291,59.71468,0,19971.67,34590.67,-12.779,0,0,0,
10/7/2023 4:00:00 AM,0,55.95459,59.68577,0,19982,34611,-12.827,0,0,0,
10/7/2023 4:15:00 AM,0,55.57007,59.56593,0,19992.67,34628,-12.83633,0,0,0,
10/7/2023 4:30:00 AM,0,55.19287,59.29135,0,19989.33,34624,-12.818,0,0,0,
10/7/2023 4:45:00 AM,0,55.31555,59.15995,0,19985,34614.67,-12.80967,0,0,0,
10/7/2023 5:00:00 AM,0.02989474,55.40894,59.06125,0,19988.33,34621.33,-12.80733,0,0,0,
10/7/2023 5:15:00 AM,0.1494726,55.09033,59.3073,0,20022.33,34679,-12.87333,0,0,0,
10/7/2023 5:30:00 AM,0.1709582,55.97473,60.3052,0,20033.67,34699,-12.91167,0,0,0,
10/7/2023 5:45:00 AM,0.05138035,57.48535,60.7198,0,20036.33,34705.67,-12.92,0,0,0,
10/7/2023 6:00:00 AM,0,57.82593,59.97272,0,20026.33,34689,-12.89533,0,0,0,
10/7/2023 6:15:00 AM,0,57.6355,59.78565,0,20022,34678.67,-12.885,0,0,0,
10/7/2023 6:30:00 AM,0.03550021,57.70874,59.69814,0,19977.67,34603.67,-12.85267,0,0,0,
10/7/2023 6:45:00 AM,1.648853,57.29492,59.21298,0,19971.67,34592.67,-13.321,0,0,0,
10/7/2023 7:00:00 AM,9.365303,56.61926,59.0207,0,19961.33,34575.33,-6.805,2.718081,2.437402,2.966245,
10/7/2023 7:15:00 AM,39.32315,57.17773,60.26758,0,19935,34529.67,43.385,19.63398,19.79826,19.763,
10/7/2023 7:30:00 AM,80.08105,61.01562,62.51321,0,19868.67,34414.67,247.418,86.12353,88.29618,88.1485,
10/7/2023 7:45:00 AM,165.6113,64.94507,64.17586,0,19849.33,34379.67,362.8313,119.9903,125.5392,137.1888,
10/7/2023 8:00:00 AM,301.3086,68.34351,65.57027,0,19822,34334.33,907.169,293.9716,306.0608,328.4209,
10/7/2023 8:15:00 AM,260.124,74.39697,66.3067,0.1276544,19821,34330.67,1458.249,486.2799,497.7318,538.6696,
10/7/2023 8:30:00 AM,189.5016,72.8186,66.46608,0.8314779,19828.33,34343.33,613.1587,202.1009,212.3099,218.3002,
10/7/2023 8:45:00 AM,281.2542,73.91907,66.75494,1.804529,19821.33,34331.67,935.168,314.5878,318.1967,321.6715,
10/7/2023 9:00:00 AM,419.0541,78.33557,67.33379,2.255451,19799.33,34293.33,1333.507,433.4503,468.4221,431.5229,
10/7/2023 9:15:00 AM,601.5433,86.57349,68.08363,2.608157,19795.67,34288.67,2031.84,598.4839,689.0656,722.8971,
10/7/2023 9:30:00 AM,659.047,90.13489,69.23083,3.231688,19746.33,34202,2833.858,909.5588,948.2079,977.4198,
10/7/2023 9:45:00 AM,471.1071,98.47535,69.69522,3.697776,19798.33,34293.67,2497.379,740.1202,854.7032,848.1428,
10/7/2023 10:00:00 AM,375.1342,84.11438,69.696,4.289667,19826.33,34339.33,1270.562,433.569,441.6084,453.3998,
10/7/2023 10:15:00 AM,431.3133,84.76257,70.2363,4.474191,19786.33,34272.33,1758.133,590.2866,604.3214,615.438,
10/7/2023 10:30:00 AM,359.6588,89.60205,69.83891,4.402636,19824.33,34338.67,1618.992,540.2906,547.6539,606.4837,
10/7/2023 10:45:00 AM,377.7587,80.28381,69.58728,4.362399,19827,34342,1183.503,385.3124,416.1489,418.4989,
10/7/2023 11:00:00 AM,337.5706,86.74561,69.59221,3.874296,19822.67,34333,1971.84,565.9794,677.96,681.8024,
10/7/2023 11:15:00 AM,240.4521,80.00549,69.31654,3.831761,19860,34399,841.1896,269.6207,289.0301,301.6081,
10/7/2023 11:30:00 AM,226.1709,81.02356,69.07948,3.992307,19859.33,34398,1164.932,377.849,401.5184,409.9158,
10/7/2023 11:45:00 AM,145.0454,78.45093,68.43591,3.509462,19882.33,34438.33,733.3536,224.9048,254.5042,273.653,
10/7/2023 12:00:00 PM,93.48048,74.20105,68.00407,3.242326,19887.67,34447.67,491.26,169.2332,168.4819,176.7612,
10/7/2023 12:15:00 PM,46.5547,73.03284,67.55881,3.782974,19915.67,34495,279.5863,94.17889,102.4447,103.3744,
10/7/2023 12:30:00 PM,20.06349,69.49341,66.56497,4.118111,19972.33,34594.33,68.15266,27.53623,28.97878,29.86578,
10/7/2023 12:45:00 PM,29.52985,66.54175,65.30042,3.618399,19970.33,34589,41.964,13.5504,22.6496,23.65251,
10/7/2023 1:00:00 PM,67.80815,64.41223,64.1619,2.407585,19914,34491.33,161.146,60.29445,59.07748,60.90472,
10/7/2023 1:15:00 PM,125.9659,65.43579,63.64778,1.311078,19863.67,34405.33,411.1217,142.7071,143.4616,146.5043,
10/7/2023 1:30:00 PM,143.7991,67.62939,63.73296,0.9440533,19805,34302.67,685.642,224.193,236.9374,243.9322,
10/7/2023 1:45:00 PM,165.7881,68.08167,63.88095,1.765373,19814.67,34319,571.2147,185.5836,199.8544,200.1535,
10/7/2023 2:00:00 PM,260.6116,69.97864,64.00972,2.865277,19809,34309.67,883.5974,286.0335,304.6205,310.2158,
10/7/2023 2:15:00 PM,513.7394,73.73413,64.71459,3.211287,19773.67,34250.67,1398.729,444.3187,488.1852,480.382,
10/7/2023 2:30:00 PM,769.6083,87.60437,66.00992,3.482111,19745,34200.33,2781.044,861.6278,945.7451,1005.145,
10/7/2023 2:45:00 PM,748.9834,99.39088,67.09961,3.195838,19755.67,34219,3092.859,1031.961,1064.348,1140.349,
10/7/2023 3:00:00 PM,746.2714,98.77197,68.11367,2.507499,19816,34324.33,2306.632,867.6812,715.5915,890.5092,
10/7/2023 3:15:00 PM,734.354,106.1694,68.70734,2.213152,19843,34369,2933.673,975.962,1023.399,1122.626,
10/7/2023 3:30:00 PM,619.4783,103.6572,68.8222,1.990908,19822.33,34332,2525.617,872.7128,884.0169,870.6157,
10/7/2023 3:45:00 PM,443.6253,97.04711,68.86811,1.620896,19837.67,34360.67,2469.163,728.0233,923.0203,863.5503,
10/7/2023 4:00:00 PM,335.0229,89.36768,69.53145,0.7332077,19883.33,34440.67,1259.982,360.3757,439.2444,456.7669,
10/7/2023 4:15:00 PM,318.1939,93.53699,69.47166,0.7189602,19911.33,34487.33,1519.02,470.0497,478.0165,526.0568,
10/7/2023 4:30:00 PM,287.5069,80.29663,69.16232,0.685288,19902,34472,1002.726,305.3297,344.8933,330.7046,
10/7/2023 4:45:00 PM,174.6969,87.33521,69.1097,0,19926,34512.33,1363.12,413.2065,469.9909,522.9379,
10/7/2023 5:00:00 PM,52.06781,76.24268,68.16905,0.2614322,20002,34644.67,101.141,37.59929,39.08272,42.95947,
10/7/2023 5:15:00 PM,58.18882,70.82458,67.58603,0.8991422,19990.33,34624.33,187.4097,93.98525,70.67233,95.10609,
10/7/2023 5:30:00 PM,50.73283,69.9823,67.19441,1.098899,20002.67,34644.33,155.8877,55.40569,59.2847,60.94576,
10/7/2023 5:45:00 PM,54.38768,68.80493,66.78162,0.6643189,19985.33,34615.33,216.309,73.97415,80.81222,83.24146,
10/7/2023 6:00:00 PM,34.3713,68.18054,66.20889,0.2120444,20003.33,34646.33,161.4333,48.48843,58.83707,67.09834,
10/7/2023 6:15:00 PM,10.73443,65.28198,65.29289,0.008914445,20023.33,34681.33,63.896,20.69386,26.94489,34.69144,
10/7/2023 6:30:00 PM,2.233391,61.35803,64.47209,0.0921789,20041.33,34711.33,7.294333,7.43762,8.070281,8.734164,
10/7/2023 6:45:00 PM,0.05977755,60.52673,64.14134,0.4806645,20068.33,34759.33,-13.47467,0.3366837,0.3496234,0.4646253,
10/7/2023 7:00:00 PM,0,60.7135,63.64053,0.3884856,20124.33,34856.67,-13.28467,0,0,0,
10/7/2023 7:15:00 PM,0,58.62244,62.69993,0.3666278,20084.67,34786.33,-12.66933,0,0,0,
10/7/2023 7:30:00 PM,0,56.65222,61.82458,0.7238966,20046.67,34722.33,-12.586,0,0,0,
10/7/2023 7:45:00 PM,0,55.66345,61.03628,0.3572688,20049.67,34727.33,-12.58933,0,0,0,
10/7/2023 8:00:00 PM,0,54.70215,60.23517,0,20042,34714.67,-12.47833,0,0,0,
10/7/2023 8:15:00 PM,0,53.75183,59.43642,0,20031.33,34697,-12.44567,0,0,0,
10/7/2023 8:30:00 PM,0,52.276,58.59757,0,20028,34689.67,-12.43567,0,0,0,
10/7/2023 8:45:00 PM,0,50.93384,57.90687,0.0904811,20032.67,34698.67,-12.44433,0,0,0,
10/7/2023 9:00:00 PM,0,51.16089,57.82246,0.9571786,20027,34687.67,-12.40933,0,0,0,
10/7/2023 9:15:00 PM,0,52.69714,57.87341,1.939978,20018,34672,-12.31333,0,0,0,
10/7/2023 9:30:00 PM,0,53.0249,57.57379,2.24167,20030.67,34694,-12.333,0,0,0,
10/7/2023 9:45:00 PM,0,52.69714,57.01646,2.024523,20056.33,34738.67,-12.042,0,0,0,
10/7/2023 10:00:00 PM,0,51.72302,56.1668,1.411042,19960.67,34573.33,-11.83267,0,0,0,
10/7/2023 10:15:00 PM,0,50.00549,55.41975,0.6350368,19955.33,34564.33,-11.49933,0,0,0,
10/7/2023 10:30:00 PM,0,48.78784,54.87457,0.2344489,19958.67,34570,-11.49633,0,0,0,
10/7/2023 10:45:00 PM,0,47.95105,54.2194,0.1711044,19972.67,34592.67,-11.43233,0,0,0,
10/7/2023 11:00:00 PM,0,46.58508,53.52691,0.08504223,20001,34642.67,-10.65,0,0,0,
10/7/2023 11:15:00 PM,0,45.96619,52.98367,0.0682589,20005.33,34649.67,-10.032,0,0,0,
10/7/2023 11:30:00 PM,0,45.66772,52.51194,0,20020.67,34675.67,-10.00833,0,0,0,
10/7/2023 11:45:00 PM,0,44.12415,51.53122,0,20029,34689.67,-9.373667,0,0,0,
10/8/2023 12:00:00 AM,0,41.51855,49.94161,0,20001.67,34643.33,-8.482333,0,0,0,
10/8/2023 12:15:00 AM,0,39.94202,48.55913,0,20016.33,34668,-8.502334,0,0,0,
10/8/2023 12:30:00 AM,0,38.88916,48.24891,0.01145,20021.67,34681.33,-8.516666,0,0,0,
10/8/2023 12:45:00 AM,0,38.6969,48.53144,0.01145,20027.67,34691.33,-8.516666,0,0,0,
10/8/2023 1:00:00 AM,0,39.77173,48.31054,0,20036.67,34706,-8.543333,0,0,0,
10/8/2023 1:15:00 AM,0,39.35425,47.5342,0,20039.33,34710.33,-8.542,0,0,0,
10/8/2023 1:30:00 AM,0,38.30322,46.92132,0,20042.33,34712.67,-8.548667,0,0,0,
10/8/2023 1:45:00 AM,0,38.3197,46.65682,0,19968,34586.67,-8.433333,0,0,0,
10/8/2023 2:00:00 AM,0,37.37488,46.09303,0,19969,34586.33,-8.426666,0,0,0,
10/8/2023 2:15:00 AM,0,36.67908,45.32924,0,19967,34585,-8.424334,0,0,0,
10/8/2023 2:30:00 AM,0,36.25977,44.96613,0,19976,34600,-8.441334,0,0,0,
10/8/2023 2:45:00 AM,0,35.62622,45.09378,0.01249555,19977.33,34603.33,-8.446,0,0,0,
10/8/2023 3:00:00 AM,0,36.16638,45.46684,0.01487444,19976.33,34599.67,-8.446667,0,0,0,
10/8/2023 3:15:00 AM,0,37.29797,45.35925,0.004313333,19984.33,34614.33,-8.458,0,0,0,
10/8/2023 3:30:00 AM,0,36.51794,44.7131,0.001934445,19983,34612.67,-8.462667,0,0,0,
10/8/2023 3:45:00 AM,0,35.96313,44.15715,0,19978.33,34605.67,-8.679,0,0,0,
10/8/2023 4:00:00 AM,0,35.20142,43.90438,0,19976,34601.33,-9.405334,0,0,0,
10/8/2023 4:15:00 AM,0,35.55664,43.8464,0,19980,34605.67,-9.462334,0,0,0,
10/8/2023 4:30:00 AM,0,35.88623,43.45284,0,19979.33,34604.67,-9.516334,0,0,0,
10/8/2023 4:45:00 AM,0,34.55139,42.80284,0,19974.33,34596.33,-9.524667,0,0,0,
10/8/2023 5:00:00 AM,0,34.77844,42.2331,0,19958.33,34570,-11.55033,0,0,0,
10/8/2023 5:15:00 AM,0,34.39941,41.86124,0,19946.67,34548.67,-11.31,0,0,0,
10/8/2023 5:30:00 AM,0,34.12476,41.92796,0,19946.33,34549.67,-9.502,0,0,0,
10/8/2023 5:45:00 AM,0,34.35181,41.84467,0,19943,34542.67,-10.92467,0,0,0,
10/8/2023 6:00:00 AM,0,34.46533,41.84308,0,19926.67,34514.33,-10.11533,0,0,0,
10/8/2023 6:15:00 AM,0,34.81689,42.01839,0,19935.67,34530.67,-9.845,0,0,0,
10/8/2023 6:30:00 AM,0,34.54224,42.07648,0,19919,34500.33,-10.01633,0,0,0,
10/8/2023 6:45:00 AM,1.331269,34.95422,42.1156,0,19916.67,34498.33,-11.137,0,0,0,
10/8/2023 7:00:00 AM,15.91514,34.85718,42.17321,0,19898.67,34467.33,-0.1723333,4.330404,4.427457,4.478266,
10/8/2023 7:15:00 AM,60.76948,35.7782,43.13828,0.01322778,19919.33,34501.67,51.608,18.99718,22.61223,23.76787,
10/8/2023 7:30:00 AM,134.7253,39.14734,44.85425,0.04781444,19895.33,34459,247.2217,75.0556,88.55637,96.26869,
10/8/2023 7:45:00 AM,225.7218,43.58398,46.56613,0.03458666,19861.67,34400.33,634.4354,204.8891,215.039,234.9244,
10/8/2023 8:00:00 AM,329.2928,49.28223,48.09168,0,19847.67,34375.67,1156.608,374.3233,383.9748,416.3531,
10/8/2023 8:15:00 AM,444.5448,55.02625,49.6902,0,19836.67,34358.33,1679.022,542.8776,560.5712,605.246,
10/8/2023 8:30:00 AM,569.1355,64.17053,51.06603,0.4009812,19825.67,34338.67,2213.363,714.1176,739.1348,794.3055,
10/8/2023 8:45:00 AM,691.3453,74.03625,52.16549,0.6667745,19816.67,34323.67,2732.344,889.6053,915.3685,970.6317,
10/8/2023 9:00:00 AM,774.6464,81.57837,53.37091,0.7454377,19788.33,34274.33,3166.202,1033.037,1068.631,1112.415,
10/8/2023 9:15:00 AM,811.1102,89.97742,54.65344,1.217092,19770,34244.33,3296.003,1075.644,1122.948,1151.847,
10/8/2023 9:30:00 AM,831.3396,92.90894,55.95541,1.827356,19739.33,34189,3350.381,1094.779,1140.036,1172.732,
10/8/2023 9:45:00 AM,845.2225,90.04333,57.38688,1.946092,19736.67,34186,3404.335,1114.832,1158.84,1190.141,
10/8/2023 10:00:00 AM,851.4471,94.83337,58.53836,1.891116,19741.67,34192.67,3423.279,1118.006,1168.394,1200.032,
10/8/2023 10:15:00 AM,852.2468,94.91943,58.78373,2.879556,19733.67,34182.67,3423.466,1119.053,1169.052,1199.179,
10/8/2023 10:30:00 AM,849.7499,91.11084,59.32043,3.075685,19732.67,34181,3418.456,1117.619,1165.235,1200.607,
10/8/2023 10:45:00 AM,846.3655,91.66931,60.42862,2.087589,19728.67,34171.33,3381.465,1099.712,1156.177,1189.158,
10/8/2023 11:00:00 AM,841.9349,94.96155,61.11899,1.855829,19718,34152.67,3360.902,1092.778,1150.347,1180.661,
10/8/2023 11:15:00 AM,834.4963,94.39941,61.27688,2.332525,19707.33,34136,3330.508,1083.624,1140.101,1169.062,
10/8/2023 11:30:00 AM,825.15,93.68896,61.20438,2.769619,19702.33,34125,3284.151,1069.819,1124.048,1152.934,
10/8/2023 11:45:00 AM,819.4904,91.69678,61.20151,3.223578,19699.33,34119.67,3245.07,1053.322,1112.398,1140.765,
10/8/2023 12:00:00 PM,819.2535,90.48828,61.54789,2.947057,19690.67,34106,3239.666,1049.328,1108.541,1139.863,
10/8/2023 12:15:00 PM,814.0131,93.06824,62.08261,2.038677,19695,34115,3218.955,1044.983,1104.91,1132.896,
10/8/2023 12:30:00 PM,807.7256,92.3175,62.65846,2.229763,19704.67,34130.33,3186.999,1035.553,1091.224,1120.298,
10/8/2023 12:45:00 PM,807.6904,92.88513,63.15131,2.765469,19706,34131.67,3184.538,1033.765,1090.777,1120.231,
10/8/2023 1:00:00 PM,808.3686,93.6377,63.29049,2.805834,19705,34130,3170.653,1029.879,1086.751,1113.634,
10/8/2023 1:15:00 PM,811.9208,94.61731,63.38374,2.980289,19702,34124.33,3171.948,1031.585,1086.249,1112.923,
10/8/2023 1:30:00 PM,803.9479,94.00574,63.54588,3.112184,19696,34116.67,3181.527,1034.82,1090.113,1116.382,
10/8/2023 1:45:00 PM,807.9971,94.41406,63.59151,2.707377,19707.33,34135,3122.698,1028.884,1049.263,1093.027,
10/8/2023 2:00:00 PM,830.0499,94.01489,63.85223,2.711767,19708,34135.33,3198.025,1035.975,1107.115,1129.48,
10/8/2023 2:15:00 PM,842.2761,95.97046,64.37714,3.085459,19706,34132.67,3289.642,1071.039,1125.244,1156.46,
10/8/2023 2:30:00 PM,834.8948,95.29846,64.16,3.295579,19714.33,34147.67,3329.154,1084.084,1139.885,1169.625,
10/8/2023 2:45:00 PM,822.1385,96.16821,63.98746,3.283892,19728.33,34170.67,3271.128,1010.015,1119.833,1146.517,
10/8/2023 3:00:00 PM,832.6337,96.41907,64.41218,2.890296,19747.67,34203.67,3177.25,1036.427,1100.098,1151.033,
10/8/2023 3:15:00 PM,847.1614,97.73926,64.1852,2.669466,19757.33,34219.67,3310.854,1095.889,1099.865,1185.858,
10/8/2023 3:30:00 PM,846.7418,98.45886,63.81642,2.748708,19768,34237.67,3374.587,1098.471,1153.483,1188.715,
10/8/2023 3:45:00 PM,813.2303,98.57239,63.50065,3.239815,19788.67,34273,3349.272,1091.074,1143.456,1178.946,
10/8/2023 4:00:00 PM,789.0441,95.17029,63.26488,3.550715,19813.33,34318.33,3120.08,1001.477,1049.617,1150.646,
10/8/2023 4:15:00 PM,778.7446,93.62122,63.34435,3.0772,19832,34350,3247.362,1001.378,1098.161,1151.284,
10/8/2023 4:30:00 PM,691.5833,93.77136,63.58054,2.12827,19851,34383,3099.767,1000.048,1056.086,1103.438,
10/8/2023 4:45:00 PM,603.8548,90.77942,63.86291,1.372779,19887.33,34446.33,2454.854,780.0494,857.0899,905.7776,
10/8/2023 5:00:00 PM,512.2246,88.7085,63.59183,1.431992,19923.67,34507.67,2397.506,753.1501,807.2816,884.2376,
10/8/2023 5:15:00 PM,381.1164,84.87427,62.69161,2.06529,19918.67,34499.67,1724.5,519.2938,580.071,664.2435,
10/8/2023 5:30:00 PM,238.3479,75.00305,61.59177,1.795256,19913,34491,1184.567,318.5027,403.3196,492.491,
10/8/2023 5:45:00 PM,123.8309,67.82898,60.70519,0.9857764,19946.67,34550,459.0593,106.6177,170.209,212.1849,
10/8/2023 6:00:00 PM,56.69653,62.1875,59.59843,0.4112544,19948,34551,240.445,50.70686,89.00816,127.188,
10/8/2023 6:15:00 PM,9.433295,56.42334,58.04748,0,19989,34621.67,55.42,22.21786,25.12822,27.63708,
10/8/2023 6:30:00 PM,1.202975,50.94666,55.61288,0,20002,34645,5.488333,6.907982,7.635869,8.235073,
10/8/2023 6:45:00 PM,0,45.89294,52.92488,0,20018.67,34673.67,-14.07467,0.1824229,0.3283611,0.4510334,
10/8/2023 7:00:00 PM,0,44.2688,51.00386,0,20044.33,34717,-13.78233,0,0,0,
10/8/2023 7:15:00 PM,0,42.83325,49.39025,0,20053,34733.33,-13.313,0,0,0,
10/8/2023 7:30:00 PM,0,41.2915,48.19838,0,20049.67,34727.67,-13.30533,0,0,0,
10/8/2023 7:45:00 PM,0,40.58838,47.34161,0,20054.33,34735.67,-13.33033,0,0,0,
10/8/2023 8:00:00 PM,0,38.83972,46.45041,0,20003,34645.33,-13.22833,0,0,0,
10/8/2023 8:15:00 PM,0,38.72986,45.66731,0,20009.67,34657,-13.25,0,0,0,
10/8/2023 8:30:00 PM,0,38.30505,45.17539,0,20027,34687.67,-13.28367,0,0,0,
10/8/2023 8:45:00 PM,0,37.81433,44.83078,0,20035,34701.33,-13.317,0,0,0,
10/8/2023 9:00:00 PM,0,37.60193,44.09637,0,20026,34686.67,-13.302,0,0,0,
10/8/2023 9:15:00 PM,0,36.57837,43.31173,0,20036.33,34704.33,-13.29667,0,0,0,
10/8/2023 9:30:00 PM,0,36.16455,42.91814,0,20045,34719.67,-13.215,0,0,0,
10/8/2023 9:45:00 PM,0,36.04187,42.48802,0,20060.67,34746.67,-12.99033,0,0,0,
10/8/2023 10:00:00 PM,0,35.64636,41.94458,0,20068.33,34759,-12.74533,0,0,0,
10/8/2023 10:15:00 PM,0,35.00916,41.47953,0,20091.67,34799,-12.40867,0,0,0,
10/8/2023 10:30:00 PM,0,34.80774,41.03469,0,20111,34833.67,-12.04033,0,0,0,
10/8/2023 10:45:00 PM,0.1279927,34.61182,40.73083,0,20103.67,34819.67,-11.70133,0,0,0,
10/8/2023 11:00:00 PM,0.2942892,35.42847,41.38362,0,20100.33,34816.67,-11.29067,0,0,0,
10/8/2023 11:15:00 PM,0.2756034,38.72437,42.89535,0,20107.33,34827,-9.636,0,0,0,
10/8/2023 11:30:00 PM,0.1756375,41.01318,43.85553,0,20063.33,34750.33,-9.011333,0,0,0,
10/8/2023 11:45:00 PM,0.07100172,42.21436,44.63793,0,20039,34709.33,-8.787,0,0,0,
10/9/2023 12:00:00 AM,0.00467112,43.5437,46.42077,0,20043.67,34716.33,-8.551,0,0,0,
10/9/2023 12:15:00 AM,0,45.03967,48.12558,0,20053.67,34732.33,-8.555,0,0,0,
10/9/2023 12:30:00 AM,0,45.02686,48.85803,0,20064.67,34753.33,-8.570333,0,0,0,
10/9/2023 12:45:00 AM,0,45.13855,49.19843,0,20075,34770.67,-8.584666,0,0,0,
10/9/2023 1:00:00 AM,0,45.05981,49.32685,0,20075,34771.67,-8.594,0,0,0,
10/9/2023 1:15:00 AM,0,44.7229,49.03062,0,20081.33,34782.33,-8.600333,0,0,0,
10/9/2023 1:30:00 AM,0,44.84009,48.69898,0,20073,34767,-8.589334,0,0,0,
10/9/2023 1:45:00 AM,0,45.16601,48.54646,0,20062.33,34748.67,-8.568334,0,0,0,
10/9/2023 2:00:00 AM,0,44.60571,48.2741,0,20065.33,34753.67,-8.578667,0,0,0,
10/9/2023 2:15:00 AM,0,44.30359,48.08205,0,20066,34755,-8.572,0,0,0,
10/9/2023 2:30:00 AM,0,43.66455,47.48064,0,20064.33,34752,-8.569,0,0,0,
10/9/2023 2:45:00 AM,0,40.37964,46.52428,0,20065.67,34754.67,-8.578333,0,0,0,
10/9/2023 3:00:00 AM,0,37.78503,45.43679,0,20061,34746.67,-8.558333,0,0,0,
10/9/2023 3:15:00 AM,0,36.29639,44.76418,0,20055.67,34737.33,-8.540667,0,0,0,
10/9/2023 3:30:00 AM,0,35.69031,45.14466,0,20051,34729.67,-8.538,0,0,0,
10/9/2023 3:45:00 AM,0,36.77429,44.45406,0,20045.33,34720.33,-8.533,0,0,0,
10/9/2023 4:00:00 AM,0,35.28748,42.7824,0,20031.33,34696.33,-9.133333,0,0,0,
10/9/2023 4:15:00 AM,0,34.20166,41.61615,0,20026.67,34688,-9.482333,0,0,0,
10/9/2023 4:30:00 AM,0,33.86658,40.67732,0,20016.67,34671,-9.52,0,0,0,
10/9/2023 4:45:00 AM,0,33.27332,40.02563,0,20009,34657.33,-9.549334,0,0,0,
10/9/2023 5:00:00 AM,0,33.06641,39.6403,0,20003.67,34647.67,-11.259,0,0,0,
10/9/2023 5:15:00 AM,0,33.20923,39.21536,0,19988.67,34621,-10.36233,0,0,0,
10/9/2023 5:30:00 AM,0,32.98401,38.62728,0,19989.33,34624,-9.557,0,0,0,
10/9/2023 5:45:00 AM,0,32.24243,38.15864,0,19963.33,34578,-10.429,0,0,0,
10/9/2023 6:00:00 AM,0,31.50818,37.92157,0,19908,34481,-11.77533,0,0,0,
10/9/2023 6:15:00 AM,0,31.1676,37.90452,0,19907.33,34481,-9.433,0,0,0,
10/9/2023 6:30:00 AM,0.05698415,31.58691,37.78189,0,19888,34447,-9.459,0,0,0,
10/9/2023 6:45:00 AM,1.163967,31.59607,37.96599,0,19964,34580.33,-11.344,0,0,0,
10/9/2023 7:00:00 AM,11.01182,32.09412,38.25404,0,19957.67,34567.33,-2.515667,3.635709,3.956406,3.984189,
10/9/2023 7:15:00 AM,37.23447,32.74597,38.68095,0,19914,34492.33,45.17033,17.82248,20.28986,21.04376,
10/9/2023 7:30:00 AM,99.79839,34.90295,40.74713,0,19880.67,34434.33,216.761,66.80021,79.8388,88.16814,
10/9/2023 7:45:00 AM,199.4171,39.48792,42.83174,0,19877.33,34429,580.6377,186.3497,195.9065,216.3138,
10/9/2023 8:00:00 AM,310.0541,46.75354,44.38706,0,19886.67,34446.33,1071.015,348.2202,356.2934,389.1421,
10/9/2023 8:15:00 AM,422.7616,54.24255,46.59727,0.1426089,19892.67,34455.33,1586.558,514.9531,524.4489,570.3826,
10/9/2023 8:30:00 AM,539.2988,60.93506,48.84702,0.1715745,19885,34444.33,2092.604,678.2302,696.8887,750.4742,
10/9/2023 8:45:00 AM,657.0931,73.0365,51.7747,0.04219333,19867.67,34413.67,2595.953,845.6375,867.7988,923.1063,
10/9/2023 9:00:00 AM,745.49,87.13745,54.13187,0.1409333,19847,34376.67,3018.078,991.5164,1016.785,1058.726,
10/9/2023 9:15:00 AM,789.2225,93.0719,55.69256,0.1277055,19826.33,34339.67,3180.158,1043.323,1081.602,1108.253,
10/9/2023 9:30:00 AM,812.0068,98.16772,57.55123,0.02658666,19821.67,34334,3240.835,1064.608,1102.425,1130.358,
10/9/2023 9:45:00 AM,826.6478,101.7328,59.26737,0.09176002,19807,34308,3281.429,1080.387,1115.893,1144.823,
10/9/2023 10:00:00 AM,833.9709,103.2892,60.94061,0.3628866,19794.33,34287,3302.007,1084.324,1125.787,1152.551,
10/9/2023 10:15:00 AM,835.7605,106.3122,62.15552,0.6643666,19739,34189.67,3305.43,1083.795,1128.085,1155.757,
10/9/2023 10:30:00 AM,832.5953,107.0026,62.98726,0.5673789,19716.67,34151.33,3279.045,1076.147,1119.865,1147.536,
10/9/2023 10:45:00 AM,827.7248,105.4993,63.78085,0.7761331,19730,34173,3246.235,1066.619,1108.111,1134.57,
10/9/2023 11:00:00 AM,823.1988,103.8477,64.59729,1.175496,19723.33,34162.33,3233.267,1058.558,1105.498,1132.051,
10/9/2023 11:15:00 AM,817.0012,101.4343,65.50439,1.322423,19732,34176.67,3205.837,1048.742,1095.826,1123.199,
10/9/2023 11:30:00 AM,808.4079,102.5531,66.01227,1.434103,19727.33,34169.33,3174.676,1035.665,1085.893,1114.93,
10/9/2023 11:45:00 AM,801.6613,101.178,66.33786,1.231679,19726,34168.33,3146.844,1027.315,1075.035,1105.39,
