Lafayette Monthly
Start date:,10/1/2023 12:00:00 AM
End date:,10/31/2023 12:00:00 AM

Timestamp,POA Sensor,Weather station module temperature,Weather station ambient temperature,Max wind speed - Weather Station 1 (Standard w/ K&Z POA),Production meter L-N voltage,Production meter L-L voltage,Production meter active power,"Schneider XC 665kW Inverter - 1A, Line kW","Schneider XC 665kW Inverter - 1B, Line kW","Schneider XC 665kW Inverter - 1C, Line kW"
,W/m²,°F,°F,mph,V,V,kW,kW,kW,kW
10/9/2023 9:00:00 AM,352.2091,59.1867,49.87274,0,7494,12980.67,406.0728,120.9711,146.4321,139.9972
10/9/2023 9:15:00 AM,392.7896,64.53381,51.80378,0,7499.667,12989.33,502.4313,148.2477,180.2613,174.9884
10/9/2023 9:30:00 AM,448.1849,69.47117,53.24529,0,7500.667,12991.33,604.8411,180.1558,215.0646,211.4634
10/9/2023 9:45:00 AM,511.7898,75.76919,55.3979,0,7512.333,13011.67,690.7089,206.9719,246.4098,245.4151
10/9/2023 10:00:00 AM,425.6312,80.21347,58.29182,0,7519,13022.67,538.2776,159.5809,205.7193,202.8658
10/9/2023 10:15:00 AM,410.4636,78.01245,59.86109,1,7518.667,13022.67,658.3458,177.782,197.3089,204.3574
10/9/2023 10:30:00 AM,611.0935,89.02872,62.19291,1,7520,13025.67,722.0396,261.4939,288.8122,287.8622
10/9/2023 10:45:00 AM,544.1561,86.6553,64.2808,1,7522.333,13028,632.8347,219.9432,254.0464,263.4432
10/9/2023 11:00:00 AM,634.8854,86.6616,65.26567,2,7529,13039,873.4188,302.4085,310.9155,307.5881
10/9/2023 11:15:00 AM,780.973,96.44606,67.20525,2,7532,13045,1097.697,336.0585,378.2776,383.2815
10/9/2023 11:30:00 AM,814.2549,98.58427,68.70556,4,7528.667,13038.67,1137.484,349.5491,391.3769,396.6397
10/9/2023 11:45:00 AM,843.7142,101.3071,70.36246,3,7530.667,13041.33,1177.283,361.6715,404.822,410.975
10/9/2023 12:00:00 PM,903.0486,104.8914,72.13791,4,7536.667,13052.67,1250.749,383.8167,429.3242,436.317
10/9/2023 12:15:00 PM,846.8844,106.8049,73.43358,4,7539,13056,1226.188,362.3869,398.9257,406.5835
10/9/2023 12:30:00 PM,808.2703,106.6341,73.86057,4,7535.333,13052,1199.091,373.0519,379.5877,387.7184
10/9/2023 12:45:00 PM,821.3688,104.2748,74.39172,3,7533,13049,1119.434,345.8732,390.9622,400.4926
10/9/2023 1:00:00 PM,820.8464,102.7495,74.75636,3,7532,13044.33,1114.89,335.3119,392.5334,405.9684
10/9/2023 1:15:00 PM,818.5638,104.437,74.73849,3,7529,13041.33,1098.417,350.326,393.4141,393.0364
10/9/2023 1:30:00 PM,811.0618,109.3445,75.68943,3,7526.333,13035,1077.784,323.3912,382.125,378.9536
10/9/2023 1:45:00 PM,941.5163,104.5704,75.68525,2,7527.333,13037.33,1238.406,373.6838,441.6136,449.9731
10/9/2023 2:00:00 PM,734.5864,110.6681,77.8971,3,7528.667,13038.33,989.5209,296.1775,342.0765,343.8697
10/9/2023 2:15:00 PM,524.6653,96.62311,76.08418,2,7527,13035.33,744.0542,228.4394,250.9379,258.9759
10/9/2023 2:30:00 PM,317.669,90.0238,74.90763,2,7520.667,13025.33,408.7853,122.6266,156.277,161.0795
10/9/2023 2:45:00 PM,504.9631,87.20348,73.76461,2,7530.333,13042.33,771.6494,203.2571,238.6402,244.0096
10/9/2023 3:00:00 PM,921.001,101.0314,75.11302,2,7538.333,13055.33,1156.63,337.2607,418.4143,435.0358
10/9/2023 3:15:00 PM,680.209,104.6774,76.49433,3,7535,13051.33,932.3557,250.0608,305.12,330.3004
10/9/2023 3:30:00 PM,701.8742,99.20963,76.80222,3,7535.667,13050.33,956.0923,289.4328,328.44,345.0264
10/9/2023 3:45:00 PM,640.0361,101.1711,77.28961,3,7534.667,13050,871.3253,260.5064,297.8105,313.5552
10/9/2023 4:00:00 PM,597.2793,96.67666,76.77604,3,7530,13042,807.5304,238.6338,277.0269,292.3899
10/9/2023 4:15:00 PM,544.7129,94.90551,76.39886,2,7528.667,13039,728.462,211.3127,251.8415,265.5949
10/9/2023 4:30:00 PM,509.2393,94.04652,76.08317,2,7528.667,13039.33,671.1172,192.7532,233.4108,245.2462
10/9/2023 4:45:00 PM,442.0738,91.41527,75.77554,2,7525,13035.33,572.8123,165.0621,201.845,211.5651
10/9/2023 5:00:00 PM,372.7987,87.13335,75.24659,3,7522.667,13030.33,471.8908,133.3416,165.4968,173.9281
10/9/2023 5:15:00 PM,274.3105,83.07906,74.03719,3,7520,13025.67,333.548,95.32302,118.3791,119.9149
10/9/2023 5:30:00 PM,132.8441,75.29857,72.5205,2,7499.333,12989,153.8135,54.79794,59.93041,58.13224
10/9/2023 5:45:00 PM,168.06,73.16988,71.68182,1,7498,12986,185.811,54.49823,68.54558,60.89575
10/9/2023 6:00:00 PM,86.7188,72.25838,71.37805,1,7496,12982.33,98.11996,32.84232,36.99302,32.54541
10/9/2023 6:15:00 PM,46.86207,67.89611,70.25771,0,7495.667,12981.33,56.15486,17.24975,20.82229,21.05932
10/9/2023 6:30:00 PM,21.072,64.79189,68.81025,0,7490,12973,20.66116,6.965698,8.27924,8.869597
10/9/2023 6:45:00 PM,2.579961,62.04879,67.2682,0,7476.333,12949,-4.160468,-0.3431892,-0.1279446,0.01205822
10/9/2023 7:00:00 PM,0,60.44691,66.03988,0,7469,12936.33,-9.868104,-2.117734,-2.119329,-1.961581
10/9/2023 7:15:00 PM,0,59.02769,64.9081,0,7469.667,12936,-10.63292,-2.303075,-2.389375,-2.254306
10/9/2023 7:30:00 PM,0,56.77467,63.48981,0,7473.667,12943,-4.884621,-0.1563355,-0.2852335,-0.5683573
10/9/2023 7:45:00 PM,0,55.18204,62.20931,0,7480,12953.67,-3.720501,0,0,0
10/9/2023 8:00:00 PM,0,54.55343,61.23624,0,7484,12962,-3.729598,0,0,0
10/9/2023 8:15:00 PM,0,55.28957,60.73993,0,7488.333,12970.33,-3.732286,0,0,0
10/9/2023 8:30:00 PM,0,55.53598,60.42211,0,7492.333,12976,-3.739564,0,0,0
10/9/2023 8:45:00 PM,0,55.58205,60.18082,0,7499.333,12987.67,-3.749358,0,0,0
10/9/2023 9:00:00 PM,0.0209845,55.51231,60.02827,0,7513.333,13011,-3.771528,0,0,0
10/9/2023 9:15:00 PM,0.2503916,55.76074,59.99709,0,7521,13024,-3.785899,0,0,0
10/9/2023 9:30:00 PM,0.3121423,56.12077,60.11352,0,7523,13027.67,-3.787481,0,0,0
10/9/2023 9:45:00 PM,0.0137483,55.28604,60.10071,0,7531.333,13043.33,-3.801314,0,0,0
10/9/2023 10:00:00 PM,0.1980022,55.43159,59.94908,0,7542.333,13061,-3.819641,0,0,0
10/9/2023 10:15:00 PM,0,55.2953,59.92724,0,7540,13057.67,-3.81412,0,0,0
10/9/2023 10:30:00 PM,0,53.3692,59.3639,0,7542.667,13063,-3.819324,0,0,0
10/9/2023 10:45:00 PM,0.3635884,53.01679,59.04423,0,7550.333,13075.67,-3.825824,0,0,0
10/9/2023 11:00:00 PM,0.245082,54.09524,59.05082,0,7551.333,13081,-3.831621,0,0,0
10/9/2023 11:15:00 PM,0,53.31477,58.88599,0,7552.667,13082.33,-3.837289,0,0,0
10/9/2023 11:30:00 PM,0,51.63227,58.27869,0,7560,13092,-3.84338,0,0,0
10/9/2023 11:45:00 PM,0,49.56121,57.25994,0,7563.333,13098.33,-3.84666,0,0,0
10/10/2023 12:00:00 AM,0,49.69801,56.45108,0,7570.333,13112,-3.862439,0,0,0
10/10/2023 12:15:00 AM,0.02948141,51.13265,56.1988,0,7577,13123.33,-3.872371,0,0,0
10/10/2023 12:30:00 AM,0,50.23587,55.99806,0,7576.333,13123,-3.874165,0,0,0
10/10/2023 12:45:00 AM,0,48.05652,55.33875,0,7581.667,13132,-3.878097,0,0,0
10/10/2023 1:00:00 AM,0.04341917,46.57906,54.44742,0,7584.667,13135,-3.880878,0,0,0
10/10/2023 1:15:00 AM,0.0450282,47.05373,53.87514,0,7572,13114.33,-3.86,0,0,0
10/10/2023 1:30:00 AM,0,45.86322,53.43275,0,7575.667,13121.67,-3.868903,0,0,0
10/10/2023 1:45:00 AM,0.2358522,46.4745,53.14677,0,7569.667,13109.67,-3.859525,0,0,0
10/10/2023 2:00:00 AM,0,46.15171,53.10302,0,7570.333,13111.67,-3.861245,0,0,0
10/10/2023 2:15:00 AM,0,44.93636,52.6703,0,7570.667,13112,-3.86,0,0,0
10/10/2023 2:30:00 AM,0,44.13804,52.05038,0,7572.333,13115,-3.862677,0,0,0
10/10/2023 2:45:00 AM,0,43.55468,51.31721,0,7572.667,13115,-3.863834,0,0,0
10/10/2023 3:00:00 AM,0,44.13353,51.00322,0,7572,13114,-3.864986,0,0,0
10/10/2023 3:15:00 AM,0,42.97118,50.60383,0,7574.333,13117.67,-3.867437,0,0,0
10/10/2023 3:30:00 AM,0,42.14524,50.00132,0,7571.333,13113.33,-3.864446,0,0,0
10/10/2023 3:45:00 AM,0,41.76609,49.58692,0,7570.333,13111.67,-3.860047,0,0,0
10/10/2023 4:00:00 AM,0,41.63749,49.34642,0,7568.667,13108.67,-3.857301,0,0,0
10/10/2023 4:15:00 AM,0,41.16661,48.93058,0,7568.667,13107,-3.857475,0,0,0
10/10/2023 4:30:00 AM,0,41.0103,48.60983,0,7563,13098.33,-3.852087,0,0,0
10/10/2023 4:45:00 AM,0,40.48623,48.24905,0,7558,13089.67,-3.844255,0,0,0
10/10/2023 5:00:00 AM,0,40.0588,47.89149,0,7544.667,13067,-3.82541,0,0,0
10/10/2023 5:15:00 AM,0,40.22573,47.69669,0,7539.333,13056,-3.816118,0,0,0
10/10/2023 5:30:00 AM,0,40.08142,47.50744,0,7533,13046.33,-3.80577,0,0,0
10/10/2023 5:45:00 AM,0,39.423,47.19193,0,7535,13050,-3.804815,0,0,0
10/10/2023 6:00:00 AM,0,39.27519,46.96712,0,7519,13022.67,-3.784585,0,0,0
10/10/2023 6:15:00 AM,0,39.29214,46.78102,0,7504.333,12997.67,-3.764629,0,0,0
10/10/2023 6:30:00 AM,0,39.22428,46.75685,0,7504,12998.33,-3.768766,0,0,0
10/10/2023 6:45:00 AM,0,38.81361,46.40992,0,7515,13014.67,-3.782824,0,0,0
10/10/2023 7:00:00 AM,0,38.67522,46.2993,0,7499.667,12990.33,-3.764599,0,0,0
10/10/2023 7:15:00 AM,1.187223,39.1952,46.03442,0,7515.333,13013.67,-6.459371,-1.094411,-0.9891952,-0.7755772
10/10/2023 7:30:00 AM,8.932945,39.28748,46.02007,0,7516.667,13018.67,1.905143,1.399091,1.917844,2.100187
10/10/2023 7:45:00 AM,30.94343,40.21674,46.44844,0,7518,13022.33,15.57088,5.5643,6.605162,6.85457
10/10/2023 8:00:00 AM,92.57886,42.49223,47.18429,0,7519.667,13023.67,46.2732,13.87101,18.5665,17.06992
10/10/2023 8:15:00 AM,82.34879,46.11295,47.77034,0,7511.667,13011.33,65.52653,19.44959,25.23129,23.48759
10/10/2023 8:30:00 AM,85.58654,46.36625,48.91769,0,7505.667,13002,91.18082,27.14137,34.60114,34.12716
10/10/2023 8:45:00 AM,268.6653,52.6482,50.12193,0,7510,13006.33,304.8256,90.2836,108.9155,107.1716
10/10/2023 9:00:00 AM,319.9316,62.09662,52.49152,0,7510.333,13007.33,420.0676,120.9243,144.195,143.9473
10/10/2023 9:15:00 AM,375.5448,65.91438,54.37399,0,7511.333,13008.33,471.5761,136.5936,163.2949,164.9419
10/10/2023 9:30:00 AM,396.9775,74.358,56.82272,0,7519,13023,553.5003,155.7937,185.915,184.9467
10/10/2023 9:45:00 AM,484.854,81.77364,59.65586,0,7524,13032,649.0389,194.9588,228.088,227.1529
10/10/2023 10:00:00 AM,344.9652,84.39217,62.08503,0,7523.333,13030.67,480.4605,149.1775,163.2538,164.4589
10/10/2023 10:15:00 AM,266.4997,80.95942,64.07643,0,7520.333,13024.67,359.0403,107.1284,125.8033,128.6623
10/10/2023 10:30:00 AM,337.3767,80.17225,64.58003,0,7517.333,13018.33,541.1826,131.8852,160.059,165.7956
10/10/2023 10:45:00 AM,366.5603,85.64844,66.59411,0,7522,13026.33,465.9161,139.34,177.7417,177.568
10/10/2023 11:00:00 AM,220.9395,81.78366,67.55768,0,7522.667,13029.33,304.9526,90.64693,106.8146,108.9062
10/10/2023 11:15:00 AM,306.4793,81.3356,67.87336,1,7522.667,13029.33,462.534,143.5136,146.8492,147.8515
10/10/2023 11:30:00 AM,587.3704,92.45042,69.85403,2,7530.667,13043,818.1586,268.8989,276.0064,281.5146
10/10/2023 11:45:00 AM,594.2586,95.72935,71.50433,2,7534.667,13047.67,923.2844,234.4716,274.5856,265.9799
10/10/2023 12:00:00 PM,420.1214,98.18859,73.24052,2,7532,13044,533.0336,169.2126,202.01,204.9129
10/10/2023 12:15:00 PM,612.8949,94.2983,74.19414,2,7534,13049,866.0381,272.0833,290.8198,298.0072
10/10/2023 12:30:00 PM,312.7127,97.20062,74.9656,1,7527.667,13037,430.4792,126.51,146.8585,150.2851
10/10/2023 12:45:00 PM,631.4538,94.01787,74.40111,0,7529.667,13042,827.8942,274.247,297.2812,310.2794
10/10/2023 1:00:00 PM,909.6254,110.1818,76.10027,2,7529.333,13040.67,1232.857,375.8091,421.9871,428.5794
10/10/2023 1:15:00 PM,871.08,115.4465,79.07059,4,7525.333,13034.67,1186.298,364.9943,406.444,414.7316
10/10/2023 1:30:00 PM,864.8895,116.3438,80.8627,3,7522.333,13028,1178.626,362.8561,404.3144,411.8227
10/10/2023 1:45:00 PM,857.835,115.0227,81.66747,3,7523,13028.67,1171.953,361.2271,401.5165,409.3547
10/10/2023 2:00:00 PM,848.5869,113.7362,81.72887,3,7522,13029,1157.702,356.8876,396.5905,404.8419
10/10/2023 2:15:00 PM,861.1766,118.5081,84.08659,3,7519.333,13022.67,1163.297,357.6125,398.2426,407.9992
10/10/2023 2:30:00 PM,801.3191,118.0371,85.09039,2,7519,13022.33,1087.893,334.4074,371.1374,382.106
10/10/2023 2:45:00 PM,745.0491,115.4165,84.72626,1,7520.667,13025.67,982.8112,311.0109,342.0514,359.9225
10/10/2023 3:00:00 PM,721.7968,113.2694,84.42334,2,7520.667,13025.33,1015.735,307.1127,332.149,341.3573
10/10/2023 3:15:00 PM,758.0585,111.2356,84.75052,3,7518,13020.33,990.1946,292.0243,335.9001,351.0788
10/10/2023 3:30:00 PM,638.3478,109.6601,84.70969,3,7507.667,13002,849.3875,266.6694,293.6985,311.7133
10/10/2023 3:45:00 PM,589.9641,111.086,85.49059,2,7502.667,12994.33,816.9489,242.0887,265.6895,279.6624
10/10/2023 4:00:00 PM,445.9208,103.0469,84.91459,3,7499,12988.33,570.6297,158.0676,200.7324,214.0525
10/10/2023 4:15:00 PM,513.8535,97.28309,83.61963,2,7500.667,12991.33,676.2593,194.3708,234.9076,243.1265
10/10/2023 4:30:00 PM,509.5534,101.6204,83.62649,3,7502.333,12993.67,666.4937,191.1467,229.1329,242.1217
10/10/2023 4:45:00 PM,425.3619,100.0987,83.56099,1,7499.667,12989.67,546.7294,161.2413,190.2077,193.7335
10/10/2023 5:00:00 PM,370.4856,97.29816,82.94984,1,7497.333,12986.33,460.994,130.9937,161.4753,168.7782
10/10/2023 5:15:00 PM,295.8791,93.5516,82.2678,1,7491.667,12976.67,347.6612,100.9108,125.4869,125.3821
10/10/2023 5:30:00 PM,251.0121,90.31465,81.50322,1,7481,12958.33,276.2862,80.48937,101.1321,96.54652
10/10/2023 5:45:00 PM,186.23,86.12552,80.79164,1,7476.667,12950,182.6848,56.1342,70.63226,60.00573
10/10/2023 6:00:00 PM,66.65134,79.63202,78.99593,1,7471.667,12940,88.96854,30.85811,35.93762,25.59243
10/10/2023 6:15:00 PM,26.19679,72.84196,77.03587,0,7463.667,12925.33,38.01288,13.77852,15.35888,11.82588
10/10/2023 6:30:00 PM,14.59568,68.20343,74.73795,0,7479,12954,11.6995,4.413788,5.363174,5.489385
10/10/2023 6:45:00 PM,4.376664,64.84772,72.27653,0,7478,12952.67,-1.096211,0.5107775,0.9568303,1.051144
10/10/2023 7:00:00 PM,0,62.10201,70.12127,0,7455,12911.67,-9.315319,-1.987314,-1.918546,-1.810771
10/10/2023 7:15:00 PM,0,59.65535,68.0634,0,7443.667,12891,-10.5164,-2.235693,-2.322324,-2.252934
10/10/2023 7:30:00 PM,0,57.97256,66.50415,0,7450,12904,-4.279061,0,-0.06475434,-0.3151793
10/10/2023 7:45:00 PM,0,56.66913,65.00095,0,7457.333,12914.67,-3.683616,0,0,0
10/10/2023 8:00:00 PM,0,55.92,63.88611,0,7467.333,12932.33,-3.699515,0,0,0
10/10/2023 8:15:00 PM,0,55.39089,62.95418,0,7470.667,12937.33,-3.70481,0,0,0
10/10/2023 8:30:00 PM,0,54.93127,62.18436,0,7474,12944,-3.711374,0,0,0
10/10/2023 8:45:00 PM,0,54.36894,61.54385,0,7483.667,12961.67,-3.726766,0,0,0
10/10/2023 9:00:00 PM,0,54.339,61.24496,0,7488.333,12970,-3.732524,0,0,0
10/10/2023 9:15:00 PM,0,54.1758,60.93681,0,7493.333,12976,-3.737378,0,0,0
10/10/2023 9:30:00 PM,0,54.22986,60.7265,0,7503.667,12996.33,-3.750845,0,0,0
10/10/2023 9:45:00 PM,0,53.13897,60.16771,0,7514.333,13013.67,-3.765636,0,0,0
10/10/2023 10:00:00 PM,0,52.27137,59.43928,0,7526.667,13035.67,-3.790452,0,0,0
10/10/2023 10:15:00 PM,0,51.80112,58.82554,0,7534,13049.67,-3.803128,0,0,0
10/10/2023 10:30:00 PM,0,51.22942,58.26772,0,7538.667,13057,-3.805268,0,0,0
10/10/2023 10:45:00 PM,0,51.28637,57.81852,0,7548,13072.33,-3.820429,0,0,0
10/10/2023 11:00:00 PM,0,51.45543,57.70113,0,7558.667,13090.67,-3.839468,0,0,0
10/10/2023 11:15:00 PM,0.04559672,51.43371,57.53935,0,7562,13097,-3.846564,0,0,0
10/10/2023 11:30:00 PM,0.1949661,51.46273,57.4781,0,7571,13111.33,-3.858433,0,0,0
10/10/2023 11:45:00 PM,0.01866421,51.34607,57.34131,0,7585.333,13137.33,-3.881314,0,0,0
10/11/2023 12:00:00 AM,0,51.01936,57.26647,0,7590.667,13145.67,-3.89,0,0,0
10/11/2023 12:15:00 AM,0,51.11375,57.06145,0,7595.333,13155.67,-3.900248,0,0,0
10/11/2023 12:30:00 AM,0.02948141,51.27317,57.00517,0,7593.333,13150.33,-3.896157,0,0,0
10/11/2023 12:45:00 AM,0,51.09632,56.89625,0,7589,13145,-3.888265,0,0,0
10/11/2023 1:00:00 AM,0,50.49577,56.67202,0,7593.333,13150.67,-3.897348,0,0,0
10/11/2023 1:15:00 AM,0,50.07094,56.3618,0,7598.667,13159.33,-3.9,0,0,0
10/11/2023 1:30:00 AM,0,49.9397,56.0286,0,7590,13145.33,-3.890647,0,0,0
10/11/2023 1:45:00 AM,0,49.81739,55.82074,0,7588,13142.33,-3.886534,0,0,0
10/11/2023 2:00:00 AM,0,49.5647,55.62252,0,7590.333,13147.33,-3.89327,0,0,0
10/11/2023 2:15:00 AM,0,49.21208,55.36633,0,7596.667,13158.67,-3.903152,0,0,0
10/11/2023 2:30:00 AM,0,48.92537,55.0894,0,7602,13166,-3.910289,0,0,0
10/11/2023 2:45:00 AM,0,48.30523,54.72307,0,7605.333,13171.33,-3.915268,0,0,0
10/11/2023 3:00:00 AM,0,47.81604,54.33395,0,7606,13171.67,-3.915938,0,0,0
10/11/2023 3:15:00 AM,0,47.60088,54.06017,0,7606.333,13171.33,-3.917701,0,0,0
10/11/2023 3:30:00 AM,0,46.72601,53.5332,0,7605,13171.67,-3.916215,0,0,0
10/11/2023 3:45:00 AM,0,45.9469,52.99176,0,7604,13170,-3.912216,0,0,0
10/11/2023 4:00:00 AM,0,46.62666,52.83142,0,7574.333,13117.67,-3.866681,0,0,0
10/11/2023 4:15:00 AM,0,47.04766,52.8442,0,7578,13125.67,-3.87338,0,0,0
10/11/2023 4:30:00 AM,0,47.36609,52.86478,0,7582,13131.67,-3.882711,0,0,0
10/11/2023 4:45:00 AM,0,47.0079,52.88654,0,7579.333,13125.67,-3.873004,0,0,0
10/11/2023 5:00:00 AM,0,46.21708,52.53902,0,7572.667,13115.33,-3.864119,0,0,0
10/11/2023 5:15:00 AM,0,45.12744,52.13512,0,7567.333,13106,-3.861593,0,0,0
10/11/2023 5:30:00 AM,0,45.52778,51.9105,0,7562.667,13098.33,-3.850676,0,0,0
10/11/2023 5:45:00 AM,0,45.21653,51.732,0,7562.667,13098.67,-3.853063,0,0,0
10/11/2023 6:00:00 AM,0,44.91895,51.41438,0,7544.667,13065.33,-3.826922,0,0,0
10/11/2023 6:15:00 AM,0,44.95483,51.2711,0,7526,13033.67,-3.796576,0,0,0
10/11/2023 6:30:00 AM,0,44.55574,51.06527,0,7524.333,13031,-3.794604,0,0,0
10/11/2023 6:45:00 AM,0,44.59351,50.92414,0,7529.667,13041.67,-3.80336,0,0,0
10/11/2023 7:00:00 AM,0,43.8954,50.72383,0,7518,13021,-3.790365,0,0,0
10/11/2023 7:15:00 AM,0.620555,42.81279,50.30336,0,7519.333,13023.67,-5.893703,-0.879212,-0.8179126,-0.6485297
10/11/2023 7:30:00 AM,13.16554,43.30966,49.98951,0,7520.667,13024,7.434918,3.092268,3.857668,3.994158
10/11/2023 7:45:00 AM,37.81479,44.89542,49.97136,0,7522,13026,35.60991,11.22301,13.55721,14.1287
10/11/2023 8:00:00 AM,84.89269,47.75892,50.69025,0,7516,13017.67,70.17921,21.75073,25.99913,25.7292
10/11/2023 8:15:00 AM,138.6559,50.5429,52.24271,0,7517,13020.67,129.5248,37.89864,49.56855,45.60168
10/11/2023 8:30:00 AM,128.2722,54.88332,53.49345,0,7522.667,13031,141.8621,40.89032,50.9416,50.49675
10/11/2023 8:45:00 AM,120.8003,55.22729,54.81844,0,7527,13037,157.695,47.13505,56.06116,57.01262
10/11/2023 9:00:00 AM,146.1122,57.68113,55.757,0,7529,13040,194.5146,59.45691,69.0853,70.0964
10/11/2023 9:15:00 AM,203.1216,59.24443,56.94724,0,7522.333,13029,257.8255,77.25131,89.85914,90.87351
10/11/2023 9:30:00 AM,376.0453,68.71655,58.56226,0,7530.667,13044.67,448.4972,143.3002,167.2591,166.8095
10/11/2023 9:45:00 AM,218.9454,69.94289,60.08868,0,7530.667,13042,302.6314,90.7424,106.98,107.4431
10/11/2023 10:00:00 AM,399.6528,71.45221,61.46033,0,7536,13052,501.317,170.2004,197.8445,199.7941
10/11/2023 10:15:00 AM,275.4243,75.81604,63.46695,0,7532,13043.67,396.5266,118.2847,136.7538,138.2524
10/11/2023 10:30:00 AM,271.2072,79.49593,64.87807,0,7531,13041.33,379.494,112.7179,131.6257,133.8715
10/11/2023 10:45:00 AM,320.6338,81.21876,66.77962,0,7530,13040.67,448.8986,136.4827,155.2836,157.9724
10/11/2023 11:00:00 AM,331.4843,84.68956,68.01849,0,7533,13048,473.3065,140.2224,160.9395,165.7504
10/11/2023 11:15:00 AM,304.4858,83.72687,69.24525,0,7533.667,13048.33,426.8262,127.212,149.0309,151.5618
10/11/2023 11:30:00 AM,321.8645,86.07359,70.28442,0,7532,13046,461.2799,137.3712,160.8243,163.7267
10/11/2023 11:45:00 AM,320.3435,86.52967,71.30231,1,7529.667,13040.67,460.2452,137.2853,160.1391,162.7471
10/11/2023 12:00:00 PM,397.4999,88.0651,72.23357,0,7538,13056,566.5398,170.8884,196.0365,199.4066
10/11/2023 12:15:00 PM,296.1862,88.10265,72.79733,0,7535,13050.33,423.4507,126.9275,147.5566,150.1621
10/11/2023 12:30:00 PM,349.0874,88.3156,73.27974,0,7531.667,13043,502.1592,150.6982,175.8911,178.7461
10/11/2023 12:45:00 PM,332.8925,90.22538,73.9455,0,7525.333,13034,481.8477,144.7738,168.8277,171.629
10/11/2023 1:00:00 PM,216.1308,86.13097,73.8084,0,7520,13025,319.3971,95.5331,111.941,113.7767
10/11/2023 1:15:00 PM,257.0652,83.63452,73.75047,0,7509.667,13008.67,375.7077,111.9459,131.5032,133.845
10/11/2023 1:30:00 PM,210.5559,82.40614,73.13515,0,7510.333,13007,312.4327,93.11773,109.6316,111.5085
10/11/2023 1:45:00 PM,273.6546,82.99773,73.15174,0,7508.333,13004.33,402.0334,119.7562,140.7065,142.3669
10/11/2023 2:00:00 PM,280.2985,84.33896,73.48466,0,7509.667,13005,412.9159,123.3738,144.3695,147.164
10/11/2023 2:15:00 PM,218.56,84.67496,73.52689,0,7510,13006,324.4497,96.84454,113.6945,115.6098
10/11/2023 2:30:00 PM,187.3194,80.64808,73.46563,0,7510.667,13008,283.1729,84.60545,99.42613,101.0879
10/11/2023 2:45:00 PM,189.4635,79.91106,72.53287,0,7506.333,12999.33,286.0208,85.41362,100.3442,101.914
10/11/2023 3:00:00 PM,135.7265,77.85567,72.57224,0,7505.667,12999,202.7775,60.58484,71.62572,72.73846
10/11/2023 3:15:00 PM,106.2027,74.61738,71.78768,0,7504,12994.67,159.8706,48.03789,56.72828,57.60509
10/11/2023 3:30:00 PM,112.6393,72.96818,71.02213,0,7503,12995,167.5316,50.44049,59.41329,60.40217
10/11/2023 3:45:00 PM,90.70492,72.55518,70.50013,0,7497.333,12986,132.7993,40.10298,47.35314,48.14399
10/11/2023 4:00:00 PM,73.56487,70.67177,69.66439,0,7491.667,12975,107.0782,32.43159,38.49031,39.09866
10/11/2023 4:15:00 PM,67.89294,69.33123,69.18388,0,7509.667,13006.67,97.9413,29.75084,35.41109,35.90944
10/11/2023 4:30:00 PM,68.55637,68.58517,68.80582,0,7516,13017.33,99.35226,30.12032,35.78397,36.30499
10/11/2023 4:45:00 PM,82.90182,69.07002,68.68131,0,7518,13021.33,119.1476,35.7505,42.75698,43.40165
10/11/2023 5:00:00 PM,63.55755,69.20615,68.63332,0,7514.333,13015,87.17059,26.57673,31.72047,32.15068
10/11/2023 5:15:00 PM,66.9095,68.39632,68.49335,0,7511,13006.67,93.01276,28.21538,33.62139,34.09343
10/11/2023 5:30:00 PM,42.16949,67.72164,68.36311,0,7505.667,12998.33,54.8539,16.9668,20.31695,20.71337
10/11/2023 5:45:00 PM,32.28926,65.53442,67.4577,0,7504.333,12996.33,40.15662,12.58912,15.23442,15.61391
10/11/2023 6:00:00 PM,18.33841,63.74817,66.9689,0,7510.333,13007,19.4326,6.624858,8.031417,8.317276
10/11/2023 6:15:00 PM,7.474465,61.69338,66.15127,0,7502.667,12993.33,4.269399,2.085986,2.732976,2.910458
10/11/2023 6:30:00 PM,2.32621,60.08509,65.38975,0,7487,12968,-3.437036,-0.1582524,0.07159387,0.2055521
10/11/2023 6:45:00 PM,0.0688211,58.79454,64.24741,0,7469,12936,-8.721398,-1.817945,-1.740207,-1.615643
10/11/2023 7:00:00 PM,0,57.84142,63.49311,0,7468.333,12933.67,-6.543843,-0.4788657,-0.8871329,-1.293698
10/11/2023 7:15:00 PM,0,57.21828,62.59235,0,7472,12940.33,-3.713362,0,0,0
10/11/2023 7:30:00 PM,0,57.04857,62.05669,0,7475.333,12945.67,-3.720518,0,0,0
10/11/2023 7:45:00 PM,0,56.87407,61.67423,0,7480.333,12954,-3.726998,0,0,0
10/11/2023 8:00:00 PM,0,56.64034,61.41868,0,7492,12974,-3.746322,0,0,0
10/11/2023 8:15:00 PM,0,56.49593,61.14931,0,7497,12984,-3.755787,0,0,0
10/11/2023 8:30:00 PM,0,56.51095,60.99062,0,7502.667,12993,-3.765183,0,0,0
10/11/2023 8:45:00 PM,0,56.54171,60.85065,0,7506.333,12999,-3.770494,0,0,0
10/11/2023 9:00:00 PM,0,56.65197,60.72153,0,7514.333,13012.67,-3.781997,0,0,0
