Timestamp,Inverter active power,"Inverter A, AC Power","Inverter B, AC Power","Inverter C, AC Power","Inverter D, AC Power","Inverter E, AC Power"
10/28/2023 12:45:00 AM,0,0,0,0,0,0
10/28/2023 1:00:00 AM,0,0,0,0,0,0
10/28/2023 1:15:00 AM,0,0,0,0,0,0
10/28/2023 1:30:00 AM,0,0,0,0,0,0
10/28/2023 1:45:00 AM,0,0,0,0,0,0
10/28/2023 2:00:00 AM,0,0,0,0,0,0
10/28/2023 2:15:00 AM,0,0,0,0,0,0
10/28/2023 2:30:00 AM,0,0,0,0,0,0
10/28/2023 2:45:00 AM,0,0,0,0,0,0
10/28/2023 3:00:00 AM,0,0,0,0,0,0
10/28/2023 3:15:00 AM,0,0,0,0,0,0
10/28/2023 3:30:00 AM,0,0,0,0,0,0
10/28/2023 3:45:00 AM,0,0,0,0,0,0
10/28/2023 4:00:00 AM,0,0,0,0,0,0
10/28/2023 4:15:00 AM,0,0,0,0,0,0
10/28/2023 4:30:00 AM,0,0,0,0,0,0
10/28/2023 4:45:00 AM,0,0,0,0,0,0
10/28/2023 5:00:00 AM,0,0,0,0,0,0
10/28/2023 5:15:00 AM,0,0,0,0,0,0
10/28/2023 5:30:00 AM,0,0,0,0,0,0
10/28/2023 5:45:00 AM,0,0,0,0,0,0
10/28/2023 6:00:00 AM,0,0,0,0,0,0
10/28/2023 6:15:00 AM,0,0,0,0,0,0
10/28/2023 6:30:00 AM,0,0,0,0,0,0
10/28/2023 6:45:00 AM,0,0,0,0,0,0
10/28/2023 7:00:00 AM,0,0,0,0,0,0
10/28/2023 7:15:00 AM,0,0,0,0,0,0
10/28/2023 7:30:00 AM,9.688,2.3905,2.359,2.438,2.5005,0
10/28/2023 7:45:00 AM,29.8,7.4505,6.7305,6.747,8.872,0
10/28/2023 8:00:00 AM,87.572,23.065,18.8765,15.999,29.6315,0
10/28/2023 8:15:00 AM,236.27,61.515,56.285,46.95,71.52,0
10/28/2023 8:30:00 AM,432.41,109.05,106.82,98.78,117.76,0
10/28/2023 8:45:00 AM,606.56,150.52,148.54,149.48,158.02,0
10/28/2023 9:00:00 AM,754.08,187.02,184.52,189,193.54,0
10/28/2023 9:15:00 AM,890.28,220.08,219.56,223.58,227.06,0
10/28/2023 9:30:00 AM,1008.52,248.16,250.62,253.66,256.08,0
10/28/2023 9:45:00 AM,1250.92,272.24,276.2,279.24,280.16,143.08
10/28/2023 10:00:00 AM,1496.64,294.16,298.2,303.08,303.12,298.08
10/28/2023 10:15:00 AM,1597,313.08,317.08,322,323.92,320.92
10/28/2023 10:30:00 AM,1678.12,330.08,333.04,338.04,340,336.96
10/28/2023 10:45:00 AM,1755.76,346.16,349.16,353.16,355.16,352.12
10/28/2023 11:00:00 AM,1823.92,358.2,363.2,365.28,369.12,368.12
10/28/2023 11:15:00 AM,1880.48,369.16,374.12,376.12,380,381.08
10/28/2023 11:30:00 AM,1930.84,378.08,384.96,387.88,388.96,390.96
10/28/2023 11:45:00 AM,1955.68,381.96,390,393.88,394,395.84
10/28/2023 12:00:00 PM,1976.6,387.88,396,397,396.92,398.8
10/28/2023 12:15:00 PM,1991.64,390.92,400.92,401,398.92,399.88
10/28/2023 12:30:00 PM,2002.08,392.76,401.84,404.88,401.8,400.8
10/28/2023 12:45:00 PM,2000.8,392.76,402.76,404.8,399.76,400.72
10/28/2023 1:00:00 PM,1987,390.88,400.76,399.8,395.76,399.8
10/28/2023 1:15:00 PM,1966.48,388.68,394.68,394.72,392.68,395.72
10/28/2023 1:30:00 PM,1943.72,383.68,388.8,391.76,387.72,391.76
10/28/2023 1:45:00 PM,1931.56,380.84,385.96,389.92,385.92,388.92
10/28/2023 2:00:00 PM,1902.92,374.92,379.92,383.92,382.2,381.96
10/28/2023 2:15:00 PM,1852.2,362.8,368.84,373.8,373.96,372.8
10/28/2023 2:30:00 PM,1791.72,350.68,355.8,360.72,362.8,361.72
10/28/2023 2:45:00 PM,1732.8,340.72,344.76,347.72,350.8,348.8
10/28/2023 3:00:00 PM,1665.24,326.84,331.8,334.88,337.8,333.92
10/28/2023 3:15:00 PM,1581.28,309.84,314.84,317.88,320.8,317.92
10/28/2023 3:30:00 PM,1487.24,291.8,294.92,298.84,302.76,298.92
10/28/2023 3:45:00 PM,1375.72,269.92,274.96,278.92,278.92,273
10/28/2023 4:00:00 PM,1259.06,247.42,253.9,256.88,252.44,248.42
10/28/2023 4:15:00 PM,1142.44,221.38,228.9,232.38,230.9,228.88
10/28/2023 4:30:00 PM,1010.1,194.42,199.42,204.42,207.42,204.42
10/28/2023 4:45:00 PM,857.1,167.92,167.42,172.42,177.42,171.92
10/28/2023 5:00:00 PM,676.68,132.18,135.44,137.7,140.43,130.93
10/28/2023 5:15:00 PM,457.575,84.825,95.68,100.19,93.68,83.2
10/28/2023 5:30:00 PM,221.381,38.72,46.3175,54.6925,44.455,37.196
10/28/2023 5:45:00 PM,75.3685,14.175,14.7415,19.6475,14.9335,11.871
10/28/2023 6:00:00 PM,28.7575,5.011,6.3815,6.4125,5.54,5.4125
10/28/2023 6:15:00 PM,6.575,0.451,1.7575,1.5075,1.3515,1.5075
10/28/2023 6:30:00 PM,0,0,0,0,0,0
10/28/2023 6:45:00 PM,0,0,0,0,0,0
10/28/2023 7:00:00 PM,0,0,0,0,0,0
10/28/2023 7:15:00 PM,0,0,0,0,0,0
10/28/2023 7:30:00 PM,0,0,0,0,0,0
10/28/2023 7:45:00 PM,0,0,0,0,0,0
10/28/2023 8:00:00 PM,0,0,0,0,0,0
10/28/2023 8:15:00 PM,0,0,0,0,0,0
10/28/2023 8:30:00 PM,0,0,0,0,0,0
10/28/2023 8:45:00 PM,0,0,0,0,0,0
10/28/2023 9:00:00 PM,0,0,0,0,0,0
10/28/2023 9:15:00 PM,0,0,0,0,0,0
10/28/2023 9:30:00 PM,0,0,0,0,0,0
10/28/2023 9:45:00 PM,0,0,0,0,0,0
10/28/2023 10:00:00 PM,0,0,0,0,0,0
10/28/2023 10:15:00 PM,0,0,0,0,0,0
10/28/2023 10:30:00 PM,0,0,0,0,0,0
10/28/2023 10:45:00 PM,0,0,0,0,0,0
10/28/2023 11:00:00 PM,0,0,0,0,0,0
10/28/2023 11:15:00 PM,0,0,0,0,0,0
10/28/2023 11:30:00 PM,0,0,0,0,0,0
10/28/2023 11:45:00 PM,0,0,0,0,0,0
10/29/2023 12:00:00 AM,0,0,0,0,0,0
10/29/2023 12:15:00 AM,0,0,0,0,0,0
10/29/2023 12:30:00 AM,0,0,0,0,0,0
10/29/2023 12:45:00 AM,0,0,0,0,0,0
10/29/2023 1:00:00 AM,0,0,0,0,0,0
10/29/2023 1:15:00 AM,0,0,0,0,0,0
10/29/2023 1:30:00 AM,0,0,0,0,0,0
10/29/2023 1:45:00 AM,0,0,0,0,0,0
10/29/2023 2:00:00 AM,0,0,0,0,0,0
10/29/2023 2:15:00 AM,0,0,0,0,0,0
10/29/2023 2:30:00 AM,0,0,0,0,0,0
10/29/2023 2:45:00 AM,0,0,0,0,0,0
10/29/2023 3:00:00 AM,0,0,0,0,0,0
10/29/2023 3:15:00 AM,0,0,0,0,0,0
10/29/2023 3:30:00 AM,0,0,0,0,0,0
10/29/2023 3:45:00 AM,0,0,0,0,0,0
10/29/2023 4:00:00 AM,0,0,0,0,0,0
10/29/2023 4:15:00 AM,0,0,0,0,0,0
10/29/2023 4:30:00 AM,0,0,0,0,0,0
10/29/2023 4:45:00 AM,0,0,0,0,0,0
10/29/2023 5:00:00 AM,0,0,0,0,0,0
10/29/2023 5:15:00 AM,0,0,0,0,0,0
10/29/2023 5:30:00 AM,0,0,0,0,0,0
10/29/2023 5:45:00 AM,0,0,0,0,0,0
10/29/2023 6:00:00 AM,0,0,0,0,0,0
10/29/2023 6:15:00 AM,0,0,0,0,0,0
10/29/2023 6:30:00 AM,0,0,0,0,0,0
10/29/2023 6:45:00 AM,0,0,0,0,0,0
10/29/2023 7:00:00 AM,0,0,0,0,0,0
10/29/2023 7:15:00 AM,-0.05,-0.05,0,0,0,0
10/29/2023 7:30:00 AM,5.3425,-0.05,2.2515,2.094,1.047,0
10/29/2023 7:45:00 AM,25.944,5.1535,6.9675,6.6225,7.2005,0
10/29/2023 8:00:00 AM,77.5765,18.021,16.5835,15.8335,27.1385,0
10/29/2023 8:15:00 AM,218.605,53.8775,51.3775,45.585,67.765,0
10/29/2023 8:30:00 AM,418.85,104.75,102.99,96.79,114.32,0
10/29/2023 8:45:00 AM,595.11,147.7,145.92,147.49,154,0
10/29/2023 9:00:00 AM,746.86,185.98,183.42,186.5,190.96,0
10/29/2023 9:15:00 AM,886.84,219.48,219.42,221.48,226.46,0
10/29/2023 9:30:00 AM,1007.62,247.42,250.4,252.88,256.92,0
10/29/2023 9:45:00 AM,1249.96,271.04,275.96,276.92,281,145.04
10/29/2023 10:00:00 AM,1500.8,294,299.88,299.96,304,302.96
10/29/2023 10:15:00 AM,1609.48,314.92,320.8,321.96,325.92,325.88
10/29/2023 10:30:00 AM,1702.72,334.96,338,340.96,343.92,344.88
10/29/2023 10:45:00 AM,1789.6,353.92,355,357.92,360.92,361.84
10/29/2023 11:00:00 AM,1862.6,365.96,370.88,372.92,375.96,376.88
10/29/2023 11:15:00 AM,1922.6,376.92,383.92,383.96,387.92,389.88
10/29/2023 11:30:00 AM,1980.04,389.8,395.8,394.88,398.76,400.8
10/29/2023 11:45:00 AM,2027.24,398.88,403.84,404.84,407.84,411.84
10/29/2023 12:00:00 PM,2058.96,405,410.04,410.96,415,417.96
10/29/2023 12:15:00 PM,2076.72,409.88,415.92,416,417.96,416.96
10/29/2023 12:30:00 PM,2083.48,408.92,417.84,418.92,418.92,418.88
10/29/2023 12:45:00 PM,2092.28,409.96,420.92,419.76,419.84,421.8
10/29/2023 1:00:00 PM,2094.64,412.96,421.04,420.8,418.92,420.92
10/29/2023 1:15:00 PM,2068.16,406.08,414.08,417.96,414.04,416
10/29/2023 1:30:00 PM,2049.08,402.08,410,413.08,411.96,411.96
10/29/2023 1:45:00 PM,2033.36,399.08,406.08,408.12,410.04,410.04
10/29/2023 2:00:00 PM,1998.16,391.04,399,401.04,403.04,404.04
10/29/2023 2:15:00 PM,1956.84,384.92,390.96,393,393.96,394
10/29/2023 2:30:00 PM,1893.2,373,378.08,381.04,381.04,380.04
10/29/2023 2:45:00 PM,1823.44,357.12,363.08,368.08,368.08,367.08
10/29/2023 3:00:00 PM,1752.96,342.96,348.12,354,354.96,352.92
10/29/2023 3:15:00 PM,1664.72,325.96,331,334.96,338.88,333.92
10/29/2023 3:30:00 PM,1564.04,306.04,309.92,315.08,318.96,314.04
10/29/2023 3:45:00 PM,1440.52,283.12,286.08,292.16,292.08,287.08
10/29/2023 4:00:00 PM,1311.9,258.12,263.08,268.04,263.08,259.58
10/29/2023 4:15:00 PM,1189.52,231,238.5,242.98,239.02,238.02
10/29/2023 4:30:00 PM,1047.06,201.52,207.5,212.02,214.02,212
10/29/2023 4:45:00 PM,873.66,169.58,171.56,177,180.04,175.48
10/29/2023 5:00:00 PM,678,132.83,135.07,139.27,139.31,131.52
10/29/2023 5:15:00 PM,451.15,85.01,91.28,99.29,91.79,83.78
10/29/2023 5:30:00 PM,211.7275,37.555,42.775,52.21,42.3325,36.855
10/29/2023 5:45:00 PM,71.6815,13.565,14.631,17.8125,14.3135,11.3595
10/29/2023 6:00:00 PM,26.5595,4.549,6.376,5.322,6.001,4.3115
10/29/2023 6:15:00 PM,4.7955,0.299,1.75,0.6995,1.5,0.547
10/29/2023 6:30:00 PM,0,0,0,0,0,0
10/29/2023 6:45:00 PM,0,0,0,0,0,0
10/29/2023 7:00:00 PM,0,0,0,0,0,0
10/29/2023 7:15:00 PM,0,0,0,0,0,0
10/29/2023 7:30:00 PM,0,0,0,0,0,0
10/29/2023 7:45:00 PM,0,0,0,0,0,0
10/29/2023 8:00:00 PM,0,0,0,0,0,0
10/29/2023 8:15:00 PM,0,0,0,0,0,0
10/29/2023 8:30:00 PM,0,0,0,0,0,0
10/29/2023 8:45:00 PM,0,0,0,0,0,0
10/29/2023 9:00:00 PM,0,0,0,0,0,0
10/29/2023 9:15:00 PM,0,0,0,0,0,0
10/29/2023 9:30:00 PM,0,0,0,0,0,0
10/29/2023 9:45:00 PM,0,0,0,0,0,0
10/29/2023 10:00:00 PM,0,0,0,0,0,0
10/29/2023 10:15:00 PM,0,0,0,0,0,0
10/29/2023 10:30:00 PM,0,0,0,0,0,0
10/29/2023 10:45:00 PM,0,0,0,0,0,0
10/29/2023 11:00:00 PM,0,0,0,0,0,0
10/29/2023 11:15:00 PM,0,0,0,0,0,0
10/29/2023 11:30:00 PM,0,0,0,0,0,0
10/29/2023 11:45:00 PM,0,0,0,0,0,0
10/30/2023 12:00:00 AM,0,0,0,0,0,0
10/30/2023 12:15:00 AM,0,0,0,0,0,0
10/30/2023 12:30:00 AM,0,0,0,0,0,0
10/30/2023 12:45:00 AM,0,0,0,0,0,0
10/30/2023 1:00:00 AM,0,0,0,0,0,0
10/30/2023 1:15:00 AM,0,0,0,0,0,0
10/30/2023 1:30:00 AM,0,0,0,0,0,0
10/30/2023 1:45:00 AM,0,0,0,0,0,0
10/30/2023 2:00:00 AM,0,0,0,0,0,0
10/30/2023 2:15:00 AM,0,0,0,0,0,0
10/30/2023 2:30:00 AM,0,0,0,0,0,0
10/30/2023 2:45:00 AM,0,0,0,0,0,0
10/30/2023 3:00:00 AM,0,0,0,0,0,0
10/30/2023 3:15:00 AM,0,0,0,0,0,0
10/30/2023 3:30:00 AM,0,0,0,0,0,0
10/30/2023 3:45:00 AM,0,0,0,0,0,0
10/30/2023 4:00:00 AM,0,0,0,0,0,0
10/30/2023 4:15:00 AM,0,0,0,0,0,0
10/30/2023 4:30:00 AM,0,0,0,0,0,0
10/30/2023 4:45:00 AM,0,0,0,0,0,0
10/30/2023 5:00:00 AM,0,0,0,0,0,0
10/30/2023 5:15:00 AM,0,0,0,0,0,0
10/30/2023 5:30:00 AM,0,0,0,0,0,0
10/30/2023 5:45:00 AM,0,0,0,0,0,0
10/30/2023 6:00:00 AM,0,0,0,0,0,0
10/30/2023 6:15:00 AM,0,0,0,0,0,0
10/30/2023 6:30:00 AM,0,0,0,0,0,0
10/30/2023 6:45:00 AM,0,0,0,0,0,0
10/30/2023 7:00:00 AM,0,0,0,0,0,0
10/30/2023 7:15:00 AM,0,0,0,0,0,0
10/30/2023 7:30:00 AM,-0.05,-0.05,0,0,0,0
10/30/2023 7:45:00 AM,18.2235,4.509,4.344,4.0615,5.309,0
10/30/2023 8:00:00 AM,65.8885,15.184,14.6565,13.374,22.674,0
10/30/2023 8:15:00 AM,202.895,49.645,49.3125,41.8125,62.125,0
10/30/2023 8:30:00 AM,403.82,100.53,100.5,92.51,110.28,0
10/30/2023 8:45:00 AM,586.24,145.59,143.56,145.05,152.04,0
10/30/2023 9:00:00 AM,747.3,186.12,182.58,187.06,191.54,0
10/30/2023 9:15:00 AM,884.76,219.08,218.04,221.08,226.56,0
10/30/2023 9:30:00 AM,1002.52,246.12,248.64,252.14,255.62,0
10/30/2023 9:45:00 AM,1102.52,270.12,274.12,277.16,281.12,0
10/30/2023 10:00:00 AM,1355.76,294.96,298.84,300.04,305.04,156.88
10/30/2023 10:15:00 AM,1612.24,317.08,322,322.12,327.12,323.92
10/30/2023 10:30:00 AM,1710.8,336.24,340.24,343.24,346.08,345
10/30/2023 10:45:00 AM,1797.64,354.2,357.08,361.2,362.08,363.08
10/30/2023 11:00:00 AM,1864.64,367.12,372,373.16,376.24,376.12
10/30/2023 11:15:00 AM,1917.52,378.04,382.08,383.16,387.2,387.04
10/30/2023 11:30:00 AM,1965.72,387.16,391.16,393.2,397.12,397.08
10/30/2023 11:45:00 AM,2006.88,394.2,399.2,401.16,405.2,407.12
10/30/2023 12:00:00 PM,2044.48,402.08,407.12,407.08,411.2,417
10/30/2023 12:15:00 PM,2089.44,412.12,417.04,419.12,419.12,422.04
10/30/2023 12:30:00 PM,2110.2,416.04,422,428.08,422,422.08
10/30/2023 12:45:00 PM,2095.12,411,420.04,426.04,419,419.04
10/30/2023 1:00:00 PM,2078.92,407.2,416.16,421.2,417.2,417.16
10/30/2023 1:15:00 PM,2058.72,404.16,412.12,414.16,413.16,415.12
10/30/2023 1:30:00 PM,2040.6,400.96,408.92,409.92,408.92,411.88
10/30/2023 1:45:00 PM,2013.6,395.96,401.88,404.92,403.92,406.92
10/30/2023 2:00:00 PM,1973.76,387.16,392.12,395.16,398.12,401.2
10/30/2023 2:15:00 PM,1940.12,380.04,385.04,387,392.04,396
10/30/2023 2:30:00 PM,1892.4,371.88,374.92,379.8,382.92,382.88
10/30/2023 2:45:00 PM,1829.2,359,363.08,368,371.04,368.08
10/30/2023 3:00:00 PM,1758.56,345.08,349.12,352.12,357.16,355.08
10/30/2023 3:15:00 PM,1662.52,327.16,329.04,332.12,338.16,336.04
10/30/2023 3:30:00 PM,1556.44,306.16,307.08,312.16,317.04,314
10/30/2023 3:45:00 PM,1429.64,281.12,284.16,289.24,290.08,285.04
10/30/2023 4:00:00 PM,1276.52,251.08,257.58,260.12,256.14,251.6
10/30/2023 4:15:00 PM,1132.26,219.96,228.46,230.42,227.46,225.96
10/30/2023 4:30:00 PM,984.66,189.44,196.44,199.44,200.4,198.94
10/30/2023 4:45:00 PM,823.08,159.48,162.54,166.54,169.96,164.56
10/30/2023 5:00:00 PM,631.06,122.98,126.04,128.79,131.47,121.78
10/30/2023 5:15:00 PM,398.205,73.47,80.72,87.46,83.465,73.09
10/30/2023 5:30:00 PM,180.4965,31.3,36.2975,43.5375,38.18,31.1815
10/30/2023 5:45:00 PM,64.475,12.8425,12.839,14.81,13.28,10.7035
10/30/2023 6:00:00 PM,22.36,4.0325,4.7325,5.2565,4.095,4.2435
10/30/2023 6:15:00 PM,1.5565,0,0.451,0.754,0,0.3515
10/30/2023 6:30:00 PM,0,0,0,0,0,0
10/30/2023 6:45:00 PM,0,0,0,0,0,0
10/30/2023 7:00:00 PM,0,0,0,0,0,0
10/30/2023 7:15:00 PM,0,0,0,0,0,0
10/30/2023 7:30:00 PM,0,0,0,0,0,0
10/30/2023 7:45:00 PM,0,0,0,0,0,0
10/30/2023 8:00:00 PM,0,0,0,0,0,0
10/30/2023 8:15:00 PM,0,0,0,0,0,0
10/30/2023 8:30:00 PM,0,0,0,0,0,0
10/30/2023 8:45:00 PM,0,0,0,0,0,0
10/30/2023 9:00:00 PM,0,0,0,0,0,0
10/30/2023 9:15:00 PM,0,0,0,0,0,0
10/30/2023 9:30:00 PM,0,0,0,0,0,0
10/30/2023 9:45:00 PM,0,0,0,0,0,0
10/30/2023 10:00:00 PM,0,0,0,0,0,0
10/30/2023 10:15:00 PM,0,0,0,0,0,0
10/30/2023 10:30:00 PM,0,0,0,0,0,0
10/30/2023 10:45:00 PM,0,0,0,0,0,0
10/30/2023 11:00:00 PM,0,0,0,0,0,0
10/30/2023 11:15:00 PM,0,0,0,0,0,0
10/30/2023 11:30:00 PM,0,0,0,0,0,0
10/30/2023 11:45:00 PM,0,0,0,0,0,0
10/31/2023 12:00:00 AM,0,0,0,0,0,0
10/31/2023 12:15:00 AM,0,0,0,0,0,0
10/31/2023 12:30:00 AM,0,0,0,0,0,0
10/31/2023 12:45:00 AM,0,0,0,0,0,0
10/31/2023 1:00:00 AM,0,0,0,0,0,0
10/31/2023 1:15:00 AM,0,0,0,0,0,0
10/31/2023 1:30:00 AM,0,0,0,0,0,0
10/31/2023 1:45:00 AM,0,0,0,0,0,0
10/31/2023 2:00:00 AM,0,0,0,0,0,0
10/31/2023 2:15:00 AM,0,0,0,0,0,0
10/31/2023 2:30:00 AM,0,0,0,0,0,0
10/31/2023 2:45:00 AM,0,0,0,0,0,0
10/31/2023 3:00:00 AM,0,0,0,0,0,0
10/31/2023 3:15:00 AM,0,0,0,0,0,0
10/31/2023 3:30:00 AM,0,0,0,0,0,0
10/31/2023 3:45:00 AM,0,0,0,0,0,0
10/31/2023 4:00:00 AM,0,0,0,0,0,0
10/31/2023 4:15:00 AM,0,0,0,0,0,0
10/31/2023 4:30:00 AM,0,0,0,0,0,0
10/31/2023 4:45:00 AM,0,0,0,0,0,0
10/31/2023 5:00:00 AM,0,0,0,0,0,0
10/31/2023 5:15:00 AM,0,0,0,0,0,0
10/31/2023 5:30:00 AM,0,0,0,0,0,0
10/31/2023 5:45:00 AM,0,0,0,0,0,0
10/31/2023 6:00:00 AM,0,0,0,0,0,0
10/31/2023 6:15:00 AM,0,0,0,0,0,0
10/31/2023 6:30:00 AM,0,0,0,0,0,0
10/31/2023 6:45:00 AM,0,0,0,0,0,0
10/31/2023 7:00:00 AM,0,0,0,0,0,0
10/31/2023 7:15:00 AM,0,0,0,0,0,0
10/31/2023 7:30:00 AM,0,0,0,0,0,0
10/31/2023 7:45:00 AM,0,0,0,0,0,0
10/31/2023 8:00:00 AM,18.403,3.9055,3.6405,3.811,3.6555,3.3905
10/31/2023 8:15:00 AM,33.573,6.9205,6.7025,6.9985,6.5605,6.391
10/31/2023 8:30:00 AM,36.656,7.1435,7.503,7.7225,6.939,7.348
10/31/2023 8:45:00 AM,43.7275,8.5935,8.971,8.9725,8.4055,8.785
10/31/2023 9:00:00 AM,58.7225,11.7435,12.15,11.7465,11.4315,11.651
10/31/2023 9:15:00 AM,74.367,14.657,15.4025,14.9055,14.436,14.966
10/31/2023 9:30:00 AM,91.4735,17.946,18.85,18.2865,17.6335,18.7575
10/31/2023 9:45:00 AM,103.16,20.57,20.6275,20.63,20.2,21.1325
10/31/2023 10:00:00 AM,91.4,18.19,17.69,18.3825,18.505,18.6325
10/31/2023 10:15:00 AM,114.9175,22.6875,23.1375,22.76,22.82,23.5125
10/31/2023 10:30:00 AM,177.765,34.765,36.1375,34.6975,36.3925,35.7725
10/31/2023 10:45:00 AM,167.94,32.455,33.9475,33.445,34.8875,33.205
10/31/2023 11:00:00 AM,168.725,33.19,34.0575,34.44,33.3625,33.675
10/31/2023 11:15:00 AM,199.255,39.73,40.09,40.245,39.095,40.095
10/31/2023 11:30:00 AM,218.935,43.735,44.11,43.995,43.355,43.74
10/31/2023 11:45:00 AM,252.7,50.14,50.645,50.135,51.015,50.765
10/31/2023 12:00:00 PM,221.12,43.655,44.02,44.145,44.91,44.39
10/31/2023 12:15:00 PM,162.5925,32.525,32.8925,32.455,32.5225,32.1975
10/31/2023 12:30:00 PM,155.9425,31.77,32.2625,30.2,31.0175,30.6925
10/31/2023 12:45:00 PM,160.2675,32.385,32.4375,31.3125,32.07,32.0625
10/31/2023 1:00:00 PM,181.7325,36.005,36.2975,36.0525,36.7,36.6775
10/31/2023 1:15:00 PM,175.6425,35.8875,35.1825,34.875,35.3275,34.37
10/31/2023 1:30:00 PM,114.72,23.945,23.3225,23.26,22.4375,21.755
10/31/2023 1:45:00 PM,86.0315,17.195,18.26,17.6015,16.3785,16.5965
10/31/2023 2:00:00 PM,66.6235,13.005,13.51,13.194,13.567,13.3475
10/31/2023 2:15:00 PM,71.187,13.82,14.195,14.23,14.4385,14.5035
10/31/2023 2:30:00 PM,106.1075,21.26,22.195,21.89,19.9425,20.82
10/31/2023 2:45:00 PM,130.575,25.6275,28.005,26.6275,24.94,25.375
10/31/2023 3:00:00 PM,115.3575,22.6875,24.5,22.745,22.6175,22.8075
10/31/2023 3:15:00 PM,98.395,20.0075,20.0675,19.815,19.185,19.32
10/31/2023 3:30:00 PM,69.8415,13.944,14.2565,14.4715,13.5045,13.665
10/31/2023 3:45:00 PM,55.005,10.939,11.3775,11.249,10.5345,10.905
10/31/2023 4:00:00 PM,72.7735,14.655,14.7185,14.34,14.5,14.56
10/31/2023 4:15:00 PM,55.4515,10.92,10.922,10.718,11.4525,11.439
10/31/2023 4:30:00 PM,48.0635,9.5175,9.583,9.348,9.675,9.94
10/31/2023 4:45:00 PM,51.43,10.349,10.5375,10.1285,10.0675,10.3475
10/31/2023 5:00:00 PM,27.298,5.1945,5.901,5.423,5.284,5.4955
10/31/2023 5:15:00 PM,5.4425,0.848,1.3045,1.047,1.094,1.149
10/31/2023 5:30:00 PM,0,0,0,0,0,0
10/31/2023 5:45:00 PM,0,0,0,0,0,0
10/31/2023 6:00:00 PM,0,0,0,0,0,0
10/31/2023 6:15:00 PM,0,0,0,0,0,0
10/31/2023 6:30:00 PM,0,0,0,0,0,0
10/31/2023 6:45:00 PM,0,0,0,0,0,0
10/31/2023 7:00:00 PM,0,0,0,0,0,0
10/31/2023 7:15:00 PM,0,0,0,0,0,0
10/31/2023 7:30:00 PM,0,0,0,0,0,0
10/31/2023 7:45:00 PM,0,0,0,0,0,0
10/31/2023 8:00:00 PM,0,0,0,0,0,0
10/31/2023 8:15:00 PM,0,0,0,0,0,0
10/31/2023 8:30:00 PM,0,0,0,0,0,0
10/31/2023 8:45:00 PM,0,0,0,0,0,0
10/31/2023 9:00:00 PM,-0.05,-0.05,0,0,0,0
10/31/2023 9:15:00 PM,-0.05,-0.05,0,0,0,0
10/31/2023 9:30:00 PM,-0.05,0,0,0,0,-0.05
10/31/2023 9:45:00 PM,-0.05,0,0,0,0,-0.05
10/31/2023 10:00:00 PM,0,0,0,0,0,0
10/31/2023 10:15:00 PM,-0.05,0,0,0,-0.05,0
10/31/2023 10:30:00 PM,-0.05,0,0,0,-0.05,0
10/31/2023 10:45:00 PM,0,0,0,0,0,0
10/31/2023 11:00:00 PM,0,0,0,0,0,0
10/31/2023 11:15:00 PM,0,0,0,0,0,0
10/31/2023 11:30:00 PM,0,0,0,0,0,0
10/31/2023 11:45:00 PM,0,0,0,0,0,0
