Penny Hill Monthly
Start date:,10/1/2023 12:00:00 AM
End date:,10/31/2023 12:00:00 AM

Timestamp,POA Sensor,Weather station module temperature,Weather station ambient temperature,Max wind speed - Weather Station 1 (Standard),Production meter L-N voltage,Production meter L-L voltage,Production meter active power,"Schneider XC 680kW Inverter - 1A, Line kW","Schneider XC 680kW Inverter - 1B, Line kW","Schneider XC 680kW Inverter - 1C, Line kW"
,W/m²,°F,°F,mph,V,V,kW,kW,kW,kW
10/16/2023 3:00:00 AM,0,48.7175,51.22485,0,7581.667,13133,-3.998667,0,0,0
10/16/2023 3:15:00 AM,0,49.08071,51.55505,0,7579.667,13129,-3.997,0,0,0
10/16/2023 3:30:00 AM,0,49.15418,51.91382,0,7586.667,13139.33,-4.004667,0,0,0
10/16/2023 3:45:00 AM,0,49.49569,52.13548,0,7580.667,13130.67,-3.997333,0,0,0
10/16/2023 4:00:00 AM,0,49.44475,52.34571,0,7581,13131.67,-4.000333,0,0,0
10/16/2023 4:15:00 AM,0,49.43055,52.45769,0,7576.667,13122.33,-3.995,0,0,0
10/16/2023 4:30:00 AM,0,48.69162,52.35371,0,7570.667,13113.67,-3.985667,0,0,0
10/16/2023 4:45:00 AM,0,48.51294,52.16518,0,7574.333,13119,-3.994667,0,0,0
10/16/2023 5:00:00 AM,0,49.02978,52.12405,1,7572.333,13115.33,-3.993333,0,0,0
10/16/2023 5:15:00 AM,0,48.33342,52.1709,0,7563.667,13102,-3.982333,0,0,0
10/16/2023 5:30:00 AM,0,47.81824,51.96523,0,7549.333,13078.33,-3.968667,0,0,0
10/16/2023 5:45:00 AM,0,46.32032,51.74243,0,7550.333,13077.67,-3.968667,0,0,0
10/16/2023 6:00:00 AM,0,45.70162,51.16429,0,7554.333,13084.67,-3.968,0,0,0
10/16/2023 6:15:00 AM,0,46.32618,50.7164,1,7559,13092.67,-3.974,0,0,0
10/16/2023 6:30:00 AM,0,46.82381,50.85579,0,7596,13155.33,-4.017334,0,0,0
10/16/2023 6:45:00 AM,0,46.924,50.83979,0,7592,13150.67,-4.011667,0,0,0
10/16/2023 7:00:00 AM,0,47.58028,50.98719,0,7562.333,13098,-5.123333,-0.41,-0.3033333,-0.3933333
10/16/2023 7:15:00 AM,0.088956,47.52601,51.03403,0,7544.667,13065.67,3.46,2.163333,2.34,2.22
10/16/2023 7:30:00 AM,12.63175,47.34232,51.11401,0,7568.333,13109,34.95433,12.80667,12.75,12.65
10/16/2023 7:45:00 AM,62.89189,49.10492,51.31739,0,7587.333,13142.33,143.5833,47.30333,49.43667,49.51333
10/16/2023 8:00:00 AM,108.8822,52.29029,51.95838,1,7595,13155.33,236.899,80.92,81.35333,81.22334
10/16/2023 8:15:00 AM,150.7804,53.82079,52.84845,1,7594,13152.67,326.7257,107.7033,114.0933,113.8033
10/16/2023 8:30:00 AM,343.0143,59.47847,53.96589,2,7599,13161,734.1873,236.4067,249.3933,248.7433
10/16/2023 8:45:00 AM,348.0849,61.95498,54.90852,3,7597.333,13159,772.4243,260.94,256.44,255.4
10/16/2023 9:00:00 AM,440.4212,66.98061,55.6969,2,7591,13147.33,998.705,332.1267,333.7333,332.4133
10/16/2023 9:15:00 AM,496.8193,75.93221,56.81662,3,7591.667,13150.33,1146.724,382.29,384.1933,381.0567
10/16/2023 9:30:00 AM,553.0395,80.68816,57.85408,4,7592,13150.67,1288.313,430.9767,431.6333,426.87
10/16/2023 9:45:00 AM,610.5051,83.0703,58.94753,4,7589,13144.67,1418.887,475.2167,475.6833,469.6667
10/16/2023 10:00:00 AM,663.0781,87.37035,59.78847,3,7593.333,13151,1533.293,514.03,514.1567,507.7667
10/16/2023 10:15:00 AM,712.4487,91.89667,61.19155,3,7586,13140,1646.246,553.0067,551.8033,543.6866
10/16/2023 10:30:00 AM,757.1935,96.94568,62.41754,3,7585.333,13137.67,1743.074,586.5067,584.55,575.3766
10/16/2023 10:45:00 AM,797.2237,100.3181,63.49956,3,7573.333,13117.33,1818.96,610.9867,610.7233,601.8766
10/16/2023 11:00:00 AM,834.4073,102.1392,64.17026,3,7576.333,13124.67,1895.776,638.2633,637.0767,627.0867
10/16/2023 11:15:00 AM,868.1216,104.002,64.86266,3,7578,13126.67,1963.931,660.86,661.0034,650.2767
10/16/2023 11:30:00 AM,890.3607,109.5277,66.52968,2,7586.667,13141,2005.64,675.4667,674.5267,665.0967
10/16/2023 11:45:00 AM,928.1669,114.4314,67.91563,3,7594,13152.33,1981.376,676.57,669.4533,670.05
10/16/2023 12:00:00 PM,922.1179,108.9699,67.16381,4,7598,13158.33,1914.276,661.4467,644.1934,632.6833
10/16/2023 12:15:00 PM,1020.325,111.9408,67.81051,4,7594,13153,1980.52,679.5733,674.0566,672.15
10/16/2023 12:30:00 PM,977.4485,108.1817,67.7431,5,7593.667,13154,1838.756,630.95,625.5967,618.5367
10/16/2023 12:45:00 PM,858.1586,104.7309,67.52829,4,7595,13155.33,1760.719,597.69,573.8867,585.1733
10/16/2023 1:00:00 PM,843.036,106.5978,68.17842,4,7597.333,13158,1498.599,475.2333,501.3267,497.9867
10/16/2023 1:15:00 PM,840.1896,102.7504,67.87221,4,7590.333,13145.67,1667.174,541.28,556.1166,568.1067
10/16/2023 1:30:00 PM,794.3771,102.9566,68.26411,4,7589.667,13147,1395.349,492.29,442.2233,412.6067
10/16/2023 1:45:00 PM,629.9864,95.72163,67.30891,5,7589.667,13146.33,1332.617,440.5933,435.26,437.3633
10/16/2023 2:00:00 PM,212.338,82.80979,66.18919,4,7581.667,13132.67,509.417,172.34,168.7633,168.63
10/16/2023 2:15:00 PM,581.1495,84.8045,65.90354,3,7591,13147.33,1218.293,438.1067,433.6567,404.8367
10/16/2023 2:30:00 PM,419.2496,84.53482,65.98009,4,7596,13159,958.8017,317.83,338.7533,338.24
10/16/2023 2:45:00 PM,547.5242,92.06116,66.97071,4,7611.333,13184.33,1233.59,419.93,413.4533,385.3167
10/16/2023 3:00:00 PM,113.4189,73.94834,65.62133,4,7600.333,13165.67,276.7213,93.99,92.95,91.17333
10/16/2023 3:15:00 PM,348.1738,72.82199,64.46961,3,7595.667,13156.67,810.364,275.2033,302.9633,295.97
10/16/2023 3:30:00 PM,152.6485,73.66947,65.10374,2,7608.333,13177.33,335.7933,111.5333,113.9,114.45
10/16/2023 3:45:00 PM,677.311,86.70739,66.30688,2,7605,13172,1602.986,544.2567,541.5034,529.6833
10/16/2023 4:00:00 PM,274.0734,86.22812,67.05412,4,7610,13180.67,669.5997,231.74,222.81,217.09
10/16/2023 4:15:00 PM,320.9533,76.98927,65.59734,4,7598.667,13161.67,796.3787,286.5667,247.1967,250.45
10/16/2023 4:30:00 PM,115.4649,70.21691,64.73811,3,7598.333,13162,280.078,94.81,93.96,92.93333
10/16/2023 4:45:00 PM,123.5599,66.8587,63.9086,2,7602,13168.67,312.3933,102.3367,104.3367,105.74
10/16/2023 5:00:00 PM,145.621,67.783,63.68809,2,7609,13180.67,371.79,127.5967,128.2967,128.3967
10/16/2023 5:15:00 PM,85.9315,65.37581,63.19792,1,7614.667,13190.33,248.7543,87.85,80.89667,83.66666
10/16/2023 5:30:00 PM,36.56092,59.69724,62.30442,0,7611.333,13184,115.4583,40.36666,39.17333,42.46
10/16/2023 5:45:00 PM,28.9107,56.06683,61.4532,0,7604,13170,120.3387,44.03667,37.51667,40.92
10/16/2023 6:00:00 PM,14.05505,53.51853,60.03526,0,7607.333,13176.67,49.724,18.00667,17.51,17.50333
10/16/2023 6:15:00 PM,1.245384,51.48623,58.84241,0,7612.333,13184,15.15467,6.123333,6.123333,6.086667
10/16/2023 6:30:00 PM,0,48.96214,57.39248,0,7594,13153,-3.632,-0.19,-0.02333333,-0.1033333
10/16/2023 6:45:00 PM,0,46.48064,55.52436,0,7588,13141,-5.297333,-0.4566667,-0.4666667,-0.4133333
10/16/2023 7:00:00 PM,0,45.06872,53.68824,0,7588.333,13143.33,-3.987333,0,0,0
10/16/2023 7:15:00 PM,0,43.84467,52.05436,0,7582,13132.67,-3.981,0,0,0
10/16/2023 7:30:00 PM,0,42.563,50.67298,0,7589.667,13144.67,-3.990667,0,0,0
10/16/2023 7:45:00 PM,0,41.76812,49.56125,0,7589.333,13143,-3.99,0,0,0
10/16/2023 8:00:00 PM,0,40.95737,48.60491,0,7581,13129.33,-3.978667,0,0,0
10/16/2023 8:15:00 PM,0,40.65512,47.82796,0,7589.333,13144.33,-3.988,0,0,0
10/16/2023 8:30:00 PM,0,40.18253,47.28638,0,7583.667,13135,-3.982,0,0,0
10/16/2023 8:45:00 PM,0,40.32698,46.8899,0,7591.667,13148.67,-3.993333,0,0,0
10/16/2023 9:00:00 PM,0,40.7478,46.78479,0,7596.333,13158.33,-4.002666,0,0,0
10/16/2023 9:15:00 PM,0,41.39823,46.88533,0,7587,13141,-3.99,0,0,0
10/16/2023 9:30:00 PM,0,40.69937,46.71737,0,7592.667,13150.33,-4.000667,0,0,0
10/16/2023 9:45:00 PM,0,39.40601,46.29919,0,7602,13166.33,-4.014,0,0,0
10/16/2023 10:00:00 PM,0,39.63813,45.92214,0,7600,13164,-4.012333,0,0,0
10/16/2023 10:15:00 PM,0,41.89336,46.12209,0,7614,13187,-4.025333,0,0,0
10/16/2023 10:30:00 PM,0,42.5989,46.74365,0,7619.333,13197.33,-4.039667,0,0,0
10/16/2023 10:45:00 PM,0,41.63285,46.88419,0,7621,13202.33,-4.044667,0,0,0
10/16/2023 11:00:00 PM,0,39.998,46.57684,0,7620.333,13198.33,-4.035333,0,0,0
10/16/2023 11:15:00 PM,0,38.97601,45.84558,0,7615.333,13190.33,-4.031667,0,0,0
10/16/2023 11:30:00 PM,0,38.23122,45.14061,0,7618,13194.33,-4.036,0,0,0
10/16/2023 11:45:00 PM,0,39.224,44.81726,0,7618.667,13195.33,-4.023,0,0,0
10/17/2023 12:00:00 AM,0,40.08902,44.98637,0,7620.667,13199,-4.032333,0,0,0
10/17/2023 12:15:00 AM,0,42.43024,45.69819,0,7617.667,13195,-4.031667,0,0,0
10/17/2023 12:30:00 AM,0,43.96407,46.72537,0,7609.667,13181.67,-4.028666,0,0,0
10/17/2023 12:45:00 AM,0,44.54937,47.44862,0,7610.667,13181.67,-4.015333,0,0,0
10/17/2023 1:00:00 AM,0,45.10212,47.96164,0,7556,13088.67,-3.956667,0,0,0
10/17/2023 1:15:00 AM,0,43.10323,47.96278,0,7547,13071.67,-3.952333,0,0,0
10/17/2023 1:30:00 AM,0,41.97686,47.60858,0,7543.333,13065.33,-3.943667,0,0,0
10/17/2023 1:45:00 AM,0,42.61477,47.37664,0,7540.667,13060,-3.941,0,0,0
10/17/2023 2:00:00 AM,0,43.35872,47.4292,0,7551.667,13079.67,-3.956,0,0,0
10/17/2023 2:15:00 AM,0,44.48258,47.67257,0,7562.667,13099.67,-3.973667,0,0,0
10/17/2023 2:30:00 AM,0,43.08903,47.78682,0,7559.667,13092.33,-3.974333,0,0,0
10/17/2023 2:45:00 AM,0,41.91674,47.56517,0,7560,13095.33,-3.974333,0,0,0
10/17/2023 3:00:00 AM,0,41.50177,47.24867,0,7566.667,13106.67,-3.984,0,0,0
10/17/2023 3:15:00 AM,0,40.98075,46.8362,0,7549,13076.33,-3.963667,0,0,0
10/17/2023 3:30:00 AM,0,41.85997,46.8979,0,7552.333,13082,-3.965667,0,0,0
10/17/2023 3:45:00 AM,0,44.54436,47.91708,0,7560,13094,-3.978333,0,0,0
10/17/2023 4:00:00 AM,0,45.09377,48.62091,0,7543.667,13066,-3.955667,0,0,0
10/17/2023 4:15:00 AM,0,44.84662,48.71574,0,7536,13055.67,-3.947667,0,0,0
10/17/2023 4:30:00 AM,0,45.16641,48.80372,0,7551.333,13079,-3.968333,0,0,0
10/17/2023 4:45:00 AM,0,45.54966,48.86199,0,7554.333,13084,-3.975,0,0,0
10/17/2023 5:00:00 AM,0,46.24768,49.21733,0,7556,13087.33,-3.971667,0,0,0
10/17/2023 5:15:00 AM,0,46.96575,49.73949,0,7556.667,13088.33,-3.969,0,0,0
10/17/2023 5:30:00 AM,0,46.8572,50.08455,0,7601,13166.33,-4.027333,0,0,0
10/17/2023 5:45:00 AM,0,45.91286,50.17253,0,7605.667,13175.33,-4.033667,0,0,0
10/17/2023 6:00:00 AM,0,44.84662,49.88917,0,7608,13178.33,-4.036667,0,0,0
10/17/2023 6:15:00 AM,0,44.72973,49.50526,0,7587,13139.67,-4.001333,0,0,0
10/17/2023 6:30:00 AM,0,46.25854,49.49269,0,7568.667,13110.33,-3.985667,0,0,0
10/17/2023 6:45:00 AM,0,46.85888,49.89831,0,7545.333,13068.67,-3.956333,0,0,0
10/17/2023 7:00:00 AM,0,47.50597,50.49245,0,7552.667,13080,-5.353667,-0.5733333,-0.66,-0.67
10/17/2023 7:15:00 AM,0.533736,47.30057,50.73125,0,7563.667,13101.33,4.738,2.59,2.766667,2.613333
10/17/2023 7:30:00 AM,21.79422,48.39437,51.16657,0,7567.333,13106.33,44.55767,15.59333,16.21,16.01
10/17/2023 7:45:00 AM,117.0661,51.21654,51.86697,0,7581.667,13134.33,157.5487,45.24667,57.06667,56.62
10/17/2023 8:00:00 AM,178.001,55.04483,53.07468,0,7587.333,13142.33,294.926,89.21,105.5967,101.7367
10/17/2023 8:15:00 AM,240.2702,56.44005,54.09957,1,7585.667,13139.67,455.52,139.22,161.1633,156.02
10/17/2023 8:30:00 AM,310.6344,60.32178,55.11989,2,7594.333,13153.33,642.184,203.76,218.19,219.7833
10/17/2023 8:45:00 AM,374.1489,63.39695,56.25676,3,7594.333,13152.67,828.1086,275.6467,276.1333,276.1133
10/17/2023 9:00:00 AM,437.6635,67.10501,57.18567,4,7586,13139,993.1313,330.9333,331.9433,330.8167
10/17/2023 9:15:00 AM,494.0616,76.52921,58.79557,3,7586.667,13142,1142.237,380.97,382.72,379.76
10/17/2023 9:30:00 AM,550.9935,83.9445,60.47287,3,7577.667,13125.67,1280.294,427.9833,429.0133,424.6633
10/17/2023 9:45:00 AM,606.1462,87.31524,61.82111,3,7573,13117.33,1412.393,472.4033,473.4733,468.1
10/17/2023 10:00:00 AM,660.0535,88.5109,62.69176,4,7582.667,13133.67,1535.894,514.88,515.09,508.7333
10/17/2023 10:15:00 AM,710.4026,89.74414,63.1545,5,7580,13127.33,1646.419,551.4067,552.7133,544.6433
10/17/2023 10:30:00 AM,754.08,93.40294,64.09599,5,7578.333,13126,1737.939,583.1533,583.87,574.76
10/17/2023 10:45:00 AM,797.1348,97.364,65.00776,4,7583.667,13135.33,1825.229,612.5967,613.1733,604.4933
10/17/2023 11:00:00 AM,718.3198,99.06313,65.82813,4,7582.333,13132.67,1664.874,597.0967,560.03,531.5433
10/17/2023 11:15:00 AM,753.0126,94.45332,65.77557,5,7584,13136.33,1825.768,589.1567,582.5233,606.4233
10/17/2023 11:30:00 AM,932.2589,103.6179,66.93415,4,7585.667,13141,2029.658,682.98,676.84,679.46
10/17/2023 11:45:00 AM,738.157,105.4798,67.94076,4,7584.333,13136.33,1448.457,516.6266,468.0433,449.15
10/17/2023 12:00:00 PM,923.0074,100.1862,67.63912,4,7588.333,13144,1740.15,600.45,612.0034,611.3467
10/17/2023 12:15:00 PM,825.1559,102.5566,67.95676,4,7590,13147,1680.956,571.6166,554.1467,576.12
10/17/2023 12:30:00 PM,843.9255,107.0771,69.38955,4,7594,13154.67,1524.425,508.4567,538.3433,497.53
10/17/2023 12:45:00 PM,842.2355,101.9555,69.28558,4,7603.333,13170.33,1638.733,534.7933,548.4067,517.75
10/17/2023 1:00:00 PM,609.5266,98.34174,69.22959,4,7583.667,13135.33,1261.717,406.21,401.25,407.0367
10/17/2023 1:15:00 PM,804.9628,98.02779,69.07877,6,7584,13136.33,1639.006,513.2633,548.1433,542.8766
10/17/2023 1:30:00 PM,679.8907,98.45526,69.67748,4,7589.667,13143.67,1507.934,493.09,506.3,498.3033
10/17/2023 1:45:00 PM,681.6699,104.7859,70.60868,4,7590,13144,1311.727,447.5767,488.2367,435.69
10/17/2023 2:00:00 PM,840.3674,103.3248,70.9743,4,7578.333,13126.33,1861.111,640.7033,651.41,630.7967
10/17/2023 2:15:00 PM,347.3732,94.95263,70.50242,3,7586.333,13139.67,680.125,211.29,221.5233,217.1233
10/17/2023 2:30:00 PM,807.8984,97.13271,70.08081,3,7590.333,13148,1587.144,502.7767,576.9767,580.24
10/17/2023 2:45:00 PM,267.9355,92.3893,70.57897,4,7585,13137,623.4333,222.8733,203.85,195.89
10/17/2023 3:00:00 PM,161.2772,75.15153,68.45949,2,7580,13128,397.6997,133.4367,132.0967,131.6167
10/17/2023 3:15:00 PM,131.5659,71.7357,67.43575,3,7588.667,13143.33,317.831,106.43,106.9133,106.1833
10/17/2023 3:30:00 PM,174.3538,74.3341,67.70539,2,7584.333,13136,434.393,144.91,145.51,144.3733
10/17/2023 3:45:00 PM,151.8479,73.72208,67.56257,3,7586.333,13140,374.697,124.2467,125.9533,125.3867
10/17/2023 4:00:00 PM,154.2497,72.06551,67.02213,4,7597.333,13157,382.1537,128.2333,128.1733,126.75
10/17/2023 4:15:00 PM,132.2776,70.99342,66.36057,4,7595.333,13155.67,328.3183,111.5233,109.79,108.1933
10/17/2023 4:30:00 PM,86.46523,68.82587,65.98923,3,7597.333,13158.67,216.3273,73.49,72.93333,71.85667
10/17/2023 4:45:00 PM,74.27827,67.43482,65.52878,3,7591,13149.33,185.1137,62.53,62.79333,62.24
10/17/2023 5:00:00 PM,63.24771,66.73011,65.2317,2,7584,13138.33,156.4477,53.07333,53.26333,52.77
10/17/2023 5:15:00 PM,48.12519,65.51357,64.9712,2,7584.333,13137.67,120.617,41.08667,41.33667,40.93333
10/17/2023 5:30:00 PM,35.22658,64.45985,64.53131,2,7586.333,13141,90.405,31.09333,31.27,31.05
10/17/2023 5:45:00 PM,20.54884,62.86007,64.11655,1,7574.667,13119.33,57.00633,20.08333,20.12,19.96667
10/17/2023 6:00:00 PM,6.938568,61.06991,63.75778,0,7574.667,13118,26.286,9.846666,9.946667,9.83
10/17/2023 6:15:00 PM,0.088956,59.53358,63.00368,0,7572,13116,2.893,1.976667,2.153333,2.08
10/17/2023 6:30:00 PM,0,57.43032,62.13761,0,7565,13104,-6.813,-1.18,-1.096667,-1.193333
10/17/2023 6:45:00 PM,0,56.09354,61.37437,0,7565.333,13103.67,-3.961333,0,0,0
10/17/2023 7:00:00 PM,0,55.46649,60.5757,0,7606.667,13176,-4.014667,0,0,0
10/17/2023 7:15:00 PM,0,55.08659,59.97128,0,7603,13170,-4.006,0,0,0
10/17/2023 7:30:00 PM,0,54.58393,59.51996,0,7610.333,13182,-4.015666,0,0,0
10/17/2023 7:45:00 PM,0,54.40609,59.12006,0,7605.333,13174.67,-4.001,0,0,0
10/17/2023 8:00:00 PM,0,54.20736,58.74644,0,7584,13137.67,-3.973667,0,0,0
10/17/2023 8:15:00 PM,0,54.05624,58.38995,0,7587.333,13142,-3.984667,0,0,0
10/17/2023 8:30:00 PM,0,54.03036,58.11916,0,7599.667,13163.67,-4.002,0,0,0
10/17/2023 8:45:00 PM,0,53.1954,57.75468,0,7595.333,13156.67,-3.987,0,0,0
10/17/2023 9:00:00 PM,0,52.81548,57.39705,0,7600.333,13166,-4.000333,0,0,0
10/17/2023 9:15:00 PM,0,52.75036,57.10683,0,7613.333,13188.67,-4.016333,0,0,0
10/17/2023 9:30:00 PM,0,53.13277,56.99944,0,7604.333,13170.67,-4,0,0,0
10/17/2023 9:45:00 PM,0,53.49598,56.92516,0,7610.333,13183.33,-4.013333,0,0,0
10/17/2023 10:00:00 PM,0,53.56528,56.87832,0,7618.667,13196.67,-4.029667,0,0,0
10/17/2023 10:15:00 PM,0,53.3866,56.87947,0,7605,13172.33,-3.997667,0,0,0
10/17/2023 10:30:00 PM,0,53.68217,56.93773,0,7612.333,13184.67,-4.014,0,0,0
10/17/2023 10:45:00 PM,0,53.32816,56.91488,0,7620.333,13199.67,-4.032667,0,0,0
10/17/2023 11:00:00 PM,0,53.01254,56.83033,0,7604.333,13173.67,-4.008333,0,0,0
10/17/2023 11:15:00 PM,0,53.12777,56.69551,0,7615.667,13191.67,-4.032,0,0,0
10/17/2023 11:30:00 PM,0,53.04092,56.6041,0,7608.667,13178,-4.009,0,0,0
10/17/2023 11:45:00 PM,0,53.334,56.57668,0,7619.667,13197.33,-4.032,0,0,0
10/18/2023 12:00:00 AM,0,52.97747,56.52641,0,7589.667,13145.33,-3.991667,0,0,0
10/18/2023 12:15:00 AM,0,52.88145,56.47385,0,7584,13137.33,-3.983667,0,0,0
10/18/2023 12:30:00 AM,0,52.97163,56.42358,0,7594.667,13154.67,-3.997,0,0,0
10/18/2023 12:45:00 AM,0,52.61092,56.26361,0,7595,13153.67,-3.995,0,0,0
10/18/2023 1:00:00 AM,0,52.77457,56.18021,0,7608.667,13177.67,-4.019,0,0,0
10/18/2023 1:15:00 AM,0,52.95493,56.15964,0,7597.333,13159.67,-4.002,0,0,0
10/18/2023 1:30:00 AM,0,52.33956,56.05109,0,7600.333,13164.33,-4.007,0,0,0
10/18/2023 1:45:00 AM,0,51.17897,55.77573,0,7614.333,13188,-4.029333,0,0,0
10/18/2023 2:00:00 AM,0,50.41748,55.31184,0,7612.333,13185.67,-4.022666,0,0,0
10/18/2023 2:15:00 AM,0,49.20428,54.56917,0,7600.667,13164.33,-4.004,0,0,0
10/18/2023 2:30:00 AM,0,47.946,53.69281,0,7604.333,13172.67,-4.012667,0,0,0
10/18/2023 2:45:00 AM,0,47.34816,52.98898,0,7610.667,13183,-4.018,0,0,0
10/18/2023 3:00:00 AM,0,47.03839,52.42341,0,7605,13172,-4.011667,0,0,0
10/18/2023 3:15:00 AM,0,48.33258,52.30687,0,7611,13182.33,-4.023334,0,0,0
10/18/2023 3:30:00 AM,0,48.56303,52.47597,0,7601.333,13165.33,-4.005333,0,0,0
10/18/2023 3:45:00 AM,0,47.74477,52.33543,0,7606.667,13176,-4.011667,0,0,0
10/18/2023 4:00:00 AM,0,46.69439,52.06121,0,7609,13179,-4.019,0,0,0
10/18/2023 4:15:00 AM,0,44.76313,51.22713,0,7596.667,13158.33,-3.999333,0,0,0
10/18/2023 4:30:00 AM,0,43.26771,50.05484,0,7599.333,13162,-4.006667,0,0,0
10/18/2023 4:45:00 AM,0,41.97603,49.07565,0,7601.333,13165,-4.012667,0,0,0
10/18/2023 5:00:00 AM,0,41.03085,48.01877,0,7598,13161.33,-3.991667,0,0,0
10/18/2023 5:15:00 AM,0,40.30444,47.23839,0,7594,13153,-3.999333,0,0,0
10/18/2023 5:30:00 AM,0,39.80513,46.47743,0,7589.667,13147.67,-3.994,0,0,0
10/18/2023 5:45:00 AM,0,39.42606,45.86843,0,7590,13146.67,-3.999333,0,0,0
10/18/2023 6:00:00 AM,0,38.94428,45.53595,0,7575.333,13120,-3.981333,0,0,0
10/18/2023 6:15:00 AM,0,39.91868,45.39884,0,7563,13099,-3.966667,0,0,0
10/18/2023 6:30:00 AM,0,40.05145,45.47197,0,7556.667,13089,-3.954,0,0,0
10/18/2023 6:45:00 AM,0,40.74446,45.60107,0,7547,13071,-3.947333,0,0,0
10/18/2023 7:00:00 AM,0,42.18143,45.98155,0,7552.333,13081,-5.262,-0.5366667,-0.51,-0.5666667
10/18/2023 7:15:00 AM,2.2239,42.72415,46.53228,0,7545,13067,8.828667,3.943333,4.16,4.006667
10/18/2023 7:30:00 AM,39.67438,45.00026,47.39492,0,7549.333,13077,48.83433,16.96333,17.65333,17.55
10/18/2023 7:45:00 AM,134.7683,50.65962,49.08479,0,7554,13084.33,158.326,45.85333,58.00667,57.25333
10/18/2023 8:00:00 AM,209.7583,57.16146,51.77328,0,7558,13090,380.197,117.2933,133.6467,130.1933
10/18/2023 8:15:00 AM,306.7203,63.22161,54.37608,0,7559.667,13093,621.1887,196.2833,215.3867,208.3867
10/18/2023 8:30:00 AM,185.4733,64.54252,56.34588,0,7563,13099,418.4827,142.38,142.86,135.0267
10/18/2023 8:45:00 AM,212.16,61.65606,57.1594,1,7566.667,13104.67,505.1053,157.0367,164.6133,169.4233
10/18/2023 9:00:00 AM,262.0644,69.23332,58.71216,1,7562.333,13097.67,628.4373,212.9867,202.7333,200.7667
10/18/2023 9:15:00 AM,360.3608,70.07162,59.30173,1,7563.333,13100.33,816.851,266.6767,268.2333,273.6133
10/18/2023 9:30:00 AM,398.5229,83.54707,61.13785,1,7564,13100.33,1042.903,346.8633,341.82,336.29
10/18/2023 9:45:00 AM,456.7001,85.08422,62.5238,2,7560,13094.33,1065.408,360.71,360.78,356.54
10/18/2023 10:00:00 AM,651.9586,95.24904,64.58844,1,7564,13100.33,1477.012,490.1833,493.05,496.48
10/18/2023 10:15:00 AM,699.0163,103.7973,66.22803,2,7561.333,13096.33,1594.682,533.56,535.1,528.62
10/18/2023 10:30:00 AM,741.3593,107.4629,67.74081,2,7584.667,13136.67,1693.507,567.8467,567.7667,560.78
10/18/2023 10:45:00 AM,783.6135,109.7774,68.53719,2,7571.333,13114.33,1776.236,594.42,595.9966,589.91
10/18/2023 11:00:00 AM,816.1713,113.0095,70.3139,2,7571.333,13113.67,1836.61,614.99,617.1633,610.2033
10/18/2023 11:15:00 AM,844.8152,118.4685,72.86527,2,7567.333,13106,1889.935,633.9633,634.2567,627.9366
10/18/2023 11:30:00 AM,867.321,122.0538,74.28893,1,7573,13117,1939.818,651.7067,652.18,644.0867
10/18/2023 11:45:00 AM,893.652,121.3624,74.4546,2,7572.333,13115.33,1998.778,674.0233,671.36,663.04
10/18/2023 12:00:00 PM,898.9894,126.8064,76.42898,1,7574.333,13118.33,2010.3,677.3967,674.9467,668.1733
10/18/2023 12:15:00 PM,913.756,130.4668,77.97717,2,7575,13120,2016.058,679.0933,676.19,670.9467
10/18/2023 12:30:00 PM,925.4982,132.2596,79.28999,2,7604.667,13171,1576.39,524.1067,524.1667,523.1367
10/18/2023 12:45:00 PM,950.5839,129.8382,77.40131,2,7599.333,13163.67,1544.666,461.8167,532.1266,527.8766
10/18/2023 1:00:00 PM,686.3845,123.5042,76.29643,2,7598,13160,1202.62,431.29,398.3,374.01
10/18/2023 1:15:00 PM,543.4321,102.9131,73.78848,2,7597.667,13159.67,885.6526,321.2133,301.4667,288.4
10/18/2023 1:30:00 PM,231.0187,87.47889,71.78211,2,7599.667,13164.33,533.312,173.3733,176.18,184.47
10/18/2023 1:45:00 PM,378.5967,85.35224,71.22339,2,7599,13163.33,746.4954,248.9333,248.8067,262.2467
10/18/2023 2:00:00 PM,518.2576,103.2438,73.12921,2,7602,13168,918.8784,348.0533,302.6233,286.9133
10/18/2023 2:15:00 PM,207.9791,88.22034,72.88013,1,7603.667,13173,498.5643,165.4733,166.8067,166.39
10/18/2023 2:30:00 PM,202.5528,83.42516,72.18087,1,7604.667,13171,485.8417,162.2167,162.5133,161.44
10/18/2023 2:45:00 PM,543.877,89.26237,71.85867,1,7601.667,13168,1001.24,354.26,317.8133,326.72
10/18/2023 3:00:00 PM,628.83,114.8906,75.61432,1,7609,13179.67,1196.121,402.8,392.2433,393.0767
10/18/2023 3:15:00 PM,336.9653,98.4937,74.59971,2,7607.333,13176.33,791.4217,257.5667,268.2,260.4233
10/18/2023 3:30:00 PM,332.0728,89.85185,72.799,2,7597.667,13159.67,754.3887,236.79,259.4767,246.78
10/18/2023 3:45:00 PM,253.3467,85.17523,72.00377,1,7591,13148.33,624.3796,206.0333,207.4,206.9267
10/18/2023 4:00:00 PM,257.9724,86.27405,72.6916,0,7597.333,13157,607.9523,201.1133,206.4833,202.6
10/18/2023 4:15:00 PM,247.6535,89.23482,73.90273,0,7602,13168,632.647,215.3167,209.76,200.7467
10/18/2023 4:30:00 PM,133.7009,81.96648,72.97039,0,7597,13159.67,329.132,109.98,110.05,109.88
