"Railroad Monthly "
Start date:,10/1/2023 12:00:00 AM
End date:,10/31/2023 12:00:00 AM

Timestamp,POA Sensor,Weather station module temperature,Weather station ambient temperature,Max wind speed - Weather Station w/ Module & POA LP02,Production meter L-N voltage,Production meter L-L voltage,Production meter active power,"Schneider INV-1A, Line kW","Schneider INV-1B, Line kW","Schneider INV-2A, Line kW","Schneider INV-2B, Line kW","Schneider INV-3A, Line kW","Schneider INV-3B, Line kW"
10/6/2023 10:30:00 AM,379.1908,91.62743,77.58594,0,13771,23851.67,1164.652,,224.1611,231.9613,224.2124,234.6259,238.5978
10/6/2023 10:45:00 AM,343.4569,94.05731,79.41805,0,13757.67,23828,1086.93,,210.2239,218.6203,211.9007,224.1442,226.9865
10/6/2023 11:00:00 AM,178.1172,89.27508,79.82027,0,13754,23822,578.8722,,112.0281,116.4839,112.8864,120.6456,121.7496
10/6/2023 11:15:00 AM,155.7656,85.68869,79.14197,0,13750.33,23818.67,509.6934,,98.82862,102.6991,99.21124,105.329,106.8949
10/6/2023 11:30:00 AM,178.2224,85.1823,79.45154,0,13757,23825.67,585.3265,,113.1889,117.6124,113.6289,120.0525,122.4024
10/6/2023 11:45:00 AM,180.0361,87.04568,79.74277,0,13747.67,23809,596.4364,,115.5184,120.358,116.2794,122.4109,125.2618
10/6/2023 12:00:00 PM,129.0679,85.11303,79.20424,0,13773.67,23854,413.7841,,80.56465,83.76298,80.83215,85.72173,87.6284
10/6/2023 12:15:00 PM,158.2107,80.6434,78.96062,0,13694,23718.67,542.4652,,104.2295,108.2598,104.8923,111.0969,113.2245
10/6/2023 12:30:00 PM,171.4977,80.49831,78.64013,0,13683.33,23698.33,562.8487,,108.2387,112.6225,109.5988,117.1889,118.5314
10/6/2023 12:45:00 PM,224.1214,84.67304,78.32318,0,13682.33,23697.33,737.0248,,142.9513,148.2081,143.2603,151.0593,153.5559
10/6/2023 1:00:00 PM,204.9786,87.00899,78.58046,0,13652,23644,666.6607,,129.2733,134.1883,129.6678,137.9068,139.4967
10/6/2023 1:15:00 PM,144.2882,83.93066,78.06196,0,13645.67,23634.33,470.1738,,91.01247,94.5196,91.56486,97.54823,98.71711
10/6/2023 1:30:00 PM,151.4239,82.94463,78.09469,0,13646.33,23636,493.9654,,95.78455,99.18559,96.10342,102.8033,103.2059
10/6/2023 1:45:00 PM,176.0124,83.78896,78.31264,0,13658,23656.33,572.1261,,110.7354,114.7338,111.1085,118.4728,119.696
10/6/2023 2:00:00 PM,200.5446,85.30366,79.21356,0,13658.67,23657,656.6641,,126.8847,131.5437,127.4354,135.8825,136.9823
10/6/2023 2:15:00 PM,186.7645,85.73559,79.21091,0,13655.67,23653.33,599.3607,,116.1742,120.3845,116.5259,124.7308,125.2601
10/6/2023 2:30:00 PM,176.8671,85.3862,78.9735,0,13662,23664,565.1841,,109.6059,113.3246,109.795,118.033,118.2574
10/6/2023 2:45:00 PM,165.8826,84.51621,78.75167,0,13652,23647,527.8487,,102.2413,105.9396,102.5503,110.0303,110.3637
10/6/2023 3:00:00 PM,193.6139,85.21159,78.76952,0,13664,23665.33,621.8864,,120.1794,124.4975,120.5556,128.9914,129.7184
10/6/2023 3:15:00 PM,207.0037,86.71967,79.25434,0,13664.67,23670,665.7581,,128.6259,133.2952,129.2817,137.9729,138.9944
10/6/2023 3:30:00 PM,220.0367,87.69046,79.46597,0,13665.67,23671.67,704.2834,,135.9471,140.932,136.478,145.6956,146.8761
10/6/2023 3:45:00 PM,240.2072,87.97022,79.85336,0,13673.33,23681.33,764.0444,,147.3126,152.7387,148.1047,158.1372,158.9958
10/6/2023 4:00:00 PM,248.2263,88.60016,79.6785,0,13671,23677.67,792.5554,,151.2207,157.2423,153.1605,164.0585,164.8625
10/6/2023 4:15:00 PM,225.3914,89.79363,80.12592,0,13664,23664.67,706.5837,,135.8356,141.0698,137.2683,146.7753,147.5822
10/6/2023 4:30:00 PM,225.716,89.71821,80.73743,0,13668,23672,677.7426,,133.6668,137.7241,134.0887,142.4762,146.836
10/6/2023 4:45:00 PM,198.3319,90.81331,81.44435,0,13664,23662,604.5029,,116.9336,121.1907,117.705,126.073,126.1965
10/6/2023 5:00:00 PM,175.7666,88.73978,81.49625,0,13657.67,23655.33,531.1163,,102.3426,106.1245,103.5497,111.4058,111.5416
10/6/2023 5:15:00 PM,159.7214,86.36207,81.67769,0,13638.67,23623.67,470.898,,89.98563,93.36285,91.24424,98.71232,98.31577
10/6/2023 5:30:00 PM,122.1503,83.87466,80.70553,0,13648.33,23642.33,341.0825,,64.67483,66.94841,65.29698,70.93031,70.41891
10/6/2023 5:45:00 PM,164.4836,85.18868,82.99084,0,13645.33,23633,363.859,,70.06876,70.52679,69.61459,79.95319,74.40189
10/6/2023 6:00:00 PM,125.8089,83.77672,82.1001,0,13652.67,23646.67,181.1776,,37.25577,35.72776,34.27495,40.43026,36.64194
10/6/2023 6:15:00 PM,125.5911,85.71599,80.48696,0,13641.67,23627.67,125.0179,,25.98027,23.81914,23.21922,29.79751,25.0406
10/6/2023 6:30:00 PM,34.78377,80.62335,78.96314,0,13626.67,23604.33,36.18745,,7.913438,7.844179,7.785958,9.810611,8.479438
10/6/2023 6:45:00 PM,1.31629,73.16537,76.51481,0,13650.67,23645.33,-5.489993,,-0.107137,-0.08565,0.03345185,0.2974167,-0.04971111
10/6/2023 7:00:00 PM,0,69.69018,74.02618,0,13645.67,23632.33,-5.126317,,0,0,0,0,0
10/6/2023 7:15:00 PM,0,67.11602,71.67315,0,13644.67,23631,-5.109525,,0,0,0,0,0
10/6/2023 7:30:00 PM,0,65.62684,69.79044,0,13670,23676.67,-5.11833,,0,0,0,0,0
10/6/2023 7:45:00 PM,0,64.8996,68.33228,0,13691.67,23714.67,-5.128724,,0,0,0,0,0
10/6/2023 8:00:00 PM,0,64.64911,67.32488,0,13717,23757.67,-5.147316,,0,0,0,0,0
10/6/2023 8:15:00 PM,0,63.74276,66.34224,0,13706.33,23739.67,-5.144078,,0,0,0,0,0
10/6/2023 8:30:00 PM,0,63.07545,65.64016,0,13716.67,23758.33,-5.149435,,0,0,0,0,0
10/6/2023 8:45:00 PM,0,62.87274,65.02132,0,13727,23778.33,-5.166576,,0,0,0,0,0
10/6/2023 9:00:00 PM,0,62.64078,64.56621,0,13741.67,23802,-5.168822,,0,0,0,0,0
10/6/2023 9:15:00 PM,0,62.20063,64.07685,0,13743,23803.33,-5.173083,,0,0,0,0,0
10/6/2023 9:30:00 PM,0,62.07079,63.68554,0,13702.33,23733.33,-5.141778,,0,0,0,0,0
10/6/2023 9:45:00 PM,0,61.72803,63.38659,0,13654.33,23652,-5.108184,,0,0,0,0,0
10/6/2023 10:00:00 PM,0,61.43923,63.02943,0,13652.33,23645.67,-5.106537,,0,0,0,0,0
10/6/2023 10:15:00 PM,0,61.14111,62.78346,0,13660.33,23659,-5.115911,,0,0,0,0,0
10/6/2023 10:30:00 PM,0,60.95442,62.64139,0,13693,23715.67,-5.142761,,0,0,0,0,0
10/6/2023 10:45:00 PM,0,61.28137,62.67245,0,13696.67,23720.33,-5.14697,,0,0,0,0,0
10/6/2023 11:00:00 PM,0,60.74831,62.32875,0,13706.67,23739.67,-5.156798,,0,0,0,0,0
10/6/2023 11:15:00 PM,0,60.05659,62.21603,0,13703,23735.33,-5.152737,,0,0,0,0,0
10/6/2023 11:30:00 PM,0,60.09901,61.89189,0,13722,23766.33,-5.171481,,0,0,0,0,0
10/6/2023 11:45:00 PM,0,59.94681,61.70871,0,13711.33,23746,-5.164238,,0,0,0,0,0
10/7/2023 12:00:00 AM,0,60.30133,61.55597,0,13684.33,23700.33,-5.146347,,0,0,0,0,0
10/7/2023 12:15:00 AM,0,59.69689,61.33512,0,13614.67,23583.67,-5.095739,,0,0,0,0,0
10/7/2023 12:30:00 AM,0,59.44726,61.21279,0,13615.33,23585.67,-5.096985,,0,0,0,0,0
10/7/2023 12:45:00 AM,0,59.33985,60.99676,0,13630.33,23612.67,-5.115221,,0,0,0,0,0
10/7/2023 1:00:00 AM,0,59.10856,60.95829,0,13658.67,23657,-5.129021,,0,0,0,0,0
10/7/2023 1:15:00 AM,0,58.8207,60.70085,0,13675,23687.33,-5.139905,,0,0,0,0,0
10/7/2023 1:30:00 AM,0,59.56627,60.80827,0,13688.67,23709,-5.150666,,0,0,0,0,0
10/7/2023 1:45:00 AM,0,60.1762,61.00322,0,13615,23582,-5.090963,,0,0,0,0,0
10/7/2023 2:00:00 AM,0,61.02093,61.70699,0,13624.33,23598,-5.096215,,0,0,0,0,0
10/7/2023 2:15:00 AM,0,61.54794,62.20217,0,13622.67,23593,-5.1,,0,0,0,0,0
10/7/2023 2:30:00 AM,0,61.3297,62.49233,0,13618.33,23587.33,-5.1,,0,0,0,0,0
10/7/2023 2:45:00 AM,0,60.45576,62.23855,0,13619.33,23590.67,-5.102163,,0,0,0,0,0
10/7/2023 3:00:00 AM,0,59.75678,61.65775,0,13637.33,23620,-5.118437,,0,0,0,0,0
10/7/2023 3:15:00 AM,0,59.24841,61.20829,0,13637,23619,-5.112527,,0,0,0,0,0
10/7/2023 3:30:00 AM,0,59.4967,61.09509,0,13631.67,23610.33,-6.170151,,0,0,0,0,0
10/7/2023 3:45:00 AM,0,60.4128,61.37926,0,13639,23622,-7.34935,,0,0,0,0,0
10/7/2023 4:00:00 AM,0,60.497,61.70818,0,13643,23628.33,-7.353211,,0,0,0,0,0
10/7/2023 4:15:00 AM,0,60.54894,61.99447,0,13643,23629,-7.352794,,0,0,0,0,0
10/7/2023 4:30:00 AM,0,60.46846,62.07212,0,13644.33,23632.67,-7.350066,,0,0,0,0,0
10/7/2023 4:45:00 AM,0,59.5024,61.60505,0,13639.33,23624.67,-7.345618,,0,0,0,0,0
10/7/2023 5:00:00 AM,0,58.88809,61.11461,0,13641.33,23628,-7.351534,,0,0,0,0,0
10/7/2023 5:15:00 AM,0,58.64835,60.70783,0,13640.33,23622.67,-7.343043,,0,0,0,0,0
10/7/2023 5:30:00 AM,0,58.91957,60.718,0,13631.67,23608.67,-7.341655,,0,0,0,0,0
10/7/2023 5:45:00 AM,0,59.92068,61.16666,0,13628.67,23603.33,-7.337095,,0,0,0,0,0
10/7/2023 6:00:00 AM,0,61.22631,61.87737,0,13619,23588.33,-7.322522,,0,0,0,0,0
10/7/2023 6:15:00 AM,0,62.66637,62.93229,0,13609.67,23571,-7.317647,,0,0,0,0,0
10/7/2023 6:30:00 AM,0,63.16875,63.66679,0,13598.67,23553,-7.310308,,0,0,0,0,0
10/7/2023 6:45:00 AM,0,64.55668,64.74428,0,13588,23538,-7.302439,,0,0,0,0,0
10/7/2023 7:00:00 AM,0.2301751,64.9351,65.26477,0,13574.67,23508.67,-7.291067,,0,0,0,0,0
10/7/2023 7:15:00 AM,9.288132,65.04239,65.39082,0,13576,23513.67,5.507328,,3.355705,3.284245,3.187308,3.48954,0
10/7/2023 7:30:00 AM,32.98672,65.2594,65.66395,0,13573,23508.33,79.58667,,16.98905,17.403,16.76179,17.74556,15.20851
10/7/2023 7:45:00 AM,39.17658,65.82607,66.21661,0,13577,23513.33,102.8373,,22.42884,23.05809,22.07622,24.00201,22.92868
10/7/2023 8:00:00 AM,64.96493,65.80021,66.41537,0,13617,23585.67,178.0514,,35.56034,36.51223,35.40348,37.94009,37.91357
10/7/2023 8:15:00 AM,126.8716,67.27032,67.08586,0,13610.33,23573,350.2214,,63.42999,65.14619,63.43051,67.9671,67.77868
10/7/2023 8:30:00 AM,87.31551,67.80349,67.05276,0,13628.67,23602.67,231.0211,,45.32535,46.80696,45.57452,48.78076,48.87796
10/7/2023 8:45:00 AM,105.523,67.93662,67.01095,0,13622.67,23592.67,298.9629,,58.0125,60.03375,58.03372,61.8335,62.34636
10/7/2023 9:00:00 AM,132.5492,70.72891,67.51225,0,13608.33,23569,399.9822,,77.52053,80.24825,78.12826,84.37179,84.10677
10/7/2023 9:15:00 AM,58.19183,68.97189,67.26955,0,13593.67,23544.33,165.5269,,32.83846,34.16322,33.00284,35.65179,35.76048
10/7/2023 9:30:00 AM,67.65562,67.25852,67.03771,0,13599.33,23552.67,206.4923,,43.37194,44.38286,43.22072,46.49026,46.08046
10/7/2023 9:45:00 AM,90.26914,67.05296,66.67765,0,13593,23542.33,277.498,,54.68603,56.44748,54.93061,59.22461,59.21921
10/7/2023 10:00:00 AM,107.8421,67.71815,66.84431,0,13613,23579.33,316.1703,,60.99997,63.03378,61.21852,65.12431,65.70344
10/7/2023 10:15:00 AM,165.5387,72.35527,67.77614,0,13613,23575.67,511.1724,,98.02939,101.1754,98.24114,105.2782,105.5915
10/7/2023 10:30:00 AM,159.2561,73.04951,68.03268,0,13614,23579.33,496.1467,,96.00394,99.13922,96.17277,103.1548,103.7562
10/7/2023 10:45:00 AM,264.2074,76.98028,69.10853,0,13628.67,23608,842.6043,,162.9305,169.0101,164.1313,175.2752,176.5963
10/7/2023 11:00:00 AM,216.6065,77.98461,69.94975,0,13624.67,23598.33,695.166,,133.874,138.6527,135.0254,145.4068,145.5163
10/7/2023 11:15:00 AM,169.2692,74.94791,69.68993,0,13612,23576.67,558.2837,,108.8232,112.4378,109.0488,116.7516,117.3289
10/7/2023 11:30:00 AM,420.4253,81.1311,70.4962,0,13609.33,23574,1363.339,,266.6272,276.1324,269.2878,281.1243,285.021
10/7/2023 11:45:00 AM,827.2033,97.69707,71.90129,0,13632.33,23612,2553.58,,516.8444,546.9714,549.2082,556.5788,576.4156
10/7/2023 12:00:00 PM,914.5229,103.0645,73.28529,0,13705.67,23738.67,2822.661,,534.2195,559.0823,551.5922,582.0897,588.5269
10/7/2023 12:15:00 PM,938.2736,108.7124,75.06798,0,13697.67,23724.33,2890.685,,552.6047,577.58,570.137,599.045,606.3431
10/7/2023 12:30:00 PM,950.1536,112.18,76.32298,0,13690,23712,2918.068,,558.3057,584.1547,575.8019,603.3966,611.9907
10/7/2023 12:45:00 PM,980.063,114.0685,77.56734,0,13674,23684.67,2997.949,,572.5256,598.8917,591.1547,622.4777,631.6357
10/7/2023 1:00:00 PM,983.5829,114.6007,78.80727,0,13660,23659,2994.31,,570.3011,597.9391,590.4402,624.2645,633.4172
10/7/2023 1:15:00 PM,988.3951,111.0576,79.17271,0,13642.67,23627.33,3004.616,,574.0026,600.8841,593.2029,624.359,631.7582
10/7/2023 1:30:00 PM,987.8427,112.815,79.98271,0,13628.67,23603.67,2984.209,,568.53,593.0078,587.5131,617.9644,621.6638
10/7/2023 1:45:00 PM,882.681,114.6953,80.9295,0,13631.33,23612.33,3011.761,,526.8263,593.2891,605.7224,634.5182,641.4079
10/7/2023 2:00:00 PM,856.487,112.5488,80.99206,0,13605.33,23564,2425.259,,472.9861,503.9642,505.8396,518.032,527.9163
10/7/2023 2:15:00 PM,1039.765,115.6084,82.24451,0,13597.33,23553,3140.069,,599.7232,628.1684,622.6057,655.1082,659.5641
10/7/2023 2:30:00 PM,958.9591,115.6978,83.58913,0,13638.67,23623.67,2731.15,,506.0684,498.485,519.9769,590.1612,585.4295
10/7/2023 2:45:00 PM,665.4762,110.7734,83.49732,0,13626,23599.67,1868.31,,492.067,475.5854,401.6937,342.1946,408.9614
10/7/2023 3:00:00 PM,457.2052,103.0951,82.86189,0,13698,23724.67,1797.597,,297.6871,267.6368,231.359,247.2726,237.3326
10/7/2023 3:15:00 PM,739.275,101.5656,82.16978,0,13656,23653,2330.956,,386.337,426.1493,429.3914,466.367,485.9343
10/7/2023 3:30:00 PM,705.5613,103.8596,82.69971,0,13652,23644.33,2054.938,,361.4198,381.4652,382.6508,407.2212,397.204
10/7/2023 3:45:00 PM,339.7607,97.28924,81.79385,0,13651.67,23647.33,1507.71,,284.2066,310.9968,331.4015,366.8766,376.9002
10/7/2023 4:00:00 PM,325.1179,85.05053,79.35355,0,13670.67,23674.67,934.4886,,172.9583,177.0682,176.5375,184.5465,183.3915
10/7/2023 4:15:00 PM,504.3697,95.61291,82.01933,0,13681.67,23697,1506.624,,273.6026,273.2254,275.9777,302.4637,269.3661
10/7/2023 4:30:00 PM,337.977,92.59466,84.35458,0,13675.67,23688.67,1157.472,,222.7255,235.6325,235.9432,272.2857,264.457
10/7/2023 4:45:00 PM,181.7557,84.29565,82.29728,0,13696,23722,495.5917,,79.2137,80.12423,77.89335,92.96011,89.57275
10/7/2023 5:00:00 PM,441.0102,90.17446,88.81876,0,13729.33,23777,1076.948,,201.9584,200.4955,199.9888,227.7147,231.1924
10/7/2023 5:15:00 PM,353.672,89.70506,91.54976,0,13721,23765.33,742.3993,,147.5788,146.1148,146.7389,164.1981,163.6894
10/7/2023 5:30:00 PM,154.9469,79.77382,84.76133,0,13722,23767,318.688,,60.85542,62.06898,61.43819,70.1251,65.66061
10/7/2023 5:45:00 PM,274.1708,81.82734,86.56156,0,13739.33,23797,407.1127,,82.62413,75.58014,74.772,95.36803,83.60349
10/7/2023 6:00:00 PM,199.6329,78.90306,79.96547,0,13755.67,23823.67,129.6678,,30.11917,24.3699,22.74853,31.49651,25.05133
10/7/2023 6:15:00 PM,125.466,74.83149,74.58942,0,13751,23816,66.61568,,14.45083,12.89256,12.2433,18.05972,12.97211
10/7/2023 6:30:00 PM,39.55604,69.76976,71.50611,0,13756,23825,27.48108,,6.331069,6.155417,6.05233,8.219287,6.565465
10/7/2023 6:45:00 PM,1.752412,64.36716,68.91418,0,13688.67,23712,-3.564074,,0.2671658,0.6136655,0.2038612,0.9356179,0.8288031
10/7/2023 7:00:00 PM,0,62.2457,67.02061,0,13685.67,23704.33,-7.477803,,-0.3285295,-0.003118821,-0.3292467,-0.004794104,-0.006111111
10/7/2023 7:15:00 PM,0,60.93956,65.76786,0,13681,23693,-5.112071,,0,0,0,0,0
10/7/2023 7:30:00 PM,0,60.29554,64.85247,0,13704.33,23736.67,-5.134049,,0,0,0,0,0
10/7/2023 7:45:00 PM,0,59.08842,63.74303,0,13722.33,23768.33,-5.137976,,0,0,0,0,0
10/7/2023 8:00:00 PM,0,57.69685,62.6801,0,13734.33,23790.33,-5.150868,,0,0,0,0,0
10/7/2023 8:15:00 PM,0,57.5416,61.93877,0,13698,23726.67,-5.133509,,0,0,0,0,0
10/7/2023 8:30:00 PM,0,58.58125,62.16312,0,13659.67,23658,-5.10703,,0,0,0,0,0
10/7/2023 8:45:00 PM,0,57.46871,61.73123,0,13609,23569.67,-5.082784,,0,0,0,0,0
10/7/2023 9:00:00 PM,0,56.2516,60.753,0,13611.33,23573.33,-5.082896,,0,0,0,0,0
10/7/2023 9:15:00 PM,0,56.43931,60.3274,0,13620,23592,-5.094038,,0,0,0,0,0
10/7/2023 9:30:00 PM,0,56.84942,60.35659,0,13630,23608.33,-5.10216,,0,0,0,0,0
10/7/2023 9:45:00 PM,0,56.85166,60.185,0,13644.33,23629.33,-5.111383,,0,0,0,0,0
10/7/2023 10:00:00 PM,0,55.01625,59.41188,0,13636.33,23621.67,-5.105928,,0,0,0,0,0
10/7/2023 10:15:00 PM,0,52.35689,57.86087,0,13637.67,23617,-5.110195,,0,0,0,0,0
10/7/2023 10:30:00 PM,0,49.94566,55.80028,0,13637.67,23622,-5.114572,,0,0,0,0,0
10/7/2023 10:45:00 PM,0,47.79161,53.64767,0,13658.33,23654.67,-5.126143,,0,0,0,0,0
10/7/2023 11:00:00 PM,0,48.35293,52.95515,0,13669,23673,-5.139785,,0,0,0,0,0
10/7/2023 11:15:00 PM,0,49.62325,53.51041,0,13671.33,23680.67,-5.147126,,0,0,0,0,0
10/7/2023 11:30:00 PM,0,49.07504,53.53415,0,13679.33,23691.33,-5.150199,,0,0,0,0,0
10/7/2023 11:45:00 PM,0,48.70094,53.09153,0,13703.33,23732.33,-5.17348,,0,0,0,0,0
10/8/2023 12:00:00 AM,0,47.65308,52.40461,0,13718,23760.33,-5.187422,,0,0,0,0,0
10/8/2023 12:15:00 AM,0,47.62403,52.02855,0,13726.33,23777.33,-5.196639,,0,0,0,0,0
10/8/2023 12:30:00 AM,0,47.68124,52.1709,0,13745.33,23806.33,-5.205884,,0,0,0,0,0
10/8/2023 12:45:00 AM,0,46.5206,51.43446,0,13744.67,23806.67,-5.208017,,0,0,0,0,0
10/8/2023 1:00:00 AM,0,46.69978,51.18291,0,13749,23813.33,-5.211811,,0,0,0,0,0
10/8/2023 1:15:00 AM,0,45.41386,50.68439,0,13757.33,23825,-5.217374,,0,0,0,0,0
10/8/2023 1:30:00 AM,0,43.17124,49.11324,0,13762.67,23839,-5.232776,,0,0,0,0,0
10/8/2023 1:45:00 AM,0,41.53881,47.66286,0,13747.33,23810.67,-5.218757,,0,0,0,0,0
10/8/2023 2:00:00 AM,0,40.19384,46.35575,0,13757.33,23827.67,-5.225951,,0,0,0,0,0
10/8/2023 2:15:00 AM,0,40.12672,45.4579,0,13763.33,23839.67,-5.236012,,0,0,0,0,0
10/8/2023 2:30:00 AM,0,39.55099,44.91042,0,13763.33,23841.67,-5.239763,,0,0,0,0,0
10/8/2023 2:45:00 AM,0,38.82876,44.26921,0,13750.33,23817,-5.231127,,0,0,0,0,0
10/8/2023 3:00:00 AM,0,38.03659,43.51949,0,13708.33,23744.67,-5.209974,,0,0,0,0,0
10/8/2023 3:15:00 AM,0,37.36865,42.97707,0,13707.33,23740.33,-5.202495,,0,0,0,0,0
10/8/2023 3:30:00 AM,0,36.87091,42.46908,0,13702.67,23733,-5.2,,0,0,0,0,0
10/8/2023 3:45:00 AM,0,36.79406,42.11277,0,13704,23734,-5.2,,0,0,0,0,0
10/8/2023 4:00:00 AM,0,36.39674,41.75166,0,13702,23734.67,-5.200626,,0,0,0,0,0
10/8/2023 4:15:00 AM,0,36.16722,41.32653,0,13708,23742,-5.209274,,0,0,0,0,0
10/8/2023 4:30:00 AM,0,36.05739,40.98442,0,13706,23737.67,-5.207904,,0,0,0,0,0
10/8/2023 4:45:00 AM,0,35.72862,40.8565,0,13701.33,23732.33,-5.210251,,0,0,0,0,0
10/8/2023 5:00:00 AM,0,36.03344,40.88808,0,13683,23701,-5.200556,,0,0,0,0,0
10/8/2023 5:15:00 AM,0,35.79869,40.73694,0,13673,23682,-5.195168,,0,0,0,0,0
10/8/2023 5:30:00 AM,0,35.54916,40.45101,0,13656.33,23653.33,-5.187254,,0,0,0,0,0
10/8/2023 5:45:00 AM,0,35.0526,40.2453,0,13632.33,23616.33,-5.172489,,0,0,0,0,0
10/8/2023 6:00:00 AM,0,34.72533,40.08109,0,13618.33,23583,-5.160499,,0,0,0,0,0
10/8/2023 6:15:00 AM,0,35.07646,39.89113,0,13606,23564,-5.155079,,0,0,0,0,0
10/8/2023 6:30:00 AM,0,35.64324,40.15757,0,13599,23553.67,-5.15,,0,0,0,0,0
10/8/2023 6:45:00 AM,0,35.96769,40.21143,0,13590.67,23538.67,-5.148926,,0,0,0,0,0
10/8/2023 7:00:00 AM,0.3908323,35.61042,40.26122,0,13582,23525.67,-9.28663,,-0.6475655,-0.7261341,-0.5783401,-0.5513261,-0.6135859
10/8/2023 7:15:00 AM,6.674497,35.49465,40.21373,0,13573.33,23507.33,5.538331,,2.095462,2.117182,2.15556,2.292556,2.331483
10/8/2023 7:30:00 AM,24.94853,36.26785,40.93808,0,13580.33,23519.67,30.48512,,6.962541,7.386452,7.15257,7.210981,7.732425
10/8/2023 7:45:00 AM,59.63182,39.7638,45.04678,0,13623.33,23596,69.7021,,15.27961,16.09894,14.77239,13.51334,15.70763
10/8/2023 8:00:00 AM,106.7458,44.30875,49.05753,0,13611,23573.33,158.0854,,33.07224,34.17639,32.19475,28.53525,34.1979
10/8/2023 8:15:00 AM,161.5422,47.51289,50.47652,0,13681,23696.33,308.9494,,62.06348,64.45073,62.99133,58.9915,68.18912
10/8/2023 8:30:00 AM,221.2482,50.86097,50.75289,0,13697.33,23722.67,486.6754,,92.86474,99.26331,97.49199,97.75173,106.0748
10/8/2023 8:45:00 AM,283.2071,55.92472,51.76893,0,13707,23740.33,679.3723,,127.3801,135.4192,133.4533,139.092,145.0459
10/8/2023 9:00:00 AM,346.4537,62.25381,53.10551,0,13707.33,23743.33,897.9905,,166.9197,177.5688,176.3939,186.3713,190.9648
10/8/2023 9:15:00 AM,410.6472,68.81899,54.76841,0,13701.33,23730.67,1131.67,,209.6434,222.4538,222.2505,236.0315,240.0492
10/8/2023 9:30:00 AM,475.3742,73.48785,56.59316,0,13687.67,23707,1351.487,,250.7975,265.9431,266.0625,282.1563,287.6467
10/8/2023 9:45:00 AM,534.4286,78.46563,58.24216,0,13679.33,23693.33,1556.814,,290.3123,307.5989,306.923,325.5142,330.4023
10/8/2023 10:00:00 AM,595.5988,80.61675,59.94817,0,13670.67,23676.33,1761.272,,329.9792,348.5559,347.7594,367.0623,371.6939
10/8/2023 10:15:00 AM,655.4012,81.49159,61.16193,0,13667.33,23672,1967.491,,370.0151,389.5265,388.7506,409.1935,414.6587
10/8/2023 10:30:00 AM,708.7208,82.50848,61.9184,0,13691.67,23715.33,2150.181,,406.5847,427.3443,424.5647,446.8287,452.7548
10/8/2023 10:45:00 AM,758.3255,86.37577,62.83183,0,13766.33,23843,2311.88,,438.313,460.5987,455.5397,480.6658,486.3492
10/8/2023 11:00:00 AM,802.8527,91.82585,64.10635,0,13779,23865.33,2461.891,,466.5161,489.6529,484.873,513.1754,518.6655
10/8/2023 11:15:00 AM,843.7271,96.88342,64.9035,0,13827,23949.67,2596.513,,492.6728,518.0629,512.1518,538.8417,545.9742
10/8/2023 11:30:00 AM,881.4692,101.9657,66.02049,0,13824,23943.67,2710.982,,513.816,540.3811,534.5125,563.5999,570.5217
10/8/2023 11:45:00 AM,918.8553,102.7098,67.03463,0,13825.67,23944.33,2827.285,,537.5651,563.8491,557.6418,587.4642,596.7769
10/8/2023 12:00:00 PM,944.7458,103.4122,67.60036,0,13824.67,23942.67,2907.657,,553.3593,579.4648,573.0649,604.5257,613.5961
10/8/2023 12:15:00 PM,968.0419,106.4445,68.10986,0,13817.33,23931.67,2979.783,,567.3254,595.3102,586.905,617.935,628.2354
10/8/2023 12:30:00 PM,989.3888,108.4093,69.02057,0,13812.33,23921.33,3047.44,,579.8652,608.3611,601.2949,633.1994,643.0932
10/8/2023 12:45:00 PM,1004.175,105.9616,69.44894,0,13805,23914.33,3093.875,,588.372,618.2227,610.8517,643.522,652.5544
10/8/2023 1:00:00 PM,1011.05,105.9582,69.94272,0,13804.33,23909.67,3120.552,,593.386,623.5936,615.6918,648.6696,658.0173
10/8/2023 1:15:00 PM,1019.385,104.0058,70.03612,0,13801,23903.67,3154.868,,601.0301,630.8884,623.4919,656.0699,665.6212
10/8/2023 1:30:00 PM,1014.773,105.6216,70.45058,0,13810.67,23919.67,3139.123,,596.9197,627.2783,621.1114,651.8101,662.4706
10/8/2023 1:45:00 PM,1012.148,105.1412,70.92999,0,13828.67,23949.33,3120.487,,594.5308,623.0287,616.5457,646.0302,656.2643
10/8/2023 2:00:00 PM,1002.155,106.9411,71.64531,0,13838.33,23968,3086.879,,588.2196,615.7433,610.2767,640.9227,651.8208
10/8/2023 2:15:00 PM,988.3733,106.0462,72.09422,0,13805.67,23909,3045.802,,578.9929,606.3922,602.7133,633.0259,643.9684
10/8/2023 2:30:00 PM,963.5071,107.7708,72.52654,0,13795.33,23893,2968.043,,564.606,591.616,587.0334,615.4885,625.6658
10/8/2023 2:45:00 PM,936.9849,107.0308,73.29276,0,13787,23883.33,2894.807,,549.9834,576.4351,573.0645,599.7434,610.9058
10/8/2023 3:00:00 PM,906.3725,109.2533,74.15303,0,13788.67,23885.33,2790.111,,529.6188,555.6042,551.9103,578.1208,589.2595
10/8/2023 3:15:00 PM,875.3398,103.1591,73.92471,0,13782.33,23875,2687.697,,509.9036,536.0911,532.3105,556.9872,566.9803
