Mariposa Monthly
Start date:,10/1/2023 12:00:00 AM
End date:,10/31/2023 12:00:00 AM

Timestamp,POA Sensor,Weather station module temperature,Weather station ambient temperature,Max wind speed - Weather Station (Standard w/ CMP-6),Production meter L-N voltage,Production meter active power,"TMEIC - 1, Active Power P","TMEIC - 2, Active Power P","TMEIC - 3, Active Power P"
10/17/2023 9:15:00 AM,467.1317,66.56985,54.39642,0,7.324811,2662.613,880.2326,893.7348,878.6262
10/17/2023 9:30:00 AM,532.248,70.74178,57.55857,1,7.322862,2980.949,985.3311,1000.972,986.1097
10/17/2023 9:45:00 AM,595.5914,78.28075,60.2364,2,7.332386,3299.378,1090.975,1109.437,1093.474
10/17/2023 10:00:00 AM,653.5629,81.52413,62.01252,3,7.355442,3581.958,1184.88,1205.207,1190.21
10/17/2023 10:15:00 AM,707.3976,82.70879,63.15853,3,7.363857,3843.608,1271.697,1293.456,1279.189
10/17/2023 10:30:00 AM,756.7784,85.2515,63.99307,4,7.369561,4067.598,1346.303,1370.005,1356.342
10/17/2023 10:45:00 AM,801.9386,87.87827,65.11121,4,7.36952,4262.875,1410.897,1435.57,1422.505
10/17/2023 11:00:00 AM,842.2654,91.34229,66.61004,4,7.379264,4414.349,1462.449,1487.693,1476.374
10/17/2023 11:15:00 AM,879.9075,93.42984,68.04381,4,7.385418,4574.123,1513.811,1541.986,1534.533
10/17/2023 11:30:00 AM,924.8862,94.50512,68.54255,5,7.390521,4746.378,1574.344,1600.276,1591.174
10/17/2023 11:45:00 AM,993.2775,97.98249,68.64811,3,7.390119,4721.974,1561.09,1590.858,1582.419
10/17/2023 12:00:00 PM,954.3964,100.3576,70.12961,3,7.385892,4283.517,1494.007,1460.123,1379.667
10/17/2023 12:15:00 PM,548.2883,94.61164,71.13361,2,7.34823,2971.792,1011.995,991.5883,1018.72
10/17/2023 12:30:00 PM,601.6877,91.76196,69.73927,2,7.356382,3339.113,1076.891,1145.676,1113.888
10/17/2023 12:45:00 PM,362.343,78.94801,67.62919,3,7.320835,1969.02,669.4842,667.3974,649.6989
10/17/2023 1:00:00 PM,795.1374,86.77231,68.07562,3,7.360558,3600.688,1294.714,1169.119,1167.948
10/17/2023 1:15:00 PM,1051.047,98.76029,70.71322,3,7.38713,4827.453,1640.236,1606.264,1609.099
10/17/2023 1:30:00 PM,1084.948,102.5322,72.60641,5,7.391348,4898.192,1643.52,1643.172,1642.352
10/17/2023 1:45:00 PM,1057.637,103.3749,73.6599,4,7.384856,4963.262,1665.816,1666.155,1666.106
10/17/2023 2:00:00 PM,904.4457,102.9601,74.40173,5,7.374067,4073.735,1385.304,1372.648,1364.94
10/17/2023 2:15:00 PM,508.8911,85.47775,71.28371,3,7.333765,2561.282,716.6691,939.1864,897.783
10/17/2023 2:30:00 PM,1009.375,101.0316,73.76937,2,7.394266,4848.215,1606.927,1643.912,1624.687
10/17/2023 2:45:00 PM,491.672,95.55783,72.03996,3,7.335376,2352.407,734.8838,797.9508,822.5536
10/17/2023 3:00:00 PM,286.2646,75.1534,68.45744,2,7.317283,1608.398,600.2297,539.9948,479.6407
10/17/2023 3:15:00 PM,415.1217,79.07851,68.45084,2,7.335686,1996.542,666.2987,679.274,652.9316
10/17/2023 3:30:00 PM,218.7096,73.28531,67.7813,2,7.306579,1143.513,374.8298,386.7739,394.637
10/17/2023 3:45:00 PM,678.9476,85.38538,69.27068,0,7.369553,3328.852,1130.336,1125.014,1084.076
10/17/2023 4:00:00 PM,348.33,88.65945,70.18227,3,7.317324,1683.781,560.1285,568.47,566.5715
10/17/2023 4:15:00 PM,238.7805,72.35419,68.14301,1,7.289681,1182.45,380.1724,416.0154,394.1469
10/17/2023 4:30:00 PM,636.2726,79.68553,68.49052,1,7.340208,2853.034,856.3041,989.8323,1009.015
10/17/2023 4:45:00 PM,488.3464,87.12306,70.04252,1,7.319724,2259.559,671.7545,748.1042,835.8392
10/17/2023 5:00:00 PM,250.0239,80.61614,69.19321,1,7.288507,1241.936,412.8827,409.2937,402.5632
10/17/2023 5:15:00 PM,142.9237,71.33089,67.7919,1,7.273429,752.5081,258.4749,258.8149,236.1994
10/17/2023 5:30:00 PM,155.9642,69.39,66.93263,0,7.271261,728.0316,240.8818,257.5131,235.0489
10/17/2023 5:45:00 PM,65.92982,64.93804,65.96761,0,7.252989,330.0604,111.2163,115.5563,111.4313
10/17/2023 6:00:00 PM,36.06189,61.53574,64.88256,0,7.247306,175.1268,59.13313,62.04139,61.47491
10/17/2023 6:15:00 PM,16.93073,59.04026,63.64779,0,7.245182,81.68227,21.96192,22.80154,22.58846
10/17/2023 6:30:00 PM,3.71782,55.70743,61.99627,0,7.264305,13.20185,0,0,0
10/17/2023 6:45:00 PM,0,53.35008,60.4344,0,7.240551,-8.130618,0,0,0
10/17/2023 7:00:00 PM,0,51.59164,58.79913,0,7.235713,-9.599999,0,0,0
10/17/2023 7:15:00 PM,0,51.52609,57.51728,0,7.24401,-9.599999,0,0,0
10/17/2023 7:30:00 PM,0,52.39975,56.96569,0,7.249141,-9.599999,0,0,0
10/17/2023 7:45:00 PM,0,52.82253,56.93498,0,7.254263,-9.599999,0,0,0
10/17/2023 8:00:00 PM,0,54.08279,57.82229,0,7.260258,-9.599999,0,0,0
10/17/2023 8:15:00 PM,0,54.53086,58.38312,1,7.265596,-9.599999,0,0,0
10/17/2023 8:30:00 PM,0,55.08623,58.71457,1,7.275188,-9.599999,0,0,0
10/17/2023 8:45:00 PM,0,54.86777,58.53193,1,7.285122,-9.599999,0,0,0
10/17/2023 9:00:00 PM,0,54.51677,58.49729,1,7.300182,-9.599999,0,0,0
10/17/2023 9:15:00 PM,0,54.07319,58.21977,0,7.301548,-9.599999,0,0,0
10/17/2023 9:30:00 PM,0,52.85652,57.79214,0,7.294469,-9.599999,0,0,0
10/17/2023 9:45:00 PM,0,51.80354,57.27053,0,7.306329,-9.599999,0,0,0
10/17/2023 10:00:00 PM,0,51.24733,56.57737,0,7.30183,-9.599999,0,0,0
10/17/2023 10:15:00 PM,0,50.4727,55.98634,0,7.260077,-9.599999,0,0,0
10/17/2023 10:30:00 PM,0,50.23828,55.14748,0,7.267938,-9.599999,0,0,0
10/17/2023 10:45:00 PM,0,50.20185,54.86102,0,7.280768,-9.599999,0,0,0
10/17/2023 11:00:00 PM,0,49.65857,54.33506,0,7.286832,-9.599999,0,0,0
10/17/2023 11:15:00 PM,0,48.96546,53.9849,0,7.290532,-9.599999,0,0,0
10/17/2023 11:30:00 PM,0,48.13809,53.26788,0,7.284591,-9.599999,0,0,0
10/17/2023 11:45:00 PM,0,47.77666,52.67199,0,7.301578,-9.599999,0,0,0
10/18/2023 12:00:00 AM,0,47.04696,52.2752,0,7.309997,-9.599999,0,0,0
10/18/2023 12:15:00 AM,0,46.71824,51.79563,0,7.304709,-9.599999,0,0,0
10/18/2023 12:30:00 AM,0,46.29743,51.51654,0,7.296594,-9.599999,0,0,0
10/18/2023 12:45:00 AM,0,46.22161,51.3421,0,7.263598,-9.599999,0,0,0
10/18/2023 1:00:00 AM,0,46.21638,51.07335,0,7.267427,-9.599999,0,0,0
10/18/2023 1:15:00 AM,0,46.23075,50.98657,0,7.27299,-9.599999,0,0,0
10/18/2023 1:30:00 AM,0,46.42318,51.10904,0,7.2741,-9.599999,0,0,0
10/18/2023 1:45:00 AM,0,45.72496,51.23409,0,7.283676,-9.599999,0,0,0
10/18/2023 2:00:00 AM,0,44.47534,50.67237,0,7.284091,-9.599999,0,0,0
10/18/2023 2:15:00 AM,0,43.05989,50.16963,0,7.281188,-9.599999,0,0,0
10/18/2023 2:30:00 AM,0,41.70543,49.32183,0,7.274926,-9.599999,0,0,0
10/18/2023 2:45:00 AM,0,40.74744,48.24495,0,7.273003,-9.599999,0,0,0
10/18/2023 3:00:00 AM,0,41.21474,47.5297,0,7.275609,-9.599999,0,0,0
10/18/2023 3:15:00 AM,0,41.32293,47.14938,0,7.279161,-9.599999,0,0,0
10/18/2023 3:30:00 AM,0,40.9579,46.74707,0,7.274185,-9.599999,0,0,0
10/18/2023 3:45:00 AM,0,41.81635,46.7681,0,7.278277,-9.599999,0,0,0
10/18/2023 4:00:00 AM,0,43.49102,47.12205,0,7.273162,-9.599999,0,0,0
10/18/2023 4:15:00 AM,0,44.60695,47.71125,0,7.27093,-9.599999,0,0,0
10/18/2023 4:30:00 AM,0,45.12488,48.35767,0,7.270153,-9.599999,0,0,0
10/18/2023 4:45:00 AM,0,45.47262,48.76414,0,7.27199,-9.599999,0,0,0
10/18/2023 5:00:00 AM,0,45.82259,49.0116,0,7.300215,-9.599999,0,0,0
10/18/2023 5:15:00 AM,0,46.03688,49.31451,0,7.281729,-9.599999,0,0,0
10/18/2023 5:30:00 AM,0,46.11145,49.40441,0,7.268508,-9.599999,0,0,0
10/18/2023 5:45:00 AM,0,46.41864,49.57447,0,7.259725,-9.599999,0,0,0
10/18/2023 6:00:00 AM,0,46.26786,49.83041,0,7.244159,-9.599999,0,0,0
10/18/2023 6:15:00 AM,0,46.08938,49.93568,0,7.240878,-9.599999,0,0,0
10/18/2023 6:30:00 AM,0,44.6387,49.65765,0,7.236717,-9.599999,0,0,0
10/18/2023 6:45:00 AM,0,42.72424,48.78325,0,7.236368,-9.599999,0,0,0
10/18/2023 7:00:00 AM,0,42.02816,47.997,0,7.248406,-9.599999,0,0,0
10/18/2023 7:15:00 AM,0.02432915,41.46824,47.53872,0,7.242164,-9.599999,0,0,0
10/18/2023 7:30:00 AM,4.968066,40.62663,46.81899,0,7.238093,13.89752,0,0.6891391,0.6503223
10/18/2023 7:45:00 AM,56.74852,41.81782,46.50854,0,7.253927,226.7379,60.88819,82.61039,76.96979
10/18/2023 8:00:00 AM,88.6511,46.5052,47.90371,0,7.265771,417.7518,123.4887,146.2736,147.6112
10/18/2023 8:15:00 AM,135.9341,49.46242,49.60685,0,7.278842,762.2979,245.0452,263.3726,245.6555
10/18/2023 8:30:00 AM,127.9297,50.83488,51.09578,0,7.272802,636.9591,201.4421,210.4869,228.229
10/18/2023 8:45:00 AM,263.5891,51.59874,52.04919,0,7.296708,1405.166,462.1013,475.4718,465.5305
10/18/2023 9:00:00 AM,398.261,58.5337,53.99937,1,7.327795,2281.935,756.7166,768.7007,748.2472
10/18/2023 9:15:00 AM,465.4385,65.54568,56.50906,1,7.331523,2613.501,863.2501,878.0416,863.6146
10/18/2023 9:30:00 AM,528.008,70.94714,58.85198,1,7.340682,2934.778,970.4468,987.2495,972.6393
10/18/2023 9:45:00 AM,587.3254,81.30202,61.00973,2,7.348862,3217.868,1064.537,1082.435,1068.208
10/18/2023 10:00:00 AM,644.2614,83.96999,62.02079,2,7.361924,3491.606,1154.572,1173.865,1162.453
10/18/2023 10:15:00 AM,695.3463,88.01574,63.5718,2,7.357503,3717.496,1229.766,1250.788,1239.761
10/18/2023 10:30:00 AM,744.0167,90.55681,64.67673,2,7.360317,3935.942,1303.162,1325.203,1312.302
10/18/2023 10:45:00 AM,787.8291,93.3063,65.71117,2,7.367097,4127.219,1368.658,1391.443,1375.039
10/18/2023 11:00:00 AM,830.2353,98.85529,68.00179,2,7.37197,4277.122,1421.322,1441.478,1426.099
10/18/2023 11:15:00 AM,864.5594,103.3088,69.32766,1,7.368784,4389.885,1460.599,1479.649,1466.246
10/18/2023 11:30:00 AM,894.7257,106.7378,71.73002,0,7.383032,4491.251,1495.243,1513.577,1501.215
10/18/2023 11:45:00 AM,922.9822,105.6258,72.06513,2,7.380087,4589.438,1528.332,1548.206,1536.45
10/18/2023 12:00:00 PM,945.1653,106.9011,73.32101,1,7.383885,4665.823,1556.085,1575.169,1561.874
10/18/2023 12:15:00 PM,964.3227,110.2706,76.10922,1,7.386769,4737.603,1579.551,1599.914,1586.242
10/18/2023 12:30:00 PM,975.5774,110.0213,75.97108,2,7.380549,4757.229,1586.771,1608.679,1593.94
10/18/2023 12:45:00 PM,989.3883,112.2067,76.2967,1,7.377614,4786.07,1598.005,1616.103,1604.098
10/18/2023 1:00:00 PM,817.4997,105.4829,76.40909,2,7.352145,3881.878,1295.755,1309.274,1310.477
10/18/2023 1:15:00 PM,870.7435,106.8217,76.7067,2,7.35596,3740.668,1214.278,1242.571,1342.968
10/18/2023 1:30:00 PM,810.7808,106.0642,77.69933,3,7.374973,3971.545,1261.888,1312.741,1428.149
10/18/2023 1:45:00 PM,779.0043,106.0211,77.99577,3,7.35637,3570.726,1174.903,1200.258,1209.838
10/18/2023 2:00:00 PM,807.9802,100.2045,76.75349,2,7.37116,3815.031,1295.461,1326.266,1234.942
10/18/2023 2:15:00 PM,640.5425,93.30398,75.73106,2,7.351382,3041.644,985.2815,1075.068,979.8685
10/18/2023 2:30:00 PM,938.93,103.7376,77.17769,3,7.381056,4243.796,1347.793,1423.151,1515.195
10/18/2023 2:45:00 PM,921.0425,107.7696,77.59011,3,7.386919,4417.348,1469.29,1495.086,1483.817
10/18/2023 3:00:00 PM,755.7836,103.4122,77.45581,3,7.37354,3747.902,1289.738,1232.055,1228.923
10/18/2023 3:15:00 PM,658.2401,96.14213,76.40253,2,7.340761,2728.121,845.068,936.6733,975.6758
10/18/2023 3:30:00 PM,683.4891,92.45866,75.869,1,7.35297,3163.256,1048.011,1049.723,1039.96
10/18/2023 3:45:00 PM,653.2742,96.44372,76.42722,1,7.355196,3258.86,1102.972,1136.542,1020.205
10/18/2023 4:00:00 PM,684.4984,96.94525,76.36951,2,7.347954,3348.242,1119.525,1130.084,1120.95
10/18/2023 4:15:00 PM,363.0258,88.90141,75.29417,2,7.302341,1735.221,594.8651,588.9863,582.0359
10/18/2023 4:30:00 PM,543.475,85.71499,74.12449,1,7.332719,2634.242,863.0402,898.2254,892.2821
10/18/2023 4:45:00 PM,482.4489,85.32407,73.55731,2,7.331921,2311.027,757.9042,785.1284,778.7001
10/18/2023 5:00:00 PM,409.0539,83.48514,73.87308,1,7.324444,1910.969,624.7983,650.7044,644.1951
10/18/2023 5:15:00 PM,336.7832,79.63078,73.10096,1,7.31203,1486.869,472.4334,513.3314,509.1746
10/18/2023 5:30:00 PM,271.3583,75.15213,71.99862,2,7.296758,1077.538,311.8991,387.7662,383.8001
10/18/2023 5:45:00 PM,193.3278,70.69268,70.23306,0,7.272364,631.1464,176.5791,224.762,236.0494
10/18/2023 6:00:00 PM,132.4015,66.20956,68.54203,0,7.25294,314.564,93.29053,114.2746,114.5209
10/18/2023 6:15:00 PM,56.1552,61.07473,66.35587,0,7.246061,102.5337,28.25868,34.93684,24.80912
10/18/2023 6:30:00 PM,4.606145,55.0505,63.92688,0,7.244326,23.70644,0,0,0
10/18/2023 6:45:00 PM,0.04495785,50.68625,61.04021,0,7.245903,-7.604621,0,0,0
10/18/2023 7:00:00 PM,0,48.28293,58.32377,0,7.232519,-9.599999,0,0,0
10/18/2023 7:15:00 PM,0,46.94081,55.82837,0,7.229835,-9.599999,0,0,0
10/18/2023 7:30:00 PM,0,46.08582,54.15864,0,7.239757,-9.599999,0,0,0
10/18/2023 7:45:00 PM,0,45.21933,52.87355,0,7.246472,-9.599999,0,0,0
10/18/2023 8:00:00 PM,0,45.10165,51.78199,0,7.255097,-9.599999,0,0,0
10/18/2023 8:15:00 PM,0,45.11641,51.06362,0,7.271356,-9.599999,0,0,0
10/18/2023 8:30:00 PM,0,44.51884,50.62107,0,7.277279,-9.599999,0,0,0
10/18/2023 8:45:00 PM,0,43.83452,50.31059,0,7.28153,-9.599999,0,0,0
10/18/2023 9:00:00 PM,0,43.53099,49.67313,0,7.297968,-9.599999,0,0,0
10/18/2023 9:15:00 PM,0,42.74348,48.9506,0,7.305818,-9.599999,0,0,0
10/18/2023 9:30:00 PM,0,42.43634,48.41558,0,7.301481,-9.599999,0,0,0
10/18/2023 9:45:00 PM,0,42.36642,48.28593,0,7.301293,-9.599999,0,0,0
10/18/2023 10:00:00 PM,0,42.21371,47.94604,0,7.305667,-9.599999,0,0,0
10/18/2023 10:15:00 PM,0,42.35548,47.75851,0,7.302044,-9.599999,0,0,0
10/18/2023 10:30:00 PM,0,41.78198,47.60142,0,7.31051,-9.599999,0,0,0
10/18/2023 10:45:00 PM,0,41.25336,47.48108,0,7.306958,-9.599999,0,0,0
10/18/2023 11:00:00 PM,0,41.39789,47.20893,0,7.305199,-9.599999,0,0,0
10/18/2023 11:15:00 PM,0,40.91321,46.68276,0,7.313771,-9.599999,0,0,0
10/18/2023 11:30:00 PM,0,40.78896,46.41706,0,7.309985,-9.599999,0,0,0
10/18/2023 11:45:00 PM,0,40.24521,46.3489,0,7.307935,-9.599999,0,0,0
10/19/2023 12:00:00 AM,0,39.88832,46.24055,0,7.294491,-9.599999,0,0,0
10/19/2023 12:15:00 AM,0,39.74781,45.72601,0,7.300151,-9.599999,0,0,0
10/19/2023 12:30:00 AM,0,39.25787,45.30742,0,7.304531,-9.599999,0,0,0
10/19/2023 12:45:00 AM,0,39.12109,44.90841,0,7.302714,-9.599999,0,0,0
10/19/2023 1:00:00 AM,0,39.42825,44.8545,0,7.30712,-9.599999,0,0,0
10/19/2023 1:15:00 AM,0,38.82992,44.81567,0,7.30776,-9.599999,0,0,0
10/19/2023 1:30:00 AM,0,38.79114,44.73195,0,7.307901,-9.599999,0,0,0
10/19/2023 1:45:00 AM,0,38.61152,44.40258,0,7.307795,-9.599999,0,0,0
10/19/2023 2:00:00 AM,0,38.2309,44.08827,0,7.301371,-9.599999,0,0,0
10/19/2023 2:15:00 AM,0,38.08624,43.82225,0,7.295401,-9.599999,0,0,0
10/19/2023 2:30:00 AM,0,37.66099,43.49547,0,7.296481,-9.599999,0,0,0
10/19/2023 2:45:00 AM,0,37.80091,43.46804,0,7.296896,-9.599999,0,0,0
10/19/2023 3:00:00 AM,0,37.74584,43.37651,0,7.295457,-9.599999,0,0,0
10/19/2023 3:15:00 AM,0,37.57051,43.27233,0,7.296493,-9.599999,0,0,0
10/19/2023 3:30:00 AM,0,37.21545,43.25206,0,7.2919,-9.599999,0,0,0
10/19/2023 3:45:00 AM,0,37.22366,43.15236,0,7.289978,-9.599999,0,0,0
10/19/2023 4:00:00 AM,0,36.98536,42.82432,0,7.288137,-9.599999,0,0,0
10/19/2023 4:15:00 AM,0,36.62453,42.43571,0,7.27504,-9.599999,0,0,0
10/19/2023 4:30:00 AM,0,36.56219,42.21634,0,7.269269,-9.599999,0,0,0
10/19/2023 4:45:00 AM,0,36.44814,42.05106,0,7.260743,-9.599999,0,0,0
10/19/2023 5:00:00 AM,0,36.38844,42.09566,0,7.24605,-9.599999,0,0,0
10/19/2023 5:15:00 AM,0,36.20983,42.13568,0,7.240364,-9.599999,0,0,0
10/19/2023 5:30:00 AM,0,36.52109,41.80673,0,7.2475,-9.599999,0,0,0
10/19/2023 5:45:00 AM,0,38.51817,42.1824,0,7.246001,-9.599999,0,0,0
10/19/2023 6:00:00 AM,0,38.78432,42.78558,0,7.245721,-9.599999,0,0,0
10/19/2023 6:15:00 AM,0,37.41613,42.72395,0,7.228672,-9.599999,0,0,0
10/19/2023 6:30:00 AM,0,36.5178,42.33015,0,7.235485,-9.599999,0,0,0
10/19/2023 6:45:00 AM,0,37.93763,42.30697,0,7.23825,-9.599999,0,0,0
10/19/2023 7:00:00 AM,0,39.52113,42.90535,0,7.25209,-9.599999,0,0,0
10/19/2023 7:15:00 AM,0.1617644,39.16616,43.31553,0,7.265819,-9.599999,0,0,0
10/19/2023 7:30:00 AM,10.58755,38.91156,43.64969,0,7.258418,17.6253,1.091475,1.501202,1.731715
10/19/2023 7:45:00 AM,29.47313,39.34963,43.69637,0,7.260355,107.5613,33.78223,37.73487,37.00983
10/19/2023 8:00:00 AM,99.72884,41.85984,44.43089,0,7.271164,462.098,136.0957,166.0379,164.2646
10/19/2023 8:15:00 AM,140.8618,46.46786,46.11347,0,7.288189,710.3718,223.8103,243.9491,245.3434
10/19/2023 8:30:00 AM,261.9119,52.74218,48.57389,0,7.310999,1409.431,460.5452,476.0444,467.8349
10/19/2023 8:45:00 AM,323.9701,57.95252,50.61746,0,7.3175,1792.984,591.1547,602.9368,591.1074
10/19/2023 9:00:00 AM,388.1137,63.43843,52.76324,0,7.326241,2182.185,720.8619,734.1033,719.8384
10/19/2023 9:15:00 AM,453.6237,67.94315,55.03719,0,7.326166,2531.278,835.2463,851.3881,835.9031
10/19/2023 9:30:00 AM,513.1162,71.98741,57.32711,1,7.335056,2857.622,942.7977,962.3654,945.9475
10/19/2023 9:45:00 AM,570.5946,83.40641,61.03332,0,7.334737,3127.897,1033.827,1052.758,1036.715
10/19/2023 10:00:00 AM,623.6257,90.90678,65.19897,1,7.348533,3357.4,1112.098,1129.589,1114.723
10/19/2023 10:15:00 AM,677.7552,91.57838,68.30513,2,7.353554,3609.252,1196.295,1214.448,1200.486
10/19/2023 10:30:00 AM,728.8686,93.26344,70.31934,4,7.362189,3843.035,1274.954,1293.508,1279.954
10/19/2023 10:45:00 AM,775.9274,95.12777,71.88495,4,7.368921,4046.634,1343.403,1362.243,1349.455
10/19/2023 11:00:00 AM,819.5212,97.64171,73.19619,4,7.378762,4221.517,1403.522,1421.041,1407.754
10/19/2023 11:15:00 AM,844.8912,101.2531,74.6842,3,7.37179,4302.843,1435.354,1448.979,1434.722
10/19/2023 11:30:00 AM,883.7079,100.9637,74.7575,4,7.382327,4471.492,1489.039,1508.543,1493.403
10/19/2023 11:45:00 AM,913.3276,101.6743,75.57662,4,7.389488,4579.184,1526.194,1545.913,1531.368
10/19/2023 12:00:00 PM,667.8333,100.5744,76.16074,5,7.342974,3376.555,1106.653,1154.651,1174.062
10/19/2023 12:15:00 PM,857.8262,94.26431,75.00021,5,7.343769,3324.419,959.4395,1125.024,1299.438
10/19/2023 12:30:00 PM,950.8972,94.13326,75.63365,4,7.352922,3814.806,1228.098,1337.7,1387.312
10/19/2023 12:45:00 PM,661.0959,92.81217,76.00445,5,7.334108,3193.665,1019.464,1071.115,1107.516
10/19/2023 1:00:00 PM,466.8811,92.32079,75.26369,3,7.317959,2628.792,987.5695,908.5364,840.4517
10/19/2023 1:15:00 PM,409.3006,90.65087,75.80922,3,7.304502,2208.526,667.686,713.3795,775.3967
10/19/2023 1:30:00 PM,431.4993,90.32452,75.79601,4,7.320371,2184.832,717.1068,733.8781,738.8068
10/19/2023 1:45:00 PM,467.4675,85.04125,75.04893,3,7.32135,2342.326,741.9423,794.4271,812.272
10/19/2023 2:00:00 PM,537.6582,87.72713,74.81435,4,7.327836,2588.135,852.3453,896.326,892.6707
10/19/2023 2:15:00 PM,425.1444,85.71045,74.53661,3,7.322244,2249.594,774.6783,771.7657,731.8679
10/19/2023 2:30:00 PM,686.4396,90.27715,75.34968,3,7.348468,3315.878,1091.714,1122.799,1113.159
10/19/2023 2:45:00 PM,858.7399,106.8126,79.34761,5,7.370645,4173.709,1393.541,1421.63,1404.489
10/19/2023 3:00:00 PM,784.5748,100.9804,79.05775,5,7.357878,3677.056,1194.975,1265.629,1213.784
10/19/2023 3:15:00 PM,478.2071,96.6275,78.33015,4,7.326087,2519.814,879.7596,893.7379,871.903
10/19/2023 3:30:00 PM,448.175,83.83437,75.10317,4,7.315979,2092.571,612.2008,731.7723,792.2682
10/19/2023 3:45:00 PM,450.1889,90.3032,75.20097,3,7.321802,2161.046,677.1136,705.3733,741.7175
10/19/2023 4:00:00 PM,563.1428,90.20729,74.89173,4,7.329562,2779.668,927.8317,951.8538,939.4208
10/19/2023 4:15:00 PM,434.4806,83.50324,74.4215,2,7.317022,2176.484,719.8533,746.9999,725.3584
10/19/2023 4:30:00 PM,445.8692,84.15034,73.73298,2,7.318211,2199.913,721.2737,747.7176,733.2474
10/19/2023 4:45:00 PM,269.0181,79.68696,72.70921,2,7.296974,1305.319,439.393,448.989,430.9126
10/19/2023 5:00:00 PM,322.8289,78.22033,73.0535,1,7.300191,1551.167,513.8692,532.6053,518.5652
10/19/2023 5:15:00 PM,176.4203,75.21155,72.53437,2,7.272604,792.7372,253.3671,274.078,273.6298
10/19/2023 5:30:00 PM,123.9915,69.04262,70.38605,1,7.261384,529.7529,163.7497,186.8558,186.4369
10/19/2023 5:45:00 PM,187.2502,68.56147,69.69891,0,7.262601,755.2061,229.2023,262.932,271.3624
10/19/2023 6:00:00 PM,105.438,68.75495,69.39765,0,7.259027,442.6298,143.0221,154.0382,152.3284
10/19/2023 6:15:00 PM,19.22634,64.14664,68.30694,0,7.254593,86.48422,19.73999,27.30258,26.77678
10/19/2023 6:30:00 PM,3.322951,59.79379,66.28813,0,7.265731,7.817543,0,0,0
10/19/2023 6:45:00 PM,0,57.10636,64.364,0,7.267936,-9.599999,0,0,0
10/19/2023 7:00:00 PM,0,55.66607,62.63461,0,7.296029,-9.599999,0,0,0
10/19/2023 7:15:00 PM,0,53.20868,60.91611,0,7.294763,-9.599999,0,0,0
10/19/2023 7:30:00 PM,0,50.49263,59.03524,0,7.30395,-9.599999,0,0,0
10/19/2023 7:45:00 PM,0,49.1543,57.15255,0,7.305776,-9.599999,0,0,0
10/19/2023 8:00:00 PM,0,48.65978,55.97279,0,7.314637,-9.599999,0,0,0
10/19/2023 8:15:00 PM,0,48.54363,55.00907,0,7.32735,-9.599999,0,0,0
10/19/2023 8:30:00 PM,0,48.95939,54.61921,0,7.320596,-9.599999,0,0,0
10/19/2023 8:45:00 PM,0,49.15188,54.29092,0,7.311833,-9.599999,0,0,0
10/19/2023 9:00:00 PM,0,48.49205,53.94839,0,7.2565,-9.599999,0,0,0
10/19/2023 9:15:00 PM,0,47.55503,53.33544,0,7.253722,-9.599999,0,0,0
10/19/2023 9:30:00 PM,0,47.23421,52.8148,0,7.256716,-9.599999,0,0,0
10/19/2023 9:45:00 PM,0,47.18837,52.73209,0,7.263323,-9.599999,0,0,0
10/19/2023 10:00:00 PM,0,46.61137,52.17873,0,7.271797,-9.599999,0,0,0
10/19/2023 10:15:00 PM,0,46.33019,51.73143,0,7.277452,-9.599999,0,0,0
10/19/2023 10:30:00 PM,0,48.05955,51.98428,0,7.282584,-9.599999,0,0,0
10/19/2023 10:45:00 PM,0,49.4117,52.46226,0,7.293849,-9.599999,0,0,0
10/19/2023 11:00:00 PM,0,49.85874,53.03547,0,7.278826,-9.599999,0,0,0
10/19/2023 11:15:00 PM,0,49.79514,53.25719,0,7.285526,-9.599999,0,0,0
10/19/2023 11:30:00 PM,0,50.06207,53.56277,0,7.287206,-9.599999,0,0,0
10/19/2023 11:45:00 PM,0,50.78499,53.92753,0,7.295345,-9.599999,0,0,0
10/20/2023 12:00:00 AM,0,51.10509,54.2872,0,7.302091,-9.599999,0,0,0
10/20/2023 12:15:00 AM,0,51.75726,54.7506,0,7.286568,-9.599999,0,0,0
10/20/2023 12:30:00 AM,0,51.61651,55.1679,0,7.294282,-9.599999,0,0,0
10/20/2023 12:45:00 AM,0,50.80193,55.16033,0,7.300479,-9.599999,0,0,0
10/20/2023 1:00:00 AM,0,51.00545,55.3502,0,7.300747,-9.599999,0,0,0
10/20/2023 1:15:00 AM,0,51.47635,55.99191,0,7.301277,-9.599999,0,0,0
10/20/2023 1:30:00 AM,0,51.63198,56.71555,0,7.296291,-9.599999,0,0,0
10/20/2023 1:45:00 AM,0,51.83167,57.23349,1,7.278626,-9.599999,0,0,0
10/20/2023 2:00:00 AM,0,51.23344,57.44949,1,7.275723,-9.599999,0,0,0
10/20/2023 2:15:00 AM,0,51.51112,57.37488,1,7.275489,-9.599999,0,0,0
10/20/2023 2:30:00 AM,0,52.87791,57.79127,1,7.278352,-9.599999,0,0,0
10/20/2023 2:45:00 AM,0,52.72039,58.02925,1,7.284826,-9.599999,0,0,0
10/20/2023 3:00:00 AM,0,51.69931,57.83133,0,7.281664,-9.599999,0,0,0
10/20/2023 3:15:00 AM,0,50.75916,57.34475,0,7.285891,-9.599999,0,0,0
