Briarwood Monthly
Start date:,9/1/2023 12:00:00 AM
End date:,9/30/2023 12:00:00 AM

Timestamp,POA Sensor,Weather station module temperature,Weather station ambient temperature,Max wind speed - Weather Station (Standard),Production meter L-N voltage,Production meter active power,"SunGrow SG125HV Inverter - 1, Line kW","SunGrow SG125HV Inverter - 2, Line kW","SunGrow SG125HV Inverter - 3, Line kW","SunGrow SG125HV Inverter - 4, Line kW","SunGrow SG125HV Inverter - 5, Line kW","SunGrow SG125HV Inverter - 6, Line kW","SunGrow SG125HV Inverter - 7, Line kW","SunGrow SG125HV Inverter - 8, Line kW","SunGrow SG125HV Inverter - 9, Line kW","SunGrow SG125HV Inverter - 10, Line kW","SunGrow SG125HV Inverter - 11, Line kW","SunGrow SG125HV Inverter - 12, Line kW","SunGrow SG125HV Inverter - 13, Line kW","SunGrow SG125HV Inverter - 14, Line kW","SunGrow SG125HV Inverter - 15, Line kW","SunGrow SG125HV Inverter - 16, Line kW"
9/17/2023 8:45:00 AM,11.78184,12.86127,65.51698,0,7.539576,10.40759,1.331215,1.100519,0,1.277992,1.493199,1.160939,1.299312,1.065646,1.370579,1.482791,0,1.570899,0,0,0,1.308272
9/17/2023 9:00:00 AM,13.46331,12.8818,65.67935,0,7.535645,13.01798,1.498934,1.220852,0,1.51444,1.731286,1.385272,1.529431,1.295281,1.648789,1.6509,0,1.789054,0,0,0,1.647883
9/17/2023 9:15:00 AM,15.02537,12.99527,65.88315,0,7.530914,15.28081,1.659249,1.402408,0,1.810365,1.970942,1.556403,1.709852,1.436125,1.815131,1.829438,0,1.948546,0,0,0,1.92453
9/17/2023 9:30:00 AM,29.33581,13.24816,66.1586,0,7.532406,33.09866,3.500016,2.969317,0,3.70998,3.928636,3.092616,3.387697,2.822992,3.583139,3.902802,0,3.931249,0,0,0,3.723063
9/17/2023 9:45:00 AM,54.86649,14.14082,66.80521,0,7.541504,64.09387,6.924338,5.904201,0,7.194871,7.680461,6.088611,6.648943,5.558484,6.984903,7.870845,0,7.863337,0,0,0,7.252503
9/17/2023 10:00:00 AM,73.32611,14.86675,67.41111,0,7.536287,94.76981,9.414247,8.08227,0,9.730656,10.41705,8.248973,8.999856,7.567643,9.620605,10.49344,0,10.48824,0,0,0,9.721894
9/17/2023 10:15:00 AM,98.52326,15.81915,68.29934,0,7.540948,139.2069,12.81955,11.08374,0,13.06756,14.10479,11.10371,12.01882,10.1341,12.68472,14.25493,0,14.14499,8.970134,0,0,12.76363
9/17/2023 10:30:00 AM,110.6866,17.03393,69.00266,0,7.554671,166.6647,14.29387,12.29608,0,14.32259,15.59805,12.30132,13.30971,11.18081,13.9426,16.47757,0,16.11629,15.95418,0,0,14.14959
9/17/2023 10:45:00 AM,108.5043,18.3026,69.5385,0,7.571276,216.3206,14.06592,12.30471,11.53249,14.37581,15.93007,12.55545,13.51031,11.35466,14.22507,15.22241,12.066,15.67534,15.73348,13.47657,12.81417,14.4393
9/17/2023 11:00:00 AM,86.60882,18.41338,70.00498,0,7.583039,177.0487,11.12141,9.629766,11.14099,10.98483,12.25984,9.632843,10.39901,8.745398,10.99621,12.21762,12.15525,12.45699,12.37425,13.16315,12.44703,10.99227
9/17/2023 11:15:00 AM,122.5798,17.37856,70.13317,0,7.578541,268.9948,16.10902,14.06262,16.42705,16.17764,18.50627,14.6938,16.04492,13.64035,17.43017,17.86896,17.91655,18.38476,18.42865,19.74786,18.86593,17.10678
9/17/2023 11:30:00 AM,174.979,18.56314,70.84077,1,7.575412,367.98,23.31094,20.25984,23.26577,22.4944,25.32875,19.67827,21.14631,17.85281,22.49461,25.60741,25.40973,25.70445,25.42321,26.69748,24.85915,21.63208
9/17/2023 11:45:00 AM,148.4557,19.89338,71.23127,1,7.573402,316.9184,19.43505,16.8165,19.51812,18.76471,21.5431,16.91329,18.19524,15.31682,19.19518,22.58019,22.31104,22.78837,22.61846,23.82599,22.39308,18.97336
9/17/2023 12:00:00 PM,121.5398,19.37831,71.67198,0,7.574481,270.9731,16.03633,14.08359,16.50484,15.79118,18.565,14.73964,16.0724,13.65874,17.40225,18.14808,18.29638,19.00645,19.08529,20.26736,19.53008,17.10788
9/17/2023 12:15:00 PM,261.482,21.34146,72.56073,1,7.568354,586.2913,34.76041,30.8381,36.0903,34.61398,40.80257,32.22747,35.1296,30.05459,38.45663,38.07247,38.76084,40.02812,40.41713,43.07594,41.31182,36.18232
9/17/2023 12:30:00 PM,197.2208,23.16038,73.28833,1,7.562156,432.9782,26.1757,22.77743,26.18337,24.91008,28.41688,21.95259,23.41423,19.73347,24.68006,29.16876,29.07908,29.41695,29.01308,30.40145,28.26584,23.34714
9/17/2023 12:45:00 PM,96.15927,20.70935,73.05029,1,7.556261,196.0768,12.74128,11.11592,12.92531,12.20662,14.26944,11.13062,12.00442,10.08959,12.73351,14.2572,14.2953,14.61699,14.46409,15.25373,14.31469,12.21374
9/17/2023 1:00:00 PM,140.6349,20.29378,73.35179,0,7.555113,275.9684,19.05719,16.70615,19.29704,18.34411,21.33344,16.61797,17.81541,15.05746,19.0276,20.63865,20.76607,21.17155,21.03168,22.1688,20.67271,17.83589
9/17/2023 1:15:00 PM,203.6807,22.52791,73.99088,0,7.554342,439.0672,26.94845,23.5029,27.19671,25.66319,30.11111,23.47908,25.22802,21.24684,26.7156,30.57514,30.69029,31.35298,31.16441,32.79891,30.68134,25.84305
9/17/2023 1:30:00 PM,133.85,22.70486,74.43111,0,7.546484,285.4736,17.52928,15.15399,17.64188,16.67943,19.54422,15.2746,16.40474,13.74041,17.2427,20.24325,20.19973,20.78939,20.56745,21.61202,20.3344,17.085
9/17/2023 1:45:00 PM,245.0775,22.65295,74.71323,1,7.544987,528.0095,32.32192,28.28943,32.73353,30.30866,36.46896,28.36745,30.48667,25.7718,32.29998,36.29291,36.59541,37.41052,37.24079,39.30294,36.65858,31.62105
9/17/2023 2:00:00 PM,371.3611,28.02659,76.45013,1,7.556252,797.798,49.03135,43.71788,50.97148,48.49902,57.24769,44.14304,45.91228,38.27269,47.37524,53.13968,53.82764,55.93479,56.33766,60.85194,55.44488,46.77903
9/17/2023 2:15:00 PM,395.1801,29.48095,78.06787,2,7.561498,835.2451,50.31222,44.59143,51.70972,48.53775,57.52358,44.75379,48.40167,41.40419,53.33212,57.32364,58.6391,59.33613,58.17477,61.43159,56.94344,50.24567
9/17/2023 2:30:00 PM,570.1693,33.02385,80.13496,2,7.579412,1098.747,73.12655,64.01645,70.74252,64.07353,75.56501,58.36494,62.11734,52.88156,65.94794,81.7837,82.36795,79.23129,75.1922,77.7724,72.03765,62.0895
9/17/2023 2:45:00 PM,758.4634,36.05215,81.35441,2,7.589417,1288.621,81.31544,70.49345,77.80927,72.6346,89.4986,76.64671,78.63363,64.24782,73.9659,92.29339,92.45432,88.70904,86.37379,87.40784,84.32668,77.8641
9/17/2023 3:00:00 PM,685.2588,39.7535,82.66631,3,7.565437,1317.689,77.56496,70.09325,80.3586,67.89404,85.28448,69.14731,76.78319,66.85146,90.25052,85.87721,88.54972,90.30932,92.34528,96.47791,98.4502,86.80193
9/17/2023 3:15:00 PM,763.6296,44.5073,84.29638,2,7.556371,1463.067,95.98885,86.99052,99.07806,81.38692,102.2782,84.02757,90.93871,76.92555,96.25123,88.96366,88.84151,90.48096,95.0902,101.1779,100.864,93.26627
9/17/2023 3:30:00 PM,716.3658,41.4399,84.72731,2,7.583972,1239.649,80.67966,68.11264,79.24617,62.6385,81.10519,63.33302,65.5301,55.39104,66.49348,95.12269,94.98069,94.53635,94.39214,95.80258,88.12761,75.35955
9/17/2023 3:45:00 PM,418.4744,36.8007,85.23434,2,7.573291,893.9462,50.92947,44.13609,50.5257,44.22089,55.74129,43.70705,46.65689,40.03727,50.38107,57.8365,57.86946,58.06676,57.98294,60.47131,56.48404,50.36678
9/17/2023 4:00:00 PM,616.518,35.2959,85.22269,2,7.568594,1302.256,77.99638,69.56773,81.15546,66.72544,90.47744,73.73914,78.47974,67.66364,84.80019,84.02685,85.79188,87.90891,89.66492,93.19765,90.0425,83.07266
9/17/2023 4:15:00 PM,833.5878,44.5359,86.08142,4,7.565498,1419.315,84.47707,74.77814,84.78263,70.00172,89.57525,77.48243,84.60505,75.73021,94.85947,103.8294,104.857,104.2321,104.5341,101.87,88.17883,85.83465
9/17/2023 4:30:00 PM,395.1169,39.6292,86.15302,2,7.560491,696.8564,45.50985,39.76429,45.72063,38.82624,49.84858,39.45115,41.71481,35.44614,42.84089,47.0316,47.34524,47.19916,46.6142,48.8638,43.98832,43.26135
9/17/2023 4:45:00 PM,576.5536,32.20455,85.27225,1,7.591244,1167.897,71.39588,64.2409,73.18828,58.24796,79.14592,63.54958,67.02075,58.50467,75.88227,77.08693,78.44214,80.40969,84.01082,85.97948,82.14033,73.62659
9/17/2023 5:00:00 PM,683.8171,38.71195,85.74764,3,7.593,1300.156,84.72543,74.66589,84.83069,64.28842,91.3735,66.73883,68.60889,56.50262,67.89364,94.16647,93.9743,94.39252,94.49434,98.109,93.65412,84.71177
9/17/2023 5:15:00 PM,271.2603,35.8377,85.20782,3,7.571244,499.0431,32.18215,27.88144,32.15085,26.96523,34.57331,25.94396,27.4028,23.14874,28.42953,35.97404,35.93808,36.31646,35.96042,37.209,35.18893,31.64471
9/17/2023 5:30:00 PM,145.4881,26.18426,83.57865,0,7.56409,274.433,16.47392,15.6314,18.22219,16.35003,21.49403,16.87483,17.22246,13.83691,16.70924,16.60634,17.04501,17.57615,18.00438,20.05997,18.78703,18.06348
9/17/2023 5:45:00 PM,106.7408,23.50869,82.244,1,7.565409,206.8117,12.81009,11.24269,13.11232,12.04621,14.49064,11.17536,11.80674,9.771742,12.10114,14.89763,15.05978,15.35056,15.01509,15.75891,14.55925,12.79036
9/17/2023 6:00:00 PM,227.2721,24.69607,81.53618,0,7.576231,427.5048,26.55233,25.38156,28.85705,24.23174,32.58081,24.65141,23.95091,18.26406,21.00693,30.87115,31.98382,32.54072,33.05737,34.59884,29.97047,26.57454
9/17/2023 6:15:00 PM,179.1373,24.59419,81.05605,0,7.578089,315.7108,19.68055,18.38465,21.26988,18.08419,24.1722,18.26661,16.58313,12.98884,14.86747,23.30331,23.69846,24.44061,25.15846,26.33745,20.83766,18.9068
9/17/2023 6:30:00 PM,175.5183,23.24034,80.21341,0,7.582701,295.0951,17.90767,17.57751,19.49606,16.30797,21.58249,14.42049,12.81182,10.53048,11.53792,21.19781,21.22983,22.74794,23.10347,22.58132,16.06929,14.20547
9/17/2023 6:45:00 PM,194.3992,23.26925,80.56,0,7.590549,234.1777,17.50905,16.58882,17.10848,13.31124,15.98092,10.29109,10.42068,8.293253,9.925462,20.69957,20.3123,19.98433,18.58041,17.37372,12.45,11.11477
9/17/2023 7:00:00 PM,74.43144,20.75552,79.96504,0,7.590159,102.7904,7.706712,6.150238,6.859978,5.81958,7.03783,5.503757,5.905494,4.847497,5.961196,8.190738,7.947571,7.713728,7.35319,7.662685,7.034623,6.541924
9/17/2023 7:15:00 PM,23.12945,17.19131,77.80465,0,7.59189,35.51871,2.569137,2.180419,2.608556,2.315495,2.864518,2.269374,2.48788,1.980736,2.449784,2.836278,2.929243,3.047336,2.903761,3.104933,2.878982,2.775121
9/17/2023 7:30:00 PM,7.675809,14.79828,75.70879,0,7.596746,5.583245,0.7153317,0.5604747,0.7591512,0.6410395,0.8233591,0.6869355,0.7819926,0.5022424,0.688692,0.7885936,0.839393,0.9203048,0.7834179,0.8604802,0.8741725,0.8128442
9/17/2023 7:45:00 PM,0.5597663,13.45625,73.86355,0,7.57461,-2.787612,0.00645136,0,0.0079935,0.006039533,0.008141528,0.00825995,0.0090593,0,0.006365194,0.008627198,0.008929906,0.01144239,0.005963361,0.008822445,0.01113453,0.009370045
9/17/2023 8:00:00 PM,0.1339324,12.86565,72.43145,0,7.568296,-2.802461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/17/2023 8:15:00 PM,0.1423364,12.66801,71.28822,0,7.5791,-2.812143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/17/2023 8:30:00 PM,-0.05929911,12.97058,70.52753,0,7.591656,-2.824424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/17/2023 8:45:00 PM,-0.08472753,12.71189,69.91821,0,7.592907,-2.826654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/17/2023 9:00:00 PM,0.6709017,12.43285,69.40062,0,7.605947,-2.839246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/17/2023 9:15:00 PM,0.7285625,12.56312,69.41817,1,7.604071,-2.837323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/17/2023 9:30:00 PM,0.05972423,12.7435,69.37785,1,7.582436,-2.81737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/17/2023 9:45:00 PM,0.01535819,12.39847,68.96463,0,7.590692,-2.824851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/17/2023 10:00:00 PM,-0.1288742,12.05617,68.39854,0,7.610051,-2.843886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/17/2023 10:15:00 PM,-0.1985244,11.3042,67.55598,0,7.615396,-2.84906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/17/2023 10:30:00 PM,-0.1311831,10.76738,66.70631,0,7.580367,-2.815392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/17/2023 10:45:00 PM,-0.1296427,10.34472,66.05259,0,7.589396,-2.824733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/17/2023 11:00:00 PM,-0.1646826,9.749085,65.28293,0,7.603253,-2.837696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/17/2023 11:15:00 PM,0.02865972,9.66448,64.68135,0,7.597683,-2.833782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/17/2023 11:30:00 PM,-0.04983102,9.40385,64.03378,0,7.587598,-2.824668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/17/2023 11:45:00 PM,-0.06723519,9.189815,63.53068,0,7.607667,-2.842814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 12:00:00 AM,-0.1025897,8.94707,63.10099,0,7.61069,-2.847834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 12:15:00 AM,0.1071339,8.787445,62.63198,0,7.593135,-2.831923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 12:30:00 AM,0.02787214,8.70277,62.24139,0,7.584111,-2.823274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 12:45:00 AM,-0.1918098,9.37715,62.3942,0,7.589091,-2.828098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 1:00:00 AM,-0.3493767,10.28144,63.29847,0,7.594974,-2.834364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 1:15:00 AM,-0.1039974,9.82959,63.48461,0,7.602777,-2.841753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 1:30:00 AM,0.1140555,9.16189,62.95449,0,7.604907,-2.845552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 1:45:00 AM,-0.06074166,9.535925,63.05594,0,7.600157,-2.840601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 2:00:00 AM,-0.22625,9.92416,63.58466,0,7.597532,-2.82637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 2:15:00 AM,0.08471249,9.212965,63.19563,0,7.605852,-2.821019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 2:30:00 AM,0.05009534,8.67592,62.45016,0,7.596729,-2.813354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 2:45:00 AM,0.02973107,8.22489,61.86526,0,7.596068,-2.813062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 3:00:00 AM,0.087075,8.086405,61.21879,0,7.604441,-2.821443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 3:15:00 AM,-0.07592259,7.76968,60.73823,0,7.613949,-2.831013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 3:30:00 AM,-0.04600887,7.380625,60.32452,0,7.590739,-2.809004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 3:45:00 AM,0.04239324,7.562445,60.1152,0,7.56592,-2.785481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 4:00:00 AM,-0.0826278,8.088495,60.58304,0,7.563092,-2.782876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 4:15:00 AM,-0.2079661,7.90891,60.54416,0,7.564012,-2.7851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 4:30:00 AM,0.02070934,7.18075,59.94067,0,7.559048,-2.780778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 4:45:00 AM,0.1804029,6.70706,59.21608,0,7.554969,-2.776767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 5:00:00 AM,0.09519798,6.466525,58.67294,0,7.551554,-2.77338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 5:15:00 AM,0.2470261,6.14136,58.12664,0,7.538797,-2.765985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 5:30:00 AM,-0.00984602,5.973575,57.86018,0,7.549454,-2.77421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 5:45:00 AM,-0.1879621,5.810175,57.43731,0,7.577544,-2.799335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 6:00:00 AM,-0.03846192,5.439085,56.89814,0,7.569615,-2.791925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 6:15:00 AM,0.1086202,5.291955,56.37519,0,7.550612,-2.776111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 6:30:00 AM,-0.08234614,5.082335,55.99279,0,7.537903,-2.764417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 6:45:00 AM,-0.08190756,4.84006,55.55393,0,7.537862,-2.761671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 7:00:00 AM,2.197924,4.70451,55.17599,0,7.555985,-2.745785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 7:15:00 AM,10.6775,4.904185,55.08391,0,7.563868,-0.7234401,0,0,0,0,1.239659,0.968829,0,0,0,0,0,0,0,0,0,0
9/18/2023 7:30:00 AM,22.36038,5.157105,55.13192,0,7.563243,5.574019,0,0,0,0,4.390349,4.113349,0,0,0,0,0,0,0,0,0,0
9/18/2023 7:45:00 AM,82.30396,6.51251,55.68254,0,7.568115,32.11066,0,0,0,0,15.48632,12.51668,0,0,0,0,0,0,0,0,0,0
9/18/2023 8:00:00 AM,207.7092,10.90495,57.15228,0,7.564265,55.38173,0,0,0,0,31.06587,25.0936,0,0,0,0,0,0,0,0,0,0
9/18/2023 8:15:00 AM,325.7921,15.38278,59.75083,0,7.553792,125.8382,0,6.832054,0,15.83521,49.78198,39.94865,16.48912,0,0,0,0,0,0,0,0,0
9/18/2023 8:30:00 AM,443.8441,20.07882,62.45528,0,7.54602,287.5732,0,54.55806,0,57.0337,68.56401,53.76966,57.45449,0,0,0,0,0,0,0,0,0
9/18/2023 8:45:00 AM,568.4056,25.02968,64.96344,0,7.554277,967.3589,45.67984,69.64549,47.18261,77.13248,87.41087,68.9909,73.35323,0,46.91187,53.59687,53.3761,53.94014,53.26441,55.90881,51.84265,36.04928
9/18/2023 9:00:00 AM,692.1874,27.95453,66.62698,1,7.551158,1432.923,92.73964,82.99784,93.60918,92.23301,104.18,81.75684,87.4099,0,93.30527,107.3998,106.9709,107.7417,106.706,111.6247,104.4881,72.38602
9/18/2023 9:15:00 AM,799.3509,33.11675,68.62495,0,7.566146,1581.193,103.773,91.31219,103.3234,101.1037,113.9899,89.09031,96.0532,0,102.5249,118.7308,118.0693,117.9503,116.9656,123.1196,116.2682,80.42251
9/18/2023 9:30:00 AM,833.3084,37.1364,70.24442,2,7.571278,1602.95,105.6528,92.67622,105.1469,102.7905,115.1689,90.1416,96.65836,0,103.4104,119.5399,119.5072,119.609,118.5057,124.5766,117.237,81.25037
9/18/2023 9:45:00 AM,854.5209,38.63765,71.77893,1,7.55336,1631.566,107.3893,94.14073,106.9514,105.024,117.3984,91.9976,98.68547,0,105.3484,121.5733,121.7723,121.8738,120.6507,125.9023,118.7942,82.44277
9/18/2023 10:00:00 AM,870.4713,40.35645,73.12213,1,7.548213,1649.083,108.3803,95.05643,108.1588,106.4495,118.8402,93.20156,99.70058,0,106.4118,122.7183,123.0897,123.2866,122.1826,125.986,120.277,83.33238
9/18/2023 10:15:00 AM,879.4768,42.74465,75.30613,1,7.542506,1653.828,108.4643,95.35423,108.5063,107.232,119.6623,93.75199,100.1977,0,106.901,122.331,122.7972,123.1604,122.1295,125.986,120.5864,83.83492
9/18/2023 10:30:00 AM,885.6174,42.9487,76.70408,2,7.54129,1658.419,108.7162,95.41729,108.749,107.7016,120.0956,94.19111,100.5854,0,107.0447,122.7921,123.2141,123.5349,122.548,125.986,120.7698,84.28323
9/18/2023 10:45:00 AM,887.8037,41.928,77.73208,2,7.561694,1667.709,109.0824,95.64619,109.2233,108.1156,120.571,94.69482,101.0119,0,107.6533,123.9932,124.5178,124.8217,123.4351,125.9859,121.1261,85.08822
9/18/2023 11:00:00 AM,890.5566,41.4753,78.07554,3,7.579124,1674.551,109.6011,96.35667,109.987,108.732,121.3761,95.01392,101.3842,0,107.5265,123.8283,124.8995,125.3913,124.0231,125.9906,121.7202,86.32203
9/18/2023 11:15:00 AM,889.7642,41.6888,78.54714,3,7.56189,1670.735,109.4916,96.14601,109.644,108.0714,120.7712,94.46844,100.8198,0,107.2613,123.3871,124.5744,125.2069,123.8932,126.0034,121.4542,87.36665
9/18/2023 11:30:00 AM,889.248,42.3981,79.39902,3,7.554378,1668.07,109.4048,96.17982,109.7305,107.8882,120.7578,94.27602,100.3811,0,106.8176,122.8123,124.065,124.6697,123.352,126,121.1741,88.89158
9/18/2023 11:45:00 AM,883.42,42.91115,80.55146,2,7.55226,1657.386,108.4061,95.39328,108.6941,106.5973,119.7948,93.60987,99.62375,0,105.8007,121.7563,123.0316,123.8568,122.51,125.9856,120.0964,89.92834
9/18/2023 12:00:00 PM,880.49,42.54855,80.97538,3,7.557869,1652.621,107.8438,94.67815,107.988,105.4463,119.2578,93.32832,99.31325,0,105.6709,121.3618,122.7216,123.4132,121.9119,125.982,119.7389,91.58923
9/18/2023 12:15:00 PM,881.5167,41.37855,80.58053,4,7.549599,1654.091,108.2059,95.11597,108.4633,105.295,119.5422,93.28286,99.22411,0,105.3615,121.1871,122.6866,123.3214,121.9354,125.982,119.5325,93.64622
9/18/2023 12:30:00 PM,877.7577,41.0779,81.03302,4,7.556649,1653.337,107.9322,94.94184,108.2399,104.3564,119.2868,92.92471,98.98206,0,105.1328,121.7123,123.3192,123.7933,122.2647,125.982,119.3086,95.07455
9/18/2023 12:45:00 PM,874.4247,41.3485,81.59865,3,7.577719,1648.323,107.6004,94.66347,107.6469,102.7927,118.7644,92.77534,98.80552,0,104.8666,121.1881,122.6243,123.0794,121.7859,125.9844,118.7246,96.40667
9/18/2023 1:00:00 PM,875.1652,41.73265,82.01204,4,7.571707,1643.981,107.1102,94.13718,107.1344,101.3972,118.4864,92.47758,98.41363,0,104.8443,120.7757,122.1552,122.5952,121.3935,125.967,118.2216,97.52339
9/18/2023 1:15:00 PM,873.8734,41.8496,82.41895,3,7.572044,1643.123,107.0558,94.11198,107.0671,100.1444,118.5462,92.5851,98.68373,0,104.9024,120.5334,121.7849,122.3159,121.1021,125.8387,117.9901,99.12171
9/18/2023 1:30:00 PM,879.2921,41.74165,82.62421,4,7.575848,1648.877,107.3148,94.45244,107.517,98.55683,118.5266,92.63417,98.89357,0,105.1416,121.4518,122.7968,123.0682,121.6115,125.963,118.6354,100.8971
9/18/2023 1:45:00 PM,893.3199,40.8165,82.53327,4,7.573519,1668.501,108.8901,95.77841,109.0861,97.88106,120.0886,94.07927,100.326,0,106.8078,122.6383,123.9709,124.0748,122.6776,125.9796,120.5405,103.7991
9/18/2023 2:00:00 PM,766.3701,42.3524,83.42693,3,7.572987,1471.213,93.23337,83.13286,95.71515,85.36143,107.3144,84.24986,90.31697,0,96.10301,104.3677,107.4039,109.4121,108.7653,109.8143,107.7532,95.06019
9/18/2023 2:15:00 PM,700.3793,40.13405,83.56393,4,7.568667,1540.243,94.43407,91.23328,103.4174,92.02014,113.8515,94.86332,100.6306,0,109.2336,96.19491,104.4511,111.5715,108.0231,111.7177,114.7046,98.69807
9/18/2023 2:30:00 PM,975.4186,44.1942,84.46532,3,7.550921,1647.834,115.9334,93.71251,109.7828,92.11945,118.0393,94.58211,101.262,0,87.06313,114.0949,119.7432,125.8389,126.033,125.9945,121.342,113.3409
9/18/2023 2:45:00 PM,830.9978,42.8885,84.71052,3,7.552799,1458.937,83.07656,73.26341,85.7325,72.71654,94.87971,76.79507,83.66862,0,84.58035,122.714,117.2596,115.7997,115.9044,116.4984,117.1144,102.6175
9/18/2023 3:00:00 PM,933.1639,42.90985,84.76772,1,7.554074,1522.361,104.1547,80.24095,91.77224,75.16329,103.6957,78.38187,83.66486,0,77.95555,123.3793,124.68,124.1501,124.5686,120.6059,114.9305,96.04117
9/18/2023 3:15:00 PM,984.9721,46.5026,85.34908,1,7.566373,1733.144,116.626,102.2549,116.7479,93.89313,125.5854,100.9496,107.6038,0,114.8737,125.9253,125.97,125.988,125.981,125.97,125.7168,115.7895
9/18/2023 3:30:00 PM,847.5289,49.45805,86.27306,1,7.579348,1514.472,103.2178,92.50771,107.8307,87.67149,111.7847,88.60927,94.54061,0,105.4708,104.8068,105.5906,105.4913,105.6521,106.458,105.5621,97.26984
9/18/2023 3:45:00 PM,698.7025,46.70855,86.41492,1,7.564263,1237.25,81.62934,71.46439,81.72032,64.44616,90.29475,70.74688,75.31323,0,81.43269,90.80713,90.89204,91.11437,90.98764,91.40504,90.45807,81.77554
9/18/2023 4:00:00 PM,828.5678,38.81055,85.38913,2,7.556719,1470.746,97.55898,85.93635,100.32,78.55495,105.8043,86.93848,92.09515,0,97.84809,105.8138,105.7955,105.9282,105.8824,106.2375,105.6282,100.2246
9/18/2023 4:15:00 PM,934.8491,44.454,85.9409,2,7.56303,1699.348,108.8344,92.76976,109.4467,85.24046,122.7949,95.80096,101.8957,0,108.9167,124.4744,122.2822,119.5744,118.0325,120.2269,111.3863,106.6085
9/18/2023 4:30:00 PM,897.556,45.3664,86.28509,3,7.568522,1642.686,107.1974,93.99751,107.4502,82.09875,118.3147,91.89174,97.38485,0,103.8887,121.0806,122.119,122.6133,121.7396,125.8933,119.1306,106.1112
9/18/2023 4:45:00 PM,881.9343,44.9526,86.17616,3,7.566111,1609.56,105.6437,92.67443,105.827,80.77,116.4383,90.04414,95.02425,0,101.6555,119.0847,120.0745,120.4004,119.8113,125.164,117.2786,104.3832
9/18/2023 5:00:00 PM,689.7768,44.23565,85.70702,1,7.566735,1299.651,83.21783,74.88139,85.76142,67.93983,96.09135,75.00835,79.9832,0,84.64069,92.41928,93.34396,93.8327,93.75027,99.03841,94.76727,86.38974
