Brightwood Monthly
Start date:,10/1/2023 12:00:00 AM
End date:,10/31/2023 12:00:00 AM

Timestamp,POA Sensor,Weather station module temperature,Max wind speed - Luft WS601,Production meter AC voltage,Production meter L-L voltage,Production meter active power,"Sungrow SG3600 Inverter - 1, Total AC Power","Sungrow SG3600U Inverter - 2, Total AC Power","Sungrow SG3600U Inverter - 3, Total AC Power"
10/6/2023 10:15:00 PM,-1.84833,65.928,9.76667,7.36639,12.75773,-18.667,0,0,0
10/6/2023 10:30:00 PM,-2.01733,66.182,10.7933,7.37347,12.77,-18.6457,0,0,0
10/6/2023 10:45:00 PM,-1.63867,65.984,9.88667,7.39199,12.8021,-18.8953,0,0,0
10/6/2023 11:00:00 PM,-1.82267,65.684,9.17,7.39578,12.8087,-18.875,0,0,0
10/6/2023 11:15:00 PM,-1.79533,65.7,9.69667,7.39868,12.8137,-18.9762,0,0,0
10/6/2023 11:30:00 PM,-1.76733,65.476,9.60333,7.40344,12.82207,-19.0392,0,0,0
10/6/2023 11:45:00 PM,-1.78933,65.34,9.46333,7.37499,12.77283,-18.8752,0,0,0
10/7/2023 12:00:00 AM,-1.74933,65.04,9.00667,7.34897,12.7277,-18.336,0,0,0
10/7/2023 12:15:00 AM,-1.76833,65.11,8.96333,7.36,12.74693,-18.7838,0,0,0
10/7/2023 12:30:00 AM,-1.70567,64.748,9.30667,7.36508,12.75573,-18.5463,0,0,0
10/7/2023 12:45:00 AM,-1.643,64.674,10.3167,7.36816,12.76113,-18.7453,0,0,0
10/7/2023 1:00:00 AM,-1.61967,64.592,10.4433,7.37339,12.77013,-18.5752,0,0,0
10/7/2023 1:15:00 AM,-1.669,64.402,10.83,7.3761,12.7748,-18.6888,0,0,0
10/7/2023 1:30:00 AM,-1.65567,64.398,11.2633,7.3795,12.7809,-18.7032,0,0,0
10/7/2023 1:45:00 AM,-1.615,63.888,10.76,7.38421,12.78887,-18.7367,0,0,0
10/7/2023 2:00:00 AM,-1.66933,63.864,11.03,7.39295,12.80403,-18.7831,0,0,0
10/7/2023 2:15:00 AM,-1.61067,63.688,10.44,7.3969,12.8109,-18.9057,0,0,0
10/7/2023 2:30:00 AM,-1.67633,63.81,10.9333,7.4002,12.81663,-18.8818,0,0,0
10/7/2023 2:45:00 AM,-1.64033,63.606,10.71,7.39935,12.81517,-18.8767,0,0,0
10/7/2023 3:00:00 AM,-1.734,63.536,11.28,7.4028,12.82113,-18.954,0,0,0
10/7/2023 3:15:00 AM,-1.59767,63.504,12.3367,7.40728,12.82893,-19.0959,0,0,0
10/7/2023 3:30:00 AM,-1.46733,63.212,11.1667,7.40909,12.83207,-18.9967,0,0,0
10/7/2023 3:45:00 AM,-1.53033,62.814,10.5167,7.41183,12.8368,-19.1659,0,0,0
10/7/2023 4:00:00 AM,-1.67533,62.886,10.82,7.40976,12.83317,-19.0079,0,0,0
10/7/2023 4:15:00 AM,-1.65033,62.976,10.7367,7.41217,12.83737,-19.0008,0,0,0
10/7/2023 4:30:00 AM,-1.67333,62.97,11.5133,7.39489,12.80747,-18.8112,0,0,0
10/7/2023 4:45:00 AM,-1.55,62.57,10.9233,7.34816,12.72657,-18.3283,0,0,0
10/7/2023 5:00:00 AM,-1.65933,62.644,10.81,7.34227,12.71633,-18.2359,0,0,0
10/7/2023 5:15:00 AM,-1.61533,62.516,10.7233,7.33789,12.7088,-18.2611,0,0,0
10/7/2023 5:30:00 AM,-1.58433,62.57,10.3833,7.3345,12.7029,-18.1276,0,0,0
10/7/2023 5:45:00 AM,-1.64833,62.396,10.1467,7.334,12.702,-18.3173,0,0,0
10/7/2023 6:00:00 AM,-1.65467,62.352,11.3133,7.34007,12.71247,-18.2826,0,0,0
10/7/2023 6:15:00 AM,-1.71633,62.424,11.0167,7.3608,12.7484,-18.5763,0,0,0
10/7/2023 6:30:00 AM,-1.67,62.562,10.6333,7.37798,12.7781,-18.7746,0,0,0
10/7/2023 6:45:00 AM,-1.22767,62.178,9.91667,7.3798,12.7812,-18.4355,0,0,0
10/7/2023 7:00:00 AM,1.086,61.684,9.13667,7.37326,12.7697,-2.48184,5.1418,5.33343,5.04433
10/7/2023 7:15:00 AM,6.70867,62.2,10.5,7.36926,12.7627,66.6278,28.4557,27.9278,28.0512
10/7/2023 7:30:00 AM,14.711,61.828,9.20333,7.36631,12.75757,185.644,74.444,58.1318,71.785
10/7/2023 7:45:00 AM,22.209,61.87,8.1,7.37548,12.7735,667.613,280.484,129.671,276.25
10/7/2023 8:00:00 AM,68.2303,63.53,8.48667,7.40226,12.81993,1601.94,622.704,391.157,604.738
10/7/2023 8:15:00 AM,257.254,68.73,7.3,7.35989,12.74653,2790.87,1009.9,796.528,998.832
10/7/2023 8:30:00 AM,349.86,72.598,7.92,7.36767,12.76007,4109.66,1435.6,1267.83,1436.78
10/7/2023 8:45:00 AM,439.289,77.746,6.99333,7.35326,12.735,5441.46,1842.29,1766.97,1874.73
10/7/2023 9:00:00 AM,526.149,82.648,5.52333,7.32467,12.68553,6639.42,2221.49,2220.44,2253.49
10/7/2023 9:15:00 AM,611.966,87.32,6.48333,7.29981,12.64243,7670.93,2556.58,2592.74,2591.99
10/7/2023 9:30:00 AM,690.959,91.18,6.45667,7.2834,12.6141,8546.44,2850.69,2890,2886.23
10/7/2023 9:45:00 AM,724.795,95.306,6.87667,7.27358,12.59687,8929.3,2984.89,3012.03,3018.78
10/7/2023 10:00:00 AM,723.579,97.356,6.47,7.26987,12.59047,8887.64,2966.17,2996.08,3010.17
10/7/2023 10:15:00 AM,717.765,98.258,6.51333,7.27664,12.6022,8799.41,2935.45,2962.72,2982.74
10/7/2023 10:30:00 AM,708.272,99.834,5.43,7.27943,12.60707,8706.61,2901.82,2927.99,2958.76
10/7/2023 10:45:00 AM,698.886,101.558,4.92,7.27684,12.60263,8575.84,2851.91,2880.18,2924.31
10/7/2023 11:00:00 AM,688.459,102.652,4.75333,7.27056,12.59173,8442.61,2803.16,2831.79,2882.93
10/7/2023 11:15:00 AM,674.057,105.006,4.9,7.26919,12.58937,8290.42,2744.78,2776.69,2845.47
10/7/2023 11:30:00 AM,661.805,103.786,4.95667,7.26352,12.5796,8175.63,2708.34,2735.71,2811.67
10/7/2023 11:45:00 AM,651.98,102.956,6.51667,7.26668,12.58507,8058.44,2668.63,2700.05,2766.24
10/7/2023 12:00:00 PM,643.04,101.628,7.03,7.26334,12.57923,7983.42,2643.27,2674.1,2740.34
10/7/2023 12:15:00 PM,636.94,100.062,7.93,7.25549,12.56557,7923.81,2625.76,2653.16,2720.2
10/7/2023 12:30:00 PM,634.218,100.054,7.21,7.25401,12.5631,7914.25,2625.06,2651.05,2713.19
10/7/2023 12:45:00 PM,634.177,99.01,7.46,7.24891,12.55427,7934.47,2632.32,2657.77,2717.44
10/7/2023 1:00:00 PM,637.538,100.92,6.11,7.24178,12.54193,7970.67,2647.73,2669.02,2729.28
10/7/2023 1:15:00 PM,642.538,101.176,6.37667,7.23528,12.53073,8031.16,2667.48,2688.17,2750.83
10/7/2023 1:30:00 PM,648.639,103.922,4.75333,7.23705,12.5339,8067.78,2680.19,2702.7,2758.81
10/7/2023 1:45:00 PM,655.879,104.478,4.22333,7.23522,12.53067,8108.2,2694.69,2722.81,2763.81
10/7/2023 2:00:00 PM,661.775,106.412,4.05667,7.23472,12.5298,8143.44,2707.45,2736.84,2774.54
10/7/2023 2:15:00 PM,677.097,109.772,3.82,7.24025,12.5394,8248.03,2746.1,2780.2,2800.96
10/7/2023 2:30:00 PM,692.934,110.572,4.09667,7.23835,12.53603,8374.8,2790.62,2830.71,2832.63
10/7/2023 2:45:00 PM,706.643,113.29,3.24667,7.23091,12.52307,8480.11,2829.93,2873.23,2860.04
10/7/2023 3:00:00 PM,717.621,115.272,4.00333,7.22391,12.51097,8519.64,2837.24,2889.69,2877.18
10/7/2023 3:15:00 PM,727.594,113.088,6.66,7.21558,12.49657,8647.16,2880.2,2935.74,2913.25
10/7/2023 3:30:00 PM,732.501,113.358,5.57,7.20872,12.48467,8702.35,2897.25,2958.22,2933.04
10/7/2023 3:45:00 PM,731.413,114.484,4.70333,7.20336,12.47527,8692.65,2899.53,2957.84,2919.71
10/7/2023 4:00:00 PM,724.495,114.154,4.37,7.20469,12.47783,8607.45,2874.73,2933.85,2888.61
10/7/2023 4:15:00 PM,664.27,113.03,4.24,7.21382,12.4935,8005.69,2670.91,2715.26,2694.05
10/7/2023 4:30:00 PM,581.276,110.794,3.70667,7.25143,12.55857,7100.39,2371.5,2402.14,2396.75
10/7/2023 4:45:00 PM,492.938,105.832,3.97667,7.25798,12.5699,6079.61,2033.08,2052.32,2053.07
10/7/2023 5:00:00 PM,394.593,101.344,3.89667,7.27223,12.5944,4927.03,1647.78,1648.13,1668.21
10/7/2023 5:15:00 PM,303.41,95.12,2.88667,7.29474,12.6333,3737.41,1246.78,1246.83,1271.11
10/7/2023 5:30:00 PM,217.889,87.996,2.23667,7.30783,12.6559,2565.47,860.7,853.984,882.983
10/7/2023 5:45:00 PM,138.299,80.706,2.38,7.32061,12.678,1553.1,520.857,516.187,537.433
10/7/2023 6:00:00 PM,70.6927,74.23,0.996667,7.33183,12.6973,708.557,245.998,234.702,252.173
10/7/2023 6:15:00 PM,23.81,67.722,1.38667,7.34471,12.7197,204.054,74.9374,72.6141,78.6055
10/7/2023 6:30:00 PM,2.522,62.492,0.506667,7.35161,12.73163,16.4942,13.404,13.3664,13.2699
10/7/2023 6:45:00 PM,-1.03267,59.822,1.71667,7.36065,12.74743,-20.8338,0.3359,0.361267,0.2625
10/7/2023 7:00:00 PM,-1.747,57.882,0.923333,7.3719,12.7669,-18.8912,0,0,0
10/7/2023 7:15:00 PM,-1.56733,56.986,0.823333,7.38365,12.78723,-18.9476,0,0,0
10/7/2023 7:30:00 PM,-2.342,57.71,2.2,7.39421,12.80563,-19.1687,0,0,0
10/7/2023 7:45:00 PM,-1.88167,59.75,4.03333,7.40313,12.82117,-19.1676,0,0,0
10/7/2023 8:00:00 PM,-1.35433,58.758,2.37,7.40523,12.8248,-19.1886,0,0,0
10/7/2023 8:15:00 PM,-1.76133,59.446,2.87667,7.40687,12.82773,-19.1091,0,0,0
10/7/2023 8:30:00 PM,-1.72767,61.042,4.27,7.40766,12.82903,-19.1654,0,0,0
10/7/2023 8:45:00 PM,-1.70067,60.43,2.53667,7.40884,12.83107,-19.2798,0,0,0
10/7/2023 9:00:00 PM,-1.49467,60.73,4.39333,7.41852,12.84783,-19.3953,0,0,0
10/7/2023 9:15:00 PM,-1.60767,60.33,4.03333,7.41881,12.84843,-19.297,0,0,0
10/7/2023 9:30:00 PM,-1.553,60.422,4.65333,7.41654,12.8446,-19.317,0,0,0
10/7/2023 9:45:00 PM,-1.513,59.372,3.68,7.40545,12.82537,-19.2118,0,0,0
10/7/2023 10:00:00 PM,-1.50033,58.978,4.15,7.39161,12.80143,-18.8936,0,0,0
10/7/2023 10:15:00 PM,-1.597,59.582,5.46667,7.38813,12.7954,-18.8586,0,0,0
10/7/2023 10:30:00 PM,-1.44067,58.802,4.50667,7.39943,12.8149,-18.9976,0,0,0
10/7/2023 10:45:00 PM,-1.51167,58.8,4.68333,7.40709,12.82817,-19.007,0,0,0
10/7/2023 11:00:00 PM,-1.40533,58.092,4.85333,7.41505,12.84207,-19.1618,0,0,0
10/7/2023 11:15:00 PM,-1.441,57.722,4.21667,7.42596,12.861,-19.3447,0,0,0
10/7/2023 11:30:00 PM,-1.40733,57.548,4.34667,7.41406,12.84033,-19.0838,0,0,0
10/7/2023 11:45:00 PM,-1.49767,57.322,4.54333,7.40163,12.81887,-18.9359,0,0,0
10/8/2023 12:00:00 AM,-1.489,57.464,4.90667,7.40601,12.82647,-19.1231,0,0,0
10/8/2023 12:15:00 AM,-1.46833,56.886,3.89,7.41016,12.8336,-19.1189,0,0,0
10/8/2023 12:30:00 AM,-1.517,56.628,4.56,7.40038,12.81673,-18.9476,0,0,0
10/8/2023 12:45:00 AM,-1.49567,56.284,3.91333,7.40033,12.81667,-18.924,0,0,0
10/8/2023 1:00:00 AM,-1.59833,55.576,3.51,7.40421,12.82337,-19.105,0,0,0
10/8/2023 1:15:00 AM,-1.537,55.438,3.72333,7.40732,12.82887,-18.9716,0,0,0
10/8/2023 1:30:00 AM,-1.63933,55.852,4.38667,7.38997,12.79897,-18.8096,0,0,0
10/8/2023 1:45:00 AM,-1.48233,56.08,5.13333,7.39364,12.80523,-18.8332,0,0,0
10/8/2023 2:00:00 AM,-1.47,55.108,3.97333,7.39558,12.8086,-18.9224,0,0,0
10/8/2023 2:15:00 AM,-1.47467,54.62,3.90333,7.39829,12.81327,-18.8917,0,0,0
10/8/2023 2:30:00 AM,-1.451,54.83,4.99333,7.4015,12.81887,-18.9252,0,0,0
10/8/2023 2:45:00 AM,-1.44433,55.296,5.73,7.40471,12.82453,-19.0297,0,0,0
10/8/2023 3:00:00 AM,-1.467,53.78,3.74333,7.40731,12.82903,-19.0321,0,0,0
10/8/2023 3:15:00 AM,-1.62633,54.052,4.34333,7.40788,12.83,-18.9265,0,0,0
10/8/2023 3:30:00 AM,-1.59967,54.314,5.04333,7.40877,12.83153,-19.1418,0,0,0
10/8/2023 3:45:00 AM,-1.40833,54.316,5.32667,7.41076,12.835,-19.0713,0,0,0
10/8/2023 4:00:00 AM,-1.41767,53.64,4.16667,7.40762,12.82957,-18.9726,0,0,0
10/8/2023 4:15:00 AM,-1.35567,51.68,2.51333,7.41375,12.84017,-19.0137,0,0,0
10/8/2023 4:30:00 AM,-1.19167,50.1,2.48667,7.40168,12.81927,-18.961,0,0,0
10/8/2023 4:45:00 AM,-1.43,48.842,1.62333,7.39535,12.80827,-18.9486,0,0,0
10/8/2023 5:00:00 AM,-1.17633,48.79,3.67667,7.40073,12.8175,-18.966,0,0,0
10/8/2023 5:15:00 AM,-1.27133,47.39,1.72333,7.40249,12.82053,-19.0122,0,0,0
10/8/2023 5:30:00 AM,-2.804,49.574,3.53,7.39951,12.8154,-19.036,0,0,0
10/8/2023 5:45:00 AM,-1.842,51.312,4.56333,7.39789,12.81253,-18.9569,0,0,0
10/8/2023 6:00:00 AM,-1.72567,51.222,5.21,7.39861,12.8138,-18.9911,0,0,0
10/8/2023 6:15:00 AM,-1.581,51.366,5.58,7.39611,12.80953,-19.1297,0,0,0
10/8/2023 6:30:00 AM,-1.661,51.478,5.06667,7.39337,12.8048,-18.9353,0,0,0
10/8/2023 6:45:00 AM,-1.32967,51.23,4.21667,7.38524,12.79063,-18.5366,0,0,0
10/8/2023 7:00:00 AM,0.609,51.134,3.59,7.37872,12.77913,-5.50336,4.5657,4.37703,4.18613
10/8/2023 7:15:00 AM,6.246,51.03,2.51667,7.37418,12.77103,62.4295,27.2134,26.7684,26.9281
10/8/2023 7:30:00 AM,15.1157,51.092,2.88333,7.36948,12.76287,189.661,72.4837,63.2709,71.6539
10/8/2023 7:45:00 AM,24.6897,51.996,3.28,7.38118,12.78313,581.62,240.52,127.833,237.386
10/8/2023 8:00:00 AM,56.6327,53.47,3.07,7.38777,12.79453,1407.64,545.999,352.196,526.979
10/8/2023 8:15:00 AM,225.937,57.222,5.64667,7.37768,12.777,2534.76,925.338,723.73,901.825
10/8/2023 8:30:00 AM,310.487,63.244,5.27667,7.38013,12.78137,3775.87,1321.54,1160.88,1314.14
10/8/2023 8:45:00 AM,395.21,72.354,3.04667,7.34604,12.72237,5043.44,1720.03,1632.16,1736.29
10/8/2023 9:00:00 AM,479.358,79.902,3.22333,7.33641,12.70563,6191.67,2084.05,2068.17,2098.55
10/8/2023 9:15:00 AM,567.439,87.128,2.76667,7.31244,12.6642,7258.52,2428.97,2447.18,2445.12
10/8/2023 9:30:00 AM,650.259,91.676,3.81,7.30331,12.64827,8115.72,2721.54,2744.19,2732.1
10/8/2023 9:45:00 AM,691.925,96.264,3.30667,7.26889,12.5888,8510.8,2841.62,2873.99,2875.63
10/8/2023 10:00:00 AM,696.49,99.414,3.26333,7.28167,12.61093,8537.76,2843.02,2875.33,2899.65
10/8/2023 10:15:00 AM,692.789,101.382,3.13333,7.29113,12.6274,8464.45,2814.78,2851.07,2878.43
10/8/2023 10:30:00 AM,684.842,101.89,2.97333,7.28746,12.62103,8367.53,2786.5,2820.19,2839.64
10/8/2023 10:45:00 AM,674.907,102.43,2.87333,7.2893,12.62433,8270.66,2755.85,2787.84,2805.04
10/8/2023 11:00:00 AM,664.35,100.488,3.35333,7.28485,12.61657,8195.58,2721.2,2757.58,2793.18
10/8/2023 11:15:00 AM,653.853,97.714,4.46667,7.27976,12.60777,8130.87,2695.47,2733.23,2778.46
10/8/2023 11:30:00 AM,644.239,93.45,5.67667,7.27357,12.59703,8090.82,2675.62,2712.12,2779.04
10/8/2023 11:45:00 AM,633.851,92.378,5.55667,7.26742,12.58643,8013.81,2647.48,2683.7,2754.16
10/8/2023 12:00:00 PM,624.344,92.684,5.53333,7.26538,12.58297,7923.9,2616.31,2653.36,2723.59
10/8/2023 12:15:00 PM,617.894,94.018,5.30667,7.25811,12.57033,7848.46,2590.83,2626.52,2698.96
10/8/2023 12:30:00 PM,615.102,93.428,5.7,7.25344,12.56233,7807.48,2581.45,2617.08,2681.79
10/8/2023 12:45:00 PM,614.373,95.134,6.12333,7.24889,12.5544,7803.52,2582.43,2616.78,2675.89
10/8/2023 1:00:00 PM,619.313,97.244,6.72333,7.24523,12.54807,7828.2,2591.72,2626.23,2681.56
10/8/2023 1:15:00 PM,626.479,98.872,7.97333,7.24285,12.54397,7872.58,2609.29,2643.31,2690.13
10/8/2023 1:30:00 PM,634.009,101.016,7.38333,7.24709,12.55127,7938.63,2634.75,2669.52,2707.75
10/8/2023 1:45:00 PM,644.778,103.402,6.02667,7.24529,12.5481,8041.72,2666.56,2705.71,2740.35
10/8/2023 2:00:00 PM,659.185,106.4,4.41,7.244,12.5459,8146.85,2702.04,2744.31,2778.05
10/8/2023 2:15:00 PM,671.921,108.428,3.33333,7.24894,12.5545,8237.15,2733.43,2774.31,2807.48
10/8/2023 2:30:00 PM,688.727,109.294,4.25,7.23975,12.5386,8381.23,2787.37,2833.7,2838.12
10/8/2023 2:45:00 PM,701.03,108.508,4.92,7.23511,12.53043,8498.13,2828.39,2879.68,2870.86
10/8/2023 3:00:00 PM,703.587,108.934,5.00333,7.23275,12.52627,8548.57,2825.83,2902.85,2879.85
10/8/2023 3:15:00 PM,724.615,108.548,4.75667,7.21885,12.50227,8708.04,2898.53,2958.3,2934.41
10/8/2023 3:30:00 PM,730.854,108.934,4.76,7.21699,12.499,8748.62,2917.37,2974.77,2940.3
10/8/2023 3:45:00 PM,734.435,108.586,4.98667,7.21269,12.4916,8771.88,2924.34,2986.48,2946.13
10/8/2023 4:00:00 PM,722.212,108.094,5.13667,7.20329,12.4751,8642.05,2878.25,2940.71,2902.25
10/8/2023 4:15:00 PM,664.314,108.046,4.67667,7.21948,12.50313,8064.62,2689.31,2740.43,2712.84
10/8/2023 4:30:00 PM,587.387,105.954,4.76333,7.23428,12.52873,7223.74,2409.88,2448.68,2432.92
10/8/2023 4:45:00 PM,487.583,102.258,3.73667,7.26448,12.5811,6036.91,1997.29,2041.27,2023.07
10/8/2023 5:00:00 PM,386.103,96.134,3.22333,7.29214,12.62897,4805.3,1591.52,1614.6,1654.96
10/8/2023 5:15:00 PM,310.976,89.876,2.96667,7.29753,12.63813,3799.72,1297.36,1272.8,1301.58
10/8/2023 5:30:00 PM,202.449,82.428,1.54,7.30956,12.6587,2384.83,808.582,796.124,826.839
10/8/2023 5:45:00 PM,60.535,73.77,1.13333,7.32316,12.68223,672.195,230.186,226.481,248.15
10/8/2023 6:00:00 PM,14.711,64.522,0.956667,7.35254,12.73313,142.78,55.6364,55.0422,56.1824
10/8/2023 6:15:00 PM,6.59167,59.806,2.48333,7.36094,12.74763,43.6004,22.8649,22.4657,22.3802
10/8/2023 6:30:00 PM,0.221333,56.36,1.47,7.36852,12.76083,-13.6705,3.208,3.50477,3.03487
10/8/2023 6:45:00 PM,-1.504,54.678,0.51,7.36946,12.7626,-18.6799,0,0,0
10/8/2023 7:00:00 PM,-1.51333,54.816,2.71,7.37218,12.76743,-18.8396,0,0,0
10/8/2023 7:15:00 PM,-2.34567,56.538,3.48333,7.38357,12.78713,-18.8633,0,0,0
10/8/2023 7:30:00 PM,-1.611,55.416,1.44,7.39407,12.8053,-18.9703,0,0,0
10/8/2023 7:45:00 PM,-1.49833,55.386,1.83667,7.41048,12.83357,-19.2162,0,0,0
10/8/2023 8:00:00 PM,-2.25367,56.334,2.16333,7.39285,12.8029,-19.1094,0,0,0
10/8/2023 8:15:00 PM,-1.54233,58.418,5.62,7.38273,12.78543,-18.912,0,0,0
10/8/2023 8:30:00 PM,-1.472,56.604,4.56333,7.37016,12.76363,-18.8354,0,0,0
10/8/2023 8:45:00 PM,-1.766,57.194,3.24667,7.37602,12.77383,-18.8929,0,0,0
10/8/2023 9:00:00 PM,-1.673,57.658,3.49,7.38628,12.79167,-19.036,0,0,0
10/8/2023 9:15:00 PM,-1.604,57.7,2.93333,7.39837,12.8127,-19.1189,0,0,0
10/8/2023 9:30:00 PM,-1.49367,57.22,3,7.40126,12.81793,-19.2361,0,0,0
10/8/2023 9:45:00 PM,-1.44233,56.308,3.00667,7.41173,12.836,-19.248,0,0,0
10/8/2023 10:00:00 PM,-1.25033,54.446,1.76333,7.41803,12.84693,-19.2218,0,0,0
10/8/2023 10:15:00 PM,-1.18633,52.87,2.48,7.413,12.8384,-19.1674,0,0,0
10/8/2023 10:30:00 PM,-1.32733,50.814,1.91667,7.39256,12.80323,-18.7916,0,0,0
10/8/2023 10:45:00 PM,-1.566,48.618,1.45667,7.39363,12.8051,-18.867,0,0,0
10/8/2023 11:00:00 PM,-1.19067,47.842,1.44,7.37009,12.76423,-18.6598,0,0,0
10/8/2023 11:15:00 PM,-1.225,47.32,1.19333,7.37031,12.76467,-18.7005,0,0,0
10/8/2023 11:30:00 PM,-1.476,46.51,0.816667,7.38101,12.7832,-18.607,0,0,0
10/8/2023 11:45:00 PM,-1.00467,46.352,1.37667,7.38714,12.79393,-18.7592,0,0,0
10/9/2023 12:00:00 AM,-1.21967,45.522,0.386667,7.38874,12.7967,-18.8383,0,0,0
10/9/2023 12:15:00 AM,-1.48033,45.95,0.956667,7.4054,12.82557,-19.0879,0,0,0
10/9/2023 12:30:00 AM,-2.827,49.846,3.04,7.40537,12.82547,-18.9692,0,0,0
10/9/2023 12:45:00 AM,-1.57733,50.984,3.62333,7.41552,12.8431,-19.1365,0,0,0
10/9/2023 1:00:00 AM,-1.213,51.212,3.50333,7.4207,12.85213,-19.1653,0,0,0
10/9/2023 1:15:00 AM,-1.63167,50.37,1.78333,7.42496,12.85953,-19.2547,0,0,0
10/9/2023 1:30:00 AM,-1.39267,49.846,2.57333,7.42991,12.86807,-19.2793,0,0,0
10/9/2023 1:45:00 AM,-1.26967,48.888,1.8,7.43194,12.87163,-19.3562,0,0,0
10/9/2023 2:00:00 AM,-1.45433,48.558,1.75667,7.41271,12.8382,-18.9938,0,0,0
10/9/2023 2:15:00 AM,-1.24667,49.208,1.81333,7.40423,12.82357,-18.9338,0,0,0
10/9/2023 2:30:00 AM,-1.72,48.978,2.24667,7.40531,12.82543,-18.992,0,0,0
10/9/2023 2:45:00 AM,-1.16267,47.758,2.34667,7.40357,12.82243,-19.0417,0,0,0
10/9/2023 3:00:00 AM,-1.29,46.342,1.38667,7.40475,12.82447,-18.9202,0,0,0
10/9/2023 3:15:00 AM,-1.09833,47.21,2.14,7.41497,12.84213,-19.2637,0,0,0
10/9/2023 3:30:00 AM,-1.045,46.744,1.85667,7.4138,12.8401,-19.2372,0,0,0
10/9/2023 3:45:00 AM,-0.899333,46.426,1.77,7.412,12.837,-19.1829,0,0,0
10/9/2023 4:00:00 AM,-0.891333,45.88,1.32,7.40473,12.82443,-18.9813,0,0,0
10/9/2023 4:15:00 AM,-1.129,46.762,2.40333,7.40341,12.82207,-19.0592,0,0,0
10/9/2023 4:30:00 AM,-0.962,47.814,1.92333,7.41562,12.84327,-19.1276,0,0,0
10/9/2023 4:45:00 AM,-0.763333,47.956,1.35667,7.41605,12.844,-19.1002,0,0,0
10/9/2023 5:00:00 AM,-0.678,48.236,1.19333,7.39503,12.8076,-18.97,0,0,0
10/9/2023 5:15:00 AM,-0.711,47.972,1.00333,7.3896,12.79813,-18.9055,0,0,0
10/9/2023 5:30:00 AM,-0.696,48.182,1.35,7.39406,12.8059,-18.9175,0,0,0
10/9/2023 5:45:00 AM,-0.81,49.042,1.99,7.38882,12.79683,-18.8193,0,0,0
10/9/2023 6:00:00 AM,-1.24667,50.236,2.25333,7.3758,12.77417,-18.9041,0,0,0
10/9/2023 6:15:00 AM,-0.767,50.384,1.95667,7.39218,12.80257,-18.9531,0,0,0
10/9/2023 6:30:00 AM,-1.38033,50.398,3.2,7.41665,12.84493,-19.2042,0,0,0
10/9/2023 6:45:00 AM,-2.157,51.438,3.84333,7.42225,12.85467,-19.398,0,0,0
10/9/2023 7:00:00 AM,-1.76567,52.018,3.62667,7.41229,12.83733,-18.9213,0,0,0
10/9/2023 7:15:00 AM,-0.353333,52.328,4.73667,7.3963,12.80927,-14.1758,1.3476,1.9395,1.42477
10/9/2023 7:30:00 AM,1.822,52.27,3.85,7.40179,12.81877,10.7449,9.79097,10.0018,10.0489
10/9/2023 7:45:00 AM,7.571,52.518,2.89,7.4126,12.83747,82.6335,34.3239,34.6992,34.027
10/9/2023 8:00:00 AM,29.526,53.152,2.38333,7.40242,12.81993,380.276,132.232,132.605,134.639
10/9/2023 8:15:00 AM,51.6737,54.354,2.32667,7.41102,12.8349,687.109,236.726,234.656,233.333
10/9/2023 8:30:00 AM,62.78,55.252,1.51333,7.41184,12.8363,854.267,290.324,289.999,295.022
10/9/2023 8:45:00 AM,45.916,54.41,4.12333,7.39459,12.80637,616.731,212.264,211.053,211.49
10/9/2023 9:00:00 AM,49.6293,54.426,3.62333,7.39658,12.80983,687.011,230.206,233.71,243.288
10/9/2023 9:15:00 AM,52.0583,55.73,1.40667,7.39507,12.80713,736.26,253.491,250.405,250.885
10/9/2023 9:30:00 AM,54.1753,56.454,1.62333,7.39106,12.8001,773.498,264.761,264.371,266.907
10/9/2023 9:45:00 AM,41.2993,56.864,1.54667,7.38204,12.78443,634.976,217.542,214.938,220.561
10/9/2023 10:00:00 AM,60.8237,57.49,0,7.3929,12.8031,927.667,314.309,311.306,318.522
10/9/2023 10:15:00 AM,77.2993,59.966,0.11,7.39235,12.8022,1172.22,402.963,393.558,394.516
10/9/2023 10:30:00 AM,82.4087,60.012,1.23333,7.39414,12.80537,1236.42,419.228,413.417,419.355
10/9/2023 10:45:00 AM,67.1123,61.046,0.726667,7.38812,12.7949,978.179,330.101,329.178,339.743
10/9/2023 11:00:00 AM,61.9533,59.474,1.11,7.36869,12.76117,915.786,322.606,308.22,300.385
10/9/2023 11:15:00 AM,62.69,59.418,1.02333,7.37974,12.78043,905.633,326.226,309.066,293.54
10/9/2023 11:30:00 AM,73.324,60.224,1.14667,7.3802,12.78127,1039.37,367.949,357.312,339.068
10/9/2023 11:45:00 AM,115.244,62.476,0.1,7.38422,12.78837,1623.11,562.289,551.748,532.767
10/9/2023 12:00:00 PM,122.494,63.356,1.60333,7.36713,12.75893,1719.5,580.853,579.694,579.098
10/9/2023 12:15:00 PM,124.192,62.908,1.79,7.36718,12.75893,1745.3,599.44,592.396,579.057
10/9/2023 12:30:00 PM,136.97,64.412,1.71333,7.36948,12.76303,1929.92,647.776,650.172,654.04
10/9/2023 12:45:00 PM,140.156,64.828,1.51,7.36735,12.75927,1977.31,665.918,668.812,663.492
