Merrill Solar,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
2022-09-07 14:00:00,280.9579,575.975,611.7516,606.4767,647.1183
2022-09-07 15:00:00,266.6951,282.4396,283.7186,285.5351,310.9191
2022-09-07 16:00:00,157.9467,244.3616,242.3967,242.1267,254.9417
2022-09-07 17:00:00,593.9905,1063.517,1051.705,1047.105,1115.048
2022-09-07 18:00:00,414.0547,534.7717,550.745,552.965,583.0383
2022-09-07 19:00:00,11.75622,8.371668,8.235,8.465,9.258332
2022-09-07 20:00:00,-0.2874013,0,0,0,0
2022-09-07 21:00:00,-0.4122114,0,0,0,0
2022-09-07 22:00:00,-0.4666683,0,0,0,0
2022-09-07 23:00:00,-0.0593611,0,0,0,0
2022-09-08 00:00:00,-0.556916,0,0,0,0
2022-09-08 01:00:00,-0.3642352,0,0,0,0
2022-09-08 02:00:00,-0.4049693,0,0,0,0
2022-09-08 03:00:00,-0.2729861,0,0,0,0
2022-09-08 04:00:00,-0.4070066,0,0,0,0
2022-09-08 05:00:00,-0.3332966,0,0,0,0
2022-09-08 06:00:00,4.049886,0,0,0,0
2022-09-08 07:00:00,165.9541,205.1266,200.4516,202.0583,214.4917
2022-09-08 08:00:00,506.0037,916.0267,906.1934,920.0016,983.6816
2022-09-08 09:00:00,528.5671,957.8833,901.515,891.62,938.455
2022-09-08 10:00:00,697.7635,1345.344,1315.995,1324.842,1392.599
2022-09-08 11:00:00,791.2165,1537.895,1501.38,1516.258,1590.982
2022-09-08 12:00:00,818.3015,1588.019,1558.317,1577.609,1662.645
2022-09-08 13:00:00,813.7847,1589.519,1567.707,1587.295,1680.708
2022-09-08 14:00:00,856.0852,1671.427,1643.35,1667.605,1759.028
2022-09-08 15:00:00,914.1052,1791.975,1767.861,1798.317,1900.422
2022-09-08 16:00:00,922.5163,1828.032,1799.867,1828.813,1936.66
2022-09-08 17:00:00,786.4237,1575.035,1550.13,1571.693,1665.69
2022-09-08 18:00:00,358.2217,573.4083,570.0264,580.2417,616.9183
2022-09-08 19:00:00,9.001052,7.428332,6.89,7.526668,8.94
2022-09-08 20:00:00,-0.4638804,0,0,0,0
2022-09-08 21:00:00,-0.5882815,0,0,0,0
2022-09-08 22:00:00,-0.4725231,0,0,0,0
2022-09-08 23:00:00,-0.1979183,0,0,0,0
2022-09-09 00:00:00,-0.4242825,0,0,0,0
2022-09-09 01:00:00,-0.2991104,0,0,0,0
2022-09-09 02:00:00,-0.3046826,0,0,0,0
2022-09-09 03:00:00,-0.3537542,0,0,0,0
2022-09-09 04:00:00,-0.3252534,0,0,0,0
2022-09-09 05:00:00,-0.3814183,0,0,0,0
2022-09-09 06:00:00,5.639145,0.6433333,0,0,0.8933333
2022-09-09 07:00:00,322.8578,499.22,495.8033,503.9833,534.0383
2022-09-09 08:00:00,742.5593,1509.473,1487.42,1509.217,1605.652
2022-09-09 09:00:00,818.2726,1622.849,1594.567,1618.283,1714.198
2022-09-09 10:00:00,872.9075,1705.864,1678.795,1702.228,1801.583
2022-09-09 11:00:00,888.2059,1711.707,1684.774,1707.318,1804.1
2022-09-09 12:00:00,870.6116,1679.958,1649.072,1669.633,1764.646
2022-09-09 13:00:00,863.0057,1655.56,1633.298,1657.667,1748.913
2022-09-09 14:00:00,891.3453,1702.463,1677.376,1704.485,1804.158
2022-09-09 15:00:00,914.6886,1758.265,1728.518,1755.087,1854.178
2022-09-09 16:00:00,898.0574,1747.585,1721.157,1746.634,1849.958
2022-09-09 17:00:00,764.1161,1487.438,1463.938,1478.938,1569.532
2022-09-09 18:00:00,335.2119,507.875,506.3134,512.4717,546.0667
2022-09-09 19:00:00,6.929174,3.041667,2.775,3.181668,3.703332
2022-09-09 20:00:00,-0.4646369,0,0,0,0
2022-09-09 21:00:00,-0.4783944,0,0,0,0
2022-09-09 22:00:00,-0.307882,0,0,0,0
2022-09-09 23:00:00,-0.3169184,0,0,0,0
2022-09-10 00:00:00,-0.2732983,0,0,0,0
2022-09-10 01:00:00,-0.3158542,0,0,0,0
2022-09-10 02:00:00,-0.3390043,0,0,0,0
2022-09-10 03:00:00,-0.3875489,0,0,0,0
2022-09-10 04:00:00,-0.3316794,0,0,0,0
2022-09-10 05:00:00,-0.3164496,0,0,0,0
2022-09-10 06:00:00,3.499593,0,0,0,0
2022-09-10 07:00:00,236.4686,327.3417,324.17,329.135,347.2583
2022-09-10 08:00:00,625.2123,1196.472,1179.533,1196.047,1257.613
2022-09-10 09:00:00,770.066,1517.463,1492.727,1514.946,1594.183
2022-09-10 10:00:00,793.6451,1549.59,1525.358,1546.967,1626.64
2022-09-10 11:00:00,794.1586,1535.428,1513.56,1532.422,1612.758
2022-09-10 12:00:00,798.6058,1530.671,1510.99,1534.753,1616.385
2022-09-10 13:00:00,807.2885,1558.1,1535.077,1558.745,1631.876
2022-09-10 14:00:00,817.9612,1571.863,1551.187,1575.935,1655.98
2022-09-10 15:00:00,637.5397,1254.952,1236.765,1256.518,1317.157
2022-09-10 16:00:00,743.2264,1408.822,1385.24,1405.335,1480.663
2022-09-10 17:00:00,573.9183,1045.593,1029.064,1042.722,1096.028
2022-09-10 18:00:00,205.8049,294.155,290.94,295.4817,311.405
2022-09-10 19:00:00,3.516915,0,0,0,0
2022-09-10 20:00:00,-0.4859368,0,0,0,0
2022-09-10 21:00:00,-0.4821149,0,0,0,0
2022-09-10 22:00:00,-0.4349484,0,0,0,0
2022-09-10 23:00:00,-0.3363304,0,0,0,0
2022-09-11 00:00:00,-0.3907925,0,0,0,0
2022-09-11 01:00:00,-0.2330025,0,0,0,0
2022-09-11 02:00:00,-0.4356075,0,0,0,0
2022-09-11 03:00:00,-0.3986929,0,0,0,0
2022-09-11 04:00:00,-0.3563434,0,0,0,0
2022-09-11 05:00:00,-0.3471547,0,0,0,0
2022-09-11 06:00:00,2.950233,0,0,0,0
2022-09-11 07:00:00,171.048,210.92,208.2867,211.43,222.7817
2022-09-11 08:00:00,460.8469,803.4184,790.3167,804.1266,848.0099
2022-09-11 09:00:00,514.2236,971.7867,967.4301,981.9534,1036.713
2022-09-11 10:00:00,618.316,1225.756,1198.69,1217.548,1267.632
2022-09-11 11:00:00,503.1826,967.8517,952.1866,978.5051,1028.672
2022-09-11 12:00:00,511.0258,983.25,977.5148,998.5118,1042.225
2022-09-11 13:00:00,462.4048,955.0049,940.8516,955.7466,1006.625
2022-09-11 14:00:00,648.1873,1252.675,1215.63,1235.548,1263.22
2022-09-11 15:00:00,365.2615,649.4233,646.8451,664.7067,697.7618
2022-09-11 16:00:00,135.3773,204.2633,201.6483,205.55,215.7117
2022-09-11 17:00:00,106.1088,137.5817,136.515,139.8817,146.95
2022-09-11 18:00:00,64.38199,86.47499,85.51002,87.70501,93.45834
2022-09-11 19:00:00,2.178348,0,0,0,0
2022-09-11 20:00:00,-0.3518542,0,0,0,0
2022-09-11 21:00:00,-0.3443382,0,0,0,0
2022-09-11 22:00:00,-0.3385413,0,0,0,0
2022-09-11 23:00:00,-0.3007529,0,0,0,0
2022-09-12 00:00:00,-0.4172464,0,0,0,0
2022-09-12 01:00:00,-0.3227387,0,0,0,0
2022-09-12 02:00:00,-0.4292138,0,0,0,0
2022-09-12 03:00:00,-0.3890299,0,0,0,0
2022-09-12 04:00:00,-0.4563393,0,0,0,0
2022-09-12 05:00:00,-0.3291939,0,0,0,0
2022-09-12 06:00:00,0.3805788,0,0,0,0
2022-09-12 07:00:00,13.16121,6.878333,6.72,6.918333,7.711668
2022-09-12 08:00:00,93.04665,154.4217,151.26,154.2817,166.4933
2022-09-12 09:00:00,398.0894,796.965,782.6017,799.0849,822.6866
2022-09-12 10:00:00,642.2395,1313.287,1299.565,1335.512,1424.222
2022-09-12 11:00:00,769.0305,1449.95,1408.46,1457.01,1524.652
2022-09-12 12:00:00,619.0676,1264.88,1222.048,1243.979,1282.872
2022-09-12 13:00:00,807.2423,1591.622,1562.548,1596.942,1692.509
2022-09-12 14:00:00,859.4913,1695.657,1672.257,1697.705,1783.22
2022-09-12 15:00:00,557.8942,1115.573,1115.182,1146.293,1235.517
2022-09-12 16:00:00,300.9803,525.1467,551.3701,575.6401,686.4166
2022-09-12 17:00:00,202.3271,375.2317,349.4267,351.05,347.22
2022-09-12 18:00:00,140.8817,199.19,197.3417,200.04,201.9267
2022-09-12 19:00:00,4.424873,8.538333,8.296667,8.396667,8.846667
2022-09-12 20:00:00,0.3726547,0,0,0,0
2022-09-12 21:00:00,-0.3650395,0,0,0,0
2022-09-12 22:00:00,-0.1777027,0,0,0,0
2022-09-12 23:00:00,-0.2491349,0,0,0,0
2022-09-13 00:00:00,-0.4925838,0,0,0,0
2022-09-13 01:00:00,-0.2819348,0,0,0,0
2022-09-13 02:00:00,-0.3336631,0,0,0,0
2022-09-13 03:00:00,-0.3681682,0,0,0,0
2022-09-13 04:00:00,-0.3130299,0,0,0,0
2022-09-13 05:00:00,-0.3466847,0,0,0,0
2022-09-13 06:00:00,2.668998,0,0,0,0
2022-09-13 07:00:00,252.3431,325,322.2383,328.31,346.2717
2022-09-13 08:00:00,645.4523,1273.62,1255.272,1273.217,1340.3
2022-09-13 09:00:00,835.0201,1652.594,1626.625,1649.352,1735.717
2022-09-13 10:00:00,850.2661,1670.267,1644.633,1668.73,1752.79
2022-09-13 11:00:00,843.0682,1657.295,1633.915,1657.638,1745.955
2022-09-13 12:00:00,815.2648,1618.464,1595.353,1617.23,1662.506
2022-09-13 13:00:00,685.402,1271.682,1284.378,1304.692,1392.815
2022-09-13 14:00:00,575.711,1222.345,1171.288,1160.865,1248.767
2022-09-13 15:00:00,809.9974,1529.5,1521.038,1490.62,1546.873
2022-09-13 16:00:00,852.8173,1688.014,1661.137,1687.13,1775.28
2022-09-13 17:00:00,678.0179,1318.528,1297.785,1315.648,1384.28
2022-09-13 18:00:00,231.9381,348.575,346.5367,353.1067,372.94
2022-09-13 19:00:00,5.641067,3.585,3.173332,3.576668,3.818332
2022-09-13 20:00:00,-0.1726712,0,0,0,0
2022-09-13 21:00:00,-0.3186586,0,0,0,0
2022-09-13 22:00:00,-0.3775005,0,0,0,0
2022-09-13 23:00:00,-0.4022413,0,0,0,0
2022-09-14 00:00:00,-0.4002562,0,0,0,0
2022-09-14 01:00:00,-0.3820327,0,0,0,0
2022-09-14 02:00:00,-0.3641453,0,0,0,0
2022-09-14 03:00:00,-0.3138653,0,0,0,0
2022-09-14 04:00:00,-0.2777918,0,0,0,0
2022-09-14 05:00:00,-0.2720198,0,0,0,0
2022-09-14 06:00:00,2.798292,0,0,0,0
2022-09-14 07:00:00,200.3438,241.475,240.5267,248.0267,268.0483
2022-09-14 08:00:00,440.0988,809.83,792.4,811.1417,847.1266
2022-09-14 09:00:00,767.5436,1508.349,1473.855,1509.043,1586.2
2022-09-14 10:00:00,883.8068,1750.068,1706.688,1736.783,1799.632
2022-09-14 11:00:00,700.5841,1402.438,1364.732,1396.872,1461.605
2022-09-14 12:00:00,850.9456,1682.126,1646.773,1681.753,1784.605
2022-09-14 13:00:00,789.605,1584.722,1547.925,1585.734,1658.38
2022-09-14 14:00:00,649.1549,1312.536,1290.06,1312.347,1366.44
2022-09-14 15:00:00,764.8729,1549.445,1527.975,1571.2,1661.092
2022-09-14 16:00:00,698.8291,1356.118,1312.658,1332.745,1385.28
2022-09-14 17:00:00,367.0355,592.8684,583.6099,610.0599,648.4833
2022-09-14 18:00:00,271.3002,357.7317,350.1467,357.925,378.895
2022-09-14 19:00:00,4.276943,0.6516668,0.4916668,0.65,0.6933333
2022-09-14 20:00:00,-0.2606781,0,0,0,0
2022-09-14 21:00:00,-0.3593323,0,0,0,0
2022-09-14 22:00:00,-0.3392814,0,0,0,0
2022-09-14 23:00:00,-0.4270566,0,0,0,0
2022-09-15 00:00:00,-0.3550538,0,0,0,0
2022-09-15 01:00:00,-0.2612307,0,0,0,0
2022-09-15 02:00:00,-0.3812541,0,0,0,0
2022-09-15 03:00:00,-0.3071012,0,0,0,0
2022-09-15 04:00:00,-0.3398592,0,0,0,0
2022-09-15 05:00:00,-0.2895274,0,0,0,0
2022-09-15 06:00:00,1.857542,0,0,0,0
2022-09-15 07:00:00,278.8447,61.13715,57.10619,59.95572,65.38763
2022-09-15 08:00:00,686.3812,240.1143,230.5571,239.6429,252.2429
2022-09-15 09:00:00,874.5986,1755.018,1687.552,1754.702,1846.383
2022-09-15 10:00:00,894.25,1771.883,1704.113,1771.543,1865.448
2022-09-15 11:00:00,861.8223,1715.223,1645.828,1707.425,1800.842
2022-09-15 12:00:00,832.5262,1656.746,1594.322,1657.328,1737.803
2022-09-15 13:00:00,831.863,1657.732,1592.048,1656.142,1738.283
2022-09-15 14:00:00,832.7487,1693.43,1627.374,1693.07,1774.358
2022-09-15 15:00:00,862.0084,1765.573,1696.793,1764.707,1851.305
2022-09-15 16:00:00,872.9656,1788.245,1717.305,1787.07,1879.433
2022-09-15 17:00:00,712.8005,1424.973,1371.655,1424.207,1500.042
2022-09-15 18:00:00,249.618,371.8083,360.8317,378.575,399.45
2022-09-15 19:00:00,3.108108,0,0,0,0
2022-09-15 20:00:00,-0.2002728,0,0,0,0
2022-09-15 21:00:00,-0.2327454,0,0,0,0
2022-09-15 22:00:00,-0.3394816,0,0,0,0
2022-09-15 23:00:00,-0.2786238,0,0,0,0
2022-09-16 00:00:00,-0.3041179,0,0,0,0
2022-09-16 01:00:00,-0.3149214,0,0,0,0
2022-09-16 02:00:00,-0.3673179,0,0,0,0
2022-09-16 03:00:00,-0.3096867,0,0,0,0
2022-09-16 04:00:00,-0.3409208,0,0,0,0
2022-09-16 05:00:00,-0.3071901,0,0,0,0
2022-09-16 06:00:00,2.137176,0,0,0,0
2022-09-16 07:00:00,260.5611,320.58,307.045,322.185,339.735
2022-09-16 08:00:00,681.3566,1352.177,1292.743,1354.154,1431.585
2022-09-16 09:00:00,865.2789,1743.547,1676.908,1747.242,1844.625
2022-09-16 10:00:00,885.3366,1770.912,1702.087,1768.132,1860.245
2022-09-16 11:00:00,851.6316,1711.608,1644.741,1709.367,1792.237
2022-09-16 12:00:00,824.5204,1627.667,1579.788,1651.761,1738.775
2022-09-16 13:00:00,833.3864,1659.229,1594.295,1661.515,1739.32
2022-09-16 14:00:00,814.5463,1656.744,1590.647,1658.536,1759.458
2022-09-16 15:00:00,651.7184,1417.62,1358.72,1414.792,1502.469
2022-09-16 16:00:00,732.4887,1477.952,1422.38,1469.978,1565.915
2022-09-16 17:00:00,715.3769,1333.417,1292.947,1343.71,1419.732
2022-09-16 18:00:00,258.3466,386.4467,375.2,394.325,415.5267
2022-09-16 19:00:00,2.738386,0,0,0,0
2022-09-16 20:00:00,-0.2327572,0,0,0,0
2022-09-16 21:00:00,-0.384232,0,0,0,0
2022-09-16 22:00:00,-0.3420059,0,0,0,0
2022-09-16 23:00:00,-0.3273418,0,0,0,0
2022-09-17 00:00:00,-0.3490441,0,0,0,0
2022-09-17 01:00:00,-0.3125213,0,0,0,0
2022-09-17 02:00:00,-0.3491249,0,0,0,0
2022-09-17 03:00:00,-0.2350513,0,0,0,0
2022-09-17 04:00:00,-0.2724662,0,0,0,0
2022-09-17 05:00:00,-0.3042159,0,0,0,0
2022-09-17 06:00:00,2.384155,0,0,0,0
2022-09-17 07:00:00,261.1808,316.7483,303.615,323.125,339.0683
2022-09-17 08:00:00,519.852,933.7399,903.4049,966.4184,1022.753
2022-09-17 09:00:00,426.2817,715.1299,685.225,728.3151,783.3217
2022-09-17 10:00:00,534.1237,987.9099,957.9216,1022.783,1077.917
2022-09-17 11:00:00,530.5927,1078.44,1030.602,1091.625,1151.895
2022-09-17 12:00:00,458.6663,973.6035,925.5367,974.9534,1019.299
2022-09-17 13:00:00,315.5965,724.925,680.84,724.0783,760.9218
2022-09-17 14:00:00,778.2773,1556.595,1478.927,1557.105,1611.156
2022-09-17 15:00:00,253.73,457.0333,435.905,460.8517,485.7333
2022-09-17 16:00:00,178.4074,258.91,246,259.9817,272.5833
2022-09-17 17:00:00,133.5742,201.3934,191.1283,201.9883,211.2817
2022-09-17 18:00:00,29.10677,42.11833,39.78167,42.57167,46.14666
2022-09-17 19:00:00,0.6491312,0,0,0,0
2022-09-17 20:00:00,-0.0489396,0,0,0,0
2022-09-17 21:00:00,-0.1500029,0,0,0,0
2022-09-17 22:00:00,-0.3515863,0,0,0,0
2022-09-17 23:00:00,-0.1872656,0,0,0,0
2022-09-18 00:00:00,-0.3680818,0,0,0,0
2022-09-18 01:00:00,-0.2728288,0,0,0,0
2022-09-18 02:00:00,-0.3902368,0,0,0,0
2022-09-18 03:00:00,-0.1297591,0,0,0,0
2022-09-18 04:00:00,-0.3932618,0,0,0,0
2022-09-18 05:00:00,-0.4081757,0,0,0,0
2022-09-18 06:00:00,0.5806527,0,0,0,0
2022-09-18 07:00:00,22.46718,22.45667,17.58833,21.685,26.41333
