NC Solar I,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
2022-09-18 16:00:00,451.4822,181.9614,212.6423,138.2684,149.9226
2022-09-18 17:00:00,270.1118,102.5005,114.2347,59.52772,81.23156
2022-09-18 18:00:00,105.8775,31.77981,36.06956,24.78017,25.88282
2022-09-18 19:00:00,7.294856,1.078868,1.423512,1.108608,0.7323179
2022-09-18 20:00:00,0.2500417,0,0,0,0
2022-09-18 21:00:00,0.277685,0,0,0,0
2022-09-18 22:00:00,0.1994532,0,0,0,0
2022-09-18 23:00:00,0.1984944,0,0,0,0
2022-09-19 00:00:00,0.2134246,0,0,0,0
2022-09-19 01:00:00,0.3246397,0,0,0,0
2022-09-19 02:00:00,0.4666225,0,0,0,0
2022-09-19 03:00:00,1.057347,0,0,0,0
2022-09-19 04:00:00,1.101132,0,0,0,0
2022-09-19 05:00:00,1.136791,0,0,0,0
2022-09-19 06:00:00,1.298916,0,0,0,0
2022-09-19 07:00:00,44.83038,13.22483,10.12266,13.22099,5.843798
2022-09-19 08:00:00,215.5262,87.2937,81.70351,83.26615,57.42559
2022-09-19 09:00:00,426.512,185.2262,185.0326,177.0002,137.4649
2022-09-19 10:00:00,612.78,260.4319,266.999,251.2407,191.3005
2022-09-19 11:00:00,728.0879,302.734,317.7178,293.5077,220.7901
2022-09-19 12:00:00,595.2847,246.4638,255.7624,245.1696,182.2221
2022-09-19 13:00:00,755.2421,293.8174,300.8007,224.8284,209.831
2022-09-19 14:00:00,808.9122,308.9014,334.58,190.6882,224.8898
2022-09-19 15:00:00,641.2569,243.3104,274.2538,108.0102,186.4647
2022-09-19 16:00:00,448.8961,175.2813,191.8886,79.01048,133.6576
2022-09-19 17:00:00,238.8591,86.62784,99.05602,67.50861,70.01595
2022-09-19 18:00:00,118.3513,32.00059,39.32698,24.09689,27.26087
2022-09-19 19:00:00,5.970973,0.2716937,0.565343,0.4595992,0.2036789
2022-09-19 20:00:00,0.145632,0,0,0,0
2022-09-19 21:00:00,0.05,0,0,0,0
2022-09-19 22:00:00,0.1043333,0,0,0,0
2022-09-19 23:00:00,0.1233056,0,0,0,0
2022-09-20 00:00:00,0.6317225,0,0,0,0
2022-09-20 01:00:00,1.088348,0,0,0,0
2022-09-20 02:00:00,1.058778,0,0,0,0
2022-09-20 03:00:00,1.278584,0,0,0,0
2022-09-20 04:00:00,1.20357,0,0,0,0
2022-09-20 05:00:00,1.238375,0,0,0,0
2022-09-20 06:00:00,1.274686,0,0,0,0
2022-09-20 07:00:00,43.19798,12.2348,8.862424,12.27564,3.918133
2022-09-20 08:00:00,206.7387,83.99049,77.16523,79.7831,53.46755
2022-09-20 09:00:00,416.5941,177.802,176.893,169.7997,130.3081
2022-09-20 10:00:00,600.7199,256.0326,262.6063,248.0359,190.5477
2022-09-20 11:00:00,741.5822,298.0598,314.0605,237.1315,215.7799
2022-09-20 12:00:00,668.062,261.6538,281.7378,254.0175,191.635
2022-09-20 13:00:00,800.4174,289.679,323.6855,216.7012,216.8908
2022-09-20 14:00:00,478.3393,184.1148,166.7808,173.1247,111.3651
2022-09-20 15:00:00,390.4607,154.574,163.2514,142.26,114.062
2022-09-20 16:00:00,463.4432,176.0481,192.0908,174.3615,131.7544
2022-09-20 17:00:00,135.8017,50.38661,58.8924,51.22142,41.4911
2022-09-20 18:00:00,92.56908,23.1524,29.61246,23.85344,20.10989
2022-09-20 19:00:00,3.337476,0.0230208,0.1926168,0.09480153,0.02640345
2022-09-20 20:00:00,0.2443482,0,0,0,0
2022-09-20 21:00:00,0.2159623,0,0,0,0
2022-09-20 22:00:00,0.2259514,0,0,0,0
2022-09-20 23:00:00,0.284875,0,0,0,0
2022-09-21 00:00:00,0.6205835,0,0,0,0
2022-09-21 01:00:00,1.056327,0,0,0,0
2022-09-21 02:00:00,1.222743,0,0,0,0
2022-09-21 03:00:00,1.219396,0,0,0,0
2022-09-21 04:00:00,1.330104,0,0,0,0
2022-09-21 05:00:00,1.303403,0,0,0,0
2022-09-21 06:00:00,1.343813,0,0,0,0
2022-09-21 07:00:00,45.17167,11.9638,8.363245,11.99353,4.04276
2022-09-21 08:00:00,213.462,86.13842,78.2889,81.32687,54.02995
2022-09-21 09:00:00,426.601,181.3125,180.6494,172.4913,132.3669
2022-09-21 10:00:00,613.0244,255.2943,261.514,218.3497,184.4384
2022-09-21 11:00:00,751.2036,302.6388,316.8982,235.0652,215.9048
2022-09-21 12:00:00,835.5273,321.6067,343.6913,314.7291,231.6239
2022-09-21 13:00:00,845.8242,319.244,346.0494,249.0874,232.3654
2022-09-21 14:00:00,782.9383,258.835,322.852,189.715,214.3425
2022-09-21 15:00:00,657.172,237.8002,277.6545,228.6122,188.8056
2022-09-21 16:00:00,489.3577,186.4896,204.604,183.5495,138.0148
2022-09-21 17:00:00,289.2824,99.11613,114.2725,99.12354,77.47538
2022-09-21 18:00:00,96.06287,21.12412,27.48739,22.10199,18.43446
2022-09-21 19:00:00,3.35669,0.147616,0.2740767,0.15476,0.1378631
2022-09-21 20:00:00,0.04570139,0,0,0,0
2022-09-21 21:00:00,0.08138195,0,0,0,0
2022-09-21 22:00:00,0.03111806,0,0,0,0
2022-09-21 23:00:00,0.0942361,0,0,0,0
2022-09-22 00:00:00,0.4282362,0,0,0,0
2022-09-22 01:00:00,0.9562915,0,0,0,0
2022-09-22 02:00:00,1.199819,0,0,0,0
2022-09-22 03:00:00,1.314639,0,0,0,0
2022-09-22 04:00:00,1.41443,0,0,0,0
2022-09-22 05:00:00,1.587312,0,0,0,0
2022-09-22 06:00:00,1.545511,0,0,0,0
2022-09-22 07:00:00,45.22264,12.23202,8.307056,11.92791,4.356399
2022-09-22 08:00:00,233.2743,93.32996,85.74075,88.63114,59.56391
2022-09-22 09:00:00,347.1897,150.121,150.8561,144.2232,111.8996
2022-09-22 10:00:00,607.4988,257.1715,262.8064,244.2681,187.8207
2022-09-22 11:00:00,734.6196,300.201,314.0764,200.0038,216.1153
2022-09-22 12:00:00,803.1434,318.5371,338.6048,271.3164,227.647
2022-09-22 13:00:00,819.4827,315.2106,353.1082,310.2271,228.7567
2022-09-22 14:00:00,762.3405,268.0356,336.907,227.606,233.248
2022-09-22 15:00:00,598.6035,216.4593,266.7633,210.0241,198.0954
2022-09-22 16:00:00,389.8286,149.9148,175.4691,155.2495,128.8092
2022-09-22 17:00:00,25.62966,4.875218,6.744349,5.296879,3.391346
2022-09-22 18:00:00,56.81224,16.2831,18.44843,14.98914,12.63472
2022-09-22 19:00:00,4.250203,0.1489218,0.1983724,0.1565705,0.1265998
2022-09-22 20:00:00,1.686903,0,0,0,0
2022-09-22 21:00:00,1.198007,0,0,0,0
2022-09-22 22:00:00,0.605889,0,0,0,0
2022-09-22 23:00:00,0.4032153,0,0,0,0
2022-09-23 00:00:00,0.2284028,0,0,0,0
2022-09-23 01:00:00,0.1732084,0,0,0,0
2022-09-23 02:00:00,0.1757014,0,0,0,0
2022-09-23 03:00:00,0.05,0,0,0,0
2022-09-23 04:00:00,0.04676388,0,0,0,0
2022-09-23 05:00:00,0.03754167,0,0,0,0
2022-09-23 06:00:00,0.08959986,0,0,0,0
2022-09-23 07:00:00,49.58445,13.40593,9.280806,13.35823,4.871847
2022-09-23 08:00:00,234.259,107.9546,104.6573,102.2955,77.63346
2022-09-23 09:00:00,457.2945,225.8632,129.3052,216.1523,192.3409
2022-09-23 10:00:00,647.7452,316.9376,80.22813,307.0701,269.5187
2022-09-23 11:00:00,787.697,373.2701,70.85226,197.8082,313.3888
2022-09-23 12:00:00,867.5176,399.8413,33.16066,0,326.0194
2022-09-23 13:00:00,879.3061,397.7905,37.70113,0,325.3223
2022-09-23 14:00:00,819.5569,369.4558,35.04175,0,304.5681
2022-09-23 15:00:00,697.7122,314.433,40.33273,0,263.5251
2022-09-23 16:00:00,520.8718,227.8202,28.10657,0,199.1852
2022-09-23 17:00:00,308.4722,117.1191,26.57255,0,108.9557
2022-09-23 18:00:00,101.0777,21.27504,22.24512,0,23.02982
2022-09-23 19:00:00,2.510227,0.1474623,0.2071841,0,0.1427827
2022-09-23 20:00:00,0,0,0,0,0
2022-09-23 21:00:00,0,0,0,0,0
2022-09-23 22:00:00,0,0,0,0,0
2022-09-23 23:00:00,0,0,0,0,0
2022-09-24 00:00:00,6.721535e-05,0,0,0,0
2022-09-24 01:00:00,0.09569445,0,0,0,0
2022-09-24 02:00:00,0.1891342,0,0,0,0
2022-09-24 03:00:00,0.2323889,0,0,0,0
2022-09-24 04:00:00,0.3202361,0,0,0,0
2022-09-24 05:00:00,0.4112223,0,0,0,0
2022-09-24 06:00:00,0.5606698,0,0,0,0
2022-09-24 07:00:00,28.6001,9.339833,7.697149,0,3.782691
2022-09-24 08:00:00,210.2397,102.9443,93.16399,0,73.79236
2022-09-24 09:00:00,445.3517,220.4061,82.64411,0,184.8062
2022-09-24 10:00:00,629.4531,302.4689,62.14145,0,250.6496
2022-09-24 11:00:00,766.6361,348.3564,43.5056,0,281.9128
2022-09-24 12:00:00,840.601,364.0324,32.46787,0,291.3189
2022-09-24 13:00:00,789.9473,339.0147,18.77164,0,272.2005
2022-09-24 14:00:00,774.498,334.3443,16.12851,0,263.5816
2022-09-24 15:00:00,673.1482,286.2209,6.430801,,232.5493
2022-09-24 16:00:00,464.8868,194.9963,,,167.8277
2022-09-24 17:00:00,159.6792,67.31022,,,57.71476
2022-09-24 18:00:00,91.10947,28.29535,,,25.18949
2022-09-24 19:00:00,1.640931,0.01107622,,,0.01428021
2022-09-24 20:00:00,0,0,,,0
2022-09-24 21:00:00,0.01463194,0,,,0
2022-09-24 22:00:00,0.00922222,0,,,0
2022-09-24 23:00:00,0,0,,,0
2022-09-25 00:00:00,0.01333333,0,,,0
2022-09-25 01:00:00,0,0,,,0
2022-09-25 02:00:00,0.025,0,,,0
2022-09-25 03:00:00,0.01319444,0,,,0
2022-09-25 04:00:00,0.01378472,0,,,0
2022-09-25 05:00:00,0.03698612,0,,,0
2022-09-25 06:00:00,0.06321961,0,,,0
2022-09-25 07:00:00,16.4838,3.340143,,,0.9932607
2022-09-25 08:00:00,140.3671,63.20572,,,49.78121
2022-09-25 09:00:00,365.7521,172.8431,,,143.2171
2022-09-25 10:00:00,403.3556,182.7748,,,153.9754
2022-09-25 11:00:00,634.1797,276.664,,,225.7569
2022-09-25 12:00:00,545.4694,239.3795,,,196.4405
2022-09-25 13:00:00,783.782,336.4907,,,272.0641
2022-09-25 14:00:00,635.5051,258.7089,,,213.0408
2022-09-25 15:00:00,622.1295,276.6308,,,224.2585
2022-09-25 16:00:00,287.8732,123.4562,,,105.7549
2022-09-25 17:00:00,98.23853,39.16298,,,31.54498
2022-09-25 18:00:00,44.56522,14.47738,,,11.4748
2022-09-25 19:00:00,1.827658,0.1165811,,,0.1168543
2022-09-25 20:00:00,0.1148611,0,,,0
2022-09-25 21:00:00,0.04961805,0,,,0
2022-09-25 22:00:00,0.121625,0,,,0
2022-09-25 23:00:00,0.1444028,0,,,0
2022-09-26 00:00:00,0.2159722,0,,,0
2022-09-26 01:00:00,0.05443055,0,,,0
2022-09-26 02:00:00,0.03852779,0,,,0
2022-09-26 03:00:00,0.03072223,0,,,0
2022-09-26 04:00:00,0.5303125,0,,,0
2022-09-26 05:00:00,0.960889,0,,,0
2022-09-26 06:00:00,1.074813,0,,,0
2022-09-26 07:00:00,42.39845,12.84614,,,5.092252
2022-09-26 08:00:00,207.963,97.02702,,,68.70524
2022-09-26 09:00:00,421.2859,203.4118,,,168.8654
2022-09-26 10:00:00,608.7755,285.7105,,,231.7031
2022-09-26 11:00:00,745.8771,332.6808,,,265.636
2022-09-26 12:00:00,826.9288,351.0075,,,276.2554
2022-09-26 13:00:00,819.5911,347.4035,,,270.6846
2022-09-26 14:00:00,767.9162,330.2647,,,263.6869
2022-09-26 15:00:00,568.2067,251.347,,,206.4105
2022-09-26 16:00:00,486.2511,207.039,,,176.5927
2022-09-26 17:00:00,273.7616,101.7246,,,91.85334
2022-09-26 18:00:00,77.75417,17.24302,,,17.386
2022-09-26 19:00:00,1.615988,0.07681514,,,0.05601891
2022-09-26 20:00:00,0.01332639,0,,,0
2022-09-26 21:00:00,0,0,,,0
2022-09-26 22:00:00,0,0,,,0
2022-09-26 23:00:00,0.01334722,0,,,0
2022-09-27 00:00:00,0.01204861,0,,,0
2022-09-27 01:00:00,0.01413889,0,,,0
2022-09-27 02:00:00,0.1334514,0,,,0
2022-09-27 03:00:00,0.4850434,0,,,0
2022-09-27 04:00:00,0.6655845,0,,,0
2022-09-27 05:00:00,0.759716,0,,,0
2022-09-27 06:00:00,0.736302,0,,,0
2022-09-27 07:00:00,21.35983,6.769269,,,2.644905
2022-09-27 08:00:00,222.0434,107.1337,,,74.79053
2022-09-27 09:00:00,446.7451,220.8064,,0.1955165,182.5656
2022-09-27 10:00:00,632.1539,306.7855,223.8233,187.3762,254.1492
2022-09-27 11:00:00,761.1321,359.0243,379.1024,270.0916,287.2982
2022-09-27 12:00:00,838.1276,374.4591,403.4665,284.33,297.2682
2022-09-27 13:00:00,804.2631,349.3361,382.8496,266.614,279.9876
2022-09-27 14:00:00,685.2512,305.0719,328.4445,232.5838,244.73
2022-09-27 15:00:00,539.6958,237.4536,260.5504,181.9575,196.2419
2022-09-27 16:00:00,406.9973,180.4282,200.5302,139.4109,153.3321
2022-09-27 17:00:00,248.2473,99.07608,120.5003,76.92021,91.37816
2022-09-27 18:00:00,73.8211,23.58582,29.34394,17.21162,21.02239
2022-09-27 19:00:00,3.089758,0.09351923,0.3001579,0.1015304,0.1063735
2022-09-27 20:00:00,0.0124375,0,0,0,0
2022-09-27 21:00:00,0,0,0,0,0
2022-09-27 22:00:00,0.01200694,0,0,0,0
2022-09-27 23:00:00,0.01234027,0,0,0,0
2022-09-28 00:00:00,0.01191667,0,0,0,0
2022-09-28 01:00:00,0.001041666,0,0,0,0
2022-09-28 02:00:00,0,0,0,0,0
2022-09-28 03:00:00,0,0,0,0,0
2022-09-28 04:00:00,0,0,0,0,0
2022-09-28 05:00:00,0,0,0,0,0
2022-09-28 06:00:00,0.02544444,0,0,0,0
2022-09-28 07:00:00,21.71337,7.518353,8.14918,5.431611,4.564158
2022-09-28 08:00:00,169.6176,74.46438,82.88171,55.57316,63.36995
2022-09-28 09:00:00,338.2304,162.3897,181.6609,120.8071,142.3249
2022-09-28 10:00:00,580.8391,283.4602,298.7481,213.1907,234.6017
2022-09-28 11:00:00,712.8996,338.1784,359.6866,254.2248,277.9277
2022-09-28 12:00:00,803.9148,373.3558,394.6103,281.6678,299.1508
2022-09-28 13:00:00,837.1783,381.1327,408.9355,287.9021,303.6068
2022-09-28 14:00:00,754.3691,343.4688,371.3159,261.1629,280.7593
2022-09-28 15:00:00,533.9175,241.6487,265.7148,183.591,203.2182
2022-09-28 16:00:00,303.2762,132.4961,151.1507,101.0663,115.8365
2022-09-28 17:00:00,173.5854,72.68436,83.50316,55.00276,63.71701
2022-09-28 18:00:00,42.38132,14.00891,16.37356,9.510973,11.46839
2022-09-28 19:00:00,1.467782,0.005281577,0.01199243,0.01178358,0.00487539
2022-09-28 20:00:00,0,0,0,0,0
2022-09-28 21:00:00,0,0,0,0,0
2022-09-28 22:00:00,0,0,0,0,0
2022-09-28 23:00:00,0,0,0,0,0
2022-09-29 00:00:00,0,0,0,0,0
2022-09-29 01:00:00,0,0,0,0,0
2022-09-29 02:00:00,0.007020835,0,0,0,0
2022-09-29 03:00:00,0.005652775,0,0,0,0
2022-09-29 04:00:00,0,0,0,0,0
2022-09-29 05:00:00,0,0,0,0,0
2022-09-29 06:00:00,0.01246528,0,0,0,0
2022-09-29 07:00:00,11.13123,2.236155,1.905673,1.561834,0.8915502
2022-09-29 08:00:00,72.20587,30.89672,33.10879,23.00883,24.80911
2022-09-29 09:00:00,119.2127,50.2752,55.5533,37.29559,42.48627
2022-09-29 10:00:00,148.3524,64.79429,69.42844,48.17182,53.61323
2022-09-29 11:00:00,280.8222,105.0605,101.693,77.23,79.02493
2022-09-29 12:00:00,221.0194,98.24136,107.8233,73.06977,83.14709
2022-09-29 13:00:00,185.1568,80.62447,88.22772,59.82739,67.64565
2022-09-29 14:00:00,142.6913,61.93522,67.61661,46.17211,51.74974
2022-09-29 15:00:00,117.287,49.84517,55.60281,37.18325,42.28541
2022-09-29 16:00:00,63.78083,25.64927,28.56082,18.99244,20.94219
2022-09-29 17:00:00,29.14673,8.430821,10.67403,4.649397,4.986977
2022-09-29 18:00:00,11.2249,0.6414909,1.307106,0.6819537,0.2807541
2022-09-29 19:00:00,0.6031287,0,0.0008592622,0,0
2022-09-29 20:00:00,0.03072916,0,0,0,0
2022-09-29 21:00:00,0.0312361,0,0,0,0
2022-09-29 22:00:00,0,0,0,0,0
2022-09-29 23:00:00,0.03781945,0,0,0,0
2022-09-30 00:00:00,0.0796111,0,0,0,0
2022-09-30 01:00:00,0.04711806,0,0,0,0
2022-09-30 02:00:00,0.1131181,0,0,0,0
2022-09-30 03:00:00,0.544382,0,0,0,0
2022-09-30 04:00:00,0.871139,0,0,0,0
2022-09-30 05:00:00,0.997368,0,0,0,0
2022-09-30 06:00:00,0.954917,0,0,0,0
2022-09-30 07:00:00,5.305028,0.1633215,0.3154916,0.1481172,0.05523901
2022-09-30 08:00:00,18.95387,2.991669,4.506913,2.320111,1.0281
2022-09-30 09:00:00,51.83932,21.35023,21.60641,15.96227,14.8509
2022-09-30 10:00:00,45.61945,17.96183,18.8668,13.16353,13.6613
2022-09-30 11:00:00,32.21558,12.59809,14.18638,7.692528,5.239472
2022-09-30 12:00:00,61.96494,25.87645,26.29858,19.1803,19.67797
2022-09-30 13:00:00,29.9169,8.575777,10.38177,5.72152,4.412791
2022-09-30 14:00:00,41.06871,16.95053,18.4137,12.03608,10.0912
2022-09-30 15:00:00,41.9487,17.14182,18.55709,12.49861,13.45661
2022-09-30 16:00:00,40.65514,15.22864,16.68934,10.30325,9.517694
2022-09-30 17:00:00,18.53901,1.313949,1.742204,0.9677243,0.825318
2022-09-30 18:00:00,14.60402,1.61897,1.984164,1.141944,0.9999603
2022-09-30 19:00:00,1.791278,0.001916811,0.003330263,0.00136325,0.001401265
2022-09-30 20:00:00,1.604264,0,0,0,0
2022-09-30 21:00:00,1.540576,0,0,0,0
2022-09-30 22:00:00,1.402166,0,0,0,0
2022-09-30 23:00:00,1.410042,0,0,0,0
