Dairy Solar,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA*,"TMEIC 2.5MW Inverter 1.1.1, Active Power P","TMEIC 2.5MW Inverter 1.2.1, Active Power P","TMEIC 2.5MW Inverter 1.3.1, Active Power P","TMEIC 2.5MW Inverter 1.4.1, Active Power P"
,W/m²,kW,kW,kW,kW
2022-09-17 06:00:00,2.672997,0.8016667,1.018333,1.658333,1.655
2022-09-17 07:00:00,260.8767,489.4667,518.2383,535.0117,528.33
2022-09-17 08:00:00,638.0023,1702.663,1767.69,1806.962,1773.873
2022-09-17 09:00:00,570.554,1461.625,1568.768,1665.722,1668.815
2022-09-17 10:00:00,525.4095,1403.737,1452.812,1491.168,1466.132
2022-09-17 11:00:00,544.7537,1509.095,1568.864,1608.237,1583.46
2022-09-17 12:00:00,600.3347,1670.932,1732.935,1790.226,1788.25
2022-09-17 13:00:00,359.9607,1058.757,1081.568,1102.07,1110.858
2022-09-17 14:00:00,541.4453,1670.07,1753.269,1798.493,1763.922
2022-09-17 15:00:00,288.9479,736.6551,756.32,770.9083,754.0001
2022-09-17 16:00:00,220.4722,451.7433,465.37,480.5483,470.2933
2022-09-17 17:00:00,176.239,306.0367,314.58,325.89,318.8366
2022-09-17 18:00:00,31.93659,65.75834,68.48666,72.65499,71.02333
2022-09-17 19:00:00,0.5079383,0,0,0,0
2022-09-17 20:00:00,-0.284462,0,0,0,0
2022-09-17 21:00:00,-0.2742223,0,0,0,0
2022-09-17 22:00:00,-0.2086993,0,0,0,0
2022-09-17 23:00:00,-0.3375364,0,0,0,0
2022-09-18 00:00:00,-0.3832102,0,0,0,0
2022-09-18 01:00:00,-0.3720554,0,0,0,0
2022-09-18 02:00:00,-0.3189245,0,0,0,0
2022-09-18 03:00:00,-0.2504613,0,0,0,0
2022-09-18 04:00:00,-0.3557836,0,0,0,0
2022-09-18 05:00:00,-0.2966914,0,0,0,0
2022-09-18 06:00:00,1.09296,0,0,0,0
2022-09-18 07:00:00,40.85773,64.09667,66.76167,71.605,71.46834
2022-09-18 08:00:00,120.3145,236.04,240.8767,248.4667,241.9883
2022-09-18 09:00:00,281.1774,603.1866,631.98,657.9916,659.7567
2022-09-18 10:00:00,153.552,395.595,407.1283,419.6517,413.4517
2022-09-18 11:00:00,187.8438,538.23,553.8334,567.6317,560.0783
2022-09-18 12:00:00,269.8244,825.4166,850.1498,877.5117,882.0967
2022-09-18 13:00:00,458.1611,1170.533,1215.026,1260.89,1256.033
2022-09-18 14:00:00,648.6921,1715.542,1739.122,1779.747,1777.815
2022-09-18 15:00:00,451.137,1218.897,1184.607,1148.403,1015.64
2022-09-18 16:00:00,433.8137,1339.71,1352.616,1376.345,1382.23
2022-09-18 17:00:00,164.559,342.96,357.5767,372.3717,370.7967
2022-09-18 18:00:00,67.73722,143.1833,147.4133,153.7933,150.74
2022-09-18 19:00:00,1.469785,0,0,0,0
2022-09-18 20:00:00,-0.3239048,0,0,0,0
2022-09-18 21:00:00,-0.2928691,0,0,0,0
2022-09-18 22:00:00,-0.2695835,0,0,0,0
2022-09-18 23:00:00,-0.3524716,0,0,0,0
2022-09-19 00:00:00,-0.3945012,0,0,0,0
2022-09-19 01:00:00,-0.357487,0,0,0,0
2022-09-19 02:00:00,-0.05829055,0,0,0,0
2022-09-19 03:00:00,-0.365102,0,0,0,0
2022-09-19 04:00:00,-0.3937949,0,0,0,0
2022-09-19 05:00:00,-0.238095,0,0,0,0
2022-09-19 06:00:00,0.0233278,0,0,0,0
2022-09-19 07:00:00,22.67356,34.59668,35.66499,37.63667,37.195
2022-09-19 08:00:00,58.21926,114.8017,118.7084,116.365,108.94
2022-09-19 09:00:00,136.7431,307.365,321.3366,330.1584,332.0367
2022-09-19 10:00:00,844.9619,2286.773,2325.722,2334.142,2293.598
2022-09-19 11:00:00,887.2181,2282.597,2254.285,2180.447,2083.358
2022-09-19 12:00:00,807.3738,2080.942,2094.89,2051.065,2074.128
2022-09-19 13:00:00,931.5043,2497.198,2488.307,2394.24,2298.178
2022-09-19 14:00:00,832.0245,1960.555,2107.13,2239.23,2299.372
2022-09-19 15:00:00,947.5903,2280.353,2356.962,2389.797,2372.573
2022-09-19 16:00:00,552.4371,1370.68,1404.945,1395.513,1356.855
2022-09-19 17:00:00,837.8306,2251.415,2344.195,2402.858,2387.403
2022-09-19 18:00:00,38.83047,103.9217,107.63,114.8967,113.875
2022-09-19 19:00:00,1.046996,0,0,0,0
2022-09-19 20:00:00,-0.2916049,0,0,0,0
2022-09-19 21:00:00,-0.4894519,0,0,0,0
2022-09-19 22:00:00,-0.3724946,0,0,0,0
2022-09-19 23:00:00,-0.1907416,0,0,0,0
2022-09-20 00:00:00,-0.03246862,0,0,0,0
2022-09-20 01:00:00,-0.3020855,0,0,0,0
2022-09-20 02:00:00,-0.1763117,0,0,0,0
2022-09-20 03:00:00,-0.1308472,0,0,0,0
2022-09-20 04:00:00,-0.1435754,0,0,0,0
2022-09-20 05:00:00,-0.1800735,0,0,0,0
2022-09-20 06:00:00,1.406237,0,0,0,0
2022-09-20 07:00:00,194.3463,287.6817,301.0833,303.5717,295.9767
2022-09-20 08:00:00,454.0587,1227.88,1255.125,1322.918,1297.262
2022-09-20 09:00:00,310.439,818.3883,836.7217,849.2468,836.2316
2022-09-20 10:00:00,333.0222,824.4133,848.3467,866.3333,847.0001
2022-09-20 11:00:00,231.2462,669.2433,691.615,708.475,702.0367
2022-09-20 12:00:00,135.7628,425.025,439.1417,451.33,446.81
2022-09-20 13:00:00,441.173,1268.345,1309.445,1329.207,1303.764
2022-09-20 14:00:00,239.4489,713.7867,742.3667,765.9567,763.5533
2022-09-20 15:00:00,200.4841,501.8434,518.9667,532.225,523.4417
2022-09-20 16:00:00,168.8427,357.2733,368.8433,380.1267,373.8983
2022-09-20 17:00:00,474.1802,1176.64,1204.307,1207.337,1213.23
2022-09-20 18:00:00,53.04994,124.1317,127.035,128.5133,117.135
2022-09-20 19:00:00,-0.0492984,0,0,0,0
2022-09-20 20:00:00,-0.2826548,0,0,0,0
2022-09-20 21:00:00,-0.3014182,0,0,0,0
2022-09-20 22:00:00,-0.3623653,0,0,0,0
2022-09-20 23:00:00,-0.3386794,0,0,0,0
2022-09-21 00:00:00,-0.270777,0,0,0,0
2022-09-21 01:00:00,-0.2173469,0,0,0,0
2022-09-21 02:00:00,-0.3150974,0,0,0,0
2022-09-21 03:00:00,-0.2690882,0,0,0,0
2022-09-21 04:00:00,-0.2879769,0,0,0,0
2022-09-21 05:00:00,-0.2466799,0,0,0,0
2022-09-21 06:00:00,0.256636,0,0,0,0
2022-09-21 07:00:00,23.91545,54.26332,55.79501,59.42001,57.77668
2022-09-21 08:00:00,317.3809,710.2149,780.8716,801.8083,795.8583
2022-09-21 09:00:00,749.272,2082.906,2080.543,2105.808,2126.742
2022-09-21 10:00:00,849.4709,2352.443,2402.792,2367.192,2394.175
2022-09-21 11:00:00,814.2411,2265.157,2362.78,2378.046,2340.335
2022-09-21 12:00:00,566.2017,1761.459,1759.939,1731.358,1691.205
2022-09-21 13:00:00,145.2009,427.675,429.6467,417.4667,396.1216
2022-09-21 14:00:00,52.89613,161.225,171.185,180.9117,182.01
2022-09-21 15:00:00,286.0459,725.6616,804.2667,857.04,921.5148
2022-09-21 16:00:00,852.2734,2301.552,2342.13,2332.697,2322.937
2022-09-21 17:00:00,314.5214,873.2932,889.785,887.2083,873.8449
2022-09-21 18:00:00,77.99109,157.7917,163.975,171.965,170.06
2022-09-21 19:00:00,0.06926215,0,0,0,0
2022-09-21 20:00:00,-0.2889925,0,0,0,0
2022-09-21 21:00:00,-0.2388303,0,0,0,0
2022-09-21 22:00:00,-0.3995597,0,0,0,0
2022-09-21 23:00:00,-0.3843536,0,0,0,0
2022-09-22 00:00:00,-0.3623438,0,0,0,0
2022-09-22 01:00:00,-0.4732451,0,0,0,0
2022-09-22 02:00:00,-0.3034422,0,0,0,0
2022-09-22 03:00:00,-0.3745024,0,0,0,0
2022-09-22 04:00:00,-0.274204,0,0,0,0
2022-09-22 05:00:00,-0.3301986,0,0,0,0
2022-09-22 06:00:00,0.4597102,0,0,0,0
2022-09-22 07:00:00,226.5744,447.7899,478.8416,487.2801,482.1001
2022-09-22 08:00:00,704.8105,2060.023,2143.972,2172.038,2139.627
2022-09-22 09:00:00,857.7842,2429.838,2480.44,2513.355,2467.233
2022-09-22 10:00:00,909.5024,2497.76,2561.58,2466.545,2265.652
2022-09-22 11:00:00,890.0296,2405.675,2465.017,2407.502,2330.968
2022-09-22 12:00:00,823.6874,2171.887,2219.782,2141.906,2078.717
2022-09-22 13:00:00,829.8171,2295.796,2383.22,2394.652,2367.348
2022-09-22 14:00:00,802.8516,2301.143,2385.979,2393.203,2316.221
2022-09-22 15:00:00,734.0626,2224.511,2217.438,2179.888,2014.745
2022-09-22 16:00:00,564.7026,1752.193,1829.803,1912.863,1876.313
2022-09-22 17:00:00,358.8518,1202.531,1316.343,1355.96,1391.043
2022-09-22 18:00:00,165.7713,490.2117,511.1083,508.16,489.2049
2022-09-22 19:00:00,0.2928588,0,0,0,0
2022-09-22 20:00:00,-0.3033037,0,0,0,0
2022-09-22 21:00:00,-0.4131148,0,0,0,0
2022-09-22 22:00:00,-0.3427388,0,0,0,0
2022-09-22 23:00:00,-0.2564825,0,0,0,0
2022-09-23 00:00:00,-0.2969401,0,0,0,0
2022-09-23 01:00:00,-0.2973039,0,0,0,0
2022-09-23 02:00:00,-0.3147719,0,0,0,0
2022-09-23 03:00:00,-0.2488616,0,0,0,0
2022-09-23 04:00:00,-0.3131293,0,0,0,0
2022-09-23 05:00:00,-0.2393863,0,0,0,0
2022-09-23 06:00:00,0.7710032,0,0,0,0
2022-09-23 07:00:00,226.7271,467.3966,512.9684,525.5651,515.6783
2022-09-23 08:00:00,792.9067,2237.58,2315.002,2319.832,2283.46
2022-09-23 09:00:00,862.899,2492.812,2537.778,2537.967,2534.7
2022-09-23 10:00:00,872.7521,2414.352,2504.51,2512.577,2473.102
2022-09-23 11:00:00,846.0394,2280.24,2372.553,2379.95,2342.918
2022-09-23 12:00:00,810.8723,2189.777,2278.332,2287.025,2257.305
2022-09-23 13:00:00,812.1954,2195.825,2287.25,2301.94,2265.678
2022-09-23 14:00:00,831.722,2283.49,2379.427,2407.188,2376.204
2022-09-23 15:00:00,853.8161,2371.043,2472.815,2500.969,2459.297
2022-09-23 16:00:00,835.6816,2389.335,2495.197,2525.263,2477.135
2022-09-23 17:00:00,696.7336,2047.113,2137.771,2174.055,2135.74
2022-09-23 18:00:00,161.8983,461.67,480.7001,475.9784,454.6617
2022-09-23 19:00:00,0.1883429,0,0,0,0
2022-09-23 20:00:00,-0.2846456,0,0,0,0
2022-09-23 21:00:00,-0.2963837,0,0,0,0
2022-09-23 22:00:00,-0.2999759,0,0,0,0
2022-09-23 23:00:00,-0.2687303,0,0,0,0
2022-09-24 00:00:00,-0.3211294,0,0,0,0
2022-09-24 01:00:00,-0.2748918,0,0,0,0
2022-09-24 02:00:00,-0.2741701,0,0,0,0
2022-09-24 03:00:00,-0.2920808,0,0,0,0
2022-09-24 04:00:00,-0.2181845,0,0,0,0
2022-09-24 05:00:00,-0.3521168,0,0,0,0
2022-09-24 06:00:00,0.7515895,0,0,0,0
2022-09-24 07:00:00,270.7733,541.9799,585.8417,588.4268,583.7382
2022-09-24 08:00:00,730.2379,2169.128,2259.427,2273.882,2243.823
2022-09-24 09:00:00,864.0015,2445.892,2542.681,2551.795,2528.752
2022-09-24 10:00:00,870.8375,2369.705,2474.477,2482.973,2445.329
2022-09-24 11:00:00,840.0389,2228.97,2334.253,2339.24,2301.982
2022-09-24 12:00:00,802.9119,2131.82,2237.38,2246.507,2211.43
2022-09-24 13:00:00,809.457,2134.907,2243.623,2261.845,2229.969
2022-09-24 14:00:00,833.345,2217.018,2327.678,2350.671,2314.487
2022-09-24 15:00:00,860.1965,2327.325,2444.967,2470.418,2432.51
2022-09-24 16:00:00,836.4373,2336.03,2457.463,2487.344,2458.028
2022-09-24 17:00:00,695.2303,2005.743,2111.033,2139.815,2116.19
2022-09-24 18:00:00,146.7776,412.1151,434.165,428.6732,410.8133
2022-09-24 19:00:00,-0.03021701,0,0,0,0
2022-09-24 20:00:00,-0.2548054,0,0,0,0
2022-09-24 21:00:00,-0.2941988,0,0,0,0
2022-09-24 22:00:00,-0.2855653,0,0,0,0
2022-09-24 23:00:00,-0.2899503,0,0,0,0
2022-09-25 00:00:00,-0.3118405,0,0,0,0
2022-09-25 01:00:00,-0.2827977,0,0,0,0
2022-09-25 02:00:00,-0.2453765,0,0,0,0
2022-09-25 03:00:00,-0.3247273,0,0,0,0
2022-09-25 04:00:00,-0.28735,0,0,0,0
2022-09-25 05:00:00,-0.2417583,0,0,0,0
2022-09-25 06:00:00,0.7048129,0,0,0,0
2022-09-25 07:00:00,261.5059,510.8517,552.0301,552.8932,552.5384
2022-09-25 08:00:00,729.136,2148.447,2238.523,2247.253,2226.848
2022-09-25 09:00:00,859.1802,2419.992,2520.303,2537.438,2514.021
2022-09-25 10:00:00,865.7717,2362.107,2467.712,2478.2,2455.672
2022-09-25 11:00:00,832.0515,2206.687,2309.232,2317.208,2293.353
2022-09-25 12:00:00,797.27,2105.595,2207.691,2217.193,2195.279
2022-09-25 13:00:00,805.6984,2123.635,2228.154,2244.395,2225.197
2022-09-25 14:00:00,826.265,2236.86,2349.453,2371.71,2345.173
2022-09-25 15:00:00,851.8367,2330.747,2446.687,2474.7,2449.74
2022-09-25 16:00:00,819.6271,2326.627,2443.908,2476.779,2453.97
2022-09-25 17:00:00,674.5334,1963.943,2061.27,2090.604,2068.865
2022-09-25 18:00:00,131.5988,363.1068,379.9201,374.1167,358.0733
2022-09-25 19:00:00,-0.01077823,0,0,0,0
2022-09-25 20:00:00,-0.2711858,0,0,0,0
2022-09-25 21:00:00,-0.3697946,0,0,0,0
2022-09-25 22:00:00,-0.2265243,0,0,0,0
2022-09-25 23:00:00,-0.306958,0,0,0,0
2022-09-26 00:00:00,-0.3503908,0,0,0,0
2022-09-26 01:00:00,-0.2454611,0,0,0,0
2022-09-26 02:00:00,-0.3007528,0,0,0,0
2022-09-26 03:00:00,-0.2865081,0,0,0,0
2022-09-26 04:00:00,-0.2328103,0,0,0,0
2022-09-26 05:00:00,-0.3529009,0,0,0,0
2022-09-26 06:00:00,0.508379,0,0,0,0
2022-09-26 07:00:00,250.5892,473.9501,512.6016,515.0899,512.9899
2022-09-26 08:00:00,710.0082,2089.076,2180.743,2200.995,2182.086
2022-09-26 09:00:00,832.7324,2347.612,2441.882,2460.705,2441.03
2022-09-26 10:00:00,839.0948,2275.26,2373.248,2384.205,2359.761
2022-09-26 11:00:00,812.1344,2145.273,2245.113,2251.288,2227.21
2022-09-26 12:00:00,777.8618,2051.634,2148.022,2157.05,2135.803
2022-09-26 13:00:00,787.0682,2059.41,2159.562,2179.855,2156.613
2022-09-26 14:00:00,802.5855,2139.137,2247.108,2270.094,2245.413
2022-09-26 15:00:00,827.7068,2239.43,2350.753,2383.38,2356.872
2022-09-26 16:00:00,806.811,2284.275,2395.81,2429.396,2402.444
2022-09-26 17:00:00,677.9315,1981.62,2077.342,2110.34,2089.585
2022-09-26 18:00:00,127.4911,350.96,366.1099,360.2582,341.9583
2022-09-26 19:00:00,-0.0804229,0,0,0,0
2022-09-26 20:00:00,-0.3720855,0,0,0,0
2022-09-26 21:00:00,-0.4206103,0,0,0,0
2022-09-26 22:00:00,-0.2652825,0,0,0,0
2022-09-26 23:00:00,-0.2883554,0,0,0,0
2022-09-27 00:00:00,-0.33467,0,0,0,0
2022-09-27 01:00:00,-0.2572083,0,0,0,0
2022-09-27 02:00:00,-0.3101606,0,0,0,0
2022-09-27 03:00:00,-0.2743429,0,0,0,0
2022-09-27 04:00:00,-0.2719823,0,0,0,0
2022-09-27 05:00:00,-0.2350113,0,0,0,0
2022-09-27 06:00:00,0.3267304,0,0,0,0
2022-09-27 07:00:00,256.1769,478.2033,518.5732,526.0682,517.9067
2022-09-27 08:00:00,751.6321,2186.009,2281.348,2301.35,2278.489
2022-09-27 09:00:00,868.2502,2426.277,2525.35,2543.363,2517.625
2022-09-27 10:00:00,866.2854,2339.708,2440.582,2448.987,2422.543
2022-09-27 11:00:00,825.1276,2173.698,2277.868,2286.102,2263.968
2022-09-27 12:00:00,788.2999,2082.238,2184.815,2197.198,2181.927
2022-09-27 13:00:00,737.2762,2029.607,2122.822,2168.904,2127.007
2022-09-27 14:00:00,665.7811,1802,1875.175,1863.275,1860.32
2022-09-27 15:00:00,615.2731,1607.773,1659.285,1684.118,1660.453
2022-09-27 16:00:00,775.18,1994.276,2072.813,2099.212,2116.227
2022-09-27 17:00:00,680.5248,1977.19,2074.406,2108.54,2092.075
2022-09-27 18:00:00,115.2841,313.6166,326.6701,321.6384,303.3084
2022-09-27 19:00:00,-0.2680287,0,0,0,0
2022-09-27 20:00:00,-0.3886383,0,0,0,0
2022-09-27 21:00:00,-0.5081015,0,0,0,0
2022-09-27 22:00:00,-0.4041584,0,0,0,0
2022-09-27 23:00:00,-0.2448287,0,0,0,0
2022-09-28 00:00:00,-0.3501219,0,0,0,0
2022-09-28 01:00:00,-0.4735584,0,0,0,0
2022-09-28 02:00:00,-0.2394962,0,0,0,0
2022-09-28 03:00:00,-0.2346184,0,0,0,0
2022-09-28 04:00:00,-0.2921018,0,0,0,0
2022-09-28 05:00:00,-0.2636358,0,0,0,0
2022-09-28 06:00:00,0.4009598,0,0,0,0
2022-09-28 07:00:00,36.76252,41.97,44.46333,47.52667,46.32
2022-09-28 08:00:00,102.3126,198.0484,204.2667,215.2433,211.1467
2022-09-28 09:00:00,433.7088,1086.948,1127.12,1133.31,1116.735
2022-09-28 10:00:00,450.7709,1278.88,1313.532,1314.347,1307.39
2022-09-28 11:00:00,440.1835,1192.646,1249.812,1246.736,1256.208
2022-09-28 12:00:00,773.1598,2032.077,2097.632,2117.872,2112.858
2022-09-28 13:00:00,794.4252,2065.368,2174.78,2258.915,2222.047
2022-09-28 14:00:00,820.119,2247.491,2358.688,2378.418,2352.893
2022-09-28 15:00:00,839.437,2325.563,2403.047,2442.948,2410.217
2022-09-28 16:00:00,808.0593,2373.773,2487.658,2518.5,2489.63
2022-09-28 17:00:00,640.1054,1933.69,2029.56,2062.68,2042.533
2022-09-28 18:00:00,97.83075,277.1583,285.4167,280.6183,262.4383
2022-09-28 19:00:00,-0.2757941,0,0,0,0
2022-09-28 20:00:00,-0.235302,0,0,0,0
2022-09-28 21:00:00,-0.2235334,0,0,0,0
2022-09-28 22:00:00,-0.3620211,0,0,0,0
2022-09-28 23:00:00,-0.3531765,0,0,0,0
2022-09-29 00:00:00,-0.2590354,0,0,0,0
2022-09-29 01:00:00,-0.3820265,0,0,0,0
2022-09-29 02:00:00,-0.1918294,0,0,0,0
2022-09-29 03:00:00,-0.3971802,0,0,0,0
2022-09-29 04:00:00,-0.2997307,0,0,0,0
2022-09-29 05:00:00,-0.260731,0,0,0,0
2022-09-29 06:00:00,0.1560082,0,0,0,0
2022-09-29 07:00:00,226.4286,422.3916,461.4632,463.2567,460.0417
2022-09-29 08:00:00,704.3326,2095.437,2189.798,2197.6,2174.655
2022-09-29 09:00:00,843.5848,2402.878,2501.093,2514.063,2488.89
2022-09-29 10:00:00,882.0898,2438.955,2529.93,2531.913,2490.657
2022-09-29 11:00:00,796.8768,2191.11,2284.253,2269.748,2243.162
2022-09-29 12:00:00,785.3591,2156.54,2265.29,2274.087,2250.957
2022-09-29 13:00:00,792.713,2149.768,2254.05,2266.545,2241.908
2022-09-29 14:00:00,813.8409,2226.083,2336.005,2357.39,2335.037
2022-09-29 15:00:00,842.5096,2367.306,2485.732,2512.626,2486.727
2022-09-29 16:00:00,818.5895,2404.743,2520.662,2550.463,2523.173
2022-09-29 17:00:00,633.0788,1950.99,2049.085,2079.29,2060.198
2022-09-29 18:00:00,89.46156,256.365,265.805,260.0067,241.7783
2022-09-29 19:00:00,-0.2060953,0,0,0,0
2022-09-29 20:00:00,-0.3882174,0,0,0,0
2022-09-29 21:00:00,-0.3077199,0,0,0,0
2022-09-29 22:00:00,-0.2546763,0,0,0,0
2022-09-29 23:00:00,-0.2486515,0,0,0,0
2022-09-30 00:00:00,-0.3079037,0,0,0,0
2022-09-30 01:00:00,-0.2408099,0,0,0,0
2022-09-30 02:00:00,-0.2604584,0,0,0,0
2022-09-30 03:00:00,-0.3315446,0,0,0,0
2022-09-30 04:00:00,-0.2757362,0,0,0,0
2022-09-30 05:00:00,-0.2664705,0,0,0,0
2022-09-30 06:00:00,0.05441558,0,0,0,0
2022-09-30 07:00:00,216.39,395.3383,431.0968,433.405,432.1933
2022-09-30 08:00:00,702.0909,2073.712,2165.046,2179.644,2158.16
2022-09-30 09:00:00,840.9069,2391.86,2486.5,2502.884,2476.333
2022-09-30 10:00:00,848.1053,2340.73,2437.445,2448.01,2422.11
2022-09-30 11:00:00,810.4553,2192.816,2293.06,2302.318,2280.445
2022-09-30 12:00:00,781.2568,2109.768,2208.306,2217.772,2193.701
2022-09-30 13:00:00,784.8536,2130.167,2233.988,2248.325,2224.09
2022-09-30 14:00:00,812.7961,2218.344,2327.28,2346.86,2324.125
2022-09-30 15:00:00,833.026,2313.663,2428.255,2455.135,2434.127
2022-09-30 16:00:00,805.4807,2305.753,2420.18,2454.523,2433.837
2022-09-30 17:00:00,610.0034,1843.942,1935.57,1966.977,1951.6
2022-09-30 18:00:00,84.62182,216.9733,223.8917,219.3617,203.2066
2022-09-30 19:00:00,-0.3372428,0,0,0,0
2022-09-30 20:00:00,-0.3622868,0,0,0,0
2022-09-30 21:00:00,-0.2961238,0,0,0,0
2022-09-30 22:00:00,-0.2542455,0,0,0,0
2022-09-30 23:00:00,-0.3170862,0,0,0,0
