Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,"TMIEC Inverter - A, Active Power P","TMIEC Inverter - B, Active Power P","TMIEC Inverter - C, Active Power P",Day/Night
2023-10-07 17:15:00,339.0147,71.61153,5,7.552554,1408.33,579.0487,542.1311,295.7295,Day
2023-10-07 17:30:00,275.649,70.31965,6,7.540863,1098.546,453.3081,419.1809,233.2599,Day
2023-10-07 17:45:00,208.2724,69.28023,5,7.531537,776.2578,321.7289,293.6792,168.5371,Day
2023-10-07 18:00:00,145.8495,67.57719,7,7.510995,478.7973,202.225,176.4696,108.2143,Day
2023-10-07 18:15:00,87.41687,66.0358,6,7.458833,239.4401,104.7891,86.87534,56.116,Day
2023-10-07 18:30:00,37.75263,64.37955,5,7.442609,85.47043,35.70009,28.21972,6.499489,Day
2023-10-07 18:45:00,4.802131,62.69896,4,7.458665,15.41561,0.0,0.0,0.0,Day
2023-10-07 19:00:00,0.0,60.89598,3,7.456065,-7.645068,0.0,0.0,0.0,Night
2023-10-07 19:15:00,0.0,58.82505,0,7.429574,-9.599999,0.0,0.0,0.0,Night
2023-10-07 19:30:00,0.0,56.69792,0,7.432246,-9.599999,0.0,0.0,0.0,Night
2023-10-07 19:45:00,0.0,54.78759,0,7.440518,-9.599999,0.0,0.0,0.0,Night
2023-10-07 20:00:00,0.0,53.59109,1,7.447212,-9.599999,0.0,0.0,0.0,Night
2023-10-07 20:15:00,0.0,53.23118,0,7.456975,-9.599999,0.0,0.0,0.0,Night
2023-10-07 20:30:00,0.0,52.98123,1,7.45758,-9.599999,0.0,0.0,0.0,Night
2023-10-07 20:45:00,0.0,52.87477,1,7.465705,-9.599999,0.0,0.0,0.0,Night
2023-10-07 21:00:00,0.0,52.86906,1,7.473763,-9.599999,0.0,0.0,0.0,Night
2023-10-07 21:15:00,0.0,52.53142,1,7.480027,-9.599999,0.0,0.0,0.0,Night
2023-10-07 21:30:00,0.0,52.47969,1,7.487022,-9.599999,0.0,0.0,0.0,Night
2023-10-07 21:45:00,0.0,51.83568,0,7.464216,-9.599999,0.0,0.0,0.0,Night
2023-10-07 22:00:00,0.0,50.90909,0,7.406232,-9.599999,0.0,0.0,0.0,Night
2023-10-07 22:15:00,0.0,50.37891,0,7.416521,-9.599999,0.0,0.0,0.0,Night
2023-10-07 22:30:00,0.0,49.80227,1,7.422317,-9.599999,0.0,0.0,0.0,Night
2023-10-07 22:45:00,0.0,50.37075,2,7.429808,-9.599999,0.0,0.0,0.0,Night
2023-10-07 23:00:00,0.0,51.53567,0,7.445077,-9.599999,0.0,0.0,0.0,Night
2023-10-07 23:15:00,0.0,50.66008,0,7.452882,-9.599999,0.0,0.0,0.0,Night
2023-10-07 23:30:00,0.0,49.7222,0,7.453571,-9.599999,0.0,0.0,0.0,Night
2023-10-07 23:45:00,0.0,48.27077,0,7.460777,-9.599999,0.0,0.0,0.0,Night
2023-10-08 00:00:00,0.0,47.47414,0,7.464161,-9.599999,0.0,0.0,0.0,Night
2023-10-08 00:15:00,0.0,46.28218,0,7.455127,-9.599999,0.0,0.0,0.0,Night
2023-10-08 00:30:00,0.0,45.24676,0,7.462068,-9.599999,0.0,0.0,0.0,Night
2023-10-08 00:45:00,0.0,44.06594,0,7.472295,-9.599999,0.0,0.0,0.0,Night
2023-10-08 01:00:00,0.0,43.37097,0,7.478333,-9.599999,0.0,0.0,0.0,Night
2023-10-08 01:15:00,0.0,42.3889,0,7.479831,-9.599999,0.0,0.0,0.0,Night
2023-10-08 01:30:00,0.0,42.12339,0,7.481625,-9.599999,0.0,0.0,0.0,Night
2023-10-08 01:45:00,0.0,41.47688,0,7.482457,-9.599999,0.0,0.0,0.0,Night
2023-10-08 02:00:00,0.0,40.97757,0,7.484569,-9.599999,0.0,0.0,0.0,Night
2023-10-08 02:15:00,0.0,40.64372,0,7.487404,-9.599999,0.0,0.0,0.0,Night
2023-10-08 02:30:00,0.0,40.67893,0,7.489077,-9.599999,0.0,0.0,0.0,Night
2023-10-08 02:45:00,0.0,40.37658,0,7.491771,-9.599999,0.0,0.0,0.0,Night
2023-10-08 03:00:00,0.0,40.04348,0,7.494,-9.599999,0.0,0.0,0.0,Night
2023-10-08 03:15:00,0.0,39.58965,0,7.494968,-9.599999,0.0,0.0,0.0,Night
2023-10-08 03:30:00,0.0,39.38952,0,7.489983,-9.599999,0.0,0.0,0.0,Night
2023-10-08 03:45:00,0.0,39.15608,0,7.489514,-9.599999,0.0,0.0,0.0,Night
2023-10-08 04:00:00,0.0,39.13255,0,7.490305,-9.599999,0.0,0.0,0.0,Night
2023-10-08 04:15:00,0.0,38.8688,0,7.489418,-9.599999,0.0,0.0,0.0,Night
2023-10-08 04:30:00,0.0,38.79108,0,7.486019,-9.599999,0.0,0.0,0.0,Night
2023-10-08 04:45:00,0.0,38.54034,0,7.485143,-9.599999,0.0,0.0,0.0,Night
2023-10-08 05:00:00,0.0,38.30248,0,7.482075,-9.599999,0.0,0.0,0.0,Night
2023-10-08 05:15:00,0.0,38.22516,0,7.478431,-9.599999,0.0,0.0,0.0,Night
2023-10-08 05:30:00,0.0,38.06326,0,7.473729,-9.599999,0.0,0.0,0.0,Night
2023-10-08 05:45:00,0.0,37.91801,0,7.475213,-9.599999,0.0,0.0,0.0,Night
2023-10-08 06:00:00,0.0,37.81916,0,7.468172,-9.599999,0.0,0.0,0.0,Night
2023-10-08 06:15:00,0.0,37.43247,0,7.466456,-9.599999,0.0,0.0,0.0,Night
2023-10-08 06:30:00,0.0,37.42652,0,7.458286,-9.599999,0.0,0.0,0.0,Night
2023-10-08 06:45:00,0.0,37.16698,0,7.45129,-9.599999,0.0,0.0,0.0,Night
2023-10-08 07:00:00,0.0,36.87446,0,7.445708,-9.599999,0.0,0.0,0.0,Night
2023-10-08 07:15:00,1.318717,36.99642,0,7.458894,-3.797079,0.0,0.0,0.0,Day
2023-10-08 07:30:00,31.52063,37.0879,0,7.458991,42.0188,5.620069,6.159042,0.0,Day
2023-10-08 07:45:00,105.8616,37.57644,0,7.45165,183.4825,76.40952,80.57184,24.58195,Day
2023-10-08 08:00:00,176.2352,39.00564,0,7.453918,461.0563,190.4143,194.0306,80.11118,Day
2023-10-08 08:15:00,243.0688,41.831,0,7.476532,797.6303,322.6194,328.4683,144.9388,Day
2023-10-08 08:30:00,310.0562,45.35122,0,7.484112,1133.523,462.9942,460.1772,208.9391,Day
2023-10-08 08:45:00,383.8632,48.51803,1,7.489077,1470.769,605.1053,586.525,276.0605,Day
2023-10-08 09:00:00,456.7742,51.18376,1,7.492928,1802.754,744.1736,712.7335,342.2289,Day
2023-10-08 09:15:00,523.525,53.68724,2,7.499812,2118.242,874.3177,836.6911,403.8869,Day
2023-10-08 09:30:00,587.9147,56.23428,2,7.50979,2390.08,982.9222,943.3951,459.8829,Day
2023-10-08 09:45:00,647.7447,59.23072,3,7.51807,2646.288,1081.54,1045.544,516.6693,Day
2023-10-08 10:00:00,704.1122,61.8887,2,7.522099,2879.047,1175.569,1139.143,564.8746,Day
2023-10-08 10:15:00,755.5964,63.81881,1,7.525429,3089.229,1262.145,1221.505,606.9534,Day
2023-10-08 10:30:00,806.8522,65.17653,4,7.534525,3293.53,1344.101,1304.489,649.2114,Day
2023-10-08 10:45:00,850.9905,66.30832,4,7.533751,3465.016,1412.81,1374.192,684.6562,Day
2023-10-08 11:00:00,890.2697,66.96313,4,7.53252,3621.55,1475.364,1437.777,716.1075,Day
2023-10-08 11:15:00,928.0759,67.68752,4,7.532669,3772.588,1538.265,1499.385,747.1011,Day
2023-10-08 11:30:00,957.0582,67.49937,5,7.539227,3882.869,1582.803,1548.473,771.5,Day
2023-10-08 11:45:00,982.5349,67.6494,5,7.538243,3996.721,1623.531,1594.021,796.2169,Day
2023-10-08 12:00:00,1004.682,69.85228,6,7.537943,4046.839,1647.232,1615.745,807.0158,Day
2023-10-08 12:15:00,1022.127,70.08296,4,7.537336,4101.509,1663.126,1642.839,819.4106,Day
2023-10-08 12:30:00,1032.884,71.22523,4,7.544421,4136.156,1666.241,1664.682,830.6404,Day
2023-10-08 12:45:00,1034.843,72.60146,5,7.544046,4136.49,1666.252,1665.165,832.75,Day
2023-10-08 13:00:00,1037.56,71.56951,5,7.539736,4143.449,1666.288,1666.055,840.3777,Day
2023-10-08 13:15:00,1027.905,70.61338,6,7.532828,4140.605,1666.36,1665.635,839.4874,Day
2023-10-08 13:30:00,1016.638,70.98239,5,7.526739,4132.651,1666.341,1663.984,833.0971,Day
2023-10-08 13:45:00,1007.948,72.17945,5,7.534871,4103.617,1666.135,1647.048,823.7479,Day
2023-10-08 14:00:00,1012.753,73.25212,3,7.525212,3958.084,1520.071,1632.373,823.6734,Day
2023-10-08 14:15:00,971.9185,74.05486,6,7.524793,3949.889,1606.681,1581.804,792.6966,Day
2023-10-08 14:30:00,746.6652,74.34048,6,7.514933,3379.383,1260.373,1354.897,773.8136,Day
2023-10-08 14:45:00,914.3527,73.51934,8,7.526153,3793.087,1544.868,1518.649,761.0194,Day
2023-10-08 15:00:00,834.6596,73.2093,7,7.515669,3494.367,1415.95,1393.296,709.6071,Day
2023-10-08 15:15:00,714.4264,72.9501,6,7.504351,3025.932,1210.825,1185.913,636.4348,Day
2023-10-08 15:30:00,755.7504,73.23536,5,7.519781,3218.654,1303.941,1287.922,652.8813,Day
2023-10-08 15:45:00,703.9412,72.33774,6,7.518298,3024.054,1226.453,1203.0,617.543,Day
2023-10-08 16:00:00,646.8624,72.49889,4,7.515715,2788.254,1131.346,1103.787,574.2004,Day
2023-10-08 16:15:00,585.5339,72.56155,3,7.556232,2534.841,1028.707,1000.1,524.7742,Day
2023-10-08 16:30:00,533.9719,71.52818,3,7.598628,2321.813,943.1979,912.3356,481.5164,Day
2023-10-08 16:45:00,479.1374,71.39481,3,7.58968,2068.404,844.4354,807.3165,430.4734,Day
2023-10-08 17:00:00,399.2254,70.5043,3,7.578341,1710.098,700.684,663.8014,356.095,Day
2023-10-08 17:15:00,331.3449,69.65166,3,7.562057,1388.855,570.9169,533.7247,291.8218,Day
2023-10-08 17:30:00,263.8,68.68541,4,7.548661,1057.295,436.6455,403.9033,225.7284,Day
2023-10-08 17:45:00,182.798,67.54623,2,7.533192,699.1676,294.1714,261.9005,153.6459,Day
2023-10-08 18:00:00,131.1533,66.18863,3,7.519549,436.5057,186.284,158.5641,99.75677,Day
2023-10-08 18:15:00,45.50435,64.28239,3,7.437548,147.9239,65.35514,57.91175,10.29,Day
2023-10-08 18:30:00,25.80651,61.97028,1,7.406249,65.63654,21.81773,18.04286,0.0,Day
2023-10-08 18:45:00,2.22028,59.85279,1,7.411583,11.42069,0.0,0.0,0.0,Day
2023-10-08 19:00:00,0.0,57.64467,0,7.408256,-8.878402,0.0,0.0,0.0,Night
2023-10-08 19:15:00,0.0,55.60108,0,7.4,-9.599999,0.0,0.0,0.0,Night
2023-10-08 19:30:00,0.0,54.02626,0,7.397521,-9.599999,0.0,0.0,0.0,Night
2023-10-08 19:45:00,0.0,52.22337,0,7.395893,-9.599999,0.0,0.0,0.0,Night
2023-10-08 20:00:00,0.0,50.40871,1,7.403573,-9.599999,0.0,0.0,0.0,Night
2023-10-08 20:15:00,0.0,48.76561,0,7.430791,-9.599999,0.0,0.0,0.0,Night
2023-10-08 20:30:00,0.0,47.55248,0,7.449859,-9.599999,0.0,0.0,0.0,Night
2023-10-08 20:45:00,0.0,46.63861,0,7.452286,-9.599999,0.0,0.0,0.0,Night
2023-10-08 21:00:00,0.0,46.17456,0,7.451728,-9.599999,0.0,0.0,0.0,Night
2023-10-08 21:15:00,0.0,45.47943,0,7.461333,-9.599999,0.0,0.0,0.0,Night
2023-10-08 21:30:00,0.0,44.55868,0,7.469093,-9.599999,0.0,0.0,0.0,Night
2023-10-08 21:45:00,0.0,43.90071,0,7.47825,-9.599999,0.0,0.0,0.0,Night
2023-10-08 22:00:00,0.0,43.3436,0,7.486747,-9.599999,0.0,0.0,0.0,Night
2023-10-08 22:15:00,0.0,42.68646,0,7.488028,-9.599999,0.0,0.0,0.0,Night
2023-10-08 22:30:00,0.0,42.2907,0,7.475951,-9.599999,0.0,0.0,0.0,Night
2023-10-08 22:45:00,0.0,42.16773,0,7.476389,-9.599999,0.0,0.0,0.0,Night
2023-10-08 23:00:00,0.0,41.73605,0,7.484906,-9.599999,0.0,0.0,0.0,Night
2023-10-08 23:15:00,0.0,41.39085,0,7.489396,-9.599999,0.0,0.0,0.0,Night
2023-10-08 23:30:00,0.0,41.20653,0,7.497748,-9.599999,0.0,0.0,0.0,Night
2023-10-08 23:45:00,0.0,40.95166,0,7.492693,-9.599999,0.0,0.0,0.0,Night
2023-10-09 00:00:00,0.0,40.46295,0,7.494825,-9.599999,0.0,0.0,0.0,Night
2023-10-09 00:15:00,0.0,40.34413,0,7.495125,-9.599999,0.0,0.0,0.0,Night
2023-10-09 00:30:00,0.0,40.2216,0,7.493763,-9.599999,0.0,0.0,0.0,Night
2023-10-09 00:45:00,0.0,39.75315,0,7.475935,-9.599999,0.0,0.0,0.0,Night
2023-10-09 01:00:00,0.0,39.56628,0,7.478421,-9.599999,0.0,0.0,0.0,Night
2023-10-09 01:15:00,0.0,39.44153,0,7.476549,-9.599999,0.0,0.0,0.0,Night
2023-10-09 01:30:00,0.0,39.41692,0,7.476437,-9.599999,0.0,0.0,0.0,Night
2023-10-09 01:45:00,0.0,39.17297,0,7.47806,-9.599999,0.0,0.0,0.0,Night
2023-10-09 02:00:00,0.0,38.91959,0,7.478428,-9.599999,0.0,0.0,0.0,Night
2023-10-09 02:15:00,0.0,38.95823,0,7.477786,-9.599999,0.0,0.0,0.0,Night
2023-10-09 02:30:00,0.0,38.73046,0,7.471667,-9.599999,0.0,0.0,0.0,Night
2023-10-09 02:45:00,0.0,38.33543,0,7.473744,-9.599999,0.0,0.0,0.0,Night
2023-10-09 03:00:00,0.0,38.1287,0,7.474801,-9.599999,0.0,0.0,0.0,Night
2023-10-09 03:15:00,0.0,38.02466,0,7.473172,-9.599999,0.0,0.0,0.0,Night
2023-10-09 03:30:00,0.0,38.05671,0,7.467202,-9.599999,0.0,0.0,0.0,Night
2023-10-09 03:45:00,0.0,37.87782,0,7.469536,-9.599999,0.0,0.0,0.0,Night
2023-10-09 04:00:00,0.0,37.71531,0,7.461853,-9.599999,0.0,0.0,0.0,Night
2023-10-09 04:15:00,0.0,37.66374,0,7.447854,-9.599999,0.0,0.0,0.0,Night
2023-10-09 04:30:00,0.0,37.60446,0,7.374663,-9.599999,0.0,0.0,0.0,Night
2023-10-09 04:45:00,0.0,37.30495,0,7.41604,-9.599999,0.0,0.0,0.0,Night
2023-10-09 05:00:00,0.0,37.21555,0,7.413511,-9.599999,0.0,0.0,0.0,Night
2023-10-09 05:15:00,0.0,37.13152,0,7.402223,-9.599999,0.0,0.0,0.0,Night
2023-10-09 05:30:00,0.0,37.06238,0,7.407599,-9.599999,0.0,0.0,0.0,Night
2023-10-09 05:45:00,0.0,36.94077,0,7.419271,-9.599999,0.0,0.0,0.0,Night
2023-10-09 06:00:00,0.0,36.87787,0,7.418377,-9.599999,0.0,0.0,0.0,Night
2023-10-09 06:15:00,0.0,36.98833,0,7.418141,-9.599999,0.0,0.0,0.0,Night
2023-10-09 06:30:00,0.0,37.20064,0,7.395024,-9.599999,0.0,0.0,0.0,Night
2023-10-09 06:45:00,0.0,37.34909,0,7.38393,-9.599999,0.0,0.0,0.0,Night
2023-10-09 07:00:00,0.0,37.32159,0,7.395667,-9.599999,0.0,0.0,0.0,Night
2023-10-09 07:15:00,2.429038,37.30441,0,7.386106,-8.945237,0.0,0.0,0.0,Day
2023-10-09 07:30:00,31.22372,38.234,0,7.363371,42.30142,13.49453,14.37532,0.0,Day
2023-10-09 07:45:00,35.47331,39.64033,0,7.321177,93.72494,40.99184,41.71704,1.35157,Day
2023-10-09 08:00:00,74.80022,40.84615,0,7.335427,262.7515,105.8077,108.65,51.26225,Day
2023-10-09 08:15:00,118.2735,42.54278,0,7.355345,447.5906,180.9177,181.9084,89.3631,Day
2023-10-09 08:30:00,150.2926,44.88275,0,7.364527,638.7451,253.945,260.3367,136.0184,Day
2023-10-09 08:45:00,173.6349,47.13927,0,7.371326,725.0685,294.2913,289.6964,142.7373,Day
2023-10-09 09:00:00,246.2938,49.27512,0,7.390861,1036.658,391.7669,436.911,209.9127,Day
2023-10-09 09:15:00,241.3978,51.43879,0,7.391169,1016.978,409.0796,409.4409,195.2206,Day
2023-10-09 09:30:00,250.6993,53.46511,0,7.388223,1068.369,429.5914,428.2635,208.6173,Day
2023-10-09 09:45:00,347.4918,55.48403,0,7.403132,1371.333,568.4341,552.6249,248.6128,Day
2023-10-09 10:00:00,324.9467,57.28592,2,7.407969,1086.055,539.2382,525.069,24.02149,Day
2023-10-09 10:15:00,351.1983,58.75408,1,7.412643,1652.952,593.4447,573.9704,480.1466,Day
2023-10-09 10:30:00,474.9662,61.08451,1,7.437301,2716.507,864.8887,940.1019,943.1629,Day
2023-10-09 10:45:00,831.6918,64.73927,3,7.48223,4175.414,1414.291,1409.805,1383.429,Day
2023-10-09 11:00:00,773.0762,68.1766,6,7.476382,3781.391,1273.72,1274.762,1263.98,Day
2023-10-09 11:15:00,922.371,70.13517,6,7.486328,4405.501,1515.152,1488.025,1392.317,Day
2023-10-09 11:30:00,942.0922,71.60353,5,7.504458,4535.403,1542.934,1509.414,1497.982,Day
2023-10-09 11:45:00,961.5589,72.81483,6,7.541916,4631.721,1576.172,1544.109,1531.832,Day
2023-10-09 12:00:00,984.5032,73.90244,5,7.507912,4730.746,1609.553,1579.237,1567.725,Day
2023-10-09 12:15:00,1018.161,73.73443,6,7.52495,4875.607,1651.469,1632.587,1622.382,Day
2023-10-09 12:30:00,954.1429,74.16412,5,7.521998,4649.873,1536.005,1583.439,1566.352,Day
2023-10-09 12:45:00,827.5616,75.98145,4,7.498468,3911.076,1306.095,1287.2,1301.092,Day
2023-10-09 13:00:00,937.6397,73.59232,5,7.517395,4319.859,1466.36,1443.545,1454.985,Day
2023-10-09 13:15:00,1031.381,74.31941,6,7.524576,4823.775,1618.635,1623.381,1651.296,Day
2023-10-09 13:30:00,1044.635,76.26891,5,7.517398,4917.529,1659.912,1651.561,1649.542,Day
2023-10-09 13:45:00,992.5331,77.74049,6,7.513543,4771.428,1621.619,1598.11,1593.069,Day
2023-10-09 14:00:00,990.3958,78.22343,5,7.520672,4797.664,1628.004,1607.464,1607.708,Day
2023-10-09 14:15:00,801.5393,77.9415,7,7.488802,3927.247,1334.099,1313.381,1334.098,Day
2023-10-09 14:30:00,296.3998,75.26666,6,7.414382,1489.758,503.1023,500.979,499.6542,Day
2023-10-09 14:45:00,362.3147,72.76376,3,7.441822,1854.761,636.3173,617.9373,618.6022,Day
2023-10-09 15:00:00,374.6035,73.47703,5,7.448565,1914.328,649.6317,637.1851,641.886,Day
2023-10-09 15:15:00,335.7758,73.29736,5,7.450725,1725.031,642.7755,576.6776,573.7133,Day
2023-10-09 15:30:00,261.8653,72.6081,4,7.436085,1311.859,443.9509,438.3521,413.0327,Day
2023-10-09 15:45:00,241.3555,71.77737,3,7.433254,1190.06,391.233,388.187,393.1515,Day
2023-10-09 16:00:00,520.7585,73.38027,5,7.448818,2421.126,873.5799,803.2353,763.2006,Day
2023-10-09 16:15:00,575.2125,75.54509,5,7.477269,2981.564,1006.309,978.1441,1016.338,Day
2023-10-09 16:30:00,506.0456,76.1687,6,7.526431,2611.84,882.2161,853.8761,891.4857,Day
2023-10-09 16:45:00,445.5693,75.78883,7,7.52812,2288.23,775.9695,742.2056,783.4518,Day
2023-10-09 17:00:00,371.3093,75.07689,6,7.515074,1877.553,612.3857,612.6246,658.2505,Day
2023-10-09 17:15:00,306.009,74.60451,4,7.497136,1514.928,498.6097,488.1743,533.987,Day
2023-10-09 17:30:00,257.659,73.83881,3,7.486178,1240.583,421.4561,393.1653,434.1946,Day
2023-10-09 17:45:00,142.6735,72.84256,3,7.452925,655.072,227.0029,206.7112,225.7469,Day
2023-10-09 18:00:00,50.78653,70.56573,3,7.444261,233.6725,79.50703,77.59276,84.15566,Day
2023-10-09 18:15:00,21.55731,68.38428,2,7.432673,93.6908,25.02879,24.66662,24.56889,Day
2023-10-09 18:30:00,10.31205,67.26248,1,7.436587,41.05853,1.007482,1.025707,1.056621,Day
2023-10-09 18:45:00,0.2999592,66.2821,0,7.432384,-8.819809,0.0,0.0,0.0,Night
2023-10-09 19:00:00,0.0,65.44567,0,7.411986,-9.599999,0.0,0.0,0.0,Night
2023-10-09 19:15:00,0.0,64.35655,0,7.410263,-9.599999,0.0,0.0,0.0,Night
2023-10-09 19:30:00,0.0,63.21146,0,7.418584,-9.599999,0.0,0.0,0.0,Night
2023-10-09 19:45:00,0.0,62.44013,0,7.42946,-9.599999,0.0,0.0,0.0,Night
2023-10-09 20:00:00,0.0,61.52687,0,7.437149,-9.599999,0.0,0.0,0.0,Night
2023-10-09 20:15:00,0.0,60.66148,0,7.443777,-9.599999,0.0,0.0,0.0,Night
2023-10-09 20:30:00,0.0,60.11661,0,7.455256,-9.599999,0.0,0.0,0.0,Night
2023-10-09 20:45:00,0.0,59.52068,0,7.463219,-9.599999,0.0,0.0,0.0,Night
2023-10-09 21:00:00,0.0,59.1562,0,7.487567,-9.599999,0.0,0.0,0.0,Night
2023-10-09 21:15:00,0.0,58.87649,0,7.488513,-9.599999,0.0,0.0,0.0,Night
2023-10-09 21:30:00,0.0,58.60961,0,7.476704,-9.599999,0.0,0.0,0.0,Night
2023-10-09 21:45:00,0.0,58.08263,0,7.478746,-9.599999,0.0,0.0,0.0,Night
2023-10-09 22:00:00,0.0,57.27969,0,7.488872,-9.599999,0.0,0.0,0.0,Night
2023-10-09 22:15:00,0.0,57.44296,0,7.488253,-9.599999,0.0,0.0,0.0,Night
2023-10-09 22:30:00,0.0,57.40306,0,7.497689,-9.599999,0.0,0.0,0.0,Night
2023-10-09 22:45:00,0.0,57.14232,0,7.494887,-9.599999,0.0,0.0,0.0,Night
2023-10-09 23:00:00,0.0,57.35069,0,7.488665,-9.599999,0.0,0.0,0.0,Night
2023-10-09 23:15:00,0.0,58.27043,0,7.49438,-9.599999,0.0,0.0,0.0,Night
2023-10-09 23:30:00,0.0,58.13058,0,7.471449,-9.599999,0.0,0.0,0.0,Night
2023-10-09 23:45:00,0.0,57.36557,0,7.467063,-9.599999,0.0,0.0,0.0,Night
2023-10-10 00:00:00,0.0,56.51118,0,7.479519,-9.599999,0.0,0.0,0.0,Night
2023-10-10 00:15:00,0.0,55.85524,0,7.480607,-9.599999,0.0,0.0,0.0,Night
2023-10-10 00:30:00,0.0,55.45961,0,7.472343,-9.599999,0.0,0.0,0.0,Night
2023-10-10 00:45:00,0.0,54.53179,0,7.474946,-9.599999,0.0,0.0,0.0,Night
2023-10-10 01:00:00,0.0,54.02031,0,7.485779,-9.599999,0.0,0.0,0.0,Night
2023-10-10 01:15:00,0.0,53.13969,0,7.485945,-9.599999,0.0,0.0,0.0,Night
2023-10-10 01:30:00,0.0,52.07519,0,7.491276,-9.599999,0.0,0.0,0.0,Night
2023-10-10 01:45:00,0.0,51.06216,0,7.483395,-9.599999,0.0,0.0,0.0,Night
2023-10-10 02:00:00,0.0,50.21825,0,7.478944,-9.599999,0.0,0.0,0.0,Night
2023-10-10 02:15:00,0.0,49.82399,0,7.482057,-9.599999,0.0,0.0,0.0,Night
2023-10-10 02:30:00,0.0,49.35153,0,7.48936,-9.599999,0.0,0.0,0.0,Night
2023-10-10 02:45:00,0.0,48.91082,0,7.493618,-9.599999,0.0,0.0,0.0,Night
2023-10-10 03:00:00,0.0,48.30873,0,7.496882,-9.599999,0.0,0.0,0.0,Night
2023-10-10 03:15:00,0.0,47.797,0,7.494873,-9.599999,0.0,0.0,0.0,Night
2023-10-10 03:30:00,0.0,47.4522,0,7.489494,-9.599999,0.0,0.0,0.0,Night
2023-10-10 03:45:00,0.0,47.27319,0,7.490613,-9.599999,0.0,0.0,0.0,Night
2023-10-10 04:00:00,0.0,47.08653,0,7.487802,-9.599999,0.0,0.0,0.0,Night
2023-10-10 04:15:00,0.0,46.74436,0,7.483594,-9.599999,0.0,0.0,0.0,Night
2023-10-10 04:30:00,0.0,46.5117,0,7.40648,-9.599999,0.0,0.0,0.0,Night
2023-10-10 04:45:00,0.0,46.29691,0,7.34812,-9.599999,0.0,0.0,0.0,Night
2023-10-10 05:00:00,0.0,45.96457,0,7.330252,-9.599999,0.0,0.0,0.0,Night
2023-10-10 05:15:00,0.0,45.62477,0,7.342204,-9.599999,0.0,0.0,0.0,Night
2023-10-10 05:30:00,0.0,45.35546,0,7.331028,-8.450455,0.0,0.0,0.0,Night
2023-10-10 05:45:00,0.0,45.09666,0,7.315865,-9.538877,0.0,0.0,0.0,Night
2023-10-10 06:00:00,0.0,45.12619,0,7.323125,-9.599999,0.0,0.0,0.0,Night
2023-10-10 06:15:00,0.0,45.05714,0,7.332574,-9.599999,0.0,0.0,0.0,Night
2023-10-10 06:30:00,0.0,44.98642,0,7.349636,-9.599999,0.0,0.0,0.0,Night
2023-10-10 06:45:00,0.0,44.80542,0,7.392836,-9.599999,0.0,0.0,0.0,Night
2023-10-10 07:00:00,0.0,44.5358,0,7.375454,-9.599999,0.0,0.0,0.0,Night
2023-10-10 07:15:00,0.5424691,44.52679,0,7.380723,-9.599999,0.0,0.0,0.0,Night
2023-10-10 07:30:00,24.6068,44.596,0,7.39875,55.05067,16.81556,17.22722,15.24185,Day
2023-10-10 07:45:00,85.48869,45.66019,0,7.384181,219.5729,77.7023,79.96373,68.73762,Day
2023-10-10 08:00:00,154.4379,47.70587,0,7.381684,530.8038,185.9099,184.5063,165.3106,Day
2023-10-10 08:15:00,190.728,50.37137,0,7.39034,782.6647,271.2195,268.7622,248.7962,Day
2023-10-10 08:30:00,190.1734,52.05935,0,7.377699,825.1232,289.4431,280.7224,263.0094,Day
2023-10-10 08:45:00,337.2209,54.07814,0,7.402854,1518.671,528.8468,511.764,475.3943,Day
2023-10-10 09:00:00,368.866,56.44413,0,7.408443,1683.711,584.856,556.7477,533.5377,Day
2023-10-10 09:15:00,462.4884,58.67832,1,7.410119,2170.77,747.498,721.508,686.7052,Day
2023-10-10 09:30:00,514.2481,61.5599,1,7.416799,2381.097,814.647,786.1533,748.1638,Day
2023-10-10 09:45:00,506.7115,64.87682,0,7.424232,2554.481,912.1445,860.236,800.5233,Day
2023-10-10 10:00:00,516.2665,68.02862,1,7.471713,2371.104,815.6976,752.0842,781.3468,Day
2023-10-10 10:15:00,620.5151,70.19777,2,7.53946,2968.777,1010.567,962.8016,991.2339,Day
2023-10-10 10:30:00,754.4026,72.72042,1,7.5264,3606.458,1239.993,1203.768,1183.288,Day
2023-10-10 10:45:00,787.3513,75.28844,1,7.495107,3777.4,1052.349,1058.351,1103.697,Day
2023-10-10 11:00:00,970.4493,75.85246,1,7.520746,4491.455,1240.436,1352.059,1317.176,Day
2023-10-10 11:15:00,731.0292,77.63061,1,7.481031,3316.625,1128.017,1102.363,1072.354,Day
2023-10-10 11:30:00,672.6979,78.99133,2,7.477681,3198.561,1069.704,1095.46,1033.898,Day
2023-10-10 11:45:00,504.9029,77.61573,2,7.448141,2522.508,822.1923,851.1544,865.2178,Day
2023-10-10 12:00:00,531.8908,76.6878,2,7.450092,2248.688,778.4294,743.2693,728.2652,Day
2023-10-10 12:15:00,924.3508,77.16427,3,7.537049,4535.433,1510.649,1524.981,1534.504,Day
2023-10-10 12:30:00,831.8276,80.64548,2,7.521534,4286.777,1411.134,1441.182,1455.76,Day
2023-10-10 12:45:00,520.3323,81.46113,3,7.465711,2715.485,812.5887,938.1589,985.348,Day
