Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Power,Meter Voltage,Inverter_1,Inverter_2,Inverter_3,Inverter_4,Day/Night
2023-08-07 02:30:00,-0.5,64.29667,0.82,-19.61179,12.29369,0.0,0.0,0.0,0.0,Night
2023-08-07 02:45:00,-0.5,63.78667,1.75,-19.67533,12.30956,0.0,0.0,0.0,0.0,Night
2023-08-07 03:00:00,-1.0,63.57667,1.326667,-19.676,12.30444,0.0,0.0,0.0,0.0,Night
2023-08-07 03:15:00,-1.0,63.52333,1.29,-19.68733,12.30822,0.0,0.0,0.0,0.0,Night
2023-08-07 03:30:00,-1.0,62.53667,1.403333,-19.707,12.31111,0.0,0.0,0.0,0.0,Night
2023-08-07 03:45:00,-1.0,62.69,1.06,-19.76467,12.32133,0.0,0.0,0.0,0.0,Night
2023-08-07 04:00:00,-1.0,61.23667,1.746667,-19.70633,12.31267,0.0,0.0,0.0,0.0,Night
2023-08-07 04:15:00,-1.0,61.0,1.596667,-19.69433,12.31155,0.0,0.0,0.0,0.0,Night
2023-08-07 04:30:00,-1.5,59.55333,1.163333,-19.71733,12.31367,0.0,0.0,0.0,0.0,Night
2023-08-07 04:45:00,-0.5,58.97333,3.076667,-19.68007,12.30844,0.0,0.0,0.0,0.0,Night
2023-08-07 05:00:00,-0.5,60.51333,3.12,-19.50738,12.27204,0.0,0.0,0.0,0.0,Night
2023-08-07 05:15:00,-0.5,60.76,3.716667,-19.45456,12.26285,0.0,0.0,0.0,0.0,Night
2023-08-07 05:30:00,-1.0,60.23333,2.563333,-19.332,12.23544,0.0,0.0,0.0,0.0,Night
2023-08-07 05:45:00,-0.5,59.38334,2.963333,-19.243,12.21533,0.0,0.0,0.0,0.0,Night
2023-08-07 06:00:00,2.5,60.17,3.566667,-19.36267,12.26867,0.0,0.0,0.0,0.0,Night
2023-08-07 06:15:00,11.0,59.54667,2.423333,66.006,12.24944,2.946667,1.7,4.263333,4.23,Night
2023-08-07 06:30:00,28.0,59.09333,0.94,263.4107,12.23333,75.06667,72.77,72.7,73.83,Night
2023-08-07 06:45:00,49.5,60.47333,0.4066667,501.6353,12.26411,133.7467,129.38,129.98,133.4933,Night
2023-08-07 07:00:00,72.0,61.83667,0.4666667,753.8467,12.25889,196.14,190.5067,192.45,198.4267,Night
2023-08-07 07:15:00,121.5,60.59667,1.49,1291.02,12.246,329.5033,320.39,327.13,335.9667,Night
2023-08-07 07:30:00,144.5,62.02667,2.25,1543.146,12.31067,393.53,382.48,389.5933,400.58,Night
2023-08-07 07:45:00,163.5,62.15667,2.4,1749.32,12.28056,443.2933,433.1967,441.9967,456.46,Night
2023-08-07 08:00:00,249.5,62.72333,2.15,2596.815,12.32044,654.38,636.5267,652.77,673.1467,Night
2023-08-07 08:15:00,279.5,63.88,2.453333,2923.836,12.30856,739.6967,715.62,728.35,754.7133,Night
2023-08-07 08:30:00,365.5,65.59333,2.023333,3861.607,12.32222,969.29,953.4533,965.85,998.5367,Night
2023-08-07 08:45:00,464.5,67.28333,2.04,4876.419,12.32111,1234.17,1208.243,1215.05,1252.283,Night
2023-08-07 09:00:00,551.5,68.51667,2.353333,5778.088,12.33489,1463.017,1427.0,1450.543,1496.6,Night
2023-08-07 09:15:00,580.5,69.86,1.87,6100.766,12.31822,1536.55,1504.027,1520.447,1575.653,Day
2023-08-07 09:30:00,629.0,71.71667,1.566667,6566.708,12.30533,1659.393,1638.487,1633.19,1680.59,Day
2023-08-07 09:45:00,672.0,72.78,1.4,6917.321,12.284,1765.64,1715.73,1736.787,1785.64,Day
2023-08-07 10:00:00,699.0,73.55666,1.756667,7141.238,12.335,1817.727,1789.353,1802.63,1851.547,Day
2023-08-07 10:15:00,792.5,74.27666,2.13,7884.813,12.38255,2046.847,1968.047,2007.597,2052.303,Day
2023-08-07 10:30:00,803.0,75.12334,2.87,8180.396,12.36422,2037.19,2008.153,2047.9,2111.583,Day
2023-08-07 10:45:00,855.5,75.41333,2.803333,8547.897,12.352,2155.183,2105.21,2171.677,2210.663,Day
2023-08-07 11:00:00,778.0,77.25667,2.523333,7765.023,12.32145,1957.86,1950.333,1903.443,1949.263,Day
2023-08-07 11:15:00,929.5,78.62,2.516667,9129.319,12.337,2287.113,2264.7,2261.5,2326.683,Day
2023-08-07 11:30:00,947.5,79.04333,2.78,9186.936,12.38767,2362.39,2291.233,2308.343,2380.6,Day
2023-08-07 11:45:00,840.0,79.01667,2.953333,8237.723,12.31311,2088.557,2075.003,2097.003,2148.973,Day
2023-08-07 12:00:00,928.0,79.50667,3.126667,9053.335,12.29444,2287.747,2256.077,2295.96,2358.537,Day
2023-08-07 12:15:00,925.0,80.26334,3.87,9048.92,12.317,2293.093,2255.67,2288.35,2342.903,Day
2023-08-07 12:30:00,922.5,80.98333,2.906667,8984.229,12.32256,2300.687,2242.853,2258.9,2312.323,Day
2023-08-07 12:45:00,920.0,82.49,2.803333,8889.171,12.28433,2277.373,2225.357,2241.833,2295.12,Day
2023-08-07 13:00:00,911.5,83.80666,3.346667,8818.272,12.32733,2282.153,2202.743,2226.687,2277.167,Day
2023-08-07 13:15:00,902.5,84.59333,3.51,8666.863,12.29522,2213.193,2173.857,2197.887,2249.843,Day
2023-08-07 13:30:00,929.5,85.10667,5.05,8952.396,12.31056,2285.76,2235.617,2261.357,2329.377,Day
2023-08-07 13:45:00,942.0,85.43333,3.85,9026.748,12.34589,2295.89,2254.887,2279.66,2338.357,Day
2023-08-07 14:00:00,900.0,85.63333,3.906667,8559.26,12.34678,2204.57,2154.043,2188.547,2237.313,Day
2023-08-07 14:15:00,945.0,86.83,4.186666,9107.169,12.35678,2310.957,2282.413,2294.627,2357.92,Day
2023-08-07 14:30:00,991.0,87.70333,5.623333,9458.462,12.35833,2386.213,2364.733,2396.747,2445.173,Day
2023-08-07 14:45:00,932.0,87.51667,4.663333,8635.586,12.32489,2361.513,2154.013,1973.41,2289.557,Day
2023-08-07 15:00:00,922.0,88.74667,5.346667,8479.446,12.32422,2237.187,2272.973,2145.377,2088.04,Day
2023-08-07 15:15:00,534.5,88.20667,6.286667,5512.964,12.27411,1494.6,1409.877,1286.993,1496.61,Day
2023-08-07 15:30:00,996.5,87.52333,4.203333,8848.256,12.37678,2214.767,2129.033,2339.41,2424.117,Day
2023-08-07 15:45:00,1010.0,89.07667,5.54,9580.476,12.34478,2457.263,2418.09,2414.55,2457.383,Day
2023-08-07 16:00:00,960.5,88.88,5.413333,9147.661,12.33978,2343.613,2292.733,2307.947,2358.46,Day
2023-08-07 16:15:00,894.0,88.86667,6.096667,8625.776,12.32722,2203.213,2154.463,2173.247,2225.43,Day
2023-08-07 16:30:00,904.5,88.36667,5.986667,8790.921,12.33733,2246.43,2196.727,2225.05,2282.44,Day
2023-08-07 16:45:00,920.5,88.13,6.083333,8977.063,12.31722,2301.253,2240.517,2257.037,2309.14,Day
2023-08-07 17:00:00,943.0,87.67667,7.453333,9185.603,12.31311,2350.523,2290.687,2316.083,2375.843,Day
2023-08-07 17:15:00,911.5,86.93667,7.786667,8957.857,12.30789,2291.407,2242.91,2269.187,2325.767,Day
2023-08-07 17:30:00,847.0,86.48333,8.44,8474.937,12.30134,2155.047,2093.227,2123.1,2190.66,Day
2023-08-07 17:45:00,807.0,86.02666,7.673333,8053.986,12.29844,2058.477,1986.113,2032.31,2093.507,Day
2023-08-07 18:00:00,765.0,85.51667,7.523334,7675.505,12.30167,1961.91,1864.94,1940.433,2007.253,Day
2023-08-07 18:15:00,763.0,85.61333,5.34,7283.652,12.30544,1866.787,1740.303,1855.67,1924.78,Day
2023-08-07 18:30:00,597.5,85.27333,6.456666,5303.952,12.29056,1410.563,1226.047,1299.343,1380.603,Day
2023-08-07 18:45:00,518.5,84.48,6.546667,4205.346,12.28644,1182.183,980.43,1040.833,1098.793,Day
2023-08-07 19:00:00,358.5,83.78333,6.76,2601.533,12.24045,752.7534,592.7567,637.03,656.2233,Day
2023-08-07 19:15:00,185.0,82.88,7.156667,1334.381,12.277,384.7133,304.0167,332.1733,344.7433,Day
2023-08-07 19:30:00,106.5,81.79667,5.12,799.2977,12.31078,227.98,185.53,204.4933,208.2433,Day
2023-08-07 19:45:00,60.0,80.96333,4.933333,436.4597,12.34511,125.18,111.8233,123.0633,117.1433,Day
2023-08-07 20:00:00,17.5,80.06667,4.146667,146.8007,12.26933,35.0,34.16333,38.69333,36.45667,Day
2023-08-07 20:15:00,2.0,79.02333,4.056667,-4.108667,12.235,0.0,0.0,0.0,0.0,Day
2023-08-07 20:30:00,-1.0,78.14,4.586667,-21.18867,12.25067,0.0,0.0,0.0,0.0,Day
2023-08-07 20:45:00,-2.0,77.39,4.256667,-19.42333,12.25467,0.0,0.0,0.0,0.0,Day
2023-08-07 21:00:00,-2.5,76.69,2.856667,-19.372,12.24422,0.0,0.0,0.0,0.0,Day
2023-08-07 21:15:00,-2.0,75.94334,1.923333,-19.638,12.29944,0.0,0.0,0.0,0.0,Day
2023-08-07 21:30:00,-2.5,75.48666,1.66,-19.85367,12.33789,0.0,0.0,0.0,0.0,Day
2023-08-07 21:45:00,-2.5,74.88333,1.46,-19.754,12.31989,0.0,0.0,0.0,0.0,Day
2023-08-07 22:00:00,-2.0,73.92,1.563333,-19.608,12.30022,0.0,0.0,0.0,0.0,Day
2023-08-07 22:15:00,-3.0,73.02,0.46,-19.776,12.33778,0.0,0.0,0.0,0.0,Day
2023-08-07 22:30:00,-2.5,72.11333,0.98,-19.72433,12.32722,0.0,0.0,0.0,0.0,Day
2023-08-07 22:45:00,-2.0,71.15334,1.006667,-19.78067,12.33511,0.0,0.0,0.0,0.0,Day
2023-08-07 23:00:00,-1.5,69.71667,1.436667,-19.54367,12.28844,0.0,0.0,0.0,0.0,Day
2023-08-07 23:15:00,-1.5,67.92,1.72,-19.66833,12.31256,0.0,0.0,0.0,0.0,Day
2023-08-07 23:30:00,-2.0,66.47,0.9866667,-19.80533,12.33833,0.0,0.0,0.0,0.0,Night
2023-08-07 23:45:00,-1.5,66.39667,0.5066667,-19.898,12.35456,0.0,0.0,0.0,0.0,Night
2023-08-08 00:00:00,-0.5,66.01334,0.33,-19.956,12.36022,0.0,0.0,0.0,0.0,Night
2023-08-08 00:15:00,-0.5,65.50667,1.42,-19.738,12.32378,0.0,0.0,0.0,0.0,Night
2023-08-08 00:30:00,-1.0,64.95667,1.92,-19.74833,12.32478,0.0,0.0,0.0,0.0,Night
2023-08-08 00:45:00,-0.5,64.10333,1.11,-19.741,12.32489,0.0,0.0,0.0,0.0,Night
2023-08-08 01:00:00,-0.5,63.39333,2.013333,-19.937,12.35722,0.0,0.0,0.0,0.0,Night
2023-08-08 01:15:00,-0.5,61.78333,2.23,-20.01033,12.37267,0.0,0.0,0.0,0.0,Night
2023-08-08 01:30:00,-1.0,60.44333,1.5,-19.713,12.32,0.0,0.0,0.0,0.0,Night
2023-08-08 01:45:00,-1.0,62.08667,1.78,-19.79567,12.33356,0.0,0.0,0.0,0.0,Night
2023-08-08 02:00:00,-0.5,61.7,1.893333,-19.86333,12.34667,0.0,0.0,0.0,0.0,Night
2023-08-08 02:15:00,-1.0,60.62667,2.35,-19.63367,12.30445,0.0,0.0,0.0,0.0,Night
2023-08-08 02:30:00,-1.0,59.54333,2.093333,-19.58367,12.296,0.0,0.0,0.0,0.0,Night
2023-08-08 02:45:00,-1.0,59.05333,1.543333,-19.67767,12.30944,0.0,0.0,0.0,0.0,Night
2023-08-08 03:00:00,-1.0,59.75333,1.683333,-19.73633,12.32322,0.0,0.0,0.0,0.0,Night
2023-08-08 03:15:00,-1.0,58.76333,1.443333,-19.77533,12.33,0.0,0.0,0.0,0.0,Night
2023-08-08 03:30:00,-0.5,57.11666,1.876667,-19.79767,12.33322,0.0,0.0,0.0,0.0,Night
2023-08-08 03:45:00,-0.5,57.18667,2.25,-19.732,12.32078,0.0,0.0,0.0,0.0,Night
2023-08-08 04:00:00,-0.5,58.81333,2.37,-19.74633,12.32367,0.0,0.0,0.0,0.0,Night
2023-08-08 04:15:00,-0.5,60.22667,3.116667,-19.741,12.323,0.0,0.0,0.0,0.0,Night
2023-08-08 04:30:00,-1.0,59.17667,3.053333,-19.758,12.32544,0.0,0.0,0.0,0.0,Night
2023-08-08 04:45:00,-1.5,58.74667,3.25,-19.70933,12.31322,0.0,0.0,0.0,0.0,Night
2023-08-08 05:00:00,-1.0,57.56667,3.31,-19.52933,12.27666,0.0,0.0,0.0,0.0,Night
2023-08-08 05:15:00,-0.5,57.12667,3.723333,-19.435,12.25844,0.0,0.0,0.0,0.0,Night
2023-08-08 05:30:00,-0.5,58.04667,3.583333,-19.30833,12.23689,0.0,0.0,0.0,0.0,Night
2023-08-08 05:45:00,0.5,57.87333,3.533333,-19.27867,12.23133,0.0,0.0,0.0,0.0,Night
2023-08-08 06:00:00,4.0,57.90333,3.476667,-6.854,12.236,0.0,0.0,0.0,0.0,Night
2023-08-08 06:15:00,9.5,57.78,3.836667,55.26733,12.26344,0.0,0.0,0.0,0.0,Night
2023-08-08 06:30:00,32.5,57.23667,3.663333,242.5267,12.24011,50.74667,55.39,69.67333,71.60333,Night
2023-08-08 06:45:00,136.0,57.97667,3.776667,1039.825,12.28455,252.72,231.9567,286.13,277.9333,Night
2023-08-08 07:00:00,235.5,58.39667,3.423333,2013.557,12.30622,494.5267,454.2033,542.4033,534.2867,Night
2023-08-08 07:15:00,321.0,59.30333,1.763333,2918.478,12.336,715.75,665.19,783.8167,775.9533,Night
2023-08-08 07:30:00,494.0,61.56667,1.386667,4582.833,12.34911,1122.823,1047.997,1218.417,1213.07,Night
2023-08-08 07:45:00,630.0,63.43333,2.036667,5817.957,12.34089,1436.49,1340.763,1545.59,1532.727,Night
2023-08-08 08:00:00,735.0,64.74333,2.426667,6847.117,12.36522,1702.21,1591.823,1796.32,1799.213,Night
2023-08-08 08:15:00,787.5,65.28333,2.586667,7956.829,12.36356,2007.43,1932.693,2000.363,2070.9,Night
2023-08-08 08:30:00,854.5,66.31333,2.99,8676.133,12.32211,2186.74,2142.123,2173.17,2240.817,Night
2023-08-08 08:45:00,894.0,66.89,2.606667,8982.396,12.30522,2279.233,2228.163,2247.6,2322.243,Night
2023-08-08 09:00:00,851.0,69.28667,1.723333,8533.637,12.37167,2192.573,2111.543,2129.9,2191.093,Night
2023-08-08 09:15:00,935.5,71.77666,1.266667,9285.808,12.37289,2346.427,2305.337,2337.007,2393.757,Day
2023-08-08 09:30:00,949.0,72.68,2.1,9350.3,12.34544,2382.763,2322.02,2340.647,2400.28,Day
2023-08-08 09:45:00,955.0,73.05,2.133333,9395.439,12.31189,2382.407,2332.617,2364.0,2425.043,Day
2023-08-08 10:00:00,961.0,73.60667,3.36,9440.372,12.30633,2398.227,2345.42,2375.44,2432.757,Day
2023-08-08 10:15:00,965.0,74.38667,3.38,9435.033,12.34045,2399.583,2347.98,2372.433,2434.4,Day
2023-08-08 10:30:00,952.0,75.66333,3.27,9297.758,12.32267,2377.96,2314.937,2333.007,2392.607,Day
2023-08-08 10:45:00,905.5,76.71,2.883333,8896.347,12.30622,2284.98,2216.02,2229.103,2276.417,Day
2023-08-08 11:00:00,950.5,78.02666,2.936667,9265.59,12.34478,2370.37,2309.357,2327.533,2385.973,Day
2023-08-08 11:15:00,944.5,78.77666,2.813333,9164.961,12.31666,2337.127,2274.05,2303.13,2374.777,Day
2023-08-08 11:30:00,948.0,79.74667,2.843333,9147.997,12.30967,2337.37,2270.057,2299.043,2372.553,Day
2023-08-08 11:45:00,928.5,81.44334,2.713333,9025.313,12.32055,2308.87,2250.877,2272.08,2326.853,Day
2023-08-08 12:00:00,919.5,82.38333,3.03,8933.229,12.29522,2288.28,2230.3,2248.54,2300.047,Day
2023-08-08 12:15:00,914.0,83.10667,3.796667,8842.762,12.33056,2255.817,2208.1,2231.21,2284.447,Day
2023-08-08 12:30:00,923.0,83.74,3.3,8889.25,12.41844,2272.637,2219.503,2240.573,2293.22,Day
2023-08-08 12:45:00,927.5,85.07333,3.583333,8891.938,12.36778,2279.307,2224.837,2242.1,2289.023,Day
2023-08-08 13:00:00,925.0,86.41,4.46,8891.163,12.32667,2277.273,2222.803,2243.113,2292.99,Day
2023-08-08 13:15:00,923.5,87.26667,4.2,8840.991,12.31767,2264.877,2209.92,2228.767,2284.29,Day
2023-08-08 13:30:00,923.5,87.97,4.276667,8798.158,12.32256,2248.737,2197.347,2219.873,2277.173,Day
2023-08-08 13:45:00,936.5,88.60667,3.966667,8885.455,12.31322,2275.24,2222.583,2236.75,2294.027,Day
2023-08-08 14:00:00,947.0,89.62,3.49,8937.615,12.317,2304.43,2238.557,2248.083,2301.67,Day
2023-08-08 14:15:00,939.0,89.71667,4.07,8891.086,12.34756,2279.363,2229.55,2235.407,2289.663,Day
2023-08-08 14:30:00,942.5,89.88333,3.25,8852.574,12.32556,2259.607,2211.76,2228.24,2287.8,Day
2023-08-08 14:45:00,966.5,91.77666,2.763333,9087.974,12.35467,2326.127,2274.513,2287.65,2354.52,Day
2023-08-08 15:00:00,963.5,92.21333,3.776667,9059.418,12.33878,2326.82,2268.97,2275.5,2336.88,Day
2023-08-08 15:15:00,964.5,92.33334,3.243333,9082.628,12.36034,2328.383,2278.377,2286.577,2342.87,Day
2023-08-08 15:30:00,963.5,93.49333,3.596667,9090.732,12.35345,2334.873,2280.71,2287.51,2342.823,Day
2023-08-08 15:45:00,966.5,93.48,4.65,9136.699,12.32611,2339.693,2287.94,2302.583,2360.95,Day
2023-08-08 16:00:00,973.5,93.93667,4.55,9172.692,12.309,2345.98,2300.383,2310.737,2370.86,Day
2023-08-08 16:15:00,974.5,94.27,5.3,9180.972,12.35878,2359.78,2295.527,2311.36,2369.273,Day
2023-08-08 16:30:00,965.5,94.28,5.023334,9100.825,12.33733,2337.36,2273.923,2293.903,2350.017,Day
2023-08-08 16:45:00,945.5,94.94334,3.726667,8907.809,12.31578,2300.91,2225.097,2243.857,2302.397,Day
2023-08-08 17:00:00,937.0,94.69666,4.803333,8886.391,12.30733,2284.793,2215.883,2238.033,2299.73,Day
2023-08-08 17:15:00,921.0,94.84666,5.28,8811.345,12.29933,2264.37,2192.243,2224.237,2282.977,Day
2023-08-08 17:30:00,897.5,93.81667,5.926667,8693.56,12.285,2236.96,2155.737,2195.037,2254.3,Day
2023-08-08 17:45:00,865.5,92.77666,5.73,8437.131,12.27533,2171.8,2083.043,2131.177,2193.303,Day
2023-08-08 18:00:00,818.5,92.59333,5.37,8038.271,12.27122,2074.157,1957.873,2040.173,2099.443,Day
2023-08-08 18:15:00,761.0,91.46667,7.143333,7213.605,12.26411,1854.367,1720.667,1840.957,1908.433,Day
2023-08-08 18:30:00,639.5,90.82333,7.553333,5615.063,12.23956,1509.957,1316.697,1407.687,1474.773,Day
2023-08-08 18:45:00,514.5,89.59666,7.5,3958.49,12.28344,1129.217,900.7667,970.3167,1013.417,Day
2023-08-08 19:00:00,387.0,88.62666,8.036667,2595.93,12.25789,779.5333,567.0634,630.7567,651.45,Day
2023-08-08 19:15:00,256.5,87.71333,7.633333,1485.548,12.24289,469.5867,315.1333,368.67,379.4233,Day
2023-08-08 19:30:00,157.0,86.75667,7.62,839.6773,12.26178,272.9233,179.5967,216.48,214.07,Day
2023-08-08 19:45:00,57.0,85.64333,7.966667,347.9267,12.29478,108.27,88.56667,99.13333,91.99333,Day
2023-08-08 20:00:00,14.5,84.64667,7.25,97.826,12.32511,15.36,15.22,18.25667,12.19667,Day
2023-08-08 20:15:00,2.0,83.71,5.47,-8.553667,12.30834,0.0,0.0,0.0,0.0,Day
2023-08-08 20:30:00,-1.5,82.48333,4.13,-19.53633,12.28789,0.0,0.0,0.0,0.0,Day
2023-08-08 20:45:00,-2.0,81.71667,5.766667,-19.75167,12.33089,0.0,0.0,0.0,0.0,Day
2023-08-08 21:00:00,-2.0,81.60667,6.433333,-19.605,12.30334,0.0,0.0,0.0,0.0,Day
2023-08-08 21:15:00,-2.5,80.52666,2.973333,-19.78967,12.339,0.0,0.0,0.0,0.0,Day
2023-08-08 21:30:00,-2.5,79.73666,2.386667,-19.65833,12.31322,0.0,0.0,0.0,0.0,Day
2023-08-08 21:45:00,-2.5,79.05334,1.116667,-19.78,12.336,0.0,0.0,0.0,0.0,Day
2023-08-08 22:00:00,-2.5,76.99333,1.263333,-19.572,12.29411,0.0,0.0,0.0,0.0,Day
2023-08-08 22:15:00,-2.0,77.27666,0.4766667,-19.62033,12.30644,0.0,0.0,0.0,0.0,Day
2023-08-08 22:30:00,-1.5,77.08334,1.52,-19.43433,12.27067,0.0,0.0,0.0,0.0,Day
2023-08-08 22:45:00,-1.5,76.24333,1.896667,-19.586,12.29767,0.0,0.0,0.0,0.0,Day
2023-08-08 23:00:00,-2.0,73.41666,1.626667,-19.74633,12.32656,0.0,0.0,0.0,0.0,Day
2023-08-08 23:15:00,-1.5,72.41333,0.8033333,-19.766,12.33567,0.0,0.0,0.0,0.0,Day
2023-08-08 23:30:00,-1.0,70.69334,2.07,-19.943,12.36456,0.0,0.0,0.0,0.0,Night
2023-08-08 23:45:00,-1.5,71.28667,1.56,-19.72667,12.32089,0.0,0.0,0.0,0.0,Night
2023-08-09 00:00:00,-1.5,70.10667,1.203333,-19.78,12.32967,0.0,0.0,0.0,0.0,Night
2023-08-09 00:15:00,-1.5,69.80666,1.416667,-19.74967,12.32289,0.0,0.0,0.0,0.0,Night
2023-08-09 00:30:00,-1.5,68.75,1.483333,-19.59167,12.29689,0.0,0.0,0.0,0.0,Night
2023-08-09 00:45:00,-1.5,68.17333,1.033333,-19.60667,12.30055,0.0,0.0,0.0,0.0,Night
2023-08-09 01:00:00,-1.0,68.87857,0.5580952,-19.68971,12.31349,0.0,0.0,0.0,0.0,Night
2023-08-09 01:15:00,-999.0,,,,,,,,,Night
2023-08-09 01:30:00,0.0,68.52,1.636667,-19.777,12.33155,0.0,0.0,0.0,0.0,Night
2023-08-09 01:45:00,0.0,69.96667,3.553333,-19.81467,12.33978,0.0,0.0,0.0,0.0,Night
2023-08-09 02:00:00,-1.5,69.01334,3.27,-19.87567,12.35022,0.0,0.0,0.0,0.0,Night
2023-08-09 02:15:00,-1.5,68.68333,3.276667,-19.848,12.34455,0.0,0.0,0.0,0.0,Night
2023-08-09 02:30:00,-1.5,67.66333,3.756667,-19.94333,12.36244,0.0,0.0,0.0,0.0,Night
2023-08-09 02:45:00,-2.0,67.42333,3.13,-20.00133,12.37,0.0,0.0,0.0,0.0,Night
2023-08-09 03:00:00,-2.0,66.60333,1.593333,-19.73567,12.32122,0.0,0.0,0.0,0.0,Night
2023-08-09 03:15:00,-1.5,65.86333,1.98,-19.65667,12.30744,0.0,0.0,0.0,0.0,Night
2023-08-09 03:30:00,-1.5,64.44,1.31,-19.67067,12.30978,0.0,0.0,0.0,0.0,Night
2023-08-09 03:45:00,-1.0,63.56,1.74,-19.68133,12.31267,0.0,0.0,0.0,0.0,Night
2023-08-09 04:00:00,-0.5,63.41667,2.383333,-19.68933,12.31578,0.0,0.0,0.0,0.0,Night
2023-08-09 04:15:00,-0.5,62.04,2.066667,-19.66967,12.31278,0.0,0.0,0.0,0.0,Night
2023-08-09 04:30:00,-0.5,61.50333,1.826667,-19.70333,12.31733,0.0,0.0,0.0,0.0,Night
2023-08-09 04:45:00,-0.5,61.22333,2.07,-19.65933,12.30733,0.0,0.0,0.0,0.0,Night
2023-08-09 05:00:00,-0.5,60.35333,2.003333,-19.477,12.271,0.0,0.0,0.0,0.0,Night
2023-08-09 05:15:00,-0.5,59.53333,1.94,-19.37033,12.24489,0.0,0.0,0.0,0.0,Night
2023-08-09 05:30:00,-1.0,60.71333,3.066667,-19.29433,12.23166,0.0,0.0,0.0,0.0,Night
2023-08-09 05:45:00,0.5,60.38667,3.36,-19.30833,12.23367,0.0,0.0,0.0,0.0,Night
2023-08-09 06:00:00,2.5,59.56667,2.573333,-18.18767,12.22756,0.0,0.0,0.0,0.0,Night
2023-08-09 06:15:00,7.0,58.49,2.213333,21.37067,12.22867,0.0,0.0,0.0,0.0,Night
2023-08-09 06:30:00,26.5,59.78,3.166667,189.901,12.23878,34.50667,35.47333,49.39333,49.25667,Night
2023-08-09 06:45:00,133.0,59.54667,1.856667,972.3843,12.25711,233.4433,216.1067,277.1133,266.1867,Night
2023-08-09 07:00:00,244.0,60.90333,1.59,2041.653,12.28522,494.9333,458.23,555.8,545.5967,Night
2023-08-09 07:15:00,362.0,62.73667,2.086667,3227.805,12.31355,789.5133,731.9467,869.9567,858.1633,Night
2023-08-09 07:30:00,492.5,63.95667,2.26,4501.646,12.32467,1108.177,1021.767,1204.027,1186.687,Night
2023-08-09 07:45:00,628.0,64.29667,3.49,5762.296,12.35067,1431.063,1324.28,1541.187,1522.513,Night
2023-08-09 08:00:00,757.5,65.98666,2.81,7046.999,12.35256,1748.293,1641.323,1852.24,1858.457,Night
2023-08-09 08:15:00,823.0,68.27333,1.896667,8228.636,12.33744,2078.813,1998.343,2079.893,2146.063,Night
2023-08-09 08:30:00,865.5,69.85667,1.976667,8670.435,12.325,2195.543,2149.037,2171.507,2240.137,Night
2023-08-09 08:45:00,868.0,72.35667,1.613333,8551.81,12.33644,2210.303,2118.687,2182.47,2174.397,Night
2023-08-09 09:00:00,908.0,72.49667,2.143333,9004.542,12.38322,2291.943,2233.06,2255.71,2323.697,Night
2023-08-09 09:15:00,926.0,73.46,2.333333,9142.374,12.37878,2327.02,2267.507,2290.77,2358.14,Day
2023-08-09 09:30:00,937.5,73.86333,2.776667,9254.29,12.36756,2356.123,2299.85,2320.36,2384.723,Day
2023-08-09 09:45:00,941.0,75.45333,1.86,9238.285,12.34656,2352.95,2298.907,2315.0,2378.85,Day
2023-08-09 10:00:00,933.0,75.68333,2.603333,9156.2,12.33567,2324.273,2282.853,2300.59,2364.463,Day
2023-08-09 10:15:00,921.5,76.57667,1.893333,9002.863,12.30767,2312.647,2255.587,2251.2,2310.507,Day
2023-08-09 10:30:00,930.5,78.88,2.203333,9070.241,12.28667,2312.187,2265.043,2271.787,2361.52,Day
2023-08-09 10:45:00,957.0,78.82667,2.643333,9299.4,12.30689,2383.847,2313.927,2334.507,2391.173,Day
2023-08-09 11:00:00,950.5,79.04333,2.47,9218.316,12.33367,2363.037,2296.663,2315.247,2370.62,Day
2023-08-09 11:15:00,946.0,80.11667,3.253333,9171.848,12.318,2337.183,2279.973,2311.023,2374.893,Day
2023-08-09 11:30:00,942.5,80.84666,3.633333,9148.19,12.32044,2337.517,2289.197,2306.3,2350.113,Day
2023-08-09 11:45:00,937.5,81.32,3.366667,9070.971,12.32255,2333.717,2268.86,2280.277,2322.287,Day
2023-08-09 12:00:00,935.0,82.34333,3.133333,9014.351,12.31922,2316.637,2254.933,2265.5,2311.833,Day
2023-08-09 12:15:00,932.5,83.31333,3.186667,8997.458,12.32878,2299.657,2243.08,2270.237,2322.597,Day
2023-08-09 12:30:00,930.5,84.04667,2.85,8921.938,12.29778,2282.277,2224.687,2247.38,2305.97,Day
2023-08-09 12:45:00,931.5,84.74667,3.29,8960.967,12.281,2285.977,2241.39,2262.84,2313.41,Day
2023-08-09 13:00:00,931.5,85.93333,3.703333,8936.068,12.39411,2298.4,2236.67,2244.817,2299.067,Day
2023-08-09 13:15:00,931.0,86.94666,4.056667,8916.381,12.42211,2276.573,2230.88,2244.943,2307.14,Day
2023-08-09 13:30:00,932.0,87.11333,3.283333,8886.215,12.396,2276.8,2223.397,2234.527,2295.407,Day
2023-08-09 13:45:00,936.0,87.61667,4.56,8909.438,12.34778,2287.873,2230.537,2239.737,2299.29,Day
2023-08-09 14:00:00,938.5,87.98,4.833333,8936.974,12.29933,2287.577,2239.597,2253.72,2306.587,Day
