Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,Sesqui-C - Inverter 8 - AC power [W] - P_AC,Sesqui-C - Inverter 7 - AC power [W] - P_AC,Sesqui-C - Inverter 1 - AC power [W] - P_AC,Sesqui-C - Inverter 2 - AC power [W] - P_AC,Sesqui-C - Inverter 14 - AC power [W] - P_AC,Sesqui-C - Inverter 3 - AC power [W] - P_AC,Sesqui-C - Inverter 5 - AC power [W] - P_AC,Sesqui-C - Inverter 10 - AC power [W] - P_AC,Sesqui-C - Inverter 6 - AC power [W] - P_AC,Sesqui-C - Inverter 11 - AC power [W] - P_AC,Sesqui-C - Inverter 9 - AC power [W] - P_AC,Sesqui-C - Inverter 12 - AC power [W] - P_AC,Sesqui-C - Inverter 13 - AC power [W] - P_AC,Sesqui-C - POA - Irradiance [Wh/m²] - SRAD,Day/Night
2023-10-15 12:15:00,54066.549,21.351,2.183,12727.747,739840.968,50652.333,49261.167,26548.581,56779.888,59972.722,55861.979,59030.85,50255.887,51317.555,62712.277,50283.778,63636.833,59484.0,248.387,Day
2023-10-15 12:30:00,59052.194,22.609,2.177,12742.062,808035.763,55164.389,53755.833,28963.911,62054.937,65358.501,61545.806,64426.143,54759.223,56019.943,68330.722,54703.055,69433.943,65498.723,272.82,Day
2023-10-15 12:45:00,63427.647,23.041,2.313,12739.555,869769.441,59130.056,57689.5,31073.797,66944.556,70222.222,66637.841,69400.001,58995.332,60090.722,73472.944,58711.611,74483.777,71235.057,292.106,Day
2023-10-15 13:00:00,57058.213,23.159,2.782,12738.641,780830.453,52698.444,51514.944,27813.55,60183.64,62897.667,60571.152,62386.311,52825.165,53781.889,65866.222,52450.999,66455.166,65165.889,261.147,Day
2023-10-15 13:15:00,63995.833,23.839,1.895,12738.239,879199.513,59376.278,57923.112,31284.99,67967.377,70544.779,67435.553,70028.737,59301.5,60349.611,74124.778,59264.835,74743.945,74225.945,294.843,Day
2023-10-15 13:30:00,68652.463,26.164,2.026,12750.674,943327.683,63544.834,62207.778,33747.029,73639.279,75382.723,71939.083,75331.933,63596.223,64723.777,79316.779,63567.221,80286.667,80171.723,321.455,Day
2023-10-15 13:45:00,61130.257,26.031,1.97,12738.547,841025.587,56699.833,55424.667,29989.858,65769.787,67243.223,63478.531,66992.282,56889.611,57606.335,70848.611,56678.222,71611.611,72214.61,286.697,Day
2023-10-15 14:00:00,69187.969,26.989,1.85,12737.277,959367.633,64650.891,63621.777,34241.847,75392.934,77210.055,70950.52,76501.926,65537.555,65924.89,81053.723,65019.611,82353.5,83075.499,326.585,Day
2023-10-15 14:15:00,49017.866,25.877,1.679,12728.877,670610.491,44601.166,43855.833,23927.685,52826.102,53402.611,51452.787,53594.975,45033.499,45770.224,56450.611,44961.444,56482.334,59294.611,222.423,Day
2023-10-15 14:30:00,62712.443,25.827,1.596,12739.425,866655.988,57946.0,56755.888,30961.032,68579.635,68947.612,64409.138,69196.809,58289.167,59177.389,73101.612,58456.779,73564.167,76067.611,288.135,Day
2023-10-15 14:45:00,56503.828,26.808,1.621,12738.181,776697.657,51687.888,50793.111,27673.289,61551.355,61629.223,58353.001,62061.835,52147.556,52748.666,65269.723,52143.166,65664.222,69150.611,256.897,Day
2023-10-15 15:00:00,52412.969,26.633,1.287,12746.167,721633.943,48322.889,47420.387,26011.713,57700.428,56922.613,53587.089,57840.683,48507.889,49201.278,60484.333,48728.277,61128.278,63699.611,237.078,Day
2023-10-15 15:15:00,43379.603,25.794,1.017,12734.291,597606.985,40612.0,39448.945,21785.2,47538.26,47344.444,44660.189,48045.343,40402.889,41226.723,50526.943,40646.057,51059.223,51367.277,197.889,Day
2023-10-15 15:30:00,45122.438,24.715,1.118,12733.954,622381.755,42744.167,41345.222,22664.423,49168.813,49848.834,45324.269,49741.095,42434.611,43107.333,52720.167,42677.835,53732.111,51419.277,208.553,Day
2023-10-15 15:45:00,52134.12,25.296,1.024,12742.061,722066.015,49865.056,48186.445,26345.515,57156.545,58083.388,51679.329,57557.345,49259.889,50114.389,61264.278,49759.001,62716.333,58403.999,244.157,Day
2023-10-15 16:00:00,45423.463,25.358,1.065,12747.543,626896.787,43322.667,41781.611,22900.285,49678.368,50422.388,45270.037,50097.19,42742.555,43654.5,53276.723,43214.89,54381.056,50527.11,212.188,Day
2023-10-15 16:15:00,56642.94,25.787,1.067,12751.399,786942.133,55455.445,53013.889,28956.221,63930.747,62785.556,54602.073,62944.213,53975.389,54632.611,66188.332,54809.444,69382.168,62307.112,267.343,Day
2023-10-15 16:30:00,41517.109,24.781,0.945,12734.965,574394.326,40253.444,38755.945,21017.651,45855.001,46391.668,40398.298,45983.999,39441.611,40110.611,48635.333,39792.389,50653.277,45888.779,195.121,Day
2023-10-15 16:45:00,27670.997,22.733,0.871,12722.671,379088.917,26325.833,25419.278,13774.779,30218.605,30908.722,27984.312,30700.047,25999.112,26384.056,32064.278,26094.89,33180.944,30900.167,127.341,Day
2023-10-15 17:00:00,22836.583,21.171,0.696,12718.483,311627.734,21636.111,20948.167,11321.952,24935.273,25535.388,23063.032,25344.685,21419.501,21695.334,26460.5,21546.167,27383.666,25494.612,104.69,Day
2023-10-15 17:15:00,19650.8,20.206,0.9,12692.363,266808.696,18571.388,17837.778,9689.273,21638.575,21915.777,19666.55,21699.598,18343.389,18575.555,22782.389,18537.055,23515.999,22141.721,90.641,Day
2023-10-15 17:30:00,19159.685,19.614,0.952,12694.382,259794.683,18069.666,17388.722,9430.588,21173.048,21349.499,19250.243,21185.727,17893.111,18096.555,22096.723,18111.945,22820.834,21589.611,88.623,Day
2023-10-15 17:45:00,10727.201,18.329,0.719,12674.023,143228.257,10016.168,9616.277,5207.561,11991.205,11916.888,10735.666,11977.485,9943.223,9977.166,12445.887,10003.055,12863.556,12348.333,49.889,Day
2023-10-15 18:00:00,5931.393,16.692,0.556,12706.309,76851.602,5347.723,5182.555,2731.396,6555.385,6683.111,6020.048,6725.547,5383.445,5302.333,6945.111,5373.667,7202.445,6721.112,27.55,Day
2023-10-15 18:15:00,2305.578,15.121,0.419,12738.132,27225.173,1884.167,1820.389,924.001,2566.579,2637.945,2284.339,2751.62,1963.944,1831.612,2705.277,1998.944,2914.277,2694.167,10.816,Day
2023-10-15 18:30:00,338.409,14.063,0.644,12741.748,-363.908,180.833,173.445,140.885,338.137,369.888,337.848,443.702,206.222,154.944,393.555,238.833,377.334,379.555,0.097,Day
2023-10-15 18:45:00,21.667,13.321,0.901,12726.761,-5720.855,20.0,20.0,20.0,20.889,21.333,30.257,24.073,20.0,20.0,22.445,20.0,23.444,20.778,-2.116,Day
2023-10-15 19:00:00,18.333,13.347,1.374,12721.085,-4732.43,20.0,18.333,19.167,17.5,20.0,19.167,17.222,18.333,20.0,20.0,20.0,20.0,20.0,-2.0,Day
2023-10-15 19:15:00,-999.0,13.069,1.298,12726.117,-2978.701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.558,Unknown
2023-10-15 19:30:00,-999.0,12.791,1.271,12726.631,-3045.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.239,Unknown
2023-10-15 19:45:00,-999.0,12.069,1.209,12732.598,-2924.939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.829,Unknown
2023-10-15 20:00:00,-999.0,11.493,0.939,12741.654,-2883.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.755,Unknown
2023-10-15 20:15:00,-999.0,11.717,1.727,12771.611,-3047.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.405,Unknown
2023-10-15 20:30:00,-999.0,11.887,1.577,12780.513,-2926.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.521,Unknown
2023-10-15 20:45:00,-999.0,11.549,1.316,12800.221,-3011.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-15 21:00:00,-999.0,11.296,1.123,12797.289,-3029.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-15 21:15:00,-999.0,11.043,0.928,12772.393,-2975.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-15 21:30:00,-999.0,10.685,0.544,12791.853,-3165.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-15 21:45:00,-999.0,10.447,0.971,12800.364,-3105.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.771,Unknown
2023-10-15 22:00:00,-999.0,10.825,1.053,12743.937,-3016.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.523,Unknown
2023-10-15 22:15:00,-999.0,10.887,1.05,12743.209,-2993.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.136,Unknown
2023-10-15 22:30:00,-999.0,10.578,0.872,12770.042,-2983.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.509,Unknown
2023-10-15 22:45:00,-999.0,10.482,0.933,12785.293,-2933.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,Unknown
2023-10-15 23:00:00,-999.0,10.113,0.89,12715.601,-2981.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.906,Unknown
2023-10-15 23:15:00,-999.0,10.001,0.861,12735.466,-2940.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-15 23:30:00,-999.0,10.088,0.943,12746.745,-2962.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-15 23:45:00,-999.0,10.185,1.081,12765.281,-2966.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-16 00:00:00,-999.0,10.323,0.584,12725.842,-2955.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-16 00:15:00,-999.0,10.322,0.586,12707.092,-2928.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-16 00:30:00,-999.0,10.407,0.675,12732.093,-2995.904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-16 00:45:00,-999.0,10.291,0.725,12732.603,-2956.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-16 01:00:00,-999.0,10.143,0.449,12739.693,-2944.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.059,Unknown
2023-10-16 01:15:00,-999.0,9.923,0.639,12714.841,-2926.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007,Unknown
2023-10-16 01:30:00,-999.0,9.935,0.446,12657.868,-2829.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-16 01:45:00,-999.0,10.076,0.56,12658.608,-2860.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-16 02:00:00,-999.0,10.489,0.865,12658.582,-2815.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-16 02:15:00,-999.0,10.276,0.809,12671.123,-2852.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.094,Unknown
2023-10-16 02:30:00,-999.0,10.131,0.291,12670.658,-2839.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005,Unknown
2023-10-16 02:45:00,-999.0,10.222,0.706,12666.874,-2855.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-16 03:00:00,-999.0,9.733,0.359,12665.808,-2864.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.916,Unknown
2023-10-16 03:15:00,-999.0,9.248,0.293,12670.7,-2913.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.906,Unknown
2023-10-16 03:30:00,-999.0,9.04,0.424,12669.6,-2916.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.926,Unknown
2023-10-16 03:45:00,-999.0,9.081,0.529,12662.791,-2858.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.842,Unknown
2023-10-16 04:00:00,-999.0,8.569,0.263,12663.301,-2876.869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.986,Unknown
2023-10-16 04:15:00,-999.0,8.827,0.625,12613.725,-2816.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,Unknown
2023-10-16 04:30:00,-999.0,9.739,1.123,12594.149,-2826.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.605,Unknown
2023-10-16 04:45:00,-999.0,10.691,0.94,12601.485,-2814.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158,Unknown
2023-10-16 05:00:00,-999.0,10.902,0.707,12639.924,-2878.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-16 05:15:00,-999.0,11.099,1.231,12628.085,-2870.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-16 05:30:00,-999.0,11.401,0.664,12630.47,-2884.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-16 05:45:00,-999.0,11.441,0.359,12651.07,-2927.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-16 06:00:00,-999.0,11.396,0.555,12710.95,-2876.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-16 06:15:00,-999.0,11.509,0.397,12685.634,-2856.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-16 06:30:00,-999.0,11.541,0.342,12763.667,-2902.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-16 06:45:00,-999.0,11.581,0.259,12737.407,-3071.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-16 07:00:00,-999.0,11.641,0.159,12789.937,-3164.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-16 07:15:00,-999.0,11.676,0.457,12770.333,-3193.629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023-10-16 07:30:00,-999.0,11.957,1.161,12759.935,-3091.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185,Unknown
2023-10-16 07:45:00,33.166,12.545,1.501,12739.627,-2959.817,30.334,63.334,20.666,49.739,48.0,24.905,43.368,28.336,20.667,69.334,23.667,32.0,44.834,1.114,Day
2023-10-16 08:00:00,243.344,12.897,1.693,12783.516,362.475,125.611,120.113,75.81,292.445,306.777,239.335,274.365,178.501,99.445,325.444,163.001,321.333,311.0,3.083,Day
2023-10-16 08:15:00,710.588,12.953,1.717,12756.335,6829.539,543.167,549.943,285.561,767.73,821.778,747.777,811.889,598.777,490.0,818.667,603.499,909.723,768.057,5.663,Day
2023-10-16 08:30:00,1515.0,13.322,1.793,12746.477,17935.209,1148.556,1087.779,732.0,1629.32,1766.389,1596.086,1837.165,1355.611,1139.833,1813.499,1248.613,1941.333,1782.888,10.815,Day
2023-10-16 08:45:00,2370.721,13.909,2.055,12772.398,28222.186,1952.222,1893.223,1044.883,2591.112,2640.611,2489.221,2771.111,1982.722,1909.112,2719.277,1989.389,2822.889,2665.611,14.119,Day
2023-10-16 09:00:00,2273.447,14.207,2.474,12799.897,26484.641,1739.611,1713.443,983.0,2559.045,2404.723,2483.062,2664.311,1861.721,1710.667,2519.221,1788.389,2563.722,2816.5,12.684,Day
2023-10-16 09:15:00,5727.111,14.623,2.901,12703.742,73311.075,4819.223,4786.055,2560.943,6429.001,5940.332,6228.523,6455.323,4980.389,4894.445,6276.055,4946.389,6328.277,7194.611,25.851,Day
2023-10-16 09:30:00,5500.381,14.939,2.575,12691.782,70808.791,4735.944,4653.833,2450.709,6067.217,5929.555,6021.065,6274.777,4829.834,4738.167,6205.056,4760.332,6316.277,6863.888,26.467,Day
2023-10-16 09:45:00,3553.221,14.897,2.4,12680.94,45323.162,3049.444,2953.221,1486.683,3716.475,4083.833,3780.705,4112.396,3108.221,2911.611,4247.722,3134.889,4337.113,4657.999,19.115,Day
2023-10-16 10:00:00,8718.693,15.017,3.352,12692.933,116345.726,8003.0,7687.778,4048.229,9339.553,9780.499,9183.139,9771.984,8034.279,7858.389,10180.5,7959.333,10381.334,10662.279,41.298,Day
2023-10-16 10:15:00,16372.607,15.499,3.641,12706.382,217910.053,15032.833,14621.277,7976.721,17876.557,17393.61,17406.13,18209.559,14956.499,14952.111,18149.889,14744.055,18709.501,18619.557,73.873,Day
2023-10-16 10:30:00,17714.619,15.734,3.443,12704.585,239281.163,16482.167,16046.056,8602.557,19152.321,19471.0,18577.148,19624.175,16486.723,16532.612,20404.279,16399.444,20618.222,20250.221,81.251,Day
2023-10-16 10:45:00,30973.492,16.368,3.081,12711.404,423830.764,29265.111,28326.779,15194.015,32949.419,34405.389,32698.622,34213.239,29110.557,29370.277,35977.167,28953.667,36457.055,34096.112,141.766,Day
2023-10-16 11:00:00,26556.121,17.051,2.645,12711.693,363024.997,25207.388,24280.389,12858.205,27913.61,30331.611,27469.803,29139.975,25128.333,25265.779,31420.499,25075.667,32104.611,29892.61,124.095,Day
2023-10-16 11:15:00,19091.683,16.837,2.478,12701.685,259450.268,18138.667,17450.167,9287.257,20208.888,21714.667,19592.152,21083.275,18136.5,18215.778,22718.333,18129.111,23079.667,21604.889,88.763,Day
2023-10-16 11:30:00,23045.461,16.647,2.879,12699.787,312733.603,21392.889,20948.111,11263.759,24737.137,25419.777,23163.647,25140.61,21622.944,21730.889,26791.777,21682.001,27074.055,26106.223,107.209,Day
2023-10-16 11:45:00,32351.625,17.083,3.517,12694.61,440319.108,30336.612,29448.112,15982.234,34623.081,35776.778,32718.362,35421.527,30119.5,30780.222,37495.555,30420.446,37889.889,36166.277,147.751,Day
2023-10-16 12:00:00,64651.373,19.003,3.685,12733.981,871381.196,59363.389,58605.612,32668.149,68906.255,68863.223,66804.322,70126.271,59246.501,61165.722,73129.001,59219.445,73487.945,67619.999,292.744,Day
2023-10-16 12:15:00,49387.803,19.869,3.551,12721.571,671751.745,46152.111,44940.889,24443.051,52456.574,53759.0,50964.409,54062.07,45699.223,46779.0,56520.5,45925.945,57682.834,53779.777,232.34,Day
2023-10-16 12:30:00,35951.765,18.144,3.031,12705.072,483341.647,33232.169,32680.667,18060.701,38946.044,38211.999,36310.606,39379.341,33050.167,34083.721,40488.945,33283.555,40982.722,38572.279,162.015,Day
2023-10-16 12:45:00,43418.948,18.74,2.71,12719.502,586857.893,40127.167,39515.999,21840.717,47066.957,46273.666,43869.001,47689.712,39862.001,41174.445,48833.555,40241.056,49636.333,46740.555,196.259,Day
2023-10-16 13:00:00,39579.397,18.862,2.689,12727.515,533332.71,36380.665,35745.889,19962.009,42941.724,41884.333,39811.699,43361.165,36281.334,37391.945,44703.557,36627.611,45093.666,43095.055,183.252,Day
2023-10-16 13:15:00,41922.129,18.897,2.825,12723.242,566217.007,38500.778,37776.889,21263.334,45551.382,44138.499,41850.194,46032.048,38117.833,39650.778,47575.445,39029.0,47870.779,45925.0,197.212,Day
2023-10-16 13:30:00,48392.258,19.233,2.523,12699.153,659259.553,44867.777,44241.888,24649.11,52997.666,52194.0,47083.594,53024.476,45061.333,45881.444,55609.889,45440.611,55887.112,54466.444,224.353,Day
2023-10-16 13:45:00,50646.777,21.255,2.451,12716.17,699177.281,47391.499,46183.055,25114.013,55154.2,56269.609,51450.645,55823.145,47058.056,47683.944,59348.445,47328.945,60142.333,60256.778,238.335,Day
2023-10-16 14:00:00,12954.722,20.667,1.831,12690.805,170237.889,11474.833,11365.111,6228.304,14010.228,13790.89,13663.375,14312.587,11610.89,11774.112,14643.444,11561.167,14562.499,15464.167,58.57,Day
2023-10-16 14:15:00,9752.498,17.322,2.15,12707.574,127595.93,8558.945,8465.223,4755.06,10543.158,10407.445,9836.831,10790.908,8657.555,8774.167,11112.666,8874.888,11276.111,11800.834,45.367,Day
2023-10-16 14:30:00,38519.369,18.625,1.931,12721.199,521654.525,34805.277,34525.278,19465.961,42257.118,40948.999,37757.495,42043.221,35167.389,36168.833,44108.333,35788.388,43888.723,45194.001,186.419,Day
2023-10-16 14:45:00,43410.79,21.266,1.985,12680.268,596076.169,39190.944,38768.168,21490.847,47308.978,46949.779,43916.782,47662.349,40180.777,40984.612,51108.611,40618.056,50668.721,53063.445,207.122,Day
2023-10-16 15:00:00,21780.699,21.516,1.533,12644.109,289842.881,18712.501,18703.278,9906.273,22813.663,23225.667,24584.702,23553.898,19500.444,19461.223,24535.112,18971.221,24076.169,28660.112,88.322,Day
2023-10-16 15:15:00,16500.936,19.685,2.227,12651.643,221579.757,14955.833,14733.445,8045.965,17829.667,18006.111,17412.946,18292.067,15183.443,15304.333,19121.223,15095.054,19102.611,20123.889,72.9,Day
2023-10-16 15:30:00,25062.419,17.995,2.497,12676.905,342058.643,23366.222,22783.054,12433.131,26739.715,28017.389,25288.689,27560.603,23422.389,23583.722,29609.723,23684.111,29969.611,29340.888,118.087,Day
2023-10-16 15:45:00,21374.134,17.855,3.109,12728.976,290964.084,19856.666,19234.0,10418.223,22473.797,24237.278,21911.247,23411.763,20076.501,20185.945,25528.167,20185.665,25760.611,24950.056,100.916,Day
2023-10-16 16:00:00,31334.283,17.075,2.925,12734.623,436616.798,29713.612,28669.111,15771.806,33998.238,36119.667,29867.915,34232.073,29924.611,30804.5,38516.666,30940.667,38573.277,36239.721,148.752,Day
2023-10-16 16:15:00,77886.689,20.515,2.332,12707.443,1087974.039,76905.055,73682.5,40042.698,87471.779,88568.999,70829.333,85729.451,74785.778,76111.888,93160.555,77311.944,96924.445,86111.556,370.14,Day
2023-10-16 16:30:00,62460.444,25.01,2.531,12636.955,822425.193,56873.445,56066.389,33442.809,69349.298,62758.222,56752.045,68395.675,56275.333,60020.055,69057.555,58846.389,70514.277,59397.611,287.055,Day
2023-10-16 16:45:00,77795.108,24.463,2.735,12649.769,1101650.739,78858.667,73816.889,40216.597,83904.918,90762.445,70476.54,85846.711,77330.779,76686.779,94858.723,79316.556,99981.501,84068.501,393.327,Day
2023-10-16 17:00:00,44069.555,23.305,2.716,12656.415,614557.239,44454.667,40761.221,22547.295,48538.399,50208.389,40271.848,46495.599,42896.999,42227.389,52923.721,44603.221,56429.776,50355.389,226.833,Day
2023-10-16 17:15:00,36424.667,21.256,2.405,12721.212,492970.38,34828.778,33130.5,18318.555,40843.258,38983.723,35080.374,39256.889,34041.667,34201.556,39821.277,34841.334,43687.333,38575.501,182.755,Day
2023-10-16 17:30:00,23621.473,19.001,1.775,12718.625,313818.097,22893.499,21123.722,11600.01,27241.246,25172.777,23241.223,25589.803,22015.555,22300.167,23435.5,23063.222,28471.5,23379.445,121.686,Day
2023-10-16 17:45:00,18211.556,17.879,1.075,12687.499,228794.14,17276.111,15672.445,8764.191,20961.111,16501.389,18535.378,19598.604,17082.221,16461.446,17729.611,17539.222,19384.833,12649.5,105.023,Day
2023-10-16 18:00:00,7729.105,16.095,0.797,12665.449,86426.257,5766.39,5716.777,3530.222,9238.577,6359.5,7783.896,8370.411,5381.777,5904.389,6992.445,5191.833,7728.611,6611.057,31.653,Day
2023-10-16 18:15:00,3129.617,13.837,0.582,12682.477,38213.184,2593.61,2557.889,1284.737,3661.402,3486.445,3085.46,3652.554,2673.333,2631.223,3655.445,2710.333,3823.945,3773.668,13.897,Day
2023-10-16 18:30:00,772.203,12.589,0.823,12712.722,6218.265,411.279,448.667,292.889,845.437,911.89,797.971,939.483,567.111,441.723,917.611,581.945,912.0,900.387,1.769,Day
2023-10-16 18:45:00,66.444,11.704,1.477,12702.678,-4041.751,30.445,31.167,33.333,77.231,85.111,81.378,107.905,35.001,24.889,62.444,27.779,94.667,86.334,-1.546,Day
2023-10-16 19:00:00,17.777,10.994,1.287,12717.987,-4813.194,20.0,16.667,18.333,18.333,20.0,16.667,13.555,16.667,20.0,20.0,20.0,20.0,20.0,-2.2,Day
2023-10-16 19:15:00,-999.0,10.891,1.139,12747.62,-2959.623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,Unknown
2023-10-16 19:30:00,-999.0,10.969,1.293,12730.643,-3161.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.002,Unknown
2023-10-16 19:45:00,-999.0,11.241,0.942,12755.7,-3030.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.82,Unknown
2023-10-16 20:00:00,-999.0,11.487,0.903,12785.072,-3077.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.646,Unknown
2023-10-16 20:15:00,-999.0,11.328,0.715,12773.081,-3129.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.987,Unknown
2023-10-16 20:30:00,-999.0,11.519,1.265,12764.072,-3148.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36,Unknown
2023-10-16 20:45:00,-999.0,11.439,1.145,12773.987,-3146.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.785,Unknown
