Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,"Schneider CL60 I - 1A1, Active Power","Schneider CL60 I - 1A2, Active Power","Schneider CL60 I - 1A3, Active Power","Schneider CL60 I - 1A4, Active Power","Schneider CL60 I - 1A5, Active Power","Schneider CL60 I - 1B1, Active Power","Schneider CL60 I - 1B2, Active Power","Schneider CL60 I - 1B3, Active Power","Schneider CL60 I - 1B4, Active Power","Schneider CL60 I - 1B5, Active Power","Schneider CL60 I - 1C1, Total Active Power","Schneider CL60 I - 1C2, Total Active Power","Schneider CL60 I - 1C3, Total Active Power","Schneider CL60 I - 1C4, Total Active Power","Schneider CL60 I - 1D1, Total Active Power","Schneider CL60 I - 1D2, Total Active Power","Schneider CL60 I - 1D3, Total Active Power","Schneider CL60 I - 1D4, Total Active Power","Schneider CL60 I - 2A1, Total Active Power","Schneider CL60 I - 2A2, Total Active Power","Schneider CL60 I - 2A3, Total Active Power","Schneider CL60 I - 2A4, Total Active Power","Schneider CL60 I - 2A5, Total Active Power","Schneider CL60 I - 2B1, Total Active Power","Schneider CL60 I - 2B2, Total Active Power","Schneider CL60 I - 2B3, Total Active Power","Schneider CL60 I - 2B4, Total Active Power","Schneider CL60 I - 2C1, Total Active Power","Schneider CL60 I - 2C2, Total Active Power","Schneider CL60 I - 2C3, Total Active Power","Schneider CL60 I - 2C4, Total Active Power","Schneider CL60 I - 2D1, Total Active Power","Schneider CL60 I - 2D2, Total Active Power","Schneider CL60 I - 2D3, Total Active Power","Schneider CL60 I - 2D4, Total Active Power",Day/Night
2023-10-05 17:00:00,310.818,79.34422,2.0,13840.33,606.3467,17.92501,18.33818,19.55301,20.09335,18.06912,18.86262,18.67055,18.89475,19.47979,19.79784,19.64814,20.38346,20.26525,19.35716,21.08622,15.66384,11.75737,15.24077,13.32012,16.78567,12.7698,15.15603,11.87241,17.56875,11.25045,15.08827,10.53268,11.95189,8.086494,11.44015,13.02679,17.29457,14.81659,14.52381,18.73266,Day
2023-10-05 17:15:00,306.631,78.87493,3.0,13847.33,447.7675,15.57659,15.56492,14.28245,15.99291,14.18272,12.93762,12.72834,17.16233,17.07986,13.50019,13.493,14.12891,17.61855,17.21005,17.91892,12.8067,10.13687,12.99297,11.11414,15.93403,10.491,13.65368,9.818352,13.49734,10.44177,10.85482,8.702115,9.005408,6.473011,7.948877,10.01994,12.60031,11.83099,12.92075,15.32056,Day
2023-10-05 17:30:00,129.6841,78.51876,2.0,13835.33,189.5254,6.299394,6.406557,6.019406,6.864513,7.185118,6.88475,6.756922,7.512004,7.741016,6.259227,5.977949,6.1104,5.698377,5.23991,5.340394,4.585032,4.323748,5.61852,4.719177,4.941305,5.389471,5.541483,4.2933,5.229896,3.366715,4.052145,3.050682,3.183636,2.68818,3.296758,3.580372,5.625499,4.338637,5.389825,6.033042,Day
2023-10-05 17:45:00,48.27723,77.06732,0.0,13807.33,73.37222,2.641065,2.443889,2.396535,2.537629,2.515057,2.561154,2.552041,2.619461,2.717658,2.704068,2.685638,2.674145,2.633838,2.506641,2.355299,2.022176,1.978748,2.354971,2.181183,2.261087,2.134018,2.117929,2.162148,2.287577,2.081512,1.866394,1.887116,1.806693,1.52877,1.587939,1.916962,2.078315,2.520834,2.416008,2.840909,Day
2023-10-05 18:00:00,26.85456,75.84229,0.0,13798.0,45.373,1.82628,1.592017,1.568556,1.653826,1.628781,1.61929,1.641205,1.68271,1.748118,1.749341,1.736476,1.703305,1.724315,1.61789,1.535896,1.357812,1.343546,1.533155,1.451374,1.442373,1.336247,1.381373,1.411657,1.508474,1.266856,1.270025,1.206322,1.252183,0.9939701,1.115929,1.22885,1.536706,1.575929,1.5027,1.623468,Day
2023-10-05 18:15:00,20.73427,74.01413,0.0,13807.67,34.24537,1.488174,1.261467,1.275269,1.296432,1.310672,1.242027,1.31341,1.332471,1.381367,1.339536,1.337837,1.289181,1.319844,1.220354,1.217923,1.141324,1.136187,1.240487,1.188231,1.181136,1.164664,1.07709,1.202445,1.188828,1.07727,1.07378,1.023097,1.058522,0.9144695,0.9676886,0.9731304,1.257825,1.241151,1.226441,1.304736,Day
2023-10-05 18:30:00,8.605625,72.7484,0.0,13827.0,11.39006,0.9036565,0.8106184,0.7833671,0.7164749,0.6820514,0.4713087,0.5890393,0.7297804,0.6837559,0.7008,0.6241878,0.5313855,0.6923542,0.7794994,0.6756441,0.7022007,0.6728663,0.6832206,0.7925536,0.4502278,0.8031713,0.366025,0.5648789,0.6739976,0.5659209,0.7729135,0.5314311,0.5928862,0.7624885,0.5311425,0.5104272,0.7911835,0.5560003,0.6736246,0.6628696,Day
2023-10-05 18:45:00,0.6078482,71.67901,0.0,13837.0,-2.690995,0.1977767,0.2275523,0.06927335,0.008762056,0.116776,0.05046514,0.0607267,0.09831738,0.1182528,0.08418854,0.01763173,0.03644364,0.1015453,0.07811236,0.1315548,0.1055491,0.002488249,0.1271763,0.0,0.004877906,0.0,0.03630843,0.0,0.007080067,0.0001957898,0.1696501,0.02642882,0.01866152,0.0,0.05957,0.04295824,0.3099217,0.07202297,0.08593545,0.0304895,Night
2023-10-05 19:00:00,0.0,70.52223,0.0,13806.67,-3.747746,0.0,0.0,0.001976979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1471062,0.0,0.0,Night
2023-10-05 19:15:00,0.0,69.91994,0.0,13819.33,-3.754239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 19:30:00,0.0,68.48874,0.0,13836.67,-3.776103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 19:45:00,0.0,67.33914,0.0,13838.33,-3.775866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 20:00:00,0.0,66.69424,0.0,13856.67,-3.792673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 20:15:00,0.0,65.88235,0.0,13871.33,-3.805299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 20:30:00,0.0,65.07216,0.0,13851.67,-3.793016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 20:45:00,0.0,64.42427,1.0,13857.33,-3.797128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 21:00:00,0.0,63.98855,0.0,13814.33,-3.751694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 21:15:00,0.0,63.7446,0.0,13850.33,-3.789895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 21:30:00,0.0,63.70899,0.0,13878.33,-3.816872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 21:45:00,0.0,63.68748,0.0,13850.67,-3.784558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 22:00:00,0.0,63.47082,0.0,13855.0,-3.789531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 22:15:00,0.0,63.21803,0.0,13842.33,-3.78014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 22:30:00,0.0,62.73824,0.0,13860.33,-3.796972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 22:45:00,0.0,62.66552,0.0,13861.0,-3.793878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 23:00:00,0.0,62.49196,0.0,13857.33,-3.791737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 23:15:00,0.0,62.23308,0.0,13861.0,-3.796151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 23:30:00,0.0,61.85202,0.0,13842.0,-3.782027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 23:45:00,0.0,61.58074,0.0,13859.33,-3.794717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 00:00:00,0.0,61.40385,0.0,13827.67,-3.756518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 00:15:00,0.0,60.97657,0.0,13832.33,-3.767501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 00:30:00,0.0,60.86753,0.0,13848.33,-3.780666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 00:45:00,0.0,60.44395,0.0,13867.0,-3.805668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 01:00:00,0.0,60.37452,0.0,13838.33,-3.771794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 01:15:00,0.0,60.39341,0.0,13820.0,-3.753397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 01:30:00,0.0,60.30215,0.0,13814.0,-3.750401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 01:45:00,0.0,60.21219,0.0,13827.33,-3.758481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 02:00:00,0.0,60.29311,0.0,13832.67,-3.76578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 02:15:00,0.0,60.73819,0.0,13847.33,-3.777966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 02:30:00,0.0,60.99218,0.0,13851.67,-3.782393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 02:45:00,0.0,61.62263,0.0,13863.33,-3.793109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 03:00:00,0.0,61.37917,0.0,13853.33,-3.780904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 03:15:00,0.0,61.11718,0.0,13864.67,-3.79286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 03:30:00,0.0,60.81489,0.0,13854.67,-3.784489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 03:45:00,0.0,60.68892,0.0,13857.67,-3.784007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 04:00:00,0.0,60.28215,0.0,13854.33,-3.782949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 04:15:00,0.0,60.1358,0.0,13850.67,-3.778339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 04:30:00,0.0,60.42169,0.0,13851.67,-3.779029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 04:45:00,0.0,60.26302,0.0,13830.0,-3.756008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 05:00:00,0.0,60.28032,0.0,13820.33,-3.736744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 05:15:00,0.0,60.3462,0.0,13829.33,-3.73485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 05:30:00,0.0,60.74474,0.0,13814.0,-3.720902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 05:45:00,0.0,61.04452,0.0,13836.67,-3.742858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 06:00:00,0.0,61.22385,0.0,13820.0,-3.732848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 06:15:00,0.0,61.25684,0.0,13863.67,-3.766965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 06:30:00,0.0,61.4562,0.0,13846.67,-3.750835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 06:45:00,0.0,61.76717,1.0,13866.0,-3.777691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 07:00:00,1.10035,61.47351,3.0,13893.33,-2.981708,0.0,0.09805005,0.1524204,0.1063949,0.0,0.0,0.01947404,0.07585219,0.003199883,0.06447227,0.03411103,0.0,0.5994229,0.1230502,0.04483965,0.01872018,0.1562017,0.01324264,0.0473293,0.0,0.1604227,0.0,0.04969803,0.0,0.0,0.0,0.06252371,0.07443129,0.1422088,0.1176375,0.01211386,0.2263765,0.17,0.09728298,0.06091177,Day
2023-10-06 07:15:00,8.851226,61.38339,2.0,13885.67,10.85888,0.7764465,0.8007736,0.6012166,0.799534,0.4897905,0.368835,0.4386674,0.6616542,0.5795506,0.5153077,0.4988039,0.4697769,0.6921422,0.6459694,0.4830455,0.5782694,0.6017351,0.5903863,0.7794712,0.5466338,0.7987053,0.2339673,0.4271225,0.5912471,0.5126449,0.7748849,0.4628919,0.5007586,0.5924872,0.4738821,0.4610487,0.8038945,0.5861865,0.6327319,0.5171877,Day
2023-10-06 07:30:00,11.66622,61.72298,1.0,13857.33,18.11987,0.9784175,0.9012986,0.8833604,0.8977942,0.7160642,0.6501442,0.6725764,0.868665,0.8342068,0.7921422,0.7790501,0.6762757,0.8985382,0.8618655,0.7288226,0.7717566,0.898263,0.8003741,0.9025019,0.6488611,0.8837132,0.4846593,0.6596431,0.7312008,0.848493,0.8264438,0.6860127,0.7590371,0.8278048,0.6688194,0.5663713,0.8962957,0.8297517,0.9106721,0.811836,Day
2023-10-06 07:45:00,12.26706,61.78296,0.0,13852.0,18.6048,0.9850787,0.9105949,0.894991,0.909759,0.7419093,0.6689409,0.6720222,0.8690357,0.8489286,0.8223506,0.789708,0.6957463,0.9062182,0.8664089,0.7422435,0.7772557,0.9021851,0.8389055,0.9116346,0.675451,0.892972,0.5155562,0.672748,0.7695583,0.8551559,0.8467491,0.6926157,0.7440322,0.8467911,0.7195352,0.6442535,0.9298223,0.8547584,0.9370872,0.7946958,Day
2023-10-06 08:00:00,15.38766,62.06692,0.0,13828.67,24.79866,1.178473,1.015299,1.00719,1.021391,0.9347292,0.8584846,0.8680938,1.036743,1.029161,0.9989807,0.968847,0.884685,1.028304,0.9497836,0.917152,0.9209492,1.001786,1.018044,1.016098,0.9076021,0.9715221,0.6611097,0.848756,0.9310113,0.9232592,0.9253122,0.8628902,0.9410404,0.9195147,0.8402876,0.8058394,1.0582,1.050698,1.036033,1.006034,Day
2023-10-06 08:15:00,18.96104,62.63321,0.0,13828.0,30.78722,1.327598,1.175124,1.15503,1.178989,1.119273,1.027638,1.094631,1.22757,1.228844,1.218799,1.209962,1.084365,1.220905,1.104748,1.103426,1.110166,1.178907,1.23088,1.176097,1.011899,1.12843,0.8151165,1.020932,1.119302,1.029369,1.082855,1.005291,1.089669,1.024187,1.032434,0.9487397,1.200387,1.229966,1.22593,1.258679,Day
2023-10-06 08:30:00,50.15858,62.96868,0.0,13859.0,101.5382,3.369145,3.248201,3.216418,3.270461,3.23823,3.158648,3.215889,3.332704,3.397152,3.383991,3.337253,3.266521,3.316598,2.947327,2.97816,2.870029,3.139685,3.33324,3.259956,2.967732,2.784444,3.045657,2.955676,2.750788,2.74623,2.475976,2.779873,2.762126,2.618909,2.921796,2.726721,3.157632,3.464855,3.341339,3.473458,Day
2023-10-06 08:45:00,55.49523,63.80803,0.0,13853.0,115.9158,3.847332,3.667512,3.591122,3.690071,3.684489,3.636232,3.636212,3.727165,3.80198,3.787022,3.747776,3.73249,3.697782,3.24367,3.27497,3.160316,3.487103,3.683056,3.670943,3.106197,3.217224,3.160683,3.251034,3.326258,3.103156,3.047955,3.148893,3.185728,2.988621,3.182875,3.138576,3.63294,3.903374,3.675564,3.875682,Day
2023-10-06 09:00:00,60.893,64.59733,0.0,13836.33,128.2741,4.207333,4.00711,3.922691,4.078457,4.064169,3.988266,4.08293,4.106879,4.268205,4.250524,4.162707,4.178113,4.232361,3.718347,3.769457,3.637726,3.991646,4.218842,4.012362,3.661195,3.609122,3.559135,3.402318,3.86831,3.51847,3.328145,3.464593,3.841049,3.135687,3.678917,3.419807,4.086271,4.394576,4.050452,4.303512,Day
2023-10-06 09:15:00,101.2136,65.30491,0.0,13834.33,230.9207,6.794148,6.8126,6.778735,6.991925,6.913203,6.719679,6.877365,6.858116,7.204825,7.226629,6.909526,7.164371,7.141493,6.324693,6.445099,6.272727,6.821715,7.197256,7.145327,6.054255,6.35766,6.533299,6.888904,6.178571,6.138497,6.616157,6.154465,6.619182,6.323891,5.9065,6.87273,7.122074,7.916387,7.473101,7.80655,Day
2023-10-06 09:30:00,78.52306,65.96957,0.0,13874.0,181.472,5.477043,5.398871,5.384784,5.503467,5.451275,5.690488,5.43202,5.76293,5.689547,5.650385,5.752106,6.049117,5.57232,4.931133,5.022792,4.891581,5.322823,5.624035,5.721734,5.423713,5.046096,5.411546,5.086391,5.201367,4.931708,4.417876,4.804156,5.469234,5.071262,4.830462,4.419353,5.35478,5.856013,5.805536,5.970879,Day
2023-10-06 09:45:00,137.6653,66.77915,0.0,13897.33,305.3199,8.997132,9.110892,8.667455,9.151818,9.050938,8.806839,8.955849,9.446718,9.302185,9.077267,9.467261,9.43301,9.281568,8.17058,8.283495,8.10211,8.98471,9.334613,9.660409,8.368106,8.417584,8.094377,8.40209,8.688397,8.187486,8.528446,8.100064,8.24183,8.070789,8.142585,8.248963,10.57806,10.08741,9.901432,10.27606,Day
