Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,"TMEIC 2.7MW Inverter 1.1.1, Active Power P","TMEIC 2.7MW Inverter 1.2.1, Active Power P","TMEIC 2.7MW Inverter 1.3.1, Active Power P","TMEIC 2.7MW Inverter 1.4.1, Active Power P",Inverter_5,Day/Night
2023-10-06 10:00:00,797.4355,20.57456,2.0,7.355645,9326.475,1980.0,1936.0,1849.0,1812.0,1897.0,Day
2023-10-06 10:15:00,778.5046,21.20992,3.0,7.348101,9279.02,1980.0,1918.0,1836.0,1803.0,1889.0,Day
2023-10-06 10:30:00,763.3054,21.42728,3.0,7.345957,9174.266,1968.0,1888.0,1807.0,1787.0,1867.0,Day
2023-10-06 10:45:00,743.2149,22.08381,3.0,7.349538,9040.887,1938.0,1861.0,1782.0,1763.0,1839.0,Day
2023-10-06 11:00:00,717.9692,22.89527,3.0,7.347976,8874.863,1900.0,1826.0,1749.0,1731.0,1805.0,Day
2023-10-06 11:15:00,700.3925,23.37086,3.0,7.348982,8706.438,1859.0,1789.0,1719.0,1699.0,1773.0,Day
2023-10-06 11:30:00,686.6611,23.79485,2.0,7.346272,8524.017,1821.0,1750.0,1684.0,1662.0,1736.0,Day
2023-10-06 11:45:00,671.1261,24.70194,4.0,7.354738,8375.947,1791.0,1719.0,1655.0,1631.0,1705.0,Day
2023-10-06 12:00:00,658.4508,25.20366,3.0,7.376306,8244.179,1765.0,1696.0,1629.0,1600.0,1677.0,Day
2023-10-06 12:15:00,647.9761,25.93907,4.0,7.375223,8147.28,1743.0,1676.0,1610.0,1581.0,1658.0,Day
2023-10-06 12:30:00,640.2924,26.8016,3.0,7.374389,8078.06,1729.0,1660.0,1597.0,1565.0,1645.0,Day
2023-10-06 12:45:00,638.2787,27.09551,3.0,7.366667,8050.869,1727.0,1654.0,1592.0,1558.0,1639.0,Day
2023-10-06 13:00:00,639.0425,27.42251,4.0,7.364581,8059.609,1729.0,1654.0,1592.0,1560.0,1644.0,Day
2023-10-06 13:15:00,640.9776,27.55248,3.0,7.375052,8073.917,1735.0,1657.0,1593.0,1561.0,1648.0,Day
2023-10-06 13:30:00,643.8341,28.06539,4.0,7.3789,8135.546,1750.0,1667.0,1603.0,1572.0,1665.0,Day
2023-10-06 13:45:00,652.6727,28.86333,5.0,7.391095,8255.178,1780.0,1691.0,1625.0,1594.0,1689.0,Day
2023-10-06 14:00:00,669.3456,29.18506,5.0,7.397975,8352.63,1800.0,1707.0,1644.0,1615.0,1714.0,Day
2023-10-06 14:15:00,686.5401,29.94587,4.0,7.403219,8445.411,1822.0,1723.0,1660.0,1634.0,1735.0,Day
2023-10-06 14:30:00,700.7687,30.59465,5.0,7.407247,8576.686,1856.0,1754.0,1684.0,1655.0,1760.0,Day
2023-10-06 14:45:00,713.3854,31.80496,4.0,7.404287,8647.514,1876.0,1770.0,1697.0,1665.0,1775.0,Day
2023-10-06 15:00:00,729.1023,31.76187,3.0,7.38039,8728.341,1895.0,1785.0,1715.0,1678.0,1792.0,Day
2023-10-06 15:15:00,751.6093,31.4931,5.0,7.378423,8817.891,1921.0,1806.0,1732.0,1692.0,1806.0,Day
2023-10-06 15:30:00,767.601,31.59997,5.0,7.392781,8871.648,1940.0,1821.0,1744.0,1697.0,1812.0,Day
2023-10-06 15:45:00,706.8244,31.39658,4.0,7.398201,8705.104,1902.0,1826.0,1721.0,1643.0,1751.0,Day
2023-10-06 16:00:00,663.5048,31.64721,5.0,7.388468,8264.332,1782.0,1785.0,1654.0,1536.0,1635.0,Day
2023-10-06 16:15:00,573.8248,30.87293,6.0,7.398432,7517.331,1618.0,1630.0,1512.0,1387.0,1479.0,Day
2023-10-06 16:30:00,497.8561,30.58143,5.0,7.417718,6643.959,1429.0,1437.0,1344.0,1221.0,1303.0,Day
2023-10-06 16:45:00,439.805,30.4127,4.0,7.428864,5670.147,1221.0,1222.0,1157.0,1035.0,1108.0,Day
2023-10-06 17:00:00,368.3827,31.89448,5.0,7.379968,4535.406,978.0,963.0,941.0,822.0,884.0,Day
2023-10-06 17:15:00,285.7336,30.80627,5.0,7.370701,3320.398,719.0,685.0,708.0,600.0,647.0,Day
2023-10-06 17:30:00,177.7801,28.49162,5.0,7.361752,2062.867,444.0,425.0,460.0,367.0,393.0,Day
2023-10-06 17:45:00,88.29333,27.10569,4.0,7.35747,928.9192,182.0,221.0,223.0,149.0,159.0,Day
2023-10-06 18:00:00,32.26387,25.80099,3.0,7.360677,355.0442,77.0,79.0,79.0,63.0,68.0,Day
2023-10-06 18:15:00,4.570393,24.31898,3.0,7.353394,102.5727,23.0,26.0,23.0,20.0,20.0,Day
2023-10-06 18:30:00,0.1380439,23.04086,2.0,7.360632,10.13595,5.0,4.0,4.0,4.0,4.0,Night
2023-10-06 18:45:00,0.0,21.81943,1.0,7.373308,-14.69003,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 19:00:00,0.0,20.66335,1.0,7.373637,-14.73966,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 19:15:00,0.0,19.80927,1.0,7.38411,-14.77269,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 19:30:00,0.0,18.89712,1.0,7.388856,-14.81958,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 19:45:00,0.0,18.12733,2.0,7.399246,-14.86737,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 20:00:00,0.0,17.52756,1.0,7.408826,-14.92626,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 20:15:00,0.0,17.06774,1.0,7.412054,-14.96965,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 20:30:00,0.0,16.48173,1.0,7.370957,-14.77928,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 20:45:00,0.0,16.12531,1.0,7.378119,-14.76734,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 21:00:00,0.0,15.78197,1.0,7.383736,-14.80974,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 21:15:00,0.0,15.46859,1.0,7.388557,-14.81498,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 21:30:00,0.0,14.89751,1.0,7.394826,-14.83893,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 21:45:00,0.0,14.79465,1.0,7.390013,-14.85162,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 22:00:00,0.0,14.77579,2.0,7.400713,-14.92136,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 22:15:00,0.0,14.52444,2.0,7.411836,-14.98512,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 22:30:00,0.0,14.11067,2.0,7.413234,-14.97325,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 22:45:00,0.0,13.75535,1.0,7.39804,-14.9138,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 23:00:00,0.0,13.4981,2.0,7.399441,-14.92451,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 23:15:00,0.0,13.21719,2.0,7.410615,-14.9561,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 23:30:00,0.0,13.00486,2.0,7.42125,-15.0013,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 23:45:00,0.0,12.66273,1.0,7.396445,-14.89111,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 00:00:00,0.0,12.57016,1.0,7.353796,-14.72186,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 00:15:00,0.0,12.5806,2.0,7.361443,-14.78181,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 00:30:00,0.0,12.44035,2.0,7.367818,-14.81611,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 00:45:00,0.0,12.10967,1.0,7.371095,-14.8147,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 01:00:00,0.0,11.97114,1.0,7.372688,-14.83203,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 01:15:00,0.0,11.8651,2.0,7.379375,-14.85243,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 01:30:00,0.0,11.7326,2.0,7.387348,-14.87965,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 01:45:00,0.0,11.47418,2.0,7.394169,-14.90854,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 02:00:00,0.0,11.15761,2.0,7.408722,-14.99257,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 02:15:00,0.0,10.85515,2.0,7.411759,-15.02126,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 02:30:00,0.0,10.73294,2.0,7.41377,-15.02687,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 02:45:00,0.0,10.78644,3.0,7.413129,-15.02436,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 03:00:00,0.0,10.77153,2.0,7.411592,-15.01746,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 03:15:00,0.0,10.71524,3.0,7.417824,-15.04026,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 03:30:00,0.0,10.5661,3.0,7.417497,-15.04755,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 03:45:00,0.0,10.30136,2.0,7.418598,-15.05319,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 04:00:00,0.0,10.06771,2.0,7.416473,-15.05198,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 04:15:00,0.0,9.839795,2.0,7.413188,-15.05322,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 04:30:00,0.0,9.90847,2.0,7.411751,-15.04678,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 04:45:00,0.0,10.17321,3.0,7.405562,-15.01846,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 05:00:00,0.0,10.48258,4.0,7.396176,-14.96672,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 05:15:00,0.0,10.23686,2.0,7.386972,-14.92945,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 05:30:00,0.0,9.976725,3.0,7.374554,-14.86223,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 05:45:00,0.0,9.776225,2.0,7.37283,-14.84263,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 06:00:00,0.0,9.83466,2.0,7.362541,-14.77862,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 06:15:00,0.0,9.97542,3.0,7.35336,-14.75685,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 06:30:00,0.0,9.968525,3.0,7.350282,-14.71618,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 06:45:00,0.0,10.18627,3.0,7.3505,-14.70735,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 07:00:00,1.719762,10.34338,3.0,7.39019,16.45256,6.0,6.0,5.0,5.0,6.0,Day
2023-10-07 07:15:00,28.89791,10.38291,3.0,7.371848,145.0611,33.0,26.0,27.0,33.0,37.0,Day
2023-10-07 07:30:00,107.4184,10.81653,3.0,7.384757,562.0651,132.0,108.0,108.0,106.0,120.0,Day
2023-10-07 07:45:00,149.6911,11.45638,3.0,7.408151,1257.12,279.0,254.0,248.0,227.0,241.0,Day
2023-10-07 08:00:00,234.1246,12.20055,4.0,7.413537,2318.469,517.0,469.0,464.0,426.0,442.0,Day
2023-10-07 08:15:00,339.2662,13.02538,3.0,7.415767,3654.566,818.0,750.0,735.0,681.0,717.0,Day
2023-10-07 08:30:00,431.6972,14.17902,4.0,7.417381,5116.609,1129.0,1054.0,1020.0,961.0,1020.0,Day
2023-10-07 08:45:00,553.5463,15.44017,4.0,7.410868,6598.06,1440.0,1359.0,1301.0,1269.0,1315.0,Day
2023-10-07 09:00:00,664.681,16.58946,3.0,7.401394,7829.438,1704.0,1607.0,1546.0,1516.0,1563.0,Day
2023-10-07 09:15:00,744.4345,17.85681,1.0,7.398621,8775.021,1910.0,1818.0,1745.0,1676.0,1758.0,Day
2023-10-07 09:30:00,786.5079,19.1884,1.0,7.400932,9178.106,1979.0,1917.0,1825.0,1754.0,1845.0,Day
2023-10-07 09:45:00,793.8582,20.51745,2.0,7.395896,9174.695,1979.0,1899.0,1816.0,1769.0,1850.0,Day
2023-10-07 10:00:00,785.5997,21.90776,3.0,7.385089,9123.017,1970.0,1884.0,1802.0,1761.0,1845.0,Day
2023-10-07 10:15:00,762.881,22.79558,2.0,7.385089,8991.844,1936.0,1853.0,1776.0,1744.0,1823.0,Day
2023-10-07 10:30:00,738.8188,23.86745,2.0,7.382496,8795.396,1895.0,1813.0,1732.0,1706.0,1783.0,Day
2023-10-07 10:45:00,719.8977,24.46144,2.0,7.383491,8647.37,1860.0,1784.0,1701.0,1679.0,1754.0,Day
2023-10-07 11:00:00,698.3803,25.38795,2.0,7.373047,8500.785,1825.0,1747.0,1671.0,1656.0,1730.0,Day
2023-10-07 11:15:00,684.5309,26.29918,2.0,7.370322,8365.016,1789.0,1717.0,1650.0,1634.0,1700.0,Day
2023-10-07 11:30:00,670.1079,27.03703,3.0,7.369891,8199.956,1751.0,1679.0,1616.0,1603.0,1673.0,Day
2023-10-07 11:45:00,650.8743,27.29917,2.0,7.370422,7999.761,1708.0,1639.0,1578.0,1559.0,1631.0,Day
2023-10-07 12:00:00,634.5425,28.09648,3.0,7.366687,7842.888,1678.0,1611.0,1551.0,1524.0,1593.0,Day
2023-10-07 12:15:00,619.7154,28.60321,3.0,7.360903,7676.563,1634.0,1571.0,1518.0,1494.0,1569.0,Day
2023-10-07 12:30:00,602.3837,28.78068,3.0,7.354484,7459.241,1598.0,1529.0,1474.0,1448.0,1518.0,Day
2023-10-07 12:45:00,617.7015,29.77584,2.0,7.346062,7687.03,1651.0,1580.0,1513.0,1487.0,1567.0,Day
2023-10-07 13:00:00,625.0592,30.40007,2.0,7.340279,7741.015,1662.0,1585.0,1528.0,1498.0,1582.0,Day
2023-10-07 13:15:00,628.3314,30.94067,4.0,7.358678,7778.957,1669.0,1592.0,1531.0,1501.0,1589.0,Day
2023-10-07 13:30:00,629.0468,31.80819,3.0,7.354561,7830.411,1684.0,1606.0,1545.0,1513.0,1602.0,Day
2023-10-07 13:45:00,622.1376,31.97936,2.0,7.351677,7780.599,1672.0,1591.0,1534.0,1504.0,1591.0,Day
2023-10-07 14:00:00,620.4006,32.63632,2.0,7.351256,7627.775,1647.0,1556.0,1495.0,1481.0,1571.0,Day
2023-10-07 14:15:00,642.4973,32.76458,1.0,7.372061,7842.341,1690.0,1605.0,1539.0,1515.0,1608.0,Day
2023-10-07 14:30:00,687.4374,33.46788,3.0,7.382656,8279.711,1792.0,1697.0,1627.0,1596.0,1694.0,Day
2023-10-07 14:45:00,710.9721,35.25082,3.0,7.379746,8459.256,1842.0,1734.0,1659.0,1624.0,1734.0,Day
2023-10-07 15:00:00,732.4946,35.42535,2.0,7.374446,8564.229,1868.0,1757.0,1682.0,1642.0,1752.0,Day
2023-10-07 15:15:00,737.0873,35.51715,4.0,7.377127,8583.691,1869.0,1760.0,1687.0,1645.0,1757.0,Day
2023-10-07 15:30:00,747.1396,35.12933,5.0,7.381801,8607.655,1888.0,1771.0,1693.0,1644.0,1752.0,Day
2023-10-07 15:45:00,693.1941,35.32088,7.0,7.382139,8407.643,1839.0,1769.0,1666.0,1585.0,1687.0,Day
2023-10-07 16:00:00,620.8751,35.1675,6.0,7.379815,7934.188,1712.0,1713.0,1590.0,1473.0,1566.0,Day
2023-10-07 16:15:00,527.2125,34.92805,4.0,7.381642,7090.049,1536.0,1542.0,1439.0,1274.0,1409.0,Day
2023-10-07 16:30:00,469.6406,34.70704,3.0,7.393057,6120.699,1327.0,1332.0,1248.0,1079.0,1212.0,Day
2023-10-07 16:45:00,411.0958,34.28114,6.0,7.395967,5129.076,1113.0,1111.0,1057.0,899.0,1014.0,Day
2023-10-07 17:00:00,336.6212,34.94,7.0,7.408387,4090.911,888.0,873.0,855.0,712.0,805.0,Day
2023-10-07 17:15:00,247.8161,33.25596,6.0,7.396283,2939.264,640.0,610.0,633.0,509.0,576.0,Day
2023-10-07 17:30:00,141.9925,30.43051,5.0,7.394663,1777.286,382.0,375.0,402.0,300.0,336.0,Day
2023-10-07 17:45:00,76.15107,28.67547,6.0,7.387695,779.8053,156.0,189.0,187.0,122.0,139.0,Day
2023-10-07 18:00:00,25.63633,27.70526,4.0,7.4009,310.2595,69.0,68.0,67.0,55.0,61.0,Day
2023-10-07 18:15:00,3.986723,25.64168,3.0,7.404792,91.90868,20.0,25.0,21.0,17.0,18.0,Day
2023-10-07 18:30:00,0.03300469,23.78448,2.0,7.411713,0.7981824,3.0,2.0,2.0,2.0,3.0,Night
2023-10-07 18:45:00,0.0,22.26384,0.0,7.42325,-14.90471,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 19:00:00,0.0,21.11618,1.0,7.432995,-15.05515,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 19:15:00,0.0,20.45355,1.0,7.408916,-14.88897,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 19:30:00,0.0,19.50491,1.0,7.403047,-14.88617,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 19:45:00,0.0,18.99241,0.0,7.415881,-14.91608,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 20:00:00,0.0,18.88198,1.0,7.426342,-14.98065,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 20:15:00,0.0,18.76447,1.0,7.414794,-14.92245,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 20:30:00,0.0,18.61209,2.0,7.391172,-14.79599,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 20:45:00,0.0,18.16004,1.0,7.385564,-14.78231,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 21:00:00,0.0,17.64638,2.0,7.391986,-14.83665,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 21:15:00,0.0,17.1736,0.0,7.400129,-14.87943,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 21:30:00,0.0,16.78662,2.0,7.40598,-14.91032,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 21:45:00,0.0,16.45989,2.0,7.416037,-14.94202,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 22:00:00,0.0,16.13843,1.0,7.420361,-14.97034,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 22:15:00,0.0,15.78238,0.0,7.395656,-14.8578,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 22:30:00,0.0,15.59266,2.0,7.403987,-14.88885,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 22:45:00,0.0,15.40159,2.0,7.412664,-14.95016,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 23:00:00,0.0,15.21224,2.0,7.417456,-15.00067,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 23:15:00,0.0,14.93377,2.0,7.381348,-14.7884,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 23:30:00,0.0,14.80446,3.0,7.381517,-14.79228,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 23:45:00,0.0,14.69742,2.0,7.386632,-14.82301,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 00:00:00,0.0,14.56277,3.0,7.392837,-14.88974,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 00:15:00,0.0,14.44952,3.0,7.401802,-14.93262,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 00:30:00,0.0,14.32372,2.0,7.407217,-14.95111,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 00:45:00,0.0,13.89917,2.0,7.411287,-14.98667,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 01:00:00,0.0,13.49379,2.0,7.407852,-14.98764,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 01:15:00,0.0,13.21659,2.0,7.412406,-14.969,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 01:30:00,0.0,13.34912,3.0,7.415544,-14.99705,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 01:45:00,0.0,13.47859,3.0,7.418033,-15.0188,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 02:00:00,0.0,13.48741,3.0,7.419827,-15.01587,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 02:15:00,0.0,13.16652,1.0,7.416482,-15.01093,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 02:30:00,0.0,12.73781,2.0,7.41514,-15.01512,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 02:45:00,0.0,12.70002,2.0,7.418612,-15.02933,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 03:00:00,0.0,12.92195,3.0,7.416723,-15.00816,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 03:15:00,0.0,12.83049,2.0,7.413603,-15.00193,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 03:30:00,0.0,13.10074,3.0,7.415831,-15.01659,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 03:45:00,0.0,13.0401,2.0,7.417235,-15.03472,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 04:00:00,0.0,12.75969,3.0,7.415963,-15.02684,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 04:15:00,0.0,12.39098,2.0,7.416174,-15.02186,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 04:30:00,0.0,12.37418,2.0,7.413236,-15.01614,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 04:45:00,0.0,12.97595,3.0,7.411445,-15.00958,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 05:00:00,0.0,12.74621,1.0,7.403824,-14.95958,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 05:15:00,0.0,12.18104,1.0,7.39894,-14.93958,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 05:30:00,0.0,11.54049,1.0,7.394219,-14.91356,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 05:45:00,0.0,11.05244,0.0,7.39276,-14.90841,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 06:00:00,0.0,10.69471,0.0,7.392952,-14.9382,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 06:15:00,0.0,10.52705,0.0,7.39072,-14.91611,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 06:30:00,0.0,10.41381,1.0,7.384548,-14.88102,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 06:45:00,0.0,10.65549,2.0,7.380106,-15.28008,0.0,0.0,0.0,-1.0,0.0,Night
2023-10-08 07:00:00,1.887162,11.78471,3.0,7.371947,11.62855,5.0,5.0,4.0,4.0,5.0,Day
2023-10-08 07:15:00,23.82553,12.9493,4.0,7.358812,127.1471,30.0,24.0,25.0,27.0,31.0,Day
2023-10-08 07:30:00,108.2688,13.46813,3.0,7.346995,519.2068,119.0,102.0,102.0,94.0,112.0,Day
2023-10-08 07:45:00,190.9901,14.12897,4.0,7.403084,1302.82,299.0,273.0,267.0,225.0,255.0,Day
2023-10-08 08:00:00,229.7923,16.04744,6.0,7.407549,2046.641,467.0,427.0,422.0,362.0,392.0,Day
2023-10-08 08:15:00,291.3333,17.74729,8.0,7.385929,3154.019,711.0,653.0,642.0,562.0,618.0,Day
2023-10-08 08:30:00,418.6711,18.60464,6.0,7.374558,4731.197,1051.0,971.0,950.0,859.0,952.0,Day
2023-10-08 08:45:00,563.4188,19.44193,6.0,7.368971,6425.517,1399.0,1327.0,1285.0,1193.0,1301.0,Day
2023-10-08 09:00:00,682.6218,20.29308,7.0,7.366077,7761.641,1701.0,1611.0,1547.0,1445.0,1565.0,Day
2023-10-08 09:15:00,752.9905,21.12863,6.0,7.350873,8838.747,1939.0,1850.0,1772.0,1630.0,1793.0,Day
2023-10-08 09:30:00,795.669,21.97403,7.0,7.354824,9299.267,1981.0,1971.0,1879.0,1720.0,1895.0,Day
2023-10-08 09:45:00,807.3735,22.70382,6.0,7.35367,9326.061,1980.0,1964.0,1879.0,1742.0,1909.0,Day
2023-10-08 10:00:00,800.7466,23.52802,6.0,7.360919,9288.836,1980.0,1949.0,1865.0,1740.0,1903.0,Day
2023-10-08 10:15:00,784.8901,24.3525,6.0,7.35253,9199.11,1980.0,1919.0,1838.0,1722.0,1886.0,Day
2023-10-08 10:30:00,764.0884,25.13062,6.0,7.349907,9132.586,1977.0,1898.0,1819.0,1710.0,1874.0,Day
2023-10-08 10:45:00,741.6932,25.74306,6.0,7.349408,9008.414,1950.0,1871.0,1793.0,1688.0,1849.0,Day
2023-10-08 11:00:00,721.6832,26.02431,5.0,7.345699,8804.467,1903.0,1828.0,1754.0,1651.0,1807.0,Day
2023-10-08 11:15:00,705.4354,26.60508,3.0,7.341001,8642.416,1863.0,1792.0,1723.0,1620.0,1777.0,Day
2023-10-08 11:30:00,691.572,27.41788,4.0,7.337265,8491.905,1834.0,1762.0,1694.0,1588.0,1745.0,Day
2023-10-08 11:45:00,669.0685,28.51501,5.0,7.334904,8323.703,1796.0,1727.0,1662.0,1554.0,1712.0,Day
2023-10-08 12:00:00,657.9089,28.87892,5.0,7.331479,8247.611,1779.0,1712.0,1648.0,1538.0,1694.0,Day
2023-10-08 12:15:00,644.3578,29.22476,5.0,7.365849,8149.718,1762.0,1697.0,1630.0,1514.0,1670.0,Day
2023-10-08 12:30:00,634.5654,29.47611,6.0,7.405116,8020.389,1732.0,1671.0,1603.0,1489.0,1645.0,Day
2023-10-08 12:45:00,630.9297,30.22254,7.0,7.408009,7925.334,1712.0,1649.0,1583.0,1471.0,1626.0,Day
2023-10-08 13:00:00,629.5787,30.7018,7.0,7.403365,7859.198,1700.0,1632.0,1570.0,1458.0,1615.0,Day
2023-10-08 13:15:00,635.8294,32.72508,6.0,7.396305,7898.113,1711.0,1635.0,1574.0,1465.0,1628.0,Day
2023-10-08 13:30:00,642.7703,32.76114,8.0,7.390071,7990.186,1736.0,1652.0,1591.0,1483.0,1648.0,Day
2023-10-08 13:45:00,650.9437,33.70385,6.0,7.384456,8108.338,1764.0,1675.0,1611.0,1503.0,1676.0,Day
2023-10-08 14:00:00,668.7225,33.58318,7.0,7.378426,8262.287,1804.0,1709.0,1639.0,1528.0,1709.0,Day
2023-10-08 14:15:00,688.9438,33.86646,8.0,7.364006,8332.967,1821.0,1725.0,1652.0,1540.0,1724.0,Day
2023-10-08 14:30:00,712.6497,34.4054,8.0,7.357124,8508.497,1863.0,1761.0,1687.0,1573.0,1758.0,Day
2023-10-08 14:45:00,731.4285,34.77771,7.0,7.353999,8621.317,1891.0,1784.0,1707.0,1593.0,1784.0,Day
2023-10-08 15:00:00,748.6288,35.15508,5.0,7.354513,8676.749,1905.0,1794.0,1716.0,1600.0,1800.0,Day
2023-10-08 15:15:00,765.8303,35.37939,5.0,7.351201,8769.808,1929.0,1816.0,1737.0,1616.0,1811.0,Day
2023-10-08 15:30:00,762.8956,35.49942,5.0,7.356068,8734.937,1927.0,1814.0,1733.0,1603.0,1796.0,Day
2023-10-08 15:45:00,714.6882,34.65546,7.0,7.360973,8532.914,1879.0,1822.0,1709.0,1539.0,1721.0,Day
2023-10-08 16:00:00,629.2029,34.34589,5.0,7.369213,7888.922,1718.0,1724.0,1596.0,1402.0,1569.0,Day
2023-10-08 16:15:00,534.525,34.01376,6.0,7.392479,7112.129,1545.0,1553.0,1449.0,1259.0,1409.0,Day
2023-10-08 16:30:00,480.0139,33.50739,4.0,7.405223,6275.565,1362.0,1369.0,1286.0,1105.0,1239.0,Day
2023-10-08 16:45:00,406.5964,33.75741,6.0,7.40726,5360.432,1164.0,1162.0,1108.0,937.0,1057.0,Day
2023-10-08 17:00:00,336.6093,35.03465,5.0,7.406771,4305.349,938.0,917.0,908.0,749.0,846.0,Day
2023-10-08 17:15:00,256.1678,33.16063,4.0,7.399927,3095.285,677.0,638.0,675.0,534.0,606.0,Day
