Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,"NC1 - Owen Solar - Eaton Inverter #01 - Measured AC Power, avg, (kW)","NC1 - Owen Solar - Eaton Inverter #02 - Measured AC Power, avg, (kW)","NC1 - Owen Solar - Eaton Inverter #03 - Measured AC Power, avg, (kW)",Day/Night
2023-10-07 11:15:00,864.333,21.067,1.767,7643.333,4785.603,1671.067,1652.833,1568.033,Day
2023-10-07 11:30:00,905.0,21.233,1.633,7643.333,4873.357,1672.967,1672.767,1636.167,Day
2023-10-07 11:45:00,941.667,21.967,2.867,7653.333,4906.827,1671.3,1677.5,1667.7,Day
2023-10-07 12:00:00,959.0,21.9,1.2,7650.0,4910.893,1671.033,1677.567,1667.267,Day
2023-10-07 12:15:00,985.667,23.1,1.6,7653.333,4912.447,1670.9,1676.933,1669.1,Day
2023-10-07 12:30:00,1000.667,23.033,1.633,7630.0,4907.197,1670.633,1674.767,1668.8,Day
2023-10-07 12:45:00,1011.333,22.1,2.5,7643.333,4915.383,1672.0,1673.867,1669.033,Day
2023-10-07 13:00:00,1017.667,22.2,2.333,7623.333,4906.423,1675.2,1676.767,1666.9,Day
2023-10-07 13:15:00,1013.667,23.167,1.433,7623.333,4913.29,1673.133,1673.367,1667.1,Day
2023-10-07 13:30:00,1006.667,23.767,1.5,7620.0,4904.157,1672.267,1678.8,1664.5,Day
2023-10-07 13:45:00,991.667,23.433,2.033,7620.0,4908.583,1672.7,1676.533,1668.5,Day
2023-10-07 14:00:00,975.667,24.2,2.133,7626.667,4911.08,1669.767,1676.367,1669.533,Day
2023-10-07 14:15:00,956.0,23.533,1.933,7630.0,4915.62,1670.9,1671.0,1670.367,Day
2023-10-07 14:30:00,934.0,24.267,1.467,7616.667,4907.523,1672.133,1675.933,1669.733,Day
2023-10-07 14:45:00,900.0,23.3,1.867,7620.0,4904.343,1672.9,1675.5,1667.367,Day
2023-10-07 15:00:00,866.667,23.367,2.4,7626.667,4818.287,1656.533,1647.267,1623.6,Day
2023-10-07 15:15:00,825.333,24.567,0.933,7633.333,4616.963,1584.333,1578.0,1559.9,Day
2023-10-07 15:30:00,785.333,22.467,2.833,7620.0,4414.337,1514.533,1502.933,1498.133,Day
2023-10-07 15:45:00,738.667,23.767,2.333,7616.667,4187.673,1428.0,1425.567,1428.3,Day
2023-10-07 16:00:00,690.333,23.8,1.467,7613.333,3928.05,1336.067,1334.233,1341.9,Day
2023-10-07 16:15:00,634.0,22.633,2.7,7613.333,3613.007,1222.667,1225.933,1237.733,Day
2023-10-07 16:30:00,574.333,23.767,2.0,7603.333,3280.353,1105.0,1114.3,1120.633,Day
2023-10-07 16:45:00,514.333,22.6,1.4,7596.667,2947.23,984.8,997.467,1014.933,Day
2023-10-07 17:00:00,449.0,22.4,3.267,7543.333,2570.377,847.467,863.067,886.833,Day
2023-10-07 17:15:00,383.0,21.6,1.867,7550.0,2167.5,707.233,726.667,755.567,Day
2023-10-07 17:30:00,316.667,21.333,2.2,7546.667,1747.82,562.733,585.133,612.533,Day
2023-10-07 17:45:00,250.333,21.1,0.567,7523.333,1315.223,419.867,443.1,475.2,Day
2023-10-07 18:00:00,185.0,20.633,0.633,7510.0,907.627,282.067,302.1,337.467,Day
2023-10-07 18:15:00,121.333,20.7,0.3,7500.0,512.617,148.0,163.4,189.2,Day
2023-10-07 18:30:00,66.333,20.033,0.633,7456.667,167.733,55.9,66.567,55.233,Day
2023-10-07 18:45:00,12.667,17.567,0.0,7456.667,12.29,8.1,9.0,6.333,Day
2023-10-07 19:00:00,-3.333,15.9,0.3,7460.0,-10.71,0.0,0.0,0.0,Night
2023-10-07 19:15:00,-6.667,15.4,0.667,7446.667,-10.143,0.0,0.0,0.0,Night
2023-10-07 19:30:00,-7.0,15.133,0.333,7450.0,-10.157,0.0,0.0,0.0,Night
2023-10-07 19:45:00,-7.0,14.333,0.0,7463.333,-10.157,0.0,0.0,0.0,Night
2023-10-07 20:00:00,-7.333,12.7,0.0,7476.667,-10.203,0.0,0.0,0.0,Night
2023-10-07 20:15:00,-5.667,13.233,0.0,7476.667,-10.233,0.0,0.0,0.0,Night
2023-10-07 20:30:00,-4.0,13.333,0.0,7470.0,-10.23,0.0,0.0,0.0,Night
2023-10-07 20:45:00,-5.333,13.067,0.0,7463.333,-10.21,0.0,0.0,0.0,Night
2023-10-07 21:00:00,-6.0,13.2,0.0,7470.0,-10.23,0.0,0.0,0.0,Night
2023-10-07 21:15:00,-6.0,13.067,0.0,7470.0,-10.243,0.0,0.0,0.0,Night
2023-10-07 21:30:00,-5.333,12.267,0.0,7480.0,-10.247,0.0,0.0,0.0,Night
2023-10-07 21:45:00,-5.333,11.733,0.0,7480.0,-10.263,0.0,0.0,0.0,Night
2023-10-07 22:00:00,-4.667,10.733,0.0,7456.667,-10.18,0.0,0.0,0.0,Night
2023-10-07 22:15:00,-4.333,10.367,0.0,7456.667,-10.187,0.0,0.0,0.0,Night
2023-10-07 22:30:00,-4.667,10.067,0.0,7470.0,-10.23,0.0,0.0,0.0,Night
2023-10-07 22:45:00,-4.667,9.8,0.0,7470.0,-10.203,0.0,0.0,0.0,Night
2023-10-07 23:00:00,-4.0,8.567,0.0,7490.0,-10.273,0.0,0.0,0.0,Night
2023-10-07 23:15:00,-3.333,7.9,0.0,7493.333,-10.29,0.0,0.0,0.0,Night
2023-10-07 23:30:00,-5.0,8.6,0.0,7503.333,-10.28,0.0,0.0,0.0,Night
2023-10-07 23:45:00,-5.333,7.667,0.0,7490.0,-10.287,0.0,0.0,0.0,Night
2023-10-08 00:00:00,-5.333,6.233,0.0,7470.0,-10.257,0.0,0.0,0.0,Night
2023-10-08 00:15:00,-5.0,6.067,0.0,7430.0,-10.09,0.0,0.0,0.0,Night
2023-10-08 00:30:00,-5.333,6.367,0.0,7413.333,-10.053,0.0,0.0,0.0,Night
2023-10-08 00:45:00,-4.667,6.467,0.0,7423.333,-10.073,0.0,0.0,0.0,Night
2023-10-08 01:00:00,-5.0,5.767,0.0,7406.667,-10.043,0.0,0.0,0.0,Night
2023-10-08 01:15:00,-4.333,5.867,0.0,7410.0,-10.053,0.0,0.0,0.0,Night
2023-10-08 01:30:00,-4.667,5.633,0.0,7413.333,-10.07,0.0,0.0,0.0,Night
2023-10-08 01:45:00,-3.667,6.2,0.0,7413.333,-10.053,0.0,0.0,0.0,Night
2023-10-08 02:00:00,-5.0,5.5,0.0,7416.667,-10.07,0.0,0.0,0.0,Night
2023-10-08 02:15:00,-5.0,5.267,0.0,7420.0,-10.1,0.0,0.0,0.0,Night
2023-10-08 02:30:00,-4.0,5.2,0.0,7426.667,-10.097,0.0,0.0,0.0,Night
2023-10-08 02:45:00,-3.667,5.0,0.0,7420.0,-10.113,0.0,0.0,0.0,Night
2023-10-08 03:00:00,-5.333,4.467,0.0,7426.667,-10.097,0.0,0.0,0.0,Night
2023-10-08 03:15:00,-5.0,4.767,0.0,7430.0,-10.117,0.0,0.0,0.0,Night
2023-10-08 03:30:00,-4.667,4.6,0.0,7416.667,-10.08,0.0,0.0,0.0,Night
2023-10-08 03:45:00,-4.667,4.533,0.0,7410.0,-10.08,0.0,0.0,0.0,Night
2023-10-08 04:00:00,-4.667,4.933,0.0,7416.667,-10.08,0.0,0.0,0.0,Night
2023-10-08 04:15:00,-4.333,4.033,0.0,7413.333,-10.077,0.0,0.0,0.0,Night
2023-10-08 04:30:00,-4.333,3.567,0.0,7413.333,-10.093,0.0,0.0,0.0,Night
2023-10-08 04:45:00,-5.0,3.733,0.0,7403.333,-10.067,0.0,0.0,0.0,Night
2023-10-08 05:00:00,-5.0,3.2,0.0,7403.333,-10.06,0.0,0.0,0.0,Night
2023-10-08 05:15:00,-4.0,3.333,0.0,7400.0,-10.067,0.0,0.0,0.0,Night
2023-10-08 05:30:00,-4.333,3.433,0.0,7393.333,-10.023,0.0,0.0,0.0,Night
2023-10-08 05:45:00,-5.0,3.667,0.0,7433.333,-10.077,0.0,0.0,0.0,Night
2023-10-08 06:00:00,-4.667,3.3,0.0,7430.0,-10.083,0.0,0.0,0.0,Night
2023-10-08 06:15:00,-4.667,2.967,0.0,7426.667,-10.067,0.0,0.0,0.0,Night
2023-10-08 06:30:00,-5.0,2.633,0.0,7416.667,-10.083,0.0,0.0,0.0,Night
2023-10-08 06:45:00,-4.333,2.467,0.0,7416.667,-10.087,0.0,0.0,0.0,Night
2023-10-08 07:00:00,-3.667,2.567,0.0,7406.667,-10.073,0.0,0.0,0.0,Night
2023-10-08 07:15:00,-1.667,2.533,0.0,7406.667,-10.07,0.0,0.0,0.0,Night
2023-10-08 07:30:00,6.667,2.2,0.0,7406.667,-0.89,1.533,0.0,0.0,Day
2023-10-08 07:45:00,17.667,2.8,0.0,7393.333,100.877,54.533,51.733,26.3,Day
2023-10-08 08:00:00,31.0,5.4,0.0,7416.667,402.327,167.933,167.0,87.5,Day
2023-10-08 08:15:00,111.333,9.567,0.0,7516.667,828.257,316.833,304.167,217.1,Day
2023-10-08 08:30:00,285.0,13.833,0.0,7523.333,1298.577,487.0,452.367,376.567,Day
2023-10-08 08:45:00,345.333,14.267,0.0,7536.667,1754.9,648.833,599.233,523.367,Day
2023-10-08 09:00:00,410.333,14.033,0.333,7546.667,2191.003,799.933,744.1,665.733,Day
2023-10-08 09:15:00,468.333,17.3,0.0,7553.333,2597.563,942.933,882.033,791.067,Day
2023-10-08 09:30:00,535.333,16.6,0.6,7560.0,3012.653,1091.367,1036.3,930.6,Day
2023-10-08 09:45:00,594.667,16.7,0.767,7586.667,3364.22,1202.9,1157.0,1058.2,Day
2023-10-08 10:00:00,653.667,16.9,1.567,7590.0,3670.623,1307.767,1260.7,1169.6,Day
2023-10-08 10:15:00,706.667,16.167,2.033,7590.0,3980.85,1415.033,1369.933,1277.033,Day
2023-10-08 10:30:00,754.667,16.267,1.767,7583.333,4264.687,1510.833,1468.467,1378.567,Day
2023-10-08 10:45:00,797.333,16.9,1.7,7610.0,4481.367,1578.6,1544.767,1453.433,Day
2023-10-08 11:00:00,843.0,17.5,0.867,7616.667,4694.973,1651.633,1617.267,1529.667,Day
2023-10-08 11:15:00,878.0,18.4,2.033,7610.0,4829.73,1670.833,1668.9,1591.1,Day
2023-10-08 11:30:00,665.667,17.267,3.6,7566.667,3461.827,1136.7,1201.667,1192.9,Day
2023-10-08 11:45:00,936.0,17.767,3.0,7620.0,4914.413,1671.333,1675.8,1667.933,Day
2023-10-08 12:00:00,984.0,18.867,0.833,7573.333,4013.563,1640.2,1260.567,1202.1,Day
2023-10-08 12:15:00,821.333,18.6,2.0,7570.0,3947.277,1333.633,1258.6,1423.8,Day
2023-10-08 12:30:00,1051.333,19.267,3.0,7600.0,4799.497,1563.133,1673.433,1669.667,Day
2023-10-08 12:45:00,1008.0,18.8,3.767,7603.333,4911.08,1672.433,1675.933,1670.167,Day
2023-10-08 13:00:00,1026.0,19.6,3.833,7610.0,4914.097,1673.0,1674.5,1667.133,Day
2023-10-08 13:15:00,629.333,19.433,3.267,7560.0,3544.793,891.4,1262.233,1436.033,Day
2023-10-08 13:30:00,800.667,18.767,1.367,7536.667,2971.573,1013.1,977.0,1043.533,Day
2023-10-08 13:45:00,1048.667,20.4,3.2,7586.667,4581.863,1549.0,1508.167,1629.2,Day
2023-10-08 14:00:00,1049.667,21.367,1.9,7586.667,4662.107,1478.867,1608.167,1669.333,Day
2023-10-08 14:15:00,739.333,20.367,4.033,7583.333,3975.51,1045.533,1473.8,1530.6,Day
2023-10-08 14:30:00,949.667,20.533,2.933,7583.333,4497.003,1474.9,1460.2,1650.967,Day
2023-10-08 14:45:00,687.0,21.2,1.7,7530.0,2878.97,884.667,838.067,1190.1,Day
2023-10-08 15:00:00,789.333,22.233,1.833,7583.333,4479.8,1650.567,1500.033,1444.567,Day
2023-10-08 15:15:00,776.0,21.233,2.433,7573.333,4042.567,1294.967,1270.467,1554.7,Day
2023-10-08 15:30:00,774.667,21.933,1.567,7580.0,4395.693,1499.3,1498.667,1496.167,Day
2023-10-08 15:45:00,723.0,21.033,1.467,7580.0,4131.147,1408.4,1406.6,1407.9,Day
2023-10-08 16:00:00,672.0,21.1,2.633,7560.0,3854.597,1306.533,1310.033,1320.467,Day
2023-10-08 16:15:00,619.667,21.167,2.2,7573.333,3582.97,1207.3,1217.4,1230.467,Day
2023-10-08 16:30:00,560.667,22.7,0.633,7553.333,3243.187,1088.8,1099.167,1108.333,Day
2023-10-08 16:45:00,505.333,21.467,2.433,7540.0,2884.637,947.767,976.8,1002.433,Day
2023-10-08 17:00:00,439.667,21.1,1.533,7540.0,2528.017,832.7,848.567,877.367,Day
2023-10-08 17:15:00,372.0,20.267,2.433,7536.667,2112.143,689.2,707.367,741.033,Day
2023-10-08 17:30:00,306.0,20.067,1.433,7520.0,1690.547,546.367,569.3,600.133,Day
2023-10-08 17:45:00,239.667,19.8,0.767,7500.0,1272.297,404.7,426.233,456.667,Day
2023-10-08 18:00:00,173.667,19.5,0.767,7480.0,859.057,266.833,284.9,319.567,Day
2023-10-08 18:15:00,113.667,18.767,0.433,7456.667,470.833,144.9,150.0,184.567,Day
2023-10-08 18:30:00,59.0,18.2,0.567,7443.333,133.333,46.267,50.033,44.233,Day
2023-10-08 18:45:00,9.667,17.4,0.0,7430.0,4.063,0.0,6.7,8.6,Day
2023-10-08 19:00:00,-5.667,13.933,0.0,7406.667,-10.123,0.0,0.0,0.0,Night
2023-10-08 19:15:00,-6.667,12.567,0.0,7393.333,-10.037,0.0,0.0,0.0,Night
2023-10-08 19:30:00,-5.0,13.3,0.0,7386.667,-10.01,0.0,0.0,0.0,Night
2023-10-08 19:45:00,-6.667,12.333,0.0,7473.333,-10.137,0.0,0.0,0.0,Night
2023-10-08 20:00:00,-6.0,11.267,0.0,7476.667,-10.203,0.0,0.0,0.0,Night
2023-10-08 20:15:00,-5.333,10.967,0.0,7490.0,-10.237,0.0,0.0,0.0,Night
2023-10-08 20:30:00,-5.333,11.467,0.0,7486.667,-10.267,0.0,0.0,0.0,Night
2023-10-08 20:45:00,-4.667,10.433,0.0,7466.667,-10.223,0.0,0.0,0.0,Night
2023-10-08 21:00:00,-3.667,9.367,0.0,7460.0,-10.177,0.0,0.0,0.0,Night
2023-10-08 21:15:00,-5.0,9.933,0.0,7470.0,-10.2,0.0,0.0,0.0,Night
2023-10-08 21:30:00,-6.0,8.0,0.0,7476.667,-10.247,0.0,0.0,0.0,Night
2023-10-08 21:45:00,-5.333,8.633,0.0,7496.667,-10.263,0.0,0.0,0.0,Night
2023-10-08 22:00:00,-5.0,7.3,0.0,7506.667,-10.323,0.0,0.0,0.0,Night
2023-10-08 22:15:00,-4.333,8.1,0.0,7486.667,-10.243,0.0,0.0,0.0,Night
2023-10-08 22:30:00,-3.667,7.567,0.0,7483.333,-10.247,0.0,0.0,0.0,Night
2023-10-08 22:45:00,-4.0,7.0,0.0,7490.0,-10.263,0.0,0.0,0.0,Night
2023-10-08 23:00:00,-3.333,6.233,0.0,7476.667,-10.25,0.0,0.0,0.0,Night
2023-10-08 23:15:00,-4.0,5.5,0.0,7493.333,-10.27,0.0,0.0,0.0,Night
2023-10-08 23:30:00,-4.333,5.9,0.0,7506.667,-10.273,0.0,0.0,0.0,Night
2023-10-08 23:45:00,-3.667,5.767,0.0,7503.333,-10.26,0.0,0.0,0.0,Night
2023-10-09 00:00:00,-3.667,6.367,0.0,7496.667,-10.27,0.0,0.0,0.0,Night
2023-10-09 00:15:00,-4.333,5.7,0.0,7470.0,-10.25,0.0,0.0,0.0,Night
2023-10-09 00:30:00,-3.667,5.933,0.0,7470.0,-10.263,0.0,0.0,0.0,Night
2023-10-09 00:45:00,-4.0,6.633,0.0,7476.667,-10.213,0.0,0.0,0.0,Night
2023-10-09 01:00:00,-4.333,4.967,0.0,7476.667,-10.2,0.0,0.0,0.0,Night
2023-10-09 01:15:00,-4.667,4.7,0.0,7480.0,-10.223,0.0,0.0,0.0,Night
2023-10-09 01:30:00,-4.0,4.8,0.0,7473.333,-10.223,0.0,0.0,0.0,Night
2023-10-09 01:45:00,-4.333,3.933,0.0,7473.333,-10.227,0.0,0.0,0.0,Night
2023-10-09 02:00:00,-4.333,4.233,0.0,7463.333,-10.203,0.0,0.0,0.0,Night
2023-10-09 02:15:00,-3.667,3.733,0.0,7470.0,-10.197,0.0,0.0,0.0,Night
2023-10-09 02:30:00,-4.333,4.033,0.0,7463.333,-10.203,0.0,0.0,0.0,Night
2023-10-09 02:45:00,-4.667,4.067,0.0,7470.0,-10.197,0.0,0.0,0.0,Night
2023-10-09 03:00:00,-4.333,3.9,0.0,7466.667,-10.193,0.0,0.0,0.0,Night
2023-10-09 03:15:00,-4.333,3.0,0.0,7470.0,-10.193,0.0,0.0,0.0,Night
2023-10-09 03:30:00,-4.0,3.3,0.0,7463.333,-10.18,0.0,0.0,0.0,Night
2023-10-09 03:45:00,-3.667,2.933,0.0,7460.0,-10.173,0.0,0.0,0.0,Night
2023-10-09 04:00:00,-4.0,3.267,0.0,7446.667,-10.143,0.0,0.0,0.0,Night
2023-10-09 04:15:00,-4.0,2.867,0.0,7456.667,-10.14,0.0,0.0,0.0,Night
2023-10-09 04:30:00,-4.333,2.767,0.0,7440.0,-10.103,0.0,0.0,0.0,Night
2023-10-09 04:45:00,-4.0,3.167,0.0,7440.0,-10.12,0.0,0.0,0.0,Night
2023-10-09 05:00:00,-4.0,2.7,0.0,7423.333,-10.093,0.0,0.0,0.0,Night
2023-10-09 05:15:00,-4.333,2.767,0.0,7400.0,-10.067,0.0,0.0,0.0,Night
2023-10-09 05:30:00,-4.0,2.867,0.0,7430.0,-10.023,0.0,0.0,0.0,Night
2023-10-09 05:45:00,-4.333,2.933,0.0,7460.0,-10.073,0.0,0.0,0.0,Night
2023-10-09 06:00:00,-4.333,2.867,0.0,7436.667,-10.12,0.0,0.0,0.0,Night
2023-10-09 06:15:00,-4.0,2.567,0.0,7460.0,-10.193,0.0,0.0,0.0,Night
2023-10-09 06:30:00,-4.0,2.367,0.0,7446.667,-10.173,0.0,0.0,0.0,Night
2023-10-09 06:45:00,-4.0,1.933,0.0,7440.0,-10.13,0.0,0.0,0.0,Night
2023-10-09 07:00:00,-3.667,2.5,0.0,7430.0,-10.093,0.0,0.0,0.0,Night
2023-10-09 07:15:00,-1.0,2.2,0.0,7423.333,-10.083,0.0,0.0,0.0,Night
2023-10-09 07:30:00,8.0,2.267,0.0,7440.0,6.17,0.3,8.9,0.0,Day
2023-10-09 07:45:00,20.667,3.133,0.0,7466.667,118.483,44.567,52.067,30.667,Day
2023-10-09 08:00:00,41.667,3.733,0.0,7470.0,222.287,80.733,76.033,67.267,Day
2023-10-09 08:15:00,81.0,4.9,0.0,7490.0,502.847,193.9,138.133,158.367,Day
2023-10-09 08:30:00,109.333,6.9,0.0,7486.667,584.65,204.533,200.6,165.867,Day
2023-10-09 08:45:00,153.667,7.4,0.0,7510.0,813.34,312.867,269.8,235.867,Day
2023-10-09 09:00:00,317.333,9.867,0.0,7533.333,1502.97,536.267,517.9,475.033,Day
2023-10-09 09:15:00,242.667,10.667,0.0,7526.667,1486.22,488.333,551.967,453.133,Day
2023-10-09 09:30:00,446.0,14.167,0.0,7586.667,2685.177,974.9,858.667,886.333,Day
2023-10-09 09:45:00,374.667,14.367,0.0,7580.0,1975.16,656.567,708.067,624.5,Day
2023-10-09 10:00:00,489.667,14.967,0.0,7603.333,2504.737,973.033,888.133,680.133,Day
2023-10-09 10:15:00,589.0,16.967,0.3,7620.0,3202.803,1245.833,1068.233,939.667,Day
2023-10-09 10:30:00,747.333,18.3,0.667,7630.0,4201.667,1457.467,1445.633,1384.667,Day
2023-10-09 10:45:00,748.0,18.633,1.033,7606.667,4107.033,1324.3,1411.6,1442.633,Day
2023-10-09 11:00:00,880.333,18.333,1.1,7636.667,4614.47,1651.933,1544.033,1516.2,Day
2023-10-09 11:15:00,860.333,19.1,2.2,7640.0,4785.213,1670.4,1649.033,1569.567,Day
2023-10-09 11:30:00,888.667,19.367,1.833,7643.333,4872.39,1669.967,1674.833,1626.9,Day
2023-10-09 11:45:00,917.667,19.067,3.333,7643.333,4912.983,1672.233,1677.6,1667.2,Day
2023-10-09 12:00:00,949.0,20.6,2.367,7650.0,4916.52,1674.967,1679.333,1672.167,Day
2023-10-09 12:15:00,1036.333,21.767,1.433,7670.0,4860.663,1668.8,1638.4,1658.3,Day
2023-10-09 12:30:00,815.667,21.267,1.9,7633.333,4224.597,1478.867,1440.1,1390.767,Day
2023-10-09 12:45:00,704.0,20.433,2.733,7650.0,3973.49,1410.433,1401.833,1224.233,Day
2023-10-09 13:00:00,988.333,22.1,3.6,7646.667,4899.42,1672.4,1678.1,1674.9,Day
2023-10-09 13:15:00,979.333,22.533,3.033,7660.0,4913.79,1674.067,1675.933,1671.567,Day
2023-10-09 13:30:00,838.0,22.133,1.867,7630.0,4172.537,1364.133,1426.933,1452.333,Day
2023-10-09 13:45:00,578.667,22.067,3.2,7600.0,3029.893,1025.233,1028.8,1023.567,Day
2023-10-09 14:00:00,896.667,22.033,2.633,7640.0,4277.547,1438.967,1462.5,1471.8,Day
2023-10-09 14:15:00,477.667,21.7,2.4,7593.333,2573.647,897.867,902.0,795.9,Day
2023-10-09 14:30:00,295.0,20.767,2.167,7563.333,1685.153,587.767,574.933,547.267,Day
2023-10-09 14:45:00,248.333,20.733,2.733,7556.667,1478.913,508.767,501.733,482.7,Day
2023-10-09 15:00:00,187.667,19.8,2.467,7536.667,1113.04,384.5,378.167,361.5,Day
2023-10-09 15:15:00,426.667,20.833,1.533,7560.0,2171.517,676.633,746.0,785.2,Day
2023-10-09 15:30:00,679.0,22.5,1.7,7610.0,3011.437,977.033,1024.8,1049.5,Day
2023-10-09 15:45:00,737.333,22.767,1.733,7603.333,3384.22,1188.5,1077.467,1191.9,Day
2023-10-09 16:00:00,485.667,23.267,2.667,7560.0,1910.257,745.2,653.3,530.767,Day
2023-10-09 16:15:00,364.0,22.867,2.267,7543.333,1838.453,482.267,619.933,747.0,Day
2023-10-09 16:30:00,157.333,21.1,2.2,7523.333,896.357,306.233,304.167,296.533,Day
2023-10-09 16:45:00,172.0,21.033,3.033,7506.667,933.983,323.733,315.3,308.667,Day
2023-10-09 17:00:00,368.0,23.033,3.267,7556.667,2252.557,722.667,748.067,785.867,Day
2023-10-09 17:15:00,121.333,21.1,2.467,7513.333,668.25,231.833,225.667,221.5,Day
2023-10-09 17:30:00,145.667,21.167,1.733,7496.667,778.003,265.733,268.733,259.6,Day
2023-10-09 17:45:00,117.333,21.667,0.433,7496.667,618.707,212.033,210.167,190.167,Day
2023-10-09 18:00:00,58.0,21.1,0.0,7473.333,299.547,105.1,107.633,109.067,Day
2023-10-09 18:15:00,27.667,20.067,1.067,7460.0,116.733,47.7,37.9,43.6,Day
2023-10-09 18:30:00,8.333,20.433,0.133,7450.0,10.197,0.0,8.933,8.867,Day
2023-10-09 18:45:00,-1.0,19.7,0.0,7453.333,-11.107,0.0,0.0,0.0,Night
2023-10-09 19:00:00,-3.333,18.3,0.0,7416.667,-10.027,0.0,0.0,0.0,Night
2023-10-09 19:15:00,-3.333,17.2,0.0,7413.333,-10.053,0.0,0.0,0.0,Night
2023-10-09 19:30:00,-3.0,17.267,0.0,7436.667,-10.097,0.0,0.0,0.0,Night
2023-10-09 19:45:00,-2.0,16.867,0.0,7443.333,-10.093,0.0,0.0,0.0,Night
2023-10-09 20:00:00,-2.333,16.567,0.0,7446.667,-10.133,0.0,0.0,0.0,Night
2023-10-09 20:15:00,-2.333,15.8,0.0,7453.333,-10.183,0.0,0.0,0.0,Night
2023-10-09 20:30:00,-2.333,16.1,0.0,7460.0,-10.18,0.0,0.0,0.0,Night
2023-10-09 20:45:00,-2.333,16.267,0.0,7463.333,-10.177,0.0,0.0,0.0,Night
2023-10-09 21:00:00,-2.0,15.9,0.0,7473.333,-10.28,0.0,0.0,0.0,Night
2023-10-09 21:15:00,-3.333,15.2,0.0,7490.0,-10.3,0.0,0.0,0.0,Night
2023-10-09 21:30:00,-4.0,14.167,0.0,7483.333,-10.25,0.0,0.0,0.0,Night
2023-10-09 21:45:00,-4.333,13.9,0.0,7493.333,-10.26,0.0,0.0,0.0,Night
2023-10-09 22:00:00,-3.0,13.767,0.0,7473.333,-10.243,0.0,0.0,0.0,Night
2023-10-09 22:15:00,-2.333,12.967,0.0,7463.333,-10.197,0.0,0.0,0.0,Night
2023-10-09 22:30:00,-1.333,13.5,0.0,7483.333,-10.217,0.0,0.0,0.0,Night
2023-10-09 22:45:00,-0.333,13.133,0.0,7486.667,-10.263,0.0,0.0,0.0,Night
2023-10-09 23:00:00,-4.667,12.533,0.0,7496.667,-10.27,0.0,0.0,0.0,Night
2023-10-09 23:15:00,-5.333,11.767,0.0,7500.0,-10.263,0.0,0.0,0.0,Night
2023-10-09 23:30:00,-3.0,12.1,0.0,7460.0,-10.163,0.0,0.0,0.0,Night
2023-10-09 23:45:00,-1.333,11.833,0.0,7446.667,-10.063,0.0,0.0,0.0,Night
2023-10-10 00:00:00,0.0,12.833,0.0,7456.667,-10.11,0.0,0.0,0.0,Night
2023-10-10 00:15:00,-1.667,13.167,0.0,7456.667,-10.113,0.0,0.0,0.0,Night
2023-10-10 00:30:00,-4.667,12.1,0.0,7460.0,-10.127,0.0,0.0,0.0,Night
2023-10-10 00:45:00,-4.667,11.367,0.0,7463.333,-10.107,0.0,0.0,0.0,Night
2023-10-10 01:00:00,-4.0,11.3,0.0,7466.667,-10.137,0.0,0.0,0.0,Night
2023-10-10 01:15:00,-1.333,11.2,0.0,7473.333,-10.15,0.0,0.0,0.0,Night
2023-10-10 01:30:00,0.0,10.933,0.0,7480.0,-10.163,0.0,0.0,0.0,Night
2023-10-10 01:45:00,-0.667,11.167,0.0,7480.0,-10.177,0.0,0.0,0.0,Night
2023-10-10 02:00:00,-3.333,12.033,0.0,7470.0,-10.14,0.0,0.0,0.0,Night
2023-10-10 02:15:00,-4.333,11.333,0.0,7470.0,-10.143,0.0,0.0,0.0,Night
2023-10-10 02:30:00,-2.667,10.1,0.0,7473.333,-10.153,0.0,0.0,0.0,Night
2023-10-10 02:45:00,-2.667,10.767,0.0,7480.0,-10.16,0.0,0.0,0.0,Night
2023-10-10 03:00:00,-0.667,10.3,0.167,7483.333,-10.167,0.0,0.0,0.0,Night
2023-10-10 03:15:00,-1.333,10.8,0.0,7490.0,-10.183,0.0,0.0,0.0,Night
2023-10-10 03:30:00,-3.0,10.633,0.0,7480.0,-10.173,0.0,0.0,0.0,Night
2023-10-10 03:45:00,-2.667,10.767,0.0,7483.333,-10.153,0.0,0.0,0.0,Night
2023-10-10 04:00:00,-4.0,9.733,0.0,7483.333,-10.153,0.0,0.0,0.0,Night
2023-10-10 04:15:00,-4.0,10.067,0.0,7473.333,-10.167,0.0,0.0,0.0,Night
2023-10-10 04:30:00,-3.333,9.933,0.0,7470.0,-10.13,0.0,0.0,0.0,Night
2023-10-10 04:45:00,-2.667,9.933,0.0,7470.0,-10.11,0.0,0.0,0.0,Night
2023-10-10 05:00:00,-4.333,9.5,0.0,7443.333,-10.057,0.0,0.0,0.0,Night
2023-10-10 05:15:00,-4.0,9.2,0.0,7436.667,-10.023,0.0,0.0,0.0,Night
2023-10-10 05:30:00,-1.333,9.367,0.0,7423.333,-10.037,0.0,0.0,0.0,Night
2023-10-10 05:45:00,-1.667,10.233,0.0,7403.333,-10.083,0.0,0.0,0.0,Night
2023-10-10 06:00:00,-3.0,9.033,0.0,7416.667,-10.067,0.0,0.0,0.0,Night
2023-10-10 06:15:00,-5.0,8.9,0.0,7403.333,-10.103,0.0,0.0,0.0,Night
