Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,Kaiser Creek - Inverter 8 - AC power [W] - P_AC,Kaiser Creek - Inverter 9 - AC power [W] - P_AC,Kaiser Creek - Inverter 6 - AC power [W] - P_AC,Kaiser Creek - Inverter 1 - AC power [W] - P_AC,Kaiser Creek - Inverter 3 - AC power [W] - P_AC,Kaiser Creek - Inverter 4 - AC power [W] - P_AC,Kaiser Creek - Inverter 5 - AC power [W] - P_AC,Kaiser Creek - Inverter 10 - AC power [W] - P_AC,Kaiser Creek - Inverter 7 - AC power [W] - P_AC,Kaiser Creek - Inverter 11 - AC power [W] - P_AC,Kaiser Creek - POA - Irradiance [Wh/m²] - SRAD,Day/Night
2023-10-05 13:45:00,125083.556,35.455,0.0,12590.168,1295351.031,124120.889,129605.667,46666.111,1.0,127438.667,127962.0,127778.888,128844.333,128572.224,1.0,640.995,Day
2023-10-05 14:00:00,127105.667,36.749,0.0,12582.893,1317231.673,125748.445,131924.889,48336.445,1.0,129359.445,129710.556,130787.557,130582.777,131102.777,1.0,654.392,Day
2023-10-05 14:15:00,129588.889,37.743,0.0,12588.92,1343733.86,128084.999,134672.11,49911.999,1.0,131661.111,131954.667,134045.001,133189.333,133954.222,1.0,669.076,Day
2023-10-05 14:30:00,132788.444,38.52,0.0,12572.651,1377404.062,130931.223,138168.111,51501.889,1.0,134719.333,135106.555,137780.223,136326.333,137346.667,1.0,684.518,Day
2023-10-05 14:45:00,136235.556,39.247,0.0,12610.293,1410060.903,134326.443,141872.778,52640.223,1.0,137829.112,138109.112,140960.444,139351.777,140892.555,1.0,701.003,Day
2023-10-05 15:00:00,139223.444,39.305,0.0,12635.514,1439288.551,137214.221,145308.445,53558.999,1.0,140871.222,140927.0,143703.778,142261.778,143977.111,1.0,719.577,Day
2023-10-05 15:15:00,142020.0,40.0,0.0,12572.32,1467899.776,140637.555,148508.334,54016.888,1.0,143466.557,143542.778,145807.889,144799.445,147651.555,1.0,739.012,Day
2023-10-05 15:30:00,142044.112,39.834,0.0,12480.614,1477330.495,142609.555,149762.778,54138.667,1.0,144111.779,144535.556,146450.444,145547.223,150168.111,1.0,732.039,Day
2023-10-05 15:45:00,134272.0,39.343,0.0,12475.28,1410590.435,136750.222,142590.445,53640.445,1.0,136827.333,137430.667,141536.444,138319.223,144307.112,1.0,684.445,Day
2023-10-05 16:00:00,124068.89,37.538,0.0,12480.62,1315141.256,128027.667,132677.999,52709.001,1.0,126636.557,127167.333,134372.333,127917.222,134879.554,1.0,627.559,Day
2023-10-05 16:15:00,110683.555,36.454,0.0,12474.318,1188094.457,116388.555,119445.111,51060.445,1.0,113503.111,113723.666,124241.111,114486.223,122198.89,1.0,557.9,Day
2023-10-05 16:30:00,95247.0,34.946,0.0,12512.655,1043088.56,102674.445,104059.777,48532.0,1.0,98526.0,98850.667,112523.111,99227.888,107897.779,1.0,487.246,Day
2023-10-05 16:45:00,78258.001,32.811,0.0,12526.939,873537.175,86979.336,87038.112,42269.666,1.0,82033.333,82283.111,94927.777,82514.889,91674.557,1.0,415.066,Day
2023-10-05 17:00:00,59991.778,30.808,0.0,12584.345,681694.179,70063.778,68926.665,32058.891,1.0,64130.334,64559.554,70889.444,64656.667,73828.223,1.0,339.283,Day
2023-10-05 17:15:00,41726.001,29.077,0.0,12649.035,501376.529,52405.778,50281.444,28402.667,1.0,45734.113,46164.334,56637.778,46242.888,55033.557,1.0,261.485,Day
2023-10-05 17:30:00,25629.333,27.766,0.0,12619.022,333506.212,35537.889,32604.555,24048.0,1.0,28951.779,29292.333,43757.557,29278.777,37095.333,1.0,185.189,Day
2023-10-05 17:45:00,14669.111,26.512,0.0,12616.948,208551.525,22628.445,19922.334,17675.667,1.0,17141.555,17269.555,33349.778,17152.555,23330.667,1.0,125.138,Day
2023-10-05 18:00:00,8592.222,25.392,0.0,12599.277,119271.429,14439.221,12490.779,9511.889,1.0,10424.0,10345.555,15088.444,10299.111,14730.555,1.0,85.319,Day
2023-10-05 18:15:00,4660.223,23.943,0.0,12619.32,63176.737,8222.223,6891.556,5092.444,1.0,5661.333,5547.999,8411.333,5507.778,7494.667,1.0,48.329,Day
2023-10-05 18:30:00,2079.333,22.485,0.0,12773.859,26528.535,3158.443,2768.445,2472.555,1.0,2458.001,2436.778,4588.889,2313.222,2607.556,1.0,14.304,Day
2023-10-05 18:45:00,599.777,20.081,0.0,12723.528,5214.116,766.887,684.889,230.556,0.0,590.445,583.667,1028.668,605.111,828.445,0.0,1.251,Day
2023-10-05 19:00:00,79.555,17.469,0.0,12674.456,-2702.468,70.445,45.111,45.555,0.0,46.888,47.333,84.667,60.222,75.999,0.0,-4.266,Day
2023-10-05 19:15:00,20.0,15.957,0.0,12690.945,-4534.219,20.0,20.0,20.0,0.0,20.0,18.667,20.0,20.0,20.0,0.0,-4.758,Day
2023-10-05 19:30:00,20.0,15.409,0.0,12695.95,-2495.511,0.0,20.0,20.0,0.0,20.0,0.0,20.0,20.0,20.0,0.0,-3.057,Day
2023-10-05 19:45:00,-999.0,15.024,0.0,12715.766,-2046.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,Unknown
2023-10-05 20:00:00,-999.0,14.389,0.0,12736.483,-2062.809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.089,Unknown
2023-10-05 20:15:00,-999.0,13.486,0.0,12729.653,-2076.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,Unknown
2023-10-05 20:30:00,-999.0,12.743,0.0,12765.435,-2065.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,Unknown
2023-10-05 20:45:00,-999.0,12.603,0.0,12773.819,-1992.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.085,Unknown
2023-10-05 21:00:00,-999.0,13.58,0.0,12741.111,-1869.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.136,Unknown
2023-10-05 21:15:00,-999.0,14.152,0.0,12713.857,-1927.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.077,Unknown
2023-10-05 21:30:00,-999.0,13.435,0.0,12720.569,-1883.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,Unknown
2023-10-05 21:45:00,-999.0,12.827,0.0,12687.087,-1861.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.159,Unknown
2023-10-05 22:00:00,-999.0,12.728,0.0,12676.961,-2414.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,Unknown
2023-10-05 22:15:00,-999.0,12.323,0.0,12684.885,-2539.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,Unknown
2023-10-05 22:30:00,-999.0,12.471,0.0,12688.165,-2009.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.909,Unknown
2023-10-05 22:45:00,-999.0,12.909,0.0,12690.071,-1886.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,Unknown
2023-10-05 23:00:00,-999.0,13.045,0.0,12633.464,-1959.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,Unknown
2023-10-05 23:15:00,-999.0,13.047,0.0,12611.279,-2009.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.737,Unknown
2023-10-05 23:30:00,-999.0,12.467,0.0,12626.601,-2563.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.081,Unknown
2023-10-05 23:45:00,-999.0,12.769,0.0,12662.085,-2302.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.437,Unknown
2023-10-06 00:00:00,-999.0,13.315,0.0,12677.265,-1968.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.951,Unknown
2023-10-06 00:15:00,-999.0,13.841,0.0,12678.305,-1924.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.011,Unknown
2023-10-06 00:30:00,-999.0,14.762,0.0,12661.23,-1864.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.151,Unknown
2023-10-06 00:45:00,-999.0,15.068,0.0,12673.715,-1882.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.208,Unknown
2023-10-06 01:00:00,-999.0,13.907,0.0,12595.272,-2179.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.625,Unknown
2023-10-06 01:15:00,-999.0,13.079,0.0,12543.645,-2544.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.154,Unknown
2023-10-06 01:30:00,-999.0,12.519,0.0,12552.593,-2237.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.755,Unknown
2023-10-06 01:45:00,-999.0,12.563,0.0,12573.885,-1874.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.938,Unknown
2023-10-06 02:00:00,-999.0,12.572,0.0,12571.293,-1881.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,Unknown
2023-10-06 02:15:00,-999.0,11.871,0.0,12537.673,-1870.543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.255,Unknown
2023-10-06 02:30:00,-999.0,11.337,0.0,12526.662,-2419.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.003,Unknown
2023-10-06 02:45:00,-999.0,12.229,0.0,12541.719,-2438.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.011,Unknown
2023-10-06 03:00:00,-999.0,15.997,0.0,12553.539,-1827.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.341,Unknown
2023-10-06 03:15:00,-999.0,15.357,0.0,12564.211,-1808.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.153,Unknown
2023-10-06 03:30:00,-999.0,17.523,0.0,12557.938,-1817.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.549,Unknown
2023-10-06 03:45:00,-999.0,18.774,0.0,12562.032,-1922.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.144,Unknown
2023-10-06 04:00:00,-999.0,17.567,0.0,12546.401,-1912.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.614,Unknown
2023-10-06 04:15:00,-999.0,20.48,0.0,12649.499,-1964.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.053,Unknown
2023-10-06 04:30:00,-999.0,20.125,0.0,12643.535,-1939.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.635,Unknown
2023-10-06 04:45:00,-999.0,17.639,0.0,12661.777,-1932.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.003,Unknown
2023-10-06 05:00:00,-999.0,14.254,0.0,12661.003,-1966.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.178,Unknown
2023-10-06 05:15:00,-999.0,12.012,0.0,12628.979,-2579.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.546,Unknown
2023-10-06 05:30:00,-999.0,11.031,0.0,12574.878,-2477.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.439,Unknown
2023-10-06 05:45:00,-999.0,11.129,0.0,12547.484,-1942.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.005,Unknown
2023-10-06 06:00:00,-999.0,10.606,0.0,12673.971,-2004.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.113,Unknown
2023-10-06 06:15:00,-999.0,9.942,0.0,12694.093,-2468.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.289,Unknown
2023-10-06 06:30:00,-999.0,9.595,0.0,12698.169,-2737.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,Unknown
2023-10-06 06:45:00,-999.0,9.65,0.0,12688.377,-2629.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.754,Unknown
2023-10-06 07:00:00,-999.0,9.924,0.0,12681.647,-2195.263,0.0,20.0,0.0,0.0,0.0,43.33,90.0,55.0,0.0,0.0,-1.0,Unknown
2023-10-06 07:15:00,219.36,8.981,0.0,12584.064,844.475,316.612,254.889,46.582,,248.333,241.333,276.0,227.333,286.888,,0.447,Day
2023-10-06 07:30:00,1083.889,9.096,0.0,12589.6,10737.596,1245.333,1172.444,310.444,1.0,1132.888,1135.999,1171.557,1161.445,1292.556,1.0,6.829,Day
2023-10-06 07:45:00,4040.889,9.695,0.0,12580.068,30240.155,3033.332,4042.666,829.89,1.0,3413.112,2835.111,2746.889,2818.223,3108.779,1.0,108.561,Day
2023-10-06 08:00:00,11050.001,13.49,0.0,12554.317,82104.402,7902.666,12484.889,2640.445,1.0,9073.778,7842.333,5186.889,8394.445,8963.333,1.0,243.926,Day
2023-10-06 08:15:00,34462.221,19.677,0.0,12580.779,279602.764,31623.334,31309.111,7104.111,1.0,26630.889,26667.999,21581.999,26084.444,33481.889,1.0,360.088,Day
2023-10-06 08:30:00,61026.778,26.738,0.0,12562.001,527492.58,55895.778,57846.667,8512.555,1.0,52845.555,52505.667,41274.111,51557.333,53393.444,1.0,484.203,Day
2023-10-06 08:45:00,78075.776,30.612,0.0,12574.209,700053.267,72731.333,80248.111,9103.777,1.0,69862.222,69569.111,51679.555,70069.444,72630.445,1.0,629.877,Day
2023-10-06 09:00:00,85405.111,33.863,0.0,12581.878,777993.777,80273.334,89487.112,9830.001,1.0,78417.667,76802.778,56558.111,77869.889,80660.666,1.0,704.655,Day
2023-10-06 09:15:00,87300.001,35.497,0.0,12615.057,822346.27,82170.333,94702.555,12690.445,1.0,85845.555,79878.445,64088.001,80598.666,82417.335,1.0,725.798,Day
2023-10-06 09:30:00,88468.111,37.105,0.0,12597.329,839244.821,83465.112,96423.223,12651.444,1.0,89166.556,82068.333,64849.443,83230.556,83516.223,1.0,736.611,Day
2023-10-06 09:45:00,128623.778,39.439,0.0,12568.92,1209822.893,126810.001,128920.111,12482.889,1.0,127106.667,126315.667,88566.889,124944.445,132008.889,1.0,740.771,Day
2023-10-06 10:00:00,148118.222,40.749,0.0,12491.107,1434568.678,152617.889,154260.111,12573.001,1.0,147747.888,147761.777,101202.888,149355.333,152121.333,1.0,738.508,Day
2023-10-06 10:15:00,146800.333,40.805,0.0,12494.741,1426072.107,151508.443,152761.555,12558.555,1.0,147023.557,146943.779,100354.332,148749.555,150951.556,1.0,732.131,Day
2023-10-06 10:30:00,144819.332,40.965,0.0,12555.458,1406666.385,149417.778,150482.667,12466.887,1.0,145108.335,145092.667,99133.0,146979.556,148717.777,1.0,722.669,Day
2023-10-06 10:45:00,143168.444,39.147,0.0,12599.311,1393836.141,147588.445,148671.111,13434.0,1.0,143866.667,143876.665,99603.333,145425.109,146776.888,1.0,710.654,Day
2023-10-06 11:00:00,139349.555,40.403,0.0,12582.45,1361584.909,143154.223,144204.333,15386.223,1.0,140347.0,140476.111,99693.778,141858.223,142509.999,1.0,694.165,Day
2023-10-06 11:15:00,135726.777,39.967,0.0,12544.635,1334087.873,138961.556,140016.889,18066.667,1.0,137251.999,137388.667,101100.223,138561.333,138405.223,1.0,677.54,Day
2023-10-06 11:30:00,131756.445,39.808,0.0,12542.644,1304844.921,134423.221,135928.446,21223.0,1.0,133838.223,134162.445,102568.889,135246.001,134167.112,1.0,661.294,Day
2023-10-06 11:45:00,127817.777,40.267,0.0,12508.34,1274675.889,129932.445,131884.446,24400.888,1.0,130101.333,130585.334,104182.333,131554.778,129998.222,1.0,645.549,Day
2023-10-06 12:00:00,124528.556,40.657,0.0,12520.081,1251007.729,126419.111,128485.444,27604.778,1.0,127090.001,127574.889,106005.222,128505.666,126439.555,1.0,631.81,Day
2023-10-06 12:15:00,122549.001,40.657,0.0,12625.821,1235536.11,123626.222,125838.223,30878.446,1.0,125030.999,125463.444,108296.223,126190.555,123892.113,1.0,621.793,Day
2023-10-06 12:30:00,121174.778,40.161,0.0,12607.057,1229564.319,121973.889,124530.443,33946.888,1.0,123695.443,124178.222,111091.556,124834.444,122708.111,1.0,616.461,Day
2023-10-06 12:45:00,119653.779,40.891,0.0,12576.773,1221835.039,120152.556,123206.221,36686.889,1.0,122273.556,122802.333,113196.889,123350.667,121636.889,1.0,614.402,Day
2023-10-06 13:00:00,120117.778,39.771,0.0,12550.546,1231188.163,119977.333,123809.111,39391.778,1.0,122566.777,123047.111,116533.445,123945.888,122116.777,1.0,618.631,Day
2023-10-06 13:15:00,121471.889,38.873,0.0,12581.684,1248358.897,120708.443,125038.888,41998.111,1.0,123948.778,124221.889,120298.889,125119.778,123639.111,1.0,626.293,Day
2023-10-06 13:30:00,122204.334,40.397,0.0,12653.826,1259822.341,121279.778,126211.445,44069.666,1.0,124515.665,124832.89,123141.555,125725.888,124926.667,1.0,635.095,Day
2023-10-06 13:45:00,123518.666,42.289,0.0,12650.231,1274886.088,122150.888,127724.223,45925.445,1.0,125562.666,125836.445,125631.776,126899.777,126496.0,1.0,647.056,Day
2023-10-06 14:00:00,126091.89,42.151,0.0,12662.813,1303711.791,124358.556,130738.334,47923.333,1.0,128196.778,128357.444,129589.444,129564.111,129343.999,1.0,662.115,Day
2023-10-06 14:15:00,128984.445,42.001,0.0,12680.997,1334068.788,126982.665,133967.112,49508.669,1.0,131029.556,130943.555,133171.444,132325.111,132678.0,1.0,678.501,Day
2023-10-06 14:30:00,131808.445,43.275,0.0,12685.115,1363025.321,129623.0,137069.443,50946.0,1.0,133398.221,133520.333,136306.999,134963.223,135814.777,1.0,693.807,Day
2023-10-06 14:45:00,134188.667,45.492,0.0,12712.635,1386358.497,132079.555,139691.222,51773.555,1.0,135497.555,135551.333,138592.667,137041.667,138626.555,1.0,708.015,Day
2023-10-06 15:00:00,137359.445,46.102,0.0,12710.254,1416336.051,135408.111,142976.444,52614.334,1.0,138243.777,138312.223,141204.556,139848.555,142168.889,1.0,726.645,Day
2023-10-06 15:15:00,139951.111,47.101,0.0,12688.931,1442996.436,138461.333,146112.111,53038.89,1.0,140987.778,140832.223,143247.889,142135.777,145174.889,1.0,748.083,Day
2023-10-06 15:30:00,139222.555,47.59,0.0,12686.826,1443591.845,139323.888,146508.889,53104.445,1.0,140854.221,140983.333,143165.667,142143.001,146666.001,1.0,735.055,Day
2023-10-06 15:45:00,131150.0,46.538,0.0,12656.753,1373284.966,133500.445,139041.555,52642.444,1.0,133074.333,133452.222,138094.001,134256.223,140342.112,1.0,685.052,Day
2023-10-06 16:00:00,120654.0,44.745,0.0,12635.272,1277001.923,124669.111,128793.445,51589.112,1.0,122893.001,123090.999,130765.223,123794.222,131108.889,1.0,626.151,Day
2023-10-06 16:15:00,107226.889,42.596,0.0,12664.677,1151092.783,112649.999,115621.444,49970.223,1.0,110121.333,110011.112,120742.667,110791.221,118474.445,1.0,554.851,Day
2023-10-06 16:30:00,92428.667,39.387,0.0,12675.713,1015619.743,99913.111,101432.889,47708.777,1.0,96058.11,96186.444,110225.222,96588.221,105129.889,1.0,485.591,Day
2023-10-06 16:45:00,75687.778,37.168,0.0,12695.877,845826.002,84497.667,84680.666,40736.001,1.0,79486.665,79774.0,91148.223,80243.777,89102.221,1.0,412.717,Day
2023-10-06 17:00:00,57324.111,34.821,0.0,12680.414,654803.098,67433.557,66325.333,31135.001,1.0,61654.223,61851.221,68672.222,61899.223,71103.221,1.0,334.605,Day
2023-10-06 17:15:00,39442.222,32.833,0.0,12675.323,477841.099,50110.001,47863.777,27996.667,1.0,43349.556,43700.889,54796.111,43745.111,52655.777,1.0,256.121,Day
2023-10-06 17:30:00,23627.889,31.063,0.0,12666.754,313940.293,33651.557,30520.779,23329.223,1.0,27090.333,27302.445,42185.667,27178.555,35214.444,1.0,179.37,Day
2023-10-06 17:45:00,13671.777,29.821,0.0,12797.002,198385.385,21943.555,18819.333,16814.001,1.0,16153.445,16317.11,31785.778,16096.666,23136.333,1.0,120.133,Day
2023-10-06 18:00:00,7946.001,28.083,0.0,12789.445,109580.177,13522.555,11672.999,8433.667,1.0,9694.888,9599.889,13226.556,9541.222,13796.445,1.0,79.666,Day
2023-10-06 18:15:00,4238.779,26.369,0.0,12742.564,57887.542,7528.555,6263.11,4942.222,1.0,5132.223,5025.777,7933.111,5027.667,6637.667,1.0,41.686,Day
2023-10-06 18:30:00,1810.666,24.472,0.0,12709.389,22880.644,2648.888,2311.667,2036.667,1.0,2145.555,2237.556,4108.221,1954.221,2187.11,1.0,7.975,Day
2023-10-06 18:45:00,465.111,21.901,0.0,12741.69,4189.685,666.001,537.554,227.779,0.0,497.445,487.889,747.667,531.333,694.0,0.0,0.039,Day
2023-10-06 19:00:00,35.999,19.791,0.0,12755.114,-2747.745,66.444,41.778,22.445,0.0,32.666,38.445,79.557,37.555,88.889,0.0,-4.324,Day
2023-10-06 19:15:00,20.0,18.035,0.0,12769.703,-4051.81,20.0,20.0,20.0,0.0,20.0,17.037,20.0,20.0,20.0,0.0,-4.929,Day
2023-10-06 19:30:00,-999.0,17.228,0.0,12801.572,-2402.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,Unknown
2023-10-06 19:45:00,-999.0,16.405,0.0,12811.549,-2224.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.789,Unknown
2023-10-06 20:00:00,-999.0,15.555,0.0,12802.019,-2229.919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.531,Unknown
2023-10-06 20:15:00,-999.0,14.993,0.0,12759.267,-2093.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.817,Unknown
2023-10-06 20:30:00,-999.0,14.386,0.0,12794.634,-2150.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.524,Unknown
2023-10-06 20:45:00,-999.0,14.155,0.0,12780.882,-2196.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,Unknown
2023-10-06 21:00:00,-999.0,13.663,0.0,12773.417,-2159.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.618,Unknown
2023-10-06 21:15:00,-999.0,13.725,0.0,12775.22,-2180.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.449,Unknown
2023-10-06 21:30:00,-999.0,13.523,0.0,12771.756,-2225.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.661,Unknown
2023-10-06 21:45:00,-999.0,13.756,0.0,12751.091,-2208.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.743,Unknown
2023-10-06 22:00:00,-999.0,13.885,0.0,12699.684,-2110.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.19,Unknown
2023-10-06 22:15:00,-999.0,13.745,0.0,12711.963,-2129.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.987,Unknown
2023-10-06 22:30:00,-999.0,12.804,0.0,12735.851,-2167.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.839,Unknown
2023-10-06 22:45:00,-999.0,12.529,0.0,12614.824,-2116.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.433,Unknown
2023-10-06 23:00:00,-999.0,13.037,0.0,12627.99,-2053.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.312,Unknown
2023-10-06 23:15:00,-999.0,12.231,0.0,12638.143,-1968.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.895,Unknown
2023-10-06 23:30:00,-999.0,11.763,0.0,12676.206,-1934.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.84,Unknown
2023-10-06 23:45:00,-999.0,11.126,0.0,12703.219,-2010.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.303,Unknown
2023-10-07 00:00:00,-999.0,10.768,0.0,12598.66,-1981.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.871,Unknown
2023-10-07 00:15:00,-999.0,10.819,0.0,12630.559,-1980.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.408,Unknown
2023-10-07 00:30:00,-999.0,10.556,0.0,12650.741,-1997.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-07 00:45:00,-999.0,10.498,0.0,12669.929,-2562.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.101,Unknown
2023-10-07 01:00:00,-999.0,10.004,0.0,12682.773,-2552.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.651,Unknown
2023-10-07 01:15:00,-999.0,9.931,0.0,12618.509,-2341.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.109,Unknown
2023-10-07 01:30:00,-999.0,9.838,0.0,12626.011,-1914.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.183,Unknown
2023-10-07 01:45:00,-999.0,9.445,0.0,12648.513,-1897.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.503,Unknown
2023-10-07 02:00:00,-999.0,9.831,0.0,12660.872,-2230.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.877,Unknown
2023-10-07 02:15:00,-999.0,9.698,0.0,12634.02,-2596.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.907,Unknown
2023-10-07 02:30:00,-999.0,9.467,0.0,12615.213,-2619.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.99,Unknown
2023-10-07 02:45:00,-999.0,9.382,0.0,12609.883,-2053.937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown
2023-10-07 03:00:00,-999.0,9.149,0.0,12590.823,-1967.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.13,Unknown
2023-10-07 03:15:00,-999.0,8.727,0.0,12579.815,-2345.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.548,Unknown
2023-10-07 03:30:00,-999.0,8.511,0.0,12590.006,-2690.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.141,Unknown
2023-10-07 03:45:00,-999.0,8.625,0.0,12594.539,-2664.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.723,Unknown
