Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,"Solectria 750kW Inverter - 1, AC Power output","Solectria 750kW Inverter - 2, AC Power output","Solectria 750kW Inverter - 3, AC Power output","Solectria 750kW Inverter - 4, AC Power output",Day/Night
2023-10-15 10:15:00,160.6259,58.12434,6,19997.0,561.0403,114.9981,150.3561,143.2852,156.6484,Day
2023-10-15 10:30:00,284.42,60.17629,5,19997.33,1305.031,257.1081,347.0924,342.3236,367.6061,Day
2023-10-15 10:45:00,117.8949,59.83099,4,19961.33,350.2547,77.62826,94.07748,88.3776,95.98893,Day
2023-10-15 11:00:00,419.8115,60.02941,4,19963.33,1309.816,274.683,355.2962,331.3379,354.7734,Day
2023-10-15 11:15:00,774.1082,65.24668,4,20025.0,2070.161,447.9961,554.5352,522.0032,555.5358,Day
2023-10-15 11:30:00,244.3768,64.17186,4,19963.67,714.1086,153.7311,193.3105,182.168,189.8542,Day
2023-10-15 11:45:00,650.9595,64.15428,5,20008.33,1936.679,401.1927,517.7266,495.2702,531.1595,Day
2023-10-15 12:00:00,502.3182,67.0449,5,20066.67,1716.111,345.7155,454.1745,442.7031,484.5365,Day
2023-10-15 12:15:00,456.6008,67.51971,3,20064.33,1522.444,296.2656,404.0234,396.0241,437.2682,Day
2023-10-15 12:30:00,548.5449,69.29979,4,19978.0,1657.148,379.6172,447.0853,418.8672,423.4629,Day
2023-10-15 12:45:00,317.9126,68.9754,5,19866.0,1031.621,227.9349,275.9915,253.4075,280.7728,Day
2023-10-15 13:00:00,370.0275,68.64118,5,19861.33,1381.951,292.0449,351.0124,353.5397,396.8086,Day
2023-10-15 13:15:00,397.5908,68.93545,4,19832.0,1197.397,278.3503,311.9265,297.319,318.5091,Day
2023-10-15 13:30:00,323.6209,68.71486,5,19823.0,983.0527,223.9447,263.6139,250.3307,252.9453,Day
2023-10-15 13:45:00,300.4967,68.4505,4,19803.33,987.9633,228.7233,254.9779,244.8783,264.5781,Day
2023-10-15 14:00:00,225.668,68.2532,4,19836.67,592.638,128.1439,152.86,152.3307,166.7702,Day
2023-10-15 14:15:00,360.1078,68.76794,4,19839.33,1103.116,268.5931,280.0221,266.8939,292.804,Day
2023-10-15 14:30:00,189.2391,69.40858,4,19829.67,553.8583,138.0807,139.541,138.6673,144.1966,Day
2023-10-15 14:45:00,163.7589,67.78682,4,19758.0,523.9396,147.8958,128.6178,120.9342,132.0963,Day
2023-10-15 15:00:00,200.5091,67.69637,5,19854.0,629.579,156.3848,155.836,154.3444,169.5664,Day
2023-10-15 15:15:00,160.2543,67.46178,3,19878.67,615.909,151.401,150.6471,152.5859,167.0397,Day
2023-10-15 15:30:00,131.9523,67.63235,2,19897.67,409.7707,92.64388,109.2057,103.7201,110.9017,Day
2023-10-15 15:45:00,129.6239,67.37456,2,19855.0,438.926,107.4629,112.513,108.5104,116.8451,Day
2023-10-15 16:00:00,77.11435,66.33234,1,19844.0,205.831,47.00261,55.7168,52.48047,56.85026,Day
2023-10-15 16:15:00,86.99519,65.42417,2,19795.67,269.5237,60.73893,72.24479,68.5332,74.49349,Day
2023-10-15 16:30:00,78.75806,65.04349,2,19786.0,241.6173,56.20833,64.09375,61.26628,66.16732,Day
2023-10-15 16:45:00,69.53479,64.55182,1,19780.0,193.3707,42.92643,52.85482,49.86719,53.69596,Day
2023-10-15 17:00:00,42.61557,63.73487,0,19843.33,118.066,27.20247,32.11328,30.89388,33.96289,Day
2023-10-15 17:15:00,33.99868,63.57854,1,19958.33,118.736,29.12109,33.69792,29.55143,32.94727,Day
2023-10-15 17:30:00,41.85435,63.59941,1,19856.0,126.159,31.13216,36.57878,31.93359,32.32227,Day
2023-10-15 17:45:00,47.30494,64.35278,0,19816.0,118.0543,31.14649,33.42969,30.86133,28.92448,Day
2023-10-15 18:00:00,18.64857,62.91777,0,19759.33,30.72267,10.65039,10.20117,9.386067,8.247396,Day
2023-10-15 18:15:00,7.919203,61.03493,1,19765.33,0.6613333,1.821615,2.410156,1.692708,2.002604,Day
2023-10-15 18:30:00,1.797075,58.24311,0,19848.67,-9.335,0.0,0.0,0.0,0.0,Day
2023-10-15 18:45:00,0.0,55.33209,0,19872.67,-9.356667,0.0,0.0,0.0,0.0,Night
2023-10-15 19:00:00,0.0,53.35249,0,19873.33,-9.354667,0.0,0.0,0.0,0.0,Night
2023-10-15 19:15:00,0.0,51.98515,0,19935.67,-9.429334,0.0,0.0,0.0,0.0,Night
2023-10-15 19:30:00,0.0,51.94995,0,19935.0,-9.417666,0.0,0.0,0.0,0.0,Night
2023-10-15 19:45:00,0.0,51.47395,0,19917.33,-9.406,0.0,0.0,0.0,0.0,Night
2023-10-15 20:00:00,0.0,51.2596,0,19905.0,-9.389,0.0,0.0,0.0,0.0,Night
2023-10-15 20:15:00,0.0,50.49665,0,19888.67,-9.372666,0.0,0.0,0.0,0.0,Night
2023-10-15 20:30:00,0.0,49.90122,0,19861.67,-9.339,0.0,0.0,0.0,0.0,Night
2023-10-15 20:45:00,0.0,50.24534,0,19874.67,-9.348666,0.0,0.0,0.0,0.0,Night
2023-10-15 21:00:00,0.0,50.83087,0,19821.0,-9.291333,0.0,0.0,0.0,0.0,Night
2023-10-15 21:15:00,0.0,51.08862,0,19858.33,-9.329667,0.0,0.0,0.0,0.0,Night
2023-10-15 21:30:00,0.0,51.1253,0,19811.67,-9.278,0.0,0.0,0.0,0.0,Night
2023-10-15 21:45:00,0.0,50.84208,0,19821.0,-9.286333,0.0,0.0,0.0,0.0,Night
2023-10-15 22:00:00,0.0,50.87971,0,19907.67,-9.391,0.0,0.0,0.0,0.0,Night
2023-10-15 22:15:00,0.0,51.10205,0,19851.0,-9.326,0.0,0.0,0.0,0.0,Night
2023-10-15 22:30:00,0.0,51.33323,0,19870.67,-9.341333,0.0,0.0,0.0,0.0,Night
2023-10-15 22:45:00,0.0,51.36595,0,19898.33,-9.375,0.0,0.0,0.0,0.0,Night
2023-10-15 23:00:00,0.0,51.59454,0,19854.33,-9.329333,0.0,0.0,0.0,0.0,Night
2023-10-15 23:15:00,0.0,51.98116,0,19858.0,-9.321,0.0,0.0,0.0,0.0,Night
2023-10-15 23:30:00,0.0,51.85992,0,19896.0,-9.373,0.0,0.0,0.0,0.0,Night
2023-10-15 23:45:00,0.0,51.50556,0,19860.33,-9.331333,0.0,0.0,0.0,0.0,Night
2023-10-16 00:00:00,0.0,51.22321,0,19889.33,-9.366333,0.0,0.0,0.0,0.0,Night
2023-10-16 00:15:00,0.0,51.41451,0,19800.33,-9.26,0.0,0.0,0.0,0.0,Night
2023-10-16 00:30:00,0.0,51.70847,0,19830.0,-9.295333,0.0,0.0,0.0,0.0,Night
2023-10-16 00:45:00,0.0,51.01071,0,19927.0,-9.407333,0.0,0.0,0.0,0.0,Night
2023-10-16 01:00:00,0.0,49.92517,0,19971.67,-9.462,0.0,0.0,0.0,0.0,Night
2023-10-16 01:15:00,0.0,49.04626,0,19976.0,-9.465,0.0,0.0,0.0,0.0,Night
2023-10-16 01:30:00,0.0,48.80583,0,19889.0,-9.359667,0.0,0.0,0.0,0.0,Night
2023-10-16 01:45:00,0.0,49.14891,0,19854.33,-9.325,0.0,0.0,0.0,0.0,Night
2023-10-16 02:00:00,0.0,48.54054,0,19860.0,-9.332,0.0,0.0,0.0,0.0,Night
2023-10-16 02:15:00,0.0,47.44612,0,19824.33,-9.293,0.0,0.0,0.0,0.0,Night
2023-10-16 02:30:00,0.0,47.06528,0,19907.33,-9.394667,0.0,0.0,0.0,0.0,Night
2023-10-16 02:45:00,0.0,46.28072,0,19968.0,-9.458667,0.0,0.0,0.0,0.0,Night
2023-10-16 03:00:00,0.0,45.7803,0,19878.67,-9.363,0.0,0.0,0.0,0.0,Night
2023-10-16 03:15:00,0.0,45.89538,0,19785.0,-9.251,0.0,0.0,0.0,0.0,Night
2023-10-16 03:30:00,0.0,45.54843,0,19742.67,-9.2,0.0,0.0,0.0,0.0,Night
2023-10-16 03:45:00,0.0,45.54857,0,19747.67,-9.203,0.0,0.0,0.0,0.0,Night
2023-10-16 04:00:00,0.0,45.40962,0,19754.33,-9.212667,0.0,0.0,0.0,0.0,Night
2023-10-16 04:15:00,0.0,45.3007,0,19729.33,-9.185,0.0,0.0,0.0,0.0,Night
2023-10-16 04:30:00,0.0,45.18201,0,19707.67,-9.161,0.0,0.0,0.0,0.0,Night
2023-10-16 04:45:00,0.0,45.62268,0,19753.0,-9.214,0.0,0.0,0.0,0.0,Night
2023-10-16 05:00:00,0.0,45.6462,0,19724.0,-9.180667,0.0,0.0,0.0,0.0,Night
2023-10-16 05:15:00,0.0,45.83081,0,19693.33,-9.153334,0.0,0.0,0.0,0.0,Night
2023-10-16 05:30:00,0.0,45.77727,0,19713.0,-9.164667,0.0,0.0,0.0,0.0,Night
2023-10-16 05:45:00,0.0,45.80434,0,19707.33,-9.157333,0.0,0.0,0.0,0.0,Night
2023-10-16 06:00:00,0.0,46.45943,0,19741.67,-9.195333,0.0,0.0,0.0,0.0,Night
2023-10-16 06:15:00,0.0,47.03806,0,19767.67,-9.221,0.0,0.0,0.0,0.0,Night
2023-10-16 06:30:00,0.0,47.31592,1,19946.0,-9.428,0.0,0.0,0.0,0.0,Night
2023-10-16 06:45:00,0.0,47.5433,1,19885.0,-9.356667,0.0,0.0,0.0,0.0,Night
2023-10-16 07:00:00,1.143231,47.69335,1,19887.67,-9.377334,0.0,0.0,0.0,0.0,Day
2023-10-16 07:15:00,10.09056,47.91382,1,19878.0,-9.366,0.0,0.0,0.0,0.0,Day
2023-10-16 07:30:00,17.38759,48.16466,1,19848.67,21.47833,7.68099,5.712891,6.722656,9.013671,Day
2023-10-16 07:45:00,47.58619,48.50306,1,19890.0,124.843,30.4987,33.6582,31.11459,33.22917,Day
2023-10-16 08:00:00,79.65474,48.90144,0,19950.0,169.7403,41.59896,45.07161,40.98177,43.92253,Day
2023-10-16 08:15:00,75.78662,49.33719,0,19976.0,172.312,42.11458,45.75781,41.67773,44.54557,Day
2023-10-16 08:30:00,74.40482,49.73926,0,19953.67,168.286,40.9655,44.76953,40.82552,43.71029,Day
2023-10-16 08:45:00,329.361,49.80285,0,20022.33,307.6233,86.83334,85.53255,57.48112,79.66992,Day
2023-10-16 09:00:00,647.4069,51.40586,0,19941.67,805.677,232.6862,194.6107,200.4785,179.8776,Day
2023-10-16 09:15:00,711.4312,54.47583,0,19904.0,1842.173,476.5078,468.1289,437.7077,467.6439,Day
2023-10-16 09:30:00,717.3226,58.2884,2,19908.67,2164.524,506.097,577.4075,519.1484,574.9876,Day
2023-10-16 09:45:00,734.7834,61.02389,1,19819.33,2245.331,521.3054,597.4147,549.8079,592.2812,Day
2023-10-16 10:00:00,743.6756,62.98953,2,19791.67,2279.087,528.502,604.8561,562.5593,599.5475,Day
2023-10-16 10:15:00,746.7019,65.90353,3,19789.67,2239.132,474.6191,608.2266,570.9811,601.6979,Day
2023-10-16 10:30:00,744.9535,70.72369,3,19788.67,2220.593,460.3353,605.8718,569.6602,601.1341,Day
2023-10-16 10:45:00,737.5042,73.74805,4,19770.0,2204.421,455.8164,602.0892,565.1068,597.7897,Day
2023-10-16 11:00:00,726.7551,72.18791,5,19752.0,2182.284,452.9577,592.8965,560.2754,592.3503,Day
2023-10-16 11:15:00,711.6766,71.0971,4,19720.33,2144.334,448.6374,581.2051,548.778,581.6296,Day
2023-10-16 11:30:00,680.0848,72.32049,3,19773.33,2011.647,441.1341,537.7767,512.4375,536.9401,Day
2023-10-16 11:45:00,455.8024,70.59868,3,19840.0,1555.115,338.7734,372.8926,406.8542,449.0833,Day
2023-10-16 12:00:00,508.2167,70.11655,3,19833.0,1349.364,364.9297,376.4173,302.6139,312.862,Day
2023-10-16 12:15:00,457.9523,72.20036,3,19796.67,1860.36,393.0436,482.9577,479.6914,517.4772,Day
2023-10-16 12:30:00,557.5276,72.7122,3,19789.33,1852.879,392.5736,495.2858,467.1074,511.1927,Day
2023-10-16 12:45:00,449.5475,71.7216,3,19808.33,1255.442,291.2461,327.4844,308.0801,338.3652,Day
2023-10-16 13:00:00,266.3036,70.3121,4,19914.0,881.8134,196.2708,229.3412,229.1634,236.5423,Day
2023-10-16 13:15:00,309.1314,68.63692,4,19910.0,1040.832,236.2819,274.0749,261.9486,276.0573,Day
2023-10-16 13:30:00,182.3087,67.62292,4,19811.67,517.871,117.1621,137.4831,128.4967,138.8268,Day
2023-10-16 13:45:00,294.0531,68.47897,4,19831.33,827.0457,193.2129,213.638,207.3893,220.793,Day
2023-10-16 14:00:00,272.1663,67.7413,3,19801.67,786.9224,193.4382,199.7988,192.3333,206.2832,Day
2023-10-16 14:15:00,277.6935,69.54423,4,19868.33,795.1893,202.6602,194.3268,192.8529,210.0547,Day
2023-10-16 14:30:00,163.6526,68.70353,4,19838.33,559.78,149.3626,136.6322,133.3997,145.1374,Day
2023-10-16 14:45:00,180.405,68.69327,5,19742.67,536.1594,150.4518,131.4661,126.4108,134.1374,Day
2023-10-16 15:00:00,222.0546,69.11184,4,19889.0,740.5673,196.8444,180.2298,176.793,191.4629,Day
2023-10-16 15:15:00,213.9134,70.0799,5,19945.67,786.1707,205.567,192.8197,189.776,204.0319,Day
2023-10-16 15:30:00,94.15424,67.7478,4,19881.33,255.644,56.36523,67.4069,65.99935,72.54688,Day
2023-10-16 15:45:00,92.59312,65.51931,3,19821.33,261.339,58.67839,72.5931,65.9707,69.95703,Day
2023-10-16 16:00:00,82.42868,65.59023,3,19863.67,415.1217,113.0358,101.9369,98.91341,106.2624,Day
2023-10-16 16:15:00,103.9793,67.6142,3,19857.67,584.759,158.6133,140.1836,140.4655,151.1758,Day
2023-10-16 16:30:00,90.05731,68.69732,3,19830.33,365.214,89.37304,88.83723,92.77278,101.2904,Day
2023-10-16 16:45:00,49.7408,66.24354,2,19862.67,118.554,26.96354,33.63997,30.91471,33.21159,Day
2023-10-16 17:00:00,36.58102,64.54665,1,19874.0,79.24033,18.3763,23.62174,21.12956,22.65169,Day
2023-10-16 17:15:00,35.88197,63.42274,0,19866.67,88.109,22.30729,24.83984,22.7194,24.56185,Day
2023-10-16 17:30:00,25.34225,62.08943,0,19961.67,59.77333,16.17383,17.05859,15.84245,17.53581,Day
2023-10-16 17:45:00,21.73421,60.28004,0,19945.33,51.00767,14.49349,15.20052,13.48698,14.77018,Day
2023-10-16 18:00:00,16.0246,59.49023,0,19984.0,29.463,8.972656,9.742838,8.511067,9.529948,Day
2023-10-16 18:15:00,6.184994,58.43153,0,19998.0,-2.918333,96.96937,1.567708,0.8613281,1.154297,Day
2023-10-16 18:30:00,1.162226,57.21081,0,19952.33,-9.416,0.0,0.0,0.0,0.0,Day
2023-10-16 18:45:00,0.0,55.0839,0,19961.33,-9.418333,0.0,0.0,0.0,0.0,Night
2023-10-16 19:00:00,0.0,53.33165,0,19965.0,-9.421333,0.0,0.0,0.0,0.0,Night
2023-10-16 19:15:00,0.0,52.13996,0,19893.67,-9.343333,0.0,0.0,0.0,0.0,Night
2023-10-16 19:30:00,0.0,50.68757,0,19861.33,-9.308,0.0,0.0,0.0,0.0,Night
2023-10-16 19:45:00,0.0,49.68603,0,19866.67,-9.308333,0.0,0.0,0.0,0.0,Night
2023-10-16 20:00:00,0.0,48.98412,0,19784.67,-9.220667,0.0,0.0,0.0,0.0,Night
2023-10-16 20:15:00,0.0,48.28675,0,19802.67,-9.239333,0.0,0.0,0.0,0.0,Night
2023-10-16 20:30:00,0.0,47.92565,0,19815.0,-9.253333,0.0,0.0,0.0,0.0,Night
2023-10-16 20:45:00,0.0,47.6311,0,19827.33,-9.269667,0.0,0.0,0.0,0.0,Night
2023-10-16 21:00:00,0.0,47.26725,0,19862.67,-9.316667,0.0,0.0,0.0,0.0,Night
2023-10-16 21:15:00,0.0,47.4671,0,19855.0,-9.302,0.0,0.0,0.0,0.0,Night
2023-10-16 21:30:00,0.0,48.74965,0,19999.33,-9.474667,0.0,0.0,0.0,0.0,Night
2023-10-16 21:45:00,0.0,50.24836,0,20089.33,-9.584,0.0,0.0,0.0,0.0,Night
2023-10-16 22:00:00,0.0,51.4492,0,20139.67,-9.646667,0.0,0.0,0.0,0.0,Night
2023-10-16 22:15:00,0.0,52.19879,0,20196.67,-9.729333,0.0,0.0,0.0,0.0,Night
2023-10-16 22:30:00,0.0,52.5773,0,20185.67,-9.710333,0.0,0.0,0.0,0.0,Night
2023-10-16 22:45:00,0.0,53.08176,0,20191.0,-9.721,0.0,0.0,0.0,0.0,Night
2023-10-16 23:00:00,0.0,53.38108,0,20235.67,-9.774,0.0,0.0,0.0,0.0,Night
2023-10-16 23:15:00,0.0,53.78098,0,20237.0,-9.776334,0.0,0.0,0.0,0.0,Night
2023-10-16 23:30:00,0.0,54.22339,0,20156.33,-9.667,0.0,0.0,0.0,0.0,Night
2023-10-16 23:45:00,0.0,54.35107,0,20190.33,-9.715333,0.0,0.0,0.0,0.0,Night
2023-10-17 00:00:00,0.0,54.45309,0,20295.33,-9.853333,0.0,0.0,0.0,0.0,Night
2023-10-17 00:15:00,0.0,54.56484,0,20300.67,-9.855,0.0,0.0,0.0,0.0,Night
2023-10-17 00:30:00,0.0,54.56676,0,20307.67,-9.862667,0.0,0.0,0.0,0.0,Night
2023-10-17 00:45:00,0.0,54.41161,0,20190.0,-9.736667,0.0,0.0,0.0,0.0,Night
2023-10-17 01:00:00,0.0,54.60371,0,20065.33,-9.574,0.0,0.0,0.0,0.0,Night
2023-10-17 01:15:00,0.0,54.71234,0,20062.67,-9.562333,0.0,0.0,0.0,0.0,Night
2023-10-17 01:30:00,0.0,54.70508,0,20028.33,-9.52,0.0,0.0,0.0,0.0,Night
2023-10-17 01:45:00,0.0,54.5026,0,20018.33,-9.517,0.0,0.0,0.0,0.0,Night
2023-10-17 02:00:00,0.0,54.53996,0,20013.0,-9.510667,0.0,0.0,0.0,0.0,Night
2023-10-17 02:15:00,0.0,54.51512,0,19969.67,-9.45,0.0,0.0,0.0,0.0,Night
2023-10-17 02:30:00,0.0,54.47773,0,19899.33,-9.366,0.0,0.0,0.0,0.0,Night
2023-10-17 02:45:00,0.0,54.53643,0,19878.33,-9.343333,0.0,0.0,0.0,0.0,Night
2023-10-17 03:00:00,0.0,54.53979,0,19852.33,-9.304667,0.0,0.0,0.0,0.0,Night
2023-10-17 03:15:00,0.0,54.43771,0,19788.0,-9.228666,0.0,0.0,0.0,0.0,Night
2023-10-17 03:30:00,0.0,54.39101,0,19783.33,-9.226,0.0,0.0,0.0,0.0,Night
2023-10-17 03:45:00,0.0,54.34925,0,19763.67,-9.199333,0.0,0.0,0.0,0.0,Night
2023-10-17 04:00:00,0.0,54.26346,0,19777.67,-9.218333,0.0,0.0,0.0,0.0,Night
2023-10-17 04:15:00,0.0,54.16522,0,19757.67,-9.190666,0.0,0.0,0.0,0.0,Night
2023-10-17 04:30:00,0.0,54.14277,0,19749.67,-9.182,0.0,0.0,0.0,0.0,Night
2023-10-17 04:45:00,0.0,53.90663,0,19702.33,-9.128333,0.0,0.0,0.0,0.0,Night
2023-10-17 05:00:00,0.0,53.66166,0,19691.0,-9.114333,0.0,0.0,0.0,0.0,Night
2023-10-17 05:15:00,0.0,52.62139,0,19699.0,-9.123333,0.0,0.0,0.0,0.0,Night
2023-10-17 05:30:00,0.0,50.82446,0,19815.0,-9.255,0.0,0.0,0.0,0.0,Night
2023-10-17 05:45:00,0.0,49.28053,0,19942.33,-9.398,0.0,0.0,0.0,0.0,Night
2023-10-17 06:00:00,0.0,48.4339,0,19966.33,-9.435,0.0,0.0,0.0,0.0,Night
2023-10-17 06:15:00,0.0,47.88043,0,19888.0,-9.337334,0.0,0.0,0.0,0.0,Night
2023-10-17 06:30:00,0.0,46.73047,0,19856.67,-9.313,0.0,0.0,0.0,0.0,Night
2023-10-17 06:45:00,0.0,46.28996,0,19880.33,-9.333,0.0,0.0,0.0,0.0,Night
2023-10-17 07:00:00,1.605966,46.12163,0,19887.0,-9.343667,0.0,0.0,0.0,0.0,Day
2023-10-17 07:15:00,30.1232,46.18993,0,19880.0,-7.249333,0.0,0.4368489,0.7877604,15.15885,Day
2023-10-17 07:30:00,219.9576,46.81969,0,19680.67,9.689333,0.0,6.613932,7.478516,3.485677,Day
2023-10-17 07:45:00,349.1462,47.48455,0,19811.33,30.32467,0.0,11.76953,14.12891,11.70378,Day
2023-10-17 08:00:00,444.0605,48.69594,0,20109.67,58.19367,0.0,23.79362,20.20052,20.98047,Day
2023-10-17 08:15:00,521.7112,50.30466,0,20222.0,89.56367,0.0,36.78776,26.45378,32.86719,Day
2023-10-17 08:30:00,580.9392,51.94559,1,20296.67,166.5807,0.0,67.90104,42.98438,62.4375,Day
2023-10-17 08:45:00,623.3598,53.4123,2,20277.33,267.678,0.0,111.2174,60.15755,104.3718,Day
2023-10-17 09:00:00,658.6761,55.53065,2,20197.0,503.1823,0.0,173.25,176.7057,160.2038,Day
2023-10-17 09:15:00,688.5813,57.5167,3,20130.67,1265.299,0.0,432.0085,409.5853,432.2467,Day
2023-10-17 09:30:00,711.5166,59.40022,2,20125.0,1642.399,0.0,574.0859,513.7097,566.679,Day
2023-10-17 09:45:00,727.1006,61.15924,2,20142.33,1698.717,0.0,588.6172,542.7845,580.8229,Day
2023-10-17 10:00:00,735.1514,62.60656,2,20073.33,1716.974,0.0,592.7031,553.1348,585.8008,Day
2023-10-17 10:15:00,739.0734,65.53877,3,19891.0,1730.925,0.0,595.1387,561.9525,589.095,Day
2023-10-17 10:30:00,736.6066,70.978,2,19811.0,1727.999,0.0,594.5501,561.1179,588.1068,Day
2023-10-17 10:45:00,730.3481,73.86447,3,19809.33,1911.086,216.8802,586.806,554.9017,582.5195,Day
2023-10-17 11:00:00,722.6013,73.75945,4,19854.33,2205.413,511.6751,579.9069,550.767,579.2044,Day
2023-10-17 11:15:00,618.7531,73.20728,3,19862.0,2083.652,450.1719,561.4479,526.2051,560.7116,Day
2023-10-17 11:30:00,619.3812,73.69959,3,19785.33,2054.302,417.1205,532.8802,547.5983,575.4395,Day
2023-10-17 11:45:00,608.2813,71.94164,4,19971.33,1602.914,335.8392,409.4687,405.3587,464.0566,Day
2023-10-17 12:00:00,454.5593,73.16926,3,19962.33,1554.163,324.6068,428.7506,396.9349,415.3568,Day
2023-10-17 12:15:00,596.2432,76.05069,4,19960.0,2049.233,441.4603,551.6667,530.2429,540.748,Day
2023-10-17 12:30:00,520.0865,76.509,4,19843.67,1466.178,315.9284,380.7656,374.3119,407.6882,Day
2023-10-17 12:45:00,334.4508,74.09552,3,19929.67,1100.861,246.8991,301.8516,268.4831,293.5013,Day
2023-10-17 13:00:00,177.6823,71.40925,2,19868.67,464.7307,103.6217,124.9837,116.5352,125.9251,Day
2023-10-17 13:15:00,267.1223,70.81286,2,19782.33,583.0593,132.4935,152.5801,147.2695,157.5306,Day
2023-10-17 13:30:00,124.7728,68.93436,2,19795.67,357.692,80.30079,97.77279,89.91472,95.5371,Day
2023-10-17 13:45:00,115.4881,68.32668,1,19761.33,321.7923,71.01433,86.12239,82.42057,88.0599,Day
2023-10-17 14:00:00,103.4859,67.07568,2,19730.0,301.9667,67.85547,82.63086,75.96615,81.27345,Day
2023-10-17 14:15:00,182.0916,68.17182,2,19849.0,575.685,127.4772,153.9082,145.0573,153.862,Day
2023-10-17 14:30:00,161.5536,68.6208,3,19827.33,492.628,113.418,129.5046,123.5885,132.0677,Day
2023-10-17 14:45:00,160.5894,68.6319,2,19843.0,503.635,125.2292,131.1341,122.3874,130.1667,Day
2023-10-17 15:00:00,205.6648,69.07032,3,19871.33,671.5797,168.7969,172.2129,162.2949,172.5846,Day
2023-10-17 15:15:00,184.4948,69.8475,2,19943.0,584.0187,144.4258,149.8958,142.6185,152.2533,Day
2023-10-17 15:30:00,153.2263,69.11202,3,19876.67,478.6293,115.7611,124.6517,117.9967,126.53,Day
2023-10-17 15:45:00,153.341,68.98013,2,19875.33,486.4763,121.7858,125.4434,118.6725,126.4779,Day
2023-10-17 16:00:00,144.0988,69.15176,1,19912.67,444.9427,104.0957,117.8255,111.1582,118.388,Day
2023-10-17 16:15:00,128.0018,68.89445,1,19839.0,390.6517,88.66602,104.3958,98.86459,105.7005,Day
2023-10-17 16:30:00,111.4591,68.868,1,19849.33,359.4027,90.50781,92.39062,88.27539,94.99805,Day
2023-10-17 16:45:00,100.0036,69.33034,2,19883.67,404.5363,110.5853,97.59115,97.82487,104.7493,Day
2023-10-17 17:00:00,67.74001,68.53499,1,19891.33,192.6667,50.0013,50.83789,47.38281,50.51823,Day
2023-10-17 17:15:00,50.91753,66.92699,1,19966.33,136.589,35.66471,36.94857,33.96419,36.01497,Day
2023-10-17 17:30:00,41.95592,65.12064,0,20017.0,120.9883,32.11458,32.38542,30.26628,32.49349,Day
2023-10-17 17:45:00,35.46818,64.65522,0,19966.33,87.97833,23.83008,24.54557,22.99479,23.32227,Day
2023-10-17 18:00:00,17.94898,64.33731,0,20013.33,37.515,11.52344,11.73568,10.77604,11.08919,Day
2023-10-17 18:15:00,5.81399,62.7795,0,19979.67,-2.646,15.70052,0.9824218,1.151693,1.365234,Day
2023-10-17 18:30:00,0.71944,61.14542,0,19944.33,-9.424,0.0,0.0,0.0,0.0,Night
2023-10-17 18:45:00,0.0,59.25122,0,19981.67,-9.456,0.0,0.0,0.0,0.0,Night
2023-10-17 19:00:00,0.0,57.34022,0,20066.0,-9.542666,0.0,0.0,0.0,0.0,Night
2023-10-17 19:15:00,0.0,55.17535,0,20028.67,-9.496667,0.0,0.0,0.0,0.0,Night
2023-10-17 19:30:00,0.0,54.26454,0,19916.33,-9.370667,0.0,0.0,0.0,0.0,Night
2023-10-17 19:45:00,0.0,53.44017,0,19947.33,-9.407333,0.0,0.0,0.0,0.0,Night
2023-10-17 20:00:00,0.0,52.22941,0,19867.0,-9.313666,0.0,0.0,0.0,0.0,Night
2023-10-17 20:15:00,0.0,51.49522,0,19835.67,-9.276334,0.0,0.0,0.0,0.0,Night
2023-10-17 20:30:00,0.0,50.78402,0,19868.33,-9.314333,0.0,0.0,0.0,0.0,Night
2023-10-17 20:45:00,0.0,50.38771,0,19975.0,-9.446667,0.0,0.0,0.0,0.0,Night
2023-10-17 21:00:00,0.0,49.9623,0,19983.67,-9.453667,0.0,0.0,0.0,0.0,Night
2023-10-17 21:15:00,0.0,49.43125,0,20045.67,-9.530334,0.0,0.0,0.0,0.0,Night
2023-10-17 21:30:00,0.0,49.21144,0,20043.33,-9.532333,0.0,0.0,0.0,0.0,Night
2023-10-17 21:45:00,0.0,48.80644,0,20076.33,-9.569333,0.0,0.0,0.0,0.0,Night
2023-10-17 22:00:00,0.0,49.13676,0,19996.0,-9.472,0.0,0.0,0.0,0.0,Night
2023-10-17 22:15:00,0.0,49.26868,0,19804.67,-9.255333,0.0,0.0,0.0,0.0,Night
2023-10-17 22:30:00,0.0,50.09778,0,19780.0,-9.217667,0.0,0.0,0.0,0.0,Night
2023-10-17 22:45:00,0.0,50.83413,0,19841.67,-9.281333,0.0,0.0,0.0,0.0,Night
2023-10-17 23:00:00,0.0,51.4369,0,19819.67,-9.269333,0.0,0.0,0.0,0.0,Night
2023-10-17 23:15:00,0.0,51.93346,0,19781.0,-9.214334,0.0,0.0,0.0,0.0,Night
2023-10-17 23:30:00,0.0,52.13142,0,19737.67,-9.180667,0.0,0.0,0.0,0.0,Night
2023-10-17 23:45:00,0.0,52.3364,0,19840.33,-9.289667,0.0,0.0,0.0,0.0,Night
2023-10-18 00:00:00,0.0,52.28054,0,19890.0,-9.342667,0.0,0.0,0.0,0.0,Night
2023-10-18 00:15:00,0.0,52.31008,0,19908.0,-9.380333,0.0,0.0,0.0,0.0,Night
