Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,"NC1 - Minnie Solar - Eaton Inverter #01 - Measured AC Power, avg, (kW)","NC1 - Minnie Solar - Eaton Inverter #02 - Measured AC Power, avg, (kW)",Day/Night
2023-10-07 18:15:00,94.333,20.7,1.767,7483.333,67.643,23.033,49.367,Day
2023-10-07 18:30:00,23.667,18.967,0.333,7470.0,-0.177,0.0,1.067,Day
2023-10-07 18:45:00,0.0,16.967,1.3,7463.333,-8.473,0.0,0.0,Night
2023-10-07 19:00:00,-5.0,16.433,1.1,7463.333,-8.01,0.0,0.0,Night
2023-10-07 19:15:00,-6.333,15.8,0.833,7436.667,-7.953,0.0,0.0,Night
2023-10-07 19:30:00,-6.0,15.467,0.867,7450.0,-7.977,0.0,0.0,Night
2023-10-07 19:45:00,-6.333,15.033,1.067,7463.333,-8.037,0.0,0.0,Night
2023-10-07 20:00:00,-6.333,14.6,0.0,7463.333,-8.05,0.0,0.0,Night
2023-10-07 20:15:00,-6.333,14.433,0.0,7486.667,-8.11,0.0,0.0,Night
2023-10-07 20:30:00,-6.0,13.833,0.6,7443.333,-7.93,0.0,0.0,Night
2023-10-07 20:45:00,-6.333,13.267,0.6,7393.333,-7.827,0.0,0.0,Night
2023-10-07 21:00:00,-5.333,12.833,1.133,7416.667,-7.85,0.0,0.0,Night
2023-10-07 21:15:00,-6.0,13.1,1.133,7426.667,-7.903,0.0,0.0,Night
2023-10-07 21:30:00,-6.0,13.067,2.033,7436.667,-7.91,0.0,0.0,Night
2023-10-07 21:45:00,-5.667,12.833,1.0,7446.667,-7.933,0.0,0.0,Night
2023-10-07 22:00:00,-6.0,12.4,0.533,7380.0,-7.793,0.0,0.0,Night
2023-10-07 22:15:00,-6.333,12.0,0.0,7396.667,-7.837,0.0,0.0,Night
2023-10-07 22:30:00,-6.0,11.4,0.0,7413.333,-7.903,0.0,0.0,Night
2023-10-07 22:45:00,-6.0,11.167,0.133,7443.333,-7.933,0.0,0.0,Night
2023-10-07 23:00:00,-6.0,11.0,0.5,7470.0,-8.013,0.0,0.0,Night
2023-10-07 23:15:00,-6.333,10.2,0.0,7476.667,-8.06,0.0,0.0,Night
2023-10-07 23:30:00,-6.0,8.767,0.0,7493.333,-8.103,0.0,0.0,Night
2023-10-07 23:45:00,-5.667,7.5,0.0,7480.0,-8.063,0.0,0.0,Night
2023-10-08 00:00:00,-5.667,6.367,0.0,7486.667,-8.097,0.0,0.0,Night
2023-10-08 00:15:00,-4.0,6.233,0.0,7456.667,-8.01,0.0,0.0,Night
2023-10-08 00:30:00,-4.333,5.833,0.0,7473.333,-8.053,0.0,0.0,Night
2023-10-08 00:45:00,-4.667,6.533,0.0,7476.667,-8.097,0.0,0.0,Night
2023-10-08 01:00:00,-4.0,5.967,0.0,7496.667,-8.11,0.0,0.0,Night
2023-10-08 01:15:00,-5.0,5.433,0.0,7490.0,-8.103,0.0,0.0,Night
2023-10-08 01:30:00,-4.667,5.0,0.0,7493.333,-8.137,0.0,0.0,Night
2023-10-08 01:45:00,-4.667,4.433,0.0,7493.333,-8.127,0.0,0.0,Night
2023-10-08 02:00:00,-4.333,4.1,0.0,7490.0,-8.123,0.0,0.0,Night
2023-10-08 02:15:00,-4.0,4.167,0.0,7500.0,-8.12,0.0,0.0,Night
2023-10-08 02:30:00,-4.0,4.467,0.0,7503.333,-8.14,0.0,0.0,Night
2023-10-08 02:45:00,-4.0,6.2,0.0,7496.667,-8.153,0.0,0.0,Night
2023-10-08 03:00:00,-3.667,7.2,0.0,7503.333,-8.16,0.0,0.0,Night
2023-10-08 03:15:00,-4.667,7.267,0.0,7506.667,-8.16,0.0,0.0,Night
2023-10-08 03:30:00,-5.0,6.933,0.0,7490.0,-8.127,0.0,0.0,Night
2023-10-08 03:45:00,-4.333,6.833,0.0,7496.667,-8.133,0.0,0.0,Night
2023-10-08 04:00:00,-5.0,6.667,0.0,7503.333,-8.133,0.0,0.0,Night
2023-10-08 04:15:00,-6.0,5.833,0.0,7493.333,-8.14,0.0,0.0,Night
2023-10-08 04:30:00,-4.333,5.6,0.0,7496.667,-8.13,0.0,0.0,Night
2023-10-08 04:45:00,-5.0,5.867,0.0,7493.333,-8.073,0.0,0.0,Night
2023-10-08 05:00:00,-4.667,5.933,0.0,7483.333,-8.073,0.0,0.0,Night
2023-10-08 05:15:00,-4.667,6.267,0.0,7470.0,-8.047,0.0,0.0,Night
2023-10-08 05:30:00,-4.667,6.233,0.0,7466.667,-8.04,0.0,0.0,Night
2023-10-08 05:45:00,-4.333,5.8,0.0,7473.333,-8.093,0.0,0.0,Night
2023-10-08 06:00:00,-4.667,5.567,0.0,7473.333,-8.093,0.0,0.0,Night
2023-10-08 06:15:00,-4.667,5.467,0.0,7470.0,-8.057,0.0,0.0,Night
2023-10-08 06:30:00,-4.667,5.767,0.0,7453.333,-7.99,0.0,0.0,Night
2023-10-08 06:45:00,-4.333,5.567,0.0,7433.333,-7.973,0.0,0.0,Night
2023-10-08 07:00:00,-3.667,5.7,0.0,7430.0,-7.943,0.0,0.0,Night
2023-10-08 07:15:00,0.667,6.067,0.0,7413.333,-6.543,0.0,0.0,Night
2023-10-08 07:30:00,8.333,6.233,0.0,7410.0,7.54,17.833,0.0,Day
2023-10-08 07:45:00,16.667,6.767,0.0,7403.333,154.593,124.533,29.067,Day
2023-10-08 08:00:00,23.333,7.3,0.2,7400.0,379.093,250.833,132.433,Day
2023-10-08 08:15:00,28.667,8.433,0.4,7453.333,637.153,367.9,274.2,Day
2023-10-08 08:30:00,34.0,9.133,1.333,7446.667,911.75,494.033,420.267,Day
2023-10-08 08:45:00,40.333,10.1,1.3,7473.333,1187.183,614.833,575.567,Day
2023-10-08 09:00:00,292.333,11.933,0.767,7463.333,1449.457,743.733,716.267,Day
2023-10-08 09:15:00,453.0,15.533,0.867,7480.0,1675.26,857.433,833.267,Day
2023-10-08 09:30:00,514.333,17.1,0.767,7483.333,1887.12,966.867,944.9,Day
2023-10-08 09:45:00,577.667,17.433,1.8,7500.0,2084.373,1068.2,1053.633,Day
2023-10-08 10:00:00,634.333,17.933,1.167,7496.667,2254.44,1154.8,1141.433,Day
2023-10-08 10:15:00,688.667,17.867,1.267,7506.667,2423.447,1240.9,1230.433,Day
2023-10-08 10:30:00,740.667,17.567,1.133,7530.0,2569.217,1314.3,1307.267,Day
2023-10-08 10:45:00,786.667,17.867,2.5,7506.667,2707.423,1384.367,1378.967,Day
2023-10-08 11:00:00,829.333,18.267,2.0,7503.333,2812.393,1437.567,1434.033,Day
2023-10-08 11:15:00,865.333,19.5,0.967,7503.333,2892.63,1474.267,1477.233,Day
2023-10-08 11:30:00,902.333,18.433,2.667,7523.333,2944.85,1503.367,1502.033,Day
2023-10-08 11:45:00,930.333,19.167,1.2,7516.667,2947.033,1501.867,1501.967,Day
2023-10-08 12:00:00,953.0,20.2,1.3,7526.667,2947.06,1500.133,1502.867,Day
2023-10-08 12:15:00,971.667,20.2,0.433,7516.667,2946.547,1502.3,1503.133,Day
2023-10-08 12:30:00,989.667,19.567,1.8,7463.333,2945.817,1501.967,1502.767,Day
2023-10-08 12:45:00,994.667,20.167,2.067,7446.667,2942.227,1502.567,1504.533,Day
2023-10-08 13:00:00,999.0,20.3,1.0,7453.333,2944.337,1503.4,1503.967,Day
2023-10-08 13:15:00,994.333,20.833,1.233,7450.0,2943.42,1505.033,1505.0,Day
2023-10-08 13:30:00,988.333,21.767,0.867,7466.667,2945.03,1501.533,1501.433,Day
2023-10-08 13:45:00,978.333,22.233,2.1,7450.0,2944.103,1502.867,1502.2,Day
2023-10-08 14:00:00,960.667,21.667,1.633,7453.333,2944.26,1503.6,1504.2,Day
2023-10-08 14:15:00,944.333,22.733,1.633,7436.667,2687.17,1344.733,1388.6,Day
2023-10-08 14:30:00,914.333,22.267,1.467,7440.0,2836.76,1437.367,1460.067,Day
2023-10-08 14:45:00,885.0,22.2,1.067,7430.0,2743.693,1390.533,1410.467,Day
2023-10-08 15:00:00,826.0,22.4,2.733,7416.667,2549.947,1296.667,1307.033,Day
2023-10-08 15:15:00,812.0,22.967,0.867,7416.667,2514.467,1270.9,1294.133,Day
2023-10-08 15:30:00,768.667,23.067,1.8,7406.667,2382.837,1205.367,1225.867,Day
2023-10-08 15:45:00,512.667,22.033,1.9,7370.0,1790.687,957.8,842.433,Day
2023-10-08 16:00:00,708.667,22.933,2.167,7413.333,2172.21,1094.633,1118.633,Day
2023-10-08 16:15:00,352.333,21.4,1.333,7403.333,1515.937,848.8,663.767,Day
2023-10-08 16:30:00,592.0,23.533,0.967,7413.333,1684.037,826.0,888.8,Day
2023-10-08 16:45:00,383.667,21.5,2.233,7423.333,1130.887,565.167,578.133,Day
2023-10-08 17:00:00,398.0,24.333,0.867,7413.333,1129.793,561.267,580.3,Day
2023-10-08 17:15:00,298.333,21.333,1.433,7403.333,860.403,429.2,444.1,Day
2023-10-08 17:30:00,243.0,21.067,1.3,7383.333,661.007,328.333,337.667,Day
2023-10-08 17:45:00,171.0,18.267,0.267,7396.667,385.15,176.1,209.9,Day
2023-10-08 18:00:00,129.667,19.833,0.367,7373.333,193.187,66.233,130.033,Day
2023-10-08 18:15:00,84.667,19.733,0.0,7353.333,34.457,19.4,45.633,Day
2023-10-08 18:30:00,22.667,16.267,0.133,7373.333,-9.853,0.0,0.0,Day
2023-10-08 18:45:00,-2.0,12.7,0.0,7370.0,-9.287,0.0,0.0,Night
2023-10-08 19:00:00,-5.333,10.833,0.0,7403.333,-9.323,0.0,0.0,Night
2023-10-08 19:15:00,-5.667,9.733,0.0,7433.333,-9.423,0.0,0.0,Night
2023-10-08 19:30:00,-5.333,8.9,0.0,7420.0,-9.43,0.0,0.0,Night
2023-10-08 19:45:00,-5.0,8.433,0.0,7403.333,-9.467,0.0,0.0,Night
2023-10-08 20:00:00,-4.667,7.967,0.0,7406.667,-9.43,0.0,0.0,Night
2023-10-08 20:15:00,-4.667,7.267,0.0,7446.667,-9.597,0.0,0.0,Night
2023-10-08 20:30:00,-4.333,6.867,0.0,7523.333,-8.797,0.0,0.0,Night
2023-10-08 20:45:00,-4.0,6.7,0.0,7490.0,-8.163,0.0,0.0,Night
2023-10-08 21:00:00,-3.0,6.233,0.0,7463.333,-8.107,0.0,0.0,Night
2023-10-08 21:15:00,-2.0,6.7,0.0,7476.667,-8.173,0.0,0.0,Night
2023-10-08 21:30:00,-2.333,7.2,0.0,7510.0,-8.22,0.0,0.0,Night
2023-10-08 21:45:00,-3.667,7.567,0.0,7510.0,-8.237,0.0,0.0,Night
2023-10-08 22:00:00,-2.333,8.733,0.0,7503.333,-8.217,0.0,0.0,Night
2023-10-08 22:15:00,-3.0,9.4,0.133,7490.0,-8.177,0.0,0.0,Night
2023-10-08 22:30:00,-4.667,9.633,0.0,7490.0,-8.193,0.0,0.0,Night
2023-10-08 22:45:00,-5.667,8.667,0.0,7490.0,-8.187,0.0,0.0,Night
2023-10-08 23:00:00,-5.333,7.5,0.0,7496.667,-8.167,0.0,0.0,Night
2023-10-08 23:15:00,-5.0,6.633,0.0,7500.0,-8.183,0.0,0.0,Night
2023-10-08 23:30:00,-4.667,5.8,0.0,7473.333,-8.153,0.0,0.0,Night
2023-10-08 23:45:00,-4.667,5.3,0.0,7403.333,-7.993,0.0,0.0,Night
2023-10-09 00:00:00,-4.333,4.6,0.0,7403.333,-7.97,0.0,0.0,Night
2023-10-09 00:15:00,-4.0,4.267,0.0,7416.667,-7.99,0.0,0.0,Night
2023-10-09 00:30:00,-2.667,4.267,0.0,7423.333,-7.997,0.0,0.0,Night
2023-10-09 00:45:00,-3.0,4.333,0.0,7426.667,-8.04,0.0,0.0,Night
2023-10-09 01:00:00,-3.0,4.567,0.0,7430.0,-8.06,0.0,0.0,Night
2023-10-09 01:15:00,-3.667,4.767,0.0,7450.0,-8.077,0.0,0.0,Night
2023-10-09 01:30:00,-5.0,4.5,0.0,7440.0,-8.09,0.0,0.0,Night
2023-10-09 01:45:00,-4.667,3.833,0.0,7436.667,-8.05,0.0,0.0,Night
2023-10-09 02:00:00,-4.667,3.4,0.0,7423.333,-8.037,0.0,0.0,Night
2023-10-09 02:15:00,-3.667,3.133,0.0,7433.333,-8.033,0.0,0.0,Night
2023-10-09 02:30:00,-4.0,3.233,0.0,7433.333,-8.033,0.0,0.0,Night
2023-10-09 02:45:00,-4.333,2.8,0.0,7430.0,-8.033,0.0,0.0,Night
2023-10-09 03:00:00,-3.667,2.467,0.0,7420.0,-8.023,0.0,0.0,Night
2023-10-09 03:15:00,-3.667,2.5,0.0,7423.333,-8.013,0.0,0.0,Night
2023-10-09 03:30:00,-4.0,2.267,0.0,7416.667,-7.993,0.0,0.0,Night
2023-10-09 03:45:00,-4.0,2.1,0.0,7410.0,-7.993,0.0,0.0,Night
2023-10-09 04:00:00,-3.667,2.033,0.0,7393.333,-8.0,0.0,0.0,Night
2023-10-09 04:15:00,-2.667,2.067,0.0,7396.667,-7.95,0.0,0.0,Night
2023-10-09 04:30:00,-3.667,2.0,0.0,7376.667,-7.893,0.0,0.0,Night
2023-10-09 04:45:00,-3.667,1.833,0.0,7356.667,-7.85,0.0,0.0,Night
2023-10-09 05:00:00,-3.0,1.8,0.0,7350.0,-7.823,0.0,0.0,Night
2023-10-09 05:15:00,-4.333,2.0,0.0,7350.0,-7.827,0.0,0.0,Night
2023-10-09 05:30:00,-3.667,1.567,0.0,7353.333,-7.817,0.0,0.0,Night
2023-10-09 05:45:00,-3.667,1.4,0.0,7380.0,-7.907,0.0,0.0,Night
2023-10-09 06:00:00,-4.0,1.267,0.0,7430.0,-7.937,0.0,0.0,Night
2023-10-09 06:15:00,-3.667,1.133,0.0,7433.333,-8.017,0.0,0.0,Night
2023-10-09 06:30:00,-3.667,1.0,0.0,7386.667,-7.923,0.0,0.0,Night
2023-10-09 06:45:00,-3.667,0.8,0.0,7380.0,-7.88,0.0,0.0,Night
2023-10-09 07:00:00,-2.333,0.767,0.0,7430.0,-8.06,0.0,0.0,Night
2023-10-09 07:15:00,1.333,0.9,0.0,7426.667,-5.89,0.0,0.0,Day
2023-10-09 07:30:00,9.333,1.167,0.0,7383.333,6.793,9.367,6.033,Day
2023-10-09 07:45:00,18.333,1.533,0.0,7406.667,129.29,88.767,28.7,Day
2023-10-09 08:00:00,25.667,2.033,0.0,7416.667,367.96,247.367,123.667,Day
2023-10-09 08:15:00,33.5,3.0,0.0,7450.0,611.447,353.133,266.3,Day
2023-10-09 08:30:00,36.0,4.267,0.0,7500.0,893.37,481.533,416.433,Day
2023-10-09 08:45:00,43.5,5.433,0.0,7526.667,1153.27,604.833,557.233,Day
2023-10-09 09:00:00,280.333,9.7,0.467,7516.667,1404.377,725.167,691.267,Day
2023-10-09 09:15:00,440.333,16.2,0.967,7526.667,1645.377,838.1,820.167,Day
2023-10-09 09:30:00,498.0,17.667,0.5,7513.333,1847.887,944.4,925.833,Day
2023-10-09 09:45:00,558.667,19.367,0.933,7530.0,2013.113,1029.2,1016.6,Day
2023-10-09 10:00:00,614.0,21.5,0.367,7530.0,2165.72,1108.233,1096.633,Day
2023-10-09 10:15:00,665.667,22.767,0.0,7533.333,2304.507,1177.633,1169.8,Day
2023-10-09 10:30:00,717.0,22.8,0.0,7486.667,2443.573,1250.133,1241.867,Day
2023-10-09 10:45:00,762.333,22.767,1.533,7503.333,2561.973,1310.533,1304.267,Day
2023-10-09 11:00:00,805.667,22.8,1.1,7526.667,2668.973,1364.3,1360.533,Day
2023-10-09 11:15:00,844.0,21.8,2.167,7526.667,2774.61,1416.367,1417.867,Day
2023-10-09 11:30:00,877.333,22.667,1.9,7536.667,2840.297,1446.5,1456.533,Day
2023-10-09 11:45:00,905.333,22.467,1.833,7500.0,2900.163,1482.8,1493.4,Day
2023-10-09 12:00:00,928.333,22.5,2.833,7460.0,2941.05,1498.567,1505.067,Day
2023-10-09 12:15:00,948.0,23.1,1.8,7466.667,2942.293,1501.633,1502.567,Day
2023-10-09 12:30:00,962.667,23.667,1.667,7460.0,2944.98,1502.1,1502.167,Day
2023-10-09 12:45:00,969.667,23.2,2.233,7466.667,2943.683,1500.667,1503.9,Day
2023-10-09 13:00:00,973.0,23.167,2.2,7463.333,2945.89,1502.9,1502.167,Day
2023-10-09 13:15:00,954.0,24.267,2.467,7446.667,2911.513,1485.8,1488.067,Day
2023-10-09 13:30:00,975.667,24.467,2.533,7446.667,2939.453,1501.033,1500.467,Day
2023-10-09 13:45:00,828.333,24.8,1.1,7423.333,2479.363,1241.8,1284.0,Day
2023-10-09 14:00:00,980.333,24.533,2.1,7453.333,2791.747,1422.9,1428.033,Day
2023-10-09 14:15:00,899.333,25.1,2.567,7436.667,2756.55,1400.7,1418.067,Day
2023-10-09 14:30:00,862.667,25.233,1.2,7423.333,2662.253,1352.433,1369.867,Day
2023-10-09 14:45:00,846.0,26.0,1.633,7440.0,2601.667,1318.967,1340.533,Day
2023-10-09 15:00:00,791.333,25.4,2.533,7423.333,2424.64,1229.267,1247.267,Day
2023-10-09 15:15:00,685.333,26.033,1.9,7396.667,2131.73,1076.0,1082.233,Day
2023-10-09 15:30:00,711.667,25.833,2.167,7386.667,2160.877,1090.433,1112.467,Day
2023-10-09 15:45:00,217.333,22.767,0.833,7370.0,657.353,336.9,330.133,Day
2023-10-09 16:00:00,446.333,23.767,1.933,7410.0,1296.523,651.567,681.767,Day
2023-10-09 16:15:00,223.667,23.067,1.333,7383.333,668.073,350.133,325.833,Day
2023-10-09 16:30:00,144.667,21.1,1.033,7370.0,463.52,235.1,235.1,Day
2023-10-09 16:45:00,157.0,21.0,1.333,7373.333,492.323,250.0,248.8,Day
2023-10-09 17:00:00,159.0,21.567,0.5,7400.0,496.757,245.2,258.467,Day
2023-10-09 17:15:00,278.333,23.633,1.667,7416.667,749.15,379.2,373.2,Day
2023-10-09 17:30:00,122.0,22.5,1.4,7386.667,398.13,207.433,193.067,Day
2023-10-09 17:45:00,110.0,21.933,0.9,7370.0,262.173,118.667,142.1,Day
2023-10-09 18:00:00,33.333,20.0,1.2,7393.333,55.127,36.1,42.833,Day
2023-10-09 18:15:00,23.333,19.4,0.0,7373.333,35.683,20.967,20.0,Day
2023-10-09 18:30:00,5.333,18.467,0.0,7370.0,-7.783,0.0,0.0,Day
2023-10-09 18:45:00,-1.667,17.4,0.0,7366.667,-7.79,0.0,0.0,Night
2023-10-09 19:00:00,-3.0,15.833,0.0,7366.667,-7.857,0.0,0.0,Night
2023-10-09 19:15:00,-2.333,15.2,0.0,7393.333,-7.923,0.0,0.0,Night
2023-10-09 19:30:00,-2.0,14.7,0.0,7420.0,-7.997,0.0,0.0,Night
2023-10-09 19:45:00,-2.0,14.433,0.0,7430.0,-8.073,0.0,0.0,Night
2023-10-09 20:00:00,-2.0,14.233,0.0,7436.667,-8.077,0.0,0.0,Night
2023-10-09 20:15:00,-3.0,14.033,0.0,7463.333,-8.113,0.0,0.0,Night
2023-10-09 20:30:00,-2.667,13.8,0.0,7463.333,-8.163,0.0,0.0,Night
2023-10-09 20:45:00,-2.0,13.567,0.0,7476.667,-8.17,0.0,0.0,Night
2023-10-09 21:00:00,-2.0,13.4,0.0,7496.667,-8.21,0.0,0.0,Night
2023-10-09 21:15:00,-2.0,13.1,0.0,7516.667,-8.253,0.0,0.0,Night
2023-10-09 21:30:00,-4.333,12.5,0.0,7493.333,-8.187,0.0,0.0,Night
2023-10-09 21:45:00,-4.0,11.767,0.0,7510.0,-8.233,0.0,0.0,Night
2023-10-09 22:00:00,-2.333,11.233,0.0,7460.0,-8.133,0.0,0.0,Night
2023-10-09 22:15:00,-2.0,11.167,0.0,7466.667,-8.157,0.0,0.0,Night
2023-10-09 22:30:00,-2.333,11.067,0.0,7483.333,-8.153,0.0,0.0,Night
2023-10-09 22:45:00,-1.0,11.267,0.0,7503.333,-8.137,0.0,0.0,Night
2023-10-09 23:00:00,-1.333,11.433,0.0,7493.333,-8.103,0.0,0.0,Night
2023-10-09 23:15:00,-1.333,11.6,0.0,7490.0,-8.11,0.0,0.0,Night
2023-10-09 23:30:00,-2.667,11.367,0.0,7460.0,-8.037,0.0,0.0,Night
2023-10-09 23:45:00,-3.0,11.033,0.0,7380.0,-7.85,0.0,0.0,Night
2023-10-10 00:00:00,-2.333,10.733,0.0,7396.667,-7.88,0.0,0.0,Night
2023-10-10 00:15:00,-3.667,10.233,0.0,7420.0,-7.943,0.0,0.0,Night
2023-10-10 00:30:00,-2.333,9.933,0.0,7416.667,-7.95,0.0,0.0,Night
2023-10-10 00:45:00,-2.0,9.833,0.0,7420.0,-7.96,0.0,0.0,Night
2023-10-10 01:00:00,-2.333,9.933,0.0,7433.333,-8.003,0.0,0.0,Night
2023-10-10 01:15:00,-3.667,9.6,0.0,7443.333,-8.03,0.0,0.0,Night
2023-10-10 01:30:00,-2.333,9.367,0.0,7446.667,-8.027,0.0,0.0,Night
2023-10-10 01:45:00,-2.667,9.233,0.0,7440.0,-8.027,0.0,0.0,Night
2023-10-10 02:00:00,-3.333,9.0,0.0,7436.667,-8.033,0.0,0.0,Night
2023-10-10 02:15:00,-1.667,8.733,0.0,7440.0,-8.063,0.0,0.0,Night
2023-10-10 02:30:00,-0.333,9.2,0.0,7440.0,-8.063,0.0,0.0,Night
2023-10-10 02:45:00,-1.333,9.733,0.0,7443.333,-8.077,0.0,0.0,Night
2023-10-10 03:00:00,-2.333,9.7,0.0,7443.333,-8.083,0.0,0.0,Night
2023-10-10 03:15:00,-3.0,9.267,0.0,7450.0,-8.08,0.0,0.0,Night
2023-10-10 03:30:00,-3.0,8.9,0.0,7446.667,-8.053,0.0,0.0,Night
2023-10-10 03:45:00,-1.667,8.667,0.0,7436.667,-8.057,0.0,0.0,Night
2023-10-10 04:00:00,-0.667,8.967,0.0,7430.0,-8.043,0.0,0.0,Night
2023-10-10 04:15:00,-1.333,9.333,0.0,7440.0,-8.023,0.0,0.0,Night
2023-10-10 04:30:00,-2.333,9.3,0.0,7420.0,-8.027,0.0,0.0,Night
2023-10-10 04:45:00,-3.333,9.0,0.0,7410.0,-7.973,0.0,0.0,Night
2023-10-10 05:00:00,-3.0,8.533,0.0,7386.667,-7.887,0.0,0.0,Night
2023-10-10 05:15:00,-3.0,8.067,0.0,7363.333,-7.873,0.0,0.0,Night
2023-10-10 05:30:00,-3.333,7.733,0.0,7350.0,-7.777,0.0,0.0,Night
2023-10-10 05:45:00,-3.0,7.5,0.0,7370.0,-7.94,0.0,0.0,Night
2023-10-10 06:00:00,-3.333,7.3,0.0,7373.333,-7.893,0.0,0.0,Night
2023-10-10 06:15:00,-3.667,6.767,0.0,7370.0,-7.887,0.0,0.0,Night
2023-10-10 06:30:00,-3.333,6.767,0.0,7433.333,-8.043,0.0,0.0,Night
2023-10-10 06:45:00,-2.667,6.333,0.0,7350.0,-7.787,0.0,0.0,Night
2023-10-10 07:00:00,-2.333,6.3,0.0,7356.667,-7.82,0.0,0.0,Night
2023-10-10 07:15:00,0.333,6.0,0.0,7366.667,-7.823,0.0,0.0,Night
2023-10-10 07:30:00,8.667,6.2,0.0,7370.0,-0.837,8.867,0.0,Day
2023-10-10 07:45:00,21.333,6.5,0.0,7380.0,96.66,79.8,24.5,Day
2023-10-10 08:00:00,31.333,7.1,0.0,7396.667,273.52,207.7,75.033,Day
2023-10-10 08:15:00,41.5,7.933,0.0,7430.0,537.777,317.3,230.433,Day
2023-10-10 08:30:00,45.0,8.933,0.0,7433.333,776.89,422.767,364.2,Day
2023-10-10 08:45:00,62.0,10.5,0.0,7470.0,1024.66,537.233,497.2,Day
2023-10-10 09:00:00,261.333,13.267,0.0,7483.333,1251.46,649.933,614.9,Day
2023-10-10 09:15:00,409.667,19.167,0.0,7506.667,1502.967,768.7,744.867,Day
2023-10-10 09:30:00,518.0,25.467,0.0,7533.333,1880.353,962.6,945.6,Day
2023-10-10 09:45:00,599.333,26.233,0.0,7513.333,1944.673,985.033,979.267,Day
2023-10-10 10:00:00,455.333,24.567,0.0,7473.333,1779.73,932.367,842.933,Day
2023-10-10 10:15:00,550.0,25.433,0.0,7466.667,1820.827,964.033,879.3,Day
2023-10-10 10:30:00,695.0,26.2,0.0,7510.0,2295.54,1192.633,1148.833,Day
2023-10-10 10:45:00,615.0,27.967,0.0,7493.333,2033.11,1041.3,1029.267,Day
2023-10-10 11:00:00,784.667,27.733,0.0,7486.667,2538.477,1327.333,1256.333,Day
2023-10-10 11:15:00,824.667,28.833,0.433,7483.333,2636.79,1348.367,1345.833,Day
2023-10-10 11:30:00,757.333,28.2,0.0,7470.0,2359.11,1237.533,1138.8,Day
2023-10-10 11:45:00,739.0,28.6,0.0,7466.667,2266.593,1162.933,1164.0,Day
2023-10-10 12:00:00,920.333,27.867,0.5,7513.333,2855.893,1455.067,1461.367,Day
2023-10-10 12:15:00,920.333,28.633,0.567,7480.0,2717.233,1413.7,1364.433,Day
2023-10-10 12:30:00,950.667,28.3,0.733,7496.667,2890.0,1470.767,1482.367,Day
2023-10-10 12:45:00,697.333,27.467,1.033,7430.0,1846.913,935.733,917.9,Day
2023-10-10 13:00:00,989.0,29.467,0.0,7463.333,2670.797,1384.867,1336.767,Day
2023-10-10 13:15:00,986.0,29.567,1.133,7456.667,2663.373,1354.333,1354.6,Day
2023-10-10 13:30:00,730.0,28.7,0.7,7383.333,1701.383,869.2,832.667,Day
2023-10-10 13:45:00,439.667,26.3,1.167,7360.0,1348.2,674.167,667.467,Day
2023-10-10 14:00:00,829.667,27.333,0.467,7400.0,2017.067,1062.967,993.6,Day
2023-10-10 14:15:00,508.0,28.2,0.933,7406.667,1714.083,882.233,841.4,Day
2023-10-10 14:30:00,259.333,25.433,1.567,7396.667,828.997,422.2,419.267,Day
2023-10-10 14:45:00,252.667,25.867,0.533,7413.333,916.577,473.6,444.2,Day
2023-10-10 15:00:00,189.0,23.933,1.333,7416.667,607.73,311.933,306.033,Day
2023-10-10 15:15:00,236.0,24.633,0.3,7413.333,767.233,390.0,386.233,Day
2023-10-10 15:30:00,450.667,26.967,0.667,7450.0,1228.27,652.4,603.167,Day
2023-10-10 15:45:00,323.333,28.3,1.067,7426.667,798.853,393.433,402.1,Day
2023-10-10 16:00:00,301.333,27.333,1.733,7460.0,1057.057,561.2,501.067,Day
2023-10-10 16:15:00,149.333,25.067,0.867,7413.333,441.253,221.933,224.367,Day
2023-10-10 16:30:00,295.667,27.6,0.0,7430.0,896.413,460.0,451.833,Day
2023-10-10 16:45:00,457.667,31.267,0.3,7433.333,1324.213,661.367,678.267,Day
2023-10-10 17:00:00,343.667,30.0,0.5,7413.333,961.537,480.367,485.267,Day
2023-10-10 17:15:00,223.0,28.6,0.0,7386.667,611.92,304.967,313.967,Day
2023-10-10 17:30:00,125.0,25.033,0.0,7366.667,314.543,161.7,170.567,Day
2023-10-10 17:45:00,63.667,25.833,0.0,7356.667,190.597,102.6,102.067,Day
2023-10-10 18:00:00,55.0,23.367,0.0,7403.333,108.383,55.4,51.933,Day
2023-10-10 18:15:00,15.667,21.2,0.0,7393.333,20.7,10.7,9.0,Day
2023-10-10 18:30:00,3.333,19.467,0.0,7383.333,-9.303,0.0,0.0,Day
2023-10-10 18:45:00,-2.0,18.3,0.0,7380.0,-9.323,0.0,0.0,Night
2023-10-10 19:00:00,-3.333,17.267,0.0,7366.667,-8.933,0.0,0.0,Night
2023-10-10 19:15:00,-3.667,16.333,0.0,7396.667,-7.92,0.0,0.0,Night
2023-10-10 19:30:00,-3.667,15.633,0.0,7410.0,-7.88,0.0,0.0,Night
2023-10-10 19:45:00,-2.667,15.133,0.0,7433.333,-7.937,0.0,0.0,Night
2023-10-10 20:00:00,-3.667,14.8,0.0,7456.667,-7.987,0.0,0.0,Night
