Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,Inverter_1,Inverter_2,Inverter_3,Inverter_4,Inverter_5,Day/Night
2023-10-01 18:00:00,137.3305,77.98362,0,0.01359878,327.441,47.89333,78.57333,65.28,81.70333,61.06667,Day
2023-10-01 18:15:00,70.6224,76.57982,0,0.01361422,159.126,23.59333,39.08333,33.32333,43.39333,27.41333,Day
2023-10-01 18:30:00,25.10988,75.28672,0,0.01361589,58.23533,10.8,14.28333,13.04,16.94,11.22667,Day
2023-10-01 18:45:00,10.00611,73.46908,0,0.01365811,5.176333,2.506667,2.786667,2.666667,2.903333,2.74,Day
2023-10-01 19:00:00,2.636798,71.71468,0,0.01367778,-18.069,-1.91,-2.013333,-1.92,-1.893333,-1.74,Day
2023-10-01 19:15:00,0.07382444,70.14414,0,0.01366833,-23.58767,-3.0,-3.123333,-3.026667,-3.03,-2.846667,Night
2023-10-01 19:30:00,-0.368698,68.78538,0,0.01367178,-17.36767,-1.473333,-2.1,-1.61,-1.436667,-1.77,Night
2023-10-01 19:45:00,-0.3855703,67.64724,0,0.01370478,-9.372666,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 20:00:00,-0.412764,66.83105,0,0.01372356,-9.401667,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 20:15:00,-0.3645727,66.07733,0,0.013711,-9.374333,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 20:30:00,-0.3880253,65.56989,0,0.01374,-9.423667,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 20:45:00,-0.3266108,65.06178,0,0.013748,-9.443,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 21:00:00,-0.4162765,64.54245,0,0.01376422,-9.467667,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 21:15:00,-0.39338,64.2001,0,0.01376878,-9.475333,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 21:30:00,-0.370703,63.86142,0,0.013727,-9.394,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 21:45:00,-0.3867057,63.50397,0,0.01374778,-9.437,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 22:00:00,-0.4241367,63.21309,0,0.01376156,-9.473333,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 22:15:00,-0.4281997,62.9037,0,0.01375322,-9.452333,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 22:30:00,-0.4035917,62.65125,0,0.01364366,-9.253333,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 22:45:00,-0.4389187,62.41573,0,0.01362033,-9.217,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 23:00:00,-0.4038313,62.20809,0,0.013639,-9.248667,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 23:15:00,-0.39363,61.9071,0,0.01366222,-9.285666,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 23:30:00,-0.3730203,61.68871,0,0.01366811,-9.298,0.0,0.0,0.0,0.0,0.0,Night
2023-10-01 23:45:00,-0.4087147,61.48785,0,0.013677,-9.317,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 00:00:00,-0.3846647,61.25452,0,0.013686,-9.339,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 00:15:00,-0.3976013,61.04683,0,0.01370811,-9.377334,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 00:30:00,-0.4024763,60.76068,0,0.01371789,-9.395667,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 00:45:00,-0.3961693,60.56457,0,0.01371767,-9.395333,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 01:00:00,-0.3900753,60.31981,0,0.01371867,-9.394,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 01:15:00,-0.4268283,60.11345,0,0.01373833,-9.419666,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 01:30:00,-0.4243097,59.91758,0,0.01375722,-9.466666,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 01:45:00,-0.349688,59.67911,0,0.013752,-9.446667,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 02:00:00,-0.4471937,59.52027,0,0.01374611,-9.454,0.0,0.0,0.0,0.0,0.0,Night
2023-10-02 02:15:00,-0.4593987,59.33948,0,0.01376078,-9.482667,0.0,0.0,0.0,0.0,0.0,Night
