Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Power,Meter Voltage,Inverter_1,Inverter_2,Day/Night
2023-08-08 12:15:00,1024.333,29.767,3.167,2948.97,7480.0,1504.833,1501.767,Day
2023-08-08 12:30:00,1039.333,30.0,2.933,2951.033,7480.0,1504.433,1502.5,Day
2023-08-08 12:45:00,1046.667,30.433,3.0,2949.483,7463.333,1503.867,1503.133,Day
2023-08-08 13:00:00,1033.667,30.467,1.767,2948.87,7463.333,1503.3,1502.4,Day
2023-08-08 13:15:00,669.0,30.3,2.9,2252.627,7436.667,1032.433,1278.333,Day
2023-08-08 13:30:00,734.333,30.8,1.667,2405.533,7423.333,1191.733,1251.9,Day
2023-08-08 13:45:00,804.0,30.967,1.767,2563.197,7433.333,1282.433,1328.233,Day
2023-08-08 14:00:00,797.667,30.767,1.233,2518.02,7413.333,1268.833,1294.5,Day
2023-08-08 14:15:00,883.333,31.333,2.133,2863.53,7426.667,1439.067,1479.767,Day
2023-08-08 14:30:00,747.667,31.767,1.733,2458.813,7400.0,1229.967,1273.033,Day
2023-08-08 14:45:00,819.333,31.367,1.367,2657.613,7400.0,1331.067,1376.533,Day
2023-08-08 15:00:00,688.333,31.333,2.2,2278.853,7463.333,1135.833,1184.967,Day
2023-08-08 15:15:00,584.0,30.2,1.5,1999.48,7463.333,990.567,1041.9,Day
2023-08-08 15:30:00,507.667,30.3,1.033,1752.573,7450.0,865.5,905.0,Day
2023-08-08 15:45:00,538.333,30.067,2.033,1872.377,7450.0,925.267,976.033,Day
2023-08-08 16:00:00,500.667,31.1,0.733,1748.2,7463.333,861.7,907.733,Day
2023-08-08 16:15:00,416.333,30.433,1.733,1477.153,7443.333,727.467,762.067,Day
2023-08-08 16:30:00,386.667,29.8,1.367,1367.357,7453.333,673.033,706.933,Day
2023-08-08 16:45:00,291.667,29.2,1.9,1020.97,7460.0,508.467,530.5,Day
2023-08-08 17:00:00,291.333,29.367,0.533,1032.027,7473.333,505.133,531.0,Day
2023-08-08 17:15:00,251.333,29.533,0.733,898.6,7453.333,440.533,464.2,Day
2023-08-08 17:30:00,222.667,28.633,0.967,794.667,7470.0,397.6,410.833,Day
2023-08-08 17:45:00,177.667,28.233,0.8,653.497,7466.667,323.067,335.133,Day
2023-08-08 18:00:00,148.333,27.933,1.067,538.217,7480.0,267.0,279.333,Day
2023-08-08 18:15:00,91.333,27.1,0.633,330.11,7486.667,163.833,172.133,Day
2023-08-08 18:30:00,83.667,26.733,0.8,304.203,7470.0,152.333,158.733,Day
2023-08-08 18:45:00,73.333,26.667,0.467,261.23,7446.667,131.1,136.633,Day
2023-08-08 19:00:00,55.333,26.5,0.2,189.043,7466.667,93.233,99.7,Day
2023-08-08 19:15:00,32.333,25.9,0.233,74.883,7470.0,45.4,44.933,Day
2023-08-08 19:30:00,28.0,25.533,0.5,77.37,7463.333,47.667,24.433,Day
2023-08-08 19:45:00,31.333,25.733,1.3,80.753,7456.667,49.967,33.333,Day
2023-08-08 20:00:00,11.0,25.267,0.9,8.39,7463.333,8.133,8.667,Day
2023-08-08 20:15:00,-1.0,24.9,0.633,-7.293,7453.333,0.0,0.0,Day
2023-08-08 20:30:00,-3.0,24.6,0.2,-7.307,7453.333,0.0,0.0,Night
2023-08-08 20:45:00,-3.333,24.267,0.133,-7.333,7463.333,0.0,0.0,Night
2023-08-08 21:00:00,-2.667,23.833,0.0,-7.343,7476.667,0.0,0.0,Night
2023-08-08 21:15:00,-2.333,23.367,0.0,-7.35,7476.667,0.0,0.0,Night
2023-08-08 21:30:00,-1.667,23.767,0.0,-7.21,7430.0,0.0,0.0,Night
2023-08-08 21:45:00,-1.667,24.167,0.733,-7.16,7416.667,0.0,0.0,Night
2023-08-08 22:00:00,-2.333,23.733,0.333,-7.223,7436.667,0.0,0.0,Night
2023-08-08 22:15:00,-2.333,23.4,0.0,-7.253,7460.0,0.0,0.0,Night
2023-08-08 22:30:00,-3.0,22.933,0.0,-7.27,7456.667,0.0,0.0,Night
2023-08-08 22:45:00,-4.667,22.567,0.3,-7.297,7470.0,0.0,0.0,Night
2023-08-08 23:00:00,-3.667,22.167,0.267,-7.317,7476.667,0.0,0.0,Night
2023-08-08 23:15:00,-4.667,21.3,0.0,-7.34,7486.667,0.0,0.0,Night
2023-08-08 23:30:00,-5.0,20.867,0.3,-7.333,7480.0,0.0,0.0,Night
2023-08-08 23:45:00,-4.667,20.467,0.0,-7.357,7476.667,0.0,0.0,Night
2023-08-09 00:00:00,-3.333,20.633,0.333,-7.363,7470.0,0.0,0.0,Night
2023-08-09 00:15:00,-4.333,19.567,0.0,-7.317,7466.667,0.0,0.0,Night
2023-08-09 00:30:00,-4.0,19.4,0.0,-7.327,7470.0,0.0,0.0,Night
2023-08-09 00:45:00,-3.667,19.333,0.0,-7.327,7480.0,0.0,0.0,Night
2023-08-09 01:00:00,-3.667,19.4,0.0,-7.34,7490.0,0.0,0.0,Night
2023-08-09 01:15:00,-3.333,19.133,0.0,-7.347,7490.0,0.0,0.0,Night
2023-08-09 01:30:00,-3.0,18.667,0.0,-7.34,7473.333,0.0,0.0,Night
2023-08-09 01:45:00,-3.0,18.9,0.0,-7.297,7490.0,0.0,0.0,Night
2023-08-09 02:00:00,-2.667,18.633,0.0,-7.297,7493.333,0.0,0.0,Night
2023-08-09 02:15:00,-3.0,18.367,0.0,-7.107,7420.0,0.0,0.0,Night
2023-08-09 02:30:00,-2.667,18.3,0.0,-7.117,7416.667,0.0,0.0,Night
2023-08-09 02:45:00,-3.333,18.1,0.0,-7.143,7430.0,0.0,0.0,Night
2023-08-09 03:00:00,-3.333,18.0,0.0,-7.157,7433.333,0.0,0.0,Night
2023-08-09 03:15:00,-3.333,18.067,0.0,-7.177,7443.333,0.0,0.0,Night
2023-08-09 03:30:00,-2.667,18.2,0.0,-7.2,7446.667,0.0,0.0,Night
2023-08-09 03:45:00,-1.333,18.5,0.0,-7.183,7446.667,0.0,0.0,Night
2023-08-09 04:00:00,-2.333,18.067,0.0,-7.187,7446.667,0.0,0.0,Night
2023-08-09 04:15:00,-2.333,18.0,0.0,-7.177,7443.333,0.0,0.0,Night
2023-08-09 04:30:00,-2.0,18.133,0.0,-7.16,7436.667,0.0,0.0,Night
2023-08-09 04:45:00,-2.0,18.2,0.0,-7.157,7440.0,0.0,0.0,Night
2023-08-09 05:00:00,-2.667,18.133,0.0,-7.173,7440.0,0.0,0.0,Night
2023-08-09 05:15:00,-2.333,18.0,0.0,-7.167,7440.0,0.0,0.0,Night
2023-08-09 05:30:00,-2.667,17.567,0.0,-7.143,7426.667,0.0,0.0,Night
2023-08-09 05:45:00,-2.667,17.867,0.0,-7.12,7423.333,0.0,0.0,Night
2023-08-09 06:00:00,-2.333,17.633,0.0,-7.12,7420.0,0.0,0.0,Night
2023-08-09 06:15:00,-2.333,17.4,0.0,-7.123,7403.333,0.0,0.0,Night
2023-08-09 06:30:00,-0.667,17.3,0.0,-7.08,7386.667,0.0,0.0,Night
2023-08-09 06:45:00,6.333,17.233,0.0,-7.09,7396.667,0.0,0.0,Day
2023-08-09 07:00:00,21.333,17.667,0.0,5.063,7376.667,0.0,0.0,Day
2023-08-09 07:15:00,60.667,18.233,0.0,54.237,7393.333,34.533,33.967,Day
2023-08-09 07:30:00,105.0,20.833,0.0,160.917,7383.333,103.3,68.533,Day
2023-08-09 07:45:00,152.0,22.9,0.0,315.857,7400.0,182.867,143.3,Day
2023-08-09 08:00:00,189.667,23.933,0.0,475.12,7396.667,271.0,211.133,Day
2023-08-09 08:15:00,245.0,24.133,0.0,660.353,7393.333,367.533,298.067,Day
2023-08-09 08:30:00,318.333,24.567,0.5,904.457,7396.667,490.2,418.467,Day
2023-08-09 08:45:00,383.0,26.067,0.2,1139.393,7383.333,602.467,548.8,Day
2023-08-09 09:00:00,445.667,27.433,0.7,1364.747,7386.667,709.1,666.667,Day
2023-08-09 09:15:00,500.333,28.6,0.133,1555.64,7393.333,793.233,769.067,Day
2023-08-09 09:30:00,527.333,27.267,0.833,1667.893,7413.333,851.6,836.167,Day
2023-08-09 09:45:00,555.0,27.333,0.6,1765.523,7416.667,899.7,890.0,Day
2023-08-09 10:00:00,498.0,27.6,0.567,1595.027,7403.333,807.033,810.133,Day
2023-08-09 10:15:00,550.667,27.733,0.2,1759.8,7396.667,886.3,898.6,Day
2023-08-09 10:30:00,718.333,29.3,0.567,2262.423,7423.333,1133.833,1169.9,Day
2023-08-09 10:45:00,825.0,30.533,0.0,2580.043,7450.0,1306.433,1323.533,Day
2023-08-09 11:00:00,852.0,28.933,0.8,2656.387,7440.0,1343.567,1364.1,Day
2023-08-09 11:15:00,871.333,30.167,0.267,2710.883,7423.333,1369.5,1393.7,Day
2023-08-09 11:30:00,915.0,29.433,0.967,2841.287,7430.0,1435.933,1460.4,Day
2023-08-09 11:45:00,782.0,30.667,0.667,2765.497,7413.333,1332.833,1485.633,Day
2023-08-09 12:00:00,748.0,29.033,0.8,2054.14,7453.333,1109.733,968.067,Day
2023-08-09 12:15:00,1006.333,30.167,1.267,2949.52,7463.333,1504.1,1504.667,Day
2023-08-09 12:30:00,1004.333,31.467,0.2,2950.673,7470.0,1504.133,1501.767,Day
2023-08-09 12:45:00,819.667,31.733,1.433,2397.397,7450.0,1284.867,1144.133,Day
2023-08-09 13:00:00,1090.667,32.167,0.267,2832.183,7476.667,1379.9,1503.3,Day
2023-08-09 13:15:00,1041.0,30.5,0.7,2881.947,7473.333,1492.167,1446.467,Day
2023-08-09 13:30:00,607.333,31.767,1.233,2266.65,7446.667,1055.8,1231.733,Day
2023-08-09 13:45:00,752.667,31.167,0.867,2123.62,7436.667,1065.533,1086.167,Day
2023-08-09 14:00:00,1020.0,32.433,0.6,2881.383,7450.0,1460.7,1480.2,Day
2023-08-09 14:15:00,1040.333,31.267,1.333,2949.84,7443.333,1504.0,1502.267,Day
2023-08-09 14:30:00,1007.667,32.333,0.833,2936.047,7443.333,1489.2,1500.933,Day
2023-08-09 14:45:00,658.667,32.2,0.667,1982.483,7423.333,1015.4,995.8,Day
2023-08-09 15:00:00,842.0,32.767,0.7,2612.277,7456.667,1314.8,1348.4,Day
2023-08-09 15:15:00,843.667,31.833,1.167,2575.447,7463.333,1283.433,1342.067,Day
2023-08-09 15:30:00,357.0,30.533,0.867,1339.15,7456.667,631.533,715.433,Day
2023-08-09 15:45:00,718.667,32.633,0.367,2366.52,7466.667,1175.567,1233.067,Day
2023-08-09 16:00:00,629.0,32.267,0.333,2084.48,7466.667,1031.633,1081.633,Day
2023-08-09 16:15:00,437.667,32.2,0.333,1500.083,7456.667,740.0,773.367,Day
2023-08-09 16:30:00,639.333,31.767,0.6,2185.01,7483.333,1078.7,1142.967,Day
2023-08-09 16:45:00,533.667,31.2,1.2,1821.607,7483.333,893.5,957.133,Day
2023-08-09 17:00:00,467.0,30.9,0.867,1628.357,7496.667,788.4,859.4,Day
2023-08-09 17:15:00,405.333,31.667,0.967,1410.667,7493.333,684.433,744.9,Day
2023-08-09 17:30:00,317.333,30.933,0.733,1113.22,7493.333,535.6,586.533,Day
2023-08-09 17:45:00,276.0,31.067,0.933,954.937,7493.333,461.6,504.133,Day
2023-08-09 18:00:00,213.667,30.533,0.733,741.94,7470.0,353.3,390.467,Day
2023-08-09 18:15:00,170.333,30.767,0.0,582.553,7453.333,281.267,310.933,Day
2023-08-09 18:30:00,165.0,30.733,0.0,563.087,7473.333,275.9,296.7,Day
2023-08-09 18:45:00,139.0,30.333,0.0,478.543,7470.0,231.633,253.033,Day
2023-08-09 19:00:00,101.0,29.533,0.0,346.777,7480.0,169.833,183.733,Day
2023-08-09 19:15:00,81.333,29.867,0.0,275.24,7453.333,136.433,144.667,Day
2023-08-09 19:30:00,56.667,29.9,0.0,175.3,7473.333,88.833,98.5,Day
2023-08-09 19:45:00,27.667,26.6,0.0,73.833,7460.0,29.167,49.033,Day
2023-08-09 20:00:00,13.0,27.233,0.0,35.843,7466.667,20.933,21.567,Day
2023-08-09 20:15:00,-3.333,26.267,0.0,-7.197,7420.0,0.0,0.0,Day
2023-08-09 20:30:00,-6.0,24.467,0.0,-7.153,7403.333,0.0,0.0,Night
2023-08-09 20:45:00,-5.667,23.867,0.0,-7.167,7406.667,0.0,0.0,Night
2023-08-09 21:00:00,-4.667,23.833,0.0,-7.173,7410.0,0.0,0.0,Night
2023-08-09 21:15:00,-3.333,22.933,0.0,-7.15,7400.0,0.0,0.0,Night
2023-08-09 21:30:00,-1.0,23.8,0.0,-7.157,7403.333,0.0,0.0,Night
2023-08-09 21:45:00,-0.333,24.667,0.0,-7.173,7403.333,0.0,0.0,Night
2023-08-09 22:00:00,-2.0,25.533,0.0,-7.17,7413.333,0.0,0.0,Night
2023-08-09 22:15:00,-3.0,25.733,0.0,-7.23,7423.333,0.0,0.0,Night
2023-08-09 22:30:00,-3.0,24.3,0.0,-7.28,7443.333,0.0,0.0,Night
2023-08-09 22:45:00,-1.667,24.3,0.2,-7.32,7463.333,0.0,0.0,Night
2023-08-09 23:00:00,-1.667,24.1,0.0,-7.263,7460.0,0.0,0.0,Night
2023-08-09 23:15:00,-4.0,24.367,0.0,-7.283,7460.0,0.0,0.0,Night
2023-08-09 23:30:00,-3.0,24.3,0.0,-7.333,7483.333,0.0,0.0,Night
2023-08-09 23:45:00,-2.333,24.133,0.0,-7.33,7470.0,0.0,0.0,Night
2023-08-10 00:00:00,-2.0,24.167,0.0,-7.313,7456.667,0.0,0.0,Night
2023-08-10 00:15:00,-2.0,23.467,0.0,-7.303,7453.333,0.0,0.0,Night
2023-08-10 00:30:00,-2.0,24.567,0.0,-7.343,7473.333,0.0,0.0,Night
2023-08-10 00:45:00,-1.333,23.467,0.233,-7.333,7483.333,0.0,0.0,Night
2023-08-10 01:00:00,-1.0,23.5,0.0,-7.317,7486.667,0.0,0.0,Night
2023-08-10 01:15:00,0.0,23.533,0.5,-7.333,7483.333,0.0,0.0,Night
2023-08-10 01:30:00,-1.0,23.4,0.533,-7.337,7470.0,0.0,0.0,Night
2023-08-10 01:45:00,-1.0,23.267,1.433,-7.33,7470.0,0.0,0.0,Night
2023-08-10 02:00:00,-2.0,23.1,0.3,-7.3,7463.333,0.0,0.0,Night
2023-08-10 02:15:00,-2.0,22.7,0.0,-7.303,7470.0,0.0,0.0,Night
2023-08-10 02:30:00,-3.333,22.567,0.0,-7.303,7466.667,0.0,0.0,Night
2023-08-10 02:45:00,-4.667,22.7,0.0,-7.303,7470.0,0.0,0.0,Night
2023-08-10 03:00:00,-4.0,22.667,0.0,-7.313,7470.0,0.0,0.0,Night
2023-08-10 03:15:00,-3.667,21.4,0.0,-7.323,7476.667,0.0,0.0,Night
2023-08-10 03:30:00,-1.333,21.9,0.0,-7.317,7473.333,0.0,0.0,Night
2023-08-10 03:45:00,-2.667,21.567,0.0,-7.327,7480.0,0.0,0.0,Night
2023-08-10 04:00:00,-3.667,20.733,0.0,-7.347,7480.0,0.0,0.0,Night
2023-08-10 04:15:00,-2.0,20.9,0.0,-7.327,7486.667,0.0,0.0,Night
2023-08-10 04:30:00,-2.667,21.7,0.0,-7.28,7476.667,0.0,0.0,Night
2023-08-10 04:45:00,-2.333,20.367,0.0,-7.297,7480.0,0.0,0.0,Night
2023-08-10 05:00:00,-2.0,20.767,0.0,-7.26,7470.0,0.0,0.0,Night
2023-08-10 05:15:00,-1.0,21.9,0.0,-7.257,7470.0,0.0,0.0,Night
2023-08-10 05:30:00,-1.0,21.8,0.0,-7.107,7400.0,0.0,0.0,Night
2023-08-10 05:45:00,-1.667,21.533,0.0,-7.083,7390.0,0.0,0.0,Night
2023-08-10 06:00:00,-2.333,21.0,0.133,-7.1,7393.333,0.0,0.0,Night
2023-08-10 06:15:00,-2.0,21.033,0.0,-7.083,7386.667,0.0,0.0,Night
2023-08-10 06:30:00,-2.0,22.1,0.0,-7.093,7400.0,0.0,0.0,Night
2023-08-10 06:45:00,-1.667,21.5,0.0,-7.067,7390.0,0.0,0.0,Day
2023-08-10 07:00:00,-1.0,21.167,0.0,-7.103,7396.667,0.0,0.0,Day
2023-08-10 07:15:00,0.0,20.933,0.0,-7.087,7390.0,0.0,0.0,Day
2023-08-10 07:30:00,0.0,20.8,0.0,-7.09,7383.333,0.0,0.0,Day
2023-08-10 07:45:00,-0.667,20.4,1.0,-7.063,7373.333,0.0,0.0,Day
2023-08-10 08:00:00,0.0,20.033,1.267,-7.067,7380.0,0.0,0.0,Day
2023-08-10 08:15:00,3.333,20.333,0.0,-7.103,7410.0,0.0,0.0,Day
2023-08-10 08:30:00,4.667,20.567,0.967,-7.117,7416.667,0.0,0.0,Day
2023-08-10 08:45:00,10.667,20.433,1.167,-7.09,7396.667,0.0,0.0,Day
2023-08-10 09:00:00,59.667,20.767,0.5,194.573,7396.667,100.4,98.1,Day
2023-08-10 09:15:00,107.333,21.433,0.0,381.94,7406.667,189.567,196.5,Day
2023-08-10 09:30:00,158.333,21.9,0.5,567.023,7410.0,276.2,294.633,Day
2023-08-10 09:45:00,162.0,21.867,0.867,571.787,7436.667,282.333,296.833,Day
2023-08-10 10:00:00,310.667,22.6,1.433,1075.343,7493.333,528.333,546.4,Day
2023-08-10 10:15:00,538.333,24.7,1.933,1755.507,7456.667,875.567,909.967,Day
2023-08-10 10:30:00,410.333,24.0,1.867,1444.62,7433.333,696.733,764.2,Day
2023-08-10 10:45:00,494.0,24.767,0.6,1678.3,7426.667,831.567,866.967,Day
2023-08-10 11:00:00,777.667,25.967,1.7,2486.63,7503.333,1263.067,1266.3,Day
2023-08-10 11:15:00,874.0,26.967,0.933,2726.163,7506.667,1367.0,1415.267,Day
2023-08-10 11:30:00,492.0,26.2,1.233,1668.677,7473.333,827.367,863.033,Day
2023-08-10 11:45:00,271.333,25.3,1.667,973.867,7460.0,481.233,496.4,Day
2023-08-10 12:00:00,443.0,25.967,1.267,1569.757,7476.667,777.667,804.367,Day
2023-08-10 12:15:00,839.333,27.033,1.033,2580.973,7513.333,1313.733,1305.033,Day
2023-08-10 12:30:00,837.667,28.233,1.233,2318.85,7480.0,1164.2,1194.667,Day
2023-08-10 12:45:00,962.333,29.0,1.1,2806.843,7490.0,1350.133,1498.033,Day
2023-08-10 13:00:00,1091.0,28.7,1.033,2645.74,7483.333,1420.633,1252.567,Day
2023-08-10 13:15:00,1132.667,30.0,0.567,2950.85,7456.667,1504.8,1501.867,Day
2023-08-10 13:30:00,979.333,30.6,1.367,2911.98,7440.0,1479.467,1482.367,Day
2023-08-10 13:45:00,1038.667,32.6,1.333,2360.48,7426.667,1231.7,1168.467,Day
2023-08-10 14:00:00,677.0,31.133,1.067,1746.507,7413.333,884.467,886.3,Day
2023-08-10 14:15:00,996.667,31.133,2.3,2788.723,7443.333,1414.967,1426.333,Day
2023-08-10 14:30:00,1095.0,31.833,1.433,2791.127,7433.333,1377.033,1454.367,Day
2023-08-10 14:45:00,778.333,31.9,1.667,2395.66,7416.667,1201.7,1220.767,Day
2023-08-10 15:00:00,951.333,31.5,1.567,2932.52,7440.0,1486.6,1502.167,Day
2023-08-10 15:15:00,852.667,31.867,1.433,2733.383,7420.0,1371.133,1413.1,Day
2023-08-10 15:30:00,745.667,32.233,1.833,2408.133,7423.333,1202.533,1255.067,Day
2023-08-10 15:45:00,799.667,32.833,1.733,2630.827,7490.0,1310.533,1368.8,Day
2023-08-10 16:00:00,799.667,32.2,2.9,2674.05,7500.0,1331.333,1392.9,Day
2023-08-10 16:15:00,734.333,32.767,2.3,2410.59,7480.0,1205.333,1230.367,Day
2023-08-10 16:30:00,692.667,32.133,2.3,2042.943,7476.667,1001.633,1066.567,Day
2023-08-10 16:45:00,716.0,33.7,0.733,2424.877,7490.0,1191.333,1279.2,Day
2023-08-10 17:00:00,687.667,34.433,0.967,2338.14,7500.0,1145.667,1235.467,Day
2023-08-10 17:15:00,559.333,32.9,1.8,1930.62,7480.0,938.2,1024.767,Day
2023-08-10 17:30:00,469.667,32.9,1.133,1640.59,7373.333,787.533,866.667,Day
2023-08-10 17:45:00,386.667,32.1,1.467,1360.187,7393.333,648.133,725.333,Day
2023-08-10 18:00:00,367.667,33.233,0.233,1291.99,7430.0,613.133,692.9,Day
2023-08-10 18:15:00,283.333,32.9,0.9,975.207,7423.333,450.733,532.667,Day
2023-08-10 18:30:00,224.667,32.433,1.467,747.97,7426.667,340.467,416.4,Day
2023-08-10 18:45:00,186.667,31.933,1.3,601.043,7436.667,266.733,341.3,Day
2023-08-10 19:00:00,147.333,31.967,0.9,447.077,7426.667,200.7,253.833,Day
2023-08-10 19:15:00,70.333,30.967,0.467,151.187,7433.333,62.767,103.967,Day
2023-08-10 19:30:00,40.333,31.267,0.0,60.0,7446.667,39.6,41.767,Day
2023-08-10 19:45:00,14.0,28.1,0.0,39.82,7466.667,14.933,28.133,Day
2023-08-10 20:00:00,5.0,27.067,0.2,-9.437,7470.0,0.0,0.0,Day
2023-08-10 20:15:00,-3.333,25.2,0.0,-7.343,7470.0,0.0,0.0,Day
2023-08-10 20:30:00,-5.667,24.733,0.0,-7.337,7456.667,0.0,0.0,Night
2023-08-10 20:45:00,-3.333,25.567,0.433,-7.33,7450.0,0.0,0.0,Night
2023-08-10 21:00:00,-3.0,25.667,0.567,-7.343,7463.333,0.0,0.0,Night
2023-08-10 21:15:00,-2.333,25.367,0.967,-7.34,7473.333,0.0,0.0,Night
2023-08-10 21:30:00,-2.0,25.367,2.133,-7.32,7473.333,0.0,0.0,Night
2023-08-10 21:45:00,-1.333,25.433,1.6,-7.353,7486.667,0.0,0.0,Night
2023-08-10 22:00:00,-0.333,25.433,0.333,-7.373,7483.333,0.0,0.0,Night
2023-08-10 22:15:00,-1.0,25.533,1.0,-7.387,7476.667,0.0,0.0,Night
2023-08-10 22:30:00,-2.0,25.233,0.133,-7.267,7443.333,0.0,0.0,Night
2023-08-10 22:45:00,-3.667,24.6,0.0,-7.16,7426.667,0.0,0.0,Night
2023-08-10 23:00:00,-6.667,23.667,0.0,-7.163,7426.667,0.0,0.0,Night
2023-08-10 23:15:00,-6.0,22.433,0.0,-7.207,7440.0,0.0,0.0,Night
2023-08-10 23:30:00,-4.0,23.033,0.7,-7.257,7463.333,0.0,0.0,Night
2023-08-10 23:45:00,-0.667,25.033,2.567,-7.153,7423.333,0.0,0.0,Night
2023-08-11 00:00:00,-3.667,24.133,0.233,-7.157,7413.333,0.0,0.0,Night
2023-08-11 00:15:00,-4.0,23.5,0.2,-7.257,7440.0,0.0,0.0,Night
2023-08-11 00:30:00,-5.333,22.2,0.0,-7.29,7470.0,0.0,0.0,Night
2023-08-11 00:45:00,-4.0,21.967,0.533,-7.327,7490.0,0.0,0.0,Night
2023-08-11 01:00:00,-4.667,20.767,0.0,-7.32,7483.333,0.0,0.0,Night
2023-08-11 01:15:00,-4.0,20.5,0.0,-7.303,7486.667,0.0,0.0,Night
2023-08-11 01:30:00,-1.667,21.767,0.7,-7.283,7490.0,0.0,0.0,Night
2023-08-11 01:45:00,-3.667,20.6,0.0,-7.293,7490.0,0.0,0.0,Night
2023-08-11 02:00:00,-4.333,19.933,0.0,-7.313,7503.333,0.0,0.0,Night
2023-08-11 02:15:00,-3.667,19.933,0.0,-7.287,7476.667,0.0,0.0,Night
2023-08-11 02:30:00,-2.667,20.133,0.0,-7.28,7476.667,0.0,0.0,Night
2023-08-11 02:45:00,-2.333,20.633,0.0,-7.307,7490.0,0.0,0.0,Night
2023-08-11 03:00:00,-2.667,20.367,0.0,-7.307,7490.0,0.0,0.0,Night
2023-08-11 03:15:00,-2.0,20.9,0.367,-7.313,7496.667,0.0,0.0,Night
2023-08-11 03:30:00,-2.667,20.567,0.0,-7.333,7496.667,0.0,0.0,Night
2023-08-11 03:45:00,-4.0,19.267,0.0,-7.323,7490.0,0.0,0.0,Night
2023-08-11 04:00:00,-3.0,19.167,0.0,-7.31,7486.667,0.0,0.0,Night
2023-08-11 04:15:00,-3.333,18.767,0.0,-7.283,7476.667,0.0,0.0,Night
2023-08-11 04:30:00,-2.667,18.833,0.0,-7.233,7463.333,0.0,0.0,Night
2023-08-11 04:45:00,-2.667,18.3,0.0,-7.23,7460.0,0.0,0.0,Night
2023-08-11 05:00:00,-2.0,18.7,0.0,-7.203,7453.333,0.0,0.0,Night
2023-08-11 05:15:00,-3.0,19.267,0.0,-7.14,7420.0,0.0,0.0,Night
2023-08-11 05:30:00,-2.667,18.4,0.0,-7.097,7400.0,0.0,0.0,Night
2023-08-11 05:45:00,-2.333,18.767,0.0,-7.093,7400.0,0.0,0.0,Night
2023-08-11 06:00:00,-1.667,18.633,0.2,-7.093,7400.0,0.0,0.0,Night
2023-08-11 06:15:00,-3.0,18.467,0.0,-7.083,7400.0,0.0,0.0,Night
2023-08-11 06:30:00,-0.667,18.2,0.0,-7.103,7403.333,0.0,0.0,Night
2023-08-11 06:45:00,9.0,18.2,0.0,-7.117,7403.333,0.0,0.0,Day
2023-08-11 07:00:00,22.0,18.7,0.0,5.427,7400.0,4.533,7.5,Day
2023-08-11 07:15:00,64.333,19.767,0.0,39.093,7393.333,5.267,34.967,Day
2023-08-11 07:30:00,100.0,21.333,0.0,159.64,7406.667,85.633,69.533,Day
2023-08-11 07:45:00,168.0,23.367,0.0,374.637,7403.333,216.333,163.267,Day
2023-08-11 08:00:00,218.333,24.733,0.0,595.553,7413.333,327.2,275.367,Day
2023-08-11 08:15:00,224.667,24.2,0.3,679.1,7420.0,360.267,329.533,Day
2023-08-11 08:30:00,226.667,23.733,0.567,719.633,7413.333,372.767,356.367,Day
2023-08-11 08:45:00,320.0,24.167,0.933,1030.737,7410.0,526.3,502.567,Day
2023-08-11 09:00:00,295.0,25.133,0.0,979.633,7396.667,493.3,495.133,Day
2023-08-11 09:15:00,369.667,25.967,0.467,1232.477,7400.0,618.8,624.133,Day
2023-08-11 09:30:00,397.667,25.8,0.9,1323.423,7403.333,658.033,678.867,Day
2023-08-11 09:45:00,358.0,25.967,0.267,1226.937,7393.333,614.367,625.133,Day
2023-08-11 10:00:00,323.0,26.833,0.233,1136.59,7406.667,561.933,579.033,Day
2023-08-11 10:15:00,338.333,27.967,0.333,1182.993,7400.0,580.567,604.567,Day
2023-08-11 10:30:00,463.667,29.267,0.4,1586.367,7483.333,791.367,813.167,Day
2023-08-11 10:45:00,485.0,29.6,0.167,1667.863,7480.0,828.833,854.6,Day
2023-08-11 11:00:00,354.333,28.267,0.2,1235.213,7470.0,613.4,630.6,Day
2023-08-11 11:15:00,300.667,27.7,0.767,1071.253,7470.0,525.3,549.9,Day
2023-08-11 11:30:00,298.333,28.367,0.3,1067.617,7453.333,529.533,544.367,Day
2023-08-11 11:45:00,242.333,28.2,0.0,886.723,7493.333,438.467,455.267,Day
2023-08-11 12:00:00,262.0,27.967,0.0,949.68,7463.333,469.5,489.367,Day
2023-08-11 12:15:00,220.0,27.1,0.0,802.227,7466.667,397.267,411.7,Day
2023-08-11 12:30:00,237.667,26.4,0.0,872.81,7450.0,428.033,446.067,Day
2023-08-11 12:45:00,733.667,30.433,0.467,2337.36,7493.333,1176.567,1196.1,Day
2023-08-11 13:00:00,768.0,30.767,0.967,2469.363,7490.0,1257.133,1244.267,Day
2023-08-11 13:15:00,933.333,31.267,0.0,2628.79,7463.333,1277.267,1400.4,Day
2023-08-11 13:30:00,995.0,31.267,0.933,2842.7,7470.0,1427.4,1465.933,Day
2023-08-11 13:45:00,471.0,29.533,1.133,1553.207,7433.333,757.067,807.433,Day
2023-08-11 14:00:00,377.667,28.8,1.0,1297.57,7423.333,639.5,659.933,Day
2023-08-11 14:15:00,890.0,31.1,0.667,2688.863,7466.667,1350.9,1386.133,Day
2023-08-11 14:30:00,471.333,29.867,0.567,1598.227,7436.667,770.1,849.1,Day
