
I.

Detected missing values in the 'POA Irradiance' column.
All have been filled with a placeholder value of -999.
Here are missing values during the daytime.
Kindly document this discrepancy in the 'Data Issues' spreadsheet for further review.

+-------+---------------------+----------------+-------------+------------+-------------+---------------+------------+-----------+
| Index |      Timestamp      | POA Irradiance | Temperature | Wind Speed | Meter Power | Meter Voltage | Inverter_1 | Day/Night |
|  1435 | 2023-09-15 22:15:00 |     -999.0     |   63.48141  |  0.461389  |    -2.526   |    7.325213   |    0.0     |    Day    |
|  1482 | 2023-09-16 10:00:00 |     -999.0     |   72.89153  |  0.692667  |   1439.49   |    7.290027   |   1443.8   |    Day    |
|  1483 | 2023-09-16 10:15:00 |     -999.0     |   73.49207  |  1.02467   |   1545.84   |    7.281307   |   1550.5   |    Day    |
|  1484 | 2023-09-16 10:30:00 |     -999.0     |   73.79868  |  1.13228   |   1634.73   |    7.30269    |  1643.47   |    Day    |
|  1485 | 2023-09-16 10:45:00 |     -999.0     |   74.38575  |  0.780068  |   1718.84   |    7.29617    |  1728.83   |    Day    |
|  1486 | 2023-09-16 11:00:00 |     -999.0     |   75.19593  |  0.870722  |   1802.25   |    7.302947   |  1815.13   |    Day    |
|  1487 | 2023-09-16 11:15:00 |     -999.0     |   75.79598  |  1.04217   |   1864.99   |    7.352973   |  1878.07   |    Day    |
|  1488 | 2023-09-16 11:30:00 |     -999.0     |   77.49165  |  1.07227   |   1917.47   |    7.347203   |  1930.47   |    Day    |
|  1489 | 2023-09-16 11:45:00 |     -999.0     |   77.37411  |  0.898667  |   1957.54   |    7.331133   |  1970.23   |    Day    |
|  1490 | 2023-09-16 12:00:00 |     -999.0     |   79.09084  |  1.64406   |   1994.63   |    7.330117   |  2009.23   |    Day    |
|  1491 | 2023-09-16 12:15:00 |     -999.0     |   79.17529  |  1.29922   |   2028.31   |    7.328137   |   2045.6   |    Day    |
|  1492 | 2023-09-16 12:30:00 |     -999.0     |   79.55575  |  1.22991   |    2050.1   |    7.305126   |   2069.8   |    Day    |
|  1493 | 2023-09-16 12:45:00 |     -999.0     |   82.07301  |  1.75239   |   2010.69   |    7.332677   |   2031.6   |    Day    |
|  1494 | 2023-09-16 13:00:00 |     -999.0     |   81.58013  |  1.69522   |   1977.91   |    7.360394   |  1996.73   |    Day    |
|  1495 | 2023-09-16 13:15:00 |     -999.0     |   81.84623  |  1.22767   |   1938.74   |     7.3608    |  1952.77   |    Day    |
|  1496 | 2023-09-16 13:30:00 |     -999.0     |   82.37842  |  1.46806   |   1909.25   |    7.34722    |   1920.0   |    Day    |
|  1497 | 2023-09-16 13:45:00 |     -999.0     |   82.41685  |  1.34525   |   1921.05   |    7.335646   |  1935.47   |    Day    |
|  1498 | 2023-09-16 14:00:00 |     -999.0     |    82.508   |  1.21783   |   1927.56   |    7.334533   |  1943.53   |    Day    |
|  1499 | 2023-09-16 14:15:00 |     -999.0     |   83.41316  |  1.79289   |   1897.82   |    7.329843   |   1912.7   |    Day    |
|  1500 | 2023-09-16 14:30:00 |     -999.0     |   83.5173   |  1.20183   |    1846.9   |    7.33993    |  1861.77   |    Day    |
|  1501 | 2023-09-16 14:45:00 |     -999.0     |   84.08129  |  1.30446   |    1807.1   |    7.339543   |  1821.97   |    Day    |
|  1502 | 2023-09-16 15:00:00 |     -999.0     |   83.63563  |  1.37906   |   1726.06   |    7.320113   |  1738.73   |    Day    |
|  1503 | 2023-09-16 15:15:00 |     -999.0     |   84.41231  |  1.83383   |   1649.17   |    7.314507   |  1660.03   |    Day    |
|  1504 | 2023-09-16 15:30:00 |     -999.0     |   84.06369  |  1.55939   |   1556.51   |    7.32158    |   1565.7   |    Day    |
|  1505 | 2023-09-16 15:45:00 |     -999.0     |   84.31662  |   1.2795   |   1482.48   |    7.30961    |  1490.93   |    Day    |
|  1506 | 2023-09-16 16:00:00 |     -999.0     |   84.60709  |  1.36967   |   1358.46   |    7.313117   |   1367.0   |    Day    |
|  1507 | 2023-09-16 16:15:00 |     -999.0     |    85.617   |  1.74628   |   1224.57   |    7.33664    |  1231.97   |    Day    |
|  1508 | 2023-09-16 16:30:00 |     -999.0     |   85.71634  |  1.40605   |    1093.4   |    7.360037   |   1099.4   |    Day    |
|  1509 | 2023-09-16 16:45:00 |     -999.0     |   85.81894  |   2.3395   |   1024.38   |    7.367687   |  1027.53   |    Day    |
|  1510 | 2023-09-16 17:00:00 |     -999.0     |   84.57526  |  3.33175   |   904.543   |    7.349297   |  909.133   |    Day    |
|  1511 | 2023-09-16 17:15:00 |     -999.0     |   82.05688  |  3.55855   |   744.299   |    7.346144   |   747.9    |    Day    |
|  1512 | 2023-09-16 17:30:00 |     -999.0     |   81.14887  |  2.79545   |   607.423   |    7.341657   |  610.533   |    Day    |
|  1513 | 2023-09-16 17:45:00 |     -999.0     |   79.92245  |  3.01967   |   456.507   |    7.35486    |   459.6    |    Day    |
|  1514 | 2023-09-16 18:00:00 |     -999.0     |   78.06144  |  2.07722   |   325.428   |    7.365993   |   327.9    |    Day    |
|  1515 | 2023-09-16 18:15:00 |     -999.0     |   76.70097  |   1.939    |    205.31   |    7.381693   |  207.867   |    Day    |
|  1516 | 2023-09-16 18:30:00 |     -999.0     |   74.35873  |  2.12539   |   112.394   |    7.344896   |   114.6    |    Day    |
|  1517 | 2023-09-16 18:45:00 |     -999.0     |   72.2597   |  2.00783   |    64.553   |    7.353263   |    66.9    |    Day    |
|  1518 | 2023-09-16 19:00:00 |     -999.0     |   70.21088  |  2.41572   |   20.3718   |    7.372093   |  22.5667   |    Day    |
|  1519 | 2023-09-16 19:15:00 |     -999.0     |   68.26892  |  2.35769   |   -1.65466  |    7.32632    |  0.766667  |    Day    |
|  1520 | 2023-09-16 19:30:00 |     -999.0     |   66.95016  |  1.97345   |   -2.5257   |    7.31881    |    0.0     |    Day    |
|  1521 | 2023-09-16 19:45:00 |     -999.0     |   66.06433  |  1.82489   |   -2.51204  |    7.302783   |    0.0     |    Day    |
|  1522 | 2023-09-16 20:00:00 |     -999.0     |   65.2077   |    1.47    |   -2.50982  |    7.307333   |    0.0     |    Day    |
|  1523 | 2023-09-16 20:15:00 |     -999.0     |   64.21896  |  1.27828   |   -2.52152  |    7.331527   |    0.0     |    Day    |
|  1524 | 2023-09-16 20:30:00 |     -999.0     |   63.43936  |  1.05993   |   -2.52199  |    7.337057   |    0.0     |    Day    |
|  1525 | 2023-09-16 20:45:00 |     -999.0     |   62.38614  |  0.927413  |   -2.51538  |    7.31298    |    0.0     |    Day    |
|  1526 | 2023-09-16 21:00:00 |     -999.0     |   61.9561   |  0.914667  |   -2.53028  |    7.335017   |    0.0     |    Day    |
|  1527 | 2023-09-16 21:15:00 |     -999.0     |   61.35904  |  1.49633   |   -2.52745  |    7.32833    |    0.0     |    Day    |
|  1528 | 2023-09-16 21:30:00 |     -999.0     |   60.88275  |  1.41111   |   -2.52212  |    7.314376   |    0.0     |    Day    |
|  1529 | 2023-09-16 21:45:00 |     -999.0     |   60.09372  |  1.29221   |   -2.47801  |    7.22934    |    0.0     |    Day    |
|  1530 | 2023-09-16 22:00:00 |     -999.0     |   59.34214  |  1.08839   |   -2.48047  |    7.228633   |    0.0     |    Day    |
|  1531 | 2023-09-16 22:15:00 |     -999.0     |   59.06226  |  1.32217   |   -2.49419  |    7.24547    |    0.0     |    Day    |
|  1578 | 2023-09-17 10:00:00 |     -999.0     |   62.76115  |  2.27556   |   1681.12   |    7.32899    |   1693.5   |    Day    |
|  1579 | 2023-09-17 10:15:00 |     -999.0     |   63.61054  |  1.89456   |   1638.21   |     7.3255    |  1642.67   |    Day    |
|  1580 | 2023-09-17 10:30:00 |     -999.0     |   63.72079  |  2.27372   |   1750.53   |    7.318336   |  1758.47   |    Day    |
|  1581 | 2023-09-17 10:45:00 |     -999.0     |   64.74125  |  1.93778   |    1822.6   |    7.33424    |   1825.0   |    Day    |
|  1582 | 2023-09-17 11:00:00 |     -999.0     |   66.12208  |  1.81683   |   2080.94   |    7.333613   |  2103.53   |    Day    |
|  1583 | 2023-09-17 11:15:00 |     -999.0     |   67.12634  |   1.5215   |   1994.98   |    7.321927   |  2009.67   |    Day    |
|  1584 | 2023-09-17 11:30:00 |     -999.0     |   68.12261  |  1.87545   |   2032.98   |    7.313227   |   2059.0   |    Day    |
|  1585 | 2023-09-17 11:45:00 |     -999.0     |   68.39161  |   1.835    |   1915.26   |    7.309223   |  1928.57   |    Day    |
|  1586 | 2023-09-17 12:00:00 |     -999.0     |   69.20097  |  1.72417   |   2046.17   |    7.325783   |  2064.13   |    Day    |
|  1587 | 2023-09-17 12:15:00 |     -999.0     |   70.31693  |  2.01483   |   2153.14   |    7.327193   |   2172.9   |    Day    |
|  1588 | 2023-09-17 12:30:00 |     -999.0     |   71.47812  |  1.99878   |   2114.38   |    7.31849    |  2140.17   |    Day    |
|  1589 | 2023-09-17 12:45:00 |     -999.0     |   71.55466  |  1.52083   |   1894.63   |    7.305687   |   1905.7   |    Day    |
|  1590 | 2023-09-17 13:00:00 |     -999.0     |   72.15467  |  1.85094   |   2001.04   |    7.30346    |  2015.93   |    Day    |
|  1591 | 2023-09-17 13:15:00 |     -999.0     |   73.1237   |  2.14839   |   2054.79   |    7.291606   |  2077.23   |    Day    |
|  1592 | 2023-09-17 13:30:00 |     -999.0     |   73.2287   |  2.09533   |   1896.51   |    7.278133   |   1914.0   |    Day    |
|  1593 | 2023-09-17 13:45:00 |     -999.0     |   73.58045  |  1.87528   |   1734.78   |    7.26726    |   1741.3   |    Day    |
|  1594 | 2023-09-17 14:00:00 |     -999.0     |   75.34407  |   1.668    |   1795.87   |    7.29128    |  1817.07   |    Day    |
|  1595 | 2023-09-17 14:15:00 |     -999.0     |   75.79185  |  1.68106   |   1798.55   |    7.291063   |   1812.4   |    Day    |
|  1596 | 2023-09-17 14:30:00 |     -999.0     |   75.04371  |  1.85222   |   1167.15   |    7.270477   |   1175.5   |    Day    |
|  1597 | 2023-09-17 14:45:00 |     -999.0     |   74.42794  |  1.59544   |   915.557   |    7.25692    |   922.3    |    Day    |
|  1598 | 2023-09-17 15:00:00 |     -999.0     |   74.15251  |  1.38683   |   705.062   |    7.266983   |  707.833   |    Day    |
|  1599 | 2023-09-17 15:15:00 |     -999.0     |   74.15944  |  1.36406   |   739.637   |    7.275243   |   741.6    |    Day    |
|  1600 | 2023-09-17 15:30:00 |     -999.0     |   74.26983  |   1.4665   |   814.271   |    7.27742    |   813.5    |    Day    |
|  1601 | 2023-09-17 15:45:00 |     -999.0     |   74.04984  |  2.09867   |   1306.59   |    7.29136    |  1307.23   |    Day    |
|  1602 | 2023-09-17 16:00:00 |     -999.0     |   75.29848  |  1.99161   |   1698.89   |    7.299117   |  1709.73   |    Day    |
|  1603 | 2023-09-17 16:15:00 |     -999.0     |   74.91962  |  1.79322   |   1225.44   |    7.273807   |  1239.03   |    Day    |
|  1604 | 2023-09-17 16:30:00 |     -999.0     |   74.79905  |  1.79505   |   1021.25   |    7.271376   |  1025.47   |    Day    |
|  1605 | 2023-09-17 16:45:00 |     -999.0     |   74.91196  |  1.73578   |   958.618   |    7.273947   |  972.233   |    Day    |
|  1606 | 2023-09-17 17:00:00 |     -999.0     |   75.0286   |  1.50183   |   985.718   |    7.27215    |  990.033   |    Day    |
|  1607 | 2023-09-17 17:15:00 |     -999.0     |   75.17318  |  1.45056   |   682.064   |    7.26783    |   689.8    |    Day    |
|  1608 | 2023-09-17 17:30:00 |     -999.0     |   74.44558  |  1.54317   |   590.609   |    7.26182    |  593.267   |    Day    |
|  1609 | 2023-09-17 17:45:00 |     -999.0     |   73.80527  |   1.553    |   260.906   |    7.248903   |  263.533   |    Day    |
|  1610 | 2023-09-17 18:00:00 |     -999.0     |   73.10741  |  1.48839   |   176.751   |    7.265396   |   179.1    |    Day    |
|  1611 | 2023-09-17 18:15:00 |     -999.0     |   72.24537  |  1.14517   |   109.646   |    7.267653   |  111.933   |    Day    |
|  1612 | 2023-09-17 18:30:00 |     -999.0     |   70.96706  |  0.841278  |   58.7622   |    7.268417   |  60.8667   |    Day    |
|  1613 | 2023-09-17 18:45:00 |     -999.0     |   69.60045  |  0.972555  |    28.676   |    7.272874   |    30.6    |    Day    |
|  1614 | 2023-09-17 19:00:00 |     -999.0     |   67.91879  |  0.893055  |   9.48498   |    7.276533   |  11.4667   |    Day    |
|  1615 | 2023-09-17 19:15:00 |     -999.0     |   67.2031   |  0.945444  |   -1.34527  |    7.24539    |  0.866667  |    Day    |
|  1616 | 2023-09-17 19:30:00 |     -999.0     |   67.63544  |  1.08694   |   -2.48455  |    7.25821    |    0.0     |    Day    |
|  1617 | 2023-09-17 19:45:00 |     -999.0     |   67.18272  |   0.947    |   -2.49058  |    7.26944    |    0.0     |    Day    |
|  1618 | 2023-09-17 20:00:00 |     -999.0     |   66.43079  |  1.25989   |   -2.50154  |    7.279347   |    0.0     |    Day    |
|  1619 | 2023-09-17 20:15:00 |     -999.0     |   66.36887  |  1.68528   |   -2.50612  |    7.287367   |    0.0     |    Day    |
|  1620 | 2023-09-17 20:30:00 |     -999.0     |   65.70867  |  1.30783   |   -2.50711  |    7.290757   |    0.0     |    Day    |
|  1621 | 2023-09-17 20:45:00 |     -999.0     |   65.2386   |  1.39995   |   -2.48565  |    7.245617   |    0.0     |    Day    |
|  1622 | 2023-09-17 21:00:00 |     -999.0     |   64.71233  |  1.24272   |   -2.49346  |    7.260383   |    0.0     |    Day    |
|  1623 | 2023-09-17 21:15:00 |     -999.0     |   64.33093  |  1.07089   |   -2.50634  |    7.277757   |    0.0     |    Day    |
|  1624 | 2023-09-17 21:30:00 |     -999.0     |   64.02725  |  1.08944   |   -2.51415  |    7.293567   |    0.0     |    Day    |
|  1625 | 2023-09-17 21:45:00 |     -999.0     |   63.44404  |  0.621577  |   -2.52656  |    7.313383   |    0.0     |    Day    |
|  1626 | 2023-09-17 22:00:00 |     -999.0     |   62.75291  |  0.608055  |   -2.53926  |    7.324317   |    0.0     |    Day    |
|  1627 | 2023-09-17 22:15:00 |     -999.0     |   62.30523  |  0.603278  |   -2.5319   |    7.311394   |    0.0     |    Day    |
|  1674 | 2023-09-18 10:00:00 |     -999.0     |   63.36063  |  1.98011   |   888.302   |    7.321417   |  880.367   |    Day    |
|  1675 | 2023-09-18 10:15:00 |     -999.0     |   65.14513  |  2.53022   |   1302.49   |    7.35226    |  1308.47   |    Day    |
|  1676 | 2023-09-18 10:30:00 |     -999.0     |   65.29462  |  2.34944   |   1024.18   |    7.343833   |  1029.87   |    Day    |
|  1677 | 2023-09-18 10:45:00 |     -999.0     |   64.83571  |  2.46589   |   818.152   |    7.332267   |  819.167   |    Day    |
|  1678 | 2023-09-18 11:00:00 |     -999.0     |   65.0568   |  2.35356   |   825.089   |    7.335003   |  828.133   |    Day    |
|  1679 | 2023-09-18 11:15:00 |     -999.0     |   64.96473  |  2.38928   |   676.128   |    7.327137   |  677.533   |    Day    |
|  1680 | 2023-09-18 11:30:00 |     -999.0     |   65.14484  |  2.21344   |   728.182   |    7.32568    |  730.533   |    Day    |
|  1681 | 2023-09-18 11:45:00 |     -999.0     |   65.54079  |  2.25444   |   865.172   |    7.325093   |   865.8    |    Day    |
|  1682 | 2023-09-18 12:00:00 |     -999.0     |   66.20059  |  1.85939   |   1066.94   |    7.324597   |  1068.73   |    Day    |
|  1683 | 2023-09-18 12:15:00 |     -999.0     |   66.96061  |  2.55106   |   1092.69   |     7.3205    |  1097.73   |    Day    |
|  1684 | 2023-09-18 12:30:00 |     -999.0     |   67.05869  |  1.80322   |   741.046   |    7.300817   |  744.033   |    Day    |
|  1685 | 2023-09-18 12:45:00 |     -999.0     |   67.24209  |  2.09728   |   959.706   |    7.307113   |   957.2    |    Day    |
|  1686 | 2023-09-18 13:00:00 |     -999.0     |   68.19544  |  1.91361   |    1092.8   |    7.327023   |  1101.33   |    Day    |
|  1687 | 2023-09-18 13:15:00 |     -999.0     |   68.97839  |  1.89244   |   1483.35   |    7.312707   |   1490.2   |    Day    |
|  1688 | 2023-09-18 13:30:00 |     -999.0     |   70.65534  |  2.09628   |   1427.78   |    7.32865    |   1450.6   |    Day    |
|  1689 | 2023-09-18 13:45:00 |     -999.0     |   69.78045  |  2.40828   |   1514.41   |    7.331067   |  1520.53   |    Day    |
|  1690 | 2023-09-18 14:00:00 |     -999.0     |   71.03625  |  1.73978   |   1788.82   |    7.33116    |   1786.2   |    Day    |
|  1691 | 2023-09-18 14:15:00 |     -999.0     |   71.38072  |  2.15783   |    1520.6   |    7.320447   |  1539.03   |    Day    |
|  1692 | 2023-09-18 14:30:00 |     -999.0     |   71.02251  |  1.25206   |   1982.26   |    7.329743   |  1986.27   |    Day    |
|  1693 | 2023-09-18 14:45:00 |     -999.0     |   72.10638  |   1.926    |   1984.44   |    7.326193   |   2002.6   |    Day    |
|  1694 | 2023-09-18 15:00:00 |     -999.0     |   71.63256  |  2.06028   |   1919.73   |    7.317173   |   1935.3   |    Day    |
|  1695 | 2023-09-18 15:15:00 |     -999.0     |   71.51653  |  1.94033   |   1819.92   |    7.307477   |  1833.33   |    Day    |
|  1696 | 2023-09-18 15:30:00 |     -999.0     |   72.15129  |  1.71105   |   1711.08   |    7.309947   |  1722.77   |    Day    |
|  1697 | 2023-09-18 15:45:00 |     -999.0     |   71.70548  |  1.19884   |   1601.52   |    7.299423   |   1612.3   |    Day    |
|  1698 | 2023-09-18 16:00:00 |     -999.0     |   72.18682  |  1.97939   |   1491.62   |     7.3001    |   1500.4   |    Day    |
|  1699 | 2023-09-18 16:15:00 |     -999.0     |   72.13485  |   2.2035   |    1375.8   |    7.300394   |  1384.77   |    Day    |
|  1700 | 2023-09-18 16:30:00 |     -999.0     |   72.36146  |  2.03711   |   1245.08   |     7.3021    |  1251.93   |    Day    |
|  1701 | 2023-09-18 16:45:00 |     -999.0     |   71.83801  |  1.78472   |   1107.25   |    7.29892    |  1112.33   |    Day    |
|  1702 | 2023-09-18 17:00:00 |     -999.0     |   71.52939  |  1.55628   |   963.751   |    7.309473   |  966.867   |    Day    |
|  1703 | 2023-09-18 17:15:00 |     -999.0     |   71.58902  |  1.81233   |   812.009   |    7.315187   |   815.5    |    Day    |
|  1704 | 2023-09-18 17:30:00 |     -999.0     |   71.60339  |  1.63989   |   659.963   |    7.316527   |  663.433   |    Day    |
|  1705 | 2023-09-18 17:45:00 |     -999.0     |   71.16312  |  1.80661   |   504.011   |    7.319887   |  507.367   |    Day    |
|  1706 | 2023-09-18 18:00:00 |     -999.0     |   70.59893  |  1.89733   |   323.948   |    7.335887   |  327.733   |    Day    |
|  1707 | 2023-09-18 18:15:00 |     -999.0     |   69.41773  |  1.58461   |   116.357   |    7.32766    |  118.133   |    Day    |
|  1708 | 2023-09-18 18:30:00 |     -999.0     |   68.15862  |   1.355    |   78.5638   |    7.326053   |  80.0667   |    Day    |
|  1709 | 2023-09-18 18:45:00 |     -999.0     |   67.40035  |  1.31422   |   56.5355   |    7.344953   |  58.3667   |    Day    |
|  1710 | 2023-09-18 19:00:00 |     -999.0     |   66.42209  |  1.02461   |   20.4463   |    7.32635    |  22.4333   |    Day    |
|  1711 | 2023-09-18 19:15:00 |     -999.0     |   65.03416  |   1.1305   |   0.848739  |    7.301953   |  3.06667   |    Day    |
|  1712 | 2023-09-18 19:30:00 |     -999.0     |   64.16924  |  0.984778  |   -2.51569  |    7.30754    |    0.0     |    Day    |
|  1713 | 2023-09-18 19:45:00 |     -999.0     |   63.55666  |  1.71811   |   -2.51787  |    7.319773   |    0.0     |    Day    |
|  1714 | 2023-09-18 20:00:00 |     -999.0     |   63.27581  |  1.99861   |   -2.54575  |    7.330673   |    0.0     |    Day    |
|  1715 | 2023-09-18 20:15:00 |     -999.0     |   62.78988  |  2.01767   |   -2.52404  |    7.326547   |    0.0     |    Day    |
|  1716 | 2023-09-18 20:30:00 |     -999.0     |   62.1696   |  1.80994   |   -2.51182  |    7.306414   |    0.0     |    Day    |
|  1717 | 2023-09-18 20:45:00 |     -999.0     |   61.31856  |  2.01805   |   -2.51739  |    7.297533   |    0.0     |    Day    |
|  1718 | 2023-09-18 21:00:00 |     -999.0     |   60.42677  |  1.99667   |   -2.51744  |    7.312717   |    0.0     |    Day    |
|  1719 | 2023-09-18 21:15:00 |     -999.0     |   59.34837  |  1.98217   |   -2.52587  |    7.314967   |    0.0     |    Day    |
|  1720 | 2023-09-18 21:30:00 |     -999.0     |   58.95487  |  2.11816   |   -2.50862  |    7.297874   |    0.0     |    Day    |
|  1721 | 2023-09-18 21:45:00 |     -999.0     |   58.10612  |  1.73983   |   -2.51814  |    7.297633   |    0.0     |    Day    |
|  1722 | 2023-09-18 22:00:00 |     -999.0     |   57.2938   |  1.69028   |   -2.51379  |    7.284153   |    0.0     |    Day    |
|  1723 | 2023-09-18 22:15:00 |     -999.0     |   57.0463   |  1.82839   |   -2.51709  |    7.28636    |    0.0     |    Day    |
|  1770 | 2023-09-19 10:00:00 |     -999.0     |   61.78516  |  1.73133   |   1609.72   |    7.355457   |  1617.27   |    Day    |
|  1771 | 2023-09-19 10:15:00 |     -999.0     |   62.02866  |  1.92616   |   1720.19   |    7.35921    |   1730.2   |    Day    |
|  1772 | 2023-09-19 10:30:00 |     -999.0     |   62.39421  |  1.84378   |   1819.62   |    7.352007   |   1830.2   |    Day    |
|  1773 | 2023-09-19 10:45:00 |     -999.0     |   62.88111  |  1.74238   |   1904.03   |    7.35409    |   1914.1   |    Day    |
|  1774 | 2023-09-19 11:00:00 |     -999.0     |   63.81624  |  1.80628   |   1971.47   |    7.367953   |   1983.6   |    Day    |
|  1775 | 2023-09-19 11:15:00 |     -999.0     |   64.61359  |   1.5145   |   2030.55   |    7.352927   |  2046.33   |    Day    |
|  1776 | 2023-09-19 11:30:00 |     -999.0     |   65.4248   |  1.71978   |   2097.59   |    7.33979    |  2116.33   |    Day    |
|  1777 | 2023-09-19 11:45:00 |     -999.0     |   65.97104  |  1.81033   |   2144.02   |    7.34289    |   2164.3   |    Day    |
|  1778 | 2023-09-19 12:00:00 |     -999.0     |   65.57278  |  1.67622   |   2153.37   |    7.33962    |  2173.27   |    Day    |
|  1779 | 2023-09-19 12:15:00 |     -999.0     |   67.06548  |  1.74106   |   2152.96   |    7.325403   |  2173.23   |    Day    |
|  1780 | 2023-09-19 12:30:00 |     -999.0     |   67.22424  |  1.71772   |   2152.86   |    7.336903   |  2173.47   |    Day    |
|  1781 | 2023-09-19 12:45:00 |     -999.0     |   68.01557  |  1.89044   |   2153.12   |    7.35156    |   2172.9   |    Day    |
|  1782 | 2023-09-19 13:00:00 |     -999.0     |   68.28777  |  1.55852   |   2153.21   |    7.35565    |  2173.07   |    Day    |
|  1783 | 2023-09-19 13:15:00 |     -999.0     |    68.819   |  1.91995   |   2152.86   |    7.333876   |   2173.0   |    Day    |
|  1784 | 2023-09-19 13:30:00 |     -999.0     |   69.90912  |  1.25789   |   2152.59   |    7.33334    |   2172.9   |    Day    |
|  1785 | 2023-09-19 13:45:00 |     -999.0     |   70.24068  |  2.09478   |   2152.22   |    7.314063   |  2173.07   |    Day    |
|  1786 | 2023-09-19 14:00:00 |     -999.0     |   70.20136  |  1.62072   |   2134.18   |     7.3085    |  2154.47   |    Day    |
|  1787 | 2023-09-19 14:15:00 |     -999.0     |   69.85778  |  2.01222   |   2096.34   |    7.30434    |  2118.33   |    Day    |
|  1788 | 2023-09-19 14:30:00 |     -999.0     |   69.90218  |  2.05002   |   2058.64   |    7.30665    |  2077.73   |    Day    |
|  1789 | 2023-09-19 14:45:00 |     -999.0     |   70.06415  |  1.70328   |   1986.73   |    7.311637   |  2003.73   |    Day    |
|  1790 | 2023-09-19 15:00:00 |     -999.0     |   69.99411  |  2.12606   |   1899.88   |    7.29488    |  1914.37   |    Day    |
|  1791 | 2023-09-19 15:15:00 |     -999.0     |   70.36523  |  1.53506   |    1821.7   |    7.33567    |  1834.37   |    Day    |
|  1792 | 2023-09-19 15:30:00 |     -999.0     |   70.87111  |  1.54392   |   1733.25   |    7.356383   |  1746.47   |    Day    |
|  1793 | 2023-09-19 15:45:00 |     -999.0     |   70.40907  |   1.0995   |   1604.43   |    7.343313   |  1620.03   |    Day    |
|  1794 | 2023-09-19 16:00:00 |     -999.0     |   70.33752  |  1.63744   |   1491.11   |    7.33998    |  1504.07   |    Day    |
|  1795 | 2023-09-19 16:15:00 |     -999.0     |   70.04541  |  1.74178   |   1375.37   |    7.33756    |  1383.83   |    Day    |
|  1796 | 2023-09-19 16:30:00 |     -999.0     |   70.13444  |  1.31411   |   1252.47   |    7.33087    |   1257.3   |    Day    |
|  1797 | 2023-09-19 16:45:00 |     -999.0     |   70.09856  |  1.27961   |   1107.48   |    7.32819    |  1111.37   |    Day    |
|  1798 | 2023-09-19 17:00:00 |     -999.0     |   69.93194  |  1.17021   |   960.441   |    7.34323    |  964.667   |    Day    |
|  1799 | 2023-09-19 17:15:00 |     -999.0     |   70.15237  |  1.41061   |   812.694   |     7.3545    |  817.233   |    Day    |
|  1800 | 2023-09-19 17:30:00 |     -999.0     |   69.87114  |  1.37711   |   649.132   |    7.346354   |  652.267   |    Day    |
|  1801 | 2023-09-19 17:45:00 |     -999.0     |   69.60709  |  0.751222  |   491.871   |    7.346363   |  494.667   |    Day    |
|  1802 | 2023-09-19 18:00:00 |     -999.0     |   69.06153  |  1.74139   |   344.445   |    7.293557   |   347.2    |    Day    |
|  1803 | 2023-09-19 18:15:00 |     -999.0     |   68.48227  |   0.8035   |   213.174   |    7.287533   |   215.6    |    Day    |
|  1804 | 2023-09-19 18:30:00 |     -999.0     |   67.89213  |  0.812111  |   112.381   |    7.29464    |  114.867   |    Day    |
|  1805 | 2023-09-19 18:45:00 |     -999.0     |   66.81918  |  0.752833  |   46.8228   |    7.307856   |  49.2333   |    Day    |
|  1806 | 2023-09-19 19:00:00 |     -999.0     |   65.42982  |  0.600722  |    13.363   |    7.30204    |    15.3    |    Day    |
|  1807 | 2023-09-19 19:15:00 |     -999.0     |   63.00154  |  0.372056  |   -1.62364  |    7.303097   |  0.766667  |    Day    |
|  1808 | 2023-09-19 19:30:00 |     -999.0     |   60.16816  |  0.709778  |   -2.50865  |    7.311747   |    0.0     |    Day    |
|  1809 | 2023-09-19 19:45:00 |     -999.0     |   59.55191  |   1.377    |   -2.51386  |    7.315723   |    0.0     |    Day    |
|  1810 | 2023-09-19 20:00:00 |     -999.0     |   59.50151  |  1.09739   |   -2.5112   |    7.31174    |    0.0     |    Day    |
|  1811 | 2023-09-19 20:15:00 |     -999.0     |   59.08466  |  1.22982   |   -2.52687  |    7.33149    |    0.0     |    Day    |
|  1812 | 2023-09-19 20:30:00 |     -999.0     |   58.87247  |  1.15411   |   -2.52027  |    7.315207   |    0.0     |    Day    |
|  1813 | 2023-09-19 20:45:00 |     -999.0     |   58.37677  |  1.13122   |   -2.5092   |    7.302644   |    0.0     |    Day    |
|  1814 | 2023-09-19 21:00:00 |     -999.0     |   58.1119   |  1.17517   |   -2.52452  |    7.31854    |    0.0     |    Day    |
|  1815 | 2023-09-19 21:15:00 |     -999.0     |   57.33293  |  0.948612  |   -2.52892  |    7.319597   |    0.0     |    Day    |
|  1816 | 2023-09-19 21:30:00 |     -999.0     |   57.23299  |  1.15361   |   -2.52946  |    7.320747   |    0.0     |    Day    |
|  1817 | 2023-09-19 21:45:00 |     -999.0     |   57.00953  |  1.39328   |   -2.51388  |    7.295977   |    0.0     |    Day    |
|  1818 | 2023-09-19 22:00:00 |     -999.0     |   56.4724   |  1.25266   |   -2.51926  |    7.29454    |    0.0     |    Day    |
|  1819 | 2023-09-19 22:15:00 |     -999.0     |   55.27015  |  0.782278  |   -2.52861  |    7.313086   |    0.0     |    Day    |
