Timestamp,Weather station ambient temperature,Max wind speed - VAISALA_1,Production meter L-N voltage,Production meter active power,"Inverter 1, AC Active Power (Total)"
9/13/2023 3:30:00 PM,76.79235,2.02161,7.32465,1794.81,1807.5
9/13/2023 3:45:00 PM,77.6267,2.03106,7.325463,1709.64,1720.07
9/13/2023 4:00:00 PM,77.99421,2.06561,7.329347,1574.87,1582.8
9/13/2023 4:15:00 PM,78.41739,2.24839,7.34445,1438.33,1446.93
9/13/2023 4:30:00 PM,78.46394,2.47433,7.389473,1361.09,1368.33
9/13/2023 4:45:00 PM,78.75531,2.14765,7.396563,1218.76,1223.7
9/13/2023 5:00:00 PM,78.72957,2.30158,7.335547,1071.93,1075.17
9/13/2023 5:15:00 PM,78.90769,2.4225,7.375433,915.245,917.667
9/13/2023 5:30:00 PM,78.74094,2.47422,7.373767,759.37,762.033
9/13/2023 5:45:00 PM,78.37902,2.45983,7.383,606.831,608.8
9/13/2023 6:00:00 PM,77.87374,2.55833,7.3686,444.089,445.767
9/13/2023 6:15:00 PM,77.09441,2.72093,7.350907,297.1,298.7
9/13/2023 6:30:00 PM,76.13712,2.67328,7.354773,173.706,175.367
9/13/2023 6:45:00 PM,75.18581,2.49972,7.363003,83.812,85.2667
9/13/2023 7:00:00 PM,74.33348,2.009,7.352937,32.003,33.8667
9/13/2023 7:15:00 PM,73.20243,1.90122,7.34021,7.50164,9.36667
9/13/2023 7:30:00 PM,71.96938,1.9518,7.35383,-2.53203,0
9/13/2023 7:45:00 PM,70.88879,1.66344,7.34772,-2.53195,0
9/13/2023 8:00:00 PM,69.91738,1.41417,7.329823,-2.52261,0
9/13/2023 8:15:00 PM,69.09829,1.39404,7.350093,-2.53783,0
9/13/2023 8:30:00 PM,68.2588,1.30806,7.348277,-2.53724,0
9/13/2023 8:45:00 PM,67.60157,1.20739,7.317543,-2.52012,0
9/13/2023 9:00:00 PM,66.90848,1.24056,7.317863,-2.52359,0
9/13/2023 9:15:00 PM,66.73373,1.18328,7.326137,-2.52468,0
9/13/2023 9:30:00 PM,65.53978,1.0405,7.29077,-2.50482,0
9/13/2023 9:45:00 PM,64.80149,1.16403,7.284707,-2.50446,0
9/13/2023 10:00:00 PM,63.8911,1.10745,7.27897,-2.50266,0
9/13/2023 10:15:00 PM,63.28738,1.30816,7.29876,-2.51675,0
9/13/2023 10:30:00 PM,61.43552,1.00428,7.313583,-2.52464,0
9/13/2023 10:45:00 PM,61.99821,1.18745,7.298927,-2.52125,0
9/13/2023 11:00:00 PM,60.91441,1.01933,7.31164,-2.52501,0
9/13/2023 11:15:00 PM,60.66475,1.06028,7.297947,-2.52005,0
9/13/2023 11:30:00 PM,60.92859,0.910611,7.310793,-2.53103,0
9/13/2023 11:45:00 PM,60.38884,1.07333,7.298396,-2.52859,0
9/14/2023 12:00:00 AM,59.74801,1.44533,7.27618,-2.50886,0
9/14/2023 12:15:00 AM,59.70953,1.40653,7.282077,-2.51459,0
9/14/2023 12:30:00 AM,59.20376,1.17967,7.2995,-2.52601,0
9/14/2023 12:45:00 AM,58.32012,0.853445,7.310433,-2.53153,0
9/14/2023 1:00:00 AM,57.614,0.872556,7.241164,-2.49666,0
9/14/2023 1:15:00 AM,57.48067,0.946945,7.249624,-2.49988,0
9/14/2023 1:30:00 AM,57.16229,1.15066,7.26378,-2.50666,0
9/14/2023 1:45:00 AM,56.5475,0.784909,7.261497,-2.51207,0
9/14/2023 2:00:00 AM,55.80622,0.648055,7.274427,-2.52221,0
9/14/2023 2:15:00 AM,55.96851,0.978778,7.261917,-2.51274,0
9/14/2023 2:30:00 AM,55.77204,1.06767,7.266583,-2.51315,0
9/14/2023 2:45:00 AM,54.93272,0.890666,7.267693,-2.51451,0
9/14/2023 3:00:00 AM,54.6226,0.843213,7.275957,-2.51926,0
9/14/2023 3:15:00 AM,53.98434,0.713722,7.28186,-2.52214,0
9/14/2023 3:30:00 AM,53.33036,0.693945,7.284743,-2.52383,0
9/14/2023 3:45:00 AM,53.00132,0.699313,7.285063,-2.52611,0
9/14/2023 4:00:00 AM,52.62589,0.996778,7.280487,-2.5184,0
9/14/2023 4:15:00 AM,53.53283,1.2045,7.274213,-2.51822,0
9/14/2023 4:30:00 AM,53.84676,1.10385,7.27275,-2.51633,0
9/14/2023 4:45:00 AM,52.25936,0.352,7.263263,-2.51443,0
9/14/2023 5:00:00 AM,51.31933,0.461556,7.24431,-2.50057,0
9/14/2023 5:15:00 AM,51.07195,0.431333,7.227803,-2.49426,0
9/14/2023 5:30:00 AM,50.22927,0.314667,7.210187,-2.48816,0
9/14/2023 5:45:00 AM,49.62864,0.496592,7.248836,-2.50696,0
9/14/2023 6:00:00 AM,50.52578,0.592,7.23523,-2.50214,0
9/14/2023 6:15:00 AM,50.57668,0.843222,7.228803,-2.50061,0
9/14/2023 6:30:00 AM,49.8711,0.770889,7.234687,-2.41878,0.0666667
9/14/2023 6:45:00 AM,49.44127,0.939923,7.242613,8.04422,9.63333
9/14/2023 7:00:00 AM,49.8744,0.790167,7.263803,31.4058,33.0667
9/14/2023 7:15:00 AM,49.96703,0.743722,7.280923,81.2071,82.5
9/14/2023 7:30:00 AM,51.72627,0.688222,7.27637,169.752,171.033
9/14/2023 7:45:00 AM,54.98861,0.777,7.277467,295.793,296.733
9/14/2023 8:00:00 AM,57.79265,0.870382,7.327547,448.212,449.067
9/14/2023 8:15:00 AM,59.73359,1.252,7.339423,606.453,607.4
9/14/2023 8:30:00 AM,60.36708,1.82905,7.344394,764.737,766
9/14/2023 8:45:00 AM,61.2324,2.16606,7.342053,937.391,939.333
9/14/2023 9:00:00 AM,62.77181,1.94845,7.348856,1092.46,1094.4
9/14/2023 9:15:00 AM,63.93832,1.97272,7.336914,1242.2,1245.83
9/14/2023 9:30:00 AM,64.91132,2.232,7.32175,1381.54,1387.63
9/14/2023 9:45:00 AM,65.76706,2.22794,7.311597,1508.58,1516.23
9/14/2023 10:00:00 AM,66.23965,2.14217,7.319327,1632.23,1640.8
9/14/2023 10:15:00 AM,66.90605,1.96761,7.308943,1749.61,1760.1
9/14/2023 10:30:00 AM,68.45574,1.66983,7.302577,1848.21,1859.77
9/14/2023 10:45:00 AM,69.09759,2.06433,7.307287,1939.12,1952.73
9/14/2023 11:00:00 AM,69.91603,1.79833,7.325193,2009.97,2025.73
9/14/2023 11:15:00 AM,70.73848,1.60056,7.314063,2074.57,2093.2
9/14/2023 11:30:00 AM,71.23328,1.48572,7.32211,2130.37,2150.07
9/14/2023 11:45:00 AM,72.30425,1.69439,7.3554,2152.67,2172.8
9/14/2023 12:00:00 PM,72.72012,1.69617,7.3667,2152.84,2173.17
9/14/2023 12:15:00 PM,74.6228,1.55929,7.365646,2152.51,2173.23
9/14/2023 12:30:00 PM,75.90999,1.67683,7.341207,2152.04,2173.2
9/14/2023 12:45:00 PM,77.56956,1.58245,7.320237,2152.04,2172.73
9/14/2023 1:00:00 PM,78.96027,1.25039,7.339687,2151.97,2173.27
9/14/2023 1:15:00 PM,78.79118,1.64783,7.332414,2151.93,2173.2
9/14/2023 1:30:00 PM,80.09989,1.57606,7.32475,2151.88,2172.87
9/14/2023 1:45:00 PM,80.41123,1.50081,7.320437,2151.66,2172.77
9/14/2023 2:00:00 PM,81.19971,1.59494,7.36979,2151.98,2172.63
9/14/2023 2:15:00 PM,81.85413,1.3804,7.36419,2117.8,2138.2
9/14/2023 2:30:00 PM,81.6822,1.46061,7.36003,2077.35,2096.73
9/14/2023 2:45:00 PM,82.07834,1.53322,7.36122,2006.56,2022.73
9/14/2023 3:00:00 PM,82.80045,1.59661,7.370333,1933.25,1948.47
9/14/2023 3:15:00 PM,83.6688,1.43,7.347183,1856.62,1871.57
9/14/2023 3:30:00 PM,83.76732,1.46072,7.32976,1773.02,1786.53
9/14/2023 3:45:00 PM,84.02129,1.50311,7.36588,1676.2,1687.6
9/14/2023 4:00:00 PM,84.46361,1.63472,7.37197,1566.66,1576.2
9/14/2023 4:15:00 PM,84.82166,1.44994,7.348644,1452.29,1460.33
9/14/2023 4:30:00 PM,85.07669,1.56128,7.3276,1323.87,1329.33
9/14/2023 4:45:00 PM,85.13629,1.30161,7.31793,1182.59,1186.67
9/14/2023 5:00:00 PM,85.57706,1.68344,7.32775,1041.21,1045.53
9/14/2023 5:15:00 PM,85.53166,1.32889,7.316567,889.367,892.3
9/14/2023 5:30:00 PM,85.51801,1.45266,7.31999,733.462,735.967
9/14/2023 5:45:00 PM,85.35873,1.41978,7.32187,573.33,575.2
9/14/2023 6:00:00 PM,85.00206,1.2325,7.34084,420.502,421.633
9/14/2023 6:15:00 PM,84.61169,1.27791,7.347836,278.786,280.367
9/14/2023 6:30:00 PM,83.94791,1.09689,7.365473,159.317,161.267
9/14/2023 6:45:00 PM,82.94952,0.843778,7.339126,76.0352,77.9667
9/14/2023 7:00:00 PM,81.51708,0.875832,7.37475,27.9768,29.9333
9/14/2023 7:15:00 PM,79.29077,1,7.382507,4.75537,6.86667
9/14/2023 7:30:00 PM,77.96806,1.11172,7.358797,-2.52323,0
9/14/2023 7:45:00 PM,75.6628,1.02966,7.37331,-2.53632,0
9/14/2023 8:00:00 PM,73.48241,0.890055,7.377414,-2.53708,0
9/14/2023 8:15:00 PM,72.43412,1.05945,7.382787,-2.54186,0
9/14/2023 8:30:00 PM,71.67749,0.909555,7.37646,-2.54238,0
9/14/2023 8:45:00 PM,69.40279,0.894167,7.34349,-2.51675,0
9/14/2023 9:00:00 PM,68.60799,0.679056,7.294833,-2.49682,0
9/14/2023 9:15:00 PM,67.27372,0.663611,7.314157,-2.51135,0
9/14/2023 9:30:00 PM,64.98583,0.346722,7.319513,-2.51541,0
9/14/2023 9:45:00 PM,63.33598,0.3595,7.285396,-2.49978,0
9/14/2023 10:00:00 PM,63.4021,0.493111,7.285586,-2.4992,0
9/14/2023 10:15:00 PM,64.1167,1.48378,7.303287,-2.51351,0
9/14/2023 10:30:00 PM,63.67721,1.35878,7.331713,-2.53107,0
9/14/2023 10:45:00 PM,61.71553,0.260444,7.315017,-2.52159,0
9/14/2023 11:00:00 PM,60.34327,0.469778,7.302257,-2.51911,0
9/14/2023 11:15:00 PM,59.12246,0.245611,7.317817,-2.52565,0
9/14/2023 11:30:00 PM,59.05767,0.312055,7.307737,-2.52201,0
9/14/2023 11:45:00 PM,58.89551,0.320667,7.31049,-2.52794,0
9/15/2023 12:00:00 AM,58.26456,0.349111,7.29481,-2.51609,0
9/15/2023 12:15:00 AM,58.18489,0.317778,7.293277,-2.51874,0
9/15/2023 12:30:00 AM,57.19152,0.273896,7.30698,-2.5276,0
9/15/2023 12:45:00 AM,56.50111,0.412944,7.31392,-2.53161,0
9/15/2023 1:00:00 AM,55.77391,0.488556,7.300417,-2.52487,0
9/15/2023 1:15:00 AM,55.39631,0.503747,7.301833,-2.52653,0
9/15/2023 1:30:00 AM,55.369,0.244111,7.28974,-2.52182,0
9/15/2023 1:45:00 AM,55.32937,0.461389,7.269043,-2.51257,0
9/15/2023 2:00:00 AM,55.87313,0.515,7.284007,-2.52182,0
9/15/2023 2:15:00 AM,55.37511,0.400944,7.30013,-2.52945,0
9/15/2023 2:30:00 AM,54.63142,0.338306,7.235453,-2.4967,0
9/15/2023 2:45:00 AM,53.88341,0.290167,7.248777,-2.50099,0
9/15/2023 3:00:00 AM,54.02021,0.389333,7.274673,-2.51706,0
9/15/2023 3:15:00 AM,53.74956,0.392077,7.27445,-2.51768,0
9/15/2023 3:30:00 AM,53.0289,0.343444,7.27909,-2.51872,0
9/15/2023 3:45:00 AM,52.72543,0.433889,7.27554,-2.51468,0
9/15/2023 4:00:00 AM,52.46962,0.371666,7.27294,-2.51398,0
9/15/2023 4:15:00 AM,52.62883,0.353389,7.271414,-2.51286,0
9/15/2023 4:30:00 AM,52.48882,0.445944,7.278,-2.51558,0
9/15/2023 4:45:00 AM,52.09081,0.349333,7.268917,-2.51414,0
9/15/2023 5:00:00 AM,52.25842,0.355167,7.250854,-2.50322,0
9/15/2023 5:15:00 AM,51.90409,0.493611,7.231343,-2.49598,0
9/15/2023 5:30:00 AM,51.39315,0.33784,7.2326,-2.49286,0
9/15/2023 5:45:00 AM,50.10442,0.414722,7.235743,-2.49928,0
9/15/2023 6:00:00 AM,51.35293,0.474667,7.233203,-2.49745,0
9/15/2023 6:15:00 AM,51.52786,0.387278,7.27151,-2.51888,0
9/15/2023 6:30:00 AM,50.56844,0.299222,7.282177,-2.46142,0.0333333
9/15/2023 6:45:00 AM,50.05902,0.271245,7.268057,6.8281,8.7
9/15/2023 7:00:00 AM,51.0708,0.504222,7.268657,30.2336,32
9/15/2023 7:15:00 AM,50.71944,0.3755,7.267687,77.5466,79.1667
9/15/2023 7:30:00 AM,52.32812,0.1845,7.32342,163.796,165.133
9/15/2023 7:45:00 AM,55.37251,0.294778,7.346283,287.113,288.3
9/15/2023 8:00:00 AM,57.78484,0.483222,7.340547,437.905,438.8
9/15/2023 8:15:00 AM,60.61518,0.311389,7.335713,598.14,599.067
9/15/2023 8:30:00 AM,63.06712,0.461611,7.34999,748.656,749.533
9/15/2023 8:45:00 AM,65.70853,0.745111,7.34534,913.802,914.967
9/15/2023 9:00:00 AM,68.31287,0.847499,7.340453,1072.43,1075.83
9/15/2023 9:15:00 AM,69.91954,1.14795,7.320593,1217.99,1222.83
9/15/2023 9:30:00 AM,70.98953,0.780889,7.299817,1344.32,1349.6
9/15/2023 9:45:00 AM,72.33895,0.727056,7.304093,1461.77,1468.2
9/15/2023 10:00:00 AM,73.27873,0.626222,7.319367,1568.71,1576.77
9/15/2023 10:15:00 AM,74.12002,1.05783,7.324586,1671.5,1679.3
9/15/2023 10:30:00 AM,75.29205,0.877944,7.31941,1765.59,1776.43
9/15/2023 10:45:00 AM,76.6539,0.927474,7.345933,1839.69,1852.73
9/15/2023 11:00:00 AM,77.66576,1.36683,7.341347,1920.45,1934.63
9/15/2023 11:15:00 AM,77.99974,1.16972,7.346833,1994.11,2010.6
9/15/2023 11:30:00 AM,77.92425,1.53467,7.350487,2064.44,2082.23
9/15/2023 11:45:00 AM,78.47706,1.21144,7.345717,2102.78,2121.97
9/15/2023 12:00:00 PM,79.44881,1.16733,7.346253,2134.52,2152.67
9/15/2023 12:15:00 PM,80.45892,1.38139,7.329003,2151.87,2172.4
9/15/2023 12:30:00 PM,81.32711,1.45878,7.314017,2151.86,2173.07
9/15/2023 12:45:00 PM,82.80956,1.386,7.32328,2151.56,2172.87
9/15/2023 1:00:00 PM,83.19025,1.25561,7.35133,2151.94,2173.43
9/15/2023 1:15:00 PM,84.55901,1.08817,7.370003,2151.79,2172.83
9/15/2023 1:30:00 PM,85.6693,1.32744,7.349043,2148.77,2169.53
9/15/2023 1:45:00 PM,86.61501,1.23005,7.344057,2126.85,2146.9
9/15/2023 2:00:00 PM,87.47256,1.10089,7.35333,2081.39,2099.57
9/15/2023 2:15:00 PM,87.13585,1.56994,7.333293,2054.19,2072.53
9/15/2023 2:30:00 PM,87.36636,1.21824,7.3337,2026.9,2046.33
9/15/2023 2:45:00 PM,87.8171,1.18261,7.34488,1952.61,1968.8
9/15/2023 3:00:00 PM,87.86215,1.177,7.3968,1883.98,1897.3
9/15/2023 3:15:00 PM,88.01976,1.43605,7.38563,1783.39,1797.9
9/15/2023 3:30:00 PM,87.96252,1.70705,7.379193,1647.65,1661.23
9/15/2023 3:45:00 PM,88.15958,1.83578,7.355197,1448.35,1458.63
9/15/2023 4:00:00 PM,88.94374,1.62006,7.38751,1384.65,1393.37
9/15/2023 4:15:00 PM,89.09931,1.49644,7.379453,1302.68,1309.03
9/15/2023 4:30:00 PM,89.52595,1.77683,7.38665,1200.45,1205.1
9/15/2023 4:45:00 PM,89.23262,1.61267,7.376953,1039.81,1043.27
9/15/2023 5:00:00 PM,89.16377,1.38155,7.388247,916.851,921
9/15/2023 5:15:00 PM,89.16069,1.46717,7.390423,803.121,806.9
9/15/2023 5:30:00 PM,88.936,1.12156,7.40279,659.873,663.467
9/15/2023 5:45:00 PM,88.7164,0.820667,7.409063,549.193,552.233
9/15/2023 6:00:00 PM,88.30506,0.792722,7.407713,416.615,419.867
9/15/2023 6:15:00 PM,87.47775,0.658158,7.398527,269.703,272.6
9/15/2023 6:30:00 PM,86.03529,0.442722,7.366613,149.973,152.3
9/15/2023 6:45:00 PM,83.40386,0.510722,7.351317,74.2799,76.4667
9/15/2023 7:00:00 PM,79.92326,0.441555,7.376023,27.6566,29.9
9/15/2023 7:15:00 PM,76.72296,0.337444,7.365257,2.66161,4.9
9/15/2023 7:30:00 PM,74.62053,0.900501,7.379124,-2.53616,0
9/15/2023 7:45:00 PM,74.86382,1.0365,7.29065,-2.48994,0
9/15/2023 8:00:00 PM,71.54973,0.477833,7.31272,-2.50395,0
9/15/2023 8:15:00 PM,69.58629,0.368222,7.333137,-2.51642,0
9/15/2023 8:30:00 PM,68.08517,0.664222,7.347137,-2.52425,0
9/15/2023 8:45:00 PM,65.28848,0.839278,7.3287,-2.51757,0
9/15/2023 9:00:00 PM,65.22966,0.605611,7.3555,-2.53464,0
9/15/2023 9:15:00 PM,65.4604,0.407945,7.343173,-2.5282,0
9/15/2023 9:30:00 PM,64.91752,0.627778,7.33181,-2.52402,0
9/15/2023 9:45:00 PM,65.37641,0.685333,7.315624,-2.51722,0
9/15/2023 10:00:00 PM,65.09401,0.552833,7.316667,-2.51798,0
9/15/2023 10:15:00 PM,63.48141,0.461389,7.325213,-2.526,0
9/15/2023 10:30:00 PM,63.83649,0.593556,7.344007,-2.53758,0
9/15/2023 10:45:00 PM,61.33014,0.356778,7.307543,-2.51695,0
9/15/2023 11:00:00 PM,59.91393,0.345,7.33112,-2.53229,0
9/15/2023 11:15:00 PM,60.64236,0.510777,7.32644,-2.5311,0
9/15/2023 11:30:00 PM,59.26577,0.442055,7.316467,-2.52609,0
9/15/2023 11:45:00 PM,58.16286,0.604667,7.277567,-2.50853,0
9/16/2023 12:00:00 AM,58.11472,0.388333,7.270987,-2.50616,0
9/16/2023 12:15:00 AM,59.20462,0.471556,7.275253,-2.50899,0
9/16/2023 12:30:00 AM,58.38417,0.343889,7.26871,-2.50419,0
9/16/2023 12:45:00 AM,57.18695,0.326722,7.285187,-2.51483,0
9/16/2023 1:00:00 AM,56.03005,0.432833,7.30476,-2.52661,0
9/16/2023 1:15:00 AM,55.98473,0.505111,7.318847,-2.53783,0
9/16/2023 1:30:00 AM,55.86964,0.456167,7.31559,-2.53441,0
9/16/2023 1:45:00 AM,56.68817,0.592056,7.304836,-2.53023,0
9/16/2023 2:00:00 AM,56.64484,0.702167,7.307317,-2.53434,0
9/16/2023 2:15:00 AM,56.75536,0.970667,7.297604,-2.52801,0
9/16/2023 2:30:00 AM,56.15348,0.48646,7.3053,-2.53461,0
9/16/2023 2:45:00 AM,55.20715,0.447944,7.291207,-2.52834,0
9/16/2023 3:00:00 AM,54.64805,0.555722,7.242153,-2.50093,0
9/16/2023 3:15:00 AM,52.96827,0.409444,7.247083,-2.5036,0
9/16/2023 3:30:00 AM,52.40681,0.495389,7.250407,-2.50786,0
9/16/2023 3:45:00 AM,52.10667,0.617445,7.256993,-2.51073,0
9/16/2023 4:00:00 AM,52.28262,0.723056,7.258157,-2.50946,0
9/16/2023 4:15:00 AM,52.95551,0.753019,7.262503,-2.51214,0
9/16/2023 4:30:00 AM,53.09111,0.795667,7.273387,-2.51904,0
9/16/2023 4:45:00 AM,53.65099,0.766389,7.271957,-2.51821,0
9/16/2023 5:00:00 AM,53.62441,0.431056,7.257747,-2.51017,0
9/16/2023 5:15:00 AM,53.04153,0.231889,7.251743,-2.50693,0
9/16/2023 5:30:00 AM,52.18788,0.425722,7.252723,-2.50751,0
9/16/2023 5:45:00 AM,50.83878,0.675249,7.25536,-2.50838,0
9/16/2023 6:00:00 AM,51.39605,0.585667,7.242394,-2.50461,0
9/16/2023 6:15:00 AM,52.05108,0.584722,7.23421,-2.50216,0
9/16/2023 6:30:00 AM,50.87165,0.225278,7.231777,-2.49926,0
9/16/2023 6:45:00 AM,50.75174,0.240189,7.228626,3.70691,5.43333
9/16/2023 7:00:00 AM,51.10342,0.2835,7.2487,30.5816,31.8667
9/16/2023 7:15:00 AM,51.98963,0.31083,7.27859,85.2958,86.0667
9/16/2023 7:30:00 AM,53.43411,0.239365,7.278777,159.849,160.6
9/16/2023 7:45:00 AM,56.61916,0.412,7.271753,254.898,255.3
9/16/2023 8:00:00 AM,59.48008,0.788278,7.261503,384.374,383.933
9/16/2023 8:15:00 AM,62.08755,0.658601,7.268887,545.906,545.133
9/16/2023 8:30:00 AM,64.1739,0.606,7.25461,691.655,690.933
9/16/2023 8:45:00 AM,65.84506,0.586333,7.253487,831.687,832.233
9/16/2023 9:00:00 AM,67.82681,0.441278,7.271327,955.207,956.833
9/16/2023 9:15:00 AM,69.74154,0.617073,7.28309,1084.71,1088.43
9/16/2023 9:30:00 AM,71.2114,0.750889,7.302354,1207.6,1210.73
9/16/2023 9:45:00 AM,72.1672,0.839389,7.297086,1323.26,1327.37
9/16/2023 10:00:00 AM,72.89153,0.692667,7.290027,1439.49,1443.8
9/16/2023 10:15:00 AM,73.49207,1.02467,7.281307,1545.84,1550.5
9/16/2023 10:30:00 AM,73.79868,1.13228,7.30269,1634.73,1643.47
9/16/2023 10:45:00 AM,74.38575,0.780068,7.29617,1718.84,1728.83
9/16/2023 11:00:00 AM,75.19593,0.870722,7.302947,1802.25,1815.13
9/16/2023 11:15:00 AM,75.79598,1.04217,7.352973,1864.99,1878.07
9/16/2023 11:30:00 AM,77.49165,1.07227,7.347203,1917.47,1930.47
9/16/2023 11:45:00 AM,77.37411,0.898667,7.331133,1957.54,1970.23
9/16/2023 12:00:00 PM,79.09084,1.64406,7.330117,1994.63,2009.23
9/16/2023 12:15:00 PM,79.17529,1.29922,7.328137,2028.31,2045.6
9/16/2023 12:30:00 PM,79.55575,1.22991,7.305126,2050.1,2069.8
9/16/2023 12:45:00 PM,82.07301,1.75239,7.332677,2010.69,2031.6
9/16/2023 1:00:00 PM,81.58013,1.69522,7.360394,1977.91,1996.73
9/16/2023 1:15:00 PM,81.84623,1.22767,7.3608,1938.74,1952.77
9/16/2023 1:30:00 PM,82.37842,1.46806,7.34722,1909.25,1920
9/16/2023 1:45:00 PM,82.41685,1.34525,7.335646,1921.05,1935.47
9/16/2023 2:00:00 PM,82.508,1.21783,7.334533,1927.56,1943.53
9/16/2023 2:15:00 PM,83.41316,1.79289,7.329843,1897.82,1912.7
9/16/2023 2:30:00 PM,83.5173,1.20183,7.33993,1846.9,1861.77
9/16/2023 2:45:00 PM,84.08129,1.30446,7.339543,1807.1,1821.97
9/16/2023 3:00:00 PM,83.63563,1.37906,7.320113,1726.06,1738.73
9/16/2023 3:15:00 PM,84.41231,1.83383,7.314507,1649.17,1660.03
9/16/2023 3:30:00 PM,84.06369,1.55939,7.32158,1556.51,1565.7
9/16/2023 3:45:00 PM,84.31662,1.2795,7.30961,1482.48,1490.93
9/16/2023 4:00:00 PM,84.60709,1.36967,7.313117,1358.46,1367
9/16/2023 4:15:00 PM,85.617,1.74628,7.33664,1224.57,1231.97
9/16/2023 4:30:00 PM,85.71634,1.40605,7.360037,1093.4,1099.4
9/16/2023 4:45:00 PM,85.81894,2.3395,7.367687,1024.38,1027.53
9/16/2023 5:00:00 PM,84.57526,3.33175,7.349297,904.543,909.133
9/16/2023 5:15:00 PM,82.05688,3.55855,7.346144,744.299,747.9
9/16/2023 5:30:00 PM,81.14887,2.79545,7.341657,607.423,610.533
9/16/2023 5:45:00 PM,79.92245,3.01967,7.35486,456.507,459.6
9/16/2023 6:00:00 PM,78.06144,2.07722,7.365993,325.428,327.9
9/16/2023 6:15:00 PM,76.70097,1.939,7.381693,205.31,207.867
9/16/2023 6:30:00 PM,74.35873,2.12539,7.344896,112.394,114.6
9/16/2023 6:45:00 PM,72.2597,2.00783,7.353263,64.553,66.9
9/16/2023 7:00:00 PM,70.21088,2.41572,7.372093,20.3718,22.5667
9/16/2023 7:15:00 PM,68.26892,2.35769,7.32632,-1.65466,0.766667
9/16/2023 7:30:00 PM,66.95016,1.97345,7.31881,-2.5257,0
9/16/2023 7:45:00 PM,66.06433,1.82489,7.302783,-2.51204,0
9/16/2023 8:00:00 PM,65.2077,1.47,7.307333,-2.50982,0
9/16/2023 8:15:00 PM,64.21896,1.27828,7.331527,-2.52152,0
9/16/2023 8:30:00 PM,63.43936,1.05993,7.337057,-2.52199,0
9/16/2023 8:45:00 PM,62.38614,0.927413,7.31298,-2.51538,0
9/16/2023 9:00:00 PM,61.9561,0.914667,7.335017,-2.53028,0
9/16/2023 9:15:00 PM,61.35904,1.49633,7.32833,-2.52745,0
9/16/2023 9:30:00 PM,60.88275,1.41111,7.314376,-2.52212,0
9/16/2023 9:45:00 PM,60.09372,1.29221,7.22934,-2.47801,0
9/16/2023 10:00:00 PM,59.34214,1.08839,7.228633,-2.48047,0
9/16/2023 10:15:00 PM,59.06226,1.32217,7.24547,-2.49419,0
9/16/2023 10:30:00 PM,58.4712,1.0345,7.261533,-2.50228,0
9/16/2023 10:45:00 PM,57.51683,0.831889,7.27336,-2.50996,0
9/16/2023 11:00:00 PM,56.63177,0.540329,7.29305,-2.52213,0
9/16/2023 11:15:00 PM,57.3507,0.57779,7.28897,-2.5197,0
9/16/2023 11:30:00 PM,56.5963,0.421722,7.288757,-2.52088,0
9/16/2023 11:45:00 PM,55.34535,0.510611,7.294497,-2.52497,0
9/17/2023 12:00:00 AM,54.41448,0.563722,7.303717,-2.53126,0
9/17/2023 12:15:00 AM,52.73611,0.675333,7.29784,-2.52516,0
9/17/2023 12:30:00 AM,52.35953,0.716775,7.291803,-2.52583,0
9/17/2023 12:45:00 AM,52.81824,0.544889,7.29962,-2.53211,0
9/17/2023 1:00:00 AM,52.01407,0.3085,7.30462,-2.53266,0
9/17/2023 1:15:00 AM,52.05913,0.538726,7.270177,-2.51318,0
9/17/2023 1:30:00 AM,51.93563,0.376389,7.24502,-2.50139,0
9/17/2023 1:45:00 AM,50.93928,0.318822,7.25558,-2.51504,0
9/17/2023 2:00:00 AM,50.51379,0.472405,7.259567,-2.50578,0
9/17/2023 2:15:00 AM,50.30197,0.509611,7.27161,-2.51428,0
9/17/2023 2:30:00 AM,49.8831,0.440181,7.277883,-2.51576,0
9/17/2023 2:45:00 AM,50.35174,0.740944,7.27925,-2.51481,0
9/17/2023 3:00:00 AM,50.57109,0.761,7.27866,-2.51821,0
9/17/2023 3:15:00 AM,49.5178,0.439222,7.286447,-2.52535,0
9/17/2023 3:30:00 AM,49.42725,0.806389,7.288336,-2.52783,0
9/17/2023 3:45:00 AM,49.03423,0.5015,7.286033,-2.53107,0
9/17/2023 4:00:00 AM,49.96302,0.745111,7.28449,-2.52848,0
9/17/2023 4:15:00 AM,49.63662,0.615278,7.290557,-2.53337,0
9/17/2023 4:30:00 AM,49.87823,1.0172,7.29254,-2.53623,0
9/17/2023 4:45:00 AM,50.7331,0.960721,7.29417,-2.53742,0
9/17/2023 5:00:00 AM,50.44186,0.919278,7.288626,-2.53346,0
9/17/2023 5:15:00 AM,50.37267,1.20722,7.28834,-2.53507,0
9/17/2023 5:30:00 AM,49.85951,0.471,7.283437,-2.53278,0
9/17/2023 5:45:00 AM,48.49683,0.321889,7.284423,-2.53088,0
9/17/2023 6:00:00 AM,47.92118,0.412778,7.27535,-2.52635,0
9/17/2023 6:15:00 AM,47.84832,0.451667,7.268467,-2.52429,0
9/17/2023 6:30:00 AM,47.42453,0.499278,7.266144,-1.72511,0.333333
9/17/2023 6:45:00 AM,47.31881,0.4285,7.267557,10.0589,11.7667
9/17/2023 7:00:00 AM,47.71923,0.298389,7.26141,51.818,53
