Cottonwood Monthly
Start date:,10/1/2023 12:00:00 AM
End date:,10/31/2023 12:00:00 AM

Timestamp,POA Sensor,Weather station module temperature,Weather station ambient temperature,Max wind speed - Weather Station 1 (Standard),Production meter L-N voltage,Production meter L-L voltage,Production meter active power,"Solectria 750kW Inverter - 1, AC Power output","Solectria 750kW Inverter - 2, AC Power output","Solectria 750kW Inverter - 3, AC Power output","Solectria 750kW Inverter - 4, AC Power output"
10/14/2023 11:30:00 PM,0,60.94031,63.76311,2,19974.33,34597,-9.414333,0,0,0,0
10/14/2023 11:45:00 PM,0,61.21083,63.63953,2,20019.33,34674.67,-9.468333,0,0,0,0
10/15/2023 12:00:00 AM,0,61.3745,63.75698,2,20016.67,34670.67,-9.475667,0,0,0,0
10/15/2023 12:15:00 AM,0,61.42678,63.89715,3,20027,34687.33,-9.478333,0,0,0,0
10/15/2023 12:30:00 AM,0,61.45475,63.83582,3,19974.67,34598.33,-9.414333,0,0,0,0
10/15/2023 12:45:00 AM,0,61.6007,63.58356,6,19971.33,34590.67,-9.406333,0,0,0,0
10/15/2023 1:00:00 AM,0,61.07816,63.13329,3,19986.67,34618.67,-9.441,0,0,0,0
10/15/2023 1:15:00 AM,0,60.19291,62.60827,4,19960.33,34571.33,-9.405666,0,0,0,0
10/15/2023 1:30:00 AM,0,59.25863,62.10744,2,19914,34491.33,-6.570904,0.7126086,0.8098863,0,0.9939759
10/15/2023 1:45:00 AM,0,58.18996,61.58649,3,,,,,,,
10/15/2023 2:00:00 AM,0,57.3799,60.9446,4,,,,,,,
10/15/2023 2:15:00 AM,0,55.69378,60.08895,4,,,,,,,
10/15/2023 2:30:00 AM,0,54.37928,59.2863,3,,,,,,,
10/15/2023 2:45:00 AM,0,53.59335,58.53411,2,,,,,,,
10/15/2023 3:00:00 AM,0,52.95794,57.97413,2,,,,,,,
10/15/2023 3:15:00 AM,0,52.66458,57.67266,2,,,,,,,
10/15/2023 3:30:00 AM,0,52.61936,57.57912,2,,,,,,,
10/15/2023 3:45:00 AM,0,52.46663,57.50093,1,,,,,,,
10/15/2023 4:00:00 AM,0,52.47616,57.44312,2,,,,,,,
10/15/2023 4:15:00 AM,0,52.17843,57.19193,1,,,,,,,
10/15/2023 4:30:00 AM,0,51.40313,56.67564,1,,,,,,,
10/15/2023 4:45:00 AM,0,50.54475,55.87957,2,,,,,,,
10/15/2023 5:00:00 AM,0,50.19694,55.62017,1,,,,,,,
10/15/2023 5:15:00 AM,0,51.68335,56.02552,1,,,,,,,
10/15/2023 5:30:00 AM,0,53.17503,56.44332,1,,,,,,,
10/15/2023 5:45:00 AM,0,53.96188,56.7531,2,,,,,,,
10/15/2023 6:00:00 AM,0,54.92054,57.25014,4,,,,,,,
10/15/2023 6:15:00 AM,0,55.20033,57.49265,2,,,,,,,
10/15/2023 6:30:00 AM,0,55.20839,57.39683,2,,,,,,,
10/15/2023 6:45:00 AM,0,55.08076,57.2696,3,,,,,,,
10/15/2023 7:00:00 AM,0.05120438,54.97535,56.91588,7,,,,,,,
10/15/2023 7:15:00 AM,1.604486,54.56031,56.33081,5,,,,,,,
10/15/2023 7:30:00 AM,6.373698,54.06527,55.69133,3,,,,,,,
10/15/2023 7:45:00 AM,25.22056,54.49633,55.41693,3,,,,,,,
10/15/2023 8:00:00 AM,31.92165,55.78459,55.56772,2,,,,,,,
10/15/2023 8:15:00 AM,57.29151,56.6396,55.54873,3,,,,38.48243,43.69661,,
10/15/2023 8:30:00 AM,78.90298,56.2908,55.22621,5,19894,34460,257.2003,61.81445,69.64323,58.72526,73.15885
10/15/2023 8:45:00 AM,89.90411,56.81265,55.13251,6,19906.33,34479.67,281.5597,67.48959,73.99349,70.69271,75.9375
10/15/2023 9:00:00 AM,97.07191,57.26984,55.45204,4,19825.67,34338.33,319.1597,77.14648,83.86459,80.05924,84.85156
10/15/2023 9:15:00 AM,192.4579,60.4162,56.19853,5,19850.33,34383,689.223,149.5469,191.6823,171.0645,178.9538
10/15/2023 9:30:00 AM,274.6311,70.41949,57.54118,5,19870,34416,765.872,165.1823,209.7552,194.9186,200.8301
10/15/2023 9:45:00 AM,157.2512,65.22262,57.27348,5,19908.33,34483,472.3247,101.5026,126.2344,119.8958,129.5378
10/15/2023 10:00:00 AM,244.5964,67.55184,58.18566,5,20003.33,34647.33,1001.96,208.9661,263.6934,256.7292,276.3548
10/15/2023 10:15:00 AM,160.6259,67.55009,58.12434,6,19997,34636.67,561.0403,114.9981,150.3561,143.2852,156.6484
10/15/2023 10:30:00 AM,284.42,72.5145,60.17629,5,19997.33,34637,1305.031,257.1081,347.0924,342.3236,367.6061
10/15/2023 10:45:00 AM,117.8949,70.12449,59.83099,4,19961.33,34574.67,350.2547,77.62826,94.07748,88.3776,95.98893
10/15/2023 11:00:00 AM,419.8115,68.23375,60.02941,4,19963.33,34576.67,1309.816,274.683,355.2962,331.3379,354.7734
10/15/2023 11:15:00 AM,774.1082,90.9062,65.24668,4,20025,34684.33,2070.161,447.9961,554.5352,522.0032,555.5358
10/15/2023 11:30:00 AM,244.3768,84.92531,64.17186,4,19963.67,34578.33,714.1086,153.7311,193.3105,182.168,189.8542
10/15/2023 11:45:00 AM,650.9595,80.5306,64.15428,5,20008.33,34657,1936.679,401.1927,517.7266,495.2702,531.1595
10/15/2023 12:00:00 PM,502.3182,93.26308,67.0449,5,20066.67,34756.33,1716.111,345.7155,454.1745,442.7031,484.5365
10/15/2023 12:15:00 PM,456.6008,88.30959,67.51971,3,20064.33,34752.33,1522.444,296.2656,404.0234,396.0241,437.2682
10/15/2023 12:30:00 PM,548.5449,90.52795,69.29979,4,19978,34603.67,1657.148,379.6172,447.0853,418.8672,423.4629
10/15/2023 12:45:00 PM,317.9126,88.81523,68.9754,5,19866,34410,1031.621,227.9349,275.9915,253.4075,280.7728
10/15/2023 1:00:00 PM,370.0275,83.78697,68.64118,5,19861.33,34400,1381.951,292.0449,351.0124,353.5397,396.8086
10/15/2023 1:15:00 PM,397.5908,82.12905,68.93545,4,19832,34352,1197.397,278.3503,311.9265,297.319,318.5091
10/15/2023 1:30:00 PM,323.6209,80.84419,68.71486,5,19823,34335.33,983.0527,223.9447,263.6139,250.3307,252.9453
10/15/2023 1:45:00 PM,300.4967,78.6924,68.4505,4,19803.33,34300.67,987.9633,228.7233,254.9779,244.8783,264.5781
10/15/2023 2:00:00 PM,225.668,78.03555,68.2532,4,19836.67,34359.33,592.638,128.1439,152.86,152.3307,166.7702
10/15/2023 2:15:00 PM,360.1078,77.20714,68.76794,4,19839.33,34363,1103.116,268.5931,280.0221,266.8939,292.804
10/15/2023 2:30:00 PM,189.2391,78.54527,69.40858,4,19829.67,34348.33,553.8583,138.0807,139.541,138.6673,144.1966
10/15/2023 2:45:00 PM,163.7589,70.56615,67.78682,4,19758,34222,523.9396,147.8958,128.6178,120.9342,132.0963
10/15/2023 3:00:00 PM,200.5091,70.92546,67.69637,5,19854,34388,629.579,156.3848,155.836,154.3444,169.5664
10/15/2023 3:15:00 PM,160.2543,71.45545,67.46178,3,19878.67,34431,615.909,151.401,150.6471,152.5859,167.0397
10/15/2023 3:30:00 PM,131.9523,72.28413,67.63235,2,19897.67,34464.67,409.7707,92.64388,109.2057,103.7201,110.9017
10/15/2023 3:45:00 PM,129.6239,72.88592,67.37456,2,19855,34390.67,438.926,107.4629,112.513,108.5104,116.8451
10/15/2023 4:00:00 PM,77.11435,69.82573,66.33234,1,19844,34371.33,205.831,47.00261,55.7168,52.48047,56.85026
10/15/2023 4:15:00 PM,86.99519,67.09,65.42417,2,19795.67,34286,269.5237,60.73893,72.24479,68.5332,74.49349
10/15/2023 4:30:00 PM,78.75806,66.44618,65.04349,2,19786,34269,241.6173,56.20833,64.09375,61.26628,66.16732
10/15/2023 4:45:00 PM,69.53479,65.25129,64.55182,1,19780,34259.33,193.3707,42.92643,52.85482,49.86719,53.69596
10/15/2023 5:00:00 PM,42.61557,63.38384,63.73487,0,19843.33,34368.67,118.066,27.20247,32.11328,30.89388,33.96289
10/15/2023 5:15:00 PM,33.99868,62.62231,63.57854,1,19958.33,34569,118.736,29.12109,33.69792,29.55143,32.94727
10/15/2023 5:30:00 PM,41.85435,63.79314,63.59941,1,19856,34393.67,126.159,31.13216,36.57878,31.93359,32.32227
10/15/2023 5:45:00 PM,47.30494,66.31385,64.35278,0,19816,34322.33,118.0543,31.14649,33.42969,30.86133,28.92448
10/15/2023 6:00:00 PM,18.64857,63.79408,62.91777,0,19759.33,34226.33,30.72267,10.65039,10.20117,9.386067,8.247396
10/15/2023 6:15:00 PM,7.919203,57.72729,61.03493,1,19765.33,34234.67,0.6613333,1.821615,2.410156,1.692708,2.002604
10/15/2023 6:30:00 PM,1.797075,52.66166,58.24311,0,19848.67,34380.67,-9.335,0,0,0,0
10/15/2023 6:45:00 PM,0,48.7308,55.33209,0,19872.67,34421.67,-9.356667,0,0,0,0
10/15/2023 7:00:00 PM,0,46.32159,53.35249,0,19873.33,34423,-9.354667,0,0,0,0
10/15/2023 7:15:00 PM,0,44.90425,51.98515,0,19935.67,34529,-9.429334,0,0,0,0
10/15/2023 7:30:00 PM,0,44.62616,51.94995,0,19935,34528.33,-9.417666,0,0,0,0
10/15/2023 7:45:00 PM,0,44.341,51.47395,0,19917.33,34498,-9.406,0,0,0,0
10/15/2023 8:00:00 PM,0,44.19613,51.2596,0,19905,34478.33,-9.389,0,0,0,0
10/15/2023 8:15:00 PM,0,43.5134,50.49665,0,19888.67,34448,-9.372666,0,0,0,0
10/15/2023 8:30:00 PM,0,43.2102,49.90122,0,19861.67,34401,-9.339,0,0,0,0
10/15/2023 8:45:00 PM,0,44.20831,50.24534,0,19874.67,34424,-9.348666,0,0,0,0
10/15/2023 9:00:00 PM,0,44.97147,50.83087,0,19821,34332.33,-9.291333,0,0,0,0
10/15/2023 9:15:00 PM,0,45.59355,51.08862,0,19858.33,34396.67,-9.329667,0,0,0,0
10/15/2023 9:30:00 PM,0,45.52565,51.1253,0,19811.67,34315.67,-9.278,0,0,0,0
10/15/2023 9:45:00 PM,0,44.90078,50.84208,0,19821,34330.67,-9.286333,0,0,0,0
10/15/2023 10:00:00 PM,0,45.07476,50.87971,0,19907.67,34481.33,-9.391,0,0,0,0
10/15/2023 10:15:00 PM,0,45.7098,51.10205,0,19851,34382.33,-9.326,0,0,0,0
10/15/2023 10:30:00 PM,0,45.77475,51.33323,0,19870.67,34417.67,-9.341333,0,0,0,0
10/15/2023 10:45:00 PM,0,46.21849,51.36595,0,19898.33,34465.67,-9.375,0,0,0,0
10/15/2023 11:00:00 PM,0,47.12801,51.59454,0,19854.33,34390,-9.329333,0,0,0,0
10/15/2023 11:15:00 PM,0,47.34743,51.98116,0,19858,34395,-9.321,0,0,0,0
10/15/2023 11:30:00 PM,0,46.98702,51.85992,0,19896,34461.33,-9.373,0,0,0,0
10/15/2023 11:45:00 PM,0,46.31389,51.50556,0,19860.33,34400.67,-9.331333,0,0,0,0
10/16/2023 12:00:00 AM,0,46.05632,51.22321,0,19889.33,34449.67,-9.366333,0,0,0,0
10/16/2023 12:15:00 AM,0,46.58361,51.41451,0,19800.33,34295,-9.26,0,0,0,0
10/16/2023 12:30:00 AM,0,46.9769,51.70847,0,19830,34346,-9.295333,0,0,0,0
10/16/2023 12:45:00 AM,0,45.34725,51.01071,0,19927,34515.33,-9.407333,0,0,0,0
10/16/2023 1:00:00 AM,0,43.69953,49.92517,0,19971.67,34591.67,-9.462,0,0,0,0
10/16/2023 1:15:00 AM,0,42.69354,49.04626,0,19976,34599.67,-9.465,0,0,0,0
10/16/2023 1:30:00 AM,0,41.97886,48.80583,0,19889,34447.67,-9.359667,0,0,0,0
10/16/2023 1:45:00 AM,0,42.57837,49.14891,0,19854.33,34390,-9.325,0,0,0,0
10/16/2023 2:00:00 AM,0,41.75962,48.54054,0,19860,34399.67,-9.332,0,0,0,0
10/16/2023 2:15:00 AM,0,40.40673,47.44612,0,19824.33,34336.67,-9.293,0,0,0,0
10/16/2023 2:30:00 AM,0,39.87505,47.06528,0,19907.33,34481.67,-9.394667,0,0,0,0
10/16/2023 2:45:00 AM,0,39.19602,46.28072,0,19968,34585.33,-9.458667,0,0,0,0
10/16/2023 3:00:00 AM,0,38.65987,45.7803,0,19878.67,34429.67,-9.363,0,0,0,0
10/16/2023 3:15:00 AM,0,38.81057,45.89538,0,19785,34270,-9.251,0,0,0,0
10/16/2023 3:30:00 AM,0,38.58076,45.54843,0,19742.67,34196.33,-9.2,0,0,0,0
10/16/2023 3:45:00 AM,0,38.61981,45.54857,0,19747.67,34202.67,-9.203,0,0,0,0
10/16/2023 4:00:00 AM,0,38.45529,45.40962,0,19754.33,34214.33,-9.212667,0,0,0,0
10/16/2023 4:15:00 AM,0,38.35051,45.3007,0,19729.33,34171.67,-9.185,0,0,0,0
10/16/2023 4:30:00 AM,0,38.26308,45.18201,0,19707.67,34135.67,-9.161,0,0,0,0
10/16/2023 4:45:00 AM,0,38.7146,45.62268,0,19753,34212.33,-9.214,0,0,0,0
10/16/2023 5:00:00 AM,0,38.75236,45.6462,0,19724,34163,-9.180667,0,0,0,0
10/16/2023 5:15:00 AM,0,38.98983,45.83081,0,19693.33,34112,-9.153334,0,0,0,0
10/16/2023 5:30:00 AM,0,39.38073,45.77727,0,19713,34142.67,-9.164667,0,0,0,0
10/16/2023 5:45:00 AM,0,39.66764,45.80434,0,19707.33,34135.33,-9.157333,0,0,0,0
10/16/2023 6:00:00 AM,0,40.82853,46.45943,0,19741.67,34193.67,-9.195333,0,0,0,0
10/16/2023 6:15:00 AM,0,41.95842,47.03806,0,19767.67,34240.33,-9.221,0,0,0,0
10/16/2023 6:30:00 AM,0,42.39518,47.31592,1,19946,34547.67,-9.428,0,0,0,0
10/16/2023 6:45:00 AM,0,42.61236,47.5433,1,19885,34442.67,-9.356667,0,0,0,0
10/16/2023 7:00:00 AM,1.143231,42.92255,47.69335,1,19887.67,34446.67,-9.377334,0,0,0,0
10/16/2023 7:15:00 AM,10.09056,43.25717,47.91382,1,19878,34430.67,-9.366,0,0,0,0
10/16/2023 7:30:00 AM,17.38759,43.42851,48.16466,1,19848.67,34379.33,21.47833,7.68099,5.712891,6.722656,9.013671
10/16/2023 7:45:00 AM,47.58619,44.42382,48.50306,1,19890,34451.67,124.843,30.4987,33.6582,31.11459,33.22917
10/16/2023 8:00:00 AM,79.65474,46.24197,48.90144,0,19950,34557,169.7403,41.59896,45.07161,40.98177,43.92253
10/16/2023 8:15:00 AM,75.78662,47.40608,49.33719,0,19976,34600,172.312,42.11458,45.75781,41.67773,44.54557
10/16/2023 8:30:00 AM,74.40482,47.47403,49.73926,0,19953.67,34562.33,168.286,40.9655,44.76953,40.82552,43.71029
10/16/2023 8:45:00 AM,329.361,53.57065,49.80285,0,20022.33,34680.67,307.6233,86.83334,85.53255,57.48112,79.66992
10/16/2023 9:00:00 AM,647.4069,76.06069,51.40586,0,19941.67,34541,805.677,232.6862,194.6107,200.4785,179.8776
10/16/2023 9:15:00 AM,711.4312,90.22238,54.47583,0,19904,34475.67,1842.173,476.5078,468.1289,437.7077,467.6439
10/16/2023 9:30:00 AM,717.3226,92.73398,58.2884,2,19908.67,34483,2164.524,506.097,577.4075,519.1484,574.9876
10/16/2023 9:45:00 AM,734.7834,94.74709,61.02389,1,19819.33,34325.67,2245.331,521.3054,597.4147,549.8079,592.2812
10/16/2023 10:00:00 AM,743.6756,96.39863,62.98953,2,19791.67,34281.67,2279.087,528.502,604.8561,562.5593,599.5475
10/16/2023 10:15:00 AM,746.7019,97.87567,65.90353,3,19789.67,34278,2239.132,474.6191,608.2266,570.9811,601.6979
10/16/2023 10:30:00 AM,744.9535,101.5048,70.72369,3,19788.67,34276.67,2220.593,460.3353,605.8718,569.6602,601.1341
10/16/2023 10:45:00 AM,737.5042,101.4661,73.74805,4,19770,34243,2204.421,455.8164,602.0892,565.1068,597.7897
10/16/2023 11:00:00 AM,726.7551,99.69354,72.18791,5,19752,34211.33,2182.284,452.9577,592.8965,560.2754,592.3503
10/16/2023 11:15:00 AM,711.6766,97.52543,71.0971,4,19720.33,34157.33,2144.334,448.6374,581.2051,548.778,581.6296
10/16/2023 11:30:00 AM,680.0848,98.89805,72.32049,3,19773.33,34249.33,2011.647,441.1341,537.7767,512.4375,536.9401
10/16/2023 11:45:00 AM,455.8024,92.98543,70.59868,3,19840,34363.67,1555.115,338.7734,372.8926,406.8542,449.0833
10/16/2023 12:00:00 PM,508.2167,85.25299,70.11655,3,19833,34353.33,1349.364,364.9297,376.4173,302.6139,312.862
10/16/2023 12:15:00 PM,457.9523,91.61158,72.20036,3,19796.67,34289,1860.36,393.0436,482.9577,479.6914,517.4772
10/16/2023 12:30:00 PM,557.5276,94.22315,72.7122,3,19789.33,34277,1852.879,392.5736,495.2858,467.1074,511.1927
10/16/2023 12:45:00 PM,449.5475,89.93601,71.7216,3,19808.33,34309.67,1255.442,291.2461,327.4844,308.0801,338.3652
10/16/2023 1:00:00 PM,266.3036,85.80238,70.3121,4,19914,34492.33,881.8134,196.2708,229.3412,229.1634,236.5423
10/16/2023 1:15:00 PM,309.1314,77.24516,68.63692,4,19910,34486,1040.832,236.2819,274.0749,261.9486,276.0573
10/16/2023 1:30:00 PM,182.3087,72.84685,67.62292,4,19811.67,34318,517.871,117.1621,137.4831,128.4967,138.8268
10/16/2023 1:45:00 PM,294.0531,75.18257,68.47897,4,19831.33,34349,827.0457,193.2129,213.638,207.3893,220.793
10/16/2023 2:00:00 PM,272.1663,72.33112,67.7413,3,19801.67,34298.33,786.9224,193.4382,199.7988,192.3333,206.2832
10/16/2023 2:15:00 PM,277.6935,76.06525,69.54423,4,19868.33,34413.67,795.1893,202.6602,194.3268,192.8529,210.0547
10/16/2023 2:30:00 PM,163.6526,71.77084,68.70353,4,19838.33,34362.33,559.78,149.3626,136.6322,133.3997,145.1374
10/16/2023 2:45:00 PM,180.405,70.87303,68.69327,5,19742.67,34194,536.1594,150.4518,131.4661,126.4108,134.1374
10/16/2023 3:00:00 PM,222.0546,70.96938,69.11184,4,19889,34447.67,740.5673,196.8444,180.2298,176.793,191.4629
10/16/2023 3:15:00 PM,213.9134,73.94115,70.0799,5,19945.67,34546.33,786.1707,205.567,192.8197,189.776,204.0319
10/16/2023 3:30:00 PM,94.15424,70.56056,67.7478,4,19881.33,34436.67,255.644,56.36523,67.4069,65.99935,72.54688
10/16/2023 3:45:00 PM,92.59312,65.80372,65.51931,3,19821.33,34331.33,261.339,58.67839,72.5931,65.9707,69.95703
10/16/2023 4:00:00 PM,82.42868,68.5206,65.59023,3,19863.67,34405.33,415.1217,113.0358,101.9369,98.91341,106.2624
10/16/2023 4:15:00 PM,103.9793,74.33563,67.6142,3,19857.67,34395.67,584.759,158.6133,140.1836,140.4655,151.1758
10/16/2023 4:30:00 PM,90.05731,76.10185,68.69732,3,19830.33,34347.33,365.214,89.37304,88.83723,92.77278,101.2904
10/16/2023 4:45:00 PM,49.7408,67.78743,66.24354,2,19862.67,34404.33,118.554,26.96354,33.63997,30.91471,33.21159
10/16/2023 5:00:00 PM,36.58102,63.43296,64.54665,1,19874,34423.33,79.24033,18.3763,23.62174,21.12956,22.65169
10/16/2023 5:15:00 PM,35.88197,61.50041,63.42274,0,19866.67,34412,88.109,22.30729,24.83984,22.7194,24.56185
10/16/2023 5:30:00 PM,25.34225,59.17381,62.08943,0,19961.67,34574.67,59.77333,16.17383,17.05859,15.84245,17.53581
10/16/2023 5:45:00 PM,21.73421,56.2661,60.28004,0,19945.33,34545.33,51.00767,14.49349,15.20052,13.48698,14.77018
10/16/2023 6:00:00 PM,16.0246,55.49886,59.49023,0,19984,34613,29.463,8.972656,9.742838,8.511067,9.529948
10/16/2023 6:15:00 PM,6.184994,54.30376,58.43153,0,19998,34638.33,-2.918333,96.96937,1.567708,0.8613281,1.154297
10/16/2023 6:30:00 PM,1.162226,51.24282,57.21081,0,19952.33,34559.33,-9.416,0,0,0,0
10/16/2023 6:45:00 PM,0,48.25887,55.0839,0,19961.33,34573.67,-9.418333,0,0,0,0
10/16/2023 7:00:00 PM,0,46.27332,53.33165,0,19965,34578.67,-9.421333,0,0,0,0
10/16/2023 7:15:00 PM,0,44.93448,52.13996,0,19893.67,34457.67,-9.343333,0,0,0,0
10/16/2023 7:30:00 PM,0,43.72039,50.68757,0,19861.33,34401,-9.308,0,0,0,0
10/16/2023 7:45:00 PM,0,42.91808,49.68603,0,19866.67,34410.67,-9.308333,0,0,0,0
10/16/2023 8:00:00 PM,0,42.16285,48.98412,0,19784.67,34268.67,-9.220667,0,0,0,0
10/16/2023 8:15:00 PM,0,41.68472,48.28675,0,19802.67,34299.67,-9.239333,0,0,0,0
10/16/2023 8:30:00 PM,0,41.60034,47.92565,0,19815,34321,-9.253333,0,0,0,0
10/16/2023 8:45:00 PM,0,41.09489,47.6311,0,19827.33,34342.67,-9.269667,0,0,0,0
10/16/2023 9:00:00 PM,0,40.73418,47.26725,0,19862.67,34404.67,-9.316667,0,0,0,0
10/16/2023 9:15:00 PM,0,41.66751,47.4671,0,19855,34392.33,-9.302,0,0,0,0
10/16/2023 9:30:00 PM,0,44.02047,48.74965,0,19999.33,34640.33,-9.474667,0,0,0,0
10/16/2023 9:45:00 PM,0,46.14631,50.24836,0,20089.33,34795.67,-9.584,0,0,0,0
10/16/2023 10:00:00 PM,0,47.61697,51.4492,0,20139.67,34883,-9.646667,0,0,0,0
10/16/2023 10:15:00 PM,0,48.4516,52.19879,0,20196.67,34981,-9.729333,0,0,0,0
10/16/2023 10:30:00 PM,0,48.78683,52.5773,0,20185.67,34962.67,-9.710333,0,0,0,0
10/16/2023 10:45:00 PM,0,49.14332,53.08176,0,20191,34971.67,-9.721,0,0,0,0
10/16/2023 11:00:00 PM,0,49.41945,53.38108,0,20235.67,35049.67,-9.774,0,0,0,0
10/16/2023 11:15:00 PM,0,49.76632,53.78098,0,20237,35051.67,-9.776334,0,0,0,0
10/16/2023 11:30:00 PM,0,49.94975,54.22339,0,20156.33,34913.67,-9.667,0,0,0,0
10/16/2023 11:45:00 PM,0,49.84921,54.35107,0,20190.33,34971,-9.715333,0,0,0,0
10/17/2023 12:00:00 AM,0,49.90696,54.45309,0,20295.33,35152.67,-9.853333,0,0,0,0
10/17/2023 12:15:00 AM,0,50.00664,54.56484,0,20300.67,35162,-9.855,0,0,0,0
10/17/2023 12:30:00 AM,0,50.13052,54.56676,0,20307.67,35175,-9.862667,0,0,0,0
10/17/2023 12:45:00 AM,0,50.12274,54.41161,0,20190,34971,-9.736667,0,0,0,0
10/17/2023 1:00:00 AM,0,50.21463,54.60371,0,20065.33,34754.33,-9.574,0,0,0,0
10/17/2023 1:15:00 AM,0,50.07151,54.71234,0,20062.67,34750.33,-9.562333,0,0,0,0
10/17/2023 1:30:00 AM,0,49.91895,54.70508,0,20028.33,34691.33,-9.52,0,0,0,0
10/17/2023 1:45:00 AM,0,49.93612,54.5026,0,20018.33,34673,-9.517,0,0,0,0
10/17/2023 2:00:00 AM,0,49.98523,54.53996,0,20013,34663.33,-9.510667,0,0,0,0
10/17/2023 2:15:00 AM,0,49.96514,54.51512,0,19969.67,34588,-9.45,0,0,0,0
10/17/2023 2:30:00 AM,0,49.98151,54.47773,0,19899.33,34468,-9.366,0,0,0,0
10/17/2023 2:45:00 AM,0,49.98806,54.53643,0,19878.33,34431.67,-9.343333,0,0,0,0
10/17/2023 3:00:00 AM,0,50.02737,54.53979,0,19852.33,34385,-9.304667,0,0,0,0
10/17/2023 3:15:00 AM,0,50.03165,54.43771,0,19788,34275,-9.228666,0,0,0,0
10/17/2023 3:30:00 AM,0,49.98156,54.39101,0,19783.33,34265.67,-9.226,0,0,0,0
10/17/2023 3:45:00 AM,0,49.87814,54.34925,0,19763.67,34234.33,-9.199333,0,0,0,0
10/17/2023 4:00:00 AM,0,49.73289,54.26346,0,19777.67,34255.67,-9.218333,0,0,0,0
10/17/2023 4:15:00 AM,0,49.63168,54.16522,0,19757.67,34221.33,-9.190666,0,0,0,0
10/17/2023 4:30:00 AM,0,49.52899,54.14277,0,19749.67,34208,-9.182,0,0,0,0
10/17/2023 4:45:00 AM,0,49.42786,53.90663,0,19702.33,34124.67,-9.128333,0,0,0,0
10/17/2023 5:00:00 AM,0,49.00069,53.66166,0,19691,34106.67,-9.114333,0,0,0,0
10/17/2023 5:15:00 AM,0,47.12852,52.62139,0,19699,34121.33,-9.123333,0,0,0,0
10/17/2023 5:30:00 AM,0,44.48095,50.82446,0,19815,34321.33,-9.255,0,0,0,0
10/17/2023 5:45:00 AM,0,42.71937,49.28053,0,19942.33,34540,-9.398,0,0,0,0
10/17/2023 6:00:00 AM,0,41.77633,48.4339,0,19966.33,34584,-9.435,0,0,0,0
10/17/2023 6:15:00 AM,0,41.19114,47.88043,0,19888,34447.67,-9.337334,0,0,0,0
10/17/2023 6:30:00 AM,0,40.17639,46.73047,0,19856.67,34393.67,-9.313,0,0,0,0
10/17/2023 6:45:00 AM,0,39.66539,46.28996,0,19880.33,34433,-9.333,0,0,0,0
10/17/2023 7:00:00 AM,1.605966,39.57061,46.12163,0,19887,34444.33,-9.343667,0,0,0,0
10/17/2023 7:15:00 AM,30.1232,40.04359,46.18993,0,19880,34433.33,-7.249333,0,0.4368489,0.7877604,15.15885
10/17/2023 7:30:00 AM,219.9576,41.0611,46.81969,0,19680.67,34089.33,9.689333,0,6.613932,7.478516,3.485677
10/17/2023 7:45:00 AM,349.1462,42.39417,47.48455,0,19811.33,34315.67,30.32467,0,11.76953,14.12891,11.70378
10/17/2023 8:00:00 AM,444.0605,44.47821,48.69594,0,20109.67,34833.33,58.19367,0,23.79362,20.20052,20.98047
10/17/2023 8:15:00 AM,521.7112,53.84369,50.30466,0,20222,35027.67,89.56367,0,36.78776,26.45378,32.86719
10/17/2023 8:30:00 AM,580.9392,75.01807,51.94559,1,20296.67,35155.33,166.5807,0,67.90104,42.98438,62.4375
10/17/2023 8:45:00 AM,623.3598,87.47284,53.4123,2,20277.33,35119.67,267.678,0,111.2174,60.15755,104.3718
10/17/2023 9:00:00 AM,658.6761,93.75317,55.53065,2,20197,34983.33,503.1823,0,173.25,176.7057,160.2038
10/17/2023 9:15:00 AM,688.5813,97.59438,57.5167,3,20130.67,34866.67,1265.299,0,432.0085,409.5853,432.2467
10/17/2023 9:30:00 AM,711.5166,102.0699,59.40022,2,20125,34857.33,1642.399,0,574.0859,513.7097,566.679
10/17/2023 9:45:00 AM,727.1006,106.1214,61.15924,2,20142.33,34887,1698.717,0,588.6172,542.7845,580.8229
10/17/2023 10:00:00 AM,735.1514,107.7495,62.60656,2,20073.33,34768.33,1716.974,0,592.7031,553.1348,585.8008
10/17/2023 10:15:00 AM,739.0734,108.8536,65.53877,3,19891,34451.33,1730.925,0,595.1387,561.9525,589.095
10/17/2023 10:30:00 AM,736.6066,108.4104,70.978,2,19811,34312.67,1727.999,0,594.5501,561.1179,588.1068
10/17/2023 10:45:00 AM,730.3481,108.0066,73.86447,3,19809.33,34308.67,1911.086,216.8802,586.806,554.9017,582.5195
10/17/2023 11:00:00 AM,722.6013,103.3064,73.75945,4,19854.33,34387.67,2205.413,511.6751,579.9069,550.767,579.2044
10/17/2023 11:15:00 AM,618.7531,104.2514,73.20728,3,19862,34398.67,2083.652,450.1719,561.4479,526.2051,560.7116
10/17/2023 11:30:00 AM,619.3812,106.53,73.69959,3,19785.33,34270,2054.302,417.1205,532.8802,547.5983,575.4395
10/17/2023 11:45:00 AM,608.2813,95.58736,71.94164,4,19971.33,34592,1602.914,335.8392,409.4687,405.3587,464.0566
10/17/2023 12:00:00 PM,454.5593,98.14536,73.16926,3,19962.33,34576,1554.163,324.6068,428.7506,396.9349,415.3568
