Drift Creek Monthly
Start date:,10/1/2023 12:00:00 AM
End date:,10/31/2023 12:00:00 AM

Timestamp,POA Sensor,Weather station module temperature,Weather station ambient temperature,Max wind speed - Weather Station (Basic w/ Wind),Production meter AC voltage,Production meter active power,"Inverter - 1 CPS SCH125KTL-DO/US-600, Active Power","Inverter - 2 CPS SCH125KTL-DO/US-600, Active Power","Inverter - 3 CPS SCH125KTL-DO/US-600, Active Power","Inverter - 4 CPS SCH125KTL-DO/US-600, Active Power","Inverter - 5 CPS SCH125KTL-DO/US-600, Active Power","Inverter - 6 CPS SCH125KTL-DO/US-600, Active Power","Inverter - 7 CPS SCH125KTL-DO/US-600, Active Power","Inverter - 8 CPS SCH125KTL-DO/US-600, Active Power","Inverter - 9 CPS SCH125KTL-DO/US-600, Active Power","Inverter - 10 CPS SCH125KTL-DO/US-600, Active Power","Inverter - 11 CPS SCH125KTL-DO/US-600, Active Power","Inverter - 12 CPS SCH125KTL-DO/US-600, Active Power","Inverter - 13 CPS SCH125KTL-DO/US-600, Active Power","Inverter - 14 CPS SCH125KTL-DO/US-600, Active Power","Inverter - 15 CPS SCH125KTL-DO/US-600, Active Power","Inverter - 16 CPS SCH125KTL-DO/US-600, Active Power","Inverter - 17 CPS SCH100KTL-DO/US-600, Active Power","Inverter - 18 CPS SCH100KTL-DO/US-600, Active Power"
10/18/2023 9:15:00 PM,-1.101373,48.27798,50.72422,4,,-4.28072,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/18/2023 9:30:00 PM,-1.211594,48.3438,50.66502,4,,-4.293796,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/18/2023 9:45:00 PM,-1.438618,48.46057,50.61138,5,,-4.161715,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/18/2023 10:00:00 PM,-1.326609,48.8775,50.89896,4,,-4.137862,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/18/2023 10:15:00 PM,-1.024621,48.72601,50.82251,5,,-4.162425,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/18/2023 10:30:00 PM,-1.798993,48.97361,51.03461,4,,-4.200575,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/18/2023 10:45:00 PM,-1.429072,49.65963,51.64574,5,,-4.253524,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/18/2023 11:00:00 PM,-1.402034,49.69072,51.78197,5,,-4.204866,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/18/2023 11:15:00 PM,-1.281683,49.48576,51.70903,4,,-4.090967,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/18/2023 11:30:00 PM,-0.656424,48.84169,51.32718,3,,-4.212403,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/18/2023 11:45:00 PM,-0.5786558,47.93169,50.64119,3,,-4.208282,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 12:00:00 AM,-1.037433,47.64386,50.23906,3,,-4.196857,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 12:15:00 AM,-1.130798,47.88782,50.15959,4,,-4.188628,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 12:30:00 AM,-1.324171,47.95297,50.15569,4,,-4.185753,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 12:45:00 AM,-0.9404107,47.80539,50.0534,4,,-4.14618,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 1:00:00 AM,-0.9436484,47.38987,49.82055,3,,-4.130545,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 1:15:00 AM,-0.9280543,47.01511,49.49684,3,,-4.163811,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 1:30:00 AM,-1.102068,47.12484,49.41302,3,,-4.169759,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 1:45:00 AM,-0.8254033,46.73844,49.177,3,,-4.215887,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 2:00:00 AM,-0.9810185,46.59692,49.10215,3,,-4.212274,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 2:15:00 AM,-1.393107,46.5761,48.96252,4,,-4.194776,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 2:30:00 AM,-0.5702853,46.50581,48.86089,3,,-4.220428,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 2:45:00 AM,-1.349918,45.80808,48.52624,3,,-4.26228,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 3:00:00 AM,-0.7170174,45.45021,48.27024,3,,-4.245848,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 3:15:00 AM,-0.8249316,44.62922,47.73209,2,,-4.191699,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 3:30:00 AM,-0.9064716,44.42237,47.45748,3,,-4.194202,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 3:45:00 AM,-1.00715,44.36082,47.23267,3,,-4.188863,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 4:00:00 AM,-1.050474,43.76406,47.0377,2,,-4.161536,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 4:15:00 AM,-1.032732,42.99549,46.73327,1,,-4.124067,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 4:30:00 AM,-0.7286105,43.40155,46.50295,2,,-4.149428,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 4:45:00 AM,-0.9488222,43.61045,46.42881,2,,-4.13278,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 5:00:00 AM,-1.170907,42.37637,46.0242,1,,-4.124732,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 5:15:00 AM,-0.6467221,42.10315,45.744,0,,-4.159275,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 5:30:00 AM,-0.525932,45.24924,46.20719,2,,-4.071085,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 5:45:00 AM,-0.8493096,46.7485,47.02757,2,,-3.997723,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 6:00:00 AM,-0.3964516,46.64359,47.44481,2,,-4.037716,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 6:15:00 AM,-0.3763284,44.15199,46.75314,2,,-4.017687,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 6:30:00 AM,-1.159742,42.16762,46.33617,0,,-3.906955,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 6:45:00 AM,-0.9734796,43.50904,46.17253,0,,-3.927193,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 7:00:00 AM,-0.8869705,46.15097,47.12135,0,,-4.006843,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 7:15:00 AM,1.303475,47.14479,47.57854,1,,-4.05787,0.006166667,0.01369615,0.01929705,0,0.02244444,0.01380499,0.004133787,0.005611111,0,0,0.01066667,0,0.01380499,0.004111111,0.004148526,0.0008185941,0.0008022222,0.0007346939
10/19/2023 7:30:00 AM,4.923388,47.06171,47.56154,1,,-1.00353,0.159263,0.1790522,0.1897948,0.2968889,0.2317925,0.1750567,0.3355204,0.07561225,0.3264739,0.2255295,0.09995465,0.02777778,0.1673481,0.07172222,0.08155442,0.05751928,0.2990572,0.06784694
10/19/2023 7:45:00 AM,24.73936,47.00496,47.68112,1,,44.80437,2.892668,3.116485,3.118018,2.898056,3.25943,3.018945,2.977722,2.920806,2.842054,2.546749,2.722301,2.310176,2.763444,2.555556,2.64613,2.36444,2.393348,2.288418
10/19/2023 8:00:00 AM,69.75137,46.88854,47.98237,0,,98.07885,6.026371,6.487933,6.497815,6.150131,6.482298,6.417592,6.785681,6.903885,5.666638,5.156725,5.960611,4.696222,5.487776,5.093424,5.042405,4.669889,4.582137,4.399098
10/19/2023 8:15:00 AM,63.6014,48.11636,48.38756,0,,147.1637,8.189445,8.755834,8.865,8.64498,9.065702,8.879538,8.985165,8.779169,8.950723,8.223218,8.222744,7.288491,8.445349,8.206409,8.210428,7.645,7.750211,7.363736
10/19/2023 8:30:00 AM,72.13459,50.60054,49.11594,0,,174.1587,9.358062,10.01856,10.17311,9.988818,10.43498,10.26311,10.44299,10.10747,10.67483,9.927778,9.52522,8.786936,10.23576,10.02317,10.03229,9.332611,9.496889,9.05656
10/19/2023 8:45:00 AM,91.54139,52.40511,49.91411,0,,223.2049,12.30461,13.12844,13.25703,13.02707,13.46263,13.29344,13.46315,12.93445,13.5645,12.5122,12.04467,10.99784,12.75129,12.5445,12.46885,11.59782,11.75815,11.14045
10/19/2023 9:00:00 AM,120.0402,53.74072,50.45174,0,,294.6857,16.52926,17.51733,17.64929,17.3474,17.7836,17.60576,17.9315,17.21647,18.01811,16.66047,15.95352,14.53564,16.68526,16.44033,16.14213,14.88846,14.85677,14.03246
10/19/2023 9:15:00 AM,160.0557,55.8988,51.23141,0,,380.8047,21.72116,22.97394,23.16861,22.72721,23.124,22.88728,23.23727,22.98578,22.10231,20.5428,20.71665,18.05092,21.10117,20.82328,20.70713,19.34448,19.67726,18.49116
10/19/2023 9:30:00 AM,147.4129,57.55787,51.54038,1,,370.1277,21.03298,22.40576,22.59204,22.241,22.64518,22.42118,22.62456,21.23713,22.98519,21.27841,19.58396,18.40655,20.96918,20.51561,20.19511,18.84757,18.9896,18.16428
10/19/2023 9:45:00 AM,138.6761,56.97874,51.6737,0,,340.6422,19.19828,20.46808,20.64634,20.34167,20.77976,20.55611,20.73025,19.63007,20.90556,19.41283,18.0448,16.81652,19.15659,18.71778,18.41971,17.00518,17.06994,16.44999
10/19/2023 10:00:00 AM,135.3651,57.67543,52.00338,1,,332.6936,18.57514,19.77828,19.95058,19.67157,20.10823,19.94489,20.10559,19.23979,20.3205,18.94634,17.77647,16.5321,19.00507,18.56427,18.38124,17.04354,17.36114,16.70538
10/19/2023 10:15:00 AM,171.675,58.95874,52.25457,0,,402.4462,23.23349,24.77917,24.8227,24.35059,24.70343,24.4497,24.58224,24.55795,23.594,21.90808,22.36293,19.02635,21.91831,21.70282,21.57301,19.74828,19.41387,19.11405
10/19/2023 10:30:00 AM,197.2499,61.91593,53.24105,0,,487.8513,27.17392,28.83006,29.2914,28.98201,29.53116,29.36112,29.59943,28.64996,29.39444,27.43612,26.2835,23.86655,27.36545,27.04496,25.79991,24.70887,24.7519,23.93419
10/19/2023 10:45:00 AM,198.9826,63.38389,53.96972,1,,498.3567,26.94217,28.71048,29.20333,28.96089,29.5821,29.52386,29.92577,29.64274,29.76111,28.03022,27.6485,24.57787,28.43871,28.31433,27.70422,26.0019,26.00853,25.26782
10/19/2023 11:00:00 AM,190.1882,63.50078,54.48233,1,,486.3889,27.30018,29.04935,29.17549,28.76289,29.20492,28.9725,29.15534,28.12376,29.19828,27.23459,26.13763,23.72291,27.32018,27.00183,26.91118,25.04987,25.28083,24.64623
10/19/2023 11:15:00 AM,200.3111,63.87227,54.56183,2,,516.7161,29.47412,31.41654,31.57008,31.085,31.5065,31.27072,31.42088,29.89033,31.55131,29.30934,27.70176,25.33548,28.85127,28.31705,28.04554,25.89474,25.8079,25.17645
10/19/2023 11:30:00 AM,193.7438,63.09402,54.44865,2,,507.1911,28.71206,30.4681,30.831,30.37901,30.82506,30.60651,30.72948,28.80161,31.26661,29.11979,26.55989,25.27622,28.7135,28.11049,27.55438,25.44361,25.8208,24.51597
10/19/2023 11:45:00 AM,211.3242,63.74308,54.3963,1,,542.9191,30.23456,32.20465,32.45506,32.05155,32.56478,32.41426,32.62516,31.63174,32.60046,30.47095,29.43219,26.51678,30.4825,30.28235,30.01501,27.78794,27.74222,27.05839
10/19/2023 12:00:00 PM,243.4223,67.41997,55.37851,1,,639.9197,35.666,38.02153,38.35001,37.92953,38.46412,38.3129,38.57407,36.48117,39.27053,36.68343,33.88222,31.8762,36.42153,35.77379,35.12418,32.50214,32.95275,31.31057
10/19/2023 12:15:00 PM,288.861,70.75425,56.19294,1,,805.985,45.15202,48.41047,48.80743,48.30807,48.82325,48.38994,48.85627,45.04921,49.74713,46.29067,41.00419,39.98629,45.44075,44.23899,42.9941,39.83115,40.68963,38.17468
10/19/2023 12:30:00 PM,314.8376,74.43122,56.96507,2,,805.4236,46.51078,49.51046,49.66328,49.00068,49.3945,49.12161,49.69495,48.48377,48.09531,44.58033,44.00803,38.54721,44.35122,43.90881,43.26531,39.94139,39.54022,38.17234
10/19/2023 12:45:00 PM,296.0685,74.96231,57.26854,2,,785.0212,43.01942,45.78727,46.12705,45.5945,46.06027,46.21725,46.81682,46.30364,46.28242,43.64696,43.33961,38.0873,44.84239,44.85541,45.13642,42.02816,42.46241,41.12968
10/19/2023 1:00:00 PM,279.3919,73.69612,57.7693,3,,741.147,44.31559,46.81163,46.78598,45.6467,45.77135,45.29996,45.50486,45.20985,43.98111,40.30653,41.58231,34.57188,39.33637,38.87088,39.07064,35.91066,34.88488,34.99239
10/19/2023 1:15:00 PM,269.4631,74.27672,57.96906,2,,762.7299,42.55494,45.38305,46.12899,45.71111,46.25595,46.14199,46.70055,46.88996,45.73043,42.68776,43.05949,36.94271,42.47878,42.11893,42.04144,38.69521,37.82367,37.51521
10/19/2023 1:30:00 PM,291.9649,73.74825,58.0713,2,,779.4247,43.49258,46.42152,46.61583,45.93822,46.39428,46.21697,46.74998,43.64706,47.24612,44.11616,40.3966,38.25195,44.04041,44.12172,43.25373,39.91019,39.59595,37.96064
10/19/2023 1:45:00 PM,291.8512,74.86238,58.70951,2,,765.8832,44.56572,47.32977,47.25894,46.04232,46.30033,45.92909,46.45808,43.5746,47.30643,44.20801,39.71617,38.26266,44.23753,43.48682,42.54479,39.20001,39.54412,36.81538
10/19/2023 2:00:00 PM,291.8271,73.17099,58.79097,3,,939.1239,61.58035,64.70214,63.23533,60.6815,60.06611,57.82476,57.67466,45.10398,62.62634,53.83879,39.56503,45.17778,50.07057,44.8704,42.48706,38.26272,40.56341,33.30039
10/19/2023 2:15:00 PM,447.3055,82.61984,59.69619,3,,1820.078,103.9901,110.6225,112.4434,110.9156,111.4602,111.3171,112.4536,106.1361,114.1947,106.6744,96.42168,91.40061,103.273,102.1884,99.64149,84.00665,92.8063,61.92061
10/19/2023 2:30:00 PM,342.0901,97.36938,62.23419,2,,1800.201,102.744,108.8454,110.6837,108.7171,109.2533,109.1598,110.6071,109.6731,110.8542,103.6461,101.6577,89.29161,102.645,102.8541,102.1654,84.29906,93.7859,56.91961
10/19/2023 2:45:00 PM,353.9315,98.97383,63.48978,3,,1716.764,98.18523,103.9633,105.6518,104.2816,104.2188,104.0381,105.5893,104.3066,106.214,99.22139,96.35827,85.12123,97.77026,98.27053,97.45817,79.56483,89.55073,52.6545
10/19/2023 3:00:00 PM,422.2705,97.77383,64.17477,2,,1635.966,93.99438,99.43558,101.1578,99.53756,99.78101,99.6496,100.7965,99.40563,101.5257,94.79344,92.26047,81.69486,93.7965,93.97739,93.50727,76.01541,85.43732,46.57198
10/19/2023 3:15:00 PM,498.8376,96.20737,65.00938,2,,1545.865,89.13588,94.3091,95.90194,94.364,94.55782,94.40312,95.42656,93.79676,96.29736,89.85019,86.99336,77.55702,89.08218,89.31075,88.73622,70.71191,80.909,41.28791
10/19/2023 3:30:00 PM,547.6589,94.50082,65.67908,3,,1435.449,83.37859,88.12077,89.7272,88.23847,88.43681,88.28026,89.3119,87.98395,90.00535,83.94287,80.40438,72.5454,83.42277,83.8209,83.31884,61.72402,70.81789,37.87746
10/19/2023 3:45:00 PM,524.1711,91.87547,66.08852,3,,1300.165,76.28815,81.02924,82.52942,81.11787,81.32476,81.16872,82.15296,80.69457,82.95574,77.26872,67.23727,66.73087,76.34299,76.67168,74.78487,53.13769,60.65705,32.01965
10/19/2023 4:00:00 PM,465.6103,89.72605,66.53762,2,,1174.231,70.2308,74.17471,75.56328,74.23015,74.39499,74.25705,75.17949,73.57845,76.10684,70.78067,53.08798,61.1683,70.36557,70.70045,65.70806,46.68438,55.31172,25.1158
10/19/2023 4:15:00 PM,394.6077,86.67018,66.98903,3,,1033.258,62.78605,66.18745,67.48422,66.27507,66.42823,66.27956,67.1686,65.55626,68.17134,63.25911,40.04351,54.77465,63.07198,63.3508,54.52735,43.67533,45.73772,20.02259
10/19/2023 4:30:00 PM,318.4872,84.50804,67.44012,2,,880.7675,54.73288,57.68688,58.77917,57.7049,57.80577,57.64076,58.42321,56.23069,59.39252,54.93239,31.21849,47.69146,55.00256,55.22157,43.67889,38.15428,33.04233,14.58072
10/19/2023 4:45:00 PM,256.8777,81.33221,67.80657,1,,725.7743,46.04557,48.53178,49.43877,48.47261,48.60592,48.16656,49.16214,45.82182,50.12361,46.1098,25.40934,40.21749,46.38355,44.19885,36.83309,24.58224,23.91059,13.17122
10/19/2023 5:00:00 PM,233.8936,77.544,67.62693,1,,576.6218,37.36773,39.34944,40.1045,39.25071,39.37221,39.24643,39.74913,37.94693,40.76615,37.36065,20.72225,32.69117,37.74478,34.95248,27.14857,16.64733,14.09525,11.71795
10/19/2023 5:15:00 PM,194.5878,74.65447,67.44815,1,,426.4978,28.20981,29.67959,30.32438,29.53974,29.69185,29.54632,29.89141,28.51299,30.57119,26.82446,19.24353,24.72481,28.17956,24.39665,18.50374,11.11606,7.573518,8.19328
10/19/2023 5:30:00 PM,133.8333,71.17376,66.89699,0,,275.2839,18.68274,19.63775,19.71547,19.11326,19.73146,19.60765,20.03192,18.88171,18.43313,15.61518,12.42181,16.41398,17.24544,16.7347,13.9996,7.336611,4.395178,4.489118
10/19/2023 5:45:00 PM,75.85011,66.81921,66.54961,0,,133.6917,8.500565,9.400556,9.388687,9.316469,9.983031,9.941282,10.88845,9.893971,8.148611,6.255142,6.333638,6.878065,8.646847,8.813848,8.187178,3.691167,3.477053,2.312482
10/19/2023 6:00:00 PM,23.38021,61.77608,65.6684,0,,34.41935,2.654696,2.859056,2.823927,2.490433,2.983109,2.676933,3.065693,2.17226,2.610681,1.75473,1.626145,1.648598,2.423729,2.763324,2.469212,1.511667,1.21226,1.074228
10/19/2023 6:15:00 PM,2.55324,57.24782,63.76786,0,,-0.1635569,0.200695,0.2944444,0.2852506,0.2064444,0.3760975,0.2598533,0.2435,0.232907,0.239263,0.1218186,0.2181791,0.1736553,0.2593645,0.166161,0.1765658,0.1361111,0.1256022,0.092661
10/19/2023 6:30:00 PM,-0.7265968,54.46006,61.27193,1,,-3.646839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/19/2023 6:45:00 PM,-0.5849528,52.78267,58.91704,1,,-4.027734,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 7:00:00 PM,-1.033639,52.00592,57.38464,1,,-4.083475,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 7:15:00 PM,-1.018328,51.35328,56.19386,1,,-4.065677,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 7:30:00 PM,-0.782512,50.95544,55.23498,2,,-4.077765,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 7:45:00 PM,-1.034522,50.72345,54.52107,2,,-4.102365,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 8:00:00 PM,-1.169607,50.29541,54.28661,1,,-4.201138,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 8:15:00 PM,-0.7344067,49.85543,53.9191,1,,-4.217522,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 8:30:00 PM,-1.131313,49.43129,53.38504,2,,-4.204384,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 8:45:00 PM,-1.051319,49.46128,53.16226,2,,-4.239094,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 9:00:00 PM,-0.995676,49.54797,52.9882,2,,-4.282359,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 9:15:00 PM,-1.034464,49.50528,52.76699,3,,-4.299584,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 9:30:00 PM,-0.9445785,49.53234,52.4442,3,,-4.230094,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 9:45:00 PM,-0.9314578,49.22724,52.21977,3,,-4.203749,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 10:00:00 PM,-0.8012213,48.7145,52.05859,2,,-4.239906,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 10:15:00 PM,-0.9369889,48.42222,51.75064,2,,-4.262638,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 10:30:00 PM,-0.9130778,47.95563,51.55779,1,,-4.263988,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 10:45:00 PM,-0.8397278,47.51056,51.26584,1,,-4.255833,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 11:00:00 PM,-1.042122,47.19936,50.91233,1,,-4.248868,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 11:15:00 PM,-0.9244507,46.93275,50.53024,2,,-4.138447,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 11:30:00 PM,-0.7633889,46.73384,50.23708,1,,-4.149758,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/19/2023 11:45:00 PM,-1.092028,46.36703,49.98823,1,,-4.199955,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/20/2023 12:00:00 AM,-1.287151,46.31543,49.83747,1,,-4.177553,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/20/2023 12:15:00 AM,-1.881281,46.32434,49.7379,2,,-4.191585,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/20/2023 12:30:00 AM,-1.693805,46.77446,49.88869,2,,-4.197515,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/20/2023 12:45:00 AM,-0.6456249,48.98872,50.64185,1,,-4.203451,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/20/2023 1:00:00 AM,-0.667102,51.46719,51.90708,0,,-4.236564,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/20/2023 1:15:00 AM,-0.372172,52.56913,52.61138,0,,-4.263343,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/20/2023 1:30:00 AM,-0.6221449,53.47369,53.65002,0,,-4.277464,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/20/2023 1:45:00 AM,-0.2377137,53.63469,54.04313,0,,-4.286304,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/20/2023 2:00:00 AM,-0.1699573,53.33224,54.02943,0,,-4.282534,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/20/2023 2:15:00 AM,-0.1901566,53.59708,54.08359,0,,-4.256234,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/20/2023 2:30:00 AM,-0.06117089,53.49583,54.03399,1,,-4.2876,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/20/2023 2:45:00 AM,-0.2802262,52.81459,54.00479,0,,-4.300879,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/20/2023 3:00:00 AM,-0.333867,53.06242,54.00735,0,,-4.336443,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/20/2023 3:15:00 AM,-0.2935852,53.38784,54.11846,0,,-4.284843,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/20/2023 3:30:00 AM,-0.3782015,53.57261,54.21155,0,,-4.283225,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/20/2023 3:45:00 AM,-0.2531327,53.65772,54.23409,0,,-4.30242,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/20/2023 4:00:00 AM,-0.2344833,53.63894,54.26862,0,,-4.27176,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/20/2023 4:15:00 AM,-0.2659414,53.64965,54.31869,0,,-4.290137,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/20/2023 4:30:00 AM,-0.2408075,53.64565,54.41905,0,,-4.284266,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/20/2023 4:45:00 AM,-0.259442,53.67656,54.46449,0,,-4.22338,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/20/2023 5:00:00 AM,-0.2561615,53.71088,54.52781,0,,-4.066504,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/20/2023 5:15:00 AM,-0.3224587,53.7868,54.54595,0,,-4.037072,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/20/2023 5:30:00 AM,-0.3440026,53.88175,54.66317,0,,-4.02961,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/20/2023 5:45:00 AM,-0.3184004,53.97235,54.75509,0,,-4.095152,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/20/2023 6:00:00 AM,-0.3843949,53.91731,54.84437,0,,-4.083815,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/20/2023 6:15:00 AM,-0.456944,53.6395,54.76936,0,,-4.064914,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/20/2023 6:30:00 AM,-0.5184238,53.44432,54.8919,0,,-3.967233,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/20/2023 6:45:00 AM,-0.4326431,53.53342,54.95008,0,,-3.986992,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/20/2023 7:00:00 AM,-0.3432882,53.85363,55.0363,0,,-3.993845,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
10/20/2023 7:15:00 AM,0.04173326,54.05738,55.15898,0,,-4.007966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/20/2023 7:30:00 AM,1.261219,54.28966,55.19289,0,,-3.965192,0.005555556,0.02222222,0.02233333,0.0005804989,0.02222222,0.01116667,0,0.005611111,0.0003755556,0,0.02244444,0.0002267574,0.01122222,0,0.01122222,0.0001111111,0.003555556,0.0001632653
10/20/2023 7:45:00 AM,2.533864,54.50238,55.30167,0,,-3.829262,0.02211111,0.03888889,0.03861111,0.004030612,0.05,0.011,0.01111111,0.01655556,0.009722223,0,0.02761111,0.01504213,0.02211111,0.0055,0.01655556,0.009,0.01866667,0.01241673
10/20/2023 8:00:00 AM,3.60697,54.72606,55.43316,0,,-3.705034,0.0165,0.01666667,0.022,0.0055,0.0275,0.03333334,0.01122222,0.02211111,0.01495778,0,0.03316667,0.01489778,0.03333334,0.02222222,0.03316667,0.01111111,0.01111111,0.00892
10/20/2023 8:15:00 AM,7.458401,55.04116,55.58551,0,,5.894923,0.6266429,0.7568651,0.7728044,0.523508,0.9385816,0.6980556,0.5869445,0.627788,0.5456191,0.3180178,0.666424,0.4799762,0.7003628,0.5574909,0.6485159,0.4657222,0.4859333,0.4986304
10/20/2023 8:30:00 AM,22.49594,55.71377,55.79411,0,,43.84489,2.755857,2.976911,3.000949,2.808301,3.186252,2.956889,2.873343,2.856332,2.852381,2.55076,2.746923,2.410755,2.820415,2.66212,2.769817,2.477802,2.489291,2.485261
