Timestamp,POA Irradiance,Ambient Temperature,Wind Speed,Meter Voltage,Meter Power,Inverter_1,Inverter_2,Inverter_3,Inverter_4
2023-08-07 00:15:00,-2.0,69.11333,0.56,12.28322,-19.52433,0.0,0.0,0.0,0.0
2023-08-07 00:30:00,-1.0,67.78,1.926667,12.31011,-19.66367,0.0,0.0,0.0,0.0
2023-08-07 00:45:00,-1.5,66.36,0.56,12.33122,-19.79433,0.0,0.0,0.0,0.0
2023-08-07 01:00:00,-0.5,64.7,1.756667,12.34989,-19.90367,0.0,0.0,0.0,0.0
2023-08-07 01:15:00,-0.5,64.32667,0.89,12.36461,-20.00367,0.0,0.0,0.0,0.0
2023-08-07 01:30:00,-0.5,64.85333,1.123333,12.32694,-19.78667,0.0,0.0,0.0,0.0
2023-08-07 01:45:00,-1.0,63.80667,1.706667,12.32089,-19.753,0.0,0.0,0.0,0.0
2023-08-07 02:00:00,-1.0,62.76333,1.563333,12.326,-19.787,0.0,0.0,0.0,0.0
2023-08-07 02:15:00,-0.5,63.48333,1.806667,12.31167,-19.70067,0.0,0.0,0.0,0.0
2023-08-07 02:30:00,-0.5,64.29667,0.82,12.29369,-19.61179,0.0,0.0,0.0,0.0
2023-08-07 02:45:00,-0.5,63.78667,1.75,12.30956,-19.67533,0.0,0.0,0.0,0.0
2023-08-07 03:00:00,-1.0,63.57667,1.326667,12.30444,-19.676,0.0,0.0,0.0,0.0
2023-08-07 03:15:00,-1.0,63.52333,1.29,12.30822,-19.68733,0.0,0.0,0.0,0.0
2023-08-07 03:30:00,-1.0,62.53667,1.403333,12.31111,-19.707,0.0,0.0,0.0,0.0
2023-08-07 03:45:00,-1.0,62.69,1.06,12.32133,-19.76467,0.0,0.0,0.0,0.0
2023-08-07 04:00:00,-1.0,61.23667,1.746667,12.31267,-19.70633,0.0,0.0,0.0,0.0
2023-08-07 04:15:00,-1.0,61.0,1.596667,12.31155,-19.69433,0.0,0.0,0.0,0.0
2023-08-07 04:30:00,-1.5,59.55333,1.163333,12.31367,-19.71733,0.0,0.0,0.0,0.0
2023-08-07 04:45:00,-0.5,58.97333,3.076667,12.30844,-19.68007,0.0,0.0,0.0,0.0
2023-08-07 05:00:00,-0.5,60.51333,3.12,12.27204,-19.50738,0.0,0.0,0.0,0.0
2023-08-07 05:15:00,-0.5,60.76,3.716667,12.26285,-19.45456,0.0,0.0,0.0,0.0
2023-08-07 05:30:00,-1.0,60.23333,2.563333,12.23544,-19.332,0.0,0.0,0.0,0.0
2023-08-07 05:45:00,-0.5,59.38334,2.963333,12.21533,-19.243,0.0,0.0,0.0,0.0
2023-08-07 06:00:00,2.5,60.17,3.566667,12.26867,-19.36267,0.0,0.0,0.0,0.0
2023-08-07 06:15:00,11.0,59.54667,2.423333,12.24944,66.006,2.946667,1.7,4.263333,4.23
2023-08-07 06:30:00,28.0,59.09333,0.94,12.23333,263.4107,75.06667,72.77,72.7,73.83
2023-08-07 06:45:00,49.5,60.47333,0.4066667,12.26411,501.6353,133.7467,129.38,129.98,133.4933
2023-08-07 07:00:00,72.0,61.83667,0.4666667,12.25889,753.8467,196.14,190.5067,192.45,198.4267
2023-08-07 07:15:00,121.5,60.59667,1.49,12.246,1291.02,329.5033,320.39,327.13,335.9667
2023-08-07 07:30:00,144.5,62.02667,2.25,12.31067,1543.146,393.53,382.48,389.5933,400.58
2023-08-07 07:45:00,163.5,62.15667,2.4,12.28056,1749.32,443.2933,433.1967,441.9967,456.46
2023-08-07 08:00:00,249.5,62.72333,2.15,12.32044,2596.815,654.38,636.5267,652.77,673.1467
2023-08-07 08:15:00,279.5,63.88,2.453333,12.30856,2923.836,739.6967,715.62,728.35,754.7133
2023-08-07 08:30:00,365.5,65.59333,2.023333,12.32222,3861.607,969.29,953.4533,965.85,998.5367
2023-08-07 08:45:00,464.5,67.28333,2.04,12.32111,4876.419,1234.17,1208.243,1215.05,1252.283
2023-08-07 09:00:00,551.5,68.51667,2.353333,12.33489,5778.088,1463.017,1427.0,1450.543,1496.6
2023-08-07 09:15:00,580.5,69.86,1.87,12.31822,6100.766,1536.55,1504.027,1520.447,1575.653
2023-08-07 09:30:00,629.0,71.71667,1.566667,12.30533,6566.708,1659.393,1638.487,1633.19,1680.59
2023-08-07 09:45:00,672.0,72.78,1.4,12.284,6917.321,1765.64,1715.73,1736.787,1785.64
2023-08-07 10:00:00,699.0,73.55666,1.756667,12.335,7141.238,1817.727,1789.353,1802.63,1851.547
2023-08-07 10:15:00,792.5,74.27666,2.13,12.38255,7884.813,2046.847,1968.047,2007.597,2052.303
2023-08-07 10:30:00,803.0,75.12334,2.87,12.36422,8180.396,2037.19,2008.153,2047.9,2111.583
2023-08-07 10:45:00,855.5,75.41333,2.803333,12.352,8547.897,2155.183,2105.21,2171.677,2210.663
2023-08-07 11:00:00,778.0,77.25667,2.523333,12.32145,7765.023,1957.86,1950.333,1903.443,1949.263
2023-08-07 11:15:00,929.5,78.62,2.516667,12.337,9129.319,2287.113,2264.7,2261.5,2326.683
2023-08-07 11:30:00,947.5,79.04333,2.78,12.38767,9186.936,2362.39,2291.233,2308.343,2380.6
2023-08-07 11:45:00,840.0,79.01667,2.953333,12.31311,8237.723,2088.557,2075.003,2097.003,2148.973
2023-08-07 12:00:00,928.0,79.50667,3.126667,12.29444,9053.335,2287.747,2256.077,2295.96,2358.537
2023-08-07 12:15:00,925.0,80.26334,3.87,12.317,9048.92,2293.093,2255.67,2288.35,2342.903
2023-08-07 12:30:00,922.5,80.98333,2.906667,12.32256,8984.229,2300.687,2242.853,2258.9,2312.323
2023-08-07 12:45:00,920.0,82.49,2.803333,12.28433,8889.171,2277.373,2225.357,2241.833,2295.12
2023-08-07 13:00:00,911.5,83.80666,3.346667,12.32733,8818.272,2282.153,2202.743,2226.687,2277.167
2023-08-07 13:15:00,902.5,84.59333,3.51,12.29522,8666.863,2213.193,2173.857,2197.887,2249.843
2023-08-07 13:30:00,929.5,85.10667,5.05,12.31056,8952.396,2285.76,2235.617,2261.357,2329.377
2023-08-07 13:45:00,942.0,85.43333,3.85,12.34589,9026.748,2295.89,2254.887,2279.66,2338.357
2023-08-07 14:00:00,900.0,85.63333,3.906667,12.34678,8559.26,2204.57,2154.043,2188.547,2237.313
2023-08-07 14:15:00,945.0,86.83,4.186666,12.35678,9107.169,2310.957,2282.413,2294.627,2357.92
2023-08-07 14:30:00,991.0,87.70333,5.623333,12.35833,9458.462,2386.213,2364.733,2396.747,2445.173
2023-08-07 14:45:00,932.0,87.51667,4.663333,12.32489,8635.586,2361.513,2154.013,1973.41,2289.557
2023-08-07 15:00:00,922.0,88.74667,5.346667,12.32422,8479.446,2237.187,2272.973,2145.377,2088.04
2023-08-07 15:15:00,534.5,88.20667,6.286667,12.27411,5512.964,1494.6,1409.877,1286.993,1496.61
2023-08-07 15:30:00,996.5,87.52333,4.203333,12.37678,8848.256,2214.767,2129.033,2339.41,2424.117
2023-08-07 15:45:00,1010.0,89.07667,5.54,12.34478,9580.476,2457.263,2418.09,2414.55,2457.383
2023-08-07 16:00:00,960.5,88.88,5.413333,12.33978,9147.661,2343.613,2292.733,2307.947,2358.46
2023-08-07 16:15:00,894.0,88.86667,6.096667,12.32722,8625.776,2203.213,2154.463,2173.247,2225.43
2023-08-07 16:30:00,904.5,88.36667,5.986667,12.33733,8790.921,2246.43,2196.727,2225.05,2282.44
2023-08-07 16:45:00,920.5,88.13,6.083333,12.31722,8977.063,2301.253,2240.517,2257.037,2309.14
2023-08-07 17:00:00,943.0,87.67667,7.453333,12.31311,9185.603,2350.523,2290.687,2316.083,2375.843
2023-08-07 17:15:00,911.5,86.93667,7.786667,12.30789,8957.857,2291.407,2242.91,2269.187,2325.767
2023-08-07 17:30:00,847.0,86.48333,8.44,12.30134,8474.937,2155.047,2093.227,2123.1,2190.66
2023-08-07 17:45:00,807.0,86.02666,7.673333,12.29844,8053.986,2058.477,1986.113,2032.31,2093.507
2023-08-07 18:00:00,765.0,85.51667,7.523334,12.30167,7675.505,1961.91,1864.94,1940.433,2007.253
2023-08-07 18:15:00,763.0,85.61333,5.34,12.30544,7283.652,1866.787,1740.303,1855.67,1924.78
2023-08-07 18:30:00,597.5,85.27333,6.456666,12.29056,5303.952,1410.563,1226.047,1299.343,1380.603
2023-08-07 18:45:00,518.5,84.48,6.546667,12.28644,4205.346,1182.183,980.43,1040.833,1098.793
2023-08-07 19:00:00,358.5,83.78333,6.76,12.24045,2601.533,752.7534,592.7567,637.03,656.2233
2023-08-07 19:15:00,185.0,82.88,7.156667,12.277,1334.381,384.7133,304.0167,332.1733,344.7433
2023-08-07 19:30:00,106.5,81.79667,5.12,12.31078,799.2977,227.98,185.53,204.4933,208.2433
2023-08-07 19:45:00,60.0,80.96333,4.933333,12.34511,436.4597,125.18,111.8233,123.0633,117.1433
2023-08-07 20:00:00,17.5,80.06667,4.146667,12.26933,146.8007,35.0,34.16333,38.69333,36.45667
2023-08-07 20:15:00,2.0,79.02333,4.056667,12.235,-4.108667,0.0,0.0,0.0,0.0
2023-08-07 20:30:00,-1.0,78.14,4.586667,12.25067,-21.18867,0.0,0.0,0.0,0.0
2023-08-07 20:45:00,-2.0,77.39,4.256667,12.25467,-19.42333,0.0,0.0,0.0,0.0
2023-08-07 21:00:00,-2.5,76.69,2.856667,12.24422,-19.372,0.0,0.0,0.0,0.0
2023-08-07 21:15:00,-2.0,75.94334,1.923333,12.29944,-19.638,0.0,0.0,0.0,0.0
2023-08-07 21:30:00,-2.5,75.48666,1.66,12.33789,-19.85367,0.0,0.0,0.0,0.0
2023-08-07 21:45:00,-2.5,74.88333,1.46,12.31989,-19.754,0.0,0.0,0.0,0.0
2023-08-07 22:00:00,-2.0,73.92,1.563333,12.30022,-19.608,0.0,0.0,0.0,0.0
2023-08-07 22:15:00,-3.0,73.02,0.46,12.33778,-19.776,0.0,0.0,0.0,0.0
2023-08-07 22:30:00,-2.5,72.11333,0.98,12.32722,-19.72433,0.0,0.0,0.0,0.0
2023-08-07 22:45:00,-2.0,71.15334,1.006667,12.33511,-19.78067,0.0,0.0,0.0,0.0
2023-08-07 23:00:00,-1.5,69.71667,1.436667,12.28844,-19.54367,0.0,0.0,0.0,0.0
2023-08-07 23:15:00,-1.5,67.92,1.72,12.31256,-19.66833,0.0,0.0,0.0,0.0
2023-08-07 23:30:00,-2.0,66.47,0.9866667,12.33833,-19.80533,0.0,0.0,0.0,0.0
2023-08-07 23:45:00,-1.5,66.39667,0.5066667,12.35456,-19.898,0.0,0.0,0.0,0.0
2023-08-08 00:00:00,-0.5,66.01334,0.33,12.36022,-19.956,0.0,0.0,0.0,0.0
2023-08-08 00:15:00,-0.5,65.50667,1.42,12.32378,-19.738,0.0,0.0,0.0,0.0
2023-08-08 00:30:00,-1.0,64.95667,1.92,12.32478,-19.74833,0.0,0.0,0.0,0.0
2023-08-08 00:45:00,-0.5,64.10333,1.11,12.32489,-19.741,0.0,0.0,0.0,0.0
2023-08-08 01:00:00,-0.5,63.39333,2.013333,12.35722,-19.937,0.0,0.0,0.0,0.0
2023-08-08 01:15:00,-0.5,61.78333,2.23,12.37267,-20.01033,0.0,0.0,0.0,0.0
2023-08-08 01:30:00,-1.0,60.44333,1.5,12.32,-19.713,0.0,0.0,0.0,0.0
2023-08-08 01:45:00,-1.0,62.08667,1.78,12.33356,-19.79567,0.0,0.0,0.0,0.0
2023-08-08 02:00:00,-0.5,61.7,1.893333,12.34667,-19.86333,0.0,0.0,0.0,0.0
2023-08-08 02:15:00,-1.0,60.62667,2.35,12.30445,-19.63367,0.0,0.0,0.0,0.0
2023-08-08 02:30:00,-1.0,59.54333,2.093333,12.296,-19.58367,0.0,0.0,0.0,0.0
2023-08-08 02:45:00,-1.0,59.05333,1.543333,12.30944,-19.67767,0.0,0.0,0.0,0.0
2023-08-08 03:00:00,-1.0,59.75333,1.683333,12.32322,-19.73633,0.0,0.0,0.0,0.0
2023-08-08 03:15:00,-1.0,58.76333,1.443333,12.33,-19.77533,0.0,0.0,0.0,0.0
2023-08-08 03:30:00,-0.5,57.11666,1.876667,12.33322,-19.79767,0.0,0.0,0.0,0.0
2023-08-08 03:45:00,-0.5,57.18667,2.25,12.32078,-19.732,0.0,0.0,0.0,0.0
2023-08-08 04:00:00,-0.5,58.81333,2.37,12.32367,-19.74633,0.0,0.0,0.0,0.0
2023-08-08 04:15:00,-0.5,60.22667,3.116667,12.323,-19.741,0.0,0.0,0.0,0.0
2023-08-08 04:30:00,-1.0,59.17667,3.053333,12.32544,-19.758,0.0,0.0,0.0,0.0
2023-08-08 04:45:00,-1.5,58.74667,3.25,12.31322,-19.70933,0.0,0.0,0.0,0.0
2023-08-08 05:00:00,-1.0,57.56667,3.31,12.27666,-19.52933,0.0,0.0,0.0,0.0
2023-08-08 05:15:00,-0.5,57.12667,3.723333,12.25844,-19.435,0.0,0.0,0.0,0.0
2023-08-08 05:30:00,-0.5,58.04667,3.583333,12.23689,-19.30833,0.0,0.0,0.0,0.0
2023-08-08 05:45:00,0.5,57.87333,3.533333,12.23133,-19.27867,0.0,0.0,0.0,0.0
2023-08-08 06:00:00,4.0,57.90333,3.476667,12.236,-6.854,0.0,0.0,0.0,0.0
2023-08-08 06:15:00,9.5,57.78,3.836667,12.26344,55.26733,0.0,0.0,0.0,0.0
2023-08-08 06:30:00,32.5,57.23667,3.663333,12.24011,242.5267,50.74667,55.39,69.67333,71.60333
2023-08-08 06:45:00,136.0,57.97667,3.776667,12.28455,1039.825,252.72,231.9567,286.13,277.9333
2023-08-08 07:00:00,235.5,58.39667,3.423333,12.30622,2013.557,494.5267,454.2033,542.4033,534.2867
2023-08-08 07:15:00,321.0,59.30333,1.763333,12.336,2918.478,715.75,665.19,783.8167,775.9533
2023-08-08 07:30:00,494.0,61.56667,1.386667,12.34911,4582.833,1122.823,1047.997,1218.417,1213.07
2023-08-08 07:45:00,630.0,63.43333,2.036667,12.34089,5817.957,1436.49,1340.763,1545.59,1532.727
2023-08-08 08:00:00,735.0,64.74333,2.426667,12.36522,6847.117,1702.21,1591.823,1796.32,1799.213
2023-08-08 08:15:00,787.5,65.28333,2.586667,12.36356,7956.829,2007.43,1932.693,2000.363,2070.9
2023-08-08 08:30:00,854.5,66.31333,2.99,12.32211,8676.133,2186.74,2142.123,2173.17,2240.817
2023-08-08 08:45:00,894.0,66.89,2.606667,12.30522,8982.396,2279.233,2228.163,2247.6,2322.243
2023-08-08 09:00:00,851.0,69.28667,1.723333,12.37167,8533.637,2192.573,2111.543,2129.9,2191.093
2023-08-08 09:15:00,935.5,71.77666,1.266667,12.37289,9285.808,2346.427,2305.337,2337.007,2393.757
2023-08-08 09:30:00,949.0,72.68,2.1,12.34544,9350.3,2382.763,2322.02,2340.647,2400.28
2023-08-08 09:45:00,955.0,73.05,2.133333,12.31189,9395.439,2382.407,2332.617,2364.0,2425.043
2023-08-08 10:00:00,961.0,73.60667,3.36,12.30633,9440.372,2398.227,2345.42,2375.44,2432.757
2023-08-08 10:15:00,965.0,74.38667,3.38,12.34045,9435.033,2399.583,2347.98,2372.433,2434.4
2023-08-08 10:30:00,952.0,75.66333,3.27,12.32267,9297.758,2377.96,2314.937,2333.007,2392.607
2023-08-08 10:45:00,905.5,76.71,2.883333,12.30622,8896.347,2284.98,2216.02,2229.103,2276.417
2023-08-08 11:00:00,950.5,78.02666,2.936667,12.34478,9265.59,2370.37,2309.357,2327.533,2385.973
2023-08-08 11:15:00,944.5,78.77666,2.813333,12.31666,9164.961,2337.127,2274.05,2303.13,2374.777
2023-08-08 11:30:00,948.0,79.74667,2.843333,12.30967,9147.997,2337.37,2270.057,2299.043,2372.553
2023-08-08 11:45:00,928.5,81.44334,2.713333,12.32055,9025.313,2308.87,2250.877,2272.08,2326.853
2023-08-08 12:00:00,919.5,82.38333,3.03,12.29522,8933.229,2288.28,2230.3,2248.54,2300.047
2023-08-08 12:15:00,914.0,83.10667,3.796667,12.33056,8842.762,2255.817,2208.1,2231.21,2284.447
2023-08-08 12:30:00,923.0,83.74,3.3,12.41844,8889.25,2272.637,2219.503,2240.573,2293.22
2023-08-08 12:45:00,927.5,85.07333,3.583333,12.36778,8891.938,2279.307,2224.837,2242.1,2289.023
2023-08-08 13:00:00,925.0,86.41,4.46,12.32667,8891.163,2277.273,2222.803,2243.113,2292.99
2023-08-08 13:15:00,923.5,87.26667,4.2,12.31767,8840.991,2264.877,2209.92,2228.767,2284.29
2023-08-08 13:30:00,923.5,87.97,4.276667,12.32256,8798.158,2248.737,2197.347,2219.873,2277.173
2023-08-08 13:45:00,936.5,88.60667,3.966667,12.31322,8885.455,2275.24,2222.583,2236.75,2294.027
2023-08-08 14:00:00,947.0,89.62,3.49,12.317,8937.615,2304.43,2238.557,2248.083,2301.67
2023-08-08 14:15:00,939.0,89.71667,4.07,12.34756,8891.086,2279.363,2229.55,2235.407,2289.663
2023-08-08 14:30:00,942.5,89.88333,3.25,12.32556,8852.574,2259.607,2211.76,2228.24,2287.8
2023-08-08 14:45:00,966.5,91.77666,2.763333,12.35467,9087.974,2326.127,2274.513,2287.65,2354.52
2023-08-08 15:00:00,963.5,92.21333,3.776667,12.33878,9059.418,2326.82,2268.97,2275.5,2336.88
2023-08-08 15:15:00,964.5,92.33334,3.243333,12.36034,9082.628,2328.383,2278.377,2286.577,2342.87
2023-08-08 15:30:00,963.5,93.49333,3.596667,12.35345,9090.732,2334.873,2280.71,2287.51,2342.823
2023-08-08 15:45:00,966.5,93.48,4.65,12.32611,9136.699,2339.693,2287.94,2302.583,2360.95
2023-08-08 16:00:00,973.5,93.93667,4.55,12.309,9172.692,2345.98,2300.383,2310.737,2370.86
2023-08-08 16:15:00,974.5,94.27,5.3,12.35878,9180.972,2359.78,2295.527,2311.36,2369.273
2023-08-08 16:30:00,965.5,94.28,5.023334,12.33733,9100.825,2337.36,2273.923,2293.903,2350.017
2023-08-08 16:45:00,945.5,94.94334,3.726667,12.31578,8907.809,2300.91,2225.097,2243.857,2302.397
2023-08-08 17:00:00,937.0,94.69666,4.803333,12.30733,8886.391,2284.793,2215.883,2238.033,2299.73
2023-08-08 17:15:00,921.0,94.84666,5.28,12.29933,8811.345,2264.37,2192.243,2224.237,2282.977
2023-08-08 17:30:00,897.5,93.81667,5.926667,12.285,8693.56,2236.96,2155.737,2195.037,2254.3
2023-08-08 17:45:00,865.5,92.77666,5.73,12.27533,8437.131,2171.8,2083.043,2131.177,2193.303
2023-08-08 18:00:00,818.5,92.59333,5.37,12.27122,8038.271,2074.157,1957.873,2040.173,2099.443
2023-08-08 18:15:00,761.0,91.46667,7.143333,12.26411,7213.605,1854.367,1720.667,1840.957,1908.433
2023-08-08 18:30:00,639.5,90.82333,7.553333,12.23956,5615.063,1509.957,1316.697,1407.687,1474.773
2023-08-08 18:45:00,514.5,89.59666,7.5,12.28344,3958.49,1129.217,900.7667,970.3167,1013.417
2023-08-08 19:00:00,387.0,88.62666,8.036667,12.25789,2595.93,779.5333,567.0634,630.7567,651.45
2023-08-08 19:15:00,256.5,87.71333,7.633333,12.24289,1485.548,469.5867,315.1333,368.67,379.4233
2023-08-08 19:30:00,157.0,86.75667,7.62,12.26178,839.6773,272.9233,179.5967,216.48,214.07
2023-08-08 19:45:00,57.0,85.64333,7.966667,12.29478,347.9267,108.27,88.56667,99.13333,91.99333
2023-08-08 20:00:00,14.5,84.64667,7.25,12.32511,97.826,15.36,15.22,18.25667,12.19667
2023-08-08 20:15:00,2.0,83.71,5.47,12.30834,-8.553667,0.0,0.0,0.0,0.0
2023-08-08 20:30:00,-1.5,82.48333,4.13,12.28789,-19.53633,0.0,0.0,0.0,0.0
2023-08-08 20:45:00,-2.0,81.71667,5.766667,12.33089,-19.75167,0.0,0.0,0.0,0.0
2023-08-08 21:00:00,-2.0,81.60667,6.433333,12.30334,-19.605,0.0,0.0,0.0,0.0
2023-08-08 21:15:00,-2.5,80.52666,2.973333,12.339,-19.78967,0.0,0.0,0.0,0.0
2023-08-08 21:30:00,-2.5,79.73666,2.386667,12.31322,-19.65833,0.0,0.0,0.0,0.0
2023-08-08 21:45:00,-2.5,79.05334,1.116667,12.336,-19.78,0.0,0.0,0.0,0.0
2023-08-08 22:00:00,-2.5,76.99333,1.263333,12.29411,-19.572,0.0,0.0,0.0,0.0
2023-08-08 22:15:00,-2.0,77.27666,0.4766667,12.30644,-19.62033,0.0,0.0,0.0,0.0
2023-08-08 22:30:00,-1.5,77.08334,1.52,12.27067,-19.43433,0.0,0.0,0.0,0.0
2023-08-08 22:45:00,-1.5,76.24333,1.896667,12.29767,-19.586,0.0,0.0,0.0,0.0
2023-08-08 23:00:00,-2.0,73.41666,1.626667,12.32656,-19.74633,0.0,0.0,0.0,0.0
2023-08-08 23:15:00,-1.5,72.41333,0.8033333,12.33567,-19.766,0.0,0.0,0.0,0.0
2023-08-08 23:30:00,-1.0,70.69334,2.07,12.36456,-19.943,0.0,0.0,0.0,0.0
2023-08-08 23:45:00,-1.5,71.28667,1.56,12.32089,-19.72667,0.0,0.0,0.0,0.0
2023-08-09 00:00:00,-1.5,70.10667,1.203333,12.32967,-19.78,0.0,0.0,0.0,0.0
2023-08-09 00:15:00,-1.5,69.80666,1.416667,12.32289,-19.74967,0.0,0.0,0.0,0.0
2023-08-09 00:30:00,-1.5,68.75,1.483333,12.29689,-19.59167,0.0,0.0,0.0,0.0
2023-08-09 00:45:00,-1.5,68.17333,1.033333,12.30055,-19.60667,0.0,0.0,0.0,0.0
2023-08-09 01:00:00,-1.0,68.87857,0.5580952,12.31349,-19.68971,0.0,0.0,0.0,0.0
2023-08-09 01:15:00,-999.0,,,,-999.0,,,,
2023-08-09 01:30:00,0.0,68.52,1.636667,12.33155,-19.777,0.0,0.0,0.0,0.0
2023-08-09 01:45:00,0.0,69.96667,3.553333,12.33978,-19.81467,0.0,0.0,0.0,0.0
2023-08-09 02:00:00,-1.5,69.01334,3.27,12.35022,-19.87567,0.0,0.0,0.0,0.0
2023-08-09 02:15:00,-1.5,68.68333,3.276667,12.34455,-19.848,0.0,0.0,0.0,0.0
2023-08-09 02:30:00,-1.5,67.66333,3.756667,12.36244,-19.94333,0.0,0.0,0.0,0.0
2023-08-09 02:45:00,-2.0,67.42333,3.13,12.37,-20.00133,0.0,0.0,0.0,0.0
2023-08-09 03:00:00,-2.0,66.60333,1.593333,12.32122,-19.73567,0.0,0.0,0.0,0.0
2023-08-09 03:15:00,-1.5,65.86333,1.98,12.30744,-19.65667,0.0,0.0,0.0,0.0
2023-08-09 03:30:00,-1.5,64.44,1.31,12.30978,-19.67067,0.0,0.0,0.0,0.0
2023-08-09 03:45:00,-1.0,63.56,1.74,12.31267,-19.68133,0.0,0.0,0.0,0.0
2023-08-09 04:00:00,-0.5,63.41667,2.383333,12.31578,-19.68933,0.0,0.0,0.0,0.0
2023-08-09 04:15:00,-0.5,62.04,2.066667,12.31278,-19.66967,0.0,0.0,0.0,0.0
2023-08-09 04:30:00,-0.5,61.50333,1.826667,12.31733,-19.70333,0.0,0.0,0.0,0.0
2023-08-09 04:45:00,-0.5,61.22333,2.07,12.30733,-19.65933,0.0,0.0,0.0,0.0
2023-08-09 05:00:00,-0.5,60.35333,2.003333,12.271,-19.477,0.0,0.0,0.0,0.0
2023-08-09 05:15:00,-0.5,59.53333,1.94,12.24489,-19.37033,0.0,0.0,0.0,0.0
2023-08-09 05:30:00,-1.0,60.71333,3.066667,12.23166,-19.29433,0.0,0.0,0.0,0.0
2023-08-09 05:45:00,0.5,60.38667,3.36,12.23367,-19.30833,0.0,0.0,0.0,0.0
2023-08-09 06:00:00,2.5,59.56667,2.573333,12.22756,-18.18767,0.0,0.0,0.0,0.0
2023-08-09 06:15:00,7.0,58.49,2.213333,12.22867,21.37067,0.0,0.0,0.0,0.0
2023-08-09 06:30:00,26.5,59.78,3.166667,12.23878,189.901,34.50667,35.47333,49.39333,49.25667
2023-08-09 06:45:00,133.0,59.54667,1.856667,12.25711,972.3843,233.4433,216.1067,277.1133,266.1867
2023-08-09 07:00:00,244.0,60.90333,1.59,12.28522,2041.653,494.9333,458.23,555.8,545.5967
2023-08-09 07:15:00,362.0,62.73667,2.086667,12.31355,3227.805,789.5133,731.9467,869.9567,858.1633
2023-08-09 07:30:00,492.5,63.95667,2.26,12.32467,4501.646,1108.177,1021.767,1204.027,1186.687
2023-08-09 07:45:00,628.0,64.29667,3.49,12.35067,5762.296,1431.063,1324.28,1541.187,1522.513
2023-08-09 08:00:00,757.5,65.98666,2.81,12.35256,7046.999,1748.293,1641.323,1852.24,1858.457
2023-08-09 08:15:00,823.0,68.27333,1.896667,12.33744,8228.636,2078.813,1998.343,2079.893,2146.063
2023-08-09 08:30:00,865.5,69.85667,1.976667,12.325,8670.435,2195.543,2149.037,2171.507,2240.137
2023-08-09 08:45:00,868.0,72.35667,1.613333,12.33644,8551.81,2210.303,2118.687,2182.47,2174.397
2023-08-09 09:00:00,908.0,72.49667,2.143333,12.38322,9004.542,2291.943,2233.06,2255.71,2323.697
2023-08-09 09:15:00,926.0,73.46,2.333333,12.37878,9142.374,2327.02,2267.507,2290.77,2358.14
2023-08-09 09:30:00,937.5,73.86333,2.776667,12.36756,9254.29,2356.123,2299.85,2320.36,2384.723
2023-08-09 09:45:00,941.0,75.45333,1.86,12.34656,9238.285,2352.95,2298.907,2315.0,2378.85
2023-08-09 10:00:00,933.0,75.68333,2.603333,12.33567,9156.2,2324.273,2282.853,2300.59,2364.463
2023-08-09 10:15:00,921.5,76.57667,1.893333,12.30767,9002.863,2312.647,2255.587,2251.2,2310.507
2023-08-09 10:30:00,930.5,78.88,2.203333,12.28667,9070.241,2312.187,2265.043,2271.787,2361.52
2023-08-09 10:45:00,957.0,78.82667,2.643333,12.30689,9299.4,2383.847,2313.927,2334.507,2391.173
2023-08-09 11:00:00,950.5,79.04333,2.47,12.33367,9218.316,2363.037,2296.663,2315.247,2370.62
2023-08-09 11:15:00,946.0,80.11667,3.253333,12.318,9171.848,2337.183,2279.973,2311.023,2374.893
2023-08-09 11:30:00,942.5,80.84666,3.633333,12.32044,9148.19,2337.517,2289.197,2306.3,2350.113
2023-08-09 11:45:00,937.5,81.32,3.366667,12.32255,9070.971,2333.717,2268.86,2280.277,2322.287
2023-08-09 12:00:00,935.0,82.34333,3.133333,12.31922,9014.351,2316.637,2254.933,2265.5,2311.833
2023-08-09 12:15:00,932.5,83.31333,3.186667,12.32878,8997.458,2299.657,2243.08,2270.237,2322.597
2023-08-09 12:30:00,930.5,84.04667,2.85,12.29778,8921.938,2282.277,2224.687,2247.38,2305.97
2023-08-09 12:45:00,931.5,84.74667,3.29,12.281,8960.967,2285.977,2241.39,2262.84,2313.41
2023-08-09 13:00:00,931.5,85.93333,3.703333,12.39411,8936.068,2298.4,2236.67,2244.817,2299.067
2023-08-09 13:15:00,931.0,86.94666,4.056667,12.42211,8916.381,2276.573,2230.88,2244.943,2307.14
2023-08-09 13:30:00,932.0,87.11333,3.283333,12.396,8886.215,2276.8,2223.397,2234.527,2295.407
2023-08-09 13:45:00,936.0,87.61667,4.56,12.34778,8909.438,2287.873,2230.537,2239.737,2299.29
2023-08-09 14:00:00,938.5,87.98,4.833333,12.29933,8936.974,2287.577,2239.597,2253.72,2306.587
2023-08-09 14:15:00,944.0,88.25667,5.166667,12.40466,9011.101,2306.827,2256.297,2267.613,2333.45
2023-08-09 14:30:00,950.0,89.36667,5.28,12.35878,9060.595,2315.98,2266.377,2284.637,2349.563
2023-08-09 14:45:00,956.0,90.08667,5.503334,12.33867,9113.381,2330.38,2283.177,2296.273,2362.213
2023-08-09 15:00:00,961.5,90.5,4.8,12.30256,9142.171,2345.027,2290.897,2302.957,2364.247
