Detected missing values in the 'POA Irradiance' column.
These have been filled with a placeholder value of -999.
Kindly document this discrepancy in the 'Data Issues' spreadsheet for further review.
Details of missing rows:
+-------+---------------------+----------------+---------------------+------------+---------------+-------------+------------+------------+------------+------------+------------+
| Index |      Timestamp      | POA Irradiance | Ambient Temperature | Wind Speed | Meter Voltage | Meter Power | Inverter_1 | Inverter_2 | Inverter_3 | Inverter_4 |    Date    |
|  228  | 2023-08-03 08:30:00 |     -999.0     |         nan         |    nan     |      nan      |     nan     |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  229  | 2023-08-03 08:45:00 |     -999.0     |         nan         |    nan     |      nan      |     nan     |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  230  | 2023-08-03 09:00:00 |     -999.0     |         nan         |    nan     |      nan      |     nan     |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  231  | 2023-08-03 09:15:00 |     -999.0     |         nan         |    nan     |      nan      |     nan     |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  232  | 2023-08-03 09:30:00 |     -999.0     |         nan         |    nan     |      nan      |     nan     |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  233  | 2023-08-03 09:45:00 |     -999.0     |         nan         |    nan     |      nan      |     nan     |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  234  | 2023-08-03 10:00:00 |     -999.0     |         nan         |    nan     |      nan      |     nan     |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  235  | 2023-08-03 10:15:00 |     -999.0     |         nan         |    nan     |      nan      |     nan     |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  251  | 2023-08-03 14:15:00 |     -999.0     |         nan         |    nan     |      nan      |     nan     |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  252  | 2023-08-03 14:30:00 |     -999.0     |         nan         |    nan     |      nan      |     nan     |    nan     |    nan     |    nan     |    nan     | 2023-08-03 |
|  662  | 2023-08-07 21:00:00 |     -999.0     |         nan         |    nan     |      nan      |     nan     |    nan     |    nan     |    nan     |    nan     | 2023-08-07 |
|  663  | 2023-08-07 21:15:00 |     -999.0     |         nan         |    nan     |      nan      |     nan     |    nan     |    nan     |    nan     |    nan     | 2023-08-07 |
|  664  | 2023-08-07 21:30:00 |     -999.0     |         nan         |    nan     |      nan      |     nan     |    nan     |    nan     |    nan     |    nan     | 2023-08-07 |
|  665  | 2023-08-07 21:45:00 |     -999.0     |         nan         |    nan     |      nan      |     nan     |    nan     |    nan     |    nan     |    nan     | 2023-08-07 |
|  666  | 2023-08-07 22:00:00 |     -999.0     |         nan         |    nan     |      nan      |     nan     |    nan     |    nan     |    nan     |    nan     | 2023-08-07 |
|  667  | 2023-08-07 22:15:00 |     -999.0     |         nan         |    nan     |      nan      |     nan     |    nan     |    nan     |    nan     |    nan     | 2023-08-07 |
|  668  | 2023-08-07 22:30:00 |     -999.0     |         nan         |    nan     |      nan      |     nan     |    nan     |    nan     |    nan     |    nan     | 2023-08-07 |
|  669  | 2023-08-07 22:45:00 |     -999.0     |         nan         |    nan     |      nan      |     nan     |    nan     |    nan     |    nan     |    nan     | 2023-08-07 |
|  670  | 2023-08-07 23:00:00 |     -999.0     |         nan         |    nan     |      nan      |     nan     |    nan     |    nan     |    nan     |    nan     | 2023-08-07 |
|  671  | 2023-08-07 23:15:00 |     -999.0     |         nan         |    nan     |      nan      |     nan     |    nan     |    nan     |    nan     |    nan     | 2023-08-07 |
|  672  | 2023-08-07 23:30:00 |     -999.0     |         nan         |    nan     |      nan      |     nan     |    nan     |    nan     |    nan     |    nan     | 2023-08-07 |
|  673  | 2023-08-07 23:45:00 |     -999.0     |         nan         |    nan     |      nan      |     nan     |    nan     |    nan     |    nan     |    nan     | 2023-08-07 |
|  674  | 2023-08-08 00:00:00 |     -999.0     |         nan         |    nan     |      nan      |     nan     |    nan     |    nan     |    nan     |    nan     | 2023-08-08 |
|  675  | 2023-08-08 00:15:00 |     -999.0     |         nan         |    nan     |      nan      |     nan     |    nan     |    nan     |    nan     |    nan     | 2023-08-08 |
|  676  | 2023-08-08 00:30:00 |     -999.0     |         nan         |    nan     |      nan      |     nan     |    nan     |    nan     |    nan     |    nan     | 2023-08-08 |
|  677  | 2023-08-08 00:45:00 |     -999.0     |         nan         |    nan     |      nan      |     nan     |    nan     |    nan     |    nan     |    nan     | 2023-08-08 |
|  678  | 2023-08-08 01:00:00 |     -999.0     |         nan         |    nan     |      nan      |     nan     |    nan     |    nan     |    nan     |    nan     | 2023-08-08 |
|  679  | 2023-08-08 01:15:00 |     -999.0     |         nan         |    nan     |      nan      |     nan     |    nan     |    nan     |    nan     |    nan     | 2023-08-08 |
|  680  | 2023-08-08 01:30:00 |     -999.0     |         nan         |    nan     |      nan      |     nan     |    nan     |    nan     |    nan     |    nan     | 2023-08-08 |
|  681  | 2023-08-08 01:45:00 |     -999.0     |         nan         |    nan     |      nan      |     nan     |    nan     |    nan     |    nan     |    nan     | 2023-08-08 |
|  682  | 2023-08-08 02:00:00 |     -999.0     |         nan         |    nan     |      nan      |     nan     |    nan     |    nan     |    nan     |    nan     | 2023-08-08 |
|  683  | 2023-08-08 02:15:00 |     -999.0     |         nan         |    nan     |      nan      |     nan     |    nan     |    nan     |    nan     |    nan     | 2023-08-08 |
|  684  | 2023-08-08 02:30:00 |     -999.0     |         nan         |    nan     |      nan      |     nan     |    nan     |    nan     |    nan     |    nan     | 2023-08-08 |
|  685  | 2023-08-08 02:45:00 |     -999.0     |         nan         |    nan     |      nan      |     nan     |    nan     |    nan     |    nan     |    nan     | 2023-08-08 |
|  686  | 2023-08-08 03:00:00 |     -999.0     |         nan         |    nan     |      nan      |     nan     |    nan     |    nan     |    nan     |    nan     | 2023-08-08 |
+-------+---------------------+----------------+---------------------+------------+---------------+-------------+------------+------------+------------+------------+------------+

All good! The Ambient Temperature column has no missing values when POA Irradiance >= 100.

All good! The Wind Speed column has no missing values when POA Irradiance >= 100.

The missing 'Meter Power' values in the following rows cannot be auto-filled due to missing inverter values.These have been filled with a placeholder value of -999.
Kindly document this discrepancy in the 'Data Issues' spreadsheet for further review.
+-------+---------------------+----------------+---------------------+------------+---------------+-------------+------------+------------+------------+------------+------------+
| Index |      Timestamp      | POA Irradiance | Ambient Temperature | Wind Speed | Meter Voltage | Meter Power | Inverter_1 | Inverter_2 | Inverter_3 | Inverter_4 |    Date    |
+-------+---------------------+----------------+---------------------+------------+---------------+-------------+------------+------------+------------+------------+------------+
|   53  | 2023-08-01 12:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   54  | 2023-08-01 13:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   55  | 2023-08-01 13:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   56  | 2023-08-01 13:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   57  | 2023-08-01 13:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   58  | 2023-08-01 14:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   59  | 2023-08-01 14:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   60  | 2023-08-01 14:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   61  | 2023-08-01 14:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   62  | 2023-08-01 15:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   63  | 2023-08-01 15:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   64  | 2023-08-01 15:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   65  | 2023-08-01 15:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   66  | 2023-08-01 16:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   67  | 2023-08-01 16:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   68  | 2023-08-01 16:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   69  | 2023-08-01 16:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   70  | 2023-08-01 17:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   71  | 2023-08-01 17:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   72  | 2023-08-01 17:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   73  | 2023-08-01 17:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   74  | 2023-08-01 18:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   75  | 2023-08-01 18:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   76  | 2023-08-01 18:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   77  | 2023-08-01 18:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   78  | 2023-08-01 19:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   79  | 2023-08-01 19:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   80  | 2023-08-01 19:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   81  | 2023-08-01 19:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   82  | 2023-08-01 20:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   83  | 2023-08-01 20:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   84  | 2023-08-01 20:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   85  | 2023-08-01 20:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   86  | 2023-08-01 21:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   87  | 2023-08-01 21:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   88  | 2023-08-01 21:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   89  | 2023-08-01 21:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   90  | 2023-08-01 22:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   91  | 2023-08-01 22:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   92  | 2023-08-01 22:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   93  | 2023-08-01 22:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   94  | 2023-08-01 23:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   95  | 2023-08-01 23:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   96  | 2023-08-01 23:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   97  | 2023-08-01 23:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-01 |
|   98  | 2023-08-02 00:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|   99  | 2023-08-02 00:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  100  | 2023-08-02 00:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  101  | 2023-08-02 00:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  102  | 2023-08-02 01:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  103  | 2023-08-02 01:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  104  | 2023-08-02 01:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  105  | 2023-08-02 01:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  106  | 2023-08-02 02:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  107  | 2023-08-02 02:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  108  | 2023-08-02 02:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  109  | 2023-08-02 02:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  110  | 2023-08-02 03:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  111  | 2023-08-02 03:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  112  | 2023-08-02 03:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  113  | 2023-08-02 03:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  114  | 2023-08-02 04:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  115  | 2023-08-02 04:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  116  | 2023-08-02 04:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  117  | 2023-08-02 04:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  118  | 2023-08-02 05:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  119  | 2023-08-02 05:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  120  | 2023-08-02 05:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  121  | 2023-08-02 05:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  122  | 2023-08-02 06:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  123  | 2023-08-02 06:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  124  | 2023-08-02 06:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  125  | 2023-08-02 06:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  126  | 2023-08-02 07:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  127  | 2023-08-02 07:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  128  | 2023-08-02 07:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  129  | 2023-08-02 07:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  130  | 2023-08-02 08:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  131  | 2023-08-02 08:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  132  | 2023-08-02 08:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  133  | 2023-08-02 08:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  134  | 2023-08-02 09:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  135  | 2023-08-02 09:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  136  | 2023-08-02 09:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  137  | 2023-08-02 09:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  138  | 2023-08-02 10:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  139  | 2023-08-02 10:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  140  | 2023-08-02 10:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  141  | 2023-08-02 10:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  142  | 2023-08-02 11:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  143  | 2023-08-02 11:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  144  | 2023-08-02 11:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  145  | 2023-08-02 11:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  146  | 2023-08-02 12:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  147  | 2023-08-02 12:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  148  | 2023-08-02 12:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  149  | 2023-08-02 12:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  150  | 2023-08-02 13:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  151  | 2023-08-02 13:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  152  | 2023-08-02 13:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  153  | 2023-08-02 13:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  154  | 2023-08-02 14:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  155  | 2023-08-02 14:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  156  | 2023-08-02 14:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  157  | 2023-08-02 14:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  158  | 2023-08-02 15:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  159  | 2023-08-02 15:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  160  | 2023-08-02 15:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  161  | 2023-08-02 15:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  162  | 2023-08-02 16:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  163  | 2023-08-02 16:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  164  | 2023-08-02 16:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  165  | 2023-08-02 16:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  166  | 2023-08-02 17:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  167  | 2023-08-02 17:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  168  | 2023-08-02 17:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  169  | 2023-08-02 17:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  170  | 2023-08-02 18:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  171  | 2023-08-02 18:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  172  | 2023-08-02 18:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  173  | 2023-08-02 18:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  174  | 2023-08-02 19:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  175  | 2023-08-02 19:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  176  | 2023-08-02 19:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  177  | 2023-08-02 19:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  178  | 2023-08-02 20:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  179  | 2023-08-02 20:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  180  | 2023-08-02 20:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  181  | 2023-08-02 20:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  182  | 2023-08-02 21:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  183  | 2023-08-02 21:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  184  | 2023-08-02 21:30:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  185  | 2023-08-02 21:45:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  186  | 2023-08-02 22:00:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
|  187  | 2023-08-02 22:15:00 |     -999.0     |         nan         |    nan     |      nan      |    -999.0   |    nan     |    nan     |    nan     |    nan     | 2023-08-02 |
