Ridgeback Monthly
Start date:,9/1/2023 12:00:00 AM
End date:,9/30/2023 12:00:00 AM

Timestamp,POA Sensor,Weather station module temperature,Max wind speed - Lufft WS601,Production meter L-N voltage,Production meter active power,"SUNGROW SG125HV Inverter A1.1, Line kW","SUNGROW SG125HV Inverter A1.2, Line kW","SUNGROW SG125HV Inverter A1.3, Line kW","SUNGROW SG125HV Inverter A1.4, Line kW","SUNGROW SG125HV Inverter A1.5, Line kW","SUNGROW SG125HV Inverter A2.1, Line kW","SUNGROW SG125HV Inverter A2.2, Line kW","SUNGROW SG125HV Inverter A2.3, Line kW","SUNGROW SG125HV Inverter A2.4, Line kW","SUNGROW SG125HV Inverter A2.5, Line kW","SUNGROW SG125HV Inverter A2.6, Line kW","SUNGROW SG125HV Inverter A2.7, Line kW","SUNGROW SG125HV Inverter A2.8, Line kW","SUNGROW SG125HV Inverter A2.9, Line kW","SUNGROW SG125HV Inverter A2.10, Line kW","SUNGROW SG125HV Inverter A2.11, Line kW"
9/18/2023 8:00:00 AM,255.2915,67.35935,2.93,13.62797,741.278,41.9446,45.519,49.379,44.533,45.9463,47.3254,52.6667,58.2113,55.5219,52.4652,55.3751,55.6767,35.4995,20.5229,35.3343,50.98
9/18/2023 8:15:00 AM,356.9315,76.60525,3.75667,13.60507,1071.26,63.4121,66.5999,70.3284,63.083,63.613,72.4421,77.4906,77.87,77.5962,73.8777,78.1416,78.1213,52.5207,42.5315,51.3773,70.3688
9/18/2023 8:30:00 AM,413.81,83.132,5.27,13.62173,1338.37,77.3852,79.1691,83.5159,74.5481,75.2549,84.8344,94.0388,94.1547,98.7648,93.8062,99.5341,99.686,68.0267,64.343,66.1682,89.9705
9/18/2023 8:45:00 AM,549.3665,91.35345,4.70333,13.65763,1652.6,105.364,111.378,111.135,102.464,100.819,103.413,114.557,109.586,115.71,113.44,116.976,115.31,80.2468,84.9157,76.0375,105.639
9/18/2023 9:00:00 AM,597.3205,96.0967,4.84667,13.64877,1779.95,113.458,121.598,121.112,120.376,119.511,105.753,117.956,114.027,121.131,121.099,121.85,120.139,90.7655,95.6284,80.3479,112.363
9/18/2023 9:15:00 AM,637.785,96.06585,5.91333,13.67703,1832.94,116.577,125.016,124.756,124.163,123.002,105.734,120.711,117.822,123.945,123.979,124.634,123.08,93.3977,105.813,83.9563,115.236
9/18/2023 9:30:00 AM,672.3785,97.7237,5.83333,13.64367,1867.37,118.437,125.981,125.972,125.896,124.888,105.736,122.113,120.431,125.742,125.935,125.988,125.295,95.2099,114.35,87.1869,117.339
9/18/2023 9:45:00 AM,701.39,98.892,6.03667,13.6402,1880.14,119.569,125.988,125.986,125.989,125.848,105.731,122.819,121.926,125.981,125.989,125.985,125.962,96.0319,118.221,89.459,118.287
9/18/2023 10:00:00 AM,724.406,101.5216,5.45667,13.62807,1883.83,119.757,125.991,125.989,125.99,125.983,105.729,122.883,123.014,125.959,125.989,125.99,125.985,96.1497,118.791,91.1789,118.338
9/18/2023 10:15:00 AM,747.3945,101.6633,5.91,13.564,1886.47,119.922,125.989,125.989,125.991,125.987,105.741,122.406,123.693,125.968,125.991,125.99,125.987,96.2991,118.778,92.8569,118.572
9/18/2023 10:30:00 AM,767.252,101.0186,6.36333,13.5905,1886.01,119.617,125.992,125.99,125.987,125.977,105.746,121.79,123.97,125.984,125.983,125.988,125.963,96.1206,118.348,94.0906,118.08
9/18/2023 10:45:00 AM,786.385,99.7176,7.22667,13.6439,1885.41,119.87,125.988,125.987,125.987,125.986,105.741,121.446,124.028,125.987,125.989,125.988,125.894,96.3347,117.728,95.2683,117.533
9/18/2023 11:00:00 AM,802.035,102.497,5.53,13.65777,1878.75,119.082,125.99,125.988,125.986,125.545,105.737,120.546,123.396,125.354,125.991,125.985,124.957,96.4883,116.451,95.701,116.367
9/18/2023 11:15:00 AM,815.915,101.5385,6.54,13.62877,1838.01,117.912,125.929,125.926,125.749,124.288,105.745,118.827,121.031,124.016,125.775,123.643,122.843,96.6983,114.423,95.3088,114.072
9/18/2023 11:30:00 AM,828.8715,101.7921,6.71667,13.59443,1870.91,117.343,125.905,125.946,125.812,124.309,105.728,118.281,121.973,123.656,125.882,125.835,123.62,99.2402,115.248,97.8567,114.725
9/18/2023 11:45:00 AM,839.017,102.1189,6.77667,13.61043,1867.06,116.988,125.619,125.636,125.28,123.369,105.744,117.343,121.347,123.387,125.613,125.368,122.648,101.186,114.72,99.3802,113.969
9/18/2023 12:00:00 PM,844.2105,102.0962,6.95667,13.65843,1854.25,116.097,124.657,124.708,124.285,122.271,105.725,115.871,119.811,122.068,124.545,124.223,121.501,102.67,113.998,100.994,112.712
9/18/2023 12:15:00 PM,855.6495,103.7597,6.45,13.63077,1835.26,115.725,124.081,123.885,122.049,120.686,105.699,115.042,119.235,121.731,123.891,123.617,119.262,104.832,114.332,101.541,112.414
9/18/2023 12:30:00 PM,861.9055,104.5635,6.68,13.6048,1840.22,115.239,124.248,123.717,123.059,121.339,105.221,114.743,115.896,118.099,120.629,120.799,119.121,105.617,111.465,103.567,110.92
9/18/2023 12:45:00 PM,863.056,105.3775,6.43667,13.5847,1850.33,114.581,123.877,123.693,123.676,121.643,105.75,114.597,116.563,120.332,122.873,122.826,120.148,108.367,114.3,106.985,111.346
9/18/2023 1:00:00 PM,818.2685,105.0785,7.09667,13.57593,1780.9,112.045,115.219,121.162,115.134,112.387,99.5147,107.601,110.056,116.364,120.565,121.322,114.312,111.477,113.76,104.62,109.801
9/18/2023 1:15:00 PM,875.852,105.2155,7.00667,13.60997,1855.72,116.688,124.728,124.533,124.615,122.611,105.735,115.852,114.681,118.681,120.964,120.631,118.673,105.142,108.643,108.301,105.834
9/18/2023 1:30:00 PM,822.8715,108.1415,6.93,13.62613,1752.62,115.277,109.742,118.082,112.441,110.044,102.382,110.157,111.166,112.765,111.336,113.816,109.688,106.297,110.403,108.599,105.3
9/18/2023 1:45:00 PM,912.3865,110.226,7.03667,13.6119,1623.62,110.762,109.989,115.748,110.486,116.483,94.9374,99.4614,96.5652,101.675,100.294,99.6465,91.6075,93.6466,93.7813,85.3546,92.2278
9/18/2023 2:00:00 PM,701.4885,105.56,6.73333,13.5688,1494.15,91.5918,86.6205,100.299,86.5869,98.0667,79.2601,92.345,89.5344,98.1896,94.9153,95.0357,83.5047,92.2404,93.7344,85.0592,91.185
9/18/2023 2:15:00 PM,675.2415,103.5612,6.52667,13.5709,1542.33,84.5922,83.2166,88.472,89.2416,96.2948,80.3159,83.4761,87.1011,93.1869,95.8898,95.0835,98.1713,98.4522,93.7859,99.2045,99.2321
9/18/2023 2:30:00 PM,306.886,96.5464,6.57,13.54313,664.166,44.473,49.6894,40.9348,44.5003,43.1486,49.4095,51.3291,48.893,42.4167,45.3031,39.1935,45.6393,38.7276,35.3606,42.7275,40.6265
9/18/2023 2:45:00 PM,477.5125,93.65785,5.76333,13.57737,1007.84,68.3201,71.1834,63.6614,60.9877,60.8326,66.4864,73.4341,70.3359,70.8135,74.677,68.1848,70.4914,66.8476,66.7036,67.1458,65.6505
9/18/2023 3:00:00 PM,731.677,101.4535,5.17,13.64367,1443.07,97.7947,98.2829,111.998,106.189,108.366,86.3866,99.9105,83.5509,92.1692,96.99,91.5755,92.2953,91.6191,90.3271,93.5753,94.4883
9/18/2023 3:15:00 PM,420.859,102.3663,5.75333,13.64033,758.803,53.0434,63.8008,58.9409,63.1934,57.8412,53.8026,58.6221,59.6027,49.3409,49.9255,50.1555,54.4367,52.8263,51.0531,55.0553,54.7563
9/18/2023 3:30:00 PM,565.36,95.23255,5.88333,13.66577,1350.9,87.0259,83.2906,87.4036,89.3279,88.6258,73.2071,83.4199,74.6013,86.3531,86.6179,86.7868,89.3614,82.4647,88.333,84.7437,88.0931
9/18/2023 3:45:00 PM,770.035,110.086,5.69333,13.68127,1919.14,119.957,124.38,122.879,123.297,122.769,105.001,122.746,104.31,124.862,125.436,125.816,125.898,125.971,123.855,115.663,118.144
9/18/2023 4:00:00 PM,715.873,109.0485,6.41,13.61553,1616.35,109.061,108.857,106.352,107.055,102.03,94.3399,110.146,96.6606,105.397,104.58,100.391,105.806,106.103,105.447,92.417,97.9436
9/18/2023 4:15:00 PM,201.3985,98.8816,5.87,13.56543,403.869,28.1013,31.1332,28.8559,31.529,27.494,26.5801,26.463,21.7745,25.7232,24.5845,23.6593,25.1384,23.8185,25.4634,26.9682,24.1129
9/18/2023 4:30:00 PM,522.256,94.1449,4.49333,13.61253,1449.99,93.1946,90.827,91.4368,99.4405,91.6904,80.4046,86.6946,75.9498,92.9206,93.7114,97.6858,103.281,97.7706,98.9014,95.1511,98.2345
9/18/2023 4:45:00 PM,593.7965,106.984,4.89667,13.6279,1725.52,107.941,110.285,115.297,106.448,112.878,97.2429,109.674,88.868,114.362,118.11,118.241,115.495,116.181,109.377,97.2032,100.42
9/18/2023 5:00:00 PM,470.8065,105.1245,5.20333,13.61757,1382.86,90.3973,93.3277,97.6792,91.115,93.3598,80.8516,88.5351,65.3055,89.6695,91.6093,90.7224,91.9298,86.3979,89.2437,76.1571,81.897
9/18/2023 5:15:00 PM,566.566,106.6145,6,13.65157,1681.63,107.037,113.387,113.559,114.108,112.619,93.9817,99.3486,84.0349,113.069,114.683,113.351,112.924,111.053,112.255,94.6764,96.2123
9/18/2023 5:30:00 PM,537.2385,107.063,5.79333,13.6436,1506.06,99.8028,104.859,107.919,107.426,104.921,81.8969,81.3039,74.0437,101.962,107.457,101.061,106.258,99.0008,94.9638,86.8496,69.4435
9/18/2023 5:45:00 PM,430.1775,104.537,4.46,13.64927,1166.46,79.0316,83.258,85.3248,85.9368,80.1697,65.2136,64.765,58.4695,81.0562,84.7555,79.465,84.9483,73.1146,72.3071,67.2957,35.1784
9/18/2023 6:00:00 PM,333.7585,97.0828,5.15667,13.62607,840.173,59.5812,62.2969,64.254,64.763,56.6075,48.5862,49.1509,44.9364,60.9973,63.308,58.836,63.5654,39.9579,53.606,45.3864,14.8356
9/18/2023 6:15:00 PM,221.232,90.94605,3.81667,13.5971,509.301,38.3316,39.9707,41.5718,41.7672,33.8056,28.5811,31.3925,28.7291,39.6714,41.5889,38.08,39.9762,14.0464,32.5934,20.9478,7.2297
9/18/2023 6:30:00 PM,136.9385,83.23,2.53667,13.60943,256.851,21.6128,20.8917,21.3966,23.5908,17.5667,15.1432,17.2168,15.7136,22.91,23.7033,21.1581,13.3891,6.3502,12.8777,7.50537,4.85483
9/18/2023 6:45:00 PM,60.4697,76.49355,1.1,13.60963,79.2449,7.29513,6.20953,6.6335,6.77333,4.80573,5.79127,6.61733,5.76643,8.65893,7.7267,4.78713,3.47583,3.5356,3.61777,3.4013,2.8123
9/18/2023 7:00:00 PM,6.774,68.81405,0,13.57103,17.8582,1.6902,1.62773,1.70457,1.71103,1.65697,1.8495,1.77023,1.6819,1.8719,1.64817,1.71707,1.60123,1.76987,1.70203,1.66483,1.44187
9/18/2023 7:15:00 PM,-3.413,63.86655,0,13.57517,-1.05923,0.403967,0.3162,0.4395,0.427967,0.4321,0.5984,0.455233,0.4795,0.546633,0.3947,0.506667,0.383233,0.5148,0.488533,0.404967,0.4208
9/18/2023 7:30:00 PM,-5.412335,60.95425,0,13.5658,-4.20497,0,0,0,0,0,0.0623333,0,0,0.0260333,0,0.0084,0,0.00593333,0.00316667,0,0
9/18/2023 7:45:00 PM,-4.65033,59.65515,0.196667,13.5614,-4.16037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 8:00:00 PM,-3.56233,59.03535,0.203333,13.57857,-4.17827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 8:15:00 PM,-3.765335,58.02555,0.35,13.58947,-4.18513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 8:30:00 PM,-2.946,57.9697,1.20333,13.6067,-4.3105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 8:45:00 PM,-3.32133,56.9937,0.753333,13.61713,-4.41047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 9:00:00 PM,-2.98833,56.55515,0.613333,13.58667,-4.38777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 9:15:00 PM,-3.018835,55.983,0.973333,13.5198,-4.3284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 9:30:00 PM,-3.043,55.42175,0.6,13.5258,-4.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 9:45:00 PM,-2.721165,55.01435,0.626667,13.548,-4.35477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 10:00:00 PM,-2.855335,54.89625,1.21333,13.55003,-4.35597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 10:15:00 PM,-2.914165,54.15465,0.42,13.57387,-4.37893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 10:30:00 PM,-2.813835,53.78115,0.276667,13.56423,-4.37003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 10:45:00 PM,-2.9945,53.7134,0.44,13.61063,-4.41093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 11:00:00 PM,-2.5365,53.45795,0.966667,13.63157,-4.42883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 11:15:00 PM,-2.45783,52.9361,0.0233333,13.63923,-4.4354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 11:30:00 PM,-2.282,52.6495,0,13.58353,-4.39393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2023 11:45:00 PM,-2.45567,52.8418,0.363333,13.5574,-4.37287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/19/2023 12:00:00 AM,-3.08083,52.63585,0.15,13.534,-4.3529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/19/2023 12:15:00 AM,-2.609835,53.20985,0.326667,13.53207,-4.3521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/19/2023 12:30:00 AM,-2.681,52.79785,0.686667,13.51267,-4.33343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/19/2023 12:45:00 AM,-3.099835,51.83745,0,13.54947,-4.3632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/19/2023 1:00:00 AM,-2.698835,52.07735,0.353333,13.57357,-4.38543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/19/2023 1:15:00 AM,-2.70033,51.70195,0,13.5822,-4.39673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/19/2023 1:30:00 AM,-2.552335,51.70105,0,13.5997,-4.40383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/19/2023 1:45:00 AM,-2.821335,51.6452,0.113333,13.62267,-4.42383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/19/2023 2:00:00 AM,-3.106,51.8741,0.263333,13.6195,-4.42127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/19/2023 2:15:00 AM,-3.38033,51.301,0.0433333,13.6242,-4.4288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/19/2023 2:30:00 AM,-3.186,50.9851,0.533333,13.63063,-4.43167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/19/2023 2:45:00 AM,-2.978165,50.4477,0,13.62963,-4.43433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/19/2023 3:00:00 AM,-2.696835,50.5539,0,13.62223,-4.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/19/2023 3:15:00 AM,-2.82067,50.5493,0,13.63137,-4.43973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/19/2023 3:30:00 AM,-2.641165,50.05675,0.133333,13.63653,-4.43943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/19/2023 3:45:00 AM,-2.940835,50.1126,0.406667,13.65643,-4.4551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/19/2023 4:00:00 AM,-2.764,49.64295,0,13.6502,-4.44997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/19/2023 4:15:00 AM,-2.517335,49.60175,0,13.6514,-4.4477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/19/2023 4:30:00 AM,-2.453165,49.9341,0.126667,13.65363,-4.45107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/19/2023 4:45:00 AM,-2.694665,49.2932,0,13.62807,-4.43253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/19/2023 5:00:00 AM,-2.42867,48.9847,0.826667,13.57047,-4.38467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/19/2023 5:15:00 AM,-2.1635,49.07715,0.503333,13.53923,-4.36203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/19/2023 5:30:00 AM,-2.152,49.13115,0.536667,13.53993,-4.3617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/19/2023 5:45:00 AM,-2.394665,49.3152,0,13.54563,-4.37007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/19/2023 6:00:00 AM,-2.60517,48.75125,0,13.53493,-4.36737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/19/2023 6:15:00 AM,-2.4225,48.36305,0,13.57803,-4.40333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/19/2023 6:30:00 AM,-1.950665,48.67345,0.626667,13.53237,-4.36993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/19/2023 6:45:00 AM,-1.030501,48.52235,0.0266667,13.531,-4.3343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/19/2023 7:00:00 AM,5.847665,48.43995,0.57,13.62327,6.61067,0.763167,0.7886,0.8266,0.792767,0.844767,0.7961,0.801033,0.9633,0.866567,0.825367,0.806333,0.781767,0.753233,0.7587,0.781633,0.726833
9/19/2023 7:15:00 AM,20.32785,48.9627,0.196667,13.61907,41.0412,2.3242,2.58173,2.69927,2.54757,2.55793,2.51657,2.66253,4.4236,4.058,3.80633,4.04267,3.76983,2.67103,2.38103,2.4861,2.57147
9/19/2023 7:30:00 AM,111.5053,52.5662,0.68,13.6217,156.059,4.80503,6.58233,7.81603,5.60773,5.0848,6.41257,13.932,18.9868,15.4383,14.1647,15.0479,14.9328,8.1658,3.8978,6.7662,13.0818
9/19/2023 7:45:00 AM,159.604,59.104,0,13.62627,406.787,20.0253,24.8702,25.2335,21.2976,23.2143,23.573,31.3306,35.4003,33.0632,30.4372,32.2937,32.7227,19.7962,6.1642,19.812,30.4626
9/19/2023 8:00:00 AM,254.2895,67.81435,0,13.62443,703.209,39.6415,42.8924,46.8108,42.2538,43.9013,44.8977,48.8946,55.201,52.7388,49.6942,52.5395,52.569,33.9437,19.2727,33.6957,48.227
9/19/2023 8:15:00 AM,349.219,76.8964,0,13.65413,1018.19,59.9946,63.0051,67.0097,60.2401,60.8411,68.6348,73.4844,74.1036,73.5092,70.3182,73.9971,74.1711,50.3321,40.1659,49.1476,67.0872
9/19/2023 8:30:00 AM,427.8645,85.45015,0.956667,13.67073,1322.96,81.3569,85.3934,87.7968,77.4884,77.7014,85.5218,94.9657,92.1912,94.5202,91.0467,96.1241,94.944,64.3119,61.5384,62.7678,85.5799
9/19/2023 8:45:00 AM,515.594,97.54695,1.68333,13.6695,1607.32,102.563,108.071,107.636,98.9142,97.7647,100.727,111.492,106.808,112.84,110.267,113.683,112.397,78.01,82.4964,74.2046,103.044
9/19/2023 9:00:00 AM,574.0675,101.7595,1.55,13.62657,1740.07,111.006,118.921,118.407,117.824,117.562,105.685,115.378,111.612,118.614,118.013,118.221,116.706,88.754,92.8975,78.5084,110.127
9/19/2023 9:15:00 AM,618.474,107.085,1.00667,13.66887,1782.07,113.224,121.347,120.936,120.682,119.967,105.676,117.33,114.688,120.892,120.774,120.774,119.14,90.8578,102.47,81.8841,112.266
9/19/2023 9:30:00 AM,656.3685,109.5485,1.77333,13.6147,1816.87,114.933,123.09,123.01,122.425,121.506,105.666,118.792,117.116,122.434,122.716,122.778,121.238,92.4796,110.525,84.8472,113.956
9/19/2023 9:45:00 AM,687.6515,110.554,2.08,13.6039,1840.64,116.377,124.579,124.304,123.656,122.786,105.672,119.955,119.13,123.547,124.002,124.391,122.579,93.6161,114.804,87.3353,115.093
9/19/2023 10:00:00 AM,714.7175,110.098,2.82333,13.6295,1848.04,116.729,125.167,125.047,124.298,123.457,105.692,119.735,119.831,123.63,124.76,125.291,122.976,93.9699,115.392,89.1513,115.561
9/19/2023 10:15:00 AM,737.4895,111.8155,2.74333,13.59623,1850.77,117.152,125.401,125.181,124.593,123.719,105.701,119.565,120.664,123.661,124.9,125.244,122.878,93.9577,115.243,90.5749,115.565
9/19/2023 10:30:00 AM,758.1115,113.869,2.42667,13.57697,1848.64,116.401,124.768,125.047,124.629,123.934,105.696,118.619,120.647,123.7,124.952,124.778,122.468,94.0202,114.888,91.9809,115.282
9/19/2023 10:45:00 AM,774.736,116.284,2.03667,13.57183,1838,115.544,123.952,124.353,124.069,122.936,105.694,117.573,120.33,122.672,124.115,123.865,121.583,93.5501,114.024,92.5923,114.205
9/19/2023 11:00:00 AM,790.9855,113.693,3.3,13.6556,1833,115.674,124.106,124.1,123.79,122.66,105.714,116.639,120.063,121.955,123.566,123.304,121.084,94.0454,113.272,93.401,113.586
9/19/2023 11:15:00 AM,810.334,114.0695,3.14667,13.65087,1836.89,115.452,124.025,124.244,123.873,122.637,105.705,116.619,120.381,122.069,123.913,123.696,121.19,95.6692,113.26,94.6804,113.235
9/19/2023 11:30:00 AM,822.276,113.3335,3.5,13.6513,1825.9,114.773,123.506,123.483,122.919,121.729,105.697,116.095,119.522,120.985,122.759,122.484,119.765,96.766,111.844,95.3204,111.892
9/19/2023 11:45:00 AM,830.8455,115.278,2.78333,13.67063,1820.16,113.544,122.281,122.142,121.979,121.046,105.709,114.665,118.484,120.186,122.351,122.147,119.507,98.8561,112.06,97.3924,111.626
9/19/2023 12:00:00 PM,843.741,116.706,2.51333,13.6828,1814.93,113.274,121.859,121.779,121.708,120.631,105.702,113.659,117.575,119.492,121.616,121.154,118.566,100.719,111.812,99.1853,110.761
9/19/2023 12:15:00 PM,845.7565,115.277,2.87667,13.65457,1813.42,112.887,121.341,120.897,121.019,120.23,105.706,113.09,116.352,118.773,121.381,120.97,118.386,102.813,111.797,101.409,110.382
9/19/2023 12:30:00 PM,866.084,115.1425,2.98667,13.6444,1829.09,112.229,121.408,121.982,121.977,120.853,105.697,113.622,116.65,119.551,121.902,121.753,119.145,106.101,113.267,104.667,111.078
9/19/2023 12:45:00 PM,918.7165,114.552,4.03667,13.6574,1900.76,119.733,125.819,125.927,125.875,124.921,105.719,119.007,121.296,124.187,125.408,125.316,123.716,112.308,119.242,111.349,115.737
9/19/2023 1:00:00 PM,939.3265,118.15,3.73667,13.6388,1886.9,123.461,124.959,121.413,124.548,124.729,103.659,119.714,123.788,121.599,123.328,123.51,122.139,115.702,117.671,113.564,114.683
9/19/2023 1:15:00 PM,789.9995,115.8005,5.13333,13.59683,1366.93,100.948,100.861,100.594,92.7275,91.1823,83.7636,89.6882,96.7432,94.4232,85.5722,83.323,81.9892,77.8273,87.185,77.6322,77.7391
9/19/2023 1:30:00 PM,937.223,115.78,3.81667,13.6186,1943.07,122.117,125.99,125.989,125.987,125.987,105.74,122.222,121.396,125.988,125.988,125.988,125.96,122.656,124.166,120.198,119.397
9/19/2023 1:45:00 PM,970.534,121.654,4.54667,13.61563,1966.69,125.535,125.986,125.989,125.987,125.987,105.726,125.757,124.758,125.988,125.984,125.988,125.985,125.858,125.987,125.073,123.517
9/19/2023 2:00:00 PM,999.395,128.151,3.18667,13.6339,1971.94,125.991,125.99,125.989,125.989,125.989,105.741,125.992,125.799,125.989,125.989,125.991,125.987,125.988,125.991,125.92,125.426
9/19/2023 2:15:00 PM,976.579,128.718,3.91,13.64843,1705.46,121.184,122.197,121.218,119.518,115.488,104.999,115.243,108.124,106.963,104.904,98.8351,97.0973,93.7806,99.782,93.6277,89.4562
9/19/2023 2:30:00 PM,495.727,117.8305,4.43,13.6537,1005.46,73.7887,72.5448,68.6871,63.1523,63.1834,68.3721,73.7941,70.5897,73.041,68.6429,60.299,61.8163,56.9237,59.8884,51.443,48.6742
9/19/2023 2:45:00 PM,391.4805,100.7547,2.88333,13.66337,1220.33,64.4487,70.989,57.7311,64.6711,60.1759,65.5797,67.6758,70.8517,86.2393,86.4749,84.791,89.2707,88.0726,82.1026,77.5331,86.2045
9/19/2023 3:00:00 PM,321.794,98.81325,2.85,13.5898,717.39,51.4671,52.2453,46.7089,45.2195,41.1329,45.9099,44.998,43.987,47.6972,45.9216,44.07,43.9833,41.6916,42.5743,40.8487,38.1117
9/19/2023 3:15:00 PM,237.361,92.9977,2.29333,13.5847,532.939,31.9491,34.2383,34.7968,34.7611,34.6532,32.443,33.7239,33.6228,34.8239,35.0095,34.9862,34.9486,34.3507,34.6327,33.7856,31.4366
9/19/2023 3:30:00 PM,201.044,89.97285,1.71333,13.57727,435.812,27.6728,29.3418,29.0946,28.6902,28.2814,27.4922,27.7923,28.2048,28.6562,28.8798,28.5204,28.1052,27.4625,27.5429,27.2394,24.5897
9/19/2023 3:45:00 PM,373.7335,92.80365,1.51,13.57857,882.489,52.6882,53.0505,64.0744,65.5975,64.507,41.2965,44.5715,42.8169,52.8979,45.9298,44.1767,51.3802,46.0099,64.8077,67.4155,60.7314
9/19/2023 4:00:00 PM,702.5715,106.4635,1.96667,13.6044,1717.85,100.054,102.035,110.444,113.629,117.54,89.8037,107.569,95.4544,111.636,115.182,116.573,113.256,118.718,115.274,113.577,118.064
9/19/2023 4:15:00 PM,617.7155,118.9875,3.09667,13.6106,1388.24,97.909,100.006,91.3128,95.2611,89.786,84.5866,95.9196,81.7492,93.9101,91.2732,84.2349,87.9736,85.5627,88.4771,79.8486,81.2454
9/19/2023 4:30:00 PM,361.3015,102.0285,3,13.61613,806.271,54.5006,56.3363,58.4846,53.3131,49.025,50.3639,53.2251,45.7924,46.6301,49.3876,49.2609,47.2799,37.2808,50.3002,47.0012,41.1307
9/19/2023 4:45:00 PM,174.6085,96.49325,2.09,13.5932,492.451,34.704,32.4714,29.4519,27.8641,25.7508,33.852,33.5331,29.0145,35.3378,33.7062,30.811,34.0116,28.3061,33.4407,30.9178,27.7076
9/19/2023 5:00:00 PM,511.4115,96.44925,0.7,13.6422,1534.89,87.8468,95.0347,96.5161,98.9715,103.058,81.4395,93.826,75.4682,101.784,108.195,107.663,105.186,108.064,104.644,91.0489,100.601
9/19/2023 5:15:00 PM,647.522,116.2595,1.62333,13.65497,1776.68,113.049,121.307,121.863,121.687,120.375,98.8142,104,90.8383,118.103,119.58,117.806,117.683,116.057,116.605,101.581,100.242
9/19/2023 5:30:00 PM,545.0545,115.591,2.87333,13.64257,1456.2,96.6316,102.197,104.875,105.087,102.338,79.7135,79.2889,72.7087,97.8139,102.954,96.1997,102.213,94.8349,90.5812,84.6331,65.7821
9/19/2023 5:45:00 PM,407.5695,107.7855,2.96333,13.62793,1087.21,74.6555,78.4986,80.8637,81.168,75.8169,60.9466,60.565,54.8347,75.7726,78.8193,73.7524,79.293,66.8749,67.3562,63.0528,30.4303
9/19/2023 6:00:00 PM,299.1885,100.7174,2.62333,13.62747,752.671,53.8125,56.1507,58.4511,58.9062,51.4253,43.1911,44.0495,39.8893,54.5486,57.0508,52.8463,56.984,34.0269,47.2473,39.6077,11.3807
