Timestamp,POA Sensor,Weather station ambient temperature,Max wind speed - VAISALA_1,Production meter L-N voltage,Production meter active power,"Inverter 1, AC Active Power (Total)"
9/8/2023 4:00:00 AM,0,48.65996,0.686627,7.455583,-2.76024,0
9/8/2023 4:15:00 AM,0,49.68497,0.704722,7.45908,-2.76326,0
9/8/2023 4:30:00 AM,0,48.44347,0.687001,7.465033,-2.76666,0
9/8/2023 4:45:00 AM,0,47.34726,0.317055,7.460343,-2.76201,0
9/8/2023 5:00:00 AM,0,47.52104,0.411817,7.43012,-2.74784,0
9/8/2023 5:15:00 AM,0,46.43581,0.300833,7.41868,-2.74143,0
9/8/2023 5:30:00 AM,0,46.08892,0.101962,7.415157,-2.74116,0
9/8/2023 5:45:00 AM,0,45.80088,0.266278,7.406407,-2.73331,0
9/8/2023 6:00:00 AM,0,45.6705,0.952667,7.48696,-2.78337,0
9/8/2023 6:15:00 AM,0.00348944,46.89527,0.931389,7.490133,-2.78099,0
9/8/2023 6:30:00 AM,2.40755,47.44787,0.574722,7.477983,-0.298882,2.16667
9/8/2023 6:45:00 AM,14.7027,47.38095,0.694333,7.450473,15.28,17.7333
9/8/2023 7:00:00 AM,42.4412,49.0052,0.448333,7.50451,43.3608,46.2333
9/8/2023 7:15:00 AM,74.9873,52.60028,0.357613,7.51522,101.893,105.9
9/8/2023 7:30:00 AM,119.79,55.87599,0.626722,7.524713,190.915,196.367
9/8/2023 7:45:00 AM,171.466,56.78901,0.5835,7.512097,307.471,313.333
9/8/2023 8:00:00 AM,235.639,59.76131,0.981165,7.489277,439.581,445.467
9/8/2023 8:15:00 AM,290.468,60.18503,1.24378,7.420937,558.982,564.333
9/8/2023 8:30:00 AM,346.917,62.16337,0.926167,7.408997,688.318,693.6
9/8/2023 8:45:00 AM,404.165,62.51435,1.38255,7.40787,828.161,833.533
9/8/2023 9:00:00 AM,458.074,62.69907,1.53669,7.419903,960.356,969.9
9/8/2023 9:15:00 AM,512.794,62.94036,1.82721,7.40804,1093.36,1102.53
9/8/2023 9:30:00 AM,566.384,64.48086,1.59011,7.3429,1218.66,1228.87
9/8/2023 9:45:00 AM,614.995,66.81814,1.16306,7.33195,1343.88,1353.97
9/8/2023 10:00:00 AM,638.704,66.85335,1.45422,7.325187,1454.47,1464.8
9/8/2023 10:15:00 AM,670.193,67.37169,1.55044,7.313297,1554.36,1562.63
9/8/2023 10:30:00 AM,712.812,68.4632,1.4766,7.291273,1646.26,1657.67
9/8/2023 10:45:00 AM,771.374,68.16751,2.06739,7.287414,1728.65,1743
9/8/2023 11:00:00 AM,812.455,68.94754,2.07572,7.288133,1806.52,1826
9/8/2023 11:15:00 AM,836.376,70.10884,1.59928,7.363743,1871.26,1887.23
9/8/2023 11:30:00 AM,859.726,71.21333,1.73722,7.36369,1927.29,1944.03
9/8/2023 11:45:00 AM,878.929,72.32976,1.53539,7.352723,1970.94,1988.63
9/8/2023 12:00:00 PM,902.198,71.91455,1.84317,7.379437,2008.79,2025.53
9/8/2023 12:15:00 PM,915.349,73.13425,1.52422,7.371567,2032.05,2048.7
9/8/2023 12:30:00 PM,923.211,73.60725,1.55872,7.34533,2049.62,2068.93
9/8/2023 12:45:00 PM,923.003,74.29269,1.33183,7.319247,2043.05,2064.93
9/8/2023 1:00:00 PM,917.857,74.78431,1.31361,7.299137,2046.76,2066.83
9/8/2023 1:15:00 PM,908.147,75.18958,1.38111,7.294657,2030.26,2049.4
9/8/2023 1:30:00 PM,901.798,75.40261,1.36256,7.36308,2023.23,2040.23
9/8/2023 1:45:00 PM,893.429,75.79903,1.19178,7.361213,1990.84,2005.17
9/8/2023 2:00:00 PM,873.656,75.5994,1.6235,7.361927,1946.95,1959.6
9/8/2023 2:15:00 PM,854.398,76.50401,1.263,7.353137,1901.68,1917.3
9/8/2023 2:30:00 PM,831.882,77.56634,1.40817,7.352043,1865.18,1882.17
9/8/2023 2:45:00 PM,806.315,77.50238,1.19895,7.350553,1804.79,1817.93
9/8/2023 3:00:00 PM,772.841,76.57758,1.25867,7.328993,1727.68,1737.83
9/8/2023 3:15:00 PM,739.236,77.43776,1.37761,7.32951,1650.44,1658.73
9/8/2023 3:30:00 PM,700.689,77.36716,1.48217,7.392646,1571.25,1576.7
9/8/2023 3:45:00 PM,656.603,77.32022,1.09417,7.394023,1481.65,1484.23
9/8/2023 4:00:00 PM,612.822,77.61558,1.38483,7.401097,1382.49,1389.1
9/8/2023 4:15:00 PM,565.648,77.64852,1.34539,7.395644,1281.17,1286.33
9/8/2023 4:30:00 PM,514.956,77.83509,1.17446,7.381997,1168.37,1170.1
9/8/2023 4:45:00 PM,468.137,77.83268,1.16656,7.387983,1049.88,1050.63
9/8/2023 5:00:00 PM,421.031,77.80167,1.35711,7.405333,923.032,922.1
9/8/2023 5:15:00 PM,363.242,77.68618,1.35228,7.405433,792.585,791.4
9/8/2023 5:30:00 PM,293.753,77.50134,1.24367,7.47907,658.155,657.133
9/8/2023 5:45:00 PM,239.683,77.4664,1.352,7.487553,523.502,522.567
9/8/2023 6:00:00 PM,192.803,76.85654,1.09333,7.490383,396.185,394.9
9/8/2023 6:15:00 PM,143.773,76.20971,1.17468,7.514483,276.982,275.533
9/8/2023 6:30:00 PM,101.381,75.47513,0.820556,7.523336,168.833,167.767
9/8/2023 6:45:00 PM,60.8481,74.54696,0.724333,7.540257,87.123,87
9/8/2023 7:00:00 PM,26.2424,74.40827,0.685923,7.568164,38.435,39.2333
9/8/2023 7:15:00 PM,10.805,72.90134,0.514111,7.555896,14.0486,15.6
9/8/2023 7:30:00 PM,2.93895,69.67429,0.327985,7.55914,-0.557794,1.56667
9/8/2023 7:45:00 PM,0.0322491,66.07162,0.448161,7.54785,-2.78335,0
9/8/2023 8:00:00 PM,0,66.86537,0.634778,7.55759,-2.78653,0
9/8/2023 8:15:00 PM,0,65.87469,0.581333,7.55282,-2.78475,0
9/8/2023 8:30:00 PM,0,64.91798,0.5865,7.542907,-2.77987,0
9/8/2023 8:45:00 PM,0,63.82382,0.561,7.50224,-2.75714,0
9/8/2023 9:00:00 PM,0,62.85934,0.567833,7.507907,-2.75862,0
9/8/2023 9:15:00 PM,0.00111587,61.48022,0.491,7.504896,-2.75681,0
9/8/2023 9:30:00 PM,0,57.80775,0.917278,7.488517,-2.74858,0
9/8/2023 9:45:00 PM,0,56.52466,0.873945,7.484953,-2.74943,0
9/8/2023 10:00:00 PM,0,55.79494,1.20567,7.49807,-2.75826,0
9/8/2023 10:15:00 PM,0,55.49162,0.960278,7.52252,-2.77028,0
9/8/2023 10:30:00 PM,0,55.00945,0.858833,7.51832,-2.77214,0
9/8/2023 10:45:00 PM,0,55.82684,0.636056,7.51096,-2.76507,0
9/8/2023 11:00:00 PM,0,55.5919,0.486667,7.524423,-2.77564,0
9/8/2023 11:15:00 PM,0,54.67075,0.552778,7.488203,-2.75185,0
9/8/2023 11:30:00 PM,0,55.34161,0.984278,7.46034,-2.74381,0
9/8/2023 11:45:00 PM,0,55.25301,0.828722,7.476657,-2.75361,0
9/9/2023 12:00:00 AM,0,55.7937,0.580046,7.47992,-2.75699,0
9/9/2023 12:15:00 AM,0,54.37058,0.37367,7.486933,-2.76113,0
9/9/2023 12:30:00 AM,0,52.14555,0.30376,7.48954,-2.7638,0
9/9/2023 12:45:00 AM,0,51.56739,0.381389,7.420013,-2.7209,0
9/9/2023 1:00:00 AM,0,50.61474,0.455611,7.407743,-2.71954,0
9/9/2023 1:15:00 AM,0,50.50488,0.462056,7.430723,-2.73333,0
9/9/2023 1:30:00 AM,0.00244743,51.25748,0.568833,7.43844,-2.73714,0
9/9/2023 1:45:00 AM,0.0119886,51.16932,0.511778,7.4405,-2.73822,0
9/9/2023 2:00:00 AM,0,50.38565,0.516833,7.451963,-2.74079,0
9/9/2023 2:15:00 AM,0,49.94423,0.289298,7.458407,-2.74363,0
9/9/2023 2:30:00 AM,0,49.56742,0.268944,7.470233,-2.75143,0
9/9/2023 2:45:00 AM,0,48.80463,0.405222,7.468703,-2.75767,0
9/9/2023 3:00:00 AM,0,49.26344,0.416778,7.407313,-2.72952,0
9/9/2023 3:15:00 AM,0,49.00229,0.736167,7.40228,-2.7197,0
9/9/2023 3:30:00 AM,0,49.34523,0.374444,7.39203,-2.71321,0
9/9/2023 3:45:00 AM,0,48.70064,0.503778,7.388207,-2.71157,0
9/9/2023 4:00:00 AM,0,48.63092,0.564778,7.389653,-2.71148,0
9/9/2023 4:15:00 AM,0,49.46741,0.532396,7.401563,-2.7255,0
9/9/2023 4:30:00 AM,0,49.06907,0.433111,7.40991,-2.73658,0
9/9/2023 4:45:00 AM,0,48.76257,0.4305,7.418856,-2.73473,0
9/9/2023 5:00:00 AM,0,49.6563,0.447389,7.40891,-2.73205,0
9/9/2023 5:15:00 AM,0.00778767,48.0146,0.525008,7.414356,-2.73218,0
9/9/2023 5:30:00 AM,0,47.28469,0.480957,7.411124,-2.73226,0
9/9/2023 5:45:00 AM,0,47.55251,0.540622,7.416293,-2.73847,0
9/9/2023 6:00:00 AM,0,47.72674,0.598945,7.404633,-2.73193,0
9/9/2023 6:15:00 AM,0.0471654,47.4895,0.278722,7.4028,-2.73218,0
9/9/2023 6:30:00 AM,1.37032,47.23356,0.571722,7.408983,-1.80426,0.766667
9/9/2023 6:45:00 AM,11.2014,47.18395,0.822328,7.40519,13.6519,16.1333
9/9/2023 7:00:00 AM,39.936,48.92316,0.644222,7.45284,44.8166,47.9333
9/9/2023 7:15:00 AM,69.8021,52.17202,0.855778,7.44835,94.946,99.3667
9/9/2023 7:30:00 AM,111.364,56.50893,0.597444,7.43542,177.745,182.267
9/9/2023 7:45:00 AM,166.672,58.46949,0.737,7.41401,282.182,287.267
9/9/2023 8:00:00 AM,223.114,59.86324,0.739889,7.40566,407.751,413.633
9/9/2023 8:15:00 AM,270.134,60.8351,0.931611,7.445037,531.602,537.033
9/9/2023 8:30:00 AM,323.99,63.47311,0.508222,7.429183,647.975,653
9/9/2023 8:45:00 AM,379.447,64.67005,0.612833,7.427697,780.494,787.9
9/9/2023 9:00:00 AM,433.127,65.89135,0.5625,7.419217,911.913,921.033
9/9/2023 9:15:00 AM,487.124,67.46499,0.701833,7.406967,1038.76,1047.2
9/9/2023 9:30:00 AM,538.819,67.82034,0.891778,7.394747,1153.28,1161.77
9/9/2023 9:45:00 AM,584.477,67.93755,0.919501,7.371356,1257.72,1266.67
9/9/2023 10:00:00 AM,612.032,69.65262,0.874,7.33006,1367.53,1376.5
9/9/2023 10:15:00 AM,646.323,70.31799,0.821589,7.313896,1467.31,1475.13
9/9/2023 10:30:00 AM,686.854,70.4837,1.06983,7.30778,1552.34,1562.23
9/9/2023 10:45:00 AM,738.358,71.94389,0.876333,7.297483,1626.95,1641.67
9/9/2023 11:00:00 AM,776.761,72.78328,0.779222,7.288664,1694.76,1709.57
9/9/2023 11:15:00 AM,807.732,74.28214,1.16267,7.362677,1769.17,1784.57
9/9/2023 11:30:00 AM,832.792,75.25757,1.08089,7.349677,1825.86,1841.2
9/9/2023 11:45:00 AM,855.213,75.67781,0.992222,7.33175,1877.32,1891.13
9/9/2023 12:00:00 PM,873.553,76.69652,1.03789,7.337117,1898.79,1911.9
9/9/2023 12:15:00 PM,888.702,77.22563,1.45739,7.325137,1927.54,1945.67
9/9/2023 12:30:00 PM,893.182,78.77451,1.11478,7.323437,1940.4,1962.5
9/9/2023 12:45:00 PM,894.876,77.41042,0.9505,7.320977,1953.69,1973.83
9/9/2023 1:00:00 PM,892.351,78.49438,1.21494,7.301083,1955.91,1973.17
9/9/2023 1:15:00 PM,885.917,78.49504,1.06822,7.359733,1950.59,1966.8
9/9/2023 1:30:00 PM,877.618,79.62588,1.56189,7.3417,1942.2,1956.27
9/9/2023 1:45:00 PM,868.694,79.66853,1.43994,7.32977,1917.72,1928.9
9/9/2023 2:00:00 PM,854.492,80.19842,1.19878,7.328737,1880.66,1894.87
9/9/2023 2:15:00 PM,837.961,80.13197,1.32917,7.322447,1831.45,1848.47
9/9/2023 2:30:00 PM,812.263,80.95759,1.22322,7.350583,1783.54,1797.5
9/9/2023 2:45:00 PM,787.885,81.33716,1.11817,7.35718,1729,1739.6
9/9/2023 3:00:00 PM,756.356,82.53854,1.51683,7.341604,1652.41,1661.57
9/9/2023 3:15:00 PM,719.314,83.16678,1.07444,7.34809,1581.14,1588.33
9/9/2023 3:30:00 PM,680.111,82.23649,0.912888,7.390854,1505.95,1509.8
9/9/2023 3:45:00 PM,640.741,82.00967,0.740326,7.389953,1422.71,1429.73
9/9/2023 4:00:00 PM,597.712,82.39597,1.18167,7.38147,1322.53,1328.27
9/9/2023 4:15:00 PM,549.244,82.27122,0.803389,7.36345,1223.53,1227.23
9/9/2023 4:30:00 PM,502.256,82.63383,0.959184,7.362303,1115.05,1116.53
9/9/2023 4:45:00 PM,453.599,83.01942,1.02113,7.397513,995.319,995.6
9/9/2023 5:00:00 PM,407.317,83.15494,0.87815,7.43483,876.548,875.9
9/9/2023 5:15:00 PM,347.511,82.85533,0.715561,7.506667,746.735,745.333
9/9/2023 5:30:00 PM,278.264,82.58211,0.662,7.511483,610.405,609.433
9/9/2023 5:45:00 PM,229.415,82.47367,0.675611,7.505043,489.774,488.367
9/9/2023 6:00:00 PM,184.784,82.44468,1.25094,7.50315,369.688,367.933
9/9/2023 6:15:00 PM,131.702,81.57736,0.368835,7.494644,253.305,251.867
9/9/2023 6:30:00 PM,90.1396,80.63071,0.589778,7.49918,151.874,150.867
9/9/2023 6:45:00 PM,55.9308,78.78146,1.14728,7.508664,83.1767,83.2667
9/9/2023 7:00:00 PM,28.1764,77.2186,2.11006,7.519376,40.3229,41.2667
9/9/2023 7:15:00 PM,12.5344,75.19851,2.18261,7.533003,13.8833,15.3
9/9/2023 7:30:00 PM,3.44439,72.34691,2.12628,7.55206,-1.42477,0.833333
9/9/2023 7:45:00 PM,0.240763,70.59432,2.12178,7.5621,-2.79115,0
9/9/2023 8:00:00 PM,0,68.31455,1.17356,7.52856,-2.77246,0
9/9/2023 8:15:00 PM,0,66.74834,0.807333,7.534537,-2.7776,0
9/9/2023 8:30:00 PM,0,64.73046,0.856944,7.55005,-2.78953,0
9/9/2023 8:45:00 PM,0,63.17081,0.8335,7.57032,-2.80192,0
9/9/2023 9:00:00 PM,0,62.68077,1.00744,7.499376,-2.75836,0
9/9/2023 9:15:00 PM,0,62.704,1.50089,7.503693,-2.75705,0
9/9/2023 9:30:00 PM,0,62.95739,0.770055,7.480253,-2.74404,0
9/9/2023 9:45:00 PM,0,62.39093,0.367771,7.49371,-2.75773,0
9/9/2023 10:00:00 PM,0,62.18643,0.395444,7.503347,-2.76456,0
9/9/2023 10:15:00 PM,0,60.99147,0.451288,7.517376,-2.77266,0
9/9/2023 10:30:00 PM,0,58.74262,0.564707,7.519977,-2.77515,0
9/9/2023 10:45:00 PM,0,58.51933,0.756222,7.469217,-2.74715,0
9/9/2023 11:00:00 PM,0,59.72686,0.719075,7.472287,-2.75192,0
9/9/2023 11:15:00 PM,0,58.09462,0.559,7.479104,-2.75633,0
9/9/2023 11:30:00 PM,0,57.83106,0.5235,7.493457,-2.76411,0
9/9/2023 11:45:00 PM,0,57.40874,0.292389,7.467747,-2.74682,0
9/10/2023 12:00:00 AM,0,55.57213,0.420389,7.489874,-2.7622,0
9/10/2023 12:15:00 AM,0,55.40678,0.6095,7.495513,-2.76824,0
9/10/2023 12:30:00 AM,0,55.13862,0.561666,7.49556,-2.76885,0
9/10/2023 12:45:00 AM,0.00348828,54.2593,0.520611,7.477883,-2.75604,0
9/10/2023 1:00:00 AM,0,53.48374,0.7255,7.437707,-2.73251,0
9/10/2023 1:15:00 AM,0,52.94347,0.709611,7.450257,-2.7422,0
9/10/2023 1:30:00 AM,0,53.66341,0.478444,7.474783,-2.75899,0
9/10/2023 1:45:00 AM,0,54.18601,0.423222,7.478626,-2.76001,0
9/10/2023 2:00:00 AM,0,53.67468,0.362389,7.48889,-2.76763,0
9/10/2023 2:15:00 AM,0,53.46194,0.583722,7.47163,-2.75795,0
9/10/2023 2:30:00 AM,0,53.40616,0.433945,7.441657,-2.74134,0
9/10/2023 2:45:00 AM,0,51.88944,0.259215,7.451197,-2.74753,0
9/10/2023 3:00:00 AM,0,51.07438,0.794239,7.462396,-2.75422,0
9/10/2023 3:15:00 AM,0,51.94686,0.656278,7.45377,-2.75249,0
9/10/2023 3:30:00 AM,0,51.51175,0.417833,7.459277,-2.75305,0
9/10/2023 3:45:00 AM,0,50.69035,0.658857,7.471333,-2.76138,0
9/10/2023 4:00:00 AM,0,51.21025,0.4585,7.472467,-2.76036,0
9/10/2023 4:15:00 AM,0,51.76152,0.959999,7.477253,-2.76618,0
9/10/2023 4:30:00 AM,0,50.40968,0.697945,7.475513,-2.76652,0
9/10/2023 4:45:00 AM,0.000492297,50.78352,0.387278,7.47542,-2.76817,0
9/10/2023 5:00:00 AM,0.000492297,50.17588,0.532637,7.469073,-2.76767,0
9/10/2023 5:15:00 AM,0,50.82874,0.388333,7.4657,-2.76246,0
9/10/2023 5:30:00 AM,0.052324,49.17376,0.523654,7.461407,-2.76156,0
9/10/2023 5:45:00 AM,0,49.54496,0.343333,7.460187,-2.76084,0
9/10/2023 6:00:00 AM,0,50.44127,0.398833,7.450707,-2.75274,0
9/10/2023 6:15:00 AM,0.0647615,50.98777,0.675056,7.446953,-2.75233,0
9/10/2023 6:30:00 AM,2.45695,51.71369,0.708169,7.44488,-0.084027,2.5
9/10/2023 6:45:00 AM,14.6106,51.99289,0.527502,7.437553,21.2411,24.1333
9/10/2023 7:00:00 AM,46.6039,53.15178,0.568833,7.422113,70.462,73.9667
9/10/2023 7:15:00 AM,84.585,56.66182,0.412479,7.41709,123.859,126.6
9/10/2023 7:30:00 AM,113.13,59.87149,0.756,7.41338,178.077,182.467
9/10/2023 7:45:00 AM,158.282,61.57184,1.50442,7.409117,276.296,282.1
9/10/2023 8:00:00 AM,212.985,61.9988,1.87945,7.400447,401.173,408.933
9/10/2023 8:15:00 AM,285.819,62.97336,2.30004,7.38104,549.108,556
9/10/2023 8:30:00 AM,338.473,64.45383,2.63811,7.35628,657.434,654.367
9/10/2023 8:45:00 AM,322.792,65.1324,2.45078,7.391433,664.203,674.667
9/10/2023 9:00:00 AM,436.839,67.67587,2.57889,7.385257,911.237,919.5
9/10/2023 9:15:00 AM,497.464,69.49043,2.54161,7.371003,1060.81,1068.23
9/10/2023 9:30:00 AM,501.128,72.04935,2.26444,7.353153,1069.4,1080.93
9/10/2023 9:45:00 AM,583.456,74.73312,2.22872,7.346053,1261.4,1268.27
9/10/2023 10:00:00 AM,619.246,74.36889,1.78356,7.334146,1366.56,1393.3
9/10/2023 10:15:00 AM,662.696,75.69302,2.18689,7.326153,1492.53,1494.8
9/10/2023 10:30:00 AM,658.139,73.21294,2.55517,7.31447,1435.96,1411.63
9/10/2023 10:45:00 AM,592.109,74.43424,2.58906,7.299847,1332.17,1349.5
9/10/2023 11:00:00 AM,513.696,75.22318,1.91744,7.358183,1158.12,1158.97
9/10/2023 11:15:00 AM,562.82,74.62656,2.31711,7.373354,1355.68,1414.67
9/10/2023 11:30:00 AM,915.448,79.42854,2.13583,7.353243,2005.91,2018.57
9/10/2023 11:45:00 AM,745.113,78.92109,2.03667,7.3604,1600.4,1634.27
9/10/2023 12:00:00 PM,762.677,80.50469,1.89306,7.360847,1727.78,1715.43
9/10/2023 12:15:00 PM,728.342,79.68076,1.63657,7.35193,1571.38,1554.9
9/10/2023 12:30:00 PM,847.027,80.13439,2.11549,7.345177,1880.51,1897.97
9/10/2023 12:45:00 PM,877.552,80.66216,2.62839,7.32972,1931.65,1948.17
9/10/2023 1:00:00 PM,892.978,81.47271,2.05845,7.316523,1953.05,1973.8
9/10/2023 1:15:00 PM,885.007,79.34219,2.42089,7.30652,1944.55,1964.73
9/10/2023 1:30:00 PM,871.63,78.57493,1.7935,7.283673,1931.09,1925.2
9/10/2023 1:45:00 PM,857.59,80.87958,1.47453,7.26544,1890.72,1903.63
9/10/2023 2:00:00 PM,841.378,82.24182,1.97383,7.33583,1859.26,1872.83
9/10/2023 2:15:00 PM,826.425,81.86719,1.37637,7.318273,1811.66,1823.4
9/10/2023 2:30:00 PM,806.655,81.57722,1.34361,7.33706,1763.21,1776
9/10/2023 2:45:00 PM,787.253,81.58058,1.64533,7.336047,1717.16,1728.87
9/10/2023 3:00:00 PM,754.891,82.05862,1.48972,7.322067,1656.3,1667.07
9/10/2023 3:15:00 PM,720.757,82.63769,1.923,7.30199,1587.34,1596.83
9/10/2023 3:30:00 PM,682.98,81.43554,1.17683,7.354567,1514.78,1521.3
9/10/2023 3:45:00 PM,637.739,82.21361,1.55472,7.35313,1410.88,1412.73
9/10/2023 4:00:00 PM,575.117,81.95684,1.98278,7.355187,1275.41,1272.2
9/10/2023 4:15:00 PM,547.442,81.57664,1.69656,7.398063,1220.83,1226.07
9/10/2023 4:30:00 PM,514.012,82.28507,1.78419,7.39726,1141.44,1143.37
9/10/2023 4:45:00 PM,422.878,81.24996,1.28905,7.385863,914.063,906.867
9/10/2023 5:00:00 PM,222.777,80.67558,1.5276,7.482273,456.286,448.033
9/10/2023 5:15:00 PM,196.152,79.64211,1.27609,7.51879,428.4,428.8
9/10/2023 5:30:00 PM,279.831,80.36494,1.20883,7.50432,644.415,650.867
9/10/2023 5:45:00 PM,177.867,80.63098,2.04661,7.494943,365.838,359.067
9/10/2023 6:00:00 PM,146.857,77.77483,3.28657,7.500027,300.647,306.167
9/10/2023 6:15:00 PM,99.2179,76.83001,3.18039,7.506463,191.575,189.9
9/10/2023 6:30:00 PM,66.9222,75.10709,2.554,7.51737,129.968,130.4
9/10/2023 6:45:00 PM,48.9791,73.64163,2.42444,7.53177,85.9922,86.5667
9/10/2023 7:00:00 PM,25.5229,72.31968,3.14844,7.554583,41.5536,42.5667
9/10/2023 7:15:00 PM,9.97422,70.55681,2.24761,7.552586,10.021,10.9
9/10/2023 7:30:00 PM,1.51159,68.45853,2.1825,7.567553,-2.79068,0
9/10/2023 7:45:00 PM,0,67.85674,2.89111,7.577417,-2.80856,0
9/10/2023 8:00:00 PM,0,67.0211,2.98659,7.522923,-2.77548,0
9/10/2023 8:15:00 PM,0,66.46471,2.60695,7.538797,-2.78678,0
9/10/2023 8:30:00 PM,0,65.34039,2.41044,7.528086,-2.78153,0
9/10/2023 8:45:00 PM,0,64.71133,2.329,7.52299,-2.77849,0
9/10/2023 9:00:00 PM,0,63.92035,2.13228,7.539247,-2.79152,0
9/10/2023 9:15:00 PM,0,62.51486,1.57347,7.464644,-2.74865,0
9/10/2023 9:30:00 PM,0,61.82587,1.32689,7.474967,-2.75303,0
9/10/2023 9:45:00 PM,0,60.91034,0.805778,7.506,-2.77329,0
9/10/2023 10:00:00 PM,0,59.3613,0.810944,7.510157,-2.77781,0
9/10/2023 10:15:00 PM,0,57.75017,0.385722,7.523937,-2.78618,0
9/10/2023 10:30:00 PM,0,57.85432,0.824556,7.482987,-2.76477,0
9/10/2023 10:45:00 PM,0,55.99265,0.780945,7.489243,-2.76572,0
9/10/2023 11:00:00 PM,0,55.22338,0.659889,7.48076,-2.75926,0
9/10/2023 11:15:00 PM,0,54.43246,0.618834,7.435907,-2.7319,0
9/10/2023 11:30:00 PM,0,54.86418,0.403444,7.4493,-2.74269,0
9/10/2023 11:45:00 PM,0,55.21016,0.474111,7.46973,-2.75326,0
9/11/2023 12:00:00 AM,0,55.52309,0.510365,7.483633,-2.76652,0
9/11/2023 12:15:00 AM,0,54.69636,0.854889,7.485197,-2.76584,0
9/11/2023 12:30:00 AM,0,53.45678,0.379222,7.498773,-2.77598,0
9/11/2023 12:45:00 AM,0,52.84144,0.349556,7.4155,-2.7238,0
9/11/2023 1:00:00 AM,0,53.60234,0.388833,7.421113,-2.72915,0
9/11/2023 1:15:00 AM,0,52.79198,0.350167,7.430843,-2.73738,0
9/11/2023 1:30:00 AM,0,52.34047,0.373333,7.44425,-2.74528,0
9/11/2023 1:45:00 AM,0,52.3384,0.540056,7.447503,-2.74469,0
9/11/2023 2:00:00 AM,0,52.52079,0.513389,7.45179,-2.74993,0
9/11/2023 2:15:00 AM,0,54.52246,0.721528,7.451883,-2.74525,0
9/11/2023 2:30:00 AM,0,54.8589,0.414111,7.44965,-2.74123,0
9/11/2023 2:45:00 AM,0,53.55975,0.353778,7.452023,-2.74633,0
9/11/2023 3:00:00 AM,0.0115924,53.84547,0.460722,7.460646,-2.75361,0
9/11/2023 3:15:00 AM,0,53.74895,0.5575,7.462713,-2.75777,0
9/11/2023 3:30:00 AM,0,53.50833,0.3525,7.46066,-2.75356,0
9/11/2023 3:45:00 AM,0,52.35647,0.648498,7.463043,-2.75704,0
9/11/2023 4:00:00 AM,0.00344609,51.36445,0.796378,7.45559,-2.74972,0
9/11/2023 4:15:00 AM,0,51.3255,0.436169,7.454473,-2.75276,0
9/11/2023 4:30:00 AM,0,51.56217,0.464833,7.455137,-2.75566,0
9/11/2023 4:45:00 AM,0,52.53896,0.529722,7.446497,-2.75058,0
9/11/2023 5:00:00 AM,0,53.12151,0.702611,7.42202,-2.73348,0
9/11/2023 5:15:00 AM,0,53.59863,0.881,7.4028,-2.72076,0
9/11/2023 5:30:00 AM,0,53.8767,0.730249,7.39888,-2.72206,0
9/11/2023 5:45:00 AM,0,53.79204,0.644225,7.443183,-2.75402,0
9/11/2023 6:00:00 AM,0,53.23984,0.734667,7.419617,-2.73955,0
9/11/2023 6:15:00 AM,0,53.75063,0.928499,7.471713,-2.7639,0
9/11/2023 6:30:00 AM,1.38522,53.43544,0.872444,7.46906,-2.75972,0
9/11/2023 6:45:00 AM,7.39949,53.11042,0.525833,7.445797,7.02416,9.76667
9/11/2023 7:00:00 AM,30.7087,52.08132,0.766167,7.490164,43.9582,46.9
9/11/2023 7:15:00 AM,39.2049,53.3368,0.740468,7.507323,70.3989,73.6333
9/11/2023 7:30:00 AM,61.123,54.48191,0.695167,7.479767,131.157,135.367
9/11/2023 7:45:00 AM,92.5505,56.55123,0.965405,7.464747,187.412,188.4
9/11/2023 8:00:00 AM,92.2055,57.37662,0.577465,7.45144,192.543,194.9
9/11/2023 8:15:00 AM,133.55,58.17445,0.884769,7.43406,291.624,302.967
9/11/2023 8:30:00 AM,285.089,61.67564,0.708611,7.451307,600.892,612.967
9/11/2023 8:45:00 AM,364.784,65.49924,0.824111,7.44706,744.488,752.867
9/11/2023 9:00:00 AM,397.382,67.50249,1.35822,7.442507,866.016,884.2
9/11/2023 9:15:00 AM,337.671,67.7786,1.62683,7.453687,680.423,693.6
9/11/2023 9:30:00 AM,442.415,70.4558,1.57367,7.415177,975.146,1027.03
9/11/2023 9:45:00 AM,561.047,73.76894,1.53356,7.384664,1155.27,1261.23
9/11/2023 10:00:00 AM,638.562,73.44476,1.67822,7.387737,1407.29,1417.63
9/11/2023 10:15:00 AM,560.461,75.79414,1.97316,7.367407,1256.17,1243.33
9/11/2023 10:30:00 AM,613.669,74.02721,1.96456,7.370883,1343.58,1350.27
9/11/2023 10:45:00 AM,552.145,71.66887,2.06272,7.42244,1160.34,1182.23
9/11/2023 11:00:00 AM,505.866,74.23696,1.97417,7.40614,1068.79,1051.37
9/11/2023 11:15:00 AM,361.783,72.98508,1.59629,7.426767,813.388,815.6
9/11/2023 11:30:00 AM,319.724,71.78678,1.37117,7.41138,731.796,732.7
9/11/2023 11:45:00 AM,423.219,72.14491,1.60283,7.408583,1014.8,1031.9
9/11/2023 12:00:00 PM,761.924,74.4335,1.67717,7.432677,1646.2,1695.33
9/11/2023 12:15:00 PM,793.878,75.55507,2.121,7.418213,1741.01,1747.83
9/11/2023 12:30:00 PM,587.418,78.10237,1.78156,7.390537,1335.11,1343.67
