Timestamp;Sandy River - Inverter 10 - AC power [W] - P_AC;Sandy River - Inverter 5 - AC power [W] - P_AC;Sandy River - Inverter 8 - AC power [W] - P_AC;Sandy River - Inverter 9 - AC power [W] - P_AC;Sandy River - Inverter 6 - AC power [W] - P_AC;Sandy River - Inverter 3 - AC power [W] - P_AC;Sandy River - Inverter 2 - AC power [W] - P_AC;Sandy River - Inverter 1 - AC power [W] - P_AC;Sandy River - Inverter 7 - AC power [W] - P_AC;Sandy River - Inverter 4 - AC power [W] - P_AC;Sandy River - Schneider Meter - Voltage L1L2 [V] - M_AC_U_L1L2;Sandy River - Schneider Meter - Power [W] - M_AC_P;Sandy River - Weather Station - Wind speed [m/s] - E_W_S;Sandy River - Module Temprature Sensor - Temperature [°C] - T;Sandy River - POA - Irradiance [Wh/m²] - SRAD
2023-10-16 12:45:00;74410.727;69147.667;73483.758;73312.364;67602.000;70051.567;65344.633;75787.900;68266.967;69534.767;12829.849;696875.117;1.080;20.790;311.658
2023-10-16 13:00:00;76305.305;71665.800;76383.406;75801.309;69794.500;72378.000;67524.900;77929.700;70934.367;72445.933;12800.401;721375.472;1.221;23.427;328.007
2023-10-16 13:15:00;97825.455;94309.667;100140.096;98191.976;90844.733;95002.333;87347.667;101797.033;92865.833;94344.033;12771.033;942185.477;1.345;27.786;443.329
2023-10-16 13:30:00;97610.769;99674.767;107550.042;101125.497;97424.033;101643.400;92740.233;108066.267;98630.067;100587.900;12757.129;994568.979;1.554;28.570;476.319
2023-10-16 13:45:00;94651.574;99657.800;108753.856;100679.757;97717.133;103801.633;94848.767;111293.567;99803.467;99503.933;12745.539;999253.712;1.350;29.973;479.839
2023-10-16 14:00:00;77208.279;80478.955;88139.515;83552.613;81290.267;83304.400;75524.200;90964.233;80872.800;80330.067;12743.289;814645.731;1.545;29.330;384.391
2023-10-16 14:15:00;56188.909;56925.333;58479.073;57227.479;58721.700;57291.033;52366.833;60347.100;60545.633;56674.067;12736.169;566425.831;2.018;27.045;269.340
2023-10-16 14:30:00;97051.666;104537.367;109899.937;108866.693;107244.633;104773.867;91513.200;107894.400;110372.300;101586.067;12769.680;1033050.367;1.609;27.342;504.234
2023-10-16 14:45:00;83906.831;96398.267;106605.539;101932.971;96853.100;102887.667;90549.933;112028.500;97108.167;95087.567;12741.801;972212.551;1.889;30.049;470.979
2023-10-16 15:00:00;74347.060;77500.367;81734.607;81866.024;77432.100;76539.500;71518.533;83623.233;82549.100;78491.467;12746.297;775923.621;2.035;27.642;374.867
2023-10-16 15:15:00;70519.643;74563.600;79641.272;78447.127;75620.233;76357.233;70378.433;83937.200;77823.867;73982.167;12740.883;750650.229;2.507;29.111;347.722
2023-10-16 15:30:00;33392.617;32971.833;35321.485;34321.969;35154.433;34330.367;32663.300;39983.200;35311.833;33138.667;12742.831;340056.403;1.691;25.718;148.221
2023-10-16 15:45:00;30044.364;29051.733;30086.364;30271.687;32774.333;27732.467;25878.100;30183.733;32748.500;27752.833;12727.499;291543.191;1.706;23.329;132.935
2023-10-16 16:00:00;16132.266;15959.800;15503.557;15791.091;18962.800;14749.233;14134.100;16223.067;18644.000;14968.867;12711.018;157147.020;2.273;21.989;67.450
2023-10-16 16:15:00;11212.777;10786.100;10786.733;10930.909;12530.167;10078.267;9942.700;11186.767;12337.000;10393.500;12753.921;106981.295;3.345;20.155;45.446
2023-10-16 16:30:00;15072.113;14214.867;14489.898;14731.929;15626.467;13664.800;13018.200;14968.733;15481.867;13927.133;12763.957;141251.996;3.271;19.834;62.347
2023-10-16 16:45:00;4657.147;4160.300;4384.363;4503.152;4631.367;4035.900;4175.833;4775.567;4563.567;4490.267;12759.913;42375.212;2.954;17.687;18.551
2023-10-16 17:00:00;837.757;611.367;817.509;867.206;698.567;744.933;763.167;1060.400;691.000;929.133;12756.424;7211.478;3.575;15.132;4.965
2023-10-16 17:15:00;5097.272;4352.633;4966.053;5072.667;4384.300;4507.133;4360.600;5340.033;4373.200;4643.133;12799.201;44886.974;2.249;14.803;21.957
2023-10-16 17:30:00;4997.309;4393.133;4779.855;4927.599;4341.667;4507.233;4354.367;5302.867;4249.067;4759.667;12780.460;43662.115;1.618;15.009;22.666
2023-10-16 17:45:00;2555.433;2063.533;2473.456;2581.635;2094.300;2220.100;2199.300;2865.533;2083.767;2414.167;12781.277;21500.613;0.797;14.717;13.097
2023-10-16 18:00:00;10369.030;9328.600;10051.691;10428.121;8820.400;9482.333;9050.867;10940.700;8708.167;9651.533;12779.157;92603.165;0.684;14.942;45.774
2023-10-16 18:15:00;2190.970;1909.967;2032.302;2217.721;1932.200;1877.200;1918.800;2461.367;1917.967;2114.500;12786.333;18230.535;0.736;14.663;12.729
2023-10-16 18:30:00;169.127;158.822;200.505;206.607;144.533;152.233;207.433;362.000;145.467;309.433;12789.330;11.014;0.937;14.025;2.068
2023-10-16 18:45:00;28.121;25.433;34.121;32.951;28.100;23.933;27.200;77.933;30.667;56.500;12775.390;-2566.380;0.925;13.682;0.183
2023-10-16 19:00:00;19.333;17.334;18.611;18.667;20.000;14.400;20.000;31.433;19.166;18.000;12777.167;-2558.819;0.726;13.420;-0.087
2023-10-16 19:15:00;;;;;;;;;;;12792.356;-2056.290;0.899;12.949;-0.355
2023-10-16 19:30:00;;;;;;;;;;;12795.425;-2093.502;0.812;12.935;-0.136
2023-10-16 19:45:00;;;;;;;;;;;12798.929;-2042.001;0.830;12.623;-0.444
2023-10-16 20:00:00;;;;;;;;;;;12792.236;-2095.971;0.587;12.853;0.000
2023-10-16 20:15:00;;;;;;;;;;;12781.323;-2078.917;0.669;12.788;0.000
2023-10-16 20:30:00;;;;;;;;;;;12794.554;-2124.718;0.840;12.857;0.000
2023-10-16 20:45:00;;;;;;;;;;;12793.896;-2082.415;1.233;12.963;0.000
2023-10-16 21:00:00;;;;;;;;;;;12812.388;-1949.627;1.313;12.979;0.000
2023-10-16 21:15:00;;;;;;;;;;;12787.289;-1980.978;1.669;12.979;0.000
2023-10-16 21:30:00;;;;;;;;;;;12770.040;-2017.488;0.927;12.757;0.000
2023-10-16 21:45:00;;;;;;;;;;;12763.513;-2033.759;0.573;12.415;-0.205
2023-10-16 22:00:00;;;;;;;;;;;12714.934;-2131.655;0.574;11.926;-0.787
2023-10-16 22:15:00;;;;;;;;;;;12697.827;-2205.405;0.721;11.765;-0.820
2023-10-16 22:30:00;;;;;;;;;;;12713.987;-2284.292;0.271;11.243;-1.153
2023-10-16 22:45:00;;;;;;;;;;;12734.759;-2282.423;0.377;10.417;-1.881
2023-10-16 23:00:00;;;;;;;;;;;12744.142;-2259.543;0.719;10.056;-1.653
2023-10-16 23:15:00;;;;;;;;;;;12772.751;-2227.325;0.802;10.234;-1.243
2023-10-16 23:30:00;;;;;;;;;;;12793.219;-2271.229;0.553;9.871;-1.647
2023-10-16 23:45:00;;;;;;;;;;;12764.217;-2415.586;1.051;9.536;-1.129
2023-10-17 00:00:00;;;;;;;;;;;12766.929;-2420.708;0.881;9.005;-1.768
2023-10-17 00:15:00;;;;;;;;;;;12734.846;-2454.857;0.583;8.243;-1.988
2023-10-17 00:30:00;;;;;;;;;;;12738.571;-2442.342;0.631;7.789;-1.963
2023-10-17 00:45:00;;;;;;;;;;;12758.595;-2391.025;0.796;7.695;-1.816
2023-10-17 01:00:00;;;;;;;;;;;12772.145;-2348.917;0.947;7.763;-1.168
2023-10-17 01:15:00;;;;;;;;;;;12770.044;-2230.540;0.951;7.833;-1.232
2023-10-17 01:30:00;;;;;;;;;;;12774.524;-2214.410;0.819;7.768;-1.301
2023-10-17 01:45:00;;;;;;;;;;;12798.509;-2230.387;0.899;7.534;-1.524
2023-10-17 02:00:00;;;;;;;;;;;12803.279;-2254.699;0.835;7.553;-1.000
2023-10-17 02:15:00;;;;;;;;;;;12809.024;-2197.190;0.893;7.365;-1.509
2023-10-17 02:30:00;;;;;;;;;;;12808.701;-2222.484;1.045;7.202;-1.432
2023-10-17 02:45:00;;;;;;;;;;;12816.439;-2211.856;0.927;6.952;-1.415
2023-10-17 03:00:00;;;;;;;;;;;12778.009;-2259.405;0.749;6.874;-1.162
2023-10-17 03:15:00;;;;;;;;;;;12768.441;-2164.547;0.908;6.973;-1.000
2023-10-17 03:30:00;;;;;;;;;;;12769.498;-2167.875;0.927;7.032;-1.000
2023-10-17 03:45:00;;;;;;;;;;;12768.436;-2144.123;0.873;7.067;-1.084
2023-10-17 04:00:00;;;;;;;;;;;12762.408;-2174.057;0.719;6.719;-1.397
2023-10-17 04:15:00;;;;;;;;;;;12738.525;-2278.925;0.739;6.692;-1.000
2023-10-17 04:30:00;;;;;;;;;;;12731.031;-2333.877;0.899;6.789;-1.000
2023-10-17 04:45:00;;;;;;;;;;;12755.042;-2308.959;0.882;7.147;-1.000
2023-10-17 05:00:00;;;;;;;;;;;12756.868;-2284.476;0.671;6.808;-1.025
2023-10-17 05:15:00;;;;;;;;;;;12725.417;-2350.762;0.393;6.563;-1.047
2023-10-17 05:30:00;;;;;;;;;;;12684.998;-2342.039;1.366;7.656;-0.059
2023-10-17 05:45:00;;;;;;;;;;;12702.606;-2306.791;1.367;8.379;-0.830
2023-10-17 06:00:00;;;;;;;;;;;12700.410;-2306.721;2.405;8.769;-0.589
2023-10-17 06:15:00;;;;;;;;;;;12711.407;-2361.609;1.583;8.523;-0.975
2023-10-17 06:30:00;;;;;;;;;;;12785.077;-2378.141;1.454;8.565;-0.837
2023-10-17 06:45:00;;;;;;;;;;;12805.599;-2320.433;0.916;8.077;-1.195
2023-10-17 07:00:00;;;;;;;;;;;12797.469;-2333.423;1.343;8.036;-1.000
2023-10-17 07:15:00;;;0.000;;;0.000;;;;;12816.452;-2234.853;1.755;8.242;-0.594
2023-10-17 07:30:00;203.698;200.000;273.464;214.104;164.633;248.100;178.100;377.836;192.800;349.344;12798.573;32.193;2.450;8.678;0.981
2023-10-17 07:45:00;1091.335;915.100;1057.795;1086.837;957.567;998.433;1127.200;1370.333;850.567;1267.200;12778.361;9089.881;1.673;8.610;6.456
2023-10-17 08:00:00;4070.485;3681.233;3760.727;3929.361;2889.000;4055.133;4391.500;4993.667;2870.267;4592.333;12769.099;37145.471;0.709;8.027;26.101
2023-10-17 08:15:00;13455.695;10163.400;11077.333;12417.833;6317.700;14830.600;14948.633;16033.900;6418.367;16321.667;12789.505;117730.798;0.908;8.723;120.135
2023-10-17 08:30:00;29861.273;26604.833;18401.273;24144.667;9490.233;31527.967;27522.767;32689.600;11431.467;36210.567;12813.041;241644.877;1.905;10.345;210.603
2023-10-17 08:45:00;47454.835;42808.167;32187.333;38059.219;11482.500;52587.333;44263.567;55842.633;16859.167;58588.867;12839.511;392844.794;2.193;11.665;298.058
2023-10-17 09:00:00;63678.247;58611.367;53218.666;53143.393;11444.100;74601.967;61870.867;81610.133;20153.767;81149.533;12849.285;551504.382;2.013;13.668;397.157
2023-10-17 09:15:00;81046.097;74367.567;70645.273;71748.863;12456.500;95800.733;81281.333;106244.800;23650.455;101821.533;12839.171;709702.344;2.363;16.158;486.827
2023-10-17 09:30:00;92715.211;86491.800;83657.213;85790.759;14430.367;113008.933;101731.733;124327.633;27152.533;120672.667;12810.885;838223.047;2.458;18.753;553.573
2023-10-17 09:45:00;111832.611;106805.967;102142.242;104809.757;15324.500;141693.633;132916.245;155517.867;31148.833;150665.367;12815.522;1042199.625;2.096;22.088;676.256
2023-10-17 10:00:00;106960.364;94519.833;92727.905;94395.696;18189.467;128812.433;122192.000;138797.200;31529.467;130694.467;12767.622;948402.805;1.963;25.929;599.330
2023-10-17 10:15:00;96383.863;83310.767;82240.607;81863.482;23039.967;109316.100;103693.300;117394.633;33540.900;112282.300;12756.423;834148.340;2.197;27.185;508.325
2023-10-17 10:30:00;77865.458;66706.233;71781.877;68431.697;29336.567;83010.233;78353.800;88256.000;35965.633;84312.667;12733.503;675117.483;1.700;24.727;383.545
2023-10-17 10:45:00;104611.101;89807.700;98982.246;86392.067;36380.967;111040.233;106103.867;118555.433;45035.033;112562.200;12770.683;900000.788;1.749;24.373;509.875
2023-10-17 11:00:00;138592.849;117915.633;135940.879;113147.817;48229.700;147184.667;138542.400;155424.900;59780.000;148453.267;12776.179;1189559.119;1.941;29.783;687.076
2023-10-17 11:15:00;134261.272;118080.067;139976.910;110124.236;55143.867;144537.400;135959.200;153572.233;66238.600;145666.967;12762.000;1190278.597;1.799;32.127;684.282
2023-10-17 11:30:00;113393.272;102898.900;124536.970;97427.363;61039.067;122032.100;114215.000;129210.033;68581.767;120825.667;12752.089;1042965.241;1.258;32.155;576.861
2023-10-17 11:45:00;112392.301;105107.900;129469.030;94383.393;65875.600;122453.867;114627.667;130833.167;73491.733;122717.500;12770.605;1059181.705;0.649;30.249;580.446
2023-10-17 12:00:00;118593.380;116302.333;139357.455;109150.161;84000.533;130854.467;121736.033;139616.267;90724.600;130142.867;12763.326;1167592.711;1.455;30.138;623.640
2023-10-17 12:15:00;92469.674;88272.500;101536.946;89068.667;72746.633;96086.455;89253.633;102221.200;76142.833;95614.633;12741.198;892307.196;1.509;28.190;453.030
2023-10-17 12:30:00;98327.812;102759.700;115000.365;93848.122;85488.100;110148.567;102134.267;117967.733;89028.967;108753.600;12755.793;1012221.363;1.230;25.959;518.744
2023-10-17 12:45:00;87805.779;86797.967;95757.697;84159.941;83839.333;88925.033;81335.500;95356.633;86614.567;87101.667;12735.471;867356.468;1.089;28.536;423.965
2023-10-17 13:00:00;78479.211;72981.233;77915.635;77739.455;70602.133;74222.433;68876.067;79943.233;71456.667;73746.133;12716.545;737398.375;0.693;27.321;333.798
2023-10-17 13:15:00;69252.052;63862.300;68026.121;68640.637;61961.333;64674.667;60165.200;69822.400;62696.167;64369.233;12726.517;645815.221;0.895;27.583;288.128
2023-10-17 13:30:00;81073.393;77975.733;83775.575;81375.718;76025.033;78836.700;72674.867;84294.000;77523.067;77778.500;12807.409;782039.491;1.342;27.632;358.609
2023-10-17 13:45:00;56123.736;52619.600;55980.607;56213.394;51962.100;52952.900;49465.467;57462.433;52395.633;52795.000;12781.090;531573.560;1.636;25.597;235.858
2023-10-17 14:00:00;119273.637;123770.567;130228.484;125986.885;123863.000;123837.000;112741.000;131882.867;123748.067;121094.033;12808.017;1220743.865;1.787;27.047;570.207
2023-10-17 14:15:00;129955.878;149324.633;159170.431;148731.005;149930.333;149340.833;132887.667;159934.700;151789.733;144969.367;12749.145;1457480.675;1.395;33.375;712.776
2023-10-17 14:30:00;108986.606;123998.400;131814.149;124786.849;122303.167;125458.167;109508.100;132878.967;125666.867;121144.367;12719.755;1213019.653;1.731;33.071;590.072
2023-10-17 14:45:00;110267.285;100159.067;119995.174;118430.727;112699.367;113623.467;103529.800;118862.467;116992.911;111491.867;12770.637;1117333.051;1.261;31.189;546.365
2023-10-17 15:00:00;114360.562;136229.467;145200.484;142190.484;133060.433;138504.567;121127.500;147065.367;135425.333;133861.233;12760.232;1331246.027;1.383;34.293;653.838
2023-10-17 15:15:00;97033.894;113159.700;124321.213;123891.817;108626.767;116573.433;101799.400;123846.833;110584.833;112399.400;12736.146;1119970.141;1.405;31.907;545.441
2023-10-17 15:30:00;91465.778;102421.300;109415.514;109968.606;100367.533;104367.567;91326.733;110367.300;103158.067;102182.667;12712.609;1011203.831;1.456;31.949;483.241
2023-10-17 15:45:00;38621.612;38554.867;39259.031;39156.303;42972.967;36947.400;34576.200;40717.500;42609.667;36831.700;12700.754;384829.000;1.215;26.130;169.873
2023-10-17 16:00:00;59154.546;61899.333;66669.151;67056.726;61574.533;62303.967;55984.267;67722.533;62263.367;61081.933;12730.727;619514.819;0.993;24.445;282.953
2023-10-17 16:15:00;44624.120;46959.167;48787.454;49242.104;46295.633;46654.900;41801.733;49411.633;47286.600;45870.933;12734.439;459686.038;1.565;25.131;211.834
2023-10-17 16:30:00;22787.031;21434.667;22568.242;22728.285;22425.167;21312.500;19926.600;23475.767;22418.300;21291.600;12749.783;216149.395;1.179;21.251;98.910
2023-10-17 16:45:00;41933.445;39787.733;43355.091;43737.938;38585.933;40044.733;36723.167;43890.633;39631.600;39730.433;12802.045;401948.966;1.210;20.899;182.596
2023-10-17 17:00:00;88538.674;90564.567;95750.607;96486.666;78961.700;92242.300;81397.233;99029.500;77467.367;88099.533;12806.959;878925.499;1.987;24.605;401.154
2023-10-17 17:15:00;53954.122;51497.100;56978.278;57368.993;46177.833;53997.200;46701.933;58408.967;46891.933;51712.700;12736.639;516565.466;1.475;24.053;238.663
2023-10-17 17:30:00;44117.890;40822.100;46003.939;46121.287;35031.733;43382.133;38452.333;48165.200;37957.667;41226.200;12752.480;415481.878;1.067;21.777;191.468
2023-10-17 17:45:00;23546.623;22580.800;24077.394;24383.454;18228.000;23315.333;20630.967;25997.589;17340.733;22046.133;12730.914;217561.987;0.568;19.953;107.134
2023-10-17 18:00:00;7235.687;6104.200;7175.637;7580.727;4535.867;6180.133;5850.667;7270.733;4360.033;6528.167;12729.065;60348.046;0.385;17.099;37.220
2023-10-17 18:15:00;2027.515;1860.633;1825.308;2003.091;2086.800;1739.167;1848.633;2255.600;1903.500;1999.345;12736.097;18617.485;0.308;13.961;6.901
2023-10-17 18:30:00;537.757;458.500;531.575;578.787;635.900;454.367;546.967;870.367;672.267;709.300;12731.703;5486.577;0.588;11.699;0.087
2023-10-17 18:45:00;41.455;34.967;36.424;48.969;44.067;37.933;39.200;112.089;56.067;67.833;12722.912;-1189.371;0.658;10.631;-2.780
2023-10-17 19:00:00;17.777;16.667;19.000;13.200;20.000;15.000;20.000;24.800;19.333;20.933;12716.214;-1388.603;0.715;10.185;-2.987
2023-10-17 19:15:00;;;;;;;;;;;12733.333;-688.870;0.575;9.625;-2.939
2023-10-17 19:30:00;;;;;;;;;;;12739.765;-676.197;0.953;9.440;-2.178
2023-10-17 19:45:00;;;;;;;;;;;12758.247;-619.541;1.197;9.454;-1.558
2023-10-17 20:00:00;;;;;;;;;;;12770.157;-633.095;1.509;10.523;-0.592
2023-10-17 20:15:00;;;;;;;;;;;12752.005;-1726.609;0.864;10.463;-1.741
2023-10-17 20:30:00;;;;;;;;;;;12763.788;-1950.695;1.707;10.610;-1.382
2023-10-17 20:45:00;;;;;;;;;;;12769.335;-2029.189;2.694;11.491;-1.529
2023-10-17 21:00:00;;;;;;;;;;;12781.897;-2013.727;2.209;11.515;-2.000
2023-10-17 21:15:00;;;;;;;;;;;12770.175;-2031.405;1.121;10.849;-2.915
2023-10-17 21:30:00;;;;;;;;;;;12767.799;-1919.711;1.285;10.731;-2.000
2023-10-17 21:45:00;;;;;;;;;;;12770.973;-2038.491;1.145;10.491;-2.422
2023-10-17 22:00:00;;;;;;;;;;;12695.874;-2136.277;1.211;10.191;-2.393
2023-10-17 22:15:00;;;;;;;;;;;12704.967;-2076.520;0.983;10.015;-2.412
2023-10-17 22:30:00;;;;;;;;;;;12695.162;-2134.018;1.384;9.940;-2.000
2023-10-17 22:45:00;;;;;;;;;;;12716.846;-2138.027;1.409;9.999;-2.000
2023-10-17 23:00:00;;;;;;;;;;;12735.345;-2136.074;1.633;9.835;-2.000
2023-10-17 23:15:00;;;;;;;;;;;12770.948;-2162.679;1.833;9.917;-2.000
2023-10-17 23:30:00;;;;;;;;;;;12780.126;-2128.791;2.093;9.917;-2.000
2023-10-17 23:45:00;;;;;;;;;;;12800.049;-2121.964;1.841;9.666;-2.000
2023-10-18 00:00:00;;;;;;;;;;;12809.889;-2093.692;1.929;9.431;-2.000
2023-10-18 00:15:00;;;;;;;;;;;12746.653;-2282.691;1.987;9.438;-2.000
2023-10-18 00:30:00;;;;;;;;;;;12773.498;-2266.447;2.316;9.336;-2.000
2023-10-18 00:45:00;;;;;;;;;;;12780.398;-2275.395;2.784;9.388;-2.000
2023-10-18 01:00:00;;;;;;;;;;;12789.391;-2270.012;2.656;9.193;-2.000
2023-10-18 01:15:00;;;;;;;;;;;12779.160;-2229.993;2.171;8.933;-2.000
2023-10-18 01:30:00;;;;;;;;;;;12781.923;-2231.216;2.021;8.740;-2.000
2023-10-18 01:45:00;;;;;;;;;;;12792.297;-2281.167;2.226;8.645;-2.000
2023-10-18 02:00:00;;;;;;;;;;;12762.073;-2375.037;2.693;8.723;-2.000
2023-10-18 02:15:00;;;;;;;;;;;12738.200;-2412.359;2.139;8.465;-2.000
2023-10-18 02:30:00;;;;;;;;;;;12738.164;-1932.402;2.259;8.403;-2.000
2023-10-18 02:45:00;;;;;;;;;;;12746.000;-1058.826;2.321;8.391;-2.000
2023-10-18 03:00:00;;;;;;;;;;;12743.881;-1007.997;2.297;8.271;-2.000
2023-10-18 03:15:00;;;;;;;;;;;12736.341;-928.897;1.552;7.905;-2.000
2023-10-18 03:30:00;;;;;;;;;;;12727.132;-933.124;1.297;7.595;-2.000
2023-10-18 03:45:00;;;;;;;;;;;12730.539;-962.639;1.058;7.243;-2.064
2023-10-18 04:00:00;;;;;;;;;;;12707.407;-1574.373;1.015;6.407;-2.805
2023-10-18 04:15:00;;;;;;;;;;;12687.319;-2332.004;2.231;7.347;-1.181
2023-10-18 04:30:00;;;;;;;;;;;12686.721;-2365.025;1.875;7.601;-1.649
2023-10-18 04:45:00;;;;;;;;;;;12706.561;-2392.068;2.273;7.497;-1.857
2023-10-18 05:00:00;;;;;;;;;;;12702.087;-2367.475;2.516;7.797;-1.654
2023-10-18 05:15:00;;;;;;;;;;;12703.681;-2241.536;1.945;7.423;-2.089
2023-10-18 05:30:00;;;;;;;;;;;12712.989;-2207.043;1.487;6.711;-2.674
2023-10-18 05:45:00;;;;;;;;;;;12716.747;-2281.303;1.398;6.569;-2.057
2023-10-18 06:00:00;;;;;;;;;;;12726.597;-2389.768;1.355;6.347;-2.057
2023-10-18 06:15:00;;;;;;;;;;;12733.837;-2270.144;1.659;6.184;-2.007
2023-10-18 06:30:00;;;;;;;;;;;12789.057;-2188.432;1.700;6.580;-1.838
2023-10-18 06:45:00;;;;;;;;;;;12783.231;-2206.445;1.145;6.283;-2.099
2023-10-18 07:00:00;;;;;;;;;;;12778.543;-827.613;0.692;5.407;-2.767
2023-10-18 07:15:00;;;130.000;;;;20.000;605.000;;;12784.692;-742.156;0.620;4.717;-2.205
2023-10-18 07:30:00;279.789;198.788;261.546;275.179;201.600;253.933;289.300;406.000;163.167;342.500;12766.734;2134.023;0.408;3.712;-0.806
2023-10-18 07:45:00;1235.455;1047.767;1211.298;1235.424;1023.133;1109.167;1233.833;1552.333;1004.033;1405.233;12744.031;11943.256;0.597;3.743;5.746
2023-10-18 08:00:00;3095.115;2921.933;2914.727;3029.517;2662.200;3463.633;3611.333;4695.300;2596.400;3810.500;12749.617;32105.294;0.985;4.573;30.304
2023-10-18 08:15:00;14979.099;11329.667;12571.878;14009.077;6507.633;17922.300;18568.967;20126.300;6601.533;19328.067;12758.893;138666.353;0.910;6.849;151.319
2023-10-18 08:30:00;32830.727;27750.633;19995.577;26393.583;8702.400;34146.800;30362.267;35454.700;11062.033;39227.633;12769.364;259371.917;0.871;9.428;216.420
2023-10-18 08:45:00;29463.877;26441.767;21106.263;24251.731;7708.967;32998.867;29360.900;35795.700;10912.233;36510.800;12781.757;248311.578;0.415;10.356;177.868
2023-10-18 09:00:00;59822.545;54395.967;49470.485;47433.333;10054.067;69708.100;58209.433;76588.800;18439.700;76121.100;12832.175;512578.695;0.437;13.893;369.157
2023-10-18 09:15:00;83527.248;76674.100;72860.667;72512.869;11529.033;99468.767;83092.467;110805.933;23228.733;105653.100;12846.324;729794.442;0.932;18.261;504.875
2023-10-18 09:30:00;98455.333;93138.900;89485.031;91450.576;12362.267;122451.433;108112.800;136410.833;26473.700;130431.667;12836.552;898119.121;1.381;21.848;602.741
2023-10-18 09:45:00;112037.939;107440.622;103387.922;105574.061;12761.233;143495.033;132816.000;157830.633;29131.767;152731.600;12816.211;1046246.293;1.260;27.331;694.069
2023-10-18 10:00:00;123124.885;111366.100;108178.789;109825.577;13704.433;154786.033;146044.867;163534.667;30330.333;157195.967;12810.625;1106548.465;1.317;30.824;721.276
2023-10-18 10:15:00;130915.581;110981.467;109873.291;108884.121;16814.667;153000.933;144294.967;161666.033;32823.367;154890.100;12810.721;1112466.869;0.923;32.693;717.741
2023-10-18 10:30:00;135719.635;111065.300;117926.364;106918.207;22884.267;150043.000;141527.667;158931.400;37905.867;151598.733;12805.156;1122381.731;0.477;34.309;707.359
2023-10-18 10:45:00;138662.665;111915.900;125326.061;104999.915;31217.467;146999.433;138667.933;155842.733;45067.133;148641.533;12807.116;1135043.591;0.858;34.772;694.516
2023-10-18 11:00:00;136346.303;113779.033;132054.607;103680.485;40966.467;144727.467;136160.667;153348.700;53619.233;146074.400;12817.116;1148241.622;1.417;32.862;680.845
2023-10-18 11:15:00;131567.515;114866.467;136397.250;101304.424;51507.433;141305.733;132537.633;149970.333;62723.033;141968.967;12786.641;1151725.680;1.147;32.245;665.445
2023-10-18 11:30:00;126778.183;114837.433;139306.243;101885.393;61891.467;137246.333;128534.300;145896.533;71662.933;137570.867;12781.422;1153126.406;1.090;32.767;649.658
2023-10-18 11:45:00;122309.425;114732.167;142230.059;100677.855;71833.133;133787.867;124872.800;142253.733;80275.833;133676.633;12774.481;1154080.626;1.063;32.564;635.395
2023-10-18 12:00:00;118363.575;115439.567;139848.242;107276.442;81136.467;131101.967;121739.300;139631.567;88258.933;130032.100;12783.975;1159830.775;1.163;31.488;622.300
2023-10-18 12:15:00;115321.855;116050.767;136819.333;105100.665;89597.700;128096.167;118026.067;136445.000;95484.267;126387.400;12779.571;1154762.585;1.047;30.813;609.489
2023-10-18 12:30:00;114933.332;117012.300;134849.453;107837.092;97532.667;125988.133;115191.200;134120.367;102397.667;123680.633;12780.463;1160563.247;1.410;30.445;599.874
2023-10-18 12:45:00;114752.909;118247.800;133380.443;109065.575;104806.767;124741.300;112878.733;132819.133;108722.900;121302.300;12780.959;1167628.228;1.605;30.413;594.395
2023-10-18 13:00:00;110309.272;119613.033;132783.000;110815.212;111226.733;123865.033;111168.867;131959.967;114319.533;119957.533;12777.450;1172689.793;1.453;31.047;592.185
2023-10-18 13:15:00;114305.636;121351.700;132876.745;114765.739;116717.200;124059.100;110505.633;131998.200;119396.733;119665.633;12774.031;1191799.327;1.596;32.807;593.647
2023-10-18 13:30:00;110807.878;123513.867;134099.153;116503.877;121461.700;125114.367;110839.200;133385.567;123842.100;120402.267;12768.452;1205875.689;1.861;32.786;599.485
2023-10-18 13:45:00;110456.547;126235.733;135924.819;118684.327;125541.855;126961.967;111807.233;135193.967;127739.500;122428.767;12762.171;1226600.496;1.655;33.153;610.468
2023-10-18 14:00:00;114110.182;128690.433;137964.762;123460.971;128620.467;129126.700;112900.767;137492.133;130732.367;124465.033;12766.150;1252607.847;1.329;35.159;621.795
2023-10-18 14:15:00;110601.575;131207.833;140519.791;129076.615;130572.000;131697.167;114505.900;140415.433;133000.600;126761.867;12777.299;1273322.277;1.329;35.786;635.246
2023-10-18 14:30:00;114537.030;133945.333;143523.955;133746.045;132298.367;134947.900;116795.567;143665.567;134850.567;129814.600;12787.424;1302666.975;1.325;36.688;650.183
2023-10-18 14:45:00;114309.666;136587.933;146907.091;141388.803;133228.267;138472.833;119102.633;147093.333;136148.200;133072.300;12771.080;1330587.227;1.553;38.183;664.931
2023-10-18 15:00:00;114531.369;138834.600;150196.486;145199.999;133026.733;141672.467;121840.200;150375.667;136423.967;136415.767;12726.331;1352410.296;1.295;38.391;679.017
2023-10-18 15:15:00;112477.030;140167.633;152792.061;150443.514;131725.633;144167.633;124163.500;152708.800;135558.900;139112.900;12718.483;1366933.935;0.955;40.109;692.243
2023-10-18 15:30:00;115781.091;141301.633;155075.475;156801.145;129665.433;146689.700;126522.067;155295.600;134061.333;141723.067;12713.973;1386314.215;0.933;40.638;703.925
