Timestamp,POA Sensor,Weather station ambient temperature,Max wind speed - Weather Station 1 (Standard),Production meter L-N voltage,Production meter active power,"SMA 1850kW Inverter - 1, AC Real Power","SMA 1850kW Inverter - 2, AC Real Power","SMA 1850kW Inverter - 3, AC Real Power"
10/8/2023 7:30:00 AM,36.78155,39.20696,0,7.517351,95.14879,26,38,38
10/8/2023 7:45:00 AM,96.98105,41.77338,0,7.511565,296.5798,87,130,88
10/8/2023 8:00:00 AM,151.3936,49.33593,0,7.510437,642.0333,222,256,170
10/8/2023 8:15:00 AM,221.1586,56.12522,0,7.518637,1079.571,381,399,303
10/8/2023 8:30:00 AM,289.8384,60.05843,0,7.523946,1516.832,529,535,454
10/8/2023 8:45:00 AM,349.1044,64.37601,0,7.534405,1952.581,674,673,605
10/8/2023 9:00:00 AM,420.7302,65.16609,0,7.537344,2376.91,812,805,757
10/8/2023 9:15:00 AM,488.0309,67.73887,0,7.534836,2764.262,940,931,891
10/8/2023 9:30:00 AM,548.8151,69.46453,0,7.532216,3131.683,1051,1047,1032
10/8/2023 9:45:00 AM,608.1094,69.8789,1,7.530739,3474.332,1160,1156,1157
10/8/2023 10:00:00 AM,663.7234,72.31906,1,7.528708,3776.748,1259,1259,1261
10/8/2023 10:15:00 AM,716.1226,71.88603,2,7.526085,4059.881,1348,1356,1357
10/8/2023 10:30:00 AM,764.8726,72.3456,4,7.535926,4330.554,1443,1444,1448
10/8/2023 10:45:00 AM,808.9868,73.12384,3,7.53856,4571.691,1523,1524,1530
10/8/2023 11:00:00 AM,849.9696,72.94796,3,7.538476,4773.012,1592,1591,1596
10/8/2023 11:15:00 AM,884.7908,74.47054,2,7.531754,4941.335,1650,1649,1650
10/8/2023 11:30:00 AM,916.7795,76.43673,2,7.530452,4991.305,1666,1666,1666
10/8/2023 11:45:00 AM,946.176,77.76225,2,7.530296,4991.441,1665,1666,1666
10/8/2023 12:00:00 PM,966.2774,79.22954,2,7.532213,4990.88,1666,1667,1666
10/8/2023 12:15:00 PM,981.5941,80.00172,1,7.528518,4990.47,1666,1667,1666
10/8/2023 12:30:00 PM,995.4672,80.29736,2,7.529263,4990.426,1666,1666,1666
10/8/2023 12:45:00 PM,1001.849,79.94032,1,7.525702,4990.764,1666,1666,1666
10/8/2023 1:00:00 PM,1002.216,79.80755,2,7.522844,4988.997,1666,1666,1666
10/8/2023 1:15:00 PM,999.6572,80.67084,2,7.520299,4989.637,1666,1665,1666
10/8/2023 1:30:00 PM,991.7762,82.17334,2,7.52456,4989.597,1666,1666,1666
10/8/2023 1:45:00 PM,979.5127,81.981,3,7.534938,4990.788,1666,1666,1665
10/8/2023 2:00:00 PM,964.5197,81.69849,2,7.540227,4989.848,1666,1666,1666
10/8/2023 2:15:00 PM,939.2438,81.53701,2,7.546636,4988.332,1667,1666,1665
10/8/2023 2:30:00 PM,912.6681,81.04998,3,7.554436,4909.065,1638,1640,1636
10/8/2023 2:45:00 PM,877.5546,82.02677,2,7.552879,4725.734,1577,1574,1573
10/8/2023 3:00:00 PM,844.0048,81.68134,2,7.547369,4543.77,1507,1521,1517
10/8/2023 3:15:00 PM,801.8859,82.30064,1,7.547776,4312.97,1429,1442,1434
10/8/2023 3:30:00 PM,757.2878,82.25199,1,7.548906,4068.903,1346,1366,1350
10/8/2023 3:45:00 PM,706.5706,81.15066,1,7.537413,3782.361,1251,1272,1249
10/8/2023 4:00:00 PM,655.0784,75.78087,1,7.531072,3487.262,1150,1173,1152
10/8/2023 4:15:00 PM,596.1472,73.07302,0,7.53156,3166.313,1039,1068,1045
10/8/2023 4:30:00 PM,537.4852,71.20686,0,7.538562,2810.591,915,952,928
10/8/2023 4:45:00 PM,472.9409,70.11671,0,7.536001,2428.601,787,829,798
10/8/2023 5:00:00 PM,410.1163,69.0347,1,7.54222,2033.39,657,703,659
10/8/2023 5:15:00 PM,342.0167,68.34981,0,7.54,1614.43,516,568,515
10/8/2023 5:30:00 PM,275.9809,67.39476,0,7.536664,1208.994,383,437,377
10/8/2023 5:45:00 PM,198.1911,66.08038,0,7.535581,818.8812,254,305,251
10/8/2023 6:00:00 PM,51.98443,64.54012,0,7.532031,472.9002,140,185,143
10/8/2023 6:15:00 PM,16.46477,62.45218,0,7.517218,209.8121,61,88,61
10/8/2023 6:30:00 PM,5.494103,59.49969,0,7.515594,61.62763,20,26,19
10/8/2023 6:45:00 PM,0.01208333,56.22084,0,7.515525,2.479056,2,3,2
10/8/2023 7:00:00 PM,0,53.22258,0,7.507149,-6.810025,0,0,0
10/8/2023 7:15:00 PM,0,50.95228,0,7.512363,-6.813095,0,0,0
10/8/2023 7:30:00 PM,0,49.17868,0,7.519624,-6.84312,0,0,0
10/8/2023 7:45:00 PM,0,47.683,0,7.525005,-6.856074,0,0,0
10/8/2023 8:00:00 PM,0,46.61361,0,7.528298,-6.864771,0,0,0
10/8/2023 8:15:00 PM,0,45.67319,0,7.533744,-6.878129,0,0,0
10/8/2023 8:30:00 PM,0,45.05751,0,7.548928,-6.939561,0,0,0
10/8/2023 8:45:00 PM,0,44.49059,0,7.560726,-6.970255,0,0,0
10/8/2023 9:00:00 PM,0,43.89749,0,7.551781,-6.954546,0,0,0
10/8/2023 9:15:00 PM,0,43.62868,0,7.552328,-6.947314,0,0,0
10/8/2023 9:30:00 PM,0,43.27751,0,7.556011,-6.952561,0,0,0
10/8/2023 9:45:00 PM,0,42.90546,0,7.564764,-6.964067,0,0,0
10/8/2023 10:00:00 PM,0,42.65512,0,7.563482,-6.974222,0,0,0
10/8/2023 10:15:00 PM,0,42.7403,0,7.569557,-6.992896,0,0,0
10/8/2023 10:30:00 PM,0,42.6223,0,7.574813,-7.008766,0,0,0
10/8/2023 10:45:00 PM,0,42.15079,0,7.566586,-6.990538,0,0,0
10/8/2023 11:00:00 PM,0,42.00528,0,7.569322,-7.01165,0,0,0
10/8/2023 11:15:00 PM,0,42.23074,0,7.57,-7.00289,0,0,0
10/8/2023 11:30:00 PM,0,43.55757,0,7.567774,-6.9823,0,0,0
10/8/2023 11:45:00 PM,0,43.09241,0,7.56374,-6.977912,0,0,0
10/9/2023 12:00:00 AM,0,42.34143,0,7.564637,-6.97901,0,0,0
10/9/2023 12:15:00 AM,0,41.70568,0,7.562633,-6.976565,0,0,0
10/9/2023 12:30:00 AM,0,41.19664,0,7.561595,-6.975101,0,0,0
10/9/2023 12:45:00 AM,0,40.80411,0,7.568708,-6.99835,0,0,0
10/9/2023 1:00:00 AM,0,40.46319,0,7.569589,-6.9901,0,0,0
10/9/2023 1:15:00 AM,0,40.30367,0,7.565552,-6.979081,0,0,0
10/9/2023 1:30:00 AM,0,40.14201,0,7.557627,-6.947424,0,0,0
10/9/2023 1:45:00 AM,0,40.21669,0,7.54956,-6.93625,0,0,0
10/9/2023 2:00:00 AM,0,40.09648,0,7.549578,-6.93057,0,0,0
10/9/2023 2:15:00 AM,0,39.82167,0,7.550002,-6.939658,0,0,0
10/9/2023 2:30:00 AM,0,39.44233,0,7.551113,-6.945673,0,0,0
10/9/2023 2:45:00 AM,0,39.22671,0,7.556776,-6.959222,0,0,0
10/9/2023 3:00:00 AM,0,38.94278,0,7.555848,-6.947515,0,0,0
10/9/2023 3:15:00 AM,0,38.93843,0,7.554039,-6.946475,0,0,0
10/9/2023 3:30:00 AM,0,38.74678,0,7.552554,-6.943554,0,0,0
10/9/2023 3:45:00 AM,0,38.53368,0,7.545479,-6.931778,0,0,0
10/9/2023 4:00:00 AM,0,38.47558,0,7.540115,-6.914133,0,0,0
10/9/2023 4:15:00 AM,0,38.16362,0,7.534938,-6.898814,0,0,0
10/9/2023 4:30:00 AM,0,38.12366,0,7.5269,-6.878902,0,0,0
10/9/2023 4:45:00 AM,0,38.16372,0,7.516829,-6.85318,0,0,0
10/9/2023 5:00:00 AM,0,37.94706,0,7.502751,-6.830336,0,0,0
10/9/2023 5:15:00 AM,0,37.90657,0,7.509305,-6.83819,0,0,0
10/9/2023 5:30:00 AM,0,37.82502,0,7.509904,-6.823629,0,0,0
10/9/2023 5:45:00 AM,0,37.55038,0,7.508482,-6.832756,0,0,0
10/9/2023 6:00:00 AM,0,37.42488,0,7.511521,-6.826927,0,0,0
10/9/2023 6:15:00 AM,0,37.3438,0,7.511481,-6.845426,0,0,0
10/9/2023 6:30:00 AM,0,37.49822,0,7.520834,-6.853637,0,0,0
10/9/2023 6:45:00 AM,0,37.32013,0,7.514203,-6.831697,0,0,0
10/9/2023 7:00:00 AM,0.1843798,37.20854,0,7.549188,-6.451955,0,0,0
10/9/2023 7:15:00 AM,5.653438,37.26169,0,7.580539,20.27307,9,10,9
10/9/2023 7:30:00 AM,27.78099,37.96709,0,7.583152,88.62578,25,35,35
10/9/2023 7:45:00 AM,90.69066,40.28145,0,7.574487,275.1297,80,120,83
10/9/2023 8:00:00 AM,162.2117,48.33726,0,7.568975,602.0946,206,240,161
10/9/2023 8:15:00 AM,215.641,55.03005,0,7.567647,1028.845,363,381,289
10/9/2023 8:30:00 AM,276.6215,59.52848,0,7.555177,1454.679,508,513,435
10/9/2023 8:45:00 AM,339.4639,64.88916,0,7.540983,1872.214,646,647,579
10/9/2023 9:00:00 AM,404.974,69.76337,0,7.551035,2279.866,779,775,724
10/9/2023 9:15:00 AM,466.6483,71.04036,0,7.554271,2669.088,907,901,858
10/9/2023 9:30:00 AM,524.8233,72.24509,0,7.555025,3041.918,1024,1017,999
10/9/2023 9:45:00 AM,581.8431,74.09091,0,7.554671,3366.62,1128,1116,1117
10/9/2023 10:00:00 AM,639.0778,72.56605,0,7.556585,3623.586,1211,1203,1206
10/9/2023 10:15:00 AM,690.3976,74.3705,0,7.550326,3874.708,1292,1292,1288
10/9/2023 10:30:00 AM,738.2754,74.94991,1,7.551206,4103.942,1372,1367,1367
10/9/2023 10:45:00 AM,781.7807,76.05278,0,7.55823,4316.145,1444,1438,1437
10/9/2023 11:00:00 AM,819.4347,78.53296,0,7.549764,4494.347,1504,1498,1496
10/9/2023 11:15:00 AM,858.0474,78.58285,2,7.534871,4654.78,1557,1554,1551
10/9/2023 11:30:00 AM,889.156,79.52346,1,7.536435,4800.534,1609,1599,1599
10/9/2023 11:45:00 AM,913.5031,79.34805,2,7.53466,4919.169,1649,1642,1638
10/9/2023 12:00:00 PM,935.4872,80.21262,2,7.537225,4986.221,1666,1664,1664
10/9/2023 12:15:00 PM,952.1527,81.74161,3,7.535293,4990.58,1666,1666,1666
10/9/2023 12:30:00 PM,963.5201,82.17561,2,7.529231,4990.183,1665,1666,1666
10/9/2023 12:45:00 PM,971.1244,84.02211,2,7.530027,4989.483,1666,1666,1666
10/9/2023 1:00:00 PM,973.938,82.03619,2,7.528119,4989.725,1665,1666,1666
10/9/2023 1:15:00 PM,970.7255,83.62799,2,7.524076,4989.198,1666,1666,1666
10/9/2023 1:30:00 PM,965.2991,82.97968,4,7.523546,4989.064,1667,1666,1666
10/9/2023 1:45:00 PM,954.1181,85.55205,2,7.522752,4989.125,1666,1666,1666
10/9/2023 2:00:00 PM,935.4477,86.63452,2,7.516219,4967.698,1664,1657,1654
10/9/2023 2:15:00 PM,913.4217,84.53042,3,7.508861,4848.266,1624,1619,1610
10/9/2023 2:30:00 PM,888.2815,84.39596,3,7.507081,4724.839,1582,1575,1570
10/9/2023 2:45:00 PM,856.7214,84.171,3,7.506642,4565.536,1525,1522,1517
10/9/2023 3:00:00 PM,819.4636,83.18562,4,7.508043,4373.914,1460,1458,1453
10/9/2023 3:15:00 PM,778.0701,84.12409,3,7.517389,4153.58,1384,1382,1379
10/9/2023 3:30:00 PM,735.7333,82.17624,4,7.529468,3922.753,1306,1314,1297
10/9/2023 3:45:00 PM,688.028,81.96398,3,7.533167,3655.183,1214,1227,1206
10/9/2023 4:00:00 PM,632.9794,78.65734,2,7.531511,3354.047,1110,1127,1106
10/9/2023 4:15:00 PM,576.1859,76.28919,3,7.531113,3035.12,998,1022,1001
10/9/2023 4:30:00 PM,517.1844,75.46099,1,7.531528,2694.614,880,910,888
10/9/2023 4:45:00 PM,454.0266,74.75204,2,7.533417,2312.744,751,787,759
10/9/2023 5:00:00 PM,389.2298,74.3665,0,7.535167,1919.396,621,664,620
10/9/2023 5:15:00 PM,324.446,73.51215,1,7.532194,1516.372,486,535,483
10/9/2023 5:30:00 PM,259.306,72.50079,1,7.516785,1130.638,359,408,353
10/9/2023 5:45:00 PM,182.9358,71.38778,0,7.510062,750.5842,234,279,230
10/9/2023 6:00:00 PM,46.24344,69.7087,0,7.515926,428.2679,128,166,129
10/9/2023 6:15:00 PM,17.52355,67.45947,0,7.506581,184.9944,55,76,54
10/9/2023 6:30:00 PM,6.205734,64.73176,0,7.50622,53.35723,18,22,17
10/9/2023 6:45:00 PM,0.05233169,61.60873,0,7.517485,-0.2539613,2,2,2
10/9/2023 7:00:00 PM,0,58.49953,0,7.513812,-6.824769,0,0,0
10/9/2023 7:15:00 PM,0,56.01174,0,7.539599,-6.875154,0,0,0
10/9/2023 7:30:00 PM,0,54.32147,0,7.578751,-6.982782,0,0,0
10/9/2023 7:45:00 PM,0,53.28398,0,7.575372,-6.981025,0,0,0
10/9/2023 8:00:00 PM,0,52.19598,0,7.582457,-6.994954,0,0,0
10/9/2023 8:15:00 PM,0,51.61102,0,7.580072,-7.004318,0,0,0
10/9/2023 8:30:00 PM,0,50.92741,0,7.563839,-6.946595,0,0,0
10/9/2023 8:45:00 PM,0,50.41632,0,7.550792,-6.909753,0,0,0
10/9/2023 9:00:00 PM,0,50.12644,0,7.560449,-6.94523,0,0,0
10/9/2023 9:15:00 PM,0,49.56506,0,7.571531,-6.985139,0,0,0
10/9/2023 9:30:00 PM,0,49.23719,0,7.563336,-6.935131,0,0,0
10/9/2023 9:45:00 PM,0,48.97721,0,7.575187,-6.970883,0,0,0
10/9/2023 10:00:00 PM,0,48.62716,0,7.559739,-6.936367,0,0,0
10/9/2023 10:15:00 PM,0,48.38118,0,7.526272,-6.839939,0,0,0
10/9/2023 10:30:00 PM,0,48.19151,0,7.530046,-6.851928,0,0,0
10/9/2023 10:45:00 PM,0,47.89061,0,7.533389,-6.8541,0,0,0
10/9/2023 11:00:00 PM,0,47.78932,0,7.534319,-6.862668,0,0,0
10/9/2023 11:15:00 PM,0,47.65198,0,7.535951,-6.862585,0,0,0
10/9/2023 11:30:00 PM,0,47.50121,0,7.535573,-6.863801,0,0,0
10/9/2023 11:45:00 PM,0,47.28807,0,7.537413,-6.863553,0,0,0
10/10/2023 12:00:00 AM,0,47.12869,0,7.541918,-6.883111,0,0,0
10/10/2023 12:15:00 AM,0,47.01531,0,7.541805,-6.887193,0,0,0
10/10/2023 12:30:00 AM,0,47.05497,0,7.537223,-6.875572,0,0,0
10/10/2023 12:45:00 AM,0,47.05812,0,7.542131,-6.885756,0,0,0
10/10/2023 1:00:00 AM,0,47.17639,0,7.548333,-6.907784,0,0,0
10/10/2023 1:15:00 AM,0,48.68159,0,7.556177,-6.91673,0,0,0
10/10/2023 1:30:00 AM,0,50.15525,0,7.554929,-6.916307,0,0,0
10/10/2023 1:45:00 AM,0,50.6085,0,7.554583,-6.898664,0,0,0
10/10/2023 2:00:00 AM,0,51.57384,0,7.550414,-6.895028,0,0,0
10/10/2023 2:15:00 AM,0,51.15452,0,7.551875,-6.885969,0,0,0
10/10/2023 2:30:00 AM,0,51.01482,0,7.555953,-6.893341,0,0,0
10/10/2023 2:45:00 AM,0,51.64309,0,7.55852,-6.903682,0,0,0
10/10/2023 3:00:00 AM,0,51.41972,0,7.562923,-6.909505,0,0,0
10/10/2023 3:15:00 AM,0,50.49953,0,7.567035,-6.92139,0,0,0
10/10/2023 3:30:00 AM,0,49.43935,0,7.562762,-6.916015,0,0,0
10/10/2023 3:45:00 AM,0,48.85245,0,7.560534,-6.920001,0,0,0
10/10/2023 4:00:00 AM,0,48.70288,0,7.555176,-6.894922,0,0,0
10/10/2023 4:15:00 AM,0,49.28846,0,7.552521,-6.899376,0,0,0
10/10/2023 4:30:00 AM,0,50.25249,0,7.540648,-6.850204,0,0,0
10/10/2023 4:45:00 AM,0,50.80415,0,7.532886,-6.837271,0,0,0
10/10/2023 5:00:00 AM,0,50.74681,0,7.512065,-6.784111,0,0,0
10/10/2023 5:15:00 AM,0,50.05327,0,7.507028,-6.761773,0,0,0
10/10/2023 5:30:00 AM,0,49.33493,0,7.506343,-6.762715,0,0,0
10/10/2023 5:45:00 AM,0,48.79844,0,7.51553,-6.778262,0,0,0
10/10/2023 6:00:00 AM,0,48.20119,0,7.503202,-6.760173,0,0,0
10/10/2023 6:15:00 AM,0,47.80513,0,7.513001,-6.780557,0,0,0
10/10/2023 6:30:00 AM,0,47.49545,0,7.50981,-6.76417,0,0,0
10/10/2023 6:45:00 AM,0,47.17893,0,7.507153,-6.763414,0,0,0
10/10/2023 7:00:00 AM,0.1462975,47.4434,0,7.527969,-6.499739,0,0,0
10/10/2023 7:15:00 AM,7.17603,49.06164,0,7.547385,22.33934,9,10,9
10/10/2023 7:30:00 AM,32.7933,50.75171,0,7.560883,109.8219,35,42,40
10/10/2023 7:45:00 AM,84.87469,52.73409,0,7.561363,272.0902,82,113,85
10/10/2023 8:00:00 AM,139.2339,58.36372,0,7.557805,558.7975,193,221,154
10/10/2023 8:15:00 AM,204.6364,63.93106,0,7.559108,980.6384,346,362,279
10/10/2023 8:30:00 AM,268.0986,68.40897,0,7.564124,1381.934,482,487,414
10/10/2023 8:45:00 AM,325.9849,70.94383,0,7.571876,1772.166,612,613,548
10/10/2023 9:00:00 AM,390.366,72.81248,0,7.575045,2181.513,746,740,693
10/10/2023 9:15:00 AM,453.0863,74.45081,1,7.580239,2553.126,869,860,822
10/10/2023 9:30:00 AM,511.8149,75.89982,1,7.587951,2898.254,974,969,953
10/10/2023 9:45:00 AM,567.6685,77.96825,0,7.590536,3207.509,1079,1072,1069
10/10/2023 10:00:00 AM,618.6624,79.89117,0,7.589813,3458.244,1141,1139,1166
10/10/2023 10:15:00 AM,682.8204,81.98582,1,7.582361,3829.459,1282,1275,1271
10/10/2023 10:30:00 AM,716.9373,84.06571,1,7.57565,3998.7,1337,1331,1331
10/10/2023 10:45:00 AM,758.0417,86.28612,0,7.567157,4205.181,1409,1401,1397
10/10/2023 11:00:00 AM,796.9498,87.2557,1,7.560953,4386.474,1469,1464,1457
10/10/2023 11:15:00 AM,832.4425,88.31298,1,7.560956,4549.471,1524,1521,1510
10/10/2023 11:30:00 AM,862.6758,89.3083,2,7.559097,4678.995,1567,1559,1557
10/10/2023 11:45:00 AM,888.4736,91.31252,0,7.555734,4769.175,1598,1590,1590
10/10/2023 12:00:00 PM,911.8104,89.73249,2,7.557125,4873.334,1635,1626,1622
10/10/2023 12:15:00 PM,927.7634,89.56986,2,7.552172,4951.336,1662,1654,1647
10/10/2023 12:30:00 PM,940.2149,92.51381,1,7.544929,4976.479,1666,1666,1655
10/10/2023 12:45:00 PM,948.9305,93.54311,2,7.536479,4986.755,1666,1666,1665
10/10/2023 1:00:00 PM,950.64,90.51984,3,7.533678,4988.481,1666,1666,1665
10/10/2023 1:15:00 PM,948.0744,91.40382,3,7.529922,4981.844,1666,1665,1661
10/10/2023 1:30:00 PM,940.4591,93.12614,3,7.526292,4954.324,1660,1655,1649
10/10/2023 1:45:00 PM,928.0033,93.02224,2,7.523332,4899.805,1642,1635,1628
10/10/2023 2:00:00 PM,911.0626,94.89349,2,7.52275,4806.821,1612,1608,1592
10/10/2023 2:15:00 PM,890.011,94.94955,3,7.518717,4691.525,1573,1567,1555
10/10/2023 2:30:00 PM,861.4398,94.31406,3,7.523027,4532.125,1520,1511,1503
10/10/2023 2:45:00 PM,829.9747,94.68332,3,7.520319,4348.531,1454,1449,1446
10/10/2023 3:00:00 PM,795.3747,93.80135,3,7.517267,4193.092,1395,1395,1391
10/10/2023 3:15:00 PM,755.5146,94.4399,2,7.517214,3975.644,1324,1327,1320
10/10/2023 3:30:00 PM,712.0079,96.05609,2,7.515201,3745.166,1245,1252,1240
10/10/2023 3:45:00 PM,666.3934,90.85355,3,7.517128,3488.233,1157,1170,1152
10/10/2023 4:00:00 PM,613.1599,87.84152,2,7.520738,3204.545,1060,1077,1057
10/10/2023 4:15:00 PM,556.1695,84.94084,2,7.519291,2883.247,949,971,951
10/10/2023 4:30:00 PM,496.3183,83.02827,2,7.521828,2520.118,831,860,838
10/10/2023 4:45:00 PM,435.4342,82.12009,2,7.521129,2179.261,710,745,715
10/10/2023 5:00:00 PM,364.4501,81.62429,1,7.515799,1766.197,586,626,585
10/10/2023 5:15:00 PM,310.1549,80.5627,1,7.514117,1425.668,458,502,453
10/10/2023 5:30:00 PM,245.1376,79.53802,1,7.50766,1051.849,334,379,328
10/10/2023 5:45:00 PM,148.2142,78.29033,1,7.509635,699.4578,219,260,214
10/10/2023 6:00:00 PM,40.54317,76.84345,1,7.509979,397.9996,120,154,121
10/10/2023 6:15:00 PM,19.13586,75.29123,0,7.521225,172.0664,52,69,50
10/10/2023 6:30:00 PM,3.120768,73.4515,0,7.529201,19.6054,8,9,7
10/10/2023 6:45:00 PM,0,71.29827,1,7.539025,-6.854946,0,0,0
10/10/2023 7:00:00 PM,0,70.78721,1,7.532903,-6.853581,0,0,0
10/10/2023 7:15:00 PM,0,69.54503,0,7.532912,-6.846122,0,0,0
10/10/2023 7:30:00 PM,0,67.52429,0,7.531878,-6.852641,0,0,0
10/10/2023 7:45:00 PM,0,67.152,0,7.541127,-6.869397,0,0,0
10/10/2023 8:00:00 PM,0,67.3255,0,7.547269,-6.896229,0,0,0
10/10/2023 8:15:00 PM,0,66.40813,0,7.550614,-6.886158,0,0,0
10/10/2023 8:30:00 PM,0,66.30051,0,7.566438,-6.939926,0,0,0
10/10/2023 8:45:00 PM,0,66.59166,0,7.583839,-6.968666,0,0,0
10/10/2023 9:00:00 PM,0,65.65844,0,7.570375,-6.928065,0,0,0
10/10/2023 9:15:00 PM,0,65.05299,0,7.564896,-6.912594,0,0,0
10/10/2023 9:30:00 PM,0,64.6727,1,7.561402,-6.924554,0,0,0
10/10/2023 9:45:00 PM,0,64.26592,1,7.544166,-6.859456,0,0,0
10/10/2023 10:00:00 PM,0,64.02312,0,7.552405,-6.876467,0,0,0
10/10/2023 10:15:00 PM,0,63.3421,0,7.555722,-6.88616,0,0,0
10/10/2023 10:30:00 PM,0,62.77636,0,7.545016,-6.859761,0,0,0
10/10/2023 10:45:00 PM,0,62.11121,0,7.551059,-6.87787,0,0,0
10/10/2023 11:00:00 PM,0,61.39864,0,7.557047,-6.889672,0,0,0
10/10/2023 11:15:00 PM,0,60.88222,0,7.537479,-6.844053,0,0,0
10/10/2023 11:30:00 PM,0,60.62276,0,7.534608,-6.831815,0,0,0
10/10/2023 11:45:00 PM,0,60.80571,0,7.546532,-6.86073,0,0,0
10/11/2023 12:00:00 AM,0,61.37722,0,7.545805,-6.851891,0,0,0
10/11/2023 12:15:00 AM,0,60.87508,0,7.544547,-6.861591,0,0,0
10/11/2023 12:30:00 AM,0,60.85043,1,7.549849,-6.883332,0,0,0
10/11/2023 12:45:00 AM,0,61.46366,1,7.553914,-6.878743,0,0,0
10/11/2023 1:00:00 AM,0,61.51302,1,7.560613,-6.902282,0,0,0
10/11/2023 1:15:00 AM,0,61.77962,1,7.564628,-6.903439,0,0,0
10/11/2023 1:30:00 AM,0,61.96989,1,7.562575,-6.905955,0,0,0
10/11/2023 1:45:00 AM,0,62.16541,1,7.565499,-6.909225,0,0,0
10/11/2023 2:00:00 AM,0,62.38447,1,7.557804,-6.878413,0,0,0
10/11/2023 2:15:00 AM,0,62.56735,1,7.567812,-6.92158,0,0,0
10/11/2023 2:30:00 AM,0,62.21209,0,7.561225,-6.890454,0,0,0
10/11/2023 2:45:00 AM,0,62.26561,0,7.560189,-6.896051,0,0,0
10/11/2023 3:00:00 AM,0,62.21051,0,7.56,-6.893547,0,0,0
10/11/2023 3:15:00 AM,0,61.73427,0,7.56,-6.889996,0,0,0
10/11/2023 3:30:00 AM,0,61.28978,0,7.561313,-6.885926,0,0,0
10/11/2023 3:45:00 AM,0,61.01936,0,7.566842,-6.891574,0,0,0
10/11/2023 4:00:00 AM,0,60.67319,0,7.559397,-6.86427,0,0,0
10/11/2023 4:15:00 AM,0,60.38309,0,7.554979,-6.843294,0,0,0
10/11/2023 4:30:00 AM,0,59.68416,0,7.550173,-6.852303,0,0,0
10/11/2023 4:45:00 AM,0,59.11566,0,7.546794,-6.831923,0,0,0
10/11/2023 5:00:00 AM,0,58.32343,0,7.533411,-6.805427,0,0,0
10/11/2023 5:15:00 AM,0,57.52805,0,7.522715,-6.768795,0,0,0
10/11/2023 5:30:00 AM,0,57.13185,0,7.515352,-6.765533,0,0,0
10/11/2023 5:45:00 AM,0,56.66011,0,7.51608,-6.767597,0,0,0
10/11/2023 6:00:00 AM,0,56.12331,0,7.502842,-6.739296,0,0,0
10/11/2023 6:15:00 AM,0,56.26357,0,7.515289,-6.796499,0,0,0
10/11/2023 6:30:00 AM,0,55.9638,0,7.517977,-6.778147,0,0,0
10/11/2023 6:45:00 AM,0,55.59711,0,7.522029,-6.787301,0,0,0
10/11/2023 7:00:00 AM,0,54.63126,0,7.507327,-6.761827,0,0,0
10/11/2023 7:15:00 AM,3.571711,54.27313,0,7.507067,12.46395,6,7,6
10/11/2023 7:30:00 AM,28.60563,54.74172,0,7.511046,92.52323,29,36,34
10/11/2023 7:45:00 AM,78.81776,56.27774,0,7.538109,268.7103,80,109,84
10/11/2023 8:00:00 AM,96.53803,61.69392,0,7.543479,408.4806,137,151,121
10/11/2023 8:15:00 AM,151.7148,65.7627,0,7.550206,811.0096,290,297,256
10/11/2023 8:30:00 AM,193.458,69.10738,0,7.545771,1030.948,384,390,358
10/11/2023 8:45:00 AM,207.7365,71.07057,0,7.551316,1185.735,411,411,389
10/11/2023 9:00:00 AM,180.4145,70.23911,0,7.545501,1023.899,342,342,338
10/11/2023 9:15:00 AM,174.3201,69.38659,0,7.542159,996.611,329,336,333
10/11/2023 9:30:00 AM,211.3942,68.81012,0,7.543747,1196.072,389,394,395
10/11/2023 9:45:00 AM,247.9721,70.29105,0,7.543323,1407.839,465,466,457
10/11/2023 10:00:00 AM,266.6459,71.10538,0,7.546824,1497.339,494,503,495
10/11/2023 10:15:00 AM,333.8811,72.94636,0,7.539396,1958.98,647,626,646
10/11/2023 10:30:00 AM,306.7608,73.98093,0,7.528585,1739.834,589,593,585
10/11/2023 10:45:00 AM,430.5493,75.65268,0,7.531444,2411.722,773,768,769
10/11/2023 11:00:00 AM,505.3962,79.33632,0,7.540873,2714.485,960,960,955
10/11/2023 11:15:00 AM,422.5177,80.32272,0,7.533479,2362.712,752,755,754
10/11/2023 11:30:00 AM,551.5413,82.18816,0,7.5293,2992.288,927,914,947
10/11/2023 11:45:00 AM,545.7623,83.68825,0,7.52293,3058.056,928,958,963
10/11/2023 12:00:00 PM,387.487,81.07214,0,7.524321,2096.564,711,706,689
10/11/2023 12:15:00 PM,716.6794,83.95011,0,7.536497,3797.425,1205,1124,1152
10/11/2023 12:30:00 PM,659.9962,87.05305,0,7.52245,3654.906,1197,1114,1139
10/11/2023 12:45:00 PM,421.9552,83.52988,0,7.507767,2383.324,765,755,746
10/11/2023 1:00:00 PM,339.4372,82.45589,0,7.505621,1948.06,642,640,629
10/11/2023 1:15:00 PM,411.6195,83.30527,0,7.515986,2331.088,785,790,785
10/11/2023 1:30:00 PM,492.6626,84.84296,0,7.517904,2766.926,918,917,914
10/11/2023 1:45:00 PM,354.2675,84.28181,0,7.509391,2026.658,669,673,671
10/11/2023 2:00:00 PM,312.8017,83.25769,0,7.509039,1808.889,600,604,603
10/11/2023 2:15:00 PM,247.809,81.66695,0,7.504612,1450.72,481,483,480
