Timestamp,POA Sensor,Weather station ambient temperature,Max wind speed - Lufft WS500,Production meter L-N voltage,Production meter active power,"TMEIC PVH-L2500R-E7 Inverter - 1, Active Power P","TMEIC PVH-L2500R-E7 Inverter - 2, Active Power P","TMEIC PVH-L2500R-E7 Inverter - 3, Active Power P","TMEIC PVH-L2500R-E7 Inverter - 4, Active Power P"
10/7/2023 7:15:00 PM,-3,76.91333,1.226667,12.31345,-19.70633,0,0,0,0
10/7/2023 7:30:00 PM,-2,73.15334,1.886667,12.33289,-19.82667,0,0,0,0
10/7/2023 7:45:00 PM,-2,70.73666,1.04,12.35578,-19.94333,0,0,0,0
10/7/2023 8:00:00 PM,-1,69.95333,1.326667,12.32166,-19.78267,0,0,0,0
10/7/2023 8:15:00 PM,-1.5,69.52,0.4066667,12.35533,-19.966,0,0,0,0
10/7/2023 8:30:00 PM,-1,69.66333,0.3833333,12.36955,-20.05567,0,0,0,0
10/7/2023 8:45:00 PM,-0.5,69.31333,1.03,12.37411,-20.07233,0,0,0,0
10/7/2023 9:00:00 PM,-1,67.88667,1.933333,12.366,-20.045,0,0,0,0
10/7/2023 9:15:00 PM,-1,66.08667,1.463333,12.32489,-19.80833,0,0,0,0
10/7/2023 9:30:00 PM,-0.5,64.68,2.37,12.34256,-19.91533,0,0,0,0
10/7/2023 9:45:00 PM,-0.5,63.43,3.203333,12.36945,-20.06867,0,0,0,0
10/7/2023 10:00:00 PM,-0.5,63.83667,2.566667,12.34189,-19.917,0,0,0,0
10/7/2023 10:15:00 PM,-1,63.80667,2.303333,12.27066,-19.52267,0,0,0,0
10/7/2023 10:30:00 PM,-1,61.87667,1.703333,12.26922,-19.51133,0,0,0,0
10/7/2023 10:45:00 PM,-1,61.47,2.083333,12.29578,-19.657,0,0,0,0
10/7/2023 11:00:00 PM,-1,60.81667,1.703333,12.31167,-19.766,0,0,0,0
10/7/2023 11:15:00 PM,-1,59.49667,2.243333,12.341,-19.92967,0,0,0,0
10/7/2023 11:30:00 PM,-1,59.96333,1.576667,12.36711,-20.06167,0,0,0,0
10/7/2023 11:45:00 PM,-1,58.92,1.783333,12.37833,-20.14733,0,0,0,0
10/8/2023 12:00:00 AM,-0.5,55.68,1.786667,12.37278,-20.11367,0,0,0,0
10/8/2023 12:15:00 AM,-1,55.34667,1.403333,12.38322,-20.16567,0,0,0,0
10/8/2023 12:30:00 AM,-1,54.79333,1.73,12.33222,-19.88067,0,0,0,0
10/8/2023 12:45:00 AM,-0.5,56.18333,3.053333,12.32089,-19.82467,0,0,0,0
10/8/2023 1:00:00 AM,-0.5,57.34667,3.85,12.31644,-19.82533,0,0,0,0
10/8/2023 1:15:00 AM,-0.5,57.50333,4.43,12.331,-19.888,0,0,0,0
10/8/2023 1:30:00 AM,-0.5,56.61,3.68,12.34067,-19.94,0,0,0,0
10/8/2023 1:45:00 AM,-0.5,57.04667,3.536667,12.34556,-19.97533,0,0,0,0
10/8/2023 2:00:00 AM,-1,57.97,3.496667,12.34844,-19.992,0,0,0,0
10/8/2023 2:15:00 AM,-1,58.56667,3.493333,12.35144,-20.00533,0,0,0,0
10/8/2023 2:30:00 AM,-0.5,58.03,4.246666,12.34967,-20.01267,0,0,0,0
10/8/2023 2:45:00 AM,-0.5,55.63667,4.38,12.35678,-20.051,0,0,0,0
10/8/2023 3:00:00 AM,-1,56.16333,3.94,12.366,-20.085,0,0,0,0
10/8/2023 3:15:00 AM,-1,57.28,4.446667,12.36222,-20.07433,0,0,0,0
10/8/2023 3:30:00 AM,-1,56.77333,4.316667,12.367,-20.10033,0,0,0,0
10/8/2023 3:45:00 AM,-1,57.20333,4.503334,12.36922,-20.107,0,0,0,0
10/8/2023 4:00:00 AM,-1,56.57667,3.766667,12.364,-20.08867,0,0,0,0
10/8/2023 4:15:00 AM,-0.5,56.43333,3.553333,12.37211,-20.122,0,0,0,0
10/8/2023 4:30:00 AM,-1,56.28,3.78,12.36689,-20.10133,0,0,0,0
10/8/2023 4:45:00 AM,-1,54.76,2.036667,12.36344,-20.089,0,0,0,0
10/8/2023 5:00:00 AM,-1,53.34667,1.343333,12.34967,-20.00333,0,0,0,0
10/8/2023 5:15:00 AM,-1.5,52.26,1.38,12.34756,-19.99,0,0,0,0
10/8/2023 5:30:00 AM,-0.5,51.47667,1.433333,12.34556,-19.988,0,0,0,0
10/8/2023 5:45:00 AM,-1,51.19667,1.43,12.33833,-19.93533,0,0,0,0
10/8/2023 6:00:00 AM,-0.5,52.1,0.3633333,12.329,-19.9,0,0,0,0
10/8/2023 6:15:00 AM,0,51.94333,1.14,12.32033,-19.84567,0,0,0,0
10/8/2023 6:30:00 AM,0,51.56333,3.286667,12.30544,-19.76267,0,0,0,0
10/8/2023 6:45:00 AM,0,50.45667,2.233333,12.29311,-19.70833,0,0,0,0
10/8/2023 7:00:00 AM,2,50.28333,0.7433333,12.29744,-19.38133,0,0,0,0
10/8/2023 7:15:00 AM,7.5,49.41667,1.28,12.27678,30.43133,0,0,0,0
10/8/2023 7:30:00 AM,24,49.47333,1.2,12.26622,159.052,35.69667,35.06667,42.71667,37.39667
10/8/2023 7:45:00 AM,129,51.88334,1.1,12.306,916.4523,211.47,190.0333,262.52,252.42
10/8/2023 8:00:00 AM,245.5,52.19667,1.653333,12.34466,2026.139,472.6167,444.6333,566.8167,551.4333
10/8/2023 8:15:00 AM,373,53.20667,1.653333,12.319,3349.761,791.98,749.94,909.5533,897.51
10/8/2023 8:30:00 AM,496,55.34,1.116667,12.32333,4731.004,1145.883,1081.147,1264.997,1252.727
10/8/2023 8:45:00 AM,622.5,58.36666,1.303333,12.34,6108.292,1499.923,1412.77,1613.743,1606.9
10/8/2023 9:00:00 AM,728,58.43333,1.546667,12.355,7328.792,1838.18,1732.297,1884.667,1914.777
10/8/2023 9:15:00 AM,751,60.80667,0.9533333,12.34378,7891.606,1998.72,1943.88,1974.103,2036.85
10/8/2023 9:30:00 AM,766,61.35,1.526667,12.35956,8043.967,2042.08,1993.133,2008.673,2066.93
10/8/2023 9:45:00 AM,777,61.57,1.38,12.39733,8118.919,2064.107,2012.32,2030.04,2083.887
10/8/2023 10:00:00 AM,780,64.14,1.18,12.41178,8097.729,2059.49,2007.1,2026.63,2079.42
10/8/2023 10:15:00 AM,777,65.33334,1.14,12.40756,8040.459,2041.547,1993.013,2017.8,2066.82
10/8/2023 10:30:00 AM,772,66.95333,1.323333,12.40845,7968.923,2023.493,1976.39,2002.223,2047.483
10/8/2023 10:45:00 AM,764.5,68.38,1.27,12.40611,7886.86,2005.503,1957.737,1981.277,2027.113
10/8/2023 11:00:00 AM,754.5,69.92,2.013333,12.39256,7769.43,1972.827,1933.09,1953.093,1996.94
10/8/2023 11:15:00 AM,744.5,70.09333,2.313333,12.37778,7644.925,1940.467,1904.35,1916.667,1970.277
10/8/2023 11:30:00 AM,734.5,70.67667,2.423333,12.37345,7538.294,1915.59,1880.057,1893.03,1938.45
10/8/2023 11:45:00 AM,724,72.69666,1.97,12.35867,7420.825,1893.347,1845.103,1861.81,1910.763
10/8/2023 12:00:00 PM,716.5,73.93,2.156667,12.34433,7327.907,1862.763,1825.62,1843.91,1885.327
10/8/2023 12:15:00 PM,711,74.56,2.09,12.32844,7251.369,1846.623,1811.83,1821.897,1862.127
10/8/2023 12:30:00 PM,706.5,75.19666,1.883333,12.33011,7206.271,1835.337,1801.457,1811.693,1850.047
10/8/2023 12:45:00 PM,706,76.55,1.57,12.32044,7178.164,1828.86,1796.117,1804.397,1842.82
10/8/2023 1:00:00 PM,710,77.95667,2.39,12.31067,7204.208,1833.893,1800.267,1813.46,1854.257
10/8/2023 1:15:00 PM,716.5,78.08667,2.533333,12.28822,7238.751,1845.807,1811.26,1820.693,1860.26
10/8/2023 1:30:00 PM,725.5,79.12334,2.72,12.35111,7294.387,1863.09,1826.22,1833.197,1874.067
10/8/2023 1:45:00 PM,735,79.86667,2.59,12.34122,7374.461,1881.697,1845.653,1854.377,1896.33
10/8/2023 2:00:00 PM,747.5,81.09,2.646667,12.324,7473.763,1907.98,1871.507,1880.873,1920.737
10/8/2023 2:15:00 PM,759.5,82.03,3.126667,12.37167,7571.146,1933.35,1896.227,1906.047,1945.723
10/8/2023 2:30:00 PM,775.5,82.31667,4.056667,12.42233,7706.404,1967.49,1930.193,1941.75,1979.537
10/8/2023 2:45:00 PM,789,83.52333,3.18,12.41033,7811.385,1998.46,1957.457,1967.707,2003.87
10/8/2023 3:00:00 PM,800,85.00667,2.696667,12.39866,7902.408,2024.367,1977.473,1989.167,2028.457
10/8/2023 3:15:00 PM,810.5,85.79,2.246667,12.38311,7987.941,2044.417,2000.037,2013.5,2050.117
10/8/2023 3:30:00 PM,820.5,85.82667,2.11,12.39044,8064.468,2064.31,2017.06,2032.547,2070.353
10/8/2023 3:45:00 PM,824,85.75,2.09,12.399,8107.189,2079.103,2025.023,2042.913,2081.313
10/8/2023 4:00:00 PM,824,85.82,2.676667,12.39155,8113.408,2081.487,2021.427,2047.723,2083.843
10/8/2023 4:15:00 PM,815,86.55,1.526667,12.38322,8046.435,2069.973,1998.86,2034.237,2064.127
10/8/2023 4:30:00 PM,795.5,86.75667,1.706667,12.37467,7832.846,2014.89,1925.84,1989.15,2022.297
10/8/2023 4:45:00 PM,743.5,87.56333,1.22,12.33922,6845.618,1758.05,1650.853,1738.38,1804.557
10/8/2023 5:00:00 PM,621.5,87.4,1.523333,12.27967,5095.829,1389.627,1200.84,1279.77,1315.183
10/8/2023 5:15:00 PM,491.5,87.71,0.9066667,12.27811,3425.995,999.2233,776.0634,833.0833,867.7667
10/8/2023 5:30:00 PM,368,88.56667,1.1,12.28067,2203.684,673.8834,475.0533,546.0967,556.57
10/8/2023 5:45:00 PM,249,87.22,1.713333,12.245,1264.856,405.4033,264.46,319.3167,316.1833
10/8/2023 6:00:00 PM,102.5,83.29667,1.613333,12.24989,523.941,170.5133,119.4567,144.0267,132.3033
10/8/2023 6:15:00 PM,14,81.59,1.006667,12.26156,116.3867,23.79,24.05333,25.87667,20.91333
10/8/2023 6:30:00 PM,-2.5,80.97334,0.5466667,12.32189,-14.339,0,0,0,0
10/8/2023 6:45:00 PM,-4.5,78.15,0.4466667,12.30178,-20.38667,0,0,0,0
10/8/2023 7:00:00 PM,-4,73.61333,1.496667,12.30989,-19.69767,0,0,0,0
10/8/2023 7:15:00 PM,-2.5,70.71333,1.656667,12.32889,-19.79433,0,0,0,0
10/8/2023 7:30:00 PM,-2.5,67.81333,1.693333,12.35278,-19.90633,0,0,0,0
10/8/2023 7:45:00 PM,-1.5,65.70667,2.16,12.32256,-19.75433,0,0,0,0
10/8/2023 8:00:00 PM,-1.5,65.12,2.08,12.35178,-19.91867,0,0,0,0
10/8/2023 8:15:00 PM,-1.5,64.01,1.34,12.36044,-19.96933,0,0,0,0
10/8/2023 8:30:00 PM,-2,63.03333,1.33,12.29489,-19.61767,0,0,0,0
10/8/2023 8:45:00 PM,-1,62.58667,1.773333,12.33278,-19.82567,0,0,0,0
10/8/2023 9:00:00 PM,-0.5,61.62333,2.66,12.36467,-20.017,0,0,0,0
10/8/2023 9:15:00 PM,-1,60.77667,2.323333,12.30367,-19.678,0,0,0,0
10/8/2023 9:30:00 PM,-0.5,59.25,1.883333,12.31278,-19.721,0,0,0,0
10/8/2023 9:45:00 PM,-1,59.7,2.453333,12.35256,-19.95267,0,0,0,0
10/8/2023 10:00:00 PM,-1,58.28667,2.416667,12.34411,-19.92867,0,0,0,0
10/8/2023 10:15:00 PM,-1,58.74333,1.373333,12.36934,-20.062,0,0,0,0
10/8/2023 10:30:00 PM,-0.5,57.19,2.136667,12.35389,-19.98333,0,0,0,0
10/8/2023 10:45:00 PM,-1,54.56,2.026667,12.34689,-19.93167,0,0,0,0
10/8/2023 11:00:00 PM,-1,54.93,1.18,12.34178,-19.91433,0,0,0,0
10/8/2023 11:15:00 PM,-1,56.32667,1.576667,12.34044,-19.91133,0,0,0,0
10/8/2023 11:30:00 PM,-0.5,53.28,2.213333,12.35578,-19.99633,0,0,0,0
10/8/2023 11:45:00 PM,-0.5,53.87667,2.576667,12.30055,-19.73,0,0,0,0
10/9/2023 12:00:00 AM,-0.5,54.42333,2.86,12.292,-19.68733,0,0,0,0
10/9/2023 12:15:00 AM,-0.5,53.89,2.78,12.31655,-19.81033,0,0,0,0
10/9/2023 12:30:00 AM,-0.5,52.28,1.65,12.32978,-19.88633,0,0,0,0
10/9/2023 12:45:00 AM,-0.5,52.55333,2.756667,12.33656,-19.92433,0,0,0,0
10/9/2023 1:00:00 AM,0,53.94667,3.513333,12.34756,-19.996,0,0,0,0
10/9/2023 1:15:00 AM,-0.5,55.14,4.09,12.35756,-20.03833,0,0,0,0
10/9/2023 1:30:00 AM,0,55.08667,4.276667,12.36278,-20.06567,0,0,0,0
10/9/2023 1:45:00 AM,0.5,54.37,4.56,12.371,-20.125,0,0,0,0
10/9/2023 2:00:00 AM,0.5,53.60333,4.223333,12.36478,-20.09167,0,0,0,0
10/9/2023 2:15:00 AM,0.5,53.69333,4.58,12.32789,-19.87333,0,0,0,0
10/9/2023 2:30:00 AM,0.5,54.58667,5.03,12.32789,-19.87967,0,0,0,0
10/9/2023 2:45:00 AM,0.5,55.26,5.016667,12.32567,-19.87167,0,0,0,0
10/9/2023 3:00:00 AM,0.5,56.11333,4.983333,12.32033,-19.84167,0,0,0,0
10/9/2023 3:15:00 AM,0,56.17667,3.82,12.32522,-19.86133,0,0,0,0
10/9/2023 3:30:00 AM,0.5,56.31667,3.883333,12.316,-19.82867,0,0,0,0
10/9/2023 3:45:00 AM,0.5,56.97,4.293334,12.31211,-19.78867,0,0,0,0
10/9/2023 4:00:00 AM,0.5,56.85333,3.993333,12.28911,-19.68133,0,0,0,0
10/9/2023 4:15:00 AM,0.5,56.62333,3.076667,12.28,-19.639,0,0,0,0
10/9/2023 4:30:00 AM,0,55.46333,4.146667,12.271,-19.59633,0,0,0,0
10/9/2023 4:45:00 AM,0,54.73333,4.29,12.25422,-19.508,0,0,0,0
10/9/2023 5:00:00 AM,0,54.81,3.283333,12.25178,-19.53167,0,0,0,0
10/9/2023 5:15:00 AM,0,54.95,1.856667,12.24567,-19.49133,0,0,0,0
10/9/2023 5:30:00 AM,-0.5,55.52333,0.3166667,12.26778,-19.60567,0,0,0,0
10/9/2023 5:45:00 AM,0.5,55.61,0.81,12.24778,-19.496,0,0,0,0
10/9/2023 6:00:00 AM,0,56.07,1.023333,12.27,-19.614,0,0,0,0
10/9/2023 6:15:00 AM,0.5,54.31333,2.246667,12.27045,-19.61333,0,0,0,0
10/9/2023 6:30:00 AM,0.5,53.73667,2.81,12.287,-19.68467,0,0,0,0
10/9/2023 6:45:00 AM,0.5,54.22333,2.27,12.28,-19.633,0,0,0,0
10/9/2023 7:00:00 AM,2.5,54.72667,3.666667,12.26844,-15.4,0,0,0,0
10/9/2023 7:15:00 AM,3,55.03,2.77,12.27767,-22.545,0,0,0,0
10/9/2023 7:30:00 AM,12.5,55.27,2.06,12.24833,102.6623,21.33,20.78,23.27667,22.81
10/9/2023 7:45:00 AM,9.5,56.05333,1.886667,12.28222,51.88066,3.89,2.706667,4.423333,3.29
10/9/2023 8:00:00 AM,5.5,57.1,3.083333,12.27111,12.92967,0,0,0,0
10/9/2023 8:15:00 AM,15.5,55.96,3.54,12.24367,149.9327,39.67333,38.11333,40.41,38.44
10/9/2023 8:30:00 AM,13,55.68667,2.713333,12.29445,106.515,8.226666,3.486667,15.17,10.67333
10/9/2023 8:45:00 AM,20,56.51667,1.816667,12.27655,188.125,51.22333,50.36,51.70333,53.16333
10/9/2023 9:00:00 AM,24.5,55.92333,2.973333,12.30478,240.615,68.49,68.10667,69.29667,71.40334
10/9/2023 9:15:00 AM,62,56.29667,1.946667,12.31745,691.0963,177.3433,177.6133,176.9133,186.22
10/9/2023 9:30:00 AM,116.5,56.59667,3.536667,12.30078,1320.594,341.13,331.0267,330.1067,336.6
10/9/2023 9:45:00 AM,162,57.00667,4.14,12.31011,1810.228,494.45,456.8767,449.5067,440.36
10/9/2023 10:00:00 AM,73,57.58333,4.16,12.28345,761.7357,209.2233,197.71,194.2967,198.7333
10/9/2023 10:15:00 AM,85.5,57.97333,4.34,12.26189,960.3297,246.1967,244.2533,243.22,249.6633
10/9/2023 10:30:00 AM,106.5,58.29667,4.713333,12.26411,1214.307,301.5633,304.9633,307.53,317.6933
10/9/2023 10:45:00 AM,85.5,59.05333,5.226666,12.255,952.3563,242.3733,242.19,242.13,251.63
10/9/2023 11:00:00 AM,79.5,59.16333,4.813334,12.26011,887.7683,220.1733,222.9467,226.49,239.89
10/9/2023 11:15:00 AM,112,59.87,4.96,12.27267,1310.231,333.8433,328.47,327.7233,340.1467
10/9/2023 11:30:00 AM,83,60.15667,5.356667,12.25744,956.8973,239.8933,240.7167,243.32,255.5733
10/9/2023 11:45:00 AM,94,60.04667,5.793334,12.26633,1103.295,274.5967,277.38,280.5333,293.12
10/9/2023 12:00:00 PM,110,60.55667,6.046667,12.271,1299.437,324.58,326.6367,327.4333,340.8533
10/9/2023 12:15:00 PM,85.5,60.81667,5.37,12.269,1004.837,254.42,252.4867,254.6833,264.4933
10/9/2023 12:30:00 PM,96,60.24,4.98,12.27722,1178.514,299.7667,294.39,295.8233,304.2767
10/9/2023 12:45:00 PM,104.5,59.86666,6,12.28611,1278.808,320.6933,317.7367,321.33,335.1133
10/9/2023 1:00:00 PM,114,59.42,6.67,12.298,1377.068,356.47,345.04,343.2967,350.3033
10/9/2023 1:15:00 PM,48,58.58667,5.573333,12.27767,543.5793,143.0467,140.74,141.85,145.5933
10/9/2023 1:30:00 PM,94,57.74667,5.523334,12.32122,1125.324,273.9133,279.2333,287.49,304.3033
10/9/2023 1:45:00 PM,184,57.86666,5.306667,12.39433,2200.858,555.1133,548.76,554.2833,567.0067
10/9/2023 2:00:00 PM,130.5,58.41667,4.046667,12.38678,1528.542,392.3033,379.6833,382.09,390.9067
10/9/2023 2:15:00 PM,137.5,58.49333,4.136667,12.38489,1621.866,411.2233,403.3467,408.9533,418.6067
10/9/2023 2:30:00 PM,135,58.84,3.906667,12.32278,1582.66,410.3433,392.7767,394.04,400.27
10/9/2023 2:45:00 PM,163,58.95667,3.13,12.31233,1865.737,469.34,459.8,470.04,484.7233
10/9/2023 3:00:00 PM,155.5,59.48333,2.42,12.28667,1756.354,443.23,433.8,441.4267,454.55
10/9/2023 3:15:00 PM,105,59.85333,2.436667,12.28711,1156.891,285.6,282.7733,295.92,311.0633
10/9/2023 3:30:00 PM,138,59.96333,1.893333,12.32389,1504.27,363.4033,365.5267,385.4667,406.3167
10/9/2023 3:45:00 PM,126,60.25667,2.61,12.31278,1300.09,333.13,318.0867,325.74,336.19
10/9/2023 4:00:00 PM,170.5,59.94667,4.963333,12.33989,1814.664,454.6667,443.5767,455.3767,472.5367
10/9/2023 4:15:00 PM,157,59.23,6.026667,12.33778,1708.64,421.6033,422.9667,437.9367,451.9033
10/9/2023 4:30:00 PM,124,59.19667,5.543334,12.32156,1310.484,339.7467,324.2333,327.07,337.03
10/9/2023 4:45:00 PM,207,59.10667,5.06,12.344,1856.811,436.4167,443.4933,480.58,546.42
10/9/2023 5:00:00 PM,319,58.84667,5.38,12.35,3004.161,825.9867,746.2,736.34,747.98
10/9/2023 5:15:00 PM,436,59.27333,4.91,12.28422,3354.747,915.9133,751.72,819.6833,857.6133
10/9/2023 5:30:00 PM,384.5,60.12333,5.336667,12.27878,2693.555,771.03,598.55,678.4434,661.14
10/9/2023 5:45:00 PM,137.5,60.54,4.64,12.28411,1056.098,360.3967,259.22,238.9867,231.1067
10/9/2023 6:00:00 PM,37.5,59.73333,4.063334,12.26667,384.258,107.1367,102.65,102.1367,104.3667
10/9/2023 6:15:00 PM,13,59.00333,4.183333,12.24267,102.5057,8.473333,8.546667,8.783334,8.89
10/9/2023 6:30:00 PM,3,58.15667,3.226667,12.26356,-1.498,0,0,0,0
10/9/2023 6:45:00 PM,-1,57.5,2.25,12.21722,-20.47333,0,0,0,0
10/9/2023 7:00:00 PM,-0.5,58.10667,0.3266667,12.23834,-19.42133,0,0,0,0
10/9/2023 7:15:00 PM,-0.5,57.77667,1.13,12.28189,-19.63667,0,0,0,0
10/9/2023 7:30:00 PM,0,56.97667,1.323333,12.28444,-19.635,0,0,0,0
10/9/2023 7:45:00 PM,0.5,57.13,0.16,12.29289,-19.67133,0,0,0,0
10/9/2023 8:00:00 PM,0.5,57.46667,0.7166666,12.29033,-19.679,0,0,0,0
10/9/2023 8:15:00 PM,0.5,57.53667,1.146667,12.29767,-19.708,0,0,0,0
10/9/2023 8:30:00 PM,0,57.32,1.613333,12.317,-19.80833,0,0,0,0
10/9/2023 8:45:00 PM,-1,56.97667,0.6633334,12.35044,-19.991,0,0,0,0
10/9/2023 9:00:00 PM,-0.5,57.55333,0.7466667,12.291,-19.681,0,0,0,0
10/9/2023 9:15:00 PM,-1,56.14,1.143333,12.30667,-19.737,0,0,0,0
10/9/2023 9:30:00 PM,0,55.20333,2.116667,12.31744,-19.809,0,0,0,0
10/9/2023 9:45:00 PM,0,54.62333,2.15,12.27133,-19.58533,0,0,0,0
10/9/2023 10:00:00 PM,0,53.67333,1.296667,12.31267,-19.809,0,0,0,0
10/9/2023 10:15:00 PM,0.5,53.76667,2.043333,12.32366,-19.84167,0,0,0,0
10/9/2023 10:30:00 PM,1.5,54.21333,2.4,12.33978,-19.92,0,0,0,0
10/9/2023 10:45:00 PM,1.5,54.46333,1.853333,12.35955,-20.04433,0,0,0,0
10/9/2023 11:00:00 PM,0.5,54.79333,1.36,12.35834,-20.06233,0,0,0,0
10/9/2023 11:15:00 PM,0.5,54.91,1.103333,12.31411,-19.82867,0,0,0,0
10/9/2023 11:30:00 PM,0.5,54.69667,1.946667,12.34456,-19.97733,0,0,0,0
10/9/2023 11:45:00 PM,0.5,54.35667,1.93,12.35633,-20.051,0,0,0,0
10/10/2023 12:00:00 AM,0,53.97667,2.196667,12.32222,-19.86167,0,0,0,0
10/10/2023 12:15:00 AM,0.5,54.03,1.576667,12.30989,-19.803,0,0,0,0
10/10/2023 12:30:00 AM,0.5,55.32333,0.003333333,12.32089,-19.852,0,0,0,0
10/10/2023 12:45:00 AM,0.5,55.98333,0.6966667,12.32911,-19.88833,0,0,0,0
10/10/2023 1:00:00 AM,0.5,54.92333,1.8,12.33411,-19.927,0,0,0,0
10/10/2023 1:15:00 AM,0,54.45333,1.54,12.34378,-19.95067,0,0,0,0
10/10/2023 1:30:00 AM,0.5,54.46333,1.513333,12.344,-19.96833,0,0,0,0
10/10/2023 1:45:00 AM,0.5,54.86,1.35,12.34489,-19.98067,0,0,0,0
10/10/2023 2:00:00 AM,0.5,54.49333,4.173333,12.346,-19.98867,0,0,0,0
10/10/2023 2:15:00 AM,0.5,54.23333,2.916667,12.35344,-20.02933,0,0,0,0
10/10/2023 2:30:00 AM,0.5,54.60333,1.963333,12.36455,-20.08467,0,0,0,0
10/10/2023 2:45:00 AM,0.5,54.42667,1.68,12.36211,-20.06133,0,0,0,0
10/10/2023 3:00:00 AM,0.5,54.71667,0.9733334,12.30533,-19.77567,0,0,0,0
10/10/2023 3:15:00 AM,0.5,55.49,0.37,12.28089,-19.65733,0,0,0,0
10/10/2023 3:30:00 AM,0.5,54.5,1.586667,12.28356,-19.67633,0,0,0,0
10/10/2023 3:45:00 AM,0.5,54.28,1.05,12.28011,-19.64067,0,0,0,0
10/10/2023 4:00:00 AM,0.5,54.97667,0,12.27345,-19.627,0,0,0,0
10/10/2023 4:15:00 AM,0.5,55.99,0.5166667,12.26078,-19.56267,0,0,0,0
10/10/2023 4:30:00 AM,0.5,55.21,1.293333,12.25222,-19.51733,0,0,0,0
10/10/2023 4:45:00 AM,0.5,54.98,1.373333,12.23511,-19.43,0,0,0,0
10/10/2023 5:00:00 AM,0,55.03667,0.6166667,12.26578,-19.58067,0,0,0,0
10/10/2023 5:15:00 AM,0.5,54.66667,1.906667,12.24333,-19.46533,0,0,0,0
10/10/2023 5:30:00 AM,0.5,54.27667,1.723333,12.246,-19.46667,0,0,0,0
10/10/2023 5:45:00 AM,0.5,54.77667,1.806667,12.31178,-19.76,0,0,0,0
10/10/2023 6:00:00 AM,0.5,55.04,2.273333,12.28822,-19.647,0,0,0,0
10/10/2023 6:15:00 AM,0.5,55.15333,1.253333,12.26322,-19.524,0,0,0,0
10/10/2023 6:30:00 AM,0.5,54.72,1.076667,12.26156,-19.51333,0,0,0,0
10/10/2023 6:45:00 AM,0.5,55.64333,0.5366667,12.23678,-19.41233,0,0,0,0
10/10/2023 7:00:00 AM,1,55.56333,0.6366667,12.23034,-19.37933,0,0,0,0
10/10/2023 7:15:00 AM,1.5,55.37333,1.906667,12.24411,-19.45933,0,0,0,0
10/10/2023 7:30:00 AM,4,54.22,2.833333,12.281,-18.64333,0,0,0,0
10/10/2023 7:45:00 AM,8.5,54.55,1.293333,12.27622,32.355,0,0,0,0
10/10/2023 8:00:00 AM,8,55.49667,0.03666667,12.32944,29.054,1.38,1.076667,2.053333,2.73
10/10/2023 8:15:00 AM,18,55.80667,0.77,12.29711,160.183,32.87667,35.68333,40.82,43.20667
10/10/2023 8:30:00 AM,15.5,55.64667,1.266667,12.36378,126.715,9.75,13.85333,36.06667,36.79
10/10/2023 8:45:00 AM,18,55.09333,1.896667,12.35378,160.5597,34.88,34.77667,38.49667,40.02333
10/10/2023 9:00:00 AM,41,55.13,1.73,12.35211,426.5403,113.0533,112.4933,112.9833,116.6833
10/10/2023 9:15:00 AM,86.5,55.55333,2.18,12.36611,924.042,230.64,232.3033,231.3367,245.62
10/10/2023 9:30:00 AM,85,56.15,2.326667,12.30411,885.5474,240.92,221.17,233.3167,237.8133
10/10/2023 9:45:00 AM,62.5,56.33,2.486667,12.29589,662.0157,169.7267,170.2533,170.4033,177.9467
10/10/2023 10:00:00 AM,84.5,56.44667,1.87,12.32822,949.8187,244.5733,239.8333,237.6,245.77
10/10/2023 10:15:00 AM,77.5,57.08,0.8633333,12.30356,867.0483,223.7533,219.2633,221.7933,230.4067
10/10/2023 10:30:00 AM,131,57.17667,2.006667,12.33144,1539.797,385.3533,379.16,390.1233,379.6367
10/10/2023 10:45:00 AM,126,56.8,3.033333,12.33122,1443.5,371.3067,359.6533,359.57,368.79
10/10/2023 11:00:00 AM,149,56.48333,2.563333,12.34334,1746.887,432.9533,430.4867,440.7633,456.5
10/10/2023 11:15:00 AM,189,56.78667,2.413333,12.36878,2219.707,562.7333,548.8433,551.6567,557.3433
10/10/2023 11:30:00 AM,123,56.59,3.513333,12.35944,1464.167,370.1,364.43,366.8,376.7567
10/10/2023 11:45:00 AM,160.5,56.47,2.613333,12.38544,1914.358,474.42,469.28,482.08,497.3933
10/10/2023 12:00:00 PM,244,56.74,3.343333,12.38144,2913.141,710.1133,717.5833,714.4133,733.19
10/10/2023 12:15:00 PM,233,57.09333,4.58,12.31611,2781.701,708.4867,679.9067,674.6334,688.49
10/10/2023 12:30:00 PM,269.5,57.6,3.006667,12.32356,3213.902,810.18,856.5367,932.05,861.5833
10/10/2023 12:45:00 PM,554.5,57.96667,2.876667,12.33267,6174.73,1504.653,1592.65,1602.47,1637.163
10/10/2023 1:00:00 PM,525,59.57,2.616667,12.34733,5665.094,1407.567,1371.207,1409.507,1454.707
10/10/2023 1:15:00 PM,227.5,59.11666,3.72,12.261,2625.593,684.3033,682.2933,657.7,666.9633
10/10/2023 1:30:00 PM,294,58.93667,2.59,12.28555,3623.822,927.7534,870.1234,851.2067,867.3333
10/10/2023 1:45:00 PM,347.5,58.99333,2.913333,12.288,3854.718,995.8066,946.5933,995.01,1009.64
