Atkinson 2 Monthly
Start date:,10/1/2023 12:00:00 AM
End date:,10/31/2023 12:00:00 AM

Timestamp,POA Sensor,Weather station module temperature,Weather station ambient temperature,Max wind speed - Weather Station 1,Production meter L-N voltage,Production meter active power,"Schneider Inverter - 1, Active Power","Schneider Inverter - 2, Active Power","Schneider Inverter - 3, Active Power"
10/17/2023 3:15:00 AM,-0.1285552,35.85846,44.4378,0,13.54353,-4.898639,0,0,0
10/17/2023 3:30:00 AM,-0.1158066,35.76694,44.41586,0,13.53778,-4.894535,0,0,0
10/17/2023 3:45:00 AM,-0.1063901,35.75237,44.19949,0,13.53496,-4.894573,0,0,0
10/17/2023 4:00:00 AM,-0.02744607,35.74281,44.18246,0,13.51467,-4.879309,0,0,0
10/17/2023 4:15:00 AM,-0.127855,35.76847,44.18973,0,13.53056,-4.889507,0,0,0
10/17/2023 4:30:00 AM,-0.08223604,35.67806,44.03205,0,13.52858,-4.883044,0,0,0
10/17/2023 4:45:00 AM,-0.03628123,35.72688,44.18847,0,13.52997,-4.888317,0,0,0
10/17/2023 5:00:00 AM,-0.07865497,35.79256,44.14264,0,13.5073,-4.867932,0,0,0
10/17/2023 5:15:00 AM,-0.0550042,36.05956,44.28355,0,13.50628,-4.861383,0,0,0
10/17/2023 5:30:00 AM,-0.09311673,36.15215,44.47216,0,13.54172,-4.889409,0,0,0
10/17/2023 5:45:00 AM,-0.206042,36.18543,44.46017,0,13.54737,-4.897386,0,0,0
10/17/2023 6:00:00 AM,-0.1350252,35.93405,43.61373,0,13.50666,-4.860758,0,0,0
10/17/2023 6:15:00 AM,-0.1109102,35.55116,42.63097,0,13.52254,-4.878602,0,0,0
10/17/2023 6:30:00 AM,-0.1383593,35.44744,42.21093,0,13.50976,-4.874576,0,0,0
10/17/2023 6:45:00 AM,-0.1394048,35.17466,41.81855,0,13.51033,-4.881441,0,0,0
10/17/2023 7:00:00 AM,0.3258832,34.84369,41.37397,0,13.57649,-6.202661,-0.4294165,-0.4364029,-0.5587456
10/17/2023 7:15:00 AM,2.472348,35.16804,41.8653,0,13.59346,2.348153,2.481698,2.288412,2.037006
10/17/2023 7:30:00 AM,9.549883,35.27631,41.88206,0,13.60424,21.4027,9.060404,9.262103,7.637151
10/17/2023 7:45:00 AM,20.31213,36.50433,42.22995,0,13.5778,90.36599,40.99328,32.08712,22.39624
10/17/2023 8:00:00 AM,62.15681,39.57908,43.56282,0,13.58488,253.415,114.4481,69.92262,74.69466
10/17/2023 8:15:00 AM,149.8418,46.27993,46.17611,1,13.61385,400.8867,174.7119,108.1216,124.7111
10/17/2023 8:30:00 AM,259.7889,54.67892,48.16835,1,13.59409,553.621,231.3082,150.6551,179.3236
10/17/2023 8:45:00 AM,333.1114,61.05694,50.29686,1,13.6108,730.9584,288.8185,210.9554,239.7681
10/17/2023 9:00:00 AM,393.6256,65.42085,52.25337,1,13.62534,904.7317,342.7607,271.0416,300.8415
10/17/2023 9:15:00 AM,458.2684,70.28128,54.23009,1,13.63067,1078.993,393.843,338.2025,357.1283
10/17/2023 9:30:00 AM,528.0951,75.14635,55.93346,1,13.63761,1235.396,439.2324,396.0367,411.3855
10/17/2023 9:45:00 AM,601.8489,81.55249,58.03547,1,13.67885,1371.007,480.5383,443.4019,459.5481
10/17/2023 10:00:00 AM,663.3006,87.01244,59.71956,1,13.69251,1498.232,517.9884,493.3999,501.005
10/17/2023 10:15:00 AM,718.0259,91.99319,61.26246,2,13.66568,1618.361,552.5431,542.3032,539.8192
10/17/2023 10:30:00 AM,765.5682,95.17412,62.63105,2,13.65336,1721.189,584.4215,582.115,573.8112
10/17/2023 10:45:00 AM,807.8802,98.11457,63.60944,2,13.6119,1803.665,611.0582,611.665,602.2178
10/17/2023 11:00:00 AM,849.7021,98.94286,64.48959,3,13.56871,1895.814,640.8823,642.5545,636.7949
10/17/2023 11:15:00 AM,883.6885,100.1637,65.39573,3,13.5746,1960.419,662.8476,663.6921,660.5384
10/17/2023 11:30:00 AM,923.6099,103.5343,66.05989,2,13.55823,1985.873,668.0776,667.2186,677.9974
10/17/2023 11:45:00 AM,967.1778,106.0946,66.81838,3,13.57278,1991.637,667.9348,667.5751,683.7516
10/17/2023 12:00:00 PM,922.7318,108.0697,67.40607,3,13.58073,1915.188,616.0344,667.5978,652.2611
10/17/2023 12:15:00 PM,979.6003,108.7383,68.14073,3,13.64795,1958.846,667.5912,664.2938,650.3269
10/17/2023 12:30:00 PM,1058.583,110.7464,68.5707,4,13.64187,1966.208,644.6739,664.5489,683.2168
10/17/2023 12:45:00 PM,753.8472,104.518,68.95767,4,13.64009,1302.354,356.1601,481.4668,477.0117
10/17/2023 1:00:00 PM,1070.633,101.8428,69.13789,3,13.64487,1864.89,629.0938,631.6816,621.6475
10/17/2023 1:15:00 PM,671.8779,103.7145,69.90179,4,13.62303,1716.538,574.2781,501.6736,666.8217
10/17/2023 1:30:00 PM,952.3349,106.3498,69.71333,4,13.59135,1989.153,668.2452,667.4403,683.7186
10/17/2023 1:45:00 PM,988.0731,113.9911,70.74564,3,13.60934,1781.205,598.686,598.3109,611.8597
10/17/2023 2:00:00 PM,766.7443,103.7689,70.12819,4,13.62515,1489.961,463.0268,499.1998,549.967
10/17/2023 2:15:00 PM,848.1087,107.8299,71.02521,4,13.6179,1621.702,543.526,543.5884,555.9457
10/17/2023 2:30:00 PM,235.2034,96.03056,70.29175,3,13.66601,883.2143,309.9347,319.141,262.5785
10/17/2023 2:45:00 PM,405.6214,92.9304,69.29485,4,13.64588,1284.447,423.222,426.0365,450.7265
10/17/2023 3:00:00 PM,214.6424,95.24503,69.26957,4,13.65681,552.0386,176.8517,187.7609,193.8264
10/17/2023 3:15:00 PM,470.9861,93.91318,69.27686,3,13.63644,1560.247,528.8329,453.2492,604.0371
10/17/2023 3:30:00 PM,458.2323,106.6406,71.13087,3,13.63483,1277.256,436.5088,421.4569,434.9548
10/17/2023 3:45:00 PM,217.0293,99.59916,70.61163,5,13.63795,733.8569,290.8455,251.337,199.6441
10/17/2023 4:00:00 PM,94.4081,85.84402,68.95309,3,13.66185,307.0219,104.3161,103.9144,103.551
10/17/2023 4:15:00 PM,96.19656,82.39296,68.11176,3,13.64786,317.5715,107.8214,107.4967,107.0449
10/17/2023 4:30:00 PM,125.56,82.54445,67.97076,2,13.62021,451.9291,133.5016,145.9278,179.9597
10/17/2023 4:45:00 PM,145.2047,85.7373,68.32886,2,13.63283,478.1791,155.481,159.7293,168.4382
10/17/2023 5:00:00 PM,69.2735,83.40607,68.02969,2,13.61597,206.7154,71.53487,70.65682,69.06523
10/17/2023 5:15:00 PM,55.80544,73.90639,67.3485,1,13.59112,121.6385,42.39626,42.63727,41.17109
10/17/2023 5:30:00 PM,38.79694,65.81528,66.55563,0,13.58607,49.48751,17.88036,18.40974,17.70767
10/17/2023 5:45:00 PM,14.33466,62.94947,65.50048,0,13.56399,13.07342,5.867616,6.091908,5.823225
10/17/2023 6:00:00 PM,8.278515,60.75764,64.70471,0,13.55277,5.146379,3.33099,3.33918,3.182069
10/17/2023 6:15:00 PM,4.776321,59.60904,63.89015,0,13.5317,-3.358087,0.5089604,0.5794061,0.2790641
10/17/2023 6:30:00 PM,1.620482,58.47823,63.0658,0,13.51144,-10.12603,-1.774007,-1.651576,-1.884375
10/17/2023 6:45:00 PM,-0.04117217,57.36451,62.43397,0,13.52474,-6.184951,-0.4488556,-0.4293562,-0.4684058
10/17/2023 7:00:00 PM,0.1827784,56.75573,61.77482,0,13.53466,-4.8799,0,0,0
10/17/2023 7:15:00 PM,-0.09865756,56.23544,61.25681,0,13.56249,-4.903989,0,0,0
10/17/2023 7:30:00 PM,-0.2099672,55.8258,60.88729,0,13.57085,-4.912976,0,0,0
10/17/2023 7:45:00 PM,-0.08285027,55.56724,60.50617,0,13.58792,-4.922253,0,0,0
10/17/2023 8:00:00 PM,-0.07710127,55.62659,60.50785,0,13.58709,-4.92,0,0,0
10/17/2023 8:15:00 PM,-0.1072106,55.71388,60.5687,0,13.58918,-4.922213,0,0,0
10/17/2023 8:30:00 PM,-0.03648803,55.806,60.57845,0,13.58797,-4.921968,0,0,0
10/17/2023 8:45:00 PM,-0.1894601,55.74726,60.5404,0,13.59693,-4.924228,0,0,0
10/17/2023 9:00:00 PM,-0.1873779,55.36864,60.27777,0,13.61292,-4.94038,0,0,0
10/17/2023 9:15:00 PM,-0.1090912,54.82051,59.91251,0,13.62709,-4.953452,0,0,0
10/17/2023 9:30:00 PM,-0.001790441,54.44189,59.57549,0,13.63356,-4.968114,0,0,0
10/17/2023 9:45:00 PM,-0.1177332,54.21309,59.37746,0,13.61886,-4.948961,0,0,0
10/17/2023 10:00:00 PM,-0.09130596,54.13274,59.25865,0,13.55086,-4.882423,0,0,0
10/17/2023 10:15:00 PM,-0.12141,54.056,59.14487,0,13.53253,-4.86613,0,0,0
10/17/2023 10:30:00 PM,-0.1965236,54.00367,58.99066,0,13.53636,-4.870013,0,0,0
10/17/2023 10:45:00 PM,-0.1761306,53.79306,58.80761,0,13.56297,-4.895029,0,0,0
10/17/2023 11:00:00 PM,-0.1736763,53.632,58.66866,0,13.57219,-4.904556,0,0,0
10/17/2023 11:15:00 PM,-0.1541481,53.60181,58.61644,0,13.57004,-4.902007,0,0,0
10/17/2023 11:30:00 PM,-0.09405883,53.62518,58.49104,0,13.58752,-4.921287,0,0,0
10/17/2023 11:45:00 PM,-0.0527908,53.58733,58.49562,0,13.62836,-4.958446,0,0,0
10/18/2023 12:00:00 AM,-0.1730621,53.38344,58.38325,0,13.65225,-4.984545,0,0,0
10/18/2023 12:15:00 AM,-0.1830016,53.12911,58.1898,0,13.62726,-4.960213,0,0,0
10/18/2023 12:30:00 AM,-0.1525482,52.93094,58.10283,0,13.62828,-4.965237,0,0,0
10/18/2023 12:45:00 AM,-0.1760207,52.92838,57.9627,0,13.63296,-4.967653,0,0,0
10/18/2023 1:00:00 AM,-0.1376839,53.02972,57.81939,0,13.5885,-4.923799,0,0,0
10/18/2023 1:15:00 AM,0.02305393,52.96193,57.76213,0,13.54221,-4.881845,0,0,0
10/18/2023 1:30:00 AM,-0.1614762,52.59822,57.66586,0,13.54256,-4.882122,0,0,0
10/18/2023 1:45:00 AM,-0.0335305,52.13425,57.37672,0,13.56731,-4.905374,0,0,0
10/18/2023 2:00:00 AM,-0.02931817,51.52413,56.92413,0,13.56508,-4.900046,0,0,0
10/18/2023 2:15:00 AM,0.1181225,50.22029,56.17111,0,13.53851,-4.883901,0,0,0
10/18/2023 2:30:00 AM,0.003983,48.72063,55.16924,0,13.55464,-4.894156,0,0,0
10/18/2023 2:45:00 AM,-0.0781234,46.87339,53.95403,0,13.56138,-4.897747,0,0,0
10/18/2023 3:00:00 AM,-0.05458753,45.34823,53.0662,0,13.55177,-4.894477,0,0,0
10/18/2023 3:15:00 AM,-0.0814382,44.3742,52.46863,0,13.54561,-4.889659,0,0,0
10/18/2023 3:30:00 AM,-0.1210649,43.63517,51.73092,0,13.54923,-4.89657,0,0,0
10/18/2023 3:45:00 AM,-0.09380016,43.33615,51.29272,0,13.55566,-4.906555,0,0,0
10/18/2023 4:00:00 AM,-0.1277665,43.26216,50.93379,0,13.52536,-4.879922,0,0,0
10/18/2023 4:15:00 AM,-0.1525243,43.12812,50.5842,0,13.54682,-4.910607,0,0,0
10/18/2023 4:30:00 AM,-0.123071,42.96731,50.22801,0,13.53622,-4.902427,0,0,0
10/18/2023 4:45:00 AM,-0.1081166,42.76007,49.88457,0,13.51959,-4.891132,0,0,0
10/18/2023 5:00:00 AM,-0.0715577,42.68686,49.71783,0,13.52894,-4.901516,0,0,0
10/18/2023 5:15:00 AM,-0.1944602,42.59182,49.6245,0,13.5242,-4.894767,0,0,0
10/18/2023 5:30:00 AM,-0.1703285,42.43839,49.20634,0,13.52553,-4.893286,0,0,0
10/18/2023 5:45:00 AM,-0.1685635,41.92656,48.68882,0,13.56383,-4.9238,0,0,0
10/18/2023 6:00:00 AM,-0.1162411,41.46863,48.41379,0,13.53941,-4.908713,0,0,0
10/18/2023 6:15:00 AM,-0.1556775,41.53203,48.28941,0,13.52015,-4.893907,0,0,0
10/18/2023 6:30:00 AM,-0.1019867,41.31157,48.19382,0,13.51453,-4.885796,0,0,0
10/18/2023 6:45:00 AM,-0.1146524,41.30071,48.33002,0,13.51414,-4.885918,0,0,0
10/18/2023 7:00:00 AM,0.4724671,41.69692,48.39624,0,13.52412,-5.603462,-0.1806716,-0.2882152,-0.3882204
10/18/2023 7:15:00 AM,2.887633,42.14849,48.43423,0,13.52905,3.755154,3.037376,2.834269,2.562809
10/18/2023 7:30:00 AM,12.33242,42.68825,48.70266,0,13.52347,24.01478,10.03458,9.467115,9.110594
10/18/2023 7:45:00 AM,21.27103,44.04911,49.29613,0,13.54268,79.67835,31.03095,27.39131,26.37791
10/18/2023 8:00:00 AM,71.96146,47.28356,50.40162,0,13.61955,286.3851,121.2352,82.81234,87.76953
10/18/2023 8:15:00 AM,180.3706,54.48561,52.57986,0,13.62554,513.9726,210.3562,147.0457,163.0794
10/18/2023 8:30:00 AM,274.9322,63.03911,54.99906,1,13.641,600.8725,246.3673,167.5008,193.835
10/18/2023 8:45:00 AM,341.8186,67.20671,56.97805,2,13.66256,712.3422,282.2141,204.3973,233.2252
10/18/2023 9:00:00 AM,408.9789,70.86205,58.57427,1,13.6741,879.5789,334.3683,261.206,292.6918
10/18/2023 9:15:00 AM,484.4914,77.46387,60.33212,2,13.66791,1052.542,385.8646,328.6013,347.7791
10/18/2023 9:30:00 AM,548.997,82.38824,61.90483,2,13.68745,1214.053,433.8007,388.1536,402.9957
10/18/2023 9:45:00 AM,607.7982,86.65514,63.33471,1,13.69229,1348.848,475.6375,434.3918,450.8816
10/18/2023 10:00:00 AM,663.8603,91.86153,64.78053,2,13.65658,1474.368,513.0341,482.8005,492.0634
10/18/2023 10:15:00 AM,714.7283,95.35361,66.01973,1,13.62711,1595.419,547.054,533.0266,531.0748
10/18/2023 10:30:00 AM,763.339,99.52161,67.34965,1,13.63253,1699.719,578.7705,573.7435,565.1865
10/18/2023 10:45:00 AM,808.0508,103.4528,68.6505,2,13.61044,1781.489,604.1918,603.3287,594.2947
10/18/2023 11:00:00 AM,843.7542,105.9961,69.45469,1,13.58099,1854.559,627.4043,627.116,622.2941
10/18/2023 11:15:00 AM,867.5389,108.0616,70.27164,1,13.57536,1910.041,645.8858,646.3667,641.5735
10/18/2023 11:30:00 AM,896.2979,110.9246,70.94707,2,13.56881,1956.093,660.9452,663.2624,658.1111
10/18/2023 11:45:00 AM,935.5217,114.7805,72.03523,2,13.56411,1981.977,667.8497,667.6948,674.0086
10/18/2023 12:00:00 PM,960.3315,114.4298,71.68987,2,13.57317,1992.023,668.0298,667.4614,683.3828
10/18/2023 12:15:00 PM,982.6046,116.1599,72.01789,2,13.5708,1990.547,668.1426,667.2148,683.28
10/18/2023 12:30:00 PM,694.764,113.1834,72.6158,2,13.5954,1559.469,504.265,534.5834,538.4785
10/18/2023 12:45:00 PM,347.8093,92.37685,71.9639,2,13.64752,837.1078,232.3288,289.6238,323.1115
10/18/2023 1:00:00 PM,334.4615,84.22018,71.60089,2,13.63482,747.4192,255.4178,254.3422,247.1331
10/18/2023 1:15:00 PM,404.8779,89.94513,71.95389,2,13.63831,747.5,246.3338,265.6003,243.295
10/18/2023 1:30:00 PM,195.2263,80.28722,70.70941,2,13.69388,416.7237,140.7134,141.8934,139.1977
10/18/2023 1:45:00 PM,278.8335,77.68652,70.28683,1,13.67855,709.7784,235.0946,237.3913,245.7157
10/18/2023 2:00:00 PM,954.5417,99.33758,71.94856,1,13.58194,1944.215,661.7698,629.706,678.4468
10/18/2023 2:15:00 PM,753.2319,116.0599,74.72945,2,13.60688,1413.206,425.6672,518.0726,485.0659
10/18/2023 2:30:00 PM,672.7636,101.1786,74.06091,2,13.66634,1346.181,448.8145,450.5048,463.0697
10/18/2023 2:45:00 PM,927.7015,115.0328,75.68562,2,13.6241,1965.369,660.5908,662.3368,668.0147
10/18/2023 3:00:00 PM,904.2365,117.5967,76.05006,2,13.58171,1939.327,653.8674,654.6717,655.7966
10/18/2023 3:15:00 PM,818.8052,112.1786,75.45605,3,13.59323,1722.923,589.4299,598.2054,555.6484
10/18/2023 3:30:00 PM,821.004,109.679,74.89194,3,13.66257,1761.796,574.2943,592.0296,616.0464
10/18/2023 3:45:00 PM,307.6211,98.02027,73.58186,3,13.66902,632.9672,178.9574,211.2948,248.931
10/18/2023 4:00:00 PM,170.7606,80.74772,71.84978,3,13.69896,357.1502,118.727,122.9295,120.2984
10/18/2023 4:15:00 PM,370.3385,79.88048,70.91747,2,13.706,726.4377,242.1815,289.7061,202.1117
10/18/2023 4:30:00 PM,487.4712,92.04131,71.47844,1,13.70817,1097.086,363.0913,372.2154,370.4309
10/18/2023 4:45:00 PM,250.6173,89.45081,71.76854,1,13.69653,609.929,210.8509,193.2336,211.587
10/18/2023 5:00:00 PM,120.7288,79.37975,70.80901,2,13.68929,235.3836,63.30231,91.57027,84.46416
10/18/2023 5:15:00 PM,56.9503,68.73583,68.91457,0,13.62932,103.9402,36.09128,36.95646,35.72255
10/18/2023 5:30:00 PM,116.062,65.56692,67.17934,0,13.63234,262.1678,90.85682,85.7035,90.55808
10/18/2023 5:45:00 PM,135.5861,69.20844,66.38935,0,13.62426,202.0639,58.14722,71.74965,76.51665
10/18/2023 6:00:00 PM,83.94556,67.79672,65.6079,0,13.59627,66.50411,17.52257,27.49763,26.20781
10/18/2023 6:15:00 PM,25.59301,62.07353,63.93194,0,13.58728,14.97003,6.06643,7.455616,6.18125
10/18/2023 6:30:00 PM,4.186626,55.50665,61.95504,0,13.57263,-5.166975,-0.009615698,-0.07488389,-0.1677673
10/18/2023 6:45:00 PM,0.9169343,52.59538,60.09998,0,13.54749,-11.37922,-2.047702,-2.192698,-2.218623
10/18/2023 7:00:00 PM,-0.0887117,50.54732,58.66489,0,13.56574,-10.69278,-1.841493,-1.92649,-1.950869
10/18/2023 7:15:00 PM,-0.1543011,48.95195,57.29995,0,13.58308,-4.919923,-0.0009254919,-0.0009664212,-0.001047933
10/18/2023 7:30:00 PM,-0.1439282,47.8894,56.14374,0,13.576,-4.916072,0,0,0
10/18/2023 7:45:00 PM,-0.1282419,47.2338,55.07661,0,13.59985,-4.93468,0,0,0
10/18/2023 8:00:00 PM,-0.1428966,46.5826,54.39376,0,13.60429,-4.94,0,0,0
10/18/2023 8:15:00 PM,-0.06941957,46.19786,53.64849,0,13.61929,-4.954183,0,0,0
10/18/2023 8:30:00 PM,-0.1373968,46.03831,53.22363,0,13.62462,-4.957938,0,0,0
10/18/2023 8:45:00 PM,-0.08032453,45.6745,53.08931,0,13.64398,-4.975683,0,0,0
10/18/2023 9:00:00 PM,-0.1870143,45.26169,52.87069,0,13.6501,-4.981077,0,0,0
10/18/2023 9:15:00 PM,-0.0912783,45.07103,52.71137,0,13.65441,-4.990374,0,0,0
10/18/2023 9:30:00 PM,-0.196157,44.69642,52.33011,0,13.66306,-5.003217,0,0,0
10/18/2023 9:45:00 PM,-0.1192176,44.38745,52.08206,0,13.67563,-5.013604,0,0,0
10/18/2023 10:00:00 PM,-0.08282323,44.20645,51.91731,0,13.67706,-5.017427,0,0,0
10/18/2023 10:15:00 PM,-0.120918,44.07179,51.65729,0,13.64425,-4.989872,0,0,0
10/18/2023 10:30:00 PM,-0.1707925,43.82163,51.33344,0,13.63793,-4.988378,0,0,0
10/18/2023 10:45:00 PM,-0.1324546,43.49134,50.92429,0,13.62452,-4.978379,0,0,0
10/18/2023 11:00:00 PM,2.111893,42.58612,50.72401,0,13.64288,-5.000949,0,0,0
10/18/2023 11:15:00 PM,-0.1332012,42.86295,50.33641,0,13.65838,-5.014205,0,0,0
10/18/2023 11:30:00 PM,-0.1236543,42.76658,50.04443,0,13.66798,-5.023076,0,0,0
10/18/2023 11:45:00 PM,-0.1463219,42.5998,49.94572,0,13.65211,-5.015188,0,0,0
10/19/2023 12:00:00 AM,-0.1820898,42.27549,49.74672,0,13.64718,-5.00692,0,0,0
10/19/2023 12:15:00 AM,-0.1350894,42.13989,49.50177,0,13.6473,-5.011392,0,0,0
10/19/2023 12:30:00 AM,-0.1629744,41.98667,49.4337,0,13.65664,-5.02145,0,0,0
10/19/2023 12:45:00 AM,-0.1093517,41.80901,49.26131,0,13.58135,-4.955693,0,0,0
10/19/2023 1:00:00 AM,-0.04752177,41.74589,49.28452,0,13.57807,-4.954507,0,0,0
10/19/2023 1:15:00 AM,-0.1557946,41.7673,49.12034,0,13.57504,-4.95,0,0,0
10/19/2023 1:30:00 AM,-0.0954462,41.59317,49.03932,0,13.57066,-4.947958,0,0,0
10/19/2023 1:45:00 AM,-0.132613,41.26489,48.85442,0,13.58307,-4.958917,0,0,0
10/19/2023 2:00:00 AM,-0.0950842,41.12064,48.77551,0,13.58928,-4.96597,0,0,0
10/19/2023 2:15:00 AM,-0.0436305,41.09914,48.73078,0,13.58404,-4.962373,0,0,0
10/19/2023 2:30:00 AM,-0.06222817,41.05193,48.52895,0,13.59826,-4.976689,0,0,0
10/19/2023 2:45:00 AM,-0.1518428,41.01306,48.46677,0,13.59301,-4.970206,0,0,0
10/19/2023 3:00:00 AM,-0.0850289,40.86562,48.34579,0,13.57141,-4.946057,0,0,0
10/19/2023 3:15:00 AM,-0.1422137,40.70048,48.08586,0,13.57398,-4.950311,0,0,0
10/19/2023 3:30:00 AM,-0.1350411,40.61503,47.90161,0,13.57392,-4.949399,0,0,0
10/19/2023 3:45:00 AM,-0.1001094,40.47229,47.76874,0,13.57369,-4.947609,0,0,0
10/19/2023 4:00:00 AM,-0.02177267,40.13409,47.65893,0,13.5676,-4.944365,0,0,0
10/19/2023 4:15:00 AM,-0.1496799,39.83425,47.43348,0,13.56765,-4.952686,0,0,0
10/19/2023 4:30:00 AM,-0.1112878,39.69178,47.29693,0,13.5383,-4.923816,0,0,0
10/19/2023 4:45:00 AM,-0.1250642,39.53582,47.10225,0,13.5469,-4.932539,0,0,0
10/19/2023 5:00:00 AM,-0.1465509,39.48635,46.98797,0,13.52095,-4.913383,0,0,0
10/19/2023 5:15:00 AM,-0.1383862,39.41243,46.77755,0,13.53118,-4.91535,0,0,0
10/19/2023 5:30:00 AM,-0.1295786,39.40005,46.69284,0,13.51938,-4.904446,0,0,0
10/19/2023 5:45:00 AM,-0.1748847,39.17731,46.64052,0,13.54572,-4.924427,0,0,0
10/19/2023 6:00:00 AM,-0.1427104,38.90766,46.21942,0,13.5249,-4.910439,0,0,0
10/19/2023 6:15:00 AM,-0.105293,38.83136,46.28863,0,13.51139,-4.896076,0,0,0
10/19/2023 6:30:00 AM,-0.1144773,38.773,46.2665,0,13.55368,-4.936329,0,0,0
10/19/2023 6:45:00 AM,-0.1128148,38.65671,46.11753,0,13.57248,-4.952662,0,0,0
10/19/2023 7:00:00 AM,0.2835516,38.74744,46.15664,0,13.5528,-6.603734,-0.5006388,-0.5556055,-0.6853971
10/19/2023 7:15:00 AM,2.342296,38.86011,46.17992,0,13.5489,-0.4584283,1.508317,1.579394,1.169567
10/19/2023 7:30:00 AM,6.263229,38.99157,46.25054,0,13.57132,12.88443,6.094217,5.882061,5.608899
10/19/2023 7:45:00 AM,16.6499,40.30243,46.46369,0,13.58178,38.17718,14.64477,14.26141,14.08369
10/19/2023 8:00:00 AM,43.22627,43.44431,47.3881,0,13.6028,113.4004,40.0169,39.4047,39.00709
10/19/2023 8:15:00 AM,70.83988,47.53632,48.80382,0,13.62582,184.2357,63.94281,62.68504,62.78209
10/19/2023 8:30:00 AM,94.9178,51.26365,50.76088,0,13.62108,244.4267,84.33923,82.7599,82.86769
10/19/2023 8:45:00 AM,109.4321,54.26989,52.6958,0,13.63701,267.0048,91.76474,90.31882,90.37296
10/19/2023 9:00:00 AM,126.5023,56.94134,54.78294,0,13.64019,311.6681,106.8697,105.5944,104.9519
10/19/2023 9:15:00 AM,224.1693,62.89544,56.83095,0,13.61056,528.6431,182.1009,175.5874,177.3047
10/19/2023 9:30:00 AM,234.014,66.46238,59.04448,0,13.63422,578.2094,197.3857,191.6482,195.8566
10/19/2023 9:45:00 AM,210.1443,67.87309,60.91416,0,13.63968,512.3643,172.1381,171.6845,174.4454
10/19/2023 10:00:00 AM,210.4715,68.94662,61.75648,0,13.64163,504.4627,171.1172,169.4618,169.8437
10/19/2023 10:15:00 AM,257.436,71.25192,62.95005,0,13.60417,617.5598,208.7222,207.6395,207.6552
10/19/2023 10:30:00 AM,279.9943,74.19604,64.45634,0,13.62467,666.929,225.8437,224.9432,223.1352
10/19/2023 10:45:00 AM,287.7676,76.89823,65.92293,0,13.62351,671.6709,226.9771,226.0325,225.3037
10/19/2023 11:00:00 AM,299.1734,79.88918,67.36486,0,13.56413,679.4144,229.4449,228.2029,228.6631
10/19/2023 11:15:00 AM,255.6748,79.80029,68.66386,0,13.60792,587.6833,198.4325,198.2296,197.1746
10/19/2023 11:30:00 AM,442.6165,85.03019,69.94469,0,13.61764,1041.092,353.485,351.6716,345.8126
10/19/2023 11:45:00 AM,441.0931,92.43593,71.59059,2,13.59253,966.1267,330.8807,325.6901,318.6689
10/19/2023 12:00:00 PM,261.0681,87.14961,71.86971,0,13.57829,580.2609,195.6479,195.644,194.5673
10/19/2023 12:15:00 PM,225.4407,80.53406,71.20547,0,13.60164,521.8997,176.7075,175.4702,174.9318
10/19/2023 12:30:00 PM,224.0707,79.29582,71.10445,0,13.62473,516.3173,174.5041,173.9022,172.8078
10/19/2023 12:45:00 PM,236.7874,78.80462,70.82019,1,13.63238,541.7625,182.9861,182.8984,181.2282
10/19/2023 1:00:00 PM,229.6478,78.00024,70.11365,3,13.62278,508.7541,172.1711,171.8525,170.0028
10/19/2023 1:15:00 PM,223.9101,76.42571,69.47857,4,13.60907,555.5616,188.0439,187.3438,185.6777
10/19/2023 1:30:00 PM,146.5947,75.93463,69.44868,2,13.61396,515.4529,173.9054,173.7367,173.0685
10/19/2023 1:45:00 PM,109.3119,72.46705,67.98386,2,13.60779,388.3961,131.9344,130.8003,130.3548
10/19/2023 2:00:00 PM,123.6367,68.11738,66.59982,1,13.59334,345.0942,116.6598,116.5266,116.5832
10/19/2023 2:15:00 PM,128.2583,65.4773,65.6387,2,13.54803,310.0891,105.5436,104.9698,104.2309
10/19/2023 2:30:00 PM,154.4771,65.91243,65.4679,1,13.55263,381.5417,129.7543,128.427,128.2948
10/19/2023 2:45:00 PM,181.2113,67.32159,65.50209,0,13.5996,446.078,150.9336,150.5604,149.6861
10/19/2023 3:00:00 PM,250.7122,69.35992,65.70728,0,13.60483,626.1722,210.604,211.8919,209.9069
10/19/2023 3:15:00 PM,261.9716,73.40507,66.37418,1,13.61326,645.2516,217.4154,217.5419,217.2639
10/19/2023 3:30:00 PM,459.6767,80.49426,67.28474,1,13.57814,954.4811,316.934,322.6817,325.0279
10/19/2023 3:45:00 PM,228.8232,78.78205,67.38799,1,13.57134,495.6061,165.9208,167.7176,167.1808
10/19/2023 4:00:00 PM,108.6814,72.4414,67.11893,0,13.54344,235.5932,80.47689,79.89671,79.9107
10/19/2023 4:15:00 PM,124.0066,69.65042,66.59929,0,13.55318,297.6311,101.962,100.6791,99.98626
10/19/2023 4:30:00 PM,171.458,71.80927,66.6948,0,13.54973,375.2142,125.7293,125.3599,128.2991
10/19/2023 4:45:00 PM,113.296,70.11608,66.12994,2,13.5518,252.8176,86.12374,86.13784,85.28707
10/19/2023 5:00:00 PM,114.3125,68.40984,65.79803,1,13.55239,251.3367,85.67598,85.45306,84.88016
10/19/2023 5:15:00 PM,128.8954,68.62756,65.66924,1,13.55104,286.0858,98.59824,90.32362,101.6148
