Anderson Monthly
Start date:,10/1/2023 12:00:00 AM
End date:,10/31/2023 12:00:00 AM

Timestamp,POA Sensor,Weather station module temperature,Weather station ambient temperature,Max wind speed - WS (Amb/Mod Temp),Production meter L-N voltage,Production meter active power,"CPS SCH 125 | INV-01, AC Power Output","CPS SCH 125 | INV-02, AC Power Output","CPS SCH 125 | INV-03, AC Power Output","CPS SCH 125 | INV-04, AC Power Output","CPS SCH 125 | INV-05, AC Power Output","CPS SCH 125 | INV-06, AC Power Output","CPS SCH 125 | INV-07, AC Power Output","CPS SCH 125 | INV-08, AC Power Output","CPS SCH 125 | INV-09, AC Power Output","CPS SCH 125 | INV-10, AC Power Output","CPS SCH 125 | INV-11, AC Power Output","CPS SCH 125 | INV-12, AC Power Output","CPS SCH 125 | INV-13, AC Power Output","CPS SCH 125 | INV-14, AC Power Output","CPS SCH 125 | INV-15, AC Power Output","CPS SCH 125 | INV-16, AC Power Output"
10/18/2023 3:00:00 AM,-1.92533,38.54765,46.1575,0,7.362667,-3.11,0,,,,,,,,,,,,,,,
10/18/2023 3:15:00 AM,-1.941,38.3069,45.7599,0,7.354223,-3.102,0,,,,,,,,,,,,,,,
10/18/2023 3:30:00 AM,-2.10267,38.54855,45.528,0,7.348777,-3.09167,0,,,,,,,,,,,,,,,
10/18/2023 3:45:00 AM,-2.439,37.8125,45.2126,0,7.357333,-3.09933,0,,,,,,,,,,,,,,,
10/18/2023 4:00:00 AM,-1.56367,37.2861,44.8653,0,7.341223,-3.08133,0,,,,,,,,,,,,,,,
10/18/2023 4:15:00 AM,-1.62367,37.10475,44.6459,0,7.332887,-3.073,0,,,,,,,,,,,,,,,
10/18/2023 4:30:00 AM,-1.84,37.03245,44.471,0,7.339667,-3.08533,0,,,,,,,,,,,,,,,
10/18/2023 4:45:00 AM,-1.48033,37.0105,44.2243,0,7.323443,-3.06267,0,,,,,,,,,,,,,,,
10/18/2023 5:00:00 AM,-1.77867,37.30075,44.1397,0,7.322777,-3.06367,0,,,,,,,,,,,,,,,
10/18/2023 5:15:00 AM,-1.559,37.83355,44.1854,0,7.35522,-3.10467,0,,,,,,,,,,,,,,,
10/18/2023 5:30:00 AM,-2.197,37.77955,44.1751,0,7.331667,-3.07467,0,,,,,,,,,,,,,,,
10/18/2023 5:45:00 AM,-2.189,36.96565,43.9489,0,7.328553,-3.06667,0,,,,,,,,,,,,,,,
10/18/2023 6:00:00 AM,-1.78667,36.84025,43.6792,0,7.33978,-3.081,0,,,,,,,,,,,,,,,
10/18/2023 6:15:00 AM,-1.554,37.2705,43.7867,0,7.340113,-3.08433,0,,,,,,,,,,,,,,,
10/18/2023 6:30:00 AM,-1.788,37.44085,43.7752,0,7.345443,-3.101,0,,,,,,,,,,,,,,,
10/18/2023 6:45:00 AM,-1.63667,37.59645,43.7935,0,7.344887,-3.09833,0,,,,,,,,,,,,,,,
10/18/2023 7:00:00 AM,-1.986,37.8281,43.8689,0,7.348777,-3.10033,0,,,,,,,,,,,,,,,
10/18/2023 7:15:00 AM,-1.53033,37.3831,43.6598,0,7.351443,-3.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/18/2023 7:30:00 AM,2.10767,37.634,43.4268,0,7.368553,-0.37,0.02,0.273333,0.0133333,0.0466667,0.423333,0.02,0.02,0.02,0.44,0.406667,0.506667,0.0533333,0.446667,0.06,0.02,0
10/18/2023 7:45:00 AM,11.09,37.34375,43.4713,0,7.36422,23.6577,1.58667,1.78,1.53333,1.73333,1.77333,1.47333,1.49667,1.66,1.82,1.74,1.89,1.55667,1.92667,1.65667,1.60333,1.64667
10/18/2023 8:00:00 AM,24.0737,38.74355,43.7661,0,7.364333,77.9563,6.14,4.52,3.73667,3.48,3.24667,3.08667,3.17,3.39,3.79,5.07333,6.21667,6.04667,7.07333,6.78667,7,5.82667
10/18/2023 8:15:00 AM,114.172,42.5989,44.9875,0,7.376667,264.319,19.18,21.45,19.76,15.8933,8.03667,5.17667,4.92667,8.63,15.5333,21.84,23.68,19.6167,21.0833,19.4133,19.7867,16.3467
10/18/2023 8:30:00 AM,212.138,48.9316,47.0876,0,7.374553,543.386,33.9533,39.6967,39.0033,38.81,34.23,19.1933,14.1167,28.23,37.1733,40.8267,40.7067,33.92,36.7,34.4333,35.4233,29.96
10/18/2023 8:45:00 AM,315.809,56.41875,49.8046,0,7.392,863.085,50.36,58.96,57.7533,57.0667,56.69,50.8967,44.8633,49.4567,57.2433,60.2033,60.29,51.2867,54.73,52.6567,53.3433,45.1367
10/18/2023 9:00:00 AM,422.163,64.40215,52.7445,0,7.391553,1172.46,66.89,77.7133,77.0933,76.27,75.5567,76.8967,74.5867,67.51,76.2733,78.7967,78.9967,70.14,73.2233,71.4067,70.9067,61.2033
10/18/2023 9:15:00 AM,549.507,73.06395,55.1656,0,7.379777,1447.67,82.43,95.22,95.17,93.7067,92.82,93.8933,94.58,82.9967,93.9167,96.5167,96.2,87.68,93.0667,90.52,88.35,77.4667
10/18/2023 9:30:00 AM,652.071,80.3342,57.3399,0,7.38989,1710.83,97.5133,112.153,111.767,110.4,109.3,109.467,111.04,97.2133,111.013,113.03,113.07,104.547,111.873,110.2,107.667,93.76
10/18/2023 9:45:00 AM,736.213,87.6767,59.6822,0,7.397777,1881.4,107.883,123.03,122.687,120.963,120.117,119.96,122.187,106.43,121.623,122.727,122.81,114.21,122.243,121.45,122.197,115.25
10/18/2023 10:00:00 AM,755.941,95.46875,62.0576,1,7.397777,1908.34,111.123,124.303,124.1,122.3,121.487,121.163,123.457,109.467,122.9,123.927,124.127,115.33,123.567,122.88,123.94,121.563
10/18/2023 10:15:00 AM,767.767,99.8268,63.6778,0,7.384777,1923.42,113.817,125.127,125.013,123.15,122.297,121.763,124.013,112.01,123.6,124.707,124.94,116.07,124.513,123.91,124.947,122.637
10/18/2023 10:30:00 AM,767.351,102.426,65.2603,0,7.390557,1919.71,115.467,124.753,124.623,122.737,121.947,121.243,123.343,113.163,123.05,124.213,124.433,115.653,124.103,123.48,124.533,122.19
10/18/2023 10:45:00 AM,766.494,102.85,66.6691,1,7.4,1913.08,116.747,124.3,124.143,122.237,121.377,120.53,122.453,114.05,122.227,123.587,123.817,115.087,123.527,122.9,123.98,121.627
10/18/2023 11:00:00 AM,762.407,102.611,67.3958,0,7.402,1904.38,117.953,123.81,123.537,121.563,120.573,119.747,121.323,114.567,121.15,122.547,122.91,114.417,122.913,122.217,123.21,120.733
10/18/2023 11:15:00 AM,758.081,103.1615,68.4686,1,7.400887,1901.57,119.063,123.433,123.023,121.02,119.95,119.027,121.047,115.83,121.02,122.507,122.767,114.253,122.717,122.033,122.933,120.193
10/18/2023 11:30:00 AM,751.424,105.223,69.3884,0,7.395447,1884.82,119.037,122.233,122.057,120.187,119.057,117.89,119.56,115.817,119.67,121.08,121.413,113.023,121.38,120.767,121.64,118.903
10/18/2023 11:45:00 AM,748.261,106.258,69.4398,1,7.386443,1876.07,119.54,121.453,121.193,119.317,118.167,117.013,118.733,116.223,118.95,120.523,120.9,112.627,121.01,120.24,121.02,117.84
10/18/2023 12:00:00 PM,747.104,105.221,71.0303,2,7.386223,1873.55,120.467,121.173,120.853,118.84,117.61,116.367,118.267,116.727,118.563,120.25,120.773,112.507,120.91,120.093,120.697,117.453
10/18/2023 12:15:00 PM,649.996,101.992,70.4145,2,7.384667,1714.2,103.467,109.26,104.667,103.203,109.497,113.253,107.93,106.67,105.993,104.153,103.663,94.4733,111.523,106.267,106.44,102.913
10/18/2023 12:30:00 PM,544.752,100.884,70.8635,1,7.37111,1314.08,85.32,88.97,91.8333,92.6833,90.2267,91.8033,91.4433,93.0633,92.9867,94.1333,92.3267,87.8633,85.2333,86.4533,86.42,88.54
10/18/2023 12:45:00 PM,314.082,88.97765,70.4179,1,7.345,812.395,61.5,58.2833,60.05,63.0767,65.1733,66.8033,55.1333,54.6933,52.2667,53.0767,49.0733,43.6267,44.5567,48.9367,42.2033,39.33
10/18/2023 1:00:00 PM,551.931,88.44845,70.6167,1,7.363667,1212.62,79.7833,81.1633,81.61,79.0167,79.44,87.8167,79.3367,76.7767,80.0633,79.92,79.9833,74.9533,77.32,79.9733,75.3067,69.69
10/18/2023 1:15:00 PM,492.428,93.7494,71.3833,1,7.36222,1216.09,73.6367,81.3767,76.17,76.3167,76.5667,68.7233,79.0033,77.22,73.55,71.4,74.8333,73.9867,86.9533,91.2833,94.2567,95.2567
10/18/2023 1:30:00 PM,688.189,100.894,72.7442,2,7.373333,1630.05,97.2467,100.107,96.8167,95.9133,97.1867,100.477,97.0333,107.5,101.723,108.22,111.12,111.07,113.713,110.593,107.217,104.337
10/18/2023 1:45:00 PM,567.325,101.135,73.1349,2,7.36711,1415.31,84.1333,82.1333,87.0833,87.81,85.0267,80.5133,82.32,78.4033,81.54,85.8767,87.7667,90.4433,95.1967,87.04,94.8833,96.7633
10/18/2023 2:00:00 PM,787.424,104.4475,74.1678,1,7.388003,1769.52,108.903,115.753,115.22,116.19,117.723,115.923,119.423,117.747,114.413,114.943,109.64,111.323,103.813,102.84,97.77,108.993
10/18/2023 2:15:00 PM,596.125,103.8285,74.1987,1,7.375443,1425.74,82.8967,86.0667,88.08,84.2933,87.87,84.6933,89.6167,86.9667,89.46,89.6867,90.7167,92.26,92.5033,94.25,95.75,98.3467
10/18/2023 2:30:00 PM,614.464,105.8235,74.8945,2,7.382553,1535.5,94.2933,97.75,104.74,107.547,108.31,102.457,103.767,96.1233,93.08,95.6367,99.7833,92.0067,86.3,83.6,80.4933,78.52
10/18/2023 2:45:00 PM,857.179,108.3485,75.7274,2,7.38222,1968.98,124.153,125.647,125.34,125.033,125.253,125.267,125.497,125.127,125.37,124.85,125.303,124.937,125.233,125.057,124.977,125.35
10/18/2023 3:00:00 PM,376.542,102.967,75.4955,1,7.35289,1092.69,61.8767,62.59,67.8867,73.01,75.4733,65.2733,66.99,67.22,67.5833,65.74,70.2633,73.3867,73.2433,66.5067,74.0533,76.85
10/18/2023 3:15:00 PM,693.092,100.1821,74.2524,1,7.388557,1642,109.933,108.807,115.36,114.027,113.833,116.01,101.503,96.8433,96.24,94.1033,95.7233,92.8667,91.6233,90.8633,90.3867,92.4167
10/18/2023 3:30:00 PM,829.225,110.314,76.2039,1,7.39178,1962.03,123.917,125.52,124.883,124.413,124.533,125.037,125.487,121.11,125.38,124.837,125.287,122.87,125.28,125.043,124.99,125.37
10/18/2023 3:45:00 PM,820.285,113.728,76.5261,2,7.387777,1951.85,122.247,125.533,124.443,124.423,123.417,124.63,125.453,118.49,125.32,124.86,125.293,121.94,125.27,125.093,124.297,123.763
10/18/2023 4:00:00 PM,782.596,113.489,77.1911,1,7.373443,1908.53,115.557,125.207,125.127,125.027,124.993,124.32,124.867,111.343,121.717,123.287,123.827,118.857,124.09,121.647,122.457,122.54
10/18/2023 4:15:00 PM,659.324,109.5165,76.6952,1,7.369336,1683.75,89.03,109.04,111.377,115.45,113.38,109.787,106.6,92.69,103.033,104.607,109.007,99.43,106.01,101.14,102.38,100.5
10/18/2023 4:30:00 PM,637.003,107.5465,75.8383,1,7.378333,1454.1,90.22,98.0733,92.2167,100.99,102.8,105.84,91.4933,79.9233,90.5767,92.1667,93.87,84.1533,91.9567,93.3133,91.4733,87.2367
10/18/2023 4:45:00 PM,713.08,105.0525,75.628,1,7.392223,1664.19,97.37,113.85,111.03,111.423,110.867,92.6567,92.0733,78.1733,96.46,104.81,109.303,100.917,110.563,105.853,107.71,97.81
10/18/2023 5:00:00 PM,666.207,103.9105,74.8099,1,7.38789,1483.51,84.6167,99.31,105.06,103.857,100.517,86.3267,85.3267,73.9667,90,98.8067,101.873,98.9,104.76,104.583,91.2067,80.1767
10/18/2023 5:15:00 PM,525.901,98.42225,74.2718,1,7.372223,1096.37,52.8633,72.41,75.7467,81.6333,78.2633,67.1833,66.3533,56.9833,70.5433,76.9933,79.6167,78.3967,82.84,77.9267,55.86,43.78
10/18/2023 5:30:00 PM,409.794,90.9424,73.2195,1,7.364887,748.334,21.4467,46.95,43.9533,59.73,59.0733,50.3433,49.3833,43.2,54.06,58.4633,60.0933,60.39,60.86,47.1367,27.7533,21.8667
10/18/2023 5:45:00 PM,208.169,84.0567,72.0518,0,7.346,429.418,6.63667,19.6633,22.68,28.5633,36.8433,32.7733,31.9667,29.4367,37.2567,40.6167,41.1567,39.2833,31.7933,18.5733,14.9333,10.2933
10/18/2023 6:00:00 PM,43.5787,71.6385,70.3139,0,7.340887,181.825,4.75667,5.28333,6.63333,10.2833,13.3267,10.9033,16.39,15.9,19.9533,20.4033,19.8733,16.7033,9.58667,7.41333,6.89333,5.75667
10/18/2023 6:15:00 PM,23.314,63.4308,68.64,0,7.33411,60.7147,3.32,3.46667,3.43,3.73333,3.78,3.61667,4.44333,4.82333,5.21333,5.55667,5.22,4.2,4.06,4.04333,4.07333,3.42
10/18/2023 6:30:00 PM,8.25633,58.2407,66.3709,0,7.328997,25.978,1.86,1.89,1.74333,1.99,1.96333,1.91,1.98667,2.02,2.1,1.99333,2.12667,1.97333,2.00667,1.97333,1.86,1.86333
10/18/2023 6:45:00 PM,-0.919667,54.6637,63.9646,0,7.347223,4.73833,0.573333,0.493333,0.373333,0.603333,0.573333,0.533333,0.556667,0.556667,0.586667,0.6,0.616667,0.533333,0.576667,0.58,0.646667,0.52
10/18/2023 7:00:00 PM,-4.22733,51.90795,62.0154,0,7.351223,-3.076,0,0,0,0,0,0,0,0,0,0.0133333,0,0,0,0,0,0
10/18/2023 7:15:00 PM,-4.47633,50.01285,60.153,0,7.336443,-3.071,0,,,,,,,,,,,,,,,
10/18/2023 7:30:00 PM,-3.70033,48.80435,58.2631,0,7.33678,-3.06933,0,,,,,,,,,,,,,,,
10/18/2023 7:45:00 PM,-3.28367,48.08015,57.0371,0,7.347887,-3.08533,0,,,,,,,,,,,,,,,
10/18/2023 8:00:00 PM,-2.92967,47.4759,56.002,0,7.347447,-3.08867,0,,,,,,,,,,,,,,,
10/18/2023 8:15:00 PM,-2.396,46.85335,55.1302,0,7.35611,-3.09867,0,,,,,,,,,,,,,,,
10/18/2023 8:30:00 PM,-2.40033,47.04835,54.167,0,7.364887,-3.11233,0,,,,,,,,,,,,,,,
10/18/2023 8:45:00 PM,-2.20367,46.22895,53.6163,0,7.361777,-3.11167,0,,,,,,,,,,,,,,,
10/18/2023 9:00:00 PM,-1.79133,45.78765,53.093,0,7.369223,-3.12533,0,,,,,,,,,,,,,,,
10/18/2023 9:15:00 PM,-1.814,45.76845,52.8119,0,7.374443,-3.12733,0,,,,,,,,,,,,,,,
10/18/2023 9:30:00 PM,-2.24467,45.33265,52.3034,0,7.382,-3.13833,0,,,,,,,,,,,,,,,
10/18/2023 9:45:00 PM,-2.11533,44.92705,52.0029,0,7.387667,-3.131,0,,,,,,,,,,,,,,,
10/18/2023 10:00:00 PM,-1.80433,44.5444,51.7664,0,7.38,-3.12567,0,,,,,,,,,,,,,,,
10/18/2023 10:15:00 PM,-2.08267,44.3457,51.3391,0,7.369667,-3.11733,0,,,,,,,,,,,,,,,
10/18/2023 10:30:00 PM,-1.94633,44.039,51.0363,0,7.372887,-3.11633,0,,,,,,,,,,,,,,,
10/18/2023 10:45:00 PM,-1.81967,44.18825,50.7187,0,7.376557,-3.12033,0,,,,,,,,,,,,,,,
10/18/2023 11:00:00 PM,-1.795,43.9447,50.4662,0,7.376113,-3.12467,0,,,,,,,,,,,,,,,
10/18/2023 11:15:00 PM,-2.008,43.8458,50.2377,0,7.372667,-3.11167,0,,,,,,,,,,,,,,,
10/18/2023 11:30:00 PM,-1.98567,43.12345,50.0148,0,7.37167,-3.11233,0,,,,,,,,,,,,,,,
10/18/2023 11:45:00 PM,-1.62,42.84335,49.6492,0,7.382553,-3.12667,0,,,,,,,,,,,,,,,
10/19/2023 12:00:00 AM,-1.17133,43.46955,49.6584,0,7.381447,-3.12233,0,,,,,,,,,,,,,,,
10/19/2023 12:15:00 AM,-1.929,42.98065,49.4618,0,7.388443,-3.13433,0,,,,,,,,,,,,,,,
10/19/2023 12:30:00 AM,-1.919,42.85615,49.1236,0,7.38511,-3.12967,0,,,,,,,,,,,,,,,
10/19/2023 12:45:00 AM,-1.812,42.81405,48.9225,0,7.373333,-3.11667,0,,,,,,,,,,,,,,,
10/19/2023 1:00:00 AM,-2.103,42.3471,48.7809,0,7.38022,-3.13133,0,,,,,,,,,,,,,,,
10/19/2023 1:15:00 AM,-1.574,41.68335,48.5295,0,7.387223,-3.13633,0,,,,,,,,,,,,,,,
10/19/2023 1:30:00 AM,-1.49967,41.6101,48.3055,0,7.385447,-3.13133,0,,,,,,,,,,,,,,,
10/19/2023 1:45:00 AM,-1.75333,41.75475,48.1662,0,7.377553,-3.12533,0,,,,,,,,,,,,,,,
10/19/2023 2:00:00 AM,-1.99833,41.6614,47.9057,0,7.386777,-3.138,0,,,,,,,,,,,,,,,
10/19/2023 2:15:00 AM,-2.10367,40.9527,47.6863,0,7.374,-3.12233,0,,,,,,,,,,,,,,,
10/19/2023 2:30:00 AM,-1.718,40.4877,47.4509,0,7.364887,-3.10867,0,,,,,,,,,,,,,,,
10/19/2023 2:45:00 AM,-0.956667,40.6955,47.3984,0,7.366667,-3.11267,0,,,,,,,,,,,,,,,
10/19/2023 3:00:00 AM,-1.494,40.95915,47.3127,0,7.356,-3.10067,0,,,,,,,,,,,,,,,
10/19/2023 3:15:00 AM,-1.98967,40.62685,47.2018,0,7.35389,-3.09733,0,,,,,,,,,,,,,,,
10/19/2023 3:30:00 AM,-1.91667,40.43,46.9025,0,7.350553,-3.09733,0,,,,,,,,,,,,,,,
10/19/2023 3:45:00 AM,-1.624,40.0574,46.7379,0,7.356443,-3.108,0,,,,,,,,,,,,,,,
10/19/2023 4:00:00 AM,-1.53433,39.7406,46.6374,0,7.344113,-3.09067,0,,,,,,,,,,,,,,,
10/19/2023 4:15:00 AM,-0.240333,40.47575,46.6054,0,7.345223,-3.095,0,,,,,,,,,,,,,,,
10/19/2023 4:30:00 AM,0.298333,43.04565,47.2875,0,7.337333,-3.08267,0,,,,,,,,,,,,,,,
10/19/2023 4:45:00 AM,-0.195667,43.97125,47.7948,0,7.331223,-3.07567,0,,,,,,,,,,,,,,,
10/19/2023 5:00:00 AM,-0.0643333,45.07905,48.2736,0,7.31911,-3.06067,0,,,,,,,,,,,,,,,
10/19/2023 5:15:00 AM,-0.457667,45.75015,48.7752,0,7.320223,-3.05967,0,,,,,,,,,,,,,,,
10/19/2023 5:30:00 AM,-0.747,45.81055,49.0779,0,7.332667,-3.07567,0,,,,,,,,,,,,,,,
10/19/2023 5:45:00 AM,-2.35033,44.0601,48.8608,0,7.340443,-3.08733,0,,,,,,,,,,,,,,,
10/19/2023 6:00:00 AM,-2.403,42.27115,47.9822,0,7.317887,-3.061,0,,,,,,,,,,,,,,,
10/19/2023 6:15:00 AM,-1.92133,41.16695,47.5412,0,7.324113,-3.066,0,,,,,,,,,,,,,,,
10/19/2023 6:30:00 AM,-1.865,40.94265,47.1378,0,7.337887,-3.084,0,,,,,,,,,,,,,,,
10/19/2023 6:45:00 AM,-1.66567,40.94725,46.9219,0,7.34089,-3.08967,0,,,,,,,,,,,,,,,
10/19/2023 7:00:00 AM,-1.19733,41.1615,46.8739,0,7.328997,-3.07933,0,,,,,,,,,,,,,,,
10/19/2023 7:15:00 AM,-0.507,42.04685,46.9939,0,7.328667,-3.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/19/2023 7:30:00 AM,2.41633,41.86005,47.0978,0,7.334557,0.00433333,0.0266667,0.156667,0,0.326667,0.303333,0.0266667,0.286667,0.286667,0.3,0.276667,0.326667,0.276667,0.32,0.283333,0.0266667,0.0266667
10/19/2023 7:45:00 AM,12.7167,43.61965,47.5709,0,7.337777,23.8537,1.45667,1.78667,1.41,1.85,1.79333,1.39333,1.81333,1.80333,1.81,1.72667,1.86,1.75,1.88,1.86667,1.38333,1.56333
10/19/2023 8:00:00 AM,33.793,45.20815,48.2679,0,7.34511,87.5057,5.70667,5.57333,5.45333,5.50667,5.34333,5.28333,5.29667,5.40333,5.42667,5.64667,5.82,5.28667,5.85333,5.79333,5.74667,5.48333
10/19/2023 8:15:00 AM,51.9,46.4294,49.0962,0,7.349887,132.321,8.70333,8.57667,8.37667,8.22667,7.87,7.65333,7.74,7.95,8.16333,8.94667,9.37333,8.54,9.43,9.03,9.12667,8.49667
10/19/2023 8:30:00 AM,122.902,47.75145,49.7246,0,7.36133,307.184,19.32,20.66,19.7167,19.1167,19.7733,15.1567,13.8933,16.4667,19.54,18.9133,19.1367,17.9433,18.81,18.2333,18.3067,17.68
10/19/2023 8:45:00 AM,274.793,54.97495,51.3997,0,7.382333,659.112,39.4633,44.6433,44.01,44.9367,44.2,39.8367,34.7833,39.0067,44.5767,48.13,47.27,39.6333,43.9367,41.4367,42.14,34.68
10/19/2023 9:00:00 AM,379.499,60.3326,53.2803,0,7.388777,988.909,58.28,66.35,66.82,66.49,65.3133,67.8133,60.1033,56.75,62.8633,67.2,68.2233,58.0033,63.6033,62.4767,61.6133,53.3567
10/19/2023 9:15:00 AM,540.782,71.33725,55.7323,0,7.401887,1418.8,80.95,93.28,92.7133,91.8433,90.9633,92.2733,92.58,81.2467,92.1567,94.1533,94.3633,85.9233,91.1067,88.4733,86.8133,75.19
10/19/2023 9:30:00 AM,654.865,83.2153,58.7556,0,7.409777,1686.31,96.4033,110.727,110.523,109.083,108.037,108.493,109.713,95.91,109.503,111.51,111.483,103.19,110.453,108.623,106.027,91.95
10/19/2023 9:45:00 AM,743.383,90.65215,61.6395,0,7.40822,1879.46,108.12,122.917,122.423,120.773,120.093,119.9,121.96,106.517,121.52,122.54,122.633,114.147,122.143,121.293,122.143,114.747
10/19/2023 10:00:00 AM,756.99,98.61005,64.3085,0,7.402777,1897.62,110.547,123.527,123.213,121.49,120.86,120.5,122.733,108.9,122.123,123.253,123.43,114.747,122.867,122.253,123.25,120.93
10/19/2023 10:15:00 AM,741.453,103.6965,66.6485,1,7.39389,1658.46,105.603,107.347,103.583,110.38,109.023,106.807,108.47,109.257,109.63,111.41,108.63,111.013,107.163,108.913,109.323,108.183
10/19/2023 10:30:00 AM,382.996,93.819,67.6288,1,7.348667,992.091,61.6767,59.5667,61.9033,60.68,62.5833,63.5367,64.09,62.6933,64.8933,62.3567,61.6933,58.25,60.53,60.4733,62.3267,60.9
10/19/2023 10:45:00 AM,693.42,93.31085,68.1601,1,7.384667,1661.66,95.7,95.45,101.04,97.3867,97.5033,102.527,107.097,107.32,104.687,108.653,97.64,98.3933,105.017,101.547,103.623,103.617
10/19/2023 11:00:00 AM,769.913,100.7001,69.3484,1,7.388557,1891.15,116.817,120.11,119.457,118.247,115.13,119.18,119.813,116.237,121.543,120.947,121.033,114.477,119.843,119.26,119.637,121.533
10/19/2023 11:15:00 AM,566.592,101.415,70.3962,1,7.37767,1414.21,89.1667,89.8333,89.2433,89.8033,85.8933,89.0067,91.4433,90.94,96.1833,94.4767,93.9167,89.48,91.5467,91.79,93.6267,93.8533
10/19/2023 11:30:00 AM,719.143,98.18515,71.1651,2,7.39378,1760.09,106.09,114.87,114.987,113.933,107.323,109.15,108.567,109.303,112.767,111.597,110.22,109.537,109.8,109.803,110.287,108.747
10/19/2023 11:45:00 AM,663.938,100.4815,72.3134,1,7.396557,1686.47,108.147,106.89,107.147,105.303,110.28,106.247,108.54,107.367,106.48,109.177,101.957,101.083,105.583,106.223,106.493,103.133
10/19/2023 12:00:00 PM,720.784,102.209,73.4194,1,7.390333,1781.69,113.983,118.487,116.98,113.683,114.663,113.233,114.097,113.757,111.817,114.927,115.71,108.613,114.52,113.353,112.913,113.383
10/19/2023 12:15:00 PM,747.263,103.1445,73.921,2,7.394887,1832.21,117.31,120.113,119.657,118.117,114.73,116.453,117.197,116.033,117.68,116.76,119.713,113.487,117.367,117.003,115.337,116.803
10/19/2023 12:30:00 PM,712.372,103.358,74.3506,2,7.397333,1815.03,117.93,114.893,114.977,114.407,116.977,112.71,117.273,117.373,116.37,117.95,117.757,108.787,116.84,115.75,116.673,113.59
10/19/2023 12:45:00 PM,628.612,101.1945,74.554,2,7.38111,1475.44,90.1467,97.4133,95.8567,98.1133,101.86,102.41,100.723,95.6667,96.7667,92.9233,100.24,85.1133,89.06,94.28,95.8067,92.4667
10/19/2023 1:00:00 PM,365.041,96.5253,74.2249,2,7.36,853.279,56.0967,61.0367,62.6067,65.5333,66.11,65.8733,63.0367,58.9467,55.66,55.81,54.7933,53.8167,52.3533,48.1633,47.8067,48.6333
10/19/2023 1:15:00 PM,605.818,90.60455,73.8845,2,7.368777,1288.84,82.7533,85.0933,83.0167,82.78,81.7333,79.97,80.53,83.6333,85.0267,84.66,83.2467,86.2867,83.77,82.4,79.4867,83.7
10/19/2023 1:30:00 PM,823.775,108.912,75.5835,3,7.384223,1744.61,113.637,118.83,120,118.963,114.403,116.227,116.133,117.753,116.413,110.103,116.64,110.08,108.9,102.347,99.31,100.427
10/19/2023 1:45:00 PM,654.635,111.1655,75.4898,3,7.37889,1374.84,92.7867,95.6933,94.5867,93.7833,93.24,96.5367,96.4267,95.1667,92.62,93.5633,88.44,81.5233,83.23,81.24,78.5333,67.55
10/19/2023 2:00:00 PM,850.168,111.37,77.335,2,7.394,1796.39,116.81,117.84,110.577,116.207,111.323,108.467,115.81,114.793,116.907,120.17,121.02,117.553,115.983,119.28,111.227,112.523
10/19/2023 2:15:00 PM,537.779,105.9645,76.7729,4,7.370887,1271.45,78.8933,89.4733,87.76,91.0633,91.3767,86.1967,85.73,84.98,84.99,83.6033,83.0733,72.8833,82.3567,81.74,80.7533,77.5067
10/19/2023 2:30:00 PM,552.83,95.7535,75.892,2,7.376443,1396.96,82.9467,87.09,90.63,86.7467,81.2167,90.07,84.02,85.3,81.77,83.0633,80.94,83.18,81.7433,77.5233,85.5,81.19
10/19/2023 2:45:00 PM,726.426,100.0911,76.6986,2,7.392447,1752.54,103.037,110.65,113.99,117.653,110.37,109.52,103,104.703,103.54,108.883,103.3,97.4767,107.993,111.71,111.337,110.313
10/19/2023 3:00:00 PM,763.245,106.7615,77.5933,3,7.381,1862.81,112.293,116.1,116.763,118.447,111.427,115.333,112.05,111.55,117.67,117.733,117.72,118.153,118.767,118.65,119.583,119.063
10/19/2023 3:15:00 PM,336.893,98.4973,76.7786,2,7.35511,841.169,50.6733,60.0733,55.3067,56.2033,50.6267,55.5033,48.3933,48.78,46.09,58.1567,54.86,49.8333,53.2467,51.6733,49.7433,49.52
10/19/2023 3:30:00 PM,573.678,97.59645,76.8437,2,7.38078,1407.09,95.0633,93.0633,91.56,90.2933,90.5233,90.7467,94.2067,91.1633,92.8867,94.28,97.3767,85.6433,92.5667,86.8333,85.6833,85.4933
10/19/2023 3:45:00 PM,288.553,92.9227,76.3204,1,7.353557,743.316,57.27,53.0333,53.8667,48.9867,47.89,53.7333,54.9533,53.4933,50.9633,51.0867,47.3033,43.0833,45.9867,46.2867,43.2767,43.3333
10/19/2023 4:00:00 PM,318.781,90.036,76.6198,0,7.347223,864.319,50.1933,49.9633,59.47,55.1133,53.07,54.4933,51.3,50.9433,54.7967,52.9067,53.91,53.6733,49.6233,48.21,50.93,53.0533
10/19/2023 4:15:00 PM,548.039,97.5745,77.6926,1,7.35489,1203.76,78.03,79.7533,75.5967,75.8867,75.6733,70.14,84.58,82.64,84.44,84.3633,79.7933,81.1067,83.8167,88.1367,80.53,91.39
10/19/2023 4:30:00 PM,154.006,89.45555,76.6758,1,7.328777,427.033,24.3933,24.9,23.86,24.4,23.5133,23.2667,24.7167,25.0867,25.5267,27.27,27.4533,27.69,31.6833,35.9633,27.7967,28.31
