Entity Type,component,component,component,component,component,component,component,component
Entity Id,2268140,2346065,2346065,2268139,2268139,2268144,2268143,2268142
field,OTI_avg,TmpAmb_avg,WndSpd_avg,PhVphA_avg,W_avg,W_avg,W_avg,W_avg
timestamp,"NC1 - Sophie Solar - KZ (POA) - Measured Irradiance Other, avg, (W/m&#178;)","NC1 - Sophie Solar - Weather Station - Measured Temperature Ambient, avg, (&#176;C)","NC1 - Sophie Solar - Weather Station - Measured Wind Speed, avg, (m/s)","NC1 - Sophie Solar - PV Meter - Measured AC Phase A Voltage, avg, (V)","NC1 - Sophie Solar - PV Meter - Measured AC Power, avg, (kW)","NC1 - Sophie Solar - Eaton Inverter #01 - Measured AC Power, avg, (kW)","NC1 - Sophie Solar - Eaton Inverter #02 - Measured AC Power, avg, (kW)","NC1 - Sophie Solar - Eaton Inverter #03 - Measured AC Power, avg, (kW)"
10/07/2023 10:00:00,618.333, - , - ,7383.333,2959.893,989.633,1001.867,1014.000
10/07/2023 10:15:00,674.0, - , - ,7390.0,3212.667,1077.767,1090.867,1100.933
10/07/2023 10:30:00,727.333, - , - ,7396.667,3451.300,1159.800,1171.900,1180.467
10/07/2023 10:45:00,779.0, - , - ,7390.0,3664.063,1235.567,1243.500,1250.400
10/07/2023 11:00:00,872.333, - , - ,7400.0,4139.043,1395.633,1400.733,1405.733
10/07/2023 11:15:00,814.667, - , - ,7370.0,3052.920,1056.833,1076.233,1151.833
10/07/2023 11:30:00,617.667, - , - ,7380.0,3486.867,1173.533,1166.100,1192.000
10/07/2023 11:45:00,932.667, - , - ,7410.0,4300.907,1447.133,1458.100,1455.300
10/07/2023 12:00:00,957.333, - , - ,7410.0,4355.740,1470.833,1475.933,1471.533
10/07/2023 12:15:00,984.667, - , - ,7406.667,4430.983,1493.567,1498.933,1497.733
10/07/2023 12:30:00,999.333, - , - ,7406.667,4452.197,1505.733,1502.633,1505.433
10/07/2023 12:45:00,1006.667, - , - ,7406.667,4451.550,1505.600,1503.933,1505.567
10/07/2023 13:00:00,1012.667, - , - ,7396.667,4453.240,1505.933,1503.367,1505.167
10/07/2023 13:15:00,1008.333, - , - ,7396.667,4453.810,1506.467,1505.067,1505.433
10/07/2023 13:30:00,1000.667, - , - ,7390.0,4437.217,1504.200,1502.633,1489.100
10/07/2023 13:45:00,988.333, - , - ,7383.333,4381.363,1487.600,1497.900,1458.300
10/07/2023 14:00:00,989.0, - , - ,7366.667,4092.980,1263.467,1448.200,1447.567
10/07/2023 14:15:00,952.667, - , - ,7373.333,4254.890,1456.367,1458.667,1401.433
10/07/2023 14:30:00,927.0, - , - ,7370.0,4121.997,1416.633,1417.933,1352.533
10/07/2023 14:45:00,897.333, - , - ,7363.333,4016.617,1382.467,1384.067,1315.900
10/07/2023 15:00:00,857.667, - , - ,7356.667,3866.367,1335.400,1331.567,1264.633
10/07/2023 15:15:00,817.667, - , - ,7350.0,3692.027,1277.100,1277.267,1203.100
10/07/2023 15:30:00,777.333, - , - ,7340.0,3507.267,1220.367,1219.100,1131.533
10/07/2023 15:45:00,723.333, - , - ,7326.667,3268.980,1144.733,1141.167,1040.933
10/07/2023 16:00:00,674.667, - , - ,7326.667,3040.540,1072.100,1065.367,959.200
10/07/2023 16:15:00,625.0, - , - ,7320.0,2805.810,995.967,975.767,873.367
10/07/2023 16:30:00,565.333, - , - ,7310.0,2511.790,891.500,881.400,769.467
10/07/2023 16:45:00,504.667, - , - ,7313.333,2217.097,798.300,778.800,661.167
10/07/2023 17:00:00,442.333, - , - ,7306.667,1897.030,693.900,668.567,553.900
10/07/2023 17:15:00,376.667, - , - ,7296.667,1558.093,581.500,548.067,439.467
10/07/2023 17:30:00,312.333, - , - ,7276.667,1206.040,464.633,429.233,328.633
10/07/2023 17:45:00,245.333, - , - ,7266.667,849.507,333.933,302.800,223.033
10/07/2023 18:00:00,176.667, - , - ,7256.667,497.400,201.967,183.033,100.933
10/07/2023 18:15:00,114.667, - , - ,7253.333,221.550,96.633,86.033,48.067
10/07/2023 18:30:00,33.333, - , - ,7283.333,55.813,24.433,17.700,10.567
10/07/2023 18:45:00,5.0, - , - ,7293.333,-2.813,0.000,8.400,5.100
10/07/2023 19:00:00,-2.333, - , - ,7286.667,-12.627,0.000,0.000,0.000
10/07/2023 19:15:00,-6.667, - , - ,7276.667,-12.573,0.000,0.000,0.000
10/07/2023 19:30:00,-7.0, - , - ,7273.333,-12.580,0.000,0.000,0.000
10/07/2023 19:45:00,-6.667, - , - ,7280.0,-12.603,0.000,0.000,0.000
10/07/2023 20:00:00,-6.667, - , - ,7290.0,-12.647,0.000,0.000,0.000
10/07/2023 20:15:00,-6.0, - , - ,7290.0,-12.650,0.000,0.000,0.000
10/07/2023 20:30:00,-6.0, - , - ,7296.667,-12.670,0.000,0.000,0.000
10/07/2023 20:45:00,-6.0, - , - ,7303.333,-12.700,0.000,0.000,0.000
10/07/2023 21:00:00,-7.0, - , - ,7310.0,-11.300,0.000,0.000,0.000
10/07/2023 21:15:00,-5.333, - , - ,7310.0,-10.837,0.000,0.000,0.000
10/07/2023 21:30:00,-6.667, - , - ,7323.333,-9.903,0.000,0.000,0.000
10/07/2023 21:45:00,-5.667, - , - ,7323.333,-9.927,0.000,0.000,0.000
10/07/2023 22:00:00,-5.0, - , - ,7330.0,-9.937,0.000,0.000,0.000
10/07/2023 22:15:00,-5.0, - , - ,7340.0,-9.977,0.000,0.000,0.000
10/07/2023 22:30:00,-5.667, - , - ,7343.333,-9.990,0.000,0.000,0.000
10/07/2023 22:45:00,-5.667, - , - ,7360.0,-10.027,0.000,0.000,0.000
10/07/2023 23:00:00,-6.333, - , - ,7370.0,-10.050,0.000,0.000,0.000
10/07/2023 23:15:00,-6.333, - , - ,7373.333,-10.107,0.000,0.000,0.000
10/07/2023 23:30:00,-6.0, - , - ,7383.333,-10.133,0.000,0.000,0.000
10/07/2023 23:45:00,-5.0, - , - ,7393.333,-10.160,0.000,0.000,0.000
10/08/2023 00:00:00,-5.0, - , - ,7400.0,-10.190,0.000,0.000,0.000
10/08/2023 00:15:00,-6.0, - , - ,7396.667,-10.180,0.000,0.000,0.000
10/08/2023 00:30:00,-7.667, - , - ,7396.667,-10.177,0.000,0.000,0.000
10/08/2023 00:45:00,-5.667, - , - ,7370.0,-10.170,0.000,0.000,0.000
10/08/2023 01:00:00,-6.333, - , - ,7320.0,-9.983,0.000,0.000,0.000
10/08/2023 01:15:00,-5.667, - , - ,7320.0,-9.983,0.000,0.000,0.000
10/08/2023 01:30:00,-4.667, - , - ,7330.0,-10.010,0.000,0.000,0.000
10/08/2023 01:45:00,-4.667, - , - ,7330.0,-10.013,0.000,0.000,0.000
10/08/2023 02:00:00,-5.333, - , - ,7333.333,-10.030,0.000,0.000,0.000
10/08/2023 02:15:00,-5.333, - , - ,7333.333,-10.037,0.000,0.000,0.000
10/08/2023 02:30:00,-5.333, - , - ,7333.333,-10.033,0.000,0.000,0.000
10/08/2023 02:45:00,-5.667, - , - ,7330.0,-10.040,0.000,0.000,0.000
10/08/2023 03:00:00,-4.667, - , - ,7333.333,-10.030,0.000,0.000,0.000
10/08/2023 03:15:00,-4.333, - , - ,7340.0,-10.043,0.000,0.000,0.000
10/08/2023 03:30:00,-6.0, - , - ,7336.667,-10.040,0.000,0.000,0.000
10/08/2023 03:45:00,-5.333, - , - ,7333.333,-10.040,0.000,0.000,0.000
10/08/2023 04:00:00,-6.0, - , - ,7333.333,-10.040,0.000,0.000,0.000
10/08/2023 04:15:00,-5.0, - , - ,7336.667,-10.043,0.000,0.000,0.000
10/08/2023 04:30:00,-5.0, - , - ,7333.333,-10.033,0.000,0.000,0.000
10/08/2023 04:45:00,-4.0, - , - ,7326.667,-10.030,0.000,0.000,0.000
10/08/2023 05:00:00,-5.0, - , - ,7330.0,-10.010,0.000,0.000,0.000
10/08/2023 05:15:00,-6.667, - , - ,7326.667,-9.990,0.000,0.000,0.000
10/08/2023 05:30:00,-6.0, - , - ,7323.333,-9.997,0.000,0.000,0.000
10/08/2023 05:45:00,-5.0, - , - ,7313.333,-9.973,0.000,0.000,0.000
10/08/2023 06:00:00,-4.333, - , - ,7313.333,-9.967,0.000,0.000,0.000
10/08/2023 06:15:00,-4.333, - , - ,7303.333,-9.943,0.000,0.000,0.000
10/08/2023 06:30:00,-4.333, - , - ,7290.0,-9.913,0.000,0.000,0.000
10/08/2023 06:45:00,-5.333, - , - ,7283.333,-10.113,0.000,0.000,0.000
10/08/2023 07:00:00,-5.667, - , - ,7270.0,-10.187,0.000,0.000,0.000
10/08/2023 07:15:00,-3.0, - , - ,7306.667,-10.313,0.000,0.000,0.000
10/08/2023 07:30:00,4.333, - , - ,7290.0,8.373,3.400,6.933,2.633
10/08/2023 07:45:00,12.667, - , - ,7286.667,91.207,34.033,55.900,0.000
10/08/2023 08:00:00,21.667, - , - ,7293.333,269.833,135.500,145.000,0.000
10/08/2023 08:15:00,46.667, - , - ,7310.0,535.610,262.267,276.833,0.000
10/08/2023 08:30:00,61.0, - , - ,7310.0,786.487,388.433,403.567,0.000
10/08/2023 08:45:00,42.667, - , - ,7323.333,1027.313,518.833,522.900,0.000
10/08/2023 09:00:00,290.0, - , - ,7326.667,1267.170,639.400,644.633,0.000
10/08/2023 09:15:00,465.667, - , - ,7353.333,1505.450,754.267,762.667,0.000
10/08/2023 09:30:00,533.667, - , - ,7366.667,1731.337,864.500,881.533,0.000
10/08/2023 09:45:00,596.0, - , - ,7373.333,1913.837,966.433,977.767,0.000
10/08/2023 10:00:00,653.0, - , - ,7356.667,2078.840,1049.067,1065.333,0.000
10/08/2023 10:15:00,707.667, - , - ,7360.0,2241.287,1133.833,1147.667,0.000
10/08/2023 10:30:00,756.0, - , - ,7376.667,2382.433,1207.867,1218.533,0.000
10/08/2023 10:45:00,801.333, - , - ,7360.0,2509.180,1271.933,1281.233,0.000
10/08/2023 11:00:00,843.0, - , - ,7360.0,2617.920,1328.467,1336.800,0.000
10/08/2023 11:15:00,882.333, - , - ,7356.667,2718.330,1379.700,1386.700,0.000
10/08/2023 11:30:00,918.0, - , - ,7363.333,2808.623,1421.800,1432.533,0.000
10/08/2023 11:45:00,945.333, - , - ,7366.667,2866.473,1451.500,1460.567,0.000
10/08/2023 12:00:00,968.667, - , - ,7366.667,2931.747,1483.433,1491.867,0.000
10/08/2023 12:15:00,983.667, - , - ,7366.667,2952.740,1494.433,1503.967,0.000
10/08/2023 12:30:00,994.667, - , - ,7370.0,2963.617,1503.900,1504.600,0.000
10/08/2023 12:45:00,1006.667, - , - ,7363.333,2963.367,1504.867,1504.500,0.000
10/08/2023 13:00:00,1007.0, - , - ,7360.0,2961.620,1505.333,1502.633,0.000
10/08/2023 13:15:00,1005.333, - , - ,7360.0,2962.460,1504.933,1501.767,0.000
10/08/2023 13:30:00,1009.333, - , - ,7366.667,2957.950,1499.667,1502.233,0.000
10/08/2023 13:45:00,995.667, - , - ,7396.667,3904.110,1505.933,995.933,1464.267
10/08/2023 14:00:00,983.667, - , - ,7403.333,4323.413,1442.400,1494.967,1449.467
10/08/2023 14:15:00,952.0, - , - ,7390.0,4266.740,1464.967,1464.933,1402.633
10/08/2023 14:30:00,922.0, - , - ,7370.0,3978.310,1430.733,1340.167,1260.133
10/08/2023 14:45:00,892.333, - , - ,7373.333,4045.203,1394.500,1392.000,1323.867
10/08/2023 15:00:00,862.333, - , - ,7350.0,3501.960,1172.700,1230.233,1127.833
10/08/2023 15:15:00,828.0, - , - ,7350.0,3765.080,1304.100,1303.833,1222.033
10/08/2023 15:30:00,769.333, - , - ,7353.333,3521.050,1230.667,1225.667,1129.200
10/08/2023 15:45:00,720.667, - , - ,7336.667,3288.240,1157.500,1150.133,1040.300
10/08/2023 16:00:00,670.667, - , - ,7323.333,3042.653,1075.733,1065.967,953.533
10/08/2023 16:15:00,616.667, - , - ,7310.0,2780.540,989.400,970.533,861.633
10/08/2023 16:30:00,560.333, - , - ,7290.0,2505.067,897.567,875.967,758.967
10/08/2023 16:45:00,500.333, - , - ,7290.0,2194.797,790.000,773.733,654.133
10/08/2023 17:00:00,438.0, - , - ,7273.333,1881.997,683.067,664.767,544.633
10/08/2023 17:15:00,371.667, - , - ,7256.667,1529.927,568.167,545.300,426.667
10/08/2023 17:30:00,306.333, - , - ,7233.333,1179.783,450.400,419.967,318.667
10/08/2023 17:45:00,238.333, - , - ,7246.667,810.480,321.300,293.000,210.333
10/08/2023 18:00:00,172.0, - , - ,7243.333,475.450,196.900,177.867,96.667
10/08/2023 18:15:00,110.0, - , - ,7253.333,168.663,54.333,77.833,28.367
10/08/2023 18:30:00,20.0, - , - ,7243.333,34.993,21.200,28.333,3.533
10/08/2023 18:45:00,4.0, - , - ,7273.333,-4.663,0.000,1.100,0.000
10/08/2023 19:00:00,-3.333, - , - ,7276.667,-9.733,0.000,0.000,0.000
10/08/2023 19:15:00,-6.667, - , - ,7270.0,-9.753,0.000,0.000,0.000
10/08/2023 19:30:00,-7.667, - , - ,7280.0,-9.773,0.000,0.000,0.000
10/08/2023 19:45:00,-6.333, - , - ,7290.0,-9.787,0.000,0.000,0.000
10/08/2023 20:00:00,-5.0, - , - ,7296.667,-9.820,0.000,0.000,0.000
10/08/2023 20:15:00,-6.0, - , - ,7316.667,-9.877,0.000,0.000,0.000
10/08/2023 20:30:00,-4.333, - , - ,7316.667,-9.913,0.000,0.000,0.000
10/08/2023 20:45:00,-3.667, - , - ,7323.333,-9.923,0.000,0.000,0.000
10/08/2023 21:00:00,-4.667, - , - ,7326.667,-9.953,0.000,0.000,0.000
10/08/2023 21:15:00,-6.0, - , - ,7340.0,-9.980,0.000,0.000,0.000
10/08/2023 21:30:00,-6.0, - , - ,7350.0,-10.017,0.000,0.000,0.000
10/08/2023 21:45:00,-4.667, - , - ,7366.667,-10.037,0.000,0.000,0.000
10/08/2023 22:00:00,-5.0, - , - ,7370.0,-10.063,0.000,0.000,0.000
10/08/2023 22:15:00,-5.333, - , - ,7373.333,-10.090,0.000,0.000,0.000
10/08/2023 22:30:00,-4.333, - , - ,7383.333,-10.120,0.000,0.000,0.000
10/08/2023 22:45:00,-5.0, - , - ,7386.667,-10.150,0.000,0.000,0.000
10/08/2023 23:00:00,-5.333, - , - ,7390.0,-10.160,0.000,0.000,0.000
10/08/2023 23:15:00,-4.667, - , - ,7396.667,-10.170,0.000,0.000,0.000
10/08/2023 23:30:00,-5.0, - , - ,7396.667,-10.177,0.000,0.000,0.000
10/08/2023 23:45:00,-4.0, - , - ,7403.333,-10.207,0.000,0.000,0.000
10/09/2023 00:00:00,-4.0, - , - ,7406.667,-10.213,0.000,0.000,0.000
10/09/2023 00:15:00,-4.333, - , - ,7363.333,-10.177,0.000,0.000,0.000
10/09/2023 00:30:00,-5.333, - , - ,7366.667,-10.173,0.000,0.000,0.000
10/09/2023 00:45:00,-5.333, - , - ,7370.0,-10.130,0.000,0.000,0.000
10/09/2023 01:00:00,-4.333, - , - ,7373.333,-10.157,0.000,0.000,0.000
10/09/2023 01:15:00,-3.333, - , - ,7376.667,-10.147,0.000,0.000,0.000
10/09/2023 01:30:00,-4.333, - , - ,7380.0,-10.117,0.000,0.000,0.000
10/09/2023 01:45:00,-4.333, - , - ,7383.333,-10.113,0.000,0.000,0.000
10/09/2023 02:00:00,-5.667, - , - ,7376.667,-10.110,0.000,0.000,0.000
10/09/2023 02:15:00,-4.333, - , - ,7380.0,-10.107,0.000,0.000,0.000
10/09/2023 02:30:00,-5.667, - , - ,7376.667,-10.107,0.000,0.000,0.000
10/09/2023 02:45:00,-4.333, - , - ,7376.667,-10.100,0.000,0.000,0.000
10/09/2023 03:00:00,-4.0, - , - ,7376.667,-10.110,0.000,0.000,0.000
10/09/2023 03:15:00,-4.0, - , - ,7376.667,-10.103,0.000,0.000,0.000
10/09/2023 03:30:00,-5.0, - , - ,7370.0,-10.070,0.000,0.000,0.000
10/09/2023 03:45:00,-5.667, - , - ,7370.0,-10.073,0.000,0.000,0.000
10/09/2023 04:00:00,-4.333, - , - ,7360.0,-10.047,0.000,0.000,0.000
10/09/2023 04:15:00,-4.0, - , - ,7353.333,-10.023,0.000,0.000,0.000
10/09/2023 04:30:00,-5.0, - , - ,7346.667,-10.013,0.000,0.000,0.000
10/09/2023 04:45:00,-4.667, - , - ,7340.0,-9.980,0.000,0.000,0.000
10/09/2023 05:00:00,-5.0, - , - ,7330.0,-9.917,0.000,0.000,0.000
10/09/2023 05:15:00,-3.667, - , - ,7300.0,-9.850,0.000,0.000,0.000
10/09/2023 05:30:00,-3.333, - , - ,7283.333,-9.797,0.000,0.000,0.000
10/09/2023 05:45:00,-3.0, - , - ,7266.667,-9.773,0.000,0.000,0.000
10/09/2023 06:00:00,-4.0, - , - ,7300.0,-9.947,0.000,0.000,0.000
10/09/2023 06:15:00,-4.667, - , - ,7283.333,-9.910,0.000,0.000,0.000
10/09/2023 06:30:00,-3.667, - , - ,7283.333,-9.887,0.000,0.000,0.000
10/09/2023 06:45:00,-2.333, - , - ,7280.0,-9.853,0.000,0.000,0.000
10/09/2023 07:00:00,-3.333, - , - ,7296.667,-9.863,0.000,0.000,0.000
10/09/2023 07:15:00,-2.0, - , - ,7293.333,-10.143,0.000,0.000,0.000
10/09/2023 07:30:00,5.0, - , - ,7290.0,4.057,5.300,1.767,4.200
10/09/2023 07:45:00,20.333, - , - ,7290.0,84.673,29.100,14.933,30.733
10/09/2023 08:00:00,43.0, - , - ,7290.0,198.123,65.067,74.567,58.633
10/09/2023 08:15:00,62.333, - , - ,7303.333,343.837,126.500,121.000,120.033
10/09/2023 08:30:00,80.0, - , - ,7306.667,704.623,241.567,230.000,225.733
10/09/2023 08:45:00,73.667, - , - ,7303.333,1034.127,260.867,342.200,420.033
10/09/2023 09:00:00,293.333, - , - ,7336.667,1795.673,626.133,618.000,568.600
10/09/2023 09:15:00,461.667, - , - ,7360.0,2241.053,743.400,755.267,754.300
10/09/2023 09:30:00,556.667, - , - ,7380.0,2775.910,933.300,943.267,930.233
10/09/2023 09:45:00,474.667, - , - ,7366.667,2474.050,813.667,833.367,840.900
10/09/2023 10:00:00,463.667, - , - ,7340.0,2461.910,814.300,835.933,814.633
10/09/2023 10:15:00,386.333, - , - ,7343.333,2245.910,709.067,744.567,791.233
10/09/2023 10:30:00,301.0, - , - ,7330.0,1516.253,507.267,520.267,503.667
10/09/2023 10:45:00,706.0, - , - ,7383.333,3312.650,1113.333,1123.700,1122.967
10/09/2023 11:00:00,824.0, - , - ,7386.667,3882.330,1313.333,1318.267,1315.667
10/09/2023 11:15:00,858.0, - , - ,7396.667,4024.803,1362.400,1364.533,1360.600
10/09/2023 11:30:00,894.0, - , - ,7410.0,4159.733,1408.333,1411.233,1402.300
10/09/2023 11:45:00,938.667, - , - ,7410.0,4205.833,1398.567,1435.467,1432.300
10/09/2023 12:00:00,675.333, - , - ,7396.667,3446.883,1143.867,1184.067,1168.433
10/09/2023 12:15:00,631.0, - , - ,7393.333,3224.433,1071.833,1099.400,1107.400
10/09/2023 12:30:00,718.667, - , - ,7403.333,3570.753,1169.733,1220.000,1243.300
10/09/2023 12:45:00,777.667, - , - ,7376.667,3597.073,1216.667,1250.267,1185.733
10/09/2023 13:00:00,975.667, - , - ,7400.0,4304.900,1494.667,1468.467,1430.133
10/09/2023 13:15:00,740.667, - , - ,7406.667,4220.430,1433.900,1435.467,1410.533
10/09/2023 13:30:00,845.0, - , - ,7396.667,3728.747,1211.767,1255.400,1286.900
10/09/2023 13:45:00,853.0, - , - ,7383.333,3241.190,1097.300,1096.633,1086.667
10/09/2023 14:00:00,353.0, - , - ,7310.0,1655.833,557.500,562.400,552.600
10/09/2023 14:15:00,279.0, - , - ,7310.0,1356.817,459.233,456.400,453.000
10/09/2023 14:30:00,343.0, - , - ,7333.333,1608.160,586.433,508.533,500.033
10/09/2023 14:45:00,511.333, - , - ,7370.0,2820.377,947.933,916.767,936.333
10/09/2023 15:00:00,833.333, - , - ,7396.667,3407.543,1114.433,1186.067,1175.133
10/09/2023 15:15:00,676.0, - , - ,7393.333,3157.550,1070.567,1092.467,1046.600
10/09/2023 15:30:00,750.333, - , - ,7400.0,3359.790,1178.067,1171.033,1071.733
10/09/2023 15:45:00,695.333, - , - ,7396.667,3132.823,1107.867,1096.567,987.933
10/09/2023 16:00:00,640.333, - , - ,7370.0,2877.460,1023.700,1005.433,896.167
10/09/2023 16:15:00,586.0, - , - ,7350.0,2613.907,936.567,910.133,806.133
10/09/2023 16:30:00,531.333, - , - ,7333.333,2349.383,843.700,821.333,707.267
10/09/2023 16:45:00,479.0, - , - ,7336.667,2075.480,739.333,734.533,618.733
10/09/2023 17:00:00,447.0, - , - ,7326.667,1920.363,698.133,676.400,567.300
10/09/2023 17:15:00,339.667, - , - ,7300.0,1378.710,534.133,474.233,378.500
10/09/2023 17:30:00,137.333, - , - ,7266.667,596.020,215.600,207.900,159.467
10/09/2023 17:45:00,157.0, - , - ,7263.333,579.940,235.133,197.833,155.867
10/09/2023 18:00:00,52.333, - , - ,7253.333,216.783,79.267,75.167,73.200
10/09/2023 18:15:00,32.667, - , - ,7246.667,90.847,36.433,39.967,33.800
10/09/2023 18:30:00,13.667, - , - ,7283.333,22.480,9.500,13.867,8.533
10/09/2023 18:45:00,0.0, - , - ,7260.0,-11.187,0.000,0.000,0.000
10/09/2023 19:00:00,-2.333, - , - ,7286.667,-11.237,0.000,0.000,0.000
10/09/2023 19:15:00,-4.333, - , - ,7286.667,-11.260,0.000,0.000,0.000
10/09/2023 19:30:00,-6.0, - , - ,7296.667,-11.283,0.000,0.000,0.000
10/09/2023 19:45:00,-4.667, - , - ,7300.0,-11.300,0.000,0.000,0.000
10/09/2023 20:00:00,-3.333, - , - ,7313.333,-11.360,0.000,0.000,0.000
10/09/2023 20:15:00,-3.0, - , - ,7313.333,-11.347,0.000,0.000,0.000
10/09/2023 20:30:00,-3.0, - , - ,7320.0,-11.373,0.000,0.000,0.000
10/09/2023 20:45:00,-4.0, - , - ,7336.667,-11.413,0.000,0.000,0.000
10/09/2023 21:00:00,-3.333, - , - ,7343.333,-11.460,0.000,0.000,0.000
10/09/2023 21:15:00,-3.333, - , - ,7360.0,-11.520,0.000,0.000,0.000
10/09/2023 21:30:00,-2.0, - , - ,7363.333,-11.530,0.000,0.000,0.000
10/09/2023 21:45:00,-2.0, - , - ,7370.0,-11.553,0.000,0.000,0.000
10/09/2023 22:00:00,-2.0, - , - ,7340.0,-11.437,0.000,0.000,0.000
10/09/2023 22:15:00,-4.333, - , - ,7340.0,-10.000,0.000,0.000,0.000
10/09/2023 22:30:00,-3.667, - , - ,7340.0,-10.003,0.000,0.000,0.000
10/09/2023 22:45:00,-2.667, - , - ,7340.0,-10.010,0.000,0.000,0.000
10/09/2023 23:00:00,-2.667, - , - ,7343.333,-10.027,0.000,0.000,0.000
10/09/2023 23:15:00,-4.0, - , - ,7343.333,-10.027,0.000,0.000,0.000
10/09/2023 23:30:00,-3.667, - , - ,7346.667,-10.037,0.000,0.000,0.000
10/09/2023 23:45:00,-2.667, - , - ,7353.333,-10.050,0.000,0.000,0.000
10/10/2023 00:00:00,-2.667, - , - ,7356.667,-10.077,0.000,0.000,0.000
10/10/2023 00:15:00,-3.667, - , - ,7363.333,-10.120,0.000,0.000,0.000
10/10/2023 00:30:00,-5.667, - , - ,7373.333,-10.133,0.000,0.000,0.000
10/10/2023 00:45:00,-4.0, - , - ,7373.333,-10.143,0.000,0.000,0.000
10/10/2023 01:00:00,-5.333, - , - ,7380.0,-10.127,0.000,0.000,0.000
10/10/2023 01:15:00,-3.667, - , - ,7353.333,-10.013,0.000,0.000,0.000
10/10/2023 01:30:00,-5.333, - , - ,7356.667,-10.033,0.000,0.000,0.000
10/10/2023 01:45:00,-4.667, - , - ,7360.0,-10.030,0.000,0.000,0.000
10/10/2023 02:00:00,-4.0, - , - ,7360.0,-10.027,0.000,0.000,0.000
10/10/2023 02:15:00,-3.333, - , - ,7360.0,-10.033,0.000,0.000,0.000
10/10/2023 02:30:00,-4.333, - , - ,7363.333,-10.040,0.000,0.000,0.000
10/10/2023 02:45:00,-4.333, - , - ,7360.0,-10.037,0.000,0.000,0.000
10/10/2023 03:00:00,-4.0, - , - ,7363.333,-10.037,0.000,0.000,0.000
10/10/2023 03:15:00,-4.0, - , - ,7366.667,-10.043,0.000,0.000,0.000
10/10/2023 03:30:00,-4.0, - , - ,7363.333,-10.043,0.000,0.000,0.000
10/10/2023 03:45:00,-3.667, - , - ,7353.333,-10.033,0.000,0.000,0.000
10/10/2023 04:00:00,-3.667, - , - ,7343.333,-9.993,0.000,0.000,0.000
10/10/2023 04:15:00,-4.667, - , - ,7343.333,-9.977,0.000,0.000,0.000
10/10/2023 04:30:00,-3.0, - , - ,7336.667,-9.957,0.000,0.000,0.000
10/10/2023 04:45:00,-3.667, - , - ,7330.0,-9.930,0.000,0.000,0.000
10/10/2023 05:00:00,-3.333, - , - ,7310.0,-9.867,0.000,0.000,0.000
10/10/2023 05:15:00,-3.333, - , - ,7296.667,-9.833,0.000,0.000,0.000
10/10/2023 05:30:00,-4.333, - , - ,7296.667,-9.830,0.000,0.000,0.000
10/10/2023 05:45:00,-5.667, - , - ,7300.0,-9.843,0.000,0.000,0.000
10/10/2023 06:00:00,-6.0, - , - ,7336.667,-9.970,0.000,0.000,0.000
10/10/2023 06:15:00,-5.0, - , - ,7310.0,-9.867,0.000,0.000,0.000
10/10/2023 06:30:00,-3.0, - , - ,7300.0,-9.873,0.000,0.000,0.000
10/10/2023 06:45:00,-3.0, - , - ,7306.667,-9.877,0.000,0.000,0.000
10/10/2023 07:00:00,-2.667, - , - ,7283.333,-9.833,0.000,0.000,0.000
10/10/2023 07:15:00,-2.333, - , - ,7273.333,-9.857,0.000,0.000,0.000
10/10/2023 07:30:00,2.333, - , - ,7283.333,-6.367,0.000,0.000,0.000
10/10/2023 07:45:00,14.333, - , - ,7290.0,59.470,24.000,28.833,12.467
10/10/2023 08:00:00,29.0, - , - ,7293.333,319.330,102.800,98.833,111.933
10/10/2023 08:15:00,42.333, - , - ,7303.333,623.930,209.367,216.933,209.633
10/10/2023 08:30:00,70.0, - , - ,7296.667,658.780,223.300,225.633,215.700
10/10/2023 08:45:00,124.667, - , - ,7320.0,1567.180,532.033,521.800,526.833
10/10/2023 09:00:00,146.333, - , - ,7300.0,1035.420,347.800,342.567,366.467
10/10/2023 09:15:00,286.0, - , - ,7296.667,824.827,289.267,282.767,269.000
10/10/2023 09:30:00,245.333, - , - ,7336.667,1384.127,466.533,482.033,447.567
10/10/2023 09:45:00,561.667, - , - ,7386.667,3141.433,1075.633,1068.967,1049.233
10/10/2023 10:00:00,300.333, - , - ,7326.667,1393.670,464.900,472.900,470.433
10/10/2023 10:15:00,247.0, - , - ,7323.333,1241.920,402.567,415.033,419.367
10/10/2023 10:30:00,193.333, - , - ,7316.667,962.377,324.367,324.600,322.167
10/10/2023 10:45:00,180.333, - , - ,7316.667,927.237,311.967,312.467,309.100
10/10/2023 11:00:00,219.667, - , - ,7336.667,1148.203,399.133,384.933,380.367
10/10/2023 11:15:00,356.333, - , - ,7340.0,1664.613,504.533,595.533,552.367
10/10/2023 11:30:00,890.333, - , - ,7413.333,4129.587,1393.200,1403.300,1396.867
10/10/2023 11:45:00,650.0, - , - ,7386.667,3634.240,1207.200,1210.200,1256.933
10/10/2023 12:00:00,405.0, - , - ,7336.667,2126.587,762.567,703.400,690.933
10/10/2023 12:15:00,321.333, - , - ,7343.333,2651.337,793.567,919.700,912.933
10/10/2023 12:30:00,665.667, - , - ,7353.333,2793.150,886.367,964.167,960.200
10/10/2023 12:45:00,991.0, - , - ,7383.333,3701.330,1163.367,1278.900,1294.733
