Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,Sesqui-C - Inverter 4 - AC power [W] - P_AC,Sesqui-C - Inverter 8 - AC power [W] - P_AC,Sesqui-C - Inverter 7 - AC power [W] - P_AC,Sesqui-C - Inverter 1 - AC power [W] - P_AC,Sesqui-C - Inverter 2 - AC power [W] - P_AC,Sesqui-C - Inverter 14 - AC power [W] - P_AC,Sesqui-C - Inverter 3 - AC power [W] - P_AC,Sesqui-C - Inverter 5 - AC power [W] - P_AC,Sesqui-C - Inverter 10 - AC power [W] - P_AC,Sesqui-C - Inverter 6 - AC power [W] - P_AC,Sesqui-C - Inverter 11 - AC power [W] - P_AC,Sesqui-C - Inverter 9 - AC power [W] - P_AC,Sesqui-C - Inverter 12 - AC power [W] - P_AC,Sesqui-C - Inverter 13 - AC power [W] - P_AC,Day/Night
2023-10-13 13:45:00,119.78,21.841,0.768,12639.199,379306.185,27910.222,25568.723,25114.555,13611.365,30045.999,30487.611,29107.997,30841.951,25677.611,26047.779,32022.555,25623.111,32258.499,33128.057,Day
2023-10-13 14:00:00,90.725,21.359,1.135,12632.025,300601.285,22644.449,19680.054,19495.667,10544.365,23655.893,24014.112,25254.107,24716.328,20143.11,20439.779,25214.945,19721.721,24926.832,27915.39,Day
2023-10-13 14:15:00,197.827,20.569,0.824,12711.338,622446.423,44456.112,42058.721,41195.0,21783.783,48197.001,50377.222,45845.711,49797.402,41917.111,41941.445,52910.943,42066.055,53716.834,56096.611,Day
2023-10-13 14:30:00,169.763,23.053,0.451,12745.433,542214.809,39766.0,36015.945,35469.333,19168.0,42978.111,42895.278,41980.327,43767.365,36400.221,36753.277,45145.0,36044.499,45472.943,49466.056,Day
2023-10-13 14:45:00,106.121,22.991,1.213,12722.085,352783.113,26316.761,23254.611,23065.778,12424.677,28414.001,27799.555,28327.303,28976.329,23636.055,23872.611,29333.223,23275.501,29333.333,33260.777,Day
2023-10-13 15:00:00,44.428,19.76,1.819,12748.185,160920.855,12408.555,10467.889,10464.944,5630.89,13114.445,12907.333,13824.521,13608.712,10842.333,10873.889,13598.445,10528.112,13427.055,16209.443,Day
2023-10-13 15:15:00,24.796,15.848,1.52,12732.101,89518.684,7005.111,5984.222,5991.388,3193.896,7496.483,7540.61,7554.489,7861.071,6166.056,6138.833,8049.777,6140.889,7976.222,8904.611,Day
2023-10-13 15:30:00,43.401,15.326,0.609,12734.41,134058.709,10061.739,9172.222,9045.889,4891.445,10933.215,11310.888,10279.999,11290.333,9339.945,9287.166,11856.221,9315.779,11932.111,11926.111,Day
2023-10-13 15:45:00,66.487,15.658,1.071,12751.784,202713.955,15008.079,13904.889,13624.333,7385.907,16116.089,16855.333,15614.555,16789.267,14021.667,14050.167,17574.611,13941.389,17799.389,17463.001,Day
2023-10-13 16:00:00,66.293,15.755,1.486,12742.397,197412.284,14816.0,13579.222,13346.5,7257.668,15924.945,16390.277,15639.219,16545.022,13662.167,13815.445,17112.278,13609.945,17272.333,16631.055,Day
2023-10-13 16:15:00,43.893,15.167,1.689,12769.507,125954.369,9609.225,8729.445,8521.056,4617.933,10191.143,10763.111,10156.888,10719.857,8782.445,8819.055,11219.0,8793.445,11442.777,10901.834,Day
2023-10-13 16:30:00,33.836,14.61,2.41,12783.854,91135.817,7121.001,6372.611,6237.611,3342.221,7367.55,7866.499,7627.819,8005.793,6356.11,6381.445,8198.389,6363.334,8375.0,7830.611,Day
2023-10-13 16:45:00,22.185,14.029,2.052,12749.825,54493.133,4294.422,3783.056,3671.0,1923.799,4563.371,5009.445,4564.375,4909.999,3852.501,3794.889,5217.334,3902.39,5364.278,5006.667,Day
2023-10-13 17:00:00,27.851,13.843,2.057,12765.117,72368.175,5645.443,5032.39,4937.167,2577.999,5993.444,6500.388,5883.501,6361.431,5123.833,5055.779,6687.666,5145.945,6853.445,6296.666,Day
2023-10-13 17:15:00,27.9,13.598,1.825,12793.805,73244.917,5685.333,5094.335,5001.721,2674.777,6126.666,6496.611,5835.681,6468.203,5137.389,5095.444,6816.889,5214.667,6982.5,6405.89,Day
2023-10-13 17:30:00,14.721,13.295,1.065,12784.364,31351.208,2654.0,2207.055,2124.835,1086.667,2830.724,3007.388,2801.894,3100.112,2183.722,2136.333,3133.944,2228.611,3239.055,2973.556,Day
2023-10-13 17:45:00,10.748,12.949,0.896,12777.486,19753.51,1761.943,1384.833,1289.501,699.999,1836.041,2027.723,1865.276,2109.267,1445.834,1330.555,2112.999,1480.277,2199.833,1940.444,Day
2023-10-13 18:00:00,6.02,12.834,0.841,12781.077,7427.887,920.995,496.0,524.5,357.444,883.744,1011.056,908.445,1044.112,666.555,454.612,992.722,619.111,1025.5,945.333,Day
2023-10-13 18:15:00,3.285,12.77,0.782,12788.028,1229.373,429.566,140.223,183.445,138.428,471.966,498.111,421.067,538.223,256.611,154.333,511.389,214.443,529.555,454.945,Day
2023-10-13 18:30:00,0.767,12.605,0.271,12771.569,-4093.883,54.479,21.555,33.555,32.562,83.111,76.999,71.555,140.777,37.778,26.389,79.389,37.556,112.389,71.055,Night
2023-10-13 18:45:00,0.0,12.296,0.489,12776.701,-5731.264,20.0,20.0,20.0,20.0,20.0,20.889,20.0,21.969,20.0,20.0,20.0,20.0,20.0,21.167,Night
2023-10-13 19:00:00,0.0,12.216,0.895,12788.243,-4263.554,19.167,20.0,20.0,20.0,18.75,20.0,17.5,18.952,20.0,26.67,20.0,20.0,20.0,20.0,Night
2023-10-13 19:15:00,0.0,12.095,0.616,12785.688,-3245.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-13 19:30:00,0.0,12.081,0.409,12815.826,-3216.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-13 19:45:00,0.0,12.079,0.024,12801.527,-3197.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-13 20:00:00,0.0,12.078,0.493,12807.509,-3266.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-13 20:15:00,0.0,12.203,0.726,12734.131,-3208.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-13 20:30:00,0.0,12.176,0.761,12741.653,-3249.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-13 20:45:00,0.0,12.351,0.635,12743.762,-3143.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-13 21:00:00,0.0,12.27,0.933,12739.987,-3173.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-13 21:15:00,0.0,12.142,1.191,12746.58,-3198.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-13 21:30:00,0.0,11.981,0.763,12739.502,-3182.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-13 21:45:00,0.0,11.811,0.61,12692.827,-3126.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-13 22:00:00,0.0,11.681,0.68,12671.899,-3055.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-13 22:15:00,0.0,11.729,0.494,12662.767,-3075.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-13 22:30:00,0.0,11.6,0.779,12652.833,-3022.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-13 22:45:00,0.0,11.603,0.527,12684.956,-3096.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-13 23:00:00,0.0,11.484,0.226,12699.56,-3041.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-13 23:15:00,0.0,11.258,0.292,12728.154,-3060.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-13 23:30:00,0.0,11.287,0.543,12715.327,-3007.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-13 23:45:00,0.0,11.386,0.143,12734.969,-3037.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 00:00:00,0.0,11.353,0.469,12756.504,-3040.829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 00:15:00,0.0,11.467,0.603,12764.073,-3067.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 00:30:00,0.0,11.684,0.378,12702.863,-3090.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 00:45:00,0.0,11.723,0.376,12721.931,-3011.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 01:00:00,0.0,11.845,0.516,12743.201,-3024.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 01:15:00,0.0,12.034,0.713,12732.751,-3032.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 01:30:00,0.0,11.873,0.772,12741.162,-3073.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 01:45:00,-0.845,11.131,0.913,12750.565,-3085.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 02:00:00,-1.496,10.055,0.278,12753.716,-3104.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 02:15:00,-2.981,8.429,0.622,12681.513,-3002.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 02:30:00,-2.555,7.621,0.679,12687.764,-3011.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 02:45:00,-0.291,8.319,0.548,12664.535,-2964.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 03:00:00,0.0,9.431,0.595,12650.861,-2945.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 03:15:00,0.0,9.787,1.013,12649.073,-2926.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 03:30:00,0.052,10.434,0.74,12656.855,-2950.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 03:45:00,0.0,11.079,0.479,12671.251,-2969.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 04:00:00,0.0,11.239,0.961,12674.991,-2984.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 04:15:00,0.0,11.414,0.873,12667.075,-2993.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 04:30:00,0.0,11.525,0.586,12670.537,-3003.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 04:45:00,-0.107,11.319,0.449,12677.071,-2940.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 05:00:00,-1.138,10.352,0.809,12670.86,-2973.729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 05:15:00,-0.4,10.055,0.992,12656.995,-2935.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 05:30:00,0.0,10.651,0.748,12637.484,-2934.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 05:45:00,0.0,10.657,1.066,12633.785,-3006.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 06:00:00,-0.341,10.192,0.899,12638.724,-2980.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 06:15:00,-1.0,9.453,0.277,12652.368,-3011.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 06:30:00,-0.864,8.925,0.545,12650.343,-2995.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 06:45:00,-0.379,9.309,0.671,12669.282,-3122.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 07:00:00,-1.19,8.629,0.508,12659.005,-3170.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 07:15:00,-1.306,7.798,0.647,12648.349,-3112.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 07:30:00,1.953,8.859,0.625,12657.534,-1770.328,106.524,35.584,29.221,236.249,145.467,161.908,120.603,195.381,35.334,28.779,147.001,228.729,205.125,128.5,Unknown
2023-10-14 07:45:00,6.243,9.489,0.549,12648.729,8447.933,868.631,619.335,598.945,347.661,898.36,882.165,863.606,986.394,679.5,602.889,941.167,675.389,1017.944,896.5,Day
2023-10-14 08:00:00,14.576,9.755,0.402,12726.6,28516.495,2326.361,1817.112,1933.111,1040.396,2463.631,2619.889,2388.464,2680.007,2028.166,1928.889,2708.889,2077.167,2766.445,2511.833,Day
2023-10-14 08:15:00,22.351,10.271,0.489,12785.283,50371.646,4008.565,3432.611,3317.777,1784.419,4258.794,4406.779,4165.549,4533.327,3495.167,3388.445,4617.0,3523.277,4789.445,4435.833,Day
2023-10-14 08:30:00,31.983,10.534,0.373,12745.574,81814.88,6354.972,5644.333,5472.389,2890.287,6626.37,7015.499,6497.74,7058.621,5755.667,5627.111,7425.943,5730.222,7519.056,7175.999,Day
2023-10-14 08:45:00,37.693,10.689,0.225,12713.789,97676.641,7617.003,6972.835,6714.223,3518.965,8153.14,8074.387,8164.243,8586.607,6849.333,6710.444,8388.167,6752.055,8814.721,8087.611,Day
2023-10-14 09:00:00,25.395,10.867,0.633,12710.683,62477.387,5053.997,4318.277,4211.777,2212.622,5584.423,5292.666,5599.003,5846.943,4264.669,4062.167,5560.723,4117.723,5635.555,5932.778,Day
2023-10-14 09:15:00,13.507,10.989,0.559,12691.723,26636.621,2237.124,1741.723,1706.39,891.555,2437.571,2546.833,2452.727,2697.349,1874.722,1623.168,2620.279,1854.777,2676.334,2829.611,Day
2023-10-14 09:30:00,8.401,10.911,0.28,12733.081,13311.362,1260.559,882.555,913.501,488.857,1355.223,1420.833,1372.842,1511.297,1019.055,846.223,1439.945,983.778,1480.945,1533.278,Day
2023-10-14 09:45:00,24.043,11.192,0.203,12754.455,58107.889,4640.333,4091.222,3954.111,2029.571,4982.34,4955.611,4935.783,5250.961,4133.111,3950.722,5198.444,3985.445,5416.777,5333.166,Day
2023-10-14 10:00:00,54.347,12.029,0.683,12760.575,151308.118,11301.575,10578.778,10121.555,5408.208,12373.365,12622.445,12316.245,12761.558,10462.723,10162.667,12977.278,10247.111,13422.278,13370.611,Day
2023-10-14 10:15:00,90.337,13.041,0.947,12748.181,263621.282,19870.838,18409.833,17788.667,9702.577,21540.11,20899.332,21136.858,22049.578,18020.055,18157.445,21969.388,17869.833,22570.278,21786.778,Day
2023-10-14 10:30:00,91.908,13.609,0.781,12750.646,272950.244,20007.127,18931.723,18331.056,9578.677,21282.305,22472.223,20603.341,22200.747,19063.223,18922.499,23576.111,19031.168,23957.0,23771.055,Day
2023-10-14 10:45:00,126.779,14.351,0.861,12766.518,370995.265,26745.471,26120.555,25108.111,12791.889,27675.717,30630.111,26151.089,29142.147,26408.611,26268.223,32175.556,26412.555,33145.333,31545.889,Day
2023-10-14 11:00:00,138.779,15.229,0.712,12773.367,417885.336,30595.896,28934.557,27865.055,15120.27,32781.061,34701.888,31444.108,34332.174,27983.223,27886.778,35356.667,27535.668,35891.389,36416.389,Day
2023-10-14 11:15:00,160.161,16.624,0.811,12767.771,495935.502,37412.235,33279.056,33111.111,18917.659,40661.929,39103.501,38325.259,40744.889,32644.055,34380.222,41399.0,33417.278,40909.944,41315.389,Day
2023-10-14 11:30:00,208.826,18.285,0.651,12783.973,631831.176,46796.863,43190.999,42179.333,23718.427,51446.491,49409.444,50700.131,52036.411,41729.388,43503.111,52184.889,42233.667,53156.611,49607.111,Day
2023-10-14 11:45:00,267.917,20.199,0.822,12728.017,809490.441,59154.783,54916.778,53743.667,29283.222,62731.276,66696.667,60596.493,64266.965,54876.056,55778.445,68585.499,55185.444,69824.945,64652.167,Day
2023-10-14 12:00:00,349.311,23.062,0.62,12734.64,1011632.565,72896.973,70057.111,67710.556,35704.439,76270.023,81782.722,76858.295,79798.822,69873.112,70799.111,86427.779,69469.333,89654.777,77910.055,Day
2023-10-14 12:15:00,307.769,23.499,1.037,12735.759,919133.25,67319.562,61714.111,60424.444,33514.921,70912.721,75433.888,68315.567,72163.619,61987.833,63818.167,79847.445,63394.723,79042.945,75942.444,Day
2023-10-14 12:30:00,186.251,22.008,1.202,12721.029,553160.28,40907.007,37884.388,37077.667,20122.056,43240.731,44402.443,43016.604,44694.276,37462.499,38582.779,46430.833,37504.055,47189.167,44802.443,Day
2023-10-14 12:45:00,174.621,20.199,0.633,12713.133,529410.816,38784.091,36292.056,35459.499,19037.457,41295.209,42630.722,40837.885,42778.288,36019.833,36561.555,44524.722,35757.945,45351.721,43049.055,Day
2023-10-14 13:00:00,207.915,20.843,0.649,12718.986,626198.441,47258.79,42762.667,42270.723,23507.676,51351.079,47558.055,51290.749,52108.096,42077.001,43619.389,50556.888,41504.612,51515.445,48941.945,Day
2023-10-14 13:15:00,137.745,20.329,0.875,12717.59,421067.612,31141.46,28453.778,28015.223,15264.197,33198.935,33767.279,32945.087,34142.451,28538.833,29170.888,35381.666,28392.889,35837.611,35531.333,Day
2023-10-14 13:30:00,162.053,19.982,0.723,12730.062,498988.011,36698.475,33693.056,33119.0,17906.173,39232.603,39773.943,38751.975,40270.664,33782.945,34324.945,41876.333,33610.278,42297.889,42829.779,Day
2023-10-14 13:45:00,134.122,19.564,1.007,12718.94,420510.499,31159.556,28245.556,27828.39,15124.737,33423.667,33453.055,33324.863,34234.375,28366.667,28854.611,35246.667,28130.5,35496.612,36802.333,Day
2023-10-14 14:00:00,123.957,18.297,1.023,12727.295,390655.486,28768.565,26143.888,25758.111,13981.432,30960.329,31171.057,30423.412,31753.549,26400.166,26836.722,32854.277,26249.279,33158.111,34837.5,Day
2023-10-14 14:15:00,110.671,17.771,1.498,12729.317,349692.107,25822.664,23292.167,23032.221,12420.149,27800.463,27994.5,27745.53,28549.371,23602.945,23837.555,29558.444,23422.721,29652.834,32106.945,Day
2023-10-14 14:30:00,96.167,17.401,1.329,12729.065,307313.452,22812.673,20365.057,20214.499,10927.711,24582.983,24590.333,24459.406,25167.222,20752.611,20925.222,25969.721,20585.833,25991.889,28630.555,Day
2023-10-14 14:45:00,107.437,17.36,1.264,12730.215,346041.161,25552.943,22723.723,22631.944,12115.406,27510.822,27783.221,27407.009,28138.753,23334.778,23409.057,29214.835,23033.389,29222.278,32928.999,Day
2023-10-14 15:00:00,99.516,16.843,1.045,12739.479,323643.438,23979.697,21154.111,21048.055,11299.877,25709.505,25912.5,25833.584,26309.889,21823.055,21772.166,27334.555,21512.723,27153.335,31311.667,Day
2023-10-14 15:15:00,120.843,17.323,0.573,12748.195,376966.165,27657.991,25037.443,24795.112,13377.447,29872.445,30124.279,30099.58,30784.796,25384.721,25602.055,31869.61,25141.445,31807.611,35071.223,Day
2023-10-14 15:30:00,89.716,17.547,1.075,12735.451,272184.659,20261.714,18449.279,18092.833,9811.73,21615.2,22174.667,21540.152,22286.999,18567.055,18815.944,23324.445,18493.276,23473.222,24112.277,Day
2023-10-14 15:45:00,86.701,17.173,0.999,12741.621,260684.784,19330.889,17747.055,17416.889,9383.387,20515.555,21360.389,20407.385,21315.137,17880.833,18080.389,22415.223,17812.667,22619.944,22504.333,Day
2023-10-14 16:00:00,84.123,16.239,0.764,12753.226,258177.367,19022.555,17816.277,17350.167,9336.968,20414.556,21278.501,19685.486,21114.641,17813.778,17921.277,22218.611,17730.722,22660.833,21759.167,Day
2023-10-14 16:15:00,104.567,16.794,0.512,12756.413,307787.547,22737.687,21281.778,20764.167,11204.981,24412.659,25100.611,23530.445,25204.445,21120.778,21424.556,26238.61,21148.0,26779.944,25444.889,Day
2023-10-14 16:30:00,84.022,16.801,0.337,12768.106,243181.617,18149.524,16858.945,16459.278,8923.956,19487.591,19963.112,18789.253,20103.667,16833.555,17029.335,20803.889,16772.222,21377.222,20153.999,Day
2023-10-14 16:45:00,48.429,16.107,0.223,12740.132,139049.275,10589.777,9741.221,9471.833,5115.417,11234.735,11717.222,10964.439,11775.534,9719.501,9756.444,12206.001,9740.445,12595.279,11704.055,Day
2023-10-14 17:00:00,35.11,15.571,0.343,12745.419,101125.86,7859.889,7129.667,6949.168,3705.759,8398.778,8712.333,8012.413,8731.524,7149.278,7065.332,9078.722,7124.833,9284.557,8627.222,Day
2023-10-14 17:15:00,33.711,15.076,0.537,12723.762,94019.471,7292.175,6583.555,6411.277,3454.661,7763.444,8181.222,7465.778,8147.223,6635.556,6636.611,8540.445,6744.834,8688.166,8011.166,Day
2023-10-14 17:30:00,31.121,14.62,0.237,12722.825,83154.95,6482.001,5844.833,5725.389,3035.344,6977.666,7284.112,6622.445,7299.511,5935.612,5829.222,7635.945,5938.223,7825.222,7203.055,Day
2023-10-14 17:45:00,23.863,14.347,0.235,12720.252,58540.635,4702.413,4110.165,4001.723,2109.448,5019.999,5332.112,4849.445,5302.543,4223.667,4109.057,5523.221,4292.611,5648.723,5159.223,Day
2023-10-14 18:00:00,16.405,14.053,0.631,12727.215,37059.138,3107.278,2548.5,2568.333,1287.244,3212.379,3577.888,3197.15,3581.958,2711.0,2603.611,3717.277,2688.057,3796.667,3434.167,Day
2023-10-14 18:15:00,6.096,13.617,0.341,12721.024,7971.169,906.445,534.944,626.778,340.419,932.557,1096.611,976.667,1136.502,688.833,498.612,1064.056,719.001,1099.943,1003.056,Day
2023-10-14 18:30:00,2.167,13.172,0.237,12720.514,203.127,314.801,149.5,160.833,95.132,323.889,430.0,325.381,469.669,218.556,146.222,419.056,238.5,454.612,371.833,Day
2023-10-14 18:45:00,-0.131,12.994,0.309,12701.103,-5271.675,25.889,20.0,20.0,20.0,22.444,28.555,28.79,31.879,20.445,20.0,31.556,20.0,32.0,23.778,Night
2023-10-14 19:00:00,-1.0,12.587,0.045,12709.498,-4673.193,17.6,20.0,18.0,19.0,19.0,20.0,19.0,20.249,18.0,19.0,20.0,20.0,20.0,20.0,Night
2023-10-14 19:15:00,-0.403,12.473,0.099,12704.07,-2713.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 19:30:00,0.0,12.5,0.174,12712.9,-2956.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 19:45:00,0.0,12.234,0.403,12740.524,-3046.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 20:00:00,0.0,12.101,0.442,12739.695,-3084.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 20:15:00,0.0,12.287,1.385,12719.229,-3011.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 20:30:00,0.0,12.704,1.726,12702.183,-2926.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 20:45:00,0.0,12.898,0.719,12715.723,-3029.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 21:00:00,0.0,12.913,0.597,12734.711,-3033.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 21:15:00,0.0,12.937,0.733,12723.532,-3066.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 21:30:00,0.0,12.66,0.669,12701.435,-3044.841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 21:45:00,0.0,12.569,0.364,12680.805,-3029.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 22:00:00,0.0,12.221,0.593,12658.875,-2958.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 22:15:00,0.0,11.973,0.479,12630.515,-2949.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 22:30:00,0.0,11.779,0.684,12640.778,-3013.883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 22:45:00,0.0,11.822,1.187,12661.017,-3008.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-14 23:00:00,0.0,11.997,0.961,12682.579,-3027.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
