Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,"Schneider XC 680kW Inverter - 1, Active Power","Schneider XC 680kW Inverter - 2, Active Power","Schneider XC 680kW Inverter - 3, Active Power","Schneider XC 680kW Inverter - 4, Active Power","Schneider XC 680kW Inverter - 5, Active Power","Schneider XC 680kW Inverter - 6, Active Power","Schneider XC 680kW Inverter - 7, Active Power","Schneider XC 680kW Inverter - 8, Active Power",Day/Night
2023-10-09 11:45:00,911.0122,73.59153,2,13.65167,4655.615,603.2567,602.29,507.5,586.0967,599.9434,585.2133,595.89,594.8367,Day
2023-10-09 12:00:00,931.6093,74.87354,2,13.65411,4735.177,612.3567,611.45,515.7433,596.2867,611.03,596.28,608.2067,604.69,Day
2023-10-09 12:15:00,946.3074,74.73071,3,13.64833,4807.479,622.04,621.4567,523.7933,605.13,619.56,605.73,617.4133,614.23,Day
2023-10-09 12:30:00,953.8051,76.55814,2,13.67944,4843.084,625.5667,625.8367,527.9067,608.7967,623.82,610.8666,622.9366,620.2333,Day
2023-10-09 12:45:00,959.5332,76.15222,4,13.71878,4872.105,627.7333,629.54,532.5233,614.96,626.7433,616.53,626.02,621.3967,Day
2023-10-09 13:00:00,959.7095,75.21715,4,13.70767,4874.412,627.77,629.6467,533.7633,615.21,626.8834,616.5867,626.69,621.3834,Day
2023-10-09 13:15:00,954.2601,75.02545,4,13.69989,4862.349,626.61,629.03,531.6166,613.0833,626.19,614.2466,624.1767,621.23,Day
2023-10-09 13:30:00,944.5356,75.18337,4,13.692,4829.076,622.4733,625.8267,527.5733,608.76,621.37,609.92,618.96,617.1633,Day
2023-10-09 13:45:00,928.0652,76.36485,3,13.69178,4753.669,611.45,615.3834,518.71,598.6633,611.8633,600.43,610.55,608.66,Day
2023-10-09 14:00:00,909.9614,76.12729,5,13.68234,4679.203,602.0533,605.8834,510.75,588.8267,601.93,591.17,600.9567,598.6133,Day
2023-10-09 14:15:00,883.9795,75.92805,4,13.678,4562.931,586.61,589.4434,498.1067,574.2567,586.76,576.5367,585.91,584.51,Day
2023-10-09 14:30:00,855.4918,75.92265,4,13.67522,4425.494,569.4434,573.12,484.3767,558.5867,567.9667,558.85,565.73,564.4767,Day
2023-10-09 14:45:00,821.1143,76.05239,4,13.67667,4272.876,549.0733,553.38,467.6467,539.7534,547.9333,539.55,544.88,545.2033,Day
2023-10-09 15:00:00,782.1592,77.72018,3,13.68678,4097.811,525.7067,529.7534,446.87,516.36,524.9767,518.4966,524.1334,524.2133,Day
2023-10-09 15:15:00,740.5136,77.18965,3,13.71,3907.356,500.2267,505.0733,426.67,492.9,499.71,494.51,499.7533,499.56,Day
2023-10-09 15:30:00,694.6309,77.67911,4,13.73144,3686.967,471.7633,476.0633,402.1833,465.54,470.97,465.9233,471.65,472.41,Day
2023-10-09 15:45:00,645.0185,77.55051,3,13.73644,3447.096,440.2267,445.2867,375.9933,435.3333,439.92,436.8933,440.4667,441.0,Day
2023-10-09 16:00:00,592.8175,77.97653,3,13.73111,3171.806,404.3333,409.5833,345.4267,399.9767,403.6733,403.04,406.0267,406.35,Day
2023-10-09 16:15:00,538.1055,77.50063,4,13.74634,2876.271,366.0367,371.69,313.71,363.4933,365.5833,365.5333,367.4333,367.9767,Day
2023-10-09 16:30:00,478.0168,77.2132,4,13.75089,2553.254,324.4533,330.35,278.7367,323.13,323.67,324.52,325.9667,326.6433,Day
2023-10-09 16:45:00,415.5584,77.45675,3,13.75922,2206.528,279.77,285.9767,240.7733,279.2333,279.05,280.85,281.7567,282.7333,Day
2023-10-09 17:00:00,353.8283,77.81635,3,13.69445,1843.331,231.1,238.6867,201.4767,233.9067,232.8533,235.8067,236.07,237.27,Day
2023-10-09 17:15:00,292.5034,77.12543,3,13.68367,1473.419,180.0167,190.18,161.0,188.3,186.4567,189.8467,189.7167,190.9367,Day
2023-10-09 17:30:00,230.4532,77.40844,3,13.65533,1096.449,128.58,139.2267,121.6033,141.6933,139.78,143.5267,143.13,144.47,Day
2023-10-09 17:45:00,169.4357,77.10011,2,13.66955,726.7227,81.53333,88.43667,76.57,96.64333,94.75333,98.57667,97.93333,99.11667,Day
2023-10-09 18:00:00,113.815,75.73272,2,13.66422,402.302,45.67,45.51,37.21,53.18333,55.20667,58.27,57.80667,58.79,Day
2023-10-09 18:15:00,66.10062,73.22813,1,13.64156,149.5817,18.03333,16.82333,13.67667,14.98,22.21,23.07333,25.58667,26.42,Day
2023-10-09 18:30:00,19.47474,70.06365,0,13.63833,24.88867,4.603333,4.536667,3.446667,4.3,5.07,4.49,5.3,5.33,Day
2023-10-09 18:45:00,3.172434,66.5332,0,13.63544,-18.02767,-0.86,-0.7166666,-0.76,-0.4766667,-0.74,-0.58,-0.6666667,-0.5633333,Day
2023-10-09 19:00:00,0.2884718,63.31574,0,13.60611,-31.9,-2.576667,-2.456667,-2.233333,-2.193333,-2.523333,-2.35,-2.52,-2.35,Night
2023-10-09 19:15:00,-0.2754368,60.6126,0,13.68845,-29.788,-2.456667,-2.033333,-2.026667,-1.626667,-2.303333,-2.16,-2.29,-1.996667,Night
2023-10-09 19:30:00,-0.1281119,58.00767,0,13.72178,-13.26567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 19:45:00,-0.2007717,56.09646,0,13.712,-13.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 20:00:00,-0.1996163,54.91069,0,13.72422,-13.27067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 20:15:00,-0.1818646,53.97197,0,13.73333,-13.29033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 20:30:00,-0.1410783,53.30383,0,13.68522,-13.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 20:45:00,-0.1369631,52.6928,0,13.60855,-13.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 21:00:00,-0.3027856,52.52211,0,13.62033,-13.05833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 21:15:00,-0.2779509,52.4539,0,13.63745,-13.09833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 21:30:00,-0.2262824,52.39484,0,13.61956,-13.05933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 21:45:00,-0.2321677,54.25393,1,13.653,-13.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 22:00:00,-0.4415669,54.88652,0,13.64078,-13.10967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 22:15:00,-0.4230512,54.0775,0,13.65911,-13.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 22:30:00,-0.3024378,53.05682,0,13.688,-13.21133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 22:45:00,-0.2285228,52.25734,0,13.68544,-13.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 23:00:00,-0.2441251,51.59194,0,13.68822,-13.21633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 23:15:00,-0.1939785,51.23717,0,13.69044,-13.22133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 23:30:00,-0.2242025,51.03378,0,13.69233,-13.22467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 23:45:00,-0.2520855,50.58321,0,13.69433,-13.23067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 00:00:00,-0.3079724,50.29114,0,13.71633,-13.27233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 00:15:00,-0.316431,49.90386,0,13.71833,-13.28033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 00:30:00,-0.1692904,49.59843,0,13.71255,-13.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 00:45:00,-0.2435368,50.15788,0,13.72133,-13.29033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 01:00:00,-0.3417756,50.78672,0,13.74189,-13.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 01:15:00,-0.3173699,50.9862,0,13.74344,-13.34667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 01:30:00,-0.2474536,51.72428,1,13.66411,-13.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 01:45:00,-0.4235217,52.50483,0,13.65678,-13.16133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 02:00:00,-0.350525,51.93904,0,13.65245,-13.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 02:15:00,-0.3261844,52.05396,0,13.64878,-13.15033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 02:30:00,-0.2873808,52.34758,0,13.65556,-13.15833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 02:45:00,-0.3382702,52.31448,0,13.65755,-13.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 03:00:00,-0.3184347,52.41749,0,13.66744,-13.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 03:15:00,-0.3577023,51.84835,0,13.667,-13.18533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 03:30:00,-0.2606947,50.79485,0,13.65956,-13.17233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 03:45:00,-0.1749673,49.90564,0,13.67255,-13.20033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 04:00:00,-0.2277101,49.50522,0,13.67844,-13.21467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 04:15:00,-0.2228994,49.31249,0,13.67633,-13.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 04:30:00,-0.2668175,49.06247,0,13.64922,-13.15333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 04:45:00,-0.2820674,48.75351,0,13.63811,-13.12833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 05:00:00,-0.2369465,48.56466,0,13.63445,-13.12367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 05:15:00,-0.1646373,48.38313,0,13.67522,-13.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 05:30:00,-0.2010183,48.05529,0,13.67222,-13.19633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 05:45:00,-0.2209846,48.13049,0,13.68278,-13.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 06:00:00,-0.3090684,48.52531,0,13.64133,-13.13133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 06:15:00,-0.3446477,48.47359,0,13.60744,-13.06167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 06:30:00,-0.2253834,48.26585,0,13.63733,-13.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 06:45:00,-0.1698462,48.27304,0,13.65433,-13.15833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 07:00:00,0.748567,48.23375,0,13.67745,-15.06933,-0.25,-0.2166667,-0.28,-0.13,-0.79,-0.19,-0.2166667,-0.1966667,Night
2023-10-10 07:15:00,5.827936,48.04827,0,13.68867,15.442,3.906667,3.763333,2.84,3.536667,3.516667,3.36,3.353333,3.253333,Day
2023-10-10 07:30:00,37.55732,48.79221,0,13.68378,128.938,22.19333,20.09667,16.66333,20.09333,19.29667,17.13667,14.26667,10.49333,Day
2023-10-10 07:45:00,88.73457,50.26033,0,13.69344,383.2457,56.49333,53.47,44.84333,54.83667,53.36666,52.81667,47.26,30.14667,Day
2023-10-10 08:00:00,151.0983,52.47279,0,13.70611,720.4247,99.84333,95.49667,80.75667,97.03,97.36,94.29667,94.42,69.32,Day
2023-10-10 08:15:00,212.6881,55.33789,0,13.728,1087.785,145.51,140.63,118.9767,141.8033,143.9067,138.7433,140.4433,124.15,Day
2023-10-10 08:30:00,273.9191,57.94936,1,13.74378,1439.879,189.1367,184.73,155.9867,185.0633,187.7833,181.1267,183.16,177.9067,Day
2023-10-10 08:45:00,335.8952,60.2533,2,13.74144,1814.169,237.62,233.2033,196.3567,232.0633,234.9,227.0767,229.74,227.4367,Day
2023-10-10 09:00:00,396.9898,62.86504,2,13.73,2181.07,284.9933,279.6233,235.4933,278.06,282.51,273.5633,276.8133,273.6767,Day
2023-10-10 09:15:00,460.659,65.44929,2,13.74556,2525.922,328.4533,323.66,272.5567,321.17,327.0867,317.0,321.8667,317.8033,Day
2023-10-10 09:30:00,521.5294,67.26987,4,13.76978,2838.368,369.02,365.4633,307.4767,360.76,365.96,356.2567,360.38,357.26,Day
2023-10-10 09:45:00,575.3124,69.00807,3,13.75778,3131.146,405.9867,402.8833,335.7933,397.33,403.4533,393.2967,398.3,395.4467,Day
2023-10-10 10:00:00,622.1838,70.70259,4,13.77255,3392.854,439.2,436.69,365.82,429.3233,437.2333,426.1167,432.5233,430.1033,Day
2023-10-10 10:15:00,671.6525,71.71097,5,13.76345,3650.295,472.41,470.1167,384.9967,461.5433,470.38,458.53,465.57,463.1,Day
2023-10-10 10:30:00,721.9648,73.15891,5,13.731,3867.474,499.6567,498.1233,407.3867,488.5,498.3867,485.8967,494.3733,491.76,Day
2023-10-10 10:45:00,767.4052,74.4012,7,13.70467,4069.529,524.9933,525.25,437.0767,514.5933,524.12,512.0267,519.15,516.75,Day
2023-10-10 11:00:00,807.2839,75.31449,6,13.70167,4250.928,548.78,548.7433,451.01,536.6633,547.7733,535.13,543.06,540.76,Day
2023-10-10 11:15:00,841.5634,76.58972,6,13.69822,4384.108,567.0233,566.8134,471.96,552.5034,565.0733,551.7267,560.6667,557.8834,Day
2023-10-10 11:30:00,871.6626,77.49689,5,13.70467,4503.001,580.3467,582.67,491.7033,568.2767,579.85,566.76,576.0867,574.09,Day
2023-10-10 11:45:00,898.449,78.13688,4,13.69178,4602.483,593.0933,594.9033,501.56,579.4133,593.48,579.4434,590.8033,588.2967,Day
2023-10-10 12:00:00,918.6465,79.85817,4,13.68678,4661.5,599.9267,602.35,504.2067,586.3433,601.4467,588.0067,598.7633,596.73,Day
2023-10-10 12:15:00,935.5829,80.08788,7,13.67633,4759.826,613.3533,617.0967,516.2867,598.7534,613.9933,600.1266,610.59,608.2867,Day
2023-10-10 12:30:00,944.6736,80.51128,6,13.71789,4808.692,619.7933,622.44,515.19,605.1633,620.5167,606.55,617.3734,614.65,Day
2023-10-10 12:45:00,948.7249,81.18445,4,13.71545,4788.908,616.51,619.5833,512.8533,602.06,617.2267,604.7933,615.6633,612.9633,Day
2023-10-10 13:00:00,947.9557,81.61417,6,13.71178,4777.467,615.45,619.2167,521.73,602.0233,615.3433,603.8066,611.6467,609.88,Day
2023-10-10 13:15:00,943.2528,82.25329,5,13.702,4760.354,612.1367,616.75,520.43,600.1133,613.2067,601.6934,610.2,608.01,Day
2023-10-10 13:30:00,933.7688,82.69712,5,13.69155,4718.12,606.5067,611.48,515.9133,594.85,606.97,595.5634,604.7933,603.6033,Day
2023-10-10 13:45:00,918.9642,83.45575,5,13.68656,4640.111,596.0967,601.37,507.0833,585.0233,596.2167,585.7733,594.7534,593.86,Day
2023-10-10 14:00:00,899.21,84.21722,5,13.68144,4546.496,583.5167,588.75,496.2567,571.36,583.9867,573.17,584.61,583.55,Day
2023-10-10 14:15:00,875.2596,84.21792,5,13.68378,4448.547,570.83,576.12,484.95,558.78,571.11,561.4233,571.7,570.64,Day
2023-10-10 14:30:00,844.5467,84.22284,6,13.70067,4324.33,554.38,558.9366,471.0967,544.0533,555.1866,546.8766,554.8834,553.79,Day
2023-10-10 14:45:00,813.1054,84.72567,6,13.63667,4173.466,535.0566,539.47,453.35,524.5867,534.9434,527.4133,535.5067,535.1833,Day
2023-10-10 15:00:00,775.7167,84.34112,6,13.63711,4014.668,514.1467,519.8167,437.5667,505.26,513.6633,507.1667,514.6367,513.38,Day
2023-10-10 15:15:00,733.1417,84.50854,7,13.71478,3820.137,488.3167,493.7233,416.0333,480.9167,488.6,483.02,489.6967,489.2533,Day
2023-10-10 15:30:00,687.0789,84.24112,6,13.717,3596.413,459.5433,465.41,392.42,453.2333,459.2933,455.1233,459.96,459.8467,Day
2023-10-10 15:45:00,637.1863,84.76148,6,13.72644,3333.756,425.2833,431.6,364.1133,420.9133,424.6367,422.1967,425.9233,426.0933,Day
2023-10-10 16:00:00,583.7314,84.68092,6,13.68778,3053.858,389.0067,394.8833,333.2033,385.5067,389.0033,387.2367,390.4767,390.62,Day
2023-10-10 16:15:00,526.5064,84.57589,5,13.65844,2756.638,350.5067,356.61,300.3667,348.1433,350.2667,349.7633,352.2367,353.1233,Day
2023-10-10 16:30:00,470.8344,84.36942,6,13.66222,2455.356,311.89,318.5033,268.3633,310.74,310.9633,312.0267,313.06,313.6367,Day
2023-10-10 16:45:00,408.5308,84.06964,5,13.65667,2115.546,267.7333,274.4533,230.64,268.16,267.4367,269.4,270.05,270.74,Day
2023-10-10 17:00:00,345.647,84.10055,4,13.64067,1758.515,219.9033,227.5833,192.1967,223.26,222.2267,225.08,225.4267,226.36,Day
2023-10-10 17:15:00,287.3115,84.19496,3,13.63444,1410.309,171.51,181.54,153.5933,180.2833,178.9067,182.2333,182.2367,183.1767,Day
2023-10-10 17:30:00,225.1749,83.32906,3,13.61144,1043.574,121.9067,132.3567,112.9967,134.9367,133.2967,136.9567,136.5467,137.5467,Day
2023-10-10 17:45:00,165.4177,81.84026,2,13.614,691.8116,77.49333,84.11,71.95667,92.04333,90.51,93.97667,93.48666,94.55,Day
2023-10-10 18:00:00,101.4351,80.49249,2,13.60633,339.4457,39.04333,39.26,32.07667,44.89333,46.55,49.05333,48.72,49.55333,Day
2023-10-10 18:15:00,51.69505,77.86336,1,13.64478,117.659,14.58667,14.09667,11.45,12.70667,17.39667,18.14,20.09333,20.72667,Day
2023-10-10 18:30:00,12.8566,74.72931,1,13.65389,3.823667,1.97,2.023333,1.393333,2.106667,2.066667,2.096667,2.246667,2.333333,Day
2023-10-10 18:45:00,1.441704,71.88212,1,13.66344,-27.42833,-1.996667,-1.913333,-1.876667,-1.583333,-1.906667,-1.743333,-1.893333,-1.736667,Day
2023-10-10 19:00:00,0.07440688,69.23408,2,13.64989,-34.14333,-2.846667,-2.746667,-2.59,-2.406667,-2.743333,-2.59,-2.76,-2.586667,Night
2023-10-10 19:15:00,-0.1281711,67.50875,1,13.65145,-24.13267,-1.596667,-1.38,-1.386667,-1.136667,-1.46,-1.426667,-1.466667,-1.333333,Night
2023-10-10 19:30:00,-0.2559318,66.47768,1,13.65445,-13.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 19:45:00,-0.3114168,65.51031,1,13.65545,-13.12633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 20:00:00,-0.4105839,64.62981,0,13.67545,-13.17433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 20:15:00,-0.2610313,63.3272,0,13.68533,-13.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 20:30:00,-0.1723445,62.77037,0,13.715,-13.25867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 20:45:00,-0.2184127,63.92628,1,13.68389,-13.19233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 21:00:00,-0.5086765,63.65997,0,13.68967,-13.20667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 21:15:00,-0.3517424,62.3914,0,13.69967,-13.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 21:30:00,-0.1964513,62.21508,1,13.70933,-13.25133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 21:45:00,-0.3195085,62.753,1,13.68178,-13.19267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 22:00:00,-0.4466492,62.739,0,13.703,-13.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 22:15:00,-0.2932164,63.06125,0,13.70822,-13.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 22:30:00,-0.4095094,63.14184,1,13.68711,-13.20833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 22:45:00,-0.3849195,62.74339,0,13.70211,-13.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 23:00:00,-0.2644759,62.62507,1,13.70811,-13.26133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 23:15:00,-0.3261971,62.82332,0,13.61278,-13.03733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 23:30:00,-0.4220254,62.35059,0,13.60689,-13.02667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-10 23:45:00,-0.399051,61.99796,0,13.62667,-13.07567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-11 00:00:00,-0.3895001,61.75674,0,13.63656,-13.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-11 00:15:00,-0.3661034,61.52283,0,13.63945,-13.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-11 00:30:00,-0.3272621,61.10315,0,13.65856,-13.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-11 00:45:00,-0.3062904,61.17772,0,13.66167,-13.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-11 01:00:00,-0.3233277,61.13586,0,13.67333,-13.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-11 01:15:00,-0.3250032,61.0468,0,13.68056,-13.20033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-11 01:30:00,-0.2379437,61.31676,0,13.67156,-13.17833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-11 01:45:00,-0.4437566,61.54824,0,13.68078,-13.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-11 02:00:00,-0.3908384,61.59211,0,13.67889,-13.19533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-11 02:15:00,-0.3211671,61.40533,0,13.697,-13.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-11 02:30:00,-0.5274673,61.30688,0,13.68844,-13.21767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-11 02:45:00,-0.3451296,61.40584,0,13.68511,-13.21033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-11 03:00:00,-0.3062792,61.75668,0,13.69634,-13.23167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-11 03:15:00,-0.2960212,61.69688,0,13.694,-13.22933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-11 03:30:00,-0.3089204,61.63308,0,13.69267,-13.22733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-11 03:45:00,-0.4136662,61.52651,0,13.69533,-13.22833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-11 04:00:00,-0.3210263,61.17765,0,13.67333,-13.18533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-11 04:15:00,-0.3793455,60.23111,0,13.67033,-13.18133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-11 04:30:00,-0.3262643,59.2435,0,13.662,-13.15833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-11 04:45:00,-0.200757,57.99953,0,13.65411,-13.13767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-11 05:00:00,-0.3597844,57.10563,0,13.62233,-13.07667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-11 05:15:00,-0.3207681,56.34494,0,13.60911,-13.05033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-11 05:30:00,-0.178415,55.81955,0,13.65078,-13.13767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-11 05:45:00,-0.2453569,55.41033,0,13.67167,-13.17933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-11 06:00:00,-0.2864755,55.27098,0,13.62811,-13.09267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-11 06:15:00,-0.2112384,55.05012,0,13.668,-13.17833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-11 06:30:00,-0.2806079,54.93439,0,13.64978,-13.14167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-11 06:45:00,-0.3003253,54.68036,0,13.65022,-13.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-11 07:00:00,0.5982298,54.16434,0,13.60789,-14.25233,-0.13,-0.1166667,-0.15,-0.07666667,-0.63,-0.09333333,-0.12,-0.1066667,Night
2023-10-11 07:15:00,3.524721,53.90445,0,13.65011,-0.2533333,1.55,1.593333,1.03,1.666667,1.523333,1.563333,1.503333,1.526667,Day
2023-10-11 07:30:00,32.55698,53.96685,0,13.65645,124.6933,21.49333,19.31,15.79667,19.52667,18.64333,16.6,14.09,10.45667,Day
2023-10-11 07:45:00,73.61726,54.90051,0,13.70411,293.2277,43.01333,40.80667,34.0,42.14,40.62667,40.80667,36.42333,25.66,Day
2023-10-11 08:00:00,104.0336,56.3302,0,13.72311,545.8673,75.45333,73.04667,61.34667,65.60333,74.22,72.34,72.84333,60.13667,Day
2023-10-11 08:15:00,96.03567,58.23214,0,13.71878,465.4067,63.04333,62.22667,52.23667,51.35,62.84333,61.97667,62.32,59.08333,Day
2023-10-11 08:30:00,94.08417,60.00389,0,13.71722,525.733,69.18,68.62666,57.48,66.24667,68.86333,67.72,68.28667,67.66666,Day
2023-10-11 08:45:00,148.6359,61.78908,0,13.74578,836.1123,108.3867,107.2633,90.43333,106.9167,108.4367,106.4667,107.8,107.1433,Day
2023-10-11 09:00:00,192.262,63.38268,0,13.74533,1064.399,137.5067,137.1033,115.1933,135.7467,137.0833,135.1267,136.6567,135.9833,Day
2023-10-11 09:15:00,215.0414,65.28799,0,13.72578,1178.908,151.7033,151.6233,127.4333,149.9267,151.5867,149.5733,151.3067,150.7067,Day
2023-10-11 09:30:00,189.3861,66.57943,1,13.72533,1029.832,132.8,132.5233,111.2867,130.8733,132.4667,130.9667,132.4667,132.02,Day
2023-10-11 09:45:00,269.802,67.62962,1,13.72656,1504.409,195.0033,193.7933,162.2567,190.5333,193.5767,189.7933,192.6267,191.1833,Day
