Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,"Inverter INV 01, AC Power","Inverter INV 02, AC Power","Inverter INV 03, AC Power","Inverter INV 04, AC Power","Inverter INV 05, AC Power","Inverter INV 06, AC Power",Day/Night
2023-10-06 21:45:00,0.2131898,69.88972,0.0,20.49815,-6.646235,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 22:00:00,0.2835478,69.95513,0.0,20.50953,-6.641346,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 22:15:00,0.1217215,69.7776,0.0,20.52483,-6.654625,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 22:30:00,0.06669834,69.53756,0.0,20.5796,-6.697452,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 22:45:00,0.1014919,69.45972,0.0,20.64379,-6.746205,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 23:00:00,0.1509694,69.5054,0.0,20.69649,-6.795009,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 23:15:00,0.2708531,69.24708,0.0,20.74853,-6.852801,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 23:30:00,0.1802328,68.67654,0.0,20.77274,-6.887211,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 23:45:00,0.3540341,68.25979,0.0,20.56177,-6.689358,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 00:00:00,0.5617192,68.18498,0.0,20.31691,-6.44369,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 00:15:00,0.2631352,68.11755,0.0,20.27117,-6.402356,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 00:30:00,0.04235913,67.91766,0.0,20.30785,-6.449234,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 00:45:00,0.0,67.56995,0.0,20.34977,-6.483175,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 01:00:00,0.1020815,67.14391,0.0,20.38364,-6.510929,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 01:15:00,0.1890623,66.80463,0.0,20.44658,-6.567063,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 01:30:00,0.3131391,66.44611,0.0,20.49146,-6.62198,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 01:45:00,0.4139903,65.94782,0.0,20.51906,-6.671978,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 02:00:00,0.6051781,65.38956,0.0,20.53606,-6.699179,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 02:15:00,0.6230066,65.01454,0.0,20.54896,-6.70863,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 02:30:00,0.4680603,64.73594,0.0,20.57091,-6.709815,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 02:45:00,0.4371845,64.32045,0.0,20.58923,-6.726538,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 03:00:00,0.6153584,63.93327,0.0,20.60119,-6.748772,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 03:15:00,0.8707384,63.64093,0.0,20.59523,-6.737105,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 03:30:00,0.9299644,63.35746,0.0,20.59525,-6.735267,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 03:45:00,0.804486,63.00078,0.0,20.60866,-6.74149,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 04:00:00,1.009619,62.75227,0.0,20.61471,-6.733191,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 04:15:00,0.8248047,62.53012,0.0,20.61765,-6.720515,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 04:30:00,0.3066095,62.17049,0.0,20.61327,-6.744581,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 04:45:00,0.8393037,61.89965,0.0,20.60868,-6.764633,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 05:00:00,0.8648341,61.81345,0.0,20.61372,-6.750538,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 05:15:00,0.8034519,61.81159,0.0,20.60841,-6.72196,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 05:30:00,1.210243,61.81451,0.0,20.59667,-6.67883,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 05:45:00,0.7659789,61.71975,0.0,20.59802,-6.671945,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 06:00:00,0.2559074,61.52665,0.0,20.60775,-6.683809,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 06:15:00,0.1808877,61.53361,0.0,20.6163,-6.684256,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 06:30:00,0.4565046,61.68955,0.0,20.61967,-6.705303,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 06:45:00,2.317569,61.67179,0.0,20.60961,-6.694182,0.0,0.0,0.0,0.0,0.0,0.0,Day
2023-10-07 07:00:00,8.353971,61.53161,0.0,20.60007,-6.654328,0.0,0.0,0.0,0.0,0.0,0.0,Day
2023-10-07 07:15:00,19.46261,61.52618,0.0,20.6052,40.38206,0.0,2.075666,12.25366,10.42566,10.76266,11.072,Day
2023-10-07 07:30:00,31.72928,61.76541,0.0,20.64388,159.1666,0.0,25.886,36.25533,32.66,33.60133,36.148,Day
2023-10-07 07:45:00,38.70506,62.20108,0.0,20.6939,339.0514,0.0,67.94667,69.31533,64.62,67.44566,73.68433,Day
2023-10-07 08:00:00,44.65403,63.26102,0.0,20.74663,585.0007,0.0,116.2133,116.6117,110.3993,116.846,126.277,Day
2023-10-07 08:15:00,69.77642,65.5284,0.4900162,20.81483,910.5649,0.0,179.5614,181.6434,171.8627,182.7357,192.6096,Day
2023-10-07 08:30:00,89.95731,67.81528,0.9693274,20.79695,870.0121,0.0,173.7777,174.545,167.6057,176.055,174.6223,Day
2023-10-07 08:45:00,137.1702,68.939,0.8532586,20.81925,1175.216,0.0,230.929,228.81,230.2567,237.524,244.14,Day
2023-10-07 09:00:00,174.0152,69.58485,0.8324969,20.85606,1519.383,0.0,294.4943,297.036,293.6327,304.6163,331.3193,Day
2023-10-07 09:15:00,284.2083,70.1927,0.7788259,20.86869,1748.527,0.0,348.4263,355.6773,337.14,347.163,362.1206,Day
2023-10-07 09:30:00,496.6448,71.01083,0.8989933,20.92341,2335.233,0.0,463.2534,475.8843,455.679,463.7607,470.8517,Day
2023-10-07 09:45:00,566.3904,72.25803,1.60735,20.92684,2488.052,0.0,487.1877,499.7184,480.256,493.2383,515.5317,Day
2023-10-07 10:00:00,435.818,72.91598,2.453531,20.85892,2077.259,0.0,415.3257,407.2707,391.4709,411.6017,445.3234,Day
2023-10-07 10:15:00,483.7343,72.4238,2.802748,20.85181,2303.359,0.0,459.2343,445.7844,437.3583,454.955,487.8134,Day
2023-10-07 10:30:00,688.4539,72.35359,2.677588,20.93594,3069.992,0.0,613.965,615.6577,588.475,597.2483,617.665,Day
2023-10-07 10:45:00,753.533,73.25327,2.55864,20.95488,3259.392,0.0,655.7294,655.3516,632.0844,647.2567,656.6166,Day
2023-10-07 11:00:00,746.3017,73.98543,2.445019,20.9335,3239.219,0.0,642.667,638.0247,627.1226,650.325,675.8383,Day
2023-10-07 11:15:00,736.6893,74.53015,2.369567,20.90361,3219.935,0.0,627.068,636.7927,621.375,646.8384,679.1308,Day
2023-10-07 11:30:00,748.6948,74.98093,2.432148,20.87304,3237.847,0.0,640.347,648.3417,636.8033,654.8483,645.2241,Day
2023-10-07 11:45:00,731.8165,75.32539,2.561747,20.8661,3093.362,0.0,652.6937,632.1697,627.135,599.3667,585.4216,Day
2023-10-07 12:00:00,582.488,75.26415,2.779226,20.82397,2501.729,0.0,517.5973,507.796,512.8507,488.7444,493.1617,Day
2023-10-07 12:15:00,343.0999,74.35715,2.717977,20.70023,1587.366,0.0,305.7633,315.4713,317.9707,324.5276,325.385,Day
2023-10-07 12:30:00,202.0026,73.42181,2.502274,20.59438,978.4342,0.0,191.1147,196.5096,194.185,195.405,201.0766,Day
2023-10-07 12:45:00,129.0197,72.43523,2.45434,20.53436,635.6619,0.0,124.8377,128.3527,126.45,126.9333,130.505,Day
2023-10-07 13:00:00,81.03737,71.15141,2.633648,20.50416,404.7006,0.0,80.81033,82.79933,81.29833,81.16,82.48667,Day
2023-10-07 13:15:00,58.04094,69.49083,2.678031,20.49822,290.3582,0.0,57.032,59.32267,58.965,59.36666,60.4,Day
2023-10-07 13:30:00,86.98754,67.55556,2.529347,20.5339,412.5979,0.0,81.40134,84.085,83.28001,83.69501,83.84502,Day
2023-10-07 13:45:00,130.0323,66.43227,2.187047,20.60858,605.6675,0.0,120.463,123.2356,121.0984,121.25,121.5463,Day
2023-10-07 14:00:00,104.3761,65.96583,1.726708,20.59955,484.0106,0.0,95.59967,98.28965,97.16334,97.67265,98.00366,Day
2023-10-07 14:15:00,83.21438,65.4313,1.795606,20.5609,381.0764,0.0,74.676,77.598,77.20734,77.87833,77.12366,Day
2023-10-07 14:30:00,158.0634,65.30386,1.97096,20.62428,724.3243,0.0,143.6133,147.047,144.1523,144.4063,144.7814,Day
2023-10-07 14:45:00,288.4204,65.7747,2.132071,20.78178,1321.025,0.0,259.9886,263.7797,260.9527,261.391,272.7297,Day
2023-10-07 15:00:00,391.0698,66.39686,2.181825,20.89882,1796.932,0.0,356.0273,349.6303,354.3044,364.475,375.9601,Day
2023-10-07 15:15:00,389.1495,67.14796,2.14765,20.87695,1788.007,0.0,345.1933,342.4437,351.5953,369.65,376.8867,Day
2023-10-07 15:30:00,246.8436,67.32048,2.315864,20.76064,1104.879,0.0,219.814,221.1976,213.8656,219.6214,226.954,Day
2023-10-07 15:45:00,213.2399,67.09957,2.149243,20.81089,865.5234,0.0,221.5813,191.094,161.6788,151.4384,156.8656,Day
2023-10-07 16:00:00,453.0987,67.94225,2.068465,20.89776,1832.541,0.0,403.8527,385.5667,358.4557,342.6786,347.1826,Day
2023-10-07 16:15:00,558.5347,69.52924,2.14955,20.85284,2270.948,0.0,478.5723,478.2149,445.1977,427.9437,424.9167,Day
2023-10-07 16:30:00,422.2026,69.94853,2.08697,20.84167,1659.977,0.0,365.8703,357.8503,324.5056,302.7206,299.33,Day
2023-10-07 16:45:00,363.4929,69.77062,1.938638,20.8413,1411.268,0.0,291.413,293.5313,282.5334,270.1826,268.982,Day
2023-10-07 17:00:00,337.2167,70.00888,1.253987,20.80886,1321.41,0.0,263.9353,266.3087,262.7957,262.666,262.087,Day
2023-10-07 17:15:00,265.7685,70.13751,0.6989945,20.73245,991.92,0.0,198.748,200.218,197.5067,196.2814,196.895,Day
2023-10-07 17:30:00,170.4012,70.08436,0.3622963,20.64795,608.9209,0.0,122.4697,123.1413,121.4017,120.869,122.216,Day
2023-10-07 17:45:00,78.60581,69.68176,0.04936967,20.58448,284.7631,0.0,56.56633,57.93567,57.39633,57.56667,59.29533,Day
2023-10-07 18:00:00,37.76139,68.6954,0.0,20.52882,141.0563,0.0,28.04,29.83867,29.12333,28.64934,30.423,Day
2023-10-07 18:15:00,15.40473,67.42581,0.0,20.49432,51.55529,0.0,11.40367,11.998,11.13667,10.99034,12.05433,Day
2023-10-07 18:30:00,1.270895,66.10876,0.001377166,20.51355,-1.900827,0.0,1.015334,1.024667,0.9723335,1.02,0.9493335,Day
2023-10-07 18:45:00,0.0009330145,65.13701,0.5106022,20.55353,-7.123365,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 19:00:00,0.01306213,64.85966,1.624771,20.57951,-7.049468,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 19:15:00,0.01212911,64.6007,1.791762,20.59096,-7.009709,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 19:30:00,0.0,63.90009,1.539286,20.62567,-7.010043,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 19:45:00,0.0,63.13298,1.792956,20.66434,-7.018673,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 20:00:00,0.0,62.54939,1.78844,20.69149,-7.040423,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 20:15:00,0.0,61.76529,1.269991,20.71433,-7.066565,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 20:30:00,0.0,60.76408,0.6137984,20.75308,-7.087908,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 20:45:00,0.0,59.71706,0.2560447,20.78599,-7.106002,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 21:00:00,0.0,58.76554,0.05368385,20.79485,-7.120855,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 21:15:00,0.0,58.08537,0.2325086,20.81776,-7.134205,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 21:30:00,0.0,57.80108,0.6593235,20.86221,-7.142149,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 21:45:00,0.0,57.49696,0.6784468,20.8471,-7.10955,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 22:00:00,0.0009332075,57.04047,0.7913705,20.78803,-7.047725,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 22:15:00,0.04732012,56.94868,1.637975,20.77013,-7.016867,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 22:30:00,0.04638692,57.00264,2.271036,20.77306,-7.018712,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 22:45:00,0.0,56.71167,2.204017,20.80329,-7.058538,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 23:00:00,0.0,56.20928,2.129009,20.83033,-7.095418,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 23:15:00,0.0,55.78423,2.075521,20.83806,-7.112348,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 23:30:00,0.0,55.32582,1.731277,20.8795,-7.152249,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 23:45:00,0.0,54.80867,1.518419,20.90821,-7.183867,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 00:00:00,0.0,54.324,1.555087,20.9128,-7.208006,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 00:15:00,0.0,53.91642,1.587977,20.9297,-7.246491,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 00:30:00,0.0,53.42008,1.289695,20.93239,-7.266431,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 00:45:00,0.0,52.62994,0.5213313,20.93488,-7.283895,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 01:00:00,0.0,51.84838,0.02939717,20.94442,-7.303903,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 01:15:00,0.0,51.32087,0.0,20.95505,-7.34096,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 01:30:00,0.0,50.69791,0.0,20.94991,-7.365872,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 01:45:00,0.0,49.88841,0.0,20.94056,-7.3529,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 02:00:00,0.001244432,49.36609,0.0,20.94811,-7.340666,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 02:15:00,0.001244432,48.85593,0.0,20.95588,-7.344604,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 02:30:00,0.0,48.32508,0.0,20.96317,-7.365719,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 02:45:00,0.0,47.94973,0.0,20.9667,-7.373112,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 03:00:00,0.0,47.82604,0.0,20.97614,-7.357665,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 03:15:00,0.0,47.93336,0.0,20.98624,-7.338129,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 03:30:00,0.01835714,47.72459,0.0,20.98387,-7.334724,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 03:45:00,0.01929059,47.17103,0.0,20.978,-7.331895,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 04:00:00,0.006037843,46.73069,0.0,20.97713,-7.337778,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 04:15:00,0.07392409,46.11778,0.0,20.97576,-7.363452,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 04:30:00,0.09228534,44.82938,0.0,20.96528,-7.389307,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 04:45:00,0.02346566,43.54422,0.0,20.9425,-7.389033,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 05:00:00,0.00561175,43.06693,0.0,20.90608,-7.367298,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 05:15:00,0.1076989,43.56622,0.0,20.87894,-7.338951,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 05:30:00,0.4490356,44.51516,0.0,20.86481,-7.286234,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 05:45:00,0.5844762,44.99003,0.0,20.84258,-7.227109,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 06:00:00,0.3025209,44.43911,0.0,20.8292,-7.19388,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 06:15:00,0.08354556,43.29454,0.0,20.82507,-7.184167,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 06:30:00,0.2178773,42.6692,0.0,20.80289,-7.203989,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 06:45:00,1.30102,42.18206,0.0,20.77146,-7.224039,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 07:00:00,6.695472,42.3134,0.0,20.75651,2.421901,0.0,0.6293335,2.133,1.972334,2.407,2.208333,Day
2023-10-08 07:15:00,14.55247,43.22755,0.0,20.78838,42.61692,0.0,8.447668,9.955665,8.803333,9.333,12.323,Day
2023-10-08 07:30:00,20.903,44.14599,0.0,20.85202,161.1321,0.0,34.401,33.36367,28.963,29.45367,40.41933,Day
2023-10-08 07:45:00,26.61654,45.60786,0.0,20.91762,392.7094,0.0,81.09232,78.69365,70.967,75.18632,90.42167,Day
2023-10-08 08:00:00,31.46573,47.24749,0.001377166,20.98929,694.6169,0.0,139.4747,136.717,128.451,137.4963,152.8273,Day
2023-10-08 08:15:00,35.55186,48.78505,0.08447817,21.06544,1022.734,0.0,201.3754,201.1723,189.0356,205.762,222.3004,Day
2023-10-08 08:30:00,43.50051,50.3414,0.8326085,21.14503,1362.418,0.0,266.9514,267.517,255.5296,275.0306,291.4734,Day
2023-10-08 08:45:00,47.72382,51.87582,1.673317,21.22068,1676.386,0.0,330.8633,327.1506,320.5597,335.463,353.6284,Day
2023-10-08 09:00:00,67.32111,53.31044,1.636877,21.26578,1967.776,0.0,391.2357,387.392,375.6147,389.38,413.0483,Day
2023-10-08 09:15:00,254.0851,54.60827,1.649677,21.28249,2268.777,0.0,450.6487,453.6437,433.7416,447.4117,470.835,Day
2023-10-08 09:30:00,525.5696,55.87648,2.085443,21.3,2569.573,0.0,504.7846,517.4774,499.4966,509.0417,525.5933,Day
2023-10-08 09:45:00,653.7559,57.11982,2.358027,21.31753,2848.448,0.0,556.6307,575.3544,562.3134,567.1333,575.85,Day
2023-10-08 10:00:00,699.5527,58.15363,2.470318,21.32918,3093.906,0.0,608.0707,625.094,613.665,617.7917,622.6567,Day
2023-10-08 10:15:00,745.437,59.01297,2.525796,21.35376,3303.805,0.0,653.6437,665.6486,655.46,659.7834,666.8834,Day
2023-10-08 10:30:00,788.6591,59.9029,2.671818,21.37106,3480.202,0.0,691.6464,699.3277,689.2833,695.2383,706.945,Day
2023-10-08 10:45:00,828.0408,60.45177,2.815619,21.36891,3628.816,0.0,723.0781,730.0574,719.2534,725.9667,739.4766,Day
2023-10-08 11:00:00,863.3967,60.80685,2.694453,21.36686,3755.544,0.0,748.5018,757.1533,745.7917,753.2567,766.215,Day
2023-10-08 11:15:00,894.4008,61.43805,2.7486,21.3655,3862.498,0.0,769.4017,778.676,767.6033,776.565,790.42,Day
2023-10-08 11:30:00,922.0405,61.91727,2.850239,21.36696,3951.771,0.0,788.4626,797.4683,787.4916,794.3083,807.8617,Day
2023-10-08 11:45:00,947.0859,62.2304,2.709987,21.36598,4030.747,0.0,805.0076,814.392,804.895,809.7534,822.975,Day
2023-10-08 12:00:00,965.0695,62.76767,2.664273,21.36363,4077.567,0.0,816.3743,826.086,813.0867,817.405,832.2634,Day
2023-10-08 12:15:00,975.3232,63.36523,2.804967,21.3641,4095.522,0.0,820.944,831.038,817.4217,819.455,834.1633,Day
2023-10-08 12:30:00,981.105,63.83041,3.093903,21.36485,4114.153,0.0,823.4561,832.4807,821.9301,824.0084,839.9533,Day
2023-10-08 12:45:00,983.938,64.14888,3.334017,21.36429,4120.743,0.0,826.051,833.317,822.8267,826.175,841.7296,Day
2023-10-08 13:00:00,982.8243,64.71753,3.004693,21.36663,4102.346,0.0,824.6657,830.8644,819.7817,821.0944,835.7386,Day
2023-10-08 13:15:00,974.5944,65.20246,2.968743,21.3628,4070.135,0.0,819.6337,825.6694,812.4496,811.8504,828.4197,Day
2023-10-08 13:30:00,960.3516,65.16253,3.344225,21.36211,4026.678,0.0,807.71,815.684,803.7155,803.426,821.6063,Day
2023-10-08 13:45:00,942.1683,65.3491,3.20575,21.36702,3954.887,0.0,791.803,797.3427,788.6318,791.322,809.0104,Day
2023-10-08 14:00:00,920.2286,65.68828,3.026885,21.36542,3866.596,0.0,775.716,779.2697,769.5917,773.5844,789.3857,Day
2023-10-08 14:15:00,890.3168,65.87782,2.945663,21.35882,3756.621,0.0,751.9237,756.2476,748.6443,752.3784,765.678,Day
2023-10-08 14:30:00,859.2007,65.93721,3.287858,21.34731,3639.558,0.0,728.1221,732.4567,725.5624,728.1907,738.645,Day
2023-10-08 14:45:00,828.2332,66.05228,3.572799,21.33457,3510.447,0.0,703.3377,707.708,699.5323,700.4167,710.251,Day
2023-10-08 15:00:00,787.9996,66.11014,3.138287,21.32363,3345.18,0.0,668.7307,673.761,666.2457,667.7366,678.0457,Day
2023-10-08 15:15:00,744.46,66.12379,2.765023,21.29725,3166.648,0.0,632.0353,637.4337,629.399,631.3846,642.454,Day
2023-10-08 15:30:00,698.8937,66.17233,2.69525,21.26187,2968.207,0.0,592.838,597.4913,589.745,591.3187,600.957,Day
2023-10-08 15:45:00,647.0872,66.06638,3.000163,21.24194,2747.599,0.0,548.4343,553.287,545.934,547.134,554.3914,Day
2023-10-08 16:00:00,591.4905,66.03548,3.089909,21.22783,2510.421,0.0,500.0093,504.9944,498.7447,500.2797,505.5577,Day
2023-10-08 16:15:00,534.0501,65.95654,2.510706,21.1968,2254.415,0.0,448.6154,453.2067,447.7937,449.0516,453.2083,Day
2023-10-08 16:30:00,473.4365,65.8673,2.371786,21.15626,1976.177,0.0,393.831,396.9203,392.2427,393.0233,396.645,Day
2023-10-08 16:45:00,410.4021,65.63919,2.405073,21.11928,1679.792,0.0,335.4656,337.432,333.652,333.57,336.5927,Day
2023-10-08 17:00:00,346.9756,65.3392,2.116582,21.05946,1375.552,0.0,275.4796,277.1529,273.7093,272.6624,274.2107,Day
2023-10-08 17:15:00,282.8817,64.87015,2.314976,20.97832,1063.729,0.0,213.986,214.9349,212.1953,210.2907,210.747,Day
2023-10-08 17:30:00,217.5047,64.17802,2.128383,20.8835,754.306,0.0,152.7737,153.0033,151.2706,148.5007,148.8676,Day
2023-10-08 17:45:00,152.2707,63.57249,1.239666,20.79225,466.1628,0.0,96.23965,96.21499,94.15867,90.66335,91.57765,Day
2023-10-08 18:00:00,81.95408,62.59335,0.71597,20.69173,211.5436,0.0,45.74067,46.48233,42.331,39.214,42.71133,Day
2023-10-08 18:15:00,22.62422,60.80667,0.3595348,20.62761,45.27187,0.0,11.31735,12.17467,9.281002,7.952,10.936,Day
2023-10-08 18:30:00,-0.1984819,58.94272,0.07966734,20.61761,-5.369147,0.0,0.3706897,0.4606667,0.3366666,0.153,0.4366666,Night
2023-10-08 18:45:00,-2.305519,57.55745,0.008217335,20.60386,-7.197107,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 19:00:00,-2.449208,55.90414,0.0,20.59304,-7.136682,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 19:15:00,-0.9050426,53.68237,0.0,20.58813,-7.093794,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 19:30:00,0.0,51.46073,0.0,20.59337,-7.060458,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 19:45:00,0.0,49.87556,0.0,20.59482,-7.059558,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 20:00:00,0.0,48.82423,0.0,20.59881,-7.0478,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 20:15:00,0.0,47.94947,0.0,20.61337,-7.045494,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 20:30:00,0.0,47.174,0.0,20.64676,-7.076549,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 20:45:00,0.0,46.40816,0.0,20.65432,-7.088723,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 21:00:00,0.0,45.69205,0.0,20.64742,-7.078689,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 21:15:00,0.0,45.13725,0.0,20.68047,-7.097215,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 21:30:00,0.1359569,44.64867,0.0,20.70776,-7.132736,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 21:45:00,0.1536901,44.07373,0.0,20.71686,-7.15173,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 22:00:00,0.0304891,43.50191,0.0,20.73196,-7.171519,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 22:15:00,0.01275593,43.08974,0.0,20.75996,-7.229568,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 22:30:00,0.02987058,42.74638,0.0,20.78566,-7.269359,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 22:45:00,0.07592115,42.38079,0.0,20.8098,-7.256359,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 23:00:00,0.1168767,42.08147,0.0,20.8311,-7.262152,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 23:15:00,0.07157435,41.86132,0.0,20.84751,-7.283138,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 23:30:00,0.05860783,41.69788,0.0,20.8634,-7.315249,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-08 23:45:00,0.3558525,41.46549,0.0,20.87745,-7.335632,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 00:00:00,0.4384116,41.19506,0.0,20.90254,-7.341689,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 00:15:00,0.224382,40.95631,0.0,20.92377,-7.365868,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 00:30:00,0.08396332,40.70671,0.0,20.93491,-7.383403,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 00:45:00,0.1480733,40.54744,0.0,20.9498,-7.400426,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 01:00:00,0.2326822,40.28482,0.0,20.96416,-7.430397,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-09 01:15:00,0.2818049,39.93714,0.0,20.96717,-7.426937,0.0,0.0,0.0,0.0,0.0,0.0,Night
