Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,"Inverter 1, AC Active Power (Total)",Day/Night
2023-10-02 06:45:00,0.04716955,48.37896,1.00183,7.43114,-2.40552,0.0,Night
2023-10-02 07:00:00,1.260945,48.65367,1.27833,7.415664,-2.39835,0.0,Night
2023-10-02 07:15:00,5.52243,49.01159,1.83886,7.42897,5.43145,7.4,Day
2023-10-02 07:30:00,15.4335,49.57024,2.2115,7.428937,32.0602,33.6,Day
2023-10-02 07:45:00,34.33235,50.22525,2.2875,7.430354,82.5582,84.0,Day
2023-10-02 08:00:00,42.23985,50.66519,2.32,7.430787,101.459,103.0,Day
2023-10-02 08:15:00,58.4357,51.05186,2.18117,7.418626,145.971,147.433,Day
2023-10-02 08:30:00,90.66365,52.02763,1.88155,7.41746,236.808,238.4,Day
2023-10-02 08:45:00,88.85485,52.50817,1.88906,7.43437,232.903,234.6,Day
2023-10-02 09:00:00,124.084,53.14473,1.86339,7.452987,334.371,336.2,Day
2023-10-02 09:15:00,163.5165,54.60188,2.06961,7.459113,451.471,452.9,Day
2023-10-02 09:30:00,212.0665,56.02251,2.00667,7.427283,585.435,586.7,Day
2023-10-02 09:45:00,175.1465,57.02544,2.09256,7.41792,477.276,479.367,Day
2023-10-02 10:00:00,190.257,58.07464,1.95544,7.43906,506.647,508.133,Day
2023-10-02 10:15:00,204.032,58.54523,2.13278,7.445977,559.482,562.067,Day
2023-10-02 10:30:00,231.0625,59.63027,2.44344,7.448077,628.059,630.433,Day
2023-10-02 10:45:00,177.0655,58.95419,2.07983,7.43919,483.285,485.133,Day
2023-10-02 11:00:00,165.677,58.29262,2.25656,7.44617,452.507,453.4,Day
2023-10-02 11:15:00,107.93,57.75858,2.31328,7.456093,293.203,294.6,Day
2023-10-02 11:30:00,84.47745,57.81785,2.1035,7.45919,226.579,227.867,Day
2023-10-02 11:45:00,83.07205,58.02316,2.26383,7.470856,226.561,228.5,Day
2023-10-02 12:00:00,107.665,58.53087,2.20728,7.43733,293.011,294.6,Day
2023-10-02 12:15:00,76.91945,58.59324,1.9645,7.4142,201.049,202.5,Day
2023-10-02 12:30:00,86.88695,58.46171,1.92945,7.405063,242.331,244.5,Day
2023-10-02 12:45:00,127.3105,58.63437,1.96017,7.426657,353.936,354.967,Day
2023-10-02 13:00:00,102.2002,58.91866,1.85811,7.42427,286.685,288.267,Day
2023-10-02 13:15:00,117.551,59.14785,1.88833,7.42004,334.791,336.767,Day
2023-10-02 13:30:00,130.458,59.66811,2.12861,7.430467,364.575,366.2,Day
2023-10-02 13:45:00,178.972,60.76425,2.4245,7.447433,492.268,494.267,Day
2023-10-02 14:00:00,127.7645,61.27432,2.64772,7.43153,343.878,345.433,Day
2023-10-02 14:15:00,112.7795,60.75136,2.40783,7.40283,314.095,315.767,Day
2023-10-02 14:30:00,115.31,60.04675,2.14856,7.41457,318.663,319.833,Day
2023-10-02 14:45:00,88.59185,59.95112,1.54234,7.429263,236.076,237.2,Day
2023-10-02 15:00:00,58.5231,60.04054,1.43578,7.436467,152.006,153.3,Day
2023-10-02 15:15:00,63.88405,60.18912,1.46739,7.435907,171.361,173.133,Day
2023-10-02 15:30:00,49.4927,59.58831,1.21783,7.433417,125.954,127.233,Day
2023-10-02 15:45:00,37.3563,58.4301,1.38422,7.435606,93.7593,95.3,Day
2023-10-02 16:00:00,39.05085,57.8865,1.57911,7.429217,97.0676,98.5,Day
2023-10-02 16:15:00,40.96885,57.26044,1.98722,7.435693,103.64,105.0,Day
2023-10-02 16:30:00,36.8727,56.93002,2.20511,7.435723,91.7425,93.0667,Day
2023-10-02 16:45:00,20.35385,56.55389,1.91772,7.42581,44.9588,46.5,Day
2023-10-02 17:00:00,28.964,56.30529,2.57306,7.435517,72.2523,73.9333,Day
2023-10-02 17:15:00,41.90375,56.31271,3.21483,7.438354,103.473,105.033,Day
2023-10-02 17:30:00,26.42175,55.9949,2.88206,7.442703,60.3083,61.7667,Day
2023-10-02 17:45:00,13.9444,55.74587,2.67433,7.444537,27.4068,28.9,Day
2023-10-02 18:00:00,13.76575,55.85065,2.43339,7.447257,28.9358,30.2667,Day
2023-10-02 18:15:00,3.82944,55.97915,1.88483,7.44462,1.27431,3.23333,Day
2023-10-02 18:30:00,1.304465,55.92616,1.84017,7.4464,-2.40763,0.0,Day
2023-10-02 18:45:00,1.09574,55.73329,2.14406,7.440336,-2.41075,0.0,Day
2023-10-02 19:00:00,0.1216615,55.60581,2.37228,7.4434,-2.41577,0.0,Night
2023-10-02 19:15:00,0.0,55.63953,2.8645,7.445137,-2.41429,0.0,Night
2023-10-02 19:30:00,0.0,55.73394,2.849,7.45421,-2.42834,0.0,Night
2023-10-02 19:45:00,0.0,55.83427,2.781,7.41428,-2.39252,0.0,Night
2023-10-02 20:00:00,0.0,55.96952,2.69867,7.405033,-2.39632,0.0,Night
2023-10-02 20:15:00,0.0,56.11037,2.91311,7.407896,-2.39069,0.0,Night
2023-10-02 20:30:00,0.0,56.17533,2.40345,7.41253,-2.39363,0.0,Night
2023-10-02 20:45:00,0.0,56.25664,2.14183,7.424823,-2.40283,0.0,Night
2023-10-02 21:00:00,0.0,56.35458,2.45583,7.43327,-2.41144,0.0,Night
2023-10-02 21:15:00,0.0,56.46754,2.66078,7.437606,-2.41317,0.0,Night
2023-10-02 21:30:00,0.0,56.59646,2.68939,7.428687,-2.41095,0.0,Night
2023-10-02 21:45:00,0.0,56.80328,2.72883,7.39653,-2.38348,0.0,Night
2023-10-02 22:00:00,0.0,56.91074,2.21361,7.40345,-2.3867,0.0,Night
2023-10-02 22:15:00,0.0,57.3078,2.52833,7.41636,-2.39451,0.0,Night
2023-10-02 22:30:00,0.0,57.7702,2.73194,7.43064,-2.40591,0.0,Night
2023-10-02 22:45:00,0.0,57.90691,2.67083,7.44569,-2.41842,0.0,Night
2023-10-02 23:00:00,0.0,57.8536,2.54467,7.440097,-2.40815,0.0,Night
2023-10-02 23:15:00,0.0,57.83655,2.22922,7.441507,-2.41279,0.0,Night
2023-10-02 23:30:00,0.0,57.77456,2.27117,7.45218,-2.42029,0.0,Night
2023-10-02 23:45:00,0.0,57.74257,2.39039,7.461086,-2.42787,0.0,Night
2023-10-03 00:00:00,0.0,57.82649,2.23594,7.44166,-2.417,0.0,Night
2023-10-03 00:15:00,0.0,58.10594,2.23906,7.45364,-2.42053,0.0,Night
2023-10-03 00:30:00,0.0,58.3275,2.45005,7.459513,-2.42497,0.0,Night
2023-10-03 00:45:00,0.0,58.37878,2.39,7.462923,-2.42812,0.0,Night
2023-10-03 01:00:00,0.0,58.35924,1.7715,7.456917,-2.42281,0.0,Night
2023-10-03 01:15:00,0.0,58.36755,1.42472,7.45298,-2.42072,0.0,Night
2023-10-03 01:30:00,0.0,58.47096,1.8525,7.46747,-2.43066,0.0,Night
2023-10-03 01:45:00,0.0,58.65136,1.66157,7.46473,-2.42714,0.0,Night
2023-10-03 02:00:00,0.0,58.65789,1.82272,7.468567,-2.43122,0.0,Night
2023-10-03 02:15:00,0.0,58.68212,1.54255,7.465993,-2.42945,0.0,Night
2023-10-03 02:30:00,0.0,58.67614,1.20822,7.462753,-2.42934,0.0,Night
2023-10-03 02:45:00,0.0,58.4528,1.37128,7.46755,-2.4295,0.0,Night
2023-10-03 03:00:00,3.9558e-06,57.88101,0.9085,7.47023,-2.43105,0.0,Night
2023-10-03 03:15:00,0.0,57.65364,0.899778,7.460217,-2.42298,0.0,Night
2023-10-03 03:30:00,0.0,57.79763,0.878055,7.464113,-2.42569,0.0,Night
2023-10-03 03:45:00,0.0,57.92688,0.578333,7.46105,-2.42525,0.0,Night
2023-10-03 04:00:00,0.00094937,57.34515,0.585611,7.463153,-2.42585,0.0,Night
2023-10-03 04:15:00,0.0,57.10939,0.751167,7.454207,-2.41825,0.0,Night
2023-10-03 04:30:00,0.0,57.27949,0.776667,7.4513,-2.41813,0.0,Night
2023-10-03 04:45:00,0.0,56.87812,0.345944,7.43929,-2.40863,0.0,Night
2023-10-03 05:00:00,0.0,56.84767,0.329889,7.443483,-2.41245,0.0,Night
2023-10-03 05:15:00,0.0,56.8612,0.399389,7.444983,-2.41201,0.0,Night
2023-10-03 05:30:00,0.0,57.24313,0.525889,7.43679,-2.41547,0.0,Night
2023-10-03 05:45:00,0.0,57.77711,1.06983,7.462757,-2.42544,0.0,Night
2023-10-03 06:00:00,0.0,57.96997,1.19256,7.450354,-2.4133,0.0,Night
2023-10-03 06:15:00,0.0,57.82167,0.589,7.42851,-2.39639,0.0,Night
2023-10-03 06:30:00,0.003048748,56.84198,0.521389,7.445523,-2.4121,0.0,Night
2023-10-03 06:45:00,0.00877059,56.24226,0.363722,7.45322,-2.41787,0.0,Night
2023-10-03 07:00:00,1.41753,56.6557,0.505889,7.45246,-2.41512,0.0,Night
2023-10-03 07:15:00,6.571905,56.66185,0.417048,7.453403,7.91007,9.5,Day
2023-10-03 07:30:00,17.6324,56.35774,0.447944,7.442833,37.1532,38.9333,Day
2023-10-03 07:45:00,28.96485,56.97145,0.349111,7.44727,63.9784,65.5333,Day
2023-10-03 08:00:00,61.674,57.34686,0.571667,7.43939,142.398,143.933,Day
2023-10-03 08:15:00,177.9045,57.33811,0.501,7.430753,377.882,380.6,Day
2023-10-03 08:30:00,265.172,58.48835,0.411167,7.415606,692.057,693.7,Day
2023-10-03 08:45:00,241.823,59.74653,0.563278,7.43144,705.596,708.367,Day
2023-10-03 09:00:00,165.645,60.97721,0.812167,7.424687,425.285,427.333,Day
2023-10-03 09:15:00,170.1775,61.35806,1.35655,7.43486,440.145,441.9,Day
2023-10-03 09:30:00,179.837,61.52826,0.999556,7.455253,470.738,472.1,Day
2023-10-03 09:45:00,196.8175,62.04203,0.846,7.43113,508.708,510.1,Day
2023-10-03 10:00:00,187.886,62.09996,1.20206,7.453407,487.955,489.867,Day
2023-10-03 10:15:00,199.311,62.33936,1.05844,7.4585,526.231,528.033,Day
2023-10-03 10:30:00,162.1535,62.60884,0.872945,7.452933,431.5,433.1,Day
2023-10-03 10:45:00,128.8885,62.64653,0.775222,7.463237,333.709,335.1,Day
2023-10-03 11:00:00,102.4959,62.39339,1.17367,7.47934,270.408,272.233,Day
2023-10-03 11:15:00,222.6175,63.04244,0.878778,7.486237,603.657,606.133,Day
2023-10-03 11:30:00,304.4905,64.09261,0.979,7.48832,817.765,820.167,Day
2023-10-03 11:45:00,296.3855,64.82903,1.12878,7.490593,812.83,816.0,Day
2023-10-03 12:00:00,195.0725,64.8008,1.17783,7.423414,509.282,509.967,Day
2023-10-03 12:15:00,82.20505,63.46647,0.659167,7.423606,219.331,220.833,Day
2023-10-03 12:30:00,48.97545,62.42754,0.403889,7.444173,123.049,124.567,Day
2023-10-03 12:45:00,52.9661,62.54526,0.365,7.44824,135.717,137.5,Day
2023-10-03 13:00:00,78.56115,62.74848,0.531833,7.449713,209.757,211.333,Day
2023-10-03 13:15:00,128.394,63.13627,1.16739,7.457467,345.259,347.3,Day
2023-10-03 13:30:00,183.677,64.64223,0.899834,7.478227,483.517,485.267,Day
2023-10-03 13:45:00,197.043,65.09577,0.7735,7.48961,537.363,540.133,Day
2023-10-03 14:00:00,559.784,70.3035,0.734799,7.474836,1628.78,1644.27,Day
2023-10-03 14:15:00,795.562,75.99512,1.03059,7.449847,1878.92,1896.03,Day
2023-10-03 14:30:00,318.7165,70.10544,0.998055,7.416223,798.569,798.733,Day
2023-10-03 14:45:00,280.692,67.15665,1.00272,7.418407,748.941,749.967,Day
2023-10-03 15:00:00,266.163,67.64877,0.836167,7.432267,696.987,700.633,Day
2023-10-03 15:15:00,543.502,73.31709,0.886944,7.461874,1566.6,1579.33,Day
2023-10-03 15:30:00,639.4975,75.85882,0.826722,7.47377,1794.54,1810.97,Day
2023-10-03 15:45:00,628.703,72.49701,0.860445,7.473124,1752.69,1766.57,Day
2023-10-03 16:00:00,462.145,73.08739,1.06006,7.476563,1251.5,1257.97,Day
2023-10-03 16:15:00,362.6575,72.56019,0.98,7.47455,990.426,999.5,Day
2023-10-03 16:30:00,313.425,72.27602,1.31828,7.472354,816.31,815.2,Day
2023-10-03 16:45:00,213.406,69.72443,0.834166,7.465057,556.908,563.0,Day
2023-10-03 17:00:00,109.634,68.10928,0.779413,7.44159,271.96,274.5,Day
2023-10-03 17:15:00,118.294,66.79236,1.16672,7.43332,314.588,317.533,Day
2023-10-03 17:30:00,149.4145,67.16944,1.17194,7.432817,372.65,373.533,Day
2023-10-03 17:45:00,81.9238,66.75182,0.900333,7.421917,189.07,190.267,Day
2023-10-03 18:00:00,57.0942,66.62025,0.412667,7.433083,128.589,129.7,Day
2023-10-03 18:15:00,27.1436,64.19475,0.293889,7.430073,58.5533,59.8333,Day
2023-10-03 18:30:00,11.1834,62.13646,0.564111,7.424003,17.1954,18.7333,Day
2023-10-03 18:45:00,3.163405,59.56644,0.537167,7.424856,0.303438,2.26667,Day
2023-10-03 19:00:00,0.2920345,57.38362,0.530889,7.43049,-2.3979,0.0,Night
2023-10-03 19:15:00,0.0,55.97897,0.801167,7.4265,-2.39504,0.0,Night
2023-10-03 19:30:00,2.900925e-05,55.95334,0.842388,7.448473,-2.40623,0.0,Night
2023-10-03 19:45:00,0.0,56.14909,0.820833,7.458683,-2.41539,0.0,Night
2023-10-03 20:00:00,0.0,56.21085,1.26461,7.465677,-2.41964,0.0,Night
2023-10-03 20:15:00,0.000185923,55.13178,0.800167,7.449017,-2.40744,0.0,Night
2023-10-03 20:30:00,0.0,53.77721,0.576167,7.44701,-2.40513,0.0,Night
2023-10-03 20:45:00,0.0,54.50576,0.725778,7.45863,-2.41072,0.0,Night
2023-10-03 21:00:00,0.0,56.52251,0.892111,7.465527,-2.41185,0.0,Night
2023-10-03 21:15:00,0.0,56.84616,1.09567,7.460953,-2.41494,0.0,Night
2023-10-03 21:30:00,0.0,56.95781,1.06761,7.460657,-2.4157,0.0,Night
2023-10-03 21:45:00,0.003188205,54.82033,0.5785,7.455403,-2.41332,0.0,Night
2023-10-03 22:00:00,0.0286659,52.49872,0.537389,7.457997,-2.41451,0.0,Night
2023-10-03 22:15:00,0.005425105,51.73352,0.377778,7.429153,-2.39682,0.0,Night
2023-10-03 22:30:00,0.01396281,50.51892,0.324833,7.44122,-2.40354,0.0,Night
2023-10-03 22:45:00,0.06535795,49.5907,0.5455,7.432817,-2.39768,0.0,Night
2023-10-03 23:00:00,0.04698085,49.74478,0.915334,7.41734,-2.38674,0.0,Night
2023-10-03 23:15:00,0.0,50.66668,1.11706,7.422567,-2.38824,0.0,Night
2023-10-03 23:30:00,0.01009862,50.9376,0.4305,7.431856,-2.39419,0.0,Night
2023-10-03 23:45:00,0.0178333,49.99387,0.449222,7.440617,-2.40008,0.0,Night
2023-10-04 00:00:00,0.01096393,48.84791,0.282,7.43816,-2.40005,0.0,Night
2023-10-04 00:15:00,0.03186885,48.29016,0.460833,7.44102,-2.40008,0.0,Night
2023-10-04 00:30:00,0.02504805,47.36125,0.384778,7.447823,-2.40669,0.0,Night
2023-10-04 00:45:00,1.9779e-06,47.37669,0.467778,7.4486,-2.40886,0.0,Night
2023-10-04 01:00:00,0.003007208,47.50799,0.299278,7.451336,-2.40958,0.0,Night
2023-10-04 01:15:00,0.0,47.89711,0.356556,7.462097,-2.41478,0.0,Night
2023-10-04 01:30:00,0.0,48.83,0.655945,7.45042,-2.413,0.0,Night
2023-10-04 01:45:00,0.0,52.16061,1.17605,7.4558,-2.41684,0.0,Night
2023-10-04 02:00:00,0.0,52.05628,1.06117,7.461457,-2.42404,0.0,Night
2023-10-04 02:15:00,0.0,51.78416,0.851086,7.460586,-2.41928,0.0,Night
2023-10-04 02:30:00,0.0001107625,52.09246,0.980556,7.452927,-2.41333,0.0,Night
2023-10-04 02:45:00,0.0,51.84586,1.15583,7.453063,-2.41262,0.0,Night
2023-10-04 03:00:00,0.00116196,51.84883,1.45217,7.45407,-2.41346,0.0,Night
2023-10-04 03:15:00,0.001359347,51.46385,0.773334,7.45353,-2.41065,0.0,Night
2023-10-04 03:30:00,0.001822741,51.31316,0.775556,7.45666,-2.41411,0.0,Night
2023-10-04 03:45:00,0.0,51.4697,0.700167,7.45638,-2.41319,0.0,Night
2023-10-04 04:00:00,0.0,51.44869,0.489055,7.43039,-2.39798,0.0,Night
2023-10-04 04:15:00,0.0,52.23692,0.527667,7.429153,-2.40048,0.0,Night
2023-10-04 04:30:00,0.0,52.95351,0.508056,7.42298,-2.39484,0.0,Night
