Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,"Sungrow SG 125HV Inverter - 1, Line kW","Sungrow SG 125HV Inverter - 2, Line kW","Sungrow SG 125HV Inverter - 3, Line kW","Sungrow SG 125HV Inverter - 4, Line kW","Sungrow SG 125HV Inverter - 5, Line kW","Sungrow SG 125HV Inverter - 6, Line kW","Sungrow SG 125HV Inverter - 7, Line kW","Sungrow SG 125HV Inverter - 8, Line kW","Sungrow SG 125HV Inverter - 9, Line kW","Sungrow SG 125HV Inverter - 10, Line kW","Sungrow SG 125HV Inverter - 11, Line kW","Sungrow SG 125HV Inverter - 12, Line kW","Sungrow SG 125HV Inverter - 13, Line kW","Sungrow SG 125HV Inverter - 14, Line kW","Sungrow SG 125HV Inverter - 15, Line kW","Sungrow SG 125HV Inverter - 16, Line kW",Day/Night
2023-10-05 18:45:00,5.95633,74.3649,5.61333,13.6193,8.42513,,1.13353,1.0807,1.1904,1.28587,1.3338,1.29493,1.28233,,1.18813,0.635267,1.33673,1.329,1.1857,1.18743,1.1781,Day
2023-10-05 19:00:00,-2.53067,72.06695,5.14333,13.60953,-3.96423,0.0,0.0596,0.0561333,0.0414,0.113067,0.148167,0.120167,0.0974667,0.0,0.0489333,0.00316667,0.172467,0.152033,0.0918,0.0812,0.0659333,Night
2023-10-05 19:15:00,-3.60133,70.42265,3.69,13.59187,-3.8872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 19:30:00,-3.546,69.02555,2.58,13.60223,-3.90333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 19:45:00,-2.508,68.6603,3.83,13.6159,-3.90947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 20:00:00,-2.996,68.38105,3.35333,13.62007,-3.93317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 20:15:00,-2.76367,67.742,2.99,13.6293,-4.12883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 20:30:00,-2.78933,67.31445,2.69333,13.61117,-4.07353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 20:45:00,-2.93,66.62875,2.08667,13.62107,-4.07363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 21:00:00,-3.84233,65.27555,1.58,13.6314,-4.08187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 21:15:00,-3.14933,64.5029,1.19,13.62733,-4.07637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 21:30:00,-2.695,64.15775,1.72667,13.6474,-4.08843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 21:45:00,-2.09533,63.9023,1.44667,13.6171,-4.06383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 22:00:00,-1.95633,63.39875,1.29333,13.62113,-4.06993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 22:15:00,-2.11967,62.04925,0.223333,13.5725,-4.0207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 22:30:00,-2.082,61.5732,0.706667,13.59283,-4.0443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 22:45:00,-1.49367,60.93415,0.383333,13.5958,-4.04167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 23:00:00,-1.90633,60.6549,1.68,13.60627,-4.05257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 23:15:00,-1.48333,60.0534,1.01,13.61083,-4.0238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 23:30:00,-1.35367,59.99115,1.04667,13.60837,-4.00823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-05 23:45:00,-1.31033,60.25205,0.686667,13.61373,-4.01357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 00:00:00,-1.63233,60.04055,0.846667,13.61673,-4.0095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 00:15:00,-1.922,59.8355,1.28667,13.60907,-4.00363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 00:30:00,-1.422,59.7989,1.83667,13.62133,-4.01633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 00:45:00,-0.844,59.7632,1.44667,13.64447,-4.0496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 01:00:00,-1.84433,59.0042,1.19667,13.65997,-4.06513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 01:15:00,-1.59267,58.2617,0.126667,13.65583,-4.0588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 01:30:00,-0.881667,58.37615,0.0,13.65313,-4.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 01:45:00,-1.06,58.2956,0.0466667,13.65907,-4.06547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 02:00:00,-1.241,58.5263,1.39667,13.64977,-4.05433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 02:15:00,-0.518333,58.56845,0.483333,13.64823,-4.05213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 02:30:00,-1.15533,58.4695,0.92,13.6492,-4.05363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 02:45:00,-1.65767,57.99255,0.433333,13.65357,-4.06093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 03:00:00,-1.103,58.1601,0.493333,13.64073,-4.0463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 03:15:00,-0.199667,58.65815,1.40667,13.64713,-4.05373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 03:30:00,-0.718,59.47385,1.77667,13.6434,-4.04547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 03:45:00,-1.13833,59.80165,1.42,13.64567,-4.0545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 04:00:00,-1.42267,59.34845,1.17,13.63657,-4.04477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 04:15:00,-0.539667,59.48305,1.28333,13.64473,-4.05223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 04:30:00,-0.567,60.04245,1.30667,13.63257,-4.0458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 04:45:00,-1.426,59.71555,1.14333,13.62013,-4.03333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 05:00:00,-1.61133,59.3915,1.03333,13.60237,-4.0168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 05:15:00,-0.0333333,60.5789,1.77667,13.61253,-4.0249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 05:30:00,-0.274333,60.9085,1.10333,13.6003,-4.01653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 05:45:00,-0.563333,61.1154,0.806667,13.5911,-4.00837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 06:00:00,-0.921,61.35985,0.276667,13.5527,-3.96697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 06:15:00,-0.406,61.7508,1.92,13.5376,-3.9507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 06:30:00,-0.495,62.0813,0.523333,13.53453,-3.9471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 06:45:00,-1.02433,62.09405,0.483333,13.56623,-3.97653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 07:00:00,0.0293333,62.38985,1.55,13.57037,-3.9642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 07:15:00,7.425,63.1424,0.593333,13.60273,-0.521633,0.0,0.1684,0.243967,0.158767,0.2041,0.2057,1.00447,0.189767,0.0,0.194467,0.0,0.1978,0.183433,0.0562333,0.146,0.921433,Day
2023-10-06 07:30:00,7.868,63.6917,0.833333,13.61087,8.3579,,1.00573,1.15427,1.08973,1.14283,1.1465,1.12647,1.123,,1.097,0.0,1.098,1.13127,1.05253,1.0476,1.03033,Day
2023-10-06 07:45:00,20.1267,64.62825,2.13,13.61873,30.1663,0.0,2.61217,2.58747,2.8156,2.86103,2.87867,2.84347,2.85367,0.0,2.80627,0.0,2.80797,2.86067,2.64623,2.64193,2.63517,Day
2023-10-06 08:00:00,30.85,65.3351,1.56,13.60233,51.1817,0.0,4.13847,4.22607,4.45947,4.509,4.52733,4.47437,4.492,0.0,4.4688,0.0,4.47483,4.5294,4.17903,4.19423,4.17333,Day
2023-10-06 08:15:00,40.8933,65.87705,2.01667,13.6013,71.9816,0.0,5.67103,5.7886,6.08443,6.14717,6.18237,6.11163,6.1683,0.0,6.0941,0.0,6.10823,6.16587,5.70423,5.73377,5.70587,Day
2023-10-06 08:30:00,40.4323,66.3962,2.53667,13.60167,72.1237,0.0,5.68753,5.83093,6.08703,6.16253,6.20047,6.12407,6.19537,0.0,6.12377,0.0,6.12957,6.1746,5.7125,5.74417,5.71497,Day
2023-10-06 08:45:00,93.1227,67.56165,2.43,13.5995,179.48,0.0,13.3857,13.8322,14.3495,14.4629,14.5189,14.4706,14.6291,0.0,14.577,0.0,14.5406,14.6408,13.59,13.6898,13.5874,Day
2023-10-06 09:00:00,180.959,70.79715,2.38333,13.59883,366.128,0.0,27.075,28.6258,28.8966,29.0243,29.0911,29.0979,29.387,0.0,29.6237,2.48803,29.1282,28.9775,26.9131,26.9526,26.7763,Day
2023-10-06 09:15:00,122.16,72.7994,1.86,13.5827,251.285,0.0,18.467,19.7148,19.6699,19.7293,19.6868,19.7154,19.8756,0.0,19.6627,9.56203,19.4208,19.3004,17.8553,17.983,17.9786,Day
2023-10-06 09:30:00,129.416,73.95385,1.36,13.5701,262.2,0.0,19.0535,20.3746,20.1615,20.2602,20.2102,20.2142,20.4599,0.0,20.8246,10.0888,20.528,20.4294,18.863,19.0684,18.9658,Day
2023-10-06 09:45:00,114.805,75.37475,1.62333,13.5611,245.876,0.0,17.802,18.9238,18.846,18.9922,18.9174,18.8315,19.0095,0.0,19.6681,9.57403,19.4004,19.3213,17.7884,18.0188,17.8188,Day
2023-10-06 10:00:00,120.267,75.96615,1.40667,13.5561,264.601,0.0,19.0852,20.3065,20.2753,20.4223,20.3684,20.316,20.5659,0.0,20.9495,10.22,20.7318,20.706,19.1248,19.4193,19.221,Day
2023-10-06 10:15:00,156.468,76.88355,0.6,13.5539,342.917,0.0,24.7843,26.0632,26.234,26.2025,26.1497,26.0734,26.3027,0.0,27.1983,13.2327,26.7643,26.5704,24.6299,24.9744,24.7112,Day
2023-10-06 10:30:00,173.657,78.093,1.03,13.56193,376.229,0.0,27.1758,28.3902,28.7825,28.7525,28.7436,28.717,28.9698,0.0,29.6854,14.4584,29.2511,29.0186,26.9364,27.2886,27.0713,Day
2023-10-06 10:45:00,228.45,80.0018,1.91333,13.5644,487.683,0.0,34.955,36.5439,37.2735,37.2488,37.2813,37.3232,37.6017,0.0,37.8368,18.6359,37.5134,37.3521,34.7264,35.0804,34.9706,Day
2023-10-06 11:00:00,267.513,86.8939,2.58,13.5655,559.544,0.0,40.1141,41.8014,42.878,42.745,42.7903,42.7855,43.142,0.0,43.2568,21.3968,42.9879,42.8724,39.8975,40.3161,40.2316,Day
2023-10-06 11:15:00,335.727,90.22185,1.52333,13.56103,700.516,0.0,49.8524,51.6756,53.5073,53.2839,53.3117,53.3322,53.7775,0.0,53.8847,26.8783,53.8957,53.8108,50.1466,50.6666,50.5761,Day
2023-10-06 11:30:00,270.628,91.8744,2.04,13.5476,573.083,0.0,41.0637,42.4239,43.8535,43.7083,43.7695,43.7411,44.0452,0.0,44.5117,22.0788,44.3306,44.2464,41.1205,41.5035,41.4001,Day
2023-10-06 11:45:00,217.865,85.86575,4.1,13.56837,470.469,0.0,33.7309,34.3674,36.1343,36.0537,36.1391,36.1317,36.4226,0.0,36.3616,18.0585,36.331,36.3532,33.8602,34.1674,34.1154,Day
2023-10-06 12:00:00,225.313,85.5563,3.57,13.57207,486.764,0.0,34.9159,35.4842,37.3879,37.3313,37.4411,37.4492,37.7344,0.0,37.5749,18.6781,37.5247,37.5789,35.0145,35.3244,35.305,Day
2023-10-06 12:15:00,225.225,86.61285,2.09,13.57333,487.375,0.0,34.9516,35.3369,37.5156,37.4601,37.5851,37.5995,37.8759,0.0,37.5002,18.6339,37.5177,37.6345,35.0492,35.3828,35.3828,Day
2023-10-06 12:30:00,306.296,89.00145,1.95333,13.58457,651.533,0.0,46.4122,46.5953,50.0493,49.9354,50.1835,50.3084,50.7016,0.0,49.6311,24.7969,49.7894,50.0621,46.7232,47.0947,47.2995,Day
2023-10-06 12:45:00,410.193,92.7515,3.82667,13.58113,857.228,0.0,60.7578,61.3424,65.0573,64.9275,65.0547,64.7657,65.1072,0.0,67.1243,33.6997,66.3645,66.2169,61.6881,62.1036,62.0237,Day
2023-10-06 13:00:00,382.95,93.873,4.8,13.57663,789.204,0.0,56.0966,56.5284,60.6596,60.4209,60.7561,60.7573,61.3157,0.0,60.1396,30.2145,60.7101,60.7386,56.3707,56.7267,57.0964,Day
2023-10-06 13:15:00,452.964,96.8622,3.17667,13.66157,924.246,0.0,65.6231,64.9626,71.5289,71.4907,71.9217,71.7091,72.7242,0.0,69.9614,35.1021,70.1839,70.4341,65.8663,66.4965,66.9412,Day
2023-10-06 13:30:00,582.18,106.2995,3.4,13.6758,1134.54,0.0,81.3216,80.1353,86.7582,86.4065,86.692,86.6814,87.2341,0.0,86.4227,45.0708,86.984,87.1029,81.7662,82.6022,82.5633,Day
2023-10-06 13:45:00,454.233,105.1815,3.98333,13.66463,930.68,0.0,66.4696,65.8636,71.5092,71.1308,71.4243,71.4088,71.8296,0.0,71.8374,36.0436,71.7694,72.0304,67.003,67.3449,67.5781,Day
2023-10-06 14:00:00,429.91,100.8815,3.8,13.6522,892.501,0.0,63.3449,62.2422,68.2702,68.0502,68.3476,68.4164,68.9231,0.0,69.0833,34.7418,69.1025,69.3448,64.5294,64.873,64.969,Day
2023-10-06 14:15:00,482.46,102.6345,3.48333,13.6566,986.471,0.0,70.3094,67.9503,75.6541,75.3477,75.6534,75.6927,76.195,0.0,75.9154,38.1961,76.0034,76.4571,71.2321,71.7679,72.2656,Day
2023-10-06 14:30:00,692.595,109.7215,3.82333,13.65383,1310.46,0.0,94.6366,89.3753,101.377,100.092,100.835,101.842,102.855,0.0,98.2771,53.0275,98.8667,99.4232,93.9789,95.1028,96.7936,Day
2023-10-06 14:45:00,451.09,110.025,3.58667,13.63333,916.19,0.0,65.7295,61.2004,70.9176,70.7666,71.2621,71.146,71.4652,0.0,70.1743,35.3982,70.5621,71.0273,66.1547,66.8814,67.3087,Day
2023-10-06 15:00:00,358.267,103.2445,2.53333,13.61973,752.433,0.0,53.7192,51.3926,58.5002,58.7805,58.9412,59.3703,59.4631,0.0,57.1059,28.9245,57.3177,57.6279,53.6469,54.4705,54.9237,Day
2023-10-06 15:15:00,253.999,98.42865,2.96333,13.60437,538.046,0.0,38.4698,37.445,41.3536,41.6427,41.7801,41.8524,42.1262,0.0,41.4967,21.1168,41.5777,41.7269,38.6946,39.1299,39.6681,Day
2023-10-06 15:30:00,305.351,96.8265,3.18667,13.62517,652.74,0.0,46.5712,44.0719,50.0968,50.1729,50.4219,50.4756,50.6162,0.0,50.6792,25.8146,50.5201,50.7363,47.0657,47.4838,48.0417,Day
2023-10-06 15:45:00,223.294,96.4566,3.36667,13.62103,480.646,0.0,34.2955,34.0803,36.8237,37.1663,37.1935,37.2244,37.3409,0.0,37.153,19.0503,37.163,37.4303,34.6195,35.0327,35.607,Day
2023-10-06 16:00:00,178.489,92.54275,3.12,13.63327,387.14,0.0,27.4175,27.9884,29.5508,29.9982,30.0279,30.0806,30.1712,0.0,29.7418,15.4649,29.8594,30.1695,27.8312,28.2428,28.9192,Day
2023-10-06 16:15:00,184.859,91.1154,2.59333,13.62567,395.868,0.0,28.031,28.3188,30.2585,30.7248,30.7384,30.8632,30.9837,0.0,30.3293,15.8076,30.4027,30.7588,28.418,28.8949,29.7087,Day
2023-10-06 16:30:00,171.69,91.20975,2.63,13.62963,364.726,0.0,25.709,25.9202,27.7294,28.1683,28.1502,28.2417,28.3525,0.0,28.2762,14.8157,28.3319,28.5737,26.3887,26.7864,27.6003,Day
2023-10-06 16:45:00,187.032,90.56795,2.37333,13.64263,392.009,0.0,27.5282,26.7131,29.688,30.0747,30.1208,30.2259,30.4266,0.0,30.3812,16.0084,30.6347,30.7443,28.5355,29.0174,30.009,Day
2023-10-06 17:00:00,176.193,90.7565,2.21667,13.6349,360.114,0.0,25.7525,24.1913,27.5453,27.7068,27.5448,27.561,27.5493,0.0,28.378,14.9062,28.2787,28.3808,26.2798,26.4892,27.3458,Day
2023-10-06 17:15:00,406.357,90.65305,1.71,13.6574,797.284,0.0,54.9714,49.0349,60.2254,62.3736,63.0327,63.2171,63.9025,0.0,60.6527,31.4303,61.2276,61.5996,57.7004,57.7337,59.6226,Day
2023-10-06 17:30:00,520.151,104.033,2.00333,13.65393,976.885,0.0,66.5104,58.8568,72.2544,75.4552,76.1868,76.2196,76.9243,0.0,77.1069,39.3156,76.8632,76.865,71.8897,71.725,72.8893,Day
2023-10-06 17:45:00,125.077,94.9634,1.71,13.6319,243.958,0.0,16.7814,14.9616,18.2241,18.6671,18.8509,18.8179,19.0269,0.0,19.9141,10.2604,19.9961,20.1826,18.5885,18.4388,18.7028,Day
2023-10-06 18:00:00,139.465,85.13245,1.16,13.64587,258.45,0.0,17.7007,15.1339,19.5749,20.376,20.8061,20.9479,21.2578,0.0,20.3352,10.3626,20.6086,20.8478,19.4763,19.1895,19.295,Day
2023-10-06 18:15:00,62.5557,80.2664,1.41,13.59873,109.076,0.0,7.64813,6.71723,8.70043,9.09617,9.37377,9.36593,9.43617,0.0,8.94047,4.3493,9.07577,9.2706,8.49923,8.30647,8.09853,Day
2023-10-06 18:30:00,16.025,74.8978,0.416667,13.60303,34.7283,0.0,2.8841,2.7571,3.1664,3.30183,3.40697,3.31247,3.2817,0.0,3.3024,1.61867,3.3693,3.42847,3.12323,3.07497,3.05047,Day
2023-10-06 18:45:00,-1.582,70.4181,0.773333,13.61817,7.03393,0.0,1.0286,1.0311,1.07143,1.17993,1.21883,1.17093,1.15987,0.0,1.12333,0.5883,1.18763,1.2164,1.08097,1.07387,1.0628,Night
2023-10-06 19:00:00,-6.78667,67.6935,0.806667,13.60217,-3.60873,0.0,0.122833,0.1217,0.103,0.199,0.2397,0.194767,0.172033,0.0,0.1537,0.0426,0.211667,0.243,0.167633,0.149867,0.133367,Night
2023-10-06 19:15:00,-5.771,66.3797,0.46,13.58083,-3.88447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 19:30:00,-5.01833,65.6949,0.766667,13.5923,-3.9994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 19:45:00,-3.31633,65.6024,1.38333,13.60247,-4.05683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 20:00:00,-2.74767,65.18585,0.51,13.6126,-4.06857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 20:15:00,-3.13267,64.12295,1.16667,13.6194,-4.07543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 20:30:00,-1.87633,63.27055,0.48,13.6147,-4.06273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 20:45:00,-2.29967,63.1818,0.946667,13.6277,-4.07423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 21:00:00,-1.49467,62.4054,0.103333,13.628,-4.07433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 21:15:00,-2.087,62.0227,0.383333,13.63377,-4.08263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 21:30:00,-1.153,61.543,0.113333,13.6458,-4.0946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 21:45:00,-1.685,61.24905,0.573333,13.64703,-4.09973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 22:00:00,-1.41567,60.72175,0.71,13.64433,-4.08677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 22:15:00,-1.39167,60.7547,1.07,13.57263,-4.01657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 22:30:00,-1.75933,60.827,1.26,13.58277,-4.0284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 22:45:00,-1.29,60.42145,0.95,13.58627,-4.02877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 23:00:00,-1.26733,59.85195,0.11,13.6018,-4.04357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 23:15:00,-1.1,60.0928,0.843333,13.60217,-4.04833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 23:30:00,-1.685,59.63595,0.313333,13.5451,-3.97483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-06 23:45:00,-0.985333,59.52145,0.373333,13.55007,-3.9629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 00:00:00,-1.09933,59.33105,0.00333333,13.5352,-3.94997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 00:15:00,-1.22,59.35025,0.196667,13.51707,-3.9335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 00:30:00,-1.27333,59.2715,1.04667,13.52267,-3.94053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 00:45:00,-1.817,58.8852,0.696667,13.5292,-3.94917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 01:00:00,-0.993667,58.7323,1.28,13.53987,-3.9571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-07 01:15:00,-1.40733,59.18915,1.34333,13.55687,-3.97107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
