Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,"NC1 - Star Solar - Eaton Inverter #02 - Measured AC Power, avg, (kW)","NC1 - Star Solar - Eaton Inverter #01 - Measured AC Power, avg, (kW)","NC1 - Star Solar - Eaton Inverter #03 - Measured AC Power, avg, (kW)",Day/Night
2023-10-16 22:30:00,-1.667,9.633,0.0,14916.667,-10.007,0.0,0.0,0.0,Night
2023-10-16 22:45:00,-1.0,9.967,0.0,14906.667,-10.033,0.0,0.0,0.0,Night
2023-10-16 23:00:00,-1.0,10.133,0.0,14903.333,-10.037,0.0,0.0,0.0,Night
2023-10-16 23:15:00,-1.0,10.167,0.0,14920.0,-10.07,0.0,0.0,0.0,Night
2023-10-16 23:30:00,-1.333,10.133,0.0,14956.667,-10.113,0.0,0.0,0.0,Night
2023-10-16 23:45:00,-0.333,10.267,0.0,14986.667,-10.143,0.0,0.0,0.0,Night
2023-10-17 00:00:00,0.0,10.6,0.0,14986.667,-10.157,0.0,0.0,0.0,Night
2023-10-17 00:15:00,-1.0,10.767,0.0,14983.333,-10.153,0.0,0.0,0.0,Night
2023-10-17 00:30:00,-0.333,11.2,0.0,14996.667,-10.193,0.0,0.0,0.0,Night
2023-10-17 00:45:00,-1.333,11.067,0.2,15000.0,-10.203,0.0,0.0,0.0,Night
2023-10-17 01:00:00,-3.0,11.033,0.0,15000.0,-10.21,0.0,0.0,0.0,Night
2023-10-17 01:15:00,-3.0,10.867,0.267,15003.333,-10.22,0.0,0.0,0.0,Night
2023-10-17 01:30:00,-2.333,11.0,0.3,15030.0,-10.25,0.0,0.0,0.0,Night
2023-10-17 01:45:00,-2.0,10.867,0.167,15030.0,-10.243,0.0,0.0,0.0,Night
2023-10-17 02:00:00,-1.667,10.8,0.0,15013.333,-10.253,0.0,0.0,0.0,Night
2023-10-17 02:15:00,-1.0,11.0,0.167,15023.333,-10.267,0.0,0.0,0.0,Night
2023-10-17 02:30:00,-1.333,10.767,0.0,15040.0,-10.277,0.0,0.0,0.0,Night
2023-10-17 02:45:00,-1.667,10.167,0.0,15036.667,-10.267,0.0,0.0,0.0,Night
2023-10-17 03:00:00,-2.0,9.933,0.0,15026.667,-10.27,0.0,0.0,0.0,Night
2023-10-17 03:15:00,-2.0,9.9,0.0,15016.667,-10.257,0.0,0.0,0.0,Night
2023-10-17 03:30:00,-1.333,10.0,0.0,15026.667,-10.273,0.0,0.0,0.0,Night
2023-10-17 03:45:00,-1.667,9.833,0.0,15010.0,-10.247,0.0,0.0,0.0,Night
2023-10-17 04:00:00,-1.333,9.733,0.0,14986.667,-10.21,0.0,0.0,0.0,Night
2023-10-17 04:15:00,-1.333,10.1,0.0,14966.667,-10.167,0.0,0.0,0.0,Night
2023-10-17 04:30:00,-1.333,10.233,0.0,14970.0,-10.173,0.0,0.0,0.0,Night
2023-10-17 04:45:00,-2.0,9.9,0.0,14963.333,-10.17,0.0,0.0,0.0,Night
2023-10-17 05:00:00,-1.333,9.833,0.0,14936.667,-10.097,0.0,0.0,0.0,Night
2023-10-17 05:15:00,-1.333,9.633,0.0,14896.667,-10.027,0.0,0.0,0.0,Night
2023-10-17 05:30:00,-1.0,9.733,0.0,14916.667,-10.06,0.0,0.0,0.0,Night
2023-10-17 05:45:00,-1.0,9.833,0.0,14966.667,-10.19,0.0,0.0,0.0,Night
2023-10-17 06:00:00,-1.0,9.8,0.0,14910.0,-10.053,0.0,0.0,0.0,Night
2023-10-17 06:15:00,-1.667,9.733,0.0,14830.0,-9.887,0.0,0.0,0.0,Night
2023-10-17 06:30:00,-2.0,9.567,0.0,14780.0,-9.81,0.0,0.0,0.0,Night
2023-10-17 06:45:00,-3.0,9.267,0.0,14773.333,-9.767,0.0,0.0,0.0,Night
2023-10-17 07:00:00,-3.667,9.233,0.0,14763.333,-9.757,0.0,0.0,0.0,Night
2023-10-17 07:15:00,-2.0,8.767,0.0,14796.667,-9.853,0.0,0.0,0.0,Night
2023-10-17 07:30:00,6.667,8.467,0.0,14813.333,-6.08,0.0,0.0,3.633,Day
2023-10-17 07:45:00,37.333,8.3,0.0,14816.667,83.73,27.3,38.533,13.1,Day
2023-10-17 08:00:00,130.0,10.333,0.0,14866.667,389.233,85.067,137.433,169.8,Day
2023-10-17 08:15:00,189.667,11.567,0.0,14903.333,868.23,246.933,270.0,362.933,Day
2023-10-17 08:30:00,246.667,12.867,0.0,14940.0,1332.45,403.433,394.733,531.833,Day
2023-10-17 08:45:00,313.667,14.3,0.267,14963.333,1782.773,573.967,514.967,697.3,Day
2023-10-17 09:00:00,379.667,14.9,0.133,15016.667,2212.587,729.133,647.7,841.633,Day
2023-10-17 09:15:00,442.0,14.9,0.3,15020.0,2594.477,868.033,759.4,978.5,Day
2023-10-17 09:30:00,503.0,16.467,0.0,14990.0,2941.787,982.533,864.367,1105.733,Day
2023-10-17 09:45:00,563.333,15.767,1.067,15030.0,3281.723,1110.6,975.3,1223.233,Day
2023-10-17 10:00:00,615.667,15.933,0.7,15066.667,3578.047,1220.467,1071.267,1324.967,Day
2023-10-17 10:15:00,667.667,17.267,0.5,15063.333,3838.78,1319.967,1159.033,1417.433,Day
2023-10-17 10:30:00,717.0,18.1,0.433,15086.667,4070.493,1407.533,1227.5,1497.067,Day
2023-10-17 10:45:00,761.0,19.067,0.567,15083.333,4270.013,1482.867,1286.267,1568.2,Day
2023-10-17 11:00:00,801.667,19.7,0.967,15066.667,4448.717,1548.433,1337.7,1635.767,Day
2023-10-17 11:15:00,834.0,18.933,0.367,15103.333,4580.553,1601.667,1384.067,1668.433,Day
2023-10-17 11:30:00,860.333,21.067,0.533,15110.0,4653.543,1639.967,1418.733,1673.3,Day
2023-10-17 11:45:00,889.333,22.467,0.367,15103.333,4711.963,1674.2,1447.333,1672.667,Day
2023-10-17 12:00:00,915.0,22.433,2.233,15140.0,4736.407,1670.967,1472.633,1674.033,Day
2023-10-17 12:15:00,922.0,21.9,1.033,15093.333,4599.597,1672.8,1335.533,1673.867,Day
2023-10-17 12:30:00,871.333,22.0,0.467,15053.333,3417.163,1197.367,970.633,1297.967,Day
2023-10-17 12:45:00,639.0,23.367,0.9,14983.333,2702.957,909.667,856.833,981.3,Day
2023-10-17 13:00:00,436.667,21.333,0.933,14963.333,2477.05,867.833,584.533,1057.067,Day
2023-10-17 13:15:00,259.333,20.233,0.0,14910.0,1399.41,504.733,402.467,506.933,Day
2023-10-17 13:30:00,957.333,24.067,0.667,15083.333,4629.533,1593.7,1659.733,1450.767,Day
2023-10-17 13:45:00,469.667,23.267,0.2,14920.0,2058.547,746.433,511.0,826.1,Day
2023-10-17 14:00:00,387.667,21.533,1.267,14960.0,2092.317,718.733,618.333,762.867,Day
2023-10-17 14:15:00,571.0,21.467,0.167,14986.667,2758.36,924.433,922.9,945.867,Day
2023-10-17 14:30:00,307.0,22.867,0.0,14916.667,1621.527,544.8,480.533,603.867,Day
2023-10-17 14:45:00,200.667,20.8,1.1,14910.0,1101.523,377.9,330.267,400.067,Day
2023-10-17 15:00:00,257.333,22.033,0.4,14940.0,1409.227,488.667,418.233,504.667,Day
2023-10-17 15:15:00,297.0,21.867,0.7,14953.333,1606.533,564.2,479.7,584.6,Day
2023-10-17 15:30:00,327.333,21.7,0.867,14950.0,1787.837,620.7,534.0,643.9,Day
2023-10-17 15:45:00,245.333,22.2,0.0,14933.333,1306.87,458.067,388.067,474.367,Day
2023-10-17 16:00:00,187.667,20.4,0.0,14933.333,982.857,345.433,289.6,352.333,Day
2023-10-17 16:15:00,190.667,20.6,0.0,14926.667,1016.377,357.7,298.767,370.0,Day
2023-10-17 16:30:00,136.333,20.4,0.0,14903.333,714.61,250.933,212.2,261.967,Day
2023-10-17 16:45:00,125.0,19.533,0.0,14930.0,648.637,228.1,191.033,236.133,Day
2023-10-17 17:00:00,156.333,18.867,0.0,14900.0,708.263,250.267,203.367,263.933,Day
2023-10-17 17:15:00,192.333,21.333,0.0,14906.667,908.09,339.067,263.5,317.933,Day
2023-10-17 17:30:00,115.333,19.033,0.0,14876.667,545.68,238.533,143.567,176.933,Day
2023-10-17 17:45:00,68.667,17.067,0.0,14826.667,262.637,101.367,84.5,93.433,Day
2023-10-17 18:00:00,34.667,16.0,0.0,14830.0,97.5,15.5,45.433,26.067,Day
2023-10-17 18:15:00,12.333,15.167,0.0,14793.333,31.72,9.833,6.6,13.467,Day
2023-10-17 18:30:00,-1.333,14.267,0.0,14756.667,-9.773,0.0,0.0,0.0,Night
2023-10-17 18:45:00,-4.0,14.3,0.0,14703.333,-9.623,0.0,0.0,0.0,Night
2023-10-17 19:00:00,-2.333,13.7,0.0,14713.333,-9.663,0.0,0.0,0.0,Night
2023-10-17 19:15:00,-2.667,13.333,0.0,14733.333,-9.713,0.0,0.0,0.0,Night
2023-10-17 19:30:00,-2.0,13.5,0.0,14740.0,-9.72,0.0,0.0,0.0,Night
2023-10-17 19:45:00,-2.0,13.4,0.0,14756.667,-9.693,0.0,0.0,0.0,Night
2023-10-17 20:00:00,-1.0,13.233,0.0,14756.667,-9.723,0.0,0.0,0.0,Night
2023-10-17 20:15:00,-1.0,13.233,0.0,14770.0,-9.727,0.0,0.0,0.0,Night
2023-10-17 20:30:00,-1.667,13.633,0.0,14780.0,-9.773,0.0,0.0,0.0,Night
2023-10-17 20:45:00,-1.667,13.4,0.0,14806.667,-9.847,0.0,0.0,0.0,Night
2023-10-17 21:00:00,-1.0,13.633,0.0,14850.0,-9.867,0.0,0.0,0.0,Night
2023-10-17 21:15:00,-1.0,13.167,0.0,14873.333,-9.94,0.0,0.0,0.0,Night
2023-10-17 21:30:00,-1.0,13.467,0.0,14890.0,-9.96,0.0,0.0,0.0,Night
2023-10-17 21:45:00,-1.0,13.2,0.0,14876.667,-9.98,0.0,0.0,0.0,Night
2023-10-17 22:00:00,-1.0,13.033,0.0,14890.0,-10.027,0.0,0.0,0.0,Night
2023-10-17 22:15:00,-1.0,13.033,0.0,14870.0,-9.997,0.0,0.0,0.0,Night
2023-10-17 22:30:00,-1.0,13.033,0.0,14880.0,-9.99,0.0,0.0,0.0,Night
2023-10-17 22:45:00,-1.333,13.533,0.0,14910.0,-10.03,0.0,0.0,0.0,Night
2023-10-17 23:00:00,-1.667,12.867,0.0,14923.333,-10.087,0.0,0.0,0.0,Night
2023-10-17 23:15:00,-1.667,13.233,0.0,14913.333,-10.027,0.0,0.0,0.0,Night
2023-10-17 23:30:00,-1.0,12.733,0.0,14903.333,-9.987,0.0,0.0,0.0,Night
2023-10-17 23:45:00,-2.0,12.7,0.0,14916.667,-10.027,0.0,0.0,0.0,Night
2023-10-18 00:00:00,-2.0,12.433,0.0,14953.333,-10.09,0.0,0.0,0.0,Night
2023-10-18 00:15:00,-1.0,12.767,0.0,14966.667,-10.113,0.0,0.0,0.0,Night
2023-10-18 00:30:00,-2.0,12.467,0.0,14986.667,-10.183,0.0,0.0,0.0,Night
2023-10-18 00:45:00,-1.667,12.7,0.0,14993.333,-10.187,0.0,0.0,0.0,Night
2023-10-18 01:00:00,-1.667,12.467,0.0,15010.0,-10.217,0.0,0.0,0.0,Night
2023-10-18 01:15:00,-2.333,12.367,0.0,15023.333,-10.26,0.0,0.0,0.0,Night
2023-10-18 01:30:00,-2.667,12.067,0.0,15033.333,-10.267,0.0,0.0,0.0,Night
2023-10-18 01:45:00,-2.0,11.933,0.0,15056.667,-10.32,0.0,0.0,0.0,Night
2023-10-18 02:00:00,-2.0,11.9,0.0,15056.667,-10.323,0.0,0.0,0.0,Night
2023-10-18 02:15:00,-1.0,12.3,0.0,15036.667,-10.28,0.0,0.0,0.0,Night
2023-10-18 02:30:00,-1.333,12.7,0.0,14963.333,-10.11,0.0,0.0,0.0,Night
2023-10-18 02:45:00,-1.0,12.167,0.0,14960.0,-10.097,0.0,0.0,0.0,Night
2023-10-18 03:00:00,-1.333,12.233,0.0,14973.333,-10.123,0.0,0.0,0.0,Night
2023-10-18 03:15:00,-1.333,11.867,0.0,14976.667,-10.13,0.0,0.0,0.0,Night
2023-10-18 03:30:00,-1.667,11.9,0.0,14963.333,-10.13,0.0,0.0,0.0,Night
2023-10-18 03:45:00,-2.0,11.8,0.0,14973.333,-10.133,0.0,0.0,0.0,Night
2023-10-18 04:00:00,-1.667,11.7,0.0,14960.0,-10.13,0.0,0.0,0.0,Night
2023-10-18 04:15:00,-1.0,11.8,0.0,14950.0,-10.117,0.0,0.0,0.0,Night
2023-10-18 04:30:00,-1.667,11.767,0.0,14956.667,-10.133,0.0,0.0,0.0,Night
2023-10-18 04:45:00,-1.333,11.633,0.0,14936.667,-10.09,0.0,0.0,0.0,Night
2023-10-18 05:00:00,-1.0,11.533,0.0,14940.0,-10.087,0.0,0.0,0.0,Night
2023-10-18 05:15:00,-1.333,11.633,0.0,14896.667,-10.017,0.0,0.0,0.0,Night
2023-10-18 05:30:00,-2.0,11.667,0.0,14880.0,-9.957,0.0,0.0,0.0,Night
2023-10-18 05:45:00,-1.333,11.467,0.0,14956.667,-10.13,0.0,0.0,0.0,Night
2023-10-18 06:00:00,-1.333,11.4,0.0,14936.667,-10.147,0.0,0.0,0.0,Night
2023-10-18 06:15:00,-1.333,11.333,0.0,14870.0,-10.0,0.0,0.0,0.0,Night
2023-10-18 06:30:00,-1.667,11.433,0.0,14820.0,-9.903,0.0,0.0,0.0,Night
2023-10-18 06:45:00,-1.667,11.367,0.0,14793.333,-9.803,0.0,0.0,0.0,Night
2023-10-18 07:00:00,-1.0,11.233,0.0,14826.667,-9.88,0.0,0.0,0.0,Night
2023-10-18 07:15:00,-0.333,11.4,0.0,14820.0,-9.873,0.0,0.0,0.0,Night
2023-10-18 07:30:00,2.333,11.367,0.0,14823.333,-9.907,0.0,0.0,0.0,Day
2023-10-18 07:45:00,9.667,12.067,0.0,14833.333,-9.927,0.0,0.0,0.0,Day
2023-10-18 08:00:00,18.333,11.8,0.0,14853.333,53.787,16.1,14.167,13.433,Day
2023-10-18 08:15:00,31.0,12.1,0.0,14830.0,110.877,27.233,39.0,40.4,Day
2023-10-18 08:30:00,49.333,12.567,0.0,14850.0,181.033,40.433,63.133,79.0,Day
2023-10-18 08:45:00,73.333,13.033,0.0,14873.333,321.8,132.2,95.833,102.933,Day
2023-10-18 09:00:00,106.333,13.333,0.0,14876.667,543.85,188.5,167.467,202.667,Day
2023-10-18 09:15:00,149.667,14.367,0.167,14870.0,821.557,285.0,246.767,299.933,Day
2023-10-18 09:30:00,172.333,14.467,0.0,14880.0,946.243,338.1,267.667,349.967,Day
2023-10-18 09:45:00,530.333,16.7,0.0,14993.333,3257.343,1109.5,980.067,1192.333,Day
2023-10-18 10:00:00,610.333,18.667,0.0,15006.667,3514.1,1201.967,1052.0,1299.3,Day
2023-10-18 10:15:00,659.0,18.0,0.267,14996.667,3758.893,1295.267,1131.1,1381.167,Day
2023-10-18 10:30:00,707.333,18.8,1.133,15000.0,3988.053,1381.9,1199.333,1463.833,Day
2023-10-18 10:45:00,752.333,19.933,1.367,15020.0,4187.937,1457.267,1258.9,1537.267,Day
2023-10-18 11:00:00,788.667,19.967,0.333,15033.333,4355.577,1518.867,1311.033,1596.267,Day
2023-10-18 11:15:00,820.0,20.333,0.9,15026.667,4498.467,1568.633,1357.467,1648.567,Day
2023-10-18 11:30:00,845.667,20.433,0.333,15036.667,4606.137,1616.267,1394.733,1673.5,Day
2023-10-18 11:45:00,872.333,20.4,1.0,15060.0,4651.893,1631.367,1428.667,1673.833,Day
2023-10-18 12:00:00,912.333,21.733,1.5,15056.667,4738.543,1673.333,1473.733,1673.333,Day
2023-10-18 12:15:00,751.667,23.433,0.567,15043.333,4530.34,1527.9,1448.867,1628.733,Day
2023-10-18 12:30:00,957.0,23.633,0.9,15056.667,4777.14,1673.067,1515.267,1674.533,Day
2023-10-18 12:45:00,1049.0,23.933,0.6,14970.0,3563.707,934.267,1080.933,1603.233,Day
2023-10-18 13:00:00,1038.333,23.833,0.6,15023.333,4488.213,1622.167,1374.1,1587.467,Day
2023-10-18 13:15:00,518.667,23.933,0.233,14920.0,2680.437,1262.333,568.6,878.133,Day
2023-10-18 13:30:00,562.667,22.833,0.8,14903.333,2605.24,941.0,842.867,854.2,Day
2023-10-18 13:45:00,241.667,21.033,0.433,14853.333,1320.243,453.833,396.367,479.667,Day
2023-10-18 14:00:00,436.0,21.933,0.333,14870.0,1782.387,581.867,473.433,738.367,Day
2023-10-18 14:15:00,340.667,22.9,0.0,14880.0,1834.597,641.367,532.467,670.533,Day
2023-10-18 14:30:00,400.667,24.1,0.0,14930.0,2480.173,819.7,889.933,792.8,Day
2023-10-18 14:45:00,335.0,21.667,0.633,14913.333,1827.803,631.367,546.767,654.733,Day
2023-10-18 15:00:00,518.667,22.3,0.633,14936.667,2335.527,845.333,664.667,856.233,Day
2023-10-18 15:15:00,198.667,23.0,0.267,14876.667,1085.993,390.633,309.467,387.867,Day
2023-10-18 15:30:00,305.0,23.8,0.0,14930.0,1887.79,594.8,690.6,612.367,Day
2023-10-18 15:45:00,241.667,22.1,0.567,14910.0,1265.437,443.933,366.633,466.267,Day
2023-10-18 16:00:00,304.0,21.867,0.433,14946.667,1741.617,591.467,538.1,608.233,Day
2023-10-18 16:15:00,261.667,23.4,0.167,14923.333,1540.693,543.033,518.333,484.767,Day
2023-10-18 16:30:00,144.667,20.7,0.0,14886.667,767.49,270.9,228.4,277.467,Day
2023-10-18 16:45:00,137.0,20.167,0.0,14933.333,654.587,229.867,189.8,239.733,Day
2023-10-18 17:00:00,240.0,20.867,0.0,14943.333,1099.683,422.967,299.233,388.033,Day
2023-10-18 17:15:00,139.667,21.867,0.0,14930.0,705.527,274.167,198.4,243.9,Day
2023-10-18 17:30:00,101.333,19.033,0.0,14896.667,406.497,182.133,108.4,134.533,Day
2023-10-18 17:45:00,99.333,18.5,0.0,14893.333,298.943,128.433,77.4,99.2,Day
2023-10-18 18:00:00,22.667,16.6,0.0,14850.0,61.163,17.8,15.467,14.1,Day
2023-10-18 18:15:00,9.667,15.167,0.0,14836.667,10.837,15.467,0.0,4.267,Day
2023-10-18 18:30:00,0.333,14.4,0.0,14820.0,-11.373,0.0,0.0,0.0,Night
2023-10-18 18:45:00,-3.333,14.0,0.0,14806.667,-11.323,0.0,0.0,0.0,Night
2023-10-18 19:00:00,-4.333,13.4,0.0,14793.333,-11.313,0.0,0.0,0.0,Night
2023-10-18 19:15:00,-5.0,12.667,0.0,14810.0,-11.31,0.0,0.0,0.0,Night
2023-10-18 19:30:00,-5.333,12.0,0.0,14816.667,-11.327,0.0,0.0,0.0,Night
2023-10-18 19:45:00,-5.0,12.167,0.0,14856.667,-11.36,0.0,0.0,0.0,Night
2023-10-18 20:00:00,-3.0,12.1,0.0,14853.333,-11.373,0.0,0.0,0.0,Night
2023-10-18 20:15:00,-3.0,11.267,0.0,14880.0,-10.403,0.0,0.0,0.0,Night
2023-10-18 20:30:00,-2.333,11.0,0.0,14883.333,-9.943,0.0,0.0,0.0,Night
2023-10-18 20:45:00,-2.0,11.5,0.0,14873.333,-9.923,0.0,0.0,0.0,Night
2023-10-18 21:00:00,-1.667,11.067,0.0,14900.0,-9.983,0.0,0.0,0.0,Night
2023-10-18 21:15:00,-1.0,11.3,0.0,14930.0,-10.03,0.0,0.0,0.0,Night
2023-10-18 21:30:00,-1.333,10.4,0.0,14910.0,-10.003,0.0,0.0,0.0,Night
2023-10-18 21:45:00,-2.0,11.033,0.0,14923.333,-10.03,0.0,0.0,0.0,Night
2023-10-18 22:00:00,-1.667,10.733,0.0,14936.667,-10.103,0.0,0.0,0.0,Night
2023-10-18 22:15:00,-1.333,10.233,0.0,14986.667,-10.13,0.0,0.0,0.0,Night
2023-10-18 22:30:00,-1.0,9.767,0.0,15010.0,-10.157,0.0,0.0,0.0,Night
2023-10-18 22:45:00,-2.667,9.033,0.0,14943.333,-10.087,0.0,0.0,0.0,Night
2023-10-18 23:00:00,-2.667,9.5,0.0,14943.333,-10.107,0.0,0.0,0.0,Night
2023-10-18 23:15:00,-2.333,9.1,0.0,14983.333,-10.173,0.0,0.0,0.0,Night
2023-10-18 23:30:00,-1.667,8.667,0.0,15006.667,-10.193,0.0,0.0,0.0,Night
2023-10-18 23:45:00,-2.667,8.667,0.0,15006.667,-10.18,0.0,0.0,0.0,Night
2023-10-19 00:00:00,-2.333,8.267,0.0,15000.0,-10.2,0.0,0.0,0.0,Night
2023-10-19 00:15:00,-1.667,8.567,0.0,15020.0,-10.24,0.0,0.0,0.0,Night
2023-10-19 00:30:00,-1.333,8.467,0.0,15013.333,-10.253,0.0,0.0,0.0,Night
2023-10-19 00:45:00,-2.0,8.167,0.0,15060.0,-10.283,0.0,0.0,0.0,Night
2023-10-19 01:00:00,-0.667,7.933,0.0,15060.0,-10.303,0.0,0.0,0.0,Night
2023-10-19 01:15:00,-2.667,7.133,0.0,15076.667,-10.35,0.0,0.0,0.0,Night
2023-10-19 01:30:00,-2.333,6.7,0.0,15070.0,-10.34,0.0,0.0,0.0,Night
2023-10-19 01:45:00,-2.333,7.833,0.0,15070.0,-10.33,0.0,0.0,0.0,Night
2023-10-19 02:00:00,-1.667,7.633,0.0,15080.0,-10.34,0.0,0.0,0.0,Night
2023-10-19 02:15:00,-2.333,6.8,0.0,15080.0,-10.343,0.0,0.0,0.0,Night
2023-10-19 02:30:00,-2.333,6.8,0.0,15076.667,-10.353,0.0,0.0,0.0,Night
2023-10-19 02:45:00,-1.667,7.133,0.0,15080.0,-10.36,0.0,0.0,0.0,Night
2023-10-19 03:00:00,-2.333,6.1,0.0,15080.0,-10.393,0.0,0.0,0.0,Night
2023-10-19 03:15:00,-2.333,6.0,0.0,15076.667,-10.357,0.0,0.0,0.0,Night
2023-10-19 03:30:00,-1.667,5.9,0.0,15070.0,-10.363,0.0,0.0,0.0,Night
2023-10-19 03:45:00,-2.0,6.733,0.0,15073.333,-10.36,0.0,0.0,0.0,Night
2023-10-19 04:00:00,-2.667,6.767,0.0,15050.0,-10.32,0.0,0.0,0.0,Night
2023-10-19 04:15:00,-1.333,6.367,0.0,15043.333,-10.293,0.0,0.0,0.0,Night
2023-10-19 04:30:00,-1.333,5.9,0.0,15020.0,-10.27,0.0,0.0,0.0,Night
2023-10-19 04:45:00,-2.333,5.5,0.0,14993.333,-10.223,0.0,0.0,0.0,Night
2023-10-19 05:00:00,-2.0,5.233,0.0,14970.0,-10.19,0.0,0.0,0.0,Night
2023-10-19 05:15:00,-1.667,6.333,0.0,14960.0,-10.163,0.0,0.0,0.0,Night
2023-10-19 05:30:00,-1.667,6.2,0.0,14936.667,-10.1,0.0,0.0,0.0,Night
2023-10-19 05:45:00,-1.333,5.6,0.0,14933.333,-10.133,0.0,0.0,0.0,Night
2023-10-19 06:00:00,-1.667,5.367,0.0,14886.667,-10.05,0.0,0.0,0.0,Night
2023-10-19 06:15:00,-2.667,5.767,0.0,14803.333,-9.97,0.0,0.0,0.0,Night
2023-10-19 06:30:00,-2.0,4.733,0.0,14790.0,-9.88,0.0,0.0,0.0,Night
2023-10-19 06:45:00,-2.0,5.667,0.0,14800.0,-9.85,0.0,0.0,0.0,Night
2023-10-19 07:00:00,-1.0,4.833,0.0,14756.667,-9.773,0.0,0.0,0.0,Night
2023-10-19 07:15:00,0.667,5.067,0.0,14783.333,-9.86,0.0,0.0,0.0,Night
2023-10-19 07:30:00,8.333,4.733,0.0,14820.0,-9.92,0.0,0.0,0.0,Day
2023-10-19 07:45:00,25.667,6.0,0.0,14793.333,98.53,20.933,40.133,46.667,Day
2023-10-19 08:00:00,118.667,7.567,0.0,14840.0,334.92,77.2,121.267,133.267,Day
2023-10-19 08:15:00,177.667,8.967,0.0,14880.0,771.107,223.567,243.8,315.467,Day
2023-10-19 08:30:00,233.333,10.733,0.0,14916.667,1241.087,377.2,367.7,498.3,Day
2023-10-19 08:45:00,299.667,13.533,0.0,14960.0,1679.207,542.967,488.9,652.933,Day
2023-10-19 09:00:00,363.333,15.433,0.0,14956.667,2081.793,684.267,606.667,797.567,Day
2023-10-19 09:15:00,371.667,17.867,0.0,14960.0,2297.527,779.3,699.467,829.967,Day
2023-10-19 09:30:00,480.667,18.867,0.0,14973.333,2827.467,953.733,834.133,1043.133,Day
2023-10-19 09:45:00,541.333,17.4,0.0,14993.333,3195.183,1085.067,949.167,1190.367,Day
2023-10-19 10:00:00,594.0,17.567,0.333,15016.667,3485.443,1194.3,1041.633,1288.767,Day
2023-10-19 10:15:00,647.333,18.267,0.0,15016.667,3727.653,1288.5,1118.3,1370.633,Day
2023-10-19 10:30:00,692.333,18.633,0.2,15016.667,3941.783,1368.633,1183.967,1445.7,Day
2023-10-19 10:45:00,736.333,19.967,0.5,15030.0,4131.117,1441.2,1240.233,1513.5,Day
2023-10-19 11:00:00,774.667,20.133,1.0,15026.667,4311.047,1505.133,1296.433,1578.333,Day
2023-10-19 11:15:00,807.0,21.3,0.867,15053.333,4466.59,1563.867,1343.567,1634.067,Day
2023-10-19 11:30:00,836.667,22.267,0.933,15070.0,4580.093,1608.433,1380.333,1669.0,Day
2023-10-19 11:45:00,864.333,22.267,1.4,15076.667,4669.447,1654.133,1422.433,1674.533,Day
2023-10-19 12:00:00,887.0,22.367,2.833,15100.0,4714.4,1673.933,1447.833,1673.033,Day
2023-10-19 12:15:00,909.333,23.867,1.067,15083.333,4735.213,1674.7,1468.7,1673.233,Day
2023-10-19 12:30:00,928.0,23.033,2.867,15070.0,4749.217,1672.533,1486.667,1674.9,Day
2023-10-19 12:45:00,941.667,24.7,1.133,15083.333,4727.613,1671.2,1465.667,1671.7,Day
2023-10-19 13:00:00,940.0,25.4,0.633,15086.667,4743.413,1676.7,1480.5,1673.067,Day
2023-10-19 13:15:00,936.333,23.967,1.8,15076.667,4743.61,1674.367,1479.333,1673.233,Day
2023-10-19 13:30:00,938.333,26.0,1.0,15073.333,4744.77,1676.267,1481.333,1674.533,Day
2023-10-19 13:45:00,962.0,26.733,0.233,15056.667,4675.903,1625.867,1493.067,1641.7,Day
2023-10-19 14:00:00,886.333,25.433,2.3,15050.0,4495.053,1673.767,1468.167,1430.7,Day
2023-10-19 14:15:00,962.0,26.333,1.5,15023.333,4028.103,1359.233,1084.533,1631.533,Day
2023-10-19 14:30:00,928.0,25.167,2.233,15000.0,3837.367,1285.567,1047.367,1555.667,Day
2023-10-19 14:45:00,864.0,26.633,0.5,15026.667,4338.973,1569.3,1320.433,1523.367,Day
2023-10-19 15:00:00,789.667,25.5,1.667,15013.333,4060.967,1437.833,1214.7,1473.2,Day
2023-10-19 15:15:00,676.0,25.1,1.167,14956.667,3428.057,1067.7,1096.4,1290.767,Day
2023-10-19 15:30:00,561.333,25.567,0.467,14980.0,3366.03,1135.633,1068.167,1198.767,Day
2023-10-19 15:45:00,495.333,24.0,1.333,14943.333,2676.64,962.167,854.067,891.5,Day
2023-10-19 16:00:00,587.0,25.767,0.267,14953.333,2907.363,1057.733,835.867,1039.433,Day
2023-10-19 16:15:00,209.667,22.567,0.367,14856.667,1037.813,338.767,315.467,385.767,Day
2023-10-19 16:30:00,204.0,22.033,0.0,14876.667,1003.887,358.4,288.733,361.433,Day
2023-10-19 16:45:00,522.333,24.833,1.0,14953.333,2384.43,906.0,649.033,846.8,Day
2023-10-19 17:00:00,368.0,23.3,1.1,14896.667,1473.283,603.033,365.133,517.933,Day
2023-10-19 17:15:00,245.333,21.833,1.767,14896.667,825.91,380.467,184.167,281.8,Day
2023-10-19 17:30:00,203.0,21.8,0.0,14830.0,477.543,251.867,91.167,140.367,Day
2023-10-19 17:45:00,121.333,20.467,0.2,14790.0,221.503,123.033,40.733,66.933,Day
2023-10-19 18:00:00,15.333,17.967,0.0,14780.0,40.257,25.333,10.867,11.167,Day
