Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,"SMA SC-1850-US - 1, AC Real Power","SMA SC-1850-US - 2, AC Real Power","SMA SC-1850-US - 3, AC Real Power",Day/Night
2023-12-08 22:30:00,0.0,47.29327,0,0,-4.447404,0,0.0,0.0,Night
2023-12-08 22:45:00,0.0,47.42164,0,0,-4.448952,0,0.0,0.0,Night
2023-12-08 23:00:00,0.0,47.13775,0,0,-4.518417,0,0.0,0.0,Night
2023-12-08 23:15:00,0.0,47.31672,0,0,-4.487155,0,0.0,0.0,Night
2023-12-08 23:30:00,0.0,47.04842,0,0,-4.507783,0,0.0,0.0,Night
2023-12-08 23:45:00,0.0,46.95778,0,0,-4.493738,0,0.0,0.0,Night
2023-12-09 00:00:00,0.0,46.78474,0,0,-4.595467,0,0.0,0.0,Night
2023-12-09 00:15:00,0.0,46.48186,0,0,-4.573892,0,0.0,0.0,Night
2023-12-09 00:30:00,0.0,45.75965,0,0,-4.568644,0,0.0,0.0,Night
2023-12-09 00:45:00,0.0,45.46669,0,0,-4.598311,0,0.0,0.0,Night
2023-12-09 01:00:00,0.0,45.41122,0,0,-4.677011,0,0.0,0.0,Night
2023-12-09 01:15:00,0.0,45.54146,0,0,-4.536445,0,0.0,0.0,Night
2023-12-09 01:30:00,0.0,45.07942,0,0,-4.574286,0,0.0,0.0,Night
2023-12-09 01:45:00,0.0,45.09098,0,0,-4.580279,0,0.0,0.0,Night
2023-12-09 02:00:00,0.0,44.99706,0,0,-4.631282,0,0.0,0.0,Night
2023-12-09 02:15:00,0.0,44.59811,0,0,-4.628762,0,0.0,0.0,Night
2023-12-09 02:30:00,0.0,44.05373,0,0,-4.590072,0,0.0,0.0,Night
2023-12-09 02:45:00,0.0,43.88927,0,0,-4.542747,0,0.0,0.0,Night
2023-12-09 03:00:00,0.0,43.68482,0,0,-4.629292,0,0.0,0.0,Night
2023-12-09 03:15:00,0.0,43.68513,0,0,-4.594072,0,0.0,0.0,Night
2023-12-09 03:30:00,0.0,43.4407,0,0,-4.580483,0,0.0,0.0,Night
2023-12-09 03:45:00,0.0,42.89217,0,0,-4.550143,0,0.0,0.0,Night
2023-12-09 04:00:00,0.0,42.96625,0,0,-4.564503,0,0.0,0.0,Night
2023-12-09 04:15:00,0.0,43.10115,0,0,-4.663486,0,0.0,0.0,Night
2023-12-09 04:30:00,0.0,43.48397,0,0,-4.68355,0,0.0,0.0,Night
2023-12-09 04:45:00,0.0,44.38068,0,0,-4.70259,0,0.0,0.0,Night
2023-12-09 05:00:00,0.0,43.90864,0,0,-4.593573,0,0.0,0.0,Night
2023-12-09 05:15:00,0.0,43.75702,0,0,-4.626637,0,0.0,0.0,Night
2023-12-09 05:30:00,0.0,43.89271,0,0,-4.568625,0,0.0,0.0,Night
2023-12-09 05:45:00,0.0,44.69757,0,0,-4.691323,0,0.0,0.0,Night
2023-12-09 06:00:00,0.0,45.59834,0,0,-4.677148,0,0.0,0.0,Night
2023-12-09 06:15:00,0.0,45.99862,0,0,-4.706387,0,0.0,0.0,Night
2023-12-09 06:30:00,0.0,46.01167,0,0,-4.627849,0,0.0,0.0,Night
2023-12-09 06:45:00,0.0,46.27412,0,0,-4.633268,0,0.0,0.0,Night
2023-12-09 07:00:00,0.04848639,46.60432,0,0,-4.550301,0,0.0,0.0,Night
2023-12-09 07:15:00,3.957879,46.88868,0,0,7.793343,3,5.0,3.0,Day
2023-12-09 07:30:00,8.343052,47.60675,0,0,22.45634,8,9.0,8.0,Day
2023-12-09 07:45:00,15.76679,48.23878,0,0,70.05551,24,25.0,23.0,Day
2023-12-09 08:00:00,35.42408,48.70661,0,0,181.6801,62,63.0,58.0,Day
2023-12-09 08:15:00,174.0121,50.50755,0,0,778.7943,263,291.0,228.0,Day
2023-12-09 08:30:00,70.14503,52.98622,0,0,375.2313,127,130.0,119.0,Day
2023-12-09 08:45:00,180.6591,54.20465,0,0,990.8881,325,354.0,314.0,Day
2023-12-09 09:00:00,124.4662,54.2184,0,0,716.5385,238,248.0,232.0,Day
2023-12-09 09:15:00,117.1314,54.23068,0,0,710.9284,237,245.0,231.0,Day
2023-12-09 09:30:00,134.4626,54.52481,0,0,828.9653,274,286.0,271.0,Day
2023-12-09 09:45:00,79.12652,54.21046,0,0,494.0545,164,171.0,161.0,Day
2023-12-09 10:00:00,43.10091,53.77748,0,0,260.3821,86,90.0,85.0,Day
2023-12-09 10:15:00,81.76005,54.49471,0,0,520.0024,172,179.0,170.0,Day
2023-12-09 10:30:00,120.9103,55.40339,0,0,766.1616,252,264.0,252.0,Day
2023-12-09 10:45:00,96.04362,56.23524,0,0,597.4062,199,206.0,194.0,Day
2023-12-09 11:00:00,66.51892,56.15284,0,0,421.4022,141,146.0,137.0,Day
2023-12-09 11:15:00,37.30808,54.55371,0,0,265.9432,88,92.0,87.0,Day
2023-12-09 11:30:00,30.81239,52.31623,0,0,208.8815,70,72.0,69.0,Day
2023-12-09 11:45:00,45.98773,51.17396,0,0,293.8224,98,101.0,96.0,Day
2023-12-09 12:00:00,77.35652,50.77599,0,0,495.2617,164,170.0,163.0,Day
2023-12-09 12:15:00,134.8376,51.30676,0,0,843.0703,279,289.0,276.0,Day
2023-12-09 12:30:00,262.2203,53.07131,0,0,1571.665,520,540.0,516.0,Day
2023-12-09 12:45:00,468.0337,55.56568,0,0,3040.002,1013,1058.0,991.0,Day
2023-12-09 13:00:00,374.5092,57.90771,0,0,2129.995,720,744.0,679.0,Day
2023-12-09 13:15:00,204.3124,59.01747,0,0,1210.448,404,417.0,393.0,Day
2023-12-09 13:30:00,157.3235,58.73961,0,0,946.692,317,325.0,307.0,Day
2023-12-09 13:45:00,129.0481,58.16651,0,0,756.3741,253,261.0,245.0,Day
2023-12-09 14:00:00,97.92088,56.91195,0,0,607.7311,201,209.0,199.0,Day
2023-12-09 14:15:00,87.24094,56.50956,0,0,549.3308,182,189.0,180.0,Day
2023-12-09 14:30:00,58.68746,56.66829,0,0,361.5768,120,125.0,119.0,Day
2023-12-09 14:45:00,50.23073,56.31318,0,0,307.133,101,106.0,101.0,Day
2023-12-09 15:00:00,80.45583,56.40342,0,0,485.0747,163,167.0,157.0,Day
2023-12-09 15:15:00,36.83616,56.11439,0,0,216.8676,73,75.0,71.0,Day
2023-12-09 15:30:00,38.65607,55.7865,0,0,223.1133,74,77.0,74.0,Day
2023-12-09 15:45:00,46.0943,55.7848,0,0,271.5434,89,93.0,91.0,Day
2023-12-09 16:00:00,20.94445,55.57226,0,0,106.3888,36,37.0,35.0,Day
2023-12-09 16:15:00,25.11302,55.42089,0,0,147.2442,49,51.0,50.0,Day
2023-12-09 16:30:00,3.464423,55.32426,0,0,9.097611,4,4.0,4.0,Day
2023-12-09 16:45:00,5.667364,55.16558,0,0,22.79017,8,9.0,8.0,Day
2023-12-09 17:00:00,0.3797805,55.17335,0,0,-4.653687,0,0.0,0.0,Night
2023-12-09 17:15:00,0.0,54.98234,0,0,-4.593911,0,0.0,0.0,Night
2023-12-09 17:30:00,0.0,54.84284,0,0,-4.613929,0,0.0,0.0,Night
2023-12-09 17:45:00,0.0,54.74669,0,0,-4.574872,0,0.0,0.0,Night
2023-12-09 18:00:00,0.0,54.59982,0,0,-4.605997,0,0.0,0.0,Night
2023-12-09 18:15:00,0.0,54.65448,0,0,-4.563874,0,0.0,0.0,Night
2023-12-09 18:30:00,0.0,54.79284,0,0,-4.557535,0,0.0,0.0,Night
2023-12-09 18:45:00,0.0,54.75891,0,0,-4.543181,0,0.0,0.0,Night
2023-12-09 19:00:00,0.0,54.73593,0,0,-4.527877,0,0.0,0.0,Night
2023-12-09 19:15:00,0.0,54.51897,0,0,-4.56155,0,0.0,0.0,Night
2023-12-09 19:30:00,0.0,54.57656,0,0,-4.503424,0,0.0,0.0,Night
2023-12-09 19:45:00,0.0,54.75005,0,0,-4.530568,0,0.0,0.0,Night
2023-12-09 20:00:00,0.0,54.68723,0,0,-4.501308,0,0.0,0.0,Night
2023-12-09 20:15:00,0.0,54.63095,0,0,-4.486328,0,0.0,0.0,Night
2023-12-09 20:30:00,0.0,54.51686,0,0,-4.612351,0,0.0,0.0,Night
2023-12-09 20:45:00,0.0,54.50648,0,0,-4.669996,0,0.0,0.0,Night
2023-12-09 21:00:00,0.0,54.23043,0,0,-4.62902,0,0.0,0.0,Night
2023-12-09 21:15:00,0.0,53.93892,0,0,-4.630913,0,0.0,0.0,Night
2023-12-09 21:30:00,0.0,53.84481,0,0,-4.652514,0,0.0,0.0,Night
2023-12-09 21:45:00,0.0,53.69572,0,0,-4.666773,0,0.0,0.0,Night
2023-12-09 22:00:00,0.0,53.61294,0,0,-4.713053,0,0.0,0.0,Night
2023-12-09 22:15:00,0.0,53.43369,0,0,-4.589137,0,0.0,0.0,Night
2023-12-09 22:30:00,0.0,53.27793,0,0,-4.638935,0,0.0,0.0,Night
2023-12-09 22:45:00,0.0,53.13032,0,0,-4.618297,0,0.0,0.0,Night
2023-12-09 23:00:00,0.0,52.91862,0,0,-4.663512,0,0.0,0.0,Night
2023-12-09 23:15:00,0.0,53.04768,0,0,-4.66969,0,0.0,0.0,Night
2023-12-09 23:30:00,0.0,53.28262,0,0,-4.767819,0,0.0,0.0,Night
2023-12-09 23:45:00,0.0,53.34804,0,0,-4.684381,0,0.0,0.0,Night
2023-12-10 00:00:00,0.0,53.23042,0,0,-4.640311,0,0.0,0.0,Night
2023-12-10 00:15:00,0.0,53.23104,0,0,-4.617419,0,0.0,0.0,Night
2023-12-10 00:30:00,0.0,53.38987,0,0,-4.700485,0,0.0,0.0,Night
2023-12-10 00:45:00,0.0,53.5552,0,0,-4.702765,0,0.0,0.0,Night
2023-12-10 01:00:00,0.0,53.62637,0,0,-4.729128,0,0.0,0.0,Night
2023-12-10 01:15:00,0.0,53.80717,0,0,-4.672428,0,0.0,0.0,Night
2023-12-10 01:30:00,0.0,53.90475,0,0,-4.629862,0,0.0,0.0,Night
2023-12-10 01:45:00,0.0,54.46113,0,0,-4.674154,0,0.0,0.0,Night
2023-12-10 02:00:00,0.0,55.44802,0,0,-4.6718,0,0.0,0.0,Night
2023-12-10 02:15:00,0.0,55.98145,0,0,-4.695897,0,0.0,0.0,Night
2023-12-10 02:30:00,0.0,56.95156,0,0,-4.725367,0,0.0,0.0,Night
2023-12-10 02:45:00,0.0,57.71313,0,0,-4.732672,0,0.0,0.0,Night
2023-12-10 03:00:00,0.0,58.24208,0,0,-4.745194,0,0.0,0.0,Night
2023-12-10 03:15:00,0.0,58.61336,0,0,-4.692217,0,0.0,0.0,Night
2023-12-10 03:30:00,0.0,58.94252,0,0,-4.758028,0,0.0,0.0,Night
2023-12-10 03:45:00,0.0,59.1689,0,0,-4.69496,0,0.0,0.0,Night
2023-12-10 04:00:00,0.0,59.33767,0,0,-4.724088,0,0.0,0.0,Night
2023-12-10 04:15:00,0.0,59.54853,0,0,-4.750777,0,0.0,0.0,Night
2023-12-10 04:30:00,0.0,59.62383,0,0,-4.772042,0,0.0,0.0,Night
2023-12-10 04:45:00,0.0,59.67748,0,0,-4.74761,0,0.0,0.0,Night
2023-12-10 05:00:00,0.0,59.76094,0,0,-4.768122,0,0.0,0.0,Night
2023-12-10 05:15:00,0.0,58.77065,0,0,-4.756951,0,0.0,0.0,Night
2023-12-10 05:30:00,0.0,57.24307,0,0,-4.780237,0,0.0,0.0,Night
2023-12-10 05:45:00,0.0,56.3589,0,0,-4.747097,0,0.0,0.0,Night
2023-12-10 06:00:00,0.0,56.07106,0,0,-4.768137,0,0.0,0.0,Night
2023-12-10 06:15:00,0.0,56.20296,0,0,-4.742733,0,0.0,0.0,Night
2023-12-10 06:30:00,0.0,56.29953,0,0,-4.778872,0,0.0,0.0,Night
2023-12-10 06:45:00,0.0,56.22604,0,0,-4.777009,0,0.0,0.0,Night
2023-12-10 07:00:00,0.0,56.24075,0,0,-4.787911,0,0.0,0.0,Night
2023-12-10 07:15:00,0.0,56.30774,0,0,-4.741599,0,0.0,0.0,Night
2023-12-10 07:30:00,0.5576603,56.28614,0,0,-4.635555,0,0.0,0.0,Night
2023-12-10 07:45:00,2.136345,56.1838,0,0,0.8257123,1,2.0,1.0,Day
2023-12-10 08:00:00,8.472865,56.27999,0,0,39.13922,14,14.0,13.0,Day
2023-12-10 08:15:00,10.85068,56.40267,0,0,53.73649,18,19.0,18.0,Day
2023-12-10 08:30:00,12.11691,56.56103,0,0,59.89511,20,21.0,20.0,Day
2023-12-10 08:45:00,18.4755,56.73119,0,0,94.86279,32,33.0,31.0,Day
2023-12-10 09:00:00,28.84985,56.77636,0,0,161.6274,55,56.0,53.0,Day
2023-12-10 09:15:00,32.08775,57.01827,0,0,180.9356,60,63.0,60.0,Day
2023-12-10 09:30:00,42.27687,57.16803,0,0,248.2246,82,86.0,83.0,Day
2023-12-10 09:45:00,49.39379,56.97233,0,0,285.4709,95,99.0,93.0,Day
2023-12-10 10:00:00,58.66058,56.7527,0,0,342.8378,114,118.0,112.0,Day
2023-12-10 10:15:00,43.23999,56.75472,0,0,243.0251,82,84.0,79.0,Day
2023-12-10 10:30:00,45.76319,56.82978,0,0,256.4855,87,88.0,82.0,Day
2023-12-10 10:45:00,30.74485,56.78737,0,0,169.0578,57,59.0,55.0,Day
2023-12-10 11:00:00,37.40292,56.80447,0,0,212.9974,71,74.0,70.0,Day
2023-12-10 11:15:00,45.60563,57.1664,0,0,262.4951,89,91.0,85.0,Day
2023-12-10 11:30:00,49.81713,57.1983,0,0,288.1033,98,100.0,93.0,Day
2023-12-10 11:45:00,39.5441,57.22754,0,0,221.0353,76,77.0,70.0,Day
2023-12-10 12:00:00,50.87632,57.43536,0,0,293.4403,98,102.0,95.0,Day
2023-12-10 12:15:00,74.36826,57.81945,0,0,436.6523,146,151.0,141.0,Day
2023-12-10 12:30:00,53.02782,57.90214,0,0,315.703,104,109.0,104.0,Day
2023-12-10 12:45:00,50.69324,57.77254,0,0,308.0796,102,106.0,101.0,Day
2023-12-10 13:00:00,53.06758,58.04196,0,0,314.918,105,108.0,104.0,Day
2023-12-10 13:15:00,47.545,58.05374,0,0,279.5262,92,96.0,93.0,Day
2023-12-10 13:30:00,84.61546,58.83454,0,0,506.7318,169,174.0,165.0,Day
2023-12-10 13:45:00,76.42631,59.55333,0,0,448.2984,148,155.0,147.0,Day
2023-12-10 14:00:00,55.11328,59.42419,0,0,330.4074,112,114.0,107.0,Day
2023-12-10 14:15:00,41.77684,59.75285,0,0,246.75,82,85.0,81.0,Day
2023-12-10 14:30:00,59.33319,59.89649,0,0,358.1027,118,123.0,118.0,Day
2023-12-10 14:45:00,43.30677,59.65743,0,0,246.5949,83,85.0,80.0,Day
2023-12-10 15:00:00,33.20614,59.37101,0,0,177.2363,62,62.0,55.0,Day
2023-12-10 15:15:00,26.93347,59.48143,0,0,147.2659,49,52.0,48.0,Day
2023-12-10 15:30:00,18.65722,59.46923,0,0,97.18816,32,34.0,33.0,Day
2023-12-10 15:45:00,10.50356,59.30378,0,0,46.37226,18,17.0,14.0,Day
2023-12-10 16:00:00,6.871521,59.29047,0,0,26.38313,10,10.0,9.0,Day
2023-12-10 16:15:00,3.041482,59.1359,0,0,3.713239,3,3.0,2.0,Day
2023-12-10 16:30:00,2.39122,59.04645,0,0,1.638552,2,2.0,1.0,Day
2023-12-10 16:45:00,0.9134188,58.99424,0,0,-4.462842,0,0.0,0.0,Night
2023-12-10 17:00:00,0.008509504,58.88528,0,0,-4.684535,0,0.0,0.0,Night
2023-12-10 17:15:00,0.0,58.81285,0,0,-4.65372,0,0.0,0.0,Night
2023-12-10 17:30:00,0.0,58.76004,0,0,-4.645942,0,0.0,0.0,Night
2023-12-10 17:45:00,0.0,58.61983,0,0,-4.686266,0,0.0,0.0,Night
2023-12-10 18:00:00,0.0,58.44622,0,0,-4.692534,0,0.0,0.0,Night
2023-12-10 18:15:00,0.0,56.32394,0,0,-4.665072,0,0.0,0.0,Night
2023-12-10 18:30:00,0.0,53.78338,0,0,-4.674027,0,0.0,0.0,Night
2023-12-10 18:45:00,0.0,52.86829,0,0,-4.638218,0,0.0,0.0,Night
2023-12-10 19:00:00,0.0,52.23311,0,0,-4.71184,0,0.0,0.0,Night
2023-12-10 19:15:00,0.0,51.61491,0,0,-4.683941,0,0.0,0.0,Night
2023-12-10 19:30:00,0.0,50.88324,0,0,-4.631351,0,0.0,0.0,Night
2023-12-10 19:45:00,0.3574178,49.74356,0,0,-4.552675,0,0.0,0.0,Night
2023-12-10 20:00:00,0.01355435,47.78995,0,0,-4.588224,0,0.0,0.0,Night
2023-12-10 20:15:00,0.0,46.70763,0,0,-4.69521,0,0.0,0.0,Night
2023-12-10 20:30:00,0.0,45.79988,0,0,-4.615679,0,0.0,0.0,Night
2023-12-10 20:45:00,0.0,45.27684,0,0,-4.596818,0,0.0,0.0,Night
2023-12-10 21:00:00,0.0,44.98306,0,0,-4.67257,0,0.0,0.0,Night
2023-12-10 21:15:00,0.0,44.90828,0,0,-4.645937,0,0.0,0.0,Night
2023-12-10 21:30:00,0.0,44.70116,0,0,-4.599032,0,0.0,0.0,Night
2023-12-10 21:45:00,0.0,44.25564,0,0,-4.546822,0,0.0,0.0,Night
2023-12-10 22:00:00,0.0,43.89666,0,0,-4.528279,0,0.0,0.0,Night
2023-12-10 22:15:00,0.0,43.58952,0,0,-4.596862,0,0.0,0.0,Night
2023-12-10 22:30:00,0.0,43.3549,0,0,-4.607518,0,0.0,0.0,Night
2023-12-10 22:45:00,0.0,43.26393,0,0,-4.657439,0,0.0,0.0,Night
2023-12-10 23:00:00,0.0,42.96234,0,0,-4.653441,0,0.0,0.0,Night
2023-12-10 23:15:00,0.0,42.62752,0,0,-4.645355,0,0.0,0.0,Night
2023-12-10 23:30:00,0.0,42.13659,0,0,-4.65147,0,0.0,0.0,Night
2023-12-10 23:45:00,0.0,41.65538,0,0,-4.714441,0,0.0,0.0,Night
2023-12-11 00:00:00,0.0,41.28088,0,0,-4.628039,0,0.0,0.0,Night
2023-12-11 00:15:00,0.0,41.50083,0,0,-4.677961,0,0.0,0.0,Night
2023-12-11 00:30:00,0.0,41.45134,0,0,-4.679973,0,0.0,0.0,Night
2023-12-11 00:45:00,0.0,41.15789,0,0,-4.684285,0,0.0,0.0,Night
2023-12-11 01:00:00,0.0,40.38246,0,0,-4.743927,0,0.0,0.0,Night
2023-12-11 01:15:00,0.0,39.70007,0,0,-4.714583,0,0.0,0.0,Night
2023-12-11 01:30:00,0.0,38.99832,0,0,-4.686278,0,0.0,0.0,Night
2023-12-11 01:45:00,0.0,38.5043,0,0,-4.670685,0,0.0,0.0,Night
2023-12-11 02:00:00,0.0,37.83606,0,0,-4.661419,0,0.0,0.0,Night
2023-12-11 02:15:00,0.0,36.58814,0,0,-4.675622,0,0.0,0.0,Night
2023-12-11 02:30:00,0.0,36.28441,0,0,-4.647915,0,0.0,0.0,Night
2023-12-11 02:45:00,0.0,36.59037,0,0,-4.652874,0,0.0,0.0,Night
2023-12-11 03:00:00,0.0,36.50574,0,0,-4.710829,0,0.0,0.0,Night
2023-12-11 03:15:00,0.0,36.40483,0,0,-4.678781,0,0.0,0.0,Night
2023-12-11 03:30:00,0.0,36.39549,0,0,-4.649954,0,0.0,0.0,Night
2023-12-11 03:45:00,0.0,36.48067,0,0,-4.64721,0,0.0,0.0,Night
2023-12-11 04:00:00,0.0,35.88979,0,0,-4.643418,0,0.0,0.0,Night
2023-12-11 04:15:00,0.0,35.55644,0,0,-4.425136,0,0.0,0.0,Night
2023-12-11 04:30:00,0.0,35.29051,0,0,-4.407866,0,0.0,0.0,Night
2023-12-11 04:45:00,0.0,35.22187,0,0,-4.469424,0,0.0,0.0,Night
2023-12-11 05:00:00,0.0,34.86853,0,0,-4.4767,0,0.0,0.0,Night
2023-12-11 05:15:00,0.0,34.51591,0,0,-4.422743,0,0.0,0.0,Night
2023-12-11 05:30:00,0.0,34.27118,0,0,-4.560298,0,0.0,0.0,Night
2023-12-11 05:45:00,0.0,33.77185,0,0,-4.532674,0,0.0,0.0,Night
2023-12-11 06:00:00,0.0,33.53395,0,0,-4.508265,0,0.0,0.0,Night
2023-12-11 06:15:00,0.0,33.42597,0,0,-4.430573,0,0.0,0.0,Night
2023-12-11 06:30:00,0.0,32.41547,0,0,-4.3568,0,0.0,0.0,Night
2023-12-11 06:45:00,0.0,31.78205,0,0,-4.303511,0,0.0,0.0,Night
2023-12-11 07:00:00,0.0,32.16422,0,0,-4.662175,-1,0.0,0.0,Night
2023-12-11 07:15:00,1.055073,31.89244,0,0,16.52108,6,7.0,6.0,Night
2023-12-11 07:30:00,26.82498,32.41381,0,0,82.44929,33,30.0,21.0,Day
2023-12-11 07:45:00,95.15934,33.45588,0,0,304.6391,117,127.0,62.0,Day
2023-12-11 08:00:00,221.6505,34.42174,0,0,603.2216,217,257.0,131.0,Day
2023-12-11 08:15:00,301.785,35.54465,0,0,1001.224,333,422.0,249.0,Day
2023-12-11 08:30:00,369.5904,36.62496,0,0,1542.851,490,631.0,426.0,Day
2023-12-11 08:45:00,433.3366,37.7976,0,0,2093.638,682,815.0,603.0,Day
2023-12-11 09:00:00,493.4131,38.82639,0,0,2586.097,854,961.0,783.0,Day
2023-12-11 09:15:00,548.9895,39.50024,0,0,3001.334,990,1080.0,946.0,Day
2023-12-11 09:30:00,602.5408,40.2482,0,0,3366.678,1111,1195.0,1079.0,Day
2023-12-11 09:45:00,651.1863,40.65941,0,0,3686.462,1219,1300.0,1191.0,Day
2023-12-11 10:00:00,695.0289,41.08362,0,0,3966.206,1320,1389.0,1286.0,Day
2023-12-11 10:15:00,731.5066,41.64931,0,0,4186.87,1399,1462.0,1359.0,Day
2023-12-11 10:30:00,764.2142,42.26725,0,0,4367.576,1460,1522.0,1421.0,Day
2023-12-11 10:45:00,794.2766,43.80987,0,0,4522.612,1511,1574.0,1477.0,Day
2023-12-11 11:00:00,819.4211,45.51233,0,0,4654.804,1558,1619.0,1521.0,Day
2023-12-11 11:15:00,836.589,47.44102,0,0,4744.46,1588,1648.0,1553.0,Day
2023-12-11 11:30:00,850.9056,48.48094,0,0,4804.849,1610,1664.0,1578.0,Day
2023-12-11 11:45:00,859.9235,48.92811,0,0,4827.44,1619,1666.0,1589.0,Day
2023-12-11 12:00:00,865.9109,49.34367,0,0,4860.36,1635,1666.0,1607.0,Day
2023-12-11 12:15:00,863.7021,48.82327,0,0,4842.244,1625,1666.0,1599.0,Day
2023-12-11 12:30:00,858.7266,49.02161,0,0,4835.056,1619,1666.0,1597.0,Day
2023-12-11 12:45:00,849.8279,49.67432,0,0,4789.691,1604,1651.0,1581.0,Day
2023-12-11 13:00:00,832.2552,49.87737,0,0,4723.133,1582,1626.0,1560.0,Day
2023-12-11 13:15:00,810.6807,49.14685,0,0,4605.239,1541,1584.0,1524.0,Day
2023-12-11 13:30:00,786.2086,48.64492,0,0,4480.403,1499,1538.0,1484.0,Day
2023-12-11 13:45:00,753.6435,48.72617,0,0,4313.612,1442,1479.0,1430.0,Day
2023-12-11 14:00:00,718.42,48.79215,0,0,4118.581,1376,1409.0,1366.0,Day
2023-12-11 14:15:00,677.4561,49.14686,0,0,3899.265,1301,1331.0,1296.0,Day
2023-12-11 14:30:00,634.545,48.52698,0,0,3672.608,1225,1250.0,1223.0,Day
2023-12-11 14:45:00,584.4948,48.71061,0,0,3379.562,1129,1145.0,1127.0,Day
2023-12-11 15:00:00,531.4453,49.09232,0,0,3073.171,1029,1031.0,1030.0,Day
2023-12-11 15:15:00,475.7529,50.04916,0,0,2709.295,914,885.0,923.0,Day
2023-12-11 15:30:00,419.6343,49.31857,0,0,2316.228,783,737.0,807.0,Day
2023-12-11 15:45:00,354.5283,49.5129,0,0,1799.884,600,556.0,651.0,Day
2023-12-11 16:00:00,288.8608,49.86344,0,0,1256.928,410,394.0,456.0,Day
2023-12-11 16:15:00,222.971,48.76153,0,0,807.28,260,261.0,290.0,Day
2023-12-11 16:30:00,153.9727,47.40376,0,0,446.6003,156,132.0,161.0,Day
2023-12-11 16:45:00,86.80511,46.11695,0,0,177.4581,67,51.0,61.0,Day
2023-12-11 17:00:00,19.16552,44.55276,0,0,36.17299,14,12.0,11.0,Day
2023-12-11 17:15:00,0.0,42.56918,0,0,-0.8844492,1,1.0,1.0,Night
2023-12-11 17:30:00,0.0,40.84281,0,0,-4.339983,0,0.0,0.0,Night
2023-12-11 17:45:00,0.0,40.36269,0,0,-4.402382,0,0.0,0.0,Night
2023-12-11 18:00:00,0.0,39.26676,0,0,-4.420254,0,0.0,0.0,Night
2023-12-11 18:15:00,0.0,38.94386,0,0,-4.424726,0,0.0,0.0,Night
2023-12-11 18:30:00,0.0,38.64917,0,0,-4.413643,0,0.0,0.0,Night
2023-12-11 18:45:00,0.0,38.58432,0,0,-4.5017,0,0.0,0.0,Night
2023-12-11 19:00:00,0.0,38.293,0,0,-4.503472,0,0.0,0.0,Night
2023-12-11 19:15:00,0.0,36.83974,0,0,-4.525556,0,0.0,0.0,Night
2023-12-11 19:30:00,0.0,36.68642,0,0,-4.485661,0,0.0,0.0,Night
2023-12-11 19:45:00,0.0,36.45257,0,0,-4.274976,0,0.0,0.0,Night
2023-12-11 20:00:00,0.0,36.06427,0,0,-4.555582,0,0.0,0.0,Night
2023-12-11 20:15:00,0.0,35.70681,0,0,-4.291158,0,0.0,0.0,Night
2023-12-11 20:30:00,0.0,34.7536,0,0,-4.241544,0,0.0,0.0,Night
2023-12-11 20:45:00,0.0,33.17554,0,0,-4.122385,0,0.0,0.0,Night
2023-12-11 21:00:00,0.0,32.60083,0,0,-4.188055,0,0.0,0.0,Night
2023-12-11 21:15:00,0.0,31.95416,0,0,-4.250709,0,0.0,0.0,Night
2023-12-11 21:30:00,0.0,31.32028,0,0,-4.288647,0,0.0,0.0,Night
2023-12-11 21:45:00,0.0,30.96943,0,0,-4.154021,0,0.0,0.0,Night
2023-12-11 22:00:00,0.0,31.35313,0,0,-4.152817,0,0.0,0.0,Night
2023-12-11 22:15:00,0.0,31.38328,0,0,-4.263294,0,0.0,0.0,Night
2023-12-11 22:30:00,0.0,31.53333,0,0,-4.250045,0,0.0,0.0,Night
2023-12-11 22:45:00,0.0,31.24164,0,0,-4.262239,0,0.0,0.0,Night
2023-12-11 23:00:00,0.0,30.42277,0,0,-4.229779,0,0.0,0.0,Night
2023-12-11 23:15:00,0.0,30.05635,0,0,-4.333565,0,0.0,0.0,Night
2023-12-11 23:30:00,0.0,29.8524,0,0,-4.352922,0,0.0,0.0,Night
2023-12-11 23:45:00,0.0,28.74555,0,0,-4.253942,0,0.0,0.0,Night
2023-12-12 00:00:00,0.0,28.02896,0,0,-4.305579,0,0.0,0.0,Night
2023-12-12 00:15:00,0.0,27.88555,0,0,-4.424093,0,0.0,0.0,Night
2023-12-12 00:30:00,0.0,28.74672,0,0,-4.446885,0,0.0,0.0,Night
2023-12-12 00:45:00,0.0,28.51711,0,0,-4.477755,0,0.0,0.0,Night
2023-12-12 01:00:00,0.0,28.66641,0,0,-4.424723,0,0.0,0.0,Night
2023-12-12 01:15:00,0.0,28.17373,0,0,-4.364334,0,0.0,0.0,Night
2023-12-12 01:30:00,0.0,27.94158,0,0,-4.409961,0,0.0,0.0,Night
2023-12-12 01:45:00,0.0,26.94485,0,0,-4.415145,0,0.0,0.0,Night
2023-12-12 02:00:00,0.0,26.78491,0,0,-4.506279,0,0.0,0.0,Night
2023-12-12 02:15:00,0.0,27.19814,0,0,-4.430193,0,0.0,0.0,Night
2023-12-12 02:30:00,0.0,27.64265,0,0,-4.404256,0,0.0,0.0,Night
2023-12-12 02:45:00,0.0,27.1566,0,0,-4.429944,0,0.0,0.0,Night
