Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,"Inverter A1-01, Power","Inverter A1-02, Power","Inverter A1-03, Power","Inverter A1-04, Power","Inverter A1-05, Power","Inverter A1-06, Power","Inverter A1-07, Power","Inverter A1-08, Power","Inverter A1-09, Power","Inverter A1-10, Power","Inverter A1-11, Power","Inverter A1-12, Power","Inverter A1-13, Power","Inverter A1-14, Power","Inverter A1-15, Power","Inverter A1-16, Power","Inverter A1-17, Power","Inverter A1-18, Power","Inverter A1-19, Power","Inverter A1-20, Power","Inverter A1-21, Power","Inverter A1-22, Power","Inverter A1-23, Power","Inverter A1-24, Power","Inverter A1-25, Power","Inverter A1-26, Power","Inverter A1-27, Power","Inverter A1-28, Power","Inverter A1-29, Power","Inverter A1-30, Power","Inverter A1-31, Power","Inverter A1-32, Power","Inverter A1-33, Power","Inverter A1-34, Power","Inverter B1-01, Power","Inverter B1-02, Power","Inverter B1-03, Power","Inverter B1-04, Power","Inverter B1-05, Power","Inverter B1-06, Power","Inverter B1-07, Power","Inverter B1-08, Power","Inverter B1-09, Power","Inverter B1-10, Power","Inverter B1-11, Power","Inverter B1-12, Power","Inverter B1-13, Power","Inverter B1-14, Power","Inverter B1-15, Power","Inverter B1-16, Power","Inverter B1-17, Power","Inverter B1-18, Power","Inverter B1-19, Power","Inverter B1-20, Power","Inverter B1-21, Power","Inverter B1-22, Power","Inverter B1-23, Power","Inverter B1-24, Power","Inverter B1-25, Power","Inverter B1-26, Power","Inverter B1-27, Power","Inverter B1-28, Power","Inverter B1-29, Power","Inverter B1-30, Power","Inverter B1-31, Power","Inverter B1-32, Power","Inverter B1-33, Power","Inverter B1-34, Power","Inverter B2-01, Power","Inverter B2-02, Power","Inverter B2-03, Power","Inverter B2-04, Power","Inverter B2-05, Power","Inverter B2-06, Power","Inverter B2-07, Power","Inverter B2-08, Power","Inverter B2-09, Power","Inverter B2-1, Power","Inverter B2-11, Power","Inverter B2-12, Power","Inverter B2-13, Power","Inverter B2-14, Power","Inverter B2-15, Power","Inverter B2-16, Power","Inverter B2-17, Power","Inverter B2-18, Power","Inverter B2-19, Power","Inverter B2-20, Power","Inverter B2-21, Power","Inverter B2-22, Power","Inverter B2-23, Power","Inverter B2-24, Power","Inverter B2-25, Power","Inverter B2-26, Power","Inverter B2-27, Power","Inverter B2-28, Power","Inverter B2-29, Power","Inverter B2-30, Power","Inverter B2-31, Power","Inverter B2-32, Power","Inverter B2-33, Power","Inverter B2-34, Power",Day/Night
2023-10-04 12:00:00,942.203,80.3954,-999.0,13.6686,4582.02,46.304,46.297,46.299,50.0,46.3025,46.299,46.299,46.299,46.301,46.303,46.298,46.299,46.299,46.301,46.3,46.301,46.2957,46.3,46.2941,46.3,46.299,46.299,46.3,46.299,46.298,46.301,46.301,46.301,46.3,46.303,46.3,46.3,46.3,46.301,46.2942,46.2825,46.293,40.2627,46.3,46.3,46.302,26.4445,46.301,46.2533,46.299,46.298,46.3,46.302,46.3,46.301,46.301,46.3,46.299,46.298,46.3002,46.303,46.299,46.3001,46.3015,46.299,13.3309,46.298,46.3,46.3008,46.3,46.301,46.301,46.299,46.298,46.298,46.299,46.3,46.3,46.301,46.3,46.304,46.301,46.302,46.303,46.3,46.301,46.298,46.2973,46.2976,46.295,46.3036,46.298,46.301,46.3,46.298,46.301,46.302,46.297,46.299,46.3,46.3,46.298,46.3,46.3,46.299,50.0,46.299,Day
2023-10-04 12:15:00,868.306,79.8616,-999.0,13.68137,4253.04,42.027,41.3259,41.429,44.5314,41.3363,41.5834,41.4964,42.3195,41.6601,41.6063,41.3329,41.2962,41.3345,41.4227,41.4038,41.3514,41.3234,41.5097,41.3253,41.41,41.8792,41.3801,41.2518,41.2579,41.2426,41.5002,45.0133,41.4248,41.7186,43.3241,41.7515,44.4286,41.23,42.1975,46.0729,45.1195,46.3,37.3253,40.0692,40.3582,41.7251,24.2054,40.2021,41.145,41.6969,41.4659,41.4021,41.6731,42.498,41.4369,45.1009,42.3513,41.2853,41.3705,41.2479,40.9453,40.7071,43.0017,41.4031,42.2317,11.996,41.4365,38.8647,41.6231,40.6686,42.5142,44.1817,44.3476,44.4968,46.1696,44.7649,44.3266,42.3085,43.8266,43.4446,44.898,46.3013,46.3014,44.1056,46.3014,43.9654,46.3018,46.2981,45.2088,46.2994,46.3018,46.2986,46.3015,46.3,46.299,43.9498,46.2433,43.3107,44.9562,44.8975,43.0322,45.4241,43.8325,44.3495,44.0097,48.9154,45.0317,Day
2023-10-04 12:30:00,949.373,79.92985,-999.0,13.68237,3913.34,41.742,46.2059,41.9723,44.8589,41.7097,45.9199,46.3003,46.3001,46.3,46.299,43.2073,42.4228,45.4864,46.0391,45.7688,43.3266,45.8651,46.1809,45.2214,43.6233,46.3017,42.5046,42.8854,42.2688,46.3003,46.3012,46.3002,46.3443,46.3015,45.6045,42.5541,41.5781,38.3984,39.1258,37.3703,37.0803,38.5703,37.7062,38.8432,41.5704,38.0369,24.9023,37.5866,36.8125,37.9297,40.9162,37.724,41.5331,42.1072,41.6324,36.2232,37.4213,39.8073,41.35,39.0656,38.2515,41.5357,38.0562,37.2105,41.0327,11.1448,39.6184,39.2324,38.0355,41.5177,37.38,40.8752,39.9652,37.1471,37.3071,34.7013,36.8081,37.4202,36.8571,33.9058,33.6216,35.948,33.2488,32.3189,35.3339,32.8093,33.5736,33.5302,33.4531,31.2975,32.3779,30.9914,32.9601,33.6685,35.079,32.2641,36.6811,32.9556,36.5934,34.2822,33.9976,36.0515,36.8918,36.8025,37.2961,39.2372,38.512,Day
2023-10-04 12:45:00,852.838,80.39375,-999.0,13.68403,3588.53,38.6538,39.2408,38.0405,40.086,42.115,39.3696,39.4491,40.9697,39.7553,39.9024,40.6333,42.6981,39.3532,39.4915,39.9836,38.2458,39.591,36.2157,39.6057,38.8044,41.402,40.33,41.9067,39.1421,43.5654,34.8772,41.16,38.4066,39.3789,40.2979,37.6157,38.0853,41.0297,38.9329,32.7019,32.0752,32.9985,33.2092,37.7309,37.6817,36.8483,23.6806,32.3674,30.1005,34.9703,40.8351,38.4707,40.1018,38.6447,41.0829,37.3492,30.8378,36.1077,42.0086,35.7801,37.0064,40.1653,38.7696,35.0,39.7521,10.032,37.4281,37.6504,35.326,36.6135,30.6798,41.0808,40.5739,29.6403,31.1156,33.508,36.4326,37.4092,38.3028,28.9941,41.1213,38.0284,29.7491,31.0436,37.6496,33.91,37.2419,38.3784,36.9555,36.5124,37.4492,35.9359,38.7119,38.6978,39.0122,31.4164,35.9039,28.605,31.9818,41.3046,41.6022,30.2638,40.6253,36.1493,36.2633,37.1459,36.8097,Day
2023-10-04 13:00:00,831.777,80.56965,-999.0,13.6663,3281.64,38.7035,40.2927,35.6342,36.9691,36.4359,38.1928,37.8297,39.0381,38.2304,38.2913,35.3376,38.0598,33.4122,33.8121,34.4711,33.1998,37.783,32.9585,39.0702,35.0174,37.6151,34.9865,35.4347,35.4078,38.7167,31.9611,35.8656,33.5934,38.4206,38.2668,34.6861,34.5291,37.2334,34.5237,32.4017,32.3979,32.649,27.5771,37.5918,33.395,35.3726,25.2085,33.445,32.2346,34.8456,34.2558,37.8186,36.1045,39.0513,35.7298,36.5685,33.2972,35.2302,36.5553,34.9285,35.0886,34.5763,38.327,35.3116,33.5032,10.4002,34.4796,38.0949,33.8179,32.8702,32.6434,31.4721,30.7627,32.7616,32.0337,32.5241,31.547,30.6544,30.3348,32.0766,31.8378,30.8792,33.852,29.7607,30.5652,25.812,31.1168,30.1636,25.2408,31.9807,30.0465,31.8038,29.0062,28.76,29.0058,30.4558,31.9728,31.7612,28.3283,33.9925,34.8281,31.7954,30.7644,34.2068,34.6605,33.2704,30.7584,Day
2023-10-04 13:15:00,644.466,80.1218,-999.0,13.64403,2787.57,31.1301,33.7068,33.2209,30.2119,29.1257,33.4011,32.2599,32.6479,33.1233,31.8238,30.8171,34.1146,34.7058,33.1149,33.3281,29.9124,31.6279,31.2558,31.9624,29.4876,35.5592,29.0479,29.4499,29.5964,32.7102,31.9648,30.2816,30.9264,31.6642,32.5808,28.695,29.2157,31.9337,31.4017,22.0153,21.6259,24.3595,21.4932,31.313,28.6719,32.7337,17.1756,32.8779,30.9522,29.0312,26.2736,30.4267,28.9388,30.8508,29.1647,32.0612,32.6992,28.636,27.8815,28.0445,32.4619,28.2424,32.3481,27.8213,26.3661,9.04122,29.0177,32.4961,29.2951,25.1539,25.1187,27.7271,28.9766,32.114,22.2335,32.2727,31.9829,20.9744,22.0374,30.4773,25.5308,21.5993,29.7557,30.9261,22.2229,30.207,25.7136,22.586,27.7153,28.4656,29.7614,31.2471,22.5311,21.7251,23.2774,32.2426,25.1901,28.9418,31.3486,27.0744,27.3891,26.5038,25.7349,32.1228,32.3545,22.0375,24.6579,Day
2023-10-04 13:30:00,674.381,79.38985,-999.0,13.63453,2922.34,32.0765,33.2778,30.1244,34.9585,32.5813,32.9,34.1579,32.7147,33.0509,34.313,36.3907,31.4977,33.5708,34.9721,35.4034,35.7511,30.9786,34.1056,31.134,32.0252,31.0269,33.8216,32.2872,32.445,32.4912,34.0414,37.2162,34.2904,34.4888,36.2243,32.1823,32.888,32.1274,33.4289,25.0802,25.8112,30.5943,29.5276,32.246,32.7213,31.4133,20.5595,30.2215,29.5604,33.3704,32.3146,30.9247,32.3141,32.5776,33.2537,28.0714,29.1715,31.911,32.1167,30.8419,30.2644,32.8732,30.9388,30.444,31.9504,8.83239,32.6749,31.6261,32.1475,33.0253,28.8267,29.754,29.5039,24.2424,25.4314,23.7675,24.3004,23.2041,23.8096,21.9897,26.7555,21.7144,20.9679,19.2603,21.5368,20.2294,18.0122,17.5953,21.1415,21.7567,21.6672,20.9979,17.2748,17.1505,18.6258,21.1998,23.1902,22.4668,19.9942,24.0645,25.8893,23.7752,26.6596,26.7195,25.4359,25.2469,28.3398,Day
2023-10-04 13:45:00,692.531,80.5551,-999.0,13.6738,1757.41,23.5049,25.6252,21.7006,20.149,21.0442,31.6213,32.9517,30.3201,35.6681,35.3906,26.9005,29.5929,23.8039,27.2007,30.3557,30.11,39.438,32.4346,38.2135,30.2343,29.9167,23.2175,26.086,27.2456,37.8661,34.9686,32.7988,30.6451,31.0339,27.232,24.2159,24.1438,21.6921,21.9473,12.6285,12.3656,12.1441,10.8976,21.8946,15.3847,22.9545,10.1271,16.9283,16.0975,15.3617,15.1044,24.1514,15.416,26.192,18.9423,17.5812,15.4344,17.5665,15.8283,16.5298,18.2488,15.9235,22.3166,15.4714,15.2567,4.4036,15.1856,22.4734,14.6487,14.0098,12.7259,15.9597,16.1639,12.0878,14.2411,12.933,15.6787,11.2159,12.477,11.7492,13.0454,12.0083,11.6438,10.9647,11.1664,11.0246,10.5759,10.3729,10.8019,10.6492,10.6049,10.8063,10.5111,10.4791,11.3159,11.1827,11.7234,11.2258,13.0227,14.8692,14.2765,13.3403,14.3542,15.475,15.7876,11.565,13.6751,Day
2023-10-04 14:00:00,531.884,78.7375,-999.0,13.64053,2957.04,30.7274,27.3653,29.7088,31.4535,28.0655,30.2937,28.7314,28.0646,27.2808,27.4873,31.7455,29.4978,30.7947,31.3471,32.1056,31.705,29.4959,32.1626,29.5368,29.8756,32.4574,27.8301,27.5776,28.0508,29.6948,28.719,28.0682,27.9362,30.1445,29.1729,29.6377,28.9095,28.8089,30.4051,29.3905,29.0012,28.8825,25.8267,28.8565,29.6535,30.592,15.8581,29.3071,28.3452,28.7815,29.4593,29.616,28.1212,26.9215,28.8812,29.9465,29.4684,29.1882,28.3297,28.2861,29.624,28.0831,29.9232,28.4093,29.046,8.93825,30.2591,31.5654,29.561,28.0071,28.9042,31.0602,31.0939,29.7142,29.7072,30.9214,30.7803,32.2881,30.5178,29.7471,34.2468,29.124,28.4556,27.7371,28.9327,26.3906,28.3118,28.0638,31.1832,30.9354,33.1422,30.5658,27.8247,27.6213,27.9032,26.8932,29.0824,29.7025,29.8934,30.1507,33.8373,30.7927,31.864,30.5827,31.0853,33.9742,31.9323,Day
2023-10-04 14:15:00,951.955,81.8494,-999.0,13.6814,4097.97,42.8176,43.8753,45.0443,45.6178,41.65,43.0593,43.0862,43.2183,43.2762,43.3342,43.1555,44.4518,44.1873,43.8508,43.8689,42.1143,45.3858,42.2755,45.4594,42.4442,42.9656,42.5792,44.2169,44.2214,44.2897,43.2138,41.8139,43.314,42.5498,43.3297,43.0711,44.4782,43.4717,44.2727,42.2779,42.265,42.2955,37.444,41.6424,42.1799,43.2409,24.9406,43.016,43.3326,42.075,43.3696,44.0219,43.4557,42.0841,42.6654,42.9037,42.3636,43.0939,43.7366,42.8092,44.6925,42.9507,43.8087,42.959,43.6797,12.3856,43.5466,42.654,42.6876,42.9102,42.123,43.7313,43.7467,40.9115,41.5386,40.7906,40.2188,42.3342,37.8212,40.1031,38.8842,38.3476,37.4208,37.5152,36.7919,35.7077,37.4378,34.4561,34.1479,29.382,29.5764,32.7685,33.8162,34.2105,35.8548,36.5101,36.8197,40.7071,40.9339,39.4376,40.4287,39.8197,39.7048,39.8165,40.3784,44.6429,43.0646,Day
2023-10-04 14:30:00,302.369,79.0562,-999.0,13.6433,1488.08,13.9375,13.9623,14.464,14.8844,13.6056,14.4646,14.0752,14.6317,14.1664,13.8337,15.642,14.29,14.6771,14.5516,14.5974,13.7177,15.3004,14.2187,15.5522,13.9752,15.9147,14.0504,13.9185,14.2949,14.6626,14.0373,13.6319,14.3357,14.1242,14.3626,13.6565,15.5079,13.7945,17.043,17.8497,17.5486,17.6708,14.6614,14.1739,18.5888,13.9347,6.96367,14.1613,13.6527,17.5506,13.7029,13.7358,13.3623,13.711,13.7616,15.3999,14.4278,13.884,13.7843,12.798,15.1644,13.6683,14.1075,17.5627,15.8637,3.7023,15.6824,13.8352,18.5907,14.9031,16.716,17.953,18.2371,16.642,16.6443,13.9931,13.7871,17.5856,14.6201,14.257,14.9641,13.6881,13.269,13.4575,13.6805,13.1067,13.0087,13.051,12.8518,12.8576,12.8906,12.8578,13.2054,13.0525,13.3963,13.3072,13.6191,15.0894,13.7324,13.6491,15.4695,14.761,14.962,15.136,14.379,17.2293,20.2064,Day
2023-10-04 14:45:00,306.449,78.0366,-999.0,13.62247,1816.01,17.5266,17.5468,16.5667,17.432,18.5416,17.7509,17.7827,17.5755,16.7002,16.5653,18.7869,16.2857,16.5037,16.4778,16.4983,18.4534,16.4224,17.9515,17.0168,17.2813,17.6232,17.9676,15.9301,16.4841,16.7326,16.5268,16.2995,19.6475,17.9113,17.3232,18.3645,17.5024,16.9809,19.4818,20.5083,20.3115,20.0195,12.8485,17.5712,16.4476,16.3701,9.30093,18.0545,14.9615,16.6244,17.4263,16.6845,16.8611,18.5697,16.635,17.2382,20.3373,16.4201,16.2583,15.8411,16.3118,17.0835,16.8498,18.3294,17.0651,4.35356,16.475,16.3821,16.4597,17.3544,19.6973,16.8478,17.195,20.8746,20.9215,20.5812,19.927,20.5926,19.0292,20.5229,19.2601,18.7642,18.3647,18.7641,20.162,18.806,21.3542,23.1813,22.491,23.5014,24.1839,22.4501,23.6292,22.7616,22.6119,19.3082,18.1167,20.0325,21.4152,19.7287,21.1644,20.8736,18.6289,21.404,20.3508,21.5622,20.8691,Day
2023-10-04 15:00:00,738.591,79.46235,-999.0,13.62703,3945.02,42.0911,42.332,39.3536,40.8941,39.3165,43.2994,42.9905,40.6782,42.4134,41.8476,41.1791,38.449,40.7103,40.8893,41.5593,38.7802,41.0057,38.7143,41.2355,39.2461,42.7941,39.7362,40.1168,40.9394,41.7798,42.5976,42.465,42.4935,42.9592,43.3901,38.7983,39.8992,38.1002,40.1445,36.9716,36.871,37.8571,31.9211,39.1342,39.6058,39.619,20.4502,38.4137,34.6369,41.7123,40.4075,39.3857,39.8756,39.5254,40.9095,39.5044,39.3859,40.0602,40.9854,38.4481,39.8898,40.0865,38.659,40.328,40.7325,10.3982,38.8548,40.066,39.7215,39.7935,38.5772,39.7637,40.0719,39.4838,37.5687,38.7766,39.6785,39.391,42.1382,39.1274,42.0898,42.043,39.5941,39.9147,41.7108,40.2537,41.8835,41.6295,41.1631,43.2299,43.3878,43.2281,41.4458,41.574,41.0937,40.9031,42.7078,38.6961,38.999,40.5534,43.2957,38.7624,43.1521,39.5551,41.2539,39.111,39.5731,Day
2023-10-04 15:15:00,577.526,81.52695,-999.0,13.6102,3131.16,31.0085,30.3166,32.9635,31.739,34.7684,29.2208,29.5372,32.5844,29.5922,29.0139,34.982,30.6436,35.6724,35.7893,35.3778,32.8606,32.7201,32.1717,34.1375,32.5693,32.0691,31.3818,31.1228,33.0242,32.0313,29.2801,29.7549,32.5053,29.2319,30.3604,32.6184,32.3721,32.7046,31.907,30.7958,30.5332,30.8069,23.998,31.6876,31.4362,32.1483,16.9656,31.1195,28.8846,30.6403,32.1128,32.9404,35.0536,34.7075,30.5193,33.7772,30.5765,30.472,31.9175,29.555,31.0633,32.4116,32.1088,33.6197,33.8504,7.64516,30.3009,30.7086,29.9672,34.3709,31.0834,33.8937,34.6538,33.5199,30.2609,36.0155,34.2564,30.9713,31.9458,31.5303,31.7845,31.034,31.3303,30.6692,30.7611,31.2211,28.7518,33.2011,29.2795,26.3295,26.5659,27.0018,30.9889,29.941,30.8449,31.313,30.4821,31.0582,32.7929,33.4642,32.749,30.5308,32.056,34.3088,36.6943,32.2644,31.2754,Day
2023-10-04 15:30:00,681.104,80.80285,-999.0,13.60777,3791.95,39.5588,39.9796,38.4053,38.8182,39.7011,39.6857,39.5225,38.3368,39.1962,38.3842,39.514,38.5557,39.555,39.9161,39.5333,38.9107,38.1072,38.3056,39.2986,38.4362,40.089,37.9531,37.8364,38.4504,38.2169,38.3516,38.4503,39.0445,39.2815,39.1904,37.1125,39.2046,38.102,39.8667,39.7877,39.5045,39.793,29.0271,38.9482,37.8879,39.4143,19.6535,39.3261,32.2675,36.6581,38.4084,38.822,38.1731,39.0137,38.6141,40.226,38.0972,37.8869,38.559,36.7705,36.1368,37.9011,36.4757,39.7819,38.392,8.8438,38.5988,37.8215,37.5535,38.6021,39.7056,40.0432,40.3149,38.8362,36.6275,38.2435,38.8693,37.516,38.6333,37.4745,38.9346,39.3081,37.4686,37.372,39.237,38.2013,36.7902,36.1503,35.8223,36.5092,36.3601,35.702,35.832,35.683,37.0565,38.0546,38.1436,36.2681,37.1924,37.7306,38.5438,37.5016,38.9669,38.51,37.9601,39.7422,40.2315,Day
2023-10-04 15:45:00,618.286,81.19915,-999.0,13.69367,3537.07,35.5469,35.7487,35.9996,35.3727,36.1442,35.3924,35.0615,34.4618,35.413,34.7523,35.5815,36.0128,35.9624,36.0718,35.7563,35.692,35.544,35.5251,35.8001,35.5261,35.8225,35.6298,35.025,35.4501,34.9954,34.9982,35.0605,35.4266,35.4445,35.4129,35.3661,35.1207,35.6965,35.6191,36.3082,36.4153,36.5471,27.3012,35.2556,35.2499,35.5068,17.7528,36.1772,31.7675,35.6702,35.807,36.2956,35.7683,35.9521,36.0928,36.1075,36.6115,36.0857,36.553,34.2724,35.5834,35.2263,35.7965,36.9319,36.6194,9.04695,35.5485,34.9879,35.2943,35.4041,36.543,35.8068,35.8834,35.8582,36.2272,36.3548,36.2948,35.6998,36.7725,36.6287,35.8133,36.5879,36.6437,35.8876,36.277,36.2778,35.8323,35.9843,35.9003,35.9643,36.2038,35.8705,36.0587,35.875,36.8098,37.0727,36.2443,35.6589,36.3044,36.5029,35.4578,36.5398,36.405,35.9187,36.3241,36.6707,37.0687,Day
2023-10-04 16:00:00,561.828,80.54245,-999.0,13.69233,3222.52,32.4613,32.6305,32.8732,32.2889,32.9165,32.3292,31.9428,31.3969,32.3499,31.6972,32.4958,32.8958,32.8435,32.9375,32.5572,32.5001,32.2947,32.2951,32.5263,32.3304,32.5854,32.5125,31.9582,32.3801,32.0069,32.009,31.9601,32.3092,32.4825,32.3973,32.1953,31.9888,32.5245,32.5194,33.129,33.2107,33.2875,24.8559,32.1405,32.0669,32.2955,16.1696,33.0202,29.0047,32.5737,32.6551,33.0985,32.5621,32.7924,33.0085,32.8563,33.4173,32.9683,33.2708,31.1979,32.4205,32.112,32.6979,33.7288,33.4141,8.2535,32.4364,31.8426,32.1754,32.2643,33.3178,32.6068,32.6306,32.6053,32.9243,33.0091,32.9735,32.4358,33.4387,33.2516,32.5376,33.2323,33.3613,32.6108,32.9541,32.9573,32.4882,32.6211,32.5012,32.627,32.8452,32.5601,32.7993,32.6175,33.5363,33.7628,32.9286,32.3796,32.9832,33.2,32.2546,33.213,33.154,32.5963,32.977,33.3833,33.75,Day
2023-10-04 16:15:00,474.74,79.8443,-999.0,13.68963,2701.08,26.614,27.8609,27.7652,26.422,26.4422,28.8604,28.5311,26.0643,27.037,26.5672,27.2213,27.9605,26.9435,26.992,26.5945,29.1706,27.0275,28.0787,27.6061,27.231,27.0908,26.6206,26.1151,26.7917,28.5717,27.021,26.21,28.1295,29.0304,27.8982,25.8844,26.0285,27.5341,27.6929,27.8169,27.6402,27.7553,20.0939,24.9988,25.3489,27.194,13.7742,26.7782,23.5847,27.1326,28.4632,27.5805,27.495,27.4264,27.1231,27.6219,28.2631,27.0636,28.4043,26.7505,26.4768,25.7729,27.055,28.2703,28.3272,6.54607,27.2025,25.5047,27.1641,26.6136,27.9179,26.5737,26.7305,26.9708,27.7057,27.3119,26.5063,27.5033,28.215,27.9871,26.4633,27.3418,28.6129,28.3913,27.0487,27.9199,26.7875,26.8408,26.0734,25.8346,25.9636,25.899,26.9545,26.6245,27.3222,28.3825,26.8558,26.8692,28.2114,27.9032,27.1253,26.5573,27.8342,25.9048,27.1271,27.8952,28.395,Day
2023-10-04 16:30:00,448.34,79.0583,-999.0,13.69523,2595.59,26.8923,26.9142,27.9208,26.9891,26.5703,26.589,25.542,26.2074,26.8122,25.7698,26.0228,27.7281,26.2666,26.288,25.6208,27.3488,26.6729,27.1765,25.748,27.1087,25.8832,26.3835,25.5923,26.2126,25.1514,25.3461,25.1427,25.4952,27.0311,26.4094,26.2009,26.0374,27.2897,27.1891,25.9381,26.615,28.019,19.4442,23.9619,24.9455,26.5363,13.5415,25.7538,22.5704,26.1612,27.3502,26.4851,27.4067,27.3775,27.5706,27.6366,27.1445,27.2544,27.8794,26.2891,26.223,25.267,25.7898,26.378,27.5603,6.20364,27.0196,25.1812,26.9482,25.5933,26.0452,26.0237,26.3649,25.5644,26.2045,26.8781,26.2522,26.8446,28.0427,26.9008,26.9293,27.8338,27.5611,25.9421,26.4549,25.5874,26.2108,26.7326,24.5366,25.8831,25.3461,25.6637,27.2229,26.9633,27.7131,27.0939,26.6284,26.7752,27.8858,27.9537,26.3898,26.0857,27.4358,26.6435,27.4052,26.8076,26.6842,Day
2023-10-04 16:45:00,262.295,78.4881,-999.0,13.6868,1998.78,20.683,20.5299,21.0589,20.0686,20.3822,19.5623,18.5842,18.8622,19.2553,18.439,19.3435,21.1151,19.854,19.4354,19.6053,20.5483,19.9135,19.2521,20.0226,19.9978,19.627,20.2008,18.4419,19.3237,18.4243,19.8722,19.7135,19.6603,20.1567,20.357,20.2802,20.1292,20.8751,20.5557,19.3733,22.9485,22.6912,16.2552,18.51,20.0673,20.1448,10.433,19.8677,19.1957,21.7862,21.9295,21.4892,20.8734,21.5444,20.6507,22.3401,22.024,20.6299,21.201,19.72,20.7004,19.1881,21.3842,20.6128,21.6159,4.72538,20.2855,19.7683,21.875,20.413,22.9693,19.9428,19.6968,21.1125,19.5291,21.7512,22.0495,19.1489,20.8965,21.8948,21.0427,21.0701,21.3719,20.1266,20.4119,20.2913,19.2867,20.3613,20.1658,19.4375,19.9769,19.5801,20.9153,20.6654,21.5637,20.422,21.1189,20.7147,21.6546,20.9978,19.0518,21.7189,20.7381,22.5413,21.4609,19.859,19.849,Day
2023-10-04 17:00:00,327.205,78.2727,-999.0,13.6886,1847.71,18.4638,18.5454,19.1223,18.4009,18.9195,18.135,17.2699,18.0202,18.6022,18.1505,18.6123,18.8701,18.9508,18.9316,18.6066,18.5349,18.3261,18.3685,18.546,18.4822,18.5464,18.6327,18.2512,18.5834,18.5542,18.4893,18.3413,18.5002,18.6177,18.4212,18.4796,18.1665,18.7125,18.5614,19.1113,19.2886,19.2016,14.2616,18.1472,18.191,18.2653,9.18468,19.0137,16.6984,18.6808,19.0221,19.1463,18.673,18.7107,18.9069,18.9709,19.3628,18.9474,19.1897,17.8342,18.4792,18.2559,19.0006,19.5737,19.3749,4.74252,18.4018,18.0441,18.3232,18.4857,19.2787,18.6341,18.594,18.7223,18.9499,19.0529,19.1705,18.561,19.3665,19.2524,18.4113,19.1558,19.2675,18.6933,18.8259,18.8462,18.6201,18.6435,18.6009,18.6542,18.9693,18.82,18.8958,18.7293,19.4224,19.5249,18.8955,18.3002,19.0942,19.1894,18.3789,19.1973,19.2427,18.6394,19.1147,19.4857,19.5699,Day
2023-10-04 17:15:00,277.625,77.97395,-999.0,13.66957,1550.25,15.3908,15.4272,16.1103,15.3549,15.8738,14.4404,13.9856,15.0642,15.5017,15.0381,15.4802,15.7845,15.811,15.8273,15.527,15.4017,15.1865,15.2387,15.3812,15.334,15.42,15.5623,15.1939,15.5002,15.4616,15.3761,15.2139,15.3847,15.5477,14.9464,15.441,15.1628,15.6712,15.5529,16.1177,16.2948,16.1939,11.9982,15.0992,15.1672,15.2333,7.64748,15.935,14.0226,15.6687,16.001,16.0939,15.6943,15.6096,15.7833,15.9154,16.333,15.8041,16.0509,14.9491,15.4918,15.2614,16.0043,16.5202,16.2631,3.96829,15.4124,15.0627,15.3089,15.4476,16.231,15.6535,15.6291,15.7606,15.9789,16.0945,16.2193,15.6537,16.3787,16.2878,15.4703,16.2102,16.2769,15.7989,15.8504,15.9268,15.7357,15.7828,15.6821,15.7037,16.0138,15.9014,16.0466,15.8803,16.526,16.4949,16.0113,15.4182,16.1754,16.2353,15.4909,16.2391,16.296,15.717,16.1706,16.5125,16.5487,Day
2023-10-04 17:30:00,160.651,77.31905,-999.0,13.673,830.148,7.9609,8.05273,9.29244,8.19388,8.73647,7.4015,7.47088,8.09416,8.50423,7.90647,8.30106,9.05592,8.82803,8.87196,8.71922,8.73631,8.48609,8.70629,8.67068,8.52395,8.51926,8.57585,8.42671,8.57626,8.24427,7.97152,7.86484,7.9984,7.95597,7.72419,8.42529,8.22344,8.65623,8.39908,8.70889,9.18948,8.9806,6.35951,7.66243,7.82071,7.81226,3.98337,8.4292,7.48992,8.39825,8.75257,8.73785,8.60627,8.71771,8.55206,8.46588,8.83665,8.71418,8.81916,8.3201,8.65858,8.53072,8.42005,9.29024,8.77178,2.04023,8.18344,7.73167,8.16861,7.87259,8.90294,8.21323,8.2525,8.35935,8.67052,8.79537,9.03816,8.59731,9.3131,9.34249,8.5881,9.31325,9.36972,8.88159,9.0819,9.13692,8.9911,8.88114,9.07027,8.76321,9.32255,9.41557,9.08495,8.90547,9.3625,9.56554,9.07442,8.52264,9.27342,9.24921,8.52523,9.13356,9.28428,8.35439,9.04271,9.48188,9.32733,Day
