Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,"SMA SC-1850CP Inverter 1, Active power","SMA SC-1850CP Inverter 2, Active power","SMA SC-1850CP Inverter 3, Active power",Day/Night
2023-10-08 21:45:00,0.0,40.38933,0.0,20.55567,-10.54202,0.0,0.0,0.0,Night
2023-10-08 22:00:00,0.0,39.95012,0.0,20.55967,-10.49033,0.0,0.0,0.0,Night
2023-10-08 22:15:00,0.0,39.61425,0.0,20.585,-10.5311,0.0,0.0,0.0,Night
2023-10-08 22:30:00,0.0,39.29163,0.0,20.626,-10.65401,0.0,0.0,0.0,Night
2023-10-08 22:45:00,0.0,39.034,0.0,20.61133,-10.64924,0.0,0.0,0.0,Night
2023-10-08 23:00:00,0.0,38.80576,0.0,20.59867,-10.64968,0.0,0.0,0.0,Night
2023-10-08 23:15:00,0.0,38.53809,0.0,20.59633,-10.56972,0.0,0.0,0.0,Night
2023-10-08 23:30:00,0.0,38.33229,0.0,20.58467,-10.58511,0.0,0.0,0.0,Night
2023-10-08 23:45:00,0.0,38.19703,0.0,20.55333,-10.55336,0.0,0.0,0.0,Night
2023-10-09 00:00:00,0.0,38.10765,0.0,20.56267,-10.59388,0.0,0.0,0.0,Night
2023-10-09 00:15:00,0.0,37.94511,0.0,20.565,-10.5869,0.0,0.0,0.0,Night
2023-10-09 00:30:00,0.0,37.70877,0.0,20.58667,-10.61648,0.0,0.0,0.0,Night
2023-10-09 00:45:00,0.0,37.60144,0.0,20.599,-10.64841,0.0,0.0,0.0,Night
2023-10-09 01:00:00,0.0,37.41284,0.0,20.58133,-10.58104,0.0,0.0,0.0,Night
2023-10-09 01:15:00,0.0,37.28717,0.0,20.582,-10.61753,0.0,0.0,0.0,Night
2023-10-09 01:30:00,0.0,37.19913,0.0,20.56233,-10.59502,0.0,0.0,0.0,Night
2023-10-09 01:45:00,0.0,37.03411,0.0,20.546,-10.51833,0.0,0.0,0.0,Night
2023-10-09 02:00:00,0.0,36.9004,0.0,20.53867,-10.45082,0.0,0.0,0.0,Night
2023-10-09 02:15:00,0.0,36.71156,0.0,20.55733,-10.53971,0.0,0.0,0.0,Night
2023-10-09 02:30:00,0.0,36.52457,0.0,20.55467,-10.56639,0.0,0.0,0.0,Night
2023-10-09 02:45:00,0.0,36.51339,0.0,20.56433,-10.6084,0.0,0.0,0.0,Night
2023-10-09 03:00:00,0.0,36.62091,0.0,20.56267,-10.57392,0.0,0.0,0.0,Night
2023-10-09 03:15:00,0.0,36.63402,0.0,20.54833,-10.50305,0.0,0.0,0.0,Night
2023-10-09 03:30:00,0.0,36.49699,0.0,20.53233,-10.44172,0.0,0.0,0.0,Night
2023-10-09 03:45:00,0.0,36.27721,0.0,20.539,-10.48596,0.0,0.0,0.0,Night
2023-10-09 04:00:00,0.0,36.11863,0.0,20.54467,-10.53661,0.0,0.0,0.0,Night
2023-10-09 04:15:00,0.0,35.91988,0.0,20.543,-10.53886,0.0,0.0,0.0,Night
2023-10-09 04:30:00,0.0,35.73796,0.0,20.53267,-10.54841,0.0,0.0,0.0,Night
2023-10-09 04:45:00,0.0,35.72842,0.0,20.536,-10.55206,0.0,0.0,0.0,Night
2023-10-09 05:00:00,0.0,35.61382,0.0,20.55667,-10.58243,0.0,0.0,0.0,Night
2023-10-09 05:15:00,0.0,35.49144,0.0,20.55067,-10.5585,0.0,0.0,0.0,Night
2023-10-09 05:30:00,0.0,35.31825,0.0,20.56,-10.58439,0.0,0.0,0.0,Night
2023-10-09 05:45:00,0.0,35.29391,0.0,20.54167,-10.55799,0.0,0.0,0.0,Night
2023-10-09 06:00:00,0.0,35.07414,0.0,20.482,-10.42163,0.0,0.0,0.0,Night
2023-10-09 06:15:00,0.0,34.90951,0.0,20.45233,-10.34489,0.0,0.0,0.0,Night
2023-10-09 06:30:00,0.0,34.70396,0.0,20.46167,-10.35599,0.0,0.0,0.0,Night
2023-10-09 06:45:00,0.0,34.5622,0.0,20.44767,-10.34495,0.0,0.0,0.0,Night
2023-10-09 07:00:00,1.525448,34.53346,0.0,20.41733,1.47379,4.561476,3.397709,3.753698,Night
2023-10-09 07:15:00,21.64839,35.63533,0.0,20.409,68.34128,27.05294,25.60816,24.81039,Day
2023-10-09 07:30:00,83.28556,43.25199,0.0,20.43267,282.2281,108.6815,95.11567,88.17464,Day
2023-10-09 07:45:00,121.5952,51.20751,0.0,20.496,596.6986,211.2545,205.5898,190.0063,Day
2023-10-09 08:00:00,190.435,59.03263,0.0,20.55767,985.2139,337.052,338.6884,320.8819,Day
2023-10-09 08:15:00,267.3242,65.6184,0.0,20.585,1391.196,470.5319,474.5569,459.3755,Day
2023-10-09 08:30:00,336.4074,69.93878,0.0,20.59433,1795.335,603.2838,607.5957,599.7488,Day
2023-10-09 08:45:00,394.9356,70.6946,0.0,20.58533,2179.717,729.7861,736.052,731.1515,Day
2023-10-09 09:00:00,446.4583,70.90339,0.0,20.56867,2564.389,855.3224,865.6021,864.8593,Day
2023-10-09 09:15:00,494.2088,70.53953,0.0,20.66567,2920.436,971.8067,984.5522,988.391,Day
2023-10-09 09:30:00,556.5452,71.39101,0.0,20.72867,3227.259,1072.109,1086.991,1095.435,Day
2023-10-09 09:45:00,618.9707,72.7778,1.0,20.72467,3495.031,1161.589,1176.843,1188.733,Day
2023-10-09 10:00:00,676.2656,73.69339,1.0,20.71433,3759.672,1247.22,1266.652,1281.099,Day
2023-10-09 10:15:00,726.846,74.5028,2.0,20.68433,4029.382,1338.426,1359.318,1370.796,Day
2023-10-09 10:30:00,775.8237,74.17266,2.0,20.776,4280.912,1419.63,1446.902,1458.642,Day
2023-10-09 10:45:00,817.0476,74.85555,2.0,20.835,4474.482,1483.346,1510.047,1528.491,Day
2023-10-09 11:00:00,857.1498,75.47676,3.0,20.828,4679.811,1548.999,1582.291,1599.275,Day
2023-10-09 11:15:00,889.8182,76.67047,3.0,20.81667,4816.559,1596.927,1627.861,1647.179,Day
2023-10-09 11:30:00,915.6458,78.24935,3.0,20.81867,4908.42,1636.651,1662.904,1666.472,Day
2023-10-09 11:45:00,937.6823,79.19218,3.0,20.834,4937.216,1662.704,1665.87,1666.175,Day
2023-10-09 12:00:00,955.0362,79.91808,2.0,20.83967,4938.908,1666.072,1666.076,1666.052,Day
2023-10-09 12:15:00,966.4375,79.92498,3.0,20.84733,4941.166,1665.851,1666.122,1666.962,Day
2023-10-09 12:30:00,974.5789,80.29186,3.0,20.84167,4939.949,1665.241,1667.132,1665.713,Day
2023-10-09 12:45:00,978.3345,80.14697,3.0,20.81933,4939.294,1665.325,1665.552,1664.857,Day
2023-10-09 13:00:00,974.6204,80.31155,4.0,20.82233,4941.552,1665.229,1665.919,1666.13,Day
2023-10-09 13:15:00,966.8326,79.82512,4.0,20.80833,4940.263,1665.561,1665.978,1665.931,Day
2023-10-09 13:30:00,960.8756,79.86995,4.0,20.80467,4940.407,1665.755,1665.838,1665.586,Day
2023-10-09 13:45:00,940.0404,80.27795,4.0,20.81167,4927.282,1652.718,1664.864,1665.654,Day
2023-10-09 14:00:00,915.2116,79.05109,4.0,20.803,4855.257,1613.461,1643.096,1654.977,Day
2023-10-09 14:15:00,888.7281,79.36088,5.0,20.78567,4731.759,1569.814,1600.368,1616.419,Day
2023-10-09 14:30:00,867.3629,79.81745,4.0,20.77867,4629.216,1533.626,1567.11,1581.477,Day
2023-10-09 14:45:00,826.2275,80.25635,3.0,20.769,4430.17,1467.53,1500.581,1510.289,Day
2023-10-09 15:00:00,779.8754,79.59426,3.0,20.75567,4183.551,1381.267,1417.528,1429.795,Day
2023-10-09 15:15:00,737.0531,78.50097,4.0,20.791,3953.7,1299.195,1341.28,1353.963,Day
2023-10-09 15:30:00,685.6488,77.28786,4.0,20.799,3692.151,1212.152,1256.127,1260.299,Day
2023-10-09 15:45:00,636.0137,76.50994,4.0,20.80933,3406.312,1115.695,1161.311,1162.554,Day
2023-10-09 16:00:00,581.102,76.05527,4.0,20.80533,3100.865,1012.726,1060.377,1056.604,Day
2023-10-09 16:15:00,521.7947,75.32478,4.0,20.82833,2759.309,893.5804,948.4216,942.2059,Day
2023-10-09 16:30:00,460.7363,74.34111,3.0,20.86633,2400.535,771.1733,830.5724,820.4903,Day
2023-10-09 16:45:00,397.6382,72.79681,3.0,20.86,2027.423,649.1472,705.2795,692.0416,Day
2023-10-09 17:00:00,333.4566,72.17832,3.0,20.778,1643.216,521.0829,574.751,563.5246,Day
2023-10-09 17:15:00,269.3528,71.27879,3.0,20.77067,1262.506,398.9458,444.4366,432.2982,Day
2023-10-09 17:30:00,204.3413,70.15907,2.0,20.73133,884.0439,276.7805,315.6945,303.1139,Day
2023-10-09 17:45:00,142.4609,69.02614,3.0,20.70533,540.0487,168.8204,196.7286,185.0152,Day
2023-10-09 18:00:00,82.11317,67.61965,1.0,20.53,259.1175,81.69876,97.54408,89.64491,Day
2023-10-09 18:15:00,29.37518,65.97878,1.0,20.45267,76.27814,26.46702,31.44101,27.6306,Day
2023-10-09 18:30:00,0.6210603,64.45261,1.0,20.47367,0.6223029,3.676,2.846422,3.452767,Night
2023-10-09 18:45:00,0.0,62.7082,1.0,20.443,-10.28675,0.0,0.0,0.0,Night
2023-10-09 19:00:00,0.0,59.97345,0.0,20.422,-10.22125,0.0,0.0,0.0,Night
2023-10-09 19:15:00,0.0,58.95767,1.0,20.443,-10.26803,0.0,0.0,0.0,Night
2023-10-09 19:30:00,0.0,59.05581,1.0,20.463,-10.30933,0.0,0.0,0.0,Night
2023-10-09 19:45:00,0.0,58.7718,1.0,20.471,-10.30861,0.0,0.0,0.0,Night
2023-10-09 20:00:00,0.0,59.28559,1.0,20.477,-10.33407,0.0,0.0,0.0,Night
2023-10-09 20:15:00,0.0,59.57963,1.0,20.49333,-10.34881,0.0,0.0,0.0,Night
2023-10-09 20:30:00,0.0,59.49353,1.0,20.491,-10.35244,0.0,0.0,0.0,Night
2023-10-09 20:45:00,0.0,59.48389,1.0,20.48033,-10.3168,0.0,0.0,0.0,Night
2023-10-09 21:00:00,0.0,59.13031,1.0,20.47433,-10.27901,0.0,0.0,0.0,Night
2023-10-09 21:15:00,0.0,58.92165,1.0,20.45967,-10.24796,0.0,0.0,0.0,Night
2023-10-09 21:30:00,0.0,59.01373,1.0,20.46233,-10.29118,0.0,0.0,0.0,Night
2023-10-09 21:45:00,0.0,58.68758,0.0,20.48267,-10.28804,0.0,0.0,0.0,Night
2023-10-09 22:00:00,0.0,58.1764,0.0,20.48,-10.29358,0.0,0.0,0.0,Night
2023-10-09 22:15:00,0.0,57.8362,0.0,20.456,-10.32689,0.0,0.0,0.0,Night
2023-10-09 22:30:00,0.0,56.91525,0.0,20.47333,-10.30675,0.0,0.0,0.0,Night
2023-10-09 22:45:00,0.0,55.94825,0.0,20.469,-10.31628,0.0,0.0,0.0,Night
2023-10-09 23:00:00,0.0,56.40049,1.0,20.48,-10.38213,0.0,0.0,0.0,Night
2023-10-09 23:15:00,0.0,57.31654,1.0,20.465,-10.38035,0.0,0.0,0.0,Night
2023-10-09 23:30:00,0.0,58.07184,1.0,20.489,-10.39815,0.0,0.0,0.0,Night
2023-10-09 23:45:00,0.0,58.7148,1.0,20.507,-10.37317,0.0,0.0,0.0,Night
2023-10-10 00:00:00,0.0,58.86486,1.0,20.50167,-10.38591,0.0,0.0,0.0,Night
2023-10-10 00:15:00,0.0,58.81675,1.0,20.495,-10.35116,0.0,0.0,0.0,Night
2023-10-10 00:30:00,0.0,58.68296,1.0,20.51167,-10.35437,0.0,0.0,0.0,Night
2023-10-10 00:45:00,0.0,58.24338,0.0,20.516,-10.36543,0.0,0.0,0.0,Night
2023-10-10 01:00:00,0.0,57.82088,0.0,20.518,-10.43127,0.0,0.0,0.0,Night
2023-10-10 01:15:00,0.0,57.6605,0.0,20.523,-10.45286,0.0,0.0,0.0,Night
2023-10-10 01:30:00,0.0,57.42881,0.0,20.504,-10.41708,0.0,0.0,0.0,Night
2023-10-10 01:45:00,0.0,57.46873,0.0,20.50667,-10.39431,0.0,0.0,0.0,Night
2023-10-10 02:00:00,0.0,57.42427,0.0,20.522,-10.43038,0.0,0.0,0.0,Night
2023-10-10 02:15:00,0.0,58.12198,1.0,20.52133,-10.3922,0.0,0.0,0.0,Night
2023-10-10 02:30:00,0.0,58.8051,0.0,20.524,-10.33681,0.0,0.0,0.0,Night
2023-10-10 02:45:00,0.0,59.64568,2.0,20.52067,-10.38447,0.0,0.0,0.0,Night
2023-10-10 03:00:00,0.0,60.34255,2.0,20.53967,-10.38943,0.0,0.0,0.0,Night
2023-10-10 03:15:00,0.0,60.57518,1.0,20.54733,-10.46054,0.0,0.0,0.0,Night
2023-10-10 03:30:00,0.0,60.60416,1.0,20.54967,-10.48128,0.0,0.0,0.0,Night
2023-10-10 03:45:00,0.0,60.65033,0.0,20.559,-10.50195,0.0,0.0,0.0,Night
2023-10-10 04:00:00,0.0,60.40752,0.0,20.55633,-10.42988,0.0,0.0,0.0,Night
2023-10-10 04:15:00,0.0,60.01632,1.0,20.55467,-10.37933,0.0,0.0,0.0,Night
2023-10-10 04:30:00,1.762612,59.33303,0.0,20.54233,-10.33937,0.0,0.0,0.0,Night
2023-10-10 04:45:00,-999.0,-999.0,-999.0,,0.0,0.0,0.0,0.0,Night
2023-10-10 05:00:00,-999.0,-999.0,-999.0,,0.0,0.0,0.0,0.0,Night
2023-10-10 05:15:00,-999.0,-999.0,-999.0,,0.0,0.0,0.0,0.0,Night
2023-10-10 05:30:00,-999.0,-999.0,-999.0,,0.0,0.0,0.0,0.0,Night
2023-10-10 05:45:00,-999.0,-999.0,-999.0,,0.0,0.0,0.0,0.0,Night
2023-10-10 06:00:00,-999.0,-999.0,-999.0,,0.0,0.0,0.0,0.0,Night
2023-10-10 06:15:00,-999.0,-999.0,-999.0,,0.0,0.0,0.0,0.0,Night
2023-10-10 06:30:00,-999.0,-999.0,-999.0,,0.0,0.0,0.0,0.0,Night
2023-10-10 06:45:00,-999.0,-999.0,-999.0,,0.0,0.0,0.0,0.0,Night
2023-10-10 07:00:00,-999.0,-999.0,-999.0,,0.0,0.0,0.0,0.0,Night
2023-10-10 07:15:00,-999.0,-999.0,-999.0,,-999.0,,,,Day
2023-10-10 07:30:00,-999.0,-999.0,-999.0,,-999.0,,,,Day
2023-10-10 07:45:00,-999.0,-999.0,-999.0,,-999.0,,,,Day
2023-10-10 08:00:00,-999.0,-999.0,-999.0,,-999.0,,,,Day
2023-10-10 08:15:00,-999.0,-999.0,-999.0,,-999.0,,,,Day
2023-10-10 08:30:00,-999.0,-999.0,-999.0,,-999.0,,,,Day
2023-10-10 08:45:00,-999.0,-999.0,-999.0,,-999.0,,,,Day
2023-10-10 09:00:00,-999.0,-999.0,-999.0,,-999.0,,,,Day
2023-10-10 09:15:00,-999.0,-999.0,-999.0,,-999.0,,,,Day
2023-10-10 09:30:00,-999.0,-999.0,-999.0,,-999.0,,,,Day
2023-10-10 09:45:00,-999.0,-999.0,-999.0,,-999.0,,,,Day
2023-10-10 10:00:00,-999.0,-999.0,-999.0,,-999.0,,,,Day
2023-10-10 10:15:00,-999.0,-999.0,-999.0,,-999.0,,,,Day
2023-10-10 10:30:00,-999.0,-999.0,-999.0,,-999.0,,,,Day
2023-10-10 10:45:00,-999.0,-999.0,-999.0,,-999.0,,,,Day
2023-10-10 11:00:00,-999.0,-999.0,-999.0,,-999.0,,,,Day
2023-10-10 11:15:00,-999.0,-999.0,-999.0,,-999.0,,,,Day
2023-10-10 11:30:00,-999.0,-999.0,-999.0,,-999.0,,,,Day
2023-10-10 11:45:00,-999.0,-999.0,-999.0,,-999.0,,,,Day
2023-10-10 12:00:00,-999.0,-999.0,-999.0,,-999.0,,,,Day
2023-10-10 12:15:00,-999.0,-999.0,-999.0,,-999.0,,,,Day
2023-10-10 12:30:00,-999.0,-999.0,-999.0,,-999.0,,,,Day
2023-10-10 12:45:00,-999.0,-999.0,-999.0,,-999.0,,,,Day
2023-10-10 13:00:00,-999.0,-999.0,-999.0,,-999.0,,,,Day
2023-10-10 13:15:00,-999.0,-999.0,-999.0,,-999.0,,,,Day
2023-10-10 13:30:00,-999.0,-999.0,-999.0,,-999.0,,,,Day
2023-10-10 13:45:00,-999.0,-999.0,-999.0,,-999.0,,,,Day
2023-10-10 14:00:00,-999.0,-999.0,-999.0,,-999.0,,,,Day
2023-10-10 14:15:00,-999.0,-999.0,-999.0,,-999.0,,,,Day
2023-10-10 14:30:00,-999.0,-999.0,-999.0,,-999.0,,,,Day
2023-10-10 14:45:00,-999.0,-999.0,-999.0,,-999.0,,,,Day
2023-10-10 15:00:00,-999.0,-999.0,-999.0,,-999.0,,,,Day
2023-10-10 15:15:00,-999.0,-999.0,-999.0,,-999.0,,,,Day
2023-10-10 15:30:00,-999.0,-999.0,-999.0,,-999.0,,,,Day
2023-10-10 15:45:00,291.7495,80.76642,1.0,20.57167,321.2753,88.8493,49.93039,144.3552,Day
2023-10-10 16:00:00,324.6774,80.63692,1.0,20.69667,1832.059,615.4722,618.6519,609.7726,Day
2023-10-10 16:15:00,465.6666,81.28851,1.0,20.78233,2371.186,764.9063,803.8641,822.6223,Day
2023-10-10 16:30:00,261.5367,80.40325,1.0,20.68367,1354.835,439.9429,466.308,468.0605,Day
2023-10-10 16:45:00,151.051,78.03346,1.0,20.63233,924.7473,332.9221,339.2517,265.3863,Day
2023-10-10 17:00:00,126.2315,76.35251,0.0,20.59633,696.4572,250.2345,224.468,230.0154,Day
2023-10-10 17:15:00,151.9546,75.12376,0.0,20.612,770.35,260.1078,272.9273,249.5869,Day
2023-10-10 17:30:00,108.8204,74.18658,0.0,20.58033,508.1826,164.9037,176.5875,176.5893,Day
2023-10-10 17:45:00,32.12452,72.86286,0.0,20.53667,158.6594,55.61539,55.66239,56.7251,Day
2023-10-10 18:00:00,21.78143,71.67895,0.0,20.43167,101.4199,36.61697,36.68347,37.65948,Day
2023-10-10 18:15:00,7.378621,70.44721,0.0,20.43733,27.74216,12.41453,11.55464,13.19858,Day
2023-10-10 18:30:00,0.158122,68.77708,0.0,20.52533,-9.343456,0.5732831,0.0,0.7643774,Night
2023-10-10 18:45:00,0.0,67.26245,0.0,20.48933,-10.41843,0.0,0.0,0.0,Night
2023-10-10 19:00:00,0.0,65.99306,0.0,20.49767,-10.40687,0.0,0.0,0.0,Night
2023-10-10 19:15:00,0.0,65.33582,0.0,20.51467,-10.42898,0.0,0.0,0.0,Night
2023-10-10 19:30:00,0.0,64.79658,0.0,20.51433,-10.39285,0.0,0.0,0.0,Night
2023-10-10 19:45:00,0.0,64.30428,0.0,20.488,-10.31142,0.0,0.0,0.0,Night
2023-10-10 20:00:00,0.0,64.06545,0.0,20.473,-10.35919,0.0,0.0,0.0,Night
2023-10-10 20:15:00,0.0,63.13042,0.0,20.49867,-10.47065,0.0,0.0,0.0,Night
2023-10-10 20:30:00,0.0,62.0777,0.0,20.48,-10.45197,0.0,0.0,0.0,Night
2023-10-10 20:45:00,0.0,61.87186,0.0,20.51967,-10.4555,0.0,0.0,0.0,Night
2023-10-10 21:00:00,0.0,61.18959,0.0,20.42967,-10.32784,0.0,0.0,0.0,Night
2023-10-10 21:15:00,0.0,60.21455,0.0,20.363,-10.22728,0.0,0.0,0.0,Night
2023-10-10 21:30:00,0.0,59.38494,0.0,20.41167,-10.23993,0.0,0.0,0.0,Night
2023-10-10 21:45:00,0.0,58.15991,0.0,20.41767,-10.31346,0.0,0.0,0.0,Night
2023-10-10 22:00:00,0.0,58.23417,0.0,20.391,-10.32939,0.0,0.0,0.0,Night
2023-10-10 22:15:00,0.0,57.64247,0.0,20.47367,-10.42336,0.0,0.0,0.0,Night
2023-10-10 22:30:00,0.0,57.26804,0.0,20.414,-10.25366,0.0,0.0,0.0,Night
2023-10-10 22:45:00,0.0,57.44378,0.0,20.45667,-10.37657,0.0,0.0,0.0,Night
2023-10-10 23:00:00,0.0,57.32824,0.0,20.507,-10.41395,0.0,0.0,0.0,Night
2023-10-10 23:15:00,0.4202347,59.04879,1.0,20.44333,-10.401,0.0,0.0,0.0,Night
2023-10-10 23:30:00,0.08037578,61.99685,1.0,20.48767,-10.37043,0.0,0.0,0.0,Night
2023-10-10 23:45:00,0.0,63.62992,0.0,20.46467,-10.49049,0.0,0.0,0.0,Night
2023-10-11 00:00:00,0.0,64.35683,1.0,20.46733,-10.34649,0.0,0.0,0.0,Night
2023-10-11 00:15:00,0.0,64.55385,2.0,20.39367,-10.25137,0.0,0.0,0.0,Night
2023-10-11 00:30:00,0.0,64.45059,2.0,20.35933,-10.18744,0.0,0.0,0.0,Night
2023-10-11 00:45:00,0.0,64.11268,2.0,20.419,-10.31425,0.0,0.0,0.0,Night
2023-10-11 01:00:00,0.0,63.64995,1.0,20.39967,-10.32696,0.0,0.0,0.0,Night
2023-10-11 01:15:00,0.0,63.36668,0.0,20.42133,-10.31365,0.0,0.0,0.0,Night
2023-10-11 01:30:00,0.0,63.16244,1.0,20.48667,-10.38794,0.0,0.0,0.0,Night
2023-10-11 01:45:00,0.0,63.25985,1.0,20.45533,-10.33909,0.0,0.0,0.0,Night
2023-10-11 02:00:00,0.0,63.50898,2.0,20.45333,-10.35248,0.0,0.0,0.0,Night
2023-10-11 02:15:00,0.0,64.06488,3.0,20.51867,-10.50661,0.0,0.0,0.0,Night
2023-10-11 02:30:00,0.0,63.99067,2.0,20.437,-10.28392,0.0,0.0,0.0,Night
2023-10-11 02:45:00,0.0,63.93779,2.0,20.47533,-10.35989,0.0,0.0,0.0,Night
2023-10-11 03:00:00,0.0,63.4085,1.0,20.552,-10.48356,0.0,0.0,0.0,Night
2023-10-11 03:15:00,0.0,62.6526,0.0,20.53667,-10.44217,0.0,0.0,0.0,Night
2023-10-11 03:30:00,0.0,61.88914,0.0,20.492,-10.42688,0.0,0.0,0.0,Night
2023-10-11 03:45:00,0.0,61.5568,0.0,20.54067,-10.49861,0.0,0.0,0.0,Night
2023-10-11 04:00:00,0.0,61.35146,0.0,20.45433,-10.36097,0.0,0.0,0.0,Night
2023-10-11 04:15:00,0.0,61.23955,0.0,20.47367,-10.2576,0.0,0.0,0.0,Night
2023-10-11 04:30:00,0.0,61.36668,0.0,20.459,-10.41073,0.0,0.0,0.0,Night
2023-10-11 04:45:00,0.0,62.13986,1.0,20.42767,-10.26766,0.0,0.0,0.0,Night
2023-10-11 05:00:00,0.0,62.54247,1.0,20.45467,-10.34037,0.0,0.0,0.0,Night
2023-10-11 05:15:00,0.0,62.64545,1.0,20.42133,-10.51409,0.0,0.0,0.0,Night
2023-10-11 05:30:00,0.0,62.29016,1.0,20.42167,-10.38039,0.0,0.0,0.0,Night
2023-10-11 05:45:00,0.0,61.69815,0.0,20.36267,-10.18614,0.0,0.0,0.0,Night
2023-10-11 06:00:00,0.0,61.09867,0.0,20.36867,-10.27701,0.0,0.0,0.0,Night
2023-10-11 06:15:00,0.0,60.55994,0.0,20.28567,-10.13357,0.0,0.0,0.0,Night
2023-10-11 06:30:00,0.0,60.14009,0.0,20.28067,-10.07902,0.0,0.0,0.0,Night
2023-10-11 06:45:00,0.0,59.56116,0.0,20.31,-10.09413,0.0,0.0,0.0,Night
2023-10-11 07:00:00,0.1173975,58.83761,0.0,20.29133,-9.598251,0.0,0.0,0.3529298,Night
2023-10-11 07:15:00,8.80966,58.05721,0.0,20.28433,37.58834,15.56703,14.77629,16.4028,Day
2023-10-11 07:30:00,41.3098,58.36953,0.0,20.37167,193.7911,68.78024,66.9198,67.14029,Day
2023-10-11 07:45:00,54.74207,60.08798,0.0,20.375,281.8399,96.95147,96.31566,97.22923,Day
2023-10-11 08:00:00,116.6741,62.96186,0.0,20.43967,617.8782,209.5983,211.0249,208.4243,Day
2023-10-11 08:15:00,172.9222,69.07001,0.0,20.54267,945.5339,315.6237,320.3832,322.1725,Day
2023-10-11 08:30:00,158.5048,68.51413,0.0,20.50533,724.3075,149.7137,287.4203,298.2163,Day
2023-10-11 08:45:00,334.5155,71.21858,1.0,20.53633,1391.686,196.4646,592.1747,614.4443,Day
2023-10-11 09:00:00,425.9756,74.85083,2.0,20.588,2323.481,760.6587,772.6155,808.9386,Day
2023-10-11 09:15:00,517.9007,77.03919,2.0,20.60533,2866.995,954.0731,967.5897,970.999,Day
2023-10-11 09:30:00,548.9864,77.58318,2.0,20.61167,3040.868,1010.678,1026.302,1032.485,Day
2023-10-11 09:45:00,619.1946,78.40582,2.0,20.63367,3428.015,1141.485,1157.664,1162.807,Day
2023-10-11 10:00:00,586.291,77.29074,2.0,20.68133,3216.944,1089.013,1086.9,1079.816,Day
2023-10-11 10:15:00,645.6493,78.00263,2.0,20.74833,3539.823,1181.073,1192.292,1200.584,Day
2023-10-11 10:30:00,688.8124,77.71065,2.0,20.74433,3778.216,1251.635,1275.351,1290.721,Day
2023-10-11 10:45:00,738.6957,79.57473,2.0,20.761,4025.263,1333.735,1356.912,1372.7,Day
2023-10-11 11:00:00,778.7684,81.02847,1.0,20.83,4221.888,1391.655,1424.15,1448.21,Day
2023-10-11 11:15:00,762.2897,82.13471,1.0,20.892,4098.915,1359.93,1384.687,1395.539,Day
2023-10-11 11:30:00,545.2592,81.70238,2.0,20.78067,2894.787,964.2803,974.8896,988.2231,Day
2023-10-11 11:45:00,555.0714,80.04191,2.0,20.65733,3037.243,1005.134,1023.296,1034.829,Day
2023-10-11 12:00:00,737.5463,81.19468,1.0,20.739,3996.429,1322.966,1351.844,1365.451,Day
2023-10-11 12:15:00,687.5747,82.84378,2.0,20.755,3662.402,1220.749,1226.956,1253.085,Day
2023-10-11 12:30:00,681.6406,82.83478,1.0,20.74067,3662.192,1210.956,1237.938,1244.653,Day
2023-10-11 12:45:00,431.0278,83.0469,1.0,20.70833,2367.526,799.2619,801.9552,786.9708,Day
2023-10-11 13:00:00,619.2592,82.95035,0.0,20.69567,3408.856,1133.439,1149.885,1160.746,Day
2023-10-11 13:15:00,591.6977,84.29198,1.0,20.69433,3205.319,1066.9,1084.538,1087.498,Day
2023-10-11 13:30:00,448.0954,84.64333,0.0,20.68633,2464.184,815.9973,829.1334,841.3632,Day
2023-10-11 13:45:00,417.5536,83.40137,1.0,20.70233,2320.908,769.594,783.2411,790.516,Day
2023-10-11 14:00:00,450.5005,83.59518,0.0,20.697,2524.072,841.4388,854.6721,852.8702,Day
2023-10-11 14:15:00,343.441,82.72492,1.0,20.65633,1893.858,632.4163,640.9888,639.6583,Day
2023-10-11 14:30:00,436.6696,83.63264,1.0,20.72267,2434.311,803.797,822.2717,831.7329,Day
2023-10-11 14:45:00,431.0364,84.95444,1.0,20.74133,2358.531,781.4515,798.9729,802.0506,Day
2023-10-11 15:00:00,307.9736,84.37328,1.0,20.70467,1723.709,573.0265,582.2531,584.722,Day
2023-10-11 15:15:00,207.9333,83.03259,2.0,20.668,1175.742,391.1281,397.167,399.9707,Day
2023-10-11 15:30:00,240.5267,81.27964,1.0,20.689,1380.125,458.3006,466.5672,469.8217,Day
2023-10-11 15:45:00,260.9602,81.11225,1.0,20.677,1458.307,483.6639,492.5163,496.5022,Day
2023-10-11 16:00:00,210.5427,80.52035,1.0,20.56967,1175.696,390.7475,397.7234,400.2009,Day
2023-10-11 16:15:00,177.2177,79.86627,1.0,20.51667,996.925,331.9594,337.2321,339.5186,Day
2023-10-11 16:30:00,133.9568,78.68736,1.0,20.55033,754.0337,251.799,255.3329,257.805,Day
2023-10-11 16:45:00,100.0558,77.24728,1.0,20.48133,557.1004,187.2807,188.9163,191.5277,Day
2023-10-11 17:00:00,79.98495,76.20376,0.0,20.52333,443.2118,149.9006,150.9487,153.0053,Day
2023-10-11 17:15:00,63.68225,75.24395,0.0,20.51933,351.2127,119.63,119.6619,122.2701,Day
