Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,"Schneider XC 680kW Inverter - 1A, Line kW","Schneider XC 680kW Inverter - 1B, Line kW","Schneider XC 680kW Inverter - 1C, Line kW",Day/Night
2023-10-16 14:45:00,547.5242,66.97071,4,7611.333,1233.59,419.93,413.4533,385.3167,Day
2023-10-16 15:00:00,113.4189,65.62133,4,7600.333,276.7213,93.99,92.95,91.17333,Day
2023-10-16 15:15:00,348.1738,64.46961,3,7595.667,810.364,275.2033,302.9633,295.97,Day
2023-10-16 15:30:00,152.6485,65.10374,2,7608.333,335.7933,111.5333,113.9,114.45,Day
2023-10-16 15:45:00,677.311,66.30688,2,7605.0,1602.986,544.2567,541.5034,529.6833,Day
2023-10-16 16:00:00,274.0734,67.05412,4,7610.0,669.5997,231.74,222.81,217.09,Day
2023-10-16 16:15:00,320.9533,65.59734,4,7598.667,796.3787,286.5667,247.1967,250.45,Day
2023-10-16 16:30:00,115.4649,64.73811,3,7598.333,280.078,94.81,93.96,92.93333,Day
2023-10-16 16:45:00,123.5599,63.9086,2,7602.0,312.3933,102.3367,104.3367,105.74,Day
2023-10-16 17:00:00,145.621,63.68809,2,7609.0,371.79,127.5967,128.2967,128.3967,Day
2023-10-16 17:15:00,85.9315,63.19792,1,7614.667,248.7543,87.85,80.89667,83.66666,Day
2023-10-16 17:30:00,36.56092,62.30442,0,7611.333,115.4583,40.36666,39.17333,42.46,Day
2023-10-16 17:45:00,28.9107,61.4532,0,7604.0,120.3387,44.03667,37.51667,40.92,Day
2023-10-16 18:00:00,14.05505,60.03526,0,7607.333,49.724,18.00667,17.51,17.50333,Day
2023-10-16 18:15:00,1.245384,58.84241,0,7612.333,15.15467,6.123333,6.123333,6.086667,Day
2023-10-16 18:30:00,0.0,57.39248,0,7594.0,-3.632,-0.19,-0.02333333,-0.1033333,Night
2023-10-16 18:45:00,0.0,55.52436,0,7588.0,-5.297333,-0.4566667,-0.4666667,-0.4133333,Night
2023-10-16 19:00:00,0.0,53.68824,0,7588.333,-3.987333,0.0,0.0,0.0,Night
2023-10-16 19:15:00,0.0,52.05436,0,7582.0,-3.981,0.0,0.0,0.0,Night
2023-10-16 19:30:00,0.0,50.67298,0,7589.667,-3.990667,0.0,0.0,0.0,Night
2023-10-16 19:45:00,0.0,49.56125,0,7589.333,-3.99,0.0,0.0,0.0,Night
2023-10-16 20:00:00,0.0,48.60491,0,7581.0,-3.978667,0.0,0.0,0.0,Night
2023-10-16 20:15:00,0.0,47.82796,0,7589.333,-3.988,0.0,0.0,0.0,Night
2023-10-16 20:30:00,0.0,47.28638,0,7583.667,-3.982,0.0,0.0,0.0,Night
2023-10-16 20:45:00,0.0,46.8899,0,7591.667,-3.993333,0.0,0.0,0.0,Night
2023-10-16 21:00:00,0.0,46.78479,0,7596.333,-4.002666,0.0,0.0,0.0,Night
2023-10-16 21:15:00,0.0,46.88533,0,7587.0,-3.99,0.0,0.0,0.0,Night
2023-10-16 21:30:00,0.0,46.71737,0,7592.667,-4.000667,0.0,0.0,0.0,Night
2023-10-16 21:45:00,0.0,46.29919,0,7602.0,-4.014,0.0,0.0,0.0,Night
2023-10-16 22:00:00,0.0,45.92214,0,7600.0,-4.012333,0.0,0.0,0.0,Night
2023-10-16 22:15:00,0.0,46.12209,0,7614.0,-4.025333,0.0,0.0,0.0,Night
2023-10-16 22:30:00,0.0,46.74365,0,7619.333,-4.039667,0.0,0.0,0.0,Night
2023-10-16 22:45:00,0.0,46.88419,0,7621.0,-4.044667,0.0,0.0,0.0,Night
2023-10-16 23:00:00,0.0,46.57684,0,7620.333,-4.035333,0.0,0.0,0.0,Night
2023-10-16 23:15:00,0.0,45.84558,0,7615.333,-4.031667,0.0,0.0,0.0,Night
2023-10-16 23:30:00,0.0,45.14061,0,7618.0,-4.036,0.0,0.0,0.0,Night
2023-10-16 23:45:00,0.0,44.81726,0,7618.667,-4.023,0.0,0.0,0.0,Night
2023-10-17 00:00:00,0.0,44.98637,0,7620.667,-4.032333,0.0,0.0,0.0,Night
2023-10-17 00:15:00,0.0,45.69819,0,7617.667,-4.031667,0.0,0.0,0.0,Night
2023-10-17 00:30:00,0.0,46.72537,0,7609.667,-4.028666,0.0,0.0,0.0,Night
2023-10-17 00:45:00,0.0,47.44862,0,7610.667,-4.015333,0.0,0.0,0.0,Night
2023-10-17 01:00:00,0.0,47.96164,0,7556.0,-3.956667,0.0,0.0,0.0,Night
2023-10-17 01:15:00,0.0,47.96278,0,7547.0,-3.952333,0.0,0.0,0.0,Night
2023-10-17 01:30:00,0.0,47.60858,0,7543.333,-3.943667,0.0,0.0,0.0,Night
2023-10-17 01:45:00,0.0,47.37664,0,7540.667,-3.941,0.0,0.0,0.0,Night
2023-10-17 02:00:00,0.0,47.4292,0,7551.667,-3.956,0.0,0.0,0.0,Night
2023-10-17 02:15:00,0.0,47.67257,0,7562.667,-3.973667,0.0,0.0,0.0,Night
2023-10-17 02:30:00,0.0,47.78682,0,7559.667,-3.974333,0.0,0.0,0.0,Night
2023-10-17 02:45:00,0.0,47.56517,0,7560.0,-3.974333,0.0,0.0,0.0,Night
2023-10-17 03:00:00,0.0,47.24867,0,7566.667,-3.984,0.0,0.0,0.0,Night
2023-10-17 03:15:00,0.0,46.8362,0,7549.0,-3.963667,0.0,0.0,0.0,Night
2023-10-17 03:30:00,0.0,46.8979,0,7552.333,-3.965667,0.0,0.0,0.0,Night
2023-10-17 03:45:00,0.0,47.91708,0,7560.0,-3.978333,0.0,0.0,0.0,Night
2023-10-17 04:00:00,0.0,48.62091,0,7543.667,-3.955667,0.0,0.0,0.0,Night
2023-10-17 04:15:00,0.0,48.71574,0,7536.0,-3.947667,0.0,0.0,0.0,Night
2023-10-17 04:30:00,0.0,48.80372,0,7551.333,-3.968333,0.0,0.0,0.0,Night
2023-10-17 04:45:00,0.0,48.86199,0,7554.333,-3.975,0.0,0.0,0.0,Night
2023-10-17 05:00:00,0.0,49.21733,0,7556.0,-3.971667,0.0,0.0,0.0,Night
2023-10-17 05:15:00,0.0,49.73949,0,7556.667,-3.969,0.0,0.0,0.0,Night
2023-10-17 05:30:00,0.0,50.08455,0,7601.0,-4.027333,0.0,0.0,0.0,Night
2023-10-17 05:45:00,0.0,50.17253,0,7605.667,-4.033667,0.0,0.0,0.0,Night
2023-10-17 06:00:00,0.0,49.88917,0,7608.0,-4.036667,0.0,0.0,0.0,Night
2023-10-17 06:15:00,0.0,49.50526,0,7587.0,-4.001333,0.0,0.0,0.0,Night
2023-10-17 06:30:00,0.0,49.49269,0,7568.667,-3.985667,0.0,0.0,0.0,Night
2023-10-17 06:45:00,0.0,49.89831,0,7545.333,-3.956333,0.0,0.0,0.0,Night
2023-10-17 07:00:00,0.0,50.49245,0,7552.667,-5.353667,-0.5733333,-0.66,-0.67,Night
2023-10-17 07:15:00,0.533736,50.73125,0,7563.667,4.738,2.59,2.766667,2.613333,Night
2023-10-17 07:30:00,21.79422,51.16657,0,7567.333,44.55767,15.59333,16.21,16.01,Day
2023-10-17 07:45:00,117.0661,51.86697,0,7581.667,157.5487,45.24667,57.06667,56.62,Day
2023-10-17 08:00:00,178.001,53.07468,0,7587.333,294.926,89.21,105.5967,101.7367,Day
2023-10-17 08:15:00,240.2702,54.09957,1,7585.667,455.52,139.22,161.1633,156.02,Day
2023-10-17 08:30:00,310.6344,55.11989,2,7594.333,642.184,203.76,218.19,219.7833,Day
2023-10-17 08:45:00,374.1489,56.25676,3,7594.333,828.1086,275.6467,276.1333,276.1133,Day
2023-10-17 09:00:00,437.6635,57.18567,4,7586.0,993.1313,330.9333,331.9433,330.8167,Day
2023-10-17 09:15:00,494.0616,58.79557,3,7586.667,1142.237,380.97,382.72,379.76,Day
2023-10-17 09:30:00,550.9935,60.47287,3,7577.667,1280.294,427.9833,429.0133,424.6633,Day
2023-10-17 09:45:00,606.1462,61.82111,3,7573.0,1412.393,472.4033,473.4733,468.1,Day
2023-10-17 10:00:00,660.0535,62.69176,4,7582.667,1535.894,514.88,515.09,508.7333,Day
2023-10-17 10:15:00,710.4026,63.1545,5,7580.0,1646.419,551.4067,552.7133,544.6433,Day
2023-10-17 10:30:00,754.08,64.09599,5,7578.333,1737.939,583.1533,583.87,574.76,Day
2023-10-17 10:45:00,797.1348,65.00776,4,7583.667,1825.229,612.5967,613.1733,604.4933,Day
2023-10-17 11:00:00,718.3198,65.82813,4,7582.333,1664.874,597.0967,560.03,531.5433,Day
2023-10-17 11:15:00,753.0126,65.77557,5,7584.0,1825.768,589.1567,582.5233,606.4233,Day
2023-10-17 11:30:00,932.2589,66.93415,4,7585.667,2029.658,682.98,676.84,679.46,Day
2023-10-17 11:45:00,738.157,67.94076,4,7584.333,1448.457,516.6266,468.0433,449.15,Day
2023-10-17 12:00:00,923.0074,67.63912,4,7588.333,1740.15,600.45,612.0034,611.3467,Day
2023-10-17 12:15:00,825.1559,67.95676,4,7590.0,1680.956,571.6166,554.1467,576.12,Day
2023-10-17 12:30:00,843.9255,69.38955,4,7594.0,1524.425,508.4567,538.3433,497.53,Day
2023-10-17 12:45:00,842.2355,69.28558,4,7603.333,1638.733,534.7933,548.4067,517.75,Day
2023-10-17 13:00:00,609.5266,69.22959,4,7583.667,1261.717,406.21,401.25,407.0367,Day
2023-10-17 13:15:00,804.9628,69.07877,6,7584.0,1639.006,513.2633,548.1433,542.8766,Day
2023-10-17 13:30:00,679.8907,69.67748,4,7589.667,1507.934,493.09,506.3,498.3033,Day
2023-10-17 13:45:00,681.6699,70.60868,4,7590.0,1311.727,447.5767,488.2367,435.69,Day
2023-10-17 14:00:00,840.3674,70.9743,4,7578.333,1861.111,640.7033,651.41,630.7967,Day
2023-10-17 14:15:00,347.3732,70.50242,3,7586.333,680.125,211.29,221.5233,217.1233,Day
2023-10-17 14:30:00,807.8984,70.08081,3,7590.333,1587.144,502.7767,576.9767,580.24,Day
2023-10-17 14:45:00,267.9355,70.57897,4,7585.0,623.4333,222.8733,203.85,195.89,Day
2023-10-17 15:00:00,161.2772,68.45949,2,7580.0,397.6997,133.4367,132.0967,131.6167,Day
2023-10-17 15:15:00,131.5659,67.43575,3,7588.667,317.831,106.43,106.9133,106.1833,Day
2023-10-17 15:30:00,174.3538,67.70539,2,7584.333,434.393,144.91,145.51,144.3733,Day
2023-10-17 15:45:00,151.8479,67.56257,3,7586.333,374.697,124.2467,125.9533,125.3867,Day
2023-10-17 16:00:00,154.2497,67.02213,4,7597.333,382.1537,128.2333,128.1733,126.75,Day
2023-10-17 16:15:00,132.2776,66.36057,4,7595.333,328.3183,111.5233,109.79,108.1933,Day
2023-10-17 16:30:00,86.46523,65.98923,3,7597.333,216.3273,73.49,72.93333,71.85667,Day
2023-10-17 16:45:00,74.27827,65.52878,3,7591.0,185.1137,62.53,62.79333,62.24,Day
2023-10-17 17:00:00,63.24771,65.2317,2,7584.0,156.4477,53.07333,53.26333,52.77,Day
2023-10-17 17:15:00,48.12519,64.9712,2,7584.333,120.617,41.08667,41.33667,40.93333,Day
2023-10-17 17:30:00,35.22658,64.53131,2,7586.333,90.405,31.09333,31.27,31.05,Day
2023-10-17 17:45:00,20.54884,64.11655,1,7574.667,57.00633,20.08333,20.12,19.96667,Day
2023-10-17 18:00:00,6.938568,63.75778,0,7574.667,26.286,9.846666,9.946667,9.83,Day
2023-10-17 18:15:00,0.088956,63.00368,0,7572.0,2.893,1.976667,2.153333,2.08,Night
2023-10-17 18:30:00,0.0,62.13761,0,7565.0,-6.813,-1.18,-1.096667,-1.193333,Night
2023-10-17 18:45:00,0.0,61.37437,0,7565.333,-3.961333,0.0,0.0,0.0,Night
2023-10-17 19:00:00,0.0,60.5757,0,7606.667,-4.014667,0.0,0.0,0.0,Night
2023-10-17 19:15:00,0.0,59.97128,0,7603.0,-4.006,0.0,0.0,0.0,Night
2023-10-17 19:30:00,0.0,59.51996,0,7610.333,-4.015666,0.0,0.0,0.0,Night
2023-10-17 19:45:00,0.0,59.12006,0,7605.333,-4.001,0.0,0.0,0.0,Night
2023-10-17 20:00:00,0.0,58.74644,0,7584.0,-3.973667,0.0,0.0,0.0,Night
2023-10-17 20:15:00,0.0,58.38995,0,7587.333,-3.984667,0.0,0.0,0.0,Night
2023-10-17 20:30:00,0.0,58.11916,0,7599.667,-4.002,0.0,0.0,0.0,Night
2023-10-17 20:45:00,0.0,57.75468,0,7595.333,-3.987,0.0,0.0,0.0,Night
2023-10-17 21:00:00,0.0,57.39705,0,7600.333,-4.000333,0.0,0.0,0.0,Night
2023-10-17 21:15:00,0.0,57.10683,0,7613.333,-4.016333,0.0,0.0,0.0,Night
2023-10-17 21:30:00,0.0,56.99944,0,7604.333,-4.0,0.0,0.0,0.0,Night
2023-10-17 21:45:00,0.0,56.92516,0,7610.333,-4.013333,0.0,0.0,0.0,Night
2023-10-17 22:00:00,0.0,56.87832,0,7618.667,-4.029667,0.0,0.0,0.0,Night
2023-10-17 22:15:00,0.0,56.87947,0,7605.0,-3.997667,0.0,0.0,0.0,Night
2023-10-17 22:30:00,0.0,56.93773,0,7612.333,-4.014,0.0,0.0,0.0,Night
2023-10-17 22:45:00,0.0,56.91488,0,7620.333,-4.032667,0.0,0.0,0.0,Night
2023-10-17 23:00:00,0.0,56.83033,0,7604.333,-4.008333,0.0,0.0,0.0,Night
2023-10-17 23:15:00,0.0,56.69551,0,7615.667,-4.032,0.0,0.0,0.0,Night
2023-10-17 23:30:00,0.0,56.6041,0,7608.667,-4.009,0.0,0.0,0.0,Night
2023-10-17 23:45:00,0.0,56.57668,0,7619.667,-4.032,0.0,0.0,0.0,Night
2023-10-18 00:00:00,0.0,56.52641,0,7589.667,-3.991667,0.0,0.0,0.0,Night
2023-10-18 00:15:00,0.0,56.47385,0,7584.0,-3.983667,0.0,0.0,0.0,Night
2023-10-18 00:30:00,0.0,56.42358,0,7594.667,-3.997,0.0,0.0,0.0,Night
2023-10-18 00:45:00,0.0,56.26361,0,7595.0,-3.995,0.0,0.0,0.0,Night
2023-10-18 01:00:00,0.0,56.18021,0,7608.667,-4.019,0.0,0.0,0.0,Night
2023-10-18 01:15:00,0.0,56.15964,0,7597.333,-4.002,0.0,0.0,0.0,Night
2023-10-18 01:30:00,0.0,56.05109,0,7600.333,-4.007,0.0,0.0,0.0,Night
2023-10-18 01:45:00,0.0,55.77573,0,7614.333,-4.029333,0.0,0.0,0.0,Night
2023-10-18 02:00:00,0.0,55.31184,0,7612.333,-4.022666,0.0,0.0,0.0,Night
2023-10-18 02:15:00,0.0,54.56917,0,7600.667,-4.004,0.0,0.0,0.0,Night
2023-10-18 02:30:00,0.0,53.69281,0,7604.333,-4.012667,0.0,0.0,0.0,Night
2023-10-18 02:45:00,0.0,52.98898,0,7610.667,-4.018,0.0,0.0,0.0,Night
2023-10-18 03:00:00,0.0,52.42341,0,7605.0,-4.011667,0.0,0.0,0.0,Night
2023-10-18 03:15:00,0.0,52.30687,0,7611.0,-4.023334,0.0,0.0,0.0,Night
2023-10-18 03:30:00,0.0,52.47597,0,7601.333,-4.005333,0.0,0.0,0.0,Night
2023-10-18 03:45:00,0.0,52.33543,0,7606.667,-4.011667,0.0,0.0,0.0,Night
2023-10-18 04:00:00,0.0,52.06121,0,7609.0,-4.019,0.0,0.0,0.0,Night
2023-10-18 04:15:00,0.0,51.22713,0,7596.667,-3.999333,0.0,0.0,0.0,Night
2023-10-18 04:30:00,0.0,50.05484,0,7599.333,-4.006667,0.0,0.0,0.0,Night
2023-10-18 04:45:00,0.0,49.07565,0,7601.333,-4.012667,0.0,0.0,0.0,Night
2023-10-18 05:00:00,0.0,48.01877,0,7598.0,-3.991667,0.0,0.0,0.0,Night
2023-10-18 05:15:00,0.0,47.23839,0,7594.0,-3.999333,0.0,0.0,0.0,Night
2023-10-18 05:30:00,0.0,46.47743,0,7589.667,-3.994,0.0,0.0,0.0,Night
2023-10-18 05:45:00,0.0,45.86843,0,7590.0,-3.999333,0.0,0.0,0.0,Night
2023-10-18 06:00:00,0.0,45.53595,0,7575.333,-3.981333,0.0,0.0,0.0,Night
2023-10-18 06:15:00,0.0,45.39884,0,7563.0,-3.966667,0.0,0.0,0.0,Night
2023-10-18 06:30:00,0.0,45.47197,0,7556.667,-3.954,0.0,0.0,0.0,Night
2023-10-18 06:45:00,0.0,45.60107,0,7547.0,-3.947333,0.0,0.0,0.0,Night
2023-10-18 07:00:00,0.0,45.98155,0,7552.333,-5.262,-0.5366667,-0.51,-0.5666667,Night
2023-10-18 07:15:00,2.2239,46.53228,0,7545.0,8.828667,3.943333,4.16,4.006667,Day
2023-10-18 07:30:00,39.67438,47.39492,0,7549.333,48.83433,16.96333,17.65333,17.55,Day
2023-10-18 07:45:00,134.7683,49.08479,0,7554.0,158.326,45.85333,58.00667,57.25333,Day
2023-10-18 08:00:00,209.7583,51.77328,0,7558.0,380.197,117.2933,133.6467,130.1933,Day
2023-10-18 08:15:00,306.7203,54.37608,0,7559.667,621.1887,196.2833,215.3867,208.3867,Day
2023-10-18 08:30:00,185.4733,56.34588,0,7563.0,418.4827,142.38,142.86,135.0267,Day
2023-10-18 08:45:00,212.16,57.1594,1,7566.667,505.1053,157.0367,164.6133,169.4233,Day
2023-10-18 09:00:00,262.0644,58.71216,1,7562.333,628.4373,212.9867,202.7333,200.7667,Day
2023-10-18 09:15:00,360.3608,59.30173,1,7563.333,816.851,266.6767,268.2333,273.6133,Day
2023-10-18 09:30:00,398.5229,61.13785,1,7564.0,1042.903,346.8633,341.82,336.29,Day
2023-10-18 09:45:00,456.7001,62.5238,2,7560.0,1065.408,360.71,360.78,356.54,Day
2023-10-18 10:00:00,651.9586,64.58844,1,7564.0,1477.012,490.1833,493.05,496.48,Day
2023-10-18 10:15:00,699.0163,66.22803,2,7561.333,1594.682,533.56,535.1,528.62,Day
2023-10-18 10:30:00,741.3593,67.74081,2,7584.667,1693.507,567.8467,567.7667,560.78,Day
2023-10-18 10:45:00,783.6135,68.53719,2,7571.333,1776.236,594.42,595.9966,589.91,Day
2023-10-18 11:00:00,816.1713,70.3139,2,7571.333,1836.61,614.99,617.1633,610.2033,Day
2023-10-18 11:15:00,844.8152,72.86527,2,7567.333,1889.935,633.9633,634.2567,627.9366,Day
2023-10-18 11:30:00,867.321,74.28893,1,7573.0,1939.818,651.7067,652.18,644.0867,Day
2023-10-18 11:45:00,893.652,74.4546,2,7572.333,1998.778,674.0233,671.36,663.04,Day
2023-10-18 12:00:00,898.9894,76.42898,1,7574.333,2010.3,677.3967,674.9467,668.1733,Day
2023-10-18 12:15:00,913.756,77.97717,2,7575.0,2016.058,679.0933,676.19,670.9467,Day
2023-10-18 12:30:00,925.4982,79.28999,2,7604.667,1576.39,524.1067,524.1667,523.1367,Day
2023-10-18 12:45:00,950.5839,77.40131,2,7599.333,1544.666,461.8167,532.1266,527.8766,Day
2023-10-18 13:00:00,686.3845,76.29643,2,7598.0,1202.62,431.29,398.3,374.01,Day
2023-10-18 13:15:00,543.4321,73.78848,2,7597.667,885.6526,321.2133,301.4667,288.4,Day
2023-10-18 13:30:00,231.0187,71.78211,2,7599.667,533.312,173.3733,176.18,184.47,Day
2023-10-18 13:45:00,378.5967,71.22339,2,7599.0,746.4954,248.9333,248.8067,262.2467,Day
2023-10-18 14:00:00,518.2576,73.12921,2,7602.0,918.8784,348.0533,302.6233,286.9133,Day
2023-10-18 14:15:00,207.9791,72.88013,1,7603.667,498.5643,165.4733,166.8067,166.39,Day
2023-10-18 14:30:00,202.5528,72.18087,1,7604.667,485.8417,162.2167,162.5133,161.44,Day
2023-10-18 14:45:00,543.877,71.85867,1,7601.667,1001.24,354.26,317.8133,326.72,Day
2023-10-18 15:00:00,628.83,75.61432,1,7609.0,1196.121,402.8,392.2433,393.0767,Day
2023-10-18 15:15:00,336.9653,74.59971,2,7607.333,791.4217,257.5667,268.2,260.4233,Day
2023-10-18 15:30:00,332.0728,72.799,2,7597.667,754.3887,236.79,259.4767,246.78,Day
2023-10-18 15:45:00,253.3467,72.00377,1,7591.0,624.3796,206.0333,207.4,206.9267,Day
2023-10-18 16:00:00,257.9724,72.6916,0,7597.333,607.9523,201.1133,206.4833,202.6,Day
2023-10-18 16:15:00,247.6535,73.90273,0,7602.0,632.647,215.3167,209.76,200.7467,Day
2023-10-18 16:30:00,133.7009,72.97039,0,7597.0,329.132,109.98,110.05,109.88,Day
2023-10-18 16:45:00,105.7687,71.59244,0,7596.667,267.2353,87.09666,90.18,90.62666,Day
2023-10-18 17:00:00,146.1547,70.06024,0,7604.333,408.9087,136.0867,131.8867,134.2767,Day
2023-10-18 17:15:00,163.1453,70.27505,0,7606.0,414.9217,133.76,136.1567,153.0667,Day
2023-10-18 17:30:00,45.18965,69.3427,0,7600.333,136.4123,48.00333,45.29,45.69667,Day
2023-10-18 17:45:00,30.51191,67.38889,0,7602.667,128.6883,46.49,40.19,43.05333,Day
2023-10-18 18:00:00,8.539776,64.50275,0,7597.667,38.11767,13.89333,13.75,13.82,Day
2023-10-18 18:15:00,0.0,62.19382,0,7594.667,7.752333,3.65,3.77,3.616667,Night
2023-10-18 18:30:00,0.0,59.73111,0,7585.333,-5.158,-0.6866667,-0.5466667,-0.5433334,Night
2023-10-18 18:45:00,0.0,57.88607,0,7573.0,-4.724667,-0.2933333,-0.2133333,-0.3266667,Night
2023-10-18 19:00:00,0.0,55.74374,0,7585.0,-3.986667,0.0,0.0,0.0,Night
2023-10-18 19:15:00,0.0,54.55889,0,7591.0,-3.986667,0.0,0.0,0.0,Night
2023-10-18 19:30:00,0.0,53.32604,0,7583.0,-3.971,0.0,0.0,0.0,Night
2023-10-18 19:45:00,0.0,52.18918,0,7597.0,-3.993,0.0,0.0,0.0,Night
2023-10-18 20:00:00,0.0,51.23513,0,7587.333,-3.981333,0.0,0.0,0.0,Night
2023-10-18 20:15:00,0.0,50.65698,0,7585.333,-3.977667,0.0,0.0,0.0,Night
2023-10-18 20:30:00,0.0,50.15882,0,7590.0,-3.986,0.0,0.0,0.0,Night
2023-10-18 20:45:00,0.0,50.10512,0,7608.667,-4.015666,0.0,0.0,0.0,Night
2023-10-18 21:00:00,0.0,50.60671,0,7608.333,-4.018667,0.0,0.0,0.0,Night
2023-10-18 21:15:00,0.0,51.34367,0,7611.333,-4.019667,0.0,0.0,0.0,Night
2023-10-18 21:30:00,0.0,51.80527,0,7613.667,-4.024667,0.0,0.0,0.0,Night
2023-10-18 21:45:00,0.0,51.74815,0,7602.0,-3.999667,0.0,0.0,0.0,Night
2023-10-18 22:00:00,0.0,51.01461,0,7606.0,-4.009333,0.0,0.0,0.0,Night
2023-10-18 22:15:00,0.0,50.03542,0,7617.667,-4.027333,0.0,0.0,0.0,Night
2023-10-18 22:30:00,0.0,49.08594,0,7619.667,-4.025333,0.0,0.0,0.0,Night
2023-10-18 22:45:00,0.0,48.3764,0,7622.0,-4.025333,0.0,0.0,0.0,Night
2023-10-18 23:00:00,0.0,47.78111,0,7623.0,-4.034667,0.0,0.0,0.0,Night
2023-10-18 23:15:00,0.0,47.23267,0,7623.667,-4.035,0.0,0.0,0.0,Night
2023-10-18 23:30:00,0.0,46.76764,0,7603.667,-4.001667,0.0,0.0,0.0,Night
2023-10-18 23:45:00,0.0,46.33918,0,7604.333,-3.997,0.0,0.0,0.0,Night
2023-10-19 00:00:00,0.0,46.14266,0,7607.0,-4.008,0.0,0.0,0.0,Night
2023-10-19 00:15:00,0.0,45.82845,0,7610.667,-4.02,0.0,0.0,0.0,Night
2023-10-19 00:30:00,0.0,45.57365,0,7618.0,-4.029333,0.0,0.0,0.0,Night
2023-10-19 00:45:00,0.0,45.1589,0,7613.667,-4.026333,0.0,0.0,0.0,Night
2023-10-19 01:00:00,0.0,44.90068,0,7613.667,-4.022,0.0,0.0,0.0,Night
2023-10-19 01:15:00,0.0,44.6653,0,7615.333,-4.029,0.0,0.0,0.0,Night
2023-10-19 01:30:00,0.0,44.25397,0,7608.0,-4.012333,0.0,0.0,0.0,Night
2023-10-19 01:45:00,0.0,43.98775,0,7607.0,-4.015,0.0,0.0,0.0,Night
2023-10-19 02:00:00,0.0,43.75809,0,7609.333,-4.018,0.0,0.0,0.0,Night
2023-10-19 02:15:00,0.0,43.56842,0,7613.667,-4.021667,0.0,0.0,0.0,Night
2023-10-19 02:30:00,0.0,43.37191,0,7614.667,-4.022333,0.0,0.0,0.0,Night
2023-10-19 02:45:00,0.0,43.1571,0,7605.667,-4.014,0.0,0.0,0.0,Night
2023-10-19 03:00:00,0.0,43.01428,0,7600.333,-4.016,0.0,0.0,0.0,Night
2023-10-19 03:15:00,0.0,42.84404,0,7609.333,-4.025333,0.0,0.0,0.0,Night
2023-10-19 03:30:00,0.0,42.92173,0,7611.0,-4.020667,0.0,0.0,0.0,Night
2023-10-19 03:45:00,0.0,42.75834,0,7604.667,-4.011333,0.0,0.0,0.0,Night
2023-10-19 04:00:00,0.0,42.57439,0,7595.0,-4.002,0.0,0.0,0.0,Night
2023-10-19 04:15:00,0.0,42.46698,0,7601.0,-4.018333,0.0,0.0,0.0,Night
2023-10-19 04:30:00,0.0,42.26817,0,7590.667,-3.999667,0.0,0.0,0.0,Night
2023-10-19 04:45:00,0.0,42.07279,0,7586.333,-3.995333,0.0,0.0,0.0,Night
2023-10-19 05:00:00,0.0,41.84085,0,7585.0,-3.993333,0.0,0.0,0.0,Night
2023-10-19 05:15:00,0.0,41.72659,0,7588.333,-4.003667,0.0,0.0,0.0,Night
2023-10-19 05:30:00,0.0,41.5712,0,7574.0,-3.975333,0.0,0.0,0.0,Night
2023-10-19 05:45:00,0.0,41.4318,0,7574.333,-3.983667,0.0,0.0,0.0,Night
2023-10-19 06:00:00,0.0,41.24899,0,7566.333,-3.976333,0.0,0.0,0.0,Night
2023-10-19 06:15:00,0.0,41.11074,0,7546.667,-3.945,0.0,0.0,0.0,Night
2023-10-19 06:30:00,0.0,40.94964,0,7544.333,-3.955333,0.0,0.0,0.0,Night
2023-10-19 06:45:00,0.0,40.81939,0,7553.667,-3.964,0.0,0.0,0.0,Night
2023-10-19 07:00:00,0.0,40.84795,0,7542.667,-5.648667,-0.7266667,-0.66,-0.76,Night
2023-10-19 07:15:00,0.44478,40.72798,0,7552.667,4.106,2.376667,2.596667,2.426667,Night
2023-10-19 07:30:00,26.86471,40.94164,0,7564.667,21.67967,8.073334,8.643333,8.253333,Day
2023-10-19 07:45:00,96.33935,41.88313,0,7563.333,85.74333,22.75667,32.40667,33.72667,Day
2023-10-19 08:00:00,151.1362,43.97062,0,7570.667,260.592,78.53667,90.78,93.17667,Day
2023-10-19 08:15:00,234.577,46.57455,0,7570.333,444.0563,136.5333,156.8333,152.0867,Day
2023-10-19 08:30:00,307.432,49.56468,0,7572.333,627.0714,198.5167,213.3367,215.0333,Day
2023-10-19 08:45:00,365.2533,52.33772,0,7577.333,801.768,266.5467,267.3667,267.6167,Day
2023-10-19 09:00:00,423.6085,55.43753,0,7574.0,958.2163,319.41,319.5767,319.5633,Day
2023-10-19 09:15:00,481.163,58.48479,0,7574.0,1109.741,369.79,371.1933,369.4767,Day
2023-10-19 09:30:00,530.5336,61.8771,0,7578.667,1249.016,416.4767,418.5767,415.29,Day
2023-10-19 09:45:00,583.0176,65.48422,0,7576.333,1366.257,456.51,457.2233,454.2233,Day
2023-10-19 10:00:00,636.7471,68.5509,0,7577.667,1473.139,492.6267,493.4367,489.3433,Day
2023-10-19 10:15:00,687.0072,70.84406,1,7572.667,1576.661,527.28,528.45,523.33,Day
2023-10-19 10:30:00,731.8411,72.82186,1,7569.0,1663.568,556.92,556.63,551.5067,Day
2023-10-19 10:45:00,775.1626,74.67169,2,7569.0,1689.922,568.3967,565.8233,565.1334,Day
