Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,Sandy River - Inverter 10 - AC power [W] - P_AC,Sandy River - Inverter 5 - AC power [W] - P_AC,Sandy River - Inverter 8 - AC power [W] - P_AC,Sandy River - Inverter 9 - AC power [W] - P_AC,Sandy River - Inverter 6 - AC power [W] - P_AC,Sandy River - Inverter 3 - AC power [W] - P_AC,Sandy River - Inverter 2 - AC power [W] - P_AC,Sandy River - Inverter 1 - AC power [W] - P_AC,Sandy River - Inverter 7 - AC power [W] - P_AC,Sandy River - Inverter 4 - AC power [W] - P_AC,Day/Night
2023-10-17 13:15:00,288.128,27.583,0.895,12726.517,645815.221,69252.052,63862.3,68026.121,68640.637,61961.333,64674.667,60165.2,69822.4,62696.167,64369.233,Day
2023-10-17 13:30:00,358.609,27.632,1.342,12807.409,782039.491,81073.393,77975.733,83775.575,81375.718,76025.033,78836.7,72674.867,84294.0,77523.067,77778.5,Day
2023-10-17 13:45:00,235.858,25.597,1.636,12781.09,531573.56,56123.736,52619.6,55980.607,56213.394,51962.1,52952.9,49465.467,57462.433,52395.633,52795.0,Day
2023-10-17 14:00:00,570.207,27.047,1.787,12808.017,1220743.865,119273.637,123770.567,130228.484,125986.885,123863.0,123837.0,112741.0,131882.867,123748.067,121094.033,Day
2023-10-17 14:15:00,712.776,33.375,1.395,12749.145,1457480.675,129955.878,149324.633,159170.431,148731.005,149930.333,149340.833,132887.667,159934.7,151789.733,144969.367,Day
2023-10-17 14:30:00,590.072,33.071,1.731,12719.755,1213019.653,108986.606,123998.4,131814.149,124786.849,122303.167,125458.167,109508.1,132878.967,125666.867,121144.367,Day
2023-10-17 14:45:00,546.365,31.189,1.261,12770.637,1117333.051,110267.285,100159.067,119995.174,118430.727,112699.367,113623.467,103529.8,118862.467,116992.911,111491.867,Day
2023-10-17 15:00:00,653.838,34.293,1.383,12760.232,1331246.027,114360.562,136229.467,145200.484,142190.484,133060.433,138504.567,121127.5,147065.367,135425.333,133861.233,Day
2023-10-17 15:15:00,545.441,31.907,1.405,12736.146,1119970.141,97033.894,113159.7,124321.213,123891.817,108626.767,116573.433,101799.4,123846.833,110584.833,112399.4,Day
2023-10-17 15:30:00,483.241,31.949,1.456,12712.609,1011203.831,91465.778,102421.3,109415.514,109968.606,100367.533,104367.567,91326.733,110367.3,103158.067,102182.667,Day
2023-10-17 15:45:00,169.873,26.13,1.215,12700.754,384829.0,38621.612,38554.867,39259.031,39156.303,42972.967,36947.4,34576.2,40717.5,42609.667,36831.7,Day
2023-10-17 16:00:00,282.953,24.445,0.993,12730.727,619514.819,59154.546,61899.333,66669.151,67056.726,61574.533,62303.967,55984.267,67722.533,62263.367,61081.933,Day
2023-10-17 16:15:00,211.834,25.131,1.565,12734.439,459686.038,44624.12,46959.167,48787.454,49242.104,46295.633,46654.9,41801.733,49411.633,47286.6,45870.933,Day
2023-10-17 16:30:00,98.91,21.251,1.179,12749.783,216149.395,22787.031,21434.667,22568.242,22728.285,22425.167,21312.5,19926.6,23475.767,22418.3,21291.6,Day
2023-10-17 16:45:00,182.596,20.899,1.21,12802.045,401948.966,41933.445,39787.733,43355.091,43737.938,38585.933,40044.733,36723.167,43890.633,39631.6,39730.433,Day
2023-10-17 17:00:00,401.154,24.605,1.987,12806.959,878925.499,88538.674,90564.567,95750.607,96486.666,78961.7,92242.3,81397.233,99029.5,77467.367,88099.533,Day
2023-10-17 17:15:00,238.663,24.053,1.475,12736.639,516565.466,53954.122,51497.1,56978.278,57368.993,46177.833,53997.2,46701.933,58408.967,46891.933,51712.7,Day
2023-10-17 17:30:00,191.468,21.777,1.067,12752.48,415481.878,44117.89,40822.1,46003.939,46121.287,35031.733,43382.133,38452.333,48165.2,37957.667,41226.2,Day
2023-10-17 17:45:00,107.134,19.953,0.568,12730.914,217561.987,23546.623,22580.8,24077.394,24383.454,18228.0,23315.333,20630.967,25997.589,17340.733,22046.133,Day
2023-10-17 18:00:00,37.22,17.099,0.385,12729.065,60348.046,7235.687,6104.2,7175.637,7580.727,4535.867,6180.133,5850.667,7270.733,4360.033,6528.167,Day
2023-10-17 18:15:00,6.901,13.961,0.308,12736.097,18617.485,2027.515,1860.633,1825.308,2003.091,2086.8,1739.167,1848.633,2255.6,1903.5,1999.345,Day
2023-10-17 18:30:00,0.087,11.699,0.588,12731.703,5486.577,537.757,458.5,531.575,578.787,635.9,454.367,546.967,870.367,672.267,709.3,Night
2023-10-17 18:45:00,-2.78,10.631,0.658,12722.912,-1189.371,41.455,34.967,36.424,48.969,44.067,37.933,39.2,112.089,56.067,67.833,Night
2023-10-17 19:00:00,-2.987,10.185,0.715,12716.214,-1388.603,17.777,16.667,19.0,13.2,20.0,15.0,20.0,24.8,19.333,20.933,Night
2023-10-17 19:15:00,-2.939,9.625,0.575,12733.333,-688.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-17 19:30:00,-2.178,9.44,0.953,12739.765,-676.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-17 19:45:00,-1.558,9.454,1.197,12758.247,-619.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-17 20:00:00,-0.592,10.523,1.509,12770.157,-633.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-17 20:15:00,-1.741,10.463,0.864,12752.005,-1726.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-17 20:30:00,-1.382,10.61,1.707,12763.788,-1950.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-17 20:45:00,-1.529,11.491,2.694,12769.335,-2029.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-17 21:00:00,-2.0,11.515,2.209,12781.897,-2013.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-17 21:15:00,-2.915,10.849,1.121,12770.175,-2031.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-17 21:30:00,-2.0,10.731,1.285,12767.799,-1919.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-17 21:45:00,-2.422,10.491,1.145,12770.973,-2038.491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-17 22:00:00,-2.393,10.191,1.211,12695.874,-2136.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-17 22:15:00,-2.412,10.015,0.983,12704.967,-2076.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-17 22:30:00,-2.0,9.94,1.384,12695.162,-2134.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-17 22:45:00,-2.0,9.999,1.409,12716.846,-2138.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-17 23:00:00,-2.0,9.835,1.633,12735.345,-2136.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-17 23:15:00,-2.0,9.917,1.833,12770.948,-2162.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-17 23:30:00,-2.0,9.917,2.093,12780.126,-2128.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-17 23:45:00,-2.0,9.666,1.841,12800.049,-2121.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 00:00:00,-2.0,9.431,1.929,12809.889,-2093.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 00:15:00,-2.0,9.438,1.987,12746.653,-2282.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 00:30:00,-2.0,9.336,2.316,12773.498,-2266.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 00:45:00,-2.0,9.388,2.784,12780.398,-2275.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 01:00:00,-2.0,9.193,2.656,12789.391,-2270.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 01:15:00,-2.0,8.933,2.171,12779.16,-2229.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 01:30:00,-2.0,8.74,2.021,12781.923,-2231.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 01:45:00,-2.0,8.645,2.226,12792.297,-2281.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 02:00:00,-2.0,8.723,2.693,12762.073,-2375.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 02:15:00,-2.0,8.465,2.139,12738.2,-2412.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 02:30:00,-2.0,8.403,2.259,12738.164,-1932.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 02:45:00,-2.0,8.391,2.321,12746.0,-1058.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 03:00:00,-2.0,8.271,2.297,12743.881,-1007.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 03:15:00,-2.0,7.905,1.552,12736.341,-928.897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 03:30:00,-2.0,7.595,1.297,12727.132,-933.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 03:45:00,-2.064,7.243,1.058,12730.539,-962.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 04:00:00,-2.805,6.407,1.015,12707.407,-1574.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 04:15:00,-1.181,7.347,2.231,12687.319,-2332.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 04:30:00,-1.649,7.601,1.875,12686.721,-2365.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 04:45:00,-1.857,7.497,2.273,12706.561,-2392.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 05:00:00,-1.654,7.797,2.516,12702.087,-2367.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 05:15:00,-2.089,7.423,1.945,12703.681,-2241.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 05:30:00,-2.674,6.711,1.487,12712.989,-2207.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 05:45:00,-2.057,6.569,1.398,12716.747,-2281.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 06:00:00,-2.057,6.347,1.355,12726.597,-2389.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 06:15:00,-2.007,6.184,1.659,12733.837,-2270.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 06:30:00,-1.838,6.58,1.7,12789.057,-2188.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 06:45:00,-2.099,6.283,1.145,12783.231,-2206.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 07:00:00,-2.767,5.407,0.692,12778.543,-827.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 07:15:00,-2.205,4.717,0.62,12784.692,-742.156,0.0,0.0,130.0,0.0,0.0,0.0,20.0,605.0,0.0,0.0,Night
2023-10-18 07:30:00,-0.806,3.712,0.408,12766.734,2134.023,279.789,198.788,261.546,275.179,201.6,253.933,289.3,406.0,163.167,342.5,Night
2023-10-18 07:45:00,5.746,3.743,0.597,12744.031,11943.256,1235.455,1047.767,1211.298,1235.424,1023.133,1109.167,1233.833,1552.333,1004.033,1405.233,Day
2023-10-18 08:00:00,30.304,4.573,0.985,12749.617,32105.294,3095.115,2921.933,2914.727,3029.517,2662.2,3463.633,3611.333,4695.3,2596.4,3810.5,Day
2023-10-18 08:15:00,151.319,6.849,0.91,12758.893,138666.353,14979.099,11329.667,12571.878,14009.077,6507.633,17922.3,18568.967,20126.3,6601.533,19328.067,Day
2023-10-18 08:30:00,216.42,9.428,0.871,12769.364,259371.917,32830.727,27750.633,19995.577,26393.583,8702.4,34146.8,30362.267,35454.7,11062.033,39227.633,Day
2023-10-18 08:45:00,177.868,10.356,0.415,12781.757,248311.578,29463.877,26441.767,21106.263,24251.731,7708.967,32998.867,29360.9,35795.7,10912.233,36510.8,Day
2023-10-18 09:00:00,369.157,13.893,0.437,12832.175,512578.695,59822.545,54395.967,49470.485,47433.333,10054.067,69708.1,58209.433,76588.8,18439.7,76121.1,Day
2023-10-18 09:15:00,504.875,18.261,0.932,12846.324,729794.442,83527.248,76674.1,72860.667,72512.869,11529.033,99468.767,83092.467,110805.933,23228.733,105653.1,Day
2023-10-18 09:30:00,602.741,21.848,1.381,12836.552,898119.121,98455.333,93138.9,89485.031,91450.576,12362.267,122451.433,108112.8,136410.833,26473.7,130431.667,Day
2023-10-18 09:45:00,694.069,27.331,1.26,12816.211,1046246.293,112037.939,107440.622,103387.922,105574.061,12761.233,143495.033,132816.0,157830.633,29131.767,152731.6,Day
2023-10-18 10:00:00,721.276,30.824,1.317,12810.625,1106548.465,123124.885,111366.1,108178.789,109825.577,13704.433,154786.033,146044.867,163534.667,30330.333,157195.967,Day
2023-10-18 10:15:00,717.741,32.693,0.923,12810.721,1112466.869,130915.581,110981.467,109873.291,108884.121,16814.667,153000.933,144294.967,161666.033,32823.367,154890.1,Day
2023-10-18 10:30:00,707.359,34.309,0.477,12805.156,1122381.731,135719.635,111065.3,117926.364,106918.207,22884.267,150043.0,141527.667,158931.4,37905.867,151598.733,Day
2023-10-18 10:45:00,694.516,34.772,0.858,12807.116,1135043.591,138662.665,111915.9,125326.061,104999.915,31217.467,146999.433,138667.933,155842.733,45067.133,148641.533,Day
2023-10-18 11:00:00,680.845,32.862,1.417,12817.116,1148241.622,136346.303,113779.033,132054.607,103680.485,40966.467,144727.467,136160.667,153348.7,53619.233,146074.4,Day
2023-10-18 11:15:00,665.445,32.245,1.147,12786.641,1151725.68,131567.515,114866.467,136397.25,101304.424,51507.433,141305.733,132537.633,149970.333,62723.033,141968.967,Day
2023-10-18 11:30:00,649.658,32.767,1.09,12781.422,1153126.406,126778.183,114837.433,139306.243,101885.393,61891.467,137246.333,128534.3,145896.533,71662.933,137570.867,Day
2023-10-18 11:45:00,635.395,32.564,1.063,12774.481,1154080.626,122309.425,114732.167,142230.059,100677.855,71833.133,133787.867,124872.8,142253.733,80275.833,133676.633,Day
2023-10-18 12:00:00,622.3,31.488,1.163,12783.975,1159830.775,118363.575,115439.567,139848.242,107276.442,81136.467,131101.967,121739.3,139631.567,88258.933,130032.1,Day
2023-10-18 12:15:00,609.489,30.813,1.047,12779.571,1154762.585,115321.855,116050.767,136819.333,105100.665,89597.7,128096.167,118026.067,136445.0,95484.267,126387.4,Day
2023-10-18 12:30:00,599.874,30.445,1.41,12780.463,1160563.247,114933.332,117012.3,134849.453,107837.092,97532.667,125988.133,115191.2,134120.367,102397.667,123680.633,Day
2023-10-18 12:45:00,594.395,30.413,1.605,12780.959,1167628.228,114752.909,118247.8,133380.443,109065.575,104806.767,124741.3,112878.733,132819.133,108722.9,121302.3,Day
2023-10-18 13:00:00,592.185,31.047,1.453,12777.45,1172689.793,110309.272,119613.033,132783.0,110815.212,111226.733,123865.033,111168.867,131959.967,114319.533,119957.533,Day
2023-10-18 13:15:00,593.647,32.807,1.596,12774.031,1191799.327,114305.636,121351.7,132876.745,114765.739,116717.2,124059.1,110505.633,131998.2,119396.733,119665.633,Day
2023-10-18 13:30:00,599.485,32.786,1.861,12768.452,1205875.689,110807.878,123513.867,134099.153,116503.877,121461.7,125114.367,110839.2,133385.567,123842.1,120402.267,Day
2023-10-18 13:45:00,610.468,33.153,1.655,12762.171,1226600.496,110456.547,126235.733,135924.819,118684.327,125541.855,126961.967,111807.233,135193.967,127739.5,122428.767,Day
2023-10-18 14:00:00,621.795,35.159,1.329,12766.15,1252607.847,114110.182,128690.433,137964.762,123460.971,128620.467,129126.7,112900.767,137492.133,130732.367,124465.033,Day
2023-10-18 14:15:00,635.246,35.786,1.329,12777.299,1273322.277,110601.575,131207.833,140519.791,129076.615,130572.0,131697.167,114505.9,140415.433,133000.6,126761.867,Day
2023-10-18 14:30:00,650.183,36.688,1.325,12787.424,1302666.975,114537.03,133945.333,143523.955,133746.045,132298.367,134947.9,116795.567,143665.567,134850.567,129814.6,Day
2023-10-18 14:45:00,664.931,38.183,1.553,12771.08,1330587.227,114309.666,136587.933,146907.091,141388.803,133228.267,138472.833,119102.633,147093.333,136148.2,133072.3,Day
2023-10-18 15:00:00,679.017,38.391,1.295,12726.331,1352410.296,114531.369,138834.6,150196.486,145199.999,133026.733,141672.467,121840.2,150375.667,136423.967,136415.767,Day
2023-10-18 15:15:00,692.243,40.109,0.955,12718.483,1366933.935,112477.03,140167.633,152792.061,150443.514,131725.633,144167.633,124163.5,152708.8,135558.9,139112.9,Day
2023-10-18 15:30:00,703.925,40.638,0.933,12713.973,1386314.215,115781.091,141301.633,155075.475,156801.145,129665.433,146689.7,126522.067,155295.6,134061.333,141723.067,Day
2023-10-18 15:45:00,708.065,39.824,1.093,12722.359,1385859.052,117200.061,140490.767,156822.486,158554.617,125655.667,147377.233,127130.467,155922.8,130680.567,142594.967,Day
2023-10-18 16:00:00,719.511,40.259,1.099,12698.528,1402434.99,123786.097,141307.267,158938.06,160878.449,122617.067,150254.533,129633.733,158579.533,128213.033,145190.3,Day
2023-10-18 16:15:00,691.92,39.191,1.287,12696.376,1358928.374,122825.757,136489.633,154152.761,156015.091,116737.733,145968.667,126015.833,154084.167,122512.333,140972.867,Day
2023-10-18 16:30:00,597.57,37.018,1.239,12694.113,1222856.207,113106.363,122294.833,136882.254,138768.62,109252.4,128996.867,112084.567,137408.9,114350.033,124600.367,Day
2023-10-18 16:45:00,499.47,34.793,1.211,12694.385,1041340.408,98937.691,106013.233,116753.455,118504.726,89427.867,109564.933,96183.033,118013.267,96189.433,103955.033,Day
2023-10-18 17:00:00,404.031,31.719,1.539,12693.953,832710.236,83221.343,87637.433,95020.345,96057.152,67050.333,90021.333,77261.433,97592.533,63976.133,84615.033,Day
2023-10-18 17:15:00,304.705,28.231,1.697,12717.988,617800.588,63440.391,60972.567,71565.395,71584.917,47266.667,67883.133,56463.533,74128.233,49244.633,62948.7,Day
2023-10-18 17:30:00,213.618,24.705,1.295,12707.654,424461.297,45114.086,40785.167,48958.909,48644.0,30916.6,46928.733,39124.7,51722.833,36562.533,41680.067,Day
2023-10-18 17:45:00,126.907,21.721,0.838,12713.755,227542.506,25425.819,23955.267,27265.772,27474.975,14355.1,26315.3,21858.133,29709.667,12312.0,23332.933,Day
2023-10-18 18:00:00,55.008,18.373,0.209,12739.919,81413.872,10103.879,8186.033,10191.999,10768.591,4313.367,9315.867,8143.8,10108.467,3878.1,9187.0,Day
2023-10-18 18:15:00,5.314,14.461,0.652,12741.662,16087.948,1775.002,1634.133,1537.759,1775.213,1687.067,1524.433,1596.2,1908.967,1442.933,1879.267,Day
2023-10-18 18:30:00,-2.003,11.919,0.731,12747.563,2531.071,301.707,207.433,326.131,327.577,304.333,273.3,339.067,562.167,240.533,452.133,Night
2023-10-18 18:45:00,-3.358,10.798,0.642,12732.952,-1517.043,27.394,22.667,26.485,25.878,21.867,20.933,20.0,65.133,27.2,38.867,Night
2023-10-18 19:00:00,-3.0,10.537,1.059,12738.752,-1169.071,20.0,15.0,17.273,18.929,20.0,15.2,20.0,23.6,19.166,20.0,Night
2023-10-18 19:15:00,-3.0,10.05,0.896,12761.525,-479.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 19:30:00,-2.267,9.534,0.945,12791.085,-441.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 19:45:00,-2.0,9.345,0.896,12801.301,-478.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 20:00:00,-1.694,9.333,0.737,12810.112,-503.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 20:15:00,-2.0,9.25,0.742,12778.187,-533.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 20:30:00,-2.0,8.969,0.789,12788.087,-485.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 20:45:00,-1.963,8.712,0.636,12791.714,-502.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 21:00:00,-1.353,8.567,0.704,12812.065,-547.898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 21:15:00,-1.128,8.667,0.492,12780.943,-1313.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 21:30:00,-0.872,9.351,0.939,12741.885,-1970.603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 21:45:00,-0.782,10.304,1.349,12730.526,-1976.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 22:00:00,-1.649,10.054,0.681,12648.179,-2091.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 22:15:00,-1.967,9.567,0.742,12694.793,-2036.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 22:30:00,-2.0,9.595,1.003,12713.639,-2097.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 22:45:00,-2.0,9.301,0.822,12733.087,-2110.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 23:00:00,-2.0,8.839,0.515,12747.624,-2089.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 23:15:00,-2.0,8.483,0.512,12772.057,-2119.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 23:30:00,-1.264,8.535,0.453,12805.261,-2142.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-18 23:45:00,-1.849,8.035,0.279,12805.901,-2200.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-19 00:00:00,-1.826,7.594,0.698,12776.242,-2235.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-19 00:15:00,-1.359,7.819,0.767,12715.1,-2326.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-19 00:30:00,-1.107,7.911,0.994,12720.237,-2320.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-19 00:45:00,-1.264,7.823,0.905,12733.262,-2305.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-19 01:00:00,-1.0,8.091,0.953,12717.095,-2337.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-19 01:15:00,-1.0,7.727,0.888,12719.555,-2320.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-19 01:30:00,-1.029,7.721,0.881,12732.115,-2305.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-19 01:45:00,-1.0,7.947,0.906,12743.401,-2437.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-19 02:00:00,-1.0,7.884,0.857,12747.214,-2414.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-19 02:15:00,-1.0,8.021,1.079,12747.727,-2424.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-19 02:30:00,-1.0,7.811,0.801,12745.36,-2424.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-19 02:45:00,-1.518,7.551,0.564,12745.78,-2416.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-19 03:00:00,-1.0,7.445,0.802,12746.475,-2376.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-19 03:15:00,-1.365,7.327,0.553,12741.213,-2298.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-19 03:30:00,-1.007,7.431,0.909,12727.735,-2336.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-19 03:45:00,-0.523,8.528,1.721,12713.787,-2327.586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-19 04:00:00,-1.536,8.721,0.755,12716.144,-2318.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-19 04:15:00,-2.205,7.565,0.579,12697.147,-2355.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-19 04:30:00,-2.0,6.826,0.651,12702.807,-2312.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-19 04:45:00,-1.094,7.316,0.873,12732.525,-2284.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-19 05:00:00,-1.4,7.298,0.738,12725.445,-2304.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-19 05:15:00,-1.0,7.317,0.735,12706.003,-2221.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-19 05:30:00,-1.68,6.979,0.735,12705.089,-2213.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-19 05:45:00,-0.807,7.987,1.317,12697.925,-2286.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
2023-10-19 06:00:00,-1.965,7.353,1.127,12735.794,-2300.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Night
