Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,"ABB Ultra - 1500-TL-OUTD-2-US-690 - 1, 3phase Power","SMA SC 2200-US - 2, AC Real Power","ABB Ultra - 1500-TL-OUTD-2-US-690 - 3, 3phase Power","ABB Ultra - 1500-TL-OUTD-2-US-690 - 4, 3phase Power",Day/Night
2023-10-07 19:00:00,2.302819,64.31787,5.0,13.76965,-18.70712,0.0,0.0,0.0,0.0,Day
2023-10-07 19:15:00,2.39309,63.75684,5.0,13.77481,-18.25836,0.0,0.0,0.0,0.0,Day
2023-10-07 19:30:00,2.301013,62.50197,3.0,13.78498,-18.21061,0.0,0.0,0.0,0.0,Day
2023-10-07 19:45:00,2.285667,61.87263,3.0,13.8053,-18.22958,0.0,0.0,0.0,0.0,Day
2023-10-07 20:00:00,2.239108,61.31397,3.0,13.82301,-18.29926,0.0,0.0,0.0,0.0,Day
2023-10-07 20:15:00,2.168234,60.17812,1.0,13.84073,-18.35299,0.0,0.0,0.0,0.0,Day
2023-10-07 20:30:00,2.331705,59.17371,0.0,13.83988,-18.36594,0.0,0.0,0.0,0.0,Day
2023-10-07 20:45:00,2.498206,58.04938,0.0,13.8421,-18.37708,0.0,0.0,0.0,0.0,Day
2023-10-07 21:00:00,2.254272,56.99259,0.0,13.84579,-18.39337,0.0,0.0,0.0,0.0,Day
2023-10-07 21:15:00,2.392789,57.50274,3.0,13.8478,-18.40493,0.0,0.0,0.0,0.0,Day
2023-10-07 21:30:00,2.513205,58.80109,4.0,13.85916,-18.43548,0.0,0.0,0.0,0.0,Day
2023-10-07 21:45:00,2.569578,58.90476,3.0,13.86954,-18.47143,0.0,0.0,0.0,0.0,Day
2023-10-07 22:00:00,2.453959,57.86589,2.0,13.85392,-18.42488,0.0,0.0,0.0,0.0,Day
2023-10-07 22:15:00,2.37774,56.34309,1.0,13.83392,-18.35373,0.0,0.0,0.0,0.0,Day
2023-10-07 22:30:00,2.429731,54.65889,1.0,13.82269,-18.3525,0.0,0.0,0.0,0.0,Day
2023-10-07 22:45:00,2.360664,55.00233,3.0,13.83195,-18.39282,0.0,0.0,0.0,0.0,Day
2023-10-07 23:00:00,2.284764,55.25741,4.0,13.85611,-18.47668,0.0,0.0,0.0,0.0,Day
2023-10-07 23:15:00,2.392789,55.38157,4.0,13.85864,-18.49764,0.0,0.0,0.0,0.0,Day
2023-10-07 23:30:00,2.514007,55.10149,3.0,13.86539,-18.51266,0.0,0.0,0.0,0.0,Day
2023-10-07 23:45:00,2.568848,53.82489,2.0,13.87645,-18.49966,0.0,0.0,0.0,0.0,Day
2023-10-08 00:00:00,2.283753,52.63365,1.0,13.86435,-18.44422,0.0,0.0,0.0,0.0,Day
2023-10-08 00:15:00,2.275861,51.54186,1.0,13.88464,-18.50063,0.0,0.0,0.0,0.0,Day
2023-10-08 00:30:00,2.516767,50.94329,2.0,13.87413,-18.11558,0.0,0.0,0.0,0.0,Day
2023-10-08 00:45:00,2.706926,50.33331,1.0,13.83476,-17.54003,0.0,0.0,0.0,0.0,Day
2023-10-08 01:00:00,2.635864,48.8735,0.0,13.83453,-16.83294,0.0,0.0,0.0,0.0,Day
2023-10-08 01:15:00,2.587227,47.87962,0.0,13.83503,-16.37899,0.0,0.0,0.0,0.0,Day
2023-10-08 01:30:00,2.615851,46.38471,0.0,13.84327,-15.73252,0.0,0.0,0.0,0.0,Day
2023-10-08 01:45:00,2.514562,44.60592,0.0,13.81964,-15.39834,0.0,0.0,0.0,0.0,Day
2023-10-08 02:00:00,2.512804,44.68403,0.0,13.81845,-15.10347,0.0,0.0,0.0,0.0,Day
2023-10-08 02:15:00,2.706376,43.7802,0.0,13.82309,-14.6366,0.0,0.0,0.0,0.0,Day
2023-10-08 02:30:00,2.708136,43.51448,1.0,13.82748,-14.44093,0.0,0.0,0.0,0.0,Day
2023-10-08 02:45:00,2.725259,43.54861,1.0,13.82769,-14.42904,0.0,0.0,0.0,0.0,Day
2023-10-08 03:00:00,2.79663,43.89334,1.0,13.82185,-14.38174,0.0,0.0,0.0,0.0,Day
2023-10-08 03:15:00,2.605543,43.63313,0.0,13.82938,-14.43129,0.0,0.0,0.0,0.0,Day
2023-10-08 03:30:00,2.962385,42.8989,0.0,13.82919,-14.44821,0.0,0.0,0.0,0.0,Day
2023-10-08 03:45:00,3.143545,41.90514,0.0,13.82676,-14.41887,0.0,0.0,0.0,0.0,Day
2023-10-08 04:00:00,2.785602,40.92766,0.0,13.82875,-14.42935,0.0,0.0,0.0,0.0,Day
2023-10-08 04:15:00,2.711613,40.34507,1.0,13.8324,-14.4269,0.0,0.0,0.0,0.0,Day
2023-10-08 04:30:00,2.708136,39.70368,0.0,13.82507,-14.39748,0.0,0.0,0.0,0.0,Day
2023-10-08 04:45:00,3.037611,40.06458,0.0,13.8177,-14.40339,0.0,0.0,0.0,0.0,Day
2023-10-08 05:00:00,3.161313,39.48214,0.0,13.80866,-14.40214,0.0,0.0,0.0,0.0,Day
2023-10-08 05:15:00,3.111677,38.8387,0.0,13.80597,-14.37164,0.0,0.0,0.0,0.0,Day
2023-10-08 05:30:00,2.87511,39.27127,0.0,13.80269,-14.39667,0.0,0.0,0.0,0.0,Day
2023-10-08 05:45:00,2.827595,39.10831,0.0,13.78457,-14.35504,0.0,0.0,0.0,0.0,Day
2023-10-08 06:00:00,2.993694,38.3877,0.0,13.76047,-14.30481,0.0,0.0,0.0,0.0,Day
2023-10-08 06:15:00,3.249764,38.29152,0.0,13.75385,-14.27798,0.0,0.0,0.0,0.0,Day
2023-10-08 06:30:00,3.157742,39.81178,0.0,13.74536,-14.32797,0.0,0.0,0.0,0.0,Day
2023-10-08 06:45:00,3.17689,40.66126,0.0,13.73659,-15.82434,0.0,0.0,0.0,0.0,Day
2023-10-08 07:00:00,3.700819,40.13903,0.0,13.73792,-6.608353,2.980664,1.0,2.954226,2.896624,Day
2023-10-08 07:15:00,8.621242,39.18091,0.0,13.77729,40.32944,14.9985,13.0,17.24487,15.18889,Day
2023-10-08 07:30:00,36.00135,39.14399,0.0,13.78844,296.1089,87.2885,74.0,102.8757,48.86005,Day
2023-10-08 07:45:00,213.3005,40.17825,0.0,13.81748,972.6138,245.2948,245.0,305.8863,191.9521,Day
2023-10-08 08:00:00,412.8625,42.64976,0.0,13.84443,1969.343,484.9721,476.0,562.4107,461.1154,Day
2023-10-08 08:15:00,582.8358,47.77925,1.0,13.88354,2938.583,689.127,715.0,796.1997,749.2197,Day
2023-10-08 08:30:00,653.3605,50.9575,2.0,13.9105,4009.388,976.1536,1036.0,1019.169,991.2315,Day
2023-10-08 08:45:00,722.3327,54.25414,2.0,13.90402,4337.39,1058.878,1105.0,1101.913,1086.375,Day
2023-10-08 09:00:00,768.8192,54.11057,4.0,13.88237,4547.927,1113.473,1155.0,1151.839,1143.249,Day
2023-10-08 09:15:00,801.7144,54.85496,4.0,13.87532,4703.212,1156.91,1194.0,1190.464,1181.439,Day
2023-10-08 09:30:00,826.4496,56.34573,4.0,13.86881,4810.141,1183.679,1222.0,1216.463,1208.537,Day
2023-10-08 09:45:00,842.882,57.89564,4.0,13.85509,4873.268,1206.652,1238.0,1230.477,1221.312,Day
2023-10-08 10:00:00,854.0342,58.52826,6.0,13.84035,4905.601,1219.659,1245.0,1236.386,1227.313,Day
2023-10-08 10:15:00,859.2159,59.16139,6.0,13.84305,4922.077,1228.459,1249.0,1239.396,1228.038,Day
2023-10-08 10:30:00,855.8903,60.58583,5.0,13.90451,4893.928,1222.384,1245.0,1230.3,1221.938,Day
2023-10-08 10:45:00,847.7242,61.29398,6.0,13.91123,4849.578,1211.369,1232.0,1220.548,1210.206,Day
2023-10-08 11:00:00,841.2498,61.60667,5.0,13.91095,4789.767,1197.732,1217.0,1205.925,1194.746,Day
2023-10-08 11:15:00,831.3226,62.08514,5.0,13.90214,4736.592,1180.634,1201.0,1196.429,1183.591,Day
2023-10-08 11:30:00,826.0879,61.93608,7.0,13.89791,4684.904,1170.335,1190.0,1180.537,1169.261,Day
2023-10-08 11:45:00,816.8075,62.46477,7.0,13.90668,4650.049,1160.738,1178.0,1174.977,1162.109,Day
2023-10-08 12:00:00,810.7266,62.69116,8.0,13.89933,4604.241,1151.058,1166.0,1163.307,1148.598,Day
2023-10-08 12:15:00,806.0848,63.27548,7.0,13.89355,4572.891,1143.204,1160.0,1153.569,1141.513,Day
2023-10-08 12:30:00,802.384,63.81444,7.0,13.89195,4550.951,1135.505,1156.0,1148.101,1135.369,Day
2023-10-08 12:45:00,800.2324,64.09087,7.0,13.8908,4530.896,1129.031,1149.0,1143.521,1132.358,Day
2023-10-08 13:00:00,800.178,65.29929,7.0,13.88921,4519.038,1126.259,1146.0,1142.613,1128.411,Day
2023-10-08 13:15:00,801.3956,65.75755,8.0,13.88276,4518.163,1126.188,1149.0,1138.307,1128.727,Day
2023-10-08 13:30:00,806.669,65.81544,9.0,13.89054,4522.926,1129.002,1151.0,1140.064,1127.659,Day
2023-10-08 13:45:00,808.9811,66.22806,7.0,13.91014,4547.012,1136.849,1154.0,1148.316,1133.832,Day
2023-10-08 14:00:00,816.9617,66.0059,8.0,13.91922,4583.04,1145.385,1163.0,1157.304,1142.543,Day
2023-10-08 14:15:00,817.0184,66.50436,7.0,13.93148,4596.844,1148.014,1163.0,1159.497,1151.743,Day
2023-10-08 14:30:00,824.0432,66.74862,7.0,13.91101,4629.981,1156.448,1176.0,1166.488,1156.526,Day
2023-10-08 14:45:00,831.2974,66.75511,6.0,13.89112,4675.653,1170.588,1188.0,1176.781,1167.583,Day
2023-10-08 15:00:00,834.2406,66.87144,6.0,13.89189,4711.221,1178.834,1196.0,1186.688,1176.257,Day
2023-10-08 15:15:00,841.5894,66.93829,6.0,13.89843,4752.88,1187.8,1207.0,1193.562,1190.857,Day
2023-10-08 15:30:00,842.8773,67.30273,6.0,13.87366,4768.957,1195.056,1209.0,1201.378,1190.323,Day
2023-10-08 15:45:00,833.5775,67.56889,6.0,13.7831,4735.896,1184.706,1199.0,1197.246,1183.244,Day
2023-10-08 16:00:00,820.5725,66.96349,7.0,13.79803,4698.221,1172.616,1191.0,1185.434,1174.716,Day
2023-10-08 16:15:00,796.2377,67.23235,5.0,13.80517,4579.415,1141.939,1162.0,1153.528,1145.676,Day
2023-10-08 16:30:00,770.6562,67.49913,6.0,13.82014,4431.333,1104.555,1128.0,1115.796,1108.292,Day
2023-10-08 16:45:00,737.8512,68.03636,4.0,13.8118,4271.846,1059.376,1087.0,1076.5,1071.38,Day
2023-10-08 17:00:00,693.0282,67.73132,5.0,13.81419,4013.063,989.5169,1025.0,1011.821,1006.337,Day
2023-10-08 17:15:00,641.4258,68.53737,5.0,13.80765,3619.335,893.1899,956.0,903.3829,884.1381,Day
2023-10-08 17:30:00,520.6159,68.51735,3.0,13.76883,2731.423,666.1835,757.0,650.8944,673.1881,Day
2023-10-08 17:45:00,368.1466,67.88855,3.0,13.74191,1732.755,425.7005,499.0,385.1974,438.0588,Day
2023-10-08 18:00:00,220.1244,66.9084,2.0,13.84398,833.1119,215.3854,246.0,182.3056,211.4268,Day
2023-10-08 18:15:00,94.09298,66.39706,1.0,13.79212,216.9769,68.9876,64.0,53.32159,55.56875,Day
2023-10-08 18:30:00,8.27441,63.37279,0.0,13.80337,19.66288,13.02464,9.0,11.321,11.1073,Day
2023-10-08 18:45:00,2.365407,58.15517,0.0,13.79738,-17.92853,1.538434,0.0,1.568693,1.470316,Day
2023-10-08 19:00:00,2.166509,54.61704,0.0,13.75863,-18.58848,0.0,0.0,0.0,0.0,Day
2023-10-08 19:15:00,2.238775,52.4112,0.0,13.73733,-18.04183,0.0,0.0,0.0,0.0,Day
2023-10-08 19:30:00,2.241084,50.21434,0.0,13.73684,-17.99265,0.0,0.0,0.0,0.0,Day
2023-10-08 19:45:00,2.166509,48.60698,0.0,13.75605,-18.06114,0.0,0.0,0.0,0.0,Day
2023-10-08 20:00:00,2.240614,47.57626,0.0,13.7746,-18.11194,0.0,0.0,0.0,0.0,Day
2023-10-08 20:15:00,2.425393,46.76615,0.0,13.76936,-18.10487,0.0,0.0,0.0,0.0,Day
2023-10-08 20:30:00,2.37605,45.9349,0.0,13.76323,-18.09073,0.0,0.0,0.0,0.0,Day
2023-10-08 20:45:00,2.425343,44.8626,0.0,13.77466,-18.1444,0.0,0.0,0.0,0.0,Day
2023-10-08 21:00:00,2.660837,44.41312,0.0,13.7768,-18.15561,0.0,0.0,0.0,0.0,Day
2023-10-08 21:15:00,2.726443,43.89773,0.0,13.79051,-18.21416,0.0,0.0,0.0,0.0,Day
2023-10-08 21:30:00,2.917614,43.34383,0.0,13.79134,-18.2287,0.0,0.0,0.0,0.0,Day
2023-10-08 21:45:00,2.708136,42.74473,0.0,13.78931,-18.20817,0.0,0.0,0.0,0.0,Day
2023-10-08 22:00:00,2.708136,42.25697,0.0,13.77726,-18.18577,0.0,0.0,0.0,0.0,Day
2023-10-08 22:15:00,2.708136,41.95099,0.0,13.76291,-18.14898,0.0,0.0,0.0,0.0,Day
2023-10-08 22:30:00,2.903464,41.59967,0.0,13.77494,-18.17918,0.0,0.0,0.0,0.0,Day
2023-10-08 22:45:00,2.830563,41.42005,0.0,13.77353,-18.03673,0.0,0.0,0.0,0.0,Day
2023-10-08 23:00:00,3.035594,41.45661,0.0,13.77846,-17.98903,0.0,0.0,0.0,0.0,Day
2023-10-08 23:15:00,3.022808,41.049,0.0,13.79271,-17.67124,0.0,0.0,0.0,0.0,Day
2023-10-08 23:30:00,2.780736,40.83626,0.0,13.82398,-17.02406,0.0,0.0,0.0,0.0,Day
2023-10-08 23:45:00,2.967424,40.70367,0.0,13.82812,-16.06835,0.0,0.0,0.0,0.0,Day
2023-10-09 00:00:00,3.01034,40.33264,0.0,13.8209,-15.99473,0.0,0.0,0.0,0.0,Day
2023-10-09 00:15:00,2.780567,40.06333,0.0,13.83064,-15.78015,0.0,0.0,0.0,0.0,Day
2023-10-09 00:30:00,2.708136,40.08873,0.0,13.85063,-15.35854,0.0,0.0,0.0,0.0,Day
2023-10-09 00:45:00,2.948859,40.2131,0.0,13.8635,-14.78396,0.0,0.0,0.0,0.0,Day
2023-10-09 01:00:00,2.796872,40.36243,0.0,13.85635,-14.54157,0.0,0.0,0.0,0.0,Day
2023-10-09 01:15:00,2.781888,39.54233,0.0,13.86477,-14.56877,0.0,0.0,0.0,0.0,Day
2023-10-09 01:30:00,2.708136,39.29766,0.0,13.85812,-14.55395,0.0,0.0,0.0,0.0,Day
2023-10-09 01:45:00,2.708136,39.04804,0.0,13.85397,-14.54799,0.0,0.0,0.0,0.0,Day
2023-10-09 02:00:00,2.796584,38.74924,0.0,13.86356,-14.57916,0.0,0.0,0.0,0.0,Day
2023-10-09 02:15:00,2.781875,39.15996,0.0,13.84283,-14.55068,0.0,0.0,0.0,0.0,Day
2023-10-09 02:30:00,2.708136,38.9924,0.0,13.83644,-14.53702,0.0,0.0,0.0,0.0,Day
2023-10-09 02:45:00,2.708136,38.75558,0.0,13.81548,-14.49183,0.0,0.0,0.0,0.0,Day
2023-10-09 03:00:00,2.493211,38.43783,0.0,13.80731,-14.45342,0.0,0.0,0.0,0.0,Day
2023-10-09 03:15:00,2.273108,38.49223,0.0,13.80731,-14.45457,0.0,0.0,0.0,0.0,Day
2023-10-09 03:30:00,2.708136,38.76117,0.0,13.8013,-14.43329,0.0,0.0,0.0,0.0,Day
2023-10-09 03:45:00,2.571854,38.10325,0.0,13.79622,-14.43705,0.0,0.0,0.0,0.0,Day
2023-10-09 04:00:00,2.499883,37.69134,0.0,13.77402,-14.35623,0.0,0.0,0.0,0.0,Day
2023-10-09 04:15:00,2.572806,37.41629,0.0,13.77576,-14.3619,0.0,0.0,0.0,0.0,Day
2023-10-09 04:30:00,2.412135,37.39137,0.0,13.7441,-14.26185,0.0,0.0,0.0,0.0,Day
2023-10-09 04:45:00,2.513888,37.89585,0.0,13.71887,-14.19197,0.0,0.0,0.0,0.0,Day
2023-10-09 05:00:00,2.798646,37.53965,0.0,13.7225,-14.09147,0.0,0.0,0.0,0.0,Day
2023-10-09 05:15:00,2.782221,37.07503,0.0,13.7372,-15.3368,0.0,0.0,0.0,0.0,Day
2023-10-09 05:30:00,2.708136,36.80542,0.0,13.76897,-15.44918,0.0,0.0,0.0,0.0,Day
2023-10-09 05:45:00,2.691982,36.86532,0.0,13.759,-15.37852,0.0,0.0,0.0,0.0,Day
2023-10-09 06:00:00,2.425462,36.86644,0.0,13.75313,-14.22083,0.0,0.0,0.0,0.0,Day
2023-10-09 06:15:00,2.690739,36.31056,0.0,13.7481,-14.20275,0.0,0.0,0.0,0.0,Day
2023-10-09 06:30:00,2.620549,36.17974,0.0,13.74624,-15.33582,0.0,0.0,0.0,0.0,Day
2023-10-09 06:45:00,2.724415,36.11422,0.0,13.7663,-15.85477,0.0,0.0,0.0,0.0,Day
2023-10-09 07:00:00,3.451795,36.26637,0.0,13.76147,-9.287615,1.99595,1.0,2.590765,4.165576,Day
2023-10-09 07:15:00,9.034999,36.4131,0.0,13.78059,36.58282,13.57364,12.0,16.54173,17.00385,Day
2023-10-09 07:30:00,28.50129,36.67581,0.0,13.81354,259.1814,76.94682,64.0,90.9551,47.96466,Day
2023-10-09 07:45:00,188.6672,37.92688,0.0,13.86016,853.6478,233.7527,222.0,261.2713,166.204,Day
2023-10-09 08:00:00,393.1004,40.46968,0.0,13.90786,1765.419,420.0738,429.0,513.3782,418.5117,Day
2023-10-09 08:15:00,548.1519,45.82462,0.0,13.9055,2698.319,624.1732,653.0,738.7053,697.6335,Day
2023-10-09 08:30:00,643.1096,49.7623,0.0,13.85514,3760.956,915.1878,975.0,950.3323,931.6207,Day
2023-10-09 08:45:00,707.1924,56.04404,0.0,13.86819,4127.79,1009.234,1058.0,1047.35,1027.064,Day
2023-10-09 09:00:00,752.7969,54.39683,1.0,13.87178,4316.229,1060.489,1100.0,1094.362,1079.181,Day
2023-10-09 09:15:00,780.1509,54.67225,1.0,13.87851,4457.96,1099.982,1136.0,1124.994,1116.062,Day
2023-10-09 09:30:00,800.3258,56.66863,2.0,13.86667,4574.336,1129.477,1167.0,1152.643,1145.499,Day
2023-10-09 09:45:00,812.4817,58.66343,2.0,13.87232,4653.537,1153.277,1188.0,1171.179,1164.193,Day
2023-10-09 10:00:00,824.3444,61.07654,2.0,13.87299,4686.56,1166.164,1192.0,1179.023,1174.173,Day
2023-10-09 10:15:00,829.5989,62.85127,3.0,13.87482,4686.823,1169.323,1191.0,1178.416,1176.146,Day
2023-10-09 10:30:00,827.5442,64.54364,3.0,13.85304,4649.179,1161.032,1182.0,1169.902,1163.487,Day
2023-10-09 10:45:00,822.1707,64.95495,4.0,13.84512,4616.231,1152.561,1176.0,1161.792,1150.779,Day
2023-10-09 11:00:00,814.7162,65.64124,4.0,13.83195,4566.307,1140.099,1164.0,1148.112,1140.302,Day
2023-10-09 11:15:00,805.6776,66.93295,4.0,13.81371,4516.932,1126.174,1148.0,1138.584,1128.805,Day
2023-10-09 11:30:00,797.9359,67.97134,4.0,13.79424,4466.632,1114.088,1135.0,1126.361,1117.24,Day
2023-10-09 11:45:00,791.0411,68.46101,3.0,13.82616,4410.696,1102.378,1121.0,1110.223,1102.357,Day
2023-10-09 12:00:00,783.5277,69.4524,3.0,13.87389,4355.799,1086.212,1104.0,1098.961,1090.048,Day
2023-10-09 12:15:00,778.6394,69.51181,4.0,13.87475,4324.021,1083.547,1102.0,1088.197,1075.342,Day
2023-10-09 12:30:00,776.8841,70.00303,5.0,13.87416,4319.4,1079.553,1101.0,1090.649,1073.462,Day
2023-10-09 12:45:00,775.5283,70.71005,5.0,13.88912,4307.688,1072.11,1097.0,1089.786,1074.642,Day
2023-10-09 13:00:00,776.3773,71.54398,7.0,13.88673,4311.622,1074.155,1099.0,1087.989,1075.847,Day
2023-10-09 13:15:00,777.6014,72.50881,6.0,13.87252,4309.694,1076.868,1098.0,1085.878,1074.003,Day
2023-10-09 13:30:00,781.1747,72.49236,7.0,13.89219,4325.196,1078.168,1104.0,1090.341,1078.209,Day
2023-10-09 13:45:00,784.4373,72.94677,7.0,13.90511,4352.592,1086.217,1111.0,1095.545,1085.781,Day
2023-10-09 14:00:00,789.6829,72.60024,7.0,13.91118,4369.161,1090.697,1115.0,1099.263,1089.596,Day
2023-10-09 14:15:00,794.3842,72.424,7.0,13.90628,4400.47,1099.892,1122.0,1106.101,1099.08,Day
2023-10-09 14:30:00,797.7784,72.74184,7.0,13.8837,4436.813,1108.588,1129.0,1114.105,1111.415,Day
2023-10-09 14:45:00,802.2498,73.72073,6.0,13.91676,4468.241,1116.912,1137.0,1122.658,1118.613,Day
2023-10-09 15:00:00,812.5682,74.4343,5.0,13.92628,4525.477,1132.997,1154.0,1135.814,1131.48,Day
2023-10-09 15:15:00,820.9143,74.68904,6.0,13.91827,4586.134,1152.677,1173.0,1146.224,1142.918,Day
2023-10-09 15:30:00,820.8497,74.24692,7.0,13.92678,4607.012,1153.938,1175.0,1159.336,1147.385,Day
2023-10-09 15:45:00,812.5823,74.86516,6.0,13.86507,4581.705,1148.728,1167.0,1150.168,1144.485,Day
2023-10-09 16:00:00,796.5703,75.07323,5.0,13.85118,4511.185,1127.108,1148.0,1131.302,1131.22,Day
2023-10-09 16:15:00,774.4573,76.18279,4.0,13.84278,4411.688,1100.243,1122.0,1108.775,1106.51,Day
2023-10-09 16:30:00,746.7563,75.95434,5.0,13.82308,4286.006,1066.463,1088.0,1077.025,1078.794,Day
2023-10-09 16:45:00,710.3009,75.74292,6.0,13.84162,4083.953,1012.984,1043.0,1022.09,1027.297,Day
2023-10-09 17:00:00,662.9539,76.05978,5.0,13.83948,3812.767,941.8215,981.0,952.8624,956.5868,Day
2023-10-09 17:15:00,606.6331,77.2812,4.0,13.77585,3375.622,832.8583,902.0,835.5093,824.3948,Day
2023-10-09 17:30:00,483.3705,77.78268,4.0,13.76801,2506.891,612.1012,702.0,592.2109,619.3566,Day
2023-10-09 17:45:00,335.5664,77.35342,3.0,13.80054,1548.361,384.3663,449.0,343.6821,391.2148,Day
2023-10-09 18:00:00,188.3697,76.60322,1.0,13.82156,707.4116,184.5624,207.0,158.6675,179.2393,Day
2023-10-09 18:15:00,72.17454,74.42994,0.0,13.80611,168.0614,53.72398,51.0,42.12785,46.86718,Day
2023-10-09 18:30:00,6.758763,68.0366,1.0,13.76747,13.36103,10.55022,8.0,9.790253,12.16084,Day
2023-10-09 18:45:00,2.448155,63.70519,0.0,13.75312,-19.2736,0.7331282,0.0,0.8287662,3.097575,Day
2023-10-09 19:00:00,2.166509,60.72903,0.0,13.8059,-18.7486,0.0,0.0,0.0,0.0,Day
2023-10-09 19:15:00,2.284463,59.16024,0.0,13.85385,-18.36806,0.0,0.0,0.0,0.0,Day
2023-10-09 19:30:00,2.28657,58.21354,0.0,13.86251,-18.39144,0.0,0.0,0.0,0.0,Day
2023-10-09 19:45:00,2.390382,57.134,0.0,13.84125,-18.30237,0.0,0.0,0.0,0.0,Day
2023-10-09 20:00:00,2.400098,57.02476,0.0,13.89041,-18.47784,0.0,0.0,0.0,0.0,Day
2023-10-09 20:15:00,2.617564,57.29601,1.0,13.87136,-18.43729,0.0,0.0,0.0,0.0,Day
2023-10-09 20:30:00,2.659603,57.3365,1.0,13.8384,-18.31696,0.0,0.0,0.0,0.0,Day
2023-10-09 20:45:00,2.484109,57.11906,1.0,13.82469,-18.28873,0.0,0.0,0.0,0.0,Day
2023-10-09 21:00:00,2.79796,56.9212,1.0,13.8347,-18.34108,0.0,0.0,0.0,0.0,Day
2023-10-09 21:15:00,2.588978,56.5103,1.0,13.84042,-18.3761,0.0,0.0,0.0,0.0,Day
2023-10-09 21:30:00,2.586872,55.53343,0.0,13.85564,-18.36801,0.0,0.0,0.0,0.0,Day
2023-10-09 21:45:00,2.61967,55.53275,1.0,13.84976,-18.34287,0.0,0.0,0.0,0.0,Day
2023-10-09 22:00:00,2.657283,55.85091,0.0,13.83919,-18.39135,0.0,0.0,0.0,0.0,Day
2023-10-09 22:15:00,2.708136,55.1153,0.0,13.81185,-18.32821,0.0,0.0,0.0,0.0,Day
2023-10-09 22:30:00,2.587775,54.54318,1.0,13.8413,-18.42556,0.0,0.0,0.0,0.0,Day
2023-10-09 22:45:00,2.708136,54.37107,1.0,13.85311,-18.45284,0.0,0.0,0.0,0.0,Day
2023-10-09 23:00:00,2.630772,54.65246,1.0,13.85463,-18.46449,0.0,0.0,0.0,0.0,Day
2023-10-09 23:15:00,2.704557,54.16923,0.0,13.84406,-18.43743,0.0,0.0,0.0,0.0,Day
2023-10-09 23:30:00,2.588075,52.5013,0.0,13.84297,-18.43634,0.0,0.0,0.0,0.0,Day
2023-10-09 23:45:00,2.814355,51.66225,1.0,13.85429,-18.47671,0.0,0.0,0.0,0.0,Day
2023-10-10 00:00:00,2.84264,53.12297,1.0,13.85515,-18.48186,0.0,0.0,0.0,0.0,Day
2023-10-10 00:15:00,2.827294,53.47664,2.0,13.8545,-18.48561,0.0,0.0,0.0,0.0,Day
2023-10-10 00:30:00,2.708136,53.56532,1.0,13.83616,-18.41259,0.0,0.0,0.0,0.0,Day
2023-10-10 00:45:00,2.708136,53.32874,2.0,13.84255,-18.44207,0.0,0.0,0.0,0.0,Day
2023-10-10 01:00:00,2.708136,52.90103,1.0,13.8469,-18.15905,0.0,0.0,0.0,0.0,Day
2023-10-10 01:15:00,2.948859,52.77018,1.0,13.86041,-18.11753,0.0,0.0,0.0,0.0,Day
2023-10-10 01:30:00,2.708136,52.48117,1.0,13.8548,-17.8954,0.0,0.0,0.0,0.0,Day
2023-10-10 01:45:00,2.708136,52.01196,1.0,13.86503,-17.67492,0.0,0.0,0.0,0.0,Day
2023-10-10 02:00:00,2.708136,52.10032,2.0,13.83747,-17.1074,0.0,0.0,0.0,0.0,Day
2023-10-10 02:15:00,2.708136,52.26488,1.0,13.82953,-16.42635,0.0,0.0,0.0,0.0,Day
2023-10-10 02:30:00,2.708136,52.34803,1.0,13.83371,-16.03633,0.0,0.0,0.0,0.0,Day
2023-10-10 02:45:00,2.708136,52.13926,2.0,13.80677,-15.92232,0.0,0.0,0.0,0.0,Day
2023-10-10 03:00:00,2.708136,52.17896,1.0,13.81276,-15.97308,0.0,0.0,0.0,0.0,Day
2023-10-10 03:15:00,2.578446,51.92054,1.0,13.81606,-15.97248,0.0,0.0,0.0,0.0,Day
2023-10-10 03:30:00,2.708136,51.24807,0.0,13.80201,-15.40261,0.0,0.0,0.0,0.0,Day
2023-10-10 03:45:00,2.725516,51.06315,1.0,13.83394,-14.98259,0.0,0.0,0.0,0.0,Day
2023-10-10 04:00:00,2.796674,51.52343,1.0,13.84635,-14.86457,0.0,0.0,0.0,0.0,Day
2023-10-10 04:15:00,2.79728,51.9847,1.0,13.84714,-14.71845,0.0,0.0,0.0,0.0,Day
2023-10-10 04:30:00,3.042364,52.2018,1.0,13.80065,-14.36095,0.0,0.0,0.0,0.0,Day
2023-10-10 04:45:00,2.889281,52.3075,0.0,13.77611,-14.30238,0.0,0.0,0.0,0.0,Day
2023-10-10 05:00:00,3.129703,52.61381,0.0,13.74244,-14.19797,0.0,0.0,0.0,0.0,Day
2023-10-10 05:15:00,2.906432,52.87563,0.0,13.73367,-14.15495,0.0,0.0,0.0,0.0,Day
2023-10-10 05:30:00,2.828498,53.03944,1.0,13.75529,-14.20871,0.0,0.0,0.0,0.0,Day
2023-10-10 05:45:00,2.846233,53.42879,2.0,13.77759,-14.26507,0.0,0.0,0.0,0.0,Day
2023-10-10 06:00:00,2.797523,53.37255,2.0,13.74209,-14.14528,0.0,0.0,0.0,0.0,Day
2023-10-10 06:15:00,2.498595,53.00474,1.0,13.75975,-14.18614,0.0,0.0,0.0,0.0,Day
