Weaver Monthly,,,,,,,,,,,,,,,,,,,,,
Start date:,8/1/2023 12:00:00 AM,,,,,,,,,,,,,,,,,,,,
End date:,8/31/2023 12:00:00 AM,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Timestamp,POA Sensor,Weather station module temperature,Max wind speed - Lufft 601-UMB  Weather Station,Production meter L-N voltage,Production meter active power,"Sungrow SG 125HV Inverter - 1, Line kW","Sungrow SG 125HV Inverter - 2, Line kW","Sungrow SG 125HV Inverter - 3, Line kW","Sungrow SG 125HV Inverter - 4, Line kW","Sungrow SG 125HV Inverter - 5, Line kW","Sungrow SG 125HV Inverter - 6, Line kW","Sungrow SG 125HV Inverter - 7, Line kW","Sungrow SG 125HV Inverter - 8, Line kW","Sungrow SG 125HV Inverter - 9, Line kW","Sungrow SG 125HV Inverter - 10, Line kW","Sungrow SG 125HV Inverter - 11, Line kW","Sungrow SG 125HV Inverter - 12, Line kW","Sungrow SG 125HV Inverter - 13, Line kW","Sungrow SG 125HV Inverter - 14, Line kW","Sungrow SG 125HV Inverter - 15, Line kW","Sungrow SG 125HV Inverter - 16, Line kW"
8/11/2023 4:30:00 PM,134.025,82.1982,3.09,13.61257,149.851,21.8999,20.6139,22.203,22.2208,22.6798,22.715,0,22.8465,,,,,,,,
8/11/2023 4:45:00 PM,193.042,83.50095,3.27,13.61277,211.396,30.5059,28.8162,30.8656,31.0978,31.5321,31.6832,0,32.0044,,,,,,,,
8/11/2023 5:00:00 PM,163.375,86.21095,2.39,13.6161,179.888,26.5381,24.7471,26.3662,26.4216,26.975,26.9022,0,27.0313,,,,,,,,
8/11/2023 5:15:00 PM,100.535,83.80585,3.06667,13.62533,108.005,16.3445,15.157,16.1506,15.909,16.5945,16.5121,0,16.5684,,,,,,,,
8/11/2023 5:30:00 PM,83.349,80.48065,3.62667,13.62333,82.4852,12.5642,11.5996,12.5446,12.2924,12.8672,12.883,0,12.9806,,,,,,,,
8/11/2023 5:45:00 PM,176.165,81.1261,3.52667,13.63937,184.039,26.6025,24.9056,26.925,27.1444,27.6505,27.6948,0,28.1263,,,,,,,,
8/11/2023 6:00:00 PM,683.144,99.3313,3.53333,13.66793,632.127,83.9917,90.3365,92.3209,92.2356,93.5799,92.7799,0,93.7633,,,,,,,,
8/11/2023 6:15:00 PM,369.903,100.964,3.35,13.6517,363.873,52.7777,49.426,52.6357,52.0857,54.0097,54.5437,0,54.4357,,,,,,,,
8/11/2023 6:30:00 PM,194.02,95.6665,2.86667,13.64063,204.615,29.6567,27.9241,30.4848,29.6532,30.6292,30.2903,0,30.802,,,,,,,,
8/11/2023 6:45:00 PM,98.544,87.1027,2.27333,13.62353,97.1926,14.886,13.8778,14.8195,14.1599,14.9459,14.9957,0,14.9945,,,,,,,,
8/11/2023 7:00:00 PM,54.742,81.9565,2.73667,13.62137,50.5146,8.16553,7.6197,8.15403,7.39827,8.28117,8.3105,0,8.31033,,,,,,,,
8/11/2023 7:15:00 PM,51.2743,79.67315,2.73667,13.61663,46.8222,7.62327,7.10297,7.6147,6.9479,7.72983,7.76157,0,7.75357,,,,,,,,
8/11/2023 7:30:00 PM,32.9777,77.75605,3.03667,13.62063,25.7363,4.6973,4.32873,4.65677,3.82517,4.7114,4.76757,0,4.75667,,,,,,,,
8/11/2023 7:45:00 PM,23.3907,76.4798,3.88,13.61473,12.4297,2.8229,2.5563,2.7902,1.83793,2.81193,2.84773,0,2.77503,,,,,,,,
8/11/2023 8:00:00 PM,6.41167,74.9335,4.16,13.59917,1.08877,1.15337,1.0211,1.1135,0.2359,1.1418,1.13613,0,1.08183,,,,,,,,
8/11/2023 8:15:00 PM,-0.986,73.67465,3.03,13.57893,-3.91757,0.147767,0.0865333,0.113067,0,0.130467,0.122833,0,0.0839,,,,,,,,
8/11/2023 8:30:00 PM,-1.99567,73.1015,3.44,13.5735,-4.02863,0,0,0,0,0,0,0,0,,,,,,,,
8/11/2023 8:45:00 PM,-1.899,72.76185,2.92333,13.57223,-4.02763,0,0,0,0,0,0,,0,,,,,,,,
8/11/2023 9:00:00 PM,-2.23333,72.1649,2.00667,13.59063,-4.0485,0,0,0,0,0,0,,0,,,,,,,,
8/11/2023 9:15:00 PM,-2.047,71.96075,2.19,13.60987,-4.06303,0,0,0,0,0,0,,0,,,,,,,,
8/11/2023 9:30:00 PM,-2.01667,71.78405,1.45333,13.4934,-3.95533,0,0,0,0,0,0,,0,,,,,,,,
8/11/2023 9:45:00 PM,-1.63333,71.4856,1.75333,13.49043,-3.95003,0,0,0,0,0,0,,0,,,,,,,,
8/11/2023 10:00:00 PM,-1.85433,70.81175,0.216667,13.50943,-3.9657,0,0,0,0,0,0,,0,,,,,,,,
8/11/2023 10:15:00 PM,-2.00133,70.2341,0,13.50357,-3.9665,0,0,0,0,0,0,,0,,,,,,,,
8/11/2023 10:30:00 PM,-2.02667,69.8633,0.73,13.5079,-3.96587,0,0,0,0,0,0,,0,,,,,,,,
8/11/2023 10:45:00 PM,-1.76567,69.66185,1.06333,13.5132,-3.96993,0,0,0,0,0,0,,0,,,,,,,,
8/11/2023 11:00:00 PM,-1.74367,69.44675,0.46,13.52203,-3.98037,0,0,0,0,0,0,,0,,,,,,,,
8/11/2023 11:15:00 PM,-1.16267,69.5163,1.16,13.52707,-3.97837,0,0,0,0,0,0,,0,,,,,,,,
8/11/2023 11:30:00 PM,-1.74233,69.34235,0.36,13.54267,-3.99097,0,0,0,0,0,0,,0,,,,,,,,
8/11/2023 11:45:00 PM,-1.54467,68.91205,0,13.5532,-3.95777,0,0,0,0,0,0,,0,,,,,,,,
8/12/2023 12:00:00 AM,-0.89,68.9734,0.513333,13.50297,-3.91917,0,0,0,0,0,0,,0,,,,,,,,
8/12/2023 12:15:00 AM,-1.221,69.55385,2.10667,13.5126,-3.9266,0,0,0,0,0,0,,0,,,,,,,,
8/12/2023 12:30:00 AM,-1.41567,69.55565,1.19,13.5257,-3.9366,0,0,0,0,0,0,,0,,,,,,,,
8/12/2023 12:45:00 AM,-0.368333,70.3513,1.21667,13.5313,-3.94467,0,0,0,0,0,0,,0,,,,,,,,
8/12/2023 1:00:00 AM,-0.815,70.9491,0.913333,13.5258,-3.94107,0,0,0,0,0,0,,0,,,,,,,,
8/12/2023 1:15:00 AM,-1.50967,70.4236,0.333333,13.5244,-3.9389,0,0,0,0,0,0,,0,,,,,,,,
8/12/2023 1:30:00 AM,-0.825333,70.6543,0.98,13.53583,-3.94437,0,0,0,0,0,0,,0,,,,,,,,
8/12/2023 1:45:00 AM,-1.14433,70.2762,0.58,13.54007,-3.9494,0,0,0,0,0,0,,0,,,,,,,,
8/12/2023 2:00:00 AM,-0.27,71.3455,0.813333,13.53593,-3.943,0,0,0,0,0,0,,0,,,,,,,,
8/12/2023 2:15:00 AM,-1.56367,70.79805,0.0966667,13.54263,-3.95097,0,0,0,0,0,0,,0,,,,,,,,
8/12/2023 2:30:00 AM,-1.54033,69.9182,0.573333,13.5318,-3.9372,0,0,0,0,0,0,,0,,,,,,,,
8/12/2023 2:45:00 AM,-1.153,69.8047,0.93,13.5208,-3.92567,0,0,0,0,0,0,,0,,,,,,,,
8/12/2023 3:00:00 AM,-1.594,69.59505,0.0366667,13.5247,-3.93307,0,0,0,0,0,0,,0,,,,,,,,
8/12/2023 3:15:00 AM,-1.82733,69.1043,0.95,13.52403,-3.9275,0,0,0,0,0,0,,0,,,,,,,,
8/12/2023 3:30:00 AM,-1.55533,68.8644,1.07333,13.52127,-3.9277,0,0,0,0,0,0,,0,,,,,,,,
8/12/2023 3:45:00 AM,-1.52667,68.6319,0.433333,13.5331,-3.94023,0,0,0,0,0,0,,0,,,,,,,,
8/12/2023 4:00:00 AM,-1.679,68.1842,0.673333,13.534,-3.94397,0,0,0,0,0,0,,0,,,,,,,,
8/12/2023 4:15:00 AM,-0.983667,67.68065,0,13.53813,-3.9484,0,0,0,0,0,0,,0,,,,,,,,
8/12/2023 4:30:00 AM,-1.06133,67.74475,0.586667,13.55147,-3.9623,0,0,0,0,0,0,,0,,,,,,,,
8/12/2023 4:45:00 AM,-1.237,67.633,0.0933333,13.55227,-3.96103,0,0,0,0,0,0,,0,,,,,,,,
8/12/2023 5:00:00 AM,-1.357,68.05785,0.693333,13.556,-3.96603,0,0,0,0,0,0,,0,,,,,,,,
8/12/2023 5:15:00 AM,-1.091,67.8482,1.10667,13.55217,-3.96337,0,0,0,0,0,0,,0,,,,,,,,
8/12/2023 5:30:00 AM,-1.91,67.34375,0,13.55283,-3.96653,0,0,0,0,0,0,,0,,,,,,,,
8/12/2023 5:45:00 AM,-1.26467,66.9647,0,13.55487,-3.96457,0,0,0,0,0,0,,0,,,,,,,,
8/12/2023 6:00:00 AM,-1.37333,67.0352,1.01,13.54437,-3.95393,0,0,0,0,0,0,,0,,,,,,,,
8/12/2023 6:15:00 AM,-0.526,67.25675,1.22333,13.5511,-3.9525,0,0,0,0,0,0,0,0,,,,,,,,
8/12/2023 6:30:00 AM,3.004,67.02605,0.486667,13.56933,-3.2416,0.127433,0.0895333,0.120067,0.133867,0.142433,0.136033,0,0.131367,,,,,,,,
8/12/2023 6:45:00 AM,14.7403,67.37485,0.113333,13.58183,8.39583,1.84787,1.72493,1.8644,1.912,1.99077,1.9847,0,1.94017,,,,,,,,
8/12/2023 7:00:00 AM,67.0383,68.64285,0.43,13.56873,39.3968,5.7108,6.5899,5.95813,5.84483,6.2717,6.7487,0,7.0299,,,,,,,,
8/12/2023 7:15:00 AM,131.014,71.81425,0.726667,13.56737,129.519,20.1054,18.3296,16.4723,17.8539,20.6651,20.4507,0,20.1131,,,,,,,,
8/12/2023 7:30:00 AM,219.52,76.0843,2.10333,13.5649,241.932,36.5281,32.8811,30.3057,36.1391,37.3227,36.8461,0,36.6084,,,,,,,,
8/12/2023 7:45:00 AM,341.253,82.19635,1.46333,13.55827,382.399,56.3282,50.7575,51.6372,56.6902,57.4563,57.0964,0,56.7553,,,,,,,,
8/12/2023 8:00:00 AM,408.424,91.15935,1.02333,13.6172,431.912,61.3336,56.9712,60.5398,63.5029,63.9894,64.5712,0,64.9544,,,,,,,,
8/12/2023 8:15:00 AM,581.608,97.9141,1.05333,13.61077,651.134,92.752,88.0295,93.6779,94.9646,95.5206,95.6635,0,96.4668,,,,,,,,
8/12/2023 8:30:00 AM,717.547,111.39,0.973333,13.60433,768.648,106.442,106.71,112.814,112.324,112.553,112.378,0,113.586,,,,,,,,
8/12/2023 8:45:00 AM,776.176,120.944,1.35333,13.582,803.433,106.444,112.307,118.632,118.604,118.454,118.532,0,119.64,,,,,,,,
8/12/2023 9:00:00 AM,823.186,124.9305,1.68333,13.55873,831.397,106.444,116.456,123.214,123.469,123.239,123.473,0,124.515,,,,,,,,
8/12/2023 9:15:00 AM,851.996,127.7005,1.16,13.54477,846.107,106.443,119.535,125.811,125.917,125.857,125.948,0,125.991,,,,,,,,
8/12/2023 9:30:00 AM,866.533,130.897,1.68667,13.5321,848.846,106.44,121.516,125.989,125.99,125.99,125.99,0,125.99,,,,,,,,
8/12/2023 9:45:00 AM,882.845,133.803,1.89667,13.62867,850.1,106.431,123.06,125.992,125.991,125.991,125.993,0,125.993,,,,,,,,
8/12/2023 10:00:00 AM,894.735,136.8155,1.62,13.61047,851.972,106.422,124.784,125.989,125.992,125.992,125.992,0,125.99,,,,,,,,
8/12/2023 10:15:00 AM,908.736,137.6455,1.94333,13.59473,853.113,106.412,125.906,125.99,125.992,125.992,125.993,0,125.992,,,,,,,,
8/12/2023 10:30:00 AM,925.854,137.282,2.14667,13.57777,838.515,104.062,121.601,123.768,124.377,124.274,123.946,0,124.482,,,,,,,,
8/12/2023 10:45:00 AM,853.418,133.0065,2.52667,13.57067,764.576,104.43,123.837,116.434,110.462,108.747,108.328,0,99.4473,,,,,,,,
8/12/2023 11:00:00 AM,1022.25,138.352,2.48333,13.60173,809.835,106.437,124.978,122.511,120.228,118.402,117.325,0,107.294,,,,,,,,
8/12/2023 11:15:00 AM,927.53,138.3565,2.31333,13.57827,795.219,90.7942,112.888,116.804,117.863,118.053,122.883,0,123.33,,,,,,,,
8/12/2023 11:30:00 AM,801.673,129.056,2.78667,13.5625,714.17,82.8558,98.6256,104.964,106.247,108.43,110.017,0,109.716,,,,,,,,
8/12/2023 11:45:00 AM,963.764,131.1305,2.67333,13.57197,850.283,106.45,123.649,124.641,125.6,125.991,125.991,0,125.951,,,,,,,,
8/12/2023 12:00:00 PM,1008.69,139.006,2.26667,13.5599,854.407,106.439,125.993,125.99,125.99,125.993,125.992,0,125.991,,,,,,,,
8/12/2023 12:15:00 PM,980.194,139.2805,2.57,13.54997,853.797,106.438,125.98,125.991,125.903,125.992,125.991,0,125.993,,,,,,,,
8/12/2023 12:30:00 PM,1018.73,138.701,3.71,13.558,883.284,106.448,125.99,125.991,125.986,125.99,125.991,28.8667,125.991,,,,,,,,
8/12/2023 12:45:00 PM,998.227,132.76,4.37667,13.5884,978.894,106.444,125.989,125.99,125.99,125.989,125.992,125.985,125.973,,,,,,,,
8/12/2023 1:00:00 PM,750.688,127.729,3.41667,13.5721,745.836,82.9476,93.0351,94.5033,96.4245,95.8465,96.7886,97.4394,98.186,,,,,,,,
8/12/2023 1:15:00 PM,823.531,128.346,4.59,13.564,779.703,87.1889,98.6161,100.572,100.032,100.037,101.118,99.9974,102.447,,,,,,,,
8/12/2023 1:30:00 PM,793.862,125.4845,4.83,13.55643,786.656,86.3964,98.4407,103.229,101.29,101.849,102.879,101.563,100.642,,,,,,,,
8/12/2023 1:45:00 PM,872.984,128.4075,3.70667,13.54757,848.141,91.9016,106.97,109.315,108.842,109.991,109.179,110.452,110.386,,,,,,,,
8/12/2023 2:00:00 PM,651.236,130.5475,3.67667,13.62357,642.701,73.7202,79.7946,81.633,80.5734,81.8507,81.6759,82.1459,84.9112,,,,,,,,
8/12/2023 2:15:00 PM,971.305,132.791,4.05333,13.63007,956.217,103.757,121.983,123.172,123.246,122.725,123.269,124.062,124.559,,,,,,,,
8/12/2023 2:30:00 PM,997.441,138.666,4.54333,13.6144,975.825,106.408,125.74,125.709,125.86,125.618,125.553,125.522,125.602,,,,,,,,
8/12/2023 2:45:00 PM,993.024,140.2535,5.26333,13.61017,914.985,105.359,120.045,118.872,116.19,118.435,115.944,115.017,113.644,,,,,,,,
8/12/2023 3:00:00 PM,815.729,139.9395,4.58333,13.60893,809.982,90.0272,102.882,103.744,104.305,104.157,104.194,103.706,103.672,,,,,,,,
8/12/2023 3:15:00 PM,943.315,133.5785,4.30333,13.6085,970.82,105.482,124.374,125.015,124.985,124.824,125.478,125.449,124.883,,,,,,,,
8/12/2023 3:30:00 PM,915.286,139.0525,3.72667,13.60683,957.449,103.788,120.671,123.379,123.372,124.41,123.763,124.202,123.957,,,,,,,,
8/12/2023 3:45:00 PM,742.33,137.4145,4.08333,13.61007,754.749,84.5903,96.0446,97.3442,97.6746,97.5278,97.0867,97.4188,97.3337,,,,,,,,
8/12/2023 4:00:00 PM,815.659,128.8275,4.39,13.6196,898.998,103.576,111.175,115.975,116.467,115.34,115.747,115.714,115.394,,,,,,,,
8/12/2023 4:15:00 PM,713.026,128.923,2.73667,13.62053,789.958,94.7911,95.5888,100.664,101.882,100.486,100.944,102.264,102.806,,,,,,,,
8/12/2023 4:30:00 PM,776.109,131.3725,2.99333,13.62013,862.198,98.1201,105.959,111.454,112.019,112.044,111.695,111.482,112.502,,,,,,,,
8/12/2023 4:45:00 PM,792.319,134.8535,3.15333,13.6287,894.409,104.889,107.975,115.307,115.827,115.036,115.428,115.554,115.471,,,,,,,,
8/12/2023 5:00:00 PM,726.175,131.8045,3.03333,13.63053,821.92,102.726,99.6342,104.675,106.036,105.287,104.847,105.118,105.324,,,,,,,,
8/12/2023 5:15:00 PM,547.827,126.3875,2.98333,13.61267,636.205,81.0539,75.9242,81.0907,81.6856,81.4945,81.7787,81.8693,82.1226,,,,,,,,
8/12/2023 5:30:00 PM,393.815,117.52,2.77333,13.61297,461.647,59.0404,55.1873,58.9026,59.2833,59.2496,59.534,59.6096,59.8761,,,,,,,,
8/12/2023 5:45:00 PM,303.081,110.6815,2.22333,13.60567,356.129,45.3992,42.3774,45.416,45.6637,45.9472,46.1277,46.2866,46.5517,,,,,,,,
8/12/2023 6:00:00 PM,265.021,106.4545,1.95333,13.624,311.622,39.7248,37.1065,39.7432,39.9769,40.2658,40.4688,40.6276,40.8829,,,,,,,,
8/12/2023 6:15:00 PM,206.762,103.865,1.51,13.595,243.689,31.2165,28.9812,31.1088,31.3415,31.6998,31.7855,31.8149,32.0358,,,,,,,,
8/12/2023 6:30:00 PM,212.152,101.8825,1.10333,13.60083,252.175,31.9003,29.8773,32.15,32.2216,32.8265,32.9842,33.1502,33.3269,,,,,,,,
8/12/2023 6:45:00 PM,136.9,99.61235,1.25667,13.60173,162.982,21.1469,19.7163,21.1301,21.1974,21.3131,21.4393,21.4555,21.5521,,,,,,,,
8/12/2023 7:00:00 PM,83.2697,94.8645,1.01667,13.59803,96.6973,12.9115,12.0056,12.8343,12.892,12.943,13.0376,13.0206,13.0813,,,,,,,,
8/12/2023 7:15:00 PM,51.6433,90.64575,0.106667,13.60183,59.2049,8.24113,7.6175,8.15193,8.17307,8.22667,8.31637,8.28977,8.3186,,,,,,,,
8/12/2023 7:30:00 PM,29.4287,87.1054,0.433333,13.6083,34.5874,5.18967,4.7557,5.09677,5.09547,5.15033,5.22823,5.19473,5.19997,,,,,,,,
8/12/2023 7:45:00 PM,10.7087,84.05215,0.0133333,13.60797,12.3865,2.4259,2.1618,2.3279,2.2986,2.35843,2.4172,2.38393,2.3684,,,,,,,,
8/12/2023 8:00:00 PM,-3.55133,81.2369,0,13.60883,-3.17147,0.370633,0.2248,0.260033,0.205367,0.279133,0.319833,0.2942,0.2752,,,,,,,,
8/12/2023 8:15:00 PM,-4.64733,79.48545,0,13.609,-4.0586,0,0,0,0,0,0,0,0,,,,,,,,
8/12/2023 8:30:00 PM,-3.573,78.96635,0,13.60957,-4.06277,0,0,0,0,0,0,0,0,,,,,,,,
8/12/2023 8:45:00 PM,-2.92367,78.96635,0,13.5964,-4.05247,0,0,0,0,0,0,0,0,,,,,,,,
8/12/2023 9:00:00 PM,-2.35467,78.9636,0,13.61033,-4.0691,0,0,0,0,0,0,0,0,,,,,,,,
8/12/2023 9:15:00 PM,-1.829,78.9151,0,13.61293,-4.0695,0,0,0,0,0,0,0,0,,,,,,,,
8/12/2023 9:30:00 PM,-1.60333,78.79515,0.0233333,13.59397,-4.05227,0,0,0,0,0,0,0,0,,,,,,,,
8/12/2023 9:45:00 PM,-1.568,78.8199,0.336667,13.60833,-4.06477,0,0,0,0,0,0,0,0,,,,,,,,
8/12/2023 10:00:00 PM,-1.29733,78.56535,0.393333,13.6264,-4.0874,0,0,0,0,0,0,0,0,,,,,,,,
8/12/2023 10:15:00 PM,-0.492333,78.5864,1.53667,13.62277,-4.08597,0,0,0,0,0,0,0,0,,,,,,,,
8/12/2023 10:30:00 PM,0.297667,78.9737,2.33333,13.61817,-4.0772,0,0,0,0,0,0,0,0,,,,,,,,
8/12/2023 10:45:00 PM,-0.339667,79.0826,2.35333,13.6196,-4.07263,0,0,0,0,0,0,0,0,,,,,,,,
8/12/2023 11:00:00 PM,-0.607333,79.36005,2.80667,13.4549,-3.9136,0,0,0,0,0,0,0,0,,,,,,,,
8/12/2023 11:15:00 PM,-1.58467,80.2435,2.98,13.47383,-3.93273,0,0,0,0,0,0,0,0,,,,,,,,
8/12/2023 11:30:00 PM,-2.25867,79.49555,2.72667,13.49097,-3.9483,0,0,0,0,0,0,0,0,,,,,,,,
8/12/2023 11:45:00 PM,-2.583,78.32,1.87,13.4998,-3.95717,0,0,0,0,0,0,0,0,,,,,,,,
8/13/2023 12:00:00 AM,-1.95,77.9767,2.3,13.52763,-3.97887,0,0,0,0,0,0,0,0,,,,,,,,
8/13/2023 12:15:00 AM,-3.48533,77.12525,2.29667,13.5354,-3.99163,0,0,0,0,0,0,0,0,,,,,,,,
8/13/2023 12:30:00 AM,-2.83467,76.01655,1.62667,13.5578,-4.00607,0,0,0,0,0,0,0,0,,,,,,,,
8/13/2023 12:45:00 AM,-2.633,75.26215,0.743333,13.5633,-4.011,0,0,0,0,0,0,0,0,,,,,,,,
8/13/2023 1:00:00 AM,-2.56267,74.603,0.403333,13.57277,-4.0223,0,0,0,0,0,0,0,0,,,,,,,,
8/13/2023 1:15:00 AM,-2.60967,74.21295,1.49667,13.59653,-4.0431,0,0,0,0,0,0,0,0,,,,,,,,
8/13/2023 1:30:00 AM,-1.94433,73.63155,0.31,13.59237,-4.02997,0,0,0,0,0,0,0,0,,,,,,,,
8/13/2023 1:45:00 AM,-2.09467,73.52085,1.77667,13.5422,-3.9827,0,0,0,0,0,0,0,0,,,,,,,,
8/13/2023 2:00:00 AM,-2.05333,73.4,2.10667,13.55723,-3.9976,0,0,0,0,0,0,0,0,,,,,,,,
8/13/2023 2:15:00 AM,-2.09467,73.0237,1.16,13.56207,-4.00013,0,0,0,0,0,0,0,0,,,,,,,,
8/13/2023 2:30:00 AM,-1.85633,72.74535,1.44667,13.57317,-4.01383,0,0,0,0,0,0,0,0,,,,,,,,
8/13/2023 2:45:00 AM,-1.63033,72.6877,1.4,13.59647,-4.0385,0,0,0,0,0,0,0,0,,,,,,,,
8/13/2023 3:00:00 AM,-1.50467,72.46065,0.683333,13.5983,-4.04067,0,0,0,0,0,0,0,0,,,,,,,,
8/13/2023 3:15:00 AM,-2.048,72.2244,0.993333,13.6073,-4.05127,0,0,0,0,0,0,0,0,,,,,,,,
8/13/2023 3:30:00 AM,-1.68467,71.8243,0.49,13.6209,-4.0626,0,0,0,0,0,0,0,0,,,,,,,,
8/13/2023 3:45:00 AM,-1.26167,72.0981,2.88,13.54927,-3.99453,0,0,0,0,0,0,0,0,,,,,,,,
8/13/2023 4:00:00 AM,-1.49533,72.09805,3.58,13.54493,-3.99507,0,0,0,0,0,0,0,0,,,,,,,,
8/13/2023 4:15:00 AM,-2.05133,71.48835,1.79667,13.5494,-3.99667,0,0,0,0,0,0,0,0,,,,,,,,
8/13/2023 4:30:00 AM,-2.357,70.84935,1.35667,13.5573,-4.00443,0,0,0,0,0,0,0,0,,,,,,,,
8/13/2023 4:45:00 AM,-2.235,70.4053,1.29,13.4936,-3.95313,0,0,0,0,0,0,0,0,,,,,,,,
8/13/2023 5:00:00 AM,-1.82933,70.2066,1.64333,13.4981,-3.95313,0,0,0,0,0,0,0,0,,,,,,,,
8/13/2023 5:15:00 AM,-2.457,69.6692,1.53333,13.50707,-3.9591,0,0,0,0,0,0,0,0,,,,,,,,
8/13/2023 5:30:00 AM,-1.962,69.35695,2.02333,13.5042,-3.9181,0,0,0,0,0,0,0,0,,,,,,,,
8/13/2023 5:45:00 AM,-2.28667,69.00815,1.37667,13.5078,-3.92307,0,0,0,0,0,0,0,0,,,,,,,,
8/13/2023 6:00:00 AM,-2.425,68.73715,1.27,13.50807,-3.92143,0,0,0,0,0,0,0,0,,,,,,,,
8/13/2023 6:15:00 AM,-1.337,68.2318,0.536667,13.50813,-3.9168,0,0,0,0,0,0,0,0,,,,,,,,
8/13/2023 6:30:00 AM,2.25033,68.0771,0.613333,13.53093,-3.7573,0.0178667,0.00846667,0.0289333,0.0302667,0.0324,0.0539667,0.019,0.0376333,,,,,,,,
8/13/2023 6:45:00 AM,14.4397,68.49825,0.993333,13.54637,8.56967,1.54183,1.4451,1.60437,1.68727,1.81687,1.8644,1.80423,1.80777,,,,,,,,
8/13/2023 7:00:00 AM,67.5717,69.7168,0.166667,13.53717,52.0212,5.5761,7.488,6.60723,6.28517,6.64073,7.47863,8.36927,8.337,,,,,,,,
8/13/2023 7:15:00 AM,155.319,73.0035,1.22333,13.5423,168.4,22.4349,20.3755,17.9904,19.4249,23.1384,23.1486,23.3986,23.0679,,,,,,,,
8/13/2023 7:30:00 AM,253.722,76.4853,1.72,13.54663,317.215,41.4538,37.0114,33.4325,40.8584,42.4755,42.2574,42.2683,42.1046,,,,,,,,
8/13/2023 7:45:00 AM,383.9,81.2991,1.84,13.59377,492.259,63.2821,56.381,57.3564,63.5494,64.3749,64.3115,64.2977,64.0641,,,,,,,,
8/13/2023 8:00:00 AM,520.513,89.906,2.12333,13.58313,666.956,84.7446,76.4733,83.6048,85.207,85.4749,85.6514,85.684,85.86,,,,,,,,
8/13/2023 8:15:00 AM,663.308,101.2375,2.43667,13.57717,825.794,103.179,98.3506,105.047,105.135,105.192,105.438,105.671,105.882,,,,,,,,
8/13/2023 8:30:00 AM,767.251,110.2825,2.99,13.56417,915.82,106.452,111.794,118.393,117.431,117.229,117.352,118.429,118.375,,,,,,,,
8/13/2023 8:45:00 AM,804.163,116.6825,2.08333,13.5418,946.513,106.452,115.716,122.601,122.231,121.857,121.998,123.043,123.117,,,,,,,,
8/13/2023 9:00:00 AM,836.488,120.98,2.63333,13.63097,971.28,106.438,119.97,125.937,125.918,125.83,125.857,125.981,125.982,,,,,,,,
8/13/2023 9:15:00 AM,860.697,124.5305,2.7,13.61727,974.808,106.433,122.403,125.991,125.99,125.991,125.99,125.991,125.991,,,,,,,,
8/13/2023 9:30:00 AM,880.383,124.298,2.90333,13.60423,977.103,106.447,124.203,125.988,125.988,125.989,125.99,125.988,125.988,,,,,,,,
8/13/2023 9:45:00 AM,900.129,125.4555,2.67667,13.57653,979.23,106.45,125.897,125.989,125.99,125.988,125.988,125.988,125.989,,,,,,,,
8/13/2023 10:00:00 AM,913.336,126.331,2.62,13.55093,979.336,106.448,125.991,125.99,125.992,125.99,125.988,125.991,125.991,,,,,,,,
8/13/2023 10:15:00 AM,922.639,126.774,3.10667,13.57143,979.022,106.453,125.989,125.987,125.987,125.989,125.988,125.987,125.989,,,,,,,,
8/13/2023 10:30:00 AM,930.403,129.747,2.87,13.56597,979.201,106.451,125.988,125.987,125.988,125.989,125.988,125.988,125.989,,,,,,,,
8/13/2023 10:45:00 AM,933.745,128.54,3.43667,13.54533,979.226,106.447,125.991,125.991,125.991,125.989,125.989,125.991,125.99,,,,,,,,
8/13/2023 11:00:00 AM,934.619,127.0015,3.29,13.57343,978.924,106.455,125.99,125.99,125.988,125.989,125.989,125.989,125.988,,,,,,,,
8/13/2023 11:15:00 AM,933.496,128.521,3.70333,13.58443,978.702,106.454,125.992,125.989,125.991,125.988,125.99,125.988,125.991,,,,,,,,
8/13/2023 11:30:00 AM,931.31,127.2065,4.19333,13.5736,978.86,106.442,125.991,125.99,125.991,125.992,125.99,125.99,125.992,,,,,,,,
8/13/2023 11:45:00 AM,929.655,125.29,5.48333,13.55483,979.541,106.45,125.987,125.987,125.986,125.985,125.988,125.985,125.985,,,,,,,,
8/13/2023 12:00:00 PM,932.1,124.9305,5.04,13.554,979.278,106.456,125.989,125.989,125.988,125.991,125.987,125.986,125.989,,,,,,,,
8/13/2023 12:15:00 PM,929.94,126.0765,4.71333,13.54627,978.75,106.455,125.877,125.989,125.989,125.992,125.99,125.991,125.99,,,,,,,,
8/13/2023 12:30:00 PM,929.487,128.678,4.56333,13.56623,977.451,106.452,125.117,125.989,125.987,125.985,125.987,125.989,125.984,,,,,,,,
8/13/2023 12:45:00 PM,936.806,124.381,5.69,13.6403,978.192,106.444,125.825,125.989,125.989,125.991,125.992,125.989,125.975,,,,,,,,
8/13/2023 1:00:00 PM,937.323,124.886,5.04333,13.6401,977.545,106.441,125.559,125.991,125.988,125.989,125.991,125.99,125.96,,,,,,,,
8/13/2023 1:15:00 PM,935.733,129.0395,4.66333,13.6295,976.498,106.446,124.726,125.986,125.988,125.989,125.986,125.988,125.938,,,,,,,,
